"reference_period_qq","metcode","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"2020-1","1400","March 31, 2020","QUÉBEC",588,324,1.81481481481481,0.404320987654321,"1","2020",833128.656,7.05773346967914
"2020-2","1400","June 30, 2020","QUÉBEC",512,319,1.60501567398119,0.347962382445141,"2","2020",834418.094,6.1360126737616
"2020-3","1400","September 30, 2020","QUÉBEC",428,271,1.57933579335793,0.435424354243542,"3","2020",835155.602,5.12479349925979
"2020-4","1400","December 31, 2020","QUÉBEC",336,214,1.57009345794393,0.453271028037383,"4","2020",836101.281,4.01865189822619
"2021-1","1400","March 31, 2021","QUÉBEC",361,214,1.68691588785047,0.420560747663551,"1","2021",837433.867,4.31078816161611
"2021-2","1400","June 30, 2021","QUÉBEC",287,165,1.73939393939394,0.466666666666667,"2","2021",838957.094,3.42091391863241
"2021-3","1400","September 30, 2021","QUÉBEC",264,144,1.83333333333333,0.451388888888889,"3","2021",840379.576,3.14143760200093
"2021-4","1400","December 31, 2021","QUÉBEC",261,145,1.8,0.43448275862069,"4","2021",841778.353,3.10057866265896
"2022-1","1400","March 31, 2022","QUÉBEC",266,159,1.67295597484277,0.49685534591195,"1","2022",843291,3.15430853643641
"2022-2","1400","June 30, 2022","QUÉBEC",230,133,1.72932330827068,0.503759398496241,"2","2022",844879.3,2.7222823425784
"1988-2","1490","June 30, 1988","REGINA",110,92,1.19565217391304,0.0652173913043478,"2","1988",196029.748,5.61139322588937
"1988-3","1490","September 30, 1988","REGINA",116,139,0.834532374100719,0.151079136690647,"3","1988",195669.178,5.92837365525193
"1988-4","1490","December 31, 1988","REGINA",121,129,0.937984496124031,0.162790697674419,"4","1988",195585.119,6.18656473553082
"1989-1","1490","March 31, 1989","REGINA",111,109,1.01834862385321,0.128440366972477,"1","1989",195512.961,5.6773729696621
"1989-2","1490","June 30, 1989","REGINA",93,99,0.939393939393939,0.141414141414141,"2","1989",195452.703,4.75818438796418
"1989-3","1490","September 30, 1989","REGINA",185,106,1.74528301886792,0.19811320754717,"3","1989",195303.286,9.47244686912231
"1989-4","1490","December 31, 1989","REGINA",177,95,1.86315789473684,0.252631578947368,"4","1989",195307.253,9.06264346465413
"1990-1","1490","March 31, 1990","REGINA",155,80,1.9375,0.3,"1","1990",195363.544,7.93392650575585
"1990-2","1490","June 30, 1990","REGINA",139,63,2.20634920634921,0.380952380952381,"2","1990",195472.159,7.1109870945867
"1990-3","1490","September 30, 1990","REGINA",122,66,1.84848484848485,0.363636363636364,"3","1990",195721.25,6.23335483500131
"1990-4","1490","December 31, 1990","REGINA",113,66,1.71212121212121,0.409090909090909,"4","1990",195899.253,5.76827110208532
"1991-1","1490","March 31, 1991","REGINA",100,47,2.12765957446809,0.574468085106383,"1","1991",196094.319,5.09958679629062
"1991-2","1490","June 30, 1991","REGINA",83,39,2.12820512820513,0.41025641025641,"2","1991",196306.449,4.22808320474484
"1991-3","1490","September 30, 1991","REGINA",80,53,1.50943396226415,0.245283018867925,"3","1991",196524.938,4.07073019913636
"1991-4","1490","December 31, 1991","REGINA",59,45,1.31111111111111,0.288888888888889,"4","1991",196775.477,2.99834109918077
"1992-1","1490","March 31, 1992","REGINA",45,35,1.28571428571429,0.371428571428571,"1","1992",197047.361,2.28371492881856
"1992-2","1490","June 30, 1992","REGINA",44,62,0.709677419354839,0.209677419354839,"2","1992",197340.59,2.22964773744722
"1992-3","1490","September 30, 1992","REGINA",59,75,0.786666666666667,0.173333333333333,"3","1992",197816.041,2.98256904251764
"1992-4","1490","December 31, 1992","REGINA",52,68,0.764705882352941,0.102941176470588,"4","1992",198087.61,2.6251010853228
"1993-1","1490","March 31, 1993","REGINA",47,76,0.618421052631579,0.0921052631578947,"1","1993",198316.174,2.36995294191184
"1993-2","1490","June 30, 1993","REGINA",27,53,0.509433962264151,0.0754716981132075,"2","1993",198501.733,1.36018963622852
"1993-3","1490","September 30, 1993","REGINA",69,129,0.534883720930233,0.0232558139534884,"3","1993",198502.929,3.47601923798313
"1993-4","1490","December 31, 1993","REGINA",69,93,0.741935483870968,0,"4","1993",198659.02,3.47328804904001
"1994-1","1490","March 31, 1994","REGINA",70,86,0.813953488372093,0,"1","1994",198828.649,3.52061940530512
"1994-2","1490","June 30, 1994","REGINA",55,111,0.495495495495495,0,"2","1994",199011.814,2.76365502602775
"1994-3","1490","September 30, 1994","REGINA",58,95,0.610526315789474,0.0315789473684211,"3","1994",199194.823,2.91172225896654
"1994-4","1490","December 31, 1994","REGINA",37,79,0.468354430379747,0.0126582278481013,"4","1994",199410.542,1.85546860406207
"1995-1","1490","March 31, 1995","REGINA",45,62,0.725806451612903,0.0161290322580645,"1","1995",199645.276,2.25399773546357
"1995-2","1490","June 30, 1995","REGINA",49,61,0.80327868852459,0.0163934426229508,"2","1995",199899.026,2.45123755630505
"1995-3","1490","September 30, 1995","REGINA",47,92,0.510869565217391,0,"3","1995",200496.306,2.34418283995716
"1995-4","1490","December 31, 1995","REGINA",42,72,0.583333333333333,0.0416666666666667,"4","1995",200658.281,2.09311072489453
"1996-1","1490","March 31, 1996","REGINA",55,70,0.785714285714286,0.0428571428571429,"1","1996",200709.467,2.74027931128929
"1996-2","1490","June 30, 1996","REGINA",48,76,0.631578947368421,0.0394736842105263,"2","1996",200649.862,2.39222691316877
"1996-3","1490","September 30, 1996","REGINA",43,77,0.558441558441558,0.038961038961039,"3","1996",200135.247,2.1485470772672
"1996-4","1490","December 31, 1996","REGINA",77,70,1.1,0.0857142857142857,"4","1996",199991.75,3.85015881905129
"1997-1","1490","March 31, 1997","REGINA",71,49,1.44897959183673,0.122448979591837,"1","1997",199875.151,3.55221745398456
"1997-2","1490","June 30, 1997","REGINA",35,72,0.486111111111111,0.0833333333333333,"2","1997",199785.45,1.7518793285497
"1997-3","1490","September 30, 1997","REGINA",23,60,0.383333333333333,0.05,"3","1997",199718.268,1.1516222441905
"1997-4","1490","December 31, 1997","REGINA",25,75,0.333333333333333,0.04,"4","1997",199684.114,1.25197741068175
"1998-1","1490","March 31, 1998","REGINA",33,53,0.622641509433962,0.0566037735849057,"1","1998",199678.609,1.65265574341015
"1998-2","1490","June 30, 1998","REGINA",44,68,0.647058823529412,0.0882352941176471,"2","1998",199701.754,2.20328560559363
"1998-3","1490","September 30, 1998","REGINA",66,79,0.835443037974684,0.113924050632911,"3","1998",199961.381,3.3006373365665
"1998-4","1490","December 31, 1998","REGINA",73,107,0.682242990654206,0.0841121495327103,"4","1998",199958.691,3.65075404499422
"1999-1","1490","March 31, 1999","REGINA",75,78,0.961538461538462,0.128205128205128,"1","1999",199901.518,3.75184744720148
"1999-2","1490","June 30, 1999","REGINA",71,90,0.788888888888889,0.111111111111111,"2","1999",199789.86,3.55373390821736
"1999-3","1490","September 30, 1999","REGINA",74,109,0.678899082568807,0.036697247706422,"3","1999",199582.278,3.70774403126113
"1999-4","1490","December 31, 1999","REGINA",79,91,0.868131868131868,0.043956043956044,"4","1999",199378.229,3.96231827297453
"2000-1","1490","March 31, 2000","REGINA",77,97,0.793814432989691,0.0412371134020619,"1","2000",199136.274,3.86669884161838
"2000-2","1490","June 30, 2000","REGINA",125,84,1.48809523809524,0.130952380952381,"2","2000",198856.411,6.28594267448586
"2000-3","1490","September 30, 2000","REGINA",118,120,0.983333333333333,0.0916666666666667,"3","2000",198256.57,5.95188346091128
"2000-4","1490","December 31, 2000","REGINA",128,141,0.907801418439716,0.0567375886524823,"4","2000",198013.721,6.4641985087488
"2001-1","1490","March 31, 2001","REGINA",91,105,0.866666666666667,0.0380952380952381,"1","2001",197845.793,4.59954182599172
"2001-2","1490","June 30, 2001","REGINA",100,159,0.628930817610063,0.0440251572327044,"2","2001",197752.787,5.05681874410195
"2001-3","1490","September 30, 2001","REGINA",106,80,1.325,0.0375,"3","2001",197737.538,5.36064123545424
"2001-4","1490","December 31, 2001","REGINA",99,132,0.75,0.0227272727272727,"4","2001",197793.239,5.00522669533714
"2002-1","1490","March 31, 2002","REGINA",115,95,1.21052631578947,0.0315789473684211,"1","2002",197922.726,5.81034842860845
"2002-2","1490","June 30, 2002","REGINA",64,89,0.719101123595506,0.0337078651685393,"2","2002",198126,3.23026760748211
"2002-3","1490","September 30, 2002","REGINA",93,72,1.29166666666667,0.0972222222222222,"3","2002",198591.137,4.68298844575325
"2002-4","1490","December 31, 2002","REGINA",91,82,1.10975609756098,0.0853658536585366,"4","2002",198866.753,4.57592828500599
"2003-1","1490","March 31, 2003","REGINA",97,83,1.16867469879518,0.0843373493975904,"1","2003",199140.925,4.87092243846914
"2003-2","1490","June 30, 2003","REGINA",90,71,1.26760563380282,0.0985915492957746,"2","2003",199413.652,4.51323162167453
"2003-3","1490","September 30, 2003","REGINA",81,110,0.736363636363636,0.1,"3","2003",199805.034,4.05395191394427
"2003-4","1490","December 31, 2003","REGINA",69,99,0.696969696969697,0.131313131313131,"4","2003",200026.833,3.44953719284252
"2004-1","1490","March 31, 2004","REGINA",73,81,0.901234567901235,0.111111111111111,"1","2004",200199.148,3.64636916436827
"2004-2","1490","June 30, 2004","REGINA",60,79,0.759493670886076,0.0379746835443038,"2","2004",200321.979,2.99517807778846
"2004-3","1490","September 30, 2004","REGINA",56,101,0.554455445544555,0.0297029702970297,"3","2004",200206.307,2.79711467831031
"2004-4","1490","December 31, 2004","REGINA",75,92,0.815217391304348,0.0326086956521739,"4","2004",200305.777,3.74427543345392
"2005-1","1490","March 31, 2005","REGINA",94,113,0.831858407079646,0.0265486725663717,"1","2005",200431.371,4.68988459895332
"2005-2","1490","June 30, 2005","REGINA",73,88,0.829545454545455,0.0340909090909091,"2","2005",200583.089,3.63938955990452
"2005-3","1490","September 30, 2005","REGINA",81,110,0.736363636363636,0.0272727272727273,"3","2005",200616.92,4.03754578626768
"2005-4","1490","December 31, 2005","REGINA",75,124,0.604838709677419,0.0241935483870968,"4","2005",200878.489,3.7336003657415
"2006-1","1490","March 31, 2006","REGINA",71,110,0.645454545454546,0.0272727272727273,"1","2006",201223.784,3.52840994183868
"2006-2","1490","June 30, 2006","REGINA",90,108,0.833333333333333,0.0277777777777778,"2","2006",201652.807,4.46311664781339
"2006-3","1490","September 30, 2006","REGINA",68,109,0.623853211009174,0.0275229357798165,"3","2006",202237.063,3.36239060196399
"2006-4","1490","December 31, 2006","REGINA",64,110,0.581818181818182,0.0272727272727273,"4","2006",202804.938,3.15574170092446
"2007-1","1490","March 31, 2007","REGINA",35,69,0.507246376811594,0,"1","2007",203427.938,1.72051097524274
"2007-2","1490","June 30, 2007","REGINA",19,97,0.195876288659794,0,"2","2007",204106.063,0.930888564540094
"2007-3","1490","September 30, 2007","REGINA",20,59,0.338983050847458,0,"3","2007",204749.938,0.976801272584512
"2007-4","1490","December 31, 2007","REGINA",26,73,0.356164383561644,0,"4","2007",205574.063,1.26475099147114
"2008-1","1490","March 31, 2008","REGINA",23,76,0.302631578947368,0,"1","2008",206489.063,1.11386044693321
"2008-2","1490","June 30, 2008","REGINA",25,101,0.247524752475248,0,"2","2008",207494.938,1.20484866960947
"2008-3","1490","September 30, 2008","REGINA",59,121,0.487603305785124,0.0247933884297521,"3","2008",208876.844,2.82463095813531
"2008-4","1490","December 31, 2008","REGINA",57,103,0.553398058252427,0,"4","2008",209950.406,2.71492687658818
"2009-1","1490","March 31, 2009","REGINA",95,88,1.07954545454545,0,"1","2009",211000.781,4.50235300313888
"2009-2","1490","June 30, 2009","REGINA",101,168,0.601190476190476,0,"2","2009",212027.969,4.76352249546851
"2009-3","1490","September 30, 2009","REGINA",83,53,1.56603773584906,0,"3","2009",212948.844,3.8976497097115
"2009-4","1490","December 31, 2009","REGINA",149,55,2.70909090909091,0.0545454545454545,"4","2009",213962.906,6.9638239069346
"2010-1","1490","March 31, 2010","REGINA",116,59,1.96610169491525,0.0508474576271186,"1","2010",214987.031,5.39567430930287
"2010-2","1490","June 30, 2010","REGINA",136,49,2.77551020408163,0.0612244897959184,"2","2010",216021.219,6.29567783338914
"2010-3","1490","September 30, 2010","REGINA",121,51,2.37254901960784,0.254901960784314,"3","2010",216715.937,5.58334572320816
"2010-4","1490","December 31, 2010","REGINA",117,53,2.20754716981132,0.358490566037736,"4","2010",217910.062,5.36918758712482
"2011-1","1490","March 31, 2011","REGINA",104,52,2,0.365384615384615,"1","2011",219254.062,4.74335567840016
"2011-2","1490","June 30, 2011","REGINA",108,55,1.96363636363636,0.218181818181818,"2","2011",220747.937,4.89245795307251
"2011-3","1490","September 30, 2011","REGINA",105,68,1.54411764705882,0.132352941176471,"3","2011",222885.594,4.71093703794961
"2011-4","1490","December 31, 2011","REGINA",106,77,1.37662337662338,0.025974025974026,"4","2011",224481.656,4.72198939943672
"2012-1","1490","March 31, 2012","REGINA",116,78,1.48717948717949,0.0641025641025641,"1","2012",226030.031,5.13206141178647
"2012-2","1490","June 30, 2012","REGINA",110,75,1.46666666666667,0.266666666666667,"2","2012",227530.719,4.8345120379108
"2012-3","1490","September 30, 2012","REGINA",96,72,1.33333333333333,0.222222222222222,"3","2012",229017.625,4.19181711451247
"2012-4","1490","December 31, 2012","REGINA",99,78,1.26923076923077,0.307692307692308,"4","2012",230409.375,4.29670016682264
"2013-1","1490","March 31, 2013","REGINA",126,98,1.28571428571429,0.26530612244898,"1","2013",231739.875,5.43713074843076
"2013-2","1490","June 30, 2013","REGINA",129,101,1.27722772277228,0.198019801980198,"2","2013",233009.125,5.53626386949438
"2013-3","1490","September 30, 2013","REGINA",125,100,1.25,0.26,"3","2013",234267.906,5.33577143085063
"2013-4","1490","December 31, 2013","REGINA",164,130,1.26153846153846,0.292307692307692,"4","2013",235394.344,6.9670323089836
"2014-1","1490","March 31, 2014","REGINA",192,134,1.43283582089552,0.291044776119403,"1","2014",236439.219,8.12048021525566
"2014-2","1490","June 30, 2014","REGINA",238,160,1.4875,0.29375,"2","2014",237402.531,10.0251669178708
"2014-3","1490","September 30, 2014","REGINA",419,207,2.02415458937198,0.352657004830918,"3","2014",237721.313,17.6256808744784
"2014-4","1490","December 31, 2014","REGINA",476,232,2.05172413793103,0.34051724137931,"4","2014",238746.688,19.937449352177
"2015-1","1490","March 31, 2015","REGINA",441,203,2.17241379310345,0.379310344827586,"1","2015",239915.688,18.3814574059867
"2015-2","1490","June 30, 2015","REGINA",451,192,2.34895833333333,0.385416666666667,"2","2015",241228.313,18.6959811802854
"2015-3","1490","September 30, 2015","REGINA",452,177,2.55367231638418,0.418079096045198,"3","2015",243025.813,18.5988473578319
"2015-4","1490","December 31, 2015","REGINA",557,230,2.42173913043478,0.391304347826087,"4","2015",244489.188,22.7821935422355
"2016-1","1490","March 31, 2016","REGINA",492,198,2.48484848484848,0.464646464646465,"1","2016",245959.688,20.003277935529
"2016-2","1490","June 30, 2016","REGINA",415,153,2.71241830065359,0.503267973856209,"2","2016",247437.313,16.7719247743367
"2016-3","1490","September 30, 2016","REGINA",322,130,2.47692307692308,0.438461538461538,"3","2016",249063.156,12.9284477548337
"2016-4","1490","December 31, 2016","REGINA",396,159,2.49056603773585,0.39622641509434,"4","2016",250498.594,15.8084719629205
"2017-1","1490","March 31, 2017","REGINA",370,137,2.7007299270073,0.445255474452555,"1","2017",251884.719,14.6892594941418
"2017-2","1490","June 30, 2017","REGINA",388,142,2.73239436619718,0.464788732394366,"2","2017",253221.531,15.3225516988127
"2017-3","1490","September 30, 2017","REGINA",381,151,2.52317880794702,0.370860927152318,"3","2017",254472.156,14.9721685071116
"2017-4","1490","December 31, 2017","REGINA",401,182,2.2032967032967,0.296703296703297,"4","2017",255725.094,15.6809014605348
"2018-1","1490","March 31, 2018","REGINA",403,208,1.9375,0.225961538461538,"1","2018",256943.469,15.6843838673323
"2018-2","1490","June 30, 2018","REGINA",413,212,1.94811320754717,0.240566037735849,"2","2018",258127.281,15.9998586123874
"2018-3","1490","September 30, 2018","REGINA",371,203,1.82758620689655,0.216748768472906,"3","2018",259506.531,14.2963646645178
"2018-4","1490","December 31, 2018","REGINA",421,195,2.15897435897436,0.241025641025641,"4","2018",260529.219,16.1594158849415
"2019-1","1490","March 31, 2019","REGINA",405,187,2.16577540106952,0.245989304812834,"1","2019",261425.344,15.4919945328637
"2019-2","1490","June 30, 2019","REGINA",295,153,1.9281045751634,0.235294117647059,"2","2019",262194.906,11.251172057477
"2019-3","1490","September 30, 2019","REGINA",273,143,1.90909090909091,0.223776223776224,"3","2019",262896.344,10.3843209017772
"2019-4","1490","December 31, 2019","REGINA",190,126,1.50793650793651,0.198412698412698,"4","2019",263389.406,7.21365383997259
"2020-1","1490","March 31, 2020","REGINA",176,117,1.5042735042735,0.213675213675214,"1","2020",263732.531,6.67342778430318
"2020-2","1490","June 30, 2020","REGINA",157,111,1.41441441441441,0.198198198198198,"2","2020",263925.719,5.94864345145537
"2020-3","1490","September 30, 2020","REGINA",125,87,1.4367816091954,0.172413793103448,"3","2020",263638.453,4.74134173439411
"2020-4","1490","December 31, 2020","REGINA",93,60,1.55,0.25,"4","2020",263744.094,3.52614530962729
"2021-1","1490","March 31, 2021","REGINA",68,42,1.61904761904762,0.261904761904762,"1","2021",264472.859,2.57115230111382
"2021-2","1490","June 30, 2021","REGINA",62,37,1.67567567567568,0.297297297297297,"2","2021",264959.719,2.33997832704525
"2021-3","1490","September 30, 2021","REGINA",52,34,1.52941176470588,0.323529411764706,"3","2021",265300.993,1.96003789552344
"2021-4","1490","December 31, 2021","REGINA",84,35,2.4,0.342857142857143,"4","2021",265742.924,3.16094964018684
"2022-1","1490","March 31, 2022","REGINA",76,34,2.23529411764706,0.352941176470588,"1","2022",266826.2,2.84829600691386
"2022-2","1490","June 30, 2022","REGINA",61,34,1.79411764705882,0.352941176470588,"2","2022",267980.9,2.27628163051919
"1988-2","1700","June 30, 1988","SASKATOON",246,173,1.42196531791908,0.0635838150289017,"2","1988",215818.898,11.3984457468595
"1988-3","1700","September 30, 1988","SASKATOON",250,214,1.16822429906542,0.0841121495327103,"3","1988",215988.035,11.574715238277
"1988-4","1700","December 31, 1988","SASKATOON",230,213,1.07981220657277,0.0985915492957746,"4","1988",216113.54,10.6425539093941
"1989-1","1700","March 31, 1989","SASKATOON",161,129,1.24806201550388,0.155038759689922,"1","1989",216182.412,7.44741436227476
"1989-2","1700","June 30, 1989","SASKATOON",132,119,1.10924369747899,0.168067226890756,"2","1989",216194.652,6.10560893985481
"1989-3","1700","September 30, 1989","SASKATOON",124,107,1.1588785046729,0.158878504672897,"3","1989",215762.614,5.74705680938775
"1989-4","1700","December 31, 1989","SASKATOON",105,110,0.954545454545455,0.127272727272727,"4","1989",215816.647,4.86524100247003
"1990-1","1700","March 31, 1990","SASKATOON",82,77,1.06493506493506,0.12987012987013,"1","1990",215969.104,3.79683938495203
"1990-2","1700","June 30, 1990","SASKATOON",85,93,0.913978494623656,0.0860215053763441,"2","1990",216219.988,3.93118142250567
"1990-3","1700","September 30, 1990","SASKATOON",71,74,0.959459459459459,0.108108108108108,"3","1990",216685.034,3.27664530813882
"1990-4","1700","December 31, 1990","SASKATOON",90,77,1.16883116883117,0.168831168831169,"4","1990",217086.473,4.14581335982183
"1991-1","1700","March 31, 1991","SASKATOON",89,63,1.41269841269841,0.0952380952380952,"1","1991",217540.041,4.09120084702016
"1991-2","1700","June 30, 1991","SASKATOON",74,74,1,0.0405405405405405,"2","1991",218045.739,3.3937833566195
"1991-3","1700","September 30, 1991","SASKATOON",50,56,0.892857142857143,0.0535714285714286,"3","1991",218807.933,2.28510910525351
"1991-4","1700","December 31, 1991","SASKATOON",46,47,0.978723404255319,0.0212765957446809,"4","1991",219336.144,2.09723756245118
"1992-1","1700","March 31, 1992","SASKATOON",34,28,1.21428571428571,0.0357142857142857,"1","1992",219834.74,1.5466163355255
"1992-2","1700","June 30, 1992","SASKATOON",28,60,0.466666666666667,0,"2","1992",220303.718,1.27097264876846
"1992-3","1700","September 30, 1992","SASKATOON",42,73,0.575342465753425,0,"3","1992",220645.734,1.90350383116856
"1992-4","1700","December 31, 1992","SASKATOON",35,66,0.53030303030303,0,"4","1992",221094.419,1.58303407920939
"1993-1","1700","March 31, 1993","SASKATOON",34,33,1.03030303030303,0,"1","1993",221552.426,1.53462548859655
"1993-2","1700","June 30, 1993","SASKATOON",31,53,0.584905660377358,0,"2","1993",222019.756,1.3962721407549
"1993-3","1700","September 30, 1993","SASKATOON",29,62,0.467741935483871,0,"3","1993",222325.972,1.30439101374985
"1993-4","1700","December 31, 1993","SASKATOON",58,59,0.983050847457627,0.0508474576271186,"4","1993",222880.121,2.60229578751889
"1994-1","1700","March 31, 1994","SASKATOON",33,44,0.75,0.0681818181818182,"1","1994",223511.768,1.47643232816269
"1994-2","1700","June 30, 1994","SASKATOON",28,49,0.571428571428571,0,"2","1994",224220.913,1.24876844114893
"1994-3","1700","September 30, 1994","SASKATOON",30,76,0.394736842105263,0,"3","1994",225332.732,1.33136449967686
"1994-4","1700","December 31, 1994","SASKATOON",49,73,0.671232876712329,0.0547945205479452,"4","1994",226066.799,2.16750094294032
"1995-1","1700","March 31, 1995","SASKATOON",53,61,0.868852459016393,0.0983606557377049,"1","1995",226748.293,2.33739356088559
"1995-2","1700","June 30, 1995","SASKATOON",33,55,0.6,0.0727272727272727,"2","1995",227377.213,1.45133276833682
"1995-3","1700","September 30, 1995","SASKATOON",64,94,0.680851063829787,0.148936170212766,"3","1995",228009.171,2.80690463981381
"1995-4","1700","December 31, 1995","SASKATOON",61,88,0.693181818181818,0.0909090909090909,"4","1995",228510.699,2.66945925363433
"1996-1","1700","March 31, 1996","SASKATOON",53,54,0.981481481481482,0.166666666666667,"1","1996",228937.408,2.31504324535726
"1996-2","1700","June 30, 1996","SASKATOON",32,74,0.432432432432432,0.0810810810810811,"2","1996",229289.299,1.39561680983638
"1996-3","1700","September 30, 1996","SASKATOON",48,94,0.51063829787234,0.127659574468085,"3","1996",229299.676,2.09333047640242
"1996-4","1700","December 31, 1996","SASKATOON",46,78,0.58974358974359,0.141025641025641,"4","1996",229608.608,2.00340921016341
"1997-1","1700","March 31, 1997","SASKATOON",42,36,1.16666666666667,0.25,"1","1997",229949.399,1.82648879199723
"1997-2","1700","June 30, 1997","SASKATOON",37,76,0.486842105263158,0.118421052631579,"2","1997",230322.05,1.60644627815704
"1997-3","1700","September 30, 1997","SASKATOON",35,119,0.294117647058824,0.0504201680672269,"3","1997",230930.749,1.51560587542199
"1997-4","1700","December 31, 1997","SASKATOON",33,102,0.323529411764706,0.0882352941176471,"4","1997",231285.444,1.42680833818491
"1998-1","1700","March 31, 1998","SASKATOON",42,66,0.636363636363636,0.136363636363636,"1","1998",231590.323,1.81354727848452
"1998-2","1700","June 30, 1998","SASKATOON",29,100,0.29,0.09,"2","1998",231845.387,1.25083359972135
"1998-3","1700","September 30, 1998","SASKATOON",63,121,0.520661157024793,0.0495867768595041,"3","1998",232086.328,2.71450716390325
"1998-4","1700","December 31, 1998","SASKATOON",172,142,1.2112676056338,0.0845070422535211,"4","1998",232227.483,7.40653077654896
"1999-1","1700","March 31, 1999","SASKATOON",168,115,1.46086956521739,0.156521739130435,"1","1999",232304.545,7.23188605715829
"1999-2","1700","June 30, 1999","SASKATOON",120,112,1.07142857142857,0.133928571428571,"2","1999",232317.513,5.16534455153194
"1999-3","1700","September 30, 1999","SASKATOON",127,158,0.80379746835443,0.0949367088607595,"3","1999",232015.439,5.47377366555335
"1999-4","1700","December 31, 1999","SASKATOON",117,142,0.823943661971831,0.0845070422535211,"4","1999",232000.601,5.04309038406327
"2000-1","1700","March 31, 2000","SASKATOON",122,123,0.991869918699187,0.0975609756097561,"1","2000",232022.048,5.2581209868469
"2000-2","1700","June 30, 2000","SASKATOON",123,125,0.984,0.072,"2","2000",232079.782,5.2999015657469
"2000-3","1700","September 30, 2000","SASKATOON",123,154,0.798701298701299,0.0584415584415584,"3","2000",232047.956,5.30062846147199
"2000-4","1700","December 31, 2000","SASKATOON",165,144,1.14583333333333,0.0625,"4","2000",232228.601,7.1050679928955
"2001-1","1700","March 31, 2001","SASKATOON",178,124,1.43548387096774,0.0725806451612903,"1","2001",232495.87,7.6560499762856
"2001-2","1700","June 30, 2001","SASKATOON",159,137,1.16058394160584,0.0437956204379562,"2","2001",232849.764,6.82843724076096
"2001-3","1700","September 30, 2001","SASKATOON",152,147,1.03401360544218,0.0408163265306122,"3","2001",233528.215,6.50884947671098
"2001-4","1700","December 31, 2001","SASKATOON",144,144,1,0.0416666666666667,"4","2001",233960.185,6.15489340632895
"2002-1","1700","March 31, 2002","SASKATOON",144,113,1.27433628318584,0.0530973451327434,"1","2002",234383.605,6.1437744333696
"2002-2","1700","June 30, 2002","SASKATOON",126,115,1.09565217391304,0.0956521739130435,"2","2002",234798.477,5.36630397308753
"2002-3","1700","September 30, 2002","SASKATOON",100,123,0.813008130081301,0.0894308943089431,"3","2002",235070.438,4.25404405806229
"2002-4","1700","December 31, 2002","SASKATOON",67,100,0.67,0.07,"4","2002",235521.956,2.84474539605131
"2003-1","1700","March 31, 2003","SASKATOON",89,100,0.89,0,"1","2003",236018.671,3.77088810910218
"2003-2","1700","June 30, 2003","SASKATOON",93,102,0.911764705882353,0,"2","2003",236560.581,3.931339685034
"2003-3","1700","September 30, 2003","SASKATOON",86,141,0.609929078014184,0,"3","2003",237389.224,3.62274237014229
"2003-4","1700","December 31, 2003","SASKATOON",78,116,0.672413793103448,0,"4","2003",237924.912,3.27834522851478
"2004-1","1700","March 31, 2004","SASKATOON",62,96,0.645833333333333,0,"1","2004",238409.18,2.60057100150254
"2004-2","1700","June 30, 2004","SASKATOON",96,125,0.768,0,"2","2004",238842.029,4.01939308596311
"2004-3","1700","September 30, 2004","SASKATOON",39,105,0.371428571428571,0,"3","2004",238979.566,1.63193869052386
"2004-4","1700","December 31, 2004","SASKATOON",78,100,0.78,0,"4","2004",239407.135,3.25804826159421
"2005-1","1700","March 31, 2005","SASKATOON",59,61,0.967213114754098,0,"1","2005",239880.843,2.45955447138394
"2005-2","1700","June 30, 2005","SASKATOON",56,110,0.509090909090909,0,"2","2005",240400.689,2.32944423882246
"2005-3","1700","September 30, 2005","SASKATOON",113,119,0.949579831932773,0,"3","2005",240791.856,4.69284974488506
"2005-4","1700","December 31, 2005","SASKATOON",133,88,1.51136363636364,0,"4","2005",241473.908,5.50784145175635
"2006-1","1700","March 31, 2006","SASKATOON",119,86,1.38372093023256,0,"1","2006",242272.026,4.91183410502375
"2006-2","1700","June 30, 2006","SASKATOON",94,115,0.817391304347826,0,"2","2006",243186.21,3.86535075323556
"2006-3","1700","September 30, 2006","SASKATOON",62,124,0.5,0,"3","2006",244302.25,2.53783990937456
"2006-4","1700","December 31, 2006","SASKATOON",24,78,0.307692307692308,0,"4","2006",245414.25,0.977938322652413
"2007-1","1700","March 31, 2007","SASKATOON",26,71,0.366197183098592,0,"1","2007",246608,1.05430480762992
"2007-2","1700","June 30, 2007","SASKATOON",14,92,0.152173913043478,0,"2","2007",247883.5,0.564781439668231
"2007-3","1700","September 30, 2007","SASKATOON",19,121,0.15702479338843,0,"3","2007",249281.063,0.762191871750804
"2007-4","1700","December 31, 2007","SASKATOON",26,129,0.201550387596899,0,"4","2007",250703.938,1.03707984036533
"2008-1","1700","March 31, 2008","SASKATOON",17,138,0.123188405797101,0,"1","2008",252192.438,0.674088411802419
"2008-2","1700","June 30, 2008","SASKATOON",19,128,0.1484375,0,"2","2008",253746.563,0.748778614983644
"2008-3","1700","September 30, 2008","SASKATOON",178,299,0.595317725752508,0,"3","2008",255495.063,6.96686651827789
"2008-4","1700","December 31, 2008","SASKATOON",310,403,0.769230769230769,0,"4","2008",257128.938,12.0562081581032
