"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"5953","1995-1","0340",2,1,"March 31, 1995","EDMONTON",89,67,1.32835820895522,0,1995,1,"879698.88",1.01170982507105
"5954","1995-1","0340",2,3,"March 31, 1995","EDMONTON",80,57,1.40350877192982,0,1995,1,"879698.88",0.909402089951507
"5955","1995-1","0340",4,1,"March 31, 1995","EDMONTON",50,25,2,0,1995,1,"879698.88",0.568376306219692
"5956","1995-1","0340",4,3,"March 31, 1995","EDMONTON",171,88,1.94318181818182,0.25,1995,1,"879698.88",1.94384696727135
"5957","1995-1","0340",5,1,"March 31, 1995","EDMONTON",1,1,1,0,1995,1,"879698.88",0.0113675261243938
"5958","1995-1","0340",5,3,"March 31, 1995","EDMONTON",480,34,14.1176470588235,0,1995,1,"879698.88",5.45641253970904
"5959","1995-1","1400",1,1,"March 31, 1995","QUÉBEC",174,217,0.80184331797235,0,1995,1,"688734.05",2.52637429498367
"5960","1995-1","1400",2,1,"March 31, 1995","QUÉBEC",143,115,1.24347826086957,0,1995,1,"688734.05",2.07627312748658
"5961","1995-1","1400",4,1,"March 31, 1995",NA,72,47,1.53191489361702,0,1995,1,"688734.05",1.04539625999324
"5962","1995-1","1400",4,3,"March 31, 1995","QUÉBEC",20,10,2,0,1995,1,"688734.05",0.290387849998123
"5963","1995-1","1400",5,1,"March 31, 1995","QUÉBEC",5,1,5,0,1995,1,"688734.05",0.0725969624995308
"5964","1995-1","1400",5,3,"March 31, 1995","QUÉBEC",516,70,7.37142857142857,0,1995,1,"688734.05",7.49200652995158
"5965","1995-1","1700",1,1,"March 31, 1995","SASKATOON",34,58,0.586206896551724,0,1995,1,"226748.29299999998",1.49946002019076
"5966","1995-1","1700",2,1,"March 31, 1995","SASKATOON",2,1,2,0,1995,1,"226748.29299999998",0.0882035305994564
"5967","1995-1","1700",5,3,"March 31, 1995","SASKATOON",17,2,8.5,3,1995,1,"226748.29299999998",0.749730010095379
"5968","1995-2","0340",1,1,"June 30, 1995","EDMONTON",670,863,0.776361529548088,0,1995,2,"880998.343",7.60500862826254
"5969","1995-2","0340",1,3,"June 30, 1995","EDMONTON",2,2,1,0,1995,2,"880998.343",0.022701518293321
"5970","1995-2","0340",2,1,"June 30, 1995","EDMONTON",85,68,1.25,0,1995,2,"880998.343",0.964814527466143
"5971","1995-2","0340",2,3,"June 30, 1995","EDMONTON",79,55,1.43636363636364,0,1995,2,"880998.343",0.89670997258618
"5972","1995-2","0340",4,1,"June 30, 1995","EDMONTON",43,21,2.04761904761905,0,1995,2,"880998.343",0.488082643306402
"5973","1995-2","0340",4,3,"June 30, 1995","EDMONTON",172,85,2.02352941176471,0.258823529411765,1995,2,"880998.343",1.95233057322561
"5974","1995-2","0340",5,1,"June 30, 1995","EDMONTON",1,1,1,0,1995,2,"880998.343",0.0113507591466605
"5975","1995-2","0340",5,3,"June 30, 1995","EDMONTON",489,35,13.9714285714286,0,1995,2,"880998.343",5.55052122271699
"5976","1995-2","1400",1,1,"June 30, 1995","QUÉBEC",145,379,0.382585751978892,0,1995,2,"689434.624",2.10317258449729
"5977","1995-2","1400",2,1,"June 30, 1995","QUÉBEC",119,145,0.820689655172414,0,1995,2,"689434.624",1.72605198313916
"5978","1995-2","1400",4,1,"June 30, 1995",NA,47,35,1.34285714285714,0,1995,2,"689434.624",0.681718010147399
"5979","1995-2","1400",4,3,"June 30, 1995","QUÉBEC",12,5,2.4,0,1995,2,"689434.624",0.174055662165293
"5980","1995-2","1400",5,1,"June 30, 1995","QUÉBEC",5,1,5,0,1995,2,"689434.624",0.0725231925688722
"5981","1995-2","1400",5,3,"June 30, 1995","QUÉBEC",584,70,8.34285714285714,0,1995,2,"689434.624",8.47070889204427
"5982","1995-2","1700",1,1,"June 30, 1995","SASKATOON",27,53,0.509433962264151,0,1995,2,"227377.21300000002",1.18745408318467
"5983","1995-2","1700",4,3,"June 30, 1995","SASKATOON",2,1,2,0,1995,2,"227377.21300000002",0.0879595617173828
"5984","1995-2","1700",5,3,"June 30, 1995","SASKATOON",4,1,4,4,1995,2,"227377.21300000002",0.175919123434766
"5985","1995-3","0340",1,1,"September 30, 1995","EDMONTON",558,795,0.70188679245283,0,1995,3,"882320.35",6.32423359610826
"5986","1995-3","0340",1,3,"September 30, 1995","EDMONTON",2,2,1,0,1995,3,"882320.35",0.0226675039287034
"5987","1995-3","0340",2,1,"September 30, 1995","EDMONTON",83,65,1.27692307692308,0,1995,3,"882320.35",0.940701413041193
"5988","1995-3","0340",2,3,"September 30, 1995","EDMONTON",82,57,1.43859649122807,0,1995,3,"882320.35",0.929367661076841
"5989","1995-3","0340",4,1,"September 30, 1995","EDMONTON",33,18,1.83333333333333,0,1995,3,"882320.35",0.374013814823607
"5990","1995-3","0340",4,3,"September 30, 1995","EDMONTON",184,88,2.09090909090909,0.25,1995,3,"882320.35",2.08541036144072
"5991","1995-3","0340",5,1,"September 30, 1995","EDMONTON",1,1,1,0,1995,3,"882320.35",0.0113337519643517
"5992","1995-3","0340",5,3,"September 30, 1995","EDMONTON",498,36,13.8333333333333,0,1995,3,"882320.35",5.64420847824716
"5993","1995-3","1400",1,1,"September 30, 1995","QUÉBEC",124,344,0.36046511627907,0,1995,3,"690663.547",1.79537490488115
"5994","1995-3","1400",2,1,"September 30, 1995","QUÉBEC",116,121,0.958677685950413,0,1995,3,"690663.547",1.67954426585656
"5995","1995-3","1400",4,1,"September 30, 1995","QUÉBEC",51,34,1.5,0,1995,3,"690663.547",0.738420323781762
"5996","1995-3","1400",4,3,"September 30, 1995","QUÉBEC",12,4,3,0,1995,3,"690663.547",0.173745958536885
"5997","1995-3","1400",5,1,"September 30, 1995","QUÉBEC",4,1,4,0,1995,3,"690663.547",0.057915319512295
"5998","1995-3","1400",5,3,"September 30, 1995","QUÉBEC",479,72,6.65277777777778,0,1995,3,"690663.547",6.93535951159733
"5999","1995-3","1700",1,1,"September 30, 1995","SASKATOON",20,79,0.253164556962025,0,1995,3,"228009.171",0.877157699941815
"6000","1995-3","1700",1,3,"September 30, 1995","SASKATOON",0,3,0,0,1995,3,"228009.171",0
"6001","1995-3","1700",2,1,"September 30, 1995","SASKATOON",0,2,0,0,1995,3,"228009.171",0
"6002","1995-3","1700",2,3,"September 30, 1995","SASKATOON",1,4,0.25,0,1995,3,"228009.171",0.0438578849970908
"6003","1995-3","1700",4,3,"September 30, 1995","SASKATOON",2,1,2,0,1995,3,"228009.171",0.0877157699941815
"6004","1995-3","1700",5,3,"September 30, 1995","SASKATOON",41,5,8.2,2.8,1995,3,"228009.171",1.79817328488072
"6005","1995-4","0340",1,1,"December 31, 1995","EDMONTON",500,766,0.652741514360313,0,1995,4,"884326.8409999999",5.65401813920516
"6006","1995-4","0340",2,1,"December 31, 1995","EDMONTON",82,66,1.24242424242424,0,1995,4,"884326.8409999999",0.927258974829647
"6007","1995-4","0340",2,3,"December 31, 1995","EDMONTON",60,46,1.30434782608696,0,1995,4,"884326.8409999999",0.67848217670462
"6008","1995-4","0340",4,1,"December 31, 1995","EDMONTON",32,17,1.88235294117647,0,1995,4,"884326.8409999999",0.361857160909131
"6009","1995-4","0340",4,3,"December 31, 1995","EDMONTON",196,89,2.20224719101124,0.247191011235955,1995,4,"884326.8409999999",2.21637511056842
"6010","1995-4","0340",5,1,"December 31, 1995","EDMONTON",1,1,1,0,1995,4,"884326.8409999999",0.0113080362784103
"6011","1995-4","0340",5,3,"December 31, 1995","EDMONTON",601,36,16.6944444444444,0,1995,4,"884326.8409999999",6.79612980332461
"6012","1995-4","1400",1,1,"December 31, 1995","QUÉBEC",118,199,0.592964824120603,0,1995,4,"691391.6769999999",1.7067026394071
"6013","1995-4","1400",2,1,"December 31, 1995","QUÉBEC",98,89,1.10112359550562,0,1995,4,"691391.6769999999",1.41743100560929
"6014","1995-4","1400",4,1,"December 31, 1995","QUÉBEC",44,31,1.41935483870968,0,1995,4,"691391.6769999999",0.636397594355189
"6015","1995-4","1400",4,3,"December 31, 1995","QUÉBEC",10,4,2.5,0,1995,4,"691391.6769999999",0.144635816898907
"6016","1995-4","1400",5,1,"December 31, 1995","QUÉBEC",4,1,4,0,1995,4,"691391.6769999999",0.0578543267595627
"6017","1995-4","1400",5,3,"December 31, 1995","QUÉBEC",423,57,7.42105263157895,0,1995,4,"691391.6769999999",6.11809505482375
"6018","1995-4","1700",1,1,"December 31, 1995","SASKATOON",26,76,0.342105263157895,0,1995,4,"228510.699",1.13780230482775
"6019","1995-4","1700",1,3,"December 31, 1995","SASKATOON",0,2,0,0,1995,4,"228510.699",0
"6020","1995-4","1700",2,3,"December 31, 1995","SASKATOON",1,5,0.2,0,1995,4,"228510.699",0.0437616271087596
"6021","1995-4","1700",4,3,"December 31, 1995","SASKATOON",2,2,1,0,1995,4,"228510.699",0.0875232542175192
"6022","1995-4","1700",5,3,"December 31, 1995","SASKATOON",32,3,10.6666666666667,2.66666666666667,1995,4,"228510.699",1.40037206748031
"6023","1996-1","0340",1,1,"March 31, 1996","EDMONTON",402,573,0.701570680628272,0,1996,1,"886742.008",4.5334493727966
"6024","1996-1","0340",1,3,"March 31, 1996","EDMONTON",2,2,1,0,1996,1,"886742.008",0.0225544744915254
"6025","1996-1","0340",2,1,"March 31, 1996","EDMONTON",87,71,1.22535211267606,0,1996,1,"886742.008",0.981119640381354
"6026","1996-1","0340",2,3,"March 31, 1996","EDMONTON",59,42,1.4047619047619,0,1996,1,"886742.008",0.665356997499999
"6027","1996-1","0340",4,1,"March 31, 1996","EDMONTON",33,16,2.0625,0,1996,1,"886742.008",0.372148829110169
"6028","1996-1","0340",4,3,"March 31, 1996","EDMONTON",190,86,2.2093023255814,0.22093023255814,1996,1,"886742.008",2.14267507669491
"6029","1996-1","0340",5,1,"March 31, 1996","EDMONTON",1,1,1,0,1996,1,"886742.008",0.0112772372457627
"6030","1996-1","0340",5,3,"March 31, 1996","EDMONTON",521,34,15.3235294117647,0,1996,1,"886742.008",5.87544060504236
"6031","1996-1","1400",1,1,"March 31, 1996","QUÉBEC",131,171,0.766081871345029,0,1996,1,"692047.825",1.89293276082473
"6032","1996-1","1400",2,1,"March 31, 1996","QUÉBEC",103,90,1.14444444444444,0,1996,1,"692047.825",1.48833644553395
"6033","1996-1","1400",4,1,"March 31, 1996","QUÉBEC",38,26,1.46153846153846,0,1996,1,"692047.825",0.549094999323204
"6034","1996-1","1400",4,3,"March 31, 1996","QUÉBEC",8,4,2,0,1996,1,"692047.825",0.115598947225938
"6035","1996-1","1400",5,3,"March 31, 1996","QUÉBEC",469,56,8.375,0,1996,1,"692047.825",6.7769882811206
"6036","1996-1","1700",1,1,"March 31, 1996","SASKATOON",22,46,0.478260869565217,0,1996,1,"228937.408",0.96096134712943
"6037","1996-1","1700",1,3,"March 31, 1996","SASKATOON",0,2,0,0,1996,1,"228937.408",0
"6038","1996-1","1700",2,3,"March 31, 1996","SASKATOON",1,1,1,0,1996,1,"228937.408",0.0436800612331559
"6039","1996-1","1700",4,3,"March 31, 1996","SASKATOON",3,2,1.5,0.5,1996,1,"228937.408",0.131040183699468
"6040","1996-1","1700",5,3,"March 31, 1996","SASKATOON",27,3,9,2.66666666666667,1996,1,"228937.408",1.17936165329521
"6041","1996-2","0340",1,1,"June 30, 1996","EDMONTON",359,530,0.677358490566038,0,1996,2,"889565.85",4.03567650444315
"6042","1996-2","0340",1,3,"June 30, 1996","EDMONTON",2,2,1,0,1996,2,"889565.85",0.0224828774620788
"6043","1996-2","0340",2,1,"June 30, 1996","EDMONTON",74,60,1.23333333333333,0,1996,2,"889565.85",0.831866466096917
"6044","1996-2","0340",2,3,"June 30, 1996","EDMONTON",62,46,1.34782608695652,0,1996,2,"889565.85",0.696969201324444
"6045","1996-2","0340",4,1,"June 30, 1996","EDMONTON",30,15,2,0,1996,2,"889565.85",0.337243161931182
"6046","1996-2","0340",4,3,"June 30, 1996","EDMONTON",170,79,2.15189873417722,0.240506329113924,1996,2,"889565.85",1.9110445842767
"6047","1996-2","0340",5,1,"June 30, 1996","EDMONTON",1,1,1,0,1996,2,"889565.85",0.0112414387310394
"6048","1996-2","0340",5,3,"June 30, 1996","EDMONTON",471,32,14.71875,0,1996,2,"889565.85",5.29471764231957
"6049","1996-2","1400",1,1,"June 30, 1996","QUÉBEC",105,208,0.504807692307692,0,1996,2,"692631.989",1.51595654932998
"6050","1996-2","1400",2,1,"June 30, 1996","QUÉBEC",69,77,0.896103896103896,0,1996,2,"692631.989",0.996200018131129
"6051","1996-2","1400",4,1,"June 30, 1996","QUÉBEC",25,18,1.38888888888889,0,1996,2,"692631.989",0.360942035554757
"6052","1996-2","1400",4,3,"June 30, 1996","QUÉBEC",2,2,1,0,1996,2,"692631.989",0.0288753628443806
"6053","1996-2","1400",5,3,"June 30, 1996","QUÉBEC",399,52,7.67307692307692,0,1996,2,"692631.989",5.76063488745392
"6054","1996-2","1700",1,1,"June 30, 1996","SASKATOON",14,66,0.212121212121212,0,1996,2,"229289.299",0.610582354303417
"6055","1996-2","1700",1,3,"June 30, 1996","SASKATOON",1,1,1,0,1996,2,"229289.299",0.0436130253073869
"6056","1996-2","1700",2,3,"June 30, 1996","SASKATOON",4,4,1,0,1996,2,"229289.299",0.174452101229548
"6057","1996-2","1700",4,3,"June 30, 1996","SASKATOON",2,1,2,1,1996,2,"229289.299",0.0872260506147738
"6058","1996-2","1700",5,3,"June 30, 1996","SASKATOON",11,2,5.5,2.5,1996,2,"229289.299",0.479743278381256
"6059","1996-3","0340",1,1,"September 30, 1996","EDMONTON",328,619,0.529886914378029,0,1996,3,"892964.74",3.67315735221527
"6060","1996-3","0340",1,3,"September 30, 1996","EDMONTON",2,2,1,0,1996,3,"892964.74",0.0223973009281419
"6061","1996-3","0340",2,1,"September 30, 1996","EDMONTON",72,56,1.28571428571429,0,1996,3,"892964.74",0.806302833413109
"6062","1996-3","0340",2,3,"September 30, 1996","EDMONTON",58,45,1.28888888888889,0,1996,3,"892964.74",0.649521726916115
"6063","1996-3","0340",4,1,"September 30, 1996","EDMONTON",23,14,1.64285714285714,0,1996,3,"892964.74",0.257568960673632
"6064","1996-3","0340",4,3,"September 30, 1996","EDMONTON",147,70,2.1,0,1996,3,"892964.74",1.64620161821843
"6065","1996-3","0340",5,1,"September 30, 1996","EDMONTON",1,1,1,0,1996,3,"892964.74",0.011198650464071
"6066","1996-3","0340",5,3,"September 30, 1996","EDMONTON",521,33,15.7878787878788,0,1996,3,"892964.74",5.83449689178097
"6067","1996-3","1400",1,1,"September 30, 1996","QUÉBEC",96,276,0.347826086956522,0,1996,3,"693014.184",1.38525303256997
"6068","1996-3","1400",2,1,"September 30, 1996","QUÉBEC",62,69,0.898550724637681,0,1996,3,"693014.184",0.894642583534769
"6069","1996-3","1400",4,1,"September 30, 1996",NA,22,16,1.375,0,1996,3,"693014.184",0.31745381996395
"6070","1996-3","1400",4,3,"September 30, 1996","QUÉBEC",1,1,1,0,1996,3,"693014.184",0.0144297190892705
"6071","1996-3","1400",5,3,"September 30, 1996","QUÉBEC",343,41,8.36585365853658,0,1996,3,"693014.184",4.94939364761977
"6072","1996-3","1700",1,1,"September 30, 1996","SASKATOON",20,82,0.24390243902439,0,1996,3,"229299.676",0.872221031834341
"6073","1996-3","1700",1,3,"September 30, 1996","SASKATOON",0,1,0,0,1996,3,"229299.676",0
"6074","1996-3","1700",2,1,"September 30, 1996","SASKATOON",0,5,0,0,1996,3,"229299.676",0
"6075","1996-3","1700",2,3,"September 30, 1996","SASKATOON",1,2,0.5,0,1996,3,"229299.676",0.043611051591717
"6076","1996-3","1700",4,3,"September 30, 1996","SASKATOON",1,1,1,1,1996,3,"229299.676",0.043611051591717
"6077","1996-3","1700",5,3,"September 30, 1996","SASKATOON",26,3,8.66666666666667,3.66666666666667,1996,3,"229299.676",1.13388734138464
"6078","1996-4","0340",1,1,"December 31, 1996","EDMONTON",347,681,0.509544787077827,0,1996,4,"896539.3840000001",3.87043788809171
"6079","1996-4","0340",1,3,"December 31, 1996","EDMONTON",3,3,1,0,1996,4,"896539.3840000001",0.0334619990324931
"6080","1996-4","0340",2,1,"December 31, 1996","EDMONTON",63,53,1.18867924528302,0,1996,4,"896539.3840000001",0.702701979682356
"6081","1996-4","0340",2,3,"December 31, 1996","EDMONTON",60,56,1.07142857142857,0,1996,4,"896539.3840000001",0.669239980649863
"6082","1996-4","0340",4,1,"December 31, 1996","EDMONTON",21,14,1.5,0,1996,4,"896539.3840000001",0.234233993227452
"6083","1996-4","0340",4,3,"December 31, 1996","EDMONTON",138,69,2,0,1996,4,"896539.3840000001",1.53925195549468
"6084","1996-4","0340",5,1,"December 31, 1996","EDMONTON",1,1,1,0,1996,4,"896539.3840000001",0.0111539996774977
"6085","1996-4","0340",5,3,"December 31, 1996","EDMONTON",413,29,14.2413793103448,0,1996,4,"896539.3840000001",4.60660186680656
"6086","1996-4","1400",1,1,"December 31, 1996","QUÉBEC",99,178,0.556179775280899,0,1996,4,"693506.376",1.42752833176547
"6087","1996-4","1400",2,1,"December 31, 1996","QUÉBEC",71,69,1.02898550724638,0,1996,4,"693506.376",1.02378294500352
"6088","1996-4","1400",4,1,"December 31, 1996",NA,20,15,1.33333333333333,0,1996,4,"693506.376",0.288389561972823
"6089","1996-4","1400",4,3,"December 31, 1996","QUÉBEC",1,1,1,0,1996,4,"693506.376",0.0144194780986412
"6090","1996-4","1400",5,3,"December 31, 1996","QUÉBEC",303,34,8.91176470588235,0,1996,4,"693506.376",4.36910186388827
"6091","1996-4","1700",1,1,"December 31, 1996","SASKATOON",19,65,0.292307692307692,0,1996,4,"229608.608",0.827495108545756
"6092","1996-4","1700",1,3,"December 31, 1996","SASKATOON",0,3,0,0,1996,4,"229608.608",0
"6093","1996-4","1700",2,1,"December 31, 1996","SASKATOON",2,4,0.5,0,1996,4,"229608.608",0.0871047482679743
"6094","1996-4","1700",2,3,"December 31, 1996","SASKATOON",1,3,0.333333333333333,0,1996,4,"229608.608",0.0435523741339872
"6095","1996-4","1700",4,3,"December 31, 1996","SASKATOON",1,1,1,2,1996,4,"229608.608",0.0435523741339872
"6096","1996-4","1700",5,3,"December 31, 1996","SASKATOON",23,2,11.5,4.5,1996,4,"229608.608",1.0017046050817
"6097","1997-1","0340",1,1,"March 31, 1997","EDMONTON",363,587,0.61839863713799,0,1997,1,"900456.1549999999",4.03129011872877
"6098","1997-1","0340",1,3,"March 31, 1997","EDMONTON",7,7,1,0,1997,1,"900456.1549999999",0.0777383769451829
"6099","1997-1","0340",2,1,"March 31, 1997","EDMONTON",53,51,1.03921568627451,0,1997,1,"900456.1549999999",0.588590568299242
"6100","1997-1","0340",2,3,"March 31, 1997","EDMONTON",51,45,1.13333333333333,0,1997,1,"900456.1549999999",0.566379603457761
"6101","1997-1","0340",4,1,"March 31, 1997","EDMONTON",14,8,1.75,0,1997,1,"900456.1549999999",0.155476753890366
"6102","1997-1","0340",4,3,"March 31, 1997","EDMONTON",106,55,1.92727272727273,0,1997,1,"900456.1549999999",1.17718113659848
"6103","1997-1","0340",5,1,"March 31, 1997","EDMONTON",3,2,1.5,0,1997,1,"900456.1549999999",0.0333164472622212
"6104","1997-1","0340",5,3,"March 31, 1997","EDMONTON",298,26,11.4615384615385,0,1997,1,"900456.1549999999",3.30943376138064
"6105","1997-1","1400",1,1,"March 31, 1997","QUÉBEC",110,130,0.846153846153846,0,1997,1,"693978.578",1.58506333606165
"6106","1997-1","1400",2,1,"March 31, 1997","QUÉBEC",71,63,1.12698412698413,0,1997,1,"693978.578",1.02308633509434
"6107","1997-1","1400",4,1,"March 31, 1997",NA,18,15,1.2,0,1997,1,"693978.578",0.259374000446452
"6108","1997-1","1400",4,3,"March 31, 1997","QUÉBEC",1,1,1,0,1997,1,"693978.578",0.0144096666914695
"6109","1997-1","1400",5,3,"March 31, 1997","QUÉBEC",149,34,4.38235294117647,0,1997,1,"693978.578",2.14704033702896
"6110","1997-1","1700",1,1,"March 31, 1997","SASKATOON",18,29,0.620689655172414,0,1997,1,"229949.399",0.782780910855957
"6111","1997-1","1700",2,1,"March 31, 1997","SASKATOON",2,1,2,0,1997,1,"229949.399",0.086975656761773
"6112","1997-1","1700",2,3,"March 31, 1997","SASKATOON",2,4,0.5,0,1997,1,"229949.399",0.086975656761773
"6113","1997-1","1700",5,3,"March 31, 1997","SASKATOON",20,2,10,4.5,1997,1,"229949.399",0.869756567617731
"6114","1997-2","0340",1,1,"June 30, 1997","EDMONTON",391,651,0.600614439324117,0,1997,2,"904715.052",4.3218027503316
"6115","1997-2","0340",1,3,"June 30, 1997","EDMONTON",5,5,1,0,1997,2,"904715.052",0.0552660198252123
"6116","1997-2","0340",2,1,"June 30, 1997","EDMONTON",49,45,1.08888888888889,0,1997,2,"904715.052",0.541606994287081
"6117","1997-2","0340",2,3,"June 30, 1997","EDMONTON",52,43,1.2093023255814,0,1997,2,"904715.052",0.574766606182208
"6118","1997-2","0340",4,1,"June 30, 1997","EDMONTON",10,6,1.66666666666667,0,1997,2,"904715.052",0.110532039650425
"6119","1997-2","0340",4,3,"June 30, 1997","EDMONTON",86,49,1.75510204081633,0,1997,2,"904715.052",0.950575540993652
"6120","1997-2","0340",5,1,"June 30, 1997","EDMONTON",4,3,1.33333333333333,0,1997,2,"904715.052",0.0442128158601699
"6121","1997-2","0340",5,3,"June 30, 1997","EDMONTON",235,23,10.2173913043478,0,1997,2,"904715.052",2.59750293178498
"6122","1997-2","1400",1,1,"June 30, 1997",NA,72,217,0.331797235023041,0,1997,2,"694430.79",1.03682038637717
"6123","1997-2","1400",2,1,"June 30, 1997","QUÉBEC",64,78,0.82051282051282,0,1997,2,"694430.79",0.921618121224147
"6124","1997-2","1400",4,1,"June 30, 1997",NA,13,11,1.18181818181818,0,1997,2,"694430.79",0.187203680873655
"6125","1997-2","1400",4,3,"June 30, 1997","QUÉBEC",2,2,1,0,1997,2,"694430.79",0.0288005662882546
"6126","1997-2","1400",5,3,"June 30, 1997","QUÉBEC",168,23,7.30434782608696,0,1997,2,"694430.79",2.41924756821339
"6127","1997-2","1700",1,1,"June 30, 1997","SASKATOON",23,65,0.353846153846154,0,1997,2,"230322.05",0.998601740475999
"6128","1997-2","1700",1,3,"June 30, 1997","SASKATOON",0,1,0,0,1997,2,"230322.05",0
"6129","1997-2","1700",2,1,"June 30, 1997","SASKATOON",0,1,0,0,1997,2,"230322.05",0
"6130","1997-2","1700",2,3,"June 30, 1997","SASKATOON",2,7,0.285714285714286,0,1997,2,"230322.05",0.0868349339544347
"6131","1997-2","1700",5,3,"June 30, 1997","SASKATOON",12,2,6,4.5,1997,2,"230322.05",0.521009603726608
"6132","1997-3","0340",1,1,"September 30, 1997","EDMONTON",363,687,0.528384279475983,0,1997,3,"910627.1950000001",3.98626355541688
"6133","1997-3","0340",1,3,"September 30, 1997","EDMONTON",4,5,0.8,0,1997,3,"910627.1950000001",0.0439257692056956
"6134","1997-3","0340",2,1,"September 30, 1997","EDMONTON",45,43,1.04651162790698,0,1997,3,"910627.1950000001",0.494164903564076
"6135","1997-3","0340",2,3,"September 30, 1997","EDMONTON",44,37,1.18918918918919,0,1997,3,"910627.1950000001",0.483183461262652
"6136","1997-3","0340",4,1,"September 30, 1997","EDMONTON",6,4,1.5,0,1997,3,"910627.1950000001",0.0658886538085435
"6137","1997-3","0340",4,3,"September 30, 1997","EDMONTON",61,31,1.96774193548387,0,1997,3,"910627.1950000001",0.669867980386858
"6138","1997-3","0340",5,1,"September 30, 1997","EDMONTON",3,2,1.5,0,1997,3,"910627.1950000001",0.0329443269042717
"6139","1997-3","0340",5,3,"September 30, 1997","EDMONTON",162,17,9.52941176470588,0,1997,3,"910627.1950000001",1.77899365283067
"6140","1997-3","1400",1,1,"September 30, 1997","QUÉBEC",76,206,0.368932038834951,0,1997,3,"694694.8640000001",1.09400549706669
"6141","1997-3","1400",2,1,"September 30, 1997","QUÉBEC",72,70,1.02857142857143,0,1997,3,"694694.8640000001",1.03642626037897
"6142","1997-3","1400",4,1,"September 30, 1997","QUÉBEC",12,9,1.33333333333333,0,1997,3,"694694.8640000001",0.172737710063162
"6143","1997-3","1400",4,3,"September 30, 1997","QUÉBEC",1,1,1,0,1997,3,"694694.8640000001",0.0143948091719302
"6144","1997-3","1400",5,3,"September 30, 1997","QUÉBEC",127,21,6.04761904761905,0,1997,3,"694694.8640000001",1.82814076483513
"6145","1997-3","1700",1,1,"September 30, 1997","SASKATOON",23,103,0.223300970873786,0,1997,3,"230930.74899999998",0.995969575277305
"6146","1997-3","1700",1,3,"September 30, 1997","SASKATOON",1,5,0.2,0,1997,3,"230930.74899999998",0.0433030250120568
"6147","1997-3","1700",2,1,"September 30, 1997","SASKATOON",1,3,0.333333333333333,0,1997,3,"230930.74899999998",0.0433030250120568
"6148","1997-3","1700",2,3,"September 30, 1997","SASKATOON",1,6,0.166666666666667,0,1997,3,"230930.74899999998",0.0433030250120568
"6149","1997-3","1700",4,3,"September 30, 1997","SASKATOON",1,1,1,0,1997,3,"230930.74899999998",0.0433030250120568
"6150","1997-3","1700",5,3,"September 30, 1997","SASKATOON",8,1,8,6,1997,3,"230930.74899999998",0.346424200096454
"6151","1997-4","0340",1,1,"December 31, 1997","EDMONTON",347,741,0.468286099865047,0,1997,4,"915045.897",3.79215950956829
"6152","1997-4","0340",1,3,"December 31, 1997","EDMONTON",3,3,1,0,1997,4,"915045.897",0.0327852407167288
"6153","1997-4","0340",2,1,"December 31, 1997","EDMONTON",46,39,1.17948717948718,0,1997,4,"915045.897",0.502707024323174
"6154","1997-4","0340",2,3,"December 31, 1997","EDMONTON",53,39,1.35897435897436,0,1997,4,"915045.897",0.579205919328875
"6155","1997-4","0340",4,1,"December 31, 1997","EDMONTON",11,5,2.2,0,1997,4,"915045.897",0.120212549294672
"6156","1997-4","0340",4,3,"December 31, 1997","EDMONTON",53,28,1.89285714285714,0,1997,4,"915045.897",0.579205919328875
"6157","1997-4","0340",5,1,"December 31, 1997","EDMONTON",3,2,1.5,0,1997,4,"915045.897",0.0327852407167288
"6158","1997-4","0340",5,3,"December 31, 1997","EDMONTON",142,16,8.875,0.1875,1997,4,"915045.897",1.5518347272585
"6159","1997-4","1400",1,1,"December 31, 1997","QUÉBEC",88,170,0.517647058823529,0,1997,4,"695174.357",1.26586947740364
"6160","1997-4","1400",2,1,"December 31, 1997","QUÉBEC",81,70,1.15714285714286,0,1997,4,"695174.357",1.16517531442835
"6161","1997-4","1400",4,1,"December 31, 1997",NA,14,9,1.55555555555556,0,1997,4,"695174.357",0.201388325950579
"6162","1997-4","1400",4,3,"December 31, 1997","QUÉBEC",1,1,1,0,1997,4,"695174.357",0.0143848804250413
"6163","1997-4","1400",5,3,"December 31, 1997","QUÉBEC",106,20,5.3,0,1997,4,"695174.357",1.52479732505438
"6164","1997-4","1700",1,1,"December 31, 1997","SASKATOON",14,90,0.155555555555556,0,1997,4,"231285.44400000002",0.605312628320873
"6165","1997-4","1700",1,3,"December 31, 1997","SASKATOON",1,2,0.5,0,1997,4,"231285.44400000002",0.0432366163086338
"6166","1997-4","1700",2,1,"December 31, 1997","SASKATOON",1,2,0.5,0,1997,4,"231285.44400000002",0.0432366163086338
"6167","1997-4","1700",2,3,"December 31, 1997","SASKATOON",1,5,0.2,0,1997,4,"231285.44400000002",0.0432366163086338
"6168","1997-4","1700",4,3,"December 31, 1997","SASKATOON",1,1,1,0,1997,4,"231285.44400000002",0.0432366163086338
"6169","1997-4","1700",5,3,"December 31, 1997","SASKATOON",15,2,7.5,4.5,1997,4,"231285.44400000002",0.648549244629506
