"reference_period_qq","metcode","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","starts_per_10kpop"
"2005-4","1400","December 31, 2005","QUÉBEC",1425,NA,NA,689,2.06821480406386,0,"4","2005",728580.059,19.5585918444688
"2005-4","0580","December 31, 2005","HALIFAX",587,NA,NA,313,1.87539936102236,0.012779552715655,NA,NA,NA,NA
"2005-4","0140","December 31, 2005","CALGARY",3295,NA,NA,2428,1.35708401976936,0,NA,NA,NA,NA
"2005-4","2270","December 31, 2005","TORONTO",9854,NA,NA,4446,2.21637426900585,0.0566801619433198,"4","2005",5324050.69,18.5084639004442
"2005-4","1265","December 31, 2005","OTTAWA",1330,NA,NA,747,1.78045515394913,0.069611780455154,"4","2005",873532,15.2255441128659
"2005-4","2680","December 31, 2005","WINNIPEG",617,NA,NA,438,1.40867579908676,0.0136986301369863,"4","2005",715651.017,8.62152062029418
"2005-4","1700","December 31, 2005","SASKATOON",243,NA,NA,223,1.08968609865471,0,"4","2005",241473.908,10.0631990434345
"2006-1","1060","March 31, 2006","MONTRÉAL",4825,NA,NA,1928,2.50259336099585,0.0518672199170125,"1","2006",3791292.01,12.726532240918
"2006-1","1400","March 31, 2006","QUÉBEC",1073,NA,NA,567,1.89241622574956,0,"1","2006",730484.824,14.6888746315693
"2006-1","0140","March 31, 2006","CALGARY",3844,NA,NA,2658,1.44620015048909,0,NA,NA,NA,NA
"2006-1","0580","March 31, 2006","HALIFAX",489,NA,NA,175,2.79428571428571,0,NA,NA,NA,NA
"2006-1","2270","March 31, 2006","TORONTO",7290,NA,NA,3140,2.32165605095541,0.0229299363057325,"1","2006",5345030.19,13.6388378378832
"2006-1","1490","March 31, 2006","REGINA",165,NA,NA,158,1.04430379746835,0,"1","2006",201223.784,8.19982592117441
"2006-1","1700","March 31, 2006","SASKATOON",246,NA,NA,153,1.6078431372549,0,"1","2006",242272.026,10.153875544839
"2006-1","0340","March 31, 2006","EDMONTON",3248,NA,NA,2299,1.41278816876903,0.000869943453675511,NA,NA,NA,NA
"2006-1","0610","March 31, 2006","HAMILTON",545,NA,NA,342,1.59356725146199,0,NA,NA,NA,NA
"2006-1","2410","March 31, 2006","VANCOUVER",5093,NA,NA,1693,3.00826934435913,0.25989367985824,"1","2006",2192420.65,23.2300311530089
"2006-1","1265","March 31, 2006","OTTAWA",988,NA,NA,431,2.292343387471,0.0208816705336427,"1","2006",875439.1537,11.2857643597989
"2006-1","2440","March 31, 2006","VICTORIA",472,NA,NA,263,1.79467680608365,0.110266159695817,"1","2006",340034.361,13.8809501078628
"2006-1","2680","March 31, 2006","WINNIPEG",535,NA,NA,409,1.3080684596577,0.00733496332518337,"1","2006",716412.449,7.46776526213045
"2006-2","2680","June 30, 2006","WINNIPEG",799,NA,NA,492,1.6239837398374,0.00813008130081301,"2","2006",717196.416,11.1406022419387
"2006-2","0580","June 30, 2006","HALIFAX",750,NA,NA,371,2.02156334231806,0,NA,NA,NA,NA
"2006-2","2410","June 30, 2006","VANCOUVER",4868,NA,NA,1819,2.67619571192963,0.239142385926333,"2","2006",2199573.25,22.1315657480377
"2006-2","1700","June 30, 2006","SASKATOON",443,NA,NA,283,1.56537102473498,0,"2","2006",243186.21,18.2164934434399
"2006-2","1400","June 30, 2006","QUÉBEC",1713,NA,NA,1039,1.64870067372474,0.149181905678537,"2","2006",732546.706,23.3841744965815
"2006-2","2440","June 30, 2006","VICTORIA",638,NA,NA,310,2.05806451612903,0.0290322580645161,"2","2006",340655.101,18.7286201829105
"2006-2","0140","June 30, 2006","CALGARY",5185,NA,NA,3302,1.5702604482132,0.00847970926711084,NA,NA,NA,NA
"2006-2","0340","June 30, 2006","EDMONTON",4098,NA,NA,2755,1.48747731397459,0,NA,NA,NA,NA
"2006-2","1060","June 30, 2006","MONTRÉAL",5662,NA,NA,3208,1.76496259351621,0.0972568578553616,"2","2006",3799385.35,14.9024104648927
"2006-2","2270","June 30, 2006","TORONTO",11462,NA,NA,4628,2.47666378565255,0.0764909248055315,"2","2006",5365692.82,21.3616403035163
"2006-2","1265","June 30, 2006","OTTAWA",1400,NA,NA,861,1.6260162601626,0,"2","2006",877502.0059,15.9543794838863
"2006-2","0610","June 30, 2006","HAMILTON",846,NA,NA,482,1.7551867219917,0,NA,NA,NA,NA
"2006-2","1490","June 30, 2006","REGINA",279,NA,NA,206,1.35436893203884,0,"2","2006",201652.807,13.8356616082215
"2006-3","1265","September 30, 2006","OTTAWA",1911,NA,NA,868,2.20161290322581,0.0115207373271889,"3","2006",879702.3552,21.7232566072366
"2006-3","1700","September 30, 2006","SASKATOON",399,NA,NA,275,1.45090909090909,0,"3","2006",244302.25,16.3322278038782
"2006-3","0140","September 30, 2006","CALGARY",4010,NA,NA,2959,1.355187563366,0.00709699222710375,NA,NA,NA,NA
"2006-3","0580","September 30, 2006","HALIFAX",622,NA,NA,348,1.78735632183908,0,NA,NA,NA,NA
"2006-3","2680","September 30, 2006","WINNIPEG",617,NA,NA,496,1.24395161290323,0,"3","2006",718004.094,8.59326576486067
"2006-3","2270","September 30, 2006","TORONTO",8750,NA,NA,4432,1.97427797833935,0.0155685920577617,"3","2006",5384593.72,16.2500653809773
"2006-3","1060","September 30, 2006","MONTRÉAL",4914,NA,NA,1993,2.46562970396387,0.0742599096838936,"3","2006",3807320.91,12.90671345064
"2006-3","0610","September 30, 2006","HAMILTON",764,NA,NA,513,1.48927875243665,0,NA,NA,NA,NA
"2006-3","1490","September 30, 2006","REGINA",272,NA,NA,217,1.25345622119816,0,"3","2006",202237.063,13.449562407856
"2006-3","1400","September 30, 2006","QUÉBEC",1165,NA,NA,641,1.81747269890796,0.243369734789392,"3","2006",734995.375,15.8504398752169
"2006-3","2440","September 30, 2006","VICTORIA",870,NA,NA,290,3,0.0896551724137931,"3","2006",341170.031,25.5004813127915
"2006-3","2410","September 30, 2006","VANCOUVER",4776,NA,NA,1891,2.52564780539397,0.260708619777895,"3","2006",2205040.03,21.6594707353227
"2006-3","0340","September 30, 2006","EDMONTON",4043,NA,NA,2833,1.42710907165549,0.00352982703847511,NA,NA,NA,NA
"2006-4","1700","December 31, 2006","SASKATOON",408,NA,NA,319,1.27899686520376,0,"4","2006",245414.25,16.624951485091
"2006-4","2440","December 31, 2006","VICTORIA",759,NA,NA,235,3.22978723404255,0.127659574468085,"4","2006",341758.719,22.2086506591804
"2006-4","2410","December 31, 2006","VANCOUVER",3968,NA,NA,1408,2.81818181818182,0.308238636363636,"4","2006",2212623.72,17.9334604620437
"2006-4","0140","December 31, 2006","CALGARY",4007,NA,NA,2389,1.67727082461281,0,NA,NA,NA,NA
"2006-4","0580","December 31, 2006","HALIFAX",650,NA,NA,285,2.28070175438596,0,NA,NA,NA,NA
"2006-4","2680","December 31, 2006","WINNIPEG",826,NA,NA,420,1.96666666666667,0,"4","2006",718832.656,11.4908524690064
"2006-4","1265","December 31, 2006","OTTAWA",1576,NA,NA,903,1.7452934662237,0,"4","2006",882022,17.8680350376748
"2006-4","1490","December 31, 2006","REGINA",270,NA,NA,233,1.1587982832618,0,"4","2006",202804.938,13.3132853007751
"2006-4","2270","December 31, 2006","TORONTO",9578,NA,NA,4362,2.19578175149014,0.0641907381934892,"4","2006",5405200.53,17.7199716214784
"2006-4","1400","December 31, 2006","QUÉBEC",1225,NA,NA,598,2.04849498327759,0.137123745819398,"4","2006",737279.625,16.6151343189499
"2006-4","1060","December 31, 2006","MONTRÉAL",7412,NA,NA,2527,2.93312227938267,0.129006727344677,"4","2006",3815961.34,19.4236768656571
"2006-4","0610","December 31, 2006","HAMILTON",888,NA,NA,647,1.37248840803709,0,NA,NA,NA,NA
"2006-4","0340","December 31, 2006","EDMONTON",3581,NA,NA,2144,1.67024253731343,0,NA,NA,NA,NA
"2007-1","1400","March 31, 2007","QUÉBEC",714,NA,NA,438,1.63013698630137,0.178082191780822,"1","2007",739629.125,9.65348680664786
"2007-1","1490","March 31, 2007","REGINA",258,NA,NA,166,1.55421686746988,0,"1","2007",203427.938,12.6826237603608
"2007-1","2680","March 31, 2007","WINNIPEG",705,NA,NA,379,1.86015831134565,0,"1","2007",719683.281,9.79597579396874
"2007-1","2270","March 31, 2007","TORONTO",5585,NA,NA,3003,1.85980685980686,0.0243090243090243,"1","2007",5426068.41,10.2929037711856
"2007-1","2440","March 31, 2007","VICTORIA",468,NA,NA,191,2.45026178010471,0.031413612565445,"1","2007",342346.344,13.6703665221557
"2007-1","0610","March 31, 2007","HAMILTON",524,NA,NA,328,1.59756097560976,0,NA,NA,NA,NA
"2007-1","0580","March 31, 2007","HALIFAX",455,NA,NA,160,2.84375,0,NA,NA,NA,NA
"2007-1","1265","March 31, 2007","OTTAWA",869,NA,NA,446,1.94843049327354,0,"1","2007",884452.1841,9.8252909046098
"2007-1","0340","March 31, 2007","EDMONTON",3373,NA,NA,1932,1.74585921325052,0.0041407867494824,NA,NA,NA,NA
"2007-1","2410","March 31, 2007","VANCOUVER",4329,NA,NA,1122,3.85828877005348,0.342245989304813,"1","2007",2220739.84,19.4935035704137
"2007-1","1060","March 31, 2007","MONTRÉAL",4284,NA,NA,1854,2.31067961165049,0.0960086299892125,"1","2007",3824947.22,11.200154547492
"2007-1","0140","March 31, 2007","CALGARY",2774,NA,NA,1916,1.44780793319415,0,NA,NA,NA,NA
"2007-1","1700","March 31, 2007","SASKATOON",319,NA,NA,237,1.34599156118143,0,"1","2007",246608,12.935508985921
"2007-2","1060","June 30, 2007","MONTRÉAL",6840,NA,NA,3400,2.01176470588235,0.0694117647058824,"2","2007",3834278.53,17.8390796247136
"2007-2","2440","June 30, 2007","VICTORIA",746,NA,NA,259,2.88030888030888,0.0424710424710425,"2","2007",342932.906,21.7535263297247
"2007-2","2410","June 30, 2007","VANCOUVER",5015,NA,NA,1487,3.37256220578346,0.323470073974445,"2","2007",2229388.41,22.4949586061587
"2007-2","0580","June 30, 2007","HALIFAX",681,NA,NA,356,1.91292134831461,0,NA,NA,NA,NA
"2007-2","1700","June 30, 2007","SASKATOON",886,NA,NA,586,1.51194539249147,0,"2","2007",247883.5,35.7425968247181
"2007-2","0140","June 30, 2007","CALGARY",4063,NA,NA,2403,1.69080316271328,0,NA,NA,NA,NA
"2007-2","1490","June 30, 2007","REGINA",393,NA,NA,252,1.55952380952381,0.0119047619047619,"2","2007",204106.063,19.2546950454872
"2007-2","0340","June 30, 2007","EDMONTON",4168,NA,NA,2905,1.43476764199656,0,NA,NA,NA,NA
"2007-2","2680","June 30, 2007","WINNIPEG",975,NA,NA,526,1.85361216730038,0,"2","2007",720555.969,13.5312181419179
"2007-2","1400","June 30, 2007","QUÉBEC",1996,NA,NA,980,2.03673469387755,0.15,"2","2007",742043.875,26.8986790033137
"2007-2","0610","June 30, 2007","HAMILTON",1022,NA,NA,674,1.51632047477745,0.0029673590504451,NA,NA,NA,NA
"2007-2","2270","June 30, 2007","TORONTO",9386,NA,NA,4790,1.95949895615866,0.00668058455114823,"2","2007",5447197.34,17.2308793204103
"2007-2","1265","June 30, 2007","OTTAWA",1709,NA,NA,919,1.85963003264418,0.0206746463547334,"2","2007",887021.9321,19.2667163928404
"2007-3","1700","September 30, 2007","SASKATOON",675,NA,NA,449,1.50334075723831,0,"3","2007",249281.063,27.0778691279891
"2007-3","2440","September 30, 2007","VICTORIA",664,NA,NA,272,2.44117647058824,0.0588235294117647,"3","2007",343308.25,19.3412188608925
"2007-3","1060","September 30, 2007","MONTRÉAL",6949,NA,NA,2270,3.06123348017621,0.0352422907488987,"3","2007",3843325.75,18.0806948253085
"2007-3","1400","September 30, 2007","QUÉBEC",1290,NA,NA,671,1.92250372578241,0.154992548435171,"3","2007",744684.188,17.3227795189872
"2007-3","2680","September 30, 2007","WINNIPEG",977,NA,NA,558,1.75089605734767,0,"3","2007",721034.469,13.5499763465538
"2007-3","0580","September 30, 2007","HALIFAX",791,NA,NA,408,1.93872549019608,0,NA,NA,NA,NA
"2007-3","0140","September 30, 2007","CALGARY",3967,NA,NA,2436,1.62848932676519,0,NA,NA,NA,NA
"2007-3","0340","September 30, 2007","EDMONTON",4497,NA,NA,2404,1.87063227953411,0.00166389351081531,NA,NA,NA,NA
"2007-3","0610","September 30, 2007","HAMILTON",832,NA,NA,546,1.52380952380952,0,NA,NA,NA,NA
"2007-3","1265","September 30, 2007","OTTAWA",2038,NA,NA,1120,1.81964285714286,0.00178571428571429,"3","2007",889769.7141,22.9048029810886
"2007-3","2270","September 30, 2007","TORONTO",9723,NA,NA,4827,2.01429459291485,0.0227884814584628,"3","2007",5469017.03,17.7783319135139
"2007-3","2410","September 30, 2007","VANCOUVER",5536,NA,NA,1479,3.74306964164976,0.40027045300879,"3","2007",2238170.34,24.734489154208
"2007-3","1490","September 30, 2007","REGINA",426,NA,NA,267,1.59550561797753,0,"3","2007",204749.938,20.8058671060501
"2007-4","0610","December 31, 2007","HAMILTON",626,NA,NA,433,1.44572748267898,0,NA,NA,NA,NA
"2007-4","2440","December 31, 2007","VICTORIA",701,NA,NA,268,2.61567164179104,0.0223880597014925,"4","2007",343976.75,20.3792843557014
"2007-4","1700","December 31, 2007","SASKATOON",500,NA,NA,369,1.3550135501355,0,"4","2007",250703.938,19.9438430839487
"2007-4","2410","December 31, 2007","VANCOUVER",5856,NA,NA,1357,4.31540162122329,0.476787030213707,"4","2007",2248043.41,26.049319038728
"2007-4","0580","December 31, 2007","HALIFAX",562,NA,NA,409,1.37408312958435,0.00733496332518337,NA,NA,NA,NA
"2007-4","2270","December 31, 2007","TORONTO",8599,NA,NA,4570,1.88161925601751,0.0361050328227571,"4","2007",5490496.22,15.6616080868552
"2007-4","1400","December 31, 2007","QUÉBEC",1284,NA,NA,542,2.3690036900369,0.173431734317343,"4","2007",747165.313,17.1849519465045
"2007-4","2680","December 31, 2007","WINNIPEG",714,NA,NA,453,1.57615894039735,0.0132450331125828,"4","2007",722117.781,9.88758369875952
"2007-4","0140","December 31, 2007","CALGARY",2701,NA,NA,1812,1.49061810154525,0.00496688741721854,NA,NA,NA,NA
"2007-4","1060","December 31, 2007","MONTRÉAL",5160,NA,NA,2499,2.06482593037215,0.0252100840336134,"4","2007",3853599.75,13.3900776799666
"2007-4","0340","December 31, 2007","EDMONTON",2850,NA,NA,1599,1.78236397748593,0.00500312695434647,NA,NA,NA,NA
"2007-4","1490","December 31, 2007","REGINA",321,NA,NA,260,1.23461538461538,0,"4","2007",205574.063,15.6148103177783
"2007-4","1265","December 31, 2007","OTTAWA",1890,NA,NA,1101,1.71662125340599,0.00544959128065395,"4","2007",892734,21.1709198932717
"2008-1","1060","March 31, 2008","MONTRÉAL",5401,NA,NA,1672,3.23026315789474,0.0263157894736842,"1","2008",3864471,13.9760396701127
"2008-1","1490","March 31, 2008","REGINA",285,NA,NA,216,1.31944444444444,0,"1","2008",206489.063,13.802183798955
"2008-1","2270","March 31, 2008","TORONTO",8945,NA,NA,2885,3.10051993067591,0.103986135181976,"1","2008",5512064.59,16.2280391565586
"2008-1","0610","March 31, 2008","HAMILTON",565,NA,NA,383,1.47519582245431,0.0130548302872063,NA,NA,NA,NA
"2008-1","1265","March 31, 2008","OTTAWA",1170,NA,NA,508,2.30314960629921,0,"1","2008",895936.7663,13.0589573283371
"2008-1","2410","March 31, 2008","VANCOUVER",5131,NA,NA,1177,4.35938827527613,0.481733220050977,"1","2008",2258608.53,22.7175268836871
"2008-1","0140","March 31, 2008","CALGARY",4656,NA,NA,1242,3.7487922705314,0.0893719806763285,NA,NA,NA,NA
"2008-1","1700","March 31, 2008","SASKATOON",590,NA,NA,314,1.87898089171975,0.0127388535031847,"1","2008",252192.438,23.3948331154957
"2008-1","2680","March 31, 2008","WINNIPEG",536,NA,NA,367,1.46049046321526,0.0217983651226158,"1","2008",723389.656,7.40956130011348
"2008-1","1400","March 31, 2008","QUÉBEC",869,NA,NA,354,2.45480225988701,0.104519774011299,"1","2008",749647.563,11.5921139865027
"2008-1","0580","March 31, 2008","HALIFAX",423,NA,NA,226,1.8716814159292,0,NA,NA,NA,NA
"2008-1","0340","March 31, 2008","EDMONTON",2315,NA,NA,812,2.85098522167488,0.0147783251231527,NA,NA,NA,NA
"2008-1","2440","March 31, 2008","VICTORIA",392,NA,NA,188,2.08510638297872,0.0106382978723404,"1","2008",344728.25,11.3712757802704
"2008-2","0340","June 30, 2008","EDMONTON",1825,NA,NA,870,2.09770114942529,0.0160919540229885,NA,NA,NA,NA
"2008-2","0610","June 30, 2008","HAMILTON",1262,NA,NA,714,1.76750700280112,0,NA,NA,NA,NA
"2008-2","0580","June 30, 2008","HALIFAX",612,NA,NA,393,1.55725190839695,0,NA,NA,NA,NA
"2008-2","1700","June 30, 2008","SASKATOON",984,NA,NA,577,1.7053726169844,0,"2","2008",253746.563,38.778850375995
"2008-2","2680","June 30, 2008","WINNIPEG",964,NA,NA,587,1.64224872231687,0,"2","2008",724850.094,13.2993015794518
"2008-2","1400","June 30, 2008","QUÉBEC",2154,NA,NA,991,2.17356205852674,0.197780020181635,"2","2008",752130.938,28.6386304720788
"2008-2","1490","June 30, 2008","REGINA",403,NA,NA,289,1.39446366782007,0,"2","2008",207494.938,19.4221605541047
"2008-2","2410","June 30, 2008","VANCOUVER",5047,NA,NA,1386,3.64141414141414,0.495670995670996,"2","2008",2269865.72,22.2347954574159
"2008-2","1060","June 30, 2008","MONTRÉAL",6218,NA,NA,3027,2.05417905517014,0,"2","2008",3875939.5,16.0425620678548
"2008-2","1265","June 30, 2008","OTTAWA",2060,NA,NA,1023,2.01368523949169,0,"2","2008",899334.0157,22.9058388100287
"2008-2","0140","June 30, 2008","CALGARY",3161,NA,NA,1418,2.22919605077574,0.0726375176304654,NA,NA,NA,NA
"2008-2","2270","June 30, 2008","TORONTO",11684,NA,NA,4065,2.87429274292743,0.101107011070111,"2","2008",5533722.16,21.1141789597908
"2008-2","2440","June 30, 2008","VICTORIA",825,NA,NA,234,3.52564102564103,0,"2","2008",345562.75,23.8741010134918
"2008-3","2440","September 30, 2008","VICTORIA",477,NA,NA,261,1.82758620689655,0,"3","2008",346779,13.7551581843191
"2008-3","0580","September 30, 2008","HALIFAX",656,NA,NA,389,1.68637532133676,0,NA,NA,NA,NA
"2008-3","0140","September 30, 2008","CALGARY",2044,NA,NA,1188,1.72053872053872,0.0252525252525253,NA,NA,NA,NA
"2008-3","2410","September 30, 2008","VANCOUVER",5486,NA,NA,1563,3.50991682661548,0.461932181701855,"3","2008",2284235.59,24.0167871651102
"2008-3","1400","September 30, 2008","QUÉBEC",1006,NA,NA,666,1.51051051051051,0.126126126126126,"3","2008",754604.031,13.3314951772369
"2008-3","2270","September 30, 2008","TORONTO",11736,NA,NA,3446,3.40568775391759,0.114915844457342,"3","2008",5554781.41,21.1277440708508
"2008-3","1265","September 30, 2008","OTTAWA",1921,NA,NA,1059,1.81397544853636,0,"3","2008",902865.2572,21.2767075117884
"2008-3","2680","September 30, 2008","WINNIPEG",747,NA,NA,555,1.34594594594595,0.0234234234234234,"3","2008",726965.344,10.2755929999326
"2008-3","0340","September 30, 2008","EDMONTON",1260,NA,NA,761,1.6557161629435,0.00525624178712221,NA,NA,NA,NA
"2008-3","0610","September 30, 2008","HAMILTON",922,NA,NA,496,1.85887096774194,0,NA,NA,NA,NA
"2008-3","1060","September 30, 2008","MONTRÉAL",4977,NA,NA,2033,2.44810624692573,0.0127889818002951,"3","2008",3889824.47,12.7949218232976
"2008-3","1490","September 30, 2008","REGINA",406,NA,NA,276,1.47101449275362,0,"3","2008",208876.844,19.4372910000498
"2008-3","1700","September 30, 2008","SASKATOON",521,NA,NA,286,1.82167832167832,0,"3","2008",255495.063,20.3917834608021
"2008-4","2410","December 31, 2008","VANCOUVER",3927,NA,NA,1020,3.85,0.512745098039216,"4","2008",2295908.66,17.1043389853323
"2008-4","0140","December 31, 2008","CALGARY",1577,NA,NA,1060,1.4877358490566,0,NA,NA,NA,NA
"2008-4","0340","December 31, 2008","EDMONTON",1215,NA,NA,754,1.61140583554377,0.00530503978779841,NA,NA,NA,NA
"2008-4","1700","December 31, 2008","SASKATOON",224,NA,NA,218,1.02752293577982,0,"4","2008",257128.938,8.71158266908099
"2008-4","0610","December 31, 2008","HAMILTON",780,NA,NA,364,2.14285714285714,0,NA,NA,NA,NA
"2008-4","2440","December 31, 2008","VICTORIA",211,NA,NA,151,1.39735099337748,0.0132450331125828,"4","2008",347660,6.06914801817868
"2008-4","1400","December 31, 2008","QUÉBEC",1428,NA,NA,619,2.30694668820679,0.155088852988691,"4","2008",757094.219,18.8615890091746
"2008-4","2680","December 31, 2008","WINNIPEG",762,NA,NA,483,1.5776397515528,0,"4","2008",728616.406,10.4581779071277
"2008-4","1490","December 31, 2008","REGINA",281,NA,NA,240,1.17083333333333,0,"4","2008",209950.406,13.3841131986189
"2008-4","2270","December 31, 2008","TORONTO",9847,NA,NA,2988,3.29551539491299,0.130522088353414,"4","2008",5576892.34,17.6567869696405
"2008-4","0580","December 31, 2008","HALIFAX",405,NA,NA,274,1.47810218978102,0,NA,NA,NA,NA
"2008-4","1060","December 31, 2008","MONTRÉAL",5331,NA,NA,1968,2.70884146341463,0.00863821138211382,"4","2008",3901759.78,13.6630656436773
"2008-4","1265","December 31, 2008","OTTAWA",1847,NA,NA,948,1.94831223628692,0.00421940928270042,"4","2008",906470,20.3757432678412
"2009-1","1490","March 31, 2009","REGINA",124,NA,NA,119,1.04201680672269,0,"1","2009",211000.781,5.87675549883391
"2009-1","1400","March 31, 2009","QUÉBEC",491,NA,NA,311,1.57877813504823,0.12540192926045,"1","2009",759590.094,6.46401268102899
"2009-1","2270","March 31, 2009","TORONTO",5904,NA,NA,1460,4.04383561643836,0.178767123287671,"1","2009",5599367.47,10.54404811192
"2009-1","1700","March 31, 2009","SASKATOON",89,NA,NA,80,1.1125,0,"1","2009",258776.938,3.43925547183034
"2009-1","0610","March 31, 2009","HAMILTON",389,NA,NA,132,2.9469696969697,0,NA,NA,NA,NA
"2009-1","0140","March 31, 2009","CALGARY",746,NA,NA,610,1.22295081967213,0,NA,NA,NA,NA
"2009-1","0580","March 31, 2009","HALIFAX",274,NA,NA,126,2.17460317460317,0,NA,NA,NA,NA
"2009-1","0340","March 31, 2009","EDMONTON",761,NA,NA,460,1.65434782608696,0,NA,NA,NA,NA
"2009-1","2680","March 31, 2009","WINNIPEG",386,NA,NA,299,1.29096989966555,0,"1","2009",730269.531,5.28571963657621
"2009-1","1060","March 31, 2009","MONTRÉAL",3753,NA,NA,1136,3.30369718309859,0.00264084507042254,"1","2009",3913564.66,9.58972273630455
"2009-1","2410","March 31, 2009","VANCOUVER",1819,NA,NA,442,4.11538461538461,0.755656108597285,"1","2009",2307305.53,7.88365466276155
"2009-1","1265","March 31, 2009","OTTAWA",909,NA,NA,370,2.45675675675676,0,"1","2009",910104.7193,9.98786162431012
"2009-1","2440","March 31, 2009","VICTORIA",117,NA,NA,99,1.18181818181818,0.0202020202020202,"1","2009",348504.5,3.3572019873488
"2009-2","1490","June 30, 2009","REGINA",243,NA,NA,176,1.38068181818182,0,"2","2009",212027.969,11.4607521425629
"2009-2","0610","June 30, 2009","HAMILTON",496,NA,NA,233,2.12875536480687,0,NA,NA,NA,NA
"2009-2","1265","June 30, 2009","OTTAWA",1241,NA,NA,789,1.57287705956907,0,"2","2009",913793.7551,13.5807450321675
"2009-2","0340","June 30, 2009","EDMONTON",1151,NA,NA,867,1.32756632064591,0,NA,NA,NA,NA
"2009-2","1060","June 30, 2009","MONTRÉAL",4868,NA,NA,2031,2.39684884293451,0.000492368291482029,"2","2009",3925239.09,12.401792319866
"2009-2","0140","June 30, 2009","CALGARY",1235,NA,NA,1093,1.12991765782251,0,NA,NA,NA,NA
"2009-2","0580","June 30, 2009","HALIFAX",345,NA,NA,273,1.26373626373626,0,NA,NA,NA,NA
"2009-2","1700","June 30, 2009","SASKATOON",253,NA,NA,225,1.12444444444444,0,"2","2009",260439.063,9.71436454599747
"2009-2","2270","June 30, 2009","TORONTO",5639,NA,NA,2136,2.63998127340824,0.0973782771535581,"2","2009",5622206.78,10.029869445677
"2009-2","2410","June 30, 2009","VANCOUVER",1523,NA,NA,806,1.88957816377171,0.306451612903226,"2","2009",2318426.22,6.56911135175136
"2009-2","2440","June 30, 2009","VICTORIA",184,NA,NA,162,1.1358024691358,0,"2","2009",349312.5,5.26748971193416
"2009-2","2680","June 30, 2009","WINNIPEG",413,NA,NA,372,1.11021505376344,0,"2","2009",731924.719,5.64265680990069
"2009-2","1400","June 30, 2009","QUÉBEC",1662,NA,NA,834,1.99280575539568,0.201438848920863,"2","2009",762091.656,21.8084004320866
"2009-3","1400","September 30, 2009","QUÉBEC",1760,NA,NA,649,2.71186440677966,0.180277349768875,"3","2009",764685.781,23.0159896225401
"2009-3","1490","September 30, 2009","REGINA",296,NA,NA,140,2.11428571428571,0,"3","2009",212948.844,13.9000519768025
"2009-3","0340","September 30, 2009","EDMONTON",1708,NA,NA,1309,1.3048128342246,0,NA,NA,NA,NA
"2009-3","2270","September 30, 2009","TORONTO",6712,NA,NA,2548,2.63422291993721,0.0423861852433281,"3","2009",5647248.72,11.8854336559131
"2009-3","0580","September 30, 2009","HALIFAX",707,NA,NA,302,2.34105960264901,0.0132450331125828,NA,NA,NA,NA
"2009-3","0610","September 30, 2009","HAMILTON",454,NA,NA,337,1.34718100890208,0,NA,NA,NA,NA
"2009-3","2440","September 30, 2009","VICTORIA",319,NA,NA,268,1.19029850746269,0,"3","2009",350334.313,9.10558823851205
"2009-3","1265","September 30, 2009","OTTAWA",1435,NA,NA,833,1.72268907563025,0,"3","2009",917578.4133,15.6389904034374
"2009-3","2410","September 30, 2009","VANCOUVER",2302,NA,NA,1226,1.87765089722675,0.256117455138662,"3","2009",2330702.59,9.87685005318504
"2009-3","2680","September 30, 2009","WINNIPEG",705,NA,NA,419,1.68257756563246,0.0286396181384248,"3","2009",733107.125,9.6166027577484
"2009-3","0140","September 30, 2009","CALGARY",2116,NA,NA,1744,1.21330275229358,0,NA,NA,NA,NA
"2009-3","1060","September 30, 2009","MONTRÉAL",4867,NA,NA,1945,2.50231362467866,0.0786632390745501,"3","2009",3937309.66,12.3612324665366
"2009-3","1700","September 30, 2009","SASKATOON",438,NA,NA,412,1.0631067961165,0,"3","2009",262094.688,16.7115176328946
"2009-4","0140","December 31, 2009","CALGARY",2221,NA,NA,1792,1.23939732142857,0.00223214285714286,NA,NA,NA,NA
"2009-4","2440","December 31, 2009","VICTORIA",414,NA,NA,282,1.46808510638298,0.0141843971631206,"4","2009",350969.188,11.7959072806129
"2009-4","1400","December 31, 2009","QUÉBEC",1600,NA,NA,612,2.61437908496732,0.334967320261438,"4","2009",767163.969,20.8560368402808
"2009-4","1700","December 31, 2009","SASKATOON",648,NA,NA,449,1.44320712694877,0,"4","2009",263793.313,24.5646863686799
"2009-4","1490","December 31, 2009","REGINA",267,NA,NA,169,1.57988165680473,0,"4","2009",213962.906,12.4787985446412
"2009-4","2410","December 31, 2009","VANCOUVER",2695,NA,NA,1479,1.82217714672076,0.330628803245436,"4","2009",2340698.16,11.5136588136593
"2009-4","0610","December 31, 2009","HAMILTON",521,NA,NA,343,1.51895043731778,0,NA,NA,NA,NA
"2009-4","2270","December 31, 2009","TORONTO",7694,NA,NA,3578,2.15036333147009,0.0363331470095025,"4","2009",5670081.03,13.5694709816166
"2009-4","0580","December 31, 2009","HALIFAX",407,NA,NA,269,1.51301115241636,0,NA,NA,NA,NA
"2009-4","0340","December 31, 2009","EDMONTON",2697,NA,NA,1938,1.39164086687307,0.00257997936016512,NA,NA,NA,NA
"2009-4","2680","December 31, 2009","WINNIPEG",529,NA,NA,462,1.14502164502165,0,"4","2009",734956.375,7.19770612235318
