"reference_period_qq","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"2020-4","0340","T5B",2,1,"December 31, 2020","EDMONTON",6,4,1.5,0
"2020-4","0340","T5G",2,1,"December 31, 2020","EDMONTON",11,7,1.57142857142857,0
"2020-4","0340","T8N",1,1,"December 31, 2020","EDMONTON",20,20,1,0
"2020-4","0340","T5M",5,3,"December 31, 2020","EDMONTON",11,1,11,13
"2020-4","0340","T6M",4,3,"December 31, 2020","EDMONTON",11,4,2.75,0
"2020-4","0340","T7Z",1,1,"December 31, 2020","EDMONTON",5,5,1,0
"2020-4","0340","T5K",5,3,"December 31, 2020","EDMONTON",26,1,26,26
"2020-4","0340","T6M",2,1,"December 31, 2020","EDMONTON",6,3,2,0
"2020-4","0340","T6J",1,1,"December 31, 2020","EDMONTON",3,3,1,0
"2020-4","0340","T6K",1,1,"December 31, 2020","EDMONTON",1,1,1,0
"2020-4","0340","T8R",1,1,"December 31, 2020","EDMONTON",10,10,1,0
"2020-4","0340",NA,4,1,"December 31, 2020","EDMONTON",66,35,1.88571428571429,0
"2020-4","0340","T6H",4,1,"December 31, 2020","EDMONTON",1,1,1,0
"2020-4","0340","T6W",4,1,"December 31, 2020","EDMONTON",15,11,1.36363636363636,0
"2020-4","0340","T5V",4,1,"December 31, 2020","EDMONTON",2,1,2,0
"2020-4","0340","T8A",5,3,"December 31, 2020","EDMONTON",7,1,7,4
"2020-4","0340","T5G",1,1,"December 31, 2020","EDMONTON",4,4,1,0
"2020-4","0340","T0C",1,1,"December 31, 2020","EDMONTON",2,2,1,0
"2020-4","0340","T6T",5,3,"December 31, 2020","EDMONTON",80,1,80,4
"2020-4","0340","T9E",2,1,"December 31, 2020","EDMONTON",7,6,1.16666666666667,0
"2020-4","0340","T5R",1,1,"December 31, 2020","EDMONTON",21,21,1,0
"2020-4","0340","T8N",5,3,"December 31, 2020","EDMONTON",19,1,19,4
"2020-4","0340","nan",4,3,"December 31, 2020","EDMONTON",12,7,1.71428571428571,0
"2020-4","0340","T9E",1,1,"December 31, 2020","EDMONTON",18,18,1,0
"2020-4","0340","T7X",1,1,"December 31, 2020","EDMONTON",22,22,1,0
"2020-4","0340","T5N",1,1,"December 31, 2020","EDMONTON",16,16,1,0
"2020-4","0340","T5Y",1,1,"December 31, 2020","EDMONTON",16,16,1,0
"2020-4","0340","T5V",1,1,"December 31, 2020","EDMONTON",17,17,1,0
"2020-4","0340","T7X",4,3,"December 31, 2020","EDMONTON",4,1,4,0
"2020-4","0340","T8L",1,1,"December 31, 2020","EDMONTON",8,8,1,0
"2020-4","0340","T5E",4,3,"December 31, 2020","EDMONTON",2,1,2,0
"2020-4","0340","T5G",4,1,"December 31, 2020","EDMONTON",8,2,4,0
"2020-4","0340","T6W",1,1,"December 31, 2020","EDMONTON",109,109,1,0
"2020-4","0340","T5C",1,1,"December 31, 2020","EDMONTON",1,1,1,0
"2020-4","0340","T5J",5,3,"December 31, 2020","EDMONTON",25,2,12.5,49.5
"2020-4","0340","T6T",4,3,"December 31, 2020","EDMONTON",47,7,6.71428571428571,0
"2020-4","0340","T7X",2,1,"December 31, 2020","EDMONTON",17,13,1.30769230769231,0
"2020-4","0340","nan",1,1,"December 31, 2020","EDMONTON",7,7,1,0
"2020-4","0340","T5Z",1,1,"December 31, 2020","EDMONTON",5,5,1,0
"2020-4","0340","T8L",4,3,"December 31, 2020","EDMONTON",4,2,2,0
"2020-4","0340","T6T",1,1,"December 31, 2020","EDMONTON",13,13,1,0
"2020-4","0340","T5E",5,3,"December 31, 2020","EDMONTON",170,3,56.6666666666667,4
"2020-4","0580","B4E",1,1,"December 31, 2020","HALIFAX",1,1,1,0
"2020-4","0580","B3J",5,3,"December 31, 2020","HALIFAX",62,1,62,22
"2020-4","0580","B3H",5,3,"December 31, 2020","HALIFAX",13,2,6.5,9.5
"2020-4","0580","B2Z",1,1,"December 31, 2020","HALIFAX",1,1,1,0
"2020-4","0580","B4B",1,1,"December 31, 2020","HALIFAX",4,4,1,0
"2020-4","0580","B2X",1,1,"December 31, 2020","HALIFAX",1,1,1,0
"2020-4","0580","B3P",1,1,"December 31, 2020","HALIFAX",2,2,1,0
"2020-4","0580","B4B",4,1,"December 31, 2020","HALIFAX",1,1,1,0
"2020-4","0580","B2W",1,1,"December 31, 2020","HALIFAX",1,1,1,0
"2020-4","0580","B3T",1,1,"December 31, 2020","HALIFAX",1,1,1,0
"2020-4","0580",NA,1,1,"December 31, 2020","HALIFAX",6,6,1,0
"2020-4","0580","B3A",5,3,"December 31, 2020","HALIFAX",52,1,52,5
"2020-4","0610","L0R",1,1,"December 31, 2020","HAMILTON",6,6,1,0
"2020-4","0610","L9H",4,1,"December 31, 2020","HAMILTON",1,1,1,0
"2020-4","0610",NA,1,1,"December 31, 2020","HAMILTON",6,6,1,0
"2020-4","0610",NA,2,1,"December 31, 2020","HAMILTON",3,3,1,0
"2020-4","0610","nan",1,1,"December 31, 2020","HAMILTON",4,4,1,0
"2020-4","0610","L8E",2,1,"December 31, 2020","HAMILTON",1,1,1,0
"2020-4","0610","L8E",4,1,"December 31, 2020","HAMILTON",48,9,5.33333333333333,0
"2020-4","0610","L7T",1,1,"December 31, 2020","HAMILTON",1,1,1,0
"2020-4","0610","L8J",4,1,"December 31, 2020","HAMILTON",7,2,3.5,0
"2020-4","0610","L0R",4,1,"December 31, 2020","HAMILTON",14,3,4.66666666666667,0
"2020-4","0610","L9K",2,1,"December 31, 2020","HAMILTON",4,2,2,0
"2020-4","0610","L9K",4,1,"December 31, 2020","HAMILTON",2,1,2,0
"2020-4","0610",NA,4,1,"December 31, 2020","HAMILTON",65,18,3.61111111111111,0
"2020-4","0610","L9G",1,1,"December 31, 2020","HAMILTON",1,1,1,0
"2020-4","0610","L3M",5,3,"December 31, 2020","HAMILTON",6,1,6,9
"2020-4","0610","L9K",1,1,"December 31, 2020","HAMILTON",5,5,1,0
"2020-4","0610","L3M",4,1,"December 31, 2020","HAMILTON",13,2,6.5,0
"2020-4","0610","L8E",5,3,"December 31, 2020","HAMILTON",2,1,2,3
"2020-4","0610","L8N",1,1,"December 31, 2020","HAMILTON",11,11,1,0
"2020-4","0610","L8E",4,3,"December 31, 2020","HAMILTON",15,2,7.5,0
"2020-4","0610","L8J",4,3,"December 31, 2020","HAMILTON",6,2,3,0
"2020-4","0610","L3M",1,1,"December 31, 2020","HAMILTON",5,5,1,0
"2020-4","0610","L8J",1,1,"December 31, 2020","HAMILTON",5,5,1,0
"2020-4","0610","L8K",4,1,"December 31, 2020","HAMILTON",3,1,3,0
"2020-4","1060","J6Y",5,3,"December 31, 2020","MONTRÉAL",4,3,1.33333333333333,3.33333333333333
"2020-4","1060","J7J",4,1,"December 31, 2020","MONTRÉAL",11,5,2.2,0
"2020-4","1060","J4B",2,1,"December 31, 2020","MONTRÉAL",8,7,1.14285714285714,0
"2020-4","1060","H1Y",5,3,"December 31, 2020","MONTRÉAL",5,1,5,3
"2020-4","1060","H7E",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","H7A",4,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J7T",4,1,"December 31, 2020","MONTRÉAL",3,2,1.5,0
"2020-4","1060","H1N",5,3,"December 31, 2020","MONTRÉAL",2,1,2,3
"2020-4","1060","J4M",5,3,"December 31, 2020","MONTRÉAL",9,7,1.28571428571429,2.42857142857143
"2020-4","1060","J7Z",2,1,"December 31, 2020","MONTRÉAL",4,4,1,0
"2020-4","1060","J5A",5,3,"December 31, 2020","MONTRÉAL",5,1,5,3
"2020-4","1060","J0L",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J5Z",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060",NA,4,1,"December 31, 2020","MONTRÉAL",99,42,2.35714285714286,0
"2020-4","1060","J7N",4,1,"December 31, 2020","MONTRÉAL",8,4,2,0
"2020-4","1060","J3B",2,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J5M",1,1,"December 31, 2020","MONTRÉAL",5,5,1,0
"2020-4","1060","J3G",1,1,"December 31, 2020","MONTRÉAL",3,3,1,0
"2020-4","1060","J4Y",5,3,"December 31, 2020","MONTRÉAL",1,1,1,6
"2020-4","1060","H3C",5,3,"December 31, 2020","MONTRÉAL",257,3,85.6666666666667,23
"2020-4","1060","H7R",5,3,"December 31, 2020","MONTRÉAL",16,3,5.33333333333333,5
"2020-4","1060","J3L",5,3,"December 31, 2020","MONTRÉAL",3,1,3,2
"2020-4","1060","J7K",5,3,"December 31, 2020","MONTRÉAL",5,3,1.66666666666667,2.33333333333333
"2020-4","1060","H1H",4,3,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J0L",2,1,"December 31, 2020","MONTRÉAL",3,2,1.5,0
"2020-4","1060","J6J",5,3,"December 31, 2020","MONTRÉAL",1,1,1,2
"2020-4","1060","J6N",5,3,"December 31, 2020","MONTRÉAL",5,1,5,4
"2020-4","1060","J5L",1,1,"December 31, 2020","MONTRÉAL",3,3,1,0
"2020-4","1060","J7R",2,1,"December 31, 2020","MONTRÉAL",5,5,1,0
"2020-4","1060","H7G",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J3Y",5,3,"December 31, 2020","MONTRÉAL",19,6,3.16666666666667,3.33333333333333
"2020-4","1060","J4W",1,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","J5A",4,1,"December 31, 2020","MONTRÉAL",3,1,3,0
"2020-4","1060","J7G",5,3,"December 31, 2020","MONTRÉAL",2,1,2,6
"2020-4","1060","H7N",5,3,"December 31, 2020","MONTRÉAL",4,2,2,11.5
"2020-4","1060","J0N",1,1,"December 31, 2020","MONTRÉAL",8,8,1,0
"2020-4","1060","J5R",4,1,"December 31, 2020","MONTRÉAL",2,1,2,0
"2020-4","1060","H9X",1,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","J3L",1,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","H7R",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","H9R",5,3,"December 31, 2020","MONTRÉAL",3,1,3,10
"2020-4","1060","H7T",5,3,"December 31, 2020","MONTRÉAL",19,2,9.5,15
"2020-4","1060","H7C",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J7K",4,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J7C",5,3,"December 31, 2020","MONTRÉAL",4,3,1.33333333333333,3.33333333333333
"2020-4","1060","H9W",1,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","J7C",4,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","H7X",5,3,"December 31, 2020","MONTRÉAL",96,2,48,13.5
"2020-4","1060","J4Z",5,3,"December 31, 2020","MONTRÉAL",12,7,1.71428571428571,4.57142857142857
"2020-4","1060","J7R",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J3E",1,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","H8S",5,3,"December 31, 2020","MONTRÉAL",7,2,3.5,3
"2020-4","1060","J4Z",1,1,"December 31, 2020","MONTRÉAL",3,3,1,0
"2020-4","1060","J6Z",1,1,"December 31, 2020","MONTRÉAL",3,3,1,0
"2020-4","1060","J7N",2,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","J5R",5,3,"December 31, 2020","MONTRÉAL",18,3,6,6
"2020-4","1060","J7N",5,3,"December 31, 2020","MONTRÉAL",1,1,1,3
"2020-4","1060","J7V",4,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060",NA,2,1,"December 31, 2020","MONTRÉAL",47,35,1.34285714285714,0
"2020-4","1060","H3C",4,3,"December 31, 2020","MONTRÉAL",8,1,8,0
"2020-4","1060","H8N",4,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","H8N",5,3,"December 31, 2020","MONTRÉAL",3,1,3,10
"2020-4","1060","J4J",4,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","H7L",5,3,"December 31, 2020","MONTRÉAL",4,2,2,2
"2020-4","1060","J7E",4,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J7J",1,1,"December 31, 2020","MONTRÉAL",3,3,1,0
"2020-4","1060","J7C",1,1,"December 31, 2020","MONTRÉAL",3,3,1,0
"2020-4","1060","J4T",4,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","H7T",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","H4M",2,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J7P",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J0P",1,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","H2K",5,3,"December 31, 2020","MONTRÉAL",3,1,3,4
"2020-4","1060","H2L",4,1,"December 31, 2020","MONTRÉAL",6,1,6,0
"2020-4","1060","H3B",5,3,"December 31, 2020","MONTRÉAL",9,1,9,39
"2020-4","1060","J7A",5,3,"December 31, 2020","MONTRÉAL",9,2,4.5,4
"2020-4","1060","J4H",5,3,"December 31, 2020","MONTRÉAL",4,1,4,4
"2020-4","1060","J2W",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J4R",5,3,"December 31, 2020","MONTRÉAL",5,2,2.5,6
"2020-4","1060","J6A",5,3,"December 31, 2020","MONTRÉAL",2,1,2,8
"2020-4","1060","J7V",5,3,"December 31, 2020","MONTRÉAL",15,3,5,7
"2020-4","1060","J5A",1,1,"December 31, 2020","MONTRÉAL",3,3,1,0
"2020-4","1060","J7K",2,1,"December 31, 2020","MONTRÉAL",3,2,1.5,0
"2020-4","1060","J2W",2,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J3Y",2,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J0N",4,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J3Y",1,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","J6Y",4,1,"December 31, 2020","MONTRÉAL",5,5,1,0
"2020-4","1060","J5R",4,3,"December 31, 2020","MONTRÉAL",4,2,2,0
"2020-4","1060","H1A",5,3,"December 31, 2020","MONTRÉAL",2,1,2,3
"2020-4","1060","J7R",4,1,"December 31, 2020","MONTRÉAL",21,10,2.1,0
"2020-4","1060","H1H",5,3,"December 31, 2020","MONTRÉAL",1,1,1,3
"2020-4","1060","J0N",5,3,"December 31, 2020","MONTRÉAL",7,5,1.4,2.8
"2020-4","1060","H7E",5,3,"December 31, 2020","MONTRÉAL",6,1,6,5
"2020-4","1060","J5M",2,1,"December 31, 2020","MONTRÉAL",2,1,2,0
"2020-4","1060","J3G",2,1,"December 31, 2020","MONTRÉAL",2,1,2,0
"2020-4","1060","H7V",5,3,"December 31, 2020","MONTRÉAL",15,1,15,8
"2020-4","1060","H9B",5,3,"December 31, 2020","MONTRÉAL",11,1,11,5
"2020-4","1060","J7Z",5,3,"December 31, 2020","MONTRÉAL",1,1,1,3
"2020-4","1060","J7V",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","H9X",4,1,"December 31, 2020","MONTRÉAL",12,5,2.4,0
"2020-4","1060","J4X",5,3,"December 31, 2020","MONTRÉAL",2,1,2,15
"2020-4","1060","J5A",2,1,"December 31, 2020","MONTRÉAL",2,1,2,0
"2020-4","1060","H7K",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J0N",2,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060",NA,1,1,"December 31, 2020","MONTRÉAL",125,125,1,0
"2020-4","1060","H2L",5,3,"December 31, 2020","MONTRÉAL",4,1,4,9
"2020-4","1060","J6N",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J7J",5,3,"December 31, 2020","MONTRÉAL",85,2,42.5,9
"2020-4","1060","J6W",4,1,"December 31, 2020","MONTRÉAL",6,3,2,0
"2020-4","1060","J5K",1,1,"December 31, 2020","MONTRÉAL",4,4,1,0
"2020-4","1060","nan",5,3,"December 31, 2020","MONTRÉAL",13,2,6.5,4
"2020-4","1060","H3W",5,3,"December 31, 2020","MONTRÉAL",2,1,2,4
"2020-4","1060",NA,5,3,"December 31, 2020","MONTRÉAL",66,21,3.14285714285714,2.76190476190476
"2020-4","1060","J7T",2,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","J7K",1,1,"December 31, 2020","MONTRÉAL",1,1,1,0
"2020-4","1060","J4X",1,1,"December 31, 2020","MONTRÉAL",2,2,1,0
"2020-4","1060","J3E",4,1,"December 31, 2020","MONTRÉAL",5,4,1.25,0
"2020-4","1265","K1N",4,3,"December 31, 2020","OTTAWA",3,1,3,0
"2020-4","1265","K1W",4,1,"December 31, 2020","OTTAWA",3,2,1.5,0
"2020-4","1265","K2S",1,1,"December 31, 2020","OTTAWA",25,25,1,0
"2020-4","1265","K2J",1,1,"December 31, 2020","OTTAWA",5,5,1,0
"2020-4","1265",NA,2,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","nan",1,1,"December 31, 2020","OTTAWA",6,6,1,0
"2020-4","1265","K0G",1,1,"December 31, 2020","OTTAWA",2,2,1,0
"2020-4","1265","K2T",1,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","K2A",1,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","K4K",5,3,"December 31, 2020","OTTAWA",2,2,1,3
"2020-4","1265","K4B",4,1,"December 31, 2020","OTTAWA",7,2,3.5,0
"2020-4","1265","K2T",4,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","K2M",1,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","K1V",1,1,"December 31, 2020","OTTAWA",3,3,1,0
"2020-4","1265",NA,4,1,"December 31, 2020","OTTAWA",13,6,2.16666666666667,0
"2020-4","1265","K4K",4,3,"December 31, 2020","OTTAWA",9,1,9,0
"2020-4","1265","K4M",1,1,"December 31, 2020","OTTAWA",3,3,1,0
"2020-4","1265","K2T",2,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","K1Z",2,1,"December 31, 2020","OTTAWA",5,4,1.25,0
"2020-4","1265","K4R",2,1,"December 31, 2020","OTTAWA",2,1,2,0
"2020-4","1265","K1W",2,1,"December 31, 2020","OTTAWA",5,3,1.66666666666667,0
"2020-4","1265","K1T",4,1,"December 31, 2020","OTTAWA",17,5,3.4,0
"2020-4","1265","K2P",1,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","K4K",4,1,"December 31, 2020","OTTAWA",9,2,4.5,0
"2020-4","1265",NA,1,1,"December 31, 2020","OTTAWA",18,18,1,0
"2020-4","1265","K1Y",2,1,"December 31, 2020","OTTAWA",2,1,2,0
"2020-4","1265","K2V",4,1,"December 31, 2020","OTTAWA",4,1,4,0
"2020-4","1265","K1B",2,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","K4A",4,1,"December 31, 2020","OTTAWA",5,2,2.5,0
"2020-4","1265","K1W",1,1,"December 31, 2020","OTTAWA",5,5,1,0
"2020-4","1265","K4B",5,3,"December 31, 2020","OTTAWA",3,1,3,3
"2020-4","1265","K4K",2,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","K0A",4,1,"December 31, 2020","OTTAWA",13,4,3.25,0
"2020-4","1265","K2K",5,3,"December 31, 2020","OTTAWA",3,1,3,4
"2020-4","1265","K4K",1,1,"December 31, 2020","OTTAWA",5,5,1,0
"2020-4","1265","K4A",1,1,"December 31, 2020","OTTAWA",6,6,1,0
"2020-4","1265","K2E",5,3,"December 31, 2020","OTTAWA",3,1,3,12
"2020-4","1265","K1T",1,1,"December 31, 2020","OTTAWA",20,20,1,0
"2020-4","1265","K2J",4,1,"December 31, 2020","OTTAWA",5,2,2.5,0
"2020-4","1265","K2S",4,1,"December 31, 2020","OTTAWA",24,10,2.4,0
"2020-4","1265","K2K",1,1,"December 31, 2020","OTTAWA",1,1,1,0
"2020-4","1265","K0A",1,1,"December 31, 2020","OTTAWA",15,15,1,0
"2020-4","1265","K2L",1,1,"December 31, 2020","OTTAWA",2,2,1,0
"2020-4","1400",NA,2,1,"December 31, 2020","QUÉBEC",78,59,1.32203389830508,0
"2020-4","1400","G1G",5,3,"December 31, 2020","QUÉBEC",2,1,2,6
"2020-4","1400","G3A",5,3,"December 31, 2020","QUÉBEC",22,2,11,7.5
"2020-4","1400","G1G",2,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G2M",1,1,"December 31, 2020","QUÉBEC",2,2,1,0
"2020-4","1400","G6W",1,1,"December 31, 2020","QUÉBEC",2,2,1,0
"2020-4","1400","G7A",1,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G6V",2,1,"December 31, 2020","QUÉBEC",2,2,1,0
"2020-4","1400","G1T",5,3,"December 31, 2020","QUÉBEC",6,3,2,6
"2020-4","1400","G1T",4,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G6W",2,1,"December 31, 2020","QUÉBEC",2,2,1,0
"2020-4","1400","G1E",2,1,"December 31, 2020","QUÉBEC",3,2,1.5,0
"2020-4","1400","G0A",5,3,"December 31, 2020","QUÉBEC",6,2,3,3
"2020-4","1400","G0A",2,1,"December 31, 2020","QUÉBEC",9,9,1,0
"2020-4","1400","G1E",4,1,"December 31, 2020","QUÉBEC",2,1,2,0
"2020-4","1400","G2K",5,3,"December 31, 2020","QUÉBEC",9,3,3,4
"2020-4","1400","G3B",1,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G2N",2,1,"December 31, 2020","QUÉBEC",2,1,2,0
"2020-4","1400","G7A",5,3,"December 31, 2020","QUÉBEC",3,2,1.5,3
"2020-4","1400","G3N",5,3,"December 31, 2020","QUÉBEC",6,1,6,3
"2020-4","1400","G1L",5,3,"December 31, 2020","QUÉBEC",4,2,2,3
"2020-4","1400","G6W",4,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G3J",5,3,"December 31, 2020","QUÉBEC",6,1,6,3
"2020-4","1400","G1N",5,3,"December 31, 2020","QUÉBEC",1,1,1,3
"2020-4","1400","G0R",4,1,"December 31, 2020","QUÉBEC",4,1,4,0
"2020-4","1400","G7A",2,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G2G",1,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G1W",5,3,"December 31, 2020","QUÉBEC",1,1,1,2
"2020-4","1400","G2B",1,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G7A",4,1,"December 31, 2020","QUÉBEC",5,2,2.5,0
"2020-4","1400","G1X",5,3,"December 31, 2020","QUÉBEC",1,1,1,6
"2020-4","1400","G6Z",2,1,"December 31, 2020","QUÉBEC",10,8,1.25,0
"2020-4","1400","G6K",4,1,"December 31, 2020","QUÉBEC",3,1,3,0
"2020-4","1400","G3C",2,1,"December 31, 2020","QUÉBEC",2,2,1,0
"2020-4","1400",NA,4,1,"December 31, 2020","QUÉBEC",27,8,3.375,0
"2020-4","1400","G1K",5,3,"December 31, 2020","QUÉBEC",2,1,2,3
"2020-4","1400","G1J",4,1,"December 31, 2020","QUÉBEC",10,1,10,0
"2020-4","1400","G3K",2,1,"December 31, 2020","QUÉBEC",5,5,1,0
"2020-4","1400","G6J",2,1,"December 31, 2020","QUÉBEC",11,7,1.57142857142857,0
"2020-4","1400","G1W",2,1,"December 31, 2020","QUÉBEC",3,2,1.5,0
"2020-4","1400","G1T",2,1,"December 31, 2020","QUÉBEC",4,3,1.33333333333333,0
"2020-4","1400","G6C",2,1,"December 31, 2020","QUÉBEC",2,2,1,0
"2020-4","1400","G2L",2,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G1X",2,1,"December 31, 2020","QUÉBEC",4,3,1.33333333333333,0
"2020-4","1400",NA,1,1,"December 31, 2020","QUÉBEC",30,30,1,0
"2020-4","1400","G1B",2,1,"December 31, 2020","QUÉBEC",8,6,1.33333333333333,0
"2020-4","1400","G1B",5,3,"December 31, 2020","QUÉBEC",2,1,2,2
"2020-4","1400","G1J",5,3,"December 31, 2020","QUÉBEC",3,1,3,2
"2020-4","1400","G2C",4,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G2K",2,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G0A",1,1,"December 31, 2020","QUÉBEC",5,5,1,0
"2020-4","1400","G2M",2,1,"December 31, 2020","QUÉBEC",6,5,1.2,0
"2020-4","1400","G2L",4,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G2J",2,1,"December 31, 2020","QUÉBEC",2,1,2,0
"2020-4","1400","G0R",1,1,"December 31, 2020","QUÉBEC",3,3,1,0
"2020-4","1400","G3A",2,1,"December 31, 2020","QUÉBEC",1,1,1,0
"2020-4","1400","G1R",5,3,"December 31, 2020","QUÉBEC",1,1,1,4
"2020-4","1400","G3N",2,1,"December 31, 2020","QUÉBEC",2,2,1,0
"2020-4","1490",NA,4,3,"December 31, 2020","REGINA",11,6,1.83333333333333,0
"2020-4","1490","S4P",1,3,"December 31, 2020","REGINA",1,1,1,0
"2020-4","1490","S4P",1,1,"December 31, 2020","REGINA",1,1,1,0
"2020-4","1490","S4S",1,1,"December 31, 2020","REGINA",2,2,1,0
"2020-4","1490","S4T",5,3,"December 31, 2020","REGINA",9,1,9,4
"2020-4","1490","S4X",1,1,"December 31, 2020","REGINA",2,2,1,0
"2020-4","1490","S4V",4,3,"December 31, 2020","REGINA",5,2,2.5,0
"2020-4","1490","S4L",1,1,"December 31, 2020","REGINA",3,3,1,0
"2020-4","1490","S4V",2,1,"December 31, 2020","REGINA",1,1,1,0
"2020-4","1490","S4V",5,1,"December 31, 2020","REGINA",2,1,2,1
"2020-4","1490","S4T",1,1,"December 31, 2020","REGINA",5,5,1,0
"2020-4","1490","S4R",1,1,"December 31, 2020","REGINA",1,1,1,0
"2020-4","1490","S4V",4,1,"December 31, 2020","REGINA",2,2,1,0
"2020-4","1490",NA,1,1,"December 31, 2020","REGINA",9,9,1,0
"2020-4","1490","S4P",5,3,"December 31, 2020","REGINA",6,2,3,3
"2020-4","1490","S4V",5,3,"December 31, 2020","REGINA",12,1,12,4
"2020-4","1490",NA,2,1,"December 31, 2020","REGINA",4,3,1.33333333333333,0
"2020-4","1490","S4P",4,1,"December 31, 2020","REGINA",1,1,1,0
"2020-4","1490","S4R",2,1,"December 31, 2020","REGINA",1,1,1,0
"2020-4","1490","S4V",1,1,"December 31, 2020","REGINA",15,15,1,0
"2020-4","1700","S0K",2,3,"December 31, 2020","SASKATOON",3,2,1.5,0
"2020-4","1700",NA,4,1,"December 31, 2020","SASKATOON",4,1,4,0
"2020-4","1700","S7N",1,1,"December 31, 2020","SASKATOON",1,1,1,0
"2020-4","1700","S7K",4,3,"December 31, 2020","SASKATOON",9,4,2.25,0
"2020-4","1700","S7M",4,3,"December 31, 2020","SASKATOON",18,7,2.57142857142857,0
"2020-4","1700","S0K",4,1,"December 31, 2020","SASKATOON",4,1,4,0
"2020-4","1700","nan",5,3,"December 31, 2020","SASKATOON",1,1,1,4
"2020-4","1700",NA,2,3,"December 31, 2020","SASKATOON",1,1,1,0
