"reference_period_qq","metcode","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","underconstr_per_10kpop"
"1990-2","1490","June 30, 1990","REGINA",381,206,1.8495145631068,0,"2","1990",195472.159,19.4912667844427
"1990-3","1490","September 30, 1990","REGINA",309,152,2.03289473684211,0,"3","1990",195721.25,15.7877593771754
"1990-4","1490","December 31, 1990","REGINA",218,95,2.29473684210526,0.0842105263157895,"4","1990",195899.253,11.1281690288018
"1991-1","1490","March 31, 1991","REGINA",94,64,1.46875,0,"1","1991",196094.319,4.79361158851318
"1991-2","1490","June 30, 1991","REGINA",128,89,1.43820224719101,0.0561797752808989,"2","1991",196306.449,6.52041747237759
"1991-3","1490","September 30, 1991","REGINA",117,82,1.42682926829268,0.0609756097560976,"3","1991",196524.938,5.95344291623692
"1991-4","1490","December 31, 1991","REGINA",112,79,1.41772151898734,0.0379746835443038,"4","1991",196775.477,5.69176615437705
"1992-1","1490","March 31, 1992","REGINA",180,146,1.23287671232877,0.0205479452054795,"1","1992",197047.361,9.13485971527424
"1992-2","1490","June 30, 1992","REGINA",331,270,1.22592592592593,0.0111111111111111,"2","1992",197340.59,16.7730318430689
"1992-3","1490","September 30, 1992","REGINA",353,287,1.22996515679443,0.0104529616724739,"3","1992",197816.041,17.844862237436
"1992-4","1490","December 31, 1992","REGINA",295,185,1.59459459459459,0.0432432432432432,"4","1992",198087.61,14.892400387889
"1993-1","1490","March 31, 1993","REGINA",247,178,1.3876404494382,0.0112359550561798,"1","1993",198316.174,12.4548590777069
"1993-2","1490","June 30, 1993","REGINA",301,248,1.21370967741935,0.0120967741935484,"2","1993",198501.733,15.1635955742512
"1993-3","1490","September 30, 1993","REGINA",185,145,1.27586206896552,0,"3","1993",198502.929,9.31976172502724
"1993-4","1490","December 31, 1993","REGINA",250,142,1.76056338028169,0,"4","1993",198659.02,12.5843769892754
"1994-1","1490","March 31, 1994","REGINA",246,149,1.6510067114094,0.0335570469798658,"1","1994",198828.649,12.3724624815008
"1994-2","1490","June 30, 1994","REGINA",258,168,1.53571428571429,0.0416666666666667,"2","1994",199011.814,12.9640544857302
"1994-3","1490","September 30, 1994","REGINA",217,167,1.29940119760479,0.0239520958083832,"3","1994",199194.823,10.8938574171679
"1994-4","1490","December 31, 1994","REGINA",186,150,1.24,0,"4","1994",199410.542,9.32749082042012
"1995-1","1490","March 31, 1995","REGINA",142,115,1.23478260869565,0,"1","1995",199645.276,7.11261507635172
"1995-2","1490","June 30, 1995","REGINA",202,146,1.38356164383562,0,"2","1995",199899.026,10.1051017627269
"1995-3","1490","September 30, 1995","REGINA",181,142,1.27464788732394,0,"3","1995",200496.306,9.02759774536694
"1995-4","1490","December 31, 1995","REGINA",163,124,1.31451612903226,0,"4","1995",200658.281,8.12326305137639
"1996-1","1490","March 31, 1996","REGINA",136,100,1.36,0,"1","1996",200709.467,6.77596338791533
"1996-2","1490","June 30, 1996","REGINA",206,167,1.23353293413174,0.0119760479041916,"2","1996",200649.862,10.2666405023493
"1996-3","1490","September 30, 1996","REGINA",287,197,1.45685279187817,0,"3","1996",200135.247,14.3403025854811
"1996-4","1490","December 31, 1996","REGINA",204,151,1.35099337748344,0.0198675496688742,"4","1996",199991.75,10.2004207673567
"1997-1","1490","March 31, 1997","REGINA",204,153,1.33333333333333,0.0196078431372549,"1","1997",199875.151,10.2063712762373
"1997-2","1490","June 30, 1997","REGINA",241,190,1.26842105263158,0.0157894736842105,"2","1997",199785.45,12.0629405194422
"1997-3","1490","September 30, 1997","REGINA",387,204,1.89705882352941,0.0147058823529412,"3","1997",199718.268,19.3772960218141
"1997-4","1490","December 31, 1997","REGINA",337,154,2.18831168831169,0.0194805194805195,"4","1997",199684.114,16.87665549599
"1998-1","1490","March 31, 1998","REGINA",320,137,2.33576642335766,0.116788321167883,"1","1998",199678.609,16.0257526633712
"1998-2","1490","June 30, 1998","REGINA",363,189,1.92063492063492,0.0529100529100529,"2","1998",199701.754,18.1771062461474
"1998-3","1490","September 30, 1998","REGINA",351,211,1.66350710900474,0.033175355450237,"3","1998",199961.381,17.55338947174
"1998-4","1490","December 31, 1998","REGINA",283,156,1.81410256410256,0.0448717948717949,"4","1998",199958.691,14.1529232155256
"1999-1","1490","March 31, 1999","REGINA",185,138,1.34057971014493,0.0217391304347826,"1","1999",199901.518,9.25455703643031
"1999-2","1490","June 30, 1999","REGINA",303,205,1.4780487804878,0.0146341463414634,"2","1999",199789.86,15.1659348477445
"1999-3","1490","September 30, 1999","REGINA",273,201,1.35820895522388,0,"3","1999",199582.278,13.6785691964093
"1999-4","1490","December 31, 1999","REGINA",332,204,1.62745098039216,0,"4","1999",199378.229,16.6517679319942
"2000-1","1490","March 31, 2000","REGINA",307,187,1.64171122994652,0.0374331550802139,"1","2000",199136.274,15.4165784984006
"2000-2","1490","June 30, 2000","REGINA",325,242,1.34297520661157,0.00826446280991736,"2","2000",198856.411,16.3434509536632
"2000-3","1490","September 30, 2000","REGINA",328,241,1.36099585062241,0.00829875518672199,"3","2000",198256.57,16.5442184337195
"2000-4","1490","December 31, 2000","REGINA",231,144,1.60416666666667,0.0138888888888889,"4","2000",198013.721,11.6658582462576
"2001-1","1490","March 31, 2001","REGINA",208,139,1.49640287769784,0,"1","2001",197845.793,10.5132384594096
"2001-2","1490","June 30, 2001","REGINA",168,150,1.12,0,"2","2001",197752.787,8.49545549009127
"2001-3","1490","September 30, 2001","REGINA",192,174,1.10344827586207,0,"3","2001",197737.538,9.70984072836995
"2001-4","1490","December 31, 2001","REGINA",330,149,2.21476510067114,0.0268456375838926,"4","2001",197793.239,16.6840889844571
"2002-1","1490","March 31, 2002","REGINA",355,145,2.44827586206897,0.0275862068965517,"1","2002",197922.726,17.9362929752695
"2002-2","1490","June 30, 2002","REGINA",343,199,1.72361809045226,0.0201005025125628,"2","2002",198126,17.3122154588494
"2002-3","1490","September 30, 2002","REGINA",341,260,1.31153846153846,0,"3","2002",198591.137,17.1709576344286
"2002-4","1490","December 31, 2002","REGINA",386,266,1.45112781954887,0,"4","2002",198866.753,19.4099815166188
"2003-1","1490","March 31, 2003","REGINA",471,257,1.83268482490272,0,"1","2003",199140.925,23.6515924589584
"2003-2","1490","June 30, 2003","REGINA",529,287,1.84320557491289,0,"2","2003",199413.652,26.5277725318425
"2003-3","1490","September 30, 2003","REGINA",487,264,1.84469696969697,0,"3","2003",199805.034,24.3737602727267
"2003-4","1490","December 31, 2003","REGINA",545,287,1.89895470383275,0,"4","2003",200026.833,27.2463444941909
"2004-1","1490","March 31, 2004","REGINA",555,271,2.0479704797048,0,"1","2004",200199.148,27.722395701704
"2004-2","1490","June 30, 2004","REGINA",587,336,1.74702380952381,0,"2","2004",200321.979,29.3028255276971
"2004-3","1490","September 30, 2004","REGINA",815,419,1.94510739856802,0,"3","2004",200206.307,40.7080082646947
"2004-4","1490","December 31, 2004","REGINA",861,456,1.88815789473684,0,"4","2004",200305.777,42.984281976051
"2005-1","1490","March 31, 2005","REGINA",751,378,1.98677248677249,0,"1","2005",200431.371,37.469184402276
"2005-2","1490","June 30, 2005","REGINA",858,445,1.92808988764045,0,"2","2005",200583.089,42.7752909917545
"2005-3","1490","September 30, 2005","REGINA",776,450,1.72444444444444,0,"3","2005",200616.92,38.6806855573299
"2005-4","1490","December 31, 2005","REGINA",758,449,1.68819599109131,0,"4","2005",200878.489,37.7342543630941
"2006-1","1490","March 31, 2006","REGINA",741,441,1.68027210884354,0,"1","2006",201223.784,36.8246727732742
"2006-2","1490","June 30, 2006","REGINA",735,483,1.52173913043478,0,"2","2006",201652.807,36.4487859571427
"2006-3","1490","September 30, 2006","REGINA",721,510,1.41372549019608,0,"3","2006",202237.063,35.6512297649418
"2006-4","1490","December 31, 2006","REGINA",711,539,1.3191094619666,0,"4","2006",202804.938,35.0583179587077
"2007-1","1490","March 31, 2007","REGINA",828,582,1.42268041237113,0,"1","2007",203427.938,40.7023739285997
"2007-2","1490","June 30, 2007","REGINA",928,623,1.48956661316212,0.00481540930979133,"2","2007",204106.063,45.4665572575372
"2007-3","1490","September 30, 2007","REGINA",1151,736,1.56385869565217,0.00407608695652174,"3","2007",204749.938,56.2149132372387
"2007-4","1490","December 31, 2007","REGINA",1175,767,1.53194263363755,0.00391134289439374,"4","2007",205574.063,57.1570159607149
"2008-1","1490","March 31, 2008","REGINA",1209,784,1.54209183673469,0.0076530612244898,"1","2008",206489.063,58.5503165366197
"2008-2","1490","June 30, 2008","REGINA",1397,901,1.55049944506104,0.00665926748057714,"2","2008",207494.938,67.3269436577773
"2008-3","1490","September 30, 2008","REGINA",1422,943,1.50795334040297,0.0031813361611877,"3","2008",208876.844,68.0783936011595
"2008-4","1490","December 31, 2008","REGINA",1470,973,1.51079136690647,0.00308324768756423,"4","2008",209950.406,70.0165352383267
"2009-1","1490","March 31, 2009","REGINA",1315,920,1.42934782608696,0,"1","2009",211000.781,62.3220442013435
"2009-2","1490","June 30, 2009","REGINA",1245,801,1.55430711610487,0,"2","2009",212027.969,58.7186683847356
"2009-3","1490","September 30, 2009","REGINA",1283,700,1.83285714285714,0,"3","2009",212948.844,60.2492117778296
"2009-4","1490","December 31, 2009","REGINA",1175,668,1.75898203592814,0,"4","2009",213962.906,54.9160610110614
"2010-1","1490","March 31, 2010","REGINA",1221,640,1.9078125,0.00625,"1","2010",214987.031,56.7941235487828
"2010-2","1490","June 30, 2010","REGINA",1213,642,1.88940809968847,0.0124610591900312,"2","2010",216021.219,56.1518912639781
"2010-3","1490","September 30, 2010","REGINA",1273,672,1.89434523809524,0.025297619047619,"3","2010",216715.937,58.7404884763966
"2010-4","1490","December 31, 2010","REGINA",1294,667,1.9400299850075,0.04047976011994,"4","2010",217910.062,59.3822969037566
"2011-1","1490","March 31, 2011","REGINA",1456,725,2.00827586206897,0.063448275862069,"1","2011",219254.062,66.4069794976022
"2011-2","1490","June 30, 2011","REGINA",1415,824,1.71723300970874,0.0594660194174757,"2","2011",220747.937,64.1002592925704
"2011-3","1490","September 30, 2011","REGINA",1509,892,1.69170403587444,0.0504484304932735,"3","2011",222885.594,67.7028951453901
"2011-4","1490","December 31, 2011","REGINA",1673,953,1.75550891920252,0.0377754459601259,"4","2011",224481.656,74.5272477854493
"2012-1","1490","March 31, 2012","REGINA",1881,1000,1.881,0.043,"1","2012",226030.031,83.219030306641
"2012-2","1490","June 30, 2012","REGINA",2159,1168,1.84845890410959,0.0667808219178082,"2","2012",227530.719,94.8882862713584
"2012-3","1490","September 30, 2012","REGINA",2335,1340,1.74253731343284,0.0544776119402985,"3","2012",229017.625,101.957218358194
"2012-4","1490","December 31, 2012","REGINA",2701,1343,2.01116902457185,0.0908413998510797,"4","2012",230409.375,117.226132834222
"2013-1","1490","March 31, 2013","REGINA",2965,1394,2.12697274031564,0.099713055954089,"1","2013",231739.875,127.94517991347
"2013-2","1490","June 30, 2013","REGINA",3389,1450,2.33724137931035,0.10551724137931,"2","2013",233009.125,145.444947703228
"2013-3","1490","September 30, 2013","REGINA",3556,1539,2.31059129304743,0.0909681611435997,"3","2013",234267.906,151.792025664839
"2013-4","1490","December 31, 2013","REGINA",3495,1478,2.36468200270636,0.0926928281461434,"4","2013",235394.344,148.474255609132
"2014-1","1490","March 31, 2014","REGINA",3386,1477,2.29248476641842,0.0968178740690589,"1","2014",236439.219,143.208052129457
"2014-2","1490","June 30, 2014","REGINA",2745,1277,2.14956930305403,0.100234925606891,"2","2014",237402.531,115.626399956115
"2014-3","1490","September 30, 2014","REGINA",2623,1112,2.35881294964029,0.112410071942446,"3","2014",237721.313,110.339286238083
"2014-4","1490","December 31, 2014","REGINA",2432,931,2.61224489795918,0.176154672395274,"4","2014",238746.688,101.865287446417
"2015-1","1490","March 31, 2015","REGINA",2212,826,2.67796610169492,0.205811138014528,"1","2015",239915.688,92.199056195108
"2015-2","1490","June 30, 2015","REGINA",2028,790,2.56708860759494,0.178481012658228,"2","2015",241228.313,84.0697335556958
"2015-3","1490","September 30, 2015","REGINA",2001,749,2.67156208277704,0.181575433911883,"3","2015",243025.813,82.3369326615523
"2015-4","1490","December 31, 2015","REGINA",1658,624,2.65705128205128,0.176282051282051,"4","2015",244489.188,67.8148597720403
"2016-1","1490","March 31, 2016","REGINA",1362,619,2.20032310177706,0.148626817447496,"1","2016",245959.688,55.3749279434767
"2016-2","1490","June 30, 2016","REGINA",1174,622,1.88745980707395,0.109324758842444,"2","2016",247437.313,47.4463606869187
"2016-3","1490","September 30, 2016","REGINA",1401,634,2.20977917981073,0.107255520504732,"3","2016",249063.156,56.2507928711865
"2016-4","1490","December 31, 2016","REGINA",1325,590,2.24576271186441,0.105084745762712,"4","2016",250498.594,52.894508461792
"2017-1","1490","March 31, 2017","REGINA",1443,669,2.15695067264574,0.0792227204783259,"1","2017",251884.719,57.2881120271532
"2017-2","1490","June 30, 2017","REGINA",1589,707,2.24752475247525,0.0792079207920792,"2","2017",253221.531,62.7513779624056
"2017-3","1490","September 30, 2017","REGINA",1719,723,2.37759336099585,0.154910096818811,"3","2017",254472.156,67.5515949179131
"2017-4","1490","December 31, 2017","REGINA",1575,580,2.71551724137931,0.25,"4","2017",255725.094,61.5895755619509
"2018-1","1490","March 31, 2018","REGINA",1739,549,3.16757741347905,0.260473588342441,"1","2018",256943.469,67.6802569362057
"2018-2","1490","June 30, 2018","REGINA",1324,477,2.77568134171908,0.253668763102725,"2","2018",258127.281,51.2925249462493
"2018-3","1490","September 30, 2018","REGINA",988,406,2.43349753694581,0.214285714285714,"3","2018",259506.531,38.0722595378534
"2018-4","1490","December 31, 2018","REGINA",808,318,2.54088050314465,0.157232704402516,"4","2018",260529.219,31.0137958076787
"2019-1","1490","March 31, 2019","REGINA",596,292,2.04109589041096,0.116438356164384,"1","2019",261425.344,22.7980956582389
"2019-2","1490","June 30, 2019","REGINA",535,282,1.89716312056738,0.113475177304965,"2","2019",262194.906,20.4046679686447
"2019-3","1490","September 30, 2019","REGINA",500,255,1.96078431372549,0.117647058823529,"3","2019",262896.344,19.0189027505076
"2019-4","1490","December 31, 2019","REGINA",403,256,1.57421875,0.125,"4","2019",263389.406,15.3005394605734
"2020-1","1490","March 31, 2020","REGINA",471,279,1.68817204301075,0.186379928315412,"1","2020",263732.531,17.859002763675
"2020-2","1490","June 30, 2020","REGINA",483,285,1.69473684210526,0.249122807017544,"2","2020",263925.719,18.3006037391907
"2020-3","1490","September 30, 2020","REGINA",476,282,1.68794326241135,0.145390070921986,"3","2020",263638.453,18.0550293245728
"2020-4","1490","December 31, 2020","REGINA",563,333,1.69069069069069,0.12012012012012,"4","2020",263744.094,21.3464495625824
"2021-1","1490","March 31, 2021","REGINA",688,345,1.99420289855072,0.142028985507246,"1","2021",264472.859,26.0140115171516
"2021-2","1490","June 30, 2021","REGINA",717,393,1.82442748091603,0.165394402035623,"2","2021",264959.719,27.0607171047007
"2021-3","1490","September 30, 2021","REGINA",644,381,1.69028871391076,0.15748031496063,"3","2021",265300.993,24.2743154753288
"2021-4","1490","December 31, 2021","REGINA",718,378,1.8994708994709,0.113756613756614,"4","2021",265742.924,27.0185933530256
"2022-1","1490","March 31, 2022","REGINA",722,378,1.91005291005291,0.082010582010582,"1","2022",266826.2,27.0588120656817
"2022-2","1490","June 30, 2022","REGINA",860,409,2.10268948655257,0.139364303178484,"2","2022",267980.9,32.0918393810902
"1988-2","1700","June 30, 1988","SASKATOON",829,303,2.73597359735974,0.0231023102310231,"2","1988",215818.898,38.4118354640102
"1988-3","1700","September 30, 1988","SASKATOON",838,281,2.98220640569395,0.0782918149466192,"3","1988",215988.035,38.7984454787044
"1988-4","1700","December 31, 1988","SASKATOON",694,171,4.05847953216374,0.087719298245614,"4","1988",216113.54,32.1127496222587
"1989-1","1700","March 31, 1989","SASKATOON",380,157,2.4203821656051,0.0764331210191083,"1","1989",216182.412,17.577748184251
"1989-2","1700","June 30, 1989","SASKATOON",380,188,2.02127659574468,0.0212765957446809,"2","1989",216194.652,17.5767530086729
"1989-3","1700","September 30, 1989","SASKATOON",274,153,1.79084967320261,0.0261437908496732,"3","1989",215762.614,12.6991416594536
"1989-4","1700","December 31, 1989","SASKATOON",205,102,2.00980392156863,0.0196078431372549,"4","1989",215816.647,9.49880386196529
"1990-1","1700","March 31, 1990","SASKATOON",217,114,1.90350877192982,0.0175438596491228,"1","1990",215969.104,10.0477334943243
"1990-2","1700","June 30, 1990","SASKATOON",279,114,2.44736842105263,0.0087719298245614,"2","1990",216219.988,12.9035249044598
"1990-3","1700","September 30, 1990","SASKATOON",287,82,3.5,0,"3","1990",216685.034,13.2450310343076
"1990-4","1700","December 31, 1990","SASKATOON",211,81,2.60493827160494,0.037037037037037,"4","1990",217086.473,9.71962909913784
"1991-1","1700","March 31, 1991","SASKATOON",181,87,2.08045977011494,0.0344827586206897,"1","1991",217540.041,8.32030734056909
"1991-2","1700","June 30, 1991","SASKATOON",181,92,1.96739130434783,0.0326086956521739,"2","1991",218045.739,8.3010106425423
"1991-3","1700","September 30, 1991","SASKATOON",220,84,2.61904761904762,0,"3","1991",218807.933,10.0544800631154
"1991-4","1700","December 31, 1991","SASKATOON",121,68,1.77941176470588,0,"4","1991",219336.144,5.51664663166505
"1992-1","1700","March 31, 1992","SASKATOON",147,85,1.72941176470588,0,"1","1992",219834.74,6.68684121536023
"1992-2","1700","June 30, 1992","SASKATOON",212,145,1.46206896551724,0,"2","1992",220303.718,9.62307862638977
"1992-3","1700","September 30, 1992","SASKATOON",258,103,2.50485436893204,0,"3","1992",220645.734,11.6929521057498
"1992-4","1700","December 31, 1992","SASKATOON",227,84,2.70238095238095,0,"4","1992",221094.419,10.2671067423009
"1993-1","1700","March 31, 1993","SASKATOON",305,90,3.38888888888889,0,"1","1993",221552.426,13.7664933535867
"1993-2","1700","June 30, 1993","SASKATOON",478,143,3.34265734265734,0.020979020979021,"2","1993",222019.756,21.5296155897046
"1993-3","1700","September 30, 1993","SASKATOON",375,94,3.98936170212766,0.0319148936170213,"3","1993",222325.972,16.8671251777997
"1993-4","1700","December 31, 1993","SASKATOON",192,81,2.37037037037037,0.037037037037037,"4","1993",222880.121,8.61449640006252
"1994-1","1700","March 31, 1994","SASKATOON",190,64,2.96875,0.09375,"1","1994",223511.768,8.50067098033067
"1994-2","1700","June 30, 1994","SASKATOON",254,154,1.64935064935065,0.0454545454545455,"2","1994",224220.913,11.3281137161367
"1994-3","1700","September 30, 1994","SASKATOON",220,140,1.57142857142857,0.0571428571428571,"3","1994",225332.732,9.76333966429697
"1994-4","1700","December 31, 1994","SASKATOON",224,109,2.05504587155963,0.073394495412844,"4","1994",226066.799,9.90857573915575
"1995-1","1700","March 31, 1995","SASKATOON",190,115,1.65217391304348,0.0347826086956522,"1","1995",226748.293,8.37933540694836
"1995-2","1700","June 30, 1995","SASKATOON",305,185,1.64864864864865,0.0216216216216216,"2","1995",227377.213,13.4138331619009
"1995-3","1700","September 30, 1995","SASKATOON",305,192,1.58854166666667,0.0625,"3","1995",228009.171,13.3766549241127
"1995-4","1700","December 31, 1995","SASKATOON",310,166,1.86746987951807,0.102409638554217,"4","1995",228510.699,13.5661044037155
"1996-1","1700","March 31, 1996","SASKATOON",312,182,1.71428571428571,0.0494505494505494,"1","1996",228937.408,13.6281791047446
"1996-2","1700","June 30, 1996","SASKATOON",606,300,2.02,0.04,"2","1996",229289.299,26.4294933362765
"1996-3","1700","September 30, 1996","SASKATOON",649,267,2.43071161048689,0.101123595505618,"3","1996",229299.676,28.3035724830244
"1996-4","1700","December 31, 1996","SASKATOON",574,228,2.51754385964912,0.0394736842105263,"4","1996",229608.608,24.9990627529086
"1997-1","1700","March 31, 1997","SASKATOON",538,273,1.97069597069597,0.021978021978022,"1","1997",229949.399,23.3964516689169
"1997-2","1700","June 30, 1997","SASKATOON",758,372,2.03763440860215,0.032258064516129,"2","1997",230322.05,32.9104399687307
"1997-3","1700","September 30, 1997","SASKATOON",690,317,2.17665615141956,0.056782334384858,"3","1997",230930.749,29.8790872583192
"1997-4","1700","December 31, 1997","SASKATOON",635,272,2.33455882352941,0.0551470588235294,"4","1997",231285.444,27.4552513559824
"1998-1","1700","March 31, 1998","SASKATOON",648,276,2.34782608695652,0.0760869565217391,"1","1998",231590.323,27.9804437251897
"1998-2","1700","June 30, 1998","SASKATOON",776,362,2.14364640883978,0.0414364640883978,"2","1998",231845.387,33.4705818408196
"1998-3","1700","September 30, 1998","SASKATOON",748,345,2.16811594202899,0.0260869565217391,"3","1998",232086.328,32.2293866444386
"1998-4","1700","December 31, 1998","SASKATOON",448,230,1.94782608695652,0,"4","1998",232227.483,19.2914289993833
"1999-1","1700","March 31, 1999","SASKATOON",431,235,1.83404255319149,0,"1","1999",232304.545,18.5532314918763
"1999-2","1700","June 30, 1999","SASKATOON",575,349,1.64756446991404,0,"2","1999",232317.513,24.7506093094239
"1999-3","1700","September 30, 1999","SASKATOON",788,316,2.49367088607595,0,"3","1999",232015.439,33.963257074457
"1999-4","1700","December 31, 1999","SASKATOON",737,278,2.65107913669065,0,"4","1999",232000.601,31.767159085937
"2000-1","1700","March 31, 2000","SASKATOON",649,214,3.03271028037383,0,"1","2000",232022.048,27.9714796759315
"2000-2","1700","June 30, 2000","SASKATOON",672,332,2.02409638554217,0,"2","2000",232079.782,28.9555597738367
"2000-3","1700","September 30, 2000","SASKATOON",745,292,2.5513698630137,0,"3","2000",232047.956,32.1054325511921
"2000-4","1700","December 31, 2000","SASKATOON",441,221,1.99547511312217,0,"4","2000",232228.601,18.9899089991934
"2001-1","1700","March 31, 2001","SASKATOON",383,224,1.70982142857143,0,"1","2001",232495.87,16.4734109040303
"2001-2","1700","June 30, 2001","SASKATOON",375,252,1.48809523809524,0,"2","2001",232849.764,16.1048048131155
"2001-3","1700","September 30, 2001","SASKATOON",445,245,1.81632653061224,0,"3","2001",233528.215,19.0555132706341
"2001-4","1700","December 31, 2001","SASKATOON",403,212,1.90094339622642,0,"4","2001",233960.185,17.2251530746567
"2002-1","1700","March 31, 2002","SASKATOON",448,245,1.82857142857143,0,"1","2002",234383.605,19.1139649038165
"2002-2","1700","June 30, 2002","SASKATOON",560,363,1.54269972451791,0,"2","2002",234798.477,23.850239880389
"2002-3","1700","September 30, 2002","SASKATOON",729,412,1.76941747572816,0,"3","2002",235070.438,31.0119811832741
"2002-4","1700","December 31, 2002","SASKATOON",883,396,2.22979797979798,0,"4","2002",235521.956,37.4911967867658
"2003-1","1700","March 31, 2003","SASKATOON",897,376,2.38563829787234,0,"1","2003",236018.671,38.0054677962321
"2003-2","1700","June 30, 2003","SASKATOON",950,432,2.19907407407407,0,"2","2003",236560.581,40.158846244971
"2003-3","1700","September 30, 2003","SASKATOON",1019,400,2.5475,0,"3","2003",237389.224,42.9252845950581
"2003-4","1700","December 31, 2003","SASKATOON",669,355,1.88450704225352,0,"4","2003",237924.912,28.1181148445691
"2004-1","1700","March 31, 2004","SASKATOON",655,314,2.0859872611465,0,"1","2004",238409.18,27.4737742900672
"2004-2","1700","June 30, 2004","SASKATOON",1018,429,2.37296037296037,0,"2","2004",238842.029,42.6223141824005
"2004-3","1700","September 30, 2004","SASKATOON",912,458,1.99126637554585,0,"3","2004",238979.566,38.1622586091733
"2004-4","1700","December 31, 2004","SASKATOON",925,450,2.05555555555556,0,"4","2004",239407.135,38.6371107945467
"2005-1","1700","March 31, 2005","SASKATOON",940,414,2.27053140096618,0,"1","2005",239880.843,39.1861220864561
"2005-2","1700","June 30, 2005","SASKATOON",1009,471,2.14225053078556,0,"2","2005",240400.689,41.9715935173547
"2005-3","1700","September 30, 2005","SASKATOON",836,440,1.9,0,"3","2005",240791.856,34.7187821833974
"2005-4","1700","December 31, 2005","SASKATOON",658,414,1.58937198067633,0,"4","2005",241473.908,27.2493208665841
"2006-1","1700","March 31, 2006","SASKATOON",692,413,1.67554479418886,0,"1","2006",242272.026,28.5629344594658
"2006-2","1700","June 30, 2006","SASKATOON",903,486,1.85802469135802,0,"2","2006",243186.21,37.1320396826777
"2006-3","1700","September 30, 2006","SASKATOON",988,521,1.89635316698656,0,"3","2006",244302.25,40.4417069429365
"2006-4","1700","December 31, 2006","SASKATOON",1115,627,1.77830940988836,0,"4","2006",245414.25,45.4333845732267
"2007-1","1700","March 31, 2007","SASKATOON",1245,680,1.83088235294118,0,"1","2007",246608,50.4849802115098
"2007-2","1700","June 30, 2007","SASKATOON",1711,1001,1.70929070929071,0,"2","2007",247883.5,69.0243602337388
"2007-3","1700","September 30, 2007","SASKATOON",1994,1158,1.72193436960276,0,"3","2007",249281.063,79.9900311721633
"2007-4","1700","December 31, 2007","SASKATOON",2018,1176,1.71598639455782,0,"4","2007",250703.938,80.4933506868169
"2008-1","1700","March 31, 2008","SASKATOON",2036,1179,1.72688719253605,0.00848176420695505,"1","2008",252192.438,80.7320003782191
"2008-2","1700","June 30, 2008","SASKATOON",2628,1444,1.81994459833795,0.00277008310249307,"2","2008",253746.563,103.567905272475
"2008-3","1700","September 30, 2008","SASKATOON",2457,1151,2.13466550825369,0.00347523892267593,"3","2008",255495.063,96.1662417719594
"2008-4","1700","December 31, 2008","SASKATOON",1967,866,2.27136258660508,0.0046189376443418,"4","2008",257128.938,76.4985853128674
"2009-1","1700","March 31, 2009","SASKATOON",1740,702,2.47863247863248,0.0056980056980057,"1","2009",258776.938,67.2393766402785
"2009-2","1700","June 30, 2009","SASKATOON",1413,636,2.22169811320755,0.00628930817610063,"2","2009",260439.063,54.2545340059068
"2009-3","1700","September 30, 2009","SASKATOON",1429,766,1.86553524804178,0,"3","2009",262094.688,54.5222801310647
"2009-4","1700","December 31, 2009","SASKATOON",1515,866,1.74942263279446,0,"4","2009",263793.313,57.4313269267747
"2010-1","1700","March 31, 2010","SASKATOON",1474,855,1.72397660818713,0.00233918128654971,"1","2010",265514.313,55.5148979859327
"2010-2","1700","June 30, 2010","SASKATOON",1603,1045,1.53397129186603,0.00191387559808612,"2","2010",267257.688,59.9795654896184
"2010-3","1700","September 30, 2010","SASKATOON",1809,1202,1.50499168053245,0.00665557404326123,"3","2010",268770.938,67.3063841448513
"2010-4","1700","December 31, 2010","SASKATOON",1803,1050,1.71714285714286,0.00857142857142857,"4","2010",270660.063,66.6149257491306
"2011-1","1700","March 31, 2011","SASKATOON",1859,931,1.99677765843179,0.00644468313641246,"1","2011",272672.563,68.177009800579
"2011-2","1700","June 30, 2011","SASKATOON",2114,1067,1.98125585754452,0.0112464854732896,"2","2011",274808.438,76.9263133033783
"2011-3","1700","September 30, 2011","SASKATOON",2192,1188,1.84511784511785,0.00673400673400673,"3","2011",277663.938,78.9443532274616
"2011-4","1700","December 31, 2011","SASKATOON",2277,1077,2.1142061281337,0.00835654596100279,"4","2011",279808.063,81.3772117782038
"2012-1","1700","March 31, 2012","SASKATOON",2205,1063,2.07431796801505,0.00846660395108184,"1","2012",281837.063,78.2366938020497
"2012-2","1700","June 30, 2012","SASKATOON",2228,1267,1.75848460931334,0.00473559589581689,"2","2012",283750.938,78.5195642243128
"2012-3","1700","September 30, 2012","SASKATOON",2577,1496,1.7225935828877,0.0100267379679144,"3","2012",285408.594,90.2916048841893
"2012-4","1700","December 31, 2012","SASKATOON",2939,1439,2.04239054899236,0.0159833217512161,"4","2012",287148.656,102.351166846485
"2013-1","1700","March 31, 2013","SASKATOON",2664,1225,2.17469387755102,0.0277551020408163,"1","2013",288830.031,92.2341763000399
"2013-2","1700","June 30, 2013","SASKATOON",2488,1198,2.07679465776294,0.0275459098497496,"2","2013",290452.719,85.659380589238
"2013-3","1700","September 30, 2013","SASKATOON",2786,1376,2.02470930232558,0.0181686046511628,"3","2013",292045.469,95.396104227866
