"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","ref_yy","population","comp_per_10kpop"
"2021-3","0340",4,1,"September 30, 2021","EDMONTON",214,NA,NA,57,3.75438596491228,0,7.31578947368421,NA,NA,22,139,9,170,108.010352941176,1162.61263802353,350000.117647059,265000,6e+05,NA,NA,NA,NA
"2021-3","0580",2,1,"September 30, 2021","HALIFAX",50,NA,NA,25,2,0,9.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-3","0610",4,1,"September 30, 2021","HAMILTON",58,NA,NA,9,6.44444444444444,0,9.88888888888889,NA,NA,NA,6,NA,6,185.716666666667,1999.03562833333,1438326.66666667,1390000,1474990,NA,NA,NA,NA
"2021-3","0140",2,3,"September 30, 2021","CALGARY",8,NA,NA,4,2,0,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-3","0140",5,3,"September 30, 2021","CALGARY",381,NA,NA,16,23.8125,3.75,18.9375,NA,29,171,45,NA,245,92.5547755102041,996.250348114285,304921.73877551,166900,1133900,NA,NA,NA,NA
"2021-3","0140",2,1,"September 30, 2021","CALGARY",326,NA,NA,163,2,0,5.79754601226994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-3","1265",5,3,"September 30, 2021","OTTAWA",48,NA,NA,4,12,2.5,11,NA,NA,36,12,NA,48,122.555833333333,1319.17873441667,473736.666666667,429990,492900,"3","2021",1125541.996,0.426461208649562
"2021-3","1060",1,1,"September 30, 2021","MONTRÉAL",763,NA,NA,763,1,0,4.96985583224115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2021",4358271.16,1.75069419040003
"2021-3","2410",5,3,"September 30, 2021","VANCOUVER",4125,NA,NA,45,91.6666666666667,11.7777777777778,25.2444444444444,2,1472,2250,321,17,4062,72.3472107336288,778.738141615706,820646.707287051,256900,1.1e+07,"3","2021",2793514.01,14.7663479947967
"2021-3","2440",2,3,"September 30, 2021","VICTORIA",8,NA,NA,4,2,0,11.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2021",419493.325,0.19070625259651
"2021-3","1060",5,3,"September 30, 2021","MONTRÉAL",1874,NA,NA,27,69.4074074074074,7.37037037037037,15.1851851851852,115,639,810,189,14,1767,91.440701754386,984.258569614035,511058.409734012,84053,4140135,"3","2021",4358271.16,4.29987013474398
"2021-3","0340",2,1,"September 30, 2021","EDMONTON",318,NA,NA,159,2,0,6.92452830188679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-3","0580",4,1,"September 30, 2021","HALIFAX",11,NA,NA,3,3.66666666666667,0,9.66666666666667,NA,NA,NA,8,NA,8,180.515,1943.0454085,479200,409900,580000,NA,NA,NA,NA
"2021-3","2440",1,3,"September 30, 2021","VICTORIA",4,NA,NA,4,1,0,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2021",419493.325,0.0953531262982552
"2021-3","2440",1,2,"September 30, 2021","VICTORIA",26,NA,NA,26,1,0,8.38461538461539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2021",419493.325,0.619795320938659
"2021-4","1400",5,1,"December 31, 2021","QUÉBEC",4,NA,NA,2,2,2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",841778.353,0.047518446937302
"2021-4","0140",4,1,"December 31, 2021","CALGARY",238,NA,NA,52,4.57692307692308,0,7.07692307692308,NA,9,37,125,12,183,134.358633879781,1446.22289921858,469632.338797814,265000,815000,NA,NA,NA,NA
"2021-4","1265",2,1,"December 31, 2021","OTTAWA",66,NA,NA,33,2,0,11.0606060606061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",1130975.689,0.583566920508757
"2021-4","0610",4,1,"December 31, 2021","HAMILTON",120,NA,NA,18,6.66666666666667,0,9.72222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","2270",2,1,"December 31, 2021","TORONTO",222,NA,NA,111,2,0,11.7117117117117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",6592037.27,0.33676994062262
"2021-4","2410",1,1,"December 31, 2021","VANCOUVER",769,NA,NA,769,1,0,14.7737321196359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",2802181.31,2.74429066119208
"2021-4","1265",1,1,"December 31, 2021","OTTAWA",657,NA,NA,657,1,0,10.3318112633181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",1130975.689,5.80914343597354
"2021-4","2270",2,2,"December 31, 2021","TORONTO",2,NA,NA,1,2,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",6592037.27,0.00303396342903262
"2021-4","1060",4,3,"December 31, 2021","MONTRÉAL",16,NA,NA,2,8,0,30,NA,NA,NA,NA,16,16,242.489375,2610.1313835625,794191.4375,719168,865765,"4","2021",4357640.39,0.0367171188258607
"2021-4","0580",2,2,"December 31, 2021","HALIFAX",4,NA,NA,2,2,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1400",5,2,"December 31, 2021","QUÉBEC",780,766,14,42,18.5714285714286,2.38095238095238,6.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",841778.353,9.2660971527739
"2021-4","0610",2,1,"December 31, 2021","HAMILTON",64,NA,NA,32,2,0,9.90625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0580",4,1,"December 31, 2021","HALIFAX",4,NA,NA,1,4,0,7,NA,NA,NA,4,NA,4,138.43,1490.046677,549000,539000,559000,NA,NA,NA,NA
"2021-4","2680",2,1,"December 31, 2021","WINNIPEG",26,NA,NA,13,2,0,6.84615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",855576.158,0.30388878601734
"2021-4","0610",5,3,"December 31, 2021","HAMILTON",615,NA,NA,4,153.75,6,39.5,NA,364,83,NA,NA,447,69.4710514541387,747.779450747201,369280.067114094,189990,981500,NA,NA,NA,NA
"2021-4","2680",4,3,"December 31, 2021","WINNIPEG",51,NA,NA,10,5.1,0,11.1,NA,NA,8,43,NA,51,108.877647058824,1171.94810517647,355519.490196078,304900,594195,"4","2021",855576.158,0.596089541803244
"2021-4","2270",4,3,"December 31, 2021","TORONTO",215,NA,NA,24,8.95833333333333,0,10.7916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",6592037.27,0.326151068621006
"2021-4","0140",2,1,"December 31, 2021","CALGARY",272,NA,NA,136,2,0,7.38235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1700",2,1,"December 31, 2021","SASKATOON",40,NA,NA,20,2,0,9.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",342087.028,1.16929309579082
"2021-4","0580",1,1,"December 31, 2021","HALIFAX",213,NA,NA,213,1,0,6.42723004694836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0140",5,2,"December 31, 2021","CALGARY",1095,1063,32,44,24.8863636363636,2.75,10.6136363636364,NA,NA,NA,7,NA,7,138.665714285714,1492.583882,559928.571428571,532900,589900,NA,NA,NA,NA
"2021-4","0340",5,3,"December 31, 2021","EDMONTON",21,NA,NA,4,5.25,2.25,9.75,NA,3,2,16,NA,21,118.063333333333,1270.82191366667,320029.761904762,203000,412459,NA,NA,NA,NA
"2021-4","2440",5,2,"December 31, 2021","VICTORIA",444,386,58,64,6.9375,0.46875,9.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",421068.901,10.5445925582616
"2021-4","1265",2,2,"December 31, 2021","OTTAWA",20,NA,NA,10,2,0,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",1130975.689,0.176838460760229
"2021-4","2440",1,3,"December 31, 2021","VICTORIA",5,NA,NA,5,1,0,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",421068.901,0.118745411692135
"2021-4","0140",1,1,"December 31, 2021","CALGARY",1060,NA,NA,1060,1,0,6.48301886792453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1060",5,3,"December 31, 2021","MONTRÉAL",1323,NA,NA,24,55.125,5.70833333333333,11.3333333333333,58,346,420,94,3,921,76.8533659066232,827.241945282302,397076.53854506,123355,1755116,"4","2021",4357640.39,3.03604676291336
"2021-4","2440",2,3,"December 31, 2021","VICTORIA",6,NA,NA,3,2,0,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",421068.901,0.142494494030562
"2021-4","0140",1,3,"December 31, 2021","CALGARY",5,NA,NA,5,1,0,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0340",2,2,"December 31, 2021","EDMONTON",12,NA,NA,6,2,0,33.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1400",1,1,"December 31, 2021","QUÉBEC",239,NA,NA,239,1,0,4.49372384937239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",841778.353,2.8392272045038
"2021-4","2270",1,1,"December 31, 2021","TORONTO",1393,NA,NA,1393,1,0,11.4436468054559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",6592037.27,2.11315552832122
"2021-4","1490",5,3,"December 31, 2021","REGINA",41,NA,NA,1,41,4,16,NA,8,33,NA,NA,41,107.232195121951,1154.23662507317,374485.926829268,239536,504900,"4","2021",265742.924,1.54284446723406
"2021-4","1060",1,1,"December 31, 2021","MONTRÉAL",711,NA,NA,711,1,0,5.80731364275668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",4357640.39,1.63161696782419
"2021-4","1490",1,3,"December 31, 2021","REGINA",1,NA,NA,1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",265742.924,0.0376303528593672
"2021-4","1700",4,3,"December 31, 2021","SASKATOON",15,NA,NA,4,3.75,0,7.5,NA,NA,5,3,NA,8,53.6175,577.13340825,315365,261827,394666,"4","2021",342087.028,0.438484910921556
"2021-4","2270",5,2,"December 31, 2021","TORONTO",1840,NA,NA,11,167.272727272727,11.5454545454545,20.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",6592037.27,2.79124635471001
"2021-4","0580",5,2,"December 31, 2021","HALIFAX",514,NA,NA,8,64.25,5.875,27.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0340",1,3,"December 31, 2021","EDMONTON",1,NA,NA,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0340",4,2,"December 31, 2021","EDMONTON",66,NA,NA,9,7.33333333333333,0,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0580",2,1,"December 31, 2021","HALIFAX",54,NA,NA,27,2,0,10.1851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0340",5,2,"December 31, 2021","EDMONTON",583,431,152,143,4.07692307692308,0.433566433566434,7.89510489510489,NA,NA,NA,27,NA,27,145.390740740741,1564.97139425926,393101.37037037,289000,440000,NA,NA,NA,NA
"2021-4","0340",2,3,"December 31, 2021","EDMONTON",8,NA,NA,4,2,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1060",4,1,"December 31, 2021","MONTRÉAL",321,NA,NA,65,4.93846153846154,0,6.83076923076923,1,NA,24,27,20,72,95.5390277777778,1028.37254109722,530131.819444444,265899,940955,"4","2021",4357640.39,0.736637196443831
"2021-4","1060",4,2,"December 31, 2021","MONTRÉAL",41,NA,NA,6,6.83333333333333,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",4357640.39,0.0940876169912681
"2021-4","2680",5,3,"December 31, 2021","WINNIPEG",18,NA,NA,1,18,3,10,NA,NA,NA,18,NA,18,0,0,3e+05,3e+05,3e+05,"4","2021",855576.158,0.210384544165851
"2021-4","2440",1,2,"December 31, 2021","VICTORIA",22,NA,NA,22,1,0,7.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",421068.901,0.522479811445396
"2021-4","1060",2,1,"December 31, 2021","MONTRÉAL",206,NA,NA,103,2,0,5.66990291262136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",4357640.39,0.472732904882957
"2021-4","2440",5,3,"December 31, 2021","VICTORIA",147,NA,NA,4,36.75,4,23.25,NA,55,85,7,NA,147,59.08231292517,635.956108095238,838124.62585034,465450,2889900,"4","2021",421068.901,3.49111510374878
"2021-4","2410",1,3,"December 31, 2021","VANCOUVER",22,NA,NA,22,1,0,9.68181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",2802181.31,0.0785102659898906
"2021-4","1700",2,3,"December 31, 2021","SASKATOON",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",342087.028,0.0584646547895409
"2021-4","1265",5,2,"December 31, 2021","OTTAWA",910,NA,NA,19,47.8947368421053,5.47368421052632,17.9473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",1130975.689,8.04614996459044
"2021-4","1700",1,1,"December 31, 2021","SASKATOON",276,NA,NA,276,1,0,7.18840579710145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",342087.028,8.06812236095664
"2021-4","2440",2,1,"December 31, 2021","VICTORIA",10,NA,NA,5,2,0,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",421068.901,0.237490823384271
"2021-4","0580",5,3,"December 31, 2021","HALIFAX",20,NA,NA,1,20,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1490",1,1,"December 31, 2021","REGINA",120,NA,NA,120,1,0,9.56666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",265742.924,4.51564234312406
"2021-4","2680",5,2,"December 31, 2021","WINNIPEG",213,193,20,24,8.875,0.708333333333333,9.04166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",855576.158,2.4895504392959
"2021-4","0340",1,2,"December 31, 2021","EDMONTON",10,NA,NA,10,1,0,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0140",1,2,"December 31, 2021","CALGARY",4,NA,NA,4,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1060",5,1,"December 31, 2021","MONTRÉAL",4,NA,NA,2,2,2.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",4357640.39,0.00917927970646518
"2021-4","2410",2,3,"December 31, 2021","VANCOUVER",42,NA,NA,21,2,0,14.2380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",2802181.31,0.149883235071609
"2021-4","0140",5,3,"December 31, 2021","CALGARY",485,NA,NA,11,44.0909090909091,3.72727272727273,11,NA,102,357,25,NA,484,76.4126239669422,822.497843117769,273044.179752066,144377,590000,NA,NA,NA,NA
"2021-4","0340",4,3,"December 31, 2021","EDMONTON",116,NA,NA,25,4.64,0,8.32,NA,3,16,78,NA,97,129.155154639175,1390.21316902062,303515.443298969,210000,372000,NA,NA,NA,NA
"2021-4","0340",1,1,"December 31, 2021","EDMONTON",1159,NA,NA,1159,1,0,7.2320966350302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","2440",4,3,"December 31, 2021","VICTORIA",69,NA,NA,16,4.3125,0,10.5,NA,NA,16,53,NA,69,63.2426086956522,680.73711573913,668427.333333333,499900,959900,"4","2021",421068.901,1.63868668135147
"2021-4","0140",4,3,"December 31, 2021","CALGARY",115,NA,NA,17,6.76470588235294,0,10.9411764705882,NA,9,75,30,NA,114,107.586052631579,1158.04551192105,360214.385964912,197000,720000,NA,NA,NA,NA
"2021-4","1265",5,3,"December 31, 2021","OTTAWA",144,NA,NA,11,13.0909090909091,2.90909090909091,14,NA,13,102,29,NA,144,89.0122222222222,958.118658777778,453360.555555556,309000,731900,"4","2021",1130975.689,1.27323691747365
"2021-4","0140",2,3,"December 31, 2021","CALGARY",2,NA,NA,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1265",4,3,"December 31, 2021","OTTAWA",91,NA,NA,7,13,0,12.8571428571429,NA,NA,46,35,NA,81,114.018271604938,1227.28127372839,588324.938271605,330000,694990,"4","2021",1130975.689,0.804614996459044
"2021-4","0340",5,1,"December 31, 2021","EDMONTON",8,NA,NA,4,2,1,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0340",4,1,"December 31, 2021","EDMONTON",92,NA,NA,25,3.68,0,5.88,NA,NA,11,67,NA,78,119.722692307692,1288.68308773077,349830.525641026,279000,440000,NA,NA,NA,NA
"2021-4","1700",4,2,"December 31, 2021","SASKATOON",16,NA,NA,2,8,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",342087.028,0.467717238316327
"2021-4","2410",2,1,"December 31, 2021","VANCOUVER",94,NA,NA,47,2,0,12.0851063829787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",2802181.31,0.335452954684078
"2021-4","2680",1,1,"December 31, 2021","WINNIPEG",419,NA,NA,419,1,0,7.84486873508353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",855576.158,4.89728466697175
"2021-4","2410",5,3,"December 31, 2021","VANCOUVER",2444,NA,NA,23,106.260869565217,12.1739130434783,25.0869565217391,36,780,1368,230,16,2430,71.888925925926,773.805209774074,847419.357201646,295900,3588800,"4","2021",2802181.31,8.72177682178602
"2021-4","2440",1,1,"December 31, 2021","VICTORIA",181,NA,NA,181,1,0,10.3314917127072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",421068.901,4.2985839032553
"2021-4","1700",5,2,"December 31, 2021","SASKATOON",96,34,62,64,1.5,0.078125,7.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",342087.028,2.80630342989796
"2021-4","1400",2,1,"December 31, 2021","QUÉBEC",134,NA,NA,67,2,0,5.11940298507463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",841778.353,1.59186797239962
"2021-4","1700",4,1,"December 31, 2021","SASKATOON",12,NA,NA,3,4,0,8.33333333333333,NA,NA,4,NA,NA,4,108.67,1169.713013,424450,402900,470000,"4","2021",342087.028,0.350787928737245
"2021-4","2410",4,3,"December 31, 2021","VANCOUVER",730,NA,NA,129,5.65891472868217,0,13.6899224806202,NA,NA,104,373,201,678,138.857109144543,1494.64403712094,837436.172566372,539000,1800000,"4","2021",2802181.31,2.60511337148273
"2021-4","1490",4,3,"December 31, 2021","REGINA",33,NA,NA,8,4.125,0,7.875,NA,NA,4,19,NA,23,87.5760869565217,942.660242391304,377816.739130435,309900,450000,"4","2021",265742.924,1.24180164435912
"2021-4","1265",4,1,"December 31, 2021","OTTAWA",547,NA,NA,106,5.16037735849057,0,11.0566037735849,1,NA,65,419,31,516,149.577790697674,1610.0403812907,565620.920542636,281900,820800,"4","2021",1130975.689,4.83653190179228
"2021-4","0580",4,2,"December 31, 2021","HALIFAX",16,NA,NA,3,5.33333333333333,0,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1265",4,2,"December 31, 2021","OTTAWA",8,NA,NA,2,4,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",1130975.689,0.0707353843040918
"2021-4","2680",4,2,"December 31, 2021","WINNIPEG",61,NA,NA,7,8.71428571428571,0,10.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",855576.158,0.712969844117606
"2021-4","2270",4,1,"December 31, 2021","TORONTO",789,NA,NA,129,6.11627906976744,0,13.5813953488372,NA,7,NA,39,30,76,189.071315789474,2035.14473602632,749381.447368421,529990,1080000,"4","2021",6592037.27,1.19689857275337
"2021-4","1060",5,2,"December 31, 2021","MONTRÉAL",2164,2108,56,214,10.1121495327103,2.04672897196262,7.27570093457944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",4357640.39,4.96599032119766
"2021-4","2270",5,3,"December 31, 2021","TORONTO",3423,NA,NA,24,142.625,10.75,28.2083333333333,134,975,900,170,NA,2179,76.6544653510785,825.100999592475,820229.458467187,249000,4450000,"4","2021",6592037.27,5.19262840878932
"2021-4","2410",1,2,"December 31, 2021","VANCOUVER",138,NA,NA,138,1,0,10.6449275362319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",2802181.31,0.492473486663859
"2021-4","1490",2,1,"December 31, 2021","REGINA",6,NA,NA,3,2,0,8.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",265742.924,0.225782117156203
"2021-4","0610",1,1,"December 31, 2021","HAMILTON",202,NA,NA,202,1,0,9.07425742574257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","0340",2,1,"December 31, 2021","EDMONTON",294,NA,NA,147,2,0,7.61224489795918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1400",4,1,"December 31, 2021","QUÉBEC",42,NA,NA,9,4.66666666666667,0,6.88888888888889,NA,NA,8,22,1,31,58.2467741935484,626.962452741935,371409.838709677,234478,546132,"4","2021",841778.353,0.498943692841671
"2021-4","2680",5,1,"December 31, 2021","WINNIPEG",4,NA,NA,2,2,2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",855576.158,0.0467521209257446
"2021-4","1400",5,3,"December 31, 2021","QUÉBEC",117,NA,NA,1,117,12,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",841778.353,1.38991457291608
"2021-4","2410",5,2,"December 31, 2021","VANCOUVER",1946,1433,513,510,3.8156862745098,0.294117647058824,13.5039215686275,NA,2,3,4,NA,9,93.2955555555555,1004.22403044444,891822.222222222,599900,1159900,"4","2021",2802181.31,6.94458989165123
"2021-4","1060",2,2,"December 31, 2021","MONTRÉAL",2,NA,NA,1,2,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",4357640.39,0.00458963985323259
"2021-4","0610",5,2,"December 31, 2021","HAMILTON",199,NA,NA,1,199,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-4","1490",2,3,"December 31, 2021","REGINA",4,NA,NA,2,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",265742.924,0.150521411437469
"2021-4","1490",5,2,"December 31, 2021","REGINA",108,90,18,35,3.08571428571429,0.828571428571429,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2021",265742.924,4.06407810881166
"2022-1","1265",5,3,"March 31, 2022","OTTAWA",178,NA,NA,15,11.8666666666667,3,14.5333333333333,NA,NA,148,30,NA,178,106.520505617977,1146.57607042135,423106.483146067,314900,492900,"1","2022",1136765.819,1.56584581472184
"2022-1","0140",4,3,"March 31, 2022","CALGARY",148,NA,NA,22,6.72727272727273,0,9.59090909090909,NA,8,72,50,NA,130,115.072307692308,1238.62681276923,344676,197000,550000,NA,NA,NA,NA
"2022-1","2270",5,2,"March 31, 2022","TORONTO",678,NA,NA,4,169.5,16,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",6610412,1.025654679315
"2022-1","2410",1,3,"March 31, 2022","VANCOUVER",12,NA,NA,12,1,0,10.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",2808830,0.0427224146708772
"2022-1","1265",4,1,"March 31, 2022","OTTAWA",520,NA,NA,102,5.09803921568627,0,10.0490196078431,NA,NA,44,417,35,496,147.069778225806,1583.04438584476,603990.469758064,310000,979000,"1","2022",1136765.819,4.57438103177168
"2022-1","2440",2,3,"March 31, 2022","VICTORIA",32,NA,NA,16,2,0,11.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",422290.3,0.757772555988144
"2022-1","0140",2,3,"March 31, 2022","CALGARY",6,NA,NA,3,2,0,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","2440",1,1,"March 31, 2022","VICTORIA",152,NA,NA,152,1,0,9.86842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",422290.3,3.59941964094368
"2022-1","2270",4,3,"March 31, 2022","TORONTO",135,NA,NA,16,8.4375,0,11.0625,NA,NA,NA,24,NA,24,150.6,1621.04334,1374900,1308900,1440900,"1","2022",6610412,0.204223276854756
"2022-1","0140",1,1,"March 31, 2022","CALGARY",975,NA,NA,975,1,0,6.77846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","1265",2,2,"March 31, 2022","OTTAWA",16,NA,NA,8,2,0,8.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",1136765.819,0.140750185592975
"2022-1","0610",5,3,"March 31, 2022","HAMILTON",6,NA,NA,1,6,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","0610",4,1,"March 31, 2022","HAMILTON",172,NA,NA,25,6.88,0,10.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","1700",4,1,"March 31, 2022","SASKATOON",7,NA,NA,2,3.5,0,9,NA,NA,3,NA,NA,3,107.95,1161.963005,431933.333333333,402900,490000,"1","2022",343518.1,0.203773833169198
"2022-1","2270",1,3,"March 31, 2022","TORONTO",1,NA,NA,1,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",6610412,0.00151276501373893
"2022-1","0340",2,1,"March 31, 2022","EDMONTON",226,NA,NA,113,2,0,8.14159292035398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-1","2680",1,1,"March 31, 2022","WINNIPEG",404,NA,NA,404,1,0,8.3960396039604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2022",857546.1,4.71111698834617
