"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","underconstr_per_10kpop"
"2009-3","1490",5,3,"September 30, 2009","REGINA",476,11,43.2727272727273,0,"3","2009",212948.844,22.3527862870202
"2009-3","1490",1,3,"September 30, 2009","REGINA",14,14,1,0,"3","2009",212948.844,0.657434890794711
"2009-3","1490",5,2,"September 30, 2009","REGINA",39,1,39,0,"3","2009",212948.844,1.83142576721384
"2009-3","1490",2,3,"September 30, 2009","REGINA",8,4,2,0,"3","2009",212948.844,0.375677080454121
"2009-4","1490",5,3,"December 31, 2009","REGINA",315,7,45,0,"4","2009",213962.906,14.7221780582846
"2009-4","1490",1,3,"December 31, 2009","REGINA",6,6,1,0,"4","2009",213962.906,0.28042243920542
"2009-4","1490",1,1,"December 31, 2009","REGINA",618,618,1,0,"4","2009",213962.906,28.8835112381583
"2009-4","1490",4,3,"December 31, 2009","REGINA",113,28,4.03571428571429,0,"4","2009",213962.906,5.28128927170208
"2009-4","1490",5,2,"December 31, 2009","REGINA",109,2,54.5,0,"4","2009",213962.906,5.09434097889846
"2009-4","1490",2,1,"December 31, 2009","REGINA",14,7,2,0,"4","2009",213962.906,0.654319024812647
"2010-1","1490",2,1,"March 31, 2010","REGINA",10,5,2,0,"1","2010",214987.031,0.465144337008868
"2010-1","1490",5,3,"March 31, 2010","REGINA",376,11,34.1818181818182,0.363636363636364,"1","2010",214987.031,17.4894270715334
"2010-1","1490",2,2,"March 31, 2010","REGINA",8,4,2,0,"1","2010",214987.031,0.372115469607095
"2010-1","1490",1,1,"March 31, 2010","REGINA",580,580,1,0,"1","2010",214987.031,26.9783715465144
"2010-1","1490",2,3,"March 31, 2010","REGINA",6,3,2,0,"1","2010",214987.031,0.279086602205321
"2010-1","1490",1,2,"March 31, 2010","REGINA",1,1,1,0,"1","2010",214987.031,0.0465144337008868
"2010-1","1490",5,2,"March 31, 2010","REGINA",109,2,54.5,0,"1","2010",214987.031,5.07007327339666
"2010-1","1490",1,3,"March 31, 2010","REGINA",3,3,1,0,"1","2010",214987.031,0.13954330110266
"2010-1","1490",4,3,"March 31, 2010","REGINA",128,31,4.12903225806452,0,"1","2010",214987.031,5.95384751371351
"2010-2","1490",2,1,"June 30, 2010","REGINA",10,5,2,0,"2","2010",216021.219,0.462917487749201
"2010-2","1490",1,2,"June 30, 2010","REGINA",4,4,1,0,"2","2010",216021.219,0.18516699509968
"2010-2","1490",2,3,"June 30, 2010","REGINA",8,4,2,0,"2","2010",216021.219,0.370333990199361
"2010-2","1490",1,3,"June 30, 2010","REGINA",3,3,1,0,"2","2010",216021.219,0.13887524632476
"2010-2","1490",2,2,"June 30, 2010","REGINA",20,10,2,0,"2","2010",216021.219,0.925834975498402
"2010-2","1490",4,3,"June 30, 2010","REGINA",148,36,4.11111111111111,0,"2","2010",216021.219,6.85117881868818
"2010-2","1490",1,1,"June 30, 2010","REGINA",565,565,1,0,"2","2010",216021.219,26.1548380578299
"2010-2","1490",5,3,"June 30, 2010","REGINA",346,13,26.6153846153846,0.615384615384615,"2","2010",216021.219,16.0169450761224
"2010-2","1490",5,2,"June 30, 2010","REGINA",109,2,54.5,0,"2","2010",216021.219,5.04580061646629
"2010-3","1490",2,3,"September 30, 2010","REGINA",10,5,2,0,"3","2010",216715.937,0.46143353084365
"2010-3","1490",1,3,"September 30, 2010","REGINA",1,1,1,0,"3","2010",216715.937,0.046143353084365
"2010-3","1490",5,3,"September 30, 2010","REGINA",386,18,21.4444444444444,0.944444444444444,"3","2010",216715.937,17.8113342905649
"2010-3","1490",5,2,"September 30, 2010","REGINA",109,2,54.5,0,"3","2010",216715.937,5.02962548619578
"2010-3","1490",1,2,"September 30, 2010","REGINA",4,4,1,0,"3","2010",216715.937,0.18457341233746
"2010-3","1490",1,1,"September 30, 2010","REGINA",581,581,1,0,"3","2010",216715.937,26.8092881420161
"2010-3","1490",4,3,"September 30, 2010","REGINA",114,27,4.22222222222222,0,"3","2010",216715.937,5.26034225161761
"2010-3","1490",2,2,"September 30, 2010","REGINA",62,31,2,0,"3","2010",216715.937,2.86088789123063
"2010-3","1490",2,1,"September 30, 2010","REGINA",6,3,2,0,"3","2010",216715.937,0.27686011850619
"2010-4","1490",2,1,"December 31, 2010","REGINA",8,4,2,0,"4","2010",217910.062,0.367123937581184
"2010-4","1490",5,3,"December 31, 2010","REGINA",369,20,18.45,1.15,"4","2010",217910.062,16.9335916209321
"2010-4","1490",2,2,"December 31, 2010","REGINA",60,30,2,0,"4","2010",217910.062,2.75342953185888
"2010-4","1490",1,2,"December 31, 2010","REGINA",1,1,1,0,"4","2010",217910.062,0.045890492197648
"2010-4","1490",2,3,"December 31, 2010","REGINA",6,3,2,0,"4","2010",217910.062,0.275342953185888
"2010-4","1490",1,1,"December 31, 2010","REGINA",579,579,1,0,"4","2010",217910.062,26.5705949824382
"2010-4","1490",5,2,"December 31, 2010","REGINA",150,2,75,2,"4","2010",217910.062,6.88357382964721
"2010-4","1490",4,3,"December 31, 2010","REGINA",119,26,4.57692307692308,0,"4","2010",217910.062,5.46096857152012
"2010-4","1490",1,3,"December 31, 2010","REGINA",2,2,1,0,"4","2010",217910.062,0.0917809843952961
"2011-1","1490",2,2,"March 31, 2011","REGINA",50,25,2,0,"1","2011",219254.062,2.28045946076931
"2011-1","1490",1,3,"March 31, 2011","REGINA",3,3,1,0,"1","2011",219254.062,0.136827567646158
"2011-1","1490",2,1,"March 31, 2011","REGINA",12,6,2,0,"1","2011",219254.062,0.547310270584633
"2011-1","1490",5,3,"March 31, 2011","REGINA",437,26,16.8076923076923,1.38461538461538,"1","2011",219254.062,19.9312156871237
"2011-1","1490",4,3,"March 31, 2011","REGINA",122,27,4.51851851851852,0.0740740740740741,"1","2011",219254.062,5.56432108427711
"2011-1","1490",1,2,"March 31, 2011","REGINA",1,1,1,0,"1","2011",219254.062,0.0456091892153861
"2011-1","1490",1,1,"March 31, 2011","REGINA",631,631,1,0,"1","2011",219254.062,28.7793983949086
"2011-1","1490",5,2,"March 31, 2011","REGINA",194,3,64.6666666666667,2.66666666666667,"1","2011",219254.062,8.84818270778491
"2011-1","1490",2,3,"March 31, 2011","REGINA",6,3,2,0,"1","2011",219254.062,0.273655135292317
"2011-2","1490",5,2,"June 30, 2011","REGINA",119,2,59.5,4,"2","2011",220747.937,5.39076385570027
"2011-2","1490",2,1,"June 30, 2011","REGINA",20,10,2,0,"2","2011",220747.937,0.906010732050465
"2011-2","1490",5,3,"June 30, 2011","REGINA",377,23,16.3913043478261,1.69565217391304,"2","2011",220747.937,17.0783022991513
"2011-2","1490",1,2,"June 30, 2011","REGINA",3,3,1,0,"2","2011",220747.937,0.13590160980757
"2011-2","1490",2,2,"June 30, 2011","REGINA",22,11,2,0,"2","2011",220747.937,0.996611805255512
"2011-2","1490",1,3,"June 30, 2011","REGINA",3,3,1,0,"2","2011",220747.937,0.13590160980757
"2011-2","1490",4,3,"June 30, 2011","REGINA",120,23,5.21739130434783,0.0869565217391304,"2","2011",220747.937,5.43606439230279
"2011-2","1490",1,1,"June 30, 2011","REGINA",747,747,1,0,"2","2011",220747.937,33.8395008420849
"2011-2","1490",2,3,"June 30, 2011","REGINA",4,2,2,0,"2","2011",220747.937,0.181202146410093
"2011-3","1490",5,2,"September 30, 2011","REGINA",86,2,43,2,"3","2011",222885.594,3.85848176441587
"2011-3","1490",2,3,"September 30, 2011","REGINA",4,2,2,0,"3","2011",222885.594,0.179464268112366
"2011-3","1490",4,3,"September 30, 2011","REGINA",151,25,6.04,0.08,"3","2011",222885.594,6.77477612124182
"2011-3","1490",4,2,"September 30, 2011","REGINA",20,6,3.33333333333333,0,"3","2011",222885.594,0.897321340561831
"2011-3","1490",1,3,"September 30, 2011","REGINA",3,3,1,0,"3","2011",222885.594,0.134598201084275
"2011-3","1490",1,2,"September 30, 2011","REGINA",11,11,1,0,"3","2011",222885.594,0.493526737309007
"2011-3","1490",2,2,"September 30, 2011","REGINA",24,12,2,0,"3","2011",222885.594,1.0767856086742
"2011-3","1490",5,3,"September 30, 2011","REGINA",398,29,13.7241379310345,1.3448275862069,"3","2011",222885.594,17.8566946771804
"2011-3","1490",1,1,"September 30, 2011","REGINA",792,792,1,0,"3","2011",222885.594,35.5339250862485
"2011-3","1490",2,1,"September 30, 2011","REGINA",20,10,2,0,"3","2011",222885.594,0.897321340561831
"2011-4","1490",1,3,"December 31, 2011","REGINA",2,2,1,0,"4","2011",224481.656,0.0890941396120136
"2011-4","1490",2,3,"December 31, 2011","REGINA",2,1,2,0,"4","2011",224481.656,0.0890941396120136
"2011-4","1490",1,2,"December 31, 2011","REGINA",11,11,1,0,"4","2011",224481.656,0.490017767866075
"2011-4","1490",5,2,"December 31, 2011","REGINA",164,4,41,1,"4","2011",224481.656,7.30571944818511
"2011-4","1490",2,2,"December 31, 2011","REGINA",24,12,2,0,"4","2011",224481.656,1.06912967534416
"2011-4","1490",2,1,"December 31, 2011","REGINA",42,21,2,0,"4","2011",224481.656,1.87097693185228
"2011-4","1490",4,2,"December 31, 2011","REGINA",32,8,4,0,"4","2011",224481.656,1.42550623379222
"2011-4","1490",5,3,"December 31, 2011","REGINA",438,34,12.8823529411765,0.882352941176471,"4","2011",224481.656,19.511616575031
"2011-4","1490",1,1,"December 31, 2011","REGINA",838,838,1,0,"4","2011",224481.656,37.3304444974337
"2011-4","1490",4,3,"December 31, 2011","REGINA",120,22,5.45454545454545,0.0909090909090909,"4","2011",224481.656,5.34564837672081
"2012-1","1490",1,3,"March 31, 2012","REGINA",1,1,1,0,"1","2012",226030.031,0.0442419087222972
"2012-1","1490",2,1,"March 31, 2012","REGINA",48,24,2,0,"1","2012",226030.031,2.12361161867026
"2012-1","1490",5,3,"March 31, 2012","REGINA",567,34,16.6764705882353,1.20588235294118,"1","2012",226030.031,25.0851622455425
"2012-1","1490",4,1,"March 31, 2012","REGINA",18,4,4.5,0,"1","2012",226030.031,0.796354357001349
"2012-1","1490",1,1,"March 31, 2012","REGINA",871,871,1,0,"1","2012",226030.031,38.5347024971208
"2012-1","1490",2,3,"March 31, 2012","REGINA",6,3,2,0,"1","2012",226030.031,0.265451452333783
"2012-1","1490",1,2,"March 31, 2012","REGINA",12,12,1,0,"1","2012",226030.031,0.530902904667566
"2012-1","1490",5,2,"March 31, 2012","REGINA",153,3,51,0,"1","2012",226030.031,6.76901203451147
"2012-1","1490",2,2,"March 31, 2012","REGINA",22,11,2,0,"1","2012",226030.031,0.973321991890538
"2012-1","1490",4,2,"March 31, 2012","REGINA",32,8,4,0,"1","2012",226030.031,1.41574107911351
"2012-1","1490",4,3,"March 31, 2012","REGINA",151,29,5.20689655172414,0.0689655172413793,"1","2012",226030.031,6.68052821706687
"2012-2","1490",5,2,"June 30, 2012","REGINA",159,4,39.75,2.5,"2","2012",227530.719,6.98806740025289
"2012-2","1490",2,1,"June 30, 2012","REGINA",88,44,2,0,"2","2012",227530.719,3.86760963032864
"2012-2","1490",2,3,"June 30, 2012","REGINA",2,1,2,0,"2","2012",227530.719,0.0879002188711055
"2012-2","1490",1,2,"June 30, 2012","REGINA",4,4,1,0,"2","2012",227530.719,0.175800437742211
"2012-2","1490",1,3,"June 30, 2012","REGINA",1,1,1,0,"2","2012",227530.719,0.0439501094355527
"2012-2","1490",2,2,"June 30, 2012","REGINA",46,23,2,0,"2","2012",227530.719,2.02170503403543
"2012-2","1490",4,3,"June 30, 2012","REGINA",123,25,4.92,0.08,"2","2012",227530.719,5.40586346057299
"2012-2","1490",1,1,"June 30, 2012","REGINA",1019,1019,1,0,"2","2012",227530.719,44.7851615148282
"2012-2","1490",5,3,"June 30, 2012","REGINA",666,34,19.5882352941176,1.94117647058824,"2","2012",227530.719,29.2707728840781
"2012-2","1490",4,2,"June 30, 2012","REGINA",20,6,3.33333333333333,0,"2","2012",227530.719,0.879002188711055
"2012-2","1490",4,1,"June 30, 2012","REGINA",31,7,4.42857142857143,0,"2","2012",227530.719,1.36245339250213
"2012-3","1490",5,2,"September 30, 2012","REGINA",72,1,72,4,"3","2012",229017.625,3.14386283588436
"2012-3","1490",2,2,"September 30, 2012","REGINA",90,45,2,0,"3","2012",229017.625,3.92982854485544
"2012-3","1490",2,1,"September 30, 2012","REGINA",140,70,2,0,"3","2012",229017.625,6.11306662533069
"2012-3","1490",1,1,"September 30, 2012","REGINA",1146,1146,1,0,"3","2012",229017.625,50.0398168044927
"2012-3","1490",1,3,"September 30, 2012","REGINA",3,3,1,0,"3","2012",229017.625,0.130994284828515
"2012-3","1490",2,3,"September 30, 2012","REGINA",2,1,2,0,"3","2012",229017.625,0.0873295232190099
"2012-3","1490",1,2,"September 30, 2012","REGINA",1,1,1,0,"3","2012",229017.625,0.0436647616095049
"2012-3","1490",4,2,"September 30, 2012","REGINA",5,1,5,0,"3","2012",229017.625,0.218323808047525
"2012-3","1490",4,3,"September 30, 2012","REGINA",137,29,4.72413793103448,0,"3","2012",229017.625,5.98207234050218
"2012-3","1490",5,3,"September 30, 2012","REGINA",709,36,19.6944444444444,1.91666666666667,"3","2012",229017.625,30.958315981139
"2012-3","1490",4,1,"September 30, 2012","REGINA",30,7,4.28571428571429,0,"3","2012",229017.625,1.30994284828515
"2012-4","1490",5,2,"December 31, 2012","REGINA",294,12,24.5,2.66666666666667,"4","2012",230409.375,12.7598974651097
"2012-4","1490",1,1,"December 31, 2012","REGINA",1067,1067,1,0,"4","2012",230409.375,46.3088795757551
"2012-4","1490",4,2,"December 31, 2012","REGINA",11,2,5.5,0,"4","2012",230409.375,0.47741112964696
"2012-4","1490",2,1,"December 31, 2012","REGINA",154,77,2,0,"4","2012",230409.375,6.68375581505744
"2012-4","1490",2,3,"December 31, 2012","REGINA",2,1,2,0,"4","2012",230409.375,0.0868020235721745
"2012-4","1490",4,3,"December 31, 2012","REGINA",142,27,5.25925925925926,0,"4","2012",230409.375,6.16294367362439
"2012-4","1490",4,1,"December 31, 2012","REGINA",24,6,4,0,"4","2012",230409.375,1.04162428286609
"2012-4","1490",1,3,"December 31, 2012","REGINA",5,5,1,0,"4","2012",230409.375,0.217005058930436
"2012-4","1490",5,3,"December 31, 2012","REGINA",812,51,15.921568627451,1.76470588235294,"4","2012",230409.375,35.2416215703029
"2012-4","1490",2,2,"December 31, 2012","REGINA",190,95,2,0,"4","2012",230409.375,8.24619223935658
"2013-1","1490",1,1,"March 31, 2013","REGINA",1097,1097,1,0,"1","2013",231739.875,47.337558976417
"2013-1","1490",2,1,"March 31, 2013","REGINA",162,81,2,0,"1","2013",231739.875,6.99059667655383
"2013-1","1490",4,3,"March 31, 2013","REGINA",166,28,5.92857142857143,0,"1","2013",231739.875,7.16320400190084
"2013-1","1490",1,3,"March 31, 2013","REGINA",5,5,1,0,"1","2013",231739.875,0.21575915668376
"2013-1","1490",5,2,"March 31, 2013","REGINA",545,41,13.2926829268293,1.31707317073171,"1","2013",231739.875,23.5177480785299
"2013-1","1490",5,3,"March 31, 2013","REGINA",779,44,17.7045454545455,1.84090909090909,"1","2013",231739.875,33.6152766113298
"2013-1","1490",4,2,"March 31, 2013","REGINA",11,2,5.5,0,"1","2013",231739.875,0.474670144704272
"2013-1","1490",2,2,"March 31, 2013","REGINA",178,89,2,0,"1","2013",231739.875,7.68102597794186
"2013-1","1490",5,1,"March 31, 2013","REGINA",4,2,2,2,"1","2013",231739.875,0.172607325347008
"2013-1","1490",4,1,"March 31, 2013","REGINA",16,4,4,0,"1","2013",231739.875,0.690429301388032
"2013-1","1490",2,3,"March 31, 2013","REGINA",2,1,2,0,"1","2013",231739.875,0.0863036626735041
"2013-2","1490",4,1,"June 30, 2013","REGINA",18,4,4.5,0,"2","2013",233009.125,0.772501935278286
"2013-2","1490",5,2,"June 30, 2013","REGINA",686,74,9.27027027027027,0.918918918918919,"2","2013",233009.125,29.4409070889391
"2013-2","1490",2,2,"June 30, 2013","REGINA",134,67,2,0,"2","2013",233009.125,5.75084774040502
"2013-2","1490",1,1,"June 30, 2013","REGINA",1142,1142,1,0,"2","2013",233009.125,49.010956115989
"2013-2","1490",2,1,"June 30, 2013","REGINA",156,78,2,0,"2","2013",233009.125,6.69501677241181
"2013-2","1490",5,3,"June 30, 2013","REGINA",1037,42,24.6904761904762,1.92857142857143,"2","2013",233009.125,44.5046948268657
"2013-2","1490",1,3,"June 30, 2013","REGINA",4,4,1,0,"2","2013",233009.125,0.171667096728508
"2013-2","1490",5,1,"June 30, 2013","REGINA",4,2,2,2,"2","2013",233009.125,0.171667096728508
"2013-2","1490",2,3,"June 30, 2013","REGINA",4,2,2,0,"2","2013",233009.125,0.171667096728508
"2013-2","1490",4,3,"June 30, 2013","REGINA",204,35,5.82857142857143,0,"2","2013",233009.125,8.75502193315391
"2013-3","1490",5,3,"September 30, 2013","REGINA",1095,44,24.8863636363636,1.81818181818182,"3","2013",234267.906,46.7413577342515
"2013-3","1490",4,1,"September 30, 2013","REGINA",8,2,4,0,"3","2013",234267.906,0.34148937157444
"2013-3","1490",2,2,"September 30, 2013","REGINA",90,45,2,0,"3","2013",234267.906,3.84175543021245
"2013-3","1490",1,1,"September 30, 2013","REGINA",1248,1248,1,0,"3","2013",234267.906,53.2723419656126
"2013-3","1490",1,3,"September 30, 2013","REGINA",2,2,1,0,"3","2013",234267.906,0.08537234289361
"2013-3","1490",4,3,"September 30, 2013","REGINA",303,54,5.61111111111111,0,"3","2013",234267.906,12.9339099483819
"2013-3","1490",5,2,"September 30, 2013","REGINA",700,89,7.86516853932584,0.629213483146067,"3","2013",234267.906,29.8803200127635
"2013-3","1490",2,3,"September 30, 2013","REGINA",2,1,2,0,"3","2013",234267.906,0.08537234289361
"2013-3","1490",2,1,"September 30, 2013","REGINA",104,52,2,0,"3","2013",234267.906,4.43936183046772
"2013-3","1490",5,1,"September 30, 2013","REGINA",4,2,2,2,"3","2013",234267.906,0.17074468578722
"2013-4","1490",1,2,"December 31, 2013","REGINA",1,1,1,0,"4","2013",235394.344,0.0424819043230707
"2013-4","1490",1,1,"December 31, 2013","REGINA",1190,1190,1,0,"4","2013",235394.344,50.5534661444542
"2013-4","1490",5,2,"December 31, 2013","REGINA",680,104,6.53846153846154,0.451923076923077,"4","2013",235394.344,28.8876949396881
"2013-4","1490",2,1,"December 31, 2013","REGINA",68,34,2,0,"4","2013",235394.344,2.88876949396881
"2013-4","1490",4,1,"December 31, 2013","REGINA",4,1,4,0,"4","2013",235394.344,0.169927617292283
"2013-4","1490",5,3,"December 31, 2013","REGINA",1120,46,24.3478260869565,1.95652173913043,"4","2013",235394.344,47.5797328418392
"2013-4","1490",4,3,"December 31, 2013","REGINA",368,69,5.33333333333333,0,"4","2013",235394.344,15.63334079089
"2013-4","1490",1,3,"December 31, 2013","REGINA",2,2,1,0,"4","2013",235394.344,0.0849638086461415
"2013-4","1490",2,3,"December 31, 2013","REGINA",4,2,2,0,"4","2013",235394.344,0.169927617292283
"2013-4","1490",2,2,"December 31, 2013","REGINA",58,29,2,0,"4","2013",235394.344,2.4639504507381
"2014-1","1490",1,3,"March 31, 2014","REGINA",2,2,1,0,"1","2014",236439.219,0.0845883355755798
"2014-1","1490",1,1,"March 31, 2014","REGINA",1166,1166,1,0,"1","2014",236439.219,49.314999640563
"2014-1","1490",2,2,"March 31, 2014","REGINA",56,28,2,0,"1","2014",236439.219,2.36847339611623
"2014-1","1490",4,3,"March 31, 2014","REGINA",331,62,5.33870967741935,0.0645161290322581,"1","2014",236439.219,13.9993695377585
"2014-1","1490",2,3,"March 31, 2014","REGINA",12,6,2,0,"1","2014",236439.219,0.507530013453479
"2014-1","1490",5,1,"March 31, 2014","REGINA",1,1,1,0,"1","2014",236439.219,0.0422941677877899
"2014-1","1490",5,3,"March 31, 2014","REGINA",1048,45,23.2888888888889,1.88888888888889,"1","2014",236439.219,44.3242878416038
"2014-1","1490",5,2,"March 31, 2014","REGINA",679,121,5.61157024793388,0.446280991735537,"1","2014",236439.219,28.7177399279093
"2014-1","1490",2,1,"March 31, 2014","REGINA",90,45,2,0,"1","2014",236439.219,3.80647510090109
"2014-1","1490",1,2,"March 31, 2014","REGINA",1,1,1,0,"1","2014",236439.219,0.0422941677877899
"2014-2","1490",2,3,"June 30, 2014","REGINA",30,15,2,0,"2","2014",237402.531,1.26367650225262
"2014-2","1490",2,2,"June 30, 2014","REGINA",48,24,2,0,"2","2014",237402.531,2.0218824036042
"2014-2","1490",1,2,"June 30, 2014","REGINA",3,3,1,0,"2","2014",237402.531,0.126367650225262
"2014-2","1490",1,1,"June 30, 2014","REGINA",992,992,1,0,"2","2014",237402.531,41.7855696744867
"2014-2","1490",4,3,"June 30, 2014","REGINA",244,41,5.95121951219512,0.146341463414634,"2","2014",237402.531,10.2779022183213
"2014-2","1490",5,3,"June 30, 2014","REGINA",923,39,23.6666666666667,1.79487179487179,"2","2014",237402.531,38.8791137193057
"2014-2","1490",5,2,"June 30, 2014","REGINA",334,89,3.75280898876404,0.584269662921348,"2","2014",237402.531,14.0689317250792
"2014-2","1490",2,1,"June 30, 2014","REGINA",114,57,2,0,"2","2014",237402.531,4.80197070855997
"2014-2","1490",1,3,"June 30, 2014","REGINA",3,3,1,0,"2","2014",237402.531,0.126367650225262
"2014-2","1490",5,1,"June 30, 2014","REGINA",1,1,1,0,"2","2014",237402.531,0.0421225500750874
"2014-2","1490",4,1,"June 30, 2014","REGINA",53,13,4.07692307692308,0,"2","2014",237402.531,2.23249515397963
"2014-3","1490",5,3,"September 30, 2014","REGINA",644,31,20.7741935483871,1.29032258064516,"3","2014",237721.313,27.0905453058809
"2014-3","1490",1,1,"September 30, 2014","REGINA",856,856,1,0,"3","2014",237721.313,36.0085509034691
"2014-3","1490",5,1,"September 30, 2014","REGINA",1,1,1,0,"3","2014",237721.313,0.0420660641395667
"2014-3","1490",4,1,"September 30, 2014","REGINA",70,17,4.11764705882353,0,"3","2014",237721.313,2.94462448976967
"2014-3","1490",5,2,"September 30, 2014","REGINA",665,83,8.01204819277108,0.951807228915663,"3","2014",237721.313,27.9739326528118
"2014-3","1490",2,2,"September 30, 2014","REGINA",42,21,2,0,"3","2014",237721.313,1.7667746938618
"2014-3","1490",1,3,"September 30, 2014","REGINA",2,2,1,0,"3","2014",237721.313,0.0841321282791333
"2014-3","1490",1,2,"September 30, 2014","REGINA",5,5,1,0,"3","2014",237721.313,0.210330320697833
"2014-3","1490",4,3,"September 30, 2014","REGINA",222,38,5.84210526315789,0.157894736842105,"3","2014",237721.313,9.3386662389838
"2014-3","1490",2,1,"September 30, 2014","REGINA",112,56,2,0,"3","2014",237721.313,4.71139918363146
"2014-3","1490",2,3,"September 30, 2014","REGINA",4,2,2,0,"3","2014",237721.313,0.168264256558267
"2014-4","1490",2,3,"December 31, 2014","REGINA",8,4,2,0,"4","2014",238746.688,0.335083182389529
"2014-4","1490",5,3,"December 31, 2014","REGINA",593,24,24.7083333333333,2.66666666666667,"4","2014",238746.688,24.8380408946238
"2014-4","1490",2,2,"December 31, 2014","REGINA",30,15,2,0,"4","2014",238746.688,1.25656193396073
"2014-4","1490",1,3,"December 31, 2014","REGINA",2,2,1,0,"4","2014",238746.688,0.0837707955973823
"2014-4","1490",5,1,"December 31, 2014","REGINA",6,3,2,1,"4","2014",238746.688,0.251312386792147
"2014-4","1490",5,2,"December 31, 2014","REGINA",723,62,11.6612903225806,1.56451612903226,"4","2014",238746.688,30.2831426084537
"2014-4","1490",1,1,"December 31, 2014","REGINA",721,721,1,0,"4","2014",238746.688,30.1993718128563
"2014-4","1490",2,1,"December 31, 2014","REGINA",88,44,2,0,"4","2014",238746.688,3.68591500628482
"2014-4","1490",4,1,"December 31, 2014","REGINA",83,20,4.15,0,"4","2014",238746.688,3.47648801729136
"2014-4","1490",1,2,"December 31, 2014","REGINA",3,3,1,0,"4","2014",238746.688,0.125656193396073
"2014-4","1490",4,3,"December 31, 2014","REGINA",175,33,5.3030303030303,0,"4","2014",238746.688,7.32994461477095
"2015-1","1490",1,2,"March 31, 2015","REGINA",6,6,1,0,"1","2015",239915.688,0.250087855863765
"2015-1","1490",5,1,"March 31, 2015","REGINA",8,4,2,1,"1","2015",239915.688,0.33345047448502
"2015-1","1490",1,3,"March 31, 2015","REGINA",2,2,1,0,"1","2015",239915.688,0.083362618621255
"2015-1","1490",2,1,"March 31, 2015","REGINA",86,43,2,0,"1","2015",239915.688,3.58459260071396
"2015-1","1490",1,1,"March 31, 2015","REGINA",621,621,1,0,"1","2015",239915.688,25.8840930818997
"2015-1","1490",5,2,"March 31, 2015","REGINA",730,69,10.5797101449275,1.52173913043478,"1","2015",239915.688,30.4273557967581
"2015-1","1490",2,3,"March 31, 2015","REGINA",6,3,2,0,"1","2015",239915.688,0.250087855863765
"2015-1","1490",5,3,"March 31, 2015","REGINA",514,23,22.3478260869565,2.65217391304348,"1","2015",239915.688,21.4241929856625
"2015-1","1490",4,1,"March 31, 2015","REGINA",66,15,4.4,0,"1","2015",239915.688,2.75096641450141
"2015-1","1490",4,3,"March 31, 2015","REGINA",143,25,5.72,0,"1","2015",239915.688,5.96042723141973
"2015-1","1490",2,2,"March 31, 2015","REGINA",30,15,2,0,"1","2015",239915.688,1.25043927931882
"2015-2","1490",1,3,"June 30, 2015","REGINA",1,1,1,0,"2","2015",241228.313,0.0414545037256883
"2015-2","1490",4,3,"June 30, 2015","REGINA",113,25,4.52,0,"2","2015",241228.313,4.68435892100278
"2015-2","1490",2,3,"June 30, 2015","REGINA",8,4,2,0,"2","2015",241228.313,0.331636029805506
"2015-2","1490",5,3,"June 30, 2015","REGINA",408,20,20.4,2.65,"2","2015",241228.313,16.9134375200808
"2015-2","1490",1,1,"June 30, 2015","REGINA",613,613,1,0,"2","2015",241228.313,25.4116107838469
"2015-2","1490",1,2,"June 30, 2015","REGINA",6,6,1,0,"2","2015",241228.313,0.24872702235413
"2015-2","1490",5,1,"June 30, 2015","REGINA",12,6,2,0.166666666666667,"2","2015",241228.313,0.497454044708259
"2015-2","1490",5,2,"June 30, 2015","REGINA",731,60,12.1833333333333,1.45,"2","2015",241228.313,30.3032422234781
"2015-2","1490",2,1,"June 30, 2015","REGINA",84,42,2,0,"2","2015",241228.313,3.48217831295782
"2015-2","1490",4,1,"June 30, 2015","REGINA",42,8,5.25,0,"2","2015",241228.313,1.74108915647891
"2015-2","1490",2,2,"June 30, 2015","REGINA",10,5,2,0,"2","2015",241228.313,0.414545037256883
"2015-3","1490",5,3,"September 30, 2015","REGINA",382,20,19.1,2.65,"3","2015",243025.813,15.718494890911
"2015-3","1490",2,2,"September 30, 2015","REGINA",2,1,2,0,"3","2015",243025.813,0.0822957847691677
"2015-3","1490",1,2,"September 30, 2015","REGINA",5,5,1,0,"3","2015",243025.813,0.205739461922919
"2015-3","1490",5,2,"September 30, 2015","REGINA",789,57,13.8421052631579,1.45614035087719,"3","2015",243025.813,32.4656870914367
"2015-3","1490",2,3,"September 30, 2015","REGINA",8,4,2,0,"3","2015",243025.813,0.329183139076671
"2015-3","1490",1,3,"September 30, 2015","REGINA",1,1,1,0,"3","2015",243025.813,0.0411478923845839
"2015-3","1490",5,1,"September 30, 2015","REGINA",10,5,2,0,"3","2015",243025.813,0.411478923845839
"2015-3","1490",2,1,"September 30, 2015","REGINA",62,31,2,0,"3","2015",243025.813,2.5511693278442
"2015-3","1490",4,3,"September 30, 2015","REGINA",104,22,4.72727272727273,0,"3","2015",243025.813,4.27938080799672
"2015-3","1490",1,1,"September 30, 2015","REGINA",594,594,1,0,"3","2015",243025.813,24.4418480764428
"2015-3","1490",4,1,"September 30, 2015","REGINA",44,9,4.88888888888889,0,"3","2015",243025.813,1.81050726492169
