"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"2001-4","1060",5,1,"December 31, 2001","MONTRÉAL",3,2,1.5,0,"4","2001",3666625.51,0.00818191002003911
"2001-4","1060",4,1,"December 31, 2001","MONTRÉAL",16,12,1.33333333333333,0.166666666666667,"4","2001",3666625.51,0.0436368534402086
"2002-1","1060",5,1,"March 31, 2002","MONTRÉAL",5,4,1.25,0,"1","2002",3675303.98,0.0136043168870075
"2002-1","1060",4,3,"March 31, 2002","MONTRÉAL",90,45,2,0.288888888888889,"1","2002",3675303.98,0.244877703966136
"2002-1","1060",5,3,"March 31, 2002","MONTRÉAL",608,140,4.34285714285714,0.442857142857143,"1","2002",3675303.98,1.65428493346012
"2002-1","1060",1,1,"March 31, 2002","MONTRÉAL",755,1026,0.735867446393762,0,"1","2002",3675303.98,2.05425184993814
"2002-1","1060",2,3,"March 31, 2002","MONTRÉAL",3,2,1.5,0,"1","2002",3675303.98,0.00816259013220452
"2002-1","1060",4,1,"March 31, 2002","MONTRÉAL",21,12,1.75,0.166666666666667,"1","2002",3675303.98,0.0571381309254316
"2002-1","1060",2,1,"March 31, 2002","MONTRÉAL",103,101,1.01980198019802,0,"1","2002",3675303.98,0.280248927872355
"2002-2","1060",4,1,"June 30, 2002","MONTRÉAL",12,9,1.33333333333333,0.444444444444444,"2","2002",3683462.96,0.032578039009248
"2002-2","1060",5,3,"June 30, 2002","MONTRÉAL",510,128,3.984375,2.71875,"2","2002",3683462.96,1.38456665789304
"2002-2","1060",1,1,"June 30, 2002","MONTRÉAL",617,2029,0.304090685066535,0,"2","2002",3683462.96,1.67505417239217
"2002-2","1060",4,3,"June 30, 2002","MONTRÉAL",66,39,1.69230769230769,0.743589743589744,"2","2002",3683462.96,0.179179214550864
"2002-2","1060",5,1,"June 30, 2002","MONTRÉAL",4,3,1.33333333333333,1.66666666666667,"2","2002",3683462.96,0.010859346336416
"2002-2","1060",2,1,"June 30, 2002","MONTRÉAL",70,124,0.564516129032258,0,"2","2002",3683462.96,0.19003856088728
"2002-2","1060",2,3,"June 30, 2002","MONTRÉAL",3,2,1.5,0,"2","2002",3683462.96,0.00814450975231199
"2002-3","1060",4,1,"September 30, 2002","MONTRÉAL",20,9,2.22222222222222,0.222222222222222,"3","2002",3690033.91,0.0542000439231736
"2002-3","1060",5,3,"September 30, 2002","MONTRÉAL",401,126,3.18253968253968,2.8015873015873,"3","2002",3690033.91,1.08671088065963
"2002-3","1060",2,3,"September 30, 2002","MONTRÉAL",3,3,1,0,"3","2002",3690033.91,0.00813000658847604
"2002-3","1060",2,1,"September 30, 2002","MONTRÉAL",58,85,0.682352941176471,0,"3","2002",3690033.91,0.157180127377203
"2002-3","1060",4,3,"September 30, 2002","MONTRÉAL",55,33,1.66666666666667,0.333333333333333,"3","2002",3690033.91,0.149050120788727
"2002-3","1060",1,1,"September 30, 2002","MONTRÉAL",340,1217,0.279375513557929,0,"3","2002",3690033.91,0.921400746693951
"2002-4","1060",2,3,"December 31, 2002","MONTRÉAL",4,3,1.33333333333333,0,"4","2002",3697581.32,0.0108178824313186
"2002-4","1060",5,1,"December 31, 2002","MONTRÉAL",6,3,2,1,"4","2002",3697581.32,0.016226823646978
"2002-4","1060",4,3,"December 31, 2002","MONTRÉAL",62,34,1.82352941176471,0.294117647058824,"4","2002",3697581.32,0.167677177685439
"2002-4","1060",2,1,"December 31, 2002","MONTRÉAL",69,84,0.821428571428571,0,"4","2002",3697581.32,0.186608471940247
"2002-4","1060",5,3,"December 31, 2002","MONTRÉAL",452,142,3.1830985915493,2.6056338028169,"4","2002",3697581.32,1.22242071473901
"2002-4","1060",1,1,"December 31, 2002","MONTRÉAL",464,1098,0.422586520947177,0,"4","2002",3697581.32,1.25487436203296
"2002-4","1060",4,1,"December 31, 2002","MONTRÉAL",17,9,1.88888888888889,0.222222222222222,"4","2002",3697581.32,0.0459760003331042
"2003-1","1060",4,3,"March 31, 2003","MONTRÉAL",55,28,1.96428571428571,0.25,"1","2003",3705036.66,0.148446574345097
"2003-1","1060",4,1,"March 31, 2003","MONTRÉAL",17,10,1.7,0.2,"1","2003",3705036.66,0.0458834866157573
"2003-1","1060",5,3,"March 31, 2003","MONTRÉAL",503,154,3.26623376623377,2.16233766233766,"1","2003",3705036.66,1.35761139810152
"2003-1","1060",2,3,"March 31, 2003","MONTRÉAL",3,2,1.5,0,"1","2003",3705036.66,0.00809708587336893
"2003-1","1060",5,1,"March 31, 2003","MONTRÉAL",8,4,2,0.75,"1","2003",3705036.66,0.0215922289956505
"2003-1","1060",2,1,"March 31, 2003","MONTRÉAL",62,71,0.873239436619718,0,"1","2003",3705036.66,0.167339774716291
"2003-1","1060",1,1,"March 31, 2003","MONTRÉAL",514,904,0.56858407079646,0,"1","2003",3705036.66,1.38730071297054
"2003-2","1060",2,3,"June 30, 2003","MONTRÉAL",4,3,1.33333333333333,0,"2","2003",3712399.93,0.010774701205212
"2003-2","1060",4,3,"June 30, 2003","MONTRÉAL",65,31,2.09677419354839,0.290322580645161,"2","2003",3712399.93,0.175088894584695
"2003-2","1060",4,1,"June 30, 2003","MONTRÉAL",22,13,1.69230769230769,0.153846153846154,"2","2003",3712399.93,0.0592608566286661
"2003-2","1060",5,3,"June 30, 2003","MONTRÉAL",608,181,3.35911602209945,1.95580110497238,"2","2003",3712399.93,1.63775458319223
"2003-2","1060",2,1,"June 30, 2003","MONTRÉAL",101,130,0.776923076923077,0,"2","2003",3712399.93,0.272061205431603
"2003-2","1060",5,1,"June 30, 2003","MONTRÉAL",11,7,1.57142857142857,1.14285714285714,"2","2003",3712399.93,0.029630428314333
"2003-2","1060",1,1,"June 30, 2003","MONTRÉAL",604,1912,0.315899581589958,0,"2","2003",3712399.93,1.62697988198701
"2003-3","1060",2,1,"September 30, 2003","MONTRÉAL",80,119,0.672268907563025,0,"3","2003",3719743.88,0.215068570796331
"2003-3","1060",4,3,"September 30, 2003","MONTRÉAL",60,36,1.66666666666667,0.277777777777778,"3","2003",3719743.88,0.161301428097248
"2003-3","1060",5,1,"September 30, 2003","MONTRÉAL",8,6,1.33333333333333,0.666666666666667,"3","2003",3719743.88,0.0215068570796331
"2003-3","1060",2,3,"September 30, 2003","MONTRÉAL",2,2,1,0,"3","2003",3719743.88,0.00537671426990828
"2003-3","1060",1,1,"September 30, 2003","MONTRÉAL",469,1412,0.332152974504249,0,"3","2003",3719743.88,1.26083949629349
"2003-3","1060",4,1,"September 30, 2003","MONTRÉAL",19,13,1.46153846153846,0.153846153846154,"3","2003",3719743.88,0.0510787855641287
"2003-3","1060",5,3,"September 30, 2003","MONTRÉAL",594,205,2.89756097560976,1.77073170731707,"3","2003",3719743.88,1.59688413816276
"2003-4","1060",2,3,"December 31, 2003","MONTRÉAL",0,1,0,0,"4","2003",3726893.89,0
"2003-4","1060",2,1,"December 31, 2003","MONTRÉAL",88,114,0.771929824561403,0,"4","2003",3726893.89,0.236121560198216
"2003-4","1060",4,3,"December 31, 2003","MONTRÉAL",107,45,2.37777777777778,0.244444444444444,"4","2003",3726893.89,0.28710235160465
"2003-4","1060",4,1,"December 31, 2003","MONTRÉAL",12,9,1.33333333333333,0.444444444444444,"4","2003",3726893.89,0.0321983945724841
"2003-4","1060",1,1,"December 31, 2003","MONTRÉAL",494,1182,0.417935702199662,0,"4","2003",3726893.89,1.32550057656726
"2003-4","1060",5,1,"December 31, 2003","MONTRÉAL",13,9,1.44444444444444,0.333333333333333,"4","2003",3726893.89,0.0348815941201911
"2003-4","1060",5,3,"December 31, 2003","MONTRÉAL",723,237,3.0506329113924,1.22784810126582,"4","2003",3726893.89,1.93995327299216
"2004-1","1060",1,1,"March 31, 2004","MONTRÉAL",555,1042,0.532629558541267,0,"1","2004",3733922.71,1.48637249108994
"2004-1","1060",4,3,"March 31, 2004","MONTRÉAL",66,28,2.35714285714286,0.357142857142857,"1","2004",3733922.71,0.176757809751236
"2004-1","1060",2,3,"March 31, 2004","MONTRÉAL",0,2,0,0,"1","2004",3733922.71,0
"2004-1","1060",2,1,"March 31, 2004","MONTRÉAL",90,100,0.9,0,"1","2004",3733922.71,0.241033376933504
"2004-1","1060",5,3,"March 31, 2004","MONTRÉAL",762,252,3.02380952380952,1.53571428571429,"1","2004",3733922.71,2.040749258037
"2004-1","1060",5,1,"March 31, 2004","MONTRÉAL",7,5,1.4,1.6,"1","2004",3733922.71,0.0187470404281614
"2004-1","1060",4,1,"March 31, 2004","MONTRÉAL",6,6,1,0.666666666666667,"1","2004",3733922.71,0.0160688917955669
"2004-2","1060",4,1,"June 30, 2004","MONTRÉAL",2,2,1,0,"2","2004",3740830.35,0.00534640658056038
"2004-2","1060",5,3,"June 30, 2004","MONTRÉAL",712,192,3.70833333333333,1.58854166666667,"2","2004",3740830.35,1.9033207426795
"2004-2","1060",5,1,"June 30, 2004","MONTRÉAL",6,4,1.5,1,"2","2004",3740830.35,0.0160392197416811
"2004-2","1060",4,3,"June 30, 2004","MONTRÉAL",52,24,2.16666666666667,0.708333333333333,"2","2004",3740830.35,0.13900657109457
"2004-2","1060",2,3,"June 30, 2004","MONTRÉAL",0,1,0,0,"2","2004",3740830.35,0
"2004-2","1060",1,1,"June 30, 2004","MONTRÉAL",604,1888,0.319915254237288,0,"2","2004",3740830.35,1.61461478732924
"2004-2","1060",2,1,"June 30, 2004","MONTRÉAL",91,135,0.674074074074074,0,"2","2004",3740830.35,0.243261499415497
"2004-3","1060",1,1,"September 30, 2004","MONTRÉAL",597,1258,0.47456279809221,0,"3","2004",3746875.16,1.59332770510561
"2004-3","1060",2,1,"September 30, 2004","MONTRÉAL",86,120,0.716666666666667,0,"3","2004",3746875.16,0.229524594035313
"2004-3","1060",5,3,"September 30, 2004","MONTRÉAL",1313,278,4.72302158273381,2.23381294964029,"3","2004",3746875.16,3.50425339498101
"2004-3","1060",5,1,"September 30, 2004","MONTRÉAL",12,8,1.5,1,"3","2004",3746875.16,0.0320266875398112
"2004-3","1060",4,1,"September 30, 2004","MONTRÉAL",7,3,2.33333333333333,0.666666666666667,"3","2004",3746875.16,0.0186822343982232
"2004-3","1060",4,3,"September 30, 2004","MONTRÉAL",101,47,2.14893617021277,0.978723404255319,"3","2004",3746875.16,0.269557953460077
"2004-4","1060",2,1,"December 31, 2004","MONTRÉAL",112,149,0.751677852348993,0,"4","2004",3753837.1,0.298361375351104
"2004-4","1060",1,1,"December 31, 2004","MONTRÉAL",632,1447,0.436765722183829,0,"4","2004",3753837.1,1.68361061805266
"2004-4","1060",4,1,"December 31, 2004","MONTRÉAL",10,6,1.66666666666667,0.666666666666667,"4","2004",3753837.1,0.0266394085134914
"2004-4","1060",5,3,"December 31, 2004","MONTRÉAL",1628,362,4.49723756906077,2.08839779005525,"4","2004",3753837.1,4.33689570599641
"2004-4","1060",4,3,"December 31, 2004","MONTRÉAL",88,50,1.76,1,"4","2004",3753837.1,0.234426794918725
"2004-4","1060",5,1,"December 31, 2004","MONTRÉAL",8,4,2,0.5,"4","2004",3753837.1,0.0213115268107931
"2005-1","1060",2,1,"March 31, 2005","MONTRÉAL",90,102,0.882352941176471,0,"1","2005",3760974.51,0.239299680869148
"2005-1","1060",4,1,"March 31, 2005","MONTRÉAL",4,3,1.33333333333333,0.666666666666667,"1","2005",3760974.51,0.0106355413719621
"2005-1","1060",4,3,"March 31, 2005","MONTRÉAL",91,52,1.75,0.769230769230769,"1","2005",3760974.51,0.241958566212138
"2005-1","1060",1,1,"March 31, 2005","MONTRÉAL",404,887,0.455467869222097,0,"1","2005",3760974.51,1.07418967856818
"2005-1","1060",5,1,"March 31, 2005","MONTRÉAL",16,8,2,0.25,"1","2005",3760974.51,0.0425421654878485
"2005-1","1060",5,3,"March 31, 2005","MONTRÉAL",1432,347,4.12680115273775,2.11239193083573,"1","2005",3760974.51,3.80752381116244
"2005-2","1060",5,3,"June 30, 2005","MONTRÉAL",1592,387,4.11369509043928,2.30490956072351,"2","2005",3768287.4,4.22473084192039
"2005-2","1060",2,3,"June 30, 2005","MONTRÉAL",0,1,0,0,"2","2005",3768287.4,0
"2005-2","1060",4,1,"June 30, 2005","MONTRÉAL",9,5,1.8,1.6,"2","2005",3768287.4,0.0238835286289469
"2005-2","1060",1,1,"June 30, 2005","MONTRÉAL",466,1642,0.283800243605359,0,"2","2005",3768287.4,1.23663603789881
"2005-2","1060",2,1,"June 30, 2005","MONTRÉAL",116,155,0.748387096774194,0,"2","2005",3768287.4,0.307832146773094
"2005-2","1060",4,3,"June 30, 2005","MONTRÉAL",101,58,1.74137931034483,1.13793103448276,"2","2005",3768287.4,0.268026265724849
"2005-2","1060",5,1,"June 30, 2005","MONTRÉAL",16,11,1.45454545454545,0.363636363636364,"2","2005",3768287.4,0.0424596064514612
"2005-3","1060",5,1,"September 30, 2005","MONTRÉAL",11,10,1.1,1.4,"3","2005",3775710.31,0.0291335910248898
"2005-3","1060",1,1,"September 30, 2005","MONTRÉAL",392,1195,0.328033472803347,0,"3","2005",3775710.31,1.03821524379607
"2005-3","1060",2,3,"September 30, 2005","MONTRÉAL",6,11,0.545454545454545,0,"3","2005",3775710.31,0.0158910496499399
"2005-3","1060",4,1,"September 30, 2005","MONTRÉAL",7,6,1.16666666666667,0.666666666666667,"3","2005",3775710.31,0.0185395579249299
"2005-3","1060",2,1,"September 30, 2005","MONTRÉAL",107,145,0.737931034482759,0,"3","2005",3775710.31,0.283390385423928
"2005-3","1060",5,3,"September 30, 2005","MONTRÉAL",1658,431,3.84686774941995,2.39211136890951,"3","2005",3775710.31,4.39122671993339
"2005-3","1060",4,3,"September 30, 2005","MONTRÉAL",128,78,1.64102564102564,1.07692307692308,"3","2005",3775710.31,0.339009059198718
"2005-4","1060",5,3,"December 31, 2005","MONTRÉAL",1922,433,4.43879907621247,2.3256351039261,"4","2005",3783400.33,5.08008625140655
"2005-4","1060",4,3,"December 31, 2005","MONTRÉAL",141,73,1.93150684931507,0.835616438356164,"4","2005",3783400.33,0.372680625103186
"2005-4","1060",2,1,"December 31, 2005","MONTRÉAL",115,135,0.851851851851852,0,"4","2005",3783400.33,0.303959375084159
"2005-4","1060",4,1,"December 31, 2005","MONTRÉAL",7,7,1,1.42857142857143,"4","2005",3783400.33,0.0185018750051227
"2005-4","1060",5,1,"December 31, 2005","MONTRÉAL",8,7,1.14285714285714,0.571428571428571,"4","2005",3783400.33,0.0211450000058545
"2005-4","1060",1,1,"December 31, 2005","MONTRÉAL",396,1062,0.372881355932203,0,"4","2005",3783400.33,1.0466775002898
"2005-4","1060",2,3,"December 31, 2005","MONTRÉAL",4,7,0.571428571428571,0,"4","2005",3783400.33,0.0105725000029273
"2006-1","1060",5,3,"March 31, 2006","MONTRÉAL",2035,433,4.69976905311778,2.45034642032333,"1","2006",3791292.01,5.3675633389157
"2006-1","1060",2,3,"March 31, 2006","MONTRÉAL",3,2,1.5,0,"1","2006",3791292.01,0.00791286978709931
"2006-1","1060",4,1,"March 31, 2006","MONTRÉAL",7,6,1.16666666666667,1.66666666666667,"1","2006",3791292.01,0.018463362836565
"2006-1","1060",5,1,"March 31, 2006","MONTRÉAL",17,10,1.7,0.6,"1","2006",3791292.01,0.0448395954602294
"2006-1","1060",4,3,"March 31, 2006","MONTRÉAL",142,73,1.94520547945205,1,"1","2006",3791292.01,0.374542503256034
"2006-1","1060",2,1,"March 31, 2006","MONTRÉAL",120,119,1.00840336134454,0,"1","2006",3791292.01,0.316514791483972
"2006-1","1060",1,1,"March 31, 2006","MONTRÉAL",425,782,0.543478260869565,0,"1","2006",3791292.01,1.12098988650574
"2006-2","1060",1,1,"June 30, 2006","MONTRÉAL",652,1667,0.391121775644871,0,"2","2006",3799385.35,1.71606704752915
"2006-2","1060",4,1,"June 30, 2006","MONTRÉAL",4,2,2,1,"2","2006",3799385.35,0.0105280186964978
"2006-2","1060",5,1,"June 30, 2006","MONTRÉAL",14,8,1.75,1.375,"2","2006",3799385.35,0.0368480654377424
"2006-2","1060",4,3,"June 30, 2006","MONTRÉAL",142,77,1.84415584415584,1.25974025974026,"2","2006",3799385.35,0.373744663725673
"2006-2","1060",5,3,"June 30, 2006","MONTRÉAL",1918,393,4.88040712468193,2.79898218829517,"2","2006",3799385.35,5.04818496497071
"2006-2","1060",2,1,"June 30, 2006","MONTRÉAL",97,162,0.598765432098765,0,"2","2006",3799385.35,0.255304453390073
"2006-3","1060",5,3,"September 30, 2006","MONTRÉAL",2072,372,5.56989247311828,2.96774193548387,"3","2006",3807320.91,5.44214698203625
"2006-3","1060",4,1,"September 30, 2006","MONTRÉAL",23,4,5.75,1,"3","2006",3807320.91,0.0604099327156533
"2006-3","1060",2,1,"September 30, 2006","MONTRÉAL",83,104,0.798076923076923,0,"3","2006",3807320.91,0.218001061539097
"2006-3","1060",5,1,"September 30, 2006","MONTRÉAL",16,10,1.6,1.4,"3","2006",3807320.91,0.0420243010195849
"2006-3","1060",4,3,"September 30, 2006","MONTRÉAL",143,63,2.26984126984127,1.50793650793651,"3","2006",3807320.91,0.37559219036254
"2006-3","1060",2,3,"September 30, 2006","MONTRÉAL",3,2,1.5,0,"3","2006",3807320.91,0.00787955644117217
"2006-3","1060",1,1,"September 30, 2006","MONTRÉAL",568,1180,0.48135593220339,0,"3","2006",3807320.91,1.49186268619526
"2006-4","1060",4,1,"December 31, 2006","MONTRÉAL",44,11,4,0.818181818181818,"4","2006",3815961.34,0.115305151388143
"2006-4","1060",4,3,"December 31, 2006","MONTRÉAL",132,50,2.64,1.86,"4","2006",3815961.34,0.345915454164428
"2006-4","1060",2,3,"December 31, 2006","MONTRÉAL",0,1,0,0,"4","2006",3815961.34,0
"2006-4","1060",5,3,"December 31, 2006","MONTRÉAL",3341,468,7.13888888888889,2.83119658119658,"4","2006",3815961.34,8.75532979063147
"2006-4","1060",5,1,"December 31, 2006","MONTRÉAL",27,15,1.8,1.13333333333333,"4","2006",3815961.34,0.0707554338063603
"2006-4","1060",1,1,"December 31, 2006","MONTRÉAL",682,1297,0.525828835774865,0,"4","2006",3815961.34,1.78722984651621
"2006-4","1060",2,1,"December 31, 2006","MONTRÉAL",113,121,0.933884297520661,0,"4","2006",3815961.34,0.29612459333773
"2007-1","1060",5,1,"March 31, 2007","MONTRÉAL",33,19,1.73684210526316,1.05263157894737,"1","2007",3824947.22,0.086275700295807
"2007-1","1060",4,1,"March 31, 2007","MONTRÉAL",49,18,2.72222222222222,1.38888888888889,"1","2007",3824947.22,0.128106342863471
"2007-1","1060",4,3,"March 31, 2007","MONTRÉAL",73,33,2.21212121212121,1.93939393939394,"1","2007",3824947.22,0.190852306714967
"2007-1","1060",1,1,"March 31, 2007","MONTRÉAL",642,1024,0.626953125,0,"1","2007",3824947.22,1.67845453302752
"2007-1","1060",2,1,"March 31, 2007","MONTRÉAL",117,112,1.04464285714286,0,"1","2007",3824947.22,0.305886573776043
"2007-1","1060",5,3,"March 31, 2007","MONTRÉAL",2207,425,5.19294117647059,2.83529411764706,"1","2007",3824947.22,5.77001425917715
"2007-2","1060",5,3,"June 30, 2007","MONTRÉAL",2045,419,4.88066825775656,2.90930787589499,"2","2007",3834278.53,5.33346751937711
"2007-2","1060",2,1,"June 30, 2007","MONTRÉAL",126,154,0.818181818181818,0,"2","2007",3834278.53,0.328614624665778
"2007-2","1060",4,3,"June 30, 2007","MONTRÉAL",89,34,2.61764705882353,1.82352941176471,"2","2007",3834278.53,0.232116679327414
"2007-2","1060",4,1,"June 30, 2007","MONTRÉAL",54,22,2.45454545454545,1.31818181818182,"2","2007",3834278.53,0.140834839142476
"2007-2","1060",5,1,"June 30, 2007","MONTRÉAL",27,17,1.58823529411765,1.05882352941176,"2","2007",3834278.53,0.0704174195712381
"2007-2","1060",1,1,"June 30, 2007","MONTRÉAL",588,1716,0.342657342657343,0,"2","2007",3834278.53,1.53353491510696
"2007-3","1060",2,1,"September 30, 2007","MONTRÉAL",113,131,0.862595419847328,0,"3","2007",3843325.75,0.294016191575747
"2007-3","1060",5,3,"September 30, 2007","MONTRÉAL",2319,378,6.13492063492064,2.83862433862434,"3","2007",3843325.75,6.03383671030227
"2007-3","1060",1,1,"September 30, 2007","MONTRÉAL",518,1132,0.457597173144876,0,"3","2007",3843325.75,1.34779103748882
"2007-3","1060",5,1,"September 30, 2007","MONTRÉAL",26,19,1.36842105263158,0.842105263157895,"3","2007",3843325.75,0.0676497431944196
"2007-3","1060",4,3,"September 30, 2007","MONTRÉAL",103,48,2.14583333333333,1.72916666666667,"3","2007",3843325.75,0.267997059577893
"2007-3","1060",4,1,"September 30, 2007","MONTRÉAL",43,20,2.15,1.9,"3","2007",3843325.75,0.111882267590771
"2007-4","1060",4,1,"December 31, 2007","MONTRÉAL",61,28,2.17857142857143,1.32142857142857,"4","2007",3853599.75,0.158293553968598
"2007-4","1060",1,1,"December 31, 2007","MONTRÉAL",580,1193,0.486169321039396,0,"4","2007",3853599.75,1.50508625084896
"2007-4","1060",2,1,"December 31, 2007","MONTRÉAL",109,129,0.844961240310077,0,"4","2007",3853599.75,0.282852416107822
"2007-4","1060",4,3,"December 31, 2007","MONTRÉAL",85,45,1.88888888888889,1.84444444444444,"4","2007",3853599.75,0.22057298503821
"2007-4","1060",5,3,"December 31, 2007","MONTRÉAL",2020,403,5.01240694789082,2.68982630272953,"4","2007",3853599.75,5.2418521150257
"2007-4","1060",5,1,"December 31, 2007","MONTRÉAL",38,23,1.65217391304348,0.521739130434783,"4","2007",3853599.75,0.0986090991935527
"2008-1","1060",4,3,"March 31, 2008","MONTRÉAL",118,53,2.22641509433962,1.71698113207547,"1","2008",3864471,0.305345802827864
"2008-1","1060",2,1,"March 31, 2008","MONTRÉAL",130,127,1.02362204724409,0,"1","2008",3864471,0.336397918369681
"2008-1","1060",5,1,"March 31, 2008","MONTRÉAL",37,23,1.60869565217391,0.434782608695652,"1","2008",3864471,0.0957440229206016
"2008-1","1060",5,3,"March 31, 2008","MONTRÉAL",1861,381,4.88451443569554,2.69028871391076,"1","2008",3864471,4.81566558527674
"2008-1","1060",1,1,"March 31, 2008","MONTRÉAL",651,1066,0.610694183864916,0,"1","2008",3864471,1.68457726814356
"2008-1","1060",4,1,"March 31, 2008","MONTRÉAL",71,34,2.08823529411765,1.29411764705882,"1","2008",3864471,0.183725016955749
"2008-2","1060",4,3,"June 30, 2008","MONTRÉAL",80,41,1.95121951219512,1.80487804878049,"2","2008",3875939.5,0.20640157050955
"2008-2","1060",1,1,"June 30, 2008","MONTRÉAL",676,1538,0.439531859557867,0,"2","2008",3875939.5,1.7440932708057
"2008-2","1060",5,3,"June 30, 2008","MONTRÉAL",1576,363,4.34159779614325,2.6198347107438,"2","2008",3875939.5,4.06611093903814
"2008-2","1060",5,1,"June 30, 2008","MONTRÉAL",32,21,1.52380952380952,0.666666666666667,"2","2008",3875939.5,0.08256062820382
"2008-2","1060",4,1,"June 30, 2008","MONTRÉAL",85,42,2.02380952380952,1.57142857142857,"2","2008",3875939.5,0.219301668666397
"2008-2","1060",2,1,"June 30, 2008","MONTRÉAL",144,183,0.786885245901639,0,"2","2008",3875939.5,0.37152282691719
"2008-3","1060",2,1,"September 30, 2008","MONTRÉAL",149,157,0.949044585987261,0,"3","2008",3889824.47,0.383050703570693
"2008-3","1060",4,3,"September 30, 2008","MONTRÉAL",73,36,2.02777777777778,1.86111111111111,"3","2008",3889824.47,0.187669136648729
"2008-3","1060",5,3,"September 30, 2008","MONTRÉAL",1776,344,5.16279069767442,2.55232558139535,"3","2008",3889824.47,4.56575872175538
"2008-3","1060",4,1,"September 30, 2008","MONTRÉAL",80,48,1.66666666666667,1.35416666666667,"3","2008",3889824.47,0.205664807286278
"2008-3","1060",1,1,"September 30, 2008","MONTRÉAL",608,1207,0.503728251864126,0,"3","2008",3889824.47,1.56305253537572
"2008-3","1060",5,1,"September 30, 2008","MONTRÉAL",21,16,1.3125,1,"3","2008",3889824.47,0.0539870119126481
"2008-4","1060",4,1,"December 31, 2008","MONTRÉAL",110,59,1.86440677966102,1.33898305084746,"4","2008",3901759.78,0.281924070681768
"2008-4","1060",2,1,"December 31, 2008","MONTRÉAL",153,163,0.938650306748466,0,"4","2008",3901759.78,0.392130752857368
"2008-4","1060",1,1,"December 31, 2008","MONTRÉAL",650,1185,0.548523206751055,0,"4","2008",3901759.78,1.66591496311954
"2008-4","1060",4,3,"December 31, 2008","MONTRÉAL",77,35,2.2,2,"4","2008",3901759.78,0.197346849477238
"2008-4","1060",5,3,"December 31, 2008","MONTRÉAL",1632,336,4.85714285714286,2.67261904761905,"4","2008",3901759.78,4.1827280304786
"2008-4","1060",5,1,"December 31, 2008","MONTRÉAL",34,22,1.54545454545455,1.22727272727273,"4","2008",3901759.78,0.0871401673016374
"2009-1","1060",1,1,"March 31, 2009","MONTRÉAL",678,995,0.681407035175879,0,"1","2009",3913564.66,1.73243592198627
"2009-1","1060",4,3,"March 31, 2009","MONTRÉAL",62,32,1.9375,1.78125,"1","2009",3913564.66,0.15842334389845
"2009-1","1060",5,3,"March 31, 2009","MONTRÉAL",1605,341,4.70674486803519,2.75073313782991,"1","2009",3913564.66,4.10112043479052
"2009-1","1060",5,1,"March 31, 2009","MONTRÉAL",36,21,1.71428571428571,1.28571428571429,"1","2009",3913564.66,0.0919877480700677
"2009-1","1060",2,1,"March 31, 2009","MONTRÉAL",164,161,1.01863354037267,0,"1","2009",3913564.66,0.419055296763642
"2009-1","1060",4,1,"March 31, 2009","MONTRÉAL",121,69,1.7536231884058,1.65217391304348,"1","2009",3913564.66,0.309181042124394
"2009-2","1060",4,1,"June 30, 2009","MONTRÉAL",143,80,1.7875,2.0125,"2","2009",3925239.09,0.364309018434849
"2009-2","1060",5,3,"June 30, 2009","MONTRÉAL",1492,371,4.02156334231806,2.57412398921833,"2","2009",3925239.09,3.80104234618738
"2009-2","1060",4,3,"June 30, 2009","MONTRÉAL",46,29,1.58620689655172,2.3448275862069,"2","2009",3925239.09,0.117190313622399
"2009-2","1060",1,1,"June 30, 2009","MONTRÉAL",640,1206,0.530679933665008,0,"2","2009",3925239.09,1.63047392865946
"2009-2","1060",5,1,"June 30, 2009","MONTRÉAL",27,15,1.8,1.2,"2","2009",3925239.09,0.0687856188653211
"2009-2","1060",2,1,"June 30, 2009","MONTRÉAL",150,179,0.837988826815642,0,"2","2009",3925239.09,0.382142327029562
"2009-3","1060",2,1,"September 30, 2009","MONTRÉAL",129,114,1.13157894736842,0,"3","2009",3937309.66,0.327634885593428
"2009-3","1060",1,1,"September 30, 2009","MONTRÉAL",493,493,1,0,"3","2009",3937309.66,1.25212402013613
"2009-3","1060",4,3,"September 30, 2009","MONTRÉAL",38,25,1.52,1.72,"3","2009",3937309.66,0.0965126019577541
"2009-3","1060",4,1,"September 30, 2009","MONTRÉAL",129,80,1.6125,1.45,"3","2009",3937309.66,0.327634885593428
"2009-3","1060",5,3,"September 30, 2009","MONTRÉAL",1540,367,4.19618528610354,2.53405994550409,"3","2009",3937309.66,3.91130018460372
"2009-3","1060",5,1,"September 30, 2009","MONTRÉAL",32,19,1.68421052631579,1.10526315789474,"3","2009",3937309.66,0.0812737700696876
"2009-4","1060",4,3,"December 31, 2009","MONTRÉAL",38,23,1.65217391304348,1.30434782608696,"4","2009",3948512.59,0.09623877126855
"2009-4","1060",4,1,"December 31, 2009","MONTRÉAL",136,73,1.86301369863014,1.41095890410959,"4","2009",3948512.59,0.344433497171653
"2009-4","1060",1,1,"December 31, 2009","MONTRÉAL",514,514,1,0,"4","2009",3948512.59,1.30175601136933
"2009-4","1060",5,1,"December 31, 2009","MONTRÉAL",49,29,1.68965517241379,0.793103448275862,"4","2009",3948512.59,0.124097362951551
