"reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","starts_per_10kpop"
"2007-4","3519036","December 31, 2007","2270","TORONTO","MARKHAM CY",701,NA,NA,447,1.56823266219239,0,"4","2007",5490496.22,1.27675163029253
"2007-4","5917052","December 31, 2007","2440","VICTORIA","SOOKE DM",54,NA,NA,42,1.28571428571429,0,"4","2007",343976.75,1.56987354523234
"2007-4","2421040","December 31, 2007","1400","QUÉBEC","L'ANGE-GARDIEN MÉ",25,NA,NA,14,1.78571428571429,0,"4","2007",747165.313,0.334597974036303
"2007-4","2466062","December 31, 2007","1060","MONTRÉAL","HAMPSTEAD V",3,NA,NA,3,1,0,"4","2007",3853599.75,0.00778492888370153
"2007-4","2471083","December 31, 2007","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",108,NA,NA,100,1.08,0,"4","2007",3853599.75,0.280257439813255
"2007-4","2466107","December 31, 2007","1060","MONTRÉAL","BEACONSFIELD V",91,NA,NA,10,9.1,0,"4","2007",3853599.75,0.236142842805613
"2007-4","4712058","December 31, 2007","1700","SASKATOON","VANSCOY VL",1,NA,NA,1,1,0,"4","2007",250703.938,0.0398876861678974
"2007-4","2423027","December 31, 2007","1400","QUÉBEC","QUÉBEC V",770,NA,NA,243,3.16872427983539,0.366255144032922,"4","2007",747165.313,10.3056176003181
"2007-4","4811052","December 31, 2007","0340","EDMONTON","STRATHCONA COUNTY SM",67,NA,NA,67,1,0,NA,NA,NA,NA
"2007-4","2464008","December 31, 2007","1060","MONTRÉAL","TERREBONNE V",173,NA,NA,127,1.36220472440945,0.015748031496063,"4","2007",3853599.75,0.448930898960122
"2007-4","4610035","December 31, 2007","2680","WINNIPEG","MACDONALD RM",17,NA,NA,17,1,0,"4","2007",722117.781,0.235418659494274
"2007-4","5917041","December 31, 2007","2440","VICTORIA","COLWOOD CY",34,NA,NA,29,1.17241379310345,0,"4","2007",343976.75,0.988438898849995
"2007-4","2458033","December 31, 2007","1060","MONTRÉAL","LES COTEAUX MÉ",95,NA,NA,30,3.16666666666667,0,"4","2007",3853599.75,0.246522747983882
"2007-4","3522012","December 31, 2007","2270","TORONTO","MONO T",14,NA,NA,14,1,0,"4","2007",5490496.22,0.0254986060258138
"2007-4","4706031","December 31, 2007","1490","REGINA","PILOT BUTTE T",2,NA,NA,2,1,0,"4","2007",205574.063,0.0972885378054721
"2007-4","2471060","December 31, 2007","1060","MONTRÉAL","L'ÎLE-PERROT V",14,NA,NA,2,7,0,"4","2007",3853599.75,0.0363296681239405
"2007-4","4602075","December 31, 2007","2680","WINNIPEG","RITCHOT RM",10,NA,NA,10,1,0,"4","2007",722117.781,0.138481564408397
"2007-4","2471025","December 31, 2007","1060","MONTRÉAL","LORRAINE V",44,NA,NA,32,1.375,0,"4","2007",3853599.75,0.114178956960956
"2007-4","3518029","December 31, 2007","2270","TORONTO","UXBRIDGE TP",82,NA,NA,76,1.07894736842105,0,"4","2007",5490496.22,0.149348978151195
"2007-4","2471070","December 31, 2007","1060","MONTRÉAL","PINCOURT V",92,NA,NA,71,1.29577464788732,0,"4","2007",3853599.75,0.23873781910018
"2007-4","5917042","December 31, 2007","2440","VICTORIA","METCHOSIN DM",1,NA,NA,1,1,0,"4","2007",343976.75,0.0290717323191175
"2007-4","3524002","December 31, 2007","0610","HAMILTON","BURLINGTON CY",201,NA,NA,129,1.55813953488372,0,NA,NA,NA,NA
"2007-4","4610052","December 31, 2007","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",5,NA,NA,5,1,0,"4","2007",722117.781,0.0692407822041983
"2007-4","4611042","December 31, 2007","2680","WINNIPEG","HEADINGLEY RM",7,NA,NA,7,1,0,"4","2007",722117.781,0.0969370950858777
"2008-1","3519070","March 31, 2008","2270","TORONTO","GEORGINA T",21,NA,NA,21,1,0,"1","2008",5512064.59,0.0380982473211549
"2008-1","4706058","March 31, 2008","1490","REGINA","REGINA BEACH T",1,NA,NA,1,1,0,"1","2008",206489.063,0.0484287150840527
"2008-1","4811068","March 31, 2008","0340","EDMONTON","MORINVILLE T",42,NA,NA,21,2,0,NA,NA,NA,NA
"2008-1","2458007","March 31, 2008","1060","MONTRÉAL","LAVALTRIE V",220,NA,NA,62,3.54838709677419,0.387096774193548,"1","2008",3864471,0.569288784933306
"2008-1","2460028","March 31, 2008","1060","MONTRÉAL","L'ASSOMPTION V",74,NA,NA,50,1.48,0,"1","2008",3864471,0.191488045841203
"2008-1","1209034","March 31, 2008","0580","HALIFAX","HALIFAX RGM",423,NA,NA,226,1.8716814159292,0,NA,NA,NA,NA
"2008-1","2460035","March 31, 2008","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",9,NA,NA,4,2.25,0,"1","2008",3864471,0.0232890866563625
"2008-1","2471025","March 31, 2008","1060","MONTRÉAL","LORRAINE V",9,NA,NA,9,1,0,"1","2008",3864471,0.0232890866563625
"2008-1","2466142","March 31, 2008","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",84,NA,NA,1,84,0,"1","2008",3864471,0.217364808792717
"2008-1","5917041","March 31, 2008","2440","VICTORIA","COLWOOD CY",36,NA,NA,10,3.6,0,"1","2008",344728.25,1.04430083696361
"2008-1","4811023","March 31, 2008","0340","EDMONTON","GOLDEN DAYS SV",1,NA,NA,1,1,0,NA,NA,NA,NA
"2008-1","4602069","March 31, 2008","2680","WINNIPEG","TACHÉ RM",11,NA,NA,11,1,0,"1","2008",723389.656,0.152061892353075
"2008-1","2474005","March 31, 2008","1060","MONTRÉAL","LAVAL V",122,NA,NA,57,2.14035087719298,0.0526315789473684,"1","2008",3864471,0.31569650800847
"2008-1","3522014","March 31, 2008","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",18,NA,NA,18,1,0,"1","2008",5512064.59,0.0326556405609899
"2008-1","5915029","March 31, 2008","2410","VANCOUVER","NEW WESTMINSTER CY",56,NA,NA,8,7,1.125,"1","2008",2258608.53,0.247940266124825
"2008-1","3524015","March 31, 2008","2270","TORONTO","HALTON HILLS T",12,NA,NA,12,1,0,"1","2008",5512064.59,0.0217704270406599
"2008-1","4613056","March 31, 2008","2680","WINNIPEG","ST. CLEMENTS RM",5,NA,NA,5,1,0,"1","2008",723389.656,0.0691190419786705
"2008-1","5917054","March 31, 2008","2440","VICTORIA","JUAN DE FUCA RDA",6,NA,NA,6,1,0,"1","2008",344728.25,0.174050139493935
"2008-1","2467035","March 31, 2008","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",25,NA,NA,21,1.19047619047619,0,"1","2008",3864471,0.0646919073787848
"2008-1","5917049","March 31, 2008","2440","VICTORIA","HIGHLANDS DM",4,NA,NA,4,1,0,"1","2008",344728.25,0.11603342632929
"2008-1","2473035","March 31, 2008","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",16,NA,NA,16,1,0,"1","2008",3864471,0.0414028207224223
"2008-1","5917021","March 31, 2008","2440","VICTORIA","SAANICH DM",35,NA,NA,30,1.16666666666667,0,"1","2008",344728.25,1.01529248038129
"2008-1","5915020","March 31, 2008","2410","VANCOUVER","GREATER VANCOUVER A RDA",14,NA,NA,5,2.8,0,"1","2008",2258608.53,0.0619850665312063
"2008-1","5915070","March 31, 2008","2410","VANCOUVER","PITT MEADOWS CY",11,NA,NA,11,1,0,"1","2008",2258608.53,0.0487025522745192
"2008-1","2422020","March 31, 2008","1400","QUÉBEC","SHANNON V",8,NA,NA,8,1,0,"1","2008",749647.563,0.106716814605319
"2008-1","2458227","March 31, 2008","1060","MONTRÉAL","LONGUEUIL V",375,NA,NA,40,9.375,0.05,"1","2008",3864471,0.970378610681772
"2008-1","3506008","March 31, 2008","1265","OTTAWA","OTTAWA CV",1160,NA,NA,498,2.32931726907631,0,"1","2008",895936.7663,12.9473423084367
"2008-1","2422040","March 31, 2008","1400","QUÉBEC","L'ANGE-GARDIEN MÉ",4,NA,NA,4,1,0,"1","2008",749647.563,0.0533584073026594
"2008-1","2467010","March 31, 2008","1060","MONTRÉAL","DEUX-MONTAGNES V",8,NA,NA,2,4,0,"1","2008",3864471,0.0207014103612111
"2008-1","5915039","March 31, 2008","2410","VANCOUVER","PORT COQUITLAM CY",78,NA,NA,17,4.58823529411765,0.823529411764706,"1","2008",2258608.53,0.345345370673864
"2008-1","2465005","March 31, 2008","1060","MONTRÉAL","LAVAL V",736,NA,NA,213,3.45539906103286,0,"1","2008",3864471,1.90452975323143
"2008-1","2467025","March 31, 2008","1060","MONTRÉAL","LORRAINE V",2,NA,NA,2,1,0,"1","2008",3864471,0.00517535259030279
"2008-1","2473020","March 31, 2008","1060","MONTRÉAL","CANDIAC V",5,NA,NA,3,1.66666666666667,0,"1","2008",3864471,0.012938381475757
"2008-1","5917015","March 31, 2008","2440","VICTORIA","CENTRAL SAANICH DM",14,NA,NA,10,1.4,0,"1","2008",344728.25,0.406116992152514
"2008-1","2467045","March 31, 2008","1060","MONTRÉAL","SAINT-MATHIEU-DE-BELOEIL MÉ",36,NA,NA,26,1.38461538461538,0,"1","2008",3864471,0.0931563466254502
"2008-1","5915046","March 31, 2008","2410","VANCOUVER","NORTH VANCOUVER DM",191,NA,NA,27,7.07407407407407,0.481481481481481,"1","2008",2258608.53,0.845653407675743
"2008-1","4712054","March 31, 2008","1700","SASKATOON","VANSCOY NO. 345 RM",1,NA,NA,1,1,0,"1","2008",252192.438,0.0396522595177893
"2008-1","5917010","March 31, 2008","2440","VICTORIA","SIDNEY T",13,NA,NA,6,2.16666666666667,0,"1","2008",344728.25,0.377108635570192
"2008-1","2423072","March 31, 2008","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",15,NA,NA,10,1.5,0,"1","2008",749647.563,0.200094027384973
"2008-1","2459015","March 31, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",50,NA,NA,34,1.47058823529412,0.147058823529412,"1","2008",3864471,0.12938381475757
"2008-1","2466072","March 31, 2008","1060","MONTRÉAL","MONT-ROYAL V",1,NA,NA,1,1,0,"1","2008",3864471,0.00258767629515139
"2008-1","3526065","March 31, 2008","0610","HAMILTON","GRIMSBY T",30,NA,NA,24,1.25,0,NA,NA,NA,NA
"2008-1","4706030","March 31, 2008","1490","REGINA","WHITE CITY T",29,NA,NA,29,1,0,"1","2008",206489.063,1.40443273743753
"2008-1","5915004","March 31, 2008","2410","VANCOUVER","SURREY CY",1694,NA,NA,386,4.38860103626943,0.375647668393782,"1","2008",2258608.53,7.50019305027596
"2008-1","2464015","March 31, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",157,NA,NA,70,2.24285714285714,0,"1","2008",3864471,0.406265178338769
"2008-1","5915051","March 31, 2008","2410","VANCOUVER","NORTH VANCOUVER CY",8,NA,NA,7,1.14285714285714,0.285714285714286,"1","2008",2258608.53,0.0354200380178322
"2008-1","2467015","March 31, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",19,NA,NA,19,1,0,"1","2008",3864471,0.0491658496078765
"2008-1","2471060","March 31, 2008","1060","MONTRÉAL","L'ÎLE-PERROT V",22,NA,NA,1,22,0,"1","2008",3864471,0.0569288784933307
"2008-1","3519049","March 31, 2008","2270","TORONTO","KING TP",7,NA,NA,7,1,0,"1","2008",5512064.59,0.0126994157737183
"2008-1","4706032","March 31, 2008","1490","REGINA","BALGONIE T",7,NA,NA,7,1,0,"1","2008",206489.063,0.339001005588369
"2008-1","4613037","March 31, 2008","2680","WINNIPEG","WEST ST. PAUL RM",13,NA,NA,13,1,0,"1","2008",723389.656,0.179709509144543
"2008-1","4806021","March 31, 2008","0140","CALGARY","AIRDRIE CY",234,NA,NA,175,1.33714285714286,0,NA,NA,NA,NA
"2008-1","2471055","March 31, 2008","1060","MONTRÉAL","LÉRY V",1,NA,NA,1,1,0,"1","2008",3864471,0.00258767629515139
"2008-1","4811064","March 31, 2008","0340","EDMONTON","GIBBONS T",4,NA,NA,4,1,0,NA,NA,NA,NA
"2008-1","5915034","March 31, 2008","2410","VANCOUVER","COQUITLAM CY",237,NA,NA,46,5.15217391304348,1.19565217391304,"1","2008",2258608.53,1.04931862627828
"2008-1","5915065","March 31, 2008","2410","VANCOUVER","LIONS BAY VL",1,NA,NA,1,1,0,"1","2008",2258608.53,0.00442750475222902
"2008-1","2419068","March 31, 2008","1400","QUÉBEC","SAINT-HENRI MÉ",8,NA,NA,7,1.14285714285714,0,"1","2008",749647.563,0.106716814605319
"2008-1","4811062","March 31, 2008","0340","EDMONTON","ST. ALBERT CY",8,NA,NA,8,1,0,NA,NA,NA,NA
"2008-1","2466087","March 31, 2008","1060","MONTRÉAL","DORVAL V",1,NA,NA,1,1,0,"1","2008",3864471,0.00258767629515139
"2008-1","4712056","March 31, 2008","1700","SASKATOON","DELISLE T",2,NA,NA,2,1,0,"1","2008",252192.438,0.0793045190355787
"2008-1","2459025","March 31, 2008","1060","MONTRÉAL","LORRAINE V",11,NA,NA,11,1,0,"1","2008",3864471,0.0284644392466653
"2008-1","3519048","March 31, 2008","2270","TORONTO","NEWMARKET T",57,NA,NA,37,1.54054054054054,0,"1","2008",5512064.59,0.103409528443135
"2008-1","3521024","March 31, 2008","2270","TORONTO","CALEDON T",4,NA,NA,4,1,0,"1","2008",5512064.59,0.0072568090135533
"2008-1","5915055","March 31, 2008","2410","VANCOUVER","WEST VANCOUVER DM",48,NA,NA,39,1.23076923076923,0.128205128205128,"1","2008",2258608.53,0.212520228106993
"2008-1","4711072","March 31, 2008","1700","SASKATOON","ALLAN T",1,NA,NA,1,1,0,"1","2008",252192.438,0.0396522595177893
"2008-1","2472005","March 31, 2008","1060","MONTRÉAL","LAVAL V",45,NA,NA,25,1.8,0,"1","2008",3864471,0.116445433281813
"2008-1","3519044","March 31, 2008","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",113,NA,NA,96,1.17708333333333,0,"1","2008",5512064.59,0.205004854632881
"2008-1","5915038","March 31, 2008","2410","VANCOUVER","ANMORE VL",1,NA,NA,1,1,0,"1","2008",2258608.53,0.00442750475222902
"2008-1","2466102","March 31, 2008","1060","MONTRÉAL","KIRKLAND V",6,NA,NA,2,3,0,"1","2008",3864471,0.0155260577709084
"2008-1","5915062","March 31, 2008","2410","VANCOUVER","BOWEN ISLAND IM",5,NA,NA,5,1,0,"1","2008",2258608.53,0.0221375237611451
"2008-1","5917034","March 31, 2008","2440","VICTORIA","VICTORIA CY",121,NA,NA,15,8.06666666666667,0,"1","2008",344728.25,3.51001114646102
"2008-1","5917042","March 31, 2008","2440","VICTORIA","METCHOSIN DM",1,NA,NA,1,1,0,"1","2008",344728.25,0.0290083565823225
"2008-1","2467020","March 31, 2008","1060","MONTRÉAL","CANDIAC V",70,NA,NA,46,1.52173913043478,0.152173913043478,"1","2008",3864471,0.181137340660598
"2008-1","5915022","March 31, 2008","2410","VANCOUVER","VANCOUVER CY",1493,NA,NA,196,7.61734693877551,0.872448979591837,"1","2008",2258608.53,6.61026459507793
"2008-1","2472020","March 31, 2008","1060","MONTRÉAL","CANDIAC V",4,NA,NA,4,1,0,"1","2008",3864471,0.0103507051806056
"2008-1","3502036","March 31, 2008","1265","OTTAWA","CLARENCE-ROCKLAND C",9,NA,NA,9,1,0,"1","2008",895936.7663,0.100453517910285
"2008-1","4711068","March 31, 2008","1700","SASKATOON","WARMAN CY",27,NA,NA,21,1.28571428571429,0,"1","2008",252192.438,1.07061100698031
"2008-1","2467050","March 31, 2008","1060","MONTRÉAL","CHÂTEAUGUAY V",40,NA,NA,27,1.48148148148148,0,"1","2008",3864471,0.103507051806056
"2008-1","2425213","March 31, 2008","1400","QUÉBEC","LÉVIS V",134,NA,NA,93,1.44086021505376,0.021505376344086,"1","2008",749647.563,1.78750664463909
"2008-1","2457010","March 31, 2008","1060","MONTRÉAL","DEUX-MONTAGNES V",8,NA,NA,8,1,0,"1","2008",3864471,0.0207014103612111
"2008-1","2467040","March 31, 2008","1060","MONTRÉAL","BELOEIL V",7,NA,NA,4,1.75,0,"1","2008",3864471,0.0181137340660598
"2008-1","2457005","March 31, 2008","1060","MONTRÉAL","LAVAL V",44,NA,NA,41,1.07317073170732,0,"1","2008",3864471,0.113857756986661
"2008-1","2476025","March 31, 2008","1060","MONTRÉAL","LORRAINE V",3,NA,NA,3,1,0,"1","2008",3864471,0.00776302888545418
"2008-1","4706056","March 31, 2008","1490","REGINA","LUMSDEN T",5,NA,NA,5,1,0,"1","2008",206489.063,0.242143575420263
"2008-1","4811018","March 31, 2008","0340","EDMONTON","DEVON T",22,NA,NA,7,3.14285714285714,0,NA,NA,NA,NA
"2008-1","4811052","March 31, 2008","0340","EDMONTON","STRATHCONA COUNTY SM",72,NA,NA,68,1.05882352941176,0,NA,NA,NA,NA
"2008-1","3518005","March 31, 2008","2270","TORONTO","AJAX T",182,NA,NA,118,1.54237288135593,0,"1","2008",5512064.59,0.330184810116675
"2008-1","3519054","March 31, 2008","2270","TORONTO","EAST GWILLIMBURY T",8,NA,NA,3,2.66666666666667,0,"1","2008",5512064.59,0.0145136180271066
"2008-1","2471050","March 31, 2008","1060","MONTRÉAL","CHÂTEAUGUAY V",41,NA,NA,33,1.24242424242424,0,"1","2008",3864471,0.106094728101207
"2008-1","3502048","March 31, 2008","1265","OTTAWA","RUSSELL TP",1,NA,NA,1,1,0,"1","2008",895936.7663,0.0111615019900317
"2008-1","3518029","March 31, 2008","2270","TORONTO","UXBRIDGE TP",7,NA,NA,7,1,0,"1","2008",5512064.59,0.0126994157737183
"2008-1","2472015","March 31, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",123,NA,NA,76,1.61842105263158,0,"1","2008",3864471,0.318284184303621
"2008-1","4811065","March 31, 2008","0340","EDMONTON","REDWATER T",23,NA,NA,3,7.66666666666667,0,NA,NA,NA,NA
"2008-1","4711065","March 31, 2008","1700","SASKATOON","CORMAN PARK NO. 344 RM",11,NA,NA,11,1,0,"1","2008",252192.438,0.436174854695683
"2008-1","2471033","March 31, 2008","1060","MONTRÉAL","LES COTEAUX MÉ",4,NA,NA,4,1,0,"1","2008",3864471,0.0103507051806056
"2008-1","4711073","March 31, 2008","1700","SASKATOON","DALMENY T",1,NA,NA,1,1,0,"1","2008",252192.438,0.0396522595177893
"2008-1","4613032","March 31, 2008","2680","WINNIPEG","EAST ST. PAUL RM",14,NA,NA,14,1,0,"1","2008",723389.656,0.193533317540277
"2008-1","2471100","March 31, 2008","1060","MONTRÉAL","HUDSON V",7,NA,NA,7,1,0,"1","2008",3864471,0.0181137340660598
"2008-1","5917044","March 31, 2008","2440","VICTORIA","LANGFORD CY",105,NA,NA,64,1.640625,0,"1","2008",344728.25,3.04587744114386
"2008-1","2421040","March 31, 2008","1400","QUÉBEC","L'ANGE-GARDIEN MÉ",5,NA,NA,5,1,0,"1","2008",749647.563,0.0666980091283242
"2008-1","4706027","March 31, 2008","1490","REGINA","REGINA CY",232,NA,NA,163,1.42331288343558,0,"1","2008",206489.063,11.2354618995002
"2008-1","5917047","March 31, 2008","2440","VICTORIA","VIEW ROYAL T",4,NA,NA,4,1,0,"1","2008",344728.25,0.11603342632929
"2008-1","3524002","March 31, 2008","0610","HAMILTON","BURLINGTON CY",211,NA,NA,136,1.55147058823529,0.0367647058823529,NA,NA,NA,NA
"2008-1","3519028","March 31, 2008","2270","TORONTO","VAUGHAN CY",355,NA,NA,268,1.32462686567164,0,"1","2008",5512064.59,0.644041799952856
"2008-1","2457040","March 31, 2008","1060","MONTRÉAL","BELOEIL V",25,NA,NA,19,1.31578947368421,0,"1","2008",3864471,0.0646919073787848
"2008-1","5915025","March 31, 2008","2410","VANCOUVER","BURNABY CY",575,NA,NA,93,6.18279569892473,0.548387096774194,"1","2008",2258608.53,2.54581523253169
"2008-1","2457025","March 31, 2008","1060","MONTRÉAL","LORRAINE V",8,NA,NA,4,2,0,"1","2008",3864471,0.0207014103612111
"2008-1","3518001","March 31, 2008","2270","TORONTO","PICKERING CY",26,NA,NA,12,2.16666666666667,0,"1","2008",5512064.59,0.0471692585880965
"2008-1","4811049","March 31, 2008","0340","EDMONTON","SPRUCE GROVE CY",74,NA,NA,59,1.25423728813559,0,NA,NA,NA,NA
"2008-1","5917052","March 31, 2008","2440","VICTORIA","SOOKE DM",42,NA,NA,30,1.4,0.0666666666666667,"1","2008",344728.25,1.21835097645754
"2008-1","2471040","March 31, 2008","1060","MONTRÉAL","BELOEIL V",3,NA,NA,3,1,0,"1","2008",3864471,0.00776302888545418
"2008-1","2472025","March 31, 2008","1060","MONTRÉAL","LORRAINE V",9,NA,NA,9,1,0,"1","2008",3864471,0.0232890866563625
"2008-1","2473010","March 31, 2008","1060","MONTRÉAL","DEUX-MONTAGNES V",3,NA,NA,3,1,0,"1","2008",3864471,0.00776302888545418
"2008-1","4811012","March 31, 2008","0340","EDMONTON","LEDUC COUNTY MD",24,NA,NA,24,1,0,NA,NA,NA,NA
"2008-1","2466058","March 31, 2008","1060","MONTRÉAL","CÔTE-SAINT-LUC V",22,NA,NA,3,7.33333333333333,0,"1","2008",3864471,0.0569288784933307
"2008-1","3519038","March 31, 2008","2270","TORONTO","RICHMOND HILL T",73,NA,NA,63,1.15873015873016,0,"1","2008",5512064.59,0.132436764497348
"2008-1","3520005","March 31, 2008","2270","TORONTO","AJAX T",5141,NA,NA,230,22.3521739130435,1.30434782608696,"1","2008",5512064.59,9.32681378466939
"2008-1","4711071","March 31, 2008","1700",NA,NA,1,NA,NA,1,1,0,"1","2008",252192.438,0.0396522595177893
"2008-1","4811056","March 31, 2008","0340","EDMONTON","FORT SASKATCHEWAN CY",244,NA,NA,22,11.0909090909091,0,NA,NA,NA,NA
"2008-1","5915043","March 31, 2008","2410","VANCOUVER","PORT MOODY CY",41,NA,NA,4,10.25,1,"1","2008",2258608.53,0.18152769484139
"2008-1","2457035","March 31, 2008","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",31,NA,NA,26,1.19230769230769,0,"1","2008",3864471,0.0802179651496932
"2008-1","5915015","March 31, 2008","2410","VANCOUVER","RICHMOND CY",307,NA,NA,100,3.07,0.56,"1","2008",2258608.53,1.35924395893431
"2008-1","2426070","March 31, 2008","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",4,NA,NA,4,1,0,"1","2008",749647.563,0.0533584073026594
"2008-1","4806017","March 31, 2008","0140","CALGARY","CHESTERMERE CY",56,NA,NA,49,1.14285714285714,0,NA,NA,NA,NA
"2008-1","2458033","March 31, 2008","1060","MONTRÉAL","LES COTEAUX MÉ",12,NA,NA,12,1,0,"1","2008",3864471,0.0310521155418167
"2008-1","3519046","March 31, 2008","2270","TORONTO","AURORA T",20,NA,NA,20,1,0,"1","2008",5512064.59,0.0362840450677665
"2008-1","3519036","March 31, 2008","2270","TORONTO","MARKHAM CY",530,NA,NA,475,1.11578947368421,0,"1","2008",5512064.59,0.961527194295813
"2008-1","3524001","March 31, 2008","2270","TORONTO","PICKERING CY",382,NA,NA,233,1.63948497854077,0,"1","2008",5512064.59,0.693025260794341
"2008-1","4811034","March 31, 2008","0340","EDMONTON","PARKLAND COUNTY MD",20,NA,NA,20,1,0,NA,NA,NA,NA
"2008-1","4711075","March 31, 2008","1700","SASKATOON","OSLER T",5,NA,NA,5,1,0,"1","2008",252192.438,0.198261297588947
"2008-1","4811061","March 31, 2008","0340","EDMONTON","EDMONTON CY",1471,NA,NA,448,3.28348214285714,0.0267857142857143,NA,NA,NA,NA
"2008-1","4706028","March 31, 2008","1490","REGINA","GRAND COULEE T",2,NA,NA,2,1,0,"1","2008",206489.063,0.0968574301681053
"2008-1","2458037","March 31, 2008","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",15,NA,NA,15,1,0,"1","2008",3864471,0.0388151444272709
"2008-1","5915007","March 31, 2008","2410","VANCOUVER","WHITE ROCK CY",8,NA,NA,5,1.6,1.2,"1","2008",2258608.53,0.0354200380178322
"2008-1","2473015","March 31, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",40,NA,NA,34,1.17647058823529,0,"1","2008",3864471,0.103507051806056
"2008-1","2475005","March 31, 2008","1060","MONTRÉAL","LAVAL V",29,NA,NA,27,1.07407407407407,0,"1","2008",3864471,0.0750426125593904
"2008-1","2422025","March 31, 2008","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,NA,NA,1,1,0,"1","2008",749647.563,0.0133396018256648
"2008-1","4806014","March 31, 2008","0140","CALGARY","ROCKY VIEW COUNTY MD",68,NA,NA,60,1.13333333333333,0,NA,NA,NA,NA
"2008-1","4711066","March 31, 2008","1700","SASKATOON","SASKATOON CY",499,NA,NA,239,2.08786610878661,0.0167364016736402,"1","2008",252192.438,19.7864774993769
"2008-1","4806019","March 31, 2008","0140","CALGARY","COCHRANE T",148,NA,NA,60,2.46666666666667,0,NA,NA,NA,NA
"2008-1","4811024","March 31, 2008","0340","EDMONTON","WARBURG VL",1,NA,NA,1,1,0,NA,NA,NA,NA
"2008-1","2464008","March 31, 2008","1060","MONTRÉAL","TERREBONNE V",192,NA,NA,139,1.38129496402878,0,"1","2008",3864471,0.496833848669067
"2008-1","4711061","March 31, 2008","1700","SASKATOON","DUNDURN NO. 314 RM",3,NA,NA,3,1,0,"1","2008",252192.438,0.118956778553368
"2008-1","3524009","March 31, 2008","2270","TORONTO","MILTON T",728,NA,NA,496,1.46774193548387,0,"1","2008",5512064.59,1.3207392404667
"2008-1","2467030","March 31, 2008","1060","MONTRÉAL","OTTERBURN PARK V",4,NA,NA,3,1.33333333333333,0,"1","2008",3864471,0.0103507051806056
"2008-1","2421045","March 31, 2008","1400","QUÉBEC","BOISCHATEL MÉ",3,NA,NA,3,1,0,"1","2008",749647.563,0.0400188054769945
"2008-1","2457030","March 31, 2008","1060","MONTRÉAL","OTTERBURN PARK V",4,NA,NA,4,1,0,"1","2008",3864471,0.0103507051806056
"2008-1","2457045","March 31, 2008","1060","MONTRÉAL","SAINT-MATHIEU-DE-BELOEIL MÉ",1,NA,NA,1,1,0,"1","2008",3864471,0.00258767629515139
"2008-1","2473030","March 31, 2008","1060","MONTRÉAL","OTTERBURN PARK V",42,NA,NA,9,4.66666666666667,0,"1","2008",3864471,0.108682404396359
"2008-1","4706026","March 31, 2008","1490","REGINA","SHERWOOD NO. 159 RM",2,NA,NA,2,1,0,"1","2008",206489.063,0.0968574301681053
"2008-1","2471065","March 31, 2008","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",5,NA,NA,5,1,0,"1","2008",3864471,0.012938381475757
"2008-1","2422045","March 31, 2008","1400","QUÉBEC","BOISCHATEL MÉ",9,NA,NA,9,1,0,"1","2008",749647.563,0.120056416430984
"2008-1","5915001","March 31, 2008","2410","VANCOUVER","LANGLEY DM",160,NA,NA,75,2.13333333333333,0.426666666666667,"1","2008",2258608.53,0.708400760356643
"2008-1","5915075","March 31, 2008","2410","VANCOUVER","MAPLE RIDGE CY",129,NA,NA,112,1.15178571428571,0,"1","2008",2258608.53,0.571148113037544
"2008-1","3521010","March 31, 2008","2270","TORONTO","BRAMPTON CY",637,NA,NA,297,2.14478114478114,0,"1","2008",5512064.59,1.15564683540836
"2008-1","2466097","March 31, 2008","1060","MONTRÉAL","POINTE-CLAIRE V",13,NA,NA,2,6.5,0,"1","2008",3864471,0.0336397918369681
"2008-1","2471070","March 31, 2008","1060","MONTRÉAL","PINCOURT V",55,NA,NA,33,1.66666666666667,0,"1","2008",3864471,0.142322196233327
"2008-1","4610035","March 31, 2008","2680","WINNIPEG","MACDONALD RM",18,NA,NA,18,1,0,"1","2008",723389.656,0.248828551123214
