"reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"1990-3","2465180","September 30, 1990","1060",NA,NA,216,19,11.3684210526316,1.73684210526316,"3","1990",3403122.3,0.634711247374213
"1990-3","2452780","September 30, 1990","1060",NA,NA,16,26,0.615384615384615,0,"3","1990",3403122.3,0.0470156479536454
"1990-3","2452440","September 30, 1990","1060",NA,NA,3,3,1,0,"3","1990",3403122.3,0.00881543399130851
"1990-3","2465340","September 30, 1990","1060",NA,NA,23,12,1.91666666666667,0,"3","1990",3403122.3,0.0675849939333653
"1990-3","2465220","September 30, 1990","1060",NA,NA,17,4,4.25,0,"3","1990",3403122.3,0.0499541259507482
"1990-3","2466380","September 30, 1990","1060",NA,NA,221,85,2.6,0.988235294117647,"3","1990",3403122.3,0.649403637359727
"1990-3","2472360","September 30, 1990","1060",NA,NA,8,9,0.888888888888889,0,"3","1990",3403122.3,0.0235078239768227
"1990-3","2465420","September 30, 1990","1060",NA,NA,60,29,2.06896551724138,0.310344827586207,"3","1990",3403122.3,0.17630867982617
"1990-3","2473200","September 30, 1990","1060",NA,NA,11,13,0.846153846153846,0,"3","1990",3403122.3,0.0323232579681312
"1990-3","2462510","September 30, 1990","1060",NA,NA,20,55,0.363636363636364,0,"3","1990",3403122.3,0.0587695599420567
"1990-3","2463150","September 30, 1990","1060",NA,NA,15,18,0.833333333333333,0,"3","1990",3403122.3,0.0440771699565426
"1990-3","2470460","September 30, 1990","1060",NA,NA,2,2,1,0,"3","1990",3403122.3,0.00587695599420567
"1990-3","2465200","September 30, 1990","1060",NA,NA,4,3,1.33333333333333,0,"3","1990",3403122.3,0.0117539119884113
"1990-3","2462110","September 30, 1990","1060",NA,NA,1,4,0.25,0,"3","1990",3403122.3,0.00293847799710284
"1990-3","2452700","September 30, 1990","1060",NA,NA,13,29,0.448275862068966,0,"3","1990",3403122.3,0.0382002139623369
"1990-3","2457150","September 30, 1990","1060",NA,NA,22,27,0.814814814814815,0.148148148148148,"3","1990",3403122.3,0.0646465159362624
"1990-3","2465540","September 30, 1990","1060",NA,NA,28,17,1.64705882352941,0,"3","1990",3403122.3,0.0822773839188794
"1990-3","2463200","September 30, 1990","1060",NA,NA,5,7,0.714285714285714,0,"3","1990",3403122.3,0.0146923899855142
"1990-3","2472400","September 30, 1990","1060",NA,NA,32,56,0.571428571428571,0,"3","1990",3403122.3,0.0940312959072908
"1990-3","2466280","September 30, 1990","1060",NA,NA,4,4,1,0,"3","1990",3403122.3,0.0117539119884113
"1990-3","2466420","September 30, 1990","1060",NA,NA,40,32,1.25,0.21875,"3","1990",3403122.3,0.117539119884113
"1990-3","2466780","September 30, 1990","1060",NA,NA,1,2,0.5,0,"3","1990",3403122.3,0.00293847799710284
"1990-3","2456200","September 30, 1990","1060",NA,NA,2,3,0.666666666666667,0,"3","1990",3403122.3,0.00587695599420567
"1990-3","2463110","September 30, 1990","1060",NA,NA,57,103,0.553398058252427,0.0194174757281553,"3","1990",3403122.3,0.167493245834862
"1990-3","2463130","September 30, 1990","1060",NA,NA,11,25,0.44,0,"3","1990",3403122.3,0.0323232579681312
"1990-3","2465600","September 30, 1990","1060",NA,NA,43,47,0.914893617021277,0,"3","1990",3403122.3,0.126354553875422
"1990-3","2457400","September 30, 1990","1060",NA,NA,2,17,0.117647058823529,0,"3","1990",3403122.3,0.00587695599420567
"1990-3","2465280","September 30, 1990","1060",NA,NA,1,1,1,0,"3","1990",3403122.3,0.00293847799710284
"1990-3","2465480","September 30, 1990","1060",NA,NA,160,12,13.3333333333333,2.08333333333333,"3","1990",3403122.3,0.470156479536454
"1990-3","2463220","September 30, 1990","1060",NA,NA,41,52,0.788461538461538,0.0576923076923077,"3","1990",3403122.3,0.120477597881216
"1990-3","2462200","September 30, 1990","1060",NA,NA,111,97,1.14432989690722,0,"3","1990",3403122.3,0.326171057678415
"1990-3","2473120","September 30, 1990","1060",NA,NA,37,68,0.544117647058823,0,"3","1990",3403122.3,0.108723685892805
"1990-3","2472150","September 30, 1990","1060",NA,NA,32,30,1.06666666666667,0,"3","1990",3403122.3,0.0940312959072908
"1990-3","2465460","September 30, 1990","1060",NA,NA,0,1,0,0,"3","1990",3403122.3,0
"1990-3","2452550","September 30, 1990","1060",NA,NA,7,13,0.538461538461538,0,"3","1990",3403122.3,0.0205693459797199
"1990-3","2466600","September 30, 1990","1060",NA,NA,7,10,0.7,0,"3","1990",3403122.3,0.0205693459797199
"1990-3","2456450","September 30, 1990","1060",NA,NA,11,6,1.83333333333333,0.5,"3","1990",3403122.3,0.0323232579681312
"1990-3","2456750","September 30, 1990","1060",NA,NA,79,74,1.06756756756757,0.297297297297297,"3","1990",3403122.3,0.232139761771124
"1990-3","2463170","September 30, 1990","1060",NA,NA,12,18,0.666666666666667,0,"3","1990",3403122.3,0.035261735965234
"1990-3","2465720","September 30, 1990","1060",NA,NA,14,13,1.07692307692308,0,"3","1990",3403122.3,0.0411386919594397
"1990-3","2456120","September 30, 1990","1060",NA,NA,41,54,0.759259259259259,0.12962962962963,"3","1990",3403122.3,0.120477597881216
"1990-3","2472200","September 30, 1990","1060",NA,NA,8,12,0.666666666666667,0,"3","1990",3403122.3,0.0235078239768227
"1990-3","2457200","September 30, 1990","1060",NA,NA,3,3,1,0,"3","1990",3403122.3,0.00881543399130851
"1990-3","2462280","September 30, 1990","1060",NA,NA,28,48,0.583333333333333,0,"3","1990",3403122.3,0.0822773839188794
"1990-3","2463250","September 30, 1990","1060",NA,NA,25,41,0.609756097560976,0,"3","1990",3403122.3,0.0734619499275709
"1990-3","2465620","September 30, 1990","1060",NA,NA,13,16,0.8125,0,"3","1990",3403122.3,0.0382002139623369
"1990-3","2473650","September 30, 1990","1060",NA,NA,32,61,0.524590163934426,0,"3","1990",3403122.3,0.0940312959072908
"1990-3","2470180","September 30, 1990","1060",NA,NA,0,2,0,0,"3","1990",3403122.3,0
"1990-3","2465320","September 30, 1990","1060",NA,NA,58,10,5.8,2.5,"3","1990",3403122.3,0.170431723831965
"1990-3","2465740","September 30, 1990","1060",NA,NA,12,2,6,3,"3","1990",3403122.3,0.035261735965234
"1990-3","2457320","September 30, 1990","1060",NA,NA,37,45,0.822222222222222,0,"3","1990",3403122.3,0.108723685892805
"1990-3","2465640","September 30, 1990","1060",NA,NA,2,3,0.666666666666667,1,"3","1990",3403122.3,0.00587695599420567
"1990-3","2473180","September 30, 1990","1060",NA,NA,28,53,0.528301886792453,0,"3","1990",3403122.3,0.0822773839188794
"1990-3","2469540","September 30, 1990","1060",NA,NA,4,2,2,1,"3","1990",3403122.3,0.0117539119884113
"1990-3","2472210","September 30, 1990","1060",NA,NA,1,1,1,0,"3","1990",3403122.3,0.00293847799710284
"1990-3","2472230","September 30, 1990","1060",NA,NA,22,10,2.2,0,"3","1990",3403122.3,0.0646465159362624
"1990-3","2463190","September 30, 1990","1060",NA,NA,88,112,0.785714285714286,0,"3","1990",3403122.3,0.25858606374505
"1990-3","2456280","September 30, 1990","1060",NA,NA,9,19,0.473684210526316,0,"3","1990",3403122.3,0.0264463019739255
"1990-3","2457110","September 30, 1990","1060",NA,NA,1,1,1,0,"3","1990",3403122.3,0.00293847799710284
"1990-3","2469480","September 30, 1990","1060",NA,NA,5,6,0.833333333333333,0,"3","1990",3403122.3,0.0146923899855142
"1990-3","2456310","September 30, 1990","1060",NA,NA,27,20,1.35,0.6,"3","1990",3403122.3,0.0793389059217766
"1990-3","2465440","September 30, 1990","1060",NA,NA,29,8,3.625,3.5,"3","1990",3403122.3,0.0852158619159823
"1990-3","2472260","September 30, 1990","1060",NA,NA,24,29,0.827586206896552,0,"3","1990",3403122.3,0.0705234719304681
"1990-4","2466600","December 31, 1990","1060",NA,NA,6,13,0.461538461538462,0,"4","1990",3408409.74,0.0176035173517606
"1990-4","2466500","December 31, 1990","1060",NA,NA,23,48,0.479166666666667,0.229166666666667,"4","1990",3408409.74,0.0674801498484158
"1990-4","2465260","December 31, 1990","1060",NA,NA,843,223,3.78026905829596,0.520179372197309,"4","1990",3408409.74,2.47329418792237
"1990-4","2463220","December 31, 1990","1060",NA,NA,48,68,0.705882352941177,0.0441176470588235,"4","1990",3408409.74,0.140828138814085
"1990-4","2473120","December 31, 1990","1060",NA,NA,61,54,1.12962962962963,0,"4","1990",3408409.74,0.178969093076233
"1990-4","2466280","December 31, 1990","1060",NA,NA,2,5,0.4,0,"4","1990",3408409.74,0.00586783911725355
"1990-4","2456450","December 31, 1990","1060",NA,NA,6,7,0.857142857142857,0.428571428571429,"4","1990",3408409.74,0.0176035173517606
"1990-4","2462510","December 31, 1990","1060",NA,NA,42,65,0.646153846153846,0,"4","1990",3408409.74,0.123224621462325
"1990-4","2472200","December 31, 1990","1060",NA,NA,12,17,0.705882352941177,0,"4","1990",3408409.74,0.0352070347035213
"1990-4","2465200","December 31, 1990","1060",NA,NA,8,6,1.33333333333333,0,"4","1990",3408409.74,0.0234713564690142
"1990-4","2465580","December 31, 1990","1060",NA,NA,81,53,1.52830188679245,0.283018867924528,"4","1990",3408409.74,0.237647484248769
"1990-4","2462200","December 31, 1990","1060",NA,NA,116,78,1.48717948717949,0,"4","1990",3408409.74,0.340334668800706
"1990-4","2472230","December 31, 1990","1060",NA,NA,17,9,1.88888888888889,0,"4","1990",3408409.74,0.0498766324966552
"1990-4","2463110","December 31, 1990","1060",NA,NA,49,90,0.544444444444444,0,"4","1990",3408409.74,0.143762058372712
"1990-4","2470110","December 31, 1990","1060",NA,NA,1,1,1,0,"4","1990",3408409.74,0.00293391955862677
"1990-4","2456650","December 31, 1990","1060",NA,NA,204,111,1.83783783783784,0.927927927927928,"4","1990",3408409.74,0.598519589959862
"1990-4","2457400","December 31, 1990","1060",NA,NA,21,47,0.446808510638298,0,"4","1990",3408409.74,0.0616123107311623
"1990-4","2466200","December 31, 1990","1060",NA,NA,2,4,0.5,0,"4","1990",3408409.74,0.00586783911725355
"1990-4","2473300","December 31, 1990","1060",NA,NA,11,19,0.578947368421053,0,"4","1990",3408409.74,0.0322731151448945
"1990-4","2469480","December 31, 1990","1060",NA,NA,13,18,0.722222222222222,0,"4","1990",3408409.74,0.0381409542621481
"1990-4","2469600","December 31, 1990","1060",NA,NA,24,44,0.545454545454545,0.136363636363636,"4","1990",3408409.74,0.0704140694070426
"1990-4","2452550","December 31, 1990","1060",NA,NA,6,11,0.545454545454545,0,"4","1990",3408409.74,0.0176035173517606
"1990-4","2456580","December 31, 1990","1060",NA,NA,23,3,7.66666666666667,8.66666666666667,"4","1990",3408409.74,0.0674801498484158
"1990-4","2456310","December 31, 1990","1060",NA,NA,35,30,1.16666666666667,0.4,"4","1990",3408409.74,0.102687184551937
"1990-4","2463190","December 31, 1990","1060",NA,NA,71,94,0.75531914893617,0,"4","1990",3408409.74,0.208308288662501
"1990-4","2464500","December 31, 1990","1060",NA,NA,421,360,1.16944444444444,0.0416666666666667,"4","1990",3408409.74,1.23518013418187
"1990-4","2462280","December 31, 1990","1060",NA,NA,28,46,0.608695652173913,0,"4","1990",3408409.74,0.0821497476415497
"1990-4","2466380","December 31, 1990","1060",NA,NA,221,108,2.0462962962963,0.814814814814815,"4","1990",3408409.74,0.648396222456517
"1990-4","2457150","December 31, 1990","1060",NA,NA,26,23,1.1304347826087,0.347826086956522,"4","1990",3408409.74,0.0762819085242961
"1990-4","2452780","December 31, 1990","1060",NA,NA,16,24,0.666666666666667,0,"4","1990",3408409.74,0.0469427129380284
"1990-4","2462260","December 31, 1990","1060",NA,NA,12,6,2,0,"4","1990",3408409.74,0.0352070347035213
"1990-4","2457280","December 31, 1990","1060",NA,NA,36,118,0.305084745762712,0,"4","1990",3408409.74,0.105621104110564
"1990-4","2456280","December 31, 1990","1060",NA,NA,7,8,0.875,0,"4","1990",3408409.74,0.0205374369103874
"1990-4","2465340","December 31, 1990","1060",NA,NA,22,11,2,0,"4","1990",3408409.74,0.064546230289789
"1990-4","2463250","December 31, 1990","1060",NA,NA,18,26,0.692307692307692,0,"4","1990",3408409.74,0.0528105520552819
"1990-4","2472260","December 31, 1990","1060",NA,NA,30,35,0.857142857142857,0,"4","1990",3408409.74,0.0880175867588032
"1990-4","2465420","December 31, 1990","1060",NA,NA,41,21,1.95238095238095,0.285714285714286,"4","1990",3408409.74,0.120290701903698
"1990-4","2472400","December 31, 1990","1060",NA,NA,36,55,0.654545454545455,0,"4","1990",3408409.74,0.105621104110564
"1990-4","2462310","December 31, 1990","1060",NA,NA,57,79,0.721518987341772,0,"4","1990",3408409.74,0.167233414841726
"1990-4","2462240","December 31, 1990","1060",NA,NA,22,35,0.628571428571429,0.114285714285714,"4","1990",3408409.74,0.064546230289789
"1990-4","2452480","December 31, 1990","1060",NA,NA,0,3,0,0,"4","1990",3408409.74,0
"1990-4","2465620","December 31, 1990","1060",NA,NA,18,19,0.947368421052632,0,"4","1990",3408409.74,0.0528105520552819
"1990-4","2465700","December 31, 1990","1060",NA,NA,215,132,1.62878787878788,0.196969696969697,"4","1990",3408409.74,0.630792705104757
"1990-4","2465720","December 31, 1990","1060",NA,NA,15,13,1.15384615384615,0,"4","1990",3408409.74,0.0440087933794016
"1990-4","2466700","December 31, 1990","1060",NA,NA,59,75,0.786666666666667,0,"4","1990",3408409.74,0.17310125395898
"1990-4","2452440","December 31, 1990","1060",NA,NA,5,5,1,0.8,"4","1990",3408409.74,0.0146695977931339
"1990-4","2466300","December 31, 1990","1060",NA,NA,64,57,1.12280701754386,0.105263157894737,"4","1990",3408409.74,0.187770851752114
"1990-4","2466780","December 31, 1990","1060",NA,NA,1,3,0.333333333333333,0,"4","1990",3408409.74,0.00293391955862677
"1990-4","2465300","December 31, 1990","1060",NA,NA,39,3,13,14.3333333333333,"4","1990",3408409.74,0.114422862786444
"1990-4","2473200","December 31, 1990","1060",NA,NA,10,11,0.909090909090909,0,"4","1990",3408409.74,0.0293391955862677
"1990-4","2456120","December 31, 1990","1060",NA,NA,51,62,0.82258064516129,0.5,"4","1990",3408409.74,0.149629897489965
"1990-4","2462110","December 31, 1990","1060",NA,NA,2,5,0.4,0,"4","1990",3408409.74,0.00586783911725355
"1990-4","2466420","December 31, 1990","1060",NA,NA,35,33,1.06060606060606,0.363636363636364,"4","1990",3408409.74,0.102687184551937
"1990-4","2456200","December 31, 1990","1060",NA,NA,5,24,0.208333333333333,0,"4","1990",3408409.74,0.0146695977931339
"1990-4","2473180","December 31, 1990","1060",NA,NA,27,40,0.675,0,"4","1990",3408409.74,0.0792158280829229
"1990-4","2465740","December 31, 1990","1060",NA,NA,11,2,5.5,3,"4","1990",3408409.74,0.0322731151448945
"1990-4","2456750","December 31, 1990","1060",NA,NA,72,64,1.125,0.4375,"4","1990",3408409.74,0.211242208221128
"1990-4","2465320","December 31, 1990","1060",NA,NA,81,8,10.125,2.375,"4","1990",3408409.74,0.237647484248769
"1990-4","2472360","December 31, 1990","1060",NA,NA,11,13,0.846153846153846,0,"4","1990",3408409.74,0.0322731151448945
"1990-4","2473240","December 31, 1990","1060",NA,NA,10,11,0.909090909090909,0,"4","1990",3408409.74,0.0293391955862677
"1990-4","2456400","December 31, 1990","1060",NA,NA,103,124,0.830645161290323,0.314516129032258,"4","1990",3408409.74,0.302193714538558
"1990-4","2457110","December 31, 1990","1060",NA,NA,1,1,1,0,"4","1990",3408409.74,0.00293391955862677
"1990-4","2470460","December 31, 1990","1060",NA,NA,1,3,0.333333333333333,0,"4","1990",3408409.74,0.00293391955862677
"1990-4","2465540","December 31, 1990","1060",NA,NA,33,18,1.83333333333333,0,"4","1990",3408409.74,0.0968193454346836
"1990-4","2465220","December 31, 1990","1060",NA,NA,18,4,4.5,0,"4","1990",3408409.74,0.0528105520552819
"1990-4","2465480","December 31, 1990","1060",NA,NA,230,12,19.1666666666667,2.08333333333333,"4","1990",3408409.74,0.674801498484158
"1990-4","2473650","December 31, 1990","1060",NA,NA,31,39,0.794871794871795,0,"4","1990",3408409.74,0.09095150631743
"1990-4","2465640","December 31, 1990","1060",NA,NA,19,3,6.33333333333333,0,"4","1990",3408409.74,0.0557444716139087
"1990-4","2465400","December 31, 1990","1060",NA,NA,5,3,1.66666666666667,0,"4","1990",3408409.74,0.0146695977931339
"1990-4","2457200","December 31, 1990","1060",NA,NA,4,8,0.5,0,"4","1990",3408409.74,0.0117356782345071
"1990-4","2465500","December 31, 1990","1060",NA,NA,23,10,2.3,0.6,"4","1990",3408409.74,0.0674801498484158
"1990-4","2465180","December 31, 1990","1060",NA,NA,185,17,10.8823529411765,1.58823529411765,"4","1990",3408409.74,0.542775118345953
"1990-4","2465600","December 31, 1990","1060",NA,NA,42,37,1.13513513513514,0,"4","1990",3408409.74,0.123224621462325
"1990-4","2452700","December 31, 1990","1060",NA,NA,19,32,0.59375,0,"4","1990",3408409.74,0.0557444716139087
"1990-4","2472180","December 31, 1990","1060",NA,NA,8,8,1,0,"4","1990",3408409.74,0.0234713564690142
"1990-4","2463150","December 31, 1990","1060",NA,NA,8,8,1,0,"4","1990",3408409.74,0.0234713564690142
"1990-4","2463200","December 31, 1990","1060",NA,NA,4,8,0.5,0,"4","1990",3408409.74,0.0117356782345071
"1990-4","2465440","December 31, 1990","1060",NA,NA,29,7,4.14285714285714,4,"4","1990",3408409.74,0.0850836672001765
"1990-4","2472150","December 31, 1990","1060",NA,NA,28,28,1,0,"4","1990",3408409.74,0.0821497476415497
"1990-4","2469540","December 31, 1990","1060",NA,NA,4,1,4,2,"4","1990",3408409.74,0.0117356782345071
"1990-4","2457320","December 31, 1990","1060",NA,NA,41,68,0.602941176470588,0,"4","1990",3408409.74,0.120290701903698
"1990-4","2463170","December 31, 1990","1060",NA,NA,10,12,0.833333333333333,0,"4","1990",3408409.74,0.0293391955862677
"1990-4","2463130","December 31, 1990","1060",NA,NA,15,20,0.75,0,"4","1990",3408409.74,0.0440087933794016
"1991-1","2465440","March 31, 1991","1060",NA,NA,29,6,4.83333333333333,3.33333333333333,"1","1991",3413205.43,0.0849641212483363
"1991-1","2472230","March 31, 1991","1060",NA,NA,11,8,1.375,0,"1","1991",3413205.43,0.0322277701286793
"1991-1","2473120","March 31, 1991","1060",NA,NA,51,40,1.275,0,"1","1991",3413205.43,0.149419661505695
"1991-1","2465420","March 31, 1991","1060",NA,NA,38,21,1.80952380952381,0.285714285714286,"1","1991",3413205.43,0.111332296808165
"1991-1","2473240","March 31, 1991","1060",NA,NA,11,11,1,0,"1","1991",3413205.43,0.0322277701286793
"1991-1","2463130","March 31, 1991","1060",NA,NA,17,17,1,0,"1","1991",3413205.43,0.0498065538352317
"1991-1","2456650","March 31, 1991","1060",NA,NA,205,98,2.09183673469388,1.08163265306122,"1","1991",3413205.43,0.600608443307205
"1991-1","2464500","March 31, 1991","1060",NA,NA,436,324,1.34567901234568,0.117283950617284,"1","1991",3413205.43,1.27739161600947
"1991-1","2466380","March 31, 1991","1060",NA,NA,193,82,2.35365853658537,1.07317073170732,"1","1991",3413205.43,0.5654508758941
"1991-1","2463220","March 31, 1991","1060",NA,NA,41,42,0.976190476190476,0.0952380952380952,"1","1991",3413205.43,0.120121688661441
"1991-1","2462310","March 31, 1991","1060",NA,NA,55,57,0.964912280701754,0,"1","1991",3413205.43,0.161138850643397
"1991-1","2456450","March 31, 1991","1060",NA,NA,6,6,1,0,"1","1991",3413205.43,0.0175787837065523
"1991-1","2465720","March 31, 1991","1060",NA,NA,13,16,0.8125,0,"1","1991",3413205.43,0.0380873646975301
"1991-1","2457280","March 31, 1991","1060",NA,NA,44,44,1,0,"1","1991",3413205.43,0.128911080514717
"1991-1","2457200","March 31, 1991","1060",NA,NA,8,8,1,0,"1","1991",3413205.43,0.0234383782754031
"1991-1","2462110","March 31, 1991","1060",NA,NA,5,6,0.833333333333333,0,"1","1991",3413205.43,0.014648986422127
"1991-1","2463150","March 31, 1991","1060",NA,NA,11,12,0.916666666666667,0.166666666666667,"1","1991",3413205.43,0.0322277701286793
"1991-1","2456120","March 31, 1991","1060",NA,NA,48,41,1.17073170731707,0.634146341463415,"1","1991",3413205.43,0.140630269652419
"1991-1","2472200","March 31, 1991","1060",NA,NA,14,16,0.875,0,"1","1991",3413205.43,0.0410171619819555
"1991-1","2457320","March 31, 1991","1060",NA,NA,46,50,0.92,0,"1","1991",3413205.43,0.134770675083568
"1991-1","2465540","March 31, 1991","1060",NA,NA,24,14,1.71428571428571,0,"1","1991",3413205.43,0.0703151348262094
