"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"29075","2017","2410","V5T",2,1,"December 31, 2017","VANCOUVER",18,9,2,0
"29076","2017","2410","V5T",5,2,"December 31, 2017","VANCOUVER",201,1,201,14
"29077","2017","2410","V5T",5,3,"December 31, 2017","VANCOUVER",389,8,48.625,5.625
"29078","2017","2410","V5V",1,1,"December 31, 2017","VANCOUVER",56,56,1,0
"29079","2017","2410","V5V",1,2,"December 31, 2017","VANCOUVER",33,33,1,0
"29080","2017","2410","V5V",2,1,"December 31, 2017","VANCOUVER",14,7,2,0
"29081","2017","2410","V5V",4,3,"December 31, 2017","VANCOUVER",21,5,4.2,0
"29082","2017","2410","V5V",5,1,"December 31, 2017","VANCOUVER",30,1,30,4
"29083","2017","2410","V5V",5,2,"December 31, 2017","VANCOUVER",97,42,2.30952380952381,0.142857142857143
"29084","2017","2410","V5V",5,3,"December 31, 2017","VANCOUVER",199,6,33.1666666666667,5.33333333333333
"29085","2017","2410","V5W",1,1,"December 31, 2017","VANCOUVER",50,50,1,0
"29086","2017","2410","V5W",1,2,"December 31, 2017","VANCOUVER",51,51,1,0
"29087","2017","2410","V5W",2,1,"December 31, 2017","VANCOUVER",4,2,2,0
"29088","2017","2410","V5W",4,3,"December 31, 2017","VANCOUVER",5,1,5,0
"29089","2017","2410","V5W",5,2,"December 31, 2017","VANCOUVER",86,45,1.91111111111111,0.0888888888888889
"29090","2017","2410","V5W",5,3,"December 31, 2017","VANCOUVER",5,1,5,3
"29091","2017","2410","V5X",1,1,"December 31, 2017","VANCOUVER",67,67,1,0
"29092","2017","2410","V5X",1,2,"December 31, 2017","VANCOUVER",64,64,1,0
"29093","2017","2410","V5X",2,1,"December 31, 2017","VANCOUVER",2,1,2,0
"29094","2017","2410","V5X",4,3,"December 31, 2017","VANCOUVER",66,13,5.07692307692308,0
"29095","2017","2410","V5X",5,2,"December 31, 2017","VANCOUVER",309,66,4.68181818181818,0.287878787878788
"29096","2017","2410","V5X",5,3,"December 31, 2017","VANCOUVER",460,2,230,25
"29097","2017","2410","V5Y",1,1,"December 31, 2017","VANCOUVER",11,11,1,0
"29098","2017","2410","V5Y",1,2,"December 31, 2017","VANCOUVER",8,8,1,0
"29099","2017","2410","V5Y",5,2,"December 31, 2017","VANCOUVER",145,8,18.125,2.25
"29100","2017","2410","V5Y",5,3,"December 31, 2017","VANCOUVER",916,8,114.5,12.125
"29101","2017","2410","V5Z",1,1,"December 31, 2017","VANCOUVER",21,21,1,0
"29102","2017","2410","V5Z",1,2,"December 31, 2017","VANCOUVER",7,7,1,0
"29103","2017","2410","V5Z",2,3,"December 31, 2017","VANCOUVER",4,2,2,0
"29104","2017","2410","V5Z",4,3,"December 31, 2017","VANCOUVER",15,4,3.75,0
"29105","2017","2410","V5Z",5,2,"December 31, 2017","VANCOUVER",9,9,1,0
"29106","2017","2410","V5Z",5,3,"December 31, 2017","VANCOUVER",310,6,51.6666666666667,6.16666666666667
"29107","2017","2410","V6A",1,1,"December 31, 2017","VANCOUVER",1,1,1,0
"29108","2017","2410","V6A",2,1,"December 31, 2017","VANCOUVER",4,2,2,0
"29109","2017","2410","V6A",5,2,"December 31, 2017","VANCOUVER",488,6,81.3333333333333,7
"29110","2017","2410","V6A",5,3,"December 31, 2017","VANCOUVER",471,4,117.75,7.75
"29111","2017","2410","V6B",5,3,"December 31, 2017","VANCOUVER",560,1,560,29
"29112","2017","2410","V6E",5,2,"December 31, 2017","VANCOUVER",207,1,207,22
"29113","2017","2410","V6E",5,3,"December 31, 2017","VANCOUVER",116,4,29,10.5
"29114","2017","2410","V6G",5,2,"December 31, 2017","VANCOUVER",179,3,59.6666666666667,10
"29115","2017","2410","V6H",1,1,"December 31, 2017","VANCOUVER",28,28,1,0
"29116","2017","2410","V6H",1,2,"December 31, 2017","VANCOUVER",3,3,1,0
"29117","2017","2410","V6H",5,2,"December 31, 2017","VANCOUVER",2,2,1,0
"29118","2017","2410","V6H",5,3,"December 31, 2017","VANCOUVER",11,1,11,4
"29119","2017","2410","V6J",1,1,"December 31, 2017","VANCOUVER",20,20,1,0
"29120","2017","2410","V6J",5,2,"December 31, 2017","VANCOUVER",98,2,49,6
"29121","2017","2410","V6J",5,3,"December 31, 2017","VANCOUVER",28,2,14,5
"29122","2017","2410","V6K",1,1,"December 31, 2017","VANCOUVER",25,25,1,0
"29123","2017","2410","V6K",1,2,"December 31, 2017","VANCOUVER",9,9,1,0
"29124","2017","2410","V6K",2,1,"December 31, 2017","VANCOUVER",4,2,2,0
"29125","2017","2410","V6K",5,2,"December 31, 2017","VANCOUVER",87,17,5.11764705882353,0.352941176470588
"29126","2017","2410","V6K",5,3,"December 31, 2017","VANCOUVER",179,6,29.8333333333333,4.83333333333333
"29127","2017","2410","V6L",1,1,"December 31, 2017","VANCOUVER",57,57,1,0
"29128","2017","2410","V6L",1,2,"December 31, 2017","VANCOUVER",10,10,1,0
"29129","2017","2410","V6L",5,2,"December 31, 2017","VANCOUVER",10,10,1,0
"29130","2017","2410","V6M",1,1,"December 31, 2017","VANCOUVER",22,22,1,0
"29131","2017","2410","V6M",1,2,"December 31, 2017","VANCOUVER",3,3,1,0
"29132","2017","2410","V6M",4,3,"December 31, 2017","VANCOUVER",12,2,6,0
"29133","2017","2410","V6M",5,2,"December 31, 2017","VANCOUVER",2,2,1,0
"29134","2017","2410","V6M",5,3,"December 31, 2017","VANCOUVER",415,11,37.7272727272727,5.09090909090909
"29135","2017","2410","V6N",1,1,"December 31, 2017","VANCOUVER",90,90,1,0
"29136","2017","2410","V6N",1,2,"December 31, 2017","VANCOUVER",11,11,1,0
"29137","2017","2410","V6N",5,2,"December 31, 2017","VANCOUVER",15,15,1,0
"29138","2017","2410","V6P",1,1,"December 31, 2017","VANCOUVER",72,72,1,0
"29139","2017","2410","V6P",1,2,"December 31, 2017","VANCOUVER",27,27,1,0
"29140","2017","2410","V6P",1,3,"December 31, 2017","VANCOUVER",1,1,1,0
"29141","2017","2410","V6P",2,1,"December 31, 2017","VANCOUVER",6,3,2,0
"29142","2017","2410","V6P",2,3,"December 31, 2017","VANCOUVER",4,2,2,0
"29143","2017","2410","V6P",4,3,"December 31, 2017","VANCOUVER",104,20,5.2,0
"29144","2017","2410","V6P",5,2,"December 31, 2017","VANCOUVER",146,19,7.68421052631579,0.631578947368421
"29145","2017","2410","V6P",5,3,"December 31, 2017","VANCOUVER",669,7,95.5714285714286,11.8571428571429
"29146","2017","2410","V6R",1,1,"December 31, 2017","VANCOUVER",57,57,1,0
"29147","2017","2410","V6R",1,2,"December 31, 2017","VANCOUVER",12,12,1,0
"29148","2017","2410","V6R",2,1,"December 31, 2017","VANCOUVER",2,1,2,0
"29149","2017","2410","V6R",5,2,"December 31, 2017","VANCOUVER",13,13,1,0
"29150","2017","2410","V6S",1,1,"December 31, 2017","VANCOUVER",31,31,1,0
"29151","2017","2410","V6S",1,2,"December 31, 2017","VANCOUVER",2,2,1,0
"29152","2017","2410","V6S",5,2,"December 31, 2017","VANCOUVER",10,10,1,0
"29153","2017","2410","V6S",5,3,"December 31, 2017","VANCOUVER",420,4,105,8.75
"29154","2017","2410","V6T",1,1,"December 31, 2017","VANCOUVER",10,10,1,0
"29155","2017","2410","V6V",1,1,"December 31, 2017","VANCOUVER",7,7,1,0
"29156","2017","2410","V6V",4,3,"December 31, 2017","VANCOUVER",11,2,5.5,0
"29157","2017","2410","V6V",5,2,"December 31, 2017","VANCOUVER",6,6,1,0
"29158","2017","2410","V6V",5,3,"December 31, 2017","VANCOUVER",98,1,98,6
"29159","2017","2410","V6W",1,1,"December 31, 2017","VANCOUVER",17,17,1,0
"29160","2017","2410","V6W",1,2,"December 31, 2017","VANCOUVER",1,1,1,0
"29161","2017","2410","V6W",5,2,"December 31, 2017","VANCOUVER",8,8,1,0
"29162","2017","2410","V6X",1,1,"December 31, 2017","VANCOUVER",39,39,1,0
"29163","2017","2410","V6X",4,3,"December 31, 2017","VANCOUVER",20,4,5,0
"29164","2017","2410","V6X",5,2,"December 31, 2017","VANCOUVER",21,21,1,0.666666666666667
"29165","2017","2410","V6X",5,3,"December 31, 2017","VANCOUVER",2110,14,150.714285714286,10.5
"29166","2017","2410","V6Y",1,1,"December 31, 2017","VANCOUVER",61,61,1,0
"29167","2017","2410","V6Y",1,2,"December 31, 2017","VANCOUVER",2,2,1,0
"29168","2017","2410","V6Y",2,1,"December 31, 2017","VANCOUVER",8,4,2,0
"29169","2017","2410","V6Y",2,3,"December 31, 2017","VANCOUVER",8,4,2,0
"29170","2017","2410","V6Y",4,3,"December 31, 2017","VANCOUVER",35,9,3.88888888888889,0
"29171","2017","2410","V6Y",5,2,"December 31, 2017","VANCOUVER",11,11,1,0
"29172","2017","2410","V6Y",5,3,"December 31, 2017","VANCOUVER",315,3,105,13.6666666666667
"29173","2017","2410","V6Z",5,2,"December 31, 2017","VANCOUVER",214,2,107,12
"29174","2017","2410","V6Z",5,3,"December 31, 2017","VANCOUVER",1489,6,248.166666666667,36.3333333333333
"29175","2017","2410","V7A",1,1,"December 31, 2017","VANCOUVER",172,172,1,0
"29176","2017","2410","V7A",2,3,"December 31, 2017","VANCOUVER",2,1,2,0
"29177","2017","2410","V7A",4,3,"December 31, 2017","VANCOUVER",26,5,5.2,0
"29178","2017","2410","V7A",5,2,"December 31, 2017","VANCOUVER",41,41,1,0
"29179","2017","2410","V7A",5,3,"December 31, 2017","VANCOUVER",344,3,114.666666666667,7.33333333333333
"29180","2017","2410","V7B",1,1,"December 31, 2017","VANCOUVER",6,6,1,0
"29181","2017","2410","V7B",5,2,"December 31, 2017","VANCOUVER",4,4,1,0
"29182","2017","2410","V7C",1,1,"December 31, 2017","VANCOUVER",163,163,1,0
"29183","2017","2410","V7C",1,2,"December 31, 2017","VANCOUVER",2,2,1,0
"29184","2017","2410","V7C",1,3,"December 31, 2017","VANCOUVER",6,6,1,0
"29185","2017","2410","V7C",2,3,"December 31, 2017","VANCOUVER",8,4,2,0
"29186","2017","2410","V7C",5,2,"December 31, 2017","VANCOUVER",18,18,1,0
"29187","2017","2410","V7E",1,1,"December 31, 2017","VANCOUVER",132,132,1,0
"29188","2017","2410","V7E",1,3,"December 31, 2017","VANCOUVER",2,2,1,0
"29189","2017","2410","V7E",2,3,"December 31, 2017","VANCOUVER",10,5,2,0
"29190","2017","2410","V7E",4,3,"December 31, 2017","VANCOUVER",21,6,3.5,0
"29191","2017","2410","V7E",5,2,"December 31, 2017","VANCOUVER",14,14,1,0
"29192","2017","2410","V7G",1,1,"December 31, 2017","VANCOUVER",17,17,1,0
"29193","2017","2410","V7G",2,3,"December 31, 2017","VANCOUVER",4,2,2,0
"29194","2017","2410","V7G",4,3,"December 31, 2017","VANCOUVER",11,3,3.66666666666667,0
"29195","2017","2410","V7G",5,2,"December 31, 2017","VANCOUVER",2,2,1,0
"29196","2017","2410","V7G",5,3,"December 31, 2017","VANCOUVER",171,4,42.75,4.25
"29197","2017","2410","V7H",1,1,"December 31, 2017","VANCOUVER",8,8,1,0
"29198","2017","2410","V7H",5,2,"December 31, 2017","VANCOUVER",4,4,1,0
"29199","2017","2410","V7J",1,1,"December 31, 2017","VANCOUVER",14,14,1,0
"29200","2017","2410","V7J",5,2,"December 31, 2017","VANCOUVER",6,6,1,0
"29201","2017","2410","V7J",5,3,"December 31, 2017","VANCOUVER",150,3,50,5.66666666666667
"29202","2017","2410","V7K",1,1,"December 31, 2017","VANCOUVER",13,13,1,0
"29203","2017","2410","V7K",1,2,"December 31, 2017","VANCOUVER",1,1,1,0
"29204","2017","2410","V7K",4,3,"December 31, 2017","VANCOUVER",7,1,7,0
"29205","2017","2410","V7K",5,2,"December 31, 2017","VANCOUVER",11,11,1,0
"29206","2017","2410","V7L",1,1,"December 31, 2017","VANCOUVER",48,48,1,0
"29207","2017","2410","V7L",1,2,"December 31, 2017","VANCOUVER",12,12,1,0
"29208","2017","2410","V7L",2,1,"December 31, 2017","VANCOUVER",26,13,2,0
"29209","2017","2410","V7L",4,3,"December 31, 2017","VANCOUVER",15,2,7.5,0
"29210","2017","2410","V7L",5,2,"December 31, 2017","VANCOUVER",162,37,4.37837837837838,0.567567567567568
"29211","2017","2410","V7L",5,3,"December 31, 2017","VANCOUVER",625,7,89.2857142857143,10.5714285714286
"29212","2017","2410","V7M",1,1,"December 31, 2017","VANCOUVER",11,11,1,0
"29213","2017","2410","V7M",1,2,"December 31, 2017","VANCOUVER",1,1,1,0
"29214","2017","2410","V7M",2,1,"December 31, 2017","VANCOUVER",2,1,2,0
"29215","2017","2410","V7M",4,3,"December 31, 2017","VANCOUVER",9,3,3,0
"29216","2017","2410","V7M",5,2,"December 31, 2017","VANCOUVER",10,10,1,0
"29217","2017","2410","V7N",1,1,"December 31, 2017","VANCOUVER",24,24,1,0
"29218","2017","2410","V7N",5,2,"December 31, 2017","VANCOUVER",19,19,1,0
"29219","2017","2410","V7P",1,1,"December 31, 2017","VANCOUVER",31,31,1,0
"29220","2017","2410","V7P",1,2,"December 31, 2017","VANCOUVER",1,1,1,0
"29221","2017","2410","V7P",5,2,"December 31, 2017","VANCOUVER",20,20,1,0
"29222","2017","2410","V7P",5,3,"December 31, 2017","VANCOUVER",41,1,41,4
"29223","2017","2410","V7R",1,1,"December 31, 2017","VANCOUVER",75,75,1,0
"29224","2017","2410","V7R",1,2,"December 31, 2017","VANCOUVER",1,1,1,0
"29225","2017","2410","V7R",4,3,"December 31, 2017","VANCOUVER",7,1,7,0
"29226","2017","2410","V7R",5,2,"December 31, 2017","VANCOUVER",36,36,1,0
"29227","2017","2410","V7S",1,1,"December 31, 2017","VANCOUVER",152,152,1,0
"29228","2017","2410","V7S",1,3,"December 31, 2017","VANCOUVER",1,1,1,0
"29229","2017","2410","V7S",2,1,"December 31, 2017","VANCOUVER",4,2,2,0
"29230","2017","2410","V7S",5,2,"December 31, 2017","VANCOUVER",1,1,1,0
"29231","2017","2410","V7T",1,1,"December 31, 2017","VANCOUVER",42,42,1,0
"29232","2017","2410","V7T",1,2,"December 31, 2017","VANCOUVER",1,1,1,0
"29233","2017","2410","V7T",4,3,"December 31, 2017","VANCOUVER",14,1,14,0
"29234","2017","2410","V7T",5,3,"December 31, 2017","VANCOUVER",69,2,34.5,6.5
"29235","2017","2410","V7V",1,1,"December 31, 2017","VANCOUVER",42,42,1,0
"29236","2017","2410","V7V",1,2,"December 31, 2017","VANCOUVER",1,1,1,0
"29237","2017","2410","V7V",2,3,"December 31, 2017","VANCOUVER",2,1,2,0
"29238","2017","2410","V7V",4,3,"December 31, 2017","VANCOUVER",3,1,3,0
"29239","2017","2410","V7W",1,1,"December 31, 2017","VANCOUVER",22,22,1,0
"29240","2017","2410","nan",1,1,"December 31, 2017","VANCOUVER",37,37,1,0
"29241","2017","2410","nan",1,3,"December 31, 2017","VANCOUVER",4,4,1,0
"29242","2017","2410","nan",4,3,"December 31, 2017","VANCOUVER",52,9,5.77777777777778,0
"29243","2017","2410","nan",5,2,"December 31, 2017","VANCOUVER",489,16,30.5625,4.625
"29244","2017","2410","nan",5,3,"December 31, 2017","VANCOUVER",961,5,192.2,30.6
"29245","2018","2410","V0N",1,1,"December 31, 2018","VANCOUVER",53,53,1,0
"29246","2018","2410","V0N",5,2,"December 31, 2018","VANCOUVER",10,8,1.25,0.25
"29247","2018","2410","V1M",1,1,"December 31, 2018","VANCOUVER",58,58,1,0
"29248","2018","2410","V1M",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29249","2018","2410","V1M",4,3,"December 31, 2018","VANCOUVER",6,1,6,0
"29250","2018","2410","V1M",5,2,"December 31, 2018","VANCOUVER",28,28,1,0
"29251","2018","2410","V1M",5,3,"December 31, 2018","VANCOUVER",24,1,24,3
"29252","2018","2410","V2W",1,1,"December 31, 2018","VANCOUVER",77,77,1,0
"29253","2018","2410","V2W",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29254","2018","2410","V2W",1,3,"December 31, 2018","VANCOUVER",1,1,1,0
"29255","2018","2410","V2W",4,3,"December 31, 2018","VANCOUVER",70,15,4.66666666666667,0
"29256","2018","2410","V2W",5,2,"December 31, 2018","VANCOUVER",16,16,1,0
"29257","2018","2410","V2W",5,3,"December 31, 2018","VANCOUVER",16,1,16,2
"29258","2018","2410","V2X",1,1,"December 31, 2018","VANCOUVER",40,40,1,0
"29259","2018","2410","V2X",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29260","2018","2410","V2X",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29261","2018","2410","V2X",5,2,"December 31, 2018","VANCOUVER",72,9,8,0.444444444444444
"29262","2018","2410","V2X",5,3,"December 31, 2018","VANCOUVER",605,7,86.4285714285714,7.14285714285714
"29263","2018","2410","V2Y",1,1,"December 31, 2018","VANCOUVER",28,28,1,0
"29264","2018","2410","V2Y",1,3,"December 31, 2018","VANCOUVER",6,6,1,0
"29265","2018","2410","V2Y",2,1,"December 31, 2018","VANCOUVER",6,3,2,0
"29266","2018","2410","V2Y",2,3,"December 31, 2018","VANCOUVER",24,12,2,0
"29267","2018","2410","V2Y",4,3,"December 31, 2018","VANCOUVER",254,44,5.77272727272727,0
"29268","2018","2410","V2Y",5,2,"December 31, 2018","VANCOUVER",368,26,14.1538461538462,0.692307692307692
"29269","2018","2410","V2Y",5,3,"December 31, 2018","VANCOUVER",229,5,45.8,5
"29270","2018","2410","V2Z",1,1,"December 31, 2018","VANCOUVER",97,97,1,0
"29271","2018","2410","V2Z",4,3,"December 31, 2018","VANCOUVER",6,1,6,0
"29272","2018","2410","V2Z",5,2,"December 31, 2018","VANCOUVER",38,38,1,0
"29273","2018","2410","V3A",1,1,"December 31, 2018","VANCOUVER",37,37,1,0
"29274","2018","2410","V3A",4,3,"December 31, 2018","VANCOUVER",84,13,6.46153846153846,0
"29275","2018","2410","V3A",5,2,"December 31, 2018","VANCOUVER",274,27,10.1481481481481,0.62962962962963
"29276","2018","2410","V3A",5,3,"December 31, 2018","VANCOUVER",220,3,73.3333333333333,4.66666666666667
"29277","2018","2410","V3B",1,1,"December 31, 2018","VANCOUVER",25,25,1,0
"29278","2018","2410","V3B",1,2,"December 31, 2018","VANCOUVER",2,2,1,0
"29279","2018","2410","V3B",4,3,"December 31, 2018","VANCOUVER",32,6,5.33333333333333,0
"29280","2018","2410","V3B",5,2,"December 31, 2018","VANCOUVER",384,25,15.36,1.28
"29281","2018","2410","V3B",5,3,"December 31, 2018","VANCOUVER",22,1,22,4
"29282","2018","2410","V3C",1,1,"December 31, 2018","VANCOUVER",23,23,1,0
"29283","2018","2410","V3C",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29284","2018","2410","V3C",4,3,"December 31, 2018","VANCOUVER",41,8,5.125,0
"29285","2018","2410","V3C",5,2,"December 31, 2018","VANCOUVER",17,17,1,0
"29286","2018","2410","V3C",5,3,"December 31, 2018","VANCOUVER",155,3,51.6666666666667,4.33333333333333
"29287","2018","2410","V3E",1,1,"December 31, 2018","VANCOUVER",78,78,1,0
"29288","2018","2410","V3E",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29289","2018","2410","V3E",2,3,"December 31, 2018","VANCOUVER",12,6,2,0
"29290","2018","2410","V3E",4,3,"December 31, 2018","VANCOUVER",125,27,4.62962962962963,0
"29291","2018","2410","V3E",5,2,"December 31, 2018","VANCOUVER",38,38,1,0
"29292","2018","2410","V3E",5,3,"December 31, 2018","VANCOUVER",208,2,104,14.5
"29293","2018","2410","V3H",1,1,"December 31, 2018","VANCOUVER",30,30,1,0
"29294","2018","2410","V3H",1,3,"December 31, 2018","VANCOUVER",2,2,1,0
"29295","2018","2410","V3H",4,3,"December 31, 2018","VANCOUVER",88,16,5.5,0
"29296","2018","2410","V3H",5,2,"December 31, 2018","VANCOUVER",6,6,1,0
"29297","2018","2410","V3J",1,1,"December 31, 2018","VANCOUVER",66,66,1,0
"29298","2018","2410","V3J",5,2,"December 31, 2018","VANCOUVER",120,61,1.9672131147541,0.475409836065574
"29299","2018","2410","V3J",5,3,"December 31, 2018","VANCOUVER",1860,9,206.666666666667,23.6666666666667
"29300","2018","2410","V3K",1,1,"December 31, 2018","VANCOUVER",62,62,1,0
"29301","2018","2410","V3K",1,2,"December 31, 2018","VANCOUVER",11,11,1,0
"29302","2018","2410","V3K",1,3,"December 31, 2018","VANCOUVER",4,4,1,0
"29303","2018","2410","V3K",2,1,"December 31, 2018","VANCOUVER",8,4,2,0
"29304","2018","2410","V3K",2,3,"December 31, 2018","VANCOUVER",4,2,2,0
"29305","2018","2410","V3K",4,3,"December 31, 2018","VANCOUVER",21,5,4.2,0
"29306","2018","2410","V3K",5,2,"December 31, 2018","VANCOUVER",90,50,1.8,0.08
"29307","2018","2410","V3L",1,1,"December 31, 2018","VANCOUVER",17,17,1,0
"29308","2018","2410","V3L",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29309","2018","2410","V3L",4,2,"December 31, 2018","VANCOUVER",6,1,6,0
"29310","2018","2410","V3L",5,2,"December 31, 2018","VANCOUVER",349,15,23.2666666666667,2.46666666666667
"29311","2018","2410","V3L",5,3,"December 31, 2018","VANCOUVER",270,2,135,15
"29312","2018","2410","V3M",1,1,"December 31, 2018","VANCOUVER",41,41,1,0
"29313","2018","2410","V3M",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29314","2018","2410","V3M",1,3,"December 31, 2018","VANCOUVER",1,1,1,0
"29315","2018","2410","V3M",2,1,"December 31, 2018","VANCOUVER",10,5,2,0
"29316","2018","2410","V3M",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29317","2018","2410","V3M",4,3,"December 31, 2018","VANCOUVER",82,13,6.30769230769231,0
"29318","2018","2410","V3M",5,2,"December 31, 2018","VANCOUVER",525,38,13.8157894736842,1.15789473684211
"29319","2018","2410","V3M",5,3,"December 31, 2018","VANCOUVER",649,4,162.25,18.25
"29320","2018","2410","V3N",1,1,"December 31, 2018","VANCOUVER",47,47,1,0
"29321","2018","2410","V3N",2,1,"December 31, 2018","VANCOUVER",14,7,2,0
"29322","2018","2410","V3N",5,2,"December 31, 2018","VANCOUVER",46,46,1,0
"29323","2018","2410","V3N",5,3,"December 31, 2018","VANCOUVER",820,4,205,24.75
"29324","2018","2410","V3R",1,1,"December 31, 2018","VANCOUVER",63,63,1,0
"29325","2018","2410","V3R",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29326","2018","2410","V3R",4,3,"December 31, 2018","VANCOUVER",36,5,7.2,0
"29327","2018","2410","V3R",5,2,"December 31, 2018","VANCOUVER",30,30,1,0
"29328","2018","2410","V3R",5,3,"December 31, 2018","VANCOUVER",281,3,93.6666666666667,4.33333333333333
"29329","2018","2410","V3S",1,1,"December 31, 2018","VANCOUVER",401,401,1,0
"29330","2018","2410","V3S",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29331","2018","2410","V3S",2,1,"December 31, 2018","VANCOUVER",4,2,2,0
"29332","2018","2410","V3S",2,3,"December 31, 2018","VANCOUVER",22,11,2,0
"29333","2018","2410","V3S",4,3,"December 31, 2018","VANCOUVER",439,73,6.01369863013699,0
"29334","2018","2410","V3S",5,2,"December 31, 2018","VANCOUVER",352,247,1.4251012145749,0.0161943319838057
"29335","2018","2410","V3S",5,3,"December 31, 2018","VANCOUVER",215,3,71.6666666666667,2.66666666666667
"29336","2018","2410","V3T",1,1,"December 31, 2018","VANCOUVER",35,35,1,0
"29337","2018","2410","V3T",5,2,"December 31, 2018","VANCOUVER",24,24,1,0
"29338","2018","2410","V3T",5,3,"December 31, 2018","VANCOUVER",1364,9,151.555555555556,12.4444444444444
"29339","2018","2410","V3V",1,1,"December 31, 2018","VANCOUVER",146,146,1,0
"29340","2018","2410","V3V",4,3,"December 31, 2018","VANCOUVER",20,4,5,0
"29341","2018","2410","V3V",5,2,"December 31, 2018","VANCOUVER",181,75,2.41333333333333,0.08
"29342","2018","2410","V3W",1,1,"December 31, 2018","VANCOUVER",133,133,1,0
"29343","2018","2410","V3W",4,3,"December 31, 2018","VANCOUVER",19,5,3.8,0
"29344","2018","2410","V3W",5,2,"December 31, 2018","VANCOUVER",46,46,1,0
"29345","2018","2410","V3W",5,3,"December 31, 2018","VANCOUVER",73,1,73,4
"29346","2018","2410","V3X",1,1,"December 31, 2018","VANCOUVER",112,112,1,0
"29347","2018","2410","V3X",1,3,"December 31, 2018","VANCOUVER",6,6,1,0
"29348","2018","2410","V3X",4,3,"December 31, 2018","VANCOUVER",148,29,5.10344827586207,0
"29349","2018","2410","V3X",5,2,"December 31, 2018","VANCOUVER",56,56,1,0
"29350","2018","2410","V3Y",1,1,"December 31, 2018","VANCOUVER",9,9,1,0
"29351","2018","2410","V3Y",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29352","2018","2410","V3Y",2,1,"December 31, 2018","VANCOUVER",14,7,2,0
"29353","2018","2410","V3Y",4,3,"December 31, 2018","VANCOUVER",17,3,5.66666666666667,0
"29354","2018","2410","V3Y",5,3,"December 31, 2018","VANCOUVER",82,1,82,4
"29355","2018","2410","V4A",1,1,"December 31, 2018","VANCOUVER",92,92,1,0
"29356","2018","2410","V4A",4,3,"December 31, 2018","VANCOUVER",35,7,5,0
"29357","2018","2410","V4A",5,2,"December 31, 2018","VANCOUVER",29,29,1,0
"29358","2018","2410","V4B",1,1,"December 31, 2018","VANCOUVER",65,65,1,0
"29359","2018","2410","V4B",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29360","2018","2410","V4B",4,3,"December 31, 2018","VANCOUVER",4,1,4,0
"29361","2018","2410","V4B",5,2,"December 31, 2018","VANCOUVER",140,40,3.5,0.575
"29362","2018","2410","V4B",5,3,"December 31, 2018","VANCOUVER",51,1,51,5
"29363","2018","2410","V4C",1,1,"December 31, 2018","VANCOUVER",97,97,1,0
"29364","2018","2410","V4C",2,1,"December 31, 2018","VANCOUVER",2,1,2,0
"29365","2018","2410","V4C",2,3,"December 31, 2018","VANCOUVER",2,1,2,0
"29366","2018","2410","V4C",4,3,"December 31, 2018","VANCOUVER",12,2,6,0
"29367","2018","2410","V4C",5,2,"December 31, 2018","VANCOUVER",133,64,2.078125,0.0625
"29368","2018","2410","V4C",5,3,"December 31, 2018","VANCOUVER",269,4,67.25,5.5
"29369","2018","2410","V4E",1,1,"December 31, 2018","VANCOUVER",6,6,1,0
"29370","2018","2410","V4E",2,3,"December 31, 2018","VANCOUVER",4,2,2,0
"29371","2018","2410","V4E",4,3,"December 31, 2018","VANCOUVER",72,14,5.14285714285714,0
"29372","2018","2410","V4E",5,2,"December 31, 2018","VANCOUVER",6,6,1,0
"29373","2018","2410","V4K",1,1,"December 31, 2018","VANCOUVER",36,36,1,0
"29374","2018","2410","V4K",1,2,"December 31, 2018","VANCOUVER",1,1,1,0
"29375","2018","2410","V4K",4,3,"December 31, 2018","VANCOUVER",40,9,4.44444444444444,0
"29376","2018","2410","V4K",5,2,"December 31, 2018","VANCOUVER",11,11,1,0
"29377","2018","2410","V4K",5,3,"December 31, 2018","VANCOUVER",6,1,6,3
"29378","2018","2410","V4L",1,1,"December 31, 2018","VANCOUVER",13,13,1,0
"29379","2018","2410","V4M",1,1,"December 31, 2018","VANCOUVER",48,48,1,0
"29380","2018","2410","V4M",4,3,"December 31, 2018","VANCOUVER",22,5,4.4,0
"29381","2018","2410","V4M",5,2,"December 31, 2018","VANCOUVER",9,9,1,0
"29382","2018","2410","V4M",5,3,"December 31, 2018","VANCOUVER",271,3,90.3333333333333,4.66666666666667
"29383","2018","2410","V4N",1,1,"December 31, 2018","VANCOUVER",102,102,1,0
