"","ref_yy","CSDuid","dweltype","mkttycd","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"7375","2000","5915001",2,1,"December 31, 2000","2410","VANCOUVER","LANGLEY DM",1,1,1,0,4,"2071193.06",0.00482813514255402
"7376","2000","5915001",2,3,"December 31, 2000","2410","VANCOUVER","LANGLEY DM",1,4,0.25,0,4,"2071193.06",0.00482813514255402
"7377","2000","5915001",4,3,"December 31, 2000","2410","VANCOUVER","LANGLEY DM",2,2,1,2,4,"2071193.06",0.00965627028510804
"7378","2000","5915001",5,3,"December 31, 2000","2410","VANCOUVER","LANGLEY DM",21,3,7,3.66666666666667,4,"2071193.06",0.101390837993634
"7379","2000","5915002",1,1,"December 31, 2000","2410","VANCOUVER","LANGLEY CY",0,1,0,0,4,"2071193.06",0
"7380","2000","5915002",4,3,"December 31, 2000","2410","VANCOUVER","LANGLEY CY",2,1,2,3,4,"2071193.06",0.00965627028510804
"7381","2000","5915002",5,3,"December 31, 2000","2410","VANCOUVER","LANGLEY CY",34,5,6.8,3.2,4,"2071193.06",0.164156594846837
"7382","2000","5915004",1,1,"December 31, 2000","2410","VANCOUVER","SURREY CY",213,254,0.838582677165354,0,4,"2071193.06",1.02839278536401
"7383","2000","5915004",2,1,"December 31, 2000","2410","VANCOUVER","SURREY CY",39,24,1.625,0,4,"2071193.06",0.188297270559607
"7384","2000","5915004",2,3,"December 31, 2000","2410","VANCOUVER","SURREY CY",37,21,1.76190476190476,0,4,"2071193.06",0.178641000274499
"7385","2000","5915004",4,3,"December 31, 2000","2410","VANCOUVER","SURREY CY",239,101,2.36633663366337,0.0396039603960396,4,"2071193.06",1.15392429907041
"7386","2000","5915004",5,3,"December 31, 2000","2410","VANCOUVER","SURREY CY",69,6,11.5,4,4,"2071193.06",0.333141324836227
"7387","2000","5915007",1,1,"December 31, 2000","2410","VANCOUVER","WHITE ROCK CY",5,6,0.833333333333333,0,4,"2071193.06",0.0241406757127701
"7388","2000","5915007",5,3,"December 31, 2000","2410","VANCOUVER","WHITE ROCK CY",12,1,12,5,4,"2071193.06",0.0579376217106483
"7389","2000","5915011",1,1,"December 31, 2000","2410","VANCOUVER","DELTA DM",8,11,0.727272727272727,0,4,"2071193.06",0.0386250811404322
"7390","2000","5915011",2,1,"December 31, 2000","2410","VANCOUVER","DELTA DM",3,2,1.5,0,4,"2071193.06",0.0144844054276621
"7391","2000","5915011",2,3,"December 31, 2000","2410","VANCOUVER","DELTA DM",1,1,1,0,4,"2071193.06",0.00482813514255402
"7392","2000","5915011",4,3,"December 31, 2000","2410","VANCOUVER","DELTA DM",4,1,4,2,4,"2071193.06",0.0193125405702161
"7393","2000","5915011",5,3,"December 31, 2000","2410","VANCOUVER","DELTA DM",4,2,2,3,4,"2071193.06",0.0193125405702161
"7394","2000","5915015",1,1,"December 31, 2000","2410","VANCOUVER","RICHMOND CY",37,53,0.69811320754717,0,4,"2071193.06",0.178641000274499
"7395","2000","5915015",1,3,"December 31, 2000","2410","VANCOUVER","RICHMOND CY",5,6,0.833333333333333,0,4,"2071193.06",0.0241406757127701
"7396","2000","5915015",2,1,"December 31, 2000","2410","VANCOUVER","RICHMOND CY",6,6,1,0,4,"2071193.06",0.0289688108553241
"7397","2000","5915015",2,3,"December 31, 2000","2410","VANCOUVER","RICHMOND CY",24,18,1.33333333333333,0,4,"2071193.06",0.115875243421297
"7398","2000","5915015",4,3,"December 31, 2000","2410","VANCOUVER","RICHMOND CY",109,34,3.20588235294118,2.64705882352941,4,"2071193.06",0.526266730538388
"7399","2000","5915015",5,3,"December 31, 2000","2410","VANCOUVER","RICHMOND CY",110,10,11,7.4,4,"2071193.06",0.531094865680942
"7400","2000","5915018",5,3,"December 31, 2000","2410",NA,NA,32,1,32,18,4,"2071193.06",0.154500324561729
"7401","2000","5915022",1,1,"December 31, 2000","2410","VANCOUVER","VANCOUVER CY",98,149,0.657718120805369,0,4,"2071193.06",0.473157243970294
"7402","2000","5915022",1,3,"December 31, 2000","2410","VANCOUVER","VANCOUVER CY",1,1,1,0,4,"2071193.06",0.00482813514255402
"7403","2000","5915022",2,1,"December 31, 2000","2410","VANCOUVER","VANCOUVER CY",32,22,1.45454545454545,0,4,"2071193.06",0.154500324561729
"7404","2000","5915022",4,3,"December 31, 2000","2410","VANCOUVER","VANCOUVER CY",35,13,2.69230769230769,0.538461538461538,4,"2071193.06",0.168984729989391
"7405","2000","5915022",5,1,"December 31, 2000","2410","VANCOUVER","VANCOUVER CY",8,4,2,2,4,"2071193.06",0.0386250811404322
"7406","2000","5915022",5,3,"December 31, 2000","2410","VANCOUVER","VANCOUVER CY",1059,50,21.18,10.56,4,"2071193.06",5.11299511596471
"7407","2000","5915025",1,1,"December 31, 2000","2410","VANCOUVER","BURNABY CY",46,59,0.779661016949153,0,4,"2071193.06",0.222094216557485
"7408","2000","5915025",2,1,"December 31, 2000","2410","VANCOUVER","BURNABY CY",29,22,1.31818181818182,0,4,"2071193.06",0.140015919134067
"7409","2000","5915025",2,3,"December 31, 2000","2410","VANCOUVER","BURNABY CY",2,2,1,0,4,"2071193.06",0.00965627028510804
"7410","2000","5915025",4,3,"December 31, 2000","2410","VANCOUVER","BURNABY CY",46,10,4.6,2.1,4,"2071193.06",0.222094216557485
"7411","2000","5915025",5,3,"December 31, 2000","2410","VANCOUVER","BURNABY CY",316,11,28.7272727272727,14.1818181818182,4,"2071193.06",1.52569070504707
"7412","2000","5915029",1,1,"December 31, 2000","2410","VANCOUVER","NEW WESTMINSTER CY",7,9,0.777777777777778,0,4,"2071193.06",0.0337969459978782
"7413","2000","5915029",2,1,"December 31, 2000","2410","VANCOUVER","NEW WESTMINSTER CY",2,2,1,0,4,"2071193.06",0.00965627028510804
"7414","2000","5915029",4,3,"December 31, 2000","2410","VANCOUVER","NEW WESTMINSTER CY",6,2,3,2,4,"2071193.06",0.0289688108553241
"7415","2000","5915029",5,3,"December 31, 2000","2410","VANCOUVER","NEW WESTMINSTER CY",54,4,13.5,10.75,4,"2071193.06",0.260719297697917
"7416","2000","5915034",1,1,"December 31, 2000","2410","VANCOUVER","COQUITLAM CY",23,40,0.575,0,4,"2071193.06",0.111047108278742
"7417","2000","5915034",2,1,"December 31, 2000","2410","VANCOUVER","COQUITLAM CY",3,2,1.5,0,4,"2071193.06",0.0144844054276621
"7418","2000","5915034",2,3,"December 31, 2000","2410","VANCOUVER","COQUITLAM CY",21,16,1.3125,0,4,"2071193.06",0.101390837993634
"7419","2000","5915034",4,3,"December 31, 2000","2410","VANCOUVER","COQUITLAM CY",1,1,1,0,4,"2071193.06",0.00482813514255402
"7420","2000","5915034",5,1,"December 31, 2000","2410","VANCOUVER","COQUITLAM CY",14,7,2,2,4,"2071193.06",0.0675938919957563
"7421","2000","5915034",5,3,"December 31, 2000","2410","VANCOUVER","COQUITLAM CY",46,6,7.66666666666667,9.16666666666667,4,"2071193.06",0.222094216557485
"7422","2000","5915039",1,1,"December 31, 2000","2410","VANCOUVER","PORT COQUITLAM CY",9,19,0.473684210526316,0,4,"2071193.06",0.0434532162829862
"7423","2000","5915039",1,3,"December 31, 2000","2410","VANCOUVER","PORT COQUITLAM CY",1,1,1,0,4,"2071193.06",0.00482813514255402
"7424","2000","5915039",2,3,"December 31, 2000","2410","VANCOUVER","PORT COQUITLAM CY",9,6,1.5,0,4,"2071193.06",0.0434532162829862
"7425","2000","5915039",4,3,"December 31, 2000","2410","VANCOUVER","PORT COQUITLAM CY",24,9,2.66666666666667,0,4,"2071193.06",0.115875243421297
"7426","2000","5915039",5,3,"December 31, 2000","2410","VANCOUVER","PORT COQUITLAM CY",24,1,24,4,4,"2071193.06",0.115875243421297
"7427","2000","5915043",1,1,"December 31, 2000","2410","VANCOUVER","PORT MOODY CY",5,9,0.555555555555556,0,4,"2071193.06",0.0241406757127701
"7428","2000","5915043",2,3,"December 31, 2000","2410","VANCOUVER","PORT MOODY CY",2,1,2,0,4,"2071193.06",0.00965627028510804
"7429","2000","5915043",4,3,"December 31, 2000","2410","VANCOUVER","PORT MOODY CY",4,2,2,0,4,"2071193.06",0.0193125405702161
"7430","2000","5915043",5,3,"December 31, 2000","2410","VANCOUVER","PORT MOODY CY",2,1,2,4,4,"2071193.06",0.00965627028510804
"7431","2000","5915046",1,1,"December 31, 2000","2410","VANCOUVER","NORTH VANCOUVER DM",7,11,0.636363636363636,0,4,"2071193.06",0.0337969459978782
"7432","2000","5915046",5,3,"December 31, 2000","2410","VANCOUVER","NORTH VANCOUVER DM",59,3,19.6666666666667,4.66666666666667,4,"2071193.06",0.284859973410687
"7433","2000","5915051",1,1,"December 31, 2000","2410","VANCOUVER","NORTH VANCOUVER CY",1,1,1,0,4,"2071193.06",0.00482813514255402
"7434","2000","5915051",2,1,"December 31, 2000","2410","VANCOUVER","NORTH VANCOUVER CY",8,6,1.33333333333333,0,4,"2071193.06",0.0386250811404322
"7435","2000","5915051",4,3,"December 31, 2000","2410","VANCOUVER","NORTH VANCOUVER CY",2,1,2,0,4,"2071193.06",0.00965627028510804
"7436","2000","5915051",5,3,"December 31, 2000","2410","VANCOUVER","NORTH VANCOUVER CY",69,4,17.25,6.5,4,"2071193.06",0.333141324836227
"7437","2000","5915055",1,1,"December 31, 2000","2410","VANCOUVER","WEST VANCOUVER DM",12,23,0.521739130434783,0,4,"2071193.06",0.0579376217106483
"7438","2000","5915055",4,3,"December 31, 2000","2410","VANCOUVER","WEST VANCOUVER DM",1,1,1,0,4,"2071193.06",0.00482813514255402
"7439","2000","5915063",1,1,"December 31, 2000","2410",NA,NA,0,4,0,0,4,"2071193.06",0
"7440","2000","5915070",1,1,"December 31, 2000","2410","VANCOUVER","PITT MEADOWS CY",2,4,0.5,0,4,"2071193.06",0.00965627028510804
"7441","2000","5915070",1,3,"December 31, 2000","2410","VANCOUVER","PITT MEADOWS CY",2,9,0.222222222222222,0,4,"2071193.06",0.00965627028510804
"7442","2000","5915070",5,3,"December 31, 2000","2410","VANCOUVER","PITT MEADOWS CY",5,1,5,4,4,"2071193.06",0.0241406757127701
"7443","2000","5915075",1,1,"December 31, 2000","2410","VANCOUVER","MAPLE RIDGE DM",68,87,0.781609195402299,0,4,"2071193.06",0.328313189693673
"7444","2000","5915075",1,3,"December 31, 2000","2410","VANCOUVER","MAPLE RIDGE DM",3,3,1,0,4,"2071193.06",0.0144844054276621
"7445","2000","5915075",2,3,"December 31, 2000","2410","VANCOUVER","MAPLE RIDGE DM",4,2,2,0,4,"2071193.06",0.0193125405702161
"7446","2000","5915075",4,3,"December 31, 2000","2410","VANCOUVER","MAPLE RIDGE DM",10,6,1.66666666666667,0,4,"2071193.06",0.0482813514255402
"7447","2000","5915075",5,3,"December 31, 2000","2410","VANCOUVER","MAPLE RIDGE DM",41,3,13.6666666666667,3.33333333333333,4,"2071193.06",0.197953540844715
"7448","2000","5917005",1,1,"December 31, 2000","2440","VICTORIA","NORTH SAANICH DM",4,6,0.666666666666667,0,4,"325388.316",0.122930043990885
"7449","2000","5917010",1,1,"December 31, 2000","2440","VICTORIA","SIDNEY T",1,1,1,0,4,"325388.316",0.0307325109977213
"7450","2000","5917010",2,1,"December 31, 2000","2440","VICTORIA","SIDNEY T",2,2,1,0,4,"325388.316",0.0614650219954425
"7451","2000","5917010",5,3,"December 31, 2000","2440","VICTORIA","SIDNEY T",4,1,4,0,4,"325388.316",0.122930043990885
"7452","2000","5917015",1,1,"December 31, 2000","2440","VICTORIA","CENTRAL SAANICH DM",7,8,0.875,0,4,"325388.316",0.215127576984049
"7453","2000","5917015",4,3,"December 31, 2000","2440","VICTORIA","CENTRAL SAANICH DM",3,1,3,0,4,"325388.316",0.0921975329931638
"7454","2000","5917021",1,1,"December 31, 2000","2440","VICTORIA","SAANICH DM",42,51,0.823529411764706,0,4,"325388.316",1.29076546190429
"7455","2000","5917021",1,3,"December 31, 2000","2440","VICTORIA","SAANICH DM",1,1,1,0,4,"325388.316",0.0307325109977213
"7456","2000","5917021",2,1,"December 31, 2000","2440","VICTORIA","SAANICH DM",5,5,1,0,4,"325388.316",0.153662554988606
"7457","2000","5917021",2,3,"December 31, 2000","2440","VICTORIA","SAANICH DM",1,1,1,0,4,"325388.316",0.0307325109977213
"7458","2000","5917021",4,3,"December 31, 2000","2440","VICTORIA","SAANICH DM",9,4,2.25,0.75,4,"325388.316",0.276592598979491
"7459","2000","5917021",5,3,"December 31, 2000","2440","VICTORIA","SAANICH DM",25,6,4.16666666666667,0.666666666666667,4,"325388.316",0.768312774943032
"7460","2000","5917030",1,1,"December 31, 2000","2440","VICTORIA","OAK BAY DM",1,1,1,0,4,"325388.316",0.0307325109977213
"7461","2000","5917030",5,3,"December 31, 2000","2440","VICTORIA","OAK BAY DM",16,2,8,3,4,"325388.316",0.49172017596354
"7462","2000","5917034",1,1,"December 31, 2000","2440","VICTORIA","VICTORIA CY",6,8,0.75,0,4,"325388.316",0.184395065986328
"7463","2000","5917034",2,1,"December 31, 2000","2440","VICTORIA","VICTORIA CY",3,2,1.5,0,4,"325388.316",0.0921975329931638
"7464","2000","5917034",2,3,"December 31, 2000","2440","VICTORIA","VICTORIA CY",2,1,2,0,4,"325388.316",0.0614650219954425
"7465","2000","5917034",4,3,"December 31, 2000","2440","VICTORIA","VICTORIA CY",4,3,1.33333333333333,0,4,"325388.316",0.122930043990885
"7466","2000","5917034",5,3,"December 31, 2000","2440","VICTORIA","VICTORIA CY",58,8,7.25,1.625,4,"325388.316",1.78248563786783
"7467","2000","5917040",1,1,"December 31, 2000","2440","VICTORIA","ESQUIMALT DM",2,2,1,0,4,"325388.316",0.0614650219954425
"7468","2000","5917040",2,1,"December 31, 2000","2440","VICTORIA","ESQUIMALT DM",1,1,1,0,4,"325388.316",0.0307325109977213
"7469","2000","5917041",1,1,"December 31, 2000","2440","VICTORIA","COLWOOD CY",3,3,1,0,4,"325388.316",0.0921975329931638
"7470","2000","5917041",2,1,"December 31, 2000","2440","VICTORIA","COLWOOD CY",4,4,1,0,4,"325388.316",0.122930043990885
"7471","2000","5917042",1,1,"December 31, 2000","2440","VICTORIA","METCHOSIN DM",1,5,0.2,0,4,"325388.316",0.0307325109977213
"7472","2000","5917044",1,1,"December 31, 2000","2440","VICTORIA","LANGFORD CY",24,27,0.888888888888889,0,4,"325388.316",0.73758026394531
"7473","2000","5917044",2,1,"December 31, 2000","2440","VICTORIA","LANGFORD CY",6,4,1.5,0,4,"325388.316",0.184395065986328
"7474","2000","5917044",4,3,"December 31, 2000","2440","VICTORIA","LANGFORD CY",2,1,2,0,4,"325388.316",0.0614650219954425
"7475","2000","5917045",1,1,"December 31, 2000","2440",NA,NA,1,1,1,0,4,"325388.316",0.0307325109977213
"7476","2000","5917047",1,1,"December 31, 2000","2440","VICTORIA","VIEW ROYAL T",10,10,1,0,4,"325388.316",0.307325109977213
"7477","2000","5917047",2,1,"December 31, 2000","2440","VICTORIA","VIEW ROYAL T",2,1,2,0,4,"325388.316",0.0614650219954425
"7478","2000","5917047",2,3,"December 31, 2000","2440","VICTORIA","VIEW ROYAL T",2,1,2,0,4,"325388.316",0.0614650219954425
"7479","2000","5917047",4,1,"December 31, 2000","2440","VICTORIA","VIEW ROYAL T",4,1,4,0,4,"325388.316",0.122930043990885
"7480","2000","5917047",4,3,"December 31, 2000","2440","VICTORIA","VIEW ROYAL T",8,6,1.33333333333333,0,4,"325388.316",0.24586008798177
"7481","2000","5917047",5,3,"December 31, 2000","2440","VICTORIA","VIEW ROYAL T",12,2,6,0,4,"325388.316",0.368790131972655
"7482","2000","5917049",1,1,"December 31, 2000","2440","VICTORIA","HIGHLANDS DM",5,7,0.714285714285714,0,4,"325388.316",0.153662554988606
"7483","2000","5917051",1,1,"December 31, 2000","2440",NA,NA,14,24,0.583333333333333,0,4,"325388.316",0.430255153968098
"7484","2000","5917051",2,1,"December 31, 2000","2440",NA,NA,2,2,1,0,4,"325388.316",0.0614650219954425
"7485","2000","5917051",5,3,"December 31, 2000","2440",NA,NA,7,1,7,3,4,"325388.316",0.215127576984049
"7486","2001","1209034",1,1,"December 31, 2001","0580","HALIFAX","HALIFAX RGM",49,149,0.328859060402685,0,4,"373983.162",1.31021941570728
"7487","2001","1209034",2,1,"December 31, 2001","0580","HALIFAX","HALIFAX RGM",10,9,1.11111111111111,0,4,"373983.162",0.267391717491281
"7488","2001","1209034",4,3,"December 31, 2001","0580","HALIFAX","HALIFAX RGM",8,1,8,0,4,"373983.162",0.213913373993025
"7489","2001","1209034",5,1,"December 31, 2001","0580","HALIFAX","HALIFAX RGM",3,1,3,2,4,"373983.162",0.0802175152473843
"7490","2001","1209034",5,3,"December 31, 2001","0580","HALIFAX","HALIFAX RGM",34,1,34,3,4,"373983.162",0.909131839470356
"7491","2001","2420005",1,1,"December 31, 2001","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",0,3,0,0,4,"709576.926",0
"7492","2001","2420010",1,1,"December 31, 2001","1400","QUÉBEC","SAINTE-FAMILLE PE",0,2,0,0,4,"709576.926",0
"7493","2001","2420015",1,1,"December 31, 2001","1400","QUÉBEC","SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS MÉ",0,1,0,0,4,"709576.926",0
"7494","2001","2421045",1,1,"December 31, 2001","1400","QUÉBEC","BOISCHATEL MÉ",1,1,1,0,4,"709576.926",0.0140929047064307
"7495","2001","2422005",1,1,"December 31, 2001","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",1,1,1,0,4,"709576.926",0.0140929047064307
"7496","2001","2422010",1,1,"December 31, 2001","1400","QUÉBEC","SAINTE-FAMILLE PE",1,1,1,0,4,"709576.926",0.0140929047064307
"7497","2001","2422020",1,1,"December 31, 2001","1400","QUÉBEC","SHANNON MÉ",0,9,0,0,4,"709576.926",0
"7498","2001","2422040",1,1,"December 31, 2001","1400","QUÉBEC","LAC-BEAUPORT MÉ",0,13,0,0,4,"709576.926",0
"7499","2001","2422045",1,1,"December 31, 2001","1400","QUÉBEC","BOISCHATEL MÉ",2,2,1,0,4,"709576.926",0.0281858094128613
"7500","2001","2423005",1,1,"December 31, 2001","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",14,30,0.466666666666667,0,4,"709576.926",0.197300665890029
"7501","2001","2423020",4,1,"December 31, 2001","1400","QUÉBEC","SHANNON MÉ",1,1,1,0,4,"709576.926",0.0140929047064307
"7502","2001","2423025",1,1,"December 31, 2001","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",5,5,1,0,4,"709576.926",0.0704645235321533
"7503","2001","2423025",2,1,"December 31, 2001","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,2,0.5,0,4,"709576.926",0.0140929047064307
"7504","2001","2423025",5,1,"December 31, 2001","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",2,1,2,0,4,"709576.926",0.0281858094128613
"7505","2001","2423025",5,3,"December 31, 2001","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",5,2,2.5,0,4,"709576.926",0.0704645235321533
"7506","2001","2423030",1,1,"December 31, 2001","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",6,17,0.352941176470588,0,4,"709576.926",0.084557428238584
"7507","2001","2423030",2,1,"December 31, 2001","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",2,1,2,0,4,"709576.926",0.0281858094128613
"7508","2001","2423035",1,1,"December 31, 2001","1400","QUÉBEC","CHÂTEAU-RICHER V",2,2,1,0,4,"709576.926",0.0281858094128613
"7509","2001","2423040",1,1,"December 31, 2001","1400","QUÉBEC","LAC-BEAUPORT MÉ",1,10,0.1,0,4,"709576.926",0.0140929047064307
"7510","2001","2423045",1,1,"December 31, 2001","1400","QUÉBEC","BOISCHATEL MÉ",0,6,0,0,4,"709576.926",0
"7511","2001","2423050",1,1,"December 31, 2001","1400",NA,NA,2,6,0.333333333333333,0,4,"709576.926",0.0281858094128613
"7512","2001","2423055",1,1,"December 31, 2001","1400",NA,NA,5,5,1,0,4,"709576.926",0.0704645235321533
"7513","2001","2423060",1,1,"December 31, 2001","1400",NA,NA,1,1,1,0,4,"709576.926",0.0140929047064307
"7514","2001","2423060",2,1,"December 31, 2001","1400",NA,NA,2,2,1,0,4,"709576.926",0.0281858094128613
"7515","2001","2423060",5,3,"December 31, 2001","1400",NA,NA,11,3,3.66666666666667,0,4,"709576.926",0.155021951770737
"7516","2001","2423070",1,1,"December 31, 2001","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",7,7,1,0,4,"709576.926",0.0986503329450146
"7517","2001","2423070",2,1,"December 31, 2001","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",1,1,1,0,4,"709576.926",0.0140929047064307
"7518","2001","2423802",1,1,"December 31, 2001","1400",NA,NA,0,8,0,0,4,"709576.926",0
"7519","2001","2424010",1,1,"December 31, 2001","1400","QUÉBEC","SAINTE-FAMILLE PE",2,2,1,0,4,"709576.926",0.0281858094128613
"7520","2001","2424015",1,1,"December 31, 2001","1400","QUÉBEC","SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS MÉ",0,1,0,0,4,"709576.926",0
"7521","2001","2424020",1,1,"December 31, 2001","1400","QUÉBEC","SHANNON MÉ",3,16,0.1875,0,4,"709576.926",0.042278714119292
"7522","2001","2424020",2,1,"December 31, 2001","1400","QUÉBEC","SHANNON MÉ",0,1,0,0,4,"709576.926",0
"7523","2001","2424020",4,1,"December 31, 2001","1400","QUÉBEC","SHANNON MÉ",4,3,1.33333333333333,0,4,"709576.926",0.0563716188257226
"7524","2001","2424020",5,3,"December 31, 2001","1400","QUÉBEC","SHANNON MÉ",3,1,3,0,4,"709576.926",0.042278714119292
"7525","2001","2425005",1,1,"December 31, 2001","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",0,2,0,0,4,"709576.926",0
"7526","2001","2425005",2,1,"December 31, 2001","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",0,2,0,0,4,"709576.926",0
"7527","2001","2425010",1,1,"December 31, 2001","1400","QUÉBEC","SAINTE-FAMILLE PE",7,12,0.583333333333333,0,4,"709576.926",0.0986503329450146
"7528","2001","2425015",1,1,"December 31, 2001","1400","QUÉBEC","SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS MÉ",0,4,0,0,4,"709576.926",0
"7529","2001","2425020",1,1,"December 31, 2001","1400","QUÉBEC","SHANNON MÉ",3,19,0.157894736842105,0,4,"709576.926",0.042278714119292
"7530","2001","2425025",1,1,"December 31, 2001","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,5,0.2,0,4,"709576.926",0.0140929047064307
"7531","2001","2425025",2,1,"December 31, 2001","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,1,1,0,4,"709576.926",0.0140929047064307
"7532","2001","2425043",1,1,"December 31, 2001","1400",NA,NA,12,24,0.5,0,4,"709576.926",0.169114856477168
"7533","2001","2452010",1,1,"December 31, 2001","1060","MONTRÉAL","CARIGNAN V",3,7,0.428571428571429,0,4,"3666625.51",0.00818191002003911
"7534","2001","2452010",2,1,"December 31, 2001","1060","MONTRÉAL","CARIGNAN V",1,1,1,0,4,"3666625.51",0.00272730334001304
"7535","2001","2455065",1,1,"December 31, 2001","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",1,2,0.5,0,4,"3666625.51",0.00272730334001304
"7536","2001","2457005",1,1,"December 31, 2001","1060","MONTRÉAL","LAVAL V",1,4,0.25,0,4,"3666625.51",0.00272730334001304
"7537","2001","2457010",1,1,"December 31, 2001","1060","MONTRÉAL","CARIGNAN V",2,6,0.333333333333333,0,4,"3666625.51",0.00545460668002607
"7538","2001","2457015",1,1,"December 31, 2001","1060","MONTRÉAL","MASCOUCHE V",7,12,0.583333333333333,0,4,"3666625.51",0.0190911233800913
"7539","2001","2457015",5,3,"December 31, 2001","1060","MONTRÉAL","MASCOUCHE V",19,1,19,0,4,"3666625.51",0.0518187634602477
"7540","2001","2457020",1,1,"December 31, 2001","1060","MONTRÉAL","CANDIAC V",13,22,0.590909090909091,0,4,"3666625.51",0.0354549434201695
"7541","2001","2457030",1,1,"December 31, 2001","1060","MONTRÉAL","BOIS-DES-FILION V",4,6,0.666666666666667,0,4,"3666625.51",0.0109092133600521
"7542","2001","2457030",5,3,"December 31, 2001","1060","MONTRÉAL","BOIS-DES-FILION V",3,1,3,0,4,"3666625.51",0.00818191002003911
"7543","2001","2457035",1,1,"December 31, 2001","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",8,12,0.666666666666667,0,4,"3666625.51",0.0218184267201043
"7544","2001","2457035",2,1,"December 31, 2001","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",5,5,1,0,4,"3666625.51",0.0136365167000652
"7545","2001","2457040",1,1,"December 31, 2001","1060","MONTRÉAL","BELOEIL V",0,1,0,0,4,"3666625.51",0
"7546","2001","2457045",1,1,"December 31, 2001","1060","MONTRÉAL","MERCIER V",2,2,1,0,4,"3666625.51",0.00545460668002607
"7547","2001","2458005",1,1,"December 31, 2001","1060","MONTRÉAL","LAVAL V",10,17,0.588235294117647,0,4,"3666625.51",0.0272730334001304
"7548","2001","2458005",2,1,"December 31, 2001","1060","MONTRÉAL","LAVAL V",3,6,0.5,0,4,"3666625.51",0.00818191002003911
"7549","2001","2458005",4,3,"December 31, 2001","1060","MONTRÉAL","LAVAL V",12,5,2.4,0,4,"3666625.51",0.0327276400801564
"7550","2001","2458005",5,3,"December 31, 2001","1060","MONTRÉAL","LAVAL V",13,7,1.85714285714286,0,4,"3666625.51",0.0354549434201695
"7551","2001","2458010",1,1,"December 31, 2001","1060","MONTRÉAL","CARIGNAN V",1,6,0.166666666666667,0,4,"3666625.51",0.00272730334001304
"7552","2001","2458010",2,1,"December 31, 2001","1060","MONTRÉAL","CARIGNAN V",2,2,1,0,4,"3666625.51",0.00545460668002607
"7553","2001","2458020",1,1,"December 31, 2001","1060","MONTRÉAL","CANDIAC V",14,19,0.736842105263158,0,4,"3666625.51",0.0381822467601825
"7554","2001","2458020",5,3,"December 31, 2001","1060","MONTRÉAL","CANDIAC V",7,3,2.33333333333333,0,4,"3666625.51",0.0190911233800913
"7555","2001","2458030",1,1,"December 31, 2001","1060","MONTRÉAL","BOIS-DES-FILION V",8,22,0.363636363636364,0,4,"3666625.51",0.0218184267201043
"7556","2001","2458030",2,1,"December 31, 2001","1060","MONTRÉAL","BOIS-DES-FILION V",0,1,0,0,4,"3666625.51",0
"7557","2001","2458030",5,3,"December 31, 2001","1060","MONTRÉAL","BOIS-DES-FILION V",3,3,1,0,4,"3666625.51",0.00818191002003911
"7558","2001","2459005",1,1,"December 31, 2001","1060","MONTRÉAL","LAVAL V",8,19,0.421052631578947,0,4,"3666625.51",0.0218184267201043
"7559","2001","2459005",4,3,"December 31, 2001","1060","MONTRÉAL","LAVAL V",3,2,1.5,0,4,"3666625.51",0.00818191002003911
"7560","2001","2459005",5,3,"December 31, 2001","1060","MONTRÉAL","LAVAL V",5,4,1.25,0,4,"3666625.51",0.0136365167000652
"7561","2001","2459010",1,1,"December 31, 2001","1060","MONTRÉAL","CARIGNAN V",9,15,0.6,0,4,"3666625.51",0.0245457300601173
"7562","2001","2459010",2,1,"December 31, 2001","1060","MONTRÉAL","CARIGNAN V",2,3,0.666666666666667,0,4,"3666625.51",0.00545460668002607
"7563","2001","2459010",5,3,"December 31, 2001","1060","MONTRÉAL","CARIGNAN V",5,1,5,0,4,"3666625.51",0.0136365167000652
"7564","2001","2459015",1,1,"December 31, 2001","1060","MONTRÉAL","MASCOUCHE V",0,1,0,0,4,"3666625.51",0
