"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_yy","ref_qq","population","starts_per_10kpop"
"8057","1993-3","1700",2,3,"September 30, 1993","SASKATOON",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,3,"222325.972",0.179916001896531
"8058","1993-3","2410",1,2,"September 30, 1993",NA,1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,3,"1766763.3900000001",0.00566006747513599
"8059","1993-3","2440",2,2,"September 30, 1993","VICTORIA",6,NA,NA,6,1,0,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,3,"308160.732",0.194703587347398
"8060","1993-4","0140",1,1,"December 31, 1993","CALGARY",1491,NA,NA,1491,1,0,0.158953722334004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"803617.45",18.5536040811458
"8061","1993-4","0140",4,3,"December 31, 1993","CALGARY",227,NA,NA,51,4.45098039215686,0,3.01960784313725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"803617.45",2.82472711362851
"8062","1993-4","0140",5,3,"December 31, 1993","CALGARY",17,NA,NA,4,4.25,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"803617.45",0.211543440227685
"8063","1993-4","0580",1,1,"December 31, 1993",NA,317,NA,NA,317,1,0,0.22397476340694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"345205.223",9.18294332991596
"8064","1993-4","0580",2,1,"December 31, 1993",NA,94,NA,NA,47,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"345205.223",2.72301789593722
"8065","1993-4","0610",1,3,"December 31, 1993","HAMILTON",3,NA,NA,3,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"629796.445",0.0476344384573336
"8066","1993-4","0610",2,3,"December 31, 1993",NA,2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"629796.445",0.0317562923048891
"8067","1993-4","0610",4,2,"December 31, 1993","HAMILTON",106,NA,NA,18,5.88888888888889,0,5.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"629796.445",1.68308349215912
"8068","1993-4","0610",5,2,"December 31, 1993","HAMILTON",186,NA,NA,2,93,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"629796.445",2.95333518435468
"8069","1993-4","1060",1,1,"December 31, 1993",NA,1237,NA,NA,1237,1,0,0.187758478081059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"3466155.56",3.56879539474564
"8070","1993-4","1265",4,1,"December 31, 1993",NA,461,NA,NA,87,5.29885057471264,0,0.114942528735632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"768799.940831432",5.99635842195102
"8071","1993-4","1265",4,2,"December 31, 1993",NA,22,NA,NA,5,4.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"768799.940831432",0.286160271763389
"8072","1993-4","1265",5,2,"December 31, 1993",NA,155,NA,NA,16,9.6875,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"768799.940831432",2.01612918742388
"8073","1993-4","1400",1,1,"December 31, 1993",NA,347,NA,NA,347,1,0,0.210374639769452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"686578.071",5.05405014603212
"8074","1993-4","1400",5,2,"December 31, 1993",NA,277,NA,NA,26,10.6538461538462,0,0.461538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"686578.071",4.03450112521872
"8075","1993-4","1490",1,3,"December 31, 1993","REGINA",8,NA,NA,8,1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"198659.02",0.402700063656813
"8076","1993-4","1490",2,3,"December 31, 1993","REGINA",8,NA,NA,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"198659.02",0.402700063656813
"8077","1993-4","2270",1,1,"December 31, 1993","TORONTO",1911,NA,NA,1911,1,0,1.73208556149733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"4218289.04",4.530272776187
"8078","1993-4","2270",2,3,"December 31, 1993","TORONTO",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"4218289.04",0.00474125879245107
"8079","1993-4","2270",5,3,"December 31, 1993",NA,315,NA,NA,5,63,2.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"4218289.04",0.746748259811044
"8080","1993-4","2410",1,1,"December 31, 1993","VANCOUVER",1436,NA,NA,1436,1,0,0.532033426183844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"1780597.35",8.06470929545076
"8081","1993-4","2410",1,3,"December 31, 1993",NA,36,NA,NA,36,1,0,0.222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"1780597.35",0.202179341668682
"8082","1993-4","2440",4,3,"December 31, 1993","VICTORIA",56,NA,NA,15,3.73333333333333,0.333333333333333,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,4,"309247.321",1.81084834684793
"8083","1994-1","0140",4,1,"March 31, 1994","CALGARY",12,NA,NA,3,4,0,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"807611.627",0.148586270910634
"8084","1994-1","0340",1,1,"March 31, 1994","EDMONTON",623,NA,NA,623,1,0,0.30016051364366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"877974.954",7.09587440007998
"8085","1994-1","0340",2,1,"March 31, 1994","EDMONTON",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"877974.954",0.0455593861963402
"8086","1994-1","0340",2,3,"March 31, 1994","EDMONTON",14,NA,NA,7,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"877974.954",0.159457851687191
"8087","1994-1","0340",5,3,"March 31, 1994","EDMONTON",336,NA,NA,4,84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"877974.954",3.82698844049257
"8088","1994-1","1060",5,4,"March 31, 1994","MONTRÉAL",20,NA,NA,1,20,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"3470911.6199999996",0.057621749527578
"8089","1994-1","1265",4,2,"March 31, 1994",NA,2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"771049.602307312",0.0259386684593979
"8090","1994-1","1400",1,1,"March 31, 1994","QUÉBEC",175,NA,NA,175,1,0,0.708571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"687365.7980000001",2.54595152259816
"8091","1994-1","1400",4,1,"March 31, 1994","QUÉBEC",53,NA,NA,10,5.3,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"687365.7980000001",0.771059603986872
"8092","1994-1","1400",5,1,"March 31, 1994","QUÉBEC",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"687365.7980000001",0.0290965888296933
"8093","1994-1","1490",1,1,"March 31, 1994","REGINA",54,NA,NA,54,1,0,0.0888888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"198828.649",2.71590639837823
"8094","1994-1","1490",1,3,"March 31, 1994","REGINA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"198828.649",0.0502945629329303
"8095","1994-1","1700",2,1,"March 31, 1994","SASKATOON",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"223511.76799999998",0.0894807471613754
"8096","1994-1","2440",2,3,"March 31, 1994","VICTORIA",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"310283.956",0.128914174344226
"8097","1994-1","2440",4,3,"March 31, 1994","VICTORIA",30,NA,NA,8,3.75,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,1,"310283.956",0.966856307581691
"8098","1994-2","0340",1,0,"June 30, 1994","EDMONTON",18,NA,NA,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"878407.9410000001",0.204916180283029
"8099","1994-2","0580",1,1,"June 30, 1994",NA,501,NA,NA,501,1,0,0.139720558882236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"346557.016",14.4564956665024
"8100","1994-2","0580",4,2,"June 30, 1994",NA,8,NA,NA,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"346557.016",0.230842246171695
"8101","1994-2","0580",5,2,"June 30, 1994",NA,80,NA,NA,1,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"346557.016",2.30842246171695
"8102","1994-2","0610",4,1,"June 30, 1994","HAMILTON",65,NA,NA,13,5,0,1.53846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"632716.265",1.02731672308124
"8103","1994-2","1060",2,1,"June 30, 1994","MONTRÉAL",969,NA,NA,485,1.9979381443299,0,0.388429752066116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"3475486.79",2.78809864214734
"8104","1994-2","1265",4,1,"June 30, 1994",NA,654,NA,NA,123,5.31707317073171,0,0.0487804878048781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"772850.0502212549",8.46218486772136
"8105","1994-2","1400",4,1,"June 30, 1994","QUÉBEC",140,NA,NA,32,4.375,0,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"687960.638",2.03500014778462
"8106","1994-2","1400",4,3,"June 30, 1994",NA,8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"687960.638",0.11628572273055
"8107","1994-2","1700",1,1,"June 30, 1994","SASKATOON",132,NA,NA,132,1,0,0.159090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"224220.913",5.88705122255924
"8108","1994-2","1700",2,2,"June 30, 1994","SASKATOON",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"224220.913",0.0891977457963522
"8109","1994-2","1700",2,3,"June 30, 1994","SASKATOON",16,NA,NA,8,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"224220.913",0.713581966370818
"8110","1994-2","2410",1,1,"June 30, 1994","VANCOUVER",1841,NA,NA,1841,1,0,0.394350896252037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"1808661.5899999999",10.1787974609446
"8111","1994-2","2410",4,2,"June 30, 1994","VANCOUVER",34,NA,NA,8,4.25,0,2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"1808661.5899999999",0.187984309436239
"8112","1994-2","2410",5,1,"June 30, 1994","VANCOUVER",18,NA,NA,9,2,1.77777777777778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"1808661.5899999999",0.0995211049956559
"8113","1994-2","2440",2,3,"June 30, 1994","VICTORIA",2,NA,NA,1,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"311270.63800000004",0.0642527677152768
"8114","1994-2","2440",5,3,"June 30, 1994","VICTORIA",233,NA,NA,9,25.8888888888889,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,2,"311270.63800000004",7.48544743882974
"8115","1994-3","0140",4,1,"September 30, 1994","CALGARY",30,NA,NA,3,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"816043.918",0.36762727272725
"8116","1994-3","0340",2,1,"September 30, 1994","EDMONTON",68,NA,NA,34,2,0,0.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"877995.012",0.774491871486851
"8117","1994-3","0340",2,3,"September 30, 1994","EDMONTON",22,NA,NA,11,2,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"877995.012",0.250570899598687
"8118","1994-3","0340",5,1,"September 30, 1994","EDMONTON",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"877995.012",0.0341687590361846
"8119","1994-3","0580",1,1,"September 30, 1994",NA,493,NA,NA,493,1,0,0.0709939148073022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"347102.16000000003",14.2033112095874
"8120","1994-3","0580",4,1,"September 30, 1994",NA,19,NA,NA,4,4.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"347102.16000000003",0.547389275825884
"8121","1994-3","0580",4,2,"September 30, 1994",NA,7,NA,NA,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"347102.16000000003",0.20166973319901
"8122","1994-3","0610",5,2,"September 30, 1994",NA,47,NA,NA,2,23.5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"634523.022",0.740713864910011
"8123","1994-3","1060",4,1,"September 30, 1994",NA,112,NA,NA,27,4.14814814814815,0.296296296296296,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"3479752.5300000003",0.321861968730288
"8124","1994-3","1265",2,1,"September 30, 1994",NA,38,NA,NA,19,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"774420.5909683689",0.490689432114443
"8125","1994-3","1265",5,3,"September 30, 1994",NA,40,NA,NA,3,13.3333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"774420.5909683689",0.516515191699413
"8126","1994-3","1400",4,3,"September 30, 1994",NA,4,NA,NA,1,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"687631.523",0.0581706897692647
"8127","1994-3","1400",5,3,"September 30, 1994",NA,178,NA,NA,12,14.8333333333333,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"687631.523",2.58859569473228
"8128","1994-3","1490",1,1,"September 30, 1994","REGINA",105,NA,NA,105,1,0,0.266666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"199194.823",5.2712213308877
"8129","1994-3","2270",2,3,"September 30, 1994","TORONTO",26,NA,NA,13,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"4279752.069999999",0.0607511827197971
"8130","1994-3","2440",1,3,"September 30, 1994","VICTORIA",1,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"312141.324",0.0320367706263718
"8131","1994-3","2680",4,4,"September 30, 1994","WINNIPEG",12,NA,NA,1,12,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,3,"684773.387",0.175240455131765
"8132","1994-4","0140",5,2,"December 31, 1994","CALGARY",5,NA,NA,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"820531.899",0.0609360831199081
"8133","1994-4","0340",4,1,"December 31, 1994","EDMONTON",9,NA,NA,2,4.5,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"878697.77",0.102424295443472
"8134","1994-4","0580",4,0,"December 31, 1994",NA,3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"347835.397",0.0862476914619475
"8135","1994-4","0610",2,1,"December 31, 1994",NA,58,NA,NA,29,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"636110.572",0.911791165766067
"8136","1994-4","0610",2,3,"December 31, 1994","HAMILTON",14,NA,NA,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"636110.572",0.22008752277112
"8137","1994-4","1060",4,3,"December 31, 1994","MONTRÉAL",76,NA,NA,16,4.75,0.375,1.64285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"3484017.36",0.218138981948127
"8138","1994-4","1060",5,2,"December 31, 1994","MONTRÉAL",225,NA,NA,38,5.92105263157895,0.842105263157895,0.457142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"3484017.36",0.645806196556954
"8139","1994-4","1265",4,1,"December 31, 1994",NA,261,NA,NA,49,5.3265306122449,0,0.326530612244898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"775980.530943761",3.36348644833353
"8140","1994-4","1400",1,1,"December 31, 1994","QUÉBEC",297,NA,NA,297,1,0,0.30976430976431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"688133.017",4.31602601041886
"8141","1994-4","2270",2,1,"December 31, 1994","TORONTO",294,NA,NA,147,2,0,0.653061224489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"4300396.5200000005",0.683657887435924
"8142","1994-4","2270",5,3,"December 31, 1994","TORONTO",650,NA,NA,17,38.2352941176471,1.64705882352941,1.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"4300396.5200000005",1.51148852664405
"8143","1994-4","2410",1,1,"December 31, 1994","VANCOUVER",1312,NA,NA,1312,1,0,0.332317073170732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"1837066.61",7.14182051351965
"8144","1994-4","2410",1,2,"December 31, 1994","VANCOUVER",1,NA,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"1837066.61",0.00544346075725583
"8145","1994-4","2410",4,2,"December 31, 1994","VANCOUVER",43,NA,NA,11,3.90909090909091,0,1.09090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"1837066.61",0.234068812562001
"8146","1994-4","2410",5,2,"December 31, 1994","VANCOUVER",590,NA,NA,8,73.75,8.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"1837066.61",3.21164184678094
"8147","1994-4","2440",4,3,"December 31, 1994","VICTORIA",50,NA,NA,13,3.84615384615385,0,1.07692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"313054.51499999996",1.59716591214153
"8148","1994-4","2440",5,3,"December 31, 1994","VICTORIA",239,NA,NA,13,18.3846153846154,0,0.0769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,"313054.51499999996",7.63445306003652
"8149","1995-1","0140",1,1,"March 31, 1995","CALGARY",812,NA,NA,812,1,0,0.338669950738916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"825193.981",9.84011055213938
"8150","1995-1","0340",2,3,"March 31, 1995","EDMONTON",8,NA,NA,4,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"879698.88",0.0909402089951507
"8151","1995-1","0340",5,3,"March 31, 1995","EDMONTON",369,NA,NA,6,61.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"879698.88",4.19461713990133
"8152","1995-1","0580",4,0,"March 31, 1995",NA,3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"348623.536",0.0860527098778552
"8153","1995-1","0580",4,1,"March 31, 1995",NA,15,NA,NA,5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"348623.536",0.430263549389276
"8154","1995-1","0610",1,3,"March 31, 1995",NA,32,NA,NA,32,1,0,0.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"637696.87",0.501805818805415
"8155","1995-1","0610",2,1,"March 31, 1995","HAMILTON",4,NA,NA,2,2,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"637696.87",0.0627257273506768
"8156","1995-1","1060",4,1,"March 31, 1995","MONTRÉAL",150,NA,NA,37,4.05405405405405,0.162162162162162,0.828571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"3488152.73",0.430027041849168
"8157","1995-1","1060",4,3,"March 31, 1995","MONTRÉAL",50,NA,NA,10,5,0,1.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"3488152.73",0.143342347283056
"8158","1995-1","1060",5,2,"March 31, 1995","MONTRÉAL",58,NA,NA,15,3.86666666666667,0.733333333333333,1.73333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"3488152.73",0.166277122848345
"8159","1995-1","1400",4,1,"March 31, 1995",NA,20,NA,NA,4,5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"688734.05",0.290387849998123
"8160","1995-1","1400",4,3,"March 31, 1995","QUÉBEC",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"688734.05",0.116155139999249
"8161","1995-1","1490",1,1,"March 31, 1995","REGINA",44,NA,NA,44,1,0,0.923076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"199645.27599999998",2.20390889689772
"8162","1995-1","2270",2,1,"March 31, 1995","TORONTO",70,NA,NA,35,2,0,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"4321106.26",0.16199555342571
"8163","1995-1","2270",4,1,"March 31, 1995","TORONTO",432,NA,NA,72,6,0.944444444444444,0.152777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"4321106.26",0.99974398685581
"8164","1995-1","2410",2,3,"March 31, 1995","VANCOUVER",52,NA,NA,26,2,0,1.38461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"1851811.3499999999",0.280806141511121
"8165","1995-1","2410",4,4,"March 31, 1995","VANCOUVER",20,NA,NA,4,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"1851811.3499999999",0.108002362119662
"8166","1995-1","2410",5,3,"March 31, 1995","VANCOUVER",2133,NA,NA,44,48.4772727272727,5.36363636363636,2.15909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"1851811.3499999999",11.5184519200619
"8167","1995-1","2410",5,4,"March 31, 1995","VANCOUVER",40,NA,NA,2,20,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"1851811.3499999999",0.216004724239324
"8168","1995-1","2680",4,3,"March 31, 1995","WINNIPEG",20,NA,NA,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1,"685442.664",0.291782245991037
"8169","1995-2","0140",4,1,"June 30, 1995","CALGARY",3,NA,NA,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"830030.162",0.0361432648757166
"8170","1995-2","0140",4,3,"June 30, 1995","CALGARY",135,NA,NA,25,5.4,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"830030.162",1.62644691940725
"8171","1995-2","0140",5,3,"June 30, 1995","CALGARY",48,NA,NA,2,24,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"830030.162",0.578292238011466
"8172","1995-2","0340",1,3,"June 30, 1995","EDMONTON",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"880998.343",0.045403036586642
"8173","1995-2","0340",4,3,"June 30, 1995","EDMONTON",89,NA,NA,18,4.94444444444444,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"880998.343",1.01021756405279
"8174","1995-2","0580",2,2,"June 30, 1995",NA,2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"349466.577",0.0572300795449174
"8175","1995-2","0580",5,2,"June 30, 1995",NA,354,NA,NA,5,70.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"349466.577",10.1297240794504
"8176","1995-2","0610",1,1,"June 30, 1995",NA,275,NA,NA,275,1,0,0.974545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"639281.915",4.301701542738
"8177","1995-2","1060",5,1,"June 30, 1995","MONTRÉAL",41,NA,NA,20,2.05,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"3492158.64",0.117405891961426
"8178","1995-2","1060",5,3,"June 30, 1995","MONTRÉAL",551,NA,NA,81,6.80246913580247,1.09876543209877,1.25454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"3492158.64",1.57782064562794
"8179","1995-2","1265",5,2,"June 30, 1995",NA,56,NA,NA,4,14,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"779432.798262362",0.718471177051367
"8180","1995-2","1400",5,3,"June 30, 1995","QUÉBEC",180,NA,NA,18,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"689434.624",2.6108349324794
"8181","1995-2","1490",5,3,"June 30, 1995","REGINA",33,NA,NA,1,33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"199899.02599999998",1.65083345628708
"8182","1995-2","2410",4,2,"June 30, 1995","VANCOUVER",10,NA,NA,2,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"1866813.32",0.0535672201010436
"8183","1995-2","2410",5,1,"June 30, 1995","VANCOUVER",20,NA,NA,10,2,0.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"1866813.32",0.107134440202087
"8184","1995-2","2440",1,2,"June 30, 1995",NA,13,NA,NA,13,1,0,1.69230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,2,"314810.28500000003",0.4129471182938
"8185","1995-3","0140",2,1,"September 30, 1995","CALGARY",30,NA,NA,15,2,0,0.866666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,3,"834192.731",0.359629122685319
"8186","1995-3","0140",2,3,"September 30, 1995","CALGARY",40,NA,NA,20,2,0,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,3,"834192.731",0.479505496913758
"8187","1995-3","0340",2,2,"September 30, 1995","EDMONTON",2,NA,NA,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,3,"882320.35",0.0226675039287034
