"reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","X_c0","ref_yy","ref_qq","met_name","population","stcan_cmacode","inventory_per_10kpop"
"2005-3","4811019","September 30, 2005","0340","EDMONTON","CALMAR T",0,3,0,0,254,2005,3,"Edmonton",1062267.62,835,0
"2005-3","4811020","September 30, 2005","0340","EDMONTON","SUNDANCE BEACH SV",0,1,0,0,254,2005,3,"Edmonton",1062267.62,835,0
"2005-3","4811034","September 30, 2005","0340","EDMONTON","PARKLAND COUNTY MD",4,10,0.4,0,254,2005,3,"Edmonton",1062267.62,835,0.0376552944351255
"2005-3","4811048","September 30, 2005","0340","EDMONTON","STONY PLAIN T",23,28,0.821428571428571,0,254,2005,3,"Edmonton",1062267.62,835,0.216517943001972
"2005-3","4811049","September 30, 2005","0340","EDMONTON","SPRUCE GROVE CY",45,38,1.18421052631579,0,254,2005,3,"Edmonton",1062267.62,835,0.423622062395162
"2005-3","4811052","September 30, 2005","0340","EDMONTON","STRATHCONA COUNTY SM",62,142,0.436619718309859,0,254,2005,3,"Edmonton",1062267.62,835,0.583657063744445
"2005-3","4811056","September 30, 2005","0340","EDMONTON","FORT SASKATCHEWAN CY",36,30,1.2,0,254,2005,3,"Edmonton",1062267.62,835,0.338897649916129
"2005-3","4811059","September 30, 2005","0340","EDMONTON","STURGEON COUNTY MD",0,9,0,0,254,2005,3,"Edmonton",1062267.62,835,0
"2005-3","4811061","September 30, 2005","0340","EDMONTON","EDMONTON CY",943,986,0.956389452332657,0.113590263691684,254,2005,3,"Edmonton",1062267.62,835,8.87723566308083
"2005-3","4811062","September 30, 2005","0340","EDMONTON","ST. ALBERT CY",39,76,0.513157894736842,0.0394736842105263,254,2005,3,"Edmonton",1062267.62,835,0.367139120742474
"2005-3","4811064","September 30, 2005","0340","EDMONTON","GIBBONS T",0,2,0,0,254,2005,3,"Edmonton",1062267.62,835,0
"2005-3","4811068","September 30, 2005","0340","EDMONTON","MORINVILLE T",11,13,0.846153846153846,0,254,2005,3,"Edmonton",1062267.62,835,0.103552059696595
"2005-3","4811069","September 30, 2005","0340","EDMONTON","LEGAL T",0,1,0,0,254,2005,3,"Edmonton",1062267.62,835,0
"2005-3","5915001","September 30, 2005","2410","VANCOUVER","LANGLEY DM",59,82,0.719512195121951,0.182926829268293,1820,2005,3,"Vancouver",2177811.39,933,0.270914186007632
"2005-3","5915004","September 30, 2005","2410","VANCOUVER","SURREY CY",210,402,0.522388059701492,0,1820,2005,3,"Vancouver",2177811.39,933,0.964270831552589
"2005-3","5915007","September 30, 2005","2410","VANCOUVER","WHITE ROCK CY",3,8,0.375,0,1820,2005,3,"Vancouver",2177811.39,933,0.0137752975936084
"2005-3","5915011","September 30, 2005","2410","VANCOUVER","DELTA CY",7,19,0.368421052631579,0,1820,2005,3,"Vancouver",2177811.39,933,0.032142361051753
"2005-3","5915015","September 30, 2005","2410","VANCOUVER","RICHMOND CY",78,69,1.1304347826087,0.391304347826087,1820,2005,3,"Vancouver",2177811.39,933,0.358157737433819
"2005-3","5915020","September 30, 2005","2410","VANCOUVER","METRO VANCOUVER A RDA",4,7,0.571428571428571,0,1820,2005,3,"Vancouver",2177811.39,933,0.0183670634581446
"2005-3","5915022","September 30, 2005","2410","VANCOUVER","VANCOUVER CY",118,136,0.867647058823529,0.0882352941176471,1820,2005,3,"Vancouver",2177811.39,933,0.541828372015264
"2005-3","5915025","September 30, 2005","2410","VANCOUVER","BURNABY CY",114,78,1.46153846153846,0.346153846153846,1820,2005,3,"Vancouver",2177811.39,933,0.52346130855712
"2005-3","5915029","September 30, 2005","2410","VANCOUVER","NEW WESTMINSTER CY",20,9,2.22222222222222,1.77777777777778,1820,2005,3,"Vancouver",2177811.39,933,0.0918353172907228
"2005-3","5915034","September 30, 2005","2410","VANCOUVER","COQUITLAM CY",19,16,1.1875,0.375,1820,2005,3,"Vancouver",2177811.39,933,0.0872435514261867
"2005-3","5915038","September 30, 2005","2410","VANCOUVER","ANMORE VL",0,3,0,0,1820,2005,3,"Vancouver",2177811.39,933,0
"2005-3","5915039","September 30, 2005","2410","VANCOUVER","PORT COQUITLAM CY",18,15,1.2,0.666666666666667,1820,2005,3,"Vancouver",2177811.39,933,0.0826517855616505
"2005-3","5915043","September 30, 2005","2410","VANCOUVER","PORT MOODY CY",9,26,0.346153846153846,0,1820,2005,3,"Vancouver",2177811.39,933,0.0413258927808253
"2005-3","5915046","September 30, 2005","2410","VANCOUVER","NORTH VANCOUVER DM",4,6,0.666666666666667,0,1820,2005,3,"Vancouver",2177811.39,933,0.0183670634581446
"2005-3","5915051","September 30, 2005","2410","VANCOUVER","NORTH VANCOUVER CY",10,7,1.42857142857143,1.85714285714286,1820,2005,3,"Vancouver",2177811.39,933,0.0459176586453614
"2005-3","5915055","September 30, 2005","2410","VANCOUVER","WEST VANCOUVER DM",20,30,0.666666666666667,0,1820,2005,3,"Vancouver",2177811.39,933,0.0918353172907228
"2005-3","5915062","September 30, 2005","2410","VANCOUVER","BOWEN ISLAND IM",0,6,0,0,1820,2005,3,"Vancouver",2177811.39,933,0
"2005-3","5915070","September 30, 2005","2410","VANCOUVER","PITT MEADOWS CY",13,25,0.52,0,1820,2005,3,"Vancouver",2177811.39,933,0.0596929562389698
"2005-3","5915075","September 30, 2005","2410","VANCOUVER","MAPLE RIDGE CY",26,56,0.464285714285714,0.125,1820,2005,3,"Vancouver",2177811.39,933,0.11938591247794
"2005-3","5917005","September 30, 2005","2440","VICTORIA","NORTH SAANICH DM",4,10,0.4,0,1994,2005,3,"Victoria",338699.908,935,0.118098644420063
"2005-3","5917010","September 30, 2005","2440","VICTORIA","SIDNEY T",3,3,1,1,1994,2005,3,"Victoria",338699.908,935,0.0885739833150471
"2005-3","5917015","September 30, 2005","2440","VICTORIA","CENTRAL SAANICH DM",3,4,0.75,0,1994,2005,3,"Victoria",338699.908,935,0.0885739833150471
"2005-3","5917021","September 30, 2005","2440","VICTORIA","SAANICH DM",18,24,0.75,0,1994,2005,3,"Victoria",338699.908,935,0.531443899890283
"2005-3","5917030","September 30, 2005","2440","VICTORIA","OAK BAY DM",1,3,0.333333333333333,0,1994,2005,3,"Victoria",338699.908,935,0.0295246611050157
"2005-3","5917034","September 30, 2005","2440","VICTORIA","VICTORIA CY",22,12,1.83333333333333,3.41666666666667,1994,2005,3,"Victoria",338699.908,935,0.649542544310346
"2005-3","5917040","September 30, 2005","2440","VICTORIA","ESQUIMALT DM",6,6,1,0.666666666666667,1994,2005,3,"Victoria",338699.908,935,0.177147966630094
"2005-3","5917041","September 30, 2005","2440","VICTORIA","COLWOOD CY",17,17,1,0.411764705882353,1994,2005,3,"Victoria",338699.908,935,0.501919238785267
"2005-3","5917044","September 30, 2005","2440","VICTORIA","LANGFORD CY",18,39,0.461538461538462,0,1994,2005,3,"Victoria",338699.908,935,0.531443899890283
"2005-3","5917047","September 30, 2005","2440","VICTORIA","VIEW ROYAL T",4,6,0.666666666666667,0,1994,2005,3,"Victoria",338699.908,935,0.118098644420063
"2005-3","5917049","September 30, 2005","2440","VICTORIA","HIGHLANDS DM",1,1,1,0,1994,2005,3,"Victoria",338699.908,935,0.0295246611050157
"2005-3","5917052","September 30, 2005","2440","VICTORIA","SOOKE DM",7,18,0.388888888888889,0,1994,2005,3,"Victoria",338699.908,935,0.20667262773511
"2005-3","5917054","September 30, 2005","2440","VICTORIA","JUAN DE FUCA PART 1 RDA",1,6,0.166666666666667,0,1994,2005,3,"Victoria",338699.908,935,0.0295246611050157
"2005-4","1209034","December 31, 2005","0580","HALIFAX","HALIFAX RGM",37,230,0.160869565217391,0,429,2005,4,"Halifax",384407.296,205,0.962520752987997
"2005-4","2421045","December 31, 2005","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL V",3,5,0.6,0,1647,2005,4,"Quebec",728580.059,421,0.0411759828304606
"2005-4","2422005","December 31, 2005","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",4,4,1,0,1647,2005,4,"Quebec",728580.059,421,0.0549013104406142
"2005-4","2422035","December 31, 2005","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",3,1,3,0,1647,2005,4,"Quebec",728580.059,421,0.0411759828304606
"2005-4","2423027","December 31, 2005","1400","QUÃBEC","QUÃBEC V",245,195,1.25641025641026,0.235897435897436,1647,2005,4,"Quebec",728580.059,421,3.36270526448762
"2005-4","2425213","December 31, 2005","1400","QUÃBEC","LÃVIS V",83,103,0.805825242718447,0,1647,2005,4,"Quebec",728580.059,421,1.13920219164274
"2005-4","2426070","December 31, 2005","1400","QUÃBEC","SAINT-LAMBERT-DE-LAUZON MÃ",6,11,0.545454545454545,0,1647,2005,4,"Quebec",728580.059,421,0.0823519656609213
"2005-4","2452007","December 31, 2005","1060","MONTRÃAL","BROSSARD V",10,20,0.5,0,777,2005,4,"Montreal",3783400.33,462,0.0264312500073181
"2005-4","2455057","December 31, 2005","1060","MONTRÃAL","RICHELIEU V",2,3,0.666666666666667,0.666666666666667,777,2005,4,"Montreal",3783400.33,462,0.00528625000146363
"2005-4","2455065","December 31, 2005","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",2,3,0.666666666666667,0,777,2005,4,"Montreal",3783400.33,462,0.00528625000146363
"2005-4","2457005","December 31, 2005","1060","MONTRÉAL","CHAMBLY V",11,25,0.44,0.36,777,2005,4,"Montreal",3783400.33,462,0.02907437500805
"2005-4","2457010","December 31, 2005","1060","MONTRÉAL","CARIGNAN V",7,16,0.4375,0,777,2005,4,"Montreal",3783400.33,462,0.0185018750051227
"2005-4","2457020","December 31, 2005","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",13,19,0.684210526315789,0.315789473684211,777,2005,4,"Montreal",3783400.33,462,0.0343606250095136
"2005-4","2457025","December 31, 2005","1060","MONTRÃAL","VERCHÃRES MÃ",12,15,0.8,0.8,777,2005,4,"Montreal",3783400.33,462,0.0317175000087818
"2005-4","2457030","December 31, 2005","1060","MONTRÃAL","BOIS-DES-FILION V",1,3,0.333333333333333,0,777,2005,4,"Montreal",3783400.33,462,0.00264312500073182
"2005-4","2457035","December 31, 2005","1060","MONTRÉAL","SAINT-CONSTANT V",38,31,1.2258064516129,0.645161290322581,777,2005,4,"Montreal",3783400.33,462,0.100438750027809
"2005-4","2457040","December 31, 2005","1060","MONTRÃAL","COTEAU-DU-LAC V",11,10,1.1,0.8,777,2005,4,"Montreal",3783400.33,462,0.02907437500805
"2005-4","2458227","December 31, 2005","1060","MONTRÉAL","LONGUEUIL V",177,157,1.12738853503185,1,777,2005,4,"Montreal",3783400.33,462,0.467833125129531
"2005-4","2459010","December 31, 2005","1060","MONTRÉAL","CARIGNAN V",6,12,0.5,0.25,777,2005,4,"Montreal",3783400.33,462,0.0158587500043909
"2005-4","2459015","December 31, 2005","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",5,18,0.277777777777778,0,777,2005,4,"Montreal",3783400.33,462,0.0132156250036591
"2005-4","2459020","December 31, 2005","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",4,5,0.8,1.8,777,2005,4,"Montreal",3783400.33,462,0.0105725000029273
"2005-4","2460005","December 31, 2005","1060","MONTRÉAL","CHAMBLY V",1,1,1,0,777,2005,4,"Montreal",3783400.33,462,0.00264312500073182
"2005-4","2460013","December 31, 2005","1060","MONTRÉAL","REPENTIGNY V",147,114,1.28947368421053,0.342105263157895,777,2005,4,"Montreal",3783400.33,462,0.388539375107577
"2005-4","2460020","December 31, 2005","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",3,4,0.75,0,777,2005,4,"Montreal",3783400.33,462,0.00792937500219545
"2005-4","2460028","December 31, 2005","1060","MONTRÃAL","L'ASSOMPTION V",28,29,0.96551724137931,0.517241379310345,777,2005,4,"Montreal",3783400.33,462,0.0740075000204908
"2005-4","2464008","December 31, 2005","1060","MONTRÃAL","TERREBONNE V",81,98,0.826530612244898,0.183673469387755,777,2005,4,"Montreal",3783400.33,462,0.214093125059277
"2005-4","2464015","December 31, 2005","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",37,61,0.60655737704918,0.0819672131147541,777,2005,4,"Montreal",3783400.33,462,0.0977956250270772
"2005-4","2465005","December 31, 2005","1060","MONTRÉAL","CHAMBLY V",291,216,1.34722222222222,0.194444444444444,777,2005,4,"Montreal",3783400.33,462,0.769149375212958
"2005-4","2466023","December 31, 2005","1060","MONTRÉAL","MONTRÉAL V",1284,310,4.14193548387097,1.94516129032258,777,2005,4,"Montreal",3783400.33,462,3.39377250093965
"2005-4","2467010","December 31, 2005","1060","MONTRÉAL","CARIGNAN V",2,2,1,0,777,2005,4,"Montreal",3783400.33,462,0.00528625000146363
"2005-4","2467015","December 31, 2005","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",9,20,0.45,0.3,777,2005,4,"Montreal",3783400.33,462,0.0237881250065863
"2005-4","2467020","December 31, 2005","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",48,50,0.96,0.76,777,2005,4,"Montreal",3783400.33,462,0.126870000035127
"2005-4","2467025","December 31, 2005","1060","MONTRÃAL","VERCHÃRES MÃ",7,11,0.636363636363636,0,777,2005,4,"Montreal",3783400.33,462,0.0185018750051227
"2005-4","2467030","December 31, 2005","1060","MONTRÃAL","BOIS-DES-FILION V",8,3,2.66666666666667,2,777,2005,4,"Montreal",3783400.33,462,0.0211450000058545
"2005-4","2467035","December 31, 2005","1060","MONTRÉAL","SAINT-CONSTANT V",1,1,1,2,777,2005,4,"Montreal",3783400.33,462,0.00264312500073182
"2005-4","2467045","December 31, 2005","1060","MONTRÉAL","MERCIER V",2,3,0.666666666666667,0,777,2005,4,"Montreal",3783400.33,462,0.00528625000146363
"2005-4","2467050","December 31, 2005","1060","MONTRÉAL","LES CÈDRES MÉ",9,11,0.818181818181818,0.545454545454545,777,2005,4,"Montreal",3783400.33,462,0.0237881250065863
"2005-4","2470022","December 31, 2005","1060","MONTRÉAL","BEAUHARNOIS V",0,3,0,0,777,2005,4,"Montreal",3783400.33,462,0
"2005-4","2471050","December 31, 2005","1060","MONTRÉAL","LES CÈDRES MÉ",0,2,0,0,777,2005,4,"Montreal",3783400.33,462,0
"2005-4","2471055","December 31, 2005","1060","MONTRÃAL","POINTE-DES-CASCADES VL",1,3,0.333333333333333,0,777,2005,4,"Montreal",3783400.33,462,0.00264312500073182
"2005-4","2471060","December 31, 2005","1060","MONTRÃAL","L'ÃLE-PERROT V",32,8,4,3.25,777,2005,4,"Montreal",3783400.33,462,0.0845800000234181
"2005-4","2471065","December 31, 2005","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",9,10,0.9,0,777,2005,4,"Montreal",3783400.33,462,0.0237881250065863
"2005-4","2471070","December 31, 2005","1060","MONTRÃAL","PINCOURT V",25,34,0.735294117647059,0.5,777,2005,4,"Montreal",3783400.33,462,0.0660781250182954
"2005-4","2471083","December 31, 2005","1060","MONTRÃAL","SAINT-JEAN-SUR-RICHELIEU V",38,57,0.666666666666667,0.087719298245614,777,2005,4,"Montreal",3783400.33,462,0.100438750027809
"2005-4","2471090","December 31, 2005","1060","MONTRÃAL","VAUDREUIL-SUR-LE-LAC VL",5,5,1,0,777,2005,4,"Montreal",3783400.33,462,0.0132156250036591
"2005-4","2471105","December 31, 2005","1060","MONTRÉAL","SAINT-LAZARE V",27,33,0.818181818181818,0.0909090909090909,777,2005,4,"Montreal",3783400.33,462,0.071364375019759
"2005-4","2472005","December 31, 2005","1060","MONTRÉAL","CHAMBLY V",33,25,1.32,0.24,777,2005,4,"Montreal",3783400.33,462,0.0872231250241499
"2005-4","2472010","December 31, 2005","1060","MONTRÉAL","CARIGNAN V",0,3,0,0,777,2005,4,"Montreal",3783400.33,462,0
"2005-4","2472015","December 31, 2005","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",13,37,0.351351351351351,0.0540540540540541,777,2005,4,"Montreal",3783400.33,462,0.0343606250095136
"2005-4","2472020","December 31, 2005","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",0,3,0,0,777,2005,4,"Montreal",3783400.33,462,0
"2005-4","2472025","December 31, 2005","1060","MONTRÃAL","VERCHÃRES MÃ",0,9,0,0,777,2005,4,"Montreal",3783400.33,462,0
"2005-4","2472032","December 31, 2005","1060","MONTRÃAL","WESTMOUNT V",0,1,0,0,777,2005,4,"Montreal",3783400.33,462,0
"2005-4","2473005","December 31, 2005","1060","MONTRÉAL","CHAMBLY V",6,2,3,0,777,2005,4,"Montreal",3783400.33,462,0.0158587500043909
"2005-4","2473010","December 31, 2005","1060","MONTRÉAL","CARIGNAN V",37,7,5.28571428571429,1,777,2005,4,"Montreal",3783400.33,462,0.0977956250270772
"2005-4","2473015","December 31, 2005","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",33,54,0.611111111111111,0.037037037037037,777,2005,4,"Montreal",3783400.33,462,0.0872231250241499
"2005-4","2473020","December 31, 2005","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,0,777,2005,4,"Montreal",3783400.33,462,0.00264312500073182
"2005-4","2473025","December 31, 2005","1060","MONTRÃAL","VERCHÃRES MÃ",0,2,0,0,777,2005,4,"Montreal",3783400.33,462,0
"2005-4","2473030","December 31, 2005","1060","MONTRÃAL","BOIS-DES-FILION V",8,10,0.8,0,777,2005,4,"Montreal",3783400.33,462,0.0211450000058545
"2005-4","2473035","December 31, 2005","1060","MONTRÉAL","SAINT-CONSTANT V",7,14,0.5,0,777,2005,4,"Montreal",3783400.33,462,0.0185018750051227
"2005-4","2474005","December 31, 2005","1060","MONTRÉAL","CHAMBLY V",3,43,0.0697674418604651,0,777,2005,4,"Montreal",3783400.33,462,0.00792937500219545
"2005-4","2475005","December 31, 2005","1060","MONTRÉAL","CHAMBLY V",3,28,0.107142857142857,0,777,2005,4,"Montreal",3783400.33,462,0.00792937500219545
"2005-4","2475017","December 31, 2005","1060","MONTRÉAL","SAINT-JÉRÔME V",55,53,1.0377358490566,0.150943396226415,777,2005,4,"Montreal",3783400.33,462,0.14537187504025
"2005-4","2476025","December 31, 2005","1060","MONTRÃAL","VERCHÃRES MÃ",0,6,0,0,777,2005,4,"Montreal",3783400.33,462,0
"2005-4","3502036","December 31, 2005","1265","OTTAWA","CLARENCE-ROCKLAND C",6,12,0.5,0,951,2005,4,"Ottawa",1188141.66,505,0.0504990288784252
"2005-4","3502048","December 31, 2005","1265","OTTAWA","RUSSELL TP",10,24,0.416666666666667,0,951,2005,4,"Ottawa",1188141.66,505,0.0841650481307086
"2005-4","3506008","December 31, 2005","1265","OTTAWA","OTTAWA CV",398,521,0.763915547024952,0,951,2005,4,"Ottawa",1188141.66,505,3.3497689156022
"2005-4","3518001","December 31, 2005","2270","TORONTO","PICKERING CY",22,17,1.29411764705882,0,1473,2005,4,"Toronto",5324050.69,535,0.0413219206220593
"2005-4","3518005","December 31, 2005","2270","TORONTO","TORONTO C",45,196,0.229591836734694,0,1473,2005,4,"Toronto",5324050.69,535,0.0845221103633031
"2005-4","3518029","December 31, 2005","2270","TORONTO","UXBRIDGE TP",1,29,0.0344827586206897,0,1473,2005,4,"Toronto",5324050.69,535,0.00187826911918451
"2005-4","3519028","December 31, 2005","2270","TORONTO","VAUGHAN CY",4,85,0.0470588235294118,0,1473,2005,4,"Toronto",5324050.69,535,0.00751307647673805
"2005-4","3519036","December 31, 2005","2270","TORONTO","MARKHAM CY",21,250,0.084,0.064,1473,2005,4,"Toronto",5324050.69,535,0.0394436515028748
"2005-4","3519038","December 31, 2005","2270","TORONTO","RICHMOND HILL T",8,98,0.0816326530612245,0,1473,2005,4,"Toronto",5324050.69,535,0.0150261529534761
"2005-4","3519044","December 31, 2005","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",10,12,0.833333333333333,0,1473,2005,4,"Toronto",5324050.69,535,0.0187826911918451
"2005-4","3519046","December 31, 2005","2270","TORONTO","AURORA T",3,5,0.6,0,1473,2005,4,"Toronto",5324050.69,535,0.00563480735755354
"2005-4","3519048","December 31, 2005","2270","TORONTO","NEWMARKET T",4,25,0.16,0,1473,2005,4,"Toronto",5324050.69,535,0.00751307647673805
"2005-4","3519049","December 31, 2005","2270","TORONTO","KING TP",0,5,0,0,1473,2005,4,"Toronto",5324050.69,535,0
"2005-4","3519054","December 31, 2005","2270","TORONTO","EAST GWILLIMBURY T",2,5,0.4,0,1473,2005,4,"Toronto",5324050.69,535,0.00375653823836903
"2005-4","3519070","December 31, 2005","2270","TORONTO","GEORGINA T",2,46,0.0434782608695652,0,1473,2005,4,"Toronto",5324050.69,535,0.00375653823836903
"2005-4","3520005","December 31, 2005","2270","TORONTO","TORONTO C",739,377,1.96021220159151,1.04509283819629,1473,2005,4,"Toronto",5324050.69,535,1.38804087907736
"2005-4","3521005","December 31, 2005","2270","TORONTO","TORONTO C",58,123,0.471544715447154,0,1473,2005,4,"Toronto",5324050.69,535,0.108939608912702
"2005-4","3521010","December 31, 2005","2270","TORONTO","BRAMPTON CY",123,414,0.297101449275362,0,1473,2005,4,"Toronto",5324050.69,535,0.231027101659695
"2005-4","3521024","December 31, 2005","2270","TORONTO","CALEDON T",9,28,0.321428571428571,0,1473,2005,4,"Toronto",5324050.69,535,0.0169044220726606
"2005-4","3522012","December 31, 2005","2270","TORONTO","MONO T",1,7,0.142857142857143,0,1473,2005,4,"Toronto",5324050.69,535,0.00187826911918451
"2005-4","3522014","December 31, 2005","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",1,3,0.333333333333333,0,1473,2005,4,"Toronto",5324050.69,535,0.00187826911918451
"2005-4","3524001","December 31, 2005","2270","TORONTO","PICKERING CY",82,124,0.661290322580645,0,1473,2005,4,"Toronto",5324050.69,535,0.15401806777313
"2005-4","3524002","December 31, 2005","0610","HAMILTON","BURLINGTON CY",31,60,0.516666666666667,0,603,2005,4,"Hamilton",719003.332,537,0.43115238303235
"2005-4","3524009","December 31, 2005","2270","TORONTO","MILTON T",21,159,0.132075471698113,0,1473,2005,4,"Toronto",5324050.69,535,0.0394436515028748
"2005-4","3524015","December 31, 2005","2270","TORONTO","HALTON HILLS T",19,55,0.345454545454545,0,1473,2005,4,"Toronto",5324050.69,535,0.0356871132645058
"2005-4","3525005","December 31, 2005","0610","HAMILTON","HAMILTON C",59,128,0.4609375,0,603,2005,4,"Hamilton",719003.332,537,0.820580341900279
"2005-4","3526065","December 31, 2005","0610","HAMILTON","GRIMSBY T",25,25,1,0,603,2005,4,"Hamilton",719003.332,537,0.347703534703508
"2005-4","3543007","December 31, 2005","2270","TORONTO","NEW TECUMSETH T",0,27,0,0,1473,2005,4,"Toronto",5324050.69,535,0
"2005-4","3543014","December 31, 2005","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",0,14,0,0,1473,2005,4,"Toronto",5324050.69,535,0
"2005-4","4602069","December 31, 2005","2680","WINNIPEG","TACHÉ RM",6,14,0.428571428571429,0,2169,2005,4,"Winnipeg",715651.017,602,0.0838397467127473
"2005-4","4602075","December 31, 2005","2680","WINNIPEG","RITCHOT RM",1,4,0.25,0,2169,2005,4,"Winnipeg",715651.017,602,0.0139732911187912
"2005-4","4610052","December 31, 2005","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",0,1,0,0,2169,2005,4,"Winnipeg",715651.017,602,0
"2005-4","4611040","December 31, 2005","2680","WINNIPEG","WINNIPEG CY",175,271,0.645756457564576,0.011070110701107,2169,2005,4,"Winnipeg",715651.017,602,2.44532594578846
"2005-4","4611042","December 31, 2005","2680","WINNIPEG","HEADINGLEY RM",0,4,0,0,2169,2005,4,"Winnipeg",715651.017,602,0
"2005-4","4612047","December 31, 2005","2680","WINNIPEG","SPRINGFIELD RM",11,20,0.55,0,2169,2005,4,"Winnipeg",715651.017,602,0.153706202306703
"2005-4","4613032","December 31, 2005","2680","WINNIPEG","EAST ST. PAUL RM",7,9,0.777777777777778,0,2169,2005,4,"Winnipeg",715651.017,602,0.0978130378315385
"2005-4","4613037","December 31, 2005","2680","WINNIPEG","WEST ST. PAUL RM",2,3,0.666666666666667,0,2169,2005,4,"Winnipeg",715651.017,602,0.0279465822375824
"2005-4","4613056","December 31, 2005","2680","WINNIPEG","ST. CLEMENTS RM",2,7,0.285714285714286,0,2169,2005,4,"Winnipeg",715651.017,602,0.0279465822375824
"2005-4","4706022","December 31, 2005","1490","REGINA","BELLE PLAINE VL",0,1,0,0,1125,2005,4,"Regina",200878.489,705,0
"2005-4","4706023","December 31, 2005","1490","REGINA","PENSE T",0,1,0,0,1125,2005,4,"Regina",200878.489,705,0
"2005-4","4706027","December 31, 2005","1490","REGINA","REGINA CY",74,118,0.627118644067797,0,1125,2005,4,"Regina",200878.489,705,3.68381902753161
"2005-4","4706029","December 31, 2005","1490","REGINA","EDENWOLD NO. 158 RM",0,2,0,0,1125,2005,4,"Regina",200878.489,705,0
"2005-4","4706030","December 31, 2005","1490","REGINA","WHITE CITY T",0,1,0,0,1125,2005,4,"Regina",200878.489,705,0
"2005-4","4706058","December 31, 2005","1490","REGINA","REGINA BEACH T",1,1,1,3,1125,2005,4,"Regina",200878.489,705,0.0497813382098867
"2005-4","4711065","December 31, 2005","1700","SASKATOON","CORMAN PARK NO. 344 RM",0,6,0,0,1299,2005,4,"Saskatoon",241473.908,725,0
"2005-4","4711066","December 31, 2005","1700","SASKATOON","SASKATOON CY",121,45,2.68888888888889,0,1299,2005,4,"Saskatoon",241473.908,725,5.010893350846
"2005-4","4711067","December 31, 2005","1700","SASKATOON","LANGHAM T",0,2,0,0,1299,2005,4,"Saskatoon",241473.908,725,0
"2005-4","4711068","December 31, 2005","1700","SASKATOON","WARMAN CY",6,20,0.3,0,1299,2005,4,"Saskatoon",241473.908,725,0.248474050455174
"2005-4","4711069","December 31, 2005","1700","SASKATOON","BLUCHER NO. 343 RM",0,1,0,0,1299,2005,4,"Saskatoon",241473.908,725,0
"2005-4","4711070","December 31, 2005","1700","SASKATOON","MARTENSVILLE CY",6,11,0.545454545454545,0,1299,2005,4,"Saskatoon",241473.908,725,0.248474050455174
"2005-4","4711073","December 31, 2005","1700","SASKATOON","DALMENY T",0,1,0,0,1299,2005,4,"Saskatoon",241473.908,725,0
"2005-4","4711075","December 31, 2005","1700","SASKATOON","OSLER T",0,1,0,0,1299,2005,4,"Saskatoon",241473.908,725,0
"2005-4","4712054","December 31, 2005","1700","SASKATOON","VANSCOY NO. 345 RM",0,1,0,0,1299,2005,4,"Saskatoon",241473.908,725,0
"2005-4","4806014","December 31, 2005","0140","CALGARY","ROCKY VIEW COUNTY MD",19,37,0.513513513513513,0,81,2005,4,"Calgary",1120692.72,825,0.169537997891161
"2005-4","4806016","December 31, 2005","0140","CALGARY","CALGARY CY",692,1168,0.592465753424658,0,81,2005,4,"Calgary",1120692.72,825,6.17475234424651
"2005-4","4806017","December 31, 2005","0140","CALGARY","CHESTERMERE CY",25,47,0.531914893617021,0,81,2005,4,"Calgary",1120692.72,825,0.223076313014686
"2005-4","4806019","December 31, 2005","0140","CALGARY","COCHRANE T",11,16,0.6875,0,81,2005,4,"Calgary",1120692.72,825,0.0981535777264619
"2005-4","4806021","December 31, 2005","0140","CALGARY","AIRDRIE CY",45,80,0.5625,0,81,2005,4,"Calgary",1120692.72,825,0.401537363426435
"2005-4","4806022","December 31, 2005","0140","CALGARY","IRRICANA T",1,1,1,0,81,2005,4,"Calgary",1120692.72,825,0.00892305252058745
"2005-4","4806026","December 31, 2005","0140","CALGARY","CROSSFIELD T",1,1,1,0,81,2005,4,"Calgary",1120692.72,825,0.00892305252058745
