"ref_yy","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","X_c0","ref_qq","met_name","population","stcan_cmacode","inventory_per_10kpop"
"2003","3526065","December 31, 2003","0610","HAMILTON","GRIMSBY T",13,27,0.481481481481481,0,595,4,"Hamilton",709382.018,537,0.183258098882343
"2003","3543007","December 31, 2003","2270","TORONTO","NEW TECUMSETH T",40,58,0.689655172413793,0,1465,4,"Toronto",5156167.9,535,0.0775769927895482
"2003","3543014","December 31, 2003","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",28,28,1,0,1465,4,"Toronto",5156167.9,535,0.0543038949526837
"2003","4602069","December 31, 2003","2680","WINNIPEG","TACHÉ RM",0,5,0,0,2161,4,"Winnipeg",709960.273,602,0
"2003","4602075","December 31, 2003","2680","WINNIPEG","RITCHOT RM",0,2,0,0,2161,4,"Winnipeg",709960.273,602,0
"2003","4610052","December 31, 2003","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",1,1,1,0,2161,4,"Winnipeg",709960.273,602,0.0140852951641141
"2003","4611040","December 31, 2003","2680","WINNIPEG","WINNIPEG CY",123,204,0.602941176470588,0,2161,4,"Winnipeg",709960.273,602,1.73249130518603
"2003","4611042","December 31, 2003","2680","WINNIPEG","HEADINGLEY RM",3,5,0.6,0,2161,4,"Winnipeg",709960.273,602,0.0422558854923422
"2003","4612047","December 31, 2003","2680","WINNIPEG","SPRINGFIELD RM",1,6,0.166666666666667,0,2161,4,"Winnipeg",709960.273,602,0.0140852951641141
"2003","4613032","December 31, 2003","2680","WINNIPEG","EAST ST. PAUL RM",12,21,0.571428571428571,0,2161,4,"Winnipeg",709960.273,602,0.169023541969369
"2003","4613037","December 31, 2003","2680","WINNIPEG","WEST ST. PAUL RM",2,6,0.333333333333333,0,2161,4,"Winnipeg",709960.273,602,0.0281705903282281
"2003","4613056","December 31, 2003","2680","WINNIPEG","ST. CLEMENTS RM",1,5,0.2,0,2161,4,"Winnipeg",709960.273,602,0.0140852951641141
"2003","4613062","December 31, 2003","2680",NA,NA,1,3,0.333333333333333,0,2161,4,"Winnipeg",709960.273,602,0.0140852951641141
"2003","4706027","December 31, 2003","1490","REGINA","REGINA CY",66,85,0.776470588235294,0.117647058823529,1117,4,"Regina",200026.833,705,3.29955731489285
"2003","4706029","December 31, 2003","1490","REGINA","EDENWOLD NO. 158 RM",0,5,0,0,1117,4,"Regina",200026.833,705,0
"2003","4706031","December 31, 2003","1490","REGINA","PILOT BUTTE T",0,4,0,0,1117,4,"Regina",200026.833,705,0
"2003","4706032","December 31, 2003","1490","REGINA","BALGONIE T",0,2,0,0,1117,4,"Regina",200026.833,705,0
"2003","4706055","December 31, 2003","1490","REGINA","BUENA VISTA VL",0,1,0,0,1117,4,"Regina",200026.833,705,0
"2003","4706056","December 31, 2003","1490","REGINA","LUMSDEN T",0,1,0,0,1117,4,"Regina",200026.833,705,0
"2003","4706058","December 31, 2003","1490","REGINA","REGINA BEACH T",3,1,3,3,1117,4,"Regina",200026.833,705,0.149979877949675
"2003","4711061","December 31, 2003","1700","SASKATOON","DUNDURN NO. 314 RM",0,1,0,0,1291,4,"Saskatoon",237924.912,725,0
"2003","4711065","December 31, 2003","1700","SASKATOON","CORMAN PARK NO. 344 RM",0,6,0,0,1291,4,"Saskatoon",237924.912,725,0
"2003","4711066","December 31, 2003","1700","SASKATOON","SASKATOON CY",67,81,0.827160493827161,0,1291,4,"Saskatoon",237924.912,725,2.81601449116014
"2003","4711067","December 31, 2003","1700","SASKATOON","LANGHAM T",0,1,0,0,1291,4,"Saskatoon",237924.912,725,0
"2003","4711068","December 31, 2003","1700","SASKATOON","WARMAN CY",5,14,0.357142857142857,0,1291,4,"Saskatoon",237924.912,725,0.210150335161204
"2003","4711069","December 31, 2003","1700","SASKATOON","BLUCHER NO. 343 RM",0,3,0,0,1291,4,"Saskatoon",237924.912,725,0
"2003","4711070","December 31, 2003","1700","SASKATOON","MARTENSVILLE CY",6,7,0.857142857142857,0,1291,4,"Saskatoon",237924.912,725,0.252180402193445
"2003","4711075","December 31, 2003","1700","SASKATOON","OSLER T",0,1,0,0,1291,4,"Saskatoon",237924.912,725,0
"2003","4712054","December 31, 2003","1700","SASKATOON","VANSCOY NO. 345 RM",0,2,0,0,1291,4,"Saskatoon",237924.912,725,0
"2003","4806014","December 31, 2003","0140","CALGARY","ROCKY VIEW COUNTY MD",34,73,0.465753424657534,0,73,4,"Calgary",1049550.64,825,0.32394816128167
"2003","4806016","December 31, 2003","0140","CALGARY","CALGARY CY",980,1471,0.666213460231135,0.0421481985044188,73,4,"Calgary",1049550.64,825,9.33732935458931
"2003","4806017","December 31, 2003","0140","CALGARY","CHESTERMERE CY",29,34,0.852941176470588,0,73,4,"Calgary",1049550.64,825,0.276308725799072
"2003","4806019","December 31, 2003","0140","CALGARY","COCHRANE T",23,19,1.21052631578947,0,73,4,"Calgary",1049550.64,825,0.219141403219953
"2003","4806021","December 31, 2003","0140","CALGARY","AIRDRIE CY",77,81,0.950617283950617,0,73,4,"Calgary",1049550.64,825,0.733647306432018
"2003","4806024","December 31, 2003","0140","CALGARY","BEISEKER VL",0,1,0,0,73,4,"Calgary",1049550.64,825,0
"2003","4806026","December 31, 2003","0140","CALGARY","CROSSFIELD T",6,8,0.75,0,73,4,"Calgary",1049550.64,825,0.0571673225791182
"2003","4810066","December 31, 2003","0340","EDMONTON","BON ACCORD T",2,4,0.5,0,247,4,"Edmonton",1014137.09,835,0.0197211996259796
"2003","4811012","December 31, 2003","0340","EDMONTON","LEDUC COUNTY MD",0,2,0,0,247,4,"Edmonton",1014137.09,835,0
"2003","4811013","December 31, 2003","0340","EDMONTON","BEAUMONT CY",27,44,0.613636363636364,0,247,4,"Edmonton",1014137.09,835,0.266236194950724
"2003","4811016","December 31, 2003","0340","EDMONTON","LEDUC CY",17,16,1.0625,0,247,4,"Edmonton",1014137.09,835,0.167630196820826
"2003","4811018","December 31, 2003","0340","EDMONTON","DEVON T",12,25,0.48,0,247,4,"Edmonton",1014137.09,835,0.118327197755877
"2003","4811019","December 31, 2003","0340","EDMONTON","CALMAR T",1,3,0.333333333333333,0,247,4,"Edmonton",1014137.09,835,0.00986059981298978
"2003","4811034","December 31, 2003","0340","EDMONTON","PARKLAND COUNTY MD",14,43,0.325581395348837,0,247,4,"Edmonton",1014137.09,835,0.138048397381857
"2003","4811046","December 31, 2003","0340","EDMONTON","SPRING LAKE VL",0,1,0,0,247,4,"Edmonton",1014137.09,835,0
"2003","4811048","December 31, 2003","0340","EDMONTON","STONY PLAIN T",26,42,0.619047619047619,0,247,4,"Edmonton",1014137.09,835,0.256375595137734
"2003","4811049","December 31, 2003","0340","EDMONTON","SPRUCE GROVE CY",35,83,0.421686746987952,0,247,4,"Edmonton",1014137.09,835,0.345120993454642
"2003","4811052","December 31, 2003","0340","EDMONTON","STRATHCONA COUNTY SM",71,225,0.315555555555556,0,247,4,"Edmonton",1014137.09,835,0.700102586722274
"2003","4811056","December 31, 2003","0340","EDMONTON","FORT SASKATCHEWAN CY",23,28,0.821428571428571,0,247,4,"Edmonton",1014137.09,835,0.226793795698765
"2003","4811059","December 31, 2003","0340","EDMONTON","STURGEON COUNTY MD",0,10,0,0,247,4,"Edmonton",1014137.09,835,0
"2003","4811061","December 31, 2003","0340","EDMONTON","EDMONTON CY",667,906,0.736203090507726,0,247,4,"Edmonton",1014137.09,835,6.57702007526418
"2003","4811062","December 31, 2003","0340","EDMONTON","ST. ALBERT CY",116,122,0.950819672131147,0,247,4,"Edmonton",1014137.09,835,1.14382957830681
"2003","4811064","December 31, 2003","0340","EDMONTON","GIBBONS T",0,2,0,0,247,4,"Edmonton",1014137.09,835,0
"2003","4811068","December 31, 2003","0340","EDMONTON","MORINVILLE T",15,20,0.75,0,247,4,"Edmonton",1014137.09,835,0.147908997194847
"2003","4811069","December 31, 2003","0340","EDMONTON","LEGAL T",0,1,0,0,247,4,"Edmonton",1014137.09,835,0
"2003","5915001","December 31, 2003","2410","VANCOUVER","LANGLEY DM",40,59,0.677966101694915,0.0508474576271186,1813,4,"Vancouver",2130166.64,933,0.187778736409091
"2003","5915004","December 31, 2003","2410","VANCOUVER","SURREY CY",341,403,0.846153846153846,0.0471464019851117,1813,4,"Vancouver",2130166.64,933,1.6008137278875
"2003","5915007","December 31, 2003","2410","VANCOUVER","WHITE ROCK CY",8,14,0.571428571428571,0,1813,4,"Vancouver",2130166.64,933,0.0375557472818183
"2003","5915011","December 31, 2003","2410","VANCOUVER","DELTA CY",12,28,0.428571428571429,0,1813,4,"Vancouver",2130166.64,933,0.0563336209227274
"2003","5915015","December 31, 2003","2410","VANCOUVER","RICHMOND CY",90,83,1.08433734939759,0.313253012048193,1813,4,"Vancouver",2130166.64,933,0.422502156920456
"2003","5915022","December 31, 2003","2410","VANCOUVER","VANCOUVER CY",112,107,1.04672897196262,0.691588785046729,1813,4,"Vancouver",2130166.64,933,0.525780461945456
"2003","5915025","December 31, 2003","2410","VANCOUVER","BURNABY CY",129,144,0.895833333333333,0.180555555555556,1813,4,"Vancouver",2130166.64,933,0.60558642491932
"2003","5915029","December 31, 2003","2410","VANCOUVER","NEW WESTMINSTER CY",8,7,1.14285714285714,2.85714285714286,1813,4,"Vancouver",2130166.64,933,0.0375557472818183
"2003","5915034","December 31, 2003","2410","VANCOUVER","COQUITLAM CY",18,19,0.947368421052632,1.52631578947368,1813,4,"Vancouver",2130166.64,933,0.0845004313840911
"2003","5915039","December 31, 2003","2410","VANCOUVER","PORT COQUITLAM CY",6,4,1.5,0.5,1813,4,"Vancouver",2130166.64,933,0.0281668104613637
"2003","5915043","December 31, 2003","2410","VANCOUVER","PORT MOODY CY",6,16,0.375,0,1813,4,"Vancouver",2130166.64,933,0.0281668104613637
"2003","5915046","December 31, 2003","2410","VANCOUVER","NORTH VANCOUVER DM",4,17,0.235294117647059,0,1813,4,"Vancouver",2130166.64,933,0.0187778736409091
"2003","5915051","December 31, 2003","2410","VANCOUVER","NORTH VANCOUVER CY",4,4,1,0,1813,4,"Vancouver",2130166.64,933,0.0187778736409091
"2003","5915055","December 31, 2003","2410","VANCOUVER","WEST VANCOUVER DM",6,16,0.375,0,1813,4,"Vancouver",2130166.64,933,0.0281668104613637
"2003","5915070","December 31, 2003","2410","VANCOUVER","PITT MEADOWS CY",3,5,0.6,0,1813,4,"Vancouver",2130166.64,933,0.0140834052306819
"2003","5915075","December 31, 2003","2410","VANCOUVER","MAPLE RIDGE CY",38,66,0.575757575757576,0,1813,4,"Vancouver",2130166.64,933,0.178389799588637
"2003","5917010","December 31, 2003","2440","VICTORIA","SIDNEY T",0,3,0,0,1987,4,"Victoria",332905.172,935,0
"2003","5917015","December 31, 2003","2440","VICTORIA","CENTRAL SAANICH DM",0,2,0,0,1987,4,"Victoria",332905.172,935,0
"2003","5917021","December 31, 2003","2440","VICTORIA","SAANICH DM",20,27,0.740740740740741,0,1987,4,"Victoria",332905.172,935,0.600771681612685
"2003","5917030","December 31, 2003","2440","VICTORIA","OAK BAY DM",7,4,1.75,0.75,1987,4,"Victoria",332905.172,935,0.21027008856444
"2003","5917034","December 31, 2003","2440","VICTORIA","VICTORIA CY",24,13,1.84615384615385,1.76923076923077,1987,4,"Victoria",332905.172,935,0.720926017935221
"2003","5917040","December 31, 2003","2440","VICTORIA","ESQUIMALT DM",2,4,0.5,0,1987,4,"Victoria",332905.172,935,0.0600771681612685
"2003","5917041","December 31, 2003","2440","VICTORIA","COLWOOD CY",9,25,0.36,0,1987,4,"Victoria",332905.172,935,0.270347256725708
"2003","5917042","December 31, 2003","2440","VICTORIA","METCHOSIN DM",1,1,1,0,1987,4,"Victoria",332905.172,935,0.0300385840806342
"2003","5917044","December 31, 2003","2440","VICTORIA","LANGFORD CY",7,29,0.241379310344828,0.0689655172413793,1987,4,"Victoria",332905.172,935,0.21027008856444
"2003","5917047","December 31, 2003","2440","VICTORIA","VIEW ROYAL T",4,9,0.444444444444444,0,1987,4,"Victoria",332905.172,935,0.120154336322537
"2003","5917049","December 31, 2003","2440","VICTORIA","HIGHLANDS DM",1,5,0.2,0,1987,4,"Victoria",332905.172,935,0.0300385840806342
"2003","5917052","December 31, 2003","2440","VICTORIA","SOOKE DM",12,15,0.8,0,1987,4,"Victoria",332905.172,935,0.360463008967611
"2003","5917054","December 31, 2003","2440","VICTORIA","JUAN DE FUCA PART 1 RDA",0,1,0,0,1987,4,"Victoria",332905.172,935,0
"2004","1209034","December 31, 2004","0580","HALIFAX","HALIFAX RGM",104,216,0.481481481481481,0.00925925925925926,425,4,"Halifax",381569.226,205,2.72558668030529
"2004","2421035","December 31, 2004","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",0,3,0,0,1643,4,"Quebec",722534.675,421,0
"2004","2421040","December 31, 2004","1400","QUÃBEC","LAC-BEAUPORT MÃ",0,1,0,0,1643,4,"Quebec",722534.675,421,0
"2004","2421045","December 31, 2004","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL V",2,3,0.666666666666667,0,1643,4,"Quebec",722534.675,421,0.0276803324352565
"2004","2422040","December 31, 2004","1400","QUÃBEC","LAC-BEAUPORT MÃ",1,1,1,0,1643,4,"Quebec",722534.675,421,0.0138401662176282
"2004","2423027","December 31, 2004","1400","QUÃBEC","QUÃBEC V",155,78,1.98717948717949,0.0256410256410256,1643,4,"Quebec",722534.675,421,2.14522576373238
"2004","2425213","December 31, 2004","1400","QUÃBEC","LÃVIS V",62,71,0.873239436619718,0.0845070422535211,1643,4,"Quebec",722534.675,421,0.858090305492951
"2004","2426070","December 31, 2004","1400","QUÃBEC","SAINT-LAMBERT-DE-LAUZON MÃ",9,9,1,0,1643,4,"Quebec",722534.675,421,0.124561495958654
"2004","2452007","December 31, 2004","1060","MONTRÃAL","BROSSARD V",18,34,0.529411764705882,0,773,4,"Montreal",3753837.1,462,0.0479509353242846
"2004","2455057","December 31, 2004","1060","MONTRÃAL","RICHELIEU V",3,2,1.5,0,773,4,"Montreal",3753837.1,462,0.00799182255404743
"2004","2455065","December 31, 2004","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",4,8,0.5,0,773,4,"Montreal",3753837.1,462,0.0106557634053966
"2004","2457005","December 31, 2004","1060","MONTRÉAL","CHAMBLY V",19,30,0.633333333333333,0.466666666666667,773,4,"Montreal",3753837.1,462,0.0506148761756337
"2004","2457010","December 31, 2004","1060","MONTRÉAL","CARIGNAN V",4,18,0.222222222222222,0,773,4,"Montreal",3753837.1,462,0.0106557634053966
"2004","2457020","December 31, 2004","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",21,43,0.488372093023256,0.511627906976744,773,4,"Montreal",3753837.1,462,0.055942757878332
"2004","2457025","December 31, 2004","1060","MONTRÃAL","VERCHÃRES MÃ",20,19,1.05263157894737,0.368421052631579,773,4,"Montreal",3753837.1,462,0.0532788170269829
"2004","2457030","December 31, 2004","1060","MONTRÃAL","BOIS-DES-FILION V",2,4,0.5,0,773,4,"Montreal",3753837.1,462,0.00532788170269829
"2004","2457035","December 31, 2004","1060","MONTRÉAL","SAINT-CONSTANT V",23,28,0.821428571428571,0.285714285714286,773,4,"Montreal",3753837.1,462,0.0612706395810303
"2004","2457040","December 31, 2004","1060","MONTRÃAL","COTEAU-DU-LAC V",5,13,0.384615384615385,0.153846153846154,773,4,"Montreal",3753837.1,462,0.0133197042567457
"2004","2458227","December 31, 2004","1060","MONTRÉAL","LONGUEUIL V",221,158,1.39873417721519,1.06962025316456,773,4,"Montreal",3753837.1,462,0.588730928148161
"2004","2459010","December 31, 2004","1060","MONTRÉAL","CARIGNAN V",3,9,0.333333333333333,0.333333333333333,773,4,"Montreal",3753837.1,462,0.00799182255404743
"2004","2459015","December 31, 2004","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",12,15,0.8,0,773,4,"Montreal",3753837.1,462,0.0319672902161897
"2004","2459020","December 31, 2004","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",11,10,1.1,0.5,773,4,"Montreal",3753837.1,462,0.0293033493648406
"2004","2460005","December 31, 2004","1060","MONTRÉAL","CHAMBLY V",2,1,2,3,773,4,"Montreal",3753837.1,462,0.00532788170269829
"2004","2460013","December 31, 2004","1060","MONTRÉAL","REPENTIGNY V",91,96,0.947916666666667,0.0833333333333333,773,4,"Montreal",3753837.1,462,0.242418617472772
"2004","2460020","December 31, 2004","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",7,9,0.777777777777778,0,773,4,"Montreal",3753837.1,462,0.018647585959444
"2004","2460028","December 31, 2004","1060","MONTRÃAL","L'ASSOMPTION V",13,23,0.565217391304348,0.217391304347826,773,4,"Montreal",3753837.1,462,0.0346312310675389
"2004","2464008","December 31, 2004","1060","MONTRÃAL","TERREBONNE V",124,210,0.59047619047619,0.00952380952380952,773,4,"Montreal",3753837.1,462,0.330328665567294
"2004","2464015","December 31, 2004","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",50,59,0.847457627118644,0.0338983050847458,773,4,"Montreal",3753837.1,462,0.133197042567457
"2004","2465005","December 31, 2004","1060","MONTRÉAL","CHAMBLY V",388,319,1.21630094043887,0.00626959247648903,773,4,"Montreal",3753837.1,462,1.03360905032347
"2004","2466023","December 31, 2004","1060","MONTRÉAL","MONTRÉAL V",1041,319,3.26332288401254,1.55799373040752,773,4,"Montreal",3753837.1,462,2.77316242625446
"2004","2467010","December 31, 2004","1060","MONTRÉAL","CARIGNAN V",5,12,0.416666666666667,0,773,4,"Montreal",3753837.1,462,0.0133197042567457
"2004","2467015","December 31, 2004","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",9,22,0.409090909090909,0.545454545454545,773,4,"Montreal",3753837.1,462,0.0239754676621423
"2004","2467020","December 31, 2004","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",25,45,0.555555555555556,0.355555555555556,773,4,"Montreal",3753837.1,462,0.0665985212837286
"2004","2467025","December 31, 2004","1060","MONTRÃAL","VERCHÃRES MÃ",3,6,0.5,0,773,4,"Montreal",3753837.1,462,0.00799182255404743
"2004","2467030","December 31, 2004","1060","MONTRÃAL","BOIS-DES-FILION V",9,5,1.8,1.8,773,4,"Montreal",3753837.1,462,0.0239754676621423
"2004","2467035","December 31, 2004","1060","MONTRÉAL","SAINT-CONSTANT V",3,4,0.75,1,773,4,"Montreal",3753837.1,462,0.00799182255404743
"2004","2467045","December 31, 2004","1060","MONTRÉAL","MERCIER V",0,3,0,0,773,4,"Montreal",3753837.1,462,0
"2004","2467050","December 31, 2004","1060","MONTRÉAL","LES CÈDRES MÉ",7,11,0.636363636363636,0.454545454545455,773,4,"Montreal",3753837.1,462,0.018647585959444
"2004","2470022","December 31, 2004","1060","MONTRÉAL","BEAUHARNOIS V",2,9,0.222222222222222,0.333333333333333,773,4,"Montreal",3753837.1,462,0.00532788170269829
"2004","2471050","December 31, 2004","1060","MONTRÉAL","LES CÈDRES MÉ",1,4,0.25,0,773,4,"Montreal",3753837.1,462,0.00266394085134914
"2004","2471060","December 31, 2004","1060","MONTRÃAL","L'ÃLE-PERROT V",2,3,0.666666666666667,0,773,4,"Montreal",3753837.1,462,0.00532788170269829
"2004","2471065","December 31, 2004","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",5,8,0.625,0,773,4,"Montreal",3753837.1,462,0.0133197042567457
"2004","2471070","December 31, 2004","1060","MONTRÃAL","PINCOURT V",11,17,0.647058823529412,0,773,4,"Montreal",3753837.1,462,0.0293033493648406
"2004","2471083","December 31, 2004","1060","MONTRÃAL","SAINT-JEAN-SUR-RICHELIEU V",25,30,0.833333333333333,0,773,4,"Montreal",3753837.1,462,0.0665985212837286
"2004","2471090","December 31, 2004","1060","MONTRÃAL","VAUDREUIL-SUR-LE-LAC VL",6,11,0.545454545454545,0,773,4,"Montreal",3753837.1,462,0.0159836451080949
"2004","2471100","December 31, 2004","1060","MONTRÉAL","HUDSON V",1,5,0.2,0,773,4,"Montreal",3753837.1,462,0.00266394085134914
"2004","2471105","December 31, 2004","1060","MONTRÉAL","SAINT-LAZARE V",14,22,0.636363636363636,0,773,4,"Montreal",3753837.1,462,0.037295171918888
"2004","2472005","December 31, 2004","1060","MONTRÉAL","CHAMBLY V",64,35,1.82857142857143,0.285714285714286,773,4,"Montreal",3753837.1,462,0.170492214486345
"2004","2472010","December 31, 2004","1060","MONTRÉAL","CARIGNAN V",3,3,1,0,773,4,"Montreal",3753837.1,462,0.00799182255404743
"2004","2472015","December 31, 2004","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",14,30,0.466666666666667,0,773,4,"Montreal",3753837.1,462,0.037295171918888
"2004","2472025","December 31, 2004","1060","MONTRÃAL","VERCHÃRES MÃ",3,3,1,0,773,4,"Montreal",3753837.1,462,0.00799182255404743
"2004","2472032","December 31, 2004","1060","MONTRÃAL","WESTMOUNT V",0,1,0,0,773,4,"Montreal",3753837.1,462,0
"2004","2473005","December 31, 2004","1060","MONTRÉAL","CHAMBLY V",1,1,1,0,773,4,"Montreal",3753837.1,462,0.00266394085134914
"2004","2473010","December 31, 2004","1060","MONTRÉAL","CARIGNAN V",39,11,3.54545454545455,0,773,4,"Montreal",3753837.1,462,0.103893693202617
"2004","2473015","December 31, 2004","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",59,100,0.59,0.04,773,4,"Montreal",3753837.1,462,0.157172510229599
"2004","2473020","December 31, 2004","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",2,3,0.666666666666667,0,773,4,"Montreal",3753837.1,462,0.00532788170269829
"2004","2473025","December 31, 2004","1060","MONTRÃAL","VERCHÃRES MÃ",1,1,1,0,773,4,"Montreal",3753837.1,462,0.00266394085134914
"2004","2473030","December 31, 2004","1060","MONTRÃAL","BOIS-DES-FILION V",6,9,0.666666666666667,0,773,4,"Montreal",3753837.1,462,0.0159836451080949
"2004","2473035","December 31, 2004","1060","MONTRÉAL","SAINT-CONSTANT V",4,11,0.363636363636364,0,773,4,"Montreal",3753837.1,462,0.0106557634053966
"2004","2474005","December 31, 2004","1060","MONTRÉAL","CHAMBLY V",32,70,0.457142857142857,0,773,4,"Montreal",3753837.1,462,0.0852461072431726
"2004","2475005","December 31, 2004","1060","MONTRÉAL","CHAMBLY V",4,31,0.129032258064516,0,773,4,"Montreal",3753837.1,462,0.0106557634053966
"2004","2475017","December 31, 2004","1060","MONTRÉAL","SAINT-JÉRÔME V",36,55,0.654545454545455,0,773,4,"Montreal",3753837.1,462,0.0959018706485692
"2004","2476025","December 31, 2004","1060","MONTRÃAL","VERCHÃRES MÃ",0,10,0,0,773,4,"Montreal",3753837.1,462,0
"2004","3502036","December 31, 2004","1265","OTTAWA","CLARENCE-ROCKLAND C",1,8,0.125,0,947,4,"Ottawa",1176702.82,505,0.00849832245664203
"2004","3502048","December 31, 2004","1265","OTTAWA","RUSSELL TP",2,11,0.181818181818182,0,947,4,"Ottawa",1176702.82,505,0.0169966449132841
"2004","3506008","December 31, 2004","1265","OTTAWA","OTTAWA CV",299,461,0.648590021691974,0,947,4,"Ottawa",1176702.82,505,2.54099841453597
"2004","3518001","December 31, 2004","2270","TORONTO","PICKERING CY",5,3,1.66666666666667,0,1469,4,"Toronto",5237275.8,535,0.00954694805264981
"2004","3518005","December 31, 2004","2270","TORONTO","TORONTO C",13,175,0.0742857142857143,0,1469,4,"Toronto",5237275.8,535,0.0248220649368895
"2004","3518029","December 31, 2004","2270","TORONTO","UXBRIDGE TP",0,25,0,0,1469,4,"Toronto",5237275.8,535,0
"2004","3519028","December 31, 2004","2270","TORONTO","VAUGHAN CY",3,70,0.0428571428571429,0,1469,4,"Toronto",5237275.8,535,0.00572816883158989
"2004","3519036","December 31, 2004","2270","TORONTO","MARKHAM CY",79,161,0.490683229813665,0.062111801242236,1469,4,"Toronto",5237275.8,535,0.150841779231867
"2004","3519038","December 31, 2004","2270","TORONTO","RICHMOND HILL T",6,145,0.0413793103448276,0,1469,4,"Toronto",5237275.8,535,0.0114563376631798
"2004","3519044","December 31, 2004","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",3,34,0.0882352941176471,0,1469,4,"Toronto",5237275.8,535,0.00572816883158989
"2004","3519046","December 31, 2004","2270","TORONTO","AURORA T",2,42,0.0476190476190476,0,1469,4,"Toronto",5237275.8,535,0.00381877922105993
"2004","3519048","December 31, 2004","2270","TORONTO","NEWMARKET T",0,51,0,0,1469,4,"Toronto",5237275.8,535,0
"2004","3519049","December 31, 2004","2270","TORONTO","KING TP",0,7,0,0,1469,4,"Toronto",5237275.8,535,0
"2004","3519054","December 31, 2004","2270","TORONTO","EAST GWILLIMBURY T",0,3,0,0,1469,4,"Toronto",5237275.8,535,0
"2004","3519070","December 31, 2004","2270","TORONTO","GEORGINA T",0,24,0,0,1469,4,"Toronto",5237275.8,535,0
"2004","3520005","December 31, 2004","2270","TORONTO","TORONTO C",879,379,2.31926121372032,0.511873350923483,1469,4,"Toronto",5237275.8,535,1.67835346765584
"2004","3521005","December 31, 2004","2270","TORONTO","TORONTO C",374,292,1.28082191780822,0.106164383561644,1469,4,"Toronto",5237275.8,535,0.714111714338206
"2004","3521010","December 31, 2004","2270","TORONTO","BRAMPTON CY",230,710,0.323943661971831,0,1469,4,"Toronto",5237275.8,535,0.439159610421891
"2004","3521024","December 31, 2004","2270","TORONTO","CALEDON T",3,50,0.06,0,1469,4,"Toronto",5237275.8,535,0.00572816883158989
"2004","3522012","December 31, 2004","2270","TORONTO","MONO T",3,8,0.375,0,1469,4,"Toronto",5237275.8,535,0.00572816883158989
"2004","3522014","December 31, 2004","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",2,31,0.0645161290322581,0,1469,4,"Toronto",5237275.8,535,0.00381877922105993
"2004","3524001","December 31, 2004","2270","TORONTO","PICKERING CY",88,240,0.366666666666667,0,1469,4,"Toronto",5237275.8,535,0.168026285726637
"2004","3524002","December 31, 2004","0610","HAMILTON","BURLINGTON CY",67,49,1.36734693877551,0,599,4,"Hamilton",714418.297,537,0.937825924690728
"2004","3524009","December 31, 2004","2270","TORONTO","MILTON T",80,131,0.610687022900763,0,1469,4,"Toronto",5237275.8,535,0.152751168842397
"2004","3524015","December 31, 2004","2270","TORONTO","HALTON HILLS T",11,53,0.207547169811321,0,1469,4,"Toronto",5237275.8,535,0.0210032857158296
"2004","3525005","December 31, 2004","0610","HAMILTON","HAMILTON C",64,164,0.390243902439024,0,599,4,"Hamilton",714418.297,537,0.895833719107561
"2004","3526065","December 31, 2004","0610","HAMILTON","GRIMSBY T",41,35,1.17142857142857,0,599,4,"Hamilton",714418.297,537,0.573893476303281
"2004","3543007","December 31, 2004","2270","TORONTO","NEW TECUMSETH T",2,28,0.0714285714285714,0,1469,4,"Toronto",5237275.8,535,0.00381877922105993
"2004","3543014","December 31, 2004","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",4,18,0.222222222222222,0,1469,4,"Toronto",5237275.8,535,0.00763755844211985
"2004","4602069","December 31, 2004","2680","WINNIPEG","TACHÉ RM",5,25,0.2,0,2165,4,"Winnipeg",712822.295,602,0.0701437095201968
"2004","4602075","December 31, 2004","2680","WINNIPEG","RITCHOT RM",2,2,1,0,2165,4,"Winnipeg",712822.295,602,0.0280574838080787
"2004","4610052","December 31, 2004","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",0,1,0,0,2165,4,"Winnipeg",712822.295,602,0
"2004","4611040","December 31, 2004","2680","WINNIPEG","WINNIPEG CY",191,231,0.826839826839827,0,2165,4,"Winnipeg",712822.295,602,2.67948970367152
