"ref_yy","metcode","censustr","date_pbi","metro","stcan_cmacode","inventory","num_structures","unitsperstructure","avgstorycount","full_ct"
"2015","0340","0104.19","December 31, 2015","EDMONTON","835",13,12,1.08333333333333,0,"8350104.19"
"2015","0340","0104.21","December 31, 2015","EDMONTON","835",49,35,1.4,0,"8350104.21"
"2015","0340","0104.23","December 31, 2015","EDMONTON","835",152,103,1.47572815533981,0.0776699029126214,"8350104.23"
"2015","0340","0104.24","December 31, 2015","EDMONTON","835",19,4,4.75,2,"8350104.24"
"2015","0340","0104.26","December 31, 2015","EDMONTON","835",185,109,1.69724770642202,0.293577981651376,"8350104.26"
"2015","0340","0104.27","December 31, 2015","EDMONTON","835",33,4,8.25,1.5,"8350104.27"
"2015","0340","0105.04","December 31, 2015","EDMONTON","835",1,1,1,0,"8350105.04"
"2015","0340","0105.05","December 31, 2015","EDMONTON","835",1,1,1,0,"8350105.05"
"2015","0340","0105.06","December 31, 2015","EDMONTON","835",3,3,1,0,"8350105.06"
"2015","0340","0106.01","December 31, 2015","EDMONTON","835",126,103,1.22330097087379,0,"8350106.01"
"2015","0340","0120.03","December 31, 2015","EDMONTON","835",3,2,1.5,0,"8350120.03"
"2015","0340","0120.06","December 31, 2015","EDMONTON","835",25,23,1.08695652173913,0,"8350120.06"
"2015","0340","0121.04","December 31, 2015","EDMONTON","835",2,2,1,0,"8350121.04"
"2015","0340","0121.06","December 31, 2015","EDMONTON","835",2,2,1,0,"8350121.06"
"2015","0340","0121.07","December 31, 2015","EDMONTON","835",45,39,1.15384615384615,0,"8350121.07"
"2015","0340","0121.08","December 31, 2015","EDMONTON","835",42,39,1.07692307692308,0.307692307692308,"8350121.08"
"2015","0340","0121.09","December 31, 2015","EDMONTON","835",8,6,1.33333333333333,0,"8350121.09"
"2015","0340","0140.03","December 31, 2015","EDMONTON","835",19,18,1.05555555555556,0,"8350140.03"
"2015","0340","0140.04","December 31, 2015","EDMONTON","835",3,3,1,0,"8350140.04"
"2015","0340","0140.05","December 31, 2015","EDMONTON","835",1,1,1,0,"8350140.05"
"2015","0340","0140.06","December 31, 2015","EDMONTON","835",85,73,1.16438356164384,0.0547945205479452,"8350140.06"
"2015","0340","0142.03","December 31, 2015","EDMONTON","835",8,8,1,0,"8350142.03"
"2015","0340","0151.01","December 31, 2015","EDMONTON","835",18,12,1.5,0,"8350151.01"
"2015","0340","0151.02","December 31, 2015","EDMONTON","835",11,11,1,0,"8350151.02"
"2015","0340","0152.00","December 31, 2015","EDMONTON","835",33,30,1.1,0,"8350152.00"
"2015","0340","0153.00","December 31, 2015","EDMONTON","835",7,7,1,0,"8350153.00"
"2015","0340","0154.00","December 31, 2015","EDMONTON","835",30,28,1.07142857142857,0,"8350154.00"
"2015","0340","0156.00","December 31, 2015","EDMONTON","835",1,1,1,0,"8350156.00"
"2015","0340","0161.01","December 31, 2015","EDMONTON","835",6,6,1,0,"8350161.01"
"2015","0340","0162.01","December 31, 2015","EDMONTON","835",28,2,14,4,"8350162.01"
"2015","0340","0162.02","December 31, 2015","EDMONTON","835",80,67,1.19402985074627,0,"8350162.02"
"2015","0340","0163.03","December 31, 2015","EDMONTON","835",34,27,1.25925925925926,0,"8350163.03"
"2015","0340","0163.05","December 31, 2015","EDMONTON","835",6,4,1.5,0,"8350163.05"
"2015","0340","0163.06","December 31, 2015","EDMONTON","835",16,14,1.14285714285714,0,"8350163.06"
"2015","0340","0164.01","December 31, 2015","EDMONTON","835",42,34,1.23529411764706,0,"8350164.01"
"2015","0340","0164.02","December 31, 2015","EDMONTON","835",7,7,1,0,"8350164.02"
"2015","0340","0200.00","December 31, 2015","EDMONTON","835",3,3,1,0,"8350200.00"
"2015","0340","9002.00","December 31, 2015","EDMONTON","835",1,1,1,0,"8359002.00"
"2015","0340","9011.00","December 31, 2015","EDMONTON","835",4,4,1,0,"8359011.00"
"2015","0340","9014.00","December 31, 2015","EDMONTON","835",4,4,1,0,"8359014.00"
"2015","0340","9021.00","December 31, 2015","EDMONTON","835",1,1,1,0,"8359021.00"
"2015","0340","9025.00","December 31, 2015","EDMONTON","835",1,1,1,0,"8359025.00"
"2015","0580","0001.00","December 31, 2015","HALIFAX","205",4,3,1.33333333333333,0,"2050001.00"
"2015","0580","0002.00","December 31, 2015","HALIFAX","205",7,7,1,0,"2050002.00"
"2015","0580","0010.00","December 31, 2015","HALIFAX","205",51,1,51,5,"2050010.00"
"2015","0580","0014.00","December 31, 2015","HALIFAX","205",2,2,1,0,"2050014.00"
"2015","0580","0015.00","December 31, 2015","HALIFAX","205",3,3,1,0,"2050015.00"
"2015","0580","0016.00","December 31, 2015","HALIFAX","205",1,1,1,0,"2050016.00"
"2015","0580","0024.00","December 31, 2015","HALIFAX","205",1,1,1,0,"2050024.00"
"2015","0580","0026.02","December 31, 2015","HALIFAX","205",3,1,3,0,"2050026.02"
"2015","0580","0027.00","December 31, 2015","HALIFAX","205",9,5,1.8,0,"2050027.00"
"2015","0580","0104.02","December 31, 2015","HALIFAX","205",1,1,1,0,"2050104.02"
"2015","0580","0112.00","December 31, 2015","HALIFAX","205",2,1,2,0,"2050112.00"
"2015","0580","0120.00","December 31, 2015","HALIFAX","205",1,1,1,0,"2050120.00"
"2015","0580","0121.02","December 31, 2015","HALIFAX","205",1,1,1,0,"2050121.02"
"2015","0580","0121.05","December 31, 2015","HALIFAX","205",1,1,1,0,"2050121.05"
"2015","0580","0121.06","December 31, 2015","HALIFAX","205",2,2,1,0,"2050121.06"
"2015","0580","0122.03","December 31, 2015","HALIFAX","205",2,2,1,0,"2050122.03"
"2015","0580","0123.01","December 31, 2015","HALIFAX","205",1,1,1,0,"2050123.01"
"2015","0580","0123.02","December 31, 2015","HALIFAX","205",4,4,1,0,"2050123.02"
"2015","0580","0123.04","December 31, 2015","HALIFAX","205",2,2,1,0,"2050123.04"
"2015","0580","0123.05","December 31, 2015","HALIFAX","205",2,2,1,0,"2050123.05"
"2015","0580","0130.03","December 31, 2015","HALIFAX","205",1,1,1,0,"2050130.03"
"2015","0580","0131.05","December 31, 2015","HALIFAX","205",21,16,1.3125,0.3125,"2050131.05"
"2015","0580","0132.04","December 31, 2015","HALIFAX","205",13,13,1,0,"2050132.04"
"2015","0580","0132.06","December 31, 2015","HALIFAX","205",6,6,1,0,"2050132.06"
"2015","0580","0132.07","December 31, 2015","HALIFAX","205",2,2,1,0,"2050132.07"
"2015","0580","0132.08","December 31, 2015","HALIFAX","205",3,3,1,0,"2050132.08"
"2015","0580","0140.00","December 31, 2015","HALIFAX","205",1,1,1,0,"2050140.00"
"2015","0580","0141.00","December 31, 2015","HALIFAX","205",1,1,1,0,"2050141.00"
"2015","0580","0142.01","December 31, 2015","HALIFAX","205",1,1,1,0,"2050142.01"
"2015","0580","0142.02","December 31, 2015","HALIFAX","205",9,4,2.25,0,"2050142.02"
"2015","0580","0143.02","December 31, 2015","HALIFAX","205",1,1,1,0,"2050143.02"
"2015","0580","0150.01","December 31, 2015","HALIFAX","205",1,1,1,0,"2050150.01"
"2015","0580","0150.02","December 31, 2015","HALIFAX","205",3,3,1,0,"2050150.02"
"2015","0580","0151.00","December 31, 2015","HALIFAX","205",1,1,1,0,"2050151.00"
"2015","0580","0152.00","December 31, 2015","HALIFAX","205",5,5,1,0,"2050152.00"
"2015","0580","9001.00","December 31, 2015","HALIFAX","205",3,3,1,0,"2059001.00"
"2015","0580","9006.00","December 31, 2015","HALIFAX","205",2,2,1,0,"2059006.00"
"2015","0610","0001.02","December 31, 2015","HAMILTON","537",2,2,1,0,"5370001.02"
"2015","0610","0001.04","December 31, 2015","HAMILTON","537",4,4,1,0,"5370001.04"
"2015","0610","0001.05","December 31, 2015","HAMILTON","537",4,4,1,0,"5370001.05"
"2015","0610","0001.08","December 31, 2015","HAMILTON","537",3,3,1,0,"5370001.08"
"2015","0610","0002.05","December 31, 2015","HAMILTON","537",1,1,1,0,"5370002.05"
"2015","0610","0002.06","December 31, 2015","HAMILTON","537",11,2,5.5,0,"5370002.06"
"2015","0610","0014.00","December 31, 2015","HAMILTON","537",2,2,1,0,"5370014.00"
"2015","0610","0026.06","December 31, 2015","HAMILTON","537",1,1,1,0,"5370026.06"
"2015","0610","0073.00","December 31, 2015","HAMILTON","537",2,1,2,0,"5370073.00"
"2015","0610","0080.03","December 31, 2015","HAMILTON","537",73,32,2.28125,0,"5370080.03"
"2015","0610","0080.06","December 31, 2015","HAMILTON","537",5,5,1,0,"5370080.06"
"2015","0610","0080.07","December 31, 2015","HAMILTON","537",2,2,1,0,"5370080.07"
"2015","0610","0084.03","December 31, 2015","HAMILTON","537",4,1,4,0,"5370084.03"
"2015","0610","0085.03","December 31, 2015","HAMILTON","537",1,1,1,0,"5370085.03"
"2015","0610","0086.00","December 31, 2015","HAMILTON","537",24,7,3.42857142857143,0,"5370086.00"
"2015","0610","0100.00","December 31, 2015","HAMILTON","537",57,40,1.425,0,"5370100.00"
"2015","0610","0101.01","December 31, 2015","HAMILTON","537",15,5,3,0,"5370101.01"
"2015","0610","0101.02","December 31, 2015","HAMILTON","537",7,7,1,0,"5370101.02"
"2015","0610","0120.01","December 31, 2015","HAMILTON","537",11,6,1.83333333333333,0,"5370120.01"
"2015","0610","0121.00","December 31, 2015","HAMILTON","537",1,1,1,0,"5370121.00"
"2015","0610","0123.00","December 31, 2015","HAMILTON","537",2,2,1,0,"5370123.00"
"2015","0610","0124.00","December 31, 2015","HAMILTON","537",3,3,1,0,"5370124.00"
"2015","0610","0140.02","December 31, 2015","HAMILTON","537",3,1,3,1,"5370140.02"
"2015","0610","0140.03","December 31, 2015","HAMILTON","537",10,2,5,0,"5370140.03"
"2015","0610","0142.02","December 31, 2015","HAMILTON","537",1,1,1,0,"5370142.02"
"2015","0610","0216.00","December 31, 2015","HAMILTON","537",4,4,1,0,"5370216.00"
"2015","0610","0224.00","December 31, 2015","HAMILTON","537",5,5,1,0,"5370224.00"
"2015","0610","0301.00","December 31, 2015","HAMILTON","537",21,10,2.1,0,"5370301.00"
"2015","0610","0303.01","December 31, 2015","HAMILTON","537",7,2,3.5,0,"5370303.01"
"2015","0610","0303.02","December 31, 2015","HAMILTON","537",1,1,1,0,"5370303.02"
"2015","1060","0001.00","December 31, 2015","MONTRÉAL","462",9,4,2.25,2,"4620001.00"
"2015","1060","0002.00","December 31, 2015","MONTRÉAL","462",5,2,2.5,4,"4620002.00"
"2015","1060","0003.00","December 31, 2015","MONTRÉAL","462",15,3,5,3.33333333333333,"4620003.00"
"2015","1060","0004.00","December 31, 2015","MONTRÉAL","462",3,1,3,2,"4620004.00"
"2015","1060","0007.00","December 31, 2015","MONTRÉAL","462",3,1,3,2,"4620007.00"
"2015","1060","0008.00","December 31, 2015","MONTRÉAL","462",8,1,8,3,"4620008.00"
"2015","1060","0013.00","December 31, 2015","MONTRÉAL","462",14,5,2.8,2.6,"4620013.00"
"2015","1060","0014.01","December 31, 2015","MONTRÉAL","462",38,7,5.42857142857143,3.57142857142857,"4620014.01"
"2015","1060","0026.00","December 31, 2015","MONTRÉAL","462",5,1,5,3,"4620026.00"
"2015","1060","0030.00","December 31, 2015","MONTRÉAL","462",1,1,1,2,"4620030.00"
"2015","1060","0034.00","December 31, 2015","MONTRÉAL","462",1,1,1,3,"4620034.00"
"2015","1060","0037.00","December 31, 2015","MONTRÉAL","462",3,1,3,3,"4620037.00"
"2015","1060","0039.00","December 31, 2015","MONTRÉAL","462",13,2,6.5,5.5,"4620039.00"
"2015","1060","0044.00","December 31, 2015","MONTRÉAL","462",8,2,4,3,"4620044.00"
"2015","1060","0048.00","December 31, 2015","MONTRÉAL","462",3,1,3,3,"4620048.00"
"2015","1060","0051.00","December 31, 2015","MONTRÉAL","462",34,1,34,6,"4620051.00"
"2015","1060","0053.00","December 31, 2015","MONTRÉAL","462",1,1,1,7,"4620053.00"
"2015","1060","0055.01","December 31, 2015","MONTRÉAL","462",4,1,4,4,"4620055.01"
"2015","1060","0055.02","December 31, 2015","MONTRÉAL","462",1,1,1,9,"4620055.02"
"2015","1060","0057.00","December 31, 2015","MONTRÉAL","462",2,1,2,3,"4620057.00"
"2015","1060","0058.00","December 31, 2015","MONTRÉAL","462",19,1,19,10,"4620058.00"
"2015","1060","0061.00","December 31, 2015","MONTRÉAL","462",1,1,1,3,"4620061.00"
"2015","1060","0062.00","December 31, 2015","MONTRÉAL","462",5,2,2.5,33.5,"4620062.00"
"2015","1060","0063.00","December 31, 2015","MONTRÉAL","462",22,2,11,10,"4620063.00"
"2015","1060","0069.00","December 31, 2015","MONTRÉAL","462",3,2,1.5,15,"4620069.00"
"2015","1060","0070.00","December 31, 2015","MONTRÉAL","462",20,5,4,11.8,"4620070.00"
"2015","1060","0077.00","December 31, 2015","MONTRÉAL","462",13,2,6.5,11,"4620077.00"
"2015","1060","0079.00","December 31, 2015","MONTRÉAL","462",1,1,1,3,"4620079.00"
"2015","1060","0083.00","December 31, 2015","MONTRÉAL","462",10,1,10,4,"4620083.00"
"2015","1060","0084.00","December 31, 2015","MONTRÉAL","462",3,2,1.5,3,"4620084.00"
"2015","1060","0086.00","December 31, 2015","MONTRÉAL","462",5,4,1.25,3,"4620086.00"
"2015","1060","0093.00","December 31, 2015","MONTRÉAL","462",1,1,1,3,"4620093.00"
"2015","1060","0094.01","December 31, 2015","MONTRÉAL","462",10,2,5,3.5,"4620094.01"
"2015","1060","0095.00","December 31, 2015","MONTRÉAL","462",1,1,1,4,"4620095.00"
"2015","1060","0112.01","December 31, 2015","MONTRÉAL","462",4,1,4,4,"4620112.01"
"2015","1060","0120.01","December 31, 2015","MONTRÉAL","462",24,4,6,10.5,"4620120.01"
"2015","1060","0127.02","December 31, 2015","MONTRÉAL","462",7,1,7,8,"4620127.02"
"2015","1060","0131.00","December 31, 2015","MONTRÉAL","462",4,1,4,3,"4620131.00"
"2015","1060","0136.00","December 31, 2015","MONTRÉAL","462",7,3,2.33333333333333,3.33333333333333,"4620136.00"
"2015","1060","0147.00","December 31, 2015","MONTRÉAL","462",1,1,1,2,"4620147.00"
"2015","1060","0149.00","December 31, 2015","MONTRÉAL","462",1,1,1,3,"4620149.00"
"2015","1060","0150.00","December 31, 2015","MONTRÉAL","462",11,1,11,5,"4620150.00"
"2015","1060","0154.00","December 31, 2015","MONTRÉAL","462",6,2,3,4,"4620154.00"
"2015","1060","0166.00","December 31, 2015","MONTRÉAL","462",2,1,2,3,"4620166.00"
"2015","1060","0170.00","December 31, 2015","MONTRÉAL","462",4,1,4,4,"4620170.00"
"2015","1060","0178.00","December 31, 2015","MONTRÉAL","462",5,1,5,3,"4620178.00"
"2015","1060","0179.00","December 31, 2015","MONTRÉAL","462",15,1,15,6,"4620179.00"
"2015","1060","0187.01","December 31, 2015","MONTRÉAL","462",14,3,4.66666666666667,5,"4620187.01"
"2015","1060","0190.02","December 31, 2015","MONTRÉAL","462",25,2,12.5,14,"4620190.02"
"2015","1060","0194.00","December 31, 2015","MONTRÉAL","462",3,3,1,0,"4620194.00"
"2015","1060","0198.00","December 31, 2015","MONTRÉAL","462",2,2,1,3,"4620198.00"
"2015","1060","0200.00","December 31, 2015","MONTRÉAL","462",4,3,1.33333333333333,2.66666666666667,"4620200.00"
"2015","1060","0207.00","December 31, 2015","MONTRÉAL","462",3,1,3,2,"4620207.00"
"2015","1060","0209.00","December 31, 2015","MONTRÉAL","462",2,1,2,3,"4620209.00"
"2015","1060","0210.00","December 31, 2015","MONTRÉAL","462",29,4,7.25,3,"4620210.00"
"2015","1060","0212.00","December 31, 2015","MONTRÉAL","462",2,2,1,3,"4620212.00"
"2015","1060","0214.00","December 31, 2015","MONTRÉAL","462",4,2,2,1.5,"4620214.00"
"2015","1060","0218.00","December 31, 2015","MONTRÉAL","462",1,1,1,5,"4620218.00"
"2015","1060","0231.00","December 31, 2015","MONTRÉAL","462",3,1,3,3,"4620231.00"
"2015","1060","0232.00","December 31, 2015","MONTRÉAL","462",12,4,3,4.75,"4620232.00"
"2015","1060","0237.00","December 31, 2015","MONTRÉAL","462",12,1,12,7,"4620237.00"
"2015","1060","0241.00","December 31, 2015","MONTRÉAL","462",4,2,2,3,"4620241.00"
"2015","1060","0250.00","December 31, 2015","MONTRÉAL","462",4,2,2,3.5,"4620250.00"
"2015","1060","0252.00","December 31, 2015","MONTRÉAL","462",2,1,2,3,"4620252.00"
"2015","1060","0253.00","December 31, 2015","MONTRÉAL","462",28,8,3.5,3,"4620253.00"
"2015","1060","0263.00","December 31, 2015","MONTRÉAL","462",5,2,2.5,2,"4620263.00"
"2015","1060","0268.02","December 31, 2015","MONTRÉAL","462",25,1,25,14,"4620268.02"
"2015","1060","0269.00","December 31, 2015","MONTRÉAL","462",8,1,8,4,"4620269.00"
"2015","1060","0275.00","December 31, 2015","MONTRÉAL","462",3,1,3,2,"4620275.00"
"2015","1060","0282.00","December 31, 2015","MONTRÉAL","462",1,1,1,2,"4620282.00"
"2015","1060","0290.04","December 31, 2015","MONTRÉAL","462",18,2,9,4,"4620290.04"
"2015","1060","0290.08","December 31, 2015","MONTRÉAL","462",5,1,5,3,"4620290.08"
"2015","1060","0291.03","December 31, 2015","MONTRÉAL","462",4,4,1,0,"4620291.03"
"2015","1060","0311.00","December 31, 2015","MONTRÉAL","462",1,1,1,2,"4620311.00"
"2015","1060","0317.02","December 31, 2015","MONTRÉAL","462",2,1,2,30,"4620317.02"
"2015","1060","0317.03","December 31, 2015","MONTRÉAL","462",12,2,6,12.5,"4620317.03"
"2015","1060","0320.00","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620320.00"
"2015","1060","0325.05","December 31, 2015","MONTRÉAL","462",2,1,2,7,"4620325.05"
"2015","1060","0326.01","December 31, 2015","MONTRÉAL","462",26,2,13,12,"4620326.01"
"2015","1060","0329.00","December 31, 2015","MONTRÉAL","462",2,1,2,0,"4620329.00"
"2015","1060","0383.02","December 31, 2015","MONTRÉAL","462",2,2,1,0,"4620383.02"
"2015","1060","0393.00","December 31, 2015","MONTRÉAL","462",5,1,5,3,"4620393.00"
"2015","1060","0395.02","December 31, 2015","MONTRÉAL","462",21,3,7,5.66666666666667,"4620395.02"
"2015","1060","0400.00","December 31, 2015","MONTRÉAL","462",9,2,4.5,6,"4620400.00"
"2015","1060","0402.00","December 31, 2015","MONTRÉAL","462",7,2,3.5,7,"4620402.00"
"2015","1060","0415.03","December 31, 2015","MONTRÉAL","462",3,2,1.5,0,"4620415.03"
"2015","1060","0415.05","December 31, 2015","MONTRÉAL","462",23,6,3.83333333333333,1.33333333333333,"4620415.05"
"2015","1060","0415.06","December 31, 2015","MONTRÉAL","462",29,7,4.14285714285714,5.14285714285714,"4620415.06"
"2015","1060","0417.01","December 31, 2015","MONTRÉAL","462",2,1,2,6,"4620417.01"
"2015","1060","0418.00","December 31, 2015","MONTRÉAL","462",1,1,1,2,"4620418.00"
"2015","1060","0431.00","December 31, 2015","MONTRÉAL","462",18,3,6,3.66666666666667,"4620431.00"
"2015","1060","0432.00","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620432.00"
"2015","1060","0452.00","December 31, 2015","MONTRÉAL","462",4,1,4,6,"4620452.00"
"2015","1060","0453.01","December 31, 2015","MONTRÉAL","462",15,2,7.5,4,"4620453.01"
"2015","1060","0453.02","December 31, 2015","MONTRÉAL","462",3,2,1.5,2,"4620453.02"
"2015","1060","0511.02","December 31, 2015","MONTRÉAL","462",7,1,7,0,"4620511.02"
"2015","1060","0512.02","December 31, 2015","MONTRÉAL","462",6,3,2,2.33333333333333,"4620512.02"
"2015","1060","0513.02","December 31, 2015","MONTRÉAL","462",28,1,28,3,"4620513.02"
"2015","1060","0514.01","December 31, 2015","MONTRÉAL","462",7,1,7,10,"4620514.01"
"2015","1060","0515.01","December 31, 2015","MONTRÉAL","462",6,1,6,4,"4620515.01"
"2015","1060","0521.05","December 31, 2015","MONTRÉAL","462",6,2,3,5.5,"4620521.05"
"2015","1060","0580.02","December 31, 2015","MONTRÉAL","462",11,1,11,3,"4620580.02"
"2015","1060","0581.01","December 31, 2015","MONTRÉAL","462",23,4,5.75,2.5,"4620581.01"
"2015","1060","0585.02","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620585.02"
"2015","1060","0600.03","December 31, 2015","MONTRÉAL","462",1,1,1,12,"4620600.03"
"2015","1060","0603.02","December 31, 2015","MONTRÉAL","462",8,1,8,13,"4620603.02"
"2015","1060","0604.05","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620604.05"
"2015","1060","0613.00","December 31, 2015","MONTRÉAL","462",3,2,1.5,1.5,"4620613.00"
"2015","1060","0615.00","December 31, 2015","MONTRÉAL","462",3,1,3,2,"4620615.00"
"2015","1060","0616.00","December 31, 2015","MONTRÉAL","462",2,1,2,3,"4620616.00"
"2015","1060","0619.00","December 31, 2015","MONTRÉAL","462",9,1,9,3,"4620619.00"
"2015","1060","0625.01","December 31, 2015","MONTRÉAL","462",3,3,1,0,"4620625.01"
"2015","1060","0626.00","December 31, 2015","MONTRÉAL","462",31,21,1.47619047619048,1.28571428571429,"4620626.00"
"2015","1060","0627.00","December 31, 2015","MONTRÉAL","462",27,1,27,5,"4620627.00"
"2015","1060","0628.01","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620628.01"
"2015","1060","0630.01","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620630.01"
"2015","1060","0631.00","December 31, 2015","MONTRÉAL","462",10,6,1.66666666666667,1.33333333333333,"4620631.00"
"2015","1060","0632.01","December 31, 2015","MONTRÉAL","462",9,2,4.5,2,"4620632.01"
"2015","1060","0634.00","December 31, 2015","MONTRÉAL","462",4,1,4,4,"4620634.00"
"2015","1060","0635.00","December 31, 2015","MONTRÉAL","462",4,2,2,1,"4620635.00"
"2015","1060","0636.00","December 31, 2015","MONTRÉAL","462",15,1,15,5,"4620636.00"
"2015","1060","0641.01","December 31, 2015","MONTRÉAL","462",7,3,2.33333333333333,3,"4620641.01"
"2015","1060","0643.01","December 31, 2015","MONTRÉAL","462",64,6,10.6666666666667,3.33333333333333,"4620643.01"
"2015","1060","0643.02","December 31, 2015","MONTRÉAL","462",13,2,6.5,13.5,"4620643.02"
"2015","1060","0643.03","December 31, 2015","MONTRÉAL","462",24,6,4,3.16666666666667,"4620643.03"
"2015","1060","0645.00","December 31, 2015","MONTRÉAL","462",9,1,9,17,"4620645.00"
"2015","1060","0646.03","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620646.03"
"2015","1060","0647.02","December 31, 2015","MONTRÉAL","462",5,3,1.66666666666667,2.33333333333333,"4620647.02"
"2015","1060","0649.01","December 31, 2015","MONTRÉAL","462",1,1,1,2,"4620649.01"
"2015","1060","0650.02","December 31, 2015","MONTRÉAL","462",4,1,4,0,"4620650.02"
"2015","1060","0650.03","December 31, 2015","MONTRÉAL","462",35,6,5.83333333333333,2.33333333333333,"4620650.03"
"2015","1060","0651.01","December 31, 2015","MONTRÉAL","462",2,1,2,2,"4620651.01"
"2015","1060","0651.02","December 31, 2015","MONTRÉAL","462",17,14,1.21428571428571,0,"4620651.02"
"2015","1060","0652.01","December 31, 2015","MONTRÉAL","462",14,9,1.55555555555556,0,"4620652.01"
"2015","1060","0652.06","December 31, 2015","MONTRÉAL","462",3,2,1.5,0,"4620652.06"
"2015","1060","0652.07","December 31, 2015","MONTRÉAL","462",51,10,5.1,2.9,"4620652.07"
"2015","1060","0655.01","December 31, 2015","MONTRÉAL","462",2,1,2,3,"4620655.01"
"2015","1060","0655.02","December 31, 2015","MONTRÉAL","462",2,2,1,0,"4620655.02"
"2015","1060","0656.01","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620656.01"
"2015","1060","0656.03","December 31, 2015","MONTRÉAL","462",3,2,1.5,0,"4620656.03"
"2015","1060","0656.04","December 31, 2015","MONTRÉAL","462",11,11,1,0,"4620656.04"
"2015","1060","0658.03","December 31, 2015","MONTRÉAL","462",13,1,13,10,"4620658.03"
"2015","1060","0659.04","December 31, 2015","MONTRÉAL","462",12,6,2,2.33333333333333,"4620659.04"
"2015","1060","0659.06","December 31, 2015","MONTRÉAL","462",3,2,1.5,2.5,"4620659.06"
"2015","1060","0659.11","December 31, 2015","MONTRÉAL","462",12,11,1.09090909090909,0,"4620659.11"
"2015","1060","0660.01","December 31, 2015","MONTRÉAL","462",9,7,1.28571428571429,0.714285714285714,"4620660.01"
"2015","1060","0660.02","December 31, 2015","MONTRÉAL","462",10,1,10,4,"4620660.02"
"2015","1060","0660.03","December 31, 2015","MONTRÉAL","462",2,1,2,0,"4620660.03"
"2015","1060","0661.01","December 31, 2015","MONTRÉAL","462",4,4,1,0,"4620661.01"
"2015","1060","0661.03","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620661.03"
"2015","1060","0662.00","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620662.00"
"2015","1060","0675.00","December 31, 2015","MONTRÉAL","462",8,3,2.66666666666667,2.66666666666667,"4620675.00"
"2015","1060","0677.05","December 31, 2015","MONTRÉAL","462",4,2,2,1,"4620677.05"
"2015","1060","0677.06","December 31, 2015","MONTRÉAL","462",3,2,1.5,1,"4620677.06"
"2015","1060","0681.00","December 31, 2015","MONTRÉAL","462",5,2,2.5,1,"4620681.00"
"2015","1060","0682.03","December 31, 2015","MONTRÉAL","462",6,1,6,2,"4620682.03"
"2015","1060","0683.00","December 31, 2015","MONTRÉAL","462",3,1,3,5,"4620683.00"
"2015","1060","0684.03","December 31, 2015","MONTRÉAL","462",39,13,3,3.53846153846154,"4620684.03"
"2015","1060","0684.05","December 31, 2015","MONTRÉAL","462",25,17,1.47058823529412,0,"4620684.05"
"2015","1060","0684.08","December 31, 2015","MONTRÉAL","462",3,1,3,0,"4620684.08"
"2015","1060","0685.06","December 31, 2015","MONTRÉAL","462",59,19,3.10526315789474,1.84210526315789,"4620685.06"
"2015","1060","0687.01","December 31, 2015","MONTRÉAL","462",67,34,1.97058823529412,0.470588235294118,"4620687.01"
"2015","1060","0687.06","December 31, 2015","MONTRÉAL","462",1,1,1,3,"4620687.06"
"2015","1060","0687.07","December 31, 2015","MONTRÉAL","462",19,6,3.16666666666667,0.833333333333333,"4620687.07"
"2015","1060","0687.10","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620687.10"
"2015","1060","0688.04","December 31, 2015","MONTRÉAL","462",11,5,2.2,1.6,"4620688.04"
"2015","1060","0689.01","December 31, 2015","MONTRÉAL","462",9,6,1.5,0.666666666666667,"4620689.01"
"2015","1060","0689.04","December 31, 2015","MONTRÉAL","462",1,1,1,0,"4620689.04"
"2015","1060","0690.00","December 31, 2015","MONTRÉAL","462",3,3,1,0,"4620690.00"
"2015","1060","0691.00","December 31, 2015","MONTRÉAL","462",6,2,3,0,"4620691.00"
"2015","1060","0693.00","December 31, 2015","MONTRÉAL","462",17,4,4.25,2.25,"4620693.00"
"2015","1060","0694.00","December 31, 2015","MONTRÉAL","462",19,16,1.1875,0.1875,"4620694.00"
"2015","1060","0700.01","December 31, 2015","MONTRÉAL","462",24,5,4.8,2.2,"4620700.01"
"2015","1060","0701.02","December 31, 2015","MONTRÉAL","462",5,3,1.66666666666667,1,"4620701.02"
"2015","1060","0702.02","December 31, 2015","MONTRÉAL","462",3,3,1,0,"4620702.02"
"2015","1060","0703.02","December 31, 2015","MONTRÉAL","462",2,2,1,0,"4620703.02"
"2015","1060","0703.03","December 31, 2015","MONTRÉAL","462",2,2,1,0,"4620703.03"
"2015","1060","0704.01","December 31, 2015","MONTRÉAL","462",8,4,2,0,"4620704.01"
"2015","1060","0704.06","December 31, 2015","MONTRÉAL","462",2,2,1,0,"4620704.06"
"2015","1060","0704.09","December 31, 2015","MONTRÉAL","462",36,4,9,3.25,"4620704.09"
