"ref_yy","metcode","censustr","dweltype","mkttycd","date_pbi","metro","stcan_cmacode","inventory","num_structures","unitsperstructure","avgstorycount","full_ct"
"2013","2410","%07.2f504.09",1,1,"December 31, 2013","VANCOUVER","933",4,4,1,0,"933%07.2f504.09"
"2013","2410","%07.2f504.09",4,3,"December 31, 2013","VANCOUVER","933",2,1,2,0,"933%07.2f504.09"
"2013","2410","%07.2f504.09",5,1,"December 31, 2013","VANCOUVER","933",2,1,2,2,"933%07.2f504.09"
"2013","2410","%07.2f504.10999999999996",1,1,"December 31, 2013","VANCOUVER","933",12,12,1,0,"933%07.2f504.10999999999996"
"2013","2410","%07.2f504.10999999999996",4,3,"December 31, 2013","VANCOUVER","933",2,1,2,0,"933%07.2f504.10999999999996"
"2013","2410","%07.2f504.10999999999996",5,1,"December 31, 2013","VANCOUVER","933",4,2,2,1.5,"933%07.2f504.10999999999996"
"2013","2410","%07.2f504.11",1,1,"December 31, 2013","VANCOUVER","933",11,11,1,0,"933%07.2f504.11"
"2013","2410","%07.2f504.11",4,3,"December 31, 2013","VANCOUVER","933",13,4,3.25,0,"933%07.2f504.11"
"2013","2410","%07.2f504.11",5,3,"December 31, 2013","VANCOUVER","933",2,2,1,5,"933%07.2f504.11"
"2013","2410","%07.2f504.11999999999995",1,1,"December 31, 2013","VANCOUVER","933",1,1,1,0,"933%07.2f504.11999999999995"
"2013","2410","%07.2f504.12",1,1,"December 31, 2013","VANCOUVER","933",19,19,1,0,"933%07.2f504.12"
"2013","2410","%07.2f504.12",4,3,"December 31, 2013","VANCOUVER","933",18,7,2.57142857142857,0,"933%07.2f504.12"
"2013","2410","%07.2f504.13",5,3,"December 31, 2013","VANCOUVER","933",7,2,3.5,4,"933%07.2f504.13"
"2013","2410","%07.2f505.01",1,1,"December 31, 2013","VANCOUVER","933",1,1,1,0,"933%07.2f505.01"
"2013","2410","%07.2f506.02",1,1,"December 31, 2013","VANCOUVER","933",1,1,1,0,"933%07.2f506.02"
"2013","2410","%07.2f9000.0",1,3,"December 31, 2013","VANCOUVER","933",1,1,1,0,"933%07.2f9000.0"
"2013","2410","%07.2f9000.0",2,1,"December 31, 2013","VANCOUVER","933",2,1,2,0,"933%07.2f9000.0"
"2013","2410","%07.2f9000.0",2,3,"December 31, 2013","VANCOUVER","933",8,4,2,0,"933%07.2f9000.0"
"2013","2410","%07.2f9000.0",4,3,"December 31, 2013","VANCOUVER","933",9,3,3,0,"933%07.2f9000.0"
"2013","2410","%07.2f9000.0",5,1,"December 31, 2013","VANCOUVER","933",5,3,1.66666666666667,2,"933%07.2f9000.0"
"2013","2410","%07.2f9000.0",5,3,"December 31, 2013","VANCOUVER","933",17,1,17,4,"933%07.2f9000.0"
"2013","2410","%07.2f9006.0",1,1,"December 31, 2013","VANCOUVER","933",2,2,1,0,"933%07.2f9006.0"
"2013","2410","%07.2f9009.0",1,1,"December 31, 2013","VANCOUVER","933",8,8,1,0,"933%07.2f9009.0"
"2013","2410","%07.2f9013.0",1,1,"December 31, 2013","VANCOUVER","933",9,9,1,0,"933%07.2f9013.0"
"2013","2410","%07.2f9017.009999999998",4,3,"December 31, 2013","VANCOUVER","933",15,7,2.14285714285714,0,"933%07.2f9017.009999999998"
"2013","2410","%07.2f9017.009999999998",5,3,"December 31, 2013","VANCOUVER","933",63,1,63,6,"933%07.2f9017.009999999998"
"2013","2410","%07.2f9017.01",1,1,"December 31, 2013","VANCOUVER","933",1,1,1,0,"933%07.2f9017.01"
"2013","2410","%07.2f9020.0",1,1,"December 31, 2013","VANCOUVER","933",1,1,1,0,"933%07.2f9020.0"
"2013","2410","%07.2f9022.0",1,1,"December 31, 2013","VANCOUVER","933",6,6,1,0,"933%07.2f9022.0"
"2013","2440","%07.2f1.0",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f1.0"
"2013","2440","%07.2f1.0",2,1,"December 31, 2013","VICTORIA","935",2,1,2,0,"935%07.2f1.0"
"2013","2440","%07.2f1.0",5,3,"December 31, 2013","VICTORIA","935",1,1,1,4,"935%07.2f1.0"
"2013","2440","%07.2f3.01",2,1,"December 31, 2013","VICTORIA","935",3,2,1.5,0,"935%07.2f3.01"
"2013","2440","%07.2f3.01",4,3,"December 31, 2013","VICTORIA","935",2,1,2,0,"935%07.2f3.01"
"2013","2440","%07.2f3.01",5,3,"December 31, 2013","VICTORIA","935",7,2,3.5,2.5,"935%07.2f3.01"
"2013","2440","%07.2f3.0199999999999996",1,3,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f3.0199999999999996"
"2013","2440","%07.2f3.02",2,1,"December 31, 2013","VICTORIA","935",2,1,2,0,"935%07.2f3.02"
"2013","2440","%07.2f4.0",5,3,"December 31, 2013","VICTORIA","935",1,1,1,3,"935%07.2f4.0"
"2013","2440","%07.2f10.0",5,3,"December 31, 2013","VICTORIA","935",54,2,27,10.5,"935%07.2f10.0"
"2013","2440","%07.2f11.0",5,3,"December 31, 2013","VICTORIA","935",12,1,12,4,"935%07.2f11.0"
"2013","2440","%07.2f12.0",5,3,"December 31, 2013","VICTORIA","935",15,1,15,4,"935%07.2f12.0"
"2013","2440","%07.2f13.02",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f13.02"
"2013","2440","%07.2f14.01",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f14.01"
"2013","2440","%07.2f100.0",1,1,"December 31, 2013","VICTORIA","935",2,2,1,0,"935%07.2f100.0"
"2013","2440","%07.2f100.0",5,3,"December 31, 2013","VICTORIA","935",8,1,8,5,"935%07.2f100.0"
"2013","2440","%07.2f101.0",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f101.0"
"2013","2440","%07.2f110.0",1,1,"December 31, 2013","VICTORIA","935",3,3,1,0,"935%07.2f110.0"
"2013","2440","%07.2f110.0",5,3,"December 31, 2013","VICTORIA","935",2,1,2,4,"935%07.2f110.0"
"2013","2440","%07.2f111.00999999999999",4,3,"December 31, 2013","VICTORIA","935",2,1,2,0,"935%07.2f111.00999999999999"
"2013","2440","%07.2f111.01",5,3,"December 31, 2013","VICTORIA","935",22,1,22,6,"935%07.2f111.01"
"2013","2440","%07.2f111.02",2,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f111.02"
"2013","2440","%07.2f111.02",4,3,"December 31, 2013","VICTORIA","935",6,1,6,0,"935%07.2f111.02"
"2013","2440","%07.2f111.02",5,3,"December 31, 2013","VICTORIA","935",3,1,3,3,"935%07.2f111.02"
"2013","2440","%07.2f121.00999999999999",4,3,"December 31, 2013","VICTORIA","935",14,4,3.5,0,"935%07.2f121.00999999999999"
"2013","2440","%07.2f121.02999999999999",4,3,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f121.02999999999999"
"2013","2440","%07.2f126.0",4,3,"December 31, 2013","VICTORIA","935",2,1,2,0,"935%07.2f126.0"
"2013","2440","%07.2f128.0",1,1,"December 31, 2013","VICTORIA","935",2,2,1,0,"935%07.2f128.0"
"2013","2440","%07.2f130.01",4,3,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f130.01"
"2013","2440","%07.2f130.01",5,3,"December 31, 2013","VICTORIA","935",17,1,17,4,"935%07.2f130.01"
"2013","2440","%07.2f130.01999999999998",5,3,"December 31, 2013","VICTORIA","935",11,3,3.66666666666667,3.66666666666667,"935%07.2f130.01999999999998"
"2013","2440","%07.2f132.02999999999997",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f132.02999999999997"
"2013","2440","%07.2f133.0",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f133.0"
"2013","2440","%07.2f150.01999999999998",4,3,"December 31, 2013","VICTORIA","935",14,5,2.8,0,"935%07.2f150.01999999999998"
"2013","2440","%07.2f150.01999999999998",5,3,"December 31, 2013","VICTORIA","935",23,3,7.66666666666667,3.33333333333333,"935%07.2f150.01999999999998"
"2013","2440","%07.2f150.02",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f150.02"
"2013","2440","%07.2f151.01999999999998",1,1,"December 31, 2013","VICTORIA","935",2,2,1,0,"935%07.2f151.01999999999998"
"2013","2440","%07.2f151.01999999999998",5,3,"December 31, 2013","VICTORIA","935",104,7,14.8571428571429,3.85714285714286,"935%07.2f151.01999999999998"
"2013","2440","%07.2f151.02",5,3,"December 31, 2013","VICTORIA","935",42,3,14,3.66666666666667,"935%07.2f151.02"
"2013","2440","%07.2f151.04",4,3,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f151.04"
"2013","2440","%07.2f151.04",5,3,"December 31, 2013","VICTORIA","935",1,1,1,3,"935%07.2f151.04"
"2013","2440","%07.2f154.01",1,1,"December 31, 2013","VICTORIA","935",2,2,1,0,"935%07.2f154.01"
"2013","2440","%07.2f154.01",4,3,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f154.01"
"2013","2440","%07.2f154.01",5,3,"December 31, 2013","VICTORIA","935",14,2,7,4,"935%07.2f154.01"
"2013","2440","%07.2f154.01999999999998",1,1,"December 31, 2013","VICTORIA","935",13,13,1,0,"935%07.2f154.01999999999998"
"2013","2440","%07.2f154.01999999999998",1,3,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f154.01999999999998"
"2013","2440","%07.2f154.01999999999998",2,3,"December 31, 2013","VICTORIA","935",2,1,2,0,"935%07.2f154.01999999999998"
"2013","2440","%07.2f154.01999999999998",4,3,"December 31, 2013","VICTORIA","935",3,1,3,0,"935%07.2f154.01999999999998"
"2013","2440","%07.2f154.01999999999998",5,3,"December 31, 2013","VICTORIA","935",32,1,32,4,"935%07.2f154.01999999999998"
"2013","2440","%07.2f155.01",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f155.01"
"2013","2440","%07.2f156.04",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f156.04"
"2013","2440","%07.2f160.04",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f160.04"
"2013","2440","%07.2f170.0",1,1,"December 31, 2013","VICTORIA","935",2,2,1,0,"935%07.2f170.0"
"2013","2440","%07.2f170.0",4,3,"December 31, 2013","VICTORIA","935",8,2,4,0,"935%07.2f170.0"
"2013","2440","%07.2f170.0",5,3,"December 31, 2013","VICTORIA","935",6,2,3,3,"935%07.2f170.0"
"2013","2440","%07.2f171.0",4,3,"December 31, 2013","VICTORIA","935",6,2,3,0,"935%07.2f171.0"
"2013","2440","%07.2f9000.0",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f9000.0"
"2013","2440","%07.2f9003.0",1,1,"December 31, 2013","VICTORIA","935",7,7,1,0,"935%07.2f9003.0"
"2013","2440","%07.2f9005.0",1,1,"December 31, 2013","VICTORIA","935",1,1,1,0,"935%07.2f9005.0"
"2013","2440","%07.2f9009.0",1,1,"December 31, 2013","VICTORIA","935",16,16,1,0,"935%07.2f9009.0"
"2013","2440","%07.2f9009.0",1,3,"December 31, 2013","VICTORIA","935",4,4,1,0,"935%07.2f9009.0"
"2013","2440","%07.2f9009.0",2,1,"December 31, 2013","VICTORIA","935",4,2,2,0,"935%07.2f9009.0"
"2013","2440","%07.2f9009.0",2,3,"December 31, 2013","VICTORIA","935",3,2,1.5,0,"935%07.2f9009.0"
"2013","2440","%07.2f9009.0",4,3,"December 31, 2013","VICTORIA","935",11,7,1.57142857142857,0,"935%07.2f9009.0"
"2013","2440","%07.2f9009.0",5,3,"December 31, 2013","VICTORIA","935",6,1,6,4,"935%07.2f9009.0"
"2013","2440","%07.2f9011.0",4,3,"December 31, 2013","VICTORIA","935",2,1,2,0,"935%07.2f9011.0"
"2013","2440","%07.2f9011.0",5,3,"December 31, 2013","VICTORIA","935",6,1,6,4,"935%07.2f9011.0"
"2013","2440","%07.2f9015.0",5,3,"December 31, 2013","VICTORIA","935",1,1,1,3,"935%07.2f9015.0"
"2013","2440","%07.2f9017.0",4,3,"December 31, 2013","VICTORIA","935",4,1,4,0,"935%07.2f9017.0"
"2013","2680","%07.2f6.0",4,3,"December 31, 2013","WINNIPEG","602",2,1,2,0,"602%07.2f6.0"
"2013","2680","%07.2f11.0",5,3,"December 31, 2013","WINNIPEG","602",8,1,8,3,"602%07.2f11.0"
"2013","2680","%07.2f12.0",5,3,"December 31, 2013","WINNIPEG","602",12,1,12,5,"602%07.2f12.0"
"2013","2680","%07.2f15.0",5,3,"December 31, 2013","WINNIPEG","602",5,1,5,4,"602%07.2f15.0"
"2013","2680","%07.2f20.0",5,3,"December 31, 2013","WINNIPEG","602",3,2,1.5,3,"602%07.2f20.0"
"2013","2680","%07.2f27.0",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f27.0"
"2013","2680","%07.2f32.0",1,1,"December 31, 2013","WINNIPEG","602",2,2,1,0,"602%07.2f32.0"
"2013","2680","%07.2f38.0",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f38.0"
"2013","2680","%07.2f39.0",1,1,"December 31, 2013","WINNIPEG","602",2,2,1,0,"602%07.2f39.0"
"2013","2680","%07.2f43.0",1,1,"December 31, 2013","WINNIPEG","602",2,2,1,0,"602%07.2f43.0"
"2013","2680","%07.2f45.0",1,1,"December 31, 2013","WINNIPEG","602",2,2,1,0,"602%07.2f45.0"
"2013","2680","%07.2f47.0",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f47.0"
"2013","2680","%07.2f100.00999999999999",1,1,"December 31, 2013","WINNIPEG","602",3,3,1,0,"602%07.2f100.00999999999999"
"2013","2680","%07.2f100.05999999999999",1,1,"December 31, 2013","WINNIPEG","602",5,5,1,0,"602%07.2f100.05999999999999"
"2013","2680","%07.2f100.08",1,1,"December 31, 2013","WINNIPEG","602",7,7,1,0,"602%07.2f100.08"
"2013","2680","%07.2f100.08",5,3,"December 31, 2013","WINNIPEG","602",4,2,2,4.5,"602%07.2f100.08"
"2013","2680","%07.2f105.0",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f105.0"
"2013","2680","%07.2f110.00999999999999",1,1,"December 31, 2013","WINNIPEG","602",16,16,1,0,"602%07.2f110.00999999999999"
"2013","2680","%07.2f110.00999999999999",2,1,"December 31, 2013","WINNIPEG","602",5,3,1.66666666666667,0,"602%07.2f110.00999999999999"
"2013","2680","%07.2f110.01",4,3,"December 31, 2013","WINNIPEG","602",2,1,2,0,"602%07.2f110.01"
"2013","2680","%07.2f110.07",1,1,"December 31, 2013","WINNIPEG","602",36,36,1,0,"602%07.2f110.07"
"2013","2680","%07.2f117.0",5,3,"December 31, 2013","WINNIPEG","602",3,1,3,4,"602%07.2f117.0"
"2013","2680","%07.2f120.01",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f120.01"
"2013","2680","%07.2f120.02",1,1,"December 31, 2013","WINNIPEG","602",4,4,1,0,"602%07.2f120.02"
"2013","2680","%07.2f122.01",4,3,"December 31, 2013","WINNIPEG","602",11,2,5.5,0,"602%07.2f122.01"
"2013","2680","%07.2f123.0",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f123.0"
"2013","2680","%07.2f130.01",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f130.01"
"2013","2680","%07.2f131.0",1,1,"December 31, 2013","WINNIPEG","602",3,3,1,0,"602%07.2f131.0"
"2013","2680","%07.2f134.0",1,1,"December 31, 2013","WINNIPEG","602",2,2,1,0,"602%07.2f134.0"
"2013","2680","%07.2f140.02",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f140.02"
"2013","2680","%07.2f140.02",4,3,"December 31, 2013","WINNIPEG","602",13,2,6.5,0,"602%07.2f140.02"
"2013","2680","%07.2f140.02999999999997",1,1,"December 31, 2013","WINNIPEG","602",15,15,1,0,"602%07.2f140.02999999999997"
"2013","2680","%07.2f140.02999999999997",5,3,"December 31, 2013","WINNIPEG","602",12,2,6,2,"602%07.2f140.02999999999997"
"2013","2680","%07.2f150.01",1,1,"December 31, 2013","WINNIPEG","602",6,6,1,0,"602%07.2f150.01"
"2013","2680","%07.2f150.01999999999998",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f150.01999999999998"
"2013","2680","%07.2f160.0",1,1,"December 31, 2013","WINNIPEG","602",3,3,1,0,"602%07.2f160.0"
"2013","2680","%07.2f160.0",5,3,"December 31, 2013","WINNIPEG","602",1,1,1,5,"602%07.2f160.0"
"2013","2680","%07.2f500.01",5,3,"December 31, 2013","WINNIPEG","602",8,1,8,4,"602%07.2f500.01"
"2013","2680","%07.2f500.02",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f500.02"
"2013","2680","%07.2f500.05999999999995",1,1,"December 31, 2013","WINNIPEG","602",94,94,1,0,"602%07.2f500.05999999999995"
"2013","2680","%07.2f500.05999999999995",4,3,"December 31, 2013","WINNIPEG","602",28,5,5.6,0,"602%07.2f500.05999999999995"
"2013","2680","%07.2f500.05999999999995",5,3,"December 31, 2013","WINNIPEG","602",43,2,21.5,4,"602%07.2f500.05999999999995"
"2013","2680","%07.2f502.0",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f502.0"
"2013","2680","%07.2f520.03",5,3,"December 31, 2013","WINNIPEG","602",10,1,10,5,"602%07.2f520.03"
"2013","2680","%07.2f520.04",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f520.04"
"2013","2680","%07.2f522.02",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f522.02"
"2013","2680","%07.2f531.0",1,1,"December 31, 2013","WINNIPEG","602",3,3,1,0,"602%07.2f531.0"
"2013","2680","%07.2f538.0",2,3,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f538.0"
"2013","2680","%07.2f539.01",1,1,"December 31, 2013","WINNIPEG","602",2,2,1,0,"602%07.2f539.01"
"2013","2680","%07.2f542.0",1,1,"December 31, 2013","WINNIPEG","602",4,4,1,0,"602%07.2f542.0"
"2013","2680","%07.2f551.0",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f551.0"
"2013","2680","%07.2f560.01",1,1,"December 31, 2013","WINNIPEG","602",2,2,1,0,"602%07.2f560.01"
"2013","2680","%07.2f560.06",1,1,"December 31, 2013","WINNIPEG","602",7,7,1,0,"602%07.2f560.06"
"2013","2680","%07.2f560.0699999999999",1,1,"December 31, 2013","WINNIPEG","602",4,4,1,0,"602%07.2f560.0699999999999"
"2013","2680","%07.2f570.0",1,1,"December 31, 2013","WINNIPEG","602",2,2,1,0,"602%07.2f570.0"
"2013","2680","%07.2f580.0",1,1,"December 31, 2013","WINNIPEG","602",4,4,1,0,"602%07.2f580.0"
"2013","2680","%07.2f590.02",1,1,"December 31, 2013","WINNIPEG","602",3,3,1,0,"602%07.2f590.02"
"2013","2680","%07.2f590.03",1,1,"December 31, 2013","WINNIPEG","602",20,20,1,0,"602%07.2f590.03"
"2013","2680","%07.2f590.03",2,1,"December 31, 2013","WINNIPEG","602",3,2,1.5,0,"602%07.2f590.03"
"2013","2680","%07.2f590.04",1,1,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f590.04"
"2013","2680","%07.2f595.01",1,1,"December 31, 2013","WINNIPEG","602",2,2,1,0,"602%07.2f595.01"
"2013","2680","%07.2f595.02",5,3,"December 31, 2013","WINNIPEG","602",13,1,13,3,"602%07.2f595.02"
"2013","2680","%07.2f600.0",1,1,"December 31, 2013","WINNIPEG","602",8,8,1,0,"602%07.2f600.0"
"2013","2680","%07.2f600.0",1,3,"December 31, 2013","WINNIPEG","602",1,1,1,0,"602%07.2f600.0"
"2013","2680","%07.2f600.0",2,1,"December 31, 2013","WINNIPEG","602",2,1,2,0,"602%07.2f600.0"
"2013","2680","%07.2f600.0",5,3,"December 31, 2013","WINNIPEG","602",2,1,2,3,"602%07.2f600.0"
"2013","2680","%07.2f700.0",1,1,"December 31, 2013","WINNIPEG","602",14,14,1,0,"602%07.2f700.0"
"2014","0140","%07.2f1.3099999999999998",1,1,"December 31, 2014","CALGARY","825",2,2,1,0,"825%07.2f1.3099999999999998"
"2014","0140","%07.2f1.3399999999999999",1,1,"December 31, 2014","CALGARY","825",31,31,1,0,"825%07.2f1.3399999999999999"
"2014","0140","%07.2f2.07",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f2.07"
"2014","0140","%07.2f2.17",4,3,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f2.17"
"2014","0140","%07.2f2.1799999999999997",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f2.1799999999999997"
"2014","0140","%07.2f2.19",1,1,"December 31, 2014","CALGARY","825",14,14,1,0,"825%07.2f2.19"
"2014","0140","%07.2f2.1999999999999997",1,1,"December 31, 2014","CALGARY","825",15,15,1,0,"825%07.2f2.1999999999999997"
"2014","0140","%07.2f2.21",1,1,"December 31, 2014","CALGARY","825",72,72,1,0,"825%07.2f2.21"
"2014","0140","%07.2f2.21",2,1,"December 31, 2014","CALGARY","825",8,4,2,0,"825%07.2f2.21"
"2014","0140","%07.2f2.23",1,1,"December 31, 2014","CALGARY","825",36,36,1,0,"825%07.2f2.23"
"2014","0140","%07.2f2.23",2,1,"December 31, 2014","CALGARY","825",2,1,2,0,"825%07.2f2.23"
"2014","0140","%07.2f15.0",2,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f15.0"
"2014","0140","%07.2f20.0",2,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f20.0"
"2014","0140","%07.2f23.0",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f23.0"
"2014","0140","%07.2f23.0",2,1,"December 31, 2014","CALGARY","825",3,2,1.5,0,"825%07.2f23.0"
"2014","0140","%07.2f25.0",2,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f25.0"
"2014","0140","%07.2f27.0",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f27.0"
"2014","0140","%07.2f29.0",1,1,"December 31, 2014","CALGARY","825",2,2,1,0,"825%07.2f29.0"
"2014","0140","%07.2f38.309999999999995",1,1,"December 31, 2014","CALGARY","825",20,20,1,0,"825%07.2f38.309999999999995"
"2014","0140","%07.2f38.309999999999995",2,1,"December 31, 2014","CALGARY","825",8,5,1.6,0,"825%07.2f38.309999999999995"
"2014","0140","%07.2f38.309999999999995",4,3,"December 31, 2014","CALGARY","825",2,1,2,0,"825%07.2f38.309999999999995"
"2014","0140","%07.2f39.0",4,3,"December 31, 2014","CALGARY","825",4,1,4,2,"825%07.2f39.0"
"2014","0140","%07.2f49.029999999999994",1,1,"December 31, 2014","CALGARY","825",3,3,1,0,"825%07.2f49.029999999999994"
"2014","0140","%07.2f50.059999999999995",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f50.059999999999995"
"2014","0140","%07.2f50.089999999999996",1,1,"December 31, 2014","CALGARY","825",2,2,1,0,"825%07.2f50.089999999999996"
"2014","0140","%07.2f50.099999999999994",1,1,"December 31, 2014","CALGARY","825",4,4,1,0,"825%07.2f50.099999999999994"
"2014","0140","%07.2f50.11",1,1,"December 31, 2014","CALGARY","825",7,7,1,0,"825%07.2f50.11"
"2014","0140","%07.2f50.12",1,1,"December 31, 2014","CALGARY","825",3,3,1,0,"825%07.2f50.12"
"2014","0140","%07.2f51.0",2,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f51.0"
"2014","0140","%07.2f54.0",2,1,"December 31, 2014","CALGARY","825",2,1,2,0,"825%07.2f54.0"
"2014","0140","%07.2f54.0",4,3,"December 31, 2014","CALGARY","825",3,2,1.5,0,"825%07.2f54.0"
"2014","0140","%07.2f56.0",2,1,"December 31, 2014","CALGARY","825",2,1,2,0,"825%07.2f56.0"
"2014","0140","%07.2f58.0",4,3,"December 31, 2014","CALGARY","825",2,1,2,0,"825%07.2f58.0"
"2014","0140","%07.2f60.0",2,1,"December 31, 2014","CALGARY","825",3,3,1,0,"825%07.2f60.0"
"2014","0140","%07.2f62.0",2,1,"December 31, 2014","CALGARY","825",3,2,1.5,0,"825%07.2f62.0"
"2014","0140","%07.2f63.0",1,1,"December 31, 2014","CALGARY","825",4,4,1,0,"825%07.2f63.0"
"2014","0140","%07.2f63.0",4,3,"December 31, 2014","CALGARY","825",2,1,2,0,"825%07.2f63.0"
"2014","0140","%07.2f64.0",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f64.0"
"2014","0140","%07.2f65.0",1,1,"December 31, 2014","CALGARY","825",2,2,1,0,"825%07.2f65.0"
"2014","0140","%07.2f71.0",2,1,"December 31, 2014","CALGARY","825",2,2,1,0,"825%07.2f71.0"
"2014","0140","%07.2f72.0",2,1,"December 31, 2014","CALGARY","825",3,2,1.5,0,"825%07.2f72.0"
"2014","0140","%07.2f76.13",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f76.13"
"2014","0140","%07.2f76.16",1,1,"December 31, 2014","CALGARY","825",8,8,1,0,"825%07.2f76.16"
"2014","0140","%07.2f76.16",2,1,"December 31, 2014","CALGARY","825",12,6,2,0,"825%07.2f76.16"
"2014","0140","%07.2f76.16999999999999",1,1,"December 31, 2014","CALGARY","825",7,7,1,0,"825%07.2f76.16999999999999"
"2014","0140","%07.2f76.22999999999999",1,1,"December 31, 2014","CALGARY","825",3,3,1,0,"825%07.2f76.22999999999999"
"2014","0140","%07.2f77.13",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f77.13"
"2014","0140","%07.2f77.27999999999999",1,1,"December 31, 2014","CALGARY","825",2,2,1,0,"825%07.2f77.27999999999999"
"2014","0140","%07.2f77.28999999999999",1,1,"December 31, 2014","CALGARY","825",22,22,1,0,"825%07.2f77.28999999999999"
"2014","0140","%07.2f77.3",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f77.3"
"2014","0140","%07.2f204.04999999999998",1,1,"December 31, 2014","CALGARY","825",4,4,1,0,"825%07.2f204.04999999999998"
"2014","0140","%07.2f205.01",1,1,"December 31, 2014","CALGARY","825",7,7,1,0,"825%07.2f205.01"
"2014","0140","%07.2f205.01",4,1,"December 31, 2014","CALGARY","825",2,1,2,0,"825%07.2f205.01"
"2014","0140","%07.2f205.01",4,3,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f205.01"
"2014","0140","%07.2f205.02999999999997",1,1,"December 31, 2014","CALGARY","825",26,26,1,0,"825%07.2f205.02999999999997"
"2014","0140","%07.2f205.02999999999997",2,1,"December 31, 2014","CALGARY","825",8,4,2,0,"825%07.2f205.02999999999997"
"2014","0140","%07.2f205.02999999999997",4,3,"December 31, 2014","CALGARY","825",6,3,2,0,"825%07.2f205.02999999999997"
"2014","0140","%07.2f206.02999999999997",1,1,"December 31, 2014","CALGARY","825",21,21,1,0,"825%07.2f206.02999999999997"
"2014","0140","%07.2f206.02999999999997",5,3,"December 31, 2014","CALGARY","825",1,1,1,2,"825%07.2f206.02999999999997"
"2014","0140","%07.2f206.04",1,1,"December 31, 2014","CALGARY","825",10,10,1,0,"825%07.2f206.04"
"2014","0140","%07.2f207.01999999999998",1,1,"December 31, 2014","CALGARY","825",10,10,1,0,"825%07.2f207.01999999999998"
"2014","0140","%07.2f207.01999999999998",4,3,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f207.01999999999998"
"2014","0140","%07.2f9001.0",1,1,"December 31, 2014","CALGARY","825",1,1,1,0,"825%07.2f9001.0"
