"ref_yy","CSDuid","date_pbi","metcode","metro","municipality","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","reference_period_qq","ref_qq","population","starts_per_10kpop"
"2003","2422015","December 31, 2003","1400","QUÉBEC","LAC-SAINT-JOSEPH V",13,NA,NA,13,1,0,0.923076923076923,"2003-4","4",718954.01,0.180818241767648
"2003","4711066","March 31, 2003","1700","SASKATOON","SASKATOON CY",1234,NA,NA,595,2.07394957983193,0,0.208403361344538,"2003-4","4",237924.912,51.8651027177852
"2003","4806022","June 30, 2003","0140","CALGARY","IRRICANA T",9,NA,NA,5,1.8,0,0.4,"2003-4","4",1049550.64,0.0857509838686774
"2003","2457045","March 31, 2003","1060","MONTRÉAL","MERCIER V",3,NA,NA,3,1,0,0.333333333333333,"2003-4","4",3726893.89,0.00804959864312102
"2003","4811056","December 31, 2003","0340","EDMONTON","FORT SASKATCHEWAN CY",145,NA,NA,94,1.54255319148936,0,0.606382978723404,"2003-4","4",1014137.09,1.42978697288352
"2003","2422040","June 30, 2003","1400","QUÉBEC","L'ANGE-GARDIEN MÉ",81,NA,NA,81,1,0,0.135802469135802,"2003-4","4",718954.01,1.12663673716765
"2003","2422035","September 30, 2003","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",72,NA,NA,70,1.02857142857143,0,0.142857142857143,"2003-4","4",718954.01,1.00145487748236
"2003","4806019","June 30, 2003","0140","CALGARY","COCHRANE T",162,NA,NA,89,1.82022471910112,0,0.640449438202247,"2003-4","4",1049550.64,1.54351770963619
"2003","5915022","December 31, 2003","2410","VANCOUVER","VANCOUVER CY",4571,NA,NA,891,5.13019079685746,0.631874298540965,0.732884399551066,"2003-4","4",2130166.64,21.4584151031489
"2003","2422025","December 31, 2003","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",36,NA,NA,33,1.09090909090909,0,0.225806451612903,"2003-4","4",718954.01,0.500727438741179
"2003","2474005","March 31, 2003","1060","MONTRÉAL","SAINT-COLOMBAN V",612,NA,NA,533,1.14821763602251,0,0,"2003-4","4",3726893.89,1.64211812319669
"2003","4811068","December 31, 2003","0340","EDMONTON","MORINVILLE T",67,NA,NA,41,1.63414634146341,0,1.1219512195122,"2003-4","4",1014137.09,0.660660187470315
"2003","2425213","June 30, 2003","1400","QUÉBEC","LÉVIS V",1001,NA,NA,743,1.34724091520861,0,0.146900269541779,"2003-4","4",718954.01,13.9230046161089
"2003","4711061","June 30, 2003","1700","SASKATOON","DUNDURN NO. 314 RM",11,NA,NA,11,1,0,0,"2003-4","4",237924.912,0.462330737354649
"2003","2467050","March 31, 2003","1060","MONTRÉAL","CHÂTEAUGUAY V",275,NA,NA,142,1.93661971830986,0,0.0140845070422535,"2003-4","4",3726893.89,0.737879875619426
"2003","3524009","March 31, 2003","2270","TORONTO","MILTON T",1973,NA,NA,1408,1.40127840909091,0,0.610085227272727,"2003-4","4",5156167.9,3.82648516934447
"2003","4706032","September 30, 2003","1490","REGINA","BALGONIE T",8,NA,NA,8,1,0,0,"2003-4","4",200026.833,0.399946341199133
"2003","4706055","December 31, 2003","1490","REGINA","BUENA VISTA VL",6,NA,NA,6,1,0,0,"2003-4","4",200026.833,0.29995975589935
"2003","4811059","December 31, 2003","0340","EDMONTON","STURGEON COUNTY MD",128,NA,NA,128,1,0,1.015625,"2003-4","4",1014137.09,1.26215677606269
"2003","2452007","December 31, 2003","1060","MONTRÉAL","LAVALTRIE V",94,NA,NA,87,1.08045977011494,0,0,"2003-4","4",3726893.89,0.252220757484458
"2003","2460020","September 30, 2003","1060","MONTRÉAL","POINTE-CALUMET MÉ",11,NA,NA,9,1.22222222222222,0,0,"2003-4","4",3726893.89,0.0295151950247771
"2003","4706030","December 31, 2003","1490","REGINA","WHITE CITY T",8,NA,NA,8,1,0,0,"2003-4","4",200026.833,0.399946341199133
"2003","5915055","June 30, 2003","2410","VANCOUVER","WEST VANCOUVER DM",243,NA,NA,135,1.8,0.185185185185185,0.207407407407407,"2003-4","4",2130166.64,1.14075582368523
"2003","2421035","December 31, 2003","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",11,NA,NA,11,1,0,0,"2003-4","4",718954.01,0.153000050726471
"2003","5917041","March 31, 2003","2440","VICTORIA","COLWOOD CY",155,NA,NA,134,1.15671641791045,0,0.149253731343284,"2003-4","4",332905.172,4.65598053249831
"2003","3519028","March 31, 2003","2270","TORONTO","VAUGHAN CY",2557,NA,NA,1856,1.37769396551724,0.0700431034482759,1.18176914778857,"2003-4","4",5156167.9,4.95910926407187
"2003","4602075","September 30, 2003","2680","WINNIPEG","RITCHOT RM",23,NA,NA,23,1,0,0.391304347826087,"2003-4","4",709960.273,0.323961788774623
"2003","3521010","March 31, 2003","2270","TORONTO","BRAMPTON CY",6425,NA,NA,5263,1.22078662359871,0,0.883146494394832,"2003-4","4",5156167.9,12.4608044668212
"2003","2467015","June 30, 2003","1060","MONTRÉAL","SAINT-AMABLE MÉ",258,NA,NA,238,1.08403361344538,0.00840336134453781,0,"2003-4","4",3726893.89,0.692265483308407
"2003","4602069","September 30, 2003","2680","WINNIPEG","TACHÉ RM",49,NA,NA,46,1.06521739130435,0,0.173913043478261,"2003-4","4",709960.273,0.690179463041589
"2003","4806026","March 31, 2003","0140","CALGARY","CROSSFIELD T",50,NA,NA,42,1.19047619047619,0,0.547619047619048,"2003-4","4",1049550.64,0.476394354825985
"2003","4706056","June 30, 2003","1490","REGINA","LUMSDEN T",3,NA,NA,3,1,0,0,"2003-4","4",200026.833,0.149979877949675
"2003","3525005","June 30, 2003","0610","HAMILTON","HAMILTON C",1499,NA,NA,1177,1.27357689039932,0,1.85727525486562,"2003-4","4",709382.018,21.1310684788179
"2003","2464008","March 31, 2003","1060","MONTRÉAL","TERREBONNE V",1519,NA,NA,1221,1.24406224406224,0,0,"2003-4","4",3726893.89,4.07578011296694
"2003","2421040","December 31, 2003","1400","QUÉBEC","L'ANGE-GARDIEN MÉ",44,NA,NA,23,1.91304347826087,0,0.0869565217391304,"2003-4","4",718954.01,0.612000202905885
"2003","4614015","December 31, 2003","2680","WINNIPEG","ROSSER RM",2,NA,NA,2,1,0,0,"2003-4","4",709960.273,0.0281705903282281
"2003","2421045","June 30, 2003","1400","QUÉBEC","BOISCHATEL MÉ",81,NA,NA,79,1.0253164556962,0,0.0886075949367089,"2003-4","4",718954.01,1.12663673716765
"2003","4706031","December 31, 2003","1490","REGINA","PILOT BUTTE T",9,NA,NA,9,1,0,0,"2003-4","4",200026.833,0.449939633849025
"2003","4811065","September 30, 2003","0340","EDMONTON","REDWATER T",7,NA,NA,7,1,0,0.428571428571429,"2003-4","4",1014137.09,0.0690241986909285
"2003","3519038","June 30, 2003","2270","TORONTO","RICHMOND HILL T",2034,NA,NA,1446,1.40663900414938,0.0781466113416321,0.730290456431535,"2003-4","4",5156167.9,3.94479008334853
"2003","3522014","December 31, 2003","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",207,NA,NA,177,1.16949152542373,0,0.0677966101694915,"2003-4","4",5156167.9,0.401460937685912
"2003","3543007","December 31, 2003","2270","TORONTO","NEW TECUMSETH T",198,NA,NA,175,1.13142857142857,0,3.14857142857143,"2003-4","4",5156167.9,0.384006114308264
"2003","4811066","December 31, 2003","0340","EDMONTON","BRUDERHEIM T",5,NA,NA,5,1,0,0.4,"2003-4","4",1014137.09,0.0493029990649489
"2003","2472020","September 30, 2003","1060","MONTRÉAL","POINTE-CALUMET MÉ",48,NA,NA,47,1.02127659574468,0,0,"2003-4","4",3726893.89,0.128793578289936
"2003","3519044","March 31, 2003","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",137,NA,NA,137,1,0,0.839416058394161,"2003-4","4",5156167.9,0.265701200304203
"2003","4611042","September 30, 2003","2680","WINNIPEG","HEADINGLEY RM",30,NA,NA,30,1,0,1,"2003-4","4",709960.273,0.422558854923422
"2003","4806024","December 31, 2003","0140","CALGARY","BEISEKER VL",7,NA,NA,4,1.75,0,0,"2003-4","4",1049550.64,0.066695209675638
"2003","5917054","September 30, 2003","2440","VICTORIA","CAPITAL H (PART 1) RDA",39,NA,NA,39,1,0,0.871794871794872,"2003-4","4",332905.172,1.17150477914473
"2003","2473015","September 30, 2003","1060","MONTRÉAL","SAINT-AMABLE MÉ",704,NA,NA,665,1.05864661654135,0,0.00251889168765743,"2003-4","4",3726893.89,1.88897248158573
"2003","5915070","September 30, 2003","2410","VANCOUVER","PITT MEADOWS CY",94,NA,NA,69,1.36231884057971,0,0,"2003-4","4",2130166.64,0.441280030561365
"2003","2419105","June 30, 2003","1400","QUÉBEC","BEAUMONT MÉ",23,NA,NA,21,1.0952380952381,0,0,"2003-4","4",718954.01,0.319909196973531
"2003","2466023","March 31, 2003","1060","MONTRÉAL","MONTRÉAL V",7354,NA,NA,1200,6.12833333333333,0.0283333333333333,0.0117647058823529,"2003-4","4",3726893.89,19.7322494738373
"2003","5917052","March 31, 2003","2440","VICTORIA","SOOKE DM",111,NA,NA,110,1.00909090909091,0,0.163636363636364,"2003-4","4",332905.172,3.3342828329504
"2003","2472043","June 30, 2003","1060","MONTRÉAL","SAINT-PLACIDE MÉ",1,NA,NA,1,1,0,0,"2003-4","4",3726893.89,0.00268319954770701
"2003","5917021","March 31, 2003","2440","VICTORIA","SAANICH DM",462,NA,NA,278,1.66187050359712,0,0.41726618705036,"2003-4","4",332905.172,13.877825845253
"2003","3519036","September 30, 2003","2270","TORONTO","MARKHAM CY",3985,NA,NA,2559,1.55724892536147,0,3.1744231521314,"2003-4","4",5156167.9,7.72860790665874
"2003","2457020","June 30, 2003","1060","MONTRÉAL","POINTE-CALUMET MÉ",474,NA,NA,289,1.6401384083045,0.0657439446366782,0.105263157894737,"2003-4","4",3726893.89,1.27183658561312
"2003","2458227","March 31, 2003","1060","MONTRÉAL","LONGUEUIL V",2459,NA,NA,952,2.58298319327731,0.0850840336134454,0.0390804597701149,"2003-4","4",3726893.89,6.59798768781152
"2003","5915007","June 30, 2003","2410","VANCOUVER","WHITE ROCK CY",132,NA,NA,64,2.0625,0.203125,0.234375,"2003-4","4",2130166.64,0.619669830150002
"2003","2457040","September 30, 2003","1060","MONTRÉAL","BELOEIL V",65,NA,NA,43,1.51162790697674,0.0930232558139535,0.0930232558139535,"2003-4","4",3726893.89,0.174407970600955
"2003","2460005","March 31, 2003","1060","MONTRÉAL","SAINT-COLOMBAN V",66,NA,NA,4,16.5,0,0,"2003-4","4",3726893.89,0.177091170148662
"2003","4806017","June 30, 2003","0140","CALGARY","CHESTERMERE CITY",310,NA,NA,286,1.08391608391608,0,0.304195804195804,"2003-4","4",1049550.64,2.95364499992111
"2003","5915046","March 31, 2003","2410","VANCOUVER","NORTH VANCOUVER DM",198,NA,NA,96,2.0625,0.0833333333333333,0.145833333333333,"2003-4","4",2130166.64,0.929504745225003
"2003","2422030","September 30, 2003","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",7,NA,NA,7,1,0,0,"2003-4","4",718954.01,0.0973636686441181
"2003","5915015","June 30, 2003","2410","VANCOUVER","RICHMOND CY",1641,NA,NA,590,2.78135593220339,0.106779661016949,0.842372881355932,"2003-4","4",2130166.64,7.70362266118298
"2003","2467055","June 30, 2003","1060","MONTRÉAL","LÉRY V",8,NA,NA,8,1,0,0,"2003-4","4",3726893.89,0.021465596381656
"2003","2471050","December 31, 2003","1060","MONTRÉAL","CHÂTEAUGUAY V",58,NA,NA,47,1.23404255319149,0,0,"2003-4","4",3726893.89,0.155625573767006
"2003","4811038","September 30, 2003","0340","EDMONTON","SEBA BEACH SV",5,NA,NA,5,1,0,0.4,"2003-4","4",1014137.09,0.0493029990649489
"2003","4811013","June 30, 2003","0340","EDMONTON","BEAUMONT T",141,NA,NA,141,1,0,0.439716312056738,"2003-4","4",1014137.09,1.39034457363156
"2003","4711065","December 31, 2003","1700","SASKATOON","CORMAN PARK NO. 344 RM",36,NA,NA,36,1,0,0,"2003-4","4",237924.912,1.51308241316067
"2003","5917042","September 30, 2003","2440","VICTORIA","METCHOSIN DM",14,NA,NA,14,1,0,2,"2003-4","4",332905.172,0.420540177128879
"2003","4706027","September 30, 2003","1490","REGINA","REGINA CY",802,NA,NA,487,1.64681724845996,0,0.283367556468172,"2003-4","4",200026.833,40.0946207052131
"2003","4711060","September 30, 2003","1700","SASKATOON","THODE RV",1,NA,NA,1,1,0,0,"2003-4","4",237924.912,0.0420300670322408
"2003","5915020","September 30, 2003","2410","VANCOUVER","GREATER VANCOUVER A RDA",233,NA,NA,14,16.6428571428571,1.71428571428571,0.928571428571429,"2003-4","4",2130166.64,1.09381113958296
"2003","3521005","March 31, 2003","2270","TORONTO","AJAX T",5849,NA,NA,2265,2.58233995584989,0.0136865342163355,1.40680212014134,"2003-4","4",5156167.9,11.3436957706517
"2003","2420010","June 30, 2003","1400","QUÉBEC","SAINTE-FAMILLE PE",2,NA,NA,2,1,0,0,"2003-4","4",718954.01,0.0278181910411766
"2003","2471105","September 30, 2003","1060","MONTRÉAL","SAINT-LAZARE V",391,NA,NA,380,1.02894736842105,0,0,"2003-4","4",3726893.89,1.04913102315344
"2003","2473025","June 30, 2003","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",34,NA,NA,23,1.47826086956522,0,0,"2003-4","4",3726893.89,0.0912287846220382
"2003","4711075","June 30, 2003","1700","SASKATOON","OSLER T",5,NA,NA,5,1,0,0,"2003-4","4",237924.912,0.210150335161204
"2003","2472032","September 30, 2003","1060","MONTRÉAL","WESTMOUNT V",18,NA,NA,18,1,0,0.444444444444444,"2003-4","4",3726893.89,0.0482975918587261
"2003","2459020","September 30, 2003","1060","MONTRÉAL","POINTE-CALUMET MÉ",107,NA,NA,64,1.671875,0.109375,0,"2003-4","4",3726893.89,0.28710235160465
"2003","4711077","September 30, 2003","1700","SASKATOON","CLAVET VL",1,NA,NA,1,1,0,0,"2003-4","4",237924.912,0.0420300670322408
"2003","5915043","September 30, 2003","2410","VANCOUVER","PORT MOODY CY",478,NA,NA,139,3.43884892086331,0.18705035971223,1.64748201438849,"2003-4","4",2130166.64,2.24395590008864
"2003","3520005","March 31, 2003","2270","TORONTO","AJAX T",14895,NA,NA,2140,6.96028037383178,0.181308411214953,1.98849372384937,"2003-4","4",5156167.9,28.887732690008
"2003","2457010","June 30, 2003","1060","MONTRÉAL","DEUX-MONTAGNES V",135,NA,NA,135,1,0,0.0148148148148148,"2003-4","4",3726893.89,0.362231938940446
"2003","4711070","December 31, 2003","1700","SASKATOON","MARTENSVILLE CY",49,NA,NA,44,1.11363636363636,0,0.0909090909090909,"2003-4","4",237924.912,2.0594732845798
"2003","4706058","June 30, 2003","1490","REGINA","REGINA BEACH T",3,NA,NA,3,1,0,0,"2003-4","4",200026.833,0.149979877949675
"2003","2420030","June 30, 2003","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",5,NA,NA,5,1,0,0.6,"2003-4","4",718954.01,0.0695454776029415
"2003","3519046","June 30, 2003","2270","TORONTO","AURORA T",1192,NA,NA,899,1.32591768631813,0,0.598442714126808,"2003-4","4",5156167.9,2.31179438512854
"2003","4712059","December 31, 2003","1700","SASKATOON","ASQUITH T",2,NA,NA,2,1,0,0,"2003-4","4",237924.912,0.0840601340644817
"2003","3506008","March 31, 2003","1265","OTTAWA","OTTAWA CV",5973,NA,NA,3362,1.77662105889352,0,0.510707911957168,"2003-4","4",861479,69.3342495870474
"2003","2467040","September 30, 2003","1060","MONTRÉAL","BELOEIL V",14,NA,NA,14,1,0,0,"2003-4","4",3726893.89,0.0375647936678981
"2003","4811014","June 30, 2003","0340","EDMONTON","NEW SAREPTA VL",1,NA,NA,1,1,0,2,"2003-4","4",1014137.09,0.00986059981298978
"2003","4610052","December 31, 2003","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",8,NA,NA,8,1,0,1,"2003-4","4",709960.273,0.112682361312913
"2003","5917047","September 30, 2003","2440","VICTORIA","VIEW ROYAL T",78,NA,NA,61,1.27868852459016,0,0.163934426229508,"2003-4","4",332905.172,2.34300955828947
"2003","3519054","December 31, 2003","2270","TORONTO","EAST GWILLIMBURY T",79,NA,NA,76,1.03947368421053,0,0.657894736842105,"2003-4","4",5156167.9,0.153214560759358
"2003","5915004","March 31, 2003","2410","VANCOUVER","SURREY CY",3328,NA,NA,2417,1.37691352916839,0.00951592883740174,0.387670666115019,"2003-4","4",2130166.64,15.6231908692364
"2003","2422045","September 30, 2003","1400","QUÉBEC","BOISCHATEL MÉ",46,NA,NA,46,1,0,0.108695652173913,"2003-4","4",718954.01,0.639818393947062
"2003","2467030","June 30, 2003","1060","MONTRÉAL","BOIS-DES-FILION V",126,NA,NA,34,3.70588235294118,0.147058823529412,0,"2003-4","4",3726893.89,0.338083143011083
"2003","4706028","September 30, 2003","1490","REGINA","GRAND COULEE T",3,NA,NA,3,1,0,0,"2003-4","4",200026.833,0.149979877949675
"2003","2464015","June 30, 2003","1060","MONTRÉAL","SAINT-AMABLE MÉ",536,NA,NA,320,1.675,0,0,"2003-4","4",3726893.89,1.43819495757095
"2003","4811046","September 30, 2003","0340","EDMONTON","SPRING LAKE VL",9,NA,NA,9,1,0,1.11111111111111,"2003-4","4",1014137.09,0.088745398316908
"2003","5917044","September 30, 2003","2440","VICTORIA","LANGFORD CY",225,NA,NA,170,1.32352941176471,0,0.211764705882353,"2003-4","4",332905.172,6.7586814181427
"2003","2422005","June 30, 2003","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",50,NA,NA,49,1.02040816326531,0,0.224489795918367,"2003-4","4",718954.01,0.695454776029415
"2003","3502036","September 30, 2003","1265","OTTAWA","CLARENCE-ROCKLAND C",168,NA,NA,133,1.26315789473684,0,0.120300751879699,"2003-4","4",861479,1.95013459411083
"2003","2471100","December 31, 2003","1060","MONTRÉAL","HUDSON V",37,NA,NA,37,1,0,0,"2003-4","4",3726893.89,0.0992783832651592
"2003","3519048","June 30, 2003","2270","TORONTO","NEWMARKET T",614,NA,NA,378,1.62433862433862,0,0.282548476454294,"2003-4","4",5156167.9,1.19080683931957
"2003","2457025","March 31, 2003","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",129,NA,NA,93,1.38709677419355,0.021505376344086,0.0645161290322581,"2003-4","4",3726893.89,0.346132741654204
"2003","2467045","June 30, 2003","1060","MONTRÉAL","MERCIER V",87,NA,NA,81,1.07407407407407,0,0,"2003-4","4",3726893.89,0.233438360650509
"2003","2473005","March 31, 2003","1060","MONTRÉAL","SAINT-COLOMBAN V",20,NA,NA,14,1.42857142857143,0,0.166666666666667,"2003-4","4",3726893.89,0.0536639909541401
"2003","4711069","June 30, 2003","1700","SASKATOON","BLUCHER NO. 343 RM",8,NA,NA,8,1,0,0,"2003-4","4",237924.912,0.336240536257927
"2003","3518029","June 30, 2003","2270","TORONTO","UXBRIDGE TP",268,NA,NA,225,1.19111111111111,0,0.0533333333333333,"2003-4","4",5156167.9,0.519765851689973
"2003","5915001","March 31, 2003","2410","VANCOUVER","LANGLEY DM",857,NA,NA,479,1.78914405010438,0.377870563674321,0.263048016701461,"2003-4","4",2130166.64,4.02315942756478
"2003","2457005","March 31, 2003","1060","MONTRÉAL","SAINT-COLOMBAN V",223,NA,NA,173,1.28901734104046,0.190751445086705,0,"2003-4","4",3726893.89,0.598353499138662
"2003","2467005","December 31, 2003","1060","MONTRÉAL","SAINT-COLOMBAN V",3,NA,NA,3,1,0,0,"2003-4","4",3726893.89,0.00804959864312102
"2003","3518005","June 30, 2003","2270","TORONTO","AJAX T",916,NA,NA,833,1.09963985594238,0,0.573511543134872,"2003-4","4",5156167.9,1.77651313488065
"2003","3526065","December 31, 2003","0610","HAMILTON","GRIMSBY T",398,NA,NA,209,1.90430622009569,0,0.485576923076923,"2003-4","4",709382.018,5.61051718116711
"2003","4706029","September 30, 2003","1490","REGINA","EDENWOLD NO. 158 RM",33,NA,NA,33,1,0,0,"2003-4","4",200026.833,1.64977865744642
"2003","2471075","September 30, 2003","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",2,NA,NA,2,1,0,0,"2003-4","4",3726893.89,0.00536639909541401
"2003","4706026","June 30, 2003","1490","REGINA","SHERWOOD NO. 159 RM",1,NA,NA,1,1,0,0,"2003-4","4",200026.833,0.0499932926498916
"2003","3524001","June 30, 2003","2270","TORONTO","OAKVILLE T",2107,NA,NA,1520,1.38618421052632,0,0.871031746031746,"2003-4","4",5156167.9,4.08636809518945
"2003","5915011","September 30, 2003","2410","VANCOUVER","DELTA DM",125,NA,NA,100,1.25,0.03,0.27,"2003-4","4",2130166.64,0.586808551278411
"2003","4712058","September 30, 2003","1700","SASKATOON","VANSCOY VL",1,NA,NA,1,1,0,0,"2003-4","4",237924.912,0.0420300670322408
"2003","2473030","March 31, 2003","1060","MONTRÉAL","BOIS-DES-FILION V",75,NA,NA,51,1.47058823529412,0,0,"2003-4","4",3726893.89,0.201239966078025
"2003","4613032","March 31, 2003","2680","WINNIPEG","EAST ST. PAUL RM",99,NA,NA,99,1,0,0.737373737373737,"2003-4","4",709960.273,1.39444422124729
"2003","4612047","March 31, 2003","2680","WINNIPEG","SPRINGFIELD RM",65,NA,NA,65,1,0,0,"2003-4","4",709960.273,0.915544185667414
"2003","3543014","June 30, 2003","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",260,NA,NA,211,1.23222748815166,0,1.4739336492891,"2003-4","4",5156167.9,0.504250453132063
"2003","4706053","December 31, 2003","1490","REGINA","LUMSDEN NO. 189 RM",13,NA,NA,13,1,0,0,"2003-4","4",200026.833,0.649912804448591
"2003","4711073","September 30, 2003","1700","SASKATOON","DALMENY T",2,NA,NA,2,1,0,0,"2003-4","4",237924.912,0.0840601340644817
"2003","2422020","December 31, 2003","1400","QUÉBEC","SHANNON V",44,NA,NA,44,1,0,0.238095238095238,"2003-4","4",718954.01,0.612000202905885
"2003","2472010","June 30, 2003","1060","MONTRÉAL","DEUX-MONTAGNES V",53,NA,NA,44,1.20454545454545,0,0,"2003-4","4",3726893.89,0.142209576028471
"2003","4613037","March 31, 2003","2680","WINNIPEG","WEST ST. PAUL RM",23,NA,NA,23,1,0,0.434782608695652,"2003-4","4",709960.273,0.323961788774623
"2003","4811034","September 30, 2003","0340","EDMONTON","PARKLAND COUNTY MD",214,NA,NA,213,1.00469483568075,0,0.516431924882629,"2003-4","4",1014137.09,2.11016835997981
"2003","4811049","June 30, 2003","0340","EDMONTON","SPRUCE GROVE CY",502,NA,NA,262,1.91603053435115,0,1.03053435114504,"2003-4","4",1014137.09,4.95002110612087
"2003","2466013","March 31, 2003","1060","MONTRÉAL","REPENTIGNY V",559,NA,NA,420,1.33095238095238,0,0,"2003-4","4",3726893.89,1.49990854716822
"2003","4711067","December 31, 2003","1700","SASKATOON","LANGHAM T",3,NA,NA,3,1,0,0,"2003-4","4",237924.912,0.126090201096722
"2003","5917040","June 30, 2003","2440","VICTORIA","ESQUIMALT DM",81,NA,NA,17,4.76470588235294,0.235294117647059,0.941176470588235,"2003-4","4",332905.172,2.43312531053137
"2003","5917049","September 30, 2003","2440","VICTORIA","HIGHLANDS DM",26,NA,NA,26,1,0,0.192307692307692,"2003-4","4",332905.172,0.78100318609649
"2003","2457035","June 30, 2003","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",178,NA,NA,129,1.37984496124031,0.0310077519379845,0,"2003-4","4",3726893.89,0.477609519491847
"2003","5915029","September 30, 2003","2410","VANCOUVER","NEW WESTMINSTER CY",537,NA,NA,65,8.26153846153846,0.876923076923077,1.66153846153846,"2003-4","4",2130166.64,2.52092953629205
"2003","2467010","June 30, 2003","1060","MONTRÉAL","DEUX-MONTAGNES V",114,NA,NA,108,1.05555555555556,0,0,"2003-4","4",3726893.89,0.305884748438599
"2003","2470022","December 31, 2003","1060","MONTRÉAL","BEAUHARNOIS V",45,NA,NA,34,1.32352941176471,0,0,"2003-4","4",3726893.89,0.120743979646815
"2003","4712056","September 30, 2003","1700","SASKATOON","DELISLE T",3,NA,NA,2,1.5,0,0,"2003-4","4",237924.912,0.126090201096722
"2003","5915039","December 31, 2003","2410","VANCOUVER","PORT COQUITLAM CY",320,NA,NA,139,2.30215827338129,0.381294964028777,1.10071942446043,"2003-4","4",2130166.64,1.50222989127273
"2003","2467025","June 30, 2003","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",18,NA,NA,12,1.5,0,0,"2003-4","4",3726893.89,0.0482975918587261
"2003","2455057","September 30, 2003","1060","MONTRÉAL","RICHELIEU V",52,NA,NA,15,3.46666666666667,0.333333333333333,0,"2003-4","4",3726893.89,0.139526376480764
"2003","2455065","December 31, 2003","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",54,NA,NA,54,1,0,0.0185185185185185,"2003-4","4",3726893.89,0.144892775576178
"2003","2472015","March 31, 2003","1060","MONTRÉAL","SAINT-AMABLE MÉ",282,NA,NA,257,1.09727626459144,0,0,"2003-4","4",3726893.89,0.756662272453375
"2003","2422010","June 30, 2003","1400","QUÉBEC","SAINTE-FAMILLE PE",36,NA,NA,36,1,0,0.5,"2003-4","4",718954.01,0.500727438741179
"2003","2471070","March 31, 2003","1060","MONTRÉAL","PINCOURT V",76,NA,NA,76,1,0,0,"2003-4","4",3726893.89,0.203923165625732
"2003","3518001","March 31, 2003","2270","TORONTO","OAKVILLE T",308,NA,NA,153,2.01307189542484,0,0.567567567567568,"2003-4","4",5156167.9,0.597342844479521
"2003","4811062","September 30, 2003","0340","EDMONTON","ST. ALBERT CY",427,NA,NA,362,1.17955801104972,0,1.19889502762431,"2003-4","4",1014137.09,4.21047612014664
"2003","4811020","June 30, 2003","0340","EDMONTON","SUNDANCE BEACH SV",2,NA,NA,2,1,0,2.5,"2003-4","4",1014137.09,0.0197211996259796
"2003","2460028","March 31, 2003","1060","MONTRÉAL","L'ASSOMPTION V",95,NA,NA,74,1.28378378378378,0,0,"2003-4","4",3726893.89,0.254903957032166
"2003","5915062","March 31, 2003","2410","VANCOUVER","BOWEN ISLAND IM",38,NA,NA,38,1,0,0.105263157894737,"2003-4","4",2130166.64,0.178389799588637
"2003","2426070","December 31, 2003","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",56,NA,NA,52,1.07692307692308,0,0.211538461538462,"2003-4","4",718954.01,0.778909349152945
"2003","2420020","March 31, 2003","1400","QUÉBEC","SHANNON V",7,NA,NA,7,1,0,0.714285714285714,"2003-4","4",718954.01,0.0973636686441181
"2003","2423802","June 30, 2003","1400",NA,NA,14,NA,NA,14,1,0,NA,"2003-4","4",718954.01,0.194727337288236
"2003","3524015","March 31, 2003","2270","TORONTO","HALTON HILLS T",402,NA,NA,388,1.0360824742268,0,1.03886010362694,"2003-4","4",5156167.9,0.77964877753496
"2003","4806016","March 31, 2003","0140","CALGARY","CALGARY CY",11877,NA,NA,7876,1.50799898425597,0,0.388902996444896,"2003-4","4",1049550.64,113.162715045365
"2003","2467020","March 31, 2003","1060","MONTRÉAL","POINTE-CALUMET MÉ",264,NA,NA,189,1.3968253968254,0.0476190476190476,0.0105820105820106,"2003-4","4",3726893.89,0.708364680594649
"2003","2476025","September 30, 2003","1060","MONTRÉAL","SAINT-ZOTIQUE MÉ",27,NA,NA,27,1,0,1,"2003-4","4",3726893.89,0.0724463877880891
"2003","2473035","June 30, 2003","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",83,NA,NA,53,1.56603773584906,0,0,"2003-4","4",3726893.89,0.222705562459681
"2003","4811052","March 31, 2003","0340","EDMONTON","STRATHCONA COUNTY SM",1002,NA,NA,915,1.09508196721311,0,0.481400437636761,"2003-4","4",1014137.09,9.88032101261576
