"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"5519","2014","0580","B3V","December 31, 2014","HALIFAX",24,NA,NA,24,1,0,1.20833333333333
"5520","2014","0580","B3Z","December 31, 2014","HALIFAX",41,NA,NA,41,1,0,1.02439024390244
"5521","2014","0580","B4A","December 31, 2014","HALIFAX",123,NA,NA,30,4.1,0.1,0.433333333333333
"5522","2014","0580","B4B","December 31, 2014","HALIFAX",17,NA,NA,17,1,0,1.41176470588235
"5523","2014","0580","B4C","December 31, 2014","HALIFAX",110,NA,NA,48,2.29166666666667,0,0.48936170212766
"5524","2014","0580","B4E","December 31, 2014","HALIFAX",144,NA,NA,54,2.66666666666667,0,0.462962962962963
"5525","2014","0580","nan","December 31, 2014","HALIFAX",36,NA,NA,36,1,0,1.38888888888889
"5526","2014","1490","S0G","December 31, 2014","REGINA",29,NA,NA,27,1.07407407407407,0,0
"5527","2014","1490","S2V","September 30, 2014","REGINA",3,NA,NA,3,1,0,0
"5528","2014","1490","S4N","December 31, 2014","REGINA",76,NA,NA,37,2.05405405405405,0.378378378378378,0.285714285714286
"5529","2014","1490","S4P","December 31, 2014","REGINA",63,NA,NA,55,1.14545454545455,0.109090909090909,0.0697674418604651
"5530","2014","1490","S4R","December 31, 2014","REGINA",69,NA,NA,16,4.3125,0.125,0.4
"5531","2014","1490","S4S","September 30, 2014","REGINA",19,NA,NA,17,1.11764705882353,0,0.4375
"5532","2014","1490","S4T","December 31, 2014","REGINA",822,NA,NA,346,2.3757225433526,0.190751445086705,0.341549295774648
"5533","2014","1490","S4V","December 31, 2014","REGINA",729,NA,NA,181,4.02762430939227,0.132596685082873,0.496503496503497
"5534","2014","1490","S4X","December 31, 2014","REGINA",265,NA,NA,137,1.93430656934307,0.0437956204379562,0.0714285714285714
"5535","2014","1490","nan","December 31, 2014","REGINA",148,NA,NA,122,1.21311475409836,0,0.198347107438017
"5536","2014","1400","G0A","December 31, 2014","QUÉBEC",294,291,3,250,1.176,0.016,0.910714285714286
"5537","2014","1400","G0R","December 31, 2014","QUÉBEC",41,40,1,22,1.86363636363636,0.272727272727273,-0.0555555555555556
"5538","2014","1400","G1B","December 31, 2014","QUÉBEC",86,NA,NA,52,1.65384615384615,0.230769230769231,0.78
"5539","2014","1400","G1C","December 31, 2014","QUÉBEC",95,NA,NA,27,3.51851851851852,0.666666666666667,0.521739130434783
"5540","2014","1400","G1E","December 31, 2014","QUÉBEC",333,NA,NA,27,12.3333333333333,1.2962962962963,1.79166666666667
"5541","2014","1400","G1G","December 31, 2014","QUÉBEC",38,NA,NA,3,12.6666666666667,3.33333333333333,-0.333333333333333
"5542","2014","1400","G1H","December 31, 2014","QUÉBEC",11,NA,NA,7,1.57142857142857,0.285714285714286,0.285714285714286
"5543","2014","1400","G1J","June 30, 2014","QUÉBEC",16,NA,NA,3,5.33333333333333,3,0
"5544","2014","1400","G1K","December 31, 2014","QUÉBEC",13,NA,NA,4,3.25,2.5,9.25
"5545","2014","1400","G1L","December 31, 2014","QUÉBEC",18,NA,NA,3,6,2,0
"5546","2014","1400","G1P","December 31, 2014","QUÉBEC",34,33,1,9,3.77777777777778,1.44444444444444,0.333333333333333
"5547","2014","1400","G1R","December 31, 2014","QUÉBEC",39,NA,NA,3,13,3.66666666666667,0
"5548","2014","1400","G1S","December 31, 2014","QUÉBEC",166,NA,NA,16,10.375,1.125,1.2
"5549","2014","1400","G1T","December 31, 2014","QUÉBEC",17,NA,NA,17,1,0,0.615384615384615
"5550","2014","1400","G1V","December 31, 2014","QUÉBEC",46,44,2,6,7.66666666666667,0.5,2.5
"5551","2014","1400","G1W","December 31, 2014","QUÉBEC",94,93,1,30,3.13333333333333,0.6,0.333333333333333
"5552","2014","1400","G1X","December 31, 2014","QUÉBEC",215,NA,NA,17,12.6470588235294,1.11764705882353,0.866666666666667
"5553","2014","1400","G1Y","December 31, 2014","QUÉBEC",6,NA,NA,5,1.2,0,0
"5554","2014","1400","G2A","September 30, 2014","QUÉBEC",50,49,1,14,3.57142857142857,0.428571428571429,1.15384615384615
"5555","2014","1400","G2B","December 31, 2014","QUÉBEC",127,NA,NA,19,6.68421052631579,1.94736842105263,0.578947368421053
"5556","2014","1400","G2E","December 31, 2014","QUÉBEC",56,NA,NA,23,2.43478260869565,0.347826086956522,1.5
"5557","2014","1400","G2G","December 31, 2014","QUÉBEC",27,NA,NA,11,2.45454545454545,1.09090909090909,3.63636363636364
"5558","2014","1400","G2J","December 31, 2014","QUÉBEC",3,NA,NA,2,1.5,0,8.5
"5559","2014","1400","G2K","December 31, 2014","QUÉBEC",231,NA,NA,25,9.24,2.12,8.05263157894737
"5560","2014","1400","G2L","December 31, 2014","QUÉBEC",202,NA,NA,30,6.73333333333333,0.533333333333333,0.285714285714286
"5561","2014","1400","G2M","December 31, 2014","QUÉBEC",90,NA,NA,62,1.45161290322581,0.161290322580645,2.76666666666667
"5562","2014","1400","G2N","December 31, 2014","QUÉBEC",33,NA,NA,17,1.94117647058824,0,0.352941176470588
"5563","2014","1400","G3A","December 31, 2014","QUÉBEC",166,NA,NA,13,12.7692307692308,0,0.692307692307692
"5564","2014","1400","G3B","December 31, 2014","QUÉBEC",58,NA,NA,32,1.8125,0.125,2.53333333333333
"5565","2014","1400","G3C","December 31, 2014","QUÉBEC",120,NA,NA,92,1.30434782608696,0.0543478260869565,0.606741573033708
"5566","2014","1400","G3E","December 31, 2014","QUÉBEC",248,NA,NA,109,2.27522935779817,0.110091743119266,1.68867924528302
"5567","2014","1400","G3G","December 31, 2014","QUÉBEC",79,NA,NA,19,4.15789473684211,0.526315789473684,1.23529411764706
"5568","2014","1400","G3J","December 31, 2014","QUÉBEC",48,NA,NA,25,1.92,0.6,3.375
"5569","2014","1400","G3K","December 31, 2014","QUÉBEC",183,NA,NA,82,2.23170731707317,0.329268292682927,0.786666666666667
"5570","2014","1400","G3N","December 31, 2014","QUÉBEC",120,NA,NA,98,1.22448979591837,0.102040816326531,0.775280898876405
"5571","2014","1400","G6C","December 31, 2014","QUÉBEC",17,NA,NA,15,1.13333333333333,0.266666666666667,0.571428571428571
"5572","2014","1400","G6J","December 31, 2014","QUÉBEC",28,NA,NA,21,1.33333333333333,0,0.4375
"5573","2014","1400","G6K","September 30, 2014","QUÉBEC",7,NA,NA,7,1,0,0.333333333333333
"5574","2014","1400","G6V","December 31, 2014","QUÉBEC",253,NA,NA,85,2.97647058823529,0.470588235294118,1.07792207792208
"5575","2014","1400","G6W","December 31, 2014","QUÉBEC",363,NA,NA,17,21.3529411764706,0.411764705882353,0.666666666666667
"5576","2014","1400","G6X","December 31, 2014","QUÉBEC",2,NA,NA,1,2,2,0
"5577","2014","1400","G6Z","December 31, 2014","QUÉBEC",128,126,2,69,1.85507246376812,0.231884057971014,0.6
"5578","2014","1400","G7A","December 31, 2014","QUÉBEC",217,NA,NA,43,5.04651162790698,0.27906976744186,1.17241379310345
"5579","2014","1400","nan","December 31, 2014","QUÉBEC",31,NA,NA,29,1.06896551724138,0,0.423076923076923
"5580","2014","2270","L0E","December 31, 2014","TORONTO",109,NA,NA,93,1.17204301075269,0,2.02150537634409
"5581","2014","2270","L0G","December 31, 2014","TORONTO",316,NA,NA,297,1.06397306397306,0.0101010101010101,1.06734006734007
"5582","2014","2270","L0H","December 31, 2014","TORONTO",65,NA,NA,39,1.66666666666667,0,1.43589743589744
"5583","2014","2270","L0P","December 31, 2014","TORONTO",34,NA,NA,33,1.03030303030303,0,0.424242424242424
"5584","2014","2270","L1S","December 31, 2014","TORONTO",1,NA,NA,1,1,0,8
"5585","2014","2270","L1T","September 30, 2014","TORONTO",31,NA,NA,5,6.2,0,3.2
"5586","2014","2270","L1V","December 31, 2014","TORONTO",277,NA,NA,151,1.83443708609272,0,0.344370860927152
"5587","2014","2270","L1W","December 31, 2014","TORONTO",39,NA,NA,22,1.77272727272727,0,0.590909090909091
"5588","2014","2270","L1Y","September 30, 2014","TORONTO",3,NA,NA,3,1,0,4.66666666666667
"5589","2014","2270","L1Z","December 31, 2014","TORONTO",147,NA,NA,97,1.51546391752577,0,0.742268041237113
"5590","2014","2270","L3P","December 31, 2014","TORONTO",116,114,2,96,1.20833333333333,0,0.708333333333333
"5591","2014","2270","L3R","December 31, 2014","TORONTO",56,NA,NA,24,2.33333333333333,0,0.666666666666667
"5592","2014","2270","L3S","June 30, 2014","TORONTO",171,NA,NA,15,11.4,0.4,1
"5593","2014","2270","L3T","December 31, 2014","TORONTO",24,NA,NA,24,1,0,0.5
"5594","2014","2270","L3X","December 31, 2014","TORONTO",137,NA,NA,113,1.21238938053097,0,1.53097345132743
"5595","2014","2270","L3Y","December 31, 2014","TORONTO",42,NA,NA,19,2.21052631578947,0,2.89473684210526
"5596","2014","2270","L3Z","December 31, 2014","TORONTO",274,NA,NA,268,1.02238805970149,0,1.60820895522388
"5597","2014","2270","L4A","September 30, 2014","TORONTO",38,NA,NA,38,1,0,1.5
"5598","2014","2270","L4B","December 31, 2014","TORONTO",680,NA,NA,21,32.3809523809524,0,1.35
"5599","2014","2270","L4C","December 31, 2014","TORONTO",1140,NA,NA,152,7.5,0.0592105263157895,1.56375838926175
"5600","2014","2270","L4E","December 31, 2014","TORONTO",405,NA,NA,194,2.08762886597938,0,2.23711340206186
"5601","2014","2270","L4G","December 31, 2014","TORONTO",249,NA,NA,232,1.07327586206897,0,0.866379310344828
"5602","2014","2270","L4H","December 31, 2014","TORONTO",139,NA,NA,42,3.30952380952381,0.142857142857143,0.214285714285714
"5603","2014","2270","L4J","December 31, 2014","TORONTO",22,NA,NA,22,1,0,3.27272727272727
"5604","2014","2270","L4K","December 31, 2014","TORONTO",6,NA,NA,4,1.5,0,5
"5605","2014","2270","L4L","December 31, 2014","TORONTO",13,NA,NA,13,1,0,4.30769230769231
"5606","2014","2270","L4P","December 31, 2014","TORONTO",107,NA,NA,88,1.21590909090909,0,1.03409090909091
"5607","2014","2270","L4S","December 31, 2014","TORONTO",159,NA,NA,25,6.36,0,0.84
"5608","2014","2270","L4T","December 31, 2014","TORONTO",10,NA,NA,9,1.11111111111111,0,1.11111111111111
"5609","2014","2270","L4W","March 31, 2014","TORONTO",1,NA,NA,1,1,0,0
"5610","2014","2270","L4Y","June 30, 2014","TORONTO",27,NA,NA,3,9,0,0
"5611","2014","2270","L5A","December 31, 2014","TORONTO",5,NA,NA,5,1,0,0.8
"5612","2014","2270","L5B","June 30, 2014","TORONTO",6,NA,NA,6,1,0,0.166666666666667
"5613","2014","2270","L5C","September 30, 2014","TORONTO",1,NA,NA,1,1,0,0
"5614","2014","2270","L5E","December 31, 2014","TORONTO",94,NA,NA,29,3.24137931034483,0,0.206896551724138
"5615","2014","2270","L5G","December 31, 2014","TORONTO",45,NA,NA,44,1.02272727272727,0,0.568181818181818
"5616","2014","2270","L5H","December 31, 2014","TORONTO",31,NA,NA,29,1.06896551724138,0,0.655172413793103
"5617","2014","2270","L5J","December 31, 2014","TORONTO",9,NA,NA,9,1,0,0.666666666666667
"5618","2014","2270","L5K","September 30, 2014","TORONTO",5,NA,NA,4,1.25,0,0
"5619","2014","2270","L5L","March 31, 2014","TORONTO",150,NA,NA,1,150,0,1
"5620","2014","2270","L5M","December 31, 2014","TORONTO",4,NA,NA,4,1,0,2
"5621","2014","2270","L5N","September 30, 2014","TORONTO",16,NA,NA,8,2,0,0.125
"5622","2014","2270","L5R","September 30, 2014","TORONTO",74,NA,NA,11,6.72727272727273,0,2
"5623","2014","2270","L5T","June 30, 2014","TORONTO",36,NA,NA,3,12,3,19
"5624","2014","2270","L5V","December 31, 2014","TORONTO",69,NA,NA,35,1.97142857142857,0,0.314285714285714
"5625","2014","2270","L5W","September 30, 2014","TORONTO",10,NA,NA,3,3.33333333333333,0,1
"5626","2014","2270","L6A","December 31, 2014","TORONTO",230,NA,NA,136,1.69117647058824,0,2.01470588235294
"5627","2014","2270","L6B","December 31, 2014","TORONTO",251,NA,NA,154,1.62987012987013,0,1.96753246753247
"5628","2014","2270","L6C","December 31, 2014","TORONTO",1127,NA,NA,458,2.46069868995633,0.0436681222707424,1.5
"5629","2014","2270","L6E","September 30, 2014","TORONTO",344,NA,NA,56,6.14285714285714,0,1.80357142857143
"5630","2014","2270","L6G","September 30, 2014","TORONTO",324,NA,NA,2,162,10.5,1
"5631","2014","2270","L6H","December 31, 2014","TORONTO",7,NA,NA,7,1,0,0.142857142857143
"5632","2014","2270","L6J","December 31, 2014","TORONTO",56,NA,NA,56,1,0,0.910714285714286
"5633","2014","2270","L6K","December 31, 2014","TORONTO",651,NA,NA,46,14.1521739130435,0.804347826086957,0.976744186046512
"5634","2014","2270","L6L","December 31, 2014","TORONTO",68,NA,NA,67,1.01492537313433,0,1.77611940298507
"5635","2014","2270","L6M","December 31, 2014","TORONTO",653,NA,NA,303,2.15511551155116,0,0.696369636963696
"5636","2014","2270","L6P","December 31, 2014","TORONTO",63,NA,NA,61,1.0327868852459,0,3.59016393442623
"5637","2014","2270","L6R","December 31, 2014","TORONTO",59,NA,NA,32,1.84375,0,4.96875
"5638","2014","2270","L6S","September 30, 2014","TORONTO",18,NA,NA,14,1.28571428571429,0,1.57142857142857
"5639","2014","2270","L6T","September 30, 2014","TORONTO",1,NA,NA,1,1,0,38
"5640","2014","2270","L6W","December 31, 2014","TORONTO",206,NA,NA,2,103,0,4
"5641","2014","2270","L6X","March 31, 2014","TORONTO",1,NA,NA,1,1,0,1
"5642","2014","2270","L6Y","December 31, 2014","TORONTO",15,NA,NA,9,1.66666666666667,0,3.66666666666667
"5643","2014","2270","L6Z","December 31, 2014","TORONTO",3,NA,NA,3,1,0,3
"5644","2014","2270","L7A","December 31, 2014","TORONTO",83,NA,NA,38,2.18421052631579,0,3.21052631578947
"5645","2014","2270","L7B","December 31, 2014","TORONTO",158,NA,NA,145,1.08965517241379,0,1.2551724137931
"5646","2014","2270","L7C","December 31, 2014","TORONTO",300,NA,NA,200,1.5,0,2.375
"5647","2014","2270","L7E","December 31, 2014","TORONTO",27,NA,NA,27,1,0,8.66666666666667
"5648","2014","2270","L7G","December 31, 2014","TORONTO",41,NA,NA,41,1,0,0.682926829268293
"5649","2014","2270","L7J","December 31, 2014","TORONTO",11,NA,NA,10,1.1,0,1.6
"5650","2014","2270","L7K","December 31, 2014","TORONTO",107,NA,NA,53,2.0188679245283,0,3.52830188679245
"5651","2014","2270","L9N","September 30, 2014","TORONTO",34,NA,NA,29,1.17241379310345,0,1.86206896551724
"5652","2014","2270","L9P","December 31, 2014","TORONTO",50,NA,NA,50,1,0,0.04
"5653","2014","2270","L9R","December 31, 2014","TORONTO",226,NA,NA,216,1.0462962962963,0,0.537037037037037
"5654","2014","2270","L9T","December 31, 2014","TORONTO",10,NA,NA,9,1.11111111111111,0,0.222222222222222
"5655","2014","2270","L9W","December 31, 2014","TORONTO",255,NA,NA,218,1.1697247706422,0,1.50925925925926
"5656","2014","2270","M1B","September 30, 2014","TORONTO",1,NA,NA,1,1,0,0
"5657","2014","2270","M1C","December 31, 2014","TORONTO",48,NA,NA,20,2.4,0,1.84210526315789
"5658","2014","2270","M1E","December 31, 2014","TORONTO",4,NA,NA,4,1,0,1.75
"5659","2014","2270","M1J","March 31, 2014","TORONTO",1,NA,NA,1,1,0,0
"5660","2014","2270","M1K","September 30, 2014","TORONTO",27,NA,NA,10,2.7,0,1.77777777777778
"5661","2014","2270","M1L","December 31, 2014","TORONTO",32,NA,NA,22,1.45454545454545,0,4.04761904761905
"5662","2014","2270","M1M","December 31, 2014","TORONTO",38,NA,NA,17,2.23529411764706,0.235294117647059,3.11764705882353
"5663","2014","2270","M1N","December 31, 2014","TORONTO",30,NA,NA,30,1,0,3
"5664","2014","2270","M1P","December 31, 2014","TORONTO",36,NA,NA,2,18,0,4.5
"5665","2014","2270","M1R","December 31, 2014","TORONTO",4,NA,NA,4,1,0,1.25
"5666","2014","2270","M1S","December 31, 2014","TORONTO",5,NA,NA,5,1,0,1.6
"5667","2014","2270","M1T","December 31, 2014","TORONTO",6,NA,NA,6,1,0,1
"5668","2014","2270","M1W","December 31, 2014","TORONTO",1,NA,NA,1,1,0,0
"5669","2014","2270","M1X","September 30, 2014","TORONTO",9,NA,NA,9,1,0,0.222222222222222
"5670","2014","2270","M2H","September 30, 2014","TORONTO",1,NA,NA,1,1,0,3
"5671","2014","2270","M2J","September 30, 2014","TORONTO",689,NA,NA,11,62.6363636363636,0.727272727272727,4.09090909090909
"5672","2014","2270","M2K","December 31, 2014","TORONTO",26,NA,NA,26,1,0,1.80769230769231
"5673","2014","2270","M2L","December 31, 2014","TORONTO",13,NA,NA,13,1,0,2.30769230769231
"5674","2014","2270","M2M","December 31, 2014","TORONTO",193,NA,NA,84,2.29761904761905,0.0714285714285714,2.7012987012987
"5675","2014","2270","M2N","December 31, 2014","TORONTO",583,NA,NA,118,4.94067796610169,0.389830508474576,2.37068965517241
"5676","2014","2270","M2P","December 31, 2014","TORONTO",18,NA,NA,18,1,0,2.11111111111111
"5677","2014","2270","M2R","December 31, 2014","TORONTO",86,NA,NA,27,3.18518518518519,0,1.5
"5678","2014","2270","M3A","December 31, 2014","TORONTO",324,NA,NA,8,40.5,0,4.75
"5679","2014","2270","M3B","December 31, 2014","TORONTO",23,NA,NA,23,1,0,0.91304347826087
"5680","2014","2270","M3C","December 31, 2014","TORONTO",8,NA,NA,5,1.6,0,0.4
"5681","2014","2270","M3H","December 31, 2014","TORONTO",79,NA,NA,59,1.33898305084746,0,2.21052631578947
"5682","2014","2270","M3K","December 31, 2014","TORONTO",2,NA,NA,2,1,0,6
"5683","2014","2270","M3L","September 30, 2014","TORONTO",14,NA,NA,7,2,0,17
"5684","2014","2270","M3M","December 31, 2014","TORONTO",4,NA,NA,4,1,0,0.666666666666667
"5685","2014","2270","M4A","December 31, 2014","TORONTO",1,NA,NA,1,1,0,0
"5686","2014","2270","M4B","December 31, 2014","TORONTO",23,NA,NA,16,1.4375,0,1.8125
"5687","2014","2270","M4C","December 31, 2014","TORONTO",27,NA,NA,26,1.03846153846154,0,3.46153846153846
"5688","2014","2270","M4E","December 31, 2014","TORONTO",61,NA,NA,15,4.06666666666667,0.4,3.2
"5689","2014","2270","M4G","December 31, 2014","TORONTO",16,NA,NA,16,1,0,3.25
"5690","2014","2270","M4J","December 31, 2014","TORONTO",9,NA,NA,7,1.28571428571429,0,1.42857142857143
"5691","2014","2270","M4K","December 31, 2014","TORONTO",6,NA,NA,5,1.2,0,3.6
"5692","2014","2270","M4L","December 31, 2014","TORONTO",176,NA,NA,36,4.88888888888889,0.166666666666667,9.3030303030303
"5693","2014","2270","M4M","September 30, 2014","TORONTO",3,NA,NA,3,1,0,9
"5694","2014","2270","M4N","December 31, 2014","TORONTO",41,NA,NA,40,1.025,0,2.275
"5695","2014","2270","M4P","September 30, 2014","TORONTO",3,NA,NA,2,1.5,0,1
"5696","2014","2270","M4R","September 30, 2014","TORONTO",2,NA,NA,2,1,0,4.5
"5697","2014","2270","M4S","December 31, 2014","TORONTO",178,NA,NA,21,8.47619047619048,0.666666666666667,2.3
"5698","2014","2270","M4T","September 30, 2014","TORONTO",5,NA,NA,4,1.25,0,1.5
"5699","2014","2270","M4V","September 30, 2014","TORONTO",18,NA,NA,9,2,0,2
"5700","2014","2270","M4W","December 31, 2014","TORONTO",8,NA,NA,7,1.14285714285714,0,1.71428571428571
"5701","2014","2270","M5A","June 30, 2014","TORONTO",886,NA,NA,4,221.5,10,7
"5702","2014","2270","M5M","December 31, 2014","TORONTO",92,NA,NA,92,1,0,2.12359550561798
"5703","2014","2270","M5N","December 31, 2014","TORONTO",45,NA,NA,30,1.5,0,3.06666666666667
"5704","2014","2270","M5P","December 31, 2014","TORONTO",30,NA,NA,28,1.07142857142857,0,5.07142857142857
"5705","2014","2270","M5R","December 31, 2014","TORONTO",282,NA,NA,8,35.25,5.5,1.42857142857143
"5706","2014","2270","M5S","June 30, 2014","TORONTO",954,NA,NA,3,318,27.3333333333333,6.33333333333333
"5707","2014","2270","M5T","March 31, 2014","TORONTO",1,NA,NA,1,1,0,0
"5708","2014","2270","M5V","September 30, 2014","TORONTO",942,NA,NA,3,314,27.6666666666667,4.5
"5709","2014","2270","M6A","September 30, 2014","TORONTO",391,NA,NA,2,195.5,7.5,2
"5710","2014","2270","M6B","December 31, 2014","TORONTO",28,NA,NA,28,1,0,3.59259259259259
"5711","2014","2270","M6C","December 31, 2014","TORONTO",26,NA,NA,16,1.625,0,0.933333333333333
"5712","2014","2270","M6E","December 31, 2014","TORONTO",14,NA,NA,7,2,0,7
"5713","2014","2270","M6G","June 30, 2014","TORONTO",9,NA,NA,3,3,1,1.33333333333333
"5714","2014","2270","M6H","December 31, 2014","TORONTO",430,NA,NA,8,53.75,4.125,13.4285714285714
"5715","2014","2270","M6J","December 31, 2014","TORONTO",308,NA,NA,12,25.6666666666667,1.83333333333333,5.27272727272727
"5716","2014","2270","M6K","September 30, 2014","TORONTO",3,NA,NA,1,3,0,4
"5717","2014","2270","M6L","December 31, 2014","TORONTO",7,NA,NA,7,1,0,1
"5718","2014","2270","M6M","December 31, 2014","TORONTO",59,NA,NA,37,1.59459459459459,0,1.51351351351351
"5719","2014","2270","M6N","December 31, 2014","TORONTO",9,NA,NA,9,1,0,9.11111111111111
"5720","2014","2270","M6P","September 30, 2014","TORONTO",520,NA,NA,9,57.7777777777778,3.33333333333333,2.88888888888889
"5721","2014","2270","M6R","June 30, 2014","TORONTO",81,NA,NA,1,81,8,3
"5722","2014","2270","M6S","September 30, 2014","TORONTO",4,NA,NA,4,1,0,1.33333333333333
"5723","2014","2270","M8V","December 31, 2014","TORONTO",8,NA,NA,8,1,0,2.42857142857143
"5724","2014","2270","M8W","December 31, 2014","TORONTO",28,NA,NA,28,1,0,6.34615384615385
"5725","2014","2270","M8X","December 31, 2014","TORONTO",10,NA,NA,10,1,0,3.1
"5726","2014","2270","M8Y","December 31, 2014","TORONTO",21,NA,NA,21,1,0,0.777777777777778
"5727","2014","2270","M8Z","December 31, 2014","TORONTO",15,NA,NA,13,1.15384615384615,0,2.63636363636364
"5728","2014","2270","M9A","December 31, 2014","TORONTO",121,NA,NA,28,4.32142857142857,0.535714285714286,2.71428571428571
"5729","2014","2270","M9B","December 31, 2014","TORONTO",19,NA,NA,19,1,0,3.10526315789474
"5730","2014","2270","M9C","December 31, 2014","TORONTO",6,NA,NA,6,1,0,2.5
"5731","2014","2270","M9L","September 30, 2014","TORONTO",2,NA,NA,2,1,0,3
"5732","2014","2270","M9M","December 31, 2014","TORONTO",671,NA,NA,16,41.9375,2.375,13.5714285714286
"5733","2014","2270","M9N","December 31, 2014","TORONTO",2,NA,NA,2,1,0,2.5
"5734","2014","2270","M9P","December 31, 2014","TORONTO",7,NA,NA,7,1,0,10.1428571428571
"5735","2014","2270","M9R","December 31, 2014","TORONTO",121,NA,NA,13,9.30769230769231,0.307692307692308,1.33333333333333
"5736","2014","2270","M9V","December 31, 2014","TORONTO",5,NA,NA,5,1,0,5.4
"5737","2014","2270","M9W","June 30, 2014","TORONTO",260,NA,NA,1,260,12,3
"5738","2014","2270","nan","September 30, 2014","TORONTO",8858,NA,NA,4319,2.05093771706414,0.0541792081500347,1.93114909781576
"5739","2014","2440","V8L","September 30, 2014","VICTORIA",28,NA,NA,12,2.33333333333333,0.5,0.166666666666667
"5740","2014","2440","V8M","December 31, 2014","VICTORIA",36,34,2,15,2.4,0,0.4
"5741","2014","2440","V8N","September 30, 2014","VICTORIA",12,NA,NA,12,1,0,0.166666666666667
"5742","2014","2440","V8P","December 31, 2014","VICTORIA",6,NA,NA,6,1,0.333333333333333,0.333333333333333
"5743","2014","2440","V8R","December 31, 2014","VICTORIA",42,41,1,18,2.33333333333333,0.388888888888889,0.222222222222222
"5744","2014","2440","V8S","December 31, 2014","VICTORIA",45,NA,NA,44,1.02272727272727,0.0454545454545455,0.613636363636364
"5745","2014","2440","V8T","December 31, 2014","VICTORIA",35,34,1,7,5,1.42857142857143,0.285714285714286
"5746","2014","2440","V8V","December 31, 2014","VICTORIA",23,22,1,14,1.64285714285714,0.571428571428571,0.357142857142857
"5747","2014","2440","V8W","December 31, 2014","VICTORIA",3,2,1,3,1,0,1.33333333333333
"5748","2014","2440","V8X","December 31, 2014","VICTORIA",21,20,1,11,1.90909090909091,0.181818181818182,0.454545454545455
"5749","2014","2440","V8Y","December 31, 2014","VICTORIA",12,NA,NA,12,1,0,0.916666666666667
"5750","2014","2440","V8Z","December 31, 2014","VICTORIA",51,50,1,13,3.92307692307692,0.615384615384615,1.38461538461538
"5751","2014","2440","V9A","December 31, 2014","VICTORIA",74,NA,NA,23,3.21739130434783,0.0869565217391304,1.52173913043478
"5752","2014","2440","V9B","September 30, 2014","VICTORIA",456,437,19,135,3.37777777777778,0.237037037037037,0.525925925925926
"5753","2014","2440","V9C","December 31, 2014","VICTORIA",199,179,20,187,1.06417112299465,0.128342245989305,0.213903743315508
"5754","2014","2440","V9E","December 31, 2014","VICTORIA",37,36,1,8,4.625,0,1.5
"5755","2014","2440","nan","September 30, 2014","VICTORIA",235,221,14,209,1.1244019138756,0.0382775119617225,0.803827751196172
"5756","2014","1060","H1A","December 31, 2014","MONTRÉAL",61,NA,NA,10,6.1,1.2,1.375
"5757","2014","1060","H1B","September 30, 2014","MONTRÉAL",28,NA,NA,8,3.5,2.125,1.25
"5758","2014","1060","H1C","December 31, 2014","MONTRÉAL",35,NA,NA,27,1.2962962962963,0.148148148148148,2.28571428571429
"5759","2014","1060","H1E","December 31, 2014","MONTRÉAL",84,NA,NA,13,6.46153846153846,1.07692307692308,1.22222222222222
"5760","2014","1060","H1G","September 30, 2014","MONTRÉAL",2,NA,NA,2,1,0,1
"5761","2014","1060","H1H","December 31, 2014","MONTRÉAL",51,NA,NA,4,12.75,1.5,1
"5762","2014","1060","H1K","December 31, 2014","MONTRÉAL",48,NA,NA,21,2.28571428571429,0.428571428571429,1.85714285714286
"5763","2014","1060","H1L","December 31, 2014","MONTRÉAL",131,NA,NA,20,6.55,1.6,0.941176470588235
"5764","2014","1060","H1N","December 31, 2014","MONTRÉAL",38,NA,NA,11,3.45454545454545,2,0.363636363636364
"5765","2014","1060","H1R","December 31, 2014","MONTRÉAL",11,NA,NA,8,1.375,0,0
"5766","2014","1060","H1S","December 31, 2014","MONTRÉAL",417,NA,NA,4,104.25,7.25,0
"5767","2014","1060","H1T","December 31, 2014","MONTRÉAL",31,NA,NA,6,5.16666666666667,2,2.33333333333333
"5768","2014","1060","H1V","December 31, 2014","MONTRÉAL",124,NA,NA,11,11.2727272727273,3.09090909090909,1.33333333333333
"5769","2014","1060","H1W","December 31, 2014","MONTRÉAL",207,NA,NA,14,14.7857142857143,3,0.909090909090909
"5770","2014","1060","H1X","June 30, 2014","MONTRÉAL",12,NA,NA,2,6,3,0.5
"5771","2014","1060","H1Y","December 31, 2014","MONTRÉAL",867,NA,NA,6,144.5,5,0.25
"5772","2014","1060","H1Z","June 30, 2014","MONTRÉAL",38,NA,NA,3,12.6666666666667,0,1.33333333333333
"5773","2014","1060","H2A","December 31, 2014","MONTRÉAL",96,NA,NA,14,6.85714285714286,2.78571428571429,1.85714285714286
"5774","2014","1060","H2B","December 31, 2014","MONTRÉAL",27,NA,NA,3,9,2.66666666666667,1
"5775","2014","1060","H2C","December 31, 2014","MONTRÉAL",8,NA,NA,4,2,1,3.25
"5776","2014","1060","H2E","December 31, 2014","MONTRÉAL",32,NA,NA,8,4,1,1.16666666666667
"5777","2014","1060","H2G","December 31, 2014","MONTRÉAL",56,NA,NA,10,5.6,2.1,0.555555555555556
