"ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","reference_period_qq","ref_qq","population","starts_per_10kpop"
"2013","1700",2,1,"June 30, 2013","SASKATOON",204,NA,NA,102,2,0,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",293539.281,6.94966613343991
"2013","2410",1,2,"December 31, 2013","VANCOUVER",519,NA,NA,519,1,0,1.72639691714836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",2502439.06,2.07397657867441
"2013","1265",2,2,"September 30, 2013","OTTAWA",4,NA,NA,2,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",978341,0.0408855399088866
"2013","2410",4,3,"September 30, 2013","VANCOUVER",2349,NA,NA,426,5.51408450704225,0.154929577464789,1.95070422535211,NA,NA,40,95,9,144,117.208333333333,1261.61877916667,391472.916666667,0,549900,"2013-4","4",2502439.06,9.38684197168821
"2013","1265",4,1,"March 31, 2013","OTTAWA",1607,NA,NA,315,5.1015873015873,0,1.95238095238095,NA,NA,51,486,79,616,113.073051948052,1217.10702386364,304312.590909091,0,399900,"2013-4","4",978341,16.4257656583952
"2013","2680",4,3,"June 30, 2013","WINNIPEG",414,NA,NA,65,6.36923076923077,0.0461538461538462,2.56521739130435,NA,NA,2,1,NA,3,0,0,384500,368800,399900,"2013-4","4",775759.531,5.33670529920953
"2013","0580",2,1,"December 31, 2013","HALIFAX",120,NA,NA,60,2,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",406925.656,2.94894161207668
"2013","2410",2,3,"June 30, 2013","VANCOUVER",142,NA,NA,71,2,0,1.83098591549296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",2502439.06,0.56744638568741
"2013","0610",5,3,"March 31, 2013","HAMILTON",339,NA,NA,5,67.8,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",756380.156,4.48187326585548
"2013","2270",2,3,"September 30, 2013","TORONTO",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",5992282.34,0.0100128793330523
"2013","1700",5,2,"September 30, 2013","SASKATOON",225,NA,NA,4,56.25,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",293539.281,7.66507294129401
"2013","2440",5,3,"December 31, 2013","VICTORIA",711,NA,NA,19,37.4210526315789,3.68421052631579,3.42105263157895,22,170,210,13,NA,415,44.3228915662651,477.08717253012,391222.843373494,198900,1109900,"2013-4","4",369521.406,19.2411045329266
"2013","1265",5,2,"June 30, 2013","OTTAWA",474,NA,NA,20,23.7,2.2,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",978341,4.84493647920306
"2013","1060",5,3,"June 30, 2013","MONTRÉAL",8728,NA,NA,605,14.4264462809917,2.37355371900826,0.289855072463768,NA,13,68,14,NA,95,0,0,261610.526315789,180000,410000,"2013-4","4",4091132.19,21.3339476571643
"2013","0580",4,2,"December 31, 2013","HALIFAX",4,NA,NA,1,4,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",406925.656,0.0982980537358893
"2013","1490",5,2,"September 30, 2013","REGINA",736,NA,NA,119,6.18487394957983,0.428571428571429,0.532110091743119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",235394.344,31.2666815817801
"2013","0140",2,3,"March 31, 2013","CALGARY",22,NA,NA,11,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",1382962.75,0.159078760436606
"2013","0340",4,1,"December 31, 2013","EDMONTON",476,NA,NA,116,4.10344827586207,0,0.556818181818182,NA,NA,7,93,NA,100,115.11,1239.032529,310997.35,0,489900,"2013-4","4",1308524.16,3.63768598663092
"2013","0610",4,1,"September 30, 2013","HAMILTON",424,NA,NA,73,5.80821917808219,0,0.602739726027397,NA,NA,NA,3,NA,3,0,0,268233.333333333,262900,270900,"2013-4","4",756380.156,5.60564679859211
"2013","1490",2,1,"December 31, 2013","REGINA",96,NA,NA,48,2,0,0.358974358974359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",235394.344,4.07826281501479
"2013","0580",1,1,"June 30, 2013","HALIFAX",670,NA,NA,670,1,0,1.41641791044776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",406925.656,16.4649240007615
"2013","0610",2,1,"March 31, 2013","HAMILTON",98,NA,NA,49,2,0,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",756380.156,1.29564477891987
"2013","0610",4,3,"March 31, 2013","HAMILTON",308,NA,NA,49,6.28571428571429,0.244897959183673,1.95555555555556,NA,NA,12,4,NA,16,0,0,179900,171900,190900,"2013-4","4",756380.156,4.07202644803389
"2013","1400",4,2,"September 30, 2013","QUÉBEC",9,NA,NA,2,4.5,2,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",793815.969,0.113376403996226
"2013","0580",1,2,"September 30, 2013","HALIFAX",8,NA,NA,8,1,0,6.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",406925.656,0.196596107471779
"2013","2410",5,1,"June 30, 2013","VANCOUVER",2,NA,NA,1,2,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",2502439.06,0.00799220261531564
"2013","2270",4,3,"June 30, 2013","TORONTO",571,NA,NA,57,10.0175438596491,0,4.03703703703704,NA,NA,NA,61,NA,61,0,0,339577.868852459,329990,430000,"2013-4","4",5992282.34,0.952892349862139
"2013","1265",5,3,"December 31, 2013","OTTAWA",2268,NA,NA,58,39.1034482758621,3.93103448275862,3.67241379310345,52,445,556,38,NA,1091,90.2190650779102,971.108994592117,359390.965169569,189900,5450000,"2013-4","4",978341,23.1821011283387
"2013","1265",5,1,"September 30, 2013","OTTAWA",18,NA,NA,3,6,0,4,NA,NA,4,NA,4,8,0,0,309625,291400,327850,"2013-4","4",978341,0.18398492958999
"2013","2410",4,1,"December 31, 2013","VANCOUVER",16,NA,NA,4,4,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",2502439.06,0.0639376209225251
"2013","2440",4,3,"September 30, 2013","VICTORIA",71,NA,NA,18,3.94444444444444,0,0.833333333333333,NA,NA,NA,3,NA,3,0,0,316566.666666667,309900,319900,"2013-4","4",369521.406,1.92140425012347
"2013","0610",2,3,"September 30, 2013","HAMILTON",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",756380.156,0.0264417301820382
"2013","0340",4,2,"September 30, 2013","EDMONTON",81,NA,NA,11,7.36363636363636,0,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",1308524.16,0.619017993523329
"2013","2440",5,2,"September 30, 2013","VICTORIA",324,NA,NA,95,3.41052631578947,2.02105263157895,0.168421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",369521.406,8.76809826816907
"2013","2680",2,1,"December 31, 2013","WINNIPEG",110,NA,NA,55,2,0,1.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",775759.531,1.41796517611847
"2013","1490",1,1,"March 31, 2013","REGINA",1246,NA,NA,1246,1,0,0.296924708377519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",235394.344,52.9324527865461
"2013","2270",5,2,"December 31, 2013","TORONTO",699,NA,NA,21,33.2857142857143,1.38095238095238,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",5992282.34,1.16650044230059
"2013","2680",1,3,"March 31, 2013","WINNIPEG",14,NA,NA,14,1,0,0.307692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",775759.531,0.180468295142351
"2013","2410",4,2,"December 31, 2013","VANCOUVER",8,NA,NA,1,8,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",2502439.06,0.0319688104612625
"2013","0580",5,2,"September 30, 2013","HALIFAX",1402,NA,NA,19,73.7894736842105,0.263157894736842,1.89473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",406925.656,34.4534678344292
"2013","1060",5,2,"June 30, 2013","MONTRÉAL",2329,NA,NA,375,6.21066666666667,1.23733333333333,0.392405063291139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",4091132.19,5.69280065232994
"2013","0580",4,1,"September 30, 2013","HALIFAX",163,NA,NA,31,5.25806451612903,0,1.48387096774194,NA,NA,NA,12,NA,12,0,0,0,0,0,"2013-4","4",406925.656,4.00564568973749
"2013","1490",2,2,"December 31, 2013","REGINA",24,NA,NA,12,2,0,2.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",235394.344,1.0195657037537
"2013","2270",1,3,"March 31, 2013","TORONTO",43,NA,NA,43,1,0,0.418604651162791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",5992282.34,0.0717589685535411
"2013","2680",2,3,"June 30, 2013","WINNIPEG",4,NA,NA,2,2,0,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",775759.531,0.0515623700406718
"2013","2410",1,1,"September 30, 2013","VANCOUVER",3454,NA,NA,3454,1,0,0.818208176282981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",2502439.06,13.8025339166501
"2013","1060",1,1,"March 31, 2013","MONTRÉAL",3039,NA,NA,3039,1,0,0.117767188563649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",4091132.19,7.42826156394619
"2013","1060",5,4,"December 31, 2013","MONTRÉAL",200,NA,NA,4,50,3.5,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",4091132.19,0.488862228624297
"2013","0610",1,3,"September 30, 2013","HAMILTON",9,NA,NA,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",756380.156,0.118987785819172
"2013","1490",4,2,"June 30, 2013","REGINA",4,NA,NA,1,4,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",235394.344,0.169927617292283
"2013","0140",1,1,"March 31, 2013","CALGARY",6390,NA,NA,6390,1,0,0.320858202935957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",1382962.75,46.205149054087
"2013","1490",4,1,"December 31, 2013","REGINA",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",235394.344,0.127445712969212
"2013","0340",5,3,"March 31, 2013","EDMONTON",3121,NA,NA,58,53.8103448275862,3.44827586206897,2.84615384615385,NA,162,1307,31,NA,1500,77.1533333333333,830.470764666667,212573.752,0,439900,"2013-4","4",1308524.16,23.8512982442754
"2013","2440",1,3,"June 30, 2013","VICTORIA",13,NA,NA,13,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",369521.406,0.351806411994438
"2013","0340",5,2,"December 31, 2013","EDMONTON",2043,NA,NA,35,58.3714285714286,2.42857142857143,0.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",1308524.16,15.6130093921995
"2013","0140",4,3,"December 31, 2013","CALGARY",1846,NA,NA,312,5.91666666666667,0,2.76041666666667,NA,2,470,398,NA,870,115.370114942529,1241.83238022989,306305.551724138,0,1195000,"2013-4","4",1382962.75,13.3481541711807
"2013","2410",5,2,"March 31, 2013","VANCOUVER",2622,NA,NA,1110,2.36216216216216,0.56036036036036,0.520720720720721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",2502439.06,10.4777776286788
"2013","2440",1,2,"September 30, 2013","VICTORIA",18,NA,NA,18,1,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",369521.406,0.487116570453837
"2013","1265",2,1,"September 30, 2013","OTTAWA",394,NA,NA,197,2,0,1.9492385786802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",978341,4.02722568102533
"2013","1265",4,3,"December 31, 2013","OTTAWA",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",978341,0.0817710798177732
"2013","1060",2,1,"June 30, 2013","MONTRÉAL",707,NA,NA,354,1.99717514124294,0,0.28735632183908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",4091132.19,1.72812797818689
"2013","2680",5,3,"March 31, 2013","WINNIPEG",1151,NA,NA,40,28.775,2.6,4.61538461538461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",775759.531,14.8370719792033
"2013","2270",2,2,"December 31, 2013","TORONTO",10,NA,NA,5,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",5992282.34,0.0166881322217538
"2013","1400",4,3,"December 31, 2013","QUÉBEC",11,NA,NA,2,5.5,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-4","4",793815.969,0.138571160439832
"2014","1060",5,1,"June 30, 2014","MONTRÉAL",50,NA,NA,25,2,1.24,1.04347826086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",4106326.06,0.12176334579724
"2014","0140",1,1,"March 31, 2014","CALGARY",6494,NA,NA,6494,1,0,0.346418843134113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",1410896.5,46.0274726034121
"2014","2270",2,1,"September 30, 2014","TORONTO",1520,NA,NA,760,2,0,2.16248348745046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",6036308.06,2.51809547307962
"2014","2410",1,1,"March 31, 2014","VANCOUVER",3920,NA,NA,3920,1,0,0.667857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",2539789.5,15.4343499727044
"2014","2680",4,1,"September 30, 2014","WINNIPEG",7,NA,NA,2,3.5,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",784144.75,0.089269232498209
"2014","1060",5,4,"September 30, 2014","MONTRÉAL",485,NA,NA,11,44.0909090909091,3.72727272727273,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",4106326.06,1.18110445423323
"2014","1060",4,2,"June 30, 2014","MONTRÉAL",3,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",4106326.06,0.00730580074783443
"2014","1400",2,3,"June 30, 2014","QUÉBEC",8,NA,NA,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",798354.688,0.100206087848513
"2014","1400",5,2,"June 30, 2014","QUÉBEC",1554,1543,11,102,15.2352941176471,1.70588235294118,0.989010989010989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",798354.688,19.4650325645736
"2014","0610",5,2,"December 31, 2014","HAMILTON",126,NA,NA,4,31.5,2,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",760420.875,1.65697713124985
"2014","0580",5,3,"December 31, 2014","HALIFAX",166,NA,NA,3,55.3333333333333,3,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",407424.813,4.07437138591753
"2014","1490",4,3,"December 31, 2014","REGINA",163,NA,NA,29,5.62068965517241,0.206896551724138,0.125,NA,NA,4,5,NA,9,127.888888888889,1376.58321111111,330222.222222222,309000,348000,"2014-4","4",238746.688,6.82731984118666
"2014","1265",1,1,"June 30, 2014","OTTAWA",1775,NA,NA,1775,1,0,0.915492957746479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",989594,17.9366487670701
"2014","0610",4,1,"June 30, 2014","HAMILTON",825,NA,NA,135,6.11111111111111,0.0148148148148148,0.362962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",760420.875,10.8492550260407
"2014","2270",4,3,"September 30, 2014","TORONTO",879,NA,NA,117,7.51282051282051,0,1.90178571428571,NA,NA,NA,24,NA,24,167.583333333333,1803.85024166667,377698.333333333,369990,385990,"2014-4","4",6036308.06,1.4561881058138
"2014","0340",1,3,"December 31, 2014","EDMONTON",4,NA,NA,4,1,0,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",1334817.5,0.0299666433800875
"2014","2680",1,3,"March 31, 2014","WINNIPEG",4,NA,NA,4,1,0,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",784144.75,0.0510109899989766
"2014","0610",5,3,"September 30, 2014","HAMILTON",378,NA,NA,8,47.25,1.25,1.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",760420.875,4.97093139374955
"2014","2410",2,1,"March 31, 2014","VANCOUVER",328,NA,NA,164,2,0,0.621951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",2539789.5,1.29144560996098
"2014","1060",2,1,"March 31, 2014","MONTRÉAL",730,NA,NA,365,2,0,0.962025316455696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",4106326.06,1.77774484863971
"2014","2440",2,3,"September 30, 2014","VICTORIA",16,NA,NA,8,2,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",375048.813,0.426611135548375
"2014","2410",1,3,"December 31, 2014","VANCOUVER",21,NA,NA,21,1,0,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",2539789.5,0.0826840177109166
"2014","0340",4,3,"March 31, 2014","EDMONTON",699,NA,NA,151,4.62913907284768,0,2.77966101694915,NA,NA,13,71,NA,84,78.7380952380952,847.528983333333,296783.05952381,0,349900,"2014-4","4",1334817.5,5.2366709306703
"2014","2680",2,1,"June 30, 2014","WINNIPEG",118,NA,NA,59,2,0,1.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",784144.75,1.50482420496981
"2014","0580",1,2,"September 30, 2014","HALIFAX",26,NA,NA,26,1,0,0.346153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",407424.813,0.638154554420818
"2014","2680",1,2,"December 31, 2014","WINNIPEG",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",784144.75,0.0127527474997441
"2014","2270",5,3,"March 31, 2014","TORONTO",12862,NA,NA,101,127.346534653465,7.45544554455446,5.45,232,886,659,89,4,1870,98.5572192513369,1060.86005229946,504469.465240642,220400,2400000,"2014-4","4",6036308.06,21.3077262991776
"2014","1060",5,2,"March 31, 2014","MONTRÉAL",3492,3412,80,408,8.55882352941176,1.48774509803922,1.08524590163934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",4106326.06,8.50395207047927
"2014","1265",4,1,"June 30, 2014","OTTAWA",1689,NA,NA,326,5.18098159509202,0.0276073619631902,1.57975460122699,NA,1,202,993,70,1266,164.839652448657,1774.3175349921,334706.619273302,232990,3099900,"2014-4","4",989594,17.0676055028628
"2014","1490",1,1,"December 31, 2014","REGINA",701,NA,NA,701,1,0,0.184692179700499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",238746.688,29.3616638568825
"2014","2270",1,1,"June 30, 2014","TORONTO",8802,NA,NA,8802,1,0,1.76741508347726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",6036308.06,14.5817607592413
"2014","0140",2,3,"December 31, 2014","CALGARY",72,NA,NA,36,2,0,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",1410896.5,0.510313832375373
"2014","0580",4,0,"December 31, 2014","HALIFAX",5,NA,NA,1,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",407424.813,0.122722029696311
"2014","2270",4,1,"June 30, 2014","TORONTO",2978,NA,NA,495,6.01616161616162,0.00606060606060606,2.21757322175732,NA,NA,NA,151,NA,151,29.4966887417219,317.49940794702,629893.245033113,0,6399900,"2014-4","4",6036308.06,4.93347915712572
"2014","0580",5,0,"December 31, 2014","HALIFAX",44,NA,NA,4,11,2.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",407424.813,1.07995386132754
"2014","1265",5,3,"December 31, 2014","OTTAWA",1418,NA,NA,44,32.2272727272727,4.29545454545455,2.95454545454545,4,139,313,30,NA,486,101.70987654321,1094.79494012346,307411.720164609,169900,919900,"2014-4","4",989594,14.3291087051862
"2014","1400",5,1,"December 31, 2014","QUÉBEC",44,NA,NA,22,2,1.5,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",798354.688,0.55113348316682
"2014","1490",1,2,"June 30, 2014","REGINA",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",238746.688,0.167541591194765
"2014","2270",2,3,"December 31, 2014","TORONTO",10,NA,NA,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",6036308.06,0.0165664175860501
"2014","0340",1,1,"March 31, 2014","EDMONTON",6827,NA,NA,6827,1,0,0.386656782802076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",1334817.5,51.1455685889644
"2014","2440",1,1,"June 30, 2014","VICTORIA",502,NA,NA,502,1,0,0.5199203187251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",375048.813,13.3849243778303
"2014","0340",2,3,"June 30, 2014","EDMONTON",174,NA,NA,87,2,0,2.43037974683544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",1334817.5,1.30354898703381
"2014","1265",5,2,"September 30, 2014","OTTAWA",569,NA,NA,30,18.9666666666667,3.33333333333333,1.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",989594,5.74983275969741
"2014","1060",2,3,"March 31, 2014","MONTRÉAL",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",4106326.06,0.00487053383188962
"2014","2410",1,2,"March 31, 2014","VANCOUVER",433,NA,NA,433,1,0,1.47113163972286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",2539789.5,1.70486569851557
"2014","2410",4,2,"December 31, 2014","VANCOUVER",10,NA,NA,1,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",2539789.5,0.0393733417671031
"2014","2410",2,3,"June 30, 2014","VANCOUVER",180,NA,NA,90,2,0,2.92222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",2539789.5,0.708720151807856
"2014","1060",4,3,"December 31, 2014","MONTRÉAL",154,NA,NA,30,5.13333333333333,1,1.11764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",4106326.06,0.375031105055501
"2014","0140",5,3,"March 31, 2014","CALGARY",6079,NA,NA,118,51.5169491525424,2.53389830508475,3.42857142857143,22,397,1219,35,NA,1673,11.9593544530783,128.72929539749,301194.061566049,144377,2491264,"2014-4","4",1410896.5,43.0860803751374
"2014","1490",2,3,"December 31, 2014","REGINA",34,NA,NA,17,2,0,1.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",238746.688,1.4241035251555
"2014","0340",2,1,"March 31, 2014","EDMONTON",2532,NA,NA,1266,2,0,0.641554321966693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",1334817.5,18.9688852595954
"2014","1060",1,1,"March 31, 2014","MONTRÉAL",2677,NA,NA,2677,1,0,0.646215596330275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",4106326.06,6.51920953398425
"2014","1060",5,3,"March 31, 2014","MONTRÉAL",10360,NA,NA,581,17.8313253012048,2.92426850258176,1.77157360406091,NA,74,113,67,2,256,0,0,311863.28125,0,579500,"2014-4","4",4106326.06,25.2293652491882
"2014","2410",5,2,"March 31, 2014","VANCOUVER",2843,1786,1057,1605,1.77133956386293,0.162616822429907,0.497196261682243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",2539789.5,11.1938410643874
"2014","0610",2,1,"September 30, 2014","HAMILTON",110,NA,NA,55,2,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",760420.875,1.44656733680542
"2014","2680",1,1,"March 31, 2014","WINNIPEG",1872,NA,NA,1872,1,0,0.766595289079229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",784144.75,23.873143319521
"2014","0580",1,1,"September 30, 2014","HALIFAX",485,NA,NA,485,1,0,1.15876288659794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",407424.813,11.9040368805422
"2014","1490",2,1,"March 31, 2014","REGINA",138,NA,NA,69,2,0,0.180327868852459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",238746.688,5.78018489621938
"2014","2410",5,3,"March 31, 2014","VANCOUVER",8666,NA,NA,123,70.4552845528455,6.94308943089431,4.17886178861789,8,757,1174,111,2,2052,55.916179337232,601.876162768031,161830.150584795,0,2898000,"2014-4","4",2539789.5,34.1209379753716
"2014","2440",1,2,"September 30, 2014","VICTORIA",34,NA,NA,34,1,0,0.705882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",375048.813,0.906548663040296
"2014","2410",5,1,"June 30, 2014","VANCOUVER",102,NA,NA,1,102,4,4,NA,72,10,NA,NA,82,0,0,0,0,0,"2014-4","4",2539789.5,0.401608086024452
"2014","0610",4,3,"June 30, 2014","HAMILTON",240,NA,NA,36,6.66666666666667,0.0555555555555556,2.52941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",760420.875,3.15614691666638
"2014","0340",4,1,"June 30, 2014","EDMONTON",411,NA,NA,112,3.66964285714286,0,1.82978723404255,NA,NA,NA,4,NA,4,0,0,289900,289900,289900,"2014-4","4",1334817.5,3.07907260730399
"2014","0580",4,2,"June 30, 2014","HALIFAX",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",407424.813,0.196355247514098
"2014","1265",4,2,"June 30, 2014","OTTAWA",8,NA,NA,1,8,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4","4",989594,0.0808412338797527
