"ref_yy","metcode","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","reference_period_qq","ref_qq","population","starts_per_10kpop"
"2015","2270","March 31, 2015","TORONTO",42287,NA,NA,11799,3.58394779218578,0.192897703195186,1.79032119914347,"2015-4","4",6113865.56,69.1657341578836
"2015","2410","March 31, 2015","VANCOUVER",20863,19173,1690,7103,2.93720962973392,0.174574123609742,0.945375193580177,"2015-4","4",2577770,80.9342959224446
"2015","0340","June 30, 2015","EDMONTON",17050,NA,NA,7475,2.2809364548495,0.0734448160535117,0.699706416888019,"2015-4","4",1361157.53,125.261034261038
"2015","1265","September 30, 2015","OTTAWA",4972,NA,NA,2418,2.05624483043838,0.112076095947064,2.34960695076541,"2015-4","4",1000679,49.6862630274044
"2015","1490","September 30, 2015","REGINA",1597,NA,NA,674,2.36943620178042,0.13353115727003,0.327242524916944,"2015-4","4",244489.188,65.3198619155298
"2015","1400","December 31, 2015","QUÉBEC",5442,5433,9,1257,4.32935560859189,0.50994431185362,1.30712979890311,"2015-4","4",804200.656,67.6696786977005
"2015","1700","March 31, 2015","SASKATOON",2293,NA,NA,1124,2.04003558718861,0.048932384341637,0.720152817574021,"2015-4","4",306335.031,74.8526863713474
"2015","1060","March 31, 2015","MONTRÉAL",18744,18630,114,3813,4.91581431943352,0.66168371361133,0.89664718548139,"2015-4","4",4134516.91,45.3354053400159
"2015","0610","June 30, 2015","HAMILTON",2054,NA,NA,1223,1.67947669664759,0.0392477514309076,1.13595413595414,"2015-4","4",767935.969,26.7470216647711
"2015","0140","March 31, 2015","CALGARY",13033,NA,NA,5154,2.52871556072953,0.0869227784245246,0.653319919517103,"2015-4","4",1435513.81,90.7897918446358
"2015","2440","March 31, 2015","VICTORIA",2008,1842,166,948,2.11814345991561,0.123417721518987,0.770042194092827,"2015-4","4",383797.781,52.3192185939189
"2016","0610","March 31, 2016","HAMILTON",3269,NA,NA,1060,3.08396226415094,0.0858490566037736,1.20888468809074,"2016-4","4",776587.125,42.0944398221899
"2016","1490","December 31, 2016","REGINA",1563,NA,NA,890,1.7561797752809,0.0606741573033708,1.05720823798627,"2016-4","4",250498.594,62.3955597930422
"2016","2270","March 31, 2016","TORONTO",39027,NA,NA,13268,2.94143804642749,0.135966234549292,2.97938620106146,"2016-4","4",6203150.78,62.9148015002789
"2016","1060","December 31, 2016","MONTRÉAL",17834,17762,72,4007,4.45071125530322,0.63414025455453,1.40671641791045,"2016-4","4",4184841.41,42.6157128855213
"2016","2440","March 31, 2016","VICTORIA",2933,2661,272,1328,2.2085843373494,0.149096385542169,0.963102409638554,"2016-4","4",389897.656,75.2248687537634
"2016","1265","September 30, 2016","OTTAWA",5298,5297,1,2502,2.11750599520384,0.0911270983213429,1.59176329468213,"2016-4","4",1018204,52.0327949998232
"2016","0140","March 31, 2016","CALGARY",9245,NA,NA,4238,2.18145351580934,0.0924964605946201,0.94682108248641,"2016-4","4",1455343.75,63.5245109617573
"2016","2680","March 31, 2016","WINNIPEG",4054,NA,NA,2048,1.9794921875,0.072265625,0.913350125944584,"2016-4","4",815756.563,49.6961983988353
"2016","0580","June 30, 2016","HALIFAX",2305,2304,1,692,3.33092485549133,0.208092485549133,0.683526011560694,"2016-4","4",420704.5,54.7890502716277
"2016","1400","September 30, 2016","QUÉBEC",4766,4750,16,1315,3.62433460076046,0.444866920152091,1.54969418960245,"2016-4","4",809322.875,58.8887346103988
"2016","2410","March 31, 2016","VANCOUVER",27914,25896,2018,8208,3.40082846003899,0.232334307992203,1.24561403508772,"2016-4","4",2611912.25,106.871890508573
"2016","1700","March 31, 2016","SASKATOON",1909,NA,NA,1182,1.61505922165821,0.0346869712351946,1.46935201401051,"2016-4","4",314743.469,60.6525690927045
"2016","0340","June 30, 2016","EDMONTON",10036,NA,NA,5672,1.76939351198872,0.0349083215796897,1.01354279523294,"2016-4","4",1386981.47,72.3585730384704
"2017","1700","June 30, 2017","SASKATOON",1915,NA,NA,1181,1.62150719729043,0.0414902624894158,1.74448529411765,"2017-4","4",322234.219,59.4288218657498
"2017","0580","December 31, 2017","HALIFAX",2752,NA,NA,835,3.29580838323353,0.219161676646707,0.832335329341317,"2017-4","4",428705.281,64.1932843369849
"2017","2440","September 30, 2017","VICTORIA",3862,3619,243,1355,2.85018450184502,0.157933579335793,1.55055350553506,"2017-4","4",396024.781,97.5191499443061
"2017","2410","September 30, 2017","VANCOUVER",26204,24254,1950,7859,3.33426644611274,0.20358824277898,2.63863086906731,"2017-4","4",2652526.91,98.7888186966593
"2017","2680","March 31, 2017","WINNIPEG",5621,NA,NA,2602,2.16026133743274,0.0772482705611068,1.36952151186168,"2017-4","4",830206,67.7060874048128
"2017","0610","September 30, 2017","HAMILTON",2893,NA,NA,909,3.18261826182618,0.12981298129813,1.95016611295681,"2017-4","4",784019.313,36.8996012219408
"2017","1265","March 31, 2017","OTTAWA",7457,7456,1,2886,2.58385308385308,0.133056133056133,1.68554551772064,"2017-4","4",1040346,71.6780763322971
"2017","1400","September 30, 2017","QUÉBEC",6640,6637,3,1286,5.16329704510109,0.482115085536547,2.88322884012539,"2017-4","4",815939.906,81.3785421104284
"2017","0340","March 31, 2017","EDMONTON",11435,11432,3,6344,1.80249054224464,0.0438209331651955,0.846999016070843,"2017-4","4",1411986.81,80.9851757751193
"2017","0140","September 30, 2017","CALGARY",11534,NA,NA,5438,2.12100036778227,0.0689591761677087,1.03054839896945,"2017-4","4",1479844.06,77.9406446379222
"2017","1060","September 30, 2017","MONTRÉAL",24756,24624,132,4599,5.38290932811481,0.750815394651011,2.00830527497194,"2017-4","4",4256095.22,58.165991878349
"2017","2270","June 30, 2017","TORONTO",38738,38737,1,12180,3.18045977011494,0.143349753694581,3.67234895963901,"2017-4","4",6322286.06,61.2721405396199
"2017","1490","March 31, 2017","REGINA",1923,NA,NA,906,2.12251655629139,0.149006622516556,0.677639046538025,"2017-4","4",255725.094,75.1979389242105
"2018","1400","March 31, 2018","QUÉBEC",5355,5348,7,1182,4.53045685279188,0.434856175972927,2.83333333333333,"2018-4","4",824309.938,64.9634288407669
"2018","1265","March 31, 2018","OTTAWA",7539,7535,4,3404,2.2147473560517,0.106051703877791,1.79847238542891,"2018-4","4",1065389.86,70.7628285480397
"2018","0140","March 31, 2018","CALGARY",10971,10927,44,4844,2.2648637489678,0.0780346820809249,0.966080661840745,"2018-4","4",1510611.28,72.6262285026761
"2018","1700","June 30, 2018","SASKATOON",1626,1572,54,970,1.67628865979381,0.0556701030927835,1.10554951033732,"2018-4","4",329550.438,49.3399435263382
"2018","1060","December 31, 2018","MONTRÉAL",25000,24812,188,4464,5.60035842293907,0.78673835125448,2.40013525698828,"2018-4","4",4329032.59,57.7496229937137
"2018","2410","December 31, 2018","VANCOUVER",23404,21390,2014,7533,3.10686313553697,0.218239745121466,1.63852382848799,"2018-4","4",2704203.97,86.5467259853183
"2018","2680","March 31, 2018","WINNIPEG",5384,5331,53,2170,2.48110599078341,0.114746543778802,0.844455348380765,"2018-4","4",843295.125,63.8447898059413
"2018","2270","September 30, 2018","TORONTO",41107,41106,1,7706,5.33441474175967,0.332338437581106,2.33782534020346,"2018-4","4",6450203.5,63.7297722467206
"2018","0580","March 31, 2018","HALIFAX",2871,NA,NA,840,3.41785714285714,0.223809523809524,0.926190476190476,"2018-4","4",438476.469,65.476717748336
"2018","2440","March 31, 2018","VICTORIA",4273,3999,274,1272,3.35927672955975,0.230345911949686,1.57232704402516,"2018-4","4",402674.75,106.115419454535
"2018","0610","March 31, 2018","HAMILTON",3616,NA,NA,886,4.08126410835214,0.159142212189616,1.67697594501718,"2018-4","4",793990.469,45.5421083902205
"2018","1490","March 31, 2018","REGINA",1139,1101,38,542,2.10147601476015,0.136531365313653,0.512,"2018-4","4",260529.219,43.7187047338441
"2018","0340","March 31, 2018","EDMONTON",10038,9905,133,6167,1.62769580022701,0.0303226852602562,0.782440175261207,"2018-4","4",1439603.5,69.7275326157515
"2019","1490","June 30, 2019","REGINA",537,530,7,333,1.61261261261261,0.111111111111111,0.681957186544342,"2019-4","4",263389.406,20.388063747712
"2019","0610","June 30, 2019","HAMILTON",3204,NA,NA,925,3.46378378378378,0.127567567567568,1.29945945945946,"2019-4","4",806282.125,39.7379515265826
"2019","0340","June 30, 2019","EDMONTON",10720,10361,359,5583,1.92011463370948,0.0426294107110872,1.00865083747469,"2019-4","4",1466169.84,73.1156766940452
"2019","2410","March 31, 2019","VANCOUVER",28141,26372,1769,6190,4.54620355411955,0.374636510500808,2.10306946688207,"2019-4","4",2742828.97,102.598449658347
"2019","2270","June 30, 2019","TORONTO",30462,NA,NA,5121,5.94844756883421,0.371607107986721,2.49665749115218,"2019-4","4",6552178.94,46.4914042777959
"2019","1400","March 31, 2019","QUÉBEC",6203,6193,10,1183,5.24344885883347,0.519864750633981,3.33051563820795,"2019-4","4",831678.281,74.5841287636078
"2019","0140","March 31, 2019","CALGARY",11909,11796,113,4677,2.5462903570665,0.116741500962155,1.09178433889602,"2019-4","4",1542511,77.2052841114261
"2019","1060","March 31, 2019","MONTRÉAL",25112,24888,224,4178,6.01053135471517,0.772618477740546,3.38257122336605,"2019-4","4",4379881.41,57.3348856949988
"2019","1265","March 31, 2019","OTTAWA",7782,7773,9,3363,2.31400535236396,0.0841510556051145,1.14128494943486,"2019-4","4",1091281.286,71.3106703086999
"2019","0580","June 30, 2019","HALIFAX",3143,3141,2,966,3.2536231884058,0.203933747412008,1.15734989648033,"2019-4","4",449794.406,69.8763692494655
"2019","2680","March 31, 2019","WINNIPEG",4965,4879,86,1986,2.5,0.111278952668681,1.05252100840336,"2019-4","4",850849.094,58.3534734303895
"2019","2440","June 30, 2019","VICTORIA",3499,3316,183,963,3.63343717549325,0.227414330218069,1.30944963655244,"2019-4","4",408951.406,85.5602878157118
"2019","1700","June 30, 2019","SASKATOON",1323,1292,31,821,1.61144945188794,0.0499390986601705,1.24550128534704,"2019-4","4",336708.844,39.2921072189004
"2020","2410","March 31, 2020","VANCOUVER",22371,20659,1712,5787,3.86573354069466,0.351131847243822,2.29237947122862,"2020-4","4",2768730.41,80.7987658141119
"2020","2270","December 31, 2020","TORONTO",38587,NA,NA,7007,5.50692164977879,0.306122448979592,3.00667273278738,"2020-4","4",6575527.19,58.6827472307966
"2020","2440","March 31, 2020","VICTORIA",3209,2977,232,1089,2.94674012855831,0.163452708907254,1.01469237832874,"2020-4","4",414541.281,77.4108670735738
"2020","0580","December 31, 2020","HALIFAX",3249,3248,1,1164,2.79123711340206,0.184707903780069,1.08333333333333,"2020-4","4",458917.219,70.7970820332196
"2020","1490","March 31, 2020","REGINA",766,763,3,425,1.80235294117647,0.181176470588235,0.480582524271845,"2020-4","4",263744.094,29.0433043782205
"2020","1400","June 30, 2020","QUÉBEC",6713,6700,13,1326,5.06259426847662,0.399698340874811,4.74585218702866,"2020-4","4",836101.281,80.2893160499774
"2020","1700","December 31, 2020","SASKATOON",1909,1870,39,999,1.91091091091091,0.0620620620620621,1.79473684210526,"2020-4","4",339576.969,56.2170045165813
"2020","1060","September 30, 2020","MONTRÉAL",27274,27069,205,4207,6.48300451628239,0.765628714048015,4.78250534822914,"2020-4","4",4366381.16,62.4636260568695
"2020","2680","March 31, 2020","WINNIPEG",5040,4968,72,1965,2.56488549618321,0.106361323155216,1.25661375661376,"2020-4","4",852162.344,59.1436600723582
"2020","0140","March 31, 2020","CALGARY",9235,9138,97,4514,2.04585733274258,0.0928223305272486,1.44793974302171,"2020-4","4",1558692.06,59.2483931688213
"2020","0610","March 31, 2020","HAMILTON",3431,NA,NA,719,4.77190542420028,0.196105702364395,1.90947075208914,"2020-4","4",812317.188,42.2371956507216
"2020","0340","June 30, 2020","EDMONTON",11512,11019,493,5677,2.02783160119782,0.0600669367623745,1.17787610619469,"2020-4","4",1480212.22,77.7726318189698
"2020","1265","March 31, 2020","OTTAWA",9950,NA,NA,3714,2.67905223478729,0.125471190091546,1.48343657419876,"2020-4","4",1115118.529,89.2281828454848
"2021","1490","March 31, 2021","REGINA",983,968,15,539,1.82374768089054,0.157699443413729,0.417849898580122,"2021-4","4",265742.924,36.990636860758
"2021","2680","March 31, 2021","WINNIPEG",5694,5556,138,2562,2.22248243559719,0.0753317720530835,1.2512077294686,"2021-4","4",855576.158,66.5516441377975
"2021","1265","March 31, 2021","OTTAWA",10221,10195,26,4082,2.50391964723175,0.118324350808427,1.45928659286593,"2021-4","4",1130975.689,90.3732953715153
"2021","2270","December 31, 2021","TORONTO",41898,41897,1,8098,5.17387009138059,0.320819955544579,2.32801646514021,"2021-4","4",6592037.27,63.5584998748043
"2021","1700","March 31, 2021","SASKATOON",2640,2615,25,1264,2.08860759493671,0.0490506329113924,1.26542207792208,"2021-4","4",342087.028,77.1733443221939
"2021","0140","December 31, 2021","CALGARY",15017,14964,53,6766,2.21947975169967,0.0944428022465267,1.23458980044346,"2021-4","4",1574967.07,95.3480252764904
"2021","2410","March 31, 2021","VANCOUVER",26013,24165,1848,5890,4.41646859083192,0.352461799660441,2.38777589134126,"2021-4","4",2802181.31,92.8312522361374
"2021","0610","March 31, 2021","HAMILTON",4187,NA,NA,985,4.2507614213198,0.207106598984772,2.76703967446592,"2021-4","4",818661.809,51.1444402801011
"2021","0580","December 31, 2021","HALIFAX",3794,3792,2,1058,3.58601134215501,0.222117202268431,1.23724007561437,"2021-4","4",469208.943,80.8594988778805
"2021","1400","June 30, 2021","QUÉBEC",9389,9340,49,1755,5.34985754985755,0.41025641025641,2.03931623931624,"2021-4","4",841778.353,111.537674573582
"2021","2440","June 30, 2021","VICTORIA",4809,4567,242,1306,3.68223583460949,0.225114854517611,1.02909647779479,"2021-4","4",421068.901,114.209336965496
"2021","0340","March 31, 2021","EDMONTON",12546,11851,695,7444,1.68538420204191,0.0396292315959162,0.72672754531825,"2021-4","4",1494895.51,83.9255982513453
"2021","1060","June 30, 2021","MONTRÉAL",32343,32107,236,4652,6.95249355116079,0.766337059329321,2.98323301805675,"2021-4","4",4357640.39,74.2213608865508
"2022","0140","March 31, 2022","CALGARY",8125,7987,138,3918,2.07376212353241,0.212608473711077,1.36778968861664,"2022-4","4",1604005,50.6544555659116
"2022","2680","March 31, 2022","WINNIPEG",2873,2815,58,1052,2.73098859315589,0.122623574144487,2.1181640625,"2022-4","4",865444.4,33.1968177274011
"2022","1490","March 31, 2022","REGINA",459,457,2,243,1.88888888888889,0.172839506172839,0.713080168776371,"2022-4","4",270508.1,16.9680686086664
"2022","1265","March 31, 2022","OTTAWA",4147,4139,8,1562,2.65492957746479,0.137003841229193,1.82409793814433,"2022-4","4",1152807.8,35.9730390443229
"2022","0580","March 31, 2022","HALIFAX",2006,NA,NA,481,4.17047817047817,0.311850311850312,1.59043659043659,"2022-4","4",476094.8,42.1344656568398
"2022","0610","March 31, 2022","HAMILTON",1571,NA,NA,511,3.07436399217221,0.0743639921722113,2.1839530332681,"2022-4","4",827463.3,18.9857362858268
"2022","1400","March 31, 2022","QUÉBEC",4227,4219,8,808,5.23143564356436,0.428217821782178,1.78960396039604,"2022-4","4",848068.1,49.8426954156158
"2022","2440","March 31, 2022","VICTORIA",1713,1604,109,549,3.12021857923497,0.180327868852459,1.42622950819672,"2022-4","4",425455.8,40.2627017894691
"2022","1700","June 30, 2022","SASKATOON",1488,1476,12,616,2.41558441558442,0.0941558441558442,2.02819237147595,"2022-4","4",348983.6,42.6381067763643
"2022","2410","March 31, 2022","VANCOUVER",11710,10669,1041,3155,3.71156893819334,0.363232963549921,2.00887480190174,"2022-4","4",2828487,41.4002256329974
"2022","0340","March 31, 2022","EDMONTON",7186,6799,387,3993,1.79964938642625,0.0413223140495868,0.818835001283038,"2022-4","4",1517527,47.3533584575431
"2022","1060","June 30, 2022","MONTRÉAL",14110,14011,99,1833,7.69776322967812,0.809056192034915,3.44135297326787,"2022-4","4",4371080,32.2803517666115
"2022","2270","March 31, 2022","TORONTO",19520,NA,NA,3486,5.59954102122777,0.324440619621343,2.88643815201192,"2022-4","4",6683797,29.2049564042714
