"","ref_yy","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"2963","1999","5917051","December 31, 1999","2440",NA,NA,17,20,0.85,0.15,4,"321445.882",0.528860407052905
"2964","2000","1209034","December 31, 2000","0580","HALIFAX","HALIFAX RGM",103,249,0.413654618473896,0.0200803212851406,4,"368750.313",2.79321796806177
"2965","2000","2421040","December 31, 2000","1400","QUÉBEC","LAC-BEAUPORT MÉ",1,1,1,0,4,"704721.981",0.01418999303216
"2966","2000","2422005","December 31, 2000","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",2,3,0.666666666666667,0,4,"704721.981",0.02837998606432
"2967","2000","2422035","December 31, 2000","1400","QUÉBEC","CHÂTEAU-RICHER V",0,2,0,0,4,"704721.981",0
"2968","2000","2423005","December 31, 2000","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",7,19,0.368421052631579,0,4,"704721.981",0.0993299512251201
"2969","2000","2423025","December 31, 2000","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",15,24,0.625,0,4,"704721.981",0.2128498954824
"2970","2000","2423030","December 31, 2000","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",9,19,0.473684210526316,0,4,"704721.981",0.12770993728944
"2971","2000","2423035","December 31, 2000","1400","QUÉBEC","CHÂTEAU-RICHER V",2,3,0.666666666666667,0,4,"704721.981",0.02837998606432
"2972","2000","2423040","December 31, 2000","1400","QUÉBEC","LAC-BEAUPORT MÉ",1,1,1,0,4,"704721.981",0.01418999303216
"2973","2000","2423050","December 31, 2000","1400",NA,NA,3,6,0.5,0,4,"704721.981",0.04256997909648
"2974","2000","2423055","December 31, 2000","1400",NA,NA,2,3,0.666666666666667,0,4,"704721.981",0.02837998606432
"2975","2000","2423060","December 31, 2000","1400",NA,NA,67,13,5.15384615384615,0,4,"704721.981",0.950729533154721
"2976","2000","2423070","December 31, 2000","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",0,6,0,0,4,"704721.981",0
"2977","2000","2424010","December 31, 2000","1400","QUÉBEC","SAINTE-FAMILLE PE",2,1,2,0,4,"704721.981",0.02837998606432
"2978","2000","2424020","December 31, 2000","1400","QUÉBEC","SHANNON MÉ",16,9,1.77777777777778,0,4,"704721.981",0.22703988851456
"2979","2000","2425005","December 31, 2000","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",1,1,1,0,4,"704721.981",0.01418999303216
"2980","2000","2425010","December 31, 2000","1400","QUÉBEC","SAINTE-FAMILLE PE",3,4,0.75,0,4,"704721.981",0.04256997909648
"2981","2000","2425015","December 31, 2000","1400","QUÉBEC","SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS MÉ",3,4,0.75,0,4,"704721.981",0.04256997909648
"2982","2000","2425020","December 31, 2000","1400","QUÉBEC","SHANNON MÉ",2,2,1,0,4,"704721.981",0.02837998606432
"2983","2000","2425025","December 31, 2000","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",2,1,2,0,4,"704721.981",0.02837998606432
"2984","2000","2425035","December 31, 2000","1400","QUÉBEC","CHÂTEAU-RICHER V",3,4,0.75,0,4,"704721.981",0.04256997909648
"2985","2000","2425043","December 31, 2000","1400",NA,NA,11,19,0.578947368421053,0,4,"704721.981",0.15608992335376
"2986","2000","2452005","December 31, 2000","1060","MONTRÉAL","LAVAL V",1,2,0.5,0,4,"3627104.42",0.00275702015769372
"2987","2000","2452010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",5,6,0.833333333333333,0,4,"3627104.42",0.0137851007884686
"2988","2000","2455055","December 31, 2000","1060","MONTRÉAL","POINTE-DES-CASCADES VL",1,1,1,0,4,"3627104.42",0.00275702015769372
"2989","2000","2457005","December 31, 2000","1060","MONTRÉAL","LAVAL V",1,2,0.5,0,4,"3627104.42",0.00275702015769372
"2990","2000","2457010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",2,5,0.4,0,4,"3627104.42",0.00551404031538745
"2991","2000","2457015","December 31, 2000","1060","MONTRÉAL","MASCOUCHE V",20,19,1.05263157894737,0,4,"3627104.42",0.0551404031538745
"2992","2000","2457020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",6,12,0.5,0,4,"3627104.42",0.0165421209461623
"2993","2000","2457025","December 31, 2000","1060","MONTRÉAL","MCMASTERVILLE MÉ",3,3,1,0,4,"3627104.42",0.00827106047308117
"2994","2000","2457030","December 31, 2000","1060","MONTRÉAL","BOIS-DES-FILION V",2,6,0.333333333333333,0,4,"3627104.42",0.00551404031538745
"2995","2000","2457035","December 31, 2000","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",10,12,0.833333333333333,0,4,"3627104.42",0.0275702015769372
"2996","2000","2457040","December 31, 2000","1060","MONTRÉAL","BELOEIL V",0,1,0,0,4,"3627104.42",0
"2997","2000","2457045","December 31, 2000","1060","MONTRÉAL","MERCIER V",1,2,0.5,0,4,"3627104.42",0.00275702015769372
"2998","2000","2458005","December 31, 2000","1060","MONTRÉAL","LAVAL V",27,31,0.870967741935484,0.129032258064516,4,"3627104.42",0.0744395442577305
"2999","2000","2458010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",12,8,1.5,0,4,"3627104.42",0.0330842418923247
"3000","2000","2458020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",20,21,0.952380952380952,0,4,"3627104.42",0.0551404031538745
"3001","2000","2458030","December 31, 2000","1060","MONTRÉAL","BOIS-DES-FILION V",14,17,0.823529411764706,0,4,"3627104.42",0.0385982822077121
"3002","2000","2459005","December 31, 2000","1060","MONTRÉAL","LAVAL V",25,34,0.735294117647059,0.0588235294117647,4,"3627104.42",0.0689255039423431
"3003","2000","2459010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",20,30,0.666666666666667,0.0666666666666667,4,"3627104.42",0.0551404031538745
"3004","2000","2459015","December 31, 2000","1060","MONTRÉAL","MASCOUCHE V",0,6,0,0,4,"3627104.42",0
"3005","2000","2459020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",8,14,0.571428571428571,0,4,"3627104.42",0.0220561612615498
"3006","2000","2460010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",7,9,0.777777777777778,0,4,"3627104.42",0.0192991411038561
"3007","2000","2460015","December 31, 2000","1060","MONTRÉAL","MASCOUCHE V",29,27,1.07407407407407,0.0740740740740741,4,"3627104.42",0.079953584573118
"3008","2000","2460020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",1,1,1,0,4,"3627104.42",0.00275702015769372
"3009","2000","2460027","December 31, 2000","1060",NA,NA,5,8,0.625,0,4,"3627104.42",0.0137851007884686
"3010","2000","2460045","December 31, 2000","1060","MONTRÉAL","MERCIER V",2,2,1,0,4,"3627104.42",0.00551404031538745
"3011","2000","2464005","December 31, 2000","1060","MONTRÉAL","LAVAL V",23,40,0.575,0,4,"3627104.42",0.0634114636269556
"3012","2000","2464010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",25,28,0.892857142857143,0,4,"3627104.42",0.0689255039423431
"3013","2000","2464015","December 31, 2000","1060","MONTRÉAL","MASCOUCHE V",13,20,0.65,0.1,4,"3627104.42",0.0358412620500184
"3014","2000","2464020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",6,9,0.666666666666667,0,4,"3627104.42",0.0165421209461623
"3015","2000","2465005","December 31, 2000","1060","MONTRÉAL","LAVAL V",261,213,1.22535211267606,0,4,"3627104.42",0.719582261158062
"3016","2000","2466010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",22,9,2.44444444444444,0.444444444444444,4,"3627104.42",0.0606544434692619
"3017","2000","2466015","December 31, 2000","1060","MONTRÉAL","MASCOUCHE V",3,1,3,0,4,"3627104.42",0.00827106047308117
"3018","2000","2466020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",17,8,2.125,0.25,4,"3627104.42",0.0468693426807933
"3019","2000","2466025","December 31, 2000","1060","MONTRÉAL","MCMASTERVILLE MÉ",200,108,1.85185185185185,0.638888888888889,4,"3627104.42",0.551404031538745
"3020","2000","2466030","December 31, 2000","1060","MONTRÉAL","BOIS-DES-FILION V",1,2,0.5,0,4,"3627104.42",0.00275702015769372
"3021","2000","2466035","December 31, 2000","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",9,7,1.28571428571429,0,4,"3627104.42",0.0248131814192435
"3022","2000","2466040","December 31, 2000","1060","MONTRÉAL","BELOEIL V",54,22,2.45454545454545,1.09090909090909,4,"3627104.42",0.148879088515461
"3023","2000","2466075","December 31, 2000","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",50,25,2,0.32,4,"3627104.42",0.137851007884686
"3024","2000","2466080","December 31, 2000","1060",NA,NA,15,9,1.66666666666667,0,4,"3627104.42",0.0413553023654058
"3025","2000","2466085","December 31, 2000","1060",NA,NA,3,3,1,0,4,"3627104.42",0.00827106047308117
"3026","2000","2466095","December 31, 2000","1060","MONTRÉAL","L'ÎLE-CADIEUX V",13,13,1,0,4,"3627104.42",0.0358412620500184
"3027","2000","2466100","December 31, 2000","1060","MONTRÉAL","HUDSON V",28,29,0.96551724137931,0,4,"3627104.42",0.0771965644154243
"3028","2000","2466105","December 31, 2000","1060","MONTRÉAL","SAINT-LAZARE V",3,3,1,0,4,"3627104.42",0.00827106047308117
"3029","2000","2466110","December 31, 2000","1060",NA,NA,2,1,2,0,4,"3627104.42",0.00551404031538745
"3030","2000","2466130","December 31, 2000","1060",NA,NA,18,16,1.125,0.1875,4,"3627104.42",0.049626362838487
"3031","2000","2466140","December 31, 2000","1060",NA,NA,28,35,0.8,0,4,"3627104.42",0.0771965644154243
"3032","2000","2466150","December 31, 2000","1060",NA,NA,6,11,0.545454545454545,0,4,"3627104.42",0.0165421209461623
"3033","2000","2467010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",1,1,1,0,4,"3627104.42",0.00275702015769372
"3034","2000","2467015","December 31, 2000","1060","MONTRÉAL","MASCOUCHE V",22,22,1,0.272727272727273,4,"3627104.42",0.0606544434692619
"3035","2000","2467020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",6,14,0.428571428571429,0,4,"3627104.42",0.0165421209461623
"3036","2000","2467025","December 31, 2000","1060","MONTRÉAL","MCMASTERVILLE MÉ",3,3,1,0,4,"3627104.42",0.00827106047308117
"3037","2000","2467030","December 31, 2000","1060","MONTRÉAL","BOIS-DES-FILION V",2,5,0.4,0,4,"3627104.42",0.00551404031538745
"3038","2000","2467035","December 31, 2000","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",8,15,0.533333333333333,0,4,"3627104.42",0.0220561612615498
"3039","2000","2467040","December 31, 2000","1060","MONTRÉAL","BELOEIL V",1,1,1,0,4,"3627104.42",0.00275702015769372
"3040","2000","2467045","December 31, 2000","1060","MONTRÉAL","MERCIER V",2,4,0.5,0,4,"3627104.42",0.00551404031538745
"3041","2000","2467050","December 31, 2000","1060","MONTRÉAL","CHÂTEAUGUAY V",3,3,1,0,4,"3627104.42",0.00827106047308117
"3042","2000","2470020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",0,2,0,0,4,"3627104.42",0
"3043","2000","2470025","December 31, 2000","1060","MONTRÉAL","MCMASTERVILLE MÉ",2,2,1,0,4,"3627104.42",0.00551404031538745
"3044","2000","2471050","December 31, 2000","1060","MONTRÉAL","CHÂTEAUGUAY V",1,1,1,0,4,"3627104.42",0.00275702015769372
"3045","2000","2471060","December 31, 2000","1060","MONTRÉAL","L'ÎLE-PERROT V",12,12,1,0,4,"3627104.42",0.0330842418923247
"3046","2000","2471065","December 31, 2000","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",9,13,0.692307692307692,0,4,"3627104.42",0.0248131814192435
"3047","2000","2471070","December 31, 2000","1060","MONTRÉAL","PINCOURT V",1,3,0.333333333333333,0,4,"3627104.42",0.00275702015769372
"3048","2000","2471075","December 31, 2000","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",1,1,1,0,4,"3627104.42",0.00275702015769372
"3049","2000","2471083","December 31, 2000","1060","MONTRÉAL","VAUDREUIL-DORION V",22,30,0.733333333333333,0,4,"3627104.42",0.0606544434692619
"3050","2000","2471100","December 31, 2000","1060","MONTRÉAL","HUDSON V",3,3,1,0,4,"3627104.42",0.00827106047308117
"3051","2000","2471105","December 31, 2000","1060","MONTRÉAL","SAINT-LAZARE V",12,19,0.631578947368421,0,4,"3627104.42",0.0330842418923247
"3052","2000","2472005","December 31, 2000","1060","MONTRÉAL","LAVAL V",14,12,1.16666666666667,0,4,"3627104.42",0.0385982822077121
"3053","2000","2472010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",12,12,1,0,4,"3627104.42",0.0330842418923247
"3054","2000","2472015","December 31, 2000","1060","MONTRÉAL","MASCOUCHE V",3,4,0.75,0,4,"3627104.42",0.00827106047308117
"3055","2000","2472020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",0,1,0,0,4,"3627104.42",0
"3056","2000","2472025","December 31, 2000","1060","MONTRÉAL","MCMASTERVILLE MÉ",0,1,0,0,4,"3627104.42",0
"3057","2000","2472032","December 31, 2000","1060","MONTRÉAL","OKA MÉ",0,2,0,0,4,"3627104.42",0
"3058","2000","2472043","December 31, 2000","1060","MONTRÉAL","SAINT-PLACIDE MÉ",0,1,0,0,4,"3627104.42",0
"3059","2000","2473005","December 31, 2000","1060","MONTRÉAL","LAVAL V",13,11,1.18181818181818,0,4,"3627104.42",0.0358412620500184
"3060","2000","2473010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",8,7,1.14285714285714,0,4,"3627104.42",0.0220561612615498
"3061","2000","2473015","December 31, 2000","1060","MONTRÉAL","MASCOUCHE V",63,88,0.715909090909091,0,4,"3627104.42",0.173692269934705
"3062","2000","2473020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",6,16,0.375,0,4,"3627104.42",0.0165421209461623
"3063","2000","2473025","December 31, 2000","1060","MONTRÉAL","MCMASTERVILLE MÉ",4,7,0.571428571428571,0,4,"3627104.42",0.0110280806307749
"3064","2000","2473030","December 31, 2000","1060","MONTRÉAL","BOIS-DES-FILION V",1,3,0.333333333333333,0,4,"3627104.42",0.00275702015769372
"3065","2000","2473035","December 31, 2000","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",2,2,1,0,4,"3627104.42",0.00551404031538745
"3066","2000","2474005","December 31, 2000","1060","MONTRÉAL","LAVAL V",29,33,0.878787878787879,0,4,"3627104.42",0.079953584573118
"3067","2000","2475005","December 31, 2000","1060","MONTRÉAL","LAVAL V",3,7,0.428571428571429,0,4,"3627104.42",0.00827106047308117
"3068","2000","2475010","December 31, 2000","1060","MONTRÉAL","CARIGNAN V",8,6,1.33333333333333,0,4,"3627104.42",0.0220561612615498
"3069","2000","2475015","December 31, 2000","1060","MONTRÉAL","MASCOUCHE V",5,6,0.833333333333333,0,4,"3627104.42",0.0137851007884686
"3070","2000","2475020","December 31, 2000","1060","MONTRÉAL","CANDIAC V",1,1,1,0,4,"3627104.42",0.00275702015769372
"3071","2000","2475035","December 31, 2000","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",2,2,1,0,4,"3627104.42",0.00551404031538745
"3072","2000","3502036","December 31, 2000","1265","OTTAWA","CLARENCE-ROCKLAND CY",0,7,0,0,4,"833841.656138415",0
"3073","2000","3502044","December 31, 2000","1265",NA,NA,0,1,0,0,4,"833841.656138415",0
"3074","2000","3502048","December 31, 2000","1265","OTTAWA","RUSSELL TP",3,8,0.375,0,4,"833841.656138415",0.0359780538416998
"3075","2000","3506001","December 31, 2000","1265",NA,NA,3,22,0.136363636363636,0,4,"833841.656138415",0.0359780538416998
"3076","2000","3506004","December 31, 2000","1265",NA,NA,11,40,0.275,0,4,"833841.656138415",0.131919530752899
"3077","2000","3506006","December 31, 2000","1265",NA,NA,26,46,0.565217391304348,0,4,"833841.656138415",0.311809799961398
"3078","2000","3506012","December 31, 2000","1265",NA,NA,41,125,0.328,0,4,"833841.656138415",0.491700069169897
"3079","2000","3506014","December 31, 2000","1265",NA,NA,35,36,0.972222222222222,0,4,"833841.656138415",0.419743961486497
"3080","2000","3506018","December 31, 2000","1265",NA,NA,1,3,0.333333333333333,0,4,"833841.656138415",0.0119926846138999
"3081","2000","3506027","December 31, 2000","1265",NA,NA,10,33,0.303030303030303,0,4,"833841.656138415",0.119926846138999
"3082","2000","3506030","December 31, 2000","1265","OTTAWA","MISSISSIPPI MILLS T",60,153,0.392156862745098,0,4,"833841.656138415",0.719561076833995
"3083","2000","3506042","December 31, 2000","1265",NA,NA,4,16,0.25,0,4,"833841.656138415",0.0479707384555997
"3084","2000","3518001","December 31, 2000","2270","TORONTO","PICKERING CY",9,36,0.25,0,4,"4867120.119999999",0.0184914277398192
"3085","2000","3518005","December 31, 2000","2270","TORONTO","TORONTO C",7,44,0.159090909090909,0,4,"4867120.119999999",0.0143822215754149
"3086","2000","3518029","December 31, 2000","2270","TORONTO","UXBRIDGE TP",0,3,0,0,4,"4867120.119999999",0
"3087","2000","3519028","December 31, 2000","2270","TORONTO","VAUGHAN CY",38,371,0.102425876010782,0.0377358490566038,4,"4867120.119999999",0.0780749171236809
"3088","2000","3519036","December 31, 2000","2270","TORONTO","MARKHAM CY",66,181,0.364640883977901,0.0220994475138122,4,"4867120.119999999",0.135603803425341
"3089","2000","3519038","December 31, 2000","2270","TORONTO","RICHMOND HILL T",39,138,0.282608695652174,0,4,"4867120.119999999",0.0801295202058831
"3090","2000","3519044","December 31, 2000","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",0,7,0,0,4,"4867120.119999999",0
"3091","2000","3519046","December 31, 2000","2270","TORONTO","AURORA T",3,3,1,1.33333333333333,4,"4867120.119999999",0.00616380924660639
"3092","2000","3519048","December 31, 2000","2270","TORONTO","NEWMARKET T",6,19,0.315789473684211,0,4,"4867120.119999999",0.0123276184932128
"3093","2000","3519049","December 31, 2000","2270","TORONTO","KING TP",0,4,0,0,4,"4867120.119999999",0
"3094","2000","3519054","December 31, 2000","2270","TORONTO","EAST GWILLIMBURY T",0,17,0,0,4,"4867120.119999999",0
"3095","2000","3519070","December 31, 2000","2270","TORONTO","GEORGINA T",39,65,0.6,0,4,"4867120.119999999",0.0801295202058831
"3096","2000","3520005","December 31, 2000","2270","TORONTO","TORONTO C",485,222,2.18468468468468,0.576576576576577,4,"4867120.119999999",0.996482494868033
"3097","2000","3521005","December 31, 2000","2270","TORONTO","TORONTO C",212,159,1.33333333333333,0.106918238993711,4,"4867120.119999999",0.435575853426852
"3098","2000","3521010","December 31, 2000","2270","TORONTO","BRAMPTON CY",12,71,0.169014084507042,0,4,"4867120.119999999",0.0246552369864256
"3099","2000","3521024","December 31, 2000","2270","TORONTO","CALEDON T",64,133,0.481203007518797,0,4,"4867120.119999999",0.131494597260936
"3100","2000","3522012","December 31, 2000","2270","TORONTO","MONO T",0,1,0,0,4,"4867120.119999999",0
"3101","2000","3522014","December 31, 2000","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",7,9,0.777777777777778,0,4,"4867120.119999999",0.0143822215754149
"3102","2000","3524001","December 31, 2000","2270","TORONTO","PICKERING CY",188,73,2.57534246575342,0.0273972602739726,4,"4867120.119999999",0.386265379454001
"3103","2000","3524002","December 31, 2000","0610","HAMILTON","BURLINGTON CY",312,130,2.4,0.0307692307692308,4,"687808.674",4.53614517807026
"3104","2000","3524009","December 31, 2000","2270","TORONTO","MILTON T",23,12,1.91666666666667,0,4,"4867120.119999999",0.047255870890649
"3105","2000","3524015","December 31, 2000","2270","TORONTO","HALTON HILLS T",5,13,0.384615384615385,0,4,"4867120.119999999",0.0102730154110107
"3106","2000","3525003","December 31, 2000","0610",NA,NA,36,35,1.02857142857143,0,4,"687808.674",0.523401366700415
"3107","2000","3525009","December 31, 2000","0610",NA,NA,26,30,0.866666666666667,0,4,"687808.674",0.378012098172522
"3108","2000","3525014","December 31, 2000","0610",NA,NA,46,47,0.978723404255319,0,4,"687808.674",0.668790635228308
"3109","2000","3525018","December 31, 2000","0610",NA,NA,101,109,0.926605504587156,0,4,"687808.674",1.46843161213172
"3110","2000","3525026","December 31, 2000","0610",NA,NA,17,11,1.54545454545455,0,4,"687808.674",0.247161756497418
"3111","2000","3525030","December 31, 2000","0610",NA,NA,31,12,2.58333333333333,0,4,"687808.674",0.450706732436468
"3112","2000","3526065","December 31, 2000","0610","HAMILTON","GRIMSBY T",18,29,0.620689655172414,0,4,"687808.674",0.261700683350207
"3113","2000","3543007","December 31, 2000","2270","TORONTO","NEW TECUMSETH T",29,34,0.852941176470588,0,4,"4867120.119999999",0.0595834893838618
"3114","2000","3543014","December 31, 2000","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",47,47,1,0,4,"4867120.119999999",0.0965663448635001
"3115","2000","4602069","December 31, 2000","2680","WINNIPEG","TACHÉ RM",4,6,0.666666666666667,0,4,"695482.826",0.0575140010718252
"3116","2000","4602075","December 31, 2000","2680","WINNIPEG","RITCHOT RM",0,6,0,0,4,"695482.826",0
"3117","2000","4610052","December 31, 2000","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",0,2,0,0,4,"695482.826",0
"3118","2000","4611040","December 31, 2000","2680","WINNIPEG","WINNIPEG CY",179,245,0.730612244897959,0,4,"695482.826",2.57375154796418
"3119","2000","4611042","December 31, 2000","2680","WINNIPEG","HEADINGLEY RM",3,3,1,0,4,"695482.826",0.0431355008038689
"3120","2000","4612047","December 31, 2000","2680","WINNIPEG","SPRINGFIELD RM",4,7,0.571428571428571,0,4,"695482.826",0.0575140010718252
"3121","2000","4613032","December 31, 2000","2680","WINNIPEG","EAST ST. PAUL RM",20,37,0.540540540540541,0,4,"695482.826",0.287570005359126
"3122","2000","4613037","December 31, 2000","2680","WINNIPEG","WEST ST. PAUL RM",0,2,0,0,4,"695482.826",0
"3123","2000","4613056","December 31, 2000","2680","WINNIPEG","ST. CLEMENTS RM",1,12,0.0833333333333333,0,4,"695482.826",0.0143785002679563
"3124","2000","4613062","December 31, 2000","2680",NA,NA,1,6,0.166666666666667,0,4,"695482.826",0.0143785002679563
"3125","2000","4614015","December 31, 2000","2680","WINNIPEG","ROSSER RM",3,1,3,0,4,"695482.826",0.0431355008038689
"3126","2000","4706027","December 31, 2000","1490","REGINA","REGINA CY",128,135,0.948148148148148,0.0592592592592593,4,"198013.721",6.4641985087488
"3127","2000","4706029","December 31, 2000","1490","REGINA","EDENWOLD NO. 158 RM",0,3,0,0,4,"198013.721",0
"3128","2000","4706032","December 31, 2000","1490","REGINA","BALGONIE T",0,1,0,0,4,"198013.721",0
"3129","2000","4706033","December 31, 2000","1490","REGINA","EDENWOLD VL",0,1,0,0,4,"198013.721",0
"3130","2000","4706054","December 31, 2000","1490",NA,NA,0,1,0,0,4,"198013.721",0
"3131","2000","4711065","December 31, 2000","1700","SASKATOON","CORMAN PARK NO. 344 RM",0,3,0,0,4,"232228.601",0
"3132","2000","4711066","December 31, 2000","1700","SASKATOON","SASKATOON CY",165,126,1.30952380952381,0.0714285714285714,4,"232228.601",7.1050679928955
"3133","2000","4711067","December 31, 2000","1700","SASKATOON","LANGHAM T",0,1,0,0,4,"232228.601",0
"3134","2000","4711068","December 31, 2000","1700","SASKATOON","WARMAN CY",0,5,0,0,4,"232228.601",0
"3135","2000","4711070","December 31, 2000","1700","SASKATOON","MARTENSVILLE CY",0,2,0,0,4,"232228.601",0
"3136","2000","4711075","December 31, 2000","1700","SASKATOON","OSLER T",0,3,0,0,4,"232228.601",0
"3137","2000","4711077","December 31, 2000","1700","SASKATOON","CLAVET VL",0,2,0,0,4,"232228.601",0
"3138","2000","4712054","December 31, 2000","1700","SASKATOON","VANSCOY NO. 345 RM",0,1,0,0,4,"232228.601",0
"3139","2000","4712056","December 31, 2000","1700","SASKATOON","DELISLE T",0,1,0,0,4,"232228.601",0
"3140","2000","4806014","December 31, 2000","0140","CALGARY","ROCKY VIEW COUNTY MD",40,76,0.526315789473684,0,4,"974556.104",0.410443276029186
"3141","2000","4806016","December 31, 2000","0140","CALGARY","CALGARY CY",1118,1258,0.888712241653418,0.13751987281399,4,"974556.104",11.4718895650157
"3142","2000","4806017","December 31, 2000","0140","CALGARY","CHESTERMERE CITY",43,80,0.5375,0,4,"974556.104",0.441226521731375
"3143","2000","4806019","December 31, 2000","0140","CALGARY","COCHRANE T",42,53,0.792452830188679,0,4,"974556.104",0.430965439830645
"3144","2000","4806021","December 31, 2000","0140","CALGARY","AIRDRIE CY",71,84,0.845238095238095,0,4,"974556.104",0.728536814951805
"3145","2000","4806022","December 31, 2000","0140","CALGARY","IRRICANA T",2,3,0.666666666666667,0,4,"974556.104",0.0205221638014593
"3146","2000","4806024","December 31, 2000","0140","CALGARY","BEISEKER VL",1,1,1,0,4,"974556.104",0.0102610819007296
"3147","2000","4806026","December 31, 2000","0140","CALGARY","CROSSFIELD T",2,2,1,0,4,"974556.104",0.0205221638014593
"3148","2000","4811012","December 31, 2000","0340","EDMONTON","LEDUC COUNTY MD",0,6,0,0,4,"959720.911",0
"3149","2000","4811013","December 31, 2000","0340","EDMONTON","BEAUMONT T",12,24,0.5,0,4,"959720.911",0.125036350281212
"3150","2000","4811016","December 31, 2000","0340","EDMONTON","LEDUC CY",11,21,0.523809523809524,0,4,"959720.911",0.114616654424444
"3151","2000","4811018","December 31, 2000","0340","EDMONTON","DEVON T",11,20,0.55,0,4,"959720.911",0.114616654424444
"3152","2000","4811019","December 31, 2000","0340","EDMONTON","CALMAR T",1,1,1,0,4,"959720.911",0.0104196958567677
"3153","2000","4811021","December 31, 2000","0340","EDMONTON","THORSBY T",1,1,1,0,4,"959720.911",0.0104196958567677
"3154","2000","4811024","December 31, 2000","0340","EDMONTON","WARBURG VL",1,1,1,0,4,"959720.911",0.0104196958567677
"3155","2000","4811034","December 31, 2000","0340","EDMONTON","PARKLAND COUNTY MD",10,37,0.27027027027027,0,4,"959720.911",0.104196958567677
"3156","2000","4811036","December 31, 2000","0340",NA,NA,0,1,0,0,4,"959720.911",0
"3157","2000","4811046","December 31, 2000","0340","EDMONTON","SPRING LAKE VL",1,1,1,0,4,"959720.911",0.0104196958567677
"3158","2000","4811048","December 31, 2000","0340","EDMONTON","STONY PLAIN T",22,25,0.88,0,4,"959720.911",0.229233308848889
"3159","2000","4811049","December 31, 2000","0340","EDMONTON","SPRUCE GROVE CY",36,49,0.73469387755102,0,4,"959720.911",0.375109050843636
"3160","2000","4811052","December 31, 2000","0340","EDMONTON","STRATHCONA COUNTY SM",141,180,0.783333333333333,0,4,"959720.911",1.46917711580424
"3161","2000","4811056","December 31, 2000","0340","EDMONTON","FORT SASKATCHEWAN CY",8,14,0.571428571428571,0,4,"959720.911",0.0833575668541414
"3162","2000","4811059","December 31, 2000","0340","EDMONTON","STURGEON COUNTY MD",0,18,0,0,4,"959720.911",0
"3163","2000","4811061","December 31, 2000","0340","EDMONTON","EDMONTON CY",476,624,0.762820512820513,0,4,"959720.911",4.95977522782141
"3164","2000","4811062","December 31, 2000","0340","EDMONTON","ST. ALBERT CY",141,113,1.24778761061947,0,4,"959720.911",1.46917711580424
"3165","2000","4811068","December 31, 2000","0340","EDMONTON","MORINVILLE T",5,7,0.714285714285714,0,4,"959720.911",0.0520984792838384
"3166","2000","5915001","December 31, 2000","2410","VANCOUVER","LANGLEY DM",57,62,0.919354838709677,0.241935483870968,4,"2071193.06",0.275203703125579
"3167","2000","5915002","December 31, 2000","2410","VANCOUVER","LANGLEY CY",36,7,5.14285714285714,2.71428571428571,4,"2071193.06",0.173812865131945
