"ref_yy","CSDuid","date_pbi","metcode","metro","municipality","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","reference_period_qq","ref_qq","population","comp_per_10kpop"
"1998","2420010","March 31, 1998","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",5,NA,NA,5,1,0,12,"1998-4","4",697579.086,0.0716764607819679
"1998","2467035","December 31, 1998","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",52,NA,NA,48,1.08333333333333,0,4.08333333333333,"1998-4","4",3558502.17,0.146128897822198
"1998","4811048","September 30, 1998","0340","EDMONTON","STONY PLAIN T",58,NA,NA,58,1,0,4.0625,"1998-4","4",930636.07,0.62322965839912
"1998","4811034","March 31, 1998","0340","EDMONTON","PARKLAND COUNTY MD",171,NA,NA,171,1,0,5.10344827586207,"1998-4","4",930636.07,1.83745295838361
"1998","2422015","September 30, 1998","1400","QUÉBEC","LAC-SAINT-JOSEPH V",1,NA,NA,1,1,0,NA,"1998-4","4",697579.086,0.0143352921563936
"1998","3519044","June 30, 1998","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",138,NA,NA,129,1.06976744186047,0,5.33898305084746,"1998-4","4",4642956.2,0.297224427833284
"1998","3524015","June 30, 1998","2270","TORONTO","HALTON HILLS T",289,NA,NA,259,1.11583011583012,0.0231660231660232,6.64125560538117,"1998-4","4",4642956.2,0.622448258288545
"1998","5915034","September 30, 1998","2410","VANCOUVER","COQUITLAM CY",983,NA,NA,376,2.61436170212766,0.13031914893617,6.28409090909091,"1998-4","4",2009927.38,4.8907239623752
"1998","2455055","December 31, 1998","1060","MONTRÉAL","LÉRY V",4,NA,NA,4,1,0,4,"1998-4","4",3558502.17,0.0112406844478614
"1998","3522012","June 30, 1998","2270","TORONTO","MONO T",26,NA,NA,26,1,0,8.26086956521739,"1998-4","4",4642956.2,0.0559988052439521
"1998","2472030","September 30, 1998","1060","MONTRÉAL","BOIS-DES-FILION V",5,NA,NA,5,1,0,NA,"1998-4","4",3558502.17,0.0140508555598267
"1998","2464015","June 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",135,NA,NA,95,1.42105263157895,0.136842105263158,4.91428571428571,"1998-4","4",3558502.17,0.379373100115322
"1998","3519046","March 31, 1998","2270","TORONTO","AURORA T",261,NA,NA,155,1.68387096774194,0.0258064516129032,6.77272727272727,"1998-4","4",4642956.2,0.562141852641212
"1998","4706031","June 30, 1998","1490","REGINA","PILOT BUTTE T",35,NA,NA,35,1,0,3.53846153846154,"1998-4","4",199958.691,1.75036152842189
"1998","2458025","September 30, 1998","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",4,NA,NA,2,2,0,3,"1998-4","4",3558502.17,0.0112406844478614
"1998","2460027","September 30, 1998","1060",NA,NA,14,NA,NA,14,1,0,4.33333333333333,"1998-4","4",3558502.17,0.0393423955675149
"1998","2460045","September 30, 1998","1060","MONTRÉAL","SAINT-MATHIEU-DE-BELOEIL MÉ",7,NA,NA,7,1,0,3,"1998-4","4",3558502.17,0.0196711977837574
"1998","2471075","September 30, 1998","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",7,NA,NA,7,1,0,NA,"1998-4","4",3558502.17,0.0196711977837574
"1998","2466150","September 30, 1998","1060",NA,NA,50,NA,NA,46,1.08695652173913,0,4.5,"1998-4","4",3558502.17,0.140508555598267
"1998","2470020","December 31, 1998","1060","MONTRÉAL","CANDIAC V",10,NA,NA,10,1,0,7.33333333333333,"1998-4","4",3558502.17,0.0281017111196535
"1998","4806022","September 30, 1998","0140","CALGARY","IRRICANA T",8,NA,NA,8,1,0,3.5,"1998-4","4",925463.089,0.0864432098382694
"1998","2466010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",108,NA,NA,23,4.69565217391304,0.565217391304348,4.75,"1998-4","4",3558502.17,0.303498480092257
"1998","2466100","December 31, 1998","1060","MONTRÉAL","HUDSON V",106,NA,NA,106,1,0,3.86153846153846,"1998-4","4",3558502.17,0.297878137868327
"1998","4811049","June 30, 1998","0340","EDMONTON","SPRUCE GROVE CY",120,NA,NA,110,1.09090909090909,0,3.66666666666667,"1998-4","4",930636.07,1.2894406725499
"1998","5917049","December 31, 1998","2440","VICTORIA","HIGHLANDS DM",15,NA,NA,15,1,0,9.76923076923077,"1998-4","4",320423.967,0.468129776322256
"1998","2420025","June 30, 1998","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",4,NA,NA,4,1,0,4.5,"1998-4","4",697579.086,0.0573411686255743
"1998","4711067","December 31, 1998","1700","SASKATOON","LANGHAM T",5,NA,NA,4,1.25,0,5.25,"1998-4","4",232227.483,0.21530612722526
"1998","5915025","September 30, 1998","2410","VANCOUVER","BURNABY CY",1063,NA,NA,286,3.71678321678322,0.493006993006993,6.68421052631579,"1998-4","4",2009927.38,5.28874829298559
"1998","1209024","December 31, 1998","0580",NA,NA,285,NA,NA,143,1.99300699300699,0.020979020979021,5.74666666666667,"1998-4","4",362651.652,7.85878124167486
"1998","2475005","December 31, 1998","1060","MONTRÉAL","SAINT-COLOMBAN V",97,NA,NA,96,1.01041666666667,0,3.66666666666667,"1998-4","4",3558502.17,0.272586597860639
"1998","5915075","September 30, 1998","2410","VANCOUVER","MAPLE RIDGE CY",605,NA,NA,323,1.87306501547988,0.0371517027863777,5.54474708171206,"1998-4","4",2009927.38,3.01005900024109
"1998","5917030","December 31, 1998","2440","VICTORIA","OAK BAY DM",12,NA,NA,12,1,0,9.63636363636364,"1998-4","4",320423.967,0.374503821057805
"1998","2466125","June 30, 1998","1060",NA,NA,3,NA,NA,3,1,0,13.5,"1998-4","4",3558502.17,0.00843051333589604
"1998","4811062","September 30, 1998","0340","EDMONTON","ST. ALBERT CY",602,NA,NA,523,1.15105162523901,0,3.97606382978723,"1998-4","4",930636.07,6.46869404062535
"1998","2464010","December 31, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",144,NA,NA,113,1.27433628318584,0.0973451327433628,4.06976744186047,"1998-4","4",3558502.17,0.40466464012301
"1998","2466025","June 30, 1998","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1474,NA,NA,313,4.70926517571885,1.05111821086262,6.15165876777251,"1998-4","4",3558502.17,4.14219221903692
"1998","5915070","June 30, 1998","2410","VANCOUVER","PITT MEADOWS CY",140,NA,NA,70,2,0.0571428571428571,5.23333333333333,"1998-4","4",2009927.38,0.696542578568187
"1998","2420030","December 31, 1998","1400","QUÉBEC","LAC-DELAGE V",2,NA,NA,2,1,0,4,"1998-4","4",697579.086,0.0286705843127871
"1998","4811066","March 31, 1998","0340","EDMONTON","BRUDERHEIM T",2,NA,NA,2,1,0,5,"1998-4","4",930636.07,0.0214906778758317
"1998","2423045","September 30, 1998","1400","QUÉBEC","BOISCHATEL MÉ",9,NA,NA,8,1.125,0,4,"1998-4","4",697579.086,0.129017629407542
"1998","2458010","June 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",43,NA,NA,32,1.34375,0,4.4,"1998-4","4",3558502.17,0.12083735781451
"1998","2457030","September 30, 1998","1060","MONTRÉAL","BOIS-DES-FILION V",41,NA,NA,41,1,0,3.84615384615385,"1998-4","4",3558502.17,0.115217015590579
"1998","2475035","June 30, 1998","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",52,NA,NA,35,1.48571428571429,0.0571428571428571,4.0625,"1998-4","4",3558502.17,0.146128897822198
"1998","3502037","September 30, 1998","1265",NA,NA,63,NA,NA,63,1,0,4.61538461538461,"1998-4","4",788559.594,0.79892503343254
"1998","5915063","March 31, 1998","2410",NA,NA,25,NA,NA,25,1,0,13.4,"1998-4","4",2009927.38,0.124382603315748
"1998","5915830","December 31, 1998","2410",NA,NA,5,NA,NA,5,1,0,4,"1998-4","4",2009927.38,0.0248765206631495
"1998","2467020","December 31, 1998","1060","MONTRÉAL","CANDIAC V",54,NA,NA,54,1,0,4.77777777777778,"1998-4","4",3558502.17,0.151749240046129
"1998","3524009","March 31, 1998","2270","TORONTO","MILTON T",22,NA,NA,22,1,0,4.5,"1998-4","4",4642956.2,0.0473836044371903
"1998","2466055","December 31, 1998","1060","MONTRÉAL","LÉRY V",7,NA,NA,4,1.75,0,5.75,"1998-4","4",3558502.17,0.0196711977837574
"1998","2471083","June 30, 1998","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",119,NA,NA,113,1.05309734513274,0,3.94545454545455,"1998-4","4",3558502.17,0.334410362323876
"1998","4706056","June 30, 1998","1490","REGINA","LUMSDEN T",4,NA,NA,4,1,0,9.25,"1998-4","4",199958.691,0.20004131753393
"1998","2422045","September 30, 1998","1400","QUÉBEC","BOISCHATEL MÉ",14,NA,NA,13,1.07692307692308,0,6,"1998-4","4",697579.086,0.20069409018951
"1998","2470060","March 31, 1998","1060","MONTRÉAL","L'ÎLE-PERROT V",3,NA,NA,3,1,0,3,"1998-4","4",3558502.17,0.00843051333589604
"1998","4811023","September 30, 1998","0340","EDMONTON","GOLDEN DAYS SV",3,NA,NA,3,1,0,4,"1998-4","4",930636.07,0.0322360168137476
"1998","2460020","September 30, 1998","1060","MONTRÉAL","CANDIAC V",7,NA,NA,7,1,0,6,"1998-4","4",3558502.17,0.0196711977837574
"1998","2475015","December 31, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",21,NA,NA,9,2.33333333333333,0,4.42857142857143,"1998-4","4",3558502.17,0.0590135933512723
"1998","4811052","June 30, 1998","0340","EDMONTON","STRATHCONA COUNTY SM",763,NA,NA,649,1.17565485362096,0,5.58069620253165,"1998-4","4",930636.07,8.19869360962981
"1998","2473030","December 31, 1998","1060","MONTRÉAL","BOIS-DES-FILION V",24,NA,NA,16,1.5,0,4.18181818181818,"1998-4","4",3558502.17,0.0674441066871683
"1998","4706058","September 30, 1998","1490","REGINA","REGINA BEACH T",2,NA,NA,2,1,0,7,"1998-4","4",199958.691,0.100020658766965
"1998","4711061","September 30, 1998","1700","SASKATOON","DUNDURN NO. 314 RM",4,NA,NA,4,1,0,10,"1998-4","4",232227.483,0.172244901780208
"1998","2419105","December 31, 1998","1400","QUÉBEC","BEAUMONT MÉ",1,NA,NA,1,1,0,NA,"1998-4","4",697579.086,0.0143352921563936
"1998","2452005","December 31, 1998","1060","MONTRÉAL","SAINT-COLOMBAN V",12,NA,NA,12,1,0,4.33333333333333,"1998-4","4",3558502.17,0.0337220533435842
"1998","3521024","June 30, 1998","2270","TORONTO","CALEDON T",734,NA,NA,522,1.40613026819923,0,6.81196581196581,"1998-4","4",4642956.2,1.5808893480408
"1998","3506006","September 30, 1998","1265",NA,NA,603,NA,NA,451,1.3370288248337,0,4.31195335276968,"1998-4","4",788559.594,7.64685389142574
"1998","4611042","September 30, 1998","2680","WINNIPEG","HEADINGLEY RM",5,NA,NA,5,1,0,4,"1998-4","4",687770.691,0.0726986489164017
"1998","2423065","December 31, 1998","1400",NA,NA,13,NA,NA,8,1.625,0,4.66666666666667,"1998-4","4",697579.086,0.186358798033117
"1998","4806016","March 31, 1998","0140","CALGARY","CALGARY CY",10515,NA,NA,8499,1.23720437698553,0.0031768443346276,4.38806179775281,"1998-4","4",925463.089,113.618793931175
"1998","2422020","December 31, 1998","1400","QUÉBEC","SHANNON V",20,NA,NA,20,1,0,4.76470588235294,"1998-4","4",697579.086,0.286705843127872
"1998","3518029","December 31, 1998","2270","TORONTO","UXBRIDGE TP",80,NA,NA,80,1,0,7.05405405405405,"1998-4","4",4642956.2,0.172304016135237
"1998","1209026","March 31, 1998","0580",NA,NA,130,NA,NA,130,1,0,4.64102564102564,"1998-4","4",362651.652,3.58470723304467
"1998","2423055","December 31, 1998","1400",NA,NA,70,NA,NA,70,1,0,5.71428571428571,"1998-4","4",697579.086,1.00347045094755
"1998","2424015","September 30, 1998","1400","QUÉBEC","LAC-SAINT-JOSEPH V",4,NA,NA,4,1,0,20,"1998-4","4",697579.086,0.0573411686255743
"1998","3507061","September 30, 1998","1265",NA,NA,19,NA,NA,18,1.05555555555556,0,3.55555555555556,"1998-4","4",788559.594,0.240945645003464
"1998","3543014","December 31, 1998","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",77,NA,NA,77,1,0,5.53448275862069,"1998-4","4",4642956.2,0.165842615530166
"1998","4811021","March 31, 1998","0340","EDMONTON","THORSBY T",1,NA,NA,1,1,0,4,"1998-4","4",930636.07,0.0107453389379159
"1998","2425025","December 31, 1998","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",46,NA,NA,26,1.76923076923077,0,4.33333333333333,"1998-4","4",697579.086,0.659423439194105
"1998","2423050","September 30, 1998","1400",NA,NA,93,NA,NA,70,1.32857142857143,0.0857142857142857,4.46428571428571,"1998-4","4",697579.086,1.3331821705446
"1998","5917042","March 31, 1998","2440","VICTORIA","METCHOSIN DM",22,NA,NA,21,1.04761904761905,0,7.36842105263158,"1998-4","4",320423.967,0.686590338605976
"1998","4811022","March 31, 1998","0340","EDMONTON","ITASKA BEACH SV",1,NA,NA,1,1,0,4,"1998-4","4",930636.07,0.0107453389379159
"1998","2466065","September 30, 1998","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",54,NA,NA,11,4.90909090909091,2.72727272727273,4.18181818181818,"1998-4","4",3558502.17,0.151749240046129
"1998","4602075","March 31, 1998","2680","WINNIPEG","RITCHOT RM",43,NA,NA,43,1,0,4.18518518518519,"1998-4","4",687770.691,0.625208380681055
"1998","2458030","March 31, 1998","1060","MONTRÉAL","BOIS-DES-FILION V",235,NA,NA,141,1.66666666666667,0.127659574468085,3.96428571428571,"1998-4","4",3558502.17,0.660390211311856
"1998","4611040","March 31, 1998","2680","WINNIPEG","WINNIPEG CY",1138,NA,NA,838,1.35799522673031,0.00119331742243437,4.73987206823028,"1998-4","4",687770.691,16.546212493373
"1998","4806024","March 31, 1998","0140","CALGARY","BEISEKER VL",2,NA,NA,2,1,0,NA,"1998-4","4",925463.089,0.0216108024595674
"1998","2472005","June 30, 1998","1060","MONTRÉAL","SAINT-COLOMBAN V",113,NA,NA,85,1.32941176470588,0.0470588235294118,3.8125,"1998-4","4",3558502.17,0.317549335652084
"1998","4811018","June 30, 1998","0340","EDMONTON","DEVON T",35,NA,NA,35,1,0,4.28571428571429,"1998-4","4",930636.07,0.376086862827055
"1998","2423070","March 31, 1998","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",73,NA,NA,63,1.15873015873016,0,5.32258064516129,"1998-4","4",697579.086,1.04647632741673
"1998","3506004","March 31, 1998","1265",NA,NA,328,NA,NA,242,1.35537190082645,0,3.95070422535211,"1998-4","4",788559.594,4.15948271374402
"1998","3519038","March 31, 1998","2270","TORONTO","RICHMOND HILL T",2211,NA,NA,1360,1.62573529411765,0.0426470588235294,7.06526631657914,"1998-4","4",4642956.2,4.76205224593762
"1998","2466070","June 30, 1998","1060","MONTRÉAL","PINCOURT V",57,NA,NA,19,3,0,4.33333333333333,"1998-4","4",3558502.17,0.160179753382025
"1998","2473025","September 30, 1998","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",56,NA,NA,56,1,0,4.34375,"1998-4","4",3558502.17,0.157369582270059
"1998","4811012","March 31, 1998","0340","EDMONTON","LEDUC COUNTY MD",82,NA,NA,82,1,0,6.35714285714286,"1998-4","4",930636.07,0.881117792909101
"1998","2467040","December 31, 1998","1060","MONTRÉAL","BELOEIL V",7,NA,NA,7,1,0,3.66666666666667,"1998-4","4",3558502.17,0.0196711977837574
"1998","4811016","March 31, 1998","0340","EDMONTON","LEDUC CY",108,NA,NA,97,1.11340206185567,0,4.86170212765957,"1998-4","4",930636.07,1.16049660529491
"1998","2423025","June 30, 1998","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",201,NA,NA,80,2.5125,0,4.53846153846154,"1998-4","4",697579.086,2.88139372343511
"1998","4712059","September 30, 1998","1700","SASKATOON","ASQUITH T",1,NA,NA,1,1,0,NA,"1998-4","4",232227.483,0.0430612254450521
"1998","2422010","December 31, 1998","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",4,NA,NA,4,1,0,6,"1998-4","4",697579.086,0.0573411686255743
"1998","2473015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",434,NA,NA,415,1.04578313253012,0.0072289156626506,3.97948717948718,"1998-4","4",3558502.17,1.21961426259296
"1998","3519028","March 31, 1998","2270","TORONTO","VAUGHAN CY",2144,NA,NA,1711,1.25306838106371,0,6.49415384615385,"1998-4","4",4642956.2,4.61774763242436
"1998","4610052","March 31, 1998","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",9,NA,NA,9,1,0,4.6,"1998-4","4",687770.691,0.130857568049523
"1998","4706032","March 31, 1998","1490","REGINA","BALGONIE T",14,NA,NA,14,1,0,5.9,"1998-4","4",199958.691,0.700144611368755
"1998","5915022","December 31, 1998","2410","VANCOUVER","VANCOUVER CY",5168,NA,NA,809,6.38813349814586,0.84672435105068,6.76892430278884,"1998-4","4",2009927.38,25.7123717574314
"1998","2467015","June 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",208,NA,NA,143,1.45454545454545,0.13986013986014,4.53846153846154,"1998-4","4",3558502.17,0.584515591288792
"1998","4811024","September 30, 1998","0340","EDMONTON","WARBURG VL",1,NA,NA,1,1,0,NA,"1998-4","4",930636.07,0.0107453389379159
"1998","2467030","September 30, 1998","1060","MONTRÉAL","BOIS-DES-FILION V",178,NA,NA,176,1.01136363636364,0.0113636363636364,3.66197183098592,"1998-4","4",3558502.17,0.500210457929832
"1998","5915051","March 31, 1998","2410","VANCOUVER","NORTH VANCOUVER CY",367,NA,NA,41,8.95121951219512,0.609756097560976,6.59459459459459,"1998-4","4",2009927.38,1.82593661667518
"1998","2423030","December 31, 1998","1400","QUÉBEC","LAC-DELAGE V",183,NA,NA,63,2.9047619047619,0,4.10344827586207,"1998-4","4",697579.086,2.62335846462002
"1998","2466040","June 30, 1998","1060","MONTRÉAL","BELOEIL V",223,NA,NA,63,3.53968253968254,0.761904761904762,7.48275862068965,"1998-4","4",3558502.17,0.626668157968272
"1998","2423020","September 30, 1998","1400","QUÉBEC","SHANNON V",12,NA,NA,6,2,0,3.5,"1998-4","4",697579.086,0.172023505876723
"1998","2457005","March 31, 1998","1060","MONTRÉAL","SAINT-COLOMBAN V",38,NA,NA,32,1.1875,0,4.58333333333333,"1998-4","4",3558502.17,0.106786502254683
"1998","4712058","December 31, 1998","1700","SASKATOON","VANSCOY VL",4,NA,NA,4,1,0,6.5,"1998-4","4",232227.483,0.172244901780208
"1998","2425030","September 30, 1998","1400","QUÉBEC","LAC-DELAGE V",7,NA,NA,7,1,0,4.42857142857143,"1998-4","4",697579.086,0.100347045094755
"1998","3506018","September 30, 1998","1265",NA,NA,47,NA,NA,44,1.06818181818182,0,4.39285714285714,"1998-4","4",788559.594,0.596023437640149
"1998","5915001","March 31, 1998","2410","VANCOUVER","LANGLEY DM",632,NA,NA,340,1.85882352941176,0.0617647058823529,4.64940239043825,"1998-4","4",2009927.38,3.1443922118221
"1998","2472010","March 31, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",92,NA,NA,65,1.41538461538462,0.0307692307692308,3.96,"1998-4","4",3558502.17,0.258535742300812
"1998","3525003","September 30, 1998","0610",NA,NA,286,NA,NA,186,1.53763440860215,0,5.65573770491803,"1998-4","4",665324.812,4.2986522498728
"1998","3525014","June 30, 1998","0610",NA,NA,350,NA,NA,239,1.46443514644351,0,4.61061946902655,"1998-4","4",665324.812,5.26058841767651
"1998","5917809","December 31, 1998","2440",NA,NA,9,NA,NA,9,1,0,4,"1998-4","4",320423.967,0.280877865793354
"1998","5917047","September 30, 1998","2440","VICTORIA","VIEW ROYAL T",141,NA,NA,65,2.16923076923077,0,4.16326530612245,"1998-4","4",320423.967,4.40041989742921
"1998","3525009","June 30, 1998","0610",NA,NA,140,NA,NA,79,1.77215189873418,0,6.51020408163265,"1998-4","4",665324.812,2.1042353670706
"1998","2422030","March 31, 1998","1400","QUÉBEC","LAC-DELAGE V",1,NA,NA,1,1,0,3,"1998-4","4",697579.086,0.0143352921563936
"1998","2457045","March 31, 1998","1060","MONTRÉAL","SAINT-MATHIEU-DE-BELOEIL MÉ",12,NA,NA,12,1,0,5.25,"1998-4","4",3558502.17,0.0337220533435842
"1998","5917021","June 30, 1998","2440","VICTORIA","SAANICH DM",275,NA,NA,152,1.80921052631579,0.0460526315789474,5.79646017699115,"1998-4","4",320423.967,8.5823792325747
"1998","2460010","June 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",70,NA,NA,56,1.25,0,3.66666666666667,"1998-4","4",3558502.17,0.196711977837574
"1998","4711068","September 30, 1998","1700","SASKATOON","WARMAN CY",48,NA,NA,45,1.06666666666667,0,3.4,"1998-4","4",232227.483,2.0669388213625
"1998","2458015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",72,NA,NA,30,2.4,0.2,4,"1998-4","4",3558502.17,0.202332320061505
"1998","2466095","September 30, 1998","1060","MONTRÉAL","L'ÎLE-CADIEUX V",44,NA,NA,43,1.02325581395349,0,3.625,"1998-4","4",3558502.17,0.123647528926475
"1998","4711065","September 30, 1998","1700","SASKATOON","CORMAN PARK NO. 344 RM",62,NA,NA,62,1,0,4.48387096774194,"1998-4","4",232227.483,2.66979597759323
"1998","4811068","June 30, 1998","0340","EDMONTON","MORINVILLE T",27,NA,NA,24,1.125,0,6.6,"1998-4","4",930636.07,0.290124151323728
"1998","2473010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",138,NA,NA,52,2.65384615384615,0.576923076923077,3.4,"1998-4","4",3558502.17,0.387803613451218
"1998","3506009","December 31, 1998","1265",NA,NA,1,NA,NA,1,1,0,3,"1998-4","4",788559.594,0.0126813497370244
"1998","3543007","March 31, 1998","2270","TORONTO","NEW TECUMSETH T",205,NA,NA,193,1.06217616580311,0,6.17241379310345,"1998-4","4",4642956.2,0.441529041346546
"1998","4806026","June 30, 1998","0140","CALGARY","CROSSFIELD T",24,NA,NA,23,1.04347826086957,0,7.18181818181818,"1998-4","4",925463.089,0.259329629514808
"1998","1209012","September 30, 1998","0580",NA,NA,313,NA,NA,309,1.01294498381877,0,5.03703703703704,"1998-4","4",362651.652,8.63087203033064
"1998","2424010","September 30, 1998","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",30,NA,NA,22,1.36363636363636,0,3.92307692307692,"1998-4","4",697579.086,0.430058764691807
"1998","3506042","December 31, 1998","1265",NA,NA,64,NA,NA,64,1,0,5.96296296296296,"1998-4","4",788559.594,0.811606383169564
"1998","3525030","March 31, 1998","0610",NA,NA,328,NA,NA,282,1.16312056737589,0,6.12093023255814,"1998-4","4",665324.812,4.92992285999398
"1998","5915039","March 31, 1998","2410","VANCOUVER","PORT COQUITLAM CY",242,NA,NA,128,1.890625,0.0234375,6.03448275862069,"1998-4","4",2009927.38,1.20402360009644
"1998","2466115","September 30, 1998","1060",NA,NA,30,NA,NA,26,1.15384615384615,0,4.53846153846154,"1998-4","4",3558502.17,0.0843051333589604
"1998","3526065","June 30, 1998","0610","HAMILTON","GRIMSBY T",126,NA,NA,118,1.06779661016949,0,6.73214285714286,"1998-4","4",665324.812,1.89381183036354
"1998","4602069","June 30, 1998","2680","WINNIPEG","TACHÉ RM",37,NA,NA,37,1,0,4.94736842105263,"1998-4","4",687770.691,0.537970001981372
"1998","5915036","September 30, 1998","2410","VANCOUVER","BELCARRA VL",3,NA,NA,3,1,0,14.3333333333333,"1998-4","4",2009927.38,0.0149259123978897
"1998","2423010","September 30, 1998","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",4,NA,NA,3,1.33333333333333,0,9,"1998-4","4",697579.086,0.0573411686255743
"1998","2452010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",50,NA,NA,38,1.31578947368421,0.0526315789473684,4.69230769230769,"1998-4","4",3558502.17,0.140508555598267
"1998","2420015","December 31, 1998","1400","QUÉBEC","LAC-SAINT-JOSEPH V",3,NA,NA,3,1,0,9,"1998-4","4",697579.086,0.0430058764691807
"1998","2425043","September 30, 1998","1400",NA,NA,128,NA,NA,97,1.31958762886598,0,4.5609756097561,"1998-4","4",697579.086,1.83491739601838
"1998","2457015","December 31, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",137,NA,NA,69,1.98550724637681,0.0579710144927536,4.55882352941176,"1998-4","4",3558502.17,0.384993442339253
"1998","5915007","December 31, 1998","2410","VANCOUVER","WHITE ROCK CY",39,NA,NA,33,1.18181818181818,0.151515151515152,5.09375,"1998-4","4",2009927.38,0.194036861172566
"1998","5915043","December 31, 1998","2410","VANCOUVER","PORT MOODY CY",385,NA,NA,72,5.34722222222222,0.194444444444444,5.51388888888889,"1998-4","4",2009927.38,1.91549209106251
"1998","2467055","September 30, 1998","1060","MONTRÉAL","LÉRY V",3,NA,NA,3,1,0,5.33333333333333,"1998-4","4",3558502.17,0.00843051333589604
"1998","4712056","December 31, 1998","1700","SASKATOON","DELISLE T",7,NA,NA,7,1,0,4.33333333333333,"1998-4","4",232227.483,0.301428578115365
"1998","4811061","June 30, 1998","0340","EDMONTON","EDMONTON CY",3084,NA,NA,2210,1.39547511312217,0.00316742081447964,4.31071655041217,"1998-4","4",930636.07,33.1386252845325
"1998","3519048","March 31, 1998","2270","TORONTO","NEWMARKET T",555,NA,NA,469,1.18336886993603,0,6.63436123348018,"1998-4","4",4642956.2,1.19535911193821
"1998","5915065","September 30, 1998","2410","VANCOUVER","LIONS BAY VL",3,NA,NA,3,1,0,24.6666666666667,"1998-4","4",2009927.38,0.0149259123978897
"1998","5917051","March 31, 1998","2440",NA,NA,151,NA,NA,139,1.0863309352518,0,8.02150537634409,"1998-4","4",320423.967,4.71250641497738
"1998","2425035","September 30, 1998","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",15,NA,NA,11,1.36363636363636,0,5.25,"1998-4","4",697579.086,0.215029382345904
"1998","2470025","September 30, 1998","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",5,NA,NA,5,1,0,3,"1998-4","4",3558502.17,0.0140508555598267
"1998","4613032","December 31, 1998","2680","WINNIPEG","EAST ST. PAUL RM",117,NA,NA,117,1,0,5.41758241758242,"1998-4","4",687770.691,1.7011483846438
"1998","2460005","September 30, 1998","1060","MONTRÉAL","SAINT-COLOMBAN V",13,NA,NA,3,4.33333333333333,0,5,"1998-4","4",3558502.17,0.0365322244555495
"1998","4613062","March 31, 1998","2680",NA,NA,17,NA,NA,17,1,0,5.55555555555556,"1998-4","4",687770.691,0.247175406315766
"1998","2422005","September 30, 1998","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",12,NA,NA,11,1.09090909090909,0,4.77777777777778,"1998-4","4",697579.086,0.172023505876723
"1998","3525018","June 30, 1998","0610",NA,NA,589,NA,NA,444,1.32657657657658,0.00675675675675676,4.19540229885058,"1998-4","4",665324.812,8.85281879431847
"1998","4806021","June 30, 1998","0140","CALGARY","AIRDRIE CY",405,NA,NA,327,1.23853211009174,0,4.36244541484716,"1998-4","4",925463.089,4.37618749806239
"1998","1209018","June 30, 1998","0580",NA,NA,139,NA,NA,130,1.06923076923077,0,6.93939393939394,"1998-4","4",362651.652,3.83287927225546
"1998","4706027","September 30, 1998","1490","REGINA","REGINA CY",427,NA,NA,326,1.30981595092025,0.0276073619631902,5.61764705882353,"1998-4","4",199958.691,21.354410646747
