"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"6490","2013","1060","J6J",5,3,"December 31, 2013","MONTRÉAL",4,1,4,2
"6491","2013","1060","J6K",1,1,"December 31, 2013","MONTRÉAL",2,2,1,0
"6492","2013","1060","J6K",2,1,"December 31, 2013","MONTRÉAL",4,4,1,0
"6493","2013","1060","J6K",4,1,"December 31, 2013","MONTRÉAL",2,2,1,2
"6494","2013","1060","J6K",5,3,"December 31, 2013","MONTRÉAL",16,8,2,2.625
"6495","2013","1060","J6N",1,1,"December 31, 2013","MONTRÉAL",3,3,1,0
"6496","2013","1060","J6N",2,1,"December 31, 2013","MONTRÉAL",10,7,1.42857142857143,0
"6497","2013","1060","J6N",5,3,"December 31, 2013","MONTRÉAL",2,1,2,3
"6498","2013","1060","J6R",1,1,"December 31, 2013","MONTRÉAL",5,5,1,0
"6499","2013","1060","J6R",2,1,"December 31, 2013","MONTRÉAL",7,7,1,0
"6500","2013","1060","J6W",1,1,"December 31, 2013","MONTRÉAL",1,1,1,0
"6501","2013","1060","J6X",1,1,"December 31, 2013","MONTRÉAL",6,6,1,0
"6502","2013","1060","J6Y",1,1,"December 31, 2013","MONTRÉAL",1,1,1,0
"6503","2013","1060","J6Y",4,1,"December 31, 2013","MONTRÉAL",3,1,3,0
"6504","2013","1060","J6Y",5,3,"December 31, 2013","MONTRÉAL",2,1,2,3
"6505","2013","1060","J6Z",1,1,"December 31, 2013","MONTRÉAL",1,1,1,0
"6506","2013","1060","J6Z",5,3,"December 31, 2013","MONTRÉAL",2,1,2,2
"6507","2013","1060","J7C",1,1,"December 31, 2013","MONTRÉAL",8,8,1,0
"6508","2013","1060","J7C",2,1,"December 31, 2013","MONTRÉAL",8,6,1.33333333333333,0
"6509","2013","1060","J7C",5,1,"December 31, 2013","MONTRÉAL",2,1,2,1
"6510","2013","1060","J7C",5,3,"December 31, 2013","MONTRÉAL",26,6,4.33333333333333,2.83333333333333
"6511","2013","1060","J7E",5,3,"December 31, 2013","MONTRÉAL",23,2,11.5,6
"6512","2013","1060","J7G",4,1,"December 31, 2013","MONTRÉAL",4,3,1.33333333333333,2
"6513","2013","1060","J7H",5,3,"December 31, 2013","MONTRÉAL",4,1,4,4
"6514","2013","1060","J7J",1,1,"December 31, 2013","MONTRÉAL",28,28,1,0
"6515","2013","1060","J7J",4,1,"December 31, 2013","MONTRÉAL",1,1,1,2
"6516","2013","1060","J7J",5,1,"December 31, 2013","MONTRÉAL",2,1,2,1
"6517","2013","1060","J7J",5,3,"December 31, 2013","MONTRÉAL",23,8,2.875,2.625
"6518","2013","1060","J7L",1,1,"December 31, 2013","MONTRÉAL",1,1,1,0
"6519","2013","1060","J7M",1,1,"December 31, 2013","MONTRÉAL",9,9,1,0
"6520","2013","1060","J7M",2,1,"December 31, 2013","MONTRÉAL",1,1,1,0
"6521","2013","1060","J7M",5,3,"December 31, 2013","MONTRÉAL",16,6,2.66666666666667,2.33333333333333
"6522","2013","1060","J7N",1,1,"December 31, 2013","MONTRÉAL",6,6,1,0
"6523","2013","1060","J7R",1,1,"December 31, 2013","MONTRÉAL",3,3,1,0
"6524","2013","1060","J7R",5,3,"December 31, 2013","MONTRÉAL",10,2,5,2
"6525","2013","1060","J7T",1,1,"December 31, 2013","MONTRÉAL",4,4,1,0
"6526","2013","1060","J7T",2,1,"December 31, 2013","MONTRÉAL",3,2,1.5,0
"6527","2013","1060","J7T",5,3,"December 31, 2013","MONTRÉAL",3,2,1.5,2
"6528","2013","1060","J7V",1,1,"December 31, 2013","MONTRÉAL",11,11,1,0
"6529","2013","1060","J7V",2,1,"December 31, 2013","MONTRÉAL",5,4,1.25,0
"6530","2013","1060","J7V",4,1,"December 31, 2013","MONTRÉAL",13,6,2.16666666666667,2.16666666666667
"6531","2013","1060","J7V",5,3,"December 31, 2013","MONTRÉAL",25,10,2.5,3.4
"6532","2013","1060","J7X",4,1,"December 31, 2013","MONTRÉAL",10,6,1.66666666666667,0.333333333333333
"6533","2013","1060","J7Y",1,1,"December 31, 2013","MONTRÉAL",10,10,1,0
"6534","2013","1060","J7Y",4,1,"December 31, 2013","MONTRÉAL",3,1,3,0
"6535","2013","1060","J7Y",5,3,"December 31, 2013","MONTRÉAL",31,10,3.1,2.8
"6536","2013","1060","J7Z",1,1,"December 31, 2013","MONTRÉAL",2,2,1,0
"6537","2013","1060","J7Z",2,1,"December 31, 2013","MONTRÉAL",2,2,1,0
"6538","2013","1060","J7Z",4,1,"December 31, 2013","MONTRÉAL",3,1,3,0
"6539","2013","1060","J7Z",5,3,"December 31, 2013","MONTRÉAL",18,5,3.6,2.6
"6540","2013","1060","nan",1,1,"December 31, 2013","MONTRÉAL",74,74,1,0
"6541","2013","1060","nan",2,1,"December 31, 2013","MONTRÉAL",22,19,1.15789473684211,0
"6542","2013","1060","nan",4,1,"December 31, 2013","MONTRÉAL",19,13,1.46153846153846,2.15384615384615
"6543","2013","1060","nan",4,3,"December 31, 2013","MONTRÉAL",6,4,1.5,1
"6544","2013","1060","nan",5,1,"December 31, 2013","MONTRÉAL",4,2,2,1
"6545","2013","1060","nan",5,3,"December 31, 2013","MONTRÉAL",246,57,4.31578947368421,3.68421052631579
"6546","2013","1265","K0A",1,1,"December 31, 2013","OTTAWA",6,6,1,0
"6547","2013","1265","K0A",2,1,"December 31, 2013","OTTAWA",1,1,1,0
"6548","2013","1265","K0A",4,1,"December 31, 2013","OTTAWA",4,2,2,0
"6549","2013","1265","K0A",5,3,"December 31, 2013","OTTAWA",2,1,2,3
"6550","2013","1265","K1B",5,3,"December 31, 2013","OTTAWA",2,1,2,3
"6551","2013","1265","K1C",1,1,"December 31, 2013","OTTAWA",1,1,1,0
"6552","2013","1265","K1C",4,1,"December 31, 2013","OTTAWA",2,1,2,0
"6553","2013","1265","K1C",5,3,"December 31, 2013","OTTAWA",23,4,5.75,3.75
"6554","2013","1265","K1H",1,1,"December 31, 2013","OTTAWA",1,1,1,0
"6555","2013","1265","K1H",2,1,"December 31, 2013","OTTAWA",2,1,2,0
"6556","2013","1265","K1H",5,3,"December 31, 2013","OTTAWA",8,1,8,4
"6557","2013","1265","K1J",4,1,"December 31, 2013","OTTAWA",1,1,1,0
"6558","2013","1265","K1K",2,1,"December 31, 2013","OTTAWA",2,1,2,0
"6559","2013","1265","K1K",5,3,"December 31, 2013","OTTAWA",5,1,5,3
"6560","2013","1265","K1L",5,3,"December 31, 2013","OTTAWA",44,2,22,10.5
"6561","2013","1265","K1M",1,1,"December 31, 2013","OTTAWA",2,2,1,0
"6562","2013","1265","K1M",2,1,"December 31, 2013","OTTAWA",5,3,1.66666666666667,0
"6563","2013","1265","K1M",4,1,"December 31, 2013","OTTAWA",2,1,2,0
"6564","2013","1265","K1N",5,3,"December 31, 2013","OTTAWA",49,2,24.5,19.5
"6565","2013","1265","K1R",4,1,"December 31, 2013","OTTAWA",2,1,2,0
"6566","2013","1265","K1R",5,3,"December 31, 2013","OTTAWA",7,2,3.5,8.5
"6567","2013","1265","K1S",1,1,"December 31, 2013","OTTAWA",3,3,1,0
"6568","2013","1265","K1S",2,1,"December 31, 2013","OTTAWA",3,2,1.5,0
"6569","2013","1265","K1T",1,1,"December 31, 2013","OTTAWA",3,3,1,0
"6570","2013","1265","K1T",2,1,"December 31, 2013","OTTAWA",3,3,1,0
"6571","2013","1265","K1T",4,1,"December 31, 2013","OTTAWA",4,2,2,0
"6572","2013","1265","K1W",4,1,"December 31, 2013","OTTAWA",3,1,3,0
"6573","2013","1265","K1Y",1,1,"December 31, 2013","OTTAWA",5,5,1,0
"6574","2013","1265","K1Y",2,1,"December 31, 2013","OTTAWA",20,10,2,0
"6575","2013","1265","K1Y",5,3,"December 31, 2013","OTTAWA",7,1,7,8
"6576","2013","1265","K1Z",2,1,"December 31, 2013","OTTAWA",3,2,1.5,0
"6577","2013","1265","K2A",2,1,"December 31, 2013","OTTAWA",3,2,1.5,0
"6578","2013","1265","K2B",1,1,"December 31, 2013","OTTAWA",2,2,1,0
"6579","2013","1265","K2B",2,1,"December 31, 2013","OTTAWA",10,5,2,0
"6580","2013","1265","K2C",1,1,"December 31, 2013","OTTAWA",6,6,1,0
"6581","2013","1265","K2E",1,1,"December 31, 2013","OTTAWA",1,1,1,0
"6582","2013","1265","K2G",4,1,"December 31, 2013","OTTAWA",2,1,2,0
"6583","2013","1265","K2J",2,1,"December 31, 2013","OTTAWA",3,3,1,0
"6584","2013","1265","K2J",4,1,"December 31, 2013","OTTAWA",12,5,2.4,0
"6585","2013","1265","K2J",5,3,"December 31, 2013","OTTAWA",10,7,1.42857142857143,3
"6586","2013","1265","K2K",5,3,"December 31, 2013","OTTAWA",13,4,3.25,3
"6587","2013","1265","K2L",1,1,"December 31, 2013","OTTAWA",2,2,1,0
"6588","2013","1265","K2L",2,1,"December 31, 2013","OTTAWA",2,2,1,0
"6589","2013","1265","K2L",4,1,"December 31, 2013","OTTAWA",1,1,1,0
"6590","2013","1265","K2M",1,1,"December 31, 2013","OTTAWA",2,2,1,0
"6591","2013","1265","K2M",4,1,"December 31, 2013","OTTAWA",1,1,1,0
"6592","2013","1265","K2P",5,3,"December 31, 2013","OTTAWA",51,1,51,16
"6593","2013","1265","K2S",1,1,"December 31, 2013","OTTAWA",1,1,1,0
"6594","2013","1265","K2T",1,1,"December 31, 2013","OTTAWA",3,3,1,0
"6595","2013","1265","K4A",1,1,"December 31, 2013","OTTAWA",1,1,1,0
"6596","2013","1265","K4A",4,1,"December 31, 2013","OTTAWA",6,2,3,0
"6597","2013","1265","K4K",1,1,"December 31, 2013","OTTAWA",1,1,1,0
"6598","2013","1265","K4K",5,3,"December 31, 2013","OTTAWA",1,1,1,4
"6599","2013","1265","K4R",1,1,"December 31, 2013","OTTAWA",2,2,1,0
"6600","2013","1265","K4R",5,3,"December 31, 2013","OTTAWA",2,1,2,3
"6601","2013","1265","nan",1,1,"December 31, 2013","OTTAWA",9,9,1,0
"6602","2013","1265","nan",2,1,"December 31, 2013","OTTAWA",9,6,1.5,0
"6603","2013","1265","nan",4,1,"December 31, 2013","OTTAWA",7,3,2.33333333333333,0
"6604","2013","1265","nan",5,3,"December 31, 2013","OTTAWA",38,13,2.92307692307692,3.07692307692308
"6605","2013","1400","G0A",1,1,"December 31, 2013","QUÉBEC",5,5,1,0
"6606","2013","1400","G0A",2,1,"December 31, 2013","QUÉBEC",30,25,1.2,0
"6607","2013","1400","G0A",5,3,"December 31, 2013","QUÉBEC",32,8,4,3.25
"6608","2013","1400","G0R",1,1,"December 31, 2013","QUÉBEC",4,4,1,0
"6609","2013","1400","G0R",2,1,"December 31, 2013","QUÉBEC",5,4,1.25,0
"6610","2013","1400","G0R",4,1,"December 31, 2013","QUÉBEC",4,2,2,2
"6611","2013","1400","G0R",5,3,"December 31, 2013","QUÉBEC",6,5,1.2,2.6
"6612","2013","1400","G1B",1,1,"December 31, 2013","QUÉBEC",4,4,1,0
"6613","2013","1400","G1B",2,1,"December 31, 2013","QUÉBEC",3,3,1,0
"6614","2013","1400","G1B",5,3,"December 31, 2013","QUÉBEC",1,1,1,2
"6615","2013","1400","G1C",1,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6616","2013","1400","G1C",4,1,"December 31, 2013","QUÉBEC",4,1,4,2
"6617","2013","1400","G1C",5,3,"December 31, 2013","QUÉBEC",33,10,3.3,2.6
"6618","2013","1400","G1E",2,1,"December 31, 2013","QUÉBEC",4,3,1.33333333333333,0
"6619","2013","1400","G1E",4,1,"December 31, 2013","QUÉBEC",9,2,4.5,2
"6620","2013","1400","G1E",4,3,"December 31, 2013","QUÉBEC",6,1,6,2
"6621","2013","1400","G1E",5,3,"December 31, 2013","QUÉBEC",30,3,10,3.66666666666667
"6622","2013","1400","G1G",1,1,"December 31, 2013","QUÉBEC",1,1,1,0
"6623","2013","1400","G1G",2,1,"December 31, 2013","QUÉBEC",2,1,2,0
"6624","2013","1400","G1G",5,3,"December 31, 2013","QUÉBEC",13,2,6.5,7
"6625","2013","1400","G1H",5,3,"December 31, 2013","QUÉBEC",37,4,9.25,2.75
"6626","2013","1400","G1J",5,3,"December 31, 2013","QUÉBEC",18,3,6,2.66666666666667
"6627","2013","1400","G1P",2,1,"December 31, 2013","QUÉBEC",7,7,1,0
"6628","2013","1400","G1P",5,3,"December 31, 2013","QUÉBEC",3,2,1.5,2
"6629","2013","1400","G1R",5,3,"December 31, 2013","QUÉBEC",4,1,4,3
"6630","2013","1400","G1S",5,3,"December 31, 2013","QUÉBEC",24,4,6,4.75
"6631","2013","1400","G1T",5,3,"December 31, 2013","QUÉBEC",1,1,1,2
"6632","2013","1400","G1V",5,3,"December 31, 2013","QUÉBEC",80,7,11.4285714285714,8.42857142857143
"6633","2013","1400","G1W",1,1,"December 31, 2013","QUÉBEC",3,3,1,0
"6634","2013","1400","G1W",2,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6635","2013","1400","G1W",4,1,"December 31, 2013","QUÉBEC",1,1,1,2
"6636","2013","1400","G1W",5,3,"December 31, 2013","QUÉBEC",24,8,3,2.5
"6637","2013","1400","G1X",1,1,"December 31, 2013","QUÉBEC",1,1,1,0
"6638","2013","1400","G1X",2,1,"December 31, 2013","QUÉBEC",6,5,1.2,0
"6639","2013","1400","G1X",5,3,"December 31, 2013","QUÉBEC",1,1,1,3
"6640","2013","1400","G2A",2,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6641","2013","1400","G2A",5,1,"December 31, 2013","QUÉBEC",2,1,2,2
"6642","2013","1400","G2A",5,3,"December 31, 2013","QUÉBEC",13,5,2.6,3
"6643","2013","1400","G2B",5,3,"December 31, 2013","QUÉBEC",7,3,2.33333333333333,3
"6644","2013","1400","G2C",4,1,"December 31, 2013","QUÉBEC",8,1,8,2
"6645","2013","1400","G2C",5,3,"December 31, 2013","QUÉBEC",16,2,8,3
"6646","2013","1400","G2E",2,1,"December 31, 2013","QUÉBEC",3,2,1.5,0
"6647","2013","1400","G2E",4,1,"December 31, 2013","QUÉBEC",4,1,4,2
"6648","2013","1400","G2E",5,3,"December 31, 2013","QUÉBEC",3,2,1.5,3
"6649","2013","1400","G2G",4,1,"December 31, 2013","QUÉBEC",4,1,4,2
"6650","2013","1400","G2G",5,3,"December 31, 2013","QUÉBEC",13,7,1.85714285714286,3
"6651","2013","1400","G2J",5,3,"December 31, 2013","QUÉBEC",39,1,39,6
"6652","2013","1400","G2K",2,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6653","2013","1400","G2K",4,1,"December 31, 2013","QUÉBEC",9,3,3,0
"6654","2013","1400","G2K",5,3,"December 31, 2013","QUÉBEC",43,14,3.07142857142857,3.28571428571429
"6655","2013","1400","G2L",1,1,"December 31, 2013","QUÉBEC",1,1,1,0
"6656","2013","1400","G2L",2,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6657","2013","1400","G2L",4,1,"December 31, 2013","QUÉBEC",2,1,2,2
"6658","2013","1400","G2L",5,3,"December 31, 2013","QUÉBEC",2,1,2,2
"6659","2013","1400","G2M",1,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6660","2013","1400","G2M",2,1,"December 31, 2013","QUÉBEC",7,6,1.16666666666667,0
"6661","2013","1400","G2M",5,3,"December 31, 2013","QUÉBEC",6,2,3,2
"6662","2013","1400","G2N",1,1,"December 31, 2013","QUÉBEC",1,1,1,0
"6663","2013","1400","G2N",2,1,"December 31, 2013","QUÉBEC",13,9,1.44444444444444,0
"6664","2013","1400","G3B",5,3,"December 31, 2013","QUÉBEC",11,1,11,2
"6665","2013","1400","G3C",1,1,"December 31, 2013","QUÉBEC",4,4,1,0
"6666","2013","1400","G3C",4,3,"December 31, 2013","QUÉBEC",4,1,4,2
"6667","2013","1400","G3E",1,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6668","2013","1400","G3E",2,1,"December 31, 2013","QUÉBEC",7,4,1.75,0
"6669","2013","1400","G3E",4,1,"December 31, 2013","QUÉBEC",1,1,1,2
"6670","2013","1400","G3E",5,1,"December 31, 2013","QUÉBEC",2,2,1,1.5
"6671","2013","1400","G3E",5,3,"December 31, 2013","QUÉBEC",3,2,1.5,2.5
"6672","2013","1400","G3G",2,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6673","2013","1400","G3G",5,3,"December 31, 2013","QUÉBEC",3,1,3,2
"6674","2013","1400","G3J",1,1,"December 31, 2013","QUÉBEC",1,1,1,0
"6675","2013","1400","G3J",2,1,"December 31, 2013","QUÉBEC",4,2,2,0
"6676","2013","1400","G3J",4,1,"December 31, 2013","QUÉBEC",13,3,4.33333333333333,2
"6677","2013","1400","G3J",5,3,"December 31, 2013","QUÉBEC",12,6,2,3.5
"6678","2013","1400","G3K",1,1,"December 31, 2013","QUÉBEC",20,20,1,0
"6679","2013","1400","G3K",2,1,"December 31, 2013","QUÉBEC",16,12,1.33333333333333,0
"6680","2013","1400","G3K",5,3,"December 31, 2013","QUÉBEC",40,10,4,3
"6681","2013","1400","G3N",1,1,"December 31, 2013","QUÉBEC",9,9,1,0
"6682","2013","1400","G3N",2,1,"December 31, 2013","QUÉBEC",3,3,1,0
"6683","2013","1400","G6C",1,1,"December 31, 2013","QUÉBEC",3,3,1,0
"6684","2013","1400","G6C",5,3,"December 31, 2013","QUÉBEC",14,1,14,4
"6685","2013","1400","G6J",1,1,"December 31, 2013","QUÉBEC",6,6,1,0
"6686","2013","1400","G6V",1,1,"December 31, 2013","QUÉBEC",4,4,1,0
"6687","2013","1400","G6V",2,1,"December 31, 2013","QUÉBEC",13,10,1.3,0
"6688","2013","1400","G6V",4,1,"December 31, 2013","QUÉBEC",16,9,1.77777777777778,2
"6689","2013","1400","G6V",5,3,"December 31, 2013","QUÉBEC",9,5,1.8,2.4
"6690","2013","1400","G6W",1,1,"December 31, 2013","QUÉBEC",1,1,1,0
"6691","2013","1400","G6W",2,1,"December 31, 2013","QUÉBEC",6,3,2,0
"6692","2013","1400","G6W",5,3,"December 31, 2013","QUÉBEC",34,10,3.4,3
"6693","2013","1400","G6Z",1,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6694","2013","1400","G6Z",2,1,"December 31, 2013","QUÉBEC",7,5,1.4,0
"6695","2013","1400","G6Z",4,1,"December 31, 2013","QUÉBEC",1,1,1,2
"6696","2013","1400","G6Z",5,3,"December 31, 2013","QUÉBEC",29,4,7.25,3.25
"6697","2013","1400","G7A",1,1,"December 31, 2013","QUÉBEC",7,7,1,0
"6698","2013","1400","G7A",2,1,"December 31, 2013","QUÉBEC",4,2,2,0
"6699","2013","1400","G7A",5,3,"December 31, 2013","QUÉBEC",17,2,8.5,3.5
"6700","2013","1400","nan",1,1,"December 31, 2013","QUÉBEC",2,2,1,0
"6701","2013","1400","nan",5,3,"December 31, 2013","QUÉBEC",14,4,3.5,5.5
"6702","2013","1490","S4N",5,3,"December 31, 2013","REGINA",1,1,1,3
"6703","2013","1490","S4P",1,1,"December 31, 2013","REGINA",9,9,1,0
"6704","2013","1490","S4P",1,3,"December 31, 2013","REGINA",1,1,1,0
"6705","2013","1490","S4P",5,3,"December 31, 2013","REGINA",11,1,11,2
"6706","2013","1490","S4R",1,1,"December 31, 2013","REGINA",1,1,1,0
"6707","2013","1490","S4S",1,1,"December 31, 2013","REGINA",1,1,1,0
"6708","2013","1490","S4S",5,3,"December 31, 2013","REGINA",1,1,1,3
"6709","2013","1490","S4T",1,1,"December 31, 2013","REGINA",47,47,1,0
"6710","2013","1490","S4T",2,1,"December 31, 2013","REGINA",6,4,1.5,0
"6711","2013","1490","S4T",4,3,"December 31, 2013","REGINA",2,2,1,0
"6712","2013","1490","S4T",5,3,"December 31, 2013","REGINA",18,8,2.25,2.375
"6713","2013","1490","S4V",1,1,"December 31, 2013","REGINA",24,24,1,0
"6714","2013","1490","S4V",1,3,"December 31, 2013","REGINA",3,3,1,0
"6715","2013","1490","S4V",2,1,"December 31, 2013","REGINA",9,6,1.5,0
"6716","2013","1490","S4V",5,3,"December 31, 2013","REGINA",14,5,2.8,2.2
"6717","2013","1490","S4X",1,1,"December 31, 2013","REGINA",11,11,1,0
"6718","2013","1490","nan",1,1,"December 31, 2013","REGINA",5,5,1,0
"6719","2013","1700","S0K",1,1,"December 31, 2013","SASKATOON",3,3,1,0
"6720","2013","1700","S0K",2,1,"December 31, 2013","SASKATOON",2,1,2,0
"6721","2013","1700","S7H",1,1,"December 31, 2013","SASKATOON",1,1,1,0
"6722","2013","1700","S7H",2,1,"December 31, 2013","SASKATOON",3,2,1.5,0
"6723","2013","1700","S7H",5,3,"December 31, 2013","SASKATOON",12,1,12,3
"6724","2013","1700","S7J",2,1,"December 31, 2013","SASKATOON",5,3,1.66666666666667,0
"6725","2013","1700","S7K",2,1,"December 31, 2013","SASKATOON",3,2,1.5,0
"6726","2013","1700","S7K",4,1,"December 31, 2013","SASKATOON",4,1,4,0
"6727","2013","1700","S7L",1,1,"December 31, 2013","SASKATOON",53,53,1,0
"6728","2013","1700","S7L",2,1,"December 31, 2013","SASKATOON",3,2,1.5,0
"6729","2013","1700","S7L",2,3,"December 31, 2013","SASKATOON",1,1,1,0
"6730","2013","1700","S7L",4,3,"December 31, 2013","SASKATOON",18,4,4.5,0
"6731","2013","1700","S7L",5,3,"December 31, 2013","SASKATOON",4,2,2,2
"6732","2013","1700","S7M",1,1,"December 31, 2013","SASKATOON",1,1,1,0
"6733","2013","1700","S7M",2,1,"December 31, 2013","SASKATOON",1,1,1,0
"6734","2013","1700","S7M",5,3,"December 31, 2013","SASKATOON",2,1,2,3
"6735","2013","1700","S7N",2,1,"December 31, 2013","SASKATOON",11,7,1.57142857142857,0
"6736","2013","1700","S7S",1,1,"December 31, 2013","SASKATOON",62,62,1,0
"6737","2013","1700","S7S",5,3,"December 31, 2013","SASKATOON",3,1,3,3
"6738","2013","1700","S7T",1,1,"December 31, 2013","SASKATOON",45,45,1,0
"6739","2013","1700","S7T",1,3,"December 31, 2013","SASKATOON",3,3,1,0
"6740","2013","1700","S7T",2,1,"December 31, 2013","SASKATOON",5,3,1.66666666666667,0
"6741","2013","1700","S7T",5,3,"December 31, 2013","SASKATOON",11,2,5.5,3
"6742","2013","1700","S7V",1,1,"December 31, 2013","SASKATOON",53,53,1,0
"6743","2013","1700","S7V",2,1,"December 31, 2013","SASKATOON",2,2,1,0
"6744","2013","1700","S7V",4,3,"December 31, 2013","SASKATOON",1,1,1,0
"6745","2013","1700","S7V",5,3,"December 31, 2013","SASKATOON",16,1,16,3
"6746","2013","1700","S7W",4,3,"December 31, 2013","SASKATOON",16,5,3.2,0
"6747","2013","1700","S7W",5,3,"December 31, 2013","SASKATOON",48,11,4.36363636363636,2
"6748","2013","1700","nan",1,1,"December 31, 2013","SASKATOON",41,41,1,0
"6749","2013","1700","nan",2,1,"December 31, 2013","SASKATOON",3,2,1.5,0
"6750","2013","1700","nan",4,1,"December 31, 2013","SASKATOON",7,3,2.33333333333333,0
"6751","2013","1700","nan",4,3,"December 31, 2013","SASKATOON",15,5,3,0
"6752","2013","1700","nan",5,3,"December 31, 2013","SASKATOON",65,11,5.90909090909091,2.36363636363636
"6753","2013","2270","L0G",1,1,"December 31, 2013","TORONTO",6,6,1,0
"6754","2013","2270","L1T",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6755","2013","2270","L3T",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6756","2013","2270","L3X",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6757","2013","2270","L4A",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6758","2013","2270","L4C",2,1,"December 31, 2013","TORONTO",2,1,2,0
"6759","2013","2270","L4E",2,1,"December 31, 2013","TORONTO",2,1,2,0
"6760","2013","2270","L4E",4,1,"December 31, 2013","TORONTO",1,1,1,0
"6761","2013","2270","L4G",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6762","2013","2270","L4G",4,1,"December 31, 2013","TORONTO",6,4,1.5,0
"6763","2013","2270","L4J",5,3,"December 31, 2013","TORONTO",4,1,4,19
"6764","2013","2270","L4L",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6765","2013","2270","L4L",5,3,"December 31, 2013","TORONTO",6,2,3,6
"6766","2013","2270","L4S",4,1,"December 31, 2013","TORONTO",1,1,1,0
"6767","2013","2270","L4W",4,3,"December 31, 2013","TORONTO",2,1,2,0
"6768","2013","2270","L6A",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6769","2013","2270","L6C",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6770","2013","2270","L6C",2,1,"December 31, 2013","TORONTO",2,1,2,0
"6771","2013","2270","L6C",4,1,"December 31, 2013","TORONTO",6,1,6,0
"6772","2013","2270","L6E",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6773","2013","2270","L6J",1,1,"December 31, 2013","TORONTO",2,2,1,0
"6774","2013","2270","L6J",2,1,"December 31, 2013","TORONTO",2,1,2,0
"6775","2013","2270","L6K",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6776","2013","2270","L6L",1,1,"December 31, 2013","TORONTO",6,6,1,0
"6777","2013","2270","L6M",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6778","2013","2270","L6X",5,3,"December 31, 2013","TORONTO",25,1,25,27
"6779","2013","2270","L7B",5,3,"December 31, 2013","TORONTO",12,1,12,4
"6780","2013","2270","L7C",2,1,"December 31, 2013","TORONTO",2,1,2,0
"6781","2013","2270","L9W",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6782","2013","2270","L9W",2,1,"December 31, 2013","TORONTO",2,1,2,0
"6783","2013","2270","L9W",4,1,"December 31, 2013","TORONTO",16,2,8,0
"6784","2013","2270","M1C",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6785","2013","2270","M1E",5,3,"December 31, 2013","TORONTO",9,3,3,3
"6786","2013","2270","M1H",5,3,"December 31, 2013","TORONTO",37,1,37,26
"6787","2013","2270","M1K",1,1,"December 31, 2013","TORONTO",4,5,0.8,0
"6788","2013","2270","M1L",1,1,"December 31, 2013","TORONTO",2,2,1,0
"6789","2013","2270","M1L",4,1,"December 31, 2013","TORONTO",8,1,8,0
"6790","2013","2270","M1M",1,1,"December 31, 2013","TORONTO",3,3,1,0
"6791","2013","2270","M1N",1,1,"December 31, 2013","TORONTO",4,4,1,0
"6792","2013","2270","M1P",4,1,"December 31, 2013","TORONTO",9,1,9,0
"6793","2013","2270","M1S",1,1,"December 31, 2013","TORONTO",0,1,0,0
"6794","2013","2270","M1S",5,3,"December 31, 2013","TORONTO",32,2,16,31
"6795","2013","2270","M1W",1,1,"December 31, 2013","TORONTO",0,1,0,0
"6796","2013","2270","M2J",5,3,"December 31, 2013","TORONTO",42,1,42,30
"6797","2013","2270","M2K",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6798","2013","2270","M2K",5,3,"December 31, 2013","TORONTO",9,1,9,9
"6799","2013","2270","M2L",1,1,"December 31, 2013","TORONTO",2,2,1,0
"6800","2013","2270","M2M",1,1,"December 31, 2013","TORONTO",2,2,1,0
"6801","2013","2270","M2M",5,3,"December 31, 2013","TORONTO",25,2,12.5,13
"6802","2013","2270","M2N",1,1,"December 31, 2013","TORONTO",9,9,1,0
"6803","2013","2270","M2N",4,3,"December 31, 2013","TORONTO",3,2,1.5,0
"6804","2013","2270","M2P",1,1,"December 31, 2013","TORONTO",6,6,1,0
"6805","2013","2270","M2R",1,1,"December 31, 2013","TORONTO",2,2,1,0
"6806","2013","2270","M3A",1,1,"December 31, 2013","TORONTO",1,1,1,0
"6807","2013","2270","M3B",1,1,"December 31, 2013","TORONTO",2,2,1,0
"6808","2013","2270","M3C",1,1,"December 31, 2013","TORONTO",2,2,1,0
