"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"9489","2011","2410","V4C",2,1,"September 30, 2011","VANCOUVER",2,NA,NA,1,2,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9490","2011","2410","V4C",4,3,"March 31, 2011","VANCOUVER",96,NA,NA,24,4,0,6.16666666666667,3.29166666666667,NA,NA,NA,38,58,96,161.333333333333,1736.57586666667,470172.395833333,380000,641893
"9491","2011","2410","V4L",1,1,"June 30, 2011","VANCOUVER",7,NA,NA,7,1,0,6.71428571428571,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9492","2011","2410","V4N",1,2,"December 31, 2011","VANCOUVER",1,NA,NA,1,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9493","2011","2410","V4N",5,1,"December 31, 2011","VANCOUVER",8,NA,NA,4,2,2,6.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9494","2011","2410","V5G",5,3,"March 31, 2011","VANCOUVER",214,NA,NA,1,214,29,22,0,NA,26,184,4,NA,214,40.3971962616822,434.831380841121,453072.897196262,338900,495900
"9495","2011","2410","V5S",1,2,"September 30, 2011","VANCOUVER",7,NA,NA,7,1,0,10.5714285714286,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9496","2011","2410","V5T",5,3,"September 30, 2011","VANCOUVER",9,NA,NA,2,4.5,4,28,3,NA,NA,NA,9,NA,9,0,0,684566.666666667,683900,685900
"9497","2011","2410","V5Z",5,1,"June 30, 2011","VANCOUVER",12,NA,NA,6,2,0.333333333333333,11.1666666666667,0.5,NA,NA,2,3,1,6,0,0,1907333.33333333,1188000,2888000
"9498","2011","2410","V6A",2,1,"June 30, 2011","VANCOUVER",2,NA,NA,1,2,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9499","2011","2410","V6H",5,1,"September 30, 2011","VANCOUVER",2,NA,NA,1,2,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9500","2011","2410","V6J",5,3,"March 31, 2011","VANCOUVER",3,NA,NA,1,3,5,25,2,NA,NA,3,NA,NA,3,0,0,741566.666666667,715900,758900
"9501","2011","2410","V6N",1,1,"March 31, 2011","VANCOUVER",49,NA,NA,49,1,0,12.8163265306122,0.36734693877551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9502","2011","2410","V6P",2,1,"September 30, 2011","VANCOUVER",4,NA,NA,2,2,0,10.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9503","2011","2410","V6R",1,2,"March 31, 2011","VANCOUVER",13,NA,NA,13,1,0,8,0.230769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9504","2011","2410","V6S",5,1,"September 30, 2011","VANCOUVER",4,NA,NA,2,2,0,13.5,1,NA,NA,2,NA,NA,2,0,0,2088000,2088000,2088000
"9505","2011","2410","V6W",1,2,"March 31, 2011","VANCOUVER",1,NA,NA,1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9506","2011","2410","V6Y",2,1,"March 31, 2011","VANCOUVER",2,NA,NA,1,2,0,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9507","2011","2410","V6Y",5,3,"September 30, 2011","VANCOUVER",63,NA,NA,1,63,4,14,2,NA,28,26,3,NA,57,72.3333333333333,778.588766666667,375785.596491228,320145,503863
"9508","2011","2410","V7A",5,1,"September 30, 2011","VANCOUVER",54,NA,NA,27,2,2,14.7407407407407,0.037037037037037,NA,NA,NA,NA,1,1,408,4391.6712,1880000,1880000,1880000
"9509","2011","2410","V7B",1,1,"June 30, 2011","VANCOUVER",1,NA,NA,1,1,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9510","2011","2410","V7C",1,1,"June 30, 2011","VANCOUVER",58,NA,NA,58,1,0,12.1206896551724,0.103448275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9511","2011","2410","V7G",1,1,"September 30, 2011","VANCOUVER",3,NA,NA,3,1,0,21.3333333333333,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9512","2011","2410","V7M",1,1,"June 30, 2011","VANCOUVER",3,NA,NA,3,1,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9513","2011","2410","nan",5,3,"September 30, 2011","VANCOUVER",1659,NA,NA,15,110.6,11.7333333333333,16.4,3.26666666666667,75,634,799,55,NA,1563,28.5419065898912,307.22222834293,521072.805502239,159900,3795000
"9514","2011","2440","V8R",1,1,"December 31, 2011","VICTORIA",12,NA,NA,12,1,0,16.6666666666667,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9515","2011","2440","V8V",1,1,"September 30, 2011","VICTORIA",3,NA,NA,3,1,0,8.66666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9516","2011","2440","V8V",5,3,"June 30, 2011","VICTORIA",68,NA,NA,4,17,0.75,17,1.75,23,30,14,1,NA,68,60.5294117647059,651.532535294118,358180.882352941,181300,749000
"9517","2011","2440","V8W",1,1,"September 30, 2011","VICTORIA",1,NA,NA,1,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9518","2011","2440","V8X",1,1,"September 30, 2011","VICTORIA",17,NA,NA,17,1,0,12.3333333333333,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9519","2011","2440","V9B",1,3,"September 30, 2011","VICTORIA",1,NA,NA,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9520","2011","2440","V9B",2,2,"September 30, 2011","VICTORIA",2,NA,NA,1,2,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9521","2011","2440","V9C",5,2,"June 30, 2011","VICTORIA",3,NA,NA,3,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9522","2011","2440","V9E",5,3,"March 31, 2011","VICTORIA",46,NA,NA,1,46,0,13,3,NA,NA,43,3,NA,46,101.304347826087,1090.42986956522,402565.217391304,325000,619000
"9523","2011","2680","R0H",1,1,"December 31, 2011","WINNIPEG",5,NA,NA,5,1,0,7.33333333333333,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9524","2011","2680","R2H",5,3,"September 30, 2011","WINNIPEG",62,NA,NA,1,62,4,19,3,NA,39,23,NA,NA,62,101.516129032258,1092.70946129032,251329.725806452,163386,385171
"9525","2011","2680","R2L",2,1,"December 31, 2011","WINNIPEG",10,NA,NA,5,2,0,5.75,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9526","2011","2680","R2N",5,3,"December 31, 2011","WINNIPEG",68,NA,NA,2,34,1.5,11.5,0,NA,NA,57,2,NA,59,0,0,238318.169491525,199900,270000
"9527","2011","2680","R2X",1,1,"September 30, 2011","WINNIPEG",5,NA,NA,5,1,0,8.25,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9528","2011","2680","R3C",5,2,"December 31, 2011","WINNIPEG",4,NA,NA,1,4,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9529","2011","2680","R3H",1,1,"September 30, 2011","WINNIPEG",2,NA,NA,2,1,0,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9530","2011","2680","R3Y",1,1,"March 31, 2011","WINNIPEG",520,NA,NA,520,1,0,5.3293172690763,0.942307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9531","2011","2680","nan",2,3,"December 31, 2011","WINNIPEG",2,NA,NA,1,2,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9532","2011","2680","nan",5,2,"December 31, 2011","WINNIPEG",455,NA,NA,7,65,1.28571428571429,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9533","2011","0140","T2T",1,1,"June 30, 2011","CALGARY",53,NA,NA,53,1,0,12.2075471698113,0.471698113207547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9534","2011","0140","T2T",2,1,"March 31, 2011","CALGARY",84,NA,NA,42,2,0,11.0243902439024,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9535","2011","0140","T3C",2,1,"September 30, 2011","CALGARY",20,NA,NA,10,2,0,11.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9536","2011","0140","T3C",4,3,"June 30, 2011","CALGARY",16,NA,NA,1,16,0,38,5,NA,NA,16,NA,NA,16,0,0,992217.75,855360,1231719
"9537","2011","0140","T4C",5,3,"September 30, 2011","CALGARY",75,NA,NA,2,37.5,0,25.5,0,NA,6,69,NA,NA,75,43.0533333333333,463.421774666667,385709.333333333,204300,523900
"9538","2011","0140","nan",4,3,"March 31, 2011","CALGARY",905,NA,NA,163,5.5521472392638,0,8.2125,5.87591240875912,NA,6,344,408,NA,758,100.902374670185,1086.1030707124,303501.59762533,226937,1320000
"9539","2011","0340","T5B",4,2,"June 30, 2011","EDMONTON",10,NA,NA,1,10,0,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9540","2011","0340","T5K",1,1,"June 30, 2011","EDMONTON",1,NA,NA,1,1,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9541","2011","0340","T5K",5,3,"June 30, 2011","EDMONTON",411,NA,NA,4,102.75,11,43.75,0.333333333333333,NA,54,352,4,NA,410,89.7682926829268,966.256925609756,428526.534146341,265500,1205500
"9542","2011","0340","T5P",5,2,"June 30, 2011","EDMONTON",39,NA,NA,2,19.5,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9543","2011","0340","T5R",1,1,"June 30, 2011","EDMONTON",14,NA,NA,14,1,0,8.64285714285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9544","2011","0340","T5W",4,1,"December 31, 2011","EDMONTON",4,NA,NA,1,4,0,4,NA,NA,NA,NA,4,NA,4,130,1399.307,284500,280000,289000
"9545","2011","0340","T6B",1,1,"December 31, 2011","EDMONTON",1,NA,NA,1,1,0,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9546","2011","0340","T6C",1,1,"September 30, 2011","EDMONTON",31,NA,NA,31,1,0,8.70967741935484,0.193548387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9547","2011","0340","T6G",1,1,"March 31, 2011","EDMONTON",21,NA,NA,21,1,0,9.38095238095238,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9548","2011","0340","T7X",1,1,"September 30, 2011","EDMONTON",4,NA,NA,4,1,0,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9549","2011","0340","T7Z",1,1,"September 30, 2011","EDMONTON",26,NA,NA,26,1,0,8.54545454545454,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9550","2011","0340","T8A",1,1,"September 30, 2011","EDMONTON",78,NA,NA,78,1,0,6.1025641025641,0.461538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9551","2011","0340","T8R",4,1,"September 30, 2011","EDMONTON",8,NA,NA,2,4,0,12,0.5,NA,NA,4,4,NA,8,145.5,1566.14745,306687.5,274900,338900
"9552","2011","0340","T9E",4,3,"March 31, 2011","EDMONTON",6,NA,NA,1,6,0,34,1,NA,NA,NA,6,NA,6,112,1205.5568,3e+05,3e+05,3e+05
"9553","2011","0340","nan",1,1,"September 30, 2011","EDMONTON",3982,NA,NA,3982,1,0,7.2240284480569,0.444954128440367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9554","2011","0340","nan",4,2,"June 30, 2011","EDMONTON",6,NA,NA,1,6,0,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9555","2011","0580","B3J",5,3,"September 30, 2011","HALIFAX",99,NA,NA,2,49.5,3,23.5,0,21,78,NA,NA,NA,99,0,0,211521.181818182,136000,269000
"9556","2011","0580","B3M",5,2,"December 31, 2011","HALIFAX",196,NA,NA,3,65.3333333333333,2,13.3333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9557","2011","0580","B3V",1,1,"June 30, 2011","HALIFAX",26,NA,NA,26,1,0,4.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9558","2011","0580","B4A",4,1,"June 30, 2011","HALIFAX",12,NA,NA,3,4,0,12,0,NA,NA,NA,12,NA,12,0,0,321600,309900,329900
"9559","2011","0580","B4A",5,2,"June 30, 2011","HALIFAX",14,NA,NA,1,14,0,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9560","2011","0610","L0R",4,1,"March 31, 2011","HAMILTON",117,NA,NA,18,6.5,0,8.55555555555556,0.388888888888889,NA,NA,NA,43,1,44,0,0,273768.181818182,224900,380000
"9561","2011","0610","L7L",1,1,"September 30, 2011","HAMILTON",11,NA,NA,11,1,0,14.8181818181818,0.454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9562","2011","0610","L8G",1,1,"June 30, 2011","HAMILTON",7,NA,NA,7,1,0,8.85714285714286,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9563","2011","0610","L8G",2,1,"June 30, 2011","HAMILTON",2,NA,NA,1,2,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9564","2011","0610","L8H",4,3,"March 31, 2011","HAMILTON",11,NA,NA,1,11,0,19,0,NA,NA,8,NA,NA,8,0,0,387231.25,289900,409900
"9565","2011","0610","L9B",1,1,"March 31, 2011","HAMILTON",23,NA,NA,23,1,0,7.9,2.04347826086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9566","2011","0610","L9G",1,1,"March 31, 2011","HAMILTON",58,NA,NA,58,1,0,8.72413793103448,0.275862068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9567","2011","1060","H1A",5,3,"September 30, 2011","MONTRÉAL",47,NA,NA,6,7.83333333333333,0.333333333333333,9.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9568","2011","1060","H1E",2,1,"June 30, 2011","MONTRÉAL",52,NA,NA,26,2,0,7.47619047619048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9569","2011","1060","H1T",4,1,"March 31, 2011","MONTRÉAL",4,NA,NA,1,4,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9570","2011","1060","H2K",5,1,"September 30, 2011","MONTRÉAL",8,NA,NA,1,8,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9571","2011","1060","H2M",5,3,"September 30, 2011","MONTRÉAL",21,NA,NA,4,5.25,1.5,8.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9572","2011","1060","H3K",5,1,"March 31, 2011","MONTRÉAL",2,NA,NA,1,2,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9573","2011","1060","H7A",4,1,"December 31, 2011","MONTRÉAL",66,NA,NA,15,4.4,0.133333333333333,7.64285714285714,-3.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9574","2011","1060","H7A",5,3,"March 31, 2011","MONTRÉAL",64,NA,NA,8,8,0.375,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9575","2011","1060","H7N",5,3,"September 30, 2011","MONTRÉAL",96,NA,NA,5,19.2,1.2,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9576","2011","1060","H7X",1,1,"March 31, 2011","MONTRÉAL",97,NA,NA,97,1,0,7.31818181818182,-1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9577","2011","1060","H7X",5,3,"December 31, 2011","MONTRÉAL",149,NA,NA,10,14.9,0.8,8.1,-2,NA,NA,19,NA,NA,19,101,1087.1539,2e+05,2e+05,2e+05
"9578","2011","1060","H8P",2,1,"March 31, 2011","MONTRÉAL",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9579","2011","1060","H9B",5,3,"June 30, 2011","MONTRÉAL",93,NA,NA,5,18.6,0.6,9.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9580","2011","1060","H9G",1,1,"March 31, 2011","MONTRÉAL",1,NA,NA,1,1,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9581","2011","1060","H9R",1,1,"March 31, 2011","MONTRÉAL",2,NA,NA,2,1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9582","2011","1060","H9S",5,3,"March 31, 2011","MONTRÉAL",191,NA,NA,5,38.2,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9583","2011","1060","J0N",5,2,"March 31, 2011","MONTRÉAL",47,NA,NA,7,6.71428571428571,0,6.42857142857143,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9584","2011","1060","J0P",1,1,"March 31, 2011","MONTRÉAL",112,NA,NA,112,1,0,7.61333333333333,0.074468085106383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9585","2011","1060","J0P",5,3,"September 30, 2011","MONTRÉAL",26,NA,NA,3,8.66666666666667,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9586","2011","1060","J3G",5,2,"September 30, 2011","MONTRÉAL",23,NA,NA,5,4.6,1.2,6.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9587","2011","1060","J3G",5,3,"September 30, 2011","MONTRÉAL",43,NA,NA,7,6.14285714285714,1.42857142857143,6.28571428571429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9588","2011","1060","J3H",5,3,"September 30, 2011","MONTRÉAL",28,NA,NA,5,5.6,2,6.8,-0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9589","2011","1060","J3L",5,1,"June 30, 2011","MONTRÉAL",4,NA,NA,2,2,0,6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9590","2011","1060","J3L",5,2,"March 31, 2011","MONTRÉAL",57,NA,NA,4,14.25,1,7.25,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9591","2011","1060","J3N",5,3,"March 31, 2011","MONTRÉAL",18,NA,NA,4,4.5,1.5,6.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9592","2011","1060","J3X",1,1,"June 30, 2011","MONTRÉAL",39,NA,NA,39,1,0,5.16129032258065,-0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9593","2011","1060","J4B",5,3,"June 30, 2011","MONTRÉAL",24,NA,NA,4,6,3,6.75,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9594","2011","1060","J4J",5,1,"December 31, 2011","MONTRÉAL",2,NA,NA,1,2,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9595","2011","1060","J4J",5,3,"June 30, 2011","MONTRÉAL",12,NA,NA,3,4,0.666666666666667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9596","2011","1060","J4M",1,1,"June 30, 2011","MONTRÉAL",24,NA,NA,24,1,0,9.47826086956522,-1.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9597","2011","1060","J4N",5,3,"September 30, 2011","MONTRÉAL",80,NA,NA,2,40,4,6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9598","2011","1060","J4V",5,2,"December 31, 2011","MONTRÉAL",3,NA,NA,1,3,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9599","2011","1060","J4W",1,1,"December 31, 2011","MONTRÉAL",2,NA,NA,2,1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9600","2011","1060","J4W",2,1,"December 31, 2011","MONTRÉAL",6,NA,NA,3,2,0,6.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9601","2011","1060","J5B",5,1,"September 30, 2011","MONTRÉAL",2,NA,NA,1,2,0,3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9602","2011","1060","J5L",4,1,"December 31, 2011","MONTRÉAL",6,NA,NA,1,6,0,11,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9603","2011","1060","J5L",5,2,"March 31, 2011","MONTRÉAL",9,NA,NA,2,4.5,0,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9604","2011","1060","J5R",4,1,"March 31, 2011","MONTRÉAL",6,NA,NA,2,3,0,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9605","2011","1060","J5X",2,1,"June 30, 2011","MONTRÉAL",18,NA,NA,9,2,0,5.8,-1.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9606","2011","1060","J5Y",1,1,"March 31, 2011","MONTRÉAL",251,NA,NA,251,1,0,4.33707865168539,-1.28787878787879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9607","2011","1060","J6A",5,3,"December 31, 2011","MONTRÉAL",132,NA,NA,4,33,4.5,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9608","2011","1060","J6X",1,1,"June 30, 2011","MONTRÉAL",6,NA,NA,6,1,0,8,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9609","2011","1060","J7P",1,1,"March 31, 2011","MONTRÉAL",8,NA,NA,8,1,0,4.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9610","2011","1060","J7P",5,3,"September 30, 2011","MONTRÉAL",24,NA,NA,2,12,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9611","2011","1060","J7V",1,1,"March 31, 2011","MONTRÉAL",170,NA,NA,170,1,0,5.19014084507042,-0.353535353535354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9612","2011","1060","J7X",4,1,"September 30, 2011","MONTRÉAL",8,NA,NA,2,4,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9613","2011","1060","J7Z",1,1,"March 31, 2011","MONTRÉAL",74,NA,NA,74,1,0,4.29166666666667,-0.794117647058823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9614","2011","1265","K1B",4,2,"March 31, 2011","OTTAWA",8,NA,NA,2,4,0,8.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9615","2011","1265","K1E",1,1,"December 31, 2011","OTTAWA",1,NA,NA,1,1,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9616","2011","1265","K1K",1,1,"September 30, 2011","OTTAWA",1,NA,NA,1,1,0,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9617","2011","1265","K1M",5,3,"March 31, 2011","OTTAWA",31,NA,NA,3,10.3333333333333,0,7,6,NA,NA,17,2,NA,19,111.315789473684,1198.19202631579,335978.947368421,253900,499000
"9618","2011","1265","K1W",1,1,"March 31, 2011","OTTAWA",73,NA,NA,73,1,0,4.06,2.43835616438356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9619","2011","1265","K1Z",2,2,"March 31, 2011","OTTAWA",2,NA,NA,1,2,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9620","2011","1265","K2B",1,1,"September 30, 2011","OTTAWA",3,NA,NA,3,1,0,8.5,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9621","2011","1265","K2B",2,1,"September 30, 2011","OTTAWA",8,NA,NA,4,2,0,12,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9622","2011","1265","K2H",2,1,"September 30, 2011","OTTAWA",10,NA,NA,5,2,0,6.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9623","2011","1265","K4K",5,2,"September 30, 2011","OTTAWA",50,NA,NA,2,25,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9624","2011","1265","nan",4,1,"March 31, 2011","OTTAWA",996,NA,NA,199,5.00502512562814,0,8.62755102040816,1.11557788944724,NA,NA,73,830,25,928,111.144396551724,1196.3471700431,292248.502155172,219990,444900
"9625","2011","1400","G0A",1,1,"June 30, 2011","QUÉBEC",306,NA,NA,306,1,0,4.69822485207101,0.689895470383275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9626","2011","1400","G0A",5,1,"September 30, 2011","QUÉBEC",24,NA,NA,12,2,0,5.88888888888889,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9627","2011","1400","G0A",5,2,"December 31, 2011","QUÉBEC",24,NA,NA,1,24,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9628","2011","1400","G1C",5,2,"September 30, 2011","QUÉBEC",182,NA,NA,6,30.3333333333333,1.16666666666667,6.66666666666667,3.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9629","2011","1400","G1E",5,3,"December 31, 2011","QUÉBEC",131,NA,NA,8,16.375,1.75,5.5,1.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9630","2011","1400","G1G",4,1,"December 31, 2011","QUÉBEC",27,NA,NA,8,3.375,1.5,5.25,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9631","2011","1400","G1H",5,3,"September 30, 2011","QUÉBEC",16,NA,NA,2,8,1.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9632","2011","1400","G1K",2,1,"December 31, 2011","QUÉBEC",2,NA,NA,1,2,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9633","2011","1400","G1K",5,3,"September 30, 2011","QUÉBEC",5,NA,NA,1,5,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9634","2011","1400","G1S",2,1,"December 31, 2011","QUÉBEC",2,NA,NA,1,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9635","2011","1400","G1S",5,3,"December 31, 2011","QUÉBEC",31,NA,NA,3,10.3333333333333,4,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9636","2011","1400","G1W",2,1,"December 31, 2011","QUÉBEC",8,NA,NA,4,2,0,5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9637","2011","1400","G1Y",5,3,"March 31, 2011","QUÉBEC",4,NA,NA,1,4,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
