"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"19877","2016","2270","nan",1,3,"December 31, 2016","TORONTO",5,NA,NA,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19878","2016","2270","nan",2,1,"June 30, 2016","TORONTO",338,NA,NA,169,2,0,8.02958579881657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19879","2016","2270","nan",4,1,"March 31, 2016","TORONTO",1357,NA,NA,219,6.19634703196347,0,4.45833333333333,NA,NA,NA,182,30,212,0,0,323771.226415094,0,595900
"19880","2016","2270","nan",5,2,"September 30, 2016","TORONTO",445,NA,NA,2,222.5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19881","2016","2410","V2X",1,2,"September 30, 2016","VANCOUVER",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19882","2016","2410","V2X",5,3,"September 30, 2016","VANCOUVER",113,NA,NA,2,56.5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19883","2016","2410","V2Y",2,1,"June 30, 2016","VANCOUVER",14,NA,NA,7,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19884","2016","2410","V3A",1,1,"June 30, 2016","VANCOUVER",30,NA,NA,30,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19885","2016","2410","V3A",4,3,"June 30, 2016","VANCOUVER",14,NA,NA,2,7,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19886","2016","2410","V3C",4,3,"September 30, 2016","VANCOUVER",5,NA,NA,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19887","2016","2410","V3E",2,3,"March 31, 2016","VANCOUVER",26,NA,NA,13,2,0,3.61538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19888","2016","2410","V3H",4,3,"March 31, 2016","VANCOUVER",7,NA,NA,1,7,0,9,NA,NA,NA,7,NA,7,117.285714285714,1262.4517,547042.857142857,539900,569900
"19889","2016","2410","V3J",1,1,"June 30, 2016","VANCOUVER",84,NA,NA,84,1,0,0.619047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19890","2016","2410","V3K",2,1,"December 31, 2016","VANCOUVER",22,NA,NA,11,2,0,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19891","2016","2410","V3L",2,1,"September 30, 2016","VANCOUVER",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19892","2016","2410","V3N",2,1,"December 31, 2016","VANCOUVER",12,NA,NA,6,2,0,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19893","2016","2410","V3S",1,1,"March 31, 2016","VANCOUVER",252,NA,NA,252,1,0,0.388888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19894","2016","2410","V3S",4,3,"June 30, 2016","VANCOUVER",242,NA,NA,43,5.62790697674419,0,2.02325581395349,NA,NA,7,NA,NA,7,112.857142857143,1214.783,335328.571428571,333900,338900
"19895","2016","2410","V3T",1,1,"March 31, 2016","VANCOUVER",39,NA,NA,39,1,0,0.256410256410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19896","2016","2410","V3T",5,2,"March 31, 2016","VANCOUVER",33,0,33,33,1,0,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19897","2016","2410","V3T",5,3,"December 31, 2016","VANCOUVER",130,NA,NA,2,65,5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19898","2016","2410","V3W",2,1,"June 30, 2016","VANCOUVER",10,NA,NA,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19899","2016","2410","V4E",1,1,"September 30, 2016","VANCOUVER",5,NA,NA,5,1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19900","2016","2410","V4L",2,1,"December 31, 2016","VANCOUVER",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19901","2016","2410","V4M",5,2,"December 31, 2016","VANCOUVER",11,0,11,11,1,0,0.545454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19902","2016","2410","V4N",5,2,"September 30, 2016","VANCOUVER",42,0,42,42,1,0,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19903","2016","2410","V4P",5,2,"March 31, 2016","VANCOUVER",4,0,4,4,1,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19904","2016","2410","V4R",4,3,"March 31, 2016","VANCOUVER",33,NA,NA,7,4.71428571428571,0,2.14285714285714,NA,NA,8,8,NA,16,133.5625,1437.65339375,381117.1875,268695,480900
"19905","2016","2410","V5C",5,3,"September 30, 2016","VANCOUVER",460,NA,NA,2,230,24,3,NA,21,60,11,NA,92,86.1304347826087,927.099386956522,0,0,0
"19906","2016","2410","V5E",2,1,"March 31, 2016","VANCOUVER",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19907","2016","2410","V5G",1,1,"June 30, 2016","VANCOUVER",47,NA,NA,47,1,0,1.85106382978723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19908","2016","2410","V5G",5,3,"March 31, 2016","VANCOUVER",18,NA,NA,1,18,4,14,NA,NA,18,NA,NA,18,0,0,0,0,0
"19909","2016","2410","V5H",2,1,"September 30, 2016","VANCOUVER",20,NA,NA,10,2,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19910","2016","2410","V5L",5,3,"March 31, 2016","VANCOUVER",30,NA,NA,3,10,4,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19911","2016","2410","V5P",1,1,"March 31, 2016","VANCOUVER",55,NA,NA,55,1,0,1.78181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19912","2016","2410","V5P",1,2,"March 31, 2016","VANCOUVER",55,NA,NA,55,1,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19913","2016","2410","V5V",2,1,"September 30, 2016","VANCOUVER",8,NA,NA,4,2,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19914","2016","2410","V5V",4,3,"June 30, 2016","VANCOUVER",27,NA,NA,5,5.4,0,3.4,NA,NA,2,2,NA,4,119.75,1288.977025,1516225,1064900,2e+06
"19915","2016","2410","V5V",5,1,"June 30, 2016","VANCOUVER",30,NA,NA,1,30,4,9,NA,1,1,NA,NA,2,0,0,349900,329900,369900
"19916","2016","2410","V5V",5,2,"March 31, 2016","VANCOUVER",82,55,27,29,2.82758620689655,0.275862068965517,1.86206896551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19917","2016","2410","V5W",1,1,"March 31, 2016","VANCOUVER",48,NA,NA,48,1,0,1.22916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19918","2016","2410","V5W",1,2,"March 31, 2016","VANCOUVER",68,NA,NA,68,1,0,1.94117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19919","2016","2410","V5X",1,2,"March 31, 2016","VANCOUVER",74,NA,NA,74,1,0,1.7027027027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19920","2016","2410","V5Y",1,1,"March 31, 2016","VANCOUVER",15,NA,NA,15,1,0,0.866666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19921","2016","2410","V5Y",5,3,"March 31, 2016","VANCOUVER",632,NA,NA,7,90.2857142857143,10,3.85714285714286,NA,2,3,NA,NA,5,79.8,858.95922,615100,374900,949900
"19922","2016","2410","V5Z",4,3,"June 30, 2016","VANCOUVER",34,NA,NA,7,4.85714285714286,0,2,NA,NA,NA,5,NA,5,151.2,1627.50168,0,0,0
"19923","2016","2410","V5Z",5,3,"September 30, 2016","VANCOUVER",307,NA,NA,6,51.1666666666667,6.33333333333333,4.66666666666667,NA,72,91,43,NA,206,84.9029126213592,913.886461165049,0,0,0
"19924","2016","2410","V6A",1,1,"June 30, 2016","VANCOUVER",2,NA,NA,2,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19925","2016","2410","V6G",5,2,"September 30, 2016","VANCOUVER",4,NA,NA,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19926","2016","2410","V6J",1,1,"September 30, 2016","VANCOUVER",7,NA,NA,7,1,0,4.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19927","2016","2410","V6L",1,2,"June 30, 2016","VANCOUVER",15,NA,NA,15,1,0,1.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19928","2016","2410","V6P",1,2,"June 30, 2016","VANCOUVER",23,NA,NA,23,1,0,1.95652173913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19929","2016","2410","V6P",5,3,"December 31, 2016","VANCOUVER",433,NA,NA,3,144.333333333333,17.3333333333333,10.6666666666667,NA,76,116,8,NA,200,0,0,636825,500900,962900
"19930","2016","2410","V6R",1,2,"March 31, 2016","VANCOUVER",11,NA,NA,11,1,0,2.09090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19931","2016","2410","V6V",1,1,"September 30, 2016","VANCOUVER",11,NA,NA,11,1,0,0.545454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19932","2016","2410","V6W",1,2,"March 31, 2016","VANCOUVER",1,NA,NA,1,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19933","2016","2410","V6Y",1,3,"September 30, 2016","VANCOUVER",14,NA,NA,14,1,0,7.78571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19934","2016","2410","V6Y",2,3,"September 30, 2016","VANCOUVER",8,NA,NA,4,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19935","2016","2410","V7A",1,2,"September 30, 2016","VANCOUVER",2,NA,NA,2,1,0,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19936","2016","2410","V7B",1,1,"September 30, 2016","VANCOUVER",7,NA,NA,7,1,0,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19937","2016","2410","V7G",4,3,"March 31, 2016","VANCOUVER",15,NA,NA,5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19938","2016","2410","V7L",5,2,"March 31, 2016","VANCOUVER",129,93,36,33,3.90909090909091,0.515151515151515,0.363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19939","2016","2410","V7N",1,1,"September 30, 2016","VANCOUVER",14,NA,NA,14,1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19940","2016","2410","V7S",2,1,"September 30, 2016","VANCOUVER",8,NA,NA,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19941","2016","2410","nan",1,2,"March 31, 2016","VANCOUVER",21,NA,NA,21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19942","2016","2410","nan",2,3,"March 31, 2016","VANCOUVER",18,NA,NA,9,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19943","2016","2440","V8P",1,1,"June 30, 2016","VICTORIA",9,NA,NA,9,1,0,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19944","2016","2440","V8R",4,3,"March 31, 2016","VICTORIA",4,NA,NA,1,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19945","2016","2440","V8S",1,1,"June 30, 2016","VICTORIA",57,NA,NA,57,1,0,0.982456140350877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19946","2016","2440","V8V",1,3,"December 31, 2016","VICTORIA",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19947","2016","2440","V8V",2,1,"June 30, 2016","VICTORIA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19948","2016","2440","V8W",5,3,"September 30, 2016","VICTORIA",88,NA,NA,1,88,18,13,NA,30,54,4,NA,88,75.1136363636364,808.515670454546,416906.818181818,0,998900
"19949","2016","2440","V8Y",1,1,"March 31, 2016","VICTORIA",27,NA,NA,27,1,0,0.703703703703704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19950","2016","2440","V9A",2,1,"March 31, 2016","VICTORIA",6,NA,NA,3,2,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19951","2016","2440","V9A",2,3,"September 30, 2016","VICTORIA",8,NA,NA,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19952","2016","2440","V9B",1,3,"June 30, 2016","VICTORIA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19953","2016","2440","V9C",2,1,"March 31, 2016","VICTORIA",6,NA,NA,3,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19954","2016","2440","nan",1,1,"June 30, 2016","VICTORIA",148,NA,NA,148,1,0,0.310810810810811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19955","2016","2680","R0A",1,1,"March 31, 2016","WINNIPEG",43,NA,NA,43,1,0,0.588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19956","2016","2680","R0H",1,1,"March 31, 2016","WINNIPEG",3,NA,NA,3,1,0,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19957","2016","2680","R2C",4,3,"June 30, 2016","WINNIPEG",12,NA,NA,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19958","2016","2680","R2E",1,1,"March 31, 2016","WINNIPEG",38,NA,NA,38,1,0,0.947368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19959","2016","2680","R2G",1,1,"June 30, 2016","WINNIPEG",8,NA,NA,8,1,0,2.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19960","2016","2680","R2J",1,1,"September 30, 2016","WINNIPEG",2,NA,NA,2,1,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19961","2016","2680","R2K",1,1,"September 30, 2016","WINNIPEG",15,NA,NA,15,1,0,0.846153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19962","2016","2680","R2M",1,1,"September 30, 2016","WINNIPEG",35,NA,NA,35,1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19963","2016","2680","R2V",4,3,"December 31, 2016","WINNIPEG",24,NA,NA,3,8,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19964","2016","2680","R3E",2,1,"September 30, 2016","WINNIPEG",2,NA,NA,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19965","2016","2680","R3E",4,2,"June 30, 2016","WINNIPEG",4,NA,NA,1,4,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19966","2016","2680","R3G",5,2,"September 30, 2016","WINNIPEG",60,NA,NA,1,60,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19967","2016","2680","R3M",4,3,"March 31, 2016","WINNIPEG",4,NA,NA,1,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19968","2016","2680","R3V",5,3,"June 30, 2016","WINNIPEG",28,NA,NA,1,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19969","2016","2680","R3W",2,1,"September 30, 2016","WINNIPEG",26,NA,NA,13,2,0,3.53846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19970","2016","2680","R3Y",2,1,"September 30, 2016","WINNIPEG",36,NA,NA,18,2,0,3.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19971","2016","2680","R4H",4,2,"June 30, 2016","WINNIPEG",35,NA,NA,5,7,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19972","2016","0140","T0L",1,1,"September 30, 2016","CALGARY",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19973","2016","0140","T1X",4,3,"September 30, 2016","CALGARY",76,NA,NA,16,4.75,0,4.5625,NA,NA,NA,76,NA,76,133.684210526316,1438.96347368421,0,0,0
"19974","2016","0140","T1Y",4,1,"December 31, 2016","CALGARY",4,NA,NA,1,4,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19975","2016","0140","T2E",4,3,"March 31, 2016","CALGARY",3,NA,NA,1,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19976","2016","0140","T2E",5,3,"September 30, 2016","CALGARY",260,NA,NA,6,43.3333333333333,3.5,8.83333333333333,NA,54,168,NA,NA,222,68.9369369369369,742.030295495495,460724.774774775,295000,810000
"19977","2016","0140","T2H",1,1,"June 30, 2016","CALGARY",5,NA,NA,5,1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19978","2016","0140","T2M",4,2,"December 31, 2016","CALGARY",8,NA,NA,1,8,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19979","2016","0140","T2P",5,3,"September 30, 2016","CALGARY",396,NA,NA,4,99,13,17,NA,75,288,33,NA,396,11.8434343434343,127.481542929293,1117329.75252525,350000,1.3e+07
"19980","2016","0140","T2T",1,1,"June 30, 2016","CALGARY",32,NA,NA,32,1,0,0.483870967741935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19981","2016","0140","T2V",4,1,"June 30, 2016","CALGARY",4,NA,NA,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19982","2016","0140","T2X",4,3,"December 31, 2016","CALGARY",114,NA,NA,18,6.33333333333333,0,9.27777777777778,NA,NA,36,63,NA,99,70.5216161616162,759.08762420202,330911.515151515,0,360321
"19983","2016","0140","T3A",1,1,"September 30, 2016","CALGARY",8,NA,NA,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19984","2016","0140","T3C",1,1,"September 30, 2016","CALGARY",18,NA,NA,18,1,0,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19985","2016","0140","T3H",2,1,"December 31, 2016","CALGARY",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19986","2016","0140","T3K",1,1,"June 30, 2016","CALGARY",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19987","2016","0140","T3L",1,1,"June 30, 2016","CALGARY",46,NA,NA,46,1,0,0.282608695652174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19988","2016","0140","T3M",2,3,"June 30, 2016","CALGARY",2,NA,NA,1,2,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19989","2016","0140","T3M",5,3,"June 30, 2016","CALGARY",214,NA,NA,8,26.75,3.25,6.25,NA,31,85,2,NA,118,86.7372881355932,933.631495762712,286474.177966102,201300,507182
"19990","2016","0140","T3N",4,3,"December 31, 2016","CALGARY",24,NA,NA,5,4.8,0,12.6,NA,NA,NA,24,NA,24,40.25,433.246975,66500,0,399000
"19991","2016","0140","T3N",5,3,"March 31, 2016","CALGARY",185,NA,NA,5,37,3.2,4,NA,9,7,9,NA,25,101.4,1091.45946,281557.4,230000,355000
"19992","2016","0140","T3P",2,1,"December 31, 2016","CALGARY",16,NA,NA,8,2,0,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19993","2016","0140","T3Z",1,1,"June 30, 2016","CALGARY",53,NA,NA,53,1,0,1.39622641509434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19994","2016","0340","T0E",1,1,"March 31, 2016","EDMONTON",27,NA,NA,27,1,0,0.481481481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19995","2016","0340","T5B",1,1,"June 30, 2016","EDMONTON",19,NA,NA,19,1,0,0.473684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19996","2016","0340","T5B",5,3,"December 31, 2016","EDMONTON",70,NA,NA,1,70,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19997","2016","0340","T5E",1,1,"June 30, 2016","EDMONTON",65,NA,NA,65,1,0,0.138461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19998","2016","0340","T5E",2,1,"December 31, 2016","EDMONTON",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19999","2016","0340","T5T",4,3,"September 30, 2016","EDMONTON",37,NA,NA,8,4.625,0,0,NA,NA,3,9,NA,12,139.2025,1498.36178975,322620.75,299900,361999
"20000","2016","0340","T5V",1,1,"March 31, 2016","EDMONTON",128,NA,NA,128,1,0,0.546875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20001","2016","0340","T5V",2,1,"June 30, 2016","EDMONTON",48,NA,NA,24,2,0,2.45833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20002","2016","0340","T5V",4,1,"December 31, 2016","EDMONTON",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20003","2016","0340","T5W",1,1,"December 31, 2016","EDMONTON",9,NA,NA,9,1,0,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20004","2016","0340","T5X",1,1,"September 30, 2016","EDMONTON",82,NA,NA,82,1,0,1.32926829268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20005","2016","0340","T5Y",2,1,"March 31, 2016","EDMONTON",144,NA,NA,72,2,0,0.916666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20006","2016","0340","T6A",1,1,"December 31, 2016","EDMONTON",6,NA,NA,6,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20007","2016","0340","T6A",4,1,"December 31, 2016","EDMONTON",3,NA,NA,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20008","2016","0340","T6G",5,3,"December 31, 2016","EDMONTON",33,NA,NA,3,11,3.66666666666667,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20009","2016","0340","T6H",1,1,"March 31, 2016","EDMONTON",11,NA,NA,11,1,0,1.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20010","2016","0340","T6H",4,3,"June 30, 2016","EDMONTON",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20011","2016","0340","T6M",2,3,"June 30, 2016","EDMONTON",10,NA,NA,5,2,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20012","2016","0340","T6T",1,1,"September 30, 2016","EDMONTON",48,NA,NA,48,1,0,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20013","2016","0340","T6T",2,1,"March 31, 2016","EDMONTON",24,NA,NA,12,2,0,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20014","2016","0340","T7X",4,1,"March 31, 2016","EDMONTON",48,NA,NA,10,4.8,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20015","2016","0340","T8L",1,1,"March 31, 2016","EDMONTON",95,NA,NA,95,1,0,1.28421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20016","2016","0340","T9E",1,1,"June 30, 2016","EDMONTON",92,NA,NA,92,1,0,1.01086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20017","2016","0340","nan",1,3,"September 30, 2016","EDMONTON",2,NA,NA,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20018","2016","0580","B2T",2,1,"September 30, 2016","HALIFAX",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20019","2016","0580","B2Z",1,2,"June 30, 2016","HALIFAX",2,NA,NA,2,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20020","2016","0580","B3H",1,1,"December 31, 2016","HALIFAX",7,NA,NA,7,1,0,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20021","2016","0580","B3L",5,2,"September 30, 2016","HALIFAX",49,NA,NA,1,49,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20022","2016","0580","B3M",1,1,"June 30, 2016","HALIFAX",49,NA,NA,49,1,0,0.0204081632653061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20023","2016","0580","B3P",2,1,"September 30, 2016","HALIFAX",62,NA,NA,31,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20024","2016","0580","B3P",4,1,"December 31, 2016","HALIFAX",8,NA,NA,2,4,0,0,NA,NA,4,NA,NA,4,0,0,0,0,0
"20025","2016","0580","B4A",1,1,"March 31, 2016","HALIFAX",10,NA,NA,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20026","2016","0580","B4E",1,2,"December 31, 2016","HALIFAX",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20027","2016","0580","B4E",4,1,"December 31, 2016","HALIFAX",10,NA,NA,3,3.33333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20028","2016","0610","L0R",4,1,"June 30, 2016","HAMILTON",311,NA,NA,51,6.09803921568627,0,1.03921568627451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20029","2016","0610","L7L",1,1,"September 30, 2016","HAMILTON",16,NA,NA,16,1,0,1.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20030","2016","0610","L7R",1,1,"September 30, 2016","HAMILTON",9,NA,NA,9,1,0,3.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20031","2016","0610","L7R",5,3,"December 31, 2016","HAMILTON",220,NA,NA,2,110,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20032","2016","0610","L8E",4,1,"September 30, 2016","HAMILTON",105,NA,NA,17,6.17647058823529,0,0.352941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20033","2016","0610","L8P",4,1,"December 31, 2016","HAMILTON",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
