"ref_yy","metcode","full_ct","censustr","date_pbi","metro","stcan_cmacode","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr"
"2016","1060","4620638.04","0638.04","June 30, 2016","MONTRÉAL","462",224,NA,NA,2,112,10,12.5
"2016","1490","7059013.00","9013.00","December 31, 2016","REGINA","705",3,NA,NA,3,1,0,7
"2016","1700","7250016.00","0016.00","September 30, 2016","SASKATOON","725",1,NA,NA,1,1,0,4
"2016","2270","5350804.12","0804.12","March 31, 2016","TORONTO","535",33,NA,NA,17,1.94117647058824,0,8.94117647058824
"2016","0580","2050106.02","0106.02","June 30, 2016","HALIFAX","205",3,NA,NA,3,1,0,5.66666666666667
"2016","1060","4629015.00","9015.00","March 31, 2016","MONTRÉAL","462",14,13,1,12,1.16666666666667,0,5.66666666666667
"2016","2270","5350166.00","0166.00","March 31, 2016","TORONTO","535",5,NA,NA,5,1,0,14.6
"2016","2270","5350184.02","0184.02","December 31, 2016","TORONTO","535",2,NA,NA,2,1,0,12
"2016","2270","5350330.00","0330.00","September 30, 2016","TORONTO","535",1,NA,NA,1,1,0,17
"2016","2270","5350424.10","0424.10","March 31, 2016","TORONTO","535",2,NA,NA,2,1,0,11
"2016","2410","9330034.02","0034.02","March 31, 2016","VANCOUVER","933",18,13,5,18,1,0,9.14285714285714
"2016","2410","9330504.05","0504.05","September 30, 2016","VANCOUVER","933",21,20,1,12,1.75,0,6.25
"2016","0140","8250038.20","0038.20","September 30, 2016","CALGARY","825",93,NA,NA,1,93,4,11
"2016","0580","2050102.00","0102.00","June 30, 2016","HALIFAX","205",1,NA,NA,1,1,0,12
"2016","1060","4620826.07","0826.07","June 30, 2016","MONTRÉAL","462",147,NA,NA,1,147,10,13
"2016","1265","5050034.00","0034.00","December 31, 2016","OTTAWA","505",1,NA,NA,1,1,0,11
"2016","1265","5050170.01","0170.01","June 30, 2016","OTTAWA","505",76,NA,NA,1,76,4,16
"2016","1400","4210290.03","0290.03","June 30, 2016","QUÉBEC","421",17,NA,NA,9,1.88888888888889,0.444444444444444,7.375
"2016","2270","5350609.00","0609.00","March 31, 2016","TORONTO","535",38,NA,NA,22,1.72727272727273,0,18.0909090909091
"2016","2410","9330031.02","0031.02","September 30, 2016","VANCOUVER","933",34,22,12,33,1.03030303030303,0,12.7575757575758
"2016","2410","9330282.01","0282.01","December 31, 2016","VANCOUVER","933",17,10,7,17,1,0,9.41176470588235
"2016","0610","5370034.00","0034.00","December 31, 2016","HAMILTON","537",6,NA,NA,1,6,0,11
"2016","1060","4620550.02","0550.02","December 31, 2016","MONTRÉAL","462",1,NA,NA,1,1,0,10
"2016","1265","5050123.02","0123.02","June 30, 2016","OTTAWA","505",23,NA,NA,12,1.91666666666667,0,7.45454545454545
"2016","2270","5350122.00","0122.00","December 31, 2016","TORONTO","535",4,NA,NA,4,1,0,18.5
"2016","2270","5350185.01","0185.01","June 30, 2016","TORONTO","535",9,NA,NA,5,1.8,0,8.6
"2016","2270","5350585.07","0585.07","December 31, 2016","TORONTO","535",87,NA,NA,33,2.63636363636364,0,12.1212121212121
"2016","2410","9330143.04","0143.04","September 30, 2016","VANCOUVER","933",12,10,2,12,1,0,11.8333333333333
"2016","2440","9350154.01","0154.01","June 30, 2016","VICTORIA","935",99,95,4,59,1.67796610169492,0.152542372881356,7.70689655172414
"2016","0580","2050131.03","0131.03","December 31, 2016","HALIFAX","205",3,NA,NA,3,1,0,5
"2016","0610","5370300.00","0300.00","March 31, 2016","HAMILTON","537",2,NA,NA,2,1,0,4
"2016","1060","4620710.09","0710.09","September 30, 2016","MONTRÉAL","462",3,NA,NA,3,1,0,4.33333333333333
"2016","1490","7050006.00","0006.00","September 30, 2016","REGINA","705",4,NA,NA,4,1,0,15.5
"2016","1490","7059004.00","9004.00","March 31, 2016","REGINA","705",1,NA,NA,1,1,0,11
"2016","2270","5350104.00","0104.00","June 30, 2016","TORONTO","535",1,NA,NA,1,1,0,12
"2016","2270","5350161.00","0161.00","September 30, 2016","TORONTO","535",3,NA,NA,3,1,0,12.6666666666667
"2016","2270","5350250.01","0250.01","September 30, 2016","TORONTO","535",6,NA,NA,6,1,0,14.5
"2016","2270","5350355.02","0355.02","June 30, 2016","TORONTO","535",86,NA,NA,14,6.14285714285714,0,10.9285714285714
"2016","2270","5350423.01","0423.01","December 31, 2016","TORONTO","535",2,NA,NA,2,1,0,14
"2016","2410","9330050.03","0050.03","March 31, 2016","VANCOUVER","933",9,NA,NA,1,9,0,19
"2016","2410","9330186.08","0186.08","March 31, 2016","VANCOUVER","933",19,11,8,19,1,0,10.1052631578947
"2016","2410","9330237.00","0237.00","June 30, 2016","VANCOUVER","933",16,8,8,16,1,0,13.375
"2016","2410","9330501.03","0501.03","December 31, 2016","VANCOUVER","933",14,9,5,14,1,0,9.8
"2016","2680","6020500.01","0500.01","March 31, 2016","WINNIPEG","602",1,NA,NA,1,1,0,10
"2016","0580","2059006.00","9006.00","December 31, 2016","HALIFAX","205",6,NA,NA,6,1,0,13.5
"2016","1060","4620734.05","0734.05","September 30, 2016","MONTRÉAL","462",292,287,5,121,2.41322314049587,0.198347107438017,4.01639344262295
"2016","1060","4620830.04","0830.04","March 31, 2016","MONTRÉAL","462",38,NA,NA,1,38,5,5
"2016","1060","4620904.02","0904.02","March 31, 2016","MONTRÉAL","462",39,NA,NA,23,1.69565217391304,0,5.57142857142857
"2016","1400","4219012.00","9012.00","September 30, 2016","QUÉBEC","421",41,40,1,35,1.17142857142857,0.0571428571428571,6.08
"2016","2270","5350036.00","0036.00","March 31, 2016","TORONTO","535",2,NA,NA,1,2,2,37
"2016","2410","9330016.05","0016.05","June 30, 2016","VANCOUVER","933",6,5,1,6,1,0,11.8333333333333
"2016","2410","9330028.00","0028.00","March 31, 2016","VANCOUVER","933",6,5,1,6,1,0,21.6666666666667
"2016","2410","9330110.04","0110.04","March 31, 2016","VANCOUVER","933",5,4,1,5,1,0,18
"2016","2410","9330185.15","0185.15","September 30, 2016","VANCOUVER","933",8,6,2,8,1,0,9.125
"2016","2410","9330186.01","0186.01","June 30, 2016","VANCOUVER","933",47,26,21,47,1,0,10.063829787234
"2016","2410","9330229.00","0229.00","December 31, 2016","VANCOUVER","933",26,19,7,21,1.23809523809524,0,12.1
"2016","2410","9339012.00","9012.00","March 31, 2016","VANCOUVER","933",3,NA,NA,3,1,0,22
"2016","0340","8350024.01","0024.01","March 31, 2016","EDMONTON","835",3,NA,NA,3,1,0,16
"2016","0340","8350067.02","0067.02","September 30, 2016","EDMONTON","835",1,NA,NA,1,1,0,10
"2016","0580","2050150.02","0150.02","June 30, 2016","HALIFAX","205",15,NA,NA,15,1,0,11
"2016","0610","5370084.04","0084.04","June 30, 2016","HAMILTON","537",8,NA,NA,1,8,0,3
"2016","1060","4620102.00","0102.00","March 31, 2016","MONTRÉAL","462",14,NA,NA,1,14,3,8
"2016","1060","4620416.02","0416.02","December 31, 2016","MONTRÉAL","462",61,NA,NA,3,20.3333333333333,3.33333333333333,10
"2016","1060","4620590.02","0590.02","June 30, 2016","MONTRÉAL","462",5,NA,NA,2,2.5,1,11.5
"2016","1060","4620686.01","0686.01","March 31, 2016","MONTRÉAL","462",17,16,1,15,1.13333333333333,0,7.75
"2016","1060","4620703.03","0703.03","June 30, 2016","MONTRÉAL","462",9,NA,NA,3,3,1.33333333333333,4
"2016","2410","9330145.01","0145.01","March 31, 2016","VANCOUVER","933",22,20,2,22,1,0,11.7727272727273
"2016","2440","9350155.01","0155.01","September 30, 2016","VICTORIA","935",15,NA,NA,15,1,0,7.8
"2016","0140","8250070.00","0070.00","June 30, 2016","CALGARY","825",1,NA,NA,1,1,0,16
"2016","0140","8250074.00","0074.00","September 30, 2016","CALGARY","825",3,NA,NA,2,1.5,0,12
"2016","1060","4620365.00","0365.00","June 30, 2016","MONTRÉAL","462",44,NA,NA,1,44,4,59
"2016","1060","4620874.00","0874.00","June 30, 2016","MONTRÉAL","462",6,NA,NA,1,6,2,4
"2016","1060","4629005.00","9005.00","September 30, 2016","MONTRÉAL","462",10,9,1,10,1,0,4.33333333333333
"2016","1700","7259017.00","9017.00","March 31, 2016","SASKATOON","725",3,NA,NA,3,1,0,13
"2016","2270","5350168.00","0168.00","September 30, 2016","TORONTO","535",3,NA,NA,3,1,0,11.6666666666667
"2016","2270","5350244.02","0244.02","June 30, 2016","TORONTO","535",2,NA,NA,2,1,0,14
"2016","2270","5350356.00","0356.00","December 31, 2016","TORONTO","535",1,NA,NA,1,1,0,15
"2016","2410","9330042.00","0042.00","December 31, 2016","VANCOUVER","933",33,22,11,33,1,0,12.4545454545455
"2016","2410","9330188.07","0188.07","September 30, 2016","VANCOUVER","933",12,6,6,12,1,0,9.16666666666667
"2016","2410","9330191.06","0191.06","December 31, 2016","VANCOUVER","933",7,4,3,7,1,0,9.57142857142857
"2016","2680","6020540.04","0540.04","March 31, 2016","WINNIPEG","602",1,NA,NA,1,1,0,9
"2016","0340","8350121.04","0121.04","June 30, 2016","EDMONTON","835",8,NA,NA,8,1,0,17.25
"2016","0580","2050106.01","0106.01","December 31, 2016","HALIFAX","205",3,NA,NA,3,1,0,17
"2016","1060","4620014.01","0014.01","December 31, 2016","MONTRÉAL","462",116,NA,NA,8,14.5,2.75,10.125
"2016","1060","4620311.00","0311.00","September 30, 2016","MONTRÉAL","462",1,NA,NA,1,1,0,9
"2016","1060","4620400.00","0400.00","December 31, 2016","MONTRÉAL","462",59,NA,NA,1,59,7,25
"2016","1060","4620643.03","0643.03","June 30, 2016","MONTRÉAL","462",349,NA,NA,4,87.25,7.25,16
"2016","1060","4620705.02","0705.02","June 30, 2016","MONTRÉAL","462",42,NA,NA,1,42,6,12
"2016","1060","4620877.01","0877.01","March 31, 2016","MONTRÉAL","462",225,NA,NA,3,75,6,16.3333333333333
"2016","1265","5050036.00","0036.00","September 30, 2016","OTTAWA","505",2,NA,NA,1,2,0,5
"2016","1265","5050125.07","0125.07","December 31, 2016","OTTAWA","505",1,NA,NA,1,1,0,6
"2016","2270","5350050.01","0050.01","March 31, 2016","TORONTO","535",1,NA,NA,1,1,0,13
"2016","2270","5350237.03","0237.03","March 31, 2016","TORONTO","535",139,NA,NA,7,19.8571428571429,3.14285714285714,21.1428571428571
"2016","2270","5350400.03","0400.03","March 31, 2016","TORONTO","535",1,NA,NA,1,1,0,16
"2016","2270","5350420.05","0420.05","June 30, 2016","TORONTO","535",1,NA,NA,1,1,0,16
"2016","2270","5350420.15","0420.15","March 31, 2016","TORONTO","535",3,NA,NA,3,1,0,17
"2016","2680","6020004.01","0004.01","December 31, 2016","WINNIPEG","602",1,NA,NA,1,1,0,6
"2016","2680","6020123.00","0123.00","March 31, 2016","WINNIPEG","602",4,NA,NA,4,1,0,8.5
"2016","0340","8350009.00","0009.00","September 30, 2016","EDMONTON","835",5,NA,NA,4,1.25,0,8.75
"2016","1060","4620127.01","0127.01","December 31, 2016","MONTRÉAL","462",9,NA,NA,1,9,4,23
"2016","1060","4620287.01","0287.01","March 31, 2016","MONTRÉAL","462",1,NA,NA,1,1,0,NA
"2016","1060","4620828.06","0828.06","December 31, 2016","MONTRÉAL","462",5,NA,NA,2,2.5,1,7
"2016","1400","4219004.00","9004.00","December 31, 2016","QUÉBEC","421",8,NA,NA,5,1.6,0,NA
"2016","1490","7050100.04","0100.04","June 30, 2016","REGINA","705",104,NA,NA,97,1.07216494845361,0,5.56382978723404
"2016","1700","7250012.06","0012.06","December 31, 2016","SASKATOON","725",4,NA,NA,4,1,0,17.25
"2016","2270","5350236.02","0236.02","March 31, 2016","TORONTO","535",23,NA,NA,23,1,0,9.95652173913044
"2016","2270","5350529.02","0529.02","December 31, 2016","TORONTO","535",2,NA,NA,2,1,0,14
"2016","2270","5350804.07","0804.07","June 30, 2016","TORONTO","535",2,NA,NA,2,1,0,16
"2016","2410","9330150.00","0150.00","March 31, 2016","VANCOUVER","933",5,4,1,5,1,0,8.2
"2016","2410","9330185.17","0185.17","December 31, 2016","VANCOUVER","933",4,2,2,4,1,0,7.5
"2016","2410","9330187.16","0187.16","September 30, 2016","VANCOUVER","933",3,2,1,3,1,0,7
"2016","2410","9330238.02","0238.02","December 31, 2016","VANCOUVER","933",23,16,7,22,1.04545454545455,0,13.2272727272727
"2016","2680","6020510.03","0510.03","December 31, 2016","WINNIPEG","602",144,NA,NA,4,36,2.75,14.5
"2016","2680","6020560.06","0560.06","September 30, 2016","WINNIPEG","602",110,NA,NA,75,1.46666666666667,0.0533333333333333,6.58666666666667
"2016","0340","8350051.01","0051.01","September 30, 2016","EDMONTON","835",1,NA,NA,1,1,0,8
"2016","0580","2050150.01","0150.01","December 31, 2016","HALIFAX","205",19,18,1,17,1.11764705882353,0,8
"2016","0610","5370101.01","0101.01","March 31, 2016","HAMILTON","537",31,NA,NA,17,1.82352941176471,0,7.29411764705882
"2016","0610","5370101.02","0101.02","March 31, 2016","HAMILTON","537",24,NA,NA,24,1,0,8.04347826086956
"2016","1265","5050151.08","0151.08","December 31, 2016","OTTAWA","505",104,NA,NA,50,2.08,0.12,7.6875
"2016","1400","4210112.01","0112.01","September 30, 2016","QUÉBEC","421",12,11,1,10,1.2,0,6.125
"2016","2270","5350176.00","0176.00","September 30, 2016","TORONTO","535",1,NA,NA,1,1,0,10
"2016","2270","5350263.03","0263.03","March 31, 2016","TORONTO","535",1,NA,NA,1,1,0,15
"2016","2270","5350400.07","0400.07","March 31, 2016","TORONTO","535",6,NA,NA,6,1,0,8.66666666666667
"2016","2270","5350430.03","0430.03","December 31, 2016","TORONTO","535",13,NA,NA,13,1,0,5
"2016","2270","5350470.00","0470.00","March 31, 2016","TORONTO","535",8,NA,NA,8,1,0,16.4285714285714
"2016","2270","5350500.02","0500.02","December 31, 2016","TORONTO","535",11,NA,NA,11,1,0,13
"2016","2270","5350516.32","0516.32","June 30, 2016","TORONTO","535",18,NA,NA,18,1,0,8.88888888888889
"2016","2270","5350614.01","0614.01","December 31, 2016","TORONTO","535",1,NA,NA,1,1,0,13
"2016","2410","9330287.13","0287.13","March 31, 2016","VANCOUVER","933",1,NA,NA,1,1,0,10
"2016","2440","9350132.04","0132.04","September 30, 2016","VICTORIA","935",8,6,2,8,1,0,10.375
"2016","2440","9350151.04","0151.04","December 31, 2016","VICTORIA","935",52,50,2,10,5.2,0.6,13
"2016","0340","8350104.17","0104.17","December 31, 2016","EDMONTON","835",259,NA,NA,122,2.12295081967213,0.0655737704918033,5.82644628099174
"2016","0340","8350121.03","0121.03","December 31, 2016","EDMONTON","835",4,NA,NA,3,1.33333333333333,0,11.3333333333333
"2016","0580","2050122.03","0122.03","September 30, 2016","HALIFAX","205",4,NA,NA,4,1,0,8.66666666666667
"2016","1060","4620418.00","0418.00","December 31, 2016","MONTRÉAL","462",5,NA,NA,1,5,0,15
"2016","1060","4620834.00","0834.00","September 30, 2016","MONTRÉAL","462",7,NA,NA,7,1,0,5.25
"2016","1060","4620889.01","0889.01","September 30, 2016","MONTRÉAL","462",4,NA,NA,2,2,1,5
"2016","2270","5350116.00","0116.00","September 30, 2016","TORONTO","535",2,NA,NA,2,1,0,15
"2016","2270","5350159.02","0159.02","March 31, 2016","TORONTO","535",2,NA,NA,2,1,0,11.5
"2016","2270","5350224.00","0224.00","September 30, 2016","TORONTO","535",4,NA,NA,4,1,0,16.25
"2016","2270","5350410.13","0410.13","December 31, 2016","TORONTO","535",439,NA,NA,3,146.333333333333,8.33333333333333,14.6666666666667
"2016","2270","5350800.02","0800.02","September 30, 2016","TORONTO","535",1,NA,NA,1,1,0,12
"2016","0610","5370001.02","0001.02","March 31, 2016","HAMILTON","537",2,NA,NA,2,1,0,6.5
"2016","1060","4620209.00","0209.00","June 30, 2016","MONTRÉAL","462",38,NA,NA,3,12.6666666666667,3,9.66666666666667
"2016","1060","4620685.03","0685.03","December 31, 2016","MONTRÉAL","462",18,NA,NA,1,18,0,6
"2016","1060","4620833.00","0833.00","December 31, 2016","MONTRÉAL","462",141,140,1,60,2.35,0.166666666666667,4.125
"2016","1060","4620850.01","0850.01","June 30, 2016","MONTRÉAL","462",230,NA,NA,87,2.64367816091954,0.413793103448276,5.49122807017544
"2016","1060","4620858.05","0858.05","December 31, 2016","MONTRÉAL","462",45,35,10,21,2.14285714285714,0.19047619047619,8
"2016","1265","5050035.00","0035.00","September 30, 2016","OTTAWA","505",188,NA,NA,4,47,7,9
"2016","1700","7259006.00","9006.00","March 31, 2016","SASKATOON","725",142,NA,NA,121,1.17355371900826,0,7.12280701754386
"2016","2270","5350304.03","0304.03","December 31, 2016","TORONTO","535",2,NA,NA,2,1,0,15.5
"2016","2270","5350610.03","0610.03","December 31, 2016","TORONTO","535",9,NA,NA,9,1,0,13.8888888888889
"2016","2410","9330234.00","0234.00","September 30, 2016","VANCOUVER","933",30,16,14,29,1.03448275862069,0,10.1724137931034
"2016","0340","8350005.05","0005.05","June 30, 2016","EDMONTON","835",2,NA,NA,2,1,0,8.5
"2016","0580","2050120.00","0120.00","March 31, 2016","HALIFAX","205",3,NA,NA,3,1,0,6.66666666666667
"2016","0610","5370224.00","0224.00","March 31, 2016","HAMILTON","537",13,NA,NA,13,1,0,12.3846153846154
"2016","1060","4620853.02","0853.02","December 31, 2016","MONTRÉAL","462",2,NA,NA,2,1,0,3
"2016","2270","5350480.01","0480.01","September 30, 2016","TORONTO","535",143,NA,NA,138,1.03623188405797,0,8.97080291970803
"2016","2270","5350520.05","0520.05","December 31, 2016","TORONTO","535",1,NA,NA,1,1,0,7
"2016","2410","9330008.02","0008.02","September 30, 2016","VANCOUVER","933",23,21,2,21,1.0952380952381,0,18.2380952380952
"2016","2410","9330016.06","0016.06","December 31, 2016","VANCOUVER","933",105,NA,NA,1,105,8,20
"2016","2410","9330100.01","0100.01","June 30, 2016","VANCOUVER","933",15,12,3,12,1.25,0,9.41666666666667
"2016","2410","9330149.08","0149.08","March 31, 2016","VANCOUVER","933",16,NA,NA,6,2.66666666666667,0,12.6666666666667
"2016","0140","8250038.10","0038.10","June 30, 2016","CALGARY","825",1,NA,NA,1,1,0,11
"2016","0140","8250038.31","0038.31","June 30, 2016","CALGARY","825",1569,NA,NA,561,2.79679144385027,0.0926916221033868,5.88447653429603
"2016","0140","8250060.00","0060.00","June 30, 2016","CALGARY","825",63,NA,NA,18,3.5,0.222222222222222,13.2222222222222
"2016","1060","4620290.04","0290.04","March 31, 2016","MONTRÉAL","462",3,NA,NA,3,1,0,8.66666666666667
"2016","1400","4210110.00","0110.00","March 31, 2016","QUÉBEC","421",67,NA,NA,13,5.15384615384615,0.923076923076923,5.4
"2016","2270","5350233.00","0233.00","September 30, 2016","TORONTO","535",2,NA,NA,2,1,0,13.5
"2016","2270","5350441.02","0441.02","March 31, 2016","TORONTO","535",3,NA,NA,3,1,0,9.33333333333333
"2016","2270","5350576.38","0576.38","December 31, 2016","TORONTO","535",210,NA,NA,14,15,0,14.2142857142857
"2016","2410","9330035.01","0035.01","December 31, 2016","VANCOUVER","933",19,13,6,19,1,0,10.4210526315789
"2016","2410","9330250.01","0250.01","June 30, 2016","VANCOUVER","933",16,15,1,16,1,0,21.7857142857143
"2016","2410","9330290.05","0290.05","December 31, 2016","VANCOUVER","933",1,NA,NA,1,1,0,7
"2016","0140","8250015.00","0015.00","June 30, 2016","CALGARY","825",16,NA,NA,14,1.14285714285714,0,13.4285714285714
"2016","0340","8350105.05","0105.05","March 31, 2016","EDMONTON","835",5,NA,NA,5,1,0,8.25
"2016","1060","4620682.04","0682.04","December 31, 2016","MONTRÉAL","462",5,NA,NA,3,1.66666666666667,0.666666666666667,3.33333333333333
"2016","1265","5050017.00","0017.00","September 30, 2016","OTTAWA","505",158,NA,NA,3,52.6666666666667,6.66666666666667,12
"2016","1265","5050024.00","0024.00","June 30, 2016","OTTAWA","505",37,NA,NA,4,9.25,2.25,7.25
"2016","1265","5050032.02","0032.02","December 31, 2016","OTTAWA","505",10,NA,NA,10,1,0,10.6
"2016","1700","7250013.02","0013.02","December 31, 2016","SASKATOON","725",1,NA,NA,1,1,0,NA
"2016","2410","9330148.00","0148.00","March 31, 2016","VANCOUVER","933",736,729,7,30,24.5333333333333,1.86666666666667,13.1666666666667
"2016","2440","9359012.00","9012.00","June 30, 2016","VICTORIA","935",1,NA,NA,1,1,0,12
"2016","2680","6020014.00","0014.00","December 31, 2016","WINNIPEG","602",234,NA,NA,1,234,25,44
"2016","0140","8259001.00","9001.00","December 31, 2016","CALGARY","825",35,NA,NA,30,1.16666666666667,0,7.3448275862069
"2016","0340","8350120.03","0120.03","June 30, 2016","EDMONTON","835",2,NA,NA,1,2,0,11
"2016","0340","8350121.08","0121.08","March 31, 2016","EDMONTON","835",104,NA,NA,91,1.14285714285714,0,9.76923076923077
"2016","1060","4620415.06","0415.06","March 31, 2016","MONTRÉAL","462",56,NA,NA,7,8,0.857142857142857,13.4285714285714
"2016","1060","4620825.01","0825.01","June 30, 2016","MONTRÉAL","462",20,NA,NA,8,2.5,0.25,7.375
"2016","1700","7250009.00","0009.00","September 30, 2016","SASKATOON","725",2,NA,NA,2,1,0,12
"2016","1700","7259025.00","9025.00","March 31, 2016","SASKATOON","725",43,NA,NA,43,1,0,8.02631578947368
"2016","2270","5350183.00","0183.00","December 31, 2016","TORONTO","535",2,NA,NA,1,2,0,7
"2016","2270","5350187.00","0187.00","September 30, 2016","TORONTO","535",7,NA,NA,7,1,0,14.4285714285714
"2016","2270","5350830.00","0830.00","June 30, 2016","TORONTO","535",20,NA,NA,20,1,0,10.45
"2016","2410","9330014.01","0014.01","December 31, 2016","VANCOUVER","933",2,1,1,2,1,0,15
"2016","2410","9330036.01","0036.01","September 30, 2016","VANCOUVER","933",7,5,2,7,1,0,12.1428571428571
"2016","2410","9330187.15","0187.15","June 30, 2016","VANCOUVER","933",12,6,6,12,1,0,10.6666666666667
"2016","2680","6020023.00","0023.00","December 31, 2016","WINNIPEG","602",195,NA,NA,1,195,21,27
"2016","2680","6020050.02","0050.02","March 31, 2016","WINNIPEG","602",64,NA,NA,10,6.4,0.4,14.8
"2016","2680","6020538.00","0538.00","June 30, 2016","WINNIPEG","602",4,NA,NA,2,2,0,27
"2016","2680","6020550.00","0550.00","March 31, 2016","WINNIPEG","602",5,NA,NA,5,1,0,5.75
"2016","0140","8250032.00","0032.00","June 30, 2016","CALGARY","825",16,NA,NA,12,1.33333333333333,0,13.3636363636364
"2016","0140","8250037.00","0037.00","June 30, 2016","CALGARY","825",19,NA,NA,3,6.33333333333333,1,16.6666666666667
"2016","0580","2050142.01","0142.01","December 31, 2016","HALIFAX","205",3,NA,NA,3,1,0,8
"2016","1060","4620253.00","0253.00","December 31, 2016","MONTRÉAL","462",8,NA,NA,1,8,3,14
"2016","1060","4620880.00","0880.00","June 30, 2016","MONTRÉAL","462",5,NA,NA,3,1.66666666666667,0,6
"2016","1265","5050033.02","0033.02","September 30, 2016","OTTAWA","505",20,NA,NA,11,1.81818181818182,0.545454545454545,8.2
"2016","1700","7259010.00","9010.00","December 31, 2016","SASKATOON","725",1,NA,NA,1,1,0,36
"2016","2270","5350139.00","0139.00","June 30, 2016","TORONTO","535",3,NA,NA,3,1,0,21
"2016","2270","5350219.00","0219.00","December 31, 2016","TORONTO","535",8,NA,NA,8,1,0,11.625
"2016","2270","5350268.00","0268.00","June 30, 2016","TORONTO","535",12,NA,NA,12,1,0,17.0909090909091
"2016","2270","5350481.01","0481.01","December 31, 2016","TORONTO","535",60,NA,NA,56,1.07142857142857,0,7.6078431372549
"2016","2270","5350516.09","0516.09","June 30, 2016","TORONTO","535",150,NA,NA,1,150,4,26
"2016","2410","9330260.08","0260.08","December 31, 2016","VANCOUVER","933",1,NA,NA,1,1,0,7
"2016","2410","9330503.01","0503.01","March 31, 2016","VANCOUVER","933",2,NA,NA,2,1,0,9.5
"2016","2440","9350156.04","0156.04","June 30, 2016","VICTORIA","935",30,NA,NA,30,1,0,10.5357142857143
"2016","2680","6020028.00","0028.00","June 30, 2016","WINNIPEG","602",1,NA,NA,1,1,0,6
"2016","0140","8250002.07","0002.07","March 31, 2016","CALGARY","825",1,NA,NA,1,1,0,12
"2016","0340","8359027.00","9027.00","September 30, 2016","EDMONTON","835",31,NA,NA,31,1,0,7.72
"2016","1060","4620187.01","0187.01","December 31, 2016","MONTRÉAL","462",97,NA,NA,2,48.5,5.5,17
"2016","1060","4620702.01","0702.01","September 30, 2016","MONTRÉAL","462",98,NA,NA,1,98,6,19
"2016","2270","5350528.41","0528.41","September 30, 2016","TORONTO","535",37,NA,NA,4,9.25,2.25,22
"2016","2410","9330035.02","0035.02","June 30, 2016","VANCOUVER","933",36,30,6,19,1.89473684210526,0.315789473684211,12.8421052631579
"2016","2410","9330204.01","0204.01","December 31, 2016","VANCOUVER","933",4,2,2,4,1,0,14
"2016","2410","9330403.04","0403.04","December 31, 2016","VANCOUVER","933",4,3,1,4,1,0,7.25
"2016","2680","6020101.02","0101.02","June 30, 2016","WINNIPEG","602",1,NA,NA,1,1,0,19
"2016","0340","8350027.00","0027.00","June 30, 2016","EDMONTON","835",9,NA,NA,6,1.5,0,8.33333333333333
"2016","1060","4620053.00","0053.00","March 31, 2016","MONTRÉAL","462",14,NA,NA,1,14,3,4
"2016","1060","4620099.00","0099.00","December 31, 2016","MONTRÉAL","462",52,NA,NA,1,52,4,8
"2016","1700","7250018.04","0018.04","September 30, 2016","SASKATOON","725",45,NA,NA,37,1.21621621621622,0,9.40540540540541
"2016","2270","5350269.01","0269.01","March 31, 2016","TORONTO","535",319,NA,NA,3,106.333333333333,8.66666666666667,23
"2016","2410","9330043.02","0043.02","June 30, 2016","VANCOUVER","933",20,17,3,20,1,0,17.9
"2016","2410","9330052.01","0052.01","September 30, 2016","VANCOUVER","933",25,17,8,25,1,0,10
"2016","2680","6020150.01","0150.01","March 31, 2016","WINNIPEG","602",9,NA,NA,9,1,0,8.77777777777778
"2016","0140","8250014.00","0014.00","December 31, 2016","CALGARY","825",12,NA,NA,11,1.09090909090909,0,17.6363636363636
"2016","0140","8250052.09","0052.09","December 31, 2016","CALGARY","825",9,NA,NA,9,1,0,4.55555555555556
"2016","0340","8350090.06","0090.06","March 31, 2016","EDMONTON","835",1,NA,NA,1,1,0,11
"2016","0340","8350163.05","0163.05","June 30, 2016","EDMONTON","835",153,NA,NA,16,9.5625,0.25,7.86666666666667
"2016","0340","8359020.00","9020.00","June 30, 2016","EDMONTON","835",1,NA,NA,1,1,0,21
"2016","1060","4620275.00","0275.00","September 30, 2016","MONTRÉAL","462",4,NA,NA,1,4,2,9
"2016","1400","4210041.05","0041.05","June 30, 2016","QUÉBEC","421",2,NA,NA,2,1,0,3
"2016","2270","5350092.00","0092.00","December 31, 2016","TORONTO","535",1,NA,NA,1,1,0,NA
"2016","2270","5350562.11","0562.11","December 31, 2016","TORONTO","535",1,NA,NA,1,1,0,19
"2016","2270","5350576.40","0576.40","December 31, 2016","TORONTO","535",1,NA,NA,1,1,0,11
"2016","2270","5350804.06","0804.06","June 30, 2016","TORONTO","535",1,NA,NA,1,1,0,5
"2016","2410","9330100.02","0100.02","December 31, 2016","VANCOUVER","933",10,5,5,10,1,0,10
"2016","2410","9330112.00","0112.00","June 30, 2016","VANCOUVER","933",20,13,7,20,1,0,9.35
"2016","0340","8350035.00","0035.00","September 30, 2016","EDMONTON","835",6,NA,NA,6,1,0,9.5
"2016","0580","2050112.00","0112.00","June 30, 2016","HALIFAX","205",46,NA,NA,3,15.3333333333333,1.66666666666667,11.6666666666667
"2016","0610","5370121.00","0121.00","September 30, 2016","HAMILTON","537",2,NA,NA,2,1,0,7
"2016","1060","4620500.00","0500.00","September 30, 2016","MONTRÉAL","462",3,NA,NA,3,1,0,9
