"ref_yy","metcode","full_ct","censustr","date_pbi","metro","stcan_cmacode","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2012","2680","6020032.00","0032.00","September 30, 2012","WINNIPEG","602",11,NA,NA,11,1,0,0.909090909090909
"2012","0140","8250002.04","0002.04","March 31, 2012","CALGARY","825",15,NA,NA,3,5,0,1.66666666666667
"2012","0140","8250200.03","0200.03","September 30, 2012","CALGARY","825",3,NA,NA,3,1,0,0.333333333333333
"2012","0580","2050016.00","0016.00","March 31, 2012","HALIFAX","205",14,NA,NA,7,2,0,0
"2012","1400","4210170.05","0170.05","September 30, 2012","QUÉBEC","421",27,NA,NA,7,3.85714285714286,0.571428571428571,1
"2012","1400","4210170.06","0170.06","September 30, 2012","QUÉBEC","421",23,NA,NA,5,4.6,1.2,4
"2012","1490","7050100.03","0100.03","December 31, 2012","REGINA","705",8,NA,NA,8,1,0,0.142857142857143
"2012","2270","5350225.01","0225.01","September 30, 2012","TORONTO","535",2,NA,NA,2,1,0,0
"2012","2270","5350227.00","0227.00","September 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2270","5350400.02","0400.02","June 30, 2012","TORONTO","535",2,NA,NA,2,1,0,3
"2012","2270","5350403.11","0403.11","March 31, 2012","TORONTO","535",173,NA,NA,128,1.3515625,0,1.4040404040404
"2012","2410","9330007.02","0007.02","December 31, 2012","VANCOUVER","933",10,NA,NA,10,1,0,1.3
"2012","2410","9330161.06","0161.06","December 31, 2012","VANCOUVER","933",8,NA,NA,7,1.14285714285714,0.285714285714286,0.142857142857143
"2012","2410","9330183.03","0183.03","March 31, 2012","VANCOUVER","933",5,NA,NA,4,1.25,0.5,0.25
"2012","2680","6020035.00","0035.00","June 30, 2012","WINNIPEG","602",3,NA,NA,3,1,0,0
"2012","2680","6020120.01","0120.01","December 31, 2012","WINNIPEG","602",3,NA,NA,3,1,0,0.666666666666667
"2012","0140","8250041.00","0041.00","December 31, 2012","CALGARY","825",31,NA,NA,22,1.40909090909091,0,0.227272727272727
"2012","0340","8350069.00","0069.00","June 30, 2012","EDMONTON","835",1,NA,NA,1,1,0,0
"2012","0580","2050123.02","0123.02","March 31, 2012","HALIFAX","205",48,NA,NA,44,1.09090909090909,0,0.477272727272727
"2012","0580","2050132.04","0132.04","March 31, 2012","HALIFAX","205",158,NA,NA,133,1.18796992481203,0,0.496240601503759
"2012","0610","5370001.04","0001.04","September 30, 2012","HAMILTON","537",1,NA,NA,1,1,0,0
"2012","1060","4620277.00","0277.00","December 31, 2012","MONTRÉAL","462",3,NA,NA,1,3,2,0
"2012","1060","4620391.00","0391.00","December 31, 2012","MONTRÉAL","462",4,NA,NA,1,4,0,0
"2012","1060","4620800.02","0800.02","March 31, 2012","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2012","1060","4620903.11","0903.11","March 31, 2012","MONTRÉAL","462",40,NA,NA,1,40,0,0
"2012","1265","5050110.00","0110.00","September 30, 2012","OTTAWA","505",1,NA,NA,1,1,0,1
"2012","1400","4210230.01","0230.01","September 30, 2012","QUÉBEC","421",81,NA,NA,3,27,1,1
"2012","2270","5350059.00","0059.00","December 31, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2270","5350277.00","0277.00","December 31, 2012","TORONTO","535",14,NA,NA,14,1,0,1
"2012","2270","5350576.06","0576.06","September 30, 2012","TORONTO","535",28,NA,NA,16,1.75,0,0.875
"2012","2410","9330057.01","0057.01","December 31, 2012","VANCOUVER","933",28,NA,NA,1,28,9,2
"2012","2410","9330119.00","0119.00","September 30, 2012","VANCOUVER","933",13,NA,NA,11,1.18181818181818,0.363636363636364,0.272727272727273
"2012","2680","6020510.02","0510.02","September 30, 2012","WINNIPEG","602",5,NA,NA,5,1,0,1
"2012","0140","8250001.34","0001.34","June 30, 2012","CALGARY","825",290,NA,NA,233,1.24463519313305,0,0.343891402714932
"2012","0140","8250077.22","0077.22","June 30, 2012","CALGARY","825",2,NA,NA,2,1,0,0
"2012","0340","8350104.02","0104.02","September 30, 2012","EDMONTON","835",22,NA,NA,22,1,0,0.227272727272727
"2012","0340","8350163.05","0163.05","March 31, 2012","EDMONTON","835",8,NA,NA,8,1,0,2
"2012","1060","4620142.00","0142.00","March 31, 2012","MONTRÉAL","462",4,NA,NA,1,4,0,0
"2012","1060","4620232.00","0232.00","December 31, 2012","MONTRÉAL","462",24,NA,NA,1,24,4,0
"2012","1400","4210830.01","0830.01","March 31, 2012","QUÉBEC","421",3,NA,NA,2,1.5,0,0
"2012","1490","7050004.00","0004.00","September 30, 2012","REGINA","705",644,NA,NA,431,1.49419953596288,0.0487238979118329,0.327217125382263
"2012","2270","5350528.02","0528.02","September 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2410","9339017.01","9017.01","March 31, 2012","VANCOUVER","933",1,NA,NA,1,1,0,0
"2012","2680","6020007.00","0007.00","September 30, 2012","WINNIPEG","602",45,NA,NA,10,4.5,0,5.5
"2012","2680","6020021.00","0021.00","June 30, 2012","WINNIPEG","602",5,NA,NA,4,1.25,0,0.75
"2012","2680","6020113.00","0113.00","June 30, 2012","WINNIPEG","602",1,NA,NA,1,1,0,0
"2012","0610","5370001.01","0001.01","June 30, 2012","HAMILTON","537",8,NA,NA,3,2.66666666666667,0,0.333333333333333
"2012","1060","4620290.01","0290.01","June 30, 2012","MONTRÉAL","462",28,NA,NA,19,1.47368421052632,0,0
"2012","1060","4620383.02","0383.02","March 31, 2012","MONTRÉAL","462",21,NA,NA,1,21,0,0
"2012","1400","4210835.04","0835.04","September 30, 2012","QUÉBEC","421",2,NA,NA,2,1,0,0
"2012","2270","5350018.00","0018.00","December 31, 2012","TORONTO","535",16,NA,NA,3,5.33333333333333,0,1.33333333333333
"2012","2270","5350026.00","0026.00","March 31, 2012","TORONTO","535",4,NA,NA,4,1,0,1
"2012","2270","5350139.00","0139.00","September 30, 2012","TORONTO","535",8,NA,NA,8,1,0,2.25
"2012","2270","5350802.02","0802.02","March 31, 2012","TORONTO","535",102,NA,NA,55,1.85454545454545,0,0.131578947368421
"2012","2410","9330051.02","0051.02","June 30, 2012","VANCOUVER","933",78,NA,NA,15,5.2,0.733333333333333,1.53333333333333
"2012","2410","9330184.14","0184.14","December 31, 2012","VANCOUVER","933",158,NA,NA,63,2.50793650793651,0.0952380952380952,1.6984126984127
"2012","0140","8250077.23","0077.23","June 30, 2012","CALGARY","825",1,NA,NA,1,1,0,0
"2012","0340","8350024.01","0024.01","December 31, 2012","EDMONTON","835",1,NA,NA,1,1,0,0
"2012","0340","8350161.01","0161.01","March 31, 2012","EDMONTON","835",127,NA,NA,91,1.3956043956044,0,0.204545454545455
"2012","0580","2050023.00","0023.00","March 31, 2012","HALIFAX","205",131,NA,NA,1,131,0,2
"2012","1060","4620639.00","0639.00","December 31, 2012","MONTRÉAL","462",8,NA,NA,5,1.6,0,0
"2012","1060","4620647.02","0647.02","June 30, 2012","MONTRÉAL","462",3,NA,NA,1,3,0,0
"2012","1060","4620731.00","0731.00","June 30, 2012","MONTRÉAL","462",20,NA,NA,16,1.25,0.0625,0
"2012","1060","4620760.00","0760.00","September 30, 2012","MONTRÉAL","462",75,NA,NA,50,1.5,0.08,0
"2012","1060","4620904.02","0904.02","June 30, 2012","MONTRÉAL","462",263,NA,NA,29,9.06896551724138,0.793103448275862,0
"2012","2270","5350576.24","0576.24","March 31, 2012","TORONTO","535",6,NA,NA,6,1,0,7.66666666666667
"2012","2270","5350576.30","0576.30","June 30, 2012","TORONTO","535",2103,NA,NA,1730,1.21560693641619,0,1.72485549132948
"2012","2270","5350576.31","0576.31","September 30, 2012","TORONTO","535",9,NA,NA,9,1,0,0.333333333333333
"2012","2410","9330118.00","0118.00","June 30, 2012","VANCOUVER","933",114,NA,NA,9,12.6666666666667,1.33333333333333,0.222222222222222
"2012","0140","8250200.06","0200.06","September 30, 2012","CALGARY","825",9,NA,NA,9,1,0,0.111111111111111
"2012","0340","8350104.23","0104.23","March 31, 2012","EDMONTON","835",1389,NA,NA,680,2.04264705882353,0.0176470588235294,0.423676012461059
"2012","1265","5050001.06","0001.06","June 30, 2012","OTTAWA","505",6,NA,NA,6,1,0,0.166666666666667
"2012","1265","5050141.05","0141.05","September 30, 2012","OTTAWA","505",5,NA,NA,3,1.66666666666667,0,0
"2012","1490","7050001.01","0001.01","March 31, 2012","REGINA","705",1,NA,NA,1,1,0,0
"2012","2270","5350481.02","0481.02","December 31, 2012","TORONTO","535",3,NA,NA,3,1,0,6.33333333333333
"2012","2270","5350805.04","0805.04","June 30, 2012","TORONTO","535",4,NA,NA,4,1,0,0
"2012","2410","9330142.03","0142.03","September 30, 2012","VANCOUVER","933",3,NA,NA,3,1,0,0.333333333333333
"2012","2680","6020042.00","0042.00","March 31, 2012","WINNIPEG","602",3,NA,NA,3,1,0,1.33333333333333
"2012","0140","8250017.01","0017.01","June 30, 2012","CALGARY","825",1,NA,NA,1,1,0,0
"2012","0140","8250077.13","0077.13","December 31, 2012","CALGARY","825",22,NA,NA,2,11,0,NA
"2012","0610","5370001.08","0001.08","March 31, 2012","HAMILTON","537",36,NA,NA,13,2.76923076923077,0,0
"2012","0610","5370020.00","0020.00","December 31, 2012","HAMILTON","537",1,NA,NA,1,1,0,0
"2012","1060","4620008.00","0008.00","December 31, 2012","MONTRÉAL","462",35,NA,NA,3,11.6666666666667,9,0
"2012","1060","4620290.04","0290.04","June 30, 2012","MONTRÉAL","462",45,NA,NA,4,11.25,1.5,0
"2012","1060","4620806.02","0806.02","September 30, 2012","MONTRÉAL","462",54,NA,NA,28,1.92857142857143,0.428571428571429,0
"2012","1400","4210041.05","0041.05","December 31, 2012","QUÉBEC","421",243,NA,NA,54,4.5,1.81481481481481,0.471698113207547
"2012","2270","5350591.02","0591.02","September 30, 2012","TORONTO","535",2,NA,NA,2,1,0,0
"2012","2410","9330018.02","0018.02","September 30, 2012","VANCOUVER","933",27,NA,NA,21,1.28571428571429,0.571428571428571,0.904761904761905
"2012","2410","9330292.04","0292.04","June 30, 2012","VANCOUVER","933",34,NA,NA,5,6.8,0,0
"2012","2680","6020101.01","0101.01","March 31, 2012","WINNIPEG","602",4,NA,NA,4,1,0,1.75
"2012","0340","8350039.00","0039.00","September 30, 2012","EDMONTON","835",10,NA,NA,8,1.25,0,0.25
"2012","0340","8350044.00","0044.00","June 30, 2012","EDMONTON","835",26,NA,NA,3,8.66666666666667,0,0
"2012","0610","5370080.01","0080.01","September 30, 2012","HAMILTON","537",1,NA,NA,1,1,0,0
"2012","1060","4620689.02","0689.02","June 30, 2012","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2012","1060","4620709.01","0709.01","June 30, 2012","MONTRÉAL","462",79,NA,NA,46,1.71739130434783,0,0
"2012","1060","4620710.09","0710.09","September 30, 2012","MONTRÉAL","462",6,NA,NA,6,1,0,0
"2012","1060","4620732.01","0732.01","March 31, 2012","MONTRÉAL","462",57,NA,NA,33,1.72727272727273,0,0
"2012","2270","5350046.00","0046.00","December 31, 2012","TORONTO","535",4,NA,NA,1,4,0,13
"2012","2270","5350063.02","0063.02","March 31, 2012","TORONTO","535",552,NA,NA,1,552,49,NA
"2012","2270","5350400.19","0400.19","June 30, 2012","TORONTO","535",360,NA,NA,195,1.84615384615385,0,0.721052631578947
"2012","2270","5350403.12","0403.12","September 30, 2012","TORONTO","535",134,NA,NA,73,1.83561643835616,0,0.904109589041096
"2012","2270","5350514.01","0514.01","December 31, 2012","TORONTO","535",2,NA,NA,2,1,0,0
"2012","2270","5350518.00","0518.00","June 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2410","9330015.01","0015.01","March 31, 2012","VANCOUVER","933",33,NA,NA,23,1.43478260869565,0.782608695652174,1.73913043478261
"2012","2410","9330186.01","0186.01","June 30, 2012","VANCOUVER","933",19,NA,NA,15,1.26666666666667,0.333333333333333,1.13333333333333
"2012","2410","9330191.05","0191.05","December 31, 2012","VANCOUVER","933",13,NA,NA,11,1.18181818181818,0.363636363636364,0.272727272727273
"2012","2410","9330504.03","0504.03","September 30, 2012","VANCOUVER","933",24,NA,NA,13,1.84615384615385,0.153846153846154,3.38461538461538
"2012","0340","8350140.06","0140.06","March 31, 2012","EDMONTON","835",4,NA,NA,4,1,0,0
"2012","0610","5370002.05","0002.05","December 31, 2012","HAMILTON","537",184,NA,NA,139,1.32374100719424,0,0.640287769784173
"2012","0610","5370101.01","0101.01","September 30, 2012","HAMILTON","537",58,NA,NA,55,1.05454545454545,0,0.0727272727272727
"2012","0610","5370200.00","0200.00","June 30, 2012","HAMILTON","537",3,NA,NA,3,1,0,4.66666666666667
"2012","1060","4620002.00","0002.00","June 30, 2012","MONTRÉAL","462",36,NA,NA,2,18,2,0
"2012","1060","4620727.02","0727.02","March 31, 2012","MONTRÉAL","462",10,NA,NA,8,1.25,0,0
"2012","1060","4620883.00","0883.00","September 30, 2012","MONTRÉAL","462",49,NA,NA,5,9.8,1.2,0
"2012","1060","4621005.00","1005.00","June 30, 2012","MONTRÉAL","462",139,NA,NA,97,1.43298969072165,0.0618556701030928,0.0309278350515464
"2012","1265","5050160.10","0160.10","September 30, 2012","OTTAWA","505",71,NA,NA,9,7.88888888888889,1.33333333333333,1.22222222222222
"2012","2270","5350060.00","0060.00","December 31, 2012","TORONTO","535",195,NA,NA,1,195,9,NA
"2012","2270","5350172.00","0172.00","September 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2270","5350181.02","0181.02","June 30, 2012","TORONTO","535",2,NA,NA,2,1,0,11.5
"2012","2270","5350287.02","0287.02","September 30, 2012","TORONTO","535",11,NA,NA,1,11,0,0
"2012","2270","5350513.02","0513.02","December 31, 2012","TORONTO","535",2,NA,NA,2,1,0,1
"2012","2270","5350634.01","0634.01","December 31, 2012","TORONTO","535",2,NA,NA,2,1,0,1
"2012","2410","9330001.01","0001.01","December 31, 2012","VANCOUVER","933",1,NA,NA,1,1,0,3
"2012","2410","9330180.02","0180.02","September 30, 2012","VANCOUVER","933",113,NA,NA,88,1.28409090909091,0.136363636363636,0.363636363636364
"2012","2410","9330188.06","0188.06","September 30, 2012","VANCOUVER","933",21,NA,NA,5,4.2,0,1.2
"2012","2410","9330284.01","0284.01","March 31, 2012","VANCOUVER","933",175,NA,NA,12,14.5833333333333,1.66666666666667,0.25
"2012","2680","6020570.00","0570.00","December 31, 2012","WINNIPEG","602",24,NA,NA,24,1,0,1.45833333333333
"2012","0340","8350078.14","0078.14","September 30, 2012","EDMONTON","835",2,NA,NA,1,2,0,1
"2012","1060","4620462.01","0462.01","September 30, 2012","MONTRÉAL","462",2,NA,NA,2,1,0,NA
"2012","1060","4620858.04","0858.04","June 30, 2012","MONTRÉAL","462",22,NA,NA,5,4.4,1,0
"2012","1265","5050151.09","0151.09","March 31, 2012","OTTAWA","505",13,NA,NA,13,1,0,0
"2012","1400","4210020.00","0020.00","June 30, 2012","QUÉBEC","421",95,NA,NA,4,23.75,3.75,1.25
"2012","1400","4210600.04","0600.04","September 30, 2012","QUÉBEC","421",13,NA,NA,11,1.18181818181818,0,0.909090909090909
"2012","2270","5350319.00","0319.00","June 30, 2012","TORONTO","535",11,NA,NA,11,1,0,0.272727272727273
"2012","2270","5350620.02","0620.02","September 30, 2012","TORONTO","535",320,NA,NA,46,6.95652173913043,0,1.45652173913043
"2012","2270","5350804.10","0804.10","June 30, 2012","TORONTO","535",16,NA,NA,16,1,0,0
"2012","2410","9330146.00","0146.00","December 31, 2012","VANCOUVER","933",35,NA,NA,25,1.4,0.8,1.68
"2012","2410","9330235.02","0235.02","March 31, 2012","VANCOUVER","933",1,NA,NA,1,1,0,2
"2012","2440","9350132.03","0132.03","September 30, 2012","VICTORIA","935",4,NA,NA,4,1,0,0
"2012","0140","8250002.07","0002.07","December 31, 2012","CALGARY","825",57,NA,NA,16,3.5625,0.3125,0.8125
"2012","0140","8250075.02","0075.02","December 31, 2012","CALGARY","825",2,NA,NA,2,1,0,0
"2012","0140","8250076.21","0076.21","March 31, 2012","CALGARY","825",14,NA,NA,14,1,0,1.42857142857143
"2012","0140","8250206.03","0206.03","December 31, 2012","CALGARY","825",619,NA,NA,429,1.44289044289044,0.0233100233100233,0.385922330097087
"2012","0340","8350014.00","0014.00","September 30, 2012","EDMONTON","835",19,NA,NA,17,1.11764705882353,0,0
"2012","1060","4620058.00","0058.00","June 30, 2012","MONTRÉAL","462",193,NA,NA,1,193,15,0
"2012","1060","4620186.00","0186.00","September 30, 2012","MONTRÉAL","462",68,NA,NA,4,17,3,0
"2012","1060","4620329.00","0329.00","June 30, 2012","MONTRÉAL","462",9,NA,NA,3,3,1.33333333333333,NA
"2012","1060","4620632.03","0632.03","December 31, 2012","MONTRÉAL","462",2,NA,NA,2,1,0,0
"2012","1060","4620687.09","0687.09","December 31, 2012","MONTRÉAL","462",27,NA,NA,22,1.22727272727273,0.0454545454545455,0
"2012","1060","4620691.00","0691.00","June 30, 2012","MONTRÉAL","462",24,NA,NA,10,2.4,0.5,0
"2012","1060","4620875.00","0875.00","December 31, 2012","MONTRÉAL","462",3,NA,NA,2,1.5,0,0
"2012","1265","5050031.00","0031.00","March 31, 2012","OTTAWA","505",4,NA,NA,3,1.33333333333333,0,1
"2012","1265","5050051.00","0051.00","June 30, 2012","OTTAWA","505",6,NA,NA,2,3,1.5,5
"2012","1265","5050160.09","0160.09","September 30, 2012","OTTAWA","505",1,NA,NA,1,1,0,0
"2012","1700","7250100.02","0100.02","September 30, 2012","SASKATOON","725",104,NA,NA,10,10.4,0.9,2.7
"2012","2270","5350187.00","0187.00","March 31, 2012","TORONTO","535",14,NA,NA,14,1,0,0.909090909090909
"2012","2270","5350516.45","0516.45","December 31, 2012","TORONTO","535",34,NA,NA,34,1,0,2
"2012","2410","9330022.00","0022.00","March 31, 2012","VANCOUVER","933",1,NA,NA,1,1,0,1
"2012","2410","9330117.00","0117.00","June 30, 2012","VANCOUVER","933",23,NA,NA,14,1.64285714285714,1.28571428571429,0
"2012","2410","9330144.04","0144.04","June 30, 2012","VANCOUVER","933",10,NA,NA,8,1.25,0.5,0.125
"2012","2410","9330170.04","0170.04","June 30, 2012","VANCOUVER","933",59,NA,NA,25,2.36,0.8,1.04
"2012","2410","9330181.13","0181.13","September 30, 2012","VANCOUVER","933",41,NA,NA,27,1.51851851851852,0.222222222222222,0.296296296296296
"2012","2410","9330410.06","0410.06","June 30, 2012","VANCOUVER","933",1,NA,NA,1,1,0,0
"2012","2680","6020117.00","0117.00","June 30, 2012","WINNIPEG","602",24,NA,NA,2,12,0,4.5
"2012","0610","5370084.03","0084.03","September 30, 2012","HAMILTON","537",1,NA,NA,1,1,0,0
"2012","1060","4620460.00","0460.00","December 31, 2012","MONTRÉAL","462",9,NA,NA,9,1,0,NA
"2012","1060","4620886.03","0886.03","December 31, 2012","MONTRÉAL","462",6,NA,NA,2,3,2,0
"2012","1060","4629002.00","9002.00","September 30, 2012","MONTRÉAL","462",24,NA,NA,21,1.14285714285714,0,0
"2012","1400","4210034.00","0034.00","December 31, 2012","QUÉBEC","421",8,NA,NA,1,8,3,4
"2012","2270","5350330.00","0330.00","June 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2270","5350402.12","0402.12","March 31, 2012","TORONTO","535",230,NA,NA,3,76.6666666666667,3.66666666666667,2
"2012","2270","5350442.05","0442.05","June 30, 2012","TORONTO","535",157,NA,NA,1,157,0,4
"2012","2270","5350507.00","0507.00","September 30, 2012","TORONTO","535",10,NA,NA,10,1,0,1
"2012","2410","9330120.00","0120.00","March 31, 2012","VANCOUVER","933",13,NA,NA,8,1.625,1.25,0.125
"2012","0340","8350078.08","0078.08","September 30, 2012","EDMONTON","835",74,NA,NA,54,1.37037037037037,0,0.211538461538462
"2012","0610","5370041.00","0041.00","March 31, 2012","HAMILTON","537",8,NA,NA,8,1,0,0
"2012","1060","4620308.00","0308.00","September 30, 2012","MONTRÉAL","462",18,NA,NA,3,6,0,0
"2012","1060","4620613.00","0613.00","September 30, 2012","MONTRÉAL","462",4,NA,NA,2,2,0,0
"2012","1060","4620850.05","0850.05","December 31, 2012","MONTRÉAL","462",9,NA,NA,7,1.28571428571429,0,0
"2012","1400","4210820.04","0820.04","December 31, 2012","QUÉBEC","421",103,NA,NA,16,6.4375,1.5625,1.75
"2012","2270","5350141.01","0141.01","June 30, 2012","TORONTO","535",9,NA,NA,9,1,0,0.625
"2012","2270","5350142.00","0142.00","December 31, 2012","TORONTO","535",6,NA,NA,6,1,0,2
"2012","2270","5350576.07","0576.07","June 30, 2012","TORONTO","535",1,NA,NA,1,1,0,13
"2012","2270","5350812.00","0812.00","March 31, 2012","TORONTO","535",81,NA,NA,41,1.97560975609756,0,2.63414634146341
"2012","2410","9330183.04","0183.04","June 30, 2012","VANCOUVER","933",311,NA,NA,133,2.33834586466165,0.0300751879699248,1.69924812030075
"2012","2410","9330225.02","0225.02","June 30, 2012","VANCOUVER","933",80,NA,NA,1,80,4,2
"2012","2410","9330403.05","0403.05","March 31, 2012","VANCOUVER","933",1,NA,NA,1,1,0,0
"2012","2410","9339022.00","9022.00","December 31, 2012","VANCOUVER","933",6,NA,NA,6,1,0,1.66666666666667
"2012","0140","8250001.31","0001.31","June 30, 2012","CALGARY","825",50,NA,NA,6,8.33333333333333,0,1
"2012","0340","8350012.01","0012.01","December 31, 2012","EDMONTON","835",22,NA,NA,13,1.69230769230769,0,0
"2012","1060","4620218.00","0218.00","December 31, 2012","MONTRÉAL","462",4,NA,NA,1,4,3,0
"2012","1060","4620231.00","0231.00","September 30, 2012","MONTRÉAL","462",16,NA,NA,1,16,3,0
"2012","1060","4620857.01","0857.01","March 31, 2012","MONTRÉAL","462",12,NA,NA,1,12,0,NA
"2012","1060","4621002.00","1002.00","March 31, 2012","MONTRÉAL","462",22,NA,NA,16,1.375,0.125,0
"2012","1265","5050023.02","0023.02","June 30, 2012","OTTAWA","505",3,NA,NA,3,1,0,0
"2012","1400","4210320.08","0320.08","June 30, 2012","QUÉBEC","421",85,NA,NA,46,1.84782608695652,0.304347826086957,0.152173913043478
"2012","2270","5350283.01","0283.01","December 31, 2012","TORONTO","535",1,NA,NA,1,1,0,2
"2012","2270","5350378.26","0378.26","December 31, 2012","TORONTO","535",11,NA,NA,2,5.5,0,NA
"2012","2270","5350420.10","0420.10","September 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2410","9330114.02","0114.02","June 30, 2012","VANCOUVER","933",10,NA,NA,7,1.42857142857143,0.857142857142857,0
"2012","2440","9350004.00","0004.00","September 30, 2012","VICTORIA","935",5,NA,NA,3,1.66666666666667,0,0
"2012","2680","6020580.00","0580.00","March 31, 2012","WINNIPEG","602",13,NA,NA,13,1,0,1.92307692307692
"2012","0340","8350104.18","0104.18","September 30, 2012","EDMONTON","835",1,NA,NA,1,1,0,0
"2012","1060","4620757.00","0757.00","March 31, 2012","MONTRÉAL","462",61,NA,NA,33,1.84848484848485,0,0
"2012","1400","4219003.00","9003.00","September 30, 2012","QUÉBEC","421",9,NA,NA,6,1.5,0,0.5
"2012","1700","7250018.05","0018.05","March 31, 2012","SASKATOON","725",43,NA,NA,21,2.04761904761905,0,1.47619047619048
"2012","2270","5350029.00","0029.00","June 30, 2012","TORONTO","535",52,NA,NA,4,13,1,0.75
"2012","2270","5350271.02","0271.02","September 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2410","9330031.02","0031.02","June 30, 2012","VANCOUVER","933",14,NA,NA,9,1.55555555555556,0.888888888888889,2.11111111111111
"2012","2410","9330184.02","0184.02","June 30, 2012","VANCOUVER","933",2,NA,NA,2,1,0,0.5
"2012","2410","9330185.19","0185.19","March 31, 2012","VANCOUVER","933",12,NA,NA,2,6,0,5.5
"2012","2410","9330291.01","0291.01","September 30, 2012","VANCOUVER","933",69,NA,NA,12,5.75,1.5,1.66666666666667
"2012","2680","6020142.01","0142.01","September 30, 2012","WINNIPEG","602",2,NA,NA,2,1,0,0.5
"2012","2680","6020520.04","0520.04","December 31, 2012","WINNIPEG","602",51,NA,NA,51,1,0,0.254901960784314
"2012","0340","8350067.01","0067.01","March 31, 2012","EDMONTON","835",3,NA,NA,2,1.5,0,0
"2012","0340","8350152.00","0152.00","December 31, 2012","EDMONTON","835",106,NA,NA,77,1.37662337662338,0,0.974025974025974
"2012","1060","4620701.01","0701.01","September 30, 2012","MONTRÉAL","462",6,NA,NA,2,3,2,0
"2012","1060","4620756.04","0756.04","June 30, 2012","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2012","1265","5050135.01","0135.01","December 31, 2012","OTTAWA","505",12,NA,NA,3,4,0,2.33333333333333
"2012","1490","7050100.04","0100.04","September 30, 2012","REGINA","705",166,NA,NA,128,1.296875,0.0234375,0.26
"2012","1490","7059001.00","9001.00","June 30, 2012","REGINA","705",10,NA,NA,8,1.25,0,0
"2012","2270","5350071.00","0071.00","December 31, 2012","TORONTO","535",1,NA,NA,1,1,0,3
"2012","2270","5350131.00","0131.00","September 30, 2012","TORONTO","535",18,NA,NA,16,1.125,0,3.9375
"2012","2270","5350410.12","0410.12","March 31, 2012","TORONTO","535",497,NA,NA,3,165.666666666667,12.6666666666667,3.33333333333333
"2012","2270","5350480.01","0480.01","December 31, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2270","5350521.04","0521.04","September 30, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2270","5350576.10","0576.10","March 31, 2012","TORONTO","535",201,NA,NA,54,3.72222222222222,0,3.01851851851852
"2012","2270","5350576.35","0576.35","June 30, 2012","TORONTO","535",4,NA,NA,4,1,0,11
"2012","0340","8350006.01","0006.01","September 30, 2012","EDMONTON","835",1,NA,NA,1,1,0,0
"2012","0340","8350056.00","0056.00","March 31, 2012","EDMONTON","835",85,NA,NA,12,7.08333333333333,0,0.4
"2012","0610","5370001.05","0001.05","March 31, 2012","HAMILTON","537",144,NA,NA,10,14.4,0,14
"2012","1060","4620013.00","0013.00","September 30, 2012","MONTRÉAL","462",20,NA,NA,6,3.33333333333333,1,0
"2012","1060","4620199.00","0199.00","September 30, 2012","MONTRÉAL","462",8,NA,NA,1,8,3,NA
"2012","1060","4620631.00","0631.00","September 30, 2012","MONTRÉAL","462",201,NA,NA,39,5.15384615384615,1.17948717948718,0
"2012","1060","4620750.05","0750.05","September 30, 2012","MONTRÉAL","462",56,NA,NA,8,7,0.75,0
"2012","1400","4210802.00","0802.00","June 30, 2012","QUÉBEC","421",55,NA,NA,26,2.11538461538462,0.384615384615385,0.88
"2012","2270","5350115.00","0115.00","March 31, 2012","TORONTO","535",1,NA,NA,1,1,0,0
"2012","2270","5350410.05","0410.05","December 31, 2012","TORONTO","535",6,NA,NA,6,1,0,2.33333333333333
"2012","2270","5350550.01","0550.01","June 30, 2012","TORONTO","535",2,NA,NA,2,1,0,0
"2012","2410","9330140.03","0140.03","June 30, 2012","VANCOUVER","933",62,NA,NA,7,8.85714285714286,0.857142857142857,4.14285714285714
"2012","2410","9330184.07","0184.07","June 30, 2012","VANCOUVER","933",5,NA,NA,3,1.66666666666667,1.33333333333333,0
"2012","2410","9330237.00","0237.00","December 31, 2012","VANCOUVER","933",8,NA,NA,8,1,0,1.375
"2012","2680","6020521.01","0521.01","December 31, 2012","WINNIPEG","602",2,NA,NA,2,1,0,0
"2012","0140","8250073.00","0073.00","March 31, 2012","CALGARY","825",96,NA,NA,3,32,0,1.5
"2012","1060","4620855.03","0855.03","March 31, 2012","MONTRÉAL","462",15,NA,NA,7,2.14285714285714,0,0.285714285714286
"2012","1060","4620864.00","0864.00","June 30, 2012","MONTRÉAL","462",19,NA,NA,1,19,5,NA
