"ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr"
"2014","2440","V8R","June 30, 2014","VICTORIA",24,NA,NA,17,1.41176470588235,0.294117647058824,12.0588235294118
"2014","1060","J6Z","March 31, 2014","MONTRÉAL",47,NA,NA,15,3.13333333333333,0.666666666666667,7.33333333333333
"2014","2270","M6P","June 30, 2014","TORONTO",1,NA,NA,1,1,0,8
"2014","2410","V6M","March 31, 2014","VANCOUVER",116,NA,NA,26,4.46153846153846,0.230769230769231,18
"2014","2270","L9P","September 30, 2014","TORONTO",54,NA,NA,54,1,0,9.0625
"2014","1700","S7M","March 31, 2014","SASKATOON",163,NA,NA,28,5.82142857142857,0.392857142857143,8.92307692307692
"2014","2270","L3Z","March 31, 2014","TORONTO",467,NA,NA,355,1.31549295774648,0,9.59312320916905
"2014","2440","V8X","December 31, 2014","VICTORIA",51,50,1,9,5.66666666666667,0.555555555555556,15.1111111111111
"2014","0610","L7L","June 30, 2014","HAMILTON",492,NA,NA,18,27.3333333333333,1,13.3529411764706
"2014","2270","L0E","December 31, 2014","TORONTO",66,NA,NA,59,1.11864406779661,0,9.85185185185185
"2014","2410","V4P","March 31, 2014","VANCOUVER",99,NA,NA,14,7.07142857142857,0.357142857142857,9.92857142857143
"2014","0140","T2G","March 31, 2014","CALGARY",424,NA,NA,23,18.4347826086957,1.91304347826087,13.7619047619048
"2014","1060","J7T","September 30, 2014","MONTRÉAL",78,NA,NA,64,1.21875,0.046875,7.06122448979592
"2014","2270","L5L","September 30, 2014","TORONTO",3,NA,NA,3,1,0,20.3333333333333
"2014","0340","T5G","June 30, 2014","EDMONTON",174,NA,NA,14,12.4285714285714,0.285714285714286,10.2142857142857
"2014","0340","T6P","March 31, 2014","EDMONTON",6,NA,NA,6,1,0,5.16666666666667
"2014","0340","T7Z","March 31, 2014","EDMONTON",191,NA,NA,130,1.46923076923077,0.0230769230769231,7.208
"2014","0580","B3B","September 30, 2014","HALIFAX",1,NA,NA,1,1,0,6
"2014","1060","J7M","June 30, 2014","MONTRÉAL",67,64,3,46,1.45652173913043,0.326086956521739,6.75757575757576
"2014","2270","L5E","December 31, 2014","TORONTO",23,NA,NA,23,1,0,13.6521739130435
"2014","1060","J5C","December 31, 2014","MONTRÉAL",135,134,1,7,19.2857142857143,1.14285714285714,6.71428571428571
"2014","2270","M4A","December 31, 2014","TORONTO",1,NA,NA,1,1,0,14
"2014","0580","B2X","September 30, 2014","HALIFAX",12,NA,NA,10,1.2,0,9.2
"2014","1060","H2L","September 30, 2014","MONTRÉAL",147,NA,NA,4,36.75,3,12
"2014","1060","H3G","June 30, 2014","MONTRÉAL",11,NA,NA,1,11,8,13
"2014","1060","J0P","March 31, 2014","MONTRÉAL",173,172,1,136,1.27205882352941,0.0514705882352941,7
"2014","1400","G3N","September 30, 2014","QUÉBEC",128,NA,NA,105,1.21904761904762,0.133333333333333,3.87234042553191
"2014","2410","V6G","December 31, 2014","VANCOUVER",186,NA,NA,1,186,22,15
"2014","2410","V7L","June 30, 2014","VANCOUVER",475,462,13,59,8.05084745762712,0.88135593220339,11.271186440678
"2014","2680","R2L","June 30, 2014","WINNIPEG",14,NA,NA,9,1.55555555555556,0,6.77777777777778
"2014","0340","T5V","March 31, 2014","EDMONTON",222,NA,NA,173,1.28323699421965,0,6.82658959537572
"2014","1060","H9H","June 30, 2014","MONTRÉAL",7,NA,NA,5,1.4,0.4,5
"2014","1265","K1J","June 30, 2014","OTTAWA",30,NA,NA,8,3.75,0.375,7.75
"2014","2270","L6K","March 31, 2014","TORONTO",108,NA,NA,7,15.4285714285714,0.571428571428571,12.7142857142857
"2014","2270","L6Y","June 30, 2014","TORONTO",187,NA,NA,81,2.30864197530864,0,7.11111111111111
"2014","2680","R2R","March 31, 2014","WINNIPEG",2,NA,NA,2,1,0,5.5
"2014","0140","T3B","June 30, 2014","CALGARY",174,NA,NA,91,1.91208791208791,0.0549450549450549,10.1318681318681
"2014","0140","T3R","March 31, 2014","CALGARY",953,NA,NA,637,1.49607535321821,0.00627943485086342,5.7
"2014","2270","M6C","March 31, 2014","TORONTO",12,NA,NA,12,1,0,14.25
"2014","2440","V8T","December 31, 2014","VICTORIA",87,86,1,15,5.8,0.533333333333333,9.13333333333333
"2014","2680","R2C","September 30, 2014","WINNIPEG",268,NA,NA,158,1.69620253164557,0.0253164556962025,7.26751592356688
"2014","0140","T2A","March 31, 2014","CALGARY",36,NA,NA,27,1.33333333333333,0.0740740740740741,7.15384615384615
"2014","1060","J7C","December 31, 2014","MONTRÉAL",340,336,4,135,2.51851851851852,0.244444444444444,5.57
"2014","1265","nan","December 31, 2014","OTTAWA",336,NA,NA,102,3.29411764705882,0.274509803921569,6.05
"2014","1400","G1X","June 30, 2014","QUÉBEC",35,NA,NA,14,2.5,0.642857142857143,4.57142857142857
"2014","2270","M2J","June 30, 2014","TORONTO",903,NA,NA,4,225.75,18.75,22.75
"2014","2440","V8N","March 31, 2014","VICTORIA",20,NA,NA,20,1,0.1,13.45
"2014","2680","R3L","December 31, 2014","WINNIPEG",7,NA,NA,5,1.4,0,9.75
"2014","1060","H4T","September 30, 2014","MONTRÉAL",145,NA,NA,15,9.66666666666667,3,8.15384615384615
"2014","2270","M3M","December 31, 2014","TORONTO",1,NA,NA,1,1,0,18
"2014","2440","nan","December 31, 2014","VICTORIA",271,264,7,208,1.30288461538462,0.105769230769231,6.8994708994709
"2014","2680","R2K","December 31, 2014","WINNIPEG",9,NA,NA,7,1.28571428571429,0,9
"2014","0340","T5H","June 30, 2014","EDMONTON",491,NA,NA,19,25.8421052631579,1.21052631578947,11.4210526315789
"2014","1060","nan","March 31, 2014","MONTRÉAL",2368,2338,30,645,3.67131782945736,0.607751937984496,6.66230936819172
"2014","1700","S7L","December 31, 2014","SASKATOON",505,NA,NA,246,2.05284552845528,0.16260162601626,8.00813008130081
"2014","2270","L6P","September 30, 2014","TORONTO",93,NA,NA,92,1.01086956521739,0,13.054347826087
"2014","2270","M8W","September 30, 2014","TORONTO",123,NA,NA,50,2.46,0.12,14.72
"2014","0580","B3M","September 30, 2014","HALIFAX",241,NA,NA,24,10.0416666666667,0.75,10
"2014","1060","H1T","December 31, 2014","MONTRÉAL",188,NA,NA,5,37.6,4.8,10.4
"2014","2270","M4C","March 31, 2014","TORONTO",12,NA,NA,12,1,0,11.5
"2014","0340","T5E","September 30, 2014","EDMONTON",84,NA,NA,74,1.13513513513514,0,7.37837837837838
"2014","1060","H4R","June 30, 2014","MONTRÉAL",49,NA,NA,8,6.125,0.875,12.25
"2014","2270","L9W","December 31, 2014","TORONTO",159,NA,NA,131,1.21374045801527,0,5.19354838709677
"2014","2410","V6Y","December 31, 2014","VANCOUVER",194,193,1,71,2.73239436619718,0.0704225352112676,11.8450704225352
"2014","1060","J3Y","June 30, 2014","MONTRÉAL",531,523,8,151,3.51655629139073,0.721854304635762,5.75206611570248
"2014","1490","S0G","June 30, 2014","REGINA",21,NA,NA,19,1.10526315789474,0,22.7894736842105
"2014","2410","V6Z","June 30, 2014","VANCOUVER",757,NA,NA,5,151.4,21.4,21.8
"2014","1060","H1L","September 30, 2014","MONTRÉAL",99,NA,NA,12,8.25,1.91666666666667,9.25
"2014","1060","H2K","September 30, 2014","MONTRÉAL",245,NA,NA,11,22.2727272727273,3.45454545454545,7.63636363636364
"2014","1060","H7Y","March 31, 2014","MONTRÉAL",3,NA,NA,3,1,0,4.5
"2014","1400","G1L","September 30, 2014","QUÉBEC",26,NA,NA,3,8.66666666666667,3,7
"2014","2270","M3K","June 30, 2014","TORONTO",4,NA,NA,4,1,0,14.5
"2014","2270","M4P","December 31, 2014","TORONTO",10,NA,NA,10,1,0,11.5
"2014","2680","R3B","March 31, 2014","WINNIPEG",76,NA,NA,2,38,4,23
"2014","2680","R4A","September 30, 2014","WINNIPEG",22,NA,NA,22,1,0,8.86363636363636
"2014","0340","T8E","March 31, 2014","EDMONTON",5,NA,NA,5,1,0,8
"2014","0610","L8W","December 31, 2014","HAMILTON",78,NA,NA,49,1.59183673469388,0,5.8125
"2014","1400","G6K","December 31, 2014","QUÉBEC",25,NA,NA,15,1.66666666666667,0.4,3.72727272727273
"2014","2270","L6H","September 30, 2014","TORONTO",19,NA,NA,4,4.75,0,11
"2014","1060","H1N","September 30, 2014","MONTRÉAL",71,NA,NA,15,4.73333333333333,2,8.93333333333333
"2014","1060","J7A","September 30, 2014","MONTRÉAL",13,NA,NA,13,1,0,6.77777777777778
"2014","2270","L4K","December 31, 2014","TORONTO",16,NA,NA,4,4,0,9.75
"2014","2270","L5K","March 31, 2014","TORONTO",1,NA,NA,1,1,0,16
"2014","2270","M1N","June 30, 2014","TORONTO",37,NA,NA,36,1.02777777777778,0,11.1388888888889
"2014","0140","T2E","March 31, 2014","CALGARY",366,NA,NA,131,2.79389312977099,0.137404580152672,11.2595419847328
"2014","0340","T5C","March 31, 2014","EDMONTON",2,NA,NA,1,2,0,14
"2014","0610","L9C","December 31, 2014","HAMILTON",149,NA,NA,62,2.40322580645161,0.0806451612903226,7.49152542372881
"2014","2270","L4G","June 30, 2014","TORONTO",413,NA,NA,135,3.05925925925926,0.207407407407407,6.96703296703297
"2014","2270","M3H","March 31, 2014","TORONTO",49,NA,NA,49,1,0,14.5918367346939
"2014","2410","V3K","December 31, 2014","VANCOUVER",187,164,23,70,2.67142857142857,0.214285714285714,9.67142857142857
"2014","2680","R4H","March 31, 2014","WINNIPEG",37,NA,NA,37,1,0,6.75862068965517
"2014","1265","K1G","September 30, 2014","OTTAWA",25,NA,NA,2,12.5,1.5,12
"2014","2270","L6R","December 31, 2014","TORONTO",669,NA,NA,399,1.67669172932331,0,13.7619047619048
"2014","2680","R4L","September 30, 2014","WINNIPEG",8,NA,NA,8,1,0,7
"2014","1400","G6J","March 31, 2014","QUÉBEC",36,NA,NA,22,1.63636363636364,0.0909090909090909,4.23076923076923
"2014","2440","V8S","June 30, 2014","VICTORIA",89,88,1,65,1.36923076923077,0.123076923076923,13.35
"2014","1400","G2B","September 30, 2014","QUÉBEC",206,NA,NA,22,9.36363636363636,2.27272727272727,6
"2014","2270","L4C","December 31, 2014","TORONTO",162,NA,NA,145,1.11724137931034,0,10.7847222222222
"2014","2270","M4L","June 30, 2014","TORONTO",7,NA,NA,7,1,0,12.2857142857143
"2014","2410","V6A","September 30, 2014","VANCOUVER",260,NA,NA,17,15.2941176470588,2.35294117647059,14.2352941176471
"2014","2270","M2N","December 31, 2014","TORONTO",481,NA,NA,132,3.64393939393939,0.272727272727273,14.906976744186
"2014","2410","V7M","September 30, 2014","VANCOUVER",18,13,5,18,1,0.222222222222222,11.3888888888889
"2014","1060","J3E","December 31, 2014","MONTRÉAL",53,NA,NA,8,6.625,1.125,5
"2014","1265","K4M","December 31, 2014","OTTAWA",29,NA,NA,29,1,0,7.06896551724138
"2014","1700","S7K","June 30, 2014","SASKATOON",27,NA,NA,17,1.58823529411765,0.117647058823529,9.11764705882353
"2014","2270","M1J","June 30, 2014","TORONTO",1,NA,NA,1,1,0,NA
"2014","1265","K1S","March 31, 2014","OTTAWA",272,NA,NA,27,10.0740740740741,1.7037037037037,10.9259259259259
"2014","2270","L5J","March 31, 2014","TORONTO",24,NA,NA,16,1.5,0,17
"2014","2270","M5T","September 30, 2014","TORONTO",319,NA,NA,2,159.5,21,21.5
"2014","2680","R0G","September 30, 2014","WINNIPEG",56,NA,NA,49,1.14285714285714,0,6.28571428571429
"2014","2270","M1H","December 31, 2014","TORONTO",11,NA,NA,2,5.5,0,13
"2014","2270","M4K","June 30, 2014","TORONTO",8,NA,NA,6,1.33333333333333,0.666666666666667,13.1666666666667
"2014","2410","V2W","June 30, 2014","VANCOUVER",83,NA,NA,36,2.30555555555556,0,8.97058823529412
"2014","2680","R0A","March 31, 2014","WINNIPEG",71,NA,NA,51,1.3921568627451,0.0588235294117647,6.69565217391304
"2014","1060","J5T","June 30, 2014","MONTRÉAL",51,48,3,48,1.0625,0.0416666666666667,4.9
"2014","2270","L4S","December 31, 2014","TORONTO",111,NA,NA,31,3.58064516129032,0,29.4193548387097
"2014","1060","J4H","June 30, 2014","MONTRÉAL",8,NA,NA,3,2.66666666666667,2,5.33333333333333
"2014","1060","J4R","December 31, 2014","MONTRÉAL",140,NA,NA,4,35,4.25,10.25
"2014","1400","G1Y","December 31, 2014","QUÉBEC",6,NA,NA,5,1.2,0,5
"2014","1400","G6Z","September 30, 2014","QUÉBEC",122,121,1,69,1.76811594202899,0.318840579710145,4.62857142857143
"2014","0580","B3J","December 31, 2014","HALIFAX",146,NA,NA,1,146,8,22
"2014","2270","M4N","March 31, 2014","TORONTO",59,NA,NA,52,1.13461538461538,0,14.8235294117647
"2014","2270","M4R","December 31, 2014","TORONTO",5,NA,NA,5,1,0,13.2
"2014","2410","V3X","December 31, 2014","VANCOUVER",608,543,65,337,1.80415430267062,0.0118694362017804,8.24850299401198
"2014","2410","V6R","September 30, 2014","VANCOUVER",97,89,8,90,1.07777777777778,0.0666666666666667,13.1777777777778
"2014","2270","M6G","June 30, 2014","TORONTO",3,NA,NA,2,1.5,0,25.5
"2014","2410","V3H","December 31, 2014","VANCOUVER",24,NA,NA,23,1.04347826086957,0,12.7727272727273
"2014","2410","V5C","March 31, 2014","VANCOUVER",55,54,1,54,1.01851851851852,0,14.3962264150943
"2014","1265","K4K","September 30, 2014","OTTAWA",98,NA,NA,66,1.48484848484848,0,4.66101694915254
"2014","1265","K4R","June 30, 2014","OTTAWA",53,NA,NA,48,1.10416666666667,0,4.89130434782609
"2014","2270","M2K","June 30, 2014","TORONTO",166,NA,NA,17,9.76470588235294,0.411764705882353,14.4705882352941
"2014","2680","R3J","June 30, 2014","WINNIPEG",66,NA,NA,25,2.64,0.12,6.76
"2014","0340","T5A","December 31, 2014","EDMONTON",4,NA,NA,2,2,0,9
"2014","0340","T6J","September 30, 2014","EDMONTON",13,NA,NA,8,1.625,0,12
"2014","1265","K2J","March 31, 2014","OTTAWA",1073,NA,NA,584,1.83732876712329,0.0479452054794521,6.73539518900344
"2014","2270","L0G","March 31, 2014","TORONTO",150,NA,NA,142,1.05633802816901,0,11.6666666666667
"2014","2270","M4G","September 30, 2014","TORONTO",311,NA,NA,32,9.71875,0.28125,18.71875
"2014","1400","G7A","March 31, 2014","QUÉBEC",90,NA,NA,33,2.72727272727273,0.363636363636364,4.13333333333333
"2014","2680","R3V","March 31, 2014","WINNIPEG",77,NA,NA,7,11,0.571428571428571,6.85714285714286
"2014","0140","T2N","September 30, 2014","CALGARY",357,NA,NA,122,2.92622950819672,0.172131147540984,13.8032786885246
"2014","2440","V8Y","September 30, 2014","VICTORIA",11,NA,NA,11,1,0,14
"2014","1060","H2V","June 30, 2014","MONTRÉAL",21,NA,NA,5,4.2,1.4,25.4
"2014","1400","G3B","September 30, 2014","QUÉBEC",31,NA,NA,30,1.03333333333333,0.0666666666666667,4.7
"2014","1490","S4V","June 30, 2014","REGINA",483,NA,NA,267,1.80898876404494,0.0674157303370786,11.0486891385768
"2014","2410","V3W","June 30, 2014","VANCOUVER",181,158,23,117,1.54700854700855,0.0341880341880342,9.02564102564103
"2014","1060","H2S","September 30, 2014","MONTRÉAL",92,NA,NA,16,5.75,2.125,9.375
"2014","2270","L4W","March 31, 2014","TORONTO",1,NA,NA,1,1,0,17
"2014","2270","M1R","September 30, 2014","TORONTO",4,NA,NA,4,1,0,12
"2014","2680","R1A","June 30, 2014","WINNIPEG",57,NA,NA,57,1,0,6.03846153846154
"2014","0140","T3A","September 30, 2014","CALGARY",79,NA,NA,38,2.07894736842105,0,6.78947368421053
"2014","0140","T3K","June 30, 2014","CALGARY",313,NA,NA,157,1.99363057324841,0.0254777070063694,6.23717948717949
"2014","0340","T6C","September 30, 2014","EDMONTON",108,NA,NA,55,1.96363636363636,0.0727272727272727,9.18181818181818
"2014","2270","L6C","March 31, 2014","TORONTO",450,NA,NA,289,1.55709342560554,0,6.94285714285714
"2014","2410","V5W","June 30, 2014","VANCOUVER",201,173,28,130,1.54615384615385,0.0769230769230769,8.7578125
"2014","1400","G1E","March 31, 2014","QUÉBEC",338,337,1,42,8.04761904761905,1.83333333333333,5.20588235294118
"2014","1700","S7W","December 31, 2014","SASKATOON",160,NA,NA,25,6.4,0.2,12.88
"2014","2270","M8Z","December 31, 2014","TORONTO",18,NA,NA,18,1,0,14.3529411764706
"2014","2680","R3P","December 31, 2014","WINNIPEG",3,NA,NA,3,1,0,16
"2014","0580","B3A","September 30, 2014","HALIFAX",88,NA,NA,9,9.77777777777778,0.666666666666667,9.88888888888889
"2014","1400","G3E","March 31, 2014","QUÉBEC",204,203,1,118,1.72881355932203,0.0508474576271186,5.36842105263158
"2014","2270","L6A","December 31, 2014","TORONTO",451,NA,NA,144,3.13194444444444,0.159722222222222,11.1468531468531
"2014","2410","V1M","June 30, 2014","VANCOUVER",156,154,2,37,4.21621621621622,0.189189189189189,7.05714285714286
"2014","2410","V4L","June 30, 2014","VANCOUVER",9,NA,NA,9,1,0.111111111111111,9.77777777777778
"2014","1060","J3X","September 30, 2014","MONTRÉAL",77,NA,NA,20,3.85,0.4,7
"2014","2270","L3R","September 30, 2014","TORONTO",1196,NA,NA,32,37.375,2.53125,13.1935483870968
"2014","2270","L7B","December 31, 2014","TORONTO",204,NA,NA,145,1.40689655172414,0,9.24827586206897
"2014","2680","R3A","September 30, 2014","WINNIPEG",26,NA,NA,14,1.85714285714286,0,6.42857142857143
"2014","0140","T2K","June 30, 2014","CALGARY",13,NA,NA,9,1.44444444444444,0,11.5555555555556
"2014","0610","L8P","March 31, 2014","HAMILTON",77,NA,NA,2,38.5,4.5,21
"2014","1060","H9S","September 30, 2014","MONTRÉAL",180,NA,NA,10,18,0.8,8.33333333333333
"2014","2270","M2L","December 31, 2014","TORONTO",13,NA,NA,13,1,0,25.1538461538462
"2014","2410","V3R","September 30, 2014","VANCOUVER",289,273,16,74,3.90540540540541,0.175675675675676,8.16216216216216
"2014","2410","V7P","March 31, 2014","VANCOUVER",4,NA,NA,4,1,0.5,8.75
"2014","0580","B0J","March 31, 2014","HALIFAX",87,NA,NA,85,1.02352941176471,0,9.29411764705882
"2014","0580","B3N","December 31, 2014","HALIFAX",14,NA,NA,11,1.27272727272727,0,10.8181818181818
"2014","1060","H2J","December 31, 2014","MONTRÉAL",13,NA,NA,2,6.5,1.5,9
"2014","1060","H7R","June 30, 2014","MONTRÉAL",53,52,1,43,1.23255813953488,0.13953488372093,6.76315789473684
"2014","1060","J5A","September 30, 2014","MONTRÉAL",276,NA,NA,74,3.72972972972973,0.527027027027027,4.91935483870968
"2014","1060","J6Y","December 31, 2014","MONTRÉAL",18,17,1,11,1.63636363636364,0.272727272727273,7.57142857142857
"2014","1400","G2M","September 30, 2014","QUÉBEC",88,85,3,66,1.33333333333333,0.0606060606060606,5.1
"2014","2270","M4V","June 30, 2014","TORONTO",14,NA,NA,10,1.4,0,17.6
"2014","1060","H4H","March 31, 2014","MONTRÉAL",7,NA,NA,2,3.5,1,8.5
"2014","2270","nan","September 30, 2014","TORONTO",9162,9161,1,4682,1.95685604442546,0.045279794959419,8.88901003052769
"2014","0140","T3H","September 30, 2014","CALGARY",508,NA,NA,342,1.48538011695906,0.0350877192982456,7.51204819277108
"2014","0340","T9G","December 31, 2014","EDMONTON",4,NA,NA,3,1.33333333333333,0,11
"2014","1265","K1K","March 31, 2014","OTTAWA",111,NA,NA,8,13.875,2.125,10.25
"2014","1400","G1J","March 31, 2014","QUÉBEC",91,NA,NA,5,18.2,4,12.4
"2014","1060","H9W","September 30, 2014","MONTRÉAL",12,NA,NA,9,1.33333333333333,0.222222222222222,11.5555555555556
"2014","1700","S0K","September 30, 2014","SASKATOON",88,NA,NA,87,1.01149425287356,0,6.55421686746988
"2014","0140","T0M","September 30, 2014","CALGARY",27,NA,NA,26,1.03846153846154,0,5.44
"2014","0140","T2J","September 30, 2014","CALGARY",149,NA,NA,52,2.86538461538462,0.115384615384615,10.3076923076923
"2014","0580","B2T","September 30, 2014","HALIFAX",66,NA,NA,66,1,0,6.35087719298246
"2014","0610","N1R","December 31, 2014","HAMILTON",9,NA,NA,9,1,0,9.33333333333333
"2014","1060","J6R","June 30, 2014","MONTRÉAL",68,NA,NA,55,1.23636363636364,0,4.62790697674419
"2014","1265","K2M","December 31, 2014","OTTAWA",338,NA,NA,228,1.48245614035088,0,7.3568281938326
"2014","1265","K2P","September 30, 2014","OTTAWA",632,NA,NA,5,126.4,12.8,19
"2014","2410","V6N","December 31, 2014","VANCOUVER",133,118,15,133,1,0.0601503759398496,13.2213740458015
"2014","1060","H1G","December 31, 2014","MONTRÉAL",2,NA,NA,2,1,0,9
"2014","1060","J3H","December 31, 2014","MONTRÉAL",125,NA,NA,34,3.67647058823529,0.382352941176471,6.76666666666667
"2014","1060","J4J","September 30, 2014","MONTRÉAL",39,NA,NA,15,2.6,1.2,5.28571428571429
"2014","1265","K1H","March 31, 2014","OTTAWA",11,NA,NA,10,1.1,0,11.2
"2014","2270","M9M","March 31, 2014","TORONTO",71,NA,NA,34,2.08823529411765,0,26.3823529411765
"2014","1060","H4W","March 31, 2014","MONTRÉAL",204,NA,NA,8,25.5,2.5,10.875
"2014","1060","J7R","September 30, 2014","MONTRÉAL",99,NA,NA,20,4.95,0.85,5.875
"2014","1265","K4P","March 31, 2014","OTTAWA",34,NA,NA,32,1.0625,0,6.96875
"2014","1400","G3C","September 30, 2014","QUÉBEC",124,123,1,103,1.20388349514563,0.0194174757281553,4.86538461538461
"2014","2410","V6C","December 31, 2014","VANCOUVER",134,NA,NA,1,134,22,21
"2014","0140","T1X","September 30, 2014","CALGARY",448,NA,NA,393,1.13994910941476,0,6.90439276485788
"2014","0140","T2S","June 30, 2014","CALGARY",25,NA,NA,25,1,0,20.68
"2014","0140","T3Z","March 31, 2014","CALGARY",25,NA,NA,25,1,0,7.57894736842105
"2014","1400","G1R","June 30, 2014","QUÉBEC",83,NA,NA,2,41.5,4.5,7
"2014","1700","S0L","March 31, 2014","SASKATOON",8,NA,NA,8,1,0,5.125
"2014","1265","K2G","December 31, 2014","OTTAWA",84,NA,NA,49,1.71428571428571,0,6.83673469387755
"2014","1060","J5Y","March 31, 2014","MONTRÉAL",75,74,1,58,1.29310344827586,0.241379310344828,5.18181818181818
"2014","2270","L9T","March 31, 2014","TORONTO",22,NA,NA,7,3.14285714285714,0,17.4285714285714
"2014","2410","V7T","September 30, 2014","VANCOUVER",170,NA,NA,31,5.48387096774194,0.354838709677419,14.258064516129
"2014","0610","L8N","December 31, 2014","HAMILTON",9,NA,NA,3,3,0,6.33333333333333
"2014","1060","H3E","September 30, 2014","MONTRÉAL",436,NA,NA,4,109,14.5,14.25
"2014","2270","L7A","September 30, 2014","TORONTO",299,NA,NA,36,8.30555555555556,0.222222222222222,5.91428571428571
"2014","2410","V7H","September 30, 2014","VANCOUVER",1,NA,NA,1,1,0,13
"2014","0140","T4C","March 31, 2014","CALGARY",766,NA,NA,562,1.36298932384342,0.00355871886120996,5.95387453874539
"2014","0340","T6K","March 31, 2014","EDMONTON",6,NA,NA,6,1,0,6.66666666666667
"2014","2270","M3L","September 30, 2014","TORONTO",27,NA,NA,7,3.85714285714286,0,24.5714285714286
"2014","2270","M4M","June 30, 2014","TORONTO",31,NA,NA,6,5.16666666666667,1,12.6
"2014","2410","V3M","September 30, 2014","VANCOUVER",183,NA,NA,64,2.859375,0.578125,9.15873015873016
"2014","0580","B3G","December 31, 2014","HALIFAX",17,NA,NA,14,1.21428571428571,0,6.08333333333333
"2014","0610","L9A","March 31, 2014","HAMILTON",20,NA,NA,20,1,0,7.57894736842105
"2014","1060","J5Z","December 31, 2014","MONTRÉAL",269,NA,NA,34,7.91176470588235,1.20588235294118,8.7
"2014","1060","J7Y","September 30, 2014","MONTRÉAL",251,249,2,81,3.09876543209877,0.740740740740741,6.65573770491803
"2014","2270","M3C","December 31, 2014","TORONTO",3,NA,NA,3,1,0,23.6666666666667
"2014","2270","M4E","June 30, 2014","TORONTO",125,NA,NA,14,8.92857142857143,1.07142857142857,16.4285714285714
"2014","2270","M6S","September 30, 2014","TORONTO",300,NA,NA,8,37.5,2,18.125
"2014","1060","H1P","March 31, 2014","MONTRÉAL",5,NA,NA,5,1,0,9
"2014","1060","H7N","March 31, 2014","MONTRÉAL",83,NA,NA,9,9.22222222222222,2.33333333333333,6.11111111111111
"2014","2270","M9W","September 30, 2014","TORONTO",45,NA,NA,29,1.55172413793103,0,13.7931034482759
"2014","2680","R2H","December 31, 2014","WINNIPEG",41,NA,NA,12,3.41666666666667,0.5,8.16666666666667
"2014","2270","M1L","June 30, 2014","TORONTO",165,NA,NA,28,5.89285714285714,0.214285714285714,11
"2014","0140","T2R","December 31, 2014","CALGARY",301,NA,NA,3,100.333333333333,14,15
"2014","0610","L8J","December 31, 2014","HAMILTON",104,NA,NA,90,1.15555555555556,0,7.28235294117647
"2014","1060","H8N","September 30, 2014","MONTRÉAL",162,NA,NA,3,54,4.33333333333333,14.6666666666667
"2014","1060","H8R","September 30, 2014","MONTRÉAL",12,NA,NA,5,2.4,1.2,14.2
"2014","2270","L6B","September 30, 2014","TORONTO",188,186,2,150,1.25333333333333,0.00666666666666667,6.29787234042553
"2014","2410","V0N","December 31, 2014","VANCOUVER",13,12,1,13,1,0,19.75
"2014","2680","R2N","September 30, 2014","WINNIPEG",266,NA,NA,155,1.71612903225806,0.032258064516129,5.73509933774834
"2014","1265","K2H","June 30, 2014","OTTAWA",6,NA,NA,4,1.5,0,7.25
"2014","2440","V9B","March 31, 2014","VICTORIA",198,183,15,157,1.26114649681529,0.248407643312102,6.96753246753247
"2014","2410","V5S","September 30, 2014","VANCOUVER",103,83,20,103,1,0.029126213592233,9.59223300970874
"2014","0610","L9H","March 31, 2014","HAMILTON",13,NA,NA,13,1,0,8.84615384615385
"2014","1060","H3M","December 31, 2014","MONTRÉAL",8,NA,NA,3,2.66666666666667,0.666666666666667,6.33333333333333
"2014","2410","V5A","September 30, 2014","VANCOUVER",88,NA,NA,31,2.83870967741935,0.129032258064516,13.4516129032258
"2014","2410","V5P","September 30, 2014","VANCOUVER",95,77,18,95,1,0.0526315789473684,9.97894736842105
"2014","2410","V6W","March 31, 2014","VANCOUVER",69,68,1,15,4.6,0.6,15.6666666666667
"2014","2440","V8W","June 30, 2014","VICTORIA",288,NA,NA,6,48,5.33333333333333,13.5
"2014","0340","T5Z","December 31, 2014","EDMONTON",366,NA,NA,180,2.03333333333333,0.0444444444444444,8.05555555555556
"2014","0340","T6E","September 30, 2014","EDMONTON",132,NA,NA,43,3.06976744186047,0.0930232558139535,8.81395348837209
"2014","1060","H7M","March 31, 2014","MONTRÉAL",3,NA,NA,3,1,0,3
"2014","1700","S7H","March 31, 2014","SASKATOON",59,NA,NA,22,2.68181818181818,0.136363636363636,9.86363636363636
"2014","2410","V4B","June 30, 2014","VANCOUVER",119,93,26,102,1.16666666666667,0.0588235294117647,10.3267326732673
"2014","0610","L8S","December 31, 2014","HAMILTON",1,NA,NA,1,1,0,12
"2014","1265","K1Z","December 31, 2014","OTTAWA",172,NA,NA,44,3.90909090909091,0.295454545454545,10.093023255814
"2014","1400","G1H","June 30, 2014","QUÉBEC",76,NA,NA,7,10.8571428571429,1.28571428571429,9.75
"2014","1490","S4S","December 31, 2014","REGINA",191,NA,NA,17,11.2352941176471,0.941176470588235,11.5882352941176
"2014","2410","V3Y","June 30, 2014","VANCOUVER",99,NA,NA,8,12.375,0.5,17
"2014","0340","T0G","September 30, 2014","EDMONTON",1,NA,NA,1,1,0,9
