Year,Region,Sex,Age,Pop
2017,1,2,63,1856
2017,1,2,64,1772
2017,1,2,65,1654
2017,1,2,66,1573
2017,1,2,67,1524
2017,1,2,68,1518
2017,1,2,69,1530
2017,1,2,70,1483
2017,1,2,71,1256
2017,1,2,72,1149
2017,1,2,73,1192
2017,1,2,74,1086
2017,1,2,75,982
2017,1,2,76,941
2017,1,2,77,826
2017,1,2,78,831
2017,1,2,79,816
2017,1,2,80,730
2017,1,2,81,679
2017,1,2,82,674
2017,1,2,83,611
2017,1,2,84,628
2017,1,2,85,539
2017,1,2,86,559
2017,1,2,87,479
2017,1,2,88,401
2017,1,2,89,421
2017,1,2,90+,1637
2018,1,2,Total,152264
2018,1,2,0,1981
2018,1,2,1,1970
2018,1,2,2,2014
2018,1,2,3,2006
2018,1,2,4,1964
2018,1,2,5,2013
2018,1,2,6,1971
2018,1,2,7,1978
2018,1,2,8,2057
2018,1,2,9,2042
2018,1,2,10,2087
2018,1,2,11,1937
2018,1,2,12,1941
2018,1,2,13,1872
2018,1,2,14,1970
2018,1,2,15,1842
2018,1,2,16,1900
2018,1,2,17,1961
2018,1,2,18,1894
2018,1,2,19,1931
2018,1,2,20,1953
2018,1,2,21,1958
2018,1,2,22,1915
2018,1,2,23,2052
2018,1,2,24,1922
2018,1,2,25,1909
2018,1,2,26,1951
2018,1,2,27,2032
2018,1,2,28,2053
2018,1,2,29,2014
2018,1,2,30,1953
2018,1,2,31,2015
2018,1,2,32,2092
2018,1,2,33,2083
2018,1,2,34,2047
2018,1,2,35,2013
2018,1,2,36,2038
2018,1,2,37,2097
2018,1,2,38,2038
2018,1,2,39,1959
2018,1,2,40,1897
2018,1,2,41,1852
2018,1,2,42,1758
2018,1,2,43,1739
2018,1,2,44,1727
2018,1,2,45,1666
2018,1,2,46,1756
2018,1,2,47,1723
2018,1,2,48,1694
2018,1,2,49,1654
2018,1,2,50,1665
2018,1,2,51,1731
2018,1,2,52,1730
2018,1,2,53,1877
2018,1,2,54,1976
2018,1,2,55,2011
2018,1,2,56,2029
2018,1,2,57,2027
2018,1,2,58,1984
2018,1,2,59,1996
2018,1,2,60,2008
2018,1,2,61,2010
2018,1,2,62,1984
2018,1,2,63,1933
2018,1,2,64,1854
2018,1,2,65,1759
2018,1,2,66,1651
2018,1,2,67,1556
2018,1,2,68,1507
2018,1,2,69,1504
2018,1,2,70,1515
2018,1,2,71,1461
2018,1,2,72,1239
2018,1,2,73,1130
2018,1,2,74,1176
2018,1,2,75,1073
2018,1,2,76,967
2018,1,2,77,927
2018,1,2,78,808
2018,1,2,79,815
2018,1,2,80,796
2018,1,2,81,707
2018,1,2,82,654
2018,1,2,83,639
2018,1,2,84,585
2018,1,2,85,582
2018,1,2,86,499
2018,1,2,87,524
2018,1,2,88,441
2018,1,2,89,353
2018,1,2,90+,1690
2019,1,2,Total,154580
2019,1,2,0,2050
2019,1,2,1,2010
2019,1,2,2,2005
2019,1,2,3,2050
2019,1,2,4,2040
2019,1,2,5,2000
2019,1,2,6,2045
2019,1,2,7,2000
2019,1,2,8,2005
2019,1,2,9,2085
2019,1,2,10,2070
2019,1,2,11,2115
2019,1,2,12,1970
2019,1,2,13,1975
2019,1,2,14,1910
2019,1,2,15,2015
2019,1,2,16,1885
2019,1,2,17,1945
2019,1,2,18,2020
2019,1,2,19,1940
2019,1,2,20,1980
2019,1,2,21,1995
2019,1,2,22,2000
2019,1,2,23,1955
2019,1,2,24,2085
2019,1,2,25,1935
2019,1,2,26,1920
2019,1,2,27,1960
2019,1,2,28,2040
2019,1,2,29,2060
2019,1,2,30,2025
2019,1,2,31,1970
2019,1,2,32,2030
2019,1,2,33,2115
2019,1,2,34,2105
2019,1,2,35,2070
2019,1,2,36,2035
2019,1,2,37,2060
2019,1,2,38,2120
2019,1,2,39,2065
2019,1,2,40,1985
2019,1,2,41,1920
2019,1,2,42,1870
2019,1,2,43,1775
2019,1,2,44,1750
2019,1,2,45,1740
2019,1,2,46,1675
2019,1,2,47,1760
2019,1,2,48,1725
2019,1,2,49,1700
2019,1,2,50,1660
2019,1,2,51,1670
2019,1,2,52,1735
2019,1,2,53,1730
2019,1,2,54,1880
2019,1,2,55,1980
2019,1,2,56,2010
2019,1,2,57,2025
2019,1,2,58,2025
2019,1,2,59,1980
2019,1,2,60,1990
2019,1,2,61,2005
2019,1,2,62,2005
2019,1,2,63,1980
2019,1,2,64,1920
2019,1,2,65,1845
2019,1,2,66,1740
2019,1,2,67,1635
2019,1,2,68,1545
2019,1,2,69,1495
2019,1,2,70,1485
2019,1,2,71,1500
2019,1,2,72,1440
2019,1,2,73,1225
2019,1,2,74,1110
2019,1,2,75,1150
2019,1,2,76,1055
2019,1,2,77,945
2019,1,2,78,905
2019,1,2,79,785
2019,1,2,80,790
2019,1,2,81,765
2019,1,2,82,675
2019,1,2,83,625
2019,1,2,84,595
2019,1,2,85,545
2019,1,2,86,540
2019,1,2,87,455
2019,1,2,88,475
2019,1,2,89,400
2019,1,2,90+,1700
2020,1,2,Total,157020
2020,1,2,0,2100
2020,1,2,1,2080
2020,1,2,2,2045
2020,1,2,3,2040
2020,1,2,4,2080
2020,1,2,5,2075
2020,1,2,6,2030
2020,1,2,7,2075
2020,1,2,8,2030
2020,1,2,9,2035
2020,1,2,10,2120
2020,1,2,11,2105
2020,1,2,12,2150
2020,1,2,13,2010
2020,1,2,14,2020
2020,1,2,15,1955
2020,1,2,16,2055
2020,1,2,17,1930
2020,1,2,18,2005
2020,1,2,19,2065
2020,1,2,20,1995
2020,1,2,21,2020
2020,1,2,22,2040
2020,1,2,23,2045
2020,1,2,24,1990
2020,1,2,25,2105
2020,1,2,26,1945
2020,1,2,27,1925
2020,1,2,28,1965
2020,1,2,29,2045
2020,1,2,30,2070
2020,1,2,31,2040
2020,1,2,32,1985
2020,1,2,33,2050
2020,1,2,34,2135
2020,1,2,35,2130
2020,1,2,36,2095
2020,1,2,37,2060
2020,1,2,38,2085
2020,1,2,39,2145
2020,1,2,40,2085
2020,1,2,41,2005
2020,1,2,42,1940
2020,1,2,43,1890
2020,1,2,44,1790
2020,1,2,45,1765
2020,1,2,46,1750
2020,1,2,47,1685
2020,1,2,48,1770
2020,1,2,49,1735
2020,1,2,50,1705
2020,1,2,51,1665
2020,1,2,52,1670
2020,1,2,53,1740
2020,1,2,54,1735
2020,1,2,55,1880
2020,1,2,56,1975
2020,1,2,57,2005
2020,1,2,58,2025
2020,1,2,59,2020
2020,1,2,60,1975
2020,1,2,61,1985
2020,1,2,62,2000
2020,1,2,63,2000
2020,1,2,64,1965
2020,1,2,65,1915
2020,1,2,66,1830
2020,1,2,67,1730
2020,1,2,68,1625
2020,1,2,69,1530
2020,1,2,70,1475
2020,1,2,71,1470
2020,1,2,72,1475
2020,1,2,73,1425
2020,1,2,74,1205
2020,1,2,75,1090
2020,1,2,76,1130
2020,1,2,77,1030
2020,1,2,78,925
2020,1,2,79,885
2020,1,2,80,765
2020,1,2,81,765
2020,1,2,82,735
2020,1,2,83,640
2020,1,2,84,580
2020,1,2,85,560
2020,1,2,86,505
2020,1,2,87,500
2020,1,2,88,410
2020,1,2,89,430
2020,1,2,90+,1755
2021,1,2,Total,159650
2021,1,2,0,2170
2021,1,2,1,2140
2021,1,2,2,2115
2021,1,2,3,2080
2021,1,2,4,2070
2021,1,2,5,2110
2021,1,2,6,2100
2021,1,2,7,2060
2021,1,2,8,2100
2021,1,2,9,2055
2021,1,2,10,2065
2021,1,2,11,2155
2021,1,2,12,2145
2021,1,2,13,2195
2021,1,2,14,2060
2021,1,2,15,2075
2021,1,2,16,2015
2021,1,2,17,2115
2021,1,2,18,1990
2021,1,2,19,2065
2021,1,2,20,2120
2021,1,2,21,2040
2021,1,2,22,2060
2021,1,2,23,2070
2021,1,2,24,2065
2021,1,2,25,1985
2021,1,2,26,2095
2021,1,2,27,1935
2021,1,2,28,1910
2021,1,2,29,1955
2021,1,2,30,2040
2021,1,2,31,2075
2021,1,2,32,2050
2021,1,2,33,2000
2021,1,2,34,2070
2021,1,2,35,2160
2021,1,2,36,2155
2021,1,2,37,2125
2021,1,2,38,2090
2021,1,2,39,2115
2021,1,2,40,2175
2021,1,2,41,2115
2021,1,2,42,2035
2021,1,2,43,1965
2021,1,2,44,1910
2021,1,2,45,1810
2021,1,2,46,1780
2021,1,2,47,1765
2021,1,2,48,1700
2021,1,2,49,1780
2021,1,2,50,1745
2021,1,2,51,1715
2021,1,2,52,1670
2021,1,2,53,1680
2021,1,2,54,1745
2021,1,2,55,1745
2021,1,2,56,1890
2021,1,2,57,1985
2021,1,2,58,2010
2021,1,2,59,2025
2021,1,2,60,2020
2021,1,2,61,1975
2021,1,2,62,1990
2021,1,2,63,2000
2021,1,2,64,1995
2021,1,2,65,1965
2021,1,2,66,1905
2021,1,2,67,1820
2021,1,2,68,1720
2021,1,2,69,1615
2021,1,2,70,1515
2021,1,2,71,1460
2021,1,2,72,1445
2021,1,2,73,1455
2021,1,2,74,1405
2021,1,2,75,1185
2021,1,2,76,1070
2021,1,2,77,1110
2021,1,2,78,1015
2021,1,2,79,905
2021,1,2,80,865
2021,1,2,81,740
2021,1,2,82,735
2021,1,2,83,705
2021,1,2,84,605
2021,1,2,85,545
2021,1,2,86,520
2021,1,2,87,465
2021,1,2,88,460
2021,1,2,89,370
2021,1,2,90+,1830
2022,1,2,Total,162820
2022,1,2,0,2230
2022,1,2,1,2215
2022,1,2,2,2185
2022,1,2,3,2155
2022,1,2,4,2120
2022,1,2,5,2105
2022,1,2,6,2145
2022,1,2,7,2130
2022,1,2,8,2090
2022,1,2,9,2135
2022,1,2,10,2095
2022,1,2,11,2110
2022,1,2,12,2205
2022,1,2,13,2205
2022,1,2,14,2260
2022,1,2,15,2130
2022,1,2,16,2150
2022,1,2,17,2090
2022,1,2,18,2195
2022,1,2,19,2065
2022,1,2,20,2135
2022,1,2,21,2180
2022,1,2,22,2085
2022,1,2,23,2100
2022,1,2,24,2100
2022,1,2,25,2065
2022,1,2,26,1980
2022,1,2,27,2085
2022,1,2,28,1925
2022,1,2,29,1905
2022,1,2,30,1950
2022,1,2,31,2050
2022,1,2,32,2095
2022,1,2,33,2070
2022,1,2,34,2025
2022,1,2,35,2105
2022,1,2,36,2195
2022,1,2,37,2195
2022,1,2,38,2160
2022,1,2,39,2130
2022,1,2,40,2150
2022,1,2,41,2210
2022,1,2,42,2150
2022,1,2,43,2065
2022,1,2,44,1990
2022,1,2,45,1935
2022,1,2,46,1830
2022,1,2,47,1805
2022,1,2,48,1785
2022,1,2,49,1715
2022,1,2,50,1795
2022,1,2,51,1760
2022,1,2,52,1730
2022,1,2,53,1685
2022,1,2,54,1695
2022,1,2,55,1760
2022,1,2,56,1755
2022,1,2,57,1895
2022,1,2,58,1990
2022,1,2,59,2015
2022,1,2,60,2030
2022,1,2,61,2030
2022,1,2,62,1980
2022,1,2,63,1990
2022,1,2,64,2000
2022,1,2,65,1995
2022,1,2,66,1955
2022,1,2,67,1895
2022,1,2,68,1810
2022,1,2,69,1710
2022,1,2,70,1600
2022,1,2,71,1500
2022,1,2,72,1440
2022,1,2,73,1430
2022,1,2,74,1435
2022,1,2,75,1380
2022,1,2,76,1165
2022,1,2,77,1055
2022,1,2,78,1095
2022,1,2,79,995
2022,1,2,80,885
2022,1,2,81,845
2022,1,2,82,710
2022,1,2,83,705
2022,1,2,84,665
2022,1,2,85,570
2022,1,2,86,510
2022,1,2,87,485
2022,1,2,88,425
2022,1,2,89,420
2022,1,2,90+,1845
2023,1,2,Total,166380
2023,1,2,0,2290
2023,1,2,1,2280
2023,1,2,2,2265
2023,1,2,3,2235
2023,1,2,4,2200
2023,1,2,5,2155
2023,1,2,6,2140
2023,1,2,7,2180
2023,1,2,8,2170
2023,1,2,9,2130
2023,1,2,10,2180
2023,1,2,11,2145
2023,1,2,12,2170
2023,1,2,13,2270
2023,1,2,14,2275
2023,1,2,15,2340
2023,1,2,16,2220
2023,1,2,17,2240
2023,1,2,18,2180
2023,1,2,19,2280
2023,1,2,20,2145
2023,1,2,21,2205
2023,1,2,22,2240
2023,1,2,23,2135
2023,1,2,24,2135
2023,1,2,25,2100
2023,1,2,26,2060
2023,1,2,27,1970
2023,1,2,28,2075
2023,1,2,29,1915
2023,1,2,30,1900
2023,1,2,31,1965
2023,1,2,32,2070
2023,1,2,33,2115
2023,1,2,34,2100
2023,1,2,35,2065
2023,1,2,36,2145
2023,1,2,37,2240
2023,1,2,38,2240
2023,1,2,39,2205
2023,1,2,40,2170
2023,1,2,41,2195
2023,1,2,42,2255
2023,1,2,43,2185
2023,1,2,44,2095
2023,1,2,45,2020
2023,1,2,46,1965
2023,1,2,47,1855
2023,1,2,48,1825
2023,1,2,49,1805
2023,1,2,50,1735
2023,1,2,51,1815
2023,1,2,52,1775
2023,1,2,53,1745
2023,1,2,54,1700
2023,1,2,55,1710
2023,1,2,56,1770
2023,1,2,57,1765
2023,1,2,58,1905
2023,1,2,59,1995
2023,1,2,60,2020
2023,1,2,61,2040
2023,1,2,62,2035
2023,1,2,63,1990
2023,1,2,64,1990
2023,1,2,65,2000
2023,1,2,66,1985
2023,1,2,67,1950
2023,1,2,68,1890
2023,1,2,69,1800
2023,1,2,70,1695
2023,1,2,71,1585
2023,1,2,72,1480
2023,1,2,73,1425
2023,1,2,74,1410
2023,1,2,75,1415
2023,1,2,76,1365
2023,1,2,77,1150
2023,1,2,78,1035
2023,1,2,79,1075
2023,1,2,80,975
2023,1,2,81,860
2023,1,2,82,815
2023,1,2,83,685
2023,1,2,84,665
2023,1,2,85,630
2023,1,2,86,535
2023,1,2,87,475
2023,1,2,88,450
2023,1,2,89,390
2023,1,2,90+,1910
2024,1,2,Total,170150
2024,1,2,0,2365
2024,1,2,1,2350
2024,1,2,2,2335
2024,1,2,3,2320
2024,1,2,4,2280
2024,1,2,5,2245
2024,1,2,6,2195
2024,1,2,7,2180
2024,1,2,8,2220
2024,1,2,9,2210
2024,1,2,10,2175
2024,1,2,11,2235
2024,1,2,12,2210
2024,1,2,13,2240
2024,1,2,14,2350
2024,1,2,15,2365
2024,1,2,16,2435
2024,1,2,17,2310
2024,1,2,18,2335
2024,1,2,19,2275
2024,1,2,20,2370
2024,1,2,21,2220
2024,1,2,22,2265
2024,1,2,23,2290
2024,1,2,24,2175
2024,1,2,25,2140
2024,1,2,26,2095
2024,1,2,27,2050
2024,1,2,28,1960
2024,1,2,29,2070
2024,1,2,30,1915
2024,1,2,31,1915
2024,1,2,32,1985
2024,1,2,33,2095
2024,1,2,34,2150
2024,1,2,35,2140
2024,1,2,36,2105
2024,1,2,37,2195
2024,1,2,38,2285
2024,1,2,39,2285
2024,1,2,40,2250
2024,1,2,41,2215
2024,1,2,42,2235
2024,1,2,43,2290
2024,1,2,44,2220
2024,1,2,45,2125
2024,1,2,46,2050
2024,1,2,47,1990
2024,1,2,48,1880
2024,1,2,49,1845
2024,1,2,50,1825
2024,1,2,51,1750
2024,1,2,52,1830
2024,1,2,53,1790
2024,1,2,54,1755
2024,1,2,55,1715
2024,1,2,56,1720
2024,1,2,57,1780
2024,1,2,58,1775
2024,1,2,59,1915
2024,1,2,60,2000
2024,1,2,61,2030
2024,1,2,62,2045
2024,1,2,63,2040
2024,1,2,64,1985
2024,1,2,65,1990
2024,1,2,66,1995
2024,1,2,67,1980
2024,1,2,68,1940
2024,1,2,69,1880
2024,1,2,70,1785
2024,1,2,71,1680
2024,1,2,72,1565
2024,1,2,73,1465
2024,1,2,74,1410
2024,1,2,75,1390
2024,1,2,76,1395
2024,1,2,77,1345
2024,1,2,78,1135
2024,1,2,79,1020
2024,1,2,80,1055
2024,1,2,81,950
2024,1,2,82,830
2024,1,2,83,785
2024,1,2,84,645
2024,1,2,85,630
2024,1,2,86,595
2024,1,2,87,500
2024,1,2,88,440
2024,1,2,89,415
2024,1,2,90+,1940
2025,1,2,Total,173865
2025,1,2,0,2430
2025,1,2,1,2420
2025,1,2,2,2400
2025,1,2,3,2385
2025,1,2,4,2365
2025,1,2,5,2320
2025,1,2,6,2280
2025,1,2,7,2235
2025,1,2,8,2220
2025,1,2,9,2260
2025,1,2,10,2255
2025,1,2,11,2230
2025,1,2,12,2295
2025,1,2,13,2275
2025,1,2,14,2315
2025,1,2,15,2435
2025,1,2,16,2455
2025,1,2,17,2525
2025,1,2,18,2405
2025,1,2,19,2425
2025,1,2,20,2360
2025,1,2,21,2440
2025,1,2,22,2280
2025,1,2,23,2315
2025,1,2,24,2330
2025,1,2,25,2175
2025,1,2,26,2135
2025,1,2,27,2085
2025,1,2,28,2040
2025,1,2,29,1950
2025,1,2,30,2065
2025,1,2,31,1930
2025,1,2,32,1935
2025,1,2,33,2010
2025,1,2,34,2125
2025,1,2,35,2190
2025,1,2,36,2185
2025,1,2,37,2150
2025,1,2,38,2240
2025,1,2,39,2330
2025,1,2,40,2330
2025,1,2,41,2295
2025,1,2,42,2255
2025,1,2,43,2270
2025,1,2,44,2320
2025,1,2,45,2250
2025,1,2,46,2150
2025,1,2,47,2075
2025,1,2,48,2010
2025,1,2,49,1900
2025,1,2,50,1865
2025,1,2,51,1840
2025,1,2,52,1765
2025,1,2,53,1840
2025,1,2,54,1800
2025,1,2,55,1770
2025,1,2,56,1725
2025,1,2,57,1730
2025,1,2,58,1790
2025,1,2,59,1785
2025,1,2,60,1920
2025,1,2,61,2010
2025,1,2,62,2035
2025,1,2,63,2050
2025,1,2,64,2040
2025,1,2,65,1990
2025,1,2,66,1985
2025,1,2,67,1990
2025,1,2,68,1970
2025,1,2,69,1930
2025,1,2,70,1865
2025,1,2,71,1770
2025,1,2,72,1660
2025,1,2,73,1550
2025,1,2,74,1450
2025,1,2,75,1385
2025,1,2,76,1370
2025,1,2,77,1375
2025,1,2,78,1325
2025,1,2,79,1115
2025,1,2,80,1000
2025,1,2,81,1025
2025,1,2,82,920
2025,1,2,83,800
2025,1,2,84,745
2025,1,2,85,610
2025,1,2,86,595
2025,1,2,87,560
2025,1,2,88,465
2025,1,2,89,405
2025,1,2,90+,1990
2026,1,2,Total,177495
2026,1,2,0,2505
2026,1,2,1,2485
2026,1,2,2,2465
2026,1,2,3,2445
2026,1,2,4,2430
2026,1,2,5,2400
2026,1,2,6,2355
2026,1,2,7,2315
2026,1,2,8,2270
2026,1,2,9,2260
2026,1,2,10,2305
2026,1,2,11,2305
2026,1,2,12,2285
2026,1,2,13,2360
2026,1,2,14,2350
2026,1,2,15,2395
2026,1,2,16,2515
2026,1,2,17,2540
2026,1,2,18,2615
2026,1,2,19,2490
2026,1,2,20,2505
2026,1,2,21,2430
2026,1,2,22,2495
2026,1,2,23,2325
2026,1,2,24,2350
2026,1,2,25,2330
2026,1,2,26,2170
2026,1,2,27,2125
2026,1,2,28,2075
2026,1,2,29,2035
2026,1,2,30,1950
2026,1,2,31,2080
2026,1,2,32,1950
2026,1,2,33,1960
2026,1,2,34,2040
2026,1,2,35,2160
2026,1,2,36,2230
2026,1,2,37,2230
2026,1,2,38,2195
2026,1,2,39,2280
2026,1,2,40,2370
2026,1,2,41,2365
2026,1,2,42,2330
2026,1,2,43,2290
2026,1,2,44,2300
2026,1,2,45,2350
2026,1,2,46,2275
2026,1,2,47,2175
2026,1,2,48,2095
2026,1,2,49,2030
2026,1,2,50,1915
2026,1,2,51,1880
2026,1,2,52,1850
2026,1,2,53,1780
2026,1,2,54,1855
2026,1,2,55,1815
2026,1,2,56,1780
2026,1,2,57,1730
2026,1,2,58,1735
2026,1,2,59,1795
2026,1,2,60,1790
2026,1,2,61,1930
2026,1,2,62,2020
2026,1,2,63,2040
2026,1,2,64,2050
2026,1,2,65,2040
2026,1,2,66,1980
2026,1,2,67,1975
2026,1,2,68,1980
2026,1,2,69,1960
2026,1,2,70,1915
2026,1,2,71,1850
2026,1,2,72,1750
2026,1,2,73,1645
2026,1,2,74,1535
2026,1,2,75,1425
2026,1,2,76,1370
2026,1,2,77,1350
2026,1,2,78,1355
2026,1,2,79,1305
2026,1,2,80,1095
2026,1,2,81,970
2026,1,2,82,990
2026,1,2,83,885
2026,1,2,84,760
2026,1,2,85,710
2026,1,2,86,575
2026,1,2,87,555
2026,1,2,88,520
2026,1,2,89,425
2026,1,2,90+,2025
2027,1,2,Total,180950
2027,1,2,0,2575
2027,1,2,1,2550
2027,1,2,2,2525
2027,1,2,3,2510
2027,1,2,4,2485
2027,1,2,5,2465
2027,1,2,6,2435
2027,1,2,7,2390
2027,1,2,8,2350
2027,1,2,9,2305
2027,1,2,10,2300
2027,1,2,11,2350
2027,1,2,12,2355
2027,1,2,13,2345
2027,1,2,14,2425
2027,1,2,15,2420
2027,1,2,16,2470
2027,1,2,17,2595
2027,1,2,18,2620
2027,1,2,19,2690
2027,1,2,20,2560
2027,1,2,21,2565
2027,1,2,22,2480
2027,1,2,23,2540
2027,1,2,24,2360
2027,1,2,25,2350
2027,1,2,26,2325
2027,1,2,27,2165
2027,1,2,28,2115
2027,1,2,29,2070
2027,1,2,30,2030
2027,1,2,31,1960
2027,1,2,32,2095
2027,1,2,33,1970
2027,1,2,34,1985
2027,1,2,35,2070
2027,1,2,36,2200
2027,1,2,37,2270
2027,1,2,38,2265
2027,1,2,39,2230
2027,1,2,40,2320
2027,1,2,41,2410
2027,1,2,42,2400
2027,1,2,43,2360
2027,1,2,44,2320
2027,1,2,45,2325
2027,1,2,46,2370
2027,1,2,47,2295
2027,1,2,48,2190
2027,1,2,49,2110
2027,1,2,50,2045
2027,1,2,51,1930
2027,1,2,52,1890
2027,1,2,53,1865
2027,1,2,54,1790
2027,1,2,55,1865
2027,1,2,56,1820
2027,1,2,57,1790
2027,1,2,58,1740
2027,1,2,59,1745
2027,1,2,60,1800
2027,1,2,61,1795
2027,1,2,62,1935
2027,1,2,63,2020
2027,1,2,64,2040
2027,1,2,65,2050
2027,1,2,66,2035
2027,1,2,67,1975
2027,1,2,68,1970
2027,1,2,69,1965
2027,1,2,70,1940
2027,1,2,71,1895
2027,1,2,72,1825
2027,1,2,73,1730
2027,1,2,74,1625
2027,1,2,75,1515
2027,1,2,76,1410
2027,1,2,77,1350
2027,1,2,78,1330
2027,1,2,79,1330
2027,1,2,80,1280
2027,1,2,81,1065
2027,1,2,82,935
2027,1,2,83,955
2027,1,2,84,845
2027,1,2,85,720
2027,1,2,86,670
2027,1,2,87,535
2027,1,2,88,510
2027,1,2,89,475
2027,1,2,90+,2080
2028,1,2,Total,184300
2028,1,2,0,2660
2028,1,2,1,2620
2028,1,2,2,2590
2028,1,2,3,2565
2028,1,2,4,2545
2028,1,2,5,2520
2028,1,2,6,2495
2028,1,2,7,2465
2028,1,2,8,2420
2028,1,2,9,2380
2028,1,2,10,2340
2028,1,2,11,2340
2028,1,2,12,2395
2028,1,2,13,2410
2028,1,2,14,2405
2028,1,2,15,2495
2028,1,2,16,2490
2028,1,2,17,2545
2028,1,2,18,2670
2028,1,2,19,2690
2028,1,2,20,2755
2028,1,2,21,2615
2028,1,2,22,2610
2028,1,2,23,2515
2028,1,2,24,2565
2028,1,2,25,2360
2028,1,2,26,2345
2028,1,2,27,2315
2028,1,2,28,2155
2028,1,2,29,2105
2028,1,2,30,2070
2028,1,2,31,2040
2028,1,2,32,1975
2028,1,2,33,2115
2028,1,2,34,1995
2028,1,2,35,2015
2028,1,2,36,2105
2028,1,2,37,2235
2028,1,2,38,2305
2028,1,2,39,2300
2028,1,2,40,2265
2028,1,2,41,2350
2028,1,2,42,2440
2028,1,2,43,2430
2028,1,2,44,2385
2028,1,2,45,2340
2028,1,2,46,2345
2028,1,2,47,2390
2028,1,2,48,2310
2028,1,2,49,2205
2028,1,2,50,2125
2028,1,2,51,2055
2028,1,2,52,1940
2028,1,2,53,1900
2028,1,2,54,1870
2028,1,2,55,1800
2028,1,2,56,1875
2028,1,2,57,1830
2028,1,2,58,1795
2028,1,2,59,1745
2028,1,2,60,1750
2028,1,2,61,1805
2028,1,2,62,1805
2028,1,2,63,1940
2028,1,2,64,2020
2028,1,2,65,2040
2028,1,2,66,2045
2028,1,2,67,2025
2028,1,2,68,1965
2028,1,2,69,1955
2028,1,2,70,1945
2028,1,2,71,1925
2028,1,2,72,1870
2028,1,2,73,1805
2028,1,2,74,1710
2028,1,2,75,1600
2028,1,2,76,1495
2028,1,2,77,1390
2028,1,2,78,1325
2028,1,2,79,1305
2028,1,2,80,1300
2028,1,2,81,1250
2028,1,2,82,1030
2028,1,2,83,900
2028,1,2,84,910
2028,1,2,85,805
2028,1,2,86,680
2028,1,2,87,630
2028,1,2,88,495
2028,1,2,89,470
2028,1,2,90+,2180
2029,1,2,Total,187365
2029,1,2,0,2700
2029,1,2,1,2695
2029,1,2,2,2655
2029,1,2,3,2625
2029,1,2,4,2595
2029,1,2,5,2570
2029,1,2,6,2545
2029,1,2,7,2520
2029,1,2,8,2490
2029,1,2,9,2450
2029,1,2,10,2410
2029,1,2,11,2375
2029,1,2,12,2380
2029,1,2,13,2440
2029,1,2,14,2460
2029,1,2,15,2460
2029,1,2,16,2555
2029,1,2,17,2550
2029,1,2,18,2605
2029,1,2,19,2725
2029,1,2,20,2745
2029,1,2,21,2805
2029,1,2,22,2655
2029,1,2,23,2645
2029,1,2,24,2540
2029,1,2,25,2570
2029,1,2,26,2355
2029,1,2,27,2335
2029,1,2,28,2310
2029,1,2,29,2150
2029,1,2,30,2105
2029,1,2,31,2080
2029,1,2,32,2055
2029,1,2,33,1995
2029,1,2,34,2135
2029,1,2,35,2020
2029,1,2,36,2045
2029,1,2,37,2135
2029,1,2,38,2260
2029,1,2,39,2335
2029,1,2,40,2330
2029,1,2,41,2290
2029,1,2,42,2380
2029,1,2,43,2465
2029,1,2,44,2450
2029,1,2,45,2405
2029,1,2,46,2355
2029,1,2,47,2360
2029,1,2,48,2405
2029,1,2,49,2320
2029,1,2,50,2215
2029,1,2,51,2130
2029,1,2,52,2065
2029,1,2,53,1950
2029,1,2,54,1910
2029,1,2,55,1880
2029,1,2,56,1805
2029,1,2,57,1875
2029,1,2,58,1835
2029,1,2,59,1800
2029,1,2,60,1750
2029,1,2,61,1750
2029,1,2,62,1810
2029,1,2,63,1805
2029,1,2,64,1935
2029,1,2,65,2020
2029,1,2,66,2030
2029,1,2,67,2035
2029,1,2,68,2015
2029,1,2,69,1950
2029,1,2,70,1940
2029,1,2,71,1930
2029,1,2,72,1900
2029,1,2,73,1850
2029,1,2,74,1780
2029,1,2,75,1680
2029,1,2,76,1580
2029,1,2,77,1470
2029,1,2,78,1365
2029,1,2,79,1300
2029,1,2,80,1280
2029,1,2,81,1265
2029,1,2,82,1210
2029,1,2,83,995
2029,1,2,84,855
2029,1,2,85,865
2029,1,2,86,760
2029,1,2,87,635
2029,1,2,88,585
2029,1,2,89,455
2029,1,2,90+,2260
2030,1,2,Total,190465
2030,1,2,0,2755
2030,1,2,1,2740
2030,1,2,2,2730
2030,1,2,3,2690
2030,1,2,4,2655
2030,1,2,5,2625
2030,1,2,6,2595
2030,1,2,7,2570
2030,1,2,8,2545
2030,1,2,9,2515
2030,1,2,10,2480
2030,1,2,11,2445
2030,1,2,12,2415
2030,1,2,13,2425
2030,1,2,14,2490
2030,1,2,15,2515
2030,1,2,16,2520
2030,1,2,17,2615
2030,1,2,18,2615
2030,1,2,19,2665
2030,1,2,20,2785
2030,1,2,21,2790
2030,1,2,22,2845
2030,1,2,23,2685
2030,1,2,24,2670
2030,1,2,25,2540
2030,1,2,26,2565
2030,1,2,27,2350
2030,1,2,28,2330
2030,1,2,29,2300
2030,1,2,30,2145
2030,1,2,31,2115
2030,1,2,32,2090
2030,1,2,33,2075
2030,1,2,34,2015
2030,1,2,35,2160
2030,1,2,36,2050
2030,1,2,37,2075
2030,1,2,38,2165
2030,1,2,39,2290
2030,1,2,40,2360
