year,age_group,Alberta,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland,Nova Scotia,Ontario,PEI,Quebec,Saskatchewan
1992,7500,97312,180421,1327782,65816,38368,22671,49752,489526,7874,310392,64719
1993,4,212232,237914,2013667,84166,48053,36277,61117,758211,9508,478693,77123
1993,509,211534,240174,1954420,81613,50069,40454,62173,725292,9905,443937,79832
1993,1014,199876,235539,1957969,78856,52750,46198,62174,696943,9956,487296,80372
1993,1519,184737,224694,1932135,79532,56540,51042,64840,699185,9931,479674,75034
1993,2024,197412,251257,2045459,81222,57108,50156,68933,778556,9575,475894,67249
1993,2529,224509,281491,2336877,85670,59492,48016,74098,902150,9573,572113,70379
1993,3034,262026,320942,2626757,95566,64750,48750,82020,989695,10670,660233,82304
1993,3539,248423,311217,2477720,89857,63584,48300,77569,900733,10450,638876,80232
1993,4044,199646,282904,2181938,79238,57711,45206,68910,799219,9572,565728,66834
1993,4549,161342,240236,1885672,67711,49270,37635,60823,699206,8462,501033,54569
1993,5054,120673,183181,1457171,52393,37278,27175,46788,542638,6305,392731,44437
1993,5559,101981,155263,1240028,45732,30643,22532,39852,470826,5687,323391,41641
1993,6064,94965,152736,1208807,45480,29886,20740,37664,459123,5277,318610,42441
1993,6569,80904,141387,1098424,44126,27794,18120,34440,424213,4841,280367,41036
1993,7074,66547,123590,908621,39646,24683,16090,31598,344431,4490,219661,37132
1993,7500,100485,185247,1359099,66810,39201,23286,50926,499617,7975,318300,66285
1994,4,208493,240668,2010454,84025,47412,34961,60171,760050,9416,479435,75607
1994,509,211820,244908,1968145,82107,49441,38865,62025,735986,9980,443989,79438
1994,1014,205131,244580,1982380,79812,52600,45126,62379,711828,9928,481865,80812
1994,1519,188494,233334,1956819,79043,55534,49343,64153,704664,10033,488740,76365
1994,2024,195274,253849,2024094,80644,56579,48413,67628,767561,9623,469617,67287
1994,2529,216011,282965,2248968,82187,57025,46287,70303,866549,9246,542402,66986
1994,3034,260128,329752,2639979,95590,64805,47961,82328,1003412,10824,653834,81368
1994,3539,254121,321771,2525883,90520,63691,47835,78479,921368,10543,648211,80797
1994,4044,209125,294655,2238523,81407,58483,45738,70117,816425,9701,576256,69433
1994,4549,170150,256604,1973402,70547,51903,39432,63882,731289,8954,517774,57089
1994,5054,126377,195156,1520513,54399,38913,28293,48518,562983,6637,409937,45496
1994,5559,103985,161210,1266556,46209,31555,23121,40894,481064,5769,328856,41363
1994,6064,96159,154294,1210459,45033,29787,20885,37866,460274,5350,317048,41830
1994,6569,82927,142748,1102407,43375,27513,18307,34337,424246,4892,282068,40748
1994,7074,68944,128596,941749,40390,24985,15947,31780,361414,4449,227088,37337
1994,7500,103467,190985,1390332,67942,39959,23952,52011,510033,8092,325283,67619
1995,4,203075,241354,1984881,83152,46250,32832,58242,756148,9145,470838,73638
1995,509,213375,248823,1991977,82976,49164,37916,62368,747644,10061,450277,79573
1995,1014,209383,252385,1997650,80743,52088,43784,62448,726389,10069,470885,80869
1995,1519,192696,241943,1981185,78765,54647,47799,63869,711034,9995,495078,77928
1995,2024,193987,254264,2008487,80066,55945,46294,65896,757797,9559,468955,68203
1995,2529,211069,286966,2180669,80011,54726,44114,66992,838771,8969,515304,64827
1995,3034,254893,334471,2628903,94312,64594,47118,81460,1007078,10848,644430,79676
1995,3539,258729,332536,2570724,91716,63587,47280,79127,944084,10710,653133,81119
1995,4044,219396,306610,2307182,83438,59728,46022,71777,840553,9802,590017,72315
1995,4549,179996,274862,2060120,73763,54410,41311,66435,763554,9551,530228,59861
1995,5054,131716,205597,1583064,56313,40409,29350,50683,582459,6825,429011,46706
1995,5559,106250,167101,1292804,46686,32411,23608,41538,489953,5961,335262,41323
1995,6064,96845,155778,1208185,44361,29731,20952,38128,459658,5402,314079,41249
1995,6569,85409,145128,1111958,42907,27236,18682,34355,427174,4866,284527,40333
1995,7074,69951,129802,956520,40533,25004,15424,31247,369140,4383,233000,37194
1995,7500,107749,199770,1438002,69408,41013,24911,53555,528683,8269,334195,69373
1996,4,199416,241622,1960594,81812,44923,30875,56939,754173,9065,459161,72401
1996,509,213337,251262,2015880,83410,48793,36679,62478,759908,9966,461079,79009
1996,1014,212657,257915,2009325,81393,51610,42350,62583,740403,10203,460556,80897
1996,1519,197626,253415,2009898,78994,53838,45958,63440,720550,10104,498968,79328
1996,2024,196619,259488,2000975,79498,54967,44164,64816,744615,9497,470457,69310
1996,2529,211325,294800,2151476,79423,53901,42008,65663,823027,9078,498650,64595
1996,3034,246654,333072,2571676,91284,63192,45762,78968,991565,10608,623869,76956
1996,3539,262258,341416,2619531,92901,64078,46928,80111,971298,10793,659359,81338
1996,4044,230549,318384,2371288,85348,60775,45978,73245,864259,10144,600056,74869
1996,4549,188521,289900,2129525,76211,56127,41985,68536,789653,9888,540170,62032
1996,5054,138185,215799,1654563,58511,42129,31932,53028,608188,7228,447440,47854
1996,5559,109431,174032,1329681,47711,33712,24081,42746,500697,6090,346365,41879
1996,6064,97484,156745,1206562,44183,29896,21006,38232,458965,5543,311783,40673
1996,6569,87474,147918,1122616,42375,27224,18631,34581,431046,4828,287059,40073
1996,7074,71330,130098,966526,40072,25025,15819,30899,374095,4389,237016,36918
1996,7500,112267,208451,1490102,71070,42078,25542,55062,550461,8313,344909,70813
1997,4,196964,239392,1916724,79664,43407,29407,55048,740561,8706,443579,70157
1997,509,215033,254775,2040433,83536,48472,35164,61818,772808,9921,470570,78217
1997,1014,215696,262374,2020613,81873,51031,40558,62788,755090,10207,451230,80886
1997,1519,203820,259616,2028117,79244,52827,44221,62973,730614,10045,498179,78863
1997,2024,201352,262083,2007172,78296,53954,41880,63117,742452,9340,477168,70132
1997,2529,213746,295903,2129734,78771,53395,40141,64542,816290,9055,484835,64052
1997,3034,240942,327853,2502145,87722,61105,44263,75921,970320,10286,600796,73517
1997,3539,265778,348491,2651902,93597,64079,46122,80506,995477,10848,656841,81000
1997,4044,242544,329078,2446193,87072,61867,45767,75277,894292,10406,615120,76933
1997,4549,193540,295750,2153483,76796,56505,42559,68405,794248,9832,546134,63136
1997,5054,150312,235354,1775034,62608,45469,34180,57274,656403,7989,470117,50667
1997,5559,113217,181089,1375711,48818,35096,24815,44247,515136,6184,361831,42242
1997,6064,98103,158341,1204358,43574,29522,21152,38509,459482,5595,308095,39907
1997,6569,89298,150248,1136527,42321,27898,18658,35100,434894,4913,291947,39752
1997,7074,72380,130688,973088,39551,24573,15797,30548,377436,4380,240247,36562
1997,7500,117123,217548,1544714,72685,43311,26227,56329,572148,8388,357922,71879
1998,4,196641,233596,1872025,77675,41963,28030,53067,728431,8335,426809,68125
1998,509,216913,254931,2059856,83386,47787,33594,61139,786363,9784,478582,77460
1998,1014,218124,263461,2026586,82092,50216,38663,62423,765784,10097,446434,80359
1998,1519,212168,264595,2052607,79513,52234,42648,62861,747249,10067,494369,79124
1998,2024,209875,259831,2012767,77476,52172,39109,61399,741437,9049,484877,70389
1998,2529,218858,290451,2105560,78061,52613,37866,63501,808836,8826,473986,63879
1998,3034,235751,315864,2402910,83763,58418,42214,72096,937581,9698,568993,69521
1998,3539,269946,351642,2678644,93967,64030,45103,80874,1018402,10989,653671,80951
1998,4044,252949,336609,2510258,88386,62552,45259,76819,921572,10592,629102,78557
1998,4549,201587,301715,2191148,77719,56911,42886,68535,806701,9803,553654,65033
1998,5054,161346,250788,1872302,65987,48499,35935,60795,694553,8661,487895,52875
1998,5559,118916,189825,1435302,50387,36579,25967,46184,534945,6355,379917,43056
1998,6064,99394,160335,1211134,43641,29722,21335,38968,462079,5623,308413,39524
1998,6569,90921,151896,1143492,42042,27895,18948,35387,436852,5024,293751,39238
1998,7074,74302,131865,984652,39092,24638,15736,30589,381460,4331,245157,36520
1998,7500,121375,225709,1595930,74302,44301,26550,57199,593656,8570,370325,72721
1999,4,195366,227318,1828176,76062,40720,26983,51407,716675,8139,410307,66200
1999,509,215377,252682,2056299,83334,47066,32275,60014,791436,9569,479327,75439
1999,1014,220144,263105,2034559,82373,49553,37033,62173,775997,10154,445358,79619
1999,1519,218119,269393,2074904,80657,52159,41826,62976,764197,9986,488196,79422
1999,2024,216698,261824,2038540,77652,51133,37593,60855,749792,8975,495715,71128
1999,2529,221970,283358,2084712,77586,51957,35883,62723,802263,8777,468840,63102
1999,3034,230261,306500,2314081,80598,55889,40504,68423,907564,9271,540579,65764
1999,3539,270936,352527,2695585,94482,64249,44432,81458,1038385,11098,648863,80073
1999,4044,260312,340903,2556120,89262,62781,44814,77557,944716,10675,638196,79067
1999,4549,212428,308582,2248092,79673,57597,43392,69892,827380,9862,564868,67635
1999,5054,170743,263776,1958117,68790,51205,37664,63781,727457,9190,504845,55408
1999,5559,124841,199151,1495032,52362,38122,27150,48054,553709,6715,397714,43880
1999,6064,101300,163260,1231580,43913,30647,21882,39916,469225,5734,314305,39224
1999,6569,91991,152105,1144643,41684,27822,19123,35638,437277,5116,293687,38625
1999,7074,76195,132823,991736,38397,24556,15963,30673,383014,4373,248523,36240
1999,7500,126011,234068,1649110,75623,45145,26812,58244,615672,8647,383927,73698
2000,4,193525,220740,1790699,74559,39734,26312,50253,708739,7954,395809,64246
2000,509,212622,249554,2036949,82565,45798,30497,58017,794472,9239,471933,72665
2000,1014,223183,262611,2055843,83132,49015,36025,62222,789378,10133,452206,78804
2000,1519,222947,275206,2095909,81704,51961,40843,62795,785179,10147,477441,79595
2000,2024,222473,263420,2068377,77788,50567,36412,60962,763384,8943,506647,70586
2000,2529,224874,275410,2074212,76909,51072,34125,61320,802787,8485,468908,62457
2000,3034,227820,302286,2253438,78182,53445,38980,65283,891629,8867,516025,62330
2000,3539,268471,348685,2688786,93390,64058,43902,80843,1050058,11035,641620,77731
2000,4044,266630,344894,2600935,90517,62882,44414,77949,971430,10829,644605,78910
2000,4549,223794,315408,2315428,81753,58713,43698,71253,854391,9915,579355,70189
2000,5054,181376,278681,2044694,71859,53716,39464,66189,761709,9764,518492,57863
2000,5559,130735,207155,1555993,54260,39663,28236,50162,573195,6948,417306,44832
2000,6064,103542,166616,1253214,44252,31481,22420,40483,475942,5906,321222,39106
2000,6569,92607,151927,1141975,41074,27812,19238,36099,435923,5185,292614,37880
2000,7074,78744,135027,1005025,38280,24407,16342,30644,387138,4386,253241,35780
2000,7500,130855,241610,1704253,77089,46193,27058,59347,637936,8734,399527,74591
2001,4,191488,214478,1754354,72976,38604,25381,48392,702270,7578,381919,62574
2001,509,211250,247057,2017049,81730,44499,29131,56298,797798,9081,460772,70061
2001,1014,224681,262552,2079739,83524,48504,34932,62009,803872,10013,463039,77348
2001,1519,227725,280454,2115915,82629,51473,39763,62803,805189,10276,467515,79800
2001,2024,229514,268226,2108997,78189,50379,35599,60560,784373,9023,515656,70266
2001,2529,227800,269481,2073119,76388,49747,32308,59380,806911,8137,473546,61703
2001,3034,230505,302684,2240374,76909,52067,37349,63944,896326,8786,503069,60255
2001,3539,261604,340989,2639120,90538,62719,42853,78069,1045513,10687,623352,73996
2001,4044,272069,348767,2655885,92066,63353,44191,78834,1005667,10896,653318,78598
2001,4549,235868,323011,2379380,83557,59526,43565,72400,881682,10215,590217,72255
2001,5054,190719,291191,2117467,74209,55241,39982,68107,791641,10016,530422,60032
2001,5559,137636,216255,1628793,56485,41420,30604,52454,600579,7325,436368,45903
2001,6064,106839,172136,1288861,45121,32665,23033,41748,486408,6024,333012,39513
2001,6569,93324,152529,1142016,40884,27976,19231,36253,435654,5368,291925,37239
2001,7074,80972,137821,1019558,38045,24417,16327,31006,392506,4381,257444,35563
2001,7500,136114,249319,1760275,78204,47230,27797,60237,661145,8859,414882,75133
2002,4,192146,208885,1723292,71613,37618,24727,46809,690420,7323,374015,61219
2002,509,210192,242094,1988754,80476,43281,28229,54796,794154,8797,449336,68132
2002,1014,227569,263515,2114746,84362,48284,34150,61626,823182,9943,476064,76649
2002,1519,233126,279733,2128264,83112,50685,38307,63101,820745,10234,461622,79178
2002,2024,237269,274278,2142288,79038,49914,35265,60650,802149,9106,516255,70766
2002,2529,234017,265011,2085672,75734,48606,31335,57923,811644,7994,484325,61427
2002,3034,234961,298560,2231502,76710,51493,36266,63414,899841,8778,493688,59228
2002,3539,256478,330638,2578328,86968,60370,42010,75230,1032826,10399,604307,70363
2002,4044,277097,349647,2691677,93281,63190,43895,79854,1034138,10918,653207,78055
2002,4549,248790,329837,2456165,85702,60768,43606,74455,914074,10428,606895,74272
2002,5054,196831,294776,2141472,74933,55543,40568,67927,797746,9871,536233,61001
2002,5559,149997,234703,1749985,60801,44770,32878,56954,650017,8070,458976,48651
2002,6064,111309,179285,1338550,46395,34119,23857,43426,503276,6186,348250,39937
2002,6569,94268,153608,1140978,40213,27828,19546,36436,436865,5438,288450,36678
2002,7074,82913,139480,1033246,38041,24952,16351,31548,396991,4449,261951,35405
2002,7500,141466,256514,1815160,79301,47951,28491,61030,686106,8946,428082,75846
2003,4,193926,206451,1705276,70806,36885,24362,45730,680378,7225,370627,60354
2003,509,208169,236394,1947657,79235,42127,27451,53179,781985,8482,435411,66132
2003,1014,228804,263746,2139150,85139,47990,33239,61258,836776,9875,486990,75886
2003,1519,235439,276967,2129918,83619,49816,36971,63094,829400,10118,457617,78185
2003,2024,243021,281212,2178032,79991,49875,34949,61614,823926,9203,513981,72263
2003,2529,238825,262073,2098710,75895,47704,31061,56988,812838,7978,496029,61585
2003,3034,237856,292475,2215051,76652,50846,35293,62575,894928,8737,488073,58983
2003,3539,249416,318012,2490282,83608,57802,41184,71779,1005229,9937,578308,66372
2003,4044,280342,351940,2725756,93946,63012,43675,80365,1060979,11079,653687,78093
2003,4549,258867,336162,2524286,87754,61663,43706,76153,943414,10557,622618,75769
2003,5054,204290,299642,2179741,76189,56048,41228,68051,810844,9809,544483,62909
2003,5559,160638,249947,1848134,64249,47842,34832,60513,689169,8781,476711,50960
2003,6064,116795,188886,1401324,48157,35738,25112,45568,524872,6387,366255,40885
2003,6569,95393,155680,1149341,40210,28235,19915,36990,440391,5499,288819,36481
2003,7074,84327,141120,1040597,37819,24979,16659,31916,399343,4596,263650,34965
2003,7500,146957,263775,1870773,80327,48879,28822,61944,710567,8964,442494,76564
2004,4,196601,205039,1705030,70569,36435,24062,44948,679461,7071,372247,59996
2004,509,206697,231540,1905050,77679,40956,26814,51552,766729,8342,421406,64534
2004,1014,228051,262399,2141832,85805,47479,32185,60291,841389,9671,490872,74218
2004,1519,238834,276497,2144151,84459,49197,35787,62976,841723,10122,457823,77864
2004,2024,249297,286844,2210969,81861,49987,34864,62236,842760,9246,511840,73686
2004,2529,244250,263612,2125033,76413,46963,30703,56810,818812,8000,508669,62832
2004,3034,240152,284976,2194700,76617,50137,34279,61442,885703,8681,485958,58307
2004,3539,243594,308946,2407296,80757,55103,40127,68168,975649,9543,553911,63066
2004,4044,281992,354402,2754756,94656,63181,43540,81005,1085562,11239,652832,77495
2004,4549,266597,340213,2574828,89261,61715,43460,77096,968850,10647,632714,76445
2004,5054,215278,306848,2240957,78632,56869,41932,69333,833389,9810,556713,65513
2004,5559,170022,262854,1932945,67086,50491,36597,63397,722182,9267,492709,53536
2004,6064,122728,199534,1466759,50390,37421,26385,47565,546355,6759,384909,41806
2004,6569,97036,159308,1171669,40575,29153,20542,37946,449060,5578,294235,36428
2004,7074,85273,141657,1043574,37427,24994,16901,32187,400754,4701,263823,34586
2004,7500,152266,270982,1921106,81051,49338,29245,62712,733043,9003,454929,76971
2005,4,202076,205102,1708245,69982,35539,23448,43659,681077,6895,372791,59048
2005,509,206848,226682,1864782,76021,40064,26414,50265,749785,8200,409075,62864
2005,1014,227445,260520,2124530,85079,46453,30537,58332,839154,9443,486403,71810
2005,1519,244439,278555,2176159,85815,48907,35088,63250,857961,10075,465340,77656
2005,2024,259144,290681,2234320,82920,49166,33901,62056,859989,9308,505526,73298
2005,2529,253303,267939,2151097,76210,46572,30075,56314,822373,8041,518736,63311
2005,3034,245746,278526,2182110,76016,49065,33239,59855,878406,8510,486666,57873
2005,3539,244424,305575,2346332,78208,52532,38826,64899,952893,9139,531462,60103
2005,4044,282544,353461,2760218,93787,62804,43358,80554,1097768,11308,649836,75838
2005,4549,274367,344471,2620433,90752,61646,43067,77485,994528,10806,639042,76256
2005,5054,227940,314500,2313725,81122,58006,42455,70805,860955,9887,572854,68279
2005,5559,180866,277608,2016359,70035,52962,38289,65896,754674,9757,505044,56140
2005,6064,128841,208499,1531450,52454,39105,27707,49890,566281,7055,405684,42853
2005,6569,99330,163420,1194243,40999,30089,21207,38632,455816,5709,300627,36502
2005,7074,86061,142194,1043727,36813,25151,17060,32675,400448,4771,263237,34001
2005,7500,158394,278329,1976023,82051,49996,29661,63359,756555,9160,469153,77668
2006,4,209867,206902,1727509,70122,34930,23038,43002,688154,6772,377063,59013
2006,509,207644,222343,1824535,74549,38973,25776,48477,731798,7845,397237,61600
2006,1014,227823,258314,2096117,83936,45016,29293,56632,830734,9293,476390,69623
2006,1519,248503,281821,2211529,87106,48757,34119,63628,873083,9926,477917,77319
2006,2024,272190,291358,2251740,83426,48170,32850,61539,873578,9246,498463,72662
2006,2529,264875,274571,2184676,76461,45814,29267,55818,829300,8070,528088,63985
2006,3034,253369,273329,2171257,75389,47678,32150,58172,867356,8189,489665,57958
2006,3539,251645,305557,2322767,77070,50938,37582,63762,942137,9021,518182,58683
2006,4044,279946,348007,2715591,91089,61371,42662,78362,1087451,10962,633805,73219
2006,4549,281379,348908,2672563,92362,61768,42881,78445,1024342,10885,647044,76203
2006,5054,242096,322902,2382991,83337,58947,42515,72277,887843,10201,585160,70657
2006,5559,191353,290278,2087927,72384,54568,38903,67765,782581,9942,516291,58372
2006,6064,135989,217957,1603066,54515,40780,30060,52333,591893,7436,424716,44046
2006,6569,103101,170186,1235115,42207,31468,21932,40133,468309,5815,312895,37111
2006,7074,86929,143234,1046477,36566,25543,17291,32904,400991,4952,263084,33647
2006,7500,164725,286127,2037314,83043,50900,30273,64633,782328,9312,485966,78216
2007,4,218723,209848,1753475,71224,35052,23088,42957,690624,6829,385863,60598
2007,509,208677,220116,1801934,74105,38212,25340,47308,722860,7576,388117,61395
2007,1014,226641,256556,2065911,82759,43879,28621,54955,822263,8971,463636,68750
2007,1519,249446,281122,2232083,87401,48591,33535,62929,878271,9932,494486,76968
2007,2024,282315,293420,2261331,83821,47188,31888,61050,880047,9101,490514,73468
2007,2529,280422,283759,2224627,77805,44944,28828,55479,838851,7928,532361,65681
2007,3034,261664,275107,2182174,75192,47156,31236,56665,858103,8005,501606,59484
2007,3539,258650,305678,2307137,77139,50603,36651,62847,931428,8818,508408,58662
2007,4044,276524,339192,2641231,87583,59203,41705,74735,1060707,10510,612213,70390
2007,4549,288218,353242,2711672,93136,61706,42752,78940,1047402,10995,649669,77088
2007,5054,255037,330522,2458231,85108,59957,42614,73890,918272,10476,601735,73356
2007,5559,196989,293240,2111816,72863,54737,39463,67248,787885,9894,524163,59708
2007,6064,147377,235326,1716024,58340,43917,32225,56137,637955,8176,445968,46944
2007,6569,106956,176822,1284639,43454,32875,22714,41640,484815,5982,329522,37792
2007,7074,87267,144580,1049111,36104,25502,17675,33025,403361,5056,261908,33251
2007,7500,169241,292454,2087629,83417,51911,30720,65310,801962,9462,502747,78551
2008,4,227754,213894,1793552,73030,35359,23498,43535,698506,6992,398871,63330
2008,509,210593,219585,1790489,73828,37473,25214,46218,717163,7495,383127,61615
2008,1014,225665,253530,2032298,81900,42855,28227,53434,812633,8771,448644,67972
2008,1519,250349,279879,2250947,87543,48305,32882,62287,886676,9908,507004,76760
2008,2024,284600,296690,2264625,84084,46791,31761,60760,880516,9012,486887,74726
2008,2529,296073,295448,2272852,79400,44834,29161,55892,854133,7919,532888,68468
2008,3034,270928,279424,2207388,75826,46530,31078,55795,853673,8045,516620,61418
2008,3539,265085,305915,2299965,77425,50275,35924,62362,922358,8790,504138,59566
2008,4044,271504,329706,2548685,84027,56962,40937,71004,1023581,10069,585344,67310
2008,4549,293765,358993,2754800,93836,61949,42690,79311,1073932,11225,651777,78665
2008,5054,265485,338238,2527565,86734,60789,42667,75508,946766,10739,617524,75673
2008,5559,204052,298068,2152651,73805,55158,40166,67190,801973,9960,534466,61980
2008,6064,157314,249708,1810185,61303,46781,34148,59429,675920,8858,463251,49533
2008,6569,111630,185170,1344053,45108,34368,23869,43551,505594,6203,347698,38621
2008,7074,87949,146695,1061520,36194,25892,18123,33548,409207,5065,264217,33190
2008,7500,173110,298393,2135543,83732,52556,31236,66073,820952,9698,519269,78577
2009,4,236221,217766,1831631,74944,35822,24165,43893,703657,7117,413518,65589
2009,509,213206,219158,1791787,74014,37081,25260,45552,716417,7423,383057,62387
2009,1014,225432,250359,1996736,80914,41763,27906,52033,800471,8737,433402,67308
2009,1519,249831,279011,2255781,88015,47954,32301,61074,890901,9802,511494,76011
2009,2024,286038,301345,2286001,85028,46678,31717,61459,887758,9053,491392,76615
2009,2529,311450,307897,2321928,81158,45177,29960,56457,866932,7851,534301,71927
2009,3034,281998,286273,2245345,76863,46132,31091,55896,853404,8051,533022,64305
2009,3539,270591,303064,2288056,77505,50023,35512,61630,908306,8855,504177,60453
2009,4044,267887,323215,2465531,81285,54706,40162,67497,987031,9757,561127,64928
2009,4549,297858,363243,2784706,94287,62498,42883,79621,1094063,11445,650855,79241
2009,5054,274289,343727,2583525,87764,61019,42780,76192,972516,10907,629320,77368
2009,5559,215003,304875,2214122,75853,55924,41175,68330,824532,10093,547114,65139
2009,6064,166197,261788,1894421,63691,49329,36045,61956,709028,9381,480557,52271
2009,6569,116651,194775,1404615,46879,35826,25143,45230,525615,6528,365961,39537
2009,7074,89512,150299,1086881,36653,26796,18778,34514,419815,5104,270858,33052
2009,7500,176832,303711,2177829,83703,53228,31873,66874,837899,9787,533228,78688
2010,4,244194,221550,1871905,77072,36391,24714,44388,711568,7181,427372,68231
2010,509,215935,219035,1791169,73991,36338,25012,44523,714810,7344,383184,62747
2010,1014,224089,245717,1959099,80212,40911,27633,51136,786095,8642,419611,66854
2010,1519,247410,279977,2248876,87994,47269,31192,59427,894985,9760,506654,74864
2010,2024,282735,304768,2321972,86621,47211,32420,63023,904290,9275,504281,78275
2010,2529,317135,317103,2357383,82909,45213,30749,56956,882809,7973,532187,75256
2010,3034,289810,293100,2283236,78156,45708,31210,56501,855996,8074,549157,66839
2010,3539,272436,299381,2282303,77715,49728,35217,60926,897909,8829,510327,61956
2010,4044,264696,321103,2403059,79317,52764,39403,64984,959127,9520,541100,63259
2010,4549,296196,360591,2780175,93790,62452,43015,79194,1099812,11565,646008,78762
2010,5054,281398,348275,2634392,89121,61282,42961,76823,998740,11198,638419,78370
2010,5559,226615,311539,2286060,77834,57009,41935,69798,852843,10288,563317,68504
2010,6064,175764,275935,1981245,66504,51827,38035,64508,744059,9942,495052,55172
2010,6569,121140,202865,1464326,48607,37279,26508,47157,545176,6826,385616,40552
2010,7074,91802,154538,1114688,37109,27681,19376,35231,429734,5286,279215,33165
2010,7500,180727,310069,2225001,83828,53972,32629,67532,857825,9951,547722,78637
2011,4,250366,223294,1899812,78372,36504,24827,44407,718272,7355,436646,70180
2011,509,221650,220227,1810914,75080,36246,25162,44216,718811,7430,389978,63899
2011,1014,223079,240004,1918095,79661,39869,27127,49517,769353,8393,406758,66275
2011,1519,247298,282465,2236197,87996,46235,30375,57930,896013,9778,495294,73621
2011,2024,280392,302798,2352455,87873,47538,32422,64170,919917,9480,519733,78871
2011,2529,318787,316927,2368297,84036,45373,31180,57269,893030,8072,526171,78045
2011,3034,299091,299084,2326256,80113,45271,31182,56863,865090,8193,563018,69379
2011,3539,274231,294340,2272425,78192,49138,34542,59721,883530,8834,518425,63604
2011,4044,266918,322854,2385781,79225,51995,38832,64249,949223,9788,531710,63077
2011,4549,289346,352316,2719980,91545,61505,42549,76675,1081119,11488,628151,76714
2011,5054,287248,353394,2691049,90996,61969,43224,77894,1028247,11350,649132,79441
2011,5559,239203,319126,2352899,79734,58058,42356,71167,878821,10683,575798,71459
2011,6064,184418,286709,2049933,68463,53393,38898,66225,771125,10239,508051,57612
2011,6569,127104,211409,1531965,50399,38871,28916,49347,570269,7266,403721,41867
2011,7074,94714,160171,1152882,38255,28970,20082,36469,441675,5396,291818,33699
2011,7500,185185,316986,2270388,83709,54770,33325,68155,876886,10218,560686,78283
2012,4,256918,223640,1917338,79620,36732,24457,44596,720004,7276,442489,72018
2012,509,232262,222712,1847505,76624,36410,25269,43910,728203,7568,400009,65990
2012,1014,224668,235574,1895451,79709,39222,26885,48197,759024,8112,399771,66314
2012,1519,245122,281323,2197641,87546,44758,29526,56538,882312,9502,479507,72617
2012,2024,282473,310970,2389961,89332,47213,32008,63962,935985,9634,529654,79349
2012,2529,323599,318596,2383927,85790,44884,30954,57240,905924,8085,518472,80862
2012,3034,312968,307089,2368073,82367,44885,31225,56046,876783,8188,566600,72783
2012,3539,282942,295028,2291997,79064,48635,33768,57987,881842,8647,530276,65858
2012,4044,272527,324780,2381473,80274,51834,38388,63352,944757,9675,523711,64034
2012,4549,283289,347989,2657781,88664,59787,42325,73811,1056981,11303,611193,74067
2012,5054,291420,359672,2726209,92390,62374,43449,78545,1047592,11524,650730,80118
2012,5559,250904,330254,2431791,81938,59813,42640,73110,908006,10940,593539,73907
2012,6064,189421,290990,2070138,69101,53859,39494,65851,774004,10143,513613,58770
2012,6569,138228,228951,1644577,54190,42073,31209,53324,616006,7994,424941,44610
2012,7074,98204,165887,1194047,39300,30300,20707,37886,455534,5539,304868,34131
2012,7500,189603,323314,2316313,84066,55599,34041,69280,897675,10400,571728,78327
2013,4,262866,223589,1924654,80741,36197,23979,43891,718359,7171,445178,73149
2013,509,244231,225519,1892730,78320,36641,25412,44241,739997,7612,413466,68493
2013,1014,228846,233650,1886668,79653,38597,26634,46993,753221,7996,396491,66595
2013,1519,244783,276421,2154873,86465,43378,28957,54730,867139,9151,464053,71260
2013,2024,287049,316300,2416433,90827,46523,31412,62936,946727,9487,535977,79835
2013,2529,329995,320798,2393577,87283,43703,30632,56721,910422,8006,513661,82758
2013,3034,329724,316226,2411649,84522,44796,31159,55335,891758,8052,564411,76407
2013,3539,294812,296358,2317467,80114,47652,33291,56425,881081,8595,542917,68187
2013,4044,279800,323899,2374735,80742,51544,37560,62232,938045,9406,518269,65042
2013,4549,278312,341506,2577529,85615,57646,41866,70609,1024155,10684,588051,70810
2013,5054,295377,366757,2760814,93260,62669,43605,78896,1068422,11684,650842,80773
2013,5559,261924,341622,2508170,84087,61144,43022,74874,936047,11169,611340,75911
2013,6064,197364,297998,2110672,70248,54672,40173,65872,786729,10112,521912,60551
2013,6569,148773,244432,1741051,57179,45062,32958,56684,654852,8659,442242,46867
2013,7074,102995,174579,1248201,40822,31695,21635,39527,474736,5741,319884,34833
2013,7500,194160,330423,2363731,84742,56625,34819,70468,919091,10569,582186,78265
2014,4,267810,223995,1927705,81748,35664,23636,43318,716119,7151,444542,74080
2014,509,255041,229292,1931039,80003,36947,25612,44503,746093,7680,426462,70463
2014,1014,233827,233468,1893264,80053,38286,26512,46394,754382,7944,396713,67516
2014,1519,245838,273673,2118889,85391,42029,28506,53282,853570,9020,448924,70479
2014,2024,289640,321147,2423034,91887,45697,30774,61611,950145,9171,534831,78853
2014,2529,337668,327317,2413496,88857,42847,30212,56670,918599,8042,509859,83786
2014,3034,345514,326150,2447837,86719,44585,31257,54555,903193,7939,559068,79368
2014,3539,307353,300702,2349272,81654,46781,32729,55393,882789,8616,554149,70833
2014,4044,286480,319973,2362412,81121,51101,36920,61130,927055,9288,515528,65740
2014,4549,274640,338444,2503611,82934,55342,41088,67177,992797,10179,564404,68428
2014,5054,297908,373416,2786582,93679,63312,43760,79184,1085394,11814,648820,80621
