year,age_group,Alberta,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland,Nova Scotia,Ontario,PEI,Quebec,Saskatchewan
2018,5054,154117.69602000003,199714.17854900003,1481506.917472,48087.4103,32161.088682000005,23399.557112,40257.36370600001,578873.156845,6150.678400000002,353506.70457299997,39763.418154000006
2018,5559,163821.86019,215624.39464800004,1583817.1337599999,52611.61256,35394.676709,23959.386380000004,45681.409695999995,599361.6841000001,6593.201736000001,389781.198304,45222.95970399999
2018,6064,143386.426144,200268.09069799999,1435611.713994,47136.25728,35148.18382400001,23775.77752,43353.0836,520965.73404400004,6671.375954,367570.95429599995,43049.488196000006
2018,6569,108084.08942100001,173532.197825,1211545.8226080001,39945.78541800001,31351.167819000002,23048.707371,38786.174139,440142.27932399994,5979.541504999999,313327.88440199994,34352.77264
2018,7074,82171.061246,140105.67187299998,984614.478192,32143.564790999997,26565.37103,18085.513088,32601.033223999995,360225.03016500006,5168.685056,258533.81264999995,26575.203820000002
2018,7500,124022.070759,220420.48537599997,1559495.6874640002,54117.161973,39634.481817,24833.024009999997,50985.877932,610139.080614,7227.260928000001,375270.699946,50769.78795
2019,1519,4230.902583,6762.369306,41897.560450000004,1615.025891,920.980045,557.681481,1099.156436,14023.062164,138.740588,10529.334164,1762.5682
2019,2024,52575.512706,62104.43782,438305.13467100007,17384.27455,9868.312125,5365.556560000001,14823.863112000003,141357.74284800002,2232.2092319999997,109543.39902,17713.566240000004
2019,2529,126078.70457700001,129892.80177,1000137.26932,38155.282382000005,19605.053739000003,11455.847109,27165.748942,347830.85792000004,4196.666112000001,254111.385528,34470.574736999995
2019,3034,170088.125568,170137.948715,1253955.289048,47381.811165,22296.170241,14369.014399999998,30182.773725000003,455399.02512,4396.97826,287695.369728,43566.177558999996
2019,3539,180209.985921,177229.01538,1341111.5016,48282.979569999996,24838.521399999998,15345.105953999999,30774.053943,480993.15116700006,4703.194053000001,326963.37245,44620.891876
2019,4044,167027.53589899998,167918.797893,1316531.5947330003,46186.69206,26257.869916000007,16905.919542,31438.017975,481504.68135,5248.752600000001,330162.3010980001,40593.90498800001
2019,4549,158610.99170699998,183609.81225000002,1346691.645378,45798.72654000001,28563.220854000003,19754.408790000005,34371.05554500001,516677.516138,5793.195339000001,311499.113112,37256.101506
2019,5054,151328.33774000002,195844.94613000003,1438393.759756,46632.16410000001,30910.434943000004,22860.996759999998,38521.16482400001,562205.641742,6010.903168000002,340314.912014,38249.57956800001
2019,5559,164816.18635200002,217475.87347200004,1597554.7230719998,52937.009144,35660.540076,23863.891072000002,45879.01169399999,609920.4210500001,6707.214888,389026.151027,45161.36451199999
2019,6064,147973.35112600002,204218.80083,1468666.8985300001,47811.385965,35345.173088,23746.5855,43996.52895,535269.797988,6706.007638,375403.59792,43701.950705
2019,6569,114459.26486400001,178212.605375,1248381.901148,41279.89219200001,31900.754268000004,23482.14081,39601.678626,452437.343556,6070.462054999999,321552.25070399995,36075.287464
2019,7074,87750.475237,147998.915473,1034884.682131,33757.843874,28125.149513999997,19044.446752,34229.498111999994,378476.01722700003,5452.6094060000005,269362.96003499994,28013.15209
2019,7500,129356.03308899999,229314.89120799996,1617129.842955,55474.816845,41087.431899,25969.212197999997,52713.24087,631660.996288,7560.515232000001,390141.905158,51422.204925
2020,1519,4267.1241,6631.923438,41654.890826,1578.565923,912.508687,549.291925,1087.32078,13911.023638,141.026364,10561.30212,1754.56995
2020,2024,52833.08055600001,62014.9381,439865.00684100005,17604.96397,10030.915125,5406.844443000001,15061.338825000003,142233.59808000003,2446.3113599999997,108823.43204999999,17834.896896000002
2020,2529,123581.434833,130277.49323400001,1008328.54179,37687.809044,19724.866623,11113.519536000002,27710.731437,357712.50705400005,4517.126400000001,254134.790832,33171.977349
2020,3034,170608.252236,174527.24166499998,1282395.795912,47999.182725,22694.107936,14319.337599999999,31328.10333,471457.6815,4607.06602,292417.399655,43251.682183
2020,3539,184148.472438,183135.64427,1367788.2852000003,49303.385054,24939.90312,15103.589119999999,31485.874074,495877.44467100006,4784.151924000001,324897.32951,45897.45369
