"ref_yy","CSDuid","metcode","metro","municipality","total_structures","share_three_or_fewer_stories","share_four_to_six_stories","share_seven_to_twenty_stories","share_twentyone_to_thirty_stories","share_greater_than_thirty_stories","avg_number_of_stories"
"2006","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",6,100,0,0,0,0,0
"2006","4811056","0340","EDMONTON","FORT SASKATCHEWAN CY",2,100,0,0,0,0,0
"2008","2459010","1060","MONTRÉAL","SAINTE-JULIE V",2,100,0,0,0,0,0
"2008","3506008","1265","OTTAWA","OTTAWA CV",32,100,0,0,0,0,0
"2012","2472015","1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,0
"2013","4806016","0140","CALGARY","CALGARY CY",34,85.294117647059,8.823529411765,5.882352941176,0,0,1.23529411764706
"2015","2471105","1060","MONTRÉAL","SAINT-LAZARE V",1,100,0,0,0,0,2
"2015","2473015","1060","MONTRÉAL","BLAINVILLE V",6,50,33.333333333333,16.666666666667,0,0,4.33333333333333
"2021","2473035","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",3,100,0,0,0,0,2.33333333333333
"2022","2473005","1060","MONTRÉAL","LAVAL V",2,50,0,50,0,0,6
"1989","5915011","2410","VANCOUVER","DELTA DM",4,100,0,0,0,0,0
"1994","2466010","1060","MONTRÉAL","SAINTE-JULIE V",5,100,0,0,0,0,0.6
"1998","2458030","1060","MONTRÉAL","BOIS-DES-FILION V",3,100,0,0,0,0,0
"2002","2460015","1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,1.5
"2005","3506008","1265","OTTAWA","OTTAWA CV",5,100,0,0,0,0,0
"2006","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",8,100,0,0,0,0,0
"2007","2458007","1060","MONTRÉAL","BROSSARD V",37,94.594594594595,5.405405405405,0,0,0,0.567567567567568
"2007","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",2,100,0,0,0,0,0
"2012","5915043","2410","VANCOUVER","PORT MOODY CY",2,0,50,0,50,0,15
"2013","4811013","0340","EDMONTON","BEAUMONT T",1,100,0,0,0,0,0
"2013","5915015","2410","VANCOUVER","RICHMOND CY",5,20,80,0,0,0,4.2
"2015","4811069","0340","EDMONTON","LEGAL T",1,100,0,0,0,0,2
"2018","2464008","1060","MONTRÉAL","TERREBONNE V",8,75,12.5,12.5,0,0,5
"2019","2467020","1060","MONTRÉAL","POINTE-CALUMET MÉ",6,83.333333333333,0,16.666666666667,0,0,3.16666666666667
"2019","5915011","2410","VANCOUVER","DELTA DM",NA,NA,NA,NA,NA,NA,NA
"2019","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",2,0,100,0,0,0,5
"2020","2470022","1060","MONTRÉAL","BEAUHARNOIS V",4,100,0,0,0,0,2
"2020","2473015","1060","MONTRÉAL","BLAINVILLE V",6,66.666666666667,33.333333333333,0,0,0,3
"2022","2474005","1060","MONTRÉAL","LAVAL V",9,88.888888888889,0,11.111111111111,0,0,4
"2022","2475005","1060","MONTRÉAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2022","4811049","0340","EDMONTON","SPRUCE GROVE CY",1,0,100,0,0,0,4
"1989","2472210","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","5915022","2410","VANCOUVER","VANCOUVER CY",32,87.5,12.5,0,0,0,0.5
"1993","2452700","1060",NA,NA,1,100,0,0,0,0,0
"1995","5915025","2410","VANCOUVER","BURNABY CY",11,81.818181818182,0,0,18.181818181818,0,3.81818181818182
"1998","2472005","1060","MONTRÉAL","LAVAL V",1,100,0,0,0,0,0
"2004","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",2,0,50,0,50,0,13
"2008","5915001","2410","VANCOUVER","LANGLEY DM",3,0,100,0,0,0,4
"2009","5915039","2410","VANCOUVER","PORT COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"2011","2471033","1060","MONTRÉAL","LES COTEAUX MÉ",1,100,0,0,0,0,0
"2011","3520005","2270","TORONTO","TORONTO C",39,38.461538461538,2.564102564103,28.205128205128,20.512820512821,10.25641025641,13.1794871794872
"2012","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",4,75,0,0,25,0,6
"2016","4811061","0340","EDMONTON","EDMONTON CY",15,26.666666666667,73.333333333333,0,0,0,3.46666666666667
"2018","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",7,0,71.428571428571,28.571428571429,0,0,7.14285714285714
"2019","2467045","1060","MONTRÉAL","SAINT-MATHIEU-DE-BELOEIL MÉ",4,75,25,0,0,0,2.75
"2021","2457005","1060","MONTRÉAL","LAVAL V",2,100,0,0,0,0,2
"1989","5911025","2410","VANCOUVER","BURNABY CY",6,100,0,0,0,0,0.333333333333333
"1990","2457280","1060",NA,NA,2,100,0,0,0,0,0
"1990","2469480","1060",NA,NA,4,100,0,0,0,0,0
"1992","2462200","1060",NA,NA,1,100,0,0,0,0,0
"1993","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",2,100,0,0,0,0,2
"1999","2466130","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004","2455065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",1,100,0,0,0,0,0
"2006","2457035","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",3,100,0,0,0,0,1.33333333333333
"2010","5915034","2410","VANCOUVER","COQUITLAM CY",5,20,40,40,0,0,5.8
"2016","5915034","2410","VANCOUVER","COQUITLAM CY",4,0,50,25,25,0,10.75
"2019","2467035","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",1,100,0,0,0,0,3
"2019","4811034","0340","EDMONTON","PARKLAND COUNTY MD",NA,NA,NA,NA,NA,NA,NA
"2021","4806019","0140","CALGARY","COCHRANE T",2,100,0,0,0,0,3
"2001","3519028","2270","TORONTO","VAUGHAN CY",2,50,50,0,0,0,2
"2010","2466058","1060","MONTRÉAL","CÔTE-SAINT-LUC V",NA,NA,NA,NA,NA,NA,NA
"2011","4811016","0340","EDMONTON","LEDUC CY",3,100,0,0,0,0,0
"2013","2472025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",2,100,0,0,0,0,1.5
"2014","5915020","2410","VANCOUVER","GREATER VANCOUVER A RDA",1,0,100,0,0,0,6
"2017","2456083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",8,62.5,37.5,0,0,0,3
"2017","2458227","1060","MONTRÉAL","LONGUEUIL V",19,73.684210526316,26.315789473684,0,0,0,3
"2019","3520005","2270","TORONTO","TORONTO C",46,32.608695652174,6.521739130435,34.782608695652,6.521739130435,19.565217391304,17.0434782608696
"2020","2452007","1060","MONTRÉAL","BROSSARD V",NA,NA,NA,NA,NA,NA,NA
"2021","2467025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",NA,NA,NA,NA,NA,NA,NA
"2021","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",7,57.142857142857,0,42.857142857143,0,0,4.14285714285714
"2022","4806016","0140","CALGARY","CALGARY CY",66,50,45.454545454545,4.545454545455,0,0,3.77272727272727
"1990","2456650","1060",NA,NA,10,100,0,0,0,0,0.4
"1990","2466300","1060",NA,NA,3,100,0,0,0,0,0
"2005","2473005","1060","MONTRÉAL","LAVAL V",3,100,0,0,0,0,0
"2006","2472025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",4,100,0,0,0,0,1.25
"2009","2466097","1060","MONTRÉAL","POINTE-CLAIRE V",1,100,0,0,0,0,0
"2011","4811052","0340","EDMONTON","STRATHCONA COUNTY SM",1,0,100,0,0,0,4
"2014","3506008","1265","OTTAWA","OTTAWA CV",22,59.090909090909,22.727272727273,13.636363636364,4.545454545455,0,5.63636363636364
"2015","4811016","0340","EDMONTON","LEDUC CY",1,100,0,0,0,0,3
"2018","3518001","2270","TORONTO","PICKERING CY",9,44.444444444444,44.444444444444,0,11.111111111111,0,6.11111111111111
"2018","4806016","0140","CALGARY","CALGARY CY",36,41.666666666667,50,8.333333333333,0,0,4.47222222222222
"1990","3520019","2270",NA,NA,5,20,0,40,20,20,20.8
"1991","4806016","0140","CALGARY","CALGARY CY",5,100,0,0,0,0,0
"1996","2466080","1060",NA,NA,3,100,0,0,0,0,2
"2001","3520005","2270","TORONTO","TORONTO C",46,71.739130434783,2.173913043478,6.521739130435,15.217391304348,4.347826086957,6.3695652173913
"2004","2475005","1060","MONTRÉAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2005","2460005","1060","MONTRÉAL","LAVAL V",2,100,0,0,0,0,0
"2007","2466097","1060","MONTRÉAL","POINTE-CLAIRE V",1,100,0,0,0,0,0
"2011","3519049","2270","TORONTO","KING TP",1,0,100,0,0,0,4
"2012","2473035","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",1,100,0,0,0,0,0
"2012","3519038","2270","TORONTO","RICHMOND HILL T",3,66.666666666667,0,33.333333333333,0,0,3
"2017","2473015","1060","MONTRÉAL","BLAINVILLE V",2,0,100,0,0,0,6
"2018","5915022","2410","VANCOUVER","VANCOUVER CY",40,17.5,50,22.5,10,0,7.325
"2019","4811068","0340","EDMONTON","MORINVILLE T",NA,NA,NA,NA,NA,NA,NA
"2020","2457005","1060","MONTRÉAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2020","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",5,60,0,20,20,0,10.2
"2021","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,100,0,0,0,0,3
"1992","2463110","1060",NA,NA,1,100,0,0,0,0,0
"1995","3520014","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",1,0,100,0,0,0,6
"1999","2466070","1060","MONTRÉAL","PINCOURT V",1,100,0,0,0,0,0
"2004","5915075","2410","VANCOUVER","MAPLE RIDGE CY",1,0,100,0,0,0,4
"2008","2473030","1060","MONTRÉAL","BOIS-DES-FILION V",1,100,0,0,0,0,0
"2011","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",4,0,75,25,0,0,5.75
"2012","2466072","1060","MONTRÉAL","MONT-ROYAL V",1,0,100,0,0,0,4
"2015","4811048","0340","EDMONTON","STONY PLAIN T",1,100,0,0,0,0,3
"2019","3519036","2270","TORONTO","MARKHAM CY",2,50,50,0,0,0,3
"1995","2457030","1060","MONTRÉAL","BOIS-DES-FILION V",NA,NA,NA,NA,NA,NA,NA
"2000","2458005","1060","MONTRÉAL","LAVAL V",2,100,0,0,0,0,0
"2001","5915022","2410","VANCOUVER","VANCOUVER CY",25,4,44,32,16,4,10.24
"2010","2458227","1060","MONTRÉAL","LONGUEUIL V",11,100,0,0,0,0,2.63636363636364
"2011","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",3,0,100,0,0,0,4.33333333333333
"2013","2452007","1060","MONTRÉAL","BROSSARD V",2,100,0,0,0,0,1
"2015","3524009","2270","TORONTO","MILTON T",3,0,100,0,0,0,4.66666666666667
"2020","5915022","2410","VANCOUVER","VANCOUVER CY",29,10.344827586207,62.068965517241,10.344827586207,6.896551724138,10.344827586207,9.86206896551724
"2021","2464008","1060","MONTRÉAL","TERREBONNE V",5,60,20,20,0,0,4.6
"2021","2472010","1060","MONTRÉAL","SAINTE-JULIE V",3,100,0,0,0,0,3
"1988","2465420","1060",NA,NA,2,100,0,0,0,0,0
"1988","4806016","0140","CALGARY","CALGARY CY",2,100,0,0,0,0,0
"1989","2456650","1060",NA,NA,9,100,0,0,0,0,0.666666666666667
"1989","2469600","1060",NA,NA,5,80,20,0,0,0,1.2
"1991","5915034","2410","VANCOUVER","COQUITLAM CY",2,100,0,0,0,0,0
"1994","2466025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",46,97.826086956522,2.173913043478,0,0,0,1.19565217391304
"2005","3543007","2270","TORONTO","NEW TECUMSETH T",NA,NA,NA,NA,NA,NA,NA
"2006","2457010","1060","MONTRÉAL","SAINTE-JULIE V",NA,NA,NA,NA,NA,NA,NA
"2009","2475005","1060","MONTRÉAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2019","2460037","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",4,100,0,0,0,0,2.75
"2019","2473010","1060","MONTRÉAL","SAINTE-JULIE V",NA,NA,NA,NA,NA,NA,NA
"2019","4811016","0340","EDMONTON","LEDUC CY",NA,NA,NA,NA,NA,NA,NA
"2021","3524001","2270","TORONTO","PICKERING CY",5,0,60,20,20,0,10.8
"1990","2463190","1060",NA,NA,6,100,0,0,0,0,0
"1990","3543006","2270",NA,NA,1,100,0,0,0,0,2
"1994","2466080","1060",NA,NA,2,100,0,0,0,0,0
"1996","3524001","2270","TORONTO","PICKERING CY",1,100,0,0,0,0,0
"2003","2465005","1060","MONTRÉAL","LAVAL V",49,100,0,0,0,0,0.122448979591837
"2003","4811061","0340","EDMONTON","EDMONTON CY",24,100,0,0,0,0,0
"2004","5915034","2410","VANCOUVER","COQUITLAM CY",5,80,20,0,0,0,3.2
"2005","4811061","0340","EDMONTON","EDMONTON CY",26,100,0,0,0,0,0
"2007","2467020","1060","MONTRÉAL","POINTE-CALUMET MÉ",1,100,0,0,0,0,0
"2010","2466087","1060","MONTRÉAL","DORVAL V",2,100,0,0,0,0,1.5
"2011","5915062","2410","VANCOUVER","BOWEN ISLAND IM",NA,NA,NA,NA,NA,NA,NA
"2012","2457040","1060","MONTRÉAL","BELOEIL V",2,50,50,0,0,0,3
"2014","2458227","1060","MONTRÉAL","LONGUEUIL V",21,95.238095238095,0,4.761904761905,0,0,2.57142857142857
"2014","5915007","2410","VANCOUVER","WHITE ROCK CY",1,100,0,0,0,0,0
"2018","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",2,100,0,0,0,0,3
"2020","2472010","1060","MONTRÉAL","SAINTE-JULIE V",4,100,0,0,0,0,3
"2021","2473010","1060","MONTRÉAL","SAINTE-JULIE V",4,0,75,25,0,0,5.5
"1990","2463250","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","2456580","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994","2459005","1060","MONTRÉAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"1994","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",1,0,100,0,0,0,4
"1995","2466075","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",2,100,0,0,0,0,1.5
"1996","3506014","1265",NA,NA,4,100,0,0,0,0,0.75
"1996","3524015","2270","TORONTO","HALTON HILLS T",1,100,0,0,0,0,0
"2001","5915015","2410","VANCOUVER","RICHMOND CY",1,0,100,0,0,0,4
"2002","5915034","2410","VANCOUVER","COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"2005","2460013","1060","MONTRÉAL","REPENTIGNY V",10,100,0,0,0,0,0
"2006","2460013","1060","MONTRÉAL","REPENTIGNY V",11,100,0,0,0,0,0.454545454545455
"2006","2472015","1060","MONTRÉAL","BLAINVILLE V",9,100,0,0,0,0,0.888888888888889
"2007","2474005","1060","MONTRÉAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2015","3519044","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",2,100,0,0,0,0,2
"2015","5915015","2410","VANCOUVER","RICHMOND CY",5,0,40,60,0,0,10.2
"2016","2460013","1060","MONTRÉAL","REPENTIGNY V",NA,NA,NA,NA,NA,NA,NA
"2016","2470022","1060","MONTRÉAL","BEAUHARNOIS V",5,100,0,0,0,0,2
"2019","4806016","0140","CALGARY","CALGARY CY",40,57.5,37.5,2.5,0,2.5,4.8
"2020","2456083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",6,83.333333333333,16.666666666667,0,0,0,3.16666666666667
"2020","5915011","2410","VANCOUVER","DELTA DM",1,0,100,0,0,0,4
"1989","3506014","1265",NA,NA,14,100,0,0,0,0,0
"1989","3520001","2270","TORONTO","PICKERING CY",9,77.777777777778,22.222222222222,0,0,0,1.11111111111111
"1989","5911019","2410",NA,NA,1,100,0,0,0,0,0
"2000","2466065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"2005","5915075","2410","VANCOUVER","MAPLE RIDGE CY",1,100,0,0,0,0,3
"2009","2467035","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",NA,NA,NA,NA,NA,NA,NA
"2010","5915020","2410","VANCOUVER","GREATER VANCOUVER A RDA",1,0,100,0,0,0,4
"2012","2458227","1060","MONTRÉAL","LONGUEUIL V",36,86.111111111111,13.888888888889,0,0,0,2.33333333333333
"2012","5915011","2410","VANCOUVER","DELTA DM",NA,NA,NA,NA,NA,NA,NA
"2013","2473015","1060","MONTRÉAL","BLAINVILLE V",4,50,0,50,0,0,4
"2014","3524009","2270","TORONTO","MILTON T",1,100,0,0,0,0,0
"2015","3524001","2270","TORONTO","PICKERING CY",22,90.909090909091,9.090909090909,0,0,0,3.09090909090909
"2020","3519028","2270","TORONTO","VAUGHAN CY",2,50,0,50,0,0,6.5
"2022","2459020","1060","MONTRÉAL","POINTE-CALUMET MÉ",6,83.333333333333,16.666666666667,0,0,0,2.33333333333333
"1989","2465480","1060",NA,NA,4,100,0,0,0,0,0
"1990","2463110","1060",NA,NA,1,100,0,0,0,0,0
"1992","3506030","1265",NA,NA,1,100,0,0,0,0,0
"1993","2473120","1060",NA,NA,6,100,0,0,0,0,0
"1996","2467045","1060","MONTRÉAL","SAINT-MATHIEU-DE-BELOEIL MÉ",1,100,0,0,0,0,0
"1997","3519044","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",1,100,0,0,0,0,0
"2003","2473010","1060","MONTRÉAL","SAINTE-JULIE V",5,100,0,0,0,0,0
"2004","5915007","2410","VANCOUVER","WHITE ROCK CY",3,0,66.666666666667,33.333333333333,0,0,6
"2005","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",1,0,0,0,100,0,22
"2012","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",7,100,0,0,0,0,2
"2015","2471095","1060","MONTRÉAL","L'ÎLE-CADIEUX V",NA,NA,NA,NA,NA,NA,NA
"2015","4806016","0140","CALGARY","CALGARY CY",43,41.860465116279,46.511627906977,4.651162790698,4.651162790698,2.325581395349,5.34883720930233
"2020","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",8,37.5,25,25,12.5,0,9.25
"2021","5915055","2410","VANCOUVER","WEST VANCOUVER DM",NA,NA,NA,NA,NA,NA,NA
"1990","5915007","2410","VANCOUVER","WHITE ROCK CY",3,66.666666666667,33.333333333333,0,0,0,2.33333333333333
"1991","3521010","2270","TORONTO","BRAMPTON CY",1,100,0,0,0,0,0
"1992","5913018","2410",NA,NA,3,100,0,0,0,0,2
"1998","3519028","2270","TORONTO","VAUGHAN CY",2,100,0,0,0,0,0
"2007","2471105","1060","MONTRÉAL","SAINT-LAZARE V",1,100,0,0,0,0,0
"2008","2457035","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",5,100,0,0,0,0,0
"2008","5915055","2410","VANCOUVER","WEST VANCOUVER DM",2,50,50,0,0,0,3.5
"2014","2467020","1060","MONTRÉAL","POINTE-CALUMET MÉ",1,100,0,0,0,0,2
"2015","2460040","1060","MONTRÉAL","BELOEIL V",2,100,0,0,0,0,2
"2015","3506008","1265","OTTAWA","OTTAWA CV",17,76.470588235294,5.882352941176,11.764705882353,5.882352941176,0,5.64705882352941
"2019","4811048","0340","EDMONTON","STONY PLAIN T",1,0,100,0,0,0,6
"2020","2464008","1060","MONTRÉAL","TERREBONNE V",10,90,10,0,0,0,3
"2021","2466097","1060","MONTRÉAL","POINTE-CLAIRE V",4,0,25,75,0,0,9
"2022","3519036","2270","TORONTO","MARKHAM CY",4,0,0,100,0,0,14.25
"1988","2466420","1060",NA,NA,1,100,0,0,0,0,0
"1989","3524009","2270","TORONTO","MILTON T",1,100,0,0,0,0,3
"1993","5915055","2410","VANCOUVER","WEST VANCOUVER DM",2,100,0,0,0,0,1.5
"1997","4811052","0340","EDMONTON","STRATHCONA COUNTY SM",NA,NA,NA,NA,NA,NA,NA
"1998","5915022","2410","VANCOUVER","VANCOUVER CY",23,21.739130434783,47.826086956522,13.04347826087,8.695652173913,8.695652173913,11.7826086956522
"1999","2473005","1060","MONTRÉAL","LAVAL V",3,100,0,0,0,0,0
"2000","3519038","2270","TORONTO","RICHMOND HILL T",1,0,0,100,0,0,14
"2004","3521005","2270","TORONTO","TORONTO C",2,100,0,0,0,0,0
"2005","2474005","1060","MONTRÉAL","LAVAL V",1,100,0,0,0,0,2
"2005","3521024","2270","TORONTO","CALEDON T",NA,NA,NA,NA,NA,NA,NA
"2006","3520005","2270","TORONTO","TORONTO C",55,70.909090909091,1.818181818182,16.363636363636,7.272727272727,3.636363636364,5.27272727272727
"2013","2473010","1060","MONTRÉAL","SAINTE-JULIE V",1,100,0,0,0,0,0
"2015","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",1,0,100,0,0,0,6
"1989","4811061","0340","EDMONTON","EDMONTON CY",1,100,0,0,0,0,0
"1993","2464500","1060",NA,NA,10,100,0,0,0,0,0.3
"1994","2458010","1060","MONTRÉAL","SAINTE-JULIE V",3,100,0,0,0,0,0.666666666666667
"1995","2457040","1060","MONTRÉAL","BELOEIL V",2,100,0,0,0,0,0
"1997","3506006","1265",NA,NA,2,100,0,0,0,0,0
"2000","3506030","1265",NA,NA,2,100,0,0,0,0,0
"2000","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",1,0,0,100,0,0,15
"2006","3506008","1265","OTTAWA","OTTAWA CV",10,90,0,10,0,0,0.9
"2007","2466058","1060","MONTRÉAL","CÔTE-SAINT-LUC V",1,100,0,0,0,0,0
"2008","3543007","2270","TORONTO","NEW TECUMSETH T",NA,NA,NA,NA,NA,NA,NA
"2009","4806019","0140","CALGARY","COCHRANE T",2,100,0,0,0,0,0
"2013","5915055","2410","VANCOUVER","WEST VANCOUVER DM",4,50,50,0,0,0,3
"2014","2467030","1060","MONTRÉAL","BOIS-DES-FILION V",NA,NA,NA,NA,NA,NA,NA
"2018","2467015","1060","MONTRÉAL","BLAINVILLE V",7,85.714285714286,14.285714285714,0,0,0,2.85714285714286
"2019","3521005","2270","TORONTO","TORONTO C",3,0,33.333333333333,0,0,66.666666666667,43
"2021","2459015","1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,2
"1989","2469480","1060",NA,NA,1,100,0,0,0,0,2
"1991","5915004","2410","VANCOUVER","SURREY CY",11,100,0,0,0,0,0
"2001","2466135","1060",NA,NA,3,100,0,0,0,0,0
"2009","2471025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,100,0,0,0,0,0
"2014","2473035","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",1,100,0,0,0,0,3
"2015","4811013","0340","EDMONTON","BEAUMONT T",1,100,0,0,0,0,2
"2016","5915055","2410","VANCOUVER","WEST VANCOUVER DM",1,0,0,100,0,0,7
"2018","5915034","2410","VANCOUVER","COQUITLAM CY",3,0,66.666666666667,0,0,33.333333333333,19.6666666666667
"2022","2473035","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",3,66.666666666667,33.333333333333,0,0,0,2.66666666666667
"1989","5913011","2410","VANCOUVER","DELTA DM",2,100,0,0,0,0,1.5
"2000","3521010","2270","TORONTO","BRAMPTON CY",3,100,0,0,0,0,0
"2001","5915004","2410","VANCOUVER","SURREY CY",3,0,100,0,0,0,4
"2002","2457005","1060","MONTRÉAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2006","2475005","1060","MONTRÉAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2008","2464015","1060","MONTRÉAL","BLAINVILLE V",17,100,0,0,0,0,0
"2010","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",NA,NA,NA,NA,NA,NA,NA
"2010","2471025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,100,0,0,0,0,0
"2010","4811061","0340","EDMONTON","EDMONTON CY",13,92.307692307692,7.692307692308,0,0,0,0.538461538461538
"2010","5915015","2410","VANCOUVER","RICHMOND CY",2,0,100,0,0,0,4
"2014","2466023","1060","MONTRÉAL","MONTRÉAL V",106,78.301886792453,11.320754716981,7.547169811321,0,2.830188679245,4.12264150943396
"2017","5915004","2410","VANCOUVER","SURREY CY",10,0,80,0,0,20,11
"2020","2472015","1060","MONTRÉAL","BLAINVILLE V",1,100,0,0,0,0,3
"1989","5915055","2410","VANCOUVER","WEST VANCOUVER DM",2,50,0,50,0,0,9.5
"1991","2465160","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","3524001","2270","TORONTO","PICKERING CY",1,100,0,0,0,0,0
"1996","5915011","2410","VANCOUVER","DELTA DM",3,66.666666666667,33.333333333333,0,0,0,2.33333333333333
"2000","4811068","0340","EDMONTON","MORINVILLE T",1,100,0,0,0,0,0
"2002","2464008","1060","MONTRÉAL","TERREBONNE V",6,100,0,0,0,0,0
"2002","5915015","2410","VANCOUVER","RICHMOND CY",3,33.333333333333,66.666666666667,0,0,0,3.66666666666667
"2003","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",7,100,0,0,0,0,0
"2006","2457005","1060","MONTRÉAL","LAVAL V",1,100,0,0,0,0,0
"2006","4806026","0140","CALGARY","CROSSFIELD T",1,100,0,0,0,0,0
"2007","2472025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",2,100,0,0,0,0,0
"2011","2466023","1060","MONTRÉAL","MONTRÉAL V",104,92.307692307692,3.846153846154,3.846153846154,0,0,2.00961538461538
"2012","2467045","1060","MONTRÉAL","SAINT-MATHIEU-DE-BELOEIL MÉ",1,100,0,0,0,0,2
"2014","5915025","2410","VANCOUVER","BURNABY CY",7,28.571428571429,57.142857142857,0,0,14.285714285714,10.1428571428571
"2021","2474005","1060","MONTRÉAL","LAVAL V",12,66.666666666667,33.333333333333,0,0,0,3.33333333333333
"2022","2457030","1060","MONTRÉAL","BOIS-DES-FILION V",9,100,0,0,0,0,2.77777777777778
"1988","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",1,100,0,0,0,0,0
"1989","2466300","1060",NA,NA,7,71.428571428571,28.571428571429,0,0,0,3.28571428571429
"1990","2452700","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2473650","1060",NA,NA,4,100,0,0,0,0,0
"1993","5911019","2410",NA,NA,2,100,0,0,0,0,0
"1996","5915022","2410","VANCOUVER","VANCOUVER CY",28,50,28.571428571429,10.714285714286,7.142857142857,3.571428571429,6.32142857142857
"1999","2475010","1060","MONTRÉAL","SAINTE-JULIE V",2,100,0,0,0,0,0
"2010","2473010","1060","MONTRÉAL","SAINTE-JULIE V",2,100,0,0,0,0,0
"2011","2467020","1060","MONTRÉAL","POINTE-CALUMET MÉ",NA,NA,NA,NA,NA,NA,NA
"2015","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",12,33.333333333333,66.666666666667,0,0,0,3.75
"2016","2467020","1060","MONTRÉAL","POINTE-CALUMET MÉ",2,100,0,0,0,0,2.5
"2017","2471060","1060","MONTRÉAL","L'ÎLE-PERROT V",1,100,0,0,0,0,3
"2017","3518001","2270","TORONTO","PICKERING CY",8,100,0,0,0,0,3
"2020","2457040","1060","MONTRÉAL","BELOEIL V",2,50,50,0,0,0,4
"1989","2456400","1060",NA,NA,8,100,0,0,0,0,2.625
"1994","2474005","1060","MONTRÉAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"1995","3520004","2270",NA,NA,8,87.5,12.5,0,0,0,0.5
