reference_period,metro,metcode,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
1989,Vancouver,2410,5.0,2.0,772.0,22,35.09,0.14,4.82
1989,Vancouver,2410,4.0,2.0,155.0,28,5.54,0.0,0.97
1989,Vancouver,2410,1.0,3.0,33.0,33,1.0,0.0,0.21
1989,Vancouver,2410,2.0,2.0,10.0,5,2.0,0.0,0.06
1989,Vancouver,2410,2.0,3.0,330.0,165,2.0,0.0,2.06
1989,Vancouver,2410,2.0,1.0,90.0,45,2.0,0.0,0.56
1989,Vancouver,2410,4.0,3.0,1529.0,297,5.15,0.0,9.54
1989,Vancouver,2410,5.0,1.0,36.0,1,36.0,0.0,0.22
1989,Vancouver,2410,5.0,3.0,6056.0,165,36.7,1.36,37.79
1989,Vancouver,2410,5.0,4.0,157.0,3,52.33,0.0,0.98
1990,Vancouver,2410,2.0,4.0,6.0,3,2.0,0.0,0.04
1990,Vancouver,2410,2.0,3.0,202.0,101,2.0,0.0,1.23
1990,Vancouver,2410,1.0,4.0,1.0,1,1.0,0.0,0.01
1990,Vancouver,2410,5.0,4.0,98.0,2,49.0,1.5,0.6
1990,Vancouver,2410,1.0,1.0,2339.0,2339,1.0,0.0,14.26
1990,Vancouver,2410,2.0,1.0,50.0,25,2.0,0.0,0.3
1990,Vancouver,2410,4.0,2.0,410.0,70,5.86,0.0,2.5
1990,Vancouver,2410,5.0,1.0,2.0,2,1.0,0.0,0.01
1990,Vancouver,2410,1.0,3.0,7.0,7,1.0,0.0,0.04
1990,Vancouver,2410,4.0,4.0,157.0,40,3.93,0.0,0.96
1990,Vancouver,2410,2.0,2.0,10.0,5,2.0,0.0,0.06
1990,Vancouver,2410,5.0,2.0,956.0,33,28.97,1.18,5.83
1990,Vancouver,2410,5.0,3.0,5996.0,150,39.97,3.27,36.55
1990,Vancouver,2410,4.0,3.0,1057.0,220,4.8,0.05,6.44
1990,Vancouver,2410,1.0,2.0,14.0,14,1.0,0.0,0.09
1991,Vancouver,2410,2.0,1.0,42.0,21,2.0,0.0,0.25
1991,Vancouver,2410,4.0,3.0,935.0,207,4.52,0.01,5.55
1991,Vancouver,2410,5.0,1.0,45.0,14,3.21,0.36,0.27
1991,Vancouver,2410,2.0,3.0,224.0,112,2.0,0.0,1.33
1991,Vancouver,2410,4.0,2.0,284.0,44,6.45,0.0,1.69
1991,Vancouver,2410,5.0,2.0,1397.0,31,45.06,1.74,8.3
1991,Vancouver,2410,2.0,2.0,6.0,3,2.0,0.0,0.04
1991,Vancouver,2410,1.0,1.0,3109.0,3109,1.0,0.0,18.47
1991,Vancouver,2410,1.0,3.0,22.0,22,1.0,0.0,0.13
1991,Vancouver,2410,5.0,3.0,5183.0,132,39.27,2.3,30.79
1991,Vancouver,2410,5.0,4.0,183.0,5,36.6,0.6,1.09
1992,Vancouver,2410,2.0,4.0,36.0,18,2.0,0.0,0.21
1992,Vancouver,2410,2.0,2.0,6.0,3,2.0,0.0,0.03
1992,Vancouver,2410,4.0,2.0,213.0,35,6.09,0.0,1.23
1992,Vancouver,2410,1.0,2.0,20.0,20,1.0,0.0,0.12
1992,Vancouver,2410,2.0,1.0,116.0,58,2.0,0.0,0.67
1992,Vancouver,2410,1.0,1.0,3251.0,3251,1.0,0.0,18.83
1992,Vancouver,2410,4.0,4.0,170.0,33,5.15,0.0,0.98
1992,Vancouver,2410,1.0,3.0,29.0,29,1.0,0.0,0.17
1992,Vancouver,2410,5.0,2.0,1592.0,31,51.35,2.58,9.22
1992,Vancouver,2410,5.0,3.0,6763.0,154,43.92,3.25,39.18
1992,Vancouver,2410,2.0,3.0,234.0,117,2.0,0.0,1.36
1992,Vancouver,2410,4.0,3.0,1151.0,254,4.53,0.0,6.67
1992,Vancouver,2410,5.0,1.0,42.0,21,2.0,0.0,0.24
1993,Vancouver,2410,4.0,3.0,1371.0,285,4.81,0.11,7.7
1993,Vancouver,2410,1.0,3.0,37.0,37,1.0,0.0,0.21
1993,Vancouver,2410,5.0,2.0,1151.0,25,46.04,4.2,6.46
1993,Vancouver,2410,1.0,1.0,2974.0,2974,1.0,0.0,16.7
1993,Vancouver,2410,4.0,2.0,64.0,13,4.92,0.0,0.36
1993,Vancouver,2410,5.0,1.0,16.0,8,2.0,1.75,0.09
1993,Vancouver,2410,5.0,3.0,9124.0,195,46.79,6.21,51.24
1993,Vancouver,2410,2.0,3.0,334.0,167,2.0,0.0,1.88
1993,Vancouver,2410,2.0,1.0,170.0,85,2.0,0.0,0.95
1993,Vancouver,2410,2.0,4.0,4.0,2,2.0,0.0,0.02
1993,Vancouver,2410,1.0,2.0,4.0,4,1.0,0.0,0.02
1994,Vancouver,2410,4.0,3.0,1188.0,259,4.59,0.03,6.47
1994,Vancouver,2410,1.0,3.0,18.0,18,1.0,0.0,0.1
1994,Vancouver,2410,5.0,2.0,928.0,25,37.12,4.6,5.05
1994,Vancouver,2410,1.0,1.0,2928.0,2928,1.0,0.0,15.94
1994,Vancouver,2410,4.0,2.0,133.0,30,4.43,0.0,0.72
1994,Vancouver,2410,5.0,1.0,38.0,19,2.0,2.0,0.21
1994,Vancouver,2410,5.0,3.0,9622.0,180,53.46,6.72,52.38
1994,Vancouver,2410,2.0,1.0,128.0,64,2.0,0.0,0.7
1994,Vancouver,2410,1.0,2.0,7.0,7,1.0,0.0,0.04
1994,Vancouver,2410,2.0,3.0,334.0,167,2.0,0.0,1.82
1994,Vancouver,2410,2.0,2.0,16.0,8,2.0,0.0,0.09
1995,Vancouver,2410,1.0,3.0,74.0,74,1.0,0.0,0.39
1995,Vancouver,2410,5.0,4.0,23.0,1,23.0,4.0,0.12
1995,Vancouver,2410,1.0,1.0,2015.0,2015,1.0,0.0,10.61
1995,Vancouver,2410,2.0,3.0,218.0,109,2.0,0.0,1.15
1995,Vancouver,2410,4.0,2.0,121.0,31,3.9,0.0,0.64
1995,Vancouver,2410,2.0,1.0,88.0,44,2.0,0.0,0.46
1995,Vancouver,2410,2.0,2.0,30.0,15,2.0,0.0,0.16
1995,Vancouver,2410,5.0,1.0,10.0,5,2.0,1.2,0.05
1995,Vancouver,2410,4.0,3.0,799.0,163,4.9,0.02,4.21
1995,Vancouver,2410,5.0,2.0,545.0,25,21.8,3.32,2.87
1995,Vancouver,2410,5.0,3.0,6590.0,121,54.46,7.25,34.71
1995,Vancouver,2410,1.0,2.0,2.0,2,1.0,0.0,0.01
1996,Vancouver,2410,5.0,1.0,34.0,17,2.0,2.0,0.17
1996,Vancouver,2410,1.0,1.0,2303.0,2303,1.0,0.0,11.79
1996,Vancouver,2410,4.0,3.0,1032.0,216,4.78,0.05,5.28
1996,Vancouver,2410,1.0,2.0,7.0,7,1.0,0.0,0.04
1996,Vancouver,2410,1.0,3.0,78.0,78,1.0,0.0,0.4
1996,Vancouver,2410,2.0,1.0,116.0,58,2.0,0.0,0.59
1996,Vancouver,2410,4.0,2.0,44.0,11,4.0,0.0,0.23
1996,Vancouver,2410,5.0,2.0,557.0,14,39.79,3.79,2.85
1996,Vancouver,2410,5.0,4.0,29.0,1,29.0,4.0,0.15
1996,Vancouver,2410,2.0,3.0,252.0,126,2.0,0.0,1.29
1996,Vancouver,2410,5.0,3.0,7499.0,123,60.97,8.27,38.38
1997,Vancouver,2410,4.0,3.0,947.0,200,4.74,0.0,4.78
1997,Vancouver,2410,5.0,1.0,22.0,11,2.0,2.0,0.11
1997,Vancouver,2410,5.0,3.0,7014.0,103,68.1,9.13,35.38
1997,Vancouver,2410,1.0,3.0,71.0,71,1.0,0.0,0.36
1997,Vancouver,2410,4.0,2.0,131.0,27,4.85,0.0,0.66
1997,Vancouver,2410,5.0,2.0,1087.0,28,38.82,3.61,5.48
1997,Vancouver,2410,2.0,1.0,172.0,86,2.0,0.0,0.87
1997,Vancouver,2410,2.0,3.0,346.0,173,2.0,0.0,1.75
1997,Vancouver,2410,1.0,1.0,2014.0,2014,1.0,0.0,10.16
1997,Vancouver,2410,5.0,4.0,71.0,2,35.5,3.5,0.36
1998,Vancouver,2410,5.0,3.0,6503.0,89,73.07,10.48,32.35
1998,Vancouver,2410,2.0,2.0,6.0,3,2.0,0.0,0.03
1998,Vancouver,2410,1.0,3.0,35.0,35,1.0,0.0,0.17
1998,Vancouver,2410,1.0,1.0,1462.0,1462,1.0,0.0,7.27
1998,Vancouver,2410,5.0,2.0,623.0,12,51.92,6.17,3.1
1998,Vancouver,2410,4.0,2.0,77.0,15,5.13,0.0,0.38
1998,Vancouver,2410,5.0,1.0,14.0,7,2.0,2.0,0.07
1998,Vancouver,2410,2.0,1.0,202.0,101,2.0,0.0,1.01
1998,Vancouver,2410,1.0,2.0,8.0,8,1.0,0.0,0.04
1998,Vancouver,2410,2.0,3.0,188.0,94,2.0,0.0,0.94
1998,Vancouver,2410,4.0,3.0,632.0,138,4.58,0.19,3.14
1999,Vancouver,2410,5.0,1.0,38.0,19,2.0,2.0,0.19
1999,Vancouver,2410,2.0,1.0,132.0,66,2.0,0.0,0.65
1999,Vancouver,2410,5.0,2.0,862.0,18,47.89,4.78,4.23
1999,Vancouver,2410,5.0,3.0,4024.0,55,73.16,10.65,19.75
1999,Vancouver,2410,1.0,3.0,3.0,3,1.0,0.0,0.01
1999,Vancouver,2410,2.0,3.0,106.0,53,2.0,0.0,0.52
1999,Vancouver,2410,1.0,1.0,1558.0,1558,1.0,0.0,7.65
1999,Vancouver,2410,4.0,3.0,597.0,124,4.81,0.54,2.93
2000,Vancouver,2410,1.0,0.0,4.0,4,1.0,0.0,0.02
2000,Vancouver,2410,5.0,2.0,1111.0,18,61.72,5.39,5.36
2000,Vancouver,2410,4.0,1.0,4.0,1,4.0,2.0,0.02
2000,Vancouver,2410,2.0,3.0,106.0,53,2.0,0.0,0.51
2000,Vancouver,2410,5.0,0.0,2.0,1,2.0,0.0,0.01
2000,Vancouver,2410,1.0,2.0,1.0,1,1.0,0.0,0.0
2000,Vancouver,2410,4.0,4.0,19.0,3,6.33,0.0,0.09
2000,Vancouver,2410,2.0,1.0,174.0,88,1.98,0.0,0.84
2000,Vancouver,2410,4.0,3.0,823.0,159,5.18,1.26,3.97
2000,Vancouver,2410,5.0,1.0,76.0,38,2.0,2.0,0.37
2000,Vancouver,2410,1.0,1.0,1361.0,1361,1.0,0.0,6.57
2000,Vancouver,2410,5.0,4.0,10.0,2,5.0,3.0,0.05
2000,Vancouver,2410,1.0,3.0,29.0,29,1.0,0.0,0.14
2000,Vancouver,2410,5.0,3.0,2691.0,39,69.0,9.64,12.99
2001,Vancouver,2410,1.0,3.0,67.0,67,1.0,0.0,0.32
2001,Vancouver,2410,5.0,1.0,134.0,67,2.0,2.0,0.64
2001,Vancouver,2410,5.0,4.0,176.0,3,58.67,6.0,0.84
2001,Vancouver,2410,5.0,3.0,3422.0,40,85.55,12.23,16.33
2001,Vancouver,2410,4.0,2.0,128.0,27,4.74,0.41,0.61
2001,Vancouver,2410,1.0,1.0,1600.0,1600,1.0,0.0,7.63
2001,Vancouver,2410,2.0,1.0,256.0,128,2.0,0.0,1.22
2001,Vancouver,2410,4.0,4.0,32.0,5,6.4,0.0,0.15
2001,Vancouver,2410,4.0,3.0,611.0,137,4.46,0.21,2.92
2001,Vancouver,2410,5.0,2.0,2619.0,29,90.31,9.24,12.5
2001,Vancouver,2410,2.0,2.0,4.0,2,2.0,0.0,0.02
2001,Vancouver,2410,2.0,3.0,88.0,44,2.0,0.0,0.42
2002,Vancouver,2410,1.0,3.0,60.0,60,1.0,0.0,0.28
2002,Vancouver,2410,2.0,1.0,214.0,107,2.0,0.0,1.01
2002,Vancouver,2410,2.0,2.0,22.0,11,2.0,0.0,0.1
2002,Vancouver,2410,5.0,2.0,1600.0,20,80.0,6.55,7.57
2002,Vancouver,2410,4.0,2.0,47.0,9,5.22,2.0,0.22
2002,Vancouver,2410,5.0,1.0,168.0,84,2.0,2.0,0.79
2002,Vancouver,2410,1.0,1.0,2516.0,2516,1.0,0.0,11.91
2002,Vancouver,2410,1.0,2.0,6.0,6,1.0,0.0,0.03
2002,Vancouver,2410,4.0,3.0,1132.0,225,5.03,0.79,5.36
2002,Vancouver,2410,2.0,3.0,174.0,87,2.0,0.0,0.82
2002,Vancouver,2410,5.0,3.0,5002.0,76,65.82,10.33,23.67
2003,Vancouver,2410,5.0,1.0,170.0,85,2.0,2.0,0.8
2003,Vancouver,2410,4.0,3.0,1504.0,304,4.95,0.53,7.06
2003,Vancouver,2410,4.0,1.0,3.0,1,3.0,0.0,0.01
2003,Vancouver,2410,1.0,2.0,2.0,2,1.0,0.0,0.01
2003,Vancouver,2410,4.0,2.0,14.0,2,7.0,2.0,0.07
2003,Vancouver,2410,5.0,2.0,941.0,14,67.21,6.64,4.42
2003,Vancouver,2410,1.0,3.0,139.0,139,1.0,0.0,0.65
2003,Vancouver,2410,5.0,3.0,7554.0,96,78.69,11.66,35.46
2003,Vancouver,2410,2.0,1.0,216.0,108,2.0,0.0,1.01
2003,Vancouver,2410,2.0,3.0,238.0,119,2.0,0.0,1.12
2003,Vancouver,2410,1.0,1.0,2545.0,2545,1.0,0.0,11.95
2004,Vancouver,2410,4.0,2.0,5.0,1,5.0,0.0,0.02
2004,Vancouver,2410,4.0,1.0,4.0,1,4.0,0.0,0.02
2004,Vancouver,2410,4.0,3.0,2394.0,430,5.57,0.82,11.11
2004,Vancouver,2410,5.0,3.0,11376.0,135,84.27,11.21,52.78
2004,Vancouver,2410,2.0,1.0,280.0,140,2.0,0.0,1.3
2004,Vancouver,2410,5.0,1.0,158.0,79,2.0,1.95,0.73
2004,Vancouver,2410,1.0,1.0,2902.0,2902,1.0,0.0,13.46
2004,Vancouver,2410,2.0,3.0,388.0,194,2.0,0.0,1.8
2004,Vancouver,2410,1.0,3.0,135.0,135,1.0,0.0,0.63
2004,Vancouver,2410,1.0,2.0,6.0,6,1.0,0.0,0.03
2004,Vancouver,2410,5.0,2.0,863.0,20,43.15,4.85,4.0
2005,Vancouver,2410,5.0,1.0,127.0,64,1.98,2.02,0.58
2005,Vancouver,2410,4.0,3.0,2540.0,448,5.67,1.0,11.62
2005,Vancouver,2410,4.0,2.0,9.0,1,9.0,0.0,0.04
2005,Vancouver,2410,1.0,3.0,149.0,149,1.0,0.0,0.68
2005,Vancouver,2410,5.0,2.0,933.0,21,44.43,4.33,4.27
2005,Vancouver,2410,2.0,3.0,320.0,160,2.0,0.0,1.46
2005,Vancouver,2410,5.0,3.0,14081.0,179,78.66,10.94,64.44
2005,Vancouver,2410,1.0,2.0,11.0,11,1.0,0.0,0.05
2005,Vancouver,2410,1.0,1.0,3120.0,3120,1.0,0.0,14.28
2005,Vancouver,2410,2.0,1.0,270.0,135,2.0,0.0,1.24
2006,Vancouver,2410,4.0,2.0,9.0,1,9.0,0.0,0.04
2006,Vancouver,2410,4.0,3.0,2507.0,438,5.72,0.56,11.33
2006,Vancouver,2410,5.0,1.0,172.0,86,2.0,2.0,0.78
2006,Vancouver,2410,1.0,2.0,3.0,3,1.0,0.0,0.01
2006,Vancouver,2410,5.0,3.0,14729.0,174,84.65,11.73,66.57
2006,Vancouver,2410,2.0,3.0,240.0,120,2.0,0.0,1.08
2006,Vancouver,2410,1.0,3.0,61.0,61,1.0,0.0,0.28
2006,Vancouver,2410,2.0,1.0,226.0,113,2.0,0.0,1.02
2006,Vancouver,2410,5.0,2.0,718.0,101,7.11,2.2,3.25
2006,Vancouver,2410,1.0,1.0,3512.0,3512,1.0,0.0,15.87
2007,Vancouver,2410,4.0,1.0,10.0,3,3.33,0.0,0.04
2007,Vancouver,2410,5.0,2.0,581.0,73,7.96,2.18,2.58
2007,Vancouver,2410,2.0,3.0,264.0,132,2.0,0.0,1.17
2007,Vancouver,2410,5.0,3.0,18295.0,206,88.81,11.6,81.38
2007,Vancouver,2410,4.0,3.0,2194.0,389,5.64,0.32,9.76
2007,Vancouver,2410,2.0,1.0,228.0,114,2.0,0.0,1.01
2007,Vancouver,2410,5.0,1.0,290.0,145,2.0,1.97,1.29
2007,Vancouver,2410,1.0,1.0,3152.0,3152,1.0,0.0,14.02
2007,Vancouver,2410,1.0,2.0,1.0,1,1.0,0.0,0.0
2007,Vancouver,2410,1.0,3.0,89.0,89,1.0,0.0,0.4
2008,Vancouver,2410,4.0,3.0,2267.0,390,5.81,0.4,9.87
2008,Vancouver,2410,5.0,1.0,596.0,298,2.0,1.98,2.6
2008,Vancouver,2410,1.0,1.0,3126.0,3126,1.0,0.0,13.62
2008,Vancouver,2410,5.0,2.0,1071.0,192,5.58,2.17,4.66
2008,Vancouver,2410,2.0,1.0,295.0,148,1.99,0.0,1.28
2008,Vancouver,2410,2.0,3.0,342.0,171,2.0,0.0,1.49
2008,Vancouver,2410,5.0,3.0,17797.0,201,88.54,10.45,77.52
2008,Vancouver,2410,4.0,2.0,9.0,2,4.5,1.0,0.04
2008,Vancouver,2410,1.0,3.0,35.0,35,1.0,0.0,0.15
2009,Vancouver,2410,1.0,3.0,27.0,27,1.0,0.0,0.12
2009,Vancouver,2410,5.0,1.0,696.0,348,2.0,1.96,2.97
2009,Vancouver,2410,2.0,1.0,190.0,95,2.0,0.0,0.81
2009,Vancouver,2410,4.0,3.0,1727.0,321,5.38,0.28,7.38
2009,Vancouver,2410,4.0,1.0,11.0,3,3.67,0.0,0.05
2009,Vancouver,2410,1.0,1.0,2714.0,2714,1.0,0.0,11.59
2009,Vancouver,2410,5.0,2.0,653.0,155,4.21,2.08,2.79
2009,Vancouver,2410,4.0,2.0,5.0,1,5.0,2.0,0.02
2009,Vancouver,2410,5.0,3.0,10842.0,120,90.35,11.61,46.32
2009,Vancouver,2410,2.0,3.0,254.0,127,2.0,0.0,1.09
2009,Vancouver,2410,1.0,2.0,5.0,5,1.0,0.0,0.02
2010,Vancouver,2410,4.0,3.0,1732.0,327,5.3,0.24,7.31
2010,Vancouver,2410,1.0,2.0,168.0,168,1.0,0.0,0.71
2010,Vancouver,2410,2.0,3.0,134.0,67,2.0,0.0,0.57
2010,Vancouver,2410,5.0,1.0,1058.0,529,2.0,1.77,4.46
2010,Vancouver,2410,1.0,3.0,30.0,30,1.0,0.0,0.13
2010,Vancouver,2410,2.0,1.0,192.0,96,2.0,0.0,0.81
2010,Vancouver,2410,5.0,2.0,784.0,87,9.01,2.18,3.31
2010,Vancouver,2410,5.0,3.0,8646.0,96,90.06,10.15,36.49
2010,Vancouver,2410,4.0,1.0,17.0,4,4.25,0.0,0.07
2010,Vancouver,2410,1.0,1.0,3128.0,3128,1.0,0.0,13.2
2011,Vancouver,2410,2.0,1.0,244.0,122,2.0,0.0,1.01
2011,Vancouver,2410,1.0,2.0,288.0,288,1.0,0.0,1.19
2011,Vancouver,2410,2.0,3.0,202.0,101,2.0,0.0,0.84
2011,Vancouver,2410,4.0,3.0,2291.0,435,5.27,0.47,9.49
2011,Vancouver,2410,5.0,1.0,2097.0,1049,2.0,1.5,8.69
2011,Vancouver,2410,1.0,1.0,3135.0,3135,1.0,0.0,12.99
2011,Vancouver,2410,1.0,3.0,34.0,34,1.0,0.0,0.14
2011,Vancouver,2410,4.0,1.0,10.0,2,5.0,0.0,0.04
2011,Vancouver,2410,5.0,2.0,1496.0,43,34.79,3.02,6.2
2011,Vancouver,2410,5.0,3.0,10852.0,143,75.89,7.85,44.96
2012,Vancouver,2410,5.0,1.0,2044.0,1017,2.01,1.74,8.33
2012,Vancouver,2410,2.0,1.0,334.0,167,2.0,0.0,1.36
2012,Vancouver,2410,5.0,3.0,13992.0,187,74.82,8.5,57.02
2012,Vancouver,2410,4.0,3.0,1775.0,315,5.63,0.2,7.23
2012,Vancouver,2410,1.0,1.0,2866.0,2866,1.0,0.0,11.68
2012,Vancouver,2410,4.0,1.0,45.0,8,5.63,0.0,0.18
2012,Vancouver,2410,1.0,3.0,37.0,37,1.0,0.0,0.15
2012,Vancouver,2410,2.0,3.0,120.0,60,2.0,0.0,0.49
2012,Vancouver,2410,4.0,2.0,11.0,1,11.0,0.0,0.04
2012,Vancouver,2410,1.0,2.0,342.0,342,1.0,0.0,1.39
2012,Vancouver,2410,5.0,2.0,1342.0,31,43.29,3.97,5.47
2013,Vancouver,2410,2.0,3.0,146.0,73,2.0,0.0,0.58
2013,Vancouver,2410,4.0,1.0,30.0,7,4.29,0.0,0.12
2013,Vancouver,2410,5.0,2.0,2702.0,967,2.79,0.58,10.8
2013,Vancouver,2410,4.0,2.0,8.0,1,8.0,0.0,0.03
2013,Vancouver,2410,5.0,3.0,14305.0,169,84.64,10.22,57.16
2013,Vancouver,2410,2.0,1.0,366.0,183,2.0,0.0,1.46
2013,Vancouver,2410,4.0,3.0,1973.0,364,5.42,0.22,7.88
2013,Vancouver,2410,1.0,1.0,3340.0,3340,1.0,0.0,13.35
2013,Vancouver,2410,1.0,3.0,11.0,11,1.0,0.0,0.04
2013,Vancouver,2410,5.0,1.0,1.0,1,1.0,0.0,0.0
2013,Vancouver,2410,1.0,2.0,323.0,323,1.0,0.0,1.29
2014,Vancouver,2410,2.0,1.0,284.0,142,2.0,0.0,1.12
2014,Vancouver,2410,4.0,2.0,18.0,2,9.0,0.0,0.07
2014,Vancouver,2410,4.0,4.0,30.0,5,6.0,0.0,0.12
2014,Vancouver,2410,5.0,3.0,14883.0,177,84.08,9.27,58.6
2014,Vancouver,2410,1.0,2.0,305.0,305,1.0,0.0,1.2
2014,Vancouver,2410,2.0,3.0,164.0,82,2.0,0.0,0.65
2014,Vancouver,2410,1.0,1.0,3608.0,3608,1.0,0.0,14.21
2014,Vancouver,2410,4.0,3.0,2159.0,385,5.61,0.18,8.5
2014,Vancouver,2410,1.0,3.0,17.0,17,1.0,0.0,0.07
2014,Vancouver,2410,5.0,2.0,3233.0,1385,2.33,0.12,12.73
2015,Vancouver,2410,4.0,2.0,8.0,1,8.0,0.0,0.03
2015,Vancouver,2410,1.0,2.0,386.0,386,1.0,0.0,1.5
2015,Vancouver,2410,1.0,3.0,48.0,48,1.0,0.0,0.19
2015,Vancouver,2410,5.0,1.0,57.0,1,57.0,9.0,0.22
2015,Vancouver,2410,1.0,1.0,3873.0,3873,1.0,0.0,15.02
2015,Vancouver,2410,2.0,3.0,118.0,59,2.0,0.0,0.46
2015,Vancouver,2410,2.0,1.0,260.0,130,2.0,0.0,1.01
2015,Vancouver,2410,5.0,3.0,17316.0,176,98.39,10.83,67.17
2015,Vancouver,2410,5.0,2.0,3758.0,1609,2.34,0.13,14.58
2015,Vancouver,2410,4.0,3.0,2285.0,388,5.89,0.0,8.86
2015,Vancouver,2410,4.0,1.0,50.0,12,4.17,0.0,0.19
2016,Vancouver,2410,1.0,1.0,4400.0,4400,1.0,0.0,16.85
2016,Vancouver,2410,4.0,1.0,44.0,10,4.4,0.0,0.17
2016,Vancouver,2410,4.0,2.0,32.0,1,32.0,0.0,0.12
2016,Vancouver,2410,2.0,3.0,144.0,72,2.0,0.0,0.55
2016,Vancouver,2410,5.0,1.0,30.0,1,30.0,4.0,0.11
2016,Vancouver,2410,1.0,3.0,150.0,150,1.0,0.0,0.57
2016,Vancouver,2410,4.0,3.0,2845.0,526,5.41,0.0,10.89
2016,Vancouver,2410,5.0,2.0,7134.0,2010,3.55,0.28,27.31
2016,Vancouver,2410,5.0,3.0,21788.0,223,97.7,11.27,83.42
2016,Vancouver,2410,1.0,2.0,557.0,557,1.0,0.0,2.13
2016,Vancouver,2410,2.0,1.0,268.0,134,2.0,0.0,1.03
2016,Vancouver,2410,5.0,4.0,90.0,2,45.0,3.0,0.34
2017,Vancouver,2410,4.0,3.0,3087.0,549,5.62,0.0,11.64
2017,Vancouver,2410,4.0,2.0,33.0,2,16.5,0.0,0.12
2017,Vancouver,2410,1.0,1.0,4708.0,4708,1.0,0.0,17.75
2017,Vancouver,2410,4.0,1.0,68.0,13,5.23,0.0,0.26
2017,Vancouver,2410,1.0,3.0,83.0,83,1.0,0.0,0.31
2017,Vancouver,2410,2.0,1.0,247.0,124,1.99,0.0,0.93
2017,Vancouver,2410,5.0,1.0,30.0,1,30.0,4.0,0.11
2017,Vancouver,2410,5.0,4.0,90.0,2,45.0,3.0,0.34
2017,Vancouver,2410,1.0,2.0,568.0,568,1.0,0.0,2.14
2017,Vancouver,2410,5.0,2.0,7343.0,2233,3.29,0.25,27.68
2017,Vancouver,2410,2.0,3.0,122.0,61,2.0,0.0,0.46
2017,Vancouver,2410,5.0,3.0,25832.0,248,104.16,11.48,97.39
2018,Vancouver,2410,2.0,1.0,285.0,143,1.99,0.0,1.05
2018,Vancouver,2410,4.0,2.0,38.0,2,19.0,0.0,0.14
2018,Vancouver,2410,2.0,2.0,2.0,1,2.0,0.0,0.01
2018,Vancouver,2410,1.0,3.0,29.0,29,1.0,0.0,0.11
2018,Vancouver,2410,1.0,1.0,4317.0,4317,1.0,0.0,15.96
2018,Vancouver,2410,5.0,3.0,24126.0,270,89.36,10.29,89.21
2018,Vancouver,2410,5.0,2.0,8293.0,2211,3.75,0.32,30.66
2018,Vancouver,2410,2.0,3.0,156.0,78,2.0,0.0,0.58
2018,Vancouver,2410,1.0,2.0,628.0,628,1.0,0.0,2.32
2018,Vancouver,2410,4.0,3.0,2705.0,505,5.36,0.0,10.0
2019,Vancouver,2410,1.0,1.0,3514.0,3514,1.0,0.0,12.82
2019,Vancouver,2410,1.0,3.0,20.0,20,1.0,0.0,0.07
2019,Vancouver,2410,1.0,2.0,588.0,588,1.0,0.0,2.15
2019,Vancouver,2410,2.0,2.0,2.0,1,2.0,0.0,0.01
2019,Vancouver,2410,4.0,2.0,54.0,4,13.5,0.0,0.2
2019,Vancouver,2410,4.0,3.0,3031.0,558,5.43,0.0,11.06
2019,Vancouver,2410,5.0,2.0,9538.0,2041,4.67,0.43,34.8
2019,Vancouver,2410,5.0,3.0,28723.0,283,101.49,12.01,104.8
2019,Vancouver,2410,2.0,1.0,328.0,164,2.0,0.0,1.2
2019,Vancouver,2410,2.0,3.0,242.0,121,2.0,0.0,0.88
2019,Vancouver,2410,5.0,4.0,25.0,1,25.0,6.0,0.09
2020,Vancouver,2410,1.0,3.0,45.0,45,1.0,0.0,0.16
2020,Vancouver,2410,4.0,2.0,24.0,4,6.0,0.0,0.09
2020,Vancouver,2410,4.0,3.0,2991.0,541,5.53,0.0,10.85
2020,Vancouver,2410,1.0,2.0,437.0,437,1.0,0.0,1.59
2020,Vancouver,2410,1.0,1.0,3034.0,3034,1.0,0.0,11.01
2020,Vancouver,2410,2.0,1.0,416.0,208,2.0,0.0,1.51
2020,Vancouver,2410,2.0,3.0,210.0,105,2.0,0.0,0.76
2020,Vancouver,2410,5.0,3.0,27379.0,259,105.71,12.47,99.31
2020,Vancouver,2410,5.0,2.0,9784.0,1925,5.08,0.65,35.49
2020,Vancouver,2410,5.0,4.0,52.0,2,26.0,5.5,0.19
2021,Vancouver,2410,2.0,1.0,520.0,260,2.0,0.0,1.84
2021,Vancouver,2410,5.0,2.0,9776.0,1919,5.09,0.68,34.58
2021,Vancouver,2410,4.0,3.0,2938.0,561,5.24,0.0,10.39
2021,Vancouver,2410,5.0,3.0,28408.0,270,105.21,12.17,100.47
2021,Vancouver,2410,1.0,2.0,336.0,336,1.0,0.0,1.19
2021,Vancouver,2410,4.0,2.0,26.0,4,6.5,0.0,0.09
2021,Vancouver,2410,1.0,1.0,2833.0,2833,1.0,0.0,10.02
2021,Vancouver,2410,1.0,3.0,45.0,45,1.0,0.0,0.16
2021,Vancouver,2410,2.0,3.0,160.0,80,2.0,0.0,0.57
2022,Vancouver,2410,1.0,1.0,3443.0,3443,1.0,0.0,11.73
2022,Vancouver,2410,4.0,2.0,27.0,4,6.75,0.0,0.09
2022,Vancouver,2410,5.0,2.0,13596.0,2488,5.46,0.73,46.33
