reference_period,stcan_cmacode,metro,metcode,FSA,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2015,705,Regina,1490,S4R,41.0,,41.0,16,2.56,0.06,7.875,1.0
2015,705,Regina,1490,S4V,913.0,,913.0,196,4.66,0.27,10.804123711340207,0.0
2016,705,Regina,1490,S0G,63.0,,63.0,63,1.0,0.0,24.416666666666668,0.0
2016,705,Regina,1490,S4S,18.0,,18.0,17,1.06,0.06,14.294117647058824,0.0
2016,705,Regina,1490,S4X,152.0,,152.0,139,1.09,0.08,6.882352941176471,0.0
2016,705,Regina,1490,S4V,350.0,,350.0,183,1.91,0.07,8.9438202247191,0.0
2016,705,Regina,1490,S4N,86.0,,86.0,38,2.26,0.66,9.605263157894736,1.0
2016,705,Regina,1490,S4P,101.0,,101.0,47,2.15,0.17,10.30232558139535,1.0
2016,705,Regina,1490,S4R,42.0,,42.0,9,4.67,0.33,10.444444444444445,0.0
2016,705,Regina,1490,nan,152.0,,152.0,126,1.21,0.0,10.729508196721312,0.0
2016,705,Regina,1490,S2V,5.0,,5.0,5,1.0,0.0,28.6,0.0
2016,705,Regina,1490,S4T,827.0,,827.0,289,2.86,0.27,8.18705035971223,0.0
2017,705,Regina,1490,S0G,37.0,,37.0,33,1.12,0.0,14.09375,0.0
2017,705,Regina,1490,S4R,13.0,,13.0,11,1.18,0.0,7.909090909090909,0.0
2017,705,Regina,1490,nan,103.0,,103.0,75,1.37,0.0,13.780821917808218,0.0
2017,705,Regina,1490,S4P,123.0,,123.0,63,1.95,0.13,7.766666666666667,2.0
2017,705,Regina,1490,S4V,382.0,,382.0,254,1.5,0.04,7.051587301587301,2.0
2017,705,Regina,1490,S2V,1.0,,1.0,1,1.0,0.0,18.0,0.0
2017,705,Regina,1490,S4L,15.0,,15.0,15,1.0,0.0,6.733333333333333,2.0
2017,705,Regina,1490,S4N,71.0,,71.0,35,2.03,0.69,8.058823529411764,1.0
2017,705,Regina,1490,S4S,24.0,,24.0,17,1.41,0.35,9.0,0.0
2017,705,Regina,1490,S4T,625.0,,625.0,315,1.98,0.2,7.671974522292993,1.0
2017,705,Regina,1490,S4X,186.0,,186.0,88,2.11,0.14,7.126436781609195,1.0
2018,705,Regina,1490,S4N,75.0,4.0,71.0,41,1.83,0.93,10.463414634146341,1.0
2018,705,Regina,1490,S4V,745.0,12.0,733.0,277,2.69,0.22,7.374074074074074,0.0
2018,705,Regina,1490,S0G,99.0,,99.0,97,1.02,0.0,13.633333333333333,0.0
2018,705,Regina,1490,S4X,131.0,1.0,130.0,48,2.73,0.21,7.914893617021277,0.0
2018,705,Regina,1490,S4L,28.0,,28.0,28,1.0,0.0,9.464285714285714,0.0
2018,705,Regina,1490,S4S,32.0,5.0,27.0,21,1.52,0.38,8.333333333333334,0.0
2018,705,Regina,1490,S4P,345.0,,345.0,58,5.95,0.47,7.862068965517241,1.0
2018,705,Regina,1490,S4T,562.0,19.0,543.0,213,2.64,0.31,9.019047619047619,1.0
2018,705,Regina,1490,S4R,17.0,3.0,14.0,16,1.06,0.13,6.733333333333333,0.0
2018,705,Regina,1490,nan,16.0,,16.0,16,1.0,0.0,34.6875,0.0
2019,705,Regina,1490,S4L,27.0,,27.0,27,1.0,0.0,11.222222222222221,0.0
2019,705,Regina,1490,S0G,53.0,,53.0,48,1.1,0.0,10.869565217391305,0.0
2019,705,Regina,1490,S4P,73.0,,73.0,33,2.21,0.33,7.545454545454546,1.0
2019,705,Regina,1490,S4S,16.0,2.0,14.0,14,1.14,0.0,10.307692307692308,0.0
2019,705,Regina,1490,S4N,35.0,5.0,30.0,22,1.59,0.09,9.681818181818182,0.0
2019,705,Regina,1490,S4T,373.0,10.0,363.0,72,5.18,0.25,7.194444444444445,1.0
2019,705,Regina,1490,S4V,306.0,8.0,298.0,136,2.25,0.2,7.2781954887218046,0.0
2019,705,Regina,1490,nan,3.0,,3.0,3,1.0,0.0,40.0,0.0
2019,705,Regina,1490,S4R,12.0,,12.0,7,1.71,0.29,8.0,0.0
2019,705,Regina,1490,S4X,43.0,3.0,40.0,26,1.65,0.0,8.26923076923077,2.0
2020,705,Regina,1490,S4R,3.0,,3.0,3,1.0,0.0,4.666666666666667,0.0
2020,705,Regina,1490,S4T,58.0,4.0,54.0,27,2.15,0.37,9.153846153846153,0.0
2020,705,Regina,1490,S4L,12.0,,12.0,12,1.0,0.0,12.416666666666666,0.0
2020,705,Regina,1490,S4P,23.0,1.0,22.0,14,1.64,0.29,20.357142857142858,0.0
2020,705,Regina,1490,S4X,25.0,2.0,23.0,14,1.79,0.0,10.071428571428571,2.0
2020,705,Regina,1490,S4V,150.0,2.0,148.0,68,2.21,0.34,6.852941176470588,0.0
2020,705,Regina,1490,S0G,32.0,,32.0,32,1.0,0.0,9.5,0.0
2020,705,Regina,1490,,273.0,6.0,267.0,153,1.78,0.26,5.691780821917808,1.0
2020,705,Regina,1490,S2V,6.0,,6.0,6,1.0,0.0,24.0,0.0
2020,705,Regina,1490,S4N,19.0,,19.0,11,1.73,0.18,9.181818181818182,0.0
2020,705,Regina,1490,S4S,8.0,,8.0,8,1.0,0.0,13.5,0.0
2021,705,Regina,1490,S4N,10.0,,10.0,2,5.0,0.0,21.0,2.0
2021,705,Regina,1490,S0G,32.0,,32.0,32,1.0,0.0,27.580645161290324,0.0
2021,705,Regina,1490,S4L,8.0,,8.0,8,1.0,0.0,30.0,0.0
2021,705,Regina,1490,nan,4.0,,4.0,4,1.0,0.0,,0.0
2021,705,Regina,1490,S4P,7.0,,7.0,7,1.0,0.0,32.285714285714285,0.0
2021,705,Regina,1490,S4T,1.0,,1.0,1,1.0,0.0,18.0,0.0
2021,705,Regina,1490,,805.0,27.0,778.0,453,1.78,0.2,7.194630872483222,1.0
2021,705,Regina,1490,S4V,4.0,,4.0,4,1.0,0.0,25.75,1.0
2022,705,Regina,1490,S0G,1.0,,1.0,1,1.0,0.0,44.0,0.0
2022,705,Regina,1490,S2V,1.0,,1.0,1,1.0,0.0,34.0,0.0
2022,705,Regina,1490,S4V,1.0,,1.0,1,1.0,0.0,43.0,0.0
2022,705,Regina,1490,,748.0,47.0,701.0,510,1.47,0.09,8.479041916167665,0.0
2022,705,Regina,1490,S4R,1.0,,1.0,1,1.0,0.0,33.0,0.0
2023,705,Regina,1490,S4T,1.0,,1.0,1,1.0,0.0,55.0,0.0
2023,705,Regina,1490,,866.0,9.0,857.0,354,2.45,0.27,10.438746438746438,1.0
1988,725,Saskatoon,1700,nan,976.0,,,588,1.66,0.07,5.232,0.0
1988,725,Saskatoon,1700,,3.0,,,3,1.0,0.0,5.0,1.0
1989,725,Saskatoon,1700,nan,966.0,,,479,2.02,0.04,5.2379518072289155,0.0
1990,725,Saskatoon,1700,nan,403.0,,,313,1.29,0.02,4.9646464646464645,0.0
1991,725,Saskatoon,1700,nan,318.0,,,244,1.3,0.02,5.06875,0.0
1992,725,Saskatoon,1700,nan,427.0,,,335,1.27,0.0,5.313725490196078,0.0
1993,725,Saskatoon,1700,nan,625.0,,,342,1.83,0.01,4.147465437788019,0.0
1994,725,Saskatoon,1700,nan,541.0,,,370,1.46,0.04,3.7452471482889735,0.0
1995,725,Saskatoon,1700,nan,615.0,,,464,1.33,0.07,4.180064308681672,0.0
1996,725,Saskatoon,1700,nan,922.0,,,653,1.41,0.06,4.621739130434783,0.0
1997,725,Saskatoon,1700,nan,1126.0,,,759,1.48,0.02,5.085470085470085,0.0
1998,725,Saskatoon,1700,nan,1315.0,,,805,1.63,0.03,5.5709624796084825,0.0
1999,725,Saskatoon,1700,nan,981.0,,,749,1.31,0.0,4.616487455197133,0.0
2000,725,Saskatoon,1700,nan,1248.0,,,735,1.7,0.02,5.105172413793103,0.0
2000,725,Saskatoon,1700,,3.0,,,3,1.0,0.0,7.0,1.0
2001,725,Saskatoon,1700,nan,932.0,,,618,1.51,0.0,5.181443298969072,0.0
2002,725,Saskatoon,1700,nan,1010.0,,,654,1.54,0.01,4.962633451957295,0.0
2003,725,Saskatoon,1700,nan,1675.0,,,833,2.01,0.01,5.991989319092123,0.0
2004,725,Saskatoon,1700,nan,1322.0,,,780,1.69,0.0,5.952991452991453,0.0
2005,725,Saskatoon,1700,nan,1329.0,,,846,1.57,0.0,6.215286624203822,0.0
2006,725,Saskatoon,1700,nan,745.0,,,552,1.35,0.0,6.252941176470588,0.0
2006,725,Saskatoon,1700,S7K,12.0,,,8,1.5,0.0,6.625,0.0
2006,725,Saskatoon,1700,S7J,36.0,,,26,1.38,0.0,6.653846153846154,0.0
2006,725,Saskatoon,1700,S7N,35.0,,,28,1.25,0.0,6.821428571428571,0.0
2006,725,Saskatoon,1700,S7M,16.0,,,15,1.07,0.0,5.416666666666667,0.0
2006,725,Saskatoon,1700,S7H,11.0,,,9,1.22,0.0,5.444444444444445,0.0
2006,725,Saskatoon,1700,S7T,68.0,,,68,1.0,0.0,5.08955223880597,0.0
2006,725,Saskatoon,1700,S7L,116.0,,,111,1.05,0.0,6.745098039215686,0.0
2007,725,Saskatoon,1700,nan,822.0,,,671,1.23,0.0,6.61732283464567,0.0
2007,725,Saskatoon,1700,S7H,11.0,,,9,1.22,0.0,8.222222222222221,0.0
2007,725,Saskatoon,1700,S7J,61.0,,,24,2.54,0.0,8.458333333333334,0.0
2007,725,Saskatoon,1700,S7M,11.0,,,11,1.0,0.0,7.3,0.0
2007,725,Saskatoon,1700,S7T,223.0,,,173,1.29,0.0,7.176470588235294,0.0
2007,725,Saskatoon,1700,S7K,111.0,,,7,15.86,0.0,7.285714285714286,0.0
2007,725,Saskatoon,1700,S7L,159.0,,,148,1.07,0.0,6.49645390070922,0.0
2007,725,Saskatoon,1700,S7N,24.0,,,18,1.33,0.0,7.222222222222222,0.0
2007,725,Saskatoon,1700,S7V,53.0,,,31,1.71,0.0,7.064516129032258,1.0
2008,725,Saskatoon,1700,nan,1211.0,,,937,1.29,0.01,8.498898678414097,0.0
2008,725,Saskatoon,1700,S7H,12.0,,,8,1.5,0.0,7.428571428571429,1.0
2008,725,Saskatoon,1700,S7N,65.0,,,22,2.95,0.0,11.454545454545455,0.0
2008,725,Saskatoon,1700,S7J,93.0,,,55,1.69,0.0,10.236363636363636,0.0
2008,725,Saskatoon,1700,S7M,59.0,,,27,2.19,0.0,8.37037037037037,0.0
2008,725,Saskatoon,1700,S7L,346.0,,,317,1.09,0.0,8.028481012658228,0.0
2008,725,Saskatoon,1700,S7K,93.0,,,8,11.63,1.5,11.857142857142858,0.0
2008,725,Saskatoon,1700,S7T,445.0,,,288,1.55,0.03,10.091228070175438,0.0
2008,725,Saskatoon,1700,S7V,45.0,,,42,1.07,0.0,9.463414634146341,1.0
2009,725,Saskatoon,1700,S7M,23.0,,,22,1.05,0.0,7.571428571428571,0.0
2009,725,Saskatoon,1700,S7V,292.0,,,32,9.13,0.25,13.806451612903226,1.0
2009,725,Saskatoon,1700,S7J,41.0,,,38,1.08,0.0,12.31578947368421,0.0
2009,725,Saskatoon,1700,S7K,11.0,,,8,1.38,0.0,8.875,0.0
2009,725,Saskatoon,1700,S7T,269.0,,,167,1.61,0.0,8.680722891566266,1.0
2009,725,Saskatoon,1700,S7H,8.0,,,6,1.33,0.0,8.0,6.0
2009,725,Saskatoon,1700,nan,959.0,,,715,1.34,0.0,8.81437125748503,0.0
2009,725,Saskatoon,1700,S7L,250.0,,,164,1.52,0.01,8.25,1.0
2009,725,Saskatoon,1700,S7N,19.0,,,12,1.58,0.0,11.9,0.0
2010,725,Saskatoon,1700,S7M,55.0,,55.0,19,2.89,0.32,7.3125,2.0
2010,725,Saskatoon,1700,S0K,24.0,,24.0,24,1.0,0.0,4.9411764705882355,0.0
2010,725,Saskatoon,1700,S7J,53.0,,53.0,28,1.89,0.0,8.107142857142858,0.0
2010,725,Saskatoon,1700,nan,957.0,,957.0,845,1.13,0.0,6.907004830917875,1.0
2010,725,Saskatoon,1700,S7N,11.0,,11.0,9,1.22,0.0,8.777777777777779,1.0
2010,725,Saskatoon,1700,S7L,323.0,,323.0,247,1.31,0.0,6.353658536585366,1.0
2010,725,Saskatoon,1700,S7T,479.0,,479.0,315,1.52,0.01,6.025477707006369,1.0
2010,725,Saskatoon,1700,S7H,6.0,,6.0,5,1.2,0.0,7.6,1.0
2010,725,Saskatoon,1700,S7V,43.0,,43.0,43,1.0,0.0,7.883720930232558,1.0
2010,725,Saskatoon,1700,S0L,3.0,,3.0,3,1.0,0.0,5.0,0.0
2010,725,Saskatoon,1700,S7K,46.0,,46.0,6,7.67,0.0,14.0,1.0
2011,725,Saskatoon,1700,S7M,114.0,,114.0,38,3.0,0.0,7.45945945945946,2.0
2011,725,Saskatoon,1700,S7S,50.0,,50.0,50,1.0,0.0,6.16,1.0
2011,725,Saskatoon,1700,nan,697.0,,697.0,659,1.06,0.0,7.315384615384615,1.0
2011,725,Saskatoon,1700,S7H,55.0,,55.0,9,6.11,0.0,9.666666666666666,1.0
2011,725,Saskatoon,1700,S7J,50.0,,50.0,46,1.09,0.0,7.086956521739131,1.0
2011,725,Saskatoon,1700,S7L,413.0,,413.0,397,1.04,0.0,6.363636363636363,1.0
2011,725,Saskatoon,1700,S0L,8.0,,8.0,8,1.0,0.0,5.625,0.0
2011,725,Saskatoon,1700,S7K,227.0,,227.0,15,15.13,0.27,8.266666666666667,1.0
2011,725,Saskatoon,1700,S7N,60.0,,60.0,19,3.16,0.11,10.105263157894736,1.0
2011,725,Saskatoon,1700,S7V,53.0,,53.0,53,1.0,0.0,8.0,1.0
2011,725,Saskatoon,1700,S7T,690.0,,690.0,368,1.88,0.01,6.172131147540983,1.0
2011,725,Saskatoon,1700,S0K,103.0,,103.0,101,1.02,0.0,7.43298969072165,0.0
2012,725,Saskatoon,1700,S7T,568.0,,568.0,384,1.48,0.01,6.702349869451697,2.0
2012,725,Saskatoon,1700,S7V,330.0,,330.0,133,2.48,0.02,8.210526315789474,1.0
2012,725,Saskatoon,1700,S0K,104.0,,104.0,93,1.12,0.0,6.576086956521739,0.0
2012,725,Saskatoon,1700,S7L,597.0,,597.0,394,1.52,0.06,6.7952755905511815,1.0
2012,725,Saskatoon,1700,S7H,92.0,,92.0,10,9.2,0.6,10.1,1.0
2012,725,Saskatoon,1700,S7W,97.0,,97.0,22,4.41,0.55,6.666666666666667,4.0
2012,725,Saskatoon,1700,S7S,279.0,,279.0,279,1.0,0.0,7.053763440860215,1.0
2012,725,Saskatoon,1700,S7M,238.0,,238.0,18,13.22,0.78,7.611111111111111,1.0
2012,725,Saskatoon,1700,nan,622.0,,622.0,456,1.36,0.02,8.004504504504505,1.0
2012,725,Saskatoon,1700,S0L,8.0,,8.0,8,1.0,0.0,5.5,0.0
2012,725,Saskatoon,1700,S7K,86.0,,86.0,7,12.29,1.0,9.714285714285714,2.0
2012,725,Saskatoon,1700,S7N,51.0,,51.0,39,1.31,0.03,7.564102564102564,1.0
2012,725,Saskatoon,1700,S7J,50.0,,50.0,37,1.35,0.0,7.972972972972973,1.0
2013,725,Saskatoon,1700,S7S,412.0,,412.0,344,1.2,0.03,7.2645348837209305,1.0
2013,725,Saskatoon,1700,S7L,446.0,,446.0,367,1.22,0.01,6.752043596730245,1.0
2013,725,Saskatoon,1700,S7J,19.0,,19.0,14,1.36,0.0,7.857142857142857,1.0
2013,725,Saskatoon,1700,nan,680.0,,680.0,450,1.51,0.06,7.438799076212471,1.0
2013,725,Saskatoon,1700,S7K,134.0,,134.0,17,7.88,1.88,9.823529411764707,3.0
2013,725,Saskatoon,1700,S7V,267.0,,267.0,241,1.11,0.0,6.88655462184874,1.0
2013,725,Saskatoon,1700,S7N,53.0,,53.0,39,1.36,0.0,8.538461538461538,1.0
2013,725,Saskatoon,1700,S0L,9.0,,9.0,9,1.0,0.0,5.444444444444445,0.0
2013,725,Saskatoon,1700,S7T,568.0,,568.0,349,1.63,0.04,7.034383954154728,2.0
2013,725,Saskatoon,1700,S7M,297.0,,297.0,22,13.5,0.86,7.909090909090909,1.0
2013,725,Saskatoon,1700,S0K,110.0,,110.0,101,1.09,0.02,6.34375,0.0
2013,725,Saskatoon,1700,S7H,96.0,,96.0,19,5.05,0.16,8.055555555555555,2.0
2013,725,Saskatoon,1700,S7W,162.0,,162.0,36,4.5,0.44,8.5,6.0
2014,725,Saskatoon,1700,S7T,405.0,,405.0,283,1.43,0.04,6.809187279151944,1.0
2014,725,Saskatoon,1700,S7J,39.0,,39.0,29,1.34,0.0,8.379310344827585,2.0
2014,725,Saskatoon,1700,nan,616.0,,616.0,467,1.32,0.01,6.748344370860927,1.0
2014,725,Saskatoon,1700,S0L,8.0,,8.0,8,1.0,0.0,5.125,0.0
2014,725,Saskatoon,1700,S7L,505.0,,505.0,246,2.05,0.16,8.008130081300813,1.0
2014,725,Saskatoon,1700,S0K,88.0,,88.0,87,1.01,0.0,6.554216867469879,0.0
2014,725,Saskatoon,1700,S7M,163.0,,163.0,28,5.82,0.39,8.923076923076923,1.0
2014,725,Saskatoon,1700,S7H,59.0,,59.0,22,2.68,0.14,9.863636363636363,1.0
2014,725,Saskatoon,1700,S7V,298.0,,298.0,292,1.02,0.0,7.698924731182796,1.0
2014,725,Saskatoon,1700,S7N,72.0,,72.0,40,1.8,0.08,10.125,1.0
2014,725,Saskatoon,1700,S7K,27.0,,27.0,17,1.59,0.12,9.117647058823529,2.0
2014,725,Saskatoon,1700,S7W,160.0,,160.0,25,6.4,0.2,12.88,2.0
2014,725,Saskatoon,1700,S7S,470.0,,470.0,344,1.37,0.01,7.488372093023256,1.0
2015,725,Saskatoon,1700,nan,472.0,,472.0,352,1.34,0.01,6.867435158501441,1.0
2015,725,Saskatoon,1700,S7K,34.0,,34.0,19,1.79,0.11,10.0,2.0
2015,725,Saskatoon,1700,S7W,197.0,,197.0,37,5.32,0.08,16.0,2.0
2015,725,Saskatoon,1700,S7M,41.0,,41.0,24,1.71,0.0,6.043478260869565,1.0
2015,725,Saskatoon,1700,S7T,610.0,,610.0,203,3.0,0.08,6.811881188118812,1.0
2015,725,Saskatoon,1700,S7S,670.0,,670.0,361,1.86,0.08,7.769444444444445,1.0
2015,725,Saskatoon,1700,S7J,19.0,,19.0,15,1.27,0.0,9.733333333333333,1.0
2015,725,Saskatoon,1700,S0K,88.0,,88.0,85,1.04,0.0,6.141176470588236,0.0
2015,725,Saskatoon,1700,S7N,50.0,,50.0,37,1.35,0.0,10.82857142857143,1.0
2015,725,Saskatoon,1700,S7H,25.0,,25.0,17,1.47,0.0,10.470588235294118,1.0
2015,725,Saskatoon,1700,S7V,210.0,,210.0,200,1.05,0.0,8.475,1.0
2015,725,Saskatoon,1700,S0L,2.0,,2.0,2,1.0,0.0,6.0,0.0
2015,725,Saskatoon,1700,S7L,245.0,1.0,244.0,193,1.27,0.01,6.984455958549223,1.0
2016,725,Saskatoon,1700,S7T,552.0,,552.0,120,4.6,0.13,7.1,1.0
2016,725,Saskatoon,1700,S7K,169.0,,169.0,64,2.64,0.14,7.466666666666667,1.0
2016,725,Saskatoon,1700,nan,359.0,,359.0,285,1.26,0.01,7.5,1.0
2016,725,Saskatoon,1700,S7M,85.0,,85.0,36,2.36,0.08,7.6,2.0
2016,725,Saskatoon,1700,S7L,352.0,,352.0,103,3.42,0.17,8.544554455445544,1.0
2016,725,Saskatoon,1700,S7V,226.0,,226.0,140,1.61,0.02,8.4,1.0
2016,725,Saskatoon,1700,S0L,2.0,,2.0,2,1.0,0.0,15.0,3.0
2016,725,Saskatoon,1700,S7S,732.0,,732.0,222,3.3,0.13,9.931192660550458,1.0
2016,725,Saskatoon,1700,S7W,142.0,,142.0,17,8.35,0.59,9.0,2.0
2016,725,Saskatoon,1700,S7N,34.0,,34.0,19,1.79,0.0,11.125,1.0
2016,725,Saskatoon,1700,S0K,104.0,,104.0,101,1.03,0.0,8.278350515463918,0.0
2016,725,Saskatoon,1700,S7H,139.0,,139.0,17,8.18,0.35,9.6875,1.0
2016,725,Saskatoon,1700,S7J,58.0,,58.0,24,2.42,0.17,8.125,0.0
2017,725,Saskatoon,1700,S7W,133.0,,133.0,33,4.03,0.36,6.848484848484849,3.0
2017,725,Saskatoon,1700,S7K,314.0,,314.0,290,1.08,0.0,6.4567474048442905,1.0
2017,725,Saskatoon,1700,S7L,57.0,,57.0,55,1.04,0.0,8.0,1.0
2017,725,Saskatoon,1700,S7V,360.0,,360.0,114,3.16,0.07,8.132743362831858,6.0
2017,725,Saskatoon,1700,S7J,19.0,,19.0,19,1.0,0.0,8.894736842105264,1.0
2017,725,Saskatoon,1700,S7H,30.0,,30.0,27,1.11,0.0,9.592592592592593,0.0
2017,725,Saskatoon,1700,S7N,36.0,,36.0,30,1.2,0.1,9.285714285714286,1.0
2017,725,Saskatoon,1700,S7T,333.0,,333.0,124,2.69,0.02,7.495934959349594,1.0
2017,725,Saskatoon,1700,nan,289.0,,289.0,208,1.39,0.03,6.811594202898551,1.0
2017,725,Saskatoon,1700,S0L,2.0,,2.0,2,1.0,0.0,11.0,0.0
2017,725,Saskatoon,1700,S0K,177.0,,177.0,157,1.13,0.0,8.605442176870747,2.0
2017,725,Saskatoon,1700,S7S,138.0,,138.0,124,1.11,0.0,8.725806451612904,1.0
2017,725,Saskatoon,1700,S7M,165.0,,165.0,28,5.89,0.57,13.321428571428571,2.0
2018,725,Saskatoon,1700,S7M,89.0,4.0,85.0,48,1.85,0.04,10.51063829787234,1.0
2018,725,Saskatoon,1700,S0L,2.0,,2.0,2,1.0,0.0,13.5,1.0
2018,725,Saskatoon,1700,S7N,26.0,1.0,25.0,23,1.13,0.0,9.043478260869565,1.0
2018,725,Saskatoon,1700,nan,5.0,,5.0,5,1.0,0.0,25.6,0.0
2018,725,Saskatoon,1700,S7V,153.0,7.0,146.0,111,1.38,0.03,8.54954954954955,4.0
2018,725,Saskatoon,1700,S7H,79.0,3.0,76.0,32,2.47,0.13,8.5625,0.0
2018,725,Saskatoon,1700,S7S,193.0,15.0,178.0,154,1.25,0.0,8.745098039215685,0.0
2018,725,Saskatoon,1700,S7J,17.0,1.0,16.0,16,1.06,0.0,5.5,1.0
2018,725,Saskatoon,1700,S7W,44.0,1.0,43.0,25,1.76,0.0,9.4,2.0
2018,725,Saskatoon,1700,S0K,201.0,,201.0,181,1.11,0.0,7.578651685393258,1.0
2018,725,Saskatoon,1700,S7T,222.0,3.0,219.0,47,4.72,0.26,8.488372093023257,1.0
2018,725,Saskatoon,1700,S7K,440.0,28.0,412.0,397,1.11,0.01,6.891414141414141,1.0
2018,725,Saskatoon,1700,S7L,97.0,12.0,85.0,87,1.11,0.0,10.0,1.0
2019,725,Saskatoon,1700,S7M,20.0,4.0,16.0,19,1.05,0.0,9.333333333333334,1.0
2019,725,Saskatoon,1700,S7W,96.0,1.0,95.0,14,6.86,1.07,9.571428571428571,7.0
2019,725,Saskatoon,1700,S7N,40.0,5.0,35.0,37,1.08,0.05,6.722222222222222,0.0
2019,725,Saskatoon,1700,S7K,613.0,32.0,581.0,319,1.92,0.09,6.987381703470032,1.0
2019,725,Saskatoon,1700,S7L,58.0,16.0,42.0,51,1.14,0.0,7.098039215686274,0.0
2019,725,Saskatoon,1700,S7J,32.0,7.0,25.0,32,1.0,0.0,6.4375,0.0
2019,725,Saskatoon,1700,S7S,104.0,10.0,94.0,91,1.14,0.0,7.076923076923077,1.0
2019,725,Saskatoon,1700,S0L,1.0,,1.0,1,1.0,0.0,6.0,0.0
2019,725,Saskatoon,1700,S7H,32.0,4.0,28.0,27,1.19,0.07,6.1923076923076925,1.0
2019,725,Saskatoon,1700,S7V,207.0,26.0,181.0,157,1.32,0.02,6.961538461538462,2.0
2019,725,Saskatoon,1700,S7T,223.0,2.0,221.0,14,15.93,1.07,11.285714285714286,2.0
2019,725,Saskatoon,1700,S0K,137.0,1.0,136.0,91,1.51,0.03,8.340909090909092,1.0
2020,725,Saskatoon,1700,S7T,123.0,,123.0,7,17.57,0.57,8.571428571428571,2.0
2020,725,Saskatoon,1700,S7W,5.0,,5.0,2,2.5,0.0,9.0,7.0
2020,725,Saskatoon,1700,,484.0,46.0,438.0,351,1.38,0.05,5.454810495626822,2.0
2020,725,Saskatoon,1700,S7N,18.0,1.0,17.0,17,1.06,0.0,8.647058823529411,1.0
2020,725,Saskatoon,1700,S7L,36.0,5.0,31.0,33,1.09,0.0,14.606060606060606,3.0
2020,725,Saskatoon,1700,S7S,99.0,15.0,84.0,74,1.34,0.0,9.472972972972974,1.0
2020,725,Saskatoon,1700,S7V,90.0,13.0,77.0,83,1.08,0.0,8.390243902439025,2.0
2020,725,Saskatoon,1700,S7H,20.0,2.0,18.0,19,1.05,0.0,7.526315789473684,1.0
2020,725,Saskatoon,1700,S7M,30.0,1.0,29.0,18,1.67,0.0,10.555555555555555,1.0
2020,725,Saskatoon,1700,S0K,71.0,1.0,70.0,61,1.16,0.0,11.114754098360656,2.0
2020,725,Saskatoon,1700,S7J,28.0,6.0,22.0,21,1.33,0.1,8.19047619047619,-1.0
2020,725,Saskatoon,1700,S7K,447.0,29.0,418.0,210,2.13,0.07,7.523809523809524,1.0
2021,725,Saskatoon,1700,S7L,3.0,1.0,2.0,3,1.0,0.0,22.666666666666668,1.0
2021,725,Saskatoon,1700,S7S,8.0,,8.0,5,1.6,0.0,31.0,1.0
2021,725,Saskatoon,1700,nan,47.0,,47.0,1,47.0,4.0,13.0,44.0
2021,725,Saskatoon,1700,S7M,4.0,1.0,3.0,3,1.33,0.0,21.666666666666668,1.0
2021,725,Saskatoon,1700,S7H,1.0,,1.0,1,1.0,0.0,29.0,4.0
2021,725,Saskatoon,1700,S7J,39.0,,39.0,1,39.0,4.0,24.0,0.0
2021,725,Saskatoon,1700,S0L,9.0,,9.0,9,1.0,0.0,27.555555555555557,0.0
2021,725,Saskatoon,1700,S7V,90.0,2.0,88.0,5,18.0,0.8,21.2,10.0
2021,725,Saskatoon,1700,S7K,139.0,4.0,135.0,13,10.69,0.77,18.46153846153846,6.0
2021,725,Saskatoon,1700,,1768.0,151.0,1617.0,1118,1.58,0.03,6.536166365280289,1.0
2021,725,Saskatoon,1700,S7N,46.0,,46.0,2,23.0,3.5,26.5,0.0
2021,725,Saskatoon,1700,S0K,36.0,,36.0,24,1.5,0.0,31.791666666666668,0.0
2022,725,Saskatoon,1700,S0L,1.0,,1.0,1,1.0,0.0,44.0,0.0
2022,725,Saskatoon,1700,S0K,3.0,,3.0,3,1.0,0.0,47.333333333333336,0.0
2022,725,Saskatoon,1700,S7S,1.0,,1.0,1,1.0,0.0,,0.0
2022,725,Saskatoon,1700,S7N,70.0,,70.0,3,23.33,2.67,33.666666666666664,1.0
2022,725,Saskatoon,1700,,2095.0,139.0,1956.0,1100,1.9,0.04,7.656021897810219,1.0
2022,725,Saskatoon,1700,nan,16.0,,16.0,5,3.2,0.0,12.6,1.0
2023,725,Saskatoon,1700,S7L,1.0,,1.0,1,1.0,0.0,52.0,0.0
2023,725,Saskatoon,1700,nan,10.0,,10.0,3,3.33,0.0,8.0,0.0
2023,725,Saskatoon,1700,,2274.0,163.0,2111.0,1103,2.06,0.06,8.666666666666666,2.0
1988,535,Toronto,2270,nan,20267.0,,,12965,1.56,0.01,7.569166734677222,1.0
1988,535,Toronto,2270,,36.0,,,36,1.0,0.0,5.2727272727272725,27.0
1989,535,Toronto,2270,,58.0,,,58,1.0,0.0,6.23404255319149,2.0
1989,535,Toronto,2270,nan,39339.0,,,18447,2.13,0.04,7.123271092669433,1.0
1990,535,Toronto,2270,,29.0,,,29,1.0,0.0,7.619047619047619,0.0
1990,535,Toronto,2270,nan,27907.0,,,11879,2.35,0.07,9.124261398712408,1.0
1991,535,Toronto,2270,nan,26005.0,,,10379,2.51,0.1,8.186233935961663,2.0
