reference_period,metro,metcode,stcan_cmacode,censustr,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2020,Victoria,2440,935,0180.04,35.0,12.0,23.0,35,1.0,0.0,10.942857142857143,1.0
2020,Victoria,2440,935,0111.01,10.0,,10.0,1,10.0,3.0,15.0,0.0
2020,Victoria,2440,935,0150.04,98.0,,98.0,1,98.0,6.0,,0.0
2020,Victoria,2440,935,0008.00,48.0,,48.0,1,48.0,6.0,30.0,2.0
2020,Victoria,2440,935,0150.05,2.0,1.0,1.0,2,1.0,0.0,15.0,1.0
2020,Victoria,2440,935,0130.01,1.0,,1.0,1,1.0,0.0,9.0,1.0
2020,Victoria,2440,935,0160.07,66.0,6.0,60.0,25,2.64,0.16,10.12,0.0
2020,Victoria,2440,935,0124.00,72.0,5.0,67.0,11,6.55,0.36,10.818181818181818,1.0
2020,Victoria,2440,935,0150.02,237.0,1.0,236.0,19,12.47,1.47,13.210526315789474,1.0
2020,Victoria,2440,935,0155.04,11.0,1.0,10.0,11,1.0,0.0,12.090909090909092,1.0
2020,Victoria,2440,935,0013.02,8.0,2.0,6.0,8,1.0,0.0,11.5,1.0
2020,Victoria,2440,935,0132.01,2.0,1.0,1.0,2,1.0,0.0,25.0,13.0
2021,Victoria,2440,935,0013.02,49.0,,49.0,10,4.9,0.6,12.0,2.0
2021,Victoria,2440,935,0121.01,6.0,3.0,3.0,6,1.0,0.0,9.666666666666666,3.0
2021,Victoria,2440,935,0170.00,178.0,3.0,175.0,15,11.87,0.93,15.4,0.0
2021,Victoria,2440,935,0155.03,2.0,,2.0,2,1.0,0.0,6.5,78.0
2021,Victoria,2440,935,0160.06,24.0,,24.0,24,1.0,0.0,7.708333333333333,1.0
2021,Victoria,2440,935,0130.02,15.0,7.0,8.0,15,1.0,0.0,10.4,0.0
2021,Victoria,2440,935,0121.04,4.0,2.0,2.0,4,1.0,0.0,14.0,1.0
2021,Victoria,2440,935,9003.00,292.0,52.0,240.0,142,2.06,0.07,10.330985915492958,1.0
2021,Victoria,2440,935,0006.00,5.0,1.0,4.0,5,1.0,0.0,10.2,0.0
2021,Victoria,2440,935,0010.00,543.0,,543.0,5,108.6,16.8,28.6,4.0
2021,Victoria,2440,935,0129.01,4.0,1.0,3.0,4,1.0,0.0,15.5,0.0
2021,Victoria,2440,935,0003.02,115.0,,115.0,4,28.75,2.25,23.25,8.0
2021,Victoria,2440,935,0014.02,4.0,1.0,3.0,4,1.0,0.0,9.0,1.0
2021,Victoria,2440,935,0156.01,9.0,1.0,8.0,8,1.13,0.0,11.25,1.0
2021,Victoria,2440,935,0005.00,4.0,,4.0,4,1.0,0.0,19.5,8.0
2021,Victoria,2440,935,0101.00,3.0,,3.0,3,1.0,0.0,11.0,0.0
2021,Victoria,2440,935,0111.01,28.0,,28.0,1,28.0,6.0,15.0,0.0
2021,Victoria,2440,935,0111.02,16.0,,16.0,5,3.2,0.6,13.4,1.0
2021,Victoria,2440,935,0150.04,98.0,,98.0,1,98.0,6.0,11.0,0.0
2021,Victoria,2440,935,0160.05,4.0,2.0,2.0,4,1.0,0.0,16.0,0.0
2021,Victoria,2440,935,0002.00,2.0,,2.0,2,1.0,0.0,27.5,0.0
2021,Victoria,2440,935,0102.00,3.0,,3.0,3,1.0,0.0,11.666666666666666,1.0
2021,Victoria,2440,935,0153.00,128.0,,128.0,2,64.0,5.0,20.0,1.0
2021,Victoria,2440,935,0160.07,11.0,3.0,8.0,11,1.0,0.0,9.9,0.0
2021,Victoria,2440,935,0132.04,13.0,3.0,10.0,13,1.0,0.0,16.384615384615383,1.0
2021,Victoria,2440,935,0152.00,228.0,,228.0,4,57.0,3.0,15.5,1.0
2021,Victoria,2440,935,0180.06,51.0,5.0,46.0,51,1.0,0.0,12.019607843137255,1.0
2021,Victoria,2440,935,0003.01,13.0,4.0,9.0,13,1.0,0.0,11.307692307692308,0.0
2021,Victoria,2440,935,0012.00,9.0,3.0,6.0,9,1.0,0.0,13.777777777777779,0.0
2021,Victoria,2440,935,0132.03,5.0,1.0,4.0,5,1.0,0.0,16.0,1.0
2021,Victoria,2440,935,0156.06,269.0,32.0,237.0,157,1.71,0.08,9.051612903225806,0.0
2021,Victoria,2440,935,0007.00,7.0,2.0,5.0,6,1.17,0.0,11.166666666666666,1.0
2021,Victoria,2440,935,0128.00,5.0,2.0,3.0,5,1.0,0.0,27.4,3.0
2021,Victoria,2440,935,0129.02,1.0,,1.0,1,1.0,0.0,11.0,1.0
2021,Victoria,2440,935,0150.05,53.0,1.0,52.0,4,13.25,1.5,16.5,1.0
2021,Victoria,2440,935,0150.02,3.0,,3.0,3,1.0,0.0,18.0,3.0
2021,Victoria,2440,935,0125.02,5.0,1.0,4.0,4,1.25,0.0,8.5,0.0
2021,Victoria,2440,935,0154.02,216.0,56.0,160.0,168,1.29,0.0,9.524096385542169,1.0
2021,Victoria,2440,935,0156.04,29.0,2.0,27.0,29,1.0,0.0,13.0,2.0
2021,Victoria,2440,935,0011.00,36.0,,36.0,5,7.2,1.8,10.6,7.0
2021,Victoria,2440,935,0121.03,4.0,2.0,2.0,4,1.0,0.0,16.0,1.0
2021,Victoria,2440,935,0103.00,3.0,,3.0,3,1.0,0.0,16.666666666666668,1.0
2021,Victoria,2440,935,0151.04,127.0,20.0,107.0,49,2.59,0.16,9.208333333333334,0.0
2021,Victoria,2440,935,0120.00,9.0,1.0,8.0,9,1.0,0.0,22.22222222222222,1.0
2021,Victoria,2440,935,0127.00,2.0,,2.0,2,1.0,0.0,10.0,1.0
2021,Victoria,2440,935,0014.01,3.0,1.0,2.0,3,1.0,0.0,8.333333333333334,1.0
2021,Victoria,2440,935,0100.00,16.0,,16.0,16,1.0,0.0,15.875,2.0
2021,Victoria,2440,935,0133.00,23.0,1.0,22.0,10,2.3,0.0,10.9,5.0
2021,Victoria,2440,935,0123.02,2.0,1.0,1.0,2,1.0,0.0,10.0,1.0
2021,Victoria,2440,935,0126.00,8.0,4.0,4.0,8,1.0,0.0,12.0,13.0
2021,Victoria,2440,935,0130.01,2.0,1.0,1.0,2,1.0,0.0,15.0,0.0
2021,Victoria,2440,935,0171.00,10.0,1.0,9.0,8,1.25,0.0,9.75,0.0
2021,Victoria,2440,935,0123.01,65.0,,65.0,6,10.83,0.5,22.333333333333332,5.0
2021,Victoria,2440,935,0180.04,38.0,4.0,34.0,32,1.19,0.0,9.466666666666667,2.0
2021,Victoria,2440,935,0013.01,64.0,,64.0,1,64.0,4.0,4.0,0.0
2021,Victoria,2440,935,0110.00,78.0,,78.0,6,13.0,2.0,14.666666666666666,1.0
2021,Victoria,2440,935,0001.00,8.0,,8.0,7,1.14,0.0,12.428571428571429,2.0
2021,Victoria,2440,935,0131.00,1.0,,1.0,1,1.0,0.0,8.0,0.0
2021,Victoria,2440,935,0154.01,159.0,,159.0,121,1.31,0.0,8.933884297520661,1.0
2021,Victoria,2440,935,0008.00,56.0,,56.0,3,18.67,1.33,16.333333333333332,1.0
2021,Victoria,2440,935,0160.04,5.0,1.0,4.0,5,1.0,0.0,12.2,0.0
2021,Victoria,2440,935,0160.09,6.0,,6.0,6,1.0,0.0,10.0,1.0
2021,Victoria,2440,935,0151.02,626.0,16.0,610.0,111,5.64,0.38,10.162162162162161,1.0
2021,Victoria,2440,935,0121.02,7.0,2.0,5.0,7,1.0,0.0,18.0,4.0
2021,Victoria,2440,935,0122.00,2.0,,2.0,1,2.0,0.0,14.0,1.0
2021,Victoria,2440,935,0124.00,8.0,2.0,6.0,7,1.14,0.0,11.142857142857142,1.0
2021,Victoria,2440,935,0155.04,7.0,1.0,6.0,7,1.0,0.0,10.5,2.0
2021,Victoria,2440,935,0104.00,5.0,,5.0,5,1.0,0.0,14.6,0.0
2021,Victoria,2440,935,0155.01,3.0,,3.0,3,1.0,0.0,10.666666666666666,1.0
2021,Victoria,2440,935,0160.08,70.0,,70.0,1,70.0,4.0,3.0,0.0
2022,Victoria,2440,935,0129.02,5.0,1.0,4.0,5,1.0,0.0,8.2,0.0
2022,Victoria,2440,935,0101.00,6.0,,6.0,6,1.0,0.0,14.833333333333334,1.0
2022,Victoria,2440,935,0156.04,29.0,1.0,28.0,29,1.0,0.0,12.137931034482758,1.0
2022,Victoria,2440,935,0006.00,1.0,,1.0,1,1.0,0.0,9.0,1.0
2022,Victoria,2440,935,0121.03,16.0,7.0,9.0,16,1.0,0.0,9.9375,2.0
2022,Victoria,2440,935,0111.01,119.0,,119.0,2,59.5,6.5,17.0,4.0
2022,Victoria,2440,935,0100.00,7.0,,7.0,7,1.0,0.0,15.571428571428571,0.0
2022,Victoria,2440,935,0180.04,16.0,4.0,12.0,16,1.0,0.0,8.75,0.0
2022,Victoria,2440,935,0126.00,13.0,6.0,7.0,13,1.0,0.0,10.76923076923077,1.0
2022,Victoria,2440,935,0150.02,36.0,2.0,34.0,20,1.8,0.0,10.9,2.0
2022,Victoria,2440,935,0180.06,53.0,12.0,41.0,53,1.0,0.0,12.415094339622641,0.0
2022,Victoria,2440,935,0111.02,3.0,,3.0,3,1.0,0.0,11.0,0.0
2022,Victoria,2440,935,0125.02,2.0,,2.0,2,1.0,0.0,9.5,2.0
2022,Victoria,2440,935,9003.00,385.0,49.0,336.0,142,2.71,0.11,10.798561151079136,1.0
2022,Victoria,2440,935,0007.00,2.0,1.0,1.0,2,1.0,0.0,13.0,0.0
2022,Victoria,2440,935,0121.04,2.0,1.0,1.0,2,1.0,0.0,13.0,2.0
2022,Victoria,2440,935,0132.04,100.0,1.0,99.0,12,8.33,1.0,16.166666666666668,6.0
2022,Victoria,2440,935,0154.02,152.0,31.0,121.0,123,1.24,0.0,9.15702479338843,0.0
2022,Victoria,2440,935,0171.00,31.0,1.0,30.0,13,2.38,0.0,9.923076923076923,0.0
2022,Victoria,2440,935,0122.00,4.0,1.0,3.0,4,1.0,0.0,10.25,2.0
2022,Victoria,2440,935,0151.04,24.0,3.0,21.0,15,1.6,0.0,13.466666666666667,0.0
2022,Victoria,2440,935,0013.02,1.0,,1.0,1,1.0,0.0,5.0,1.0
2022,Victoria,2440,935,0150.05,3.0,1.0,2.0,3,1.0,0.0,29.0,1.0
2022,Victoria,2440,935,0160.08,70.0,,70.0,1,70.0,4.0,11.0,0.0
2022,Victoria,2440,935,0110.00,71.0,,71.0,7,10.14,0.86,16.0,1.0
2022,Victoria,2440,935,0152.00,16.0,,16.0,3,5.33,0.0,19.666666666666668,1.0
2022,Victoria,2440,935,0160.09,8.0,2.0,6.0,8,1.0,0.0,15.125,1.0
2022,Victoria,2440,935,0002.00,1.0,,1.0,1,1.0,0.0,9.0,0.0
2022,Victoria,2440,935,0009.00,7.0,2.0,5.0,6,1.17,0.0,12.5,2.0
2022,Victoria,2440,935,0011.00,3.0,,3.0,3,1.0,0.0,9.0,0.0
2022,Victoria,2440,935,0102.00,4.0,,4.0,4,1.0,0.0,13.0,2.0
2022,Victoria,2440,935,0151.02,455.0,2.0,453.0,69,6.59,0.41,11.397058823529411,2.0
2022,Victoria,2440,935,0125.01,2.0,,2.0,2,1.0,0.0,7.5,0.0
2022,Victoria,2440,935,0012.00,81.0,,81.0,10,8.1,0.5,10.2,1.0
2022,Victoria,2440,935,0130.02,29.0,8.0,21.0,21,1.38,0.0,14.285714285714286,2.0
2022,Victoria,2440,935,0160.04,11.0,1.0,10.0,10,1.1,0.0,10.4,0.0
2022,Victoria,2440,935,0003.02,14.0,1.0,13.0,3,4.67,1.67,11.333333333333334,1.0
2022,Victoria,2440,935,0103.00,7.0,,7.0,7,1.0,0.0,16.333333333333332,1.0
2022,Victoria,2440,935,0127.00,6.0,1.0,5.0,6,1.0,0.0,9.833333333333334,2.0
2022,Victoria,2440,935,0155.01,13.0,,13.0,13,1.0,0.0,11.0,1.0
2022,Victoria,2440,935,0123.02,2.0,,2.0,2,1.0,0.0,22.5,1.0
2022,Victoria,2440,935,0014.02,3.0,,3.0,3,1.0,0.0,9.333333333333334,0.0
2022,Victoria,2440,935,0156.06,192.0,39.0,153.0,149,1.29,0.0,8.652173913043478,1.0
2022,Victoria,2440,935,0124.00,1.0,,1.0,1,1.0,0.0,11.0,1.0
2022,Victoria,2440,935,0154.01,174.0,2.0,172.0,117,1.49,0.0,9.923076923076923,2.0
2022,Victoria,2440,935,0001.00,27.0,,27.0,5,5.4,0.4,14.0,6.0
2022,Victoria,2440,935,0005.00,7.0,1.0,6.0,7,1.0,0.0,8.571428571428571,1.0
2022,Victoria,2440,935,0010.00,57.0,,57.0,1,57.0,7.0,32.0,4.0
2022,Victoria,2440,935,0160.05,7.0,2.0,5.0,7,1.0,0.0,11.0,1.0
2022,Victoria,2440,935,0014.01,2.0,,2.0,2,1.0,0.0,9.0,1.0
2022,Victoria,2440,935,0160.06,33.0,,33.0,33,1.0,0.0,7.424242424242424,4.0
2022,Victoria,2440,935,0121.01,11.0,4.0,7.0,11,1.0,0.0,10.0,0.0
2022,Victoria,2440,935,0128.00,4.0,,4.0,4,1.0,0.0,15.0,1.0
2022,Victoria,2440,935,0129.01,2.0,,2.0,2,1.0,0.0,4.5,1.0
2022,Victoria,2440,935,0155.04,15.0,2.0,13.0,15,1.0,0.0,12.0,2.0
2022,Victoria,2440,935,0003.01,2.0,1.0,1.0,2,1.0,0.0,10.0,1.0
2022,Victoria,2440,935,0120.00,16.0,3.0,13.0,16,1.0,0.0,16.6875,1.0
2022,Victoria,2440,935,0121.02,10.0,4.0,6.0,10,1.0,0.0,9.6,1.0
2022,Victoria,2440,935,0133.00,8.0,,8.0,8,1.0,0.0,14.5,2.0
2022,Victoria,2440,935,0004.00,201.0,,201.0,7,28.71,3.0,25.0,10.0
2022,Victoria,2440,935,0155.03,1.0,,1.0,1,1.0,0.0,20.0,1.0
2022,Victoria,2440,935,0160.07,17.0,2.0,15.0,17,1.0,0.0,9.411764705882353,0.0
2022,Victoria,2440,935,0170.00,125.0,2.0,123.0,9,13.89,2.11,19.555555555555557,1.0
2022,Victoria,2440,935,0130.01,7.0,3.0,4.0,7,1.0,0.0,8.571428571428571,1.0
2022,Victoria,2440,935,0131.00,3.0,1.0,2.0,3,1.0,0.0,6.666666666666667,1.0
2022,Victoria,2440,935,0132.03,10.0,4.0,6.0,10,1.0,0.0,10.5,1.0
2022,Victoria,2440,935,0156.01,13.0,2.0,11.0,13,1.0,0.0,10.461538461538462,0.0
2023,Victoria,2440,935,0010.02,33.0,,33.0,4,8.25,2.5,19.25,2.0
2023,Victoria,2440,935,0160.05,2.0,,2.0,2,1.0,0.0,7.5,2.0
2023,Victoria,2440,935,0014.01,80.0,2.0,78.0,11,7.27,1.09,9.090909090909092,2.0
2023,Victoria,2440,935,0151.04,105.0,,105.0,4,26.25,2.75,14.25,2.0
2023,Victoria,2440,935,0155.03,2.0,,2.0,2,1.0,0.0,11.0,0.0
2023,Victoria,2440,935,0123.01,7.0,1.0,6.0,7,1.0,0.0,8.142857142857142,1.0
2023,Victoria,2440,935,0125.02,10.0,4.0,6.0,10,1.0,0.0,6.2,0.0
2023,Victoria,2440,935,0180.04,6.0,1.0,5.0,6,1.0,0.0,18.666666666666668,1.0
2023,Victoria,2440,935,0129.01,15.0,4.0,11.0,15,1.0,0.0,8.133333333333333,1.0
2023,Victoria,2440,935,0154.05,3.0,,3.0,2,1.5,0.0,21.0,0.0
2023,Victoria,2440,935,0011.02,405.0,,405.0,6,67.5,8.17,18.166666666666668,1.0
2023,Victoria,2440,935,0129.02,5.0,2.0,3.0,5,1.0,0.0,6.6,0.0
2023,Victoria,2440,935,0132.03,9.0,2.0,7.0,9,1.0,0.0,10.88888888888889,1.0
2023,Victoria,2440,935,0131.00,6.0,1.0,5.0,6,1.0,0.0,6.666666666666667,0.0
2023,Victoria,2440,935,0160.04,7.0,1.0,6.0,7,1.0,0.0,12.142857142857142,0.0
2023,Victoria,2440,935,0130.02,17.0,2.0,15.0,9,1.89,0.0,16.88888888888889,2.0
2023,Victoria,2440,935,0156.07,59.0,16.0,43.0,51,1.16,0.06,9.94,0.0
2023,Victoria,2440,935,0160.06,38.0,,38.0,11,3.45,0.45,9.090909090909092,2.0
2023,Victoria,2440,935,0008.00,105.0,,105.0,2,52.5,3.0,14.5,3.0
2023,Victoria,2440,935,0111.01,48.0,,48.0,11,4.36,1.0,11.545454545454545,1.0
2023,Victoria,2440,935,0121.03,6.0,2.0,4.0,6,1.0,0.0,11.5,1.0
2023,Victoria,2440,935,0010.03,130.0,,130.0,1,130.0,12.0,23.0,0.0
2023,Victoria,2440,935,0110.00,16.0,,16.0,5,3.2,0.4,22.2,2.0
2023,Victoria,2440,935,0124.00,5.0,2.0,3.0,5,1.0,0.0,10.8,1.0
2023,Victoria,2440,935,0153.00,150.0,1.0,149.0,4,37.5,2.5,32.5,0.0
2023,Victoria,2440,935,0170.00,48.0,,48.0,10,4.8,0.5,15.6,1.0
2023,Victoria,2440,935,0121.04,4.0,2.0,2.0,4,1.0,0.0,8.0,0.0
2023,Victoria,2440,935,0156.04,23.0,2.0,21.0,22,1.05,0.0,11.409090909090908,1.0
2023,Victoria,2440,935,0009.00,3.0,,3.0,2,1.5,0.0,11.5,2.0
2023,Victoria,2440,935,0111.02,17.0,1.0,16.0,9,1.89,0.0,9.777777777777779,0.0
2023,Victoria,2440,935,0006.00,8.0,1.0,7.0,8,1.0,0.0,14.5,3.0
2023,Victoria,2440,935,0014.02,81.0,1.0,80.0,4,20.25,1.0,9.5,2.0
2023,Victoria,2440,935,0171.00,80.0,,80.0,4,20.0,0.75,18.0,1.0
2023,Victoria,2440,935,0180.06,26.0,2.0,24.0,26,1.0,0.0,17.076923076923077,1.0
2023,Victoria,2440,935,0154.04,7.0,2.0,5.0,7,1.0,0.0,12.285714285714286,1.0
2023,Victoria,2440,935,0001.00,6.0,1.0,5.0,6,1.0,0.0,11.166666666666666,1.0
2023,Victoria,2440,935,0012.00,162.0,1.0,161.0,14,11.57,0.71,13.571428571428571,3.0
2023,Victoria,2440,935,0121.02,11.0,1.0,10.0,11,1.0,0.0,10.909090909090908,1.0
2023,Victoria,2440,935,0151.02,364.0,14.0,350.0,68,5.35,0.34,14.132352941176471,2.0
2023,Victoria,2440,935,0005.00,11.0,2.0,9.0,11,1.0,0.0,11.272727272727273,2.0
2023,Victoria,2440,935,0002.00,4.0,,4.0,4,1.0,0.0,7.75,2.0
2023,Victoria,2440,935,0100.00,13.0,,13.0,13,1.0,0.0,11.615384615384615,2.0
2023,Victoria,2440,935,0103.00,5.0,,5.0,5,1.0,0.0,16.4,1.0
2023,Victoria,2440,935,0125.01,1.0,,1.0,1,1.0,0.0,12.0,0.0
2023,Victoria,2440,935,0160.07,88.0,2.0,86.0,15,5.87,0.53,11.133333333333333,1.0
2023,Victoria,2440,935,0123.02,3.0,,3.0,3,1.0,0.0,11.333333333333334,0.0
2023,Victoria,2440,935,0160.09,45.0,,45.0,7,6.43,0.57,12.5,2.0
2023,Victoria,2440,935,0126.00,54.0,4.0,50.0,11,4.91,0.64,14.090909090909092,3.0
2023,Victoria,2440,935,0128.00,3.0,,3.0,3,1.0,0.0,7.0,0.0
2023,Victoria,2440,935,0150.05,4.0,2.0,2.0,4,1.0,0.0,11.5,1.0
2023,Victoria,2440,935,0101.00,7.0,,7.0,7,1.0,0.0,13.0,1.0
2023,Victoria,2440,935,0102.00,7.0,,7.0,7,1.0,0.0,10.285714285714286,1.0
2023,Victoria,2440,935,0132.04,23.0,6.0,17.0,23,1.0,0.0,12.285714285714286,1.0
2023,Victoria,2440,935,0133.00,9.0,1.0,8.0,9,1.0,0.0,12.444444444444445,1.0
2023,Victoria,2440,935,0150.02,27.0,1.0,26.0,15,1.8,0.0,16.615384615384617,1.0
2023,Victoria,2440,935,0127.00,5.0,,5.0,5,1.0,0.0,9.8,1.0
2023,Victoria,2440,935,0156.08,106.0,4.0,102.0,22,4.82,0.18,13.136363636363637,1.0
2023,Victoria,2440,935,0122.00,178.0,,178.0,3,59.33,5.0,19.666666666666668,2.0
2023,Victoria,2440,935,0132.01,7.0,1.0,6.0,7,1.0,0.0,13.0,2.0
2023,Victoria,2440,935,0155.01,3.0,,3.0,3,1.0,0.0,11.333333333333334,1.0
2023,Victoria,2440,935,0155.04,6.0,1.0,5.0,6,1.0,0.0,8.666666666666666,2.0
2023,Victoria,2440,935,0003.02,29.0,2.0,27.0,6,4.83,0.5,14.166666666666666,0.0
2023,Victoria,2440,935,0120.00,16.0,6.0,10.0,16,1.0,0.0,14.533333333333333,1.0
2023,Victoria,2440,935,0156.01,12.0,1.0,11.0,12,1.0,0.0,11.272727272727273,2.0
2023,Victoria,2440,935,0154.03,242.0,17.0,225.0,133,1.82,0.04,11.303030303030303,2.0
2023,Victoria,2440,935,0007.00,125.0,,125.0,1,125.0,5.0,27.0,7.0
2023,Victoria,2440,935,0013.02,5.0,,5.0,5,1.0,0.0,8.2,2.0
2023,Victoria,2440,935,0121.01,73.0,1.0,72.0,7,10.43,1.43,10.166666666666666,1.0
2023,Victoria,2440,935,0003.01,2.0,1.0,1.0,2,1.0,0.0,14.0,2.0
2023,Victoria,2440,935,0010.01,378.0,,378.0,2,189.0,15.5,18.5,7.0
2023,Victoria,2440,935,0154.02,193.0,26.0,167.0,78,2.47,0.08,11.679487179487179,1.0
2023,Victoria,2440,935,0130.01,3.0,1.0,2.0,3,1.0,0.0,12.666666666666666,0.0
2023,Victoria,2440,935,9003.00,398.0,58.0,340.0,156,2.55,0.12,13.262820512820513,1.0
1988,Winnipeg,2680,602,0011.00,4.0,,,1,4.0,2.0,5.0,1.0
1988,Winnipeg,2680,602,0522.01,120.0,,,1,120.0,4.0,12.0,2.0
1988,Winnipeg,2680,602,0015.00,32.0,,,1,32.0,6.0,7.0,1.0
1988,Winnipeg,2680,602,0102.04,52.0,,,6,8.67,3.0,6.5,-3.0
1988,Winnipeg,2680,602,0029.00,4.0,,,1,4.0,0.0,5.0,0.0
1988,Winnipeg,2680,602,0000.00,2094.0,,,2074,1.01,0.0,5.838768115942029,1.0
1988,Winnipeg,2680,602,0560.02,99.0,,,1,99.0,3.0,7.0,6.0
1988,Winnipeg,2680,602,0007.00,56.0,,,1,56.0,13.0,15.0,0.0
1988,Winnipeg,2680,602,0023.00,122.0,,,1,122.0,0.0,15.0,3.0
1988,Winnipeg,2680,602,0116.00,10.0,,,1,10.0,3.0,5.0,0.0
1988,Winnipeg,2680,602,0540.01,4.0,,,1,4.0,0.0,9.0,0.0
1988,Winnipeg,2680,602,0032.00,8.0,,,1,8.0,2.0,3.0,0.0
1988,Winnipeg,2680,602,0004.01,49.0,,,1,49.0,7.0,8.0,0.0
1988,Winnipeg,2680,602,0003.00,71.0,,,1,71.0,7.0,7.0,0.0
1988,Winnipeg,2680,602,0012.00,63.0,,,2,31.5,6.5,12.5,3.0
1988,Winnipeg,2680,602,0537.01,16.0,,,1,16.0,4.0,13.0,2.0
1988,Winnipeg,2680,602,0025.00,2.0,,,1,2.0,0.0,,0.0
1988,Winnipeg,2680,602,0510.00,31.0,,,1,31.0,0.0,9.0,4.0
1988,Winnipeg,2680,602,0117.00,8.0,,,1,8.0,3.0,5.0,0.0
1989,Winnipeg,2680,602,0112.01,40.0,,,1,40.0,4.0,9.0,0.0
1989,Winnipeg,2680,602,0014.00,680.0,,,2,340.0,0.0,20.0,1.0
1989,Winnipeg,2680,602,0100.01,180.0,,,3,60.0,1.0,9.0,0.0
1989,Winnipeg,2680,602,0102.04,48.0,,,2,24.0,3.0,9.0,0.0
1989,Winnipeg,2680,602,0510.00,321.0,,,3,107.0,4.33,18.333333333333332,1.0
1989,Winnipeg,2680,602,0101.01,50.0,,,1,50.0,0.0,4.0,0.0
1989,Winnipeg,2680,602,0003.00,6.0,,,1,6.0,0.0,7.0,0.0
1989,Winnipeg,2680,602,0011.00,4.0,,,1,4.0,3.0,13.0,2.0
1989,Winnipeg,2680,602,0023.00,501.0,,,2,250.5,16.0,18.5,2.0
1989,Winnipeg,2680,602,0560.02,18.0,,,1,18.0,2.0,6.0,
1989,Winnipeg,2680,602,0540.01,48.0,,,5,9.6,0.0,18.6,-8.0
1989,Winnipeg,2680,602,0560.00,22.0,,,1,22.0,2.0,6.0,0.0
1989,Winnipeg,2680,602,0038.00,58.0,,,1,58.0,0.0,11.0,2.0
1989,Winnipeg,2680,602,0051.01,40.0,,,1,40.0,3.0,15.0,5.0
1989,Winnipeg,2680,602,0552.00,16.0,,,3,5.33,0.0,7.0,0.0
1989,Winnipeg,2680,602,0102.01,115.0,,,15,7.67,0.93,6.0,0.0
1989,Winnipeg,2680,602,0600.00,4.0,,,1,4.0,0.0,7.0,0.0
1989,Winnipeg,2680,602,0500.01,18.0,,,2,9.0,2.5,17.0,2.0
1989,Winnipeg,2680,602,0501.01,196.0,,,2,98.0,7.0,17.5,2.0
1989,Winnipeg,2680,602,0022.00,94.0,,,2,47.0,3.0,8.0,1.0
1989,Winnipeg,2680,602,0522.00,14.0,,,1,14.0,0.0,23.0,2.0
1989,Winnipeg,2680,602,0501.00,117.0,,,1,117.0,3.0,9.0,0.0
1989,Winnipeg,2680,602,0000.00,2383.0,,,2364,1.01,0.0,5.932330827067669,0.0
1989,Winnipeg,2680,602,0007.00,27.0,,,1,27.0,0.0,13.0,2.0
1989,Winnipeg,2680,602,0044.00,72.0,,,1,72.0,5.0,7.0,0.0
1990,Winnipeg,2680,602,0030.00,1.0,,,1,1.0,0.0,4.0,2.0
1990,Winnipeg,2680,602,0501.01,161.0,,,4,40.25,4.0,8.333333333333334,0.0
1990,Winnipeg,2680,602,0595.00,33.0,,,33,1.0,0.0,5.769230769230769,0.0
1990,Winnipeg,2680,602,0141.02,3.0,,,2,1.5,0.0,6.5,0.0
1990,Winnipeg,2680,602,0100.01,135.0,,,89,1.52,0.07,3.9722222222222223,1.0
1990,Winnipeg,2680,602,0585.00,3.0,,,3,1.0,0.0,9.0,0.0
1990,Winnipeg,2680,602,0590.00,61.0,,,54,1.13,0.0,5.702702702702703,0.0
1990,Winnipeg,2680,602,0110.03,41.0,,,41,1.0,0.0,3.7777777777777777,1.0
1990,Winnipeg,2680,602,0540.03,59.0,,,18,3.28,0.22,4.714285714285714,1.0
1990,Winnipeg,2680,602,0123.00,61.0,,,5,12.2,1.6,6.0,1.0
1990,Winnipeg,2680,602,0015.00,3.0,,,1,3.0,2.0,6.0,0.0
1990,Winnipeg,2680,602,0120.01,11.0,,,11,1.0,0.0,5.875,1.0
1990,Winnipeg,2680,602,0051.01,2.0,,,2,1.0,0.0,5.5,0.0
1990,Winnipeg,2680,602,0102.02,3.0,,,3,1.0,0.0,3.0,1.0
1990,Winnipeg,2680,602,0521.00,12.0,,,12,1.0,0.0,4.9,1.0
1990,Winnipeg,2680,602,0029.00,2.0,,,2,1.0,0.0,7.0,1.0
1990,Winnipeg,2680,602,0000.00,1406.0,,,1387,1.01,0.0,7.374380165289256,0.0
1990,Winnipeg,2680,602,0132.00,1.0,,,1,1.0,0.0,6.0,0.0
1990,Winnipeg,2680,602,0048.00,1.0,,,1,1.0,0.0,5.0,0.0
1990,Winnipeg,2680,602,0140.03,15.0,,,15,1.0,0.0,6.363636363636363,1.0
1990,Winnipeg,2680,602,0500.02,48.0,,,7,6.86,0.43,5.0,1.0
1990,Winnipeg,2680,602,0510.00,70.0,,,70,1.0,0.0,4.483870967741935,1.0
1990,Winnipeg,2680,602,0560.04,11.0,,,11,1.0,0.0,6.090909090909091,0.0
1990,Winnipeg,2680,602,0120.02,44.0,,,44,1.0,0.0,5.133333333333334,1.0
1990,Winnipeg,2680,602,0553.00,2.0,,,2,1.0,0.0,6.0,1.0
1990,Winnipeg,2680,602,0500.01,6.0,,,6,1.0,0.0,5.2,0.0
