reference_period,ref_qq,metro,metcode,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,avgpermit_to_start_time,population,comp_per_10kpop
2016-07-01,3,Vancouver,2410,5.0,2.0,3788.0,1808.0,1980.0,1836,2.06,0.08,10.936681222707424,,,,,,,,,,,,0.61,2611912.25,14.5
2016-07-01,3,Vancouver,2410,2.0,3.0,120.0,,120.0,60,2.0,0.0,8.333333333333334,,,,,,,,,,,,2.0,2611912.25,0.46
2016-07-01,3,Vancouver,2410,4.0,3.0,2740.0,,2740.0,452,6.06,0.0,9.169642857142858,,4,200,612,404,1220,144.92,1559.88,668774.19,284953.0,2800000.0,1.79,2611912.25,10.49
2016-07-01,3,Vancouver,2410,1.0,2.0,564.0,,564.0,564,1.0,0.0,9.863636363636363,,,,,,,,,,,,1.37,2611912.25,2.16
2016-08-01,3,Vancouver,2410,5.0,3.0,3376.0,,3376.0,28,120.57,14.57,31.142857142857142,36,1520,1664,156,,3376,72.04,775.38,556058.78,229900.0,3299900.0,7.0,2611912.25,12.93
2016-09-01,3,Vancouver,2410,4.0,1.0,12.0,,12.0,4,3.0,0.0,6.0,,,,,,,,,,,,2.0,2611912.25,0.05
2016-09-01,3,Vancouver,2410,1.0,3.0,60.0,,60.0,60,1.0,0.0,8.666666666666666,,,,,,,,,,,,1.47,2611912.25,0.23
2016-09-01,3,Vancouver,2410,2.0,1.0,184.0,,184.0,92,2.0,0.0,12.608695652173912,,,,,,,,,,,,2.13,2611912.25,0.7
2016-10-01,4,Vancouver,2410,1.0,2.0,472.0,,472.0,472,1.0,0.0,8.72072072072072,,,,,,,,,,,,1.4,2611912.25,1.81
2016-11-01,4,Vancouver,2410,5.0,3.0,7112.0,,7112.0,72,98.78,11.06,21.166666666666668,24,1968,2868,372,,5232,55.9,601.7,696628.79,209900.0,6533900.0,9.22,2611912.25,27.23
2016-11-01,4,Vancouver,2410,4.0,1.0,52.0,,52.0,12,4.33,0.0,7.666666666666667,,,,,,,,,,,,2.0,2611912.25,0.2
2016-11-01,4,Vancouver,2410,1.0,1.0,3700.0,,3700.0,3700,1.0,0.0,11.18063112078346,,,,,,,,,,,,0.7,2611912.25,14.17
2016-11-01,4,Vancouver,2410,5.0,2.0,2152.0,1628.0,524.0,1648,1.31,0.04,10.938875305623473,,,,,,,,,,,,0.57,2611912.25,8.24
2016-11-01,4,Vancouver,2410,2.0,1.0,216.0,,216.0,108,2.0,0.0,10.037037037037036,,,,,,,,,,,,1.22,2611912.25,0.83
2016-11-01,4,Vancouver,2410,2.0,3.0,120.0,,120.0,60,2.0,0.0,11.733333333333333,,,,,,,,,,,,3.67,2611912.25,0.46
2016-11-01,4,Vancouver,2410,1.0,3.0,96.0,,96.0,96,1.0,0.0,6.647058823529412,,,,,,,,,,,,4.25,2611912.25,0.37
2016-12-01,4,Vancouver,2410,4.0,3.0,2940.0,,2940.0,544,5.4,0.0,9.977777777777778,,24,132,948,212,1316,123.03,1324.31,651336.25,289900.0,1799800.0,1.49,2611912.25,11.26
2017-01-01,1,Vancouver,2410,5.0,3.0,10964.0,,10964.0,88,124.59,13.36,18.681818181818183,100,4860,5260,576,8,10804,61.41,661.04,439693.42,169900.0,4255900.0,4.91,2652526.91,41.33
2017-01-01,1,Vancouver,2410,4.0,1.0,52.0,,52.0,12,4.33,0.0,12.0,,,,16,,16,155.84,1677.5,522399.25,485575.0,568360.0,-2.33,2652526.91,0.2
2017-01-01,1,Vancouver,2410,2.0,3.0,96.0,,96.0,48,2.0,0.0,9.916666666666666,,,,,,,,,,,,0.67,2652526.91,0.36
2017-03-01,1,Vancouver,2410,5.0,2.0,1836.0,1440.0,396.0,1444,1.27,0.02,11.0,,,,,,,,,,,,0.62,2652526.91,6.92
2017-03-01,1,Vancouver,2410,1.0,1.0,3100.0,,3100.0,3100,1.0,0.0,11.47477360931436,,,,,,,,,,,,0.69,2652526.91,11.69
2017-03-01,1,Vancouver,2410,4.0,3.0,2080.0,,2080.0,380,5.47,0.0,9.840425531914894,,,108,596,24,728,130.68,1406.67,708079.57,369900.0,1650000.0,1.56,2652526.91,7.84
2017-03-01,1,Vancouver,2410,1.0,2.0,464.0,,464.0,464,1.0,0.0,10.878504672897197,,,,,,,,,,,,2.04,2652526.91,1.75
2017-03-01,1,Vancouver,2410,2.0,1.0,240.0,,240.0,120,2.0,0.0,11.2,,,,,,,,,,,,0.93,2652526.91,0.9
2017-03-01,1,Vancouver,2410,1.0,3.0,116.0,,116.0,116,1.0,0.0,9.535714285714286,,,,,,,,,,,,1.07,2652526.91,0.44
2017-04-01,2,Vancouver,2410,5.0,3.0,13704.0,,13704.0,144,95.17,9.89,19.805555555555557,220,3284,4544,556,,8604,69.01,742.79,484283.51,429.0,2499900.0,5.69,2652526.91,51.66
2017-04-01,2,Vancouver,2410,4.0,1.0,84.0,,84.0,16,5.25,0.0,10.25,,,,40,8,48,178.99,1926.68,843140.0,684900.0,1018395.0,0.5,2652526.91,0.32
2017-04-01,2,Vancouver,2410,5.0,2.0,4116.0,1644.0,2472.0,1680,2.45,0.15,12.408114558472553,,,,,,,,,,,,0.79,2652526.91,15.52
2017-04-01,2,Vancouver,2410,1.0,2.0,500.0,,500.0,500,1.0,0.0,12.566666666666666,,,,,,,,,,,,1.62,2652526.91,1.88
2017-05-01,2,Vancouver,2410,1.0,1.0,3492.0,,3492.0,3492,1.0,0.0,12.970149253731343,,,,,,,,,,,,0.79,2652526.91,13.16
2017-05-01,2,Vancouver,2410,2.0,3.0,112.0,,112.0,56,2.0,0.0,13.714285714285714,,,,,,,,,,,,2.57,2652526.91,0.42
2017-06-01,2,Vancouver,2410,4.0,3.0,3696.0,,3696.0,676,5.47,0.0,10.329268292682928,,,224,840,432,1496,127.6,1373.52,861877.89,225500.0,2000000.0,1.98,2652526.91,13.93
2017-06-01,2,Vancouver,2410,1.0,3.0,164.0,,164.0,164,1.0,0.0,11.222222222222221,,,,,,,,,,,,4.32,2652526.91,0.62
2017-06-01,2,Vancouver,2410,2.0,1.0,232.0,,232.0,116,2.0,0.0,11.137931034482758,,,,,,,,,,,,0.79,2652526.91,0.87
2017-07-01,3,Vancouver,2410,1.0,1.0,4448.0,,4448.0,4448,1.0,0.0,13.072007200720073,,,,,,,,,,,,0.92,2652526.91,16.77
2017-07-01,3,Vancouver,2410,2.0,1.0,200.0,,200.0,100,2.0,0.0,10.84,,,,,,,,,,,,1.16,2652526.91,0.75
2017-07-01,3,Vancouver,2410,5.0,2.0,5476.0,2156.0,3320.0,2200,2.49,0.17,12.18909090909091,,,,,,,,,,,,0.85,2652526.91,20.64
2017-07-01,3,Vancouver,2410,5.0,3.0,5368.0,,5368.0,56,95.86,10.0,20.571428571428573,,1712,2388,228,,4328,70.71,761.12,396717.8,188895.0,1758000.0,5.5,2652526.91,20.24
2017-08-01,3,Vancouver,2410,1.0,3.0,228.0,,228.0,228,1.0,0.0,12.385964912280702,,,,,,,,,,,,3.98,2652526.91,0.86
2017-08-01,3,Vancouver,2410,2.0,3.0,216.0,,216.0,108,2.0,0.0,13.592592592592593,,,,,,,,,,,,1.7,2652526.91,0.81
2017-08-01,3,Vancouver,2410,1.0,2.0,704.0,,704.0,704,1.0,0.0,12.305389221556887,,,,,,,,,,,,1.95,2652526.91,2.65
2017-09-01,3,Vancouver,2410,4.0,3.0,2540.0,,2540.0,476,5.34,0.0,10.279661016949152,,,8,476,148,632,130.83,1408.2,929336.99,469000.0,1677900.0,2.25,2652526.91,9.58
2017-10-01,4,Vancouver,2410,4.0,3.0,3900.0,,3900.0,744,5.24,0.0,12.666666666666666,,64,344,1100,196,1704,101.48,1092.3,681797.75,249900.0,1849900.0,9.8,2652526.91,14.7
2017-10-01,4,Vancouver,2410,4.0,2.0,16.0,,16.0,4,4.0,0.0,7.0,,,,,,,,,,,,1.0,2652526.91,0.06
2017-11-01,4,Vancouver,2410,5.0,2.0,5552.0,1836.0,3716.0,1876,2.96,0.22,13.378378378378379,,,,,,,,,,,,2.67,2652526.91,20.93
2017-11-01,4,Vancouver,2410,2.0,3.0,304.0,,304.0,152,2.0,0.0,12.583333333333334,,,,,,,,,,,,14.5,2652526.91,1.15
2017-11-01,4,Vancouver,2410,4.0,1.0,48.0,,48.0,12,4.0,0.0,15.333333333333334,,,,16,16,32,90.95,978.98,818497.5,339900.0,1348000.0,1.33,2652526.91,0.18
2017-11-01,4,Vancouver,2410,1.0,1.0,4564.0,,4564.0,4564,1.0,0.0,14.84990253411306,,,,,,,,,,,,3.95,2652526.91,17.21
2017-11-01,4,Vancouver,2410,5.0,3.0,7388.0,,7388.0,120,61.57,7.63,22.392857142857142,40,1700,3376,828,,5944,75.61,813.9,570277.72,189900.0,6403959.0,5.07,2652526.91,27.85
2017-12-01,4,Vancouver,2410,1.0,2.0,536.0,,536.0,536,1.0,0.0,12.682692307692308,,,,,,,,,,,,5.26,2652526.91,2.02
2017-12-01,4,Vancouver,2410,2.0,1.0,424.0,,424.0,212,2.0,0.0,13.609756097560975,,,,,,,,,,,,9.11,2652526.91,1.6
2017-12-01,4,Vancouver,2410,1.0,3.0,264.0,,264.0,264,1.0,0.0,9.741935483870968,,,,,,,,,,,,5.44,2652526.91,1.0
2018-01-01,1,Vancouver,2410,1.0,1.0,4376.0,,4376.0,4376,1.0,0.0,12.496791934005499,,,,,,,,,,,,1.35,2704459.53,16.18
2018-01-01,1,Vancouver,2410,1.0,2.0,788.0,,788.0,788,1.0,0.0,11.639175257731958,,,,,,,,,,,,2.37,2704459.53,2.91
2018-01-01,1,Vancouver,2410,2.0,3.0,72.0,,72.0,36,2.0,0.0,13.555555555555555,,,,,,,,,,,,1.33,2704459.53,0.27
2018-01-01,1,Vancouver,2410,5.0,3.0,10856.0,,10856.0,172,63.12,7.79,22.88372093023256,112,3540,4576,1016,,9244,72.67,782.25,663805.45,209900.0,1.3135445E7,5.53,2704459.53,40.14
2018-01-01,1,Vancouver,2410,4.0,3.0,3540.0,,3540.0,592,5.98,0.0,11.824324324324325,8,,276,632,20,936,117.92,1269.32,1072501.12,268695.0,8998000.0,2.21,2704459.53,13.09
2018-01-01,1,Vancouver,2410,1.0,3.0,144.0,,144.0,144,1.0,0.0,9.36111111111111,,,,,,,,,,,,1.78,2704459.53,0.53
2018-02-01,1,Vancouver,2410,2.0,1.0,256.0,,256.0,128,2.0,0.0,11.09375,,,,,,,,,,,,1.16,2704459.53,0.95
2018-02-01,1,Vancouver,2410,4.0,1.0,32.0,,32.0,4,8.0,0.0,11.0,,,,,,,,,,,,1.0,2704459.53,0.12
2018-03-01,1,Vancouver,2410,5.0,2.0,5892.0,2304.0,3588.0,2312,2.55,0.17,12.506968641114982,,,32,44,,76,124.95,1344.92,880679.21,777000.0,1159900.0,1.32,2704459.53,21.79
2018-04-01,2,Vancouver,2410,1.0,2.0,616.0,,616.0,616,1.0,0.0,9.342465753424657,,,,,,,,,,,,2.58,2704459.53,2.28
2018-05-01,2,Vancouver,2410,2.0,1.0,192.0,,192.0,96,2.0,0.0,10.125,,,,,,,,,,,,1.21,2704459.53,0.71
2018-05-01,2,Vancouver,2410,5.0,2.0,4704.0,1864.0,2840.0,1908,2.47,0.11,11.162447257383967,,,8,8,,16,100.0,1076.39,1114675.0,909900.0,1200000.0,1.19,2704459.53,17.39
2018-05-01,2,Vancouver,2410,1.0,3.0,156.0,,156.0,156,1.0,0.0,11.35135135135135,,,,,,,,,,,,3.49,2704459.53,0.58
2018-05-01,2,Vancouver,2410,1.0,1.0,3680.0,,3680.0,3680,1.0,0.0,11.526775956284153,,,,,,,,,,,,1.42,2704459.53,13.61
2018-05-01,2,Vancouver,2410,2.0,3.0,144.0,,144.0,72,2.0,0.0,10.833333333333334,,,,,,,,,,,,3.33,2704459.53,0.53
2018-06-01,2,Vancouver,2410,5.0,3.0,9100.0,,9100.0,92,98.91,9.52,19.91304347826087,28,3784,3496,560,8,7876,57.71,621.23,605670.76,169900.0,5800000.0,5.3,2704459.53,33.65
2018-06-01,2,Vancouver,2410,4.0,3.0,2996.0,,2996.0,504,5.94,0.0,11.024193548387096,16,8,20,736,292,1072,113.96,1226.67,1090729.78,220395.0,2208800.0,3.21,2704459.53,11.08
2018-06-01,2,Vancouver,2410,4.0,1.0,80.0,,80.0,16,5.0,0.0,11.5,,,,,,,,,,,,0.0,2704459.53,0.3
2018-07-01,3,Vancouver,2410,4.0,1.0,120.0,,120.0,24,5.0,0.0,12.0,,,,,16,16,338.26,3641.0,1017400.0,999900.0,1049900.0,3.83,2704459.53,0.44
2018-07-01,3,Vancouver,2410,2.0,1.0,272.0,,272.0,136,2.0,0.0,12.0,,,,,,,,,,,,2.41,2704459.53,1.01
2018-07-01,3,Vancouver,2410,5.0,3.0,10156.0,,10156.0,96,105.79,12.04,21.583333333333332,96,4120,4612,620,,9448,74.03,796.86,521365.18,158800.0,5890000.0,3.5,2704459.53,37.55
2018-07-01,3,Vancouver,2410,1.0,3.0,24.0,,24.0,24,1.0,0.0,19.666666666666668,,,,,,,,,,,,3.5,2704459.53,0.09
2018-07-01,3,Vancouver,2410,1.0,1.0,4424.0,,4424.0,4424,1.0,0.0,13.172131147540984,,,,,,,,,,,,1.58,2704459.53,16.36
2018-07-01,3,Vancouver,2410,5.0,2.0,7244.0,2208.0,5036.0,2280,3.18,0.19,12.68849557522124,,,,,,,,,,,,1.38,2704459.53,26.79
2018-08-01,3,Vancouver,2410,4.0,3.0,2192.0,,2192.0,416,5.27,0.0,11.028846153846153,,,28,444,24,496,147.01,1582.35,1141293.73,524900.0,2688800.0,4.27,2704459.53,8.11
2018-08-01,3,Vancouver,2410,5.0,4.0,360.0,,360.0,8,45.0,3.0,21.0,,,,,,,,,,,,10.0,2704459.53,1.33
2018-09-01,3,Vancouver,2410,1.0,2.0,832.0,,832.0,832,1.0,0.0,9.333333333333334,,,,,,,,,,,,2.77,2704459.53,3.08
2018-09-01,3,Vancouver,2410,2.0,3.0,128.0,,128.0,64,2.0,0.0,11.875,,,,,,,,,,,,2.38,2704459.53,0.47
2018-10-01,4,Vancouver,2410,4.0,3.0,2076.0,,2076.0,396,5.24,0.0,11.479591836734693,,,64,340,328,732,138.0,1485.46,876418.96,474900.0,2504900.0,2.14,2704459.53,7.68
2018-10-01,4,Vancouver,2410,1.0,2.0,704.0,,704.0,704,1.0,0.0,9.545454545454545,,,,,,,,,,,,2.32,2704459.53,2.6
2018-11-01,4,Vancouver,2410,5.0,3.0,13296.0,,13296.0,160,83.1,10.2,21.625,8,3172,5864,1204,152,10400,74.7,804.1,713708.88,169900.0,7000000.0,6.33,2704459.53,49.16
2018-11-01,4,Vancouver,2410,1.0,1.0,4076.0,,4076.0,4076,1.0,0.0,12.752465483234714,,,,,,,,,,,,1.58,2704459.53,15.07
2018-11-01,4,Vancouver,2410,5.0,2.0,4320.0,2280.0,2040.0,2292,1.88,0.11,12.182776801405975,,208,272,92,4,576,0.0,0.0,524485.46,281900.0,1323300.0,1.38,2704459.53,15.97
2018-11-01,4,Vancouver,2410,2.0,3.0,136.0,,136.0,68,2.0,0.0,11.823529411764707,,,,,,,,,,,,1.47,2704459.53,0.5
2018-12-01,4,Vancouver,2410,4.0,1.0,16.0,,16.0,4,4.0,0.0,40.0,,,,,,,,,,,,1.0,2704459.53,0.06
2018-12-01,4,Vancouver,2410,1.0,3.0,4.0,,4.0,4,1.0,0.0,9.0,,,,,,,,,,,,10.0,2704459.53,0.01
2018-12-01,4,Vancouver,2410,2.0,1.0,216.0,,216.0,108,2.0,0.0,13.666666666666666,,,,,,,,,,,,1.3,2704459.53,0.8
2019-01-01,1,Vancouver,2410,1.0,3.0,8.0,,8.0,8,1.0,0.0,10.0,,,,,,,,,,,,4.5,2740702.84,0.03
2019-01-01,1,Vancouver,2410,1.0,1.0,3340.0,,3340.0,3340,1.0,0.0,12.938106796116505,,,,,,,,,,,,1.4,2740702.84,12.19
2019-01-01,1,Vancouver,2410,4.0,3.0,2604.0,,2604.0,512,5.09,0.0,12.456,,,96,1020,468,1584,142.06,1529.12,835974.69,425000.0,6500000.0,4.24,2740702.84,9.5
2019-02-01,1,Vancouver,2410,1.0,2.0,608.0,,608.0,608,1.0,0.0,9.288732394366198,,,,,,,,,,,,1.78,2740702.84,2.22
2019-02-01,1,Vancouver,2410,2.0,1.0,264.0,,264.0,132,2.0,0.0,11.454545454545455,,,,,,,,,,,,0.91,2740702.84,0.96
2019-02-01,1,Vancouver,2410,5.0,3.0,7508.0,,7508.0,116,64.72,5.93,21.03448275862069,48,2100,4512,784,,7444,65.56,705.65,618892.11,46775.0,5350000.0,8.34,2740702.84,27.39
2019-03-01,1,Vancouver,2410,2.0,3.0,96.0,,96.0,48,2.0,0.0,13.363636363636363,,,,,,,,,,,,5.17,2740702.84,0.35
2019-03-01,1,Vancouver,2410,5.0,2.0,4016.0,1692.0,2324.0,1752,2.29,0.1,11.775462962962964,,,,,,,,,,,,1.08,2740702.84,14.65
2019-04-01,2,Vancouver,2410,2.0,3.0,120.0,,120.0,60,2.0,0.0,9.466666666666667,,,,,,,,,,,,2.8,2740702.84,0.44
2019-04-01,2,Vancouver,2410,1.0,2.0,708.0,,708.0,708,1.0,0.0,9.35,,,,,,,,,,,,1.88,2740702.84,2.58
2019-05-01,2,Vancouver,2410,1.0,1.0,3576.0,,3576.0,3576,1.0,0.0,12.555681818181819,,,,,,,,,,,,1.39,2740702.84,13.05
2019-05-01,2,Vancouver,2410,4.0,3.0,2200.0,,2200.0,428,5.14,0.0,12.4375,,,104,828,416,1348,138.48,1490.63,811570.31,524900.0,1783590.0,5.52,2740702.84,8.03
2019-06-01,2,Vancouver,2410,5.0,3.0,13944.0,,13944.0,152,91.74,9.95,20.81578947368421,16,5508,5692,1204,16,12436,73.37,789.75,718649.18,25900.0,4607400.0,6.76,2740702.84,50.88
2019-06-01,2,Vancouver,2410,5.0,2.0,6736.0,1988.0,4748.0,2008,3.35,0.2,12.046,,,20,36,,56,19.93,214.57,813371.43,674800.0,949000.0,0.92,2740702.84,24.58
2019-06-01,2,Vancouver,2410,1.0,3.0,64.0,,64.0,64,1.0,0.0,7.5625,,,,,,,,,,,,0.94,2740702.84,0.23
2019-06-01,2,Vancouver,2410,2.0,1.0,152.0,,152.0,76,2.0,0.0,11.105263157894736,,,,,,,,,,,,0.84,2740702.84,0.55
2019-07-01,3,Vancouver,2410,2.0,1.0,272.0,,272.0,136,2.0,0.0,12.0,,,,,,,,,,,,0.94,2740702.84,0.99
2019-07-01,3,Vancouver,2410,5.0,2.0,7816.0,2000.0,5816.0,1980,3.95,0.39,12.765656565656565,,,108,152,,260,79.38,854.39,681951.54,505995.0,1013800.0,1.12,2740702.84,28.52
2019-07-01,3,Vancouver,2410,1.0,1.0,3556.0,,3556.0,3556,1.0,0.0,13.885875706214689,,,,,,,,,,,,1.62,2740702.84,12.97
2019-07-01,3,Vancouver,2410,4.0,3.0,2252.0,,2252.0,416,5.41,0.0,12.326732673267326,,4,72,1180,328,1584,134.09,1443.3,864689.8,469900.0,1989900.0,3.38,2740702.84,8.22
2019-08-01,3,Vancouver,2410,2.0,3.0,136.0,,136.0,68,2.0,0.0,11.0,,,,,,,,,,,,3.76,2740702.84,0.5
2019-08-01,3,Vancouver,2410,2.0,2.0,8.0,,8.0,4,2.0,0.0,17.0,,,,,,,,,,,,6.0,2740702.84,0.03
2019-09-01,3,Vancouver,2410,4.0,2.0,20.0,,20.0,4,5.0,0.0,13.0,,,,,,,,,,,,2.0,2740702.84,0.07
2019-09-01,3,Vancouver,2410,5.0,3.0,10848.0,,10848.0,140,77.49,9.6,22.62857142857143,128,2872,6404,968,32,10404,74.4,800.78,574021.82,5900.0,4499000.0,4.97,2740702.84,39.58
2019-09-01,3,Vancouver,2410,1.0,3.0,40.0,,40.0,40,1.0,0.0,8.0,,,,,,,,,,,,2.3,2740702.84,0.15
2019-09-01,3,Vancouver,2410,1.0,2.0,776.0,,776.0,776,1.0,0.0,10.32972972972973,,,,,,,,,,,,2.35,2740702.84,2.83
2019-10-01,4,Vancouver,2410,4.0,3.0,2768.0,,2768.0,528,5.24,0.0,13.374045801526718,,,136,1784,664,2584,124.75,1342.75,849655.72,469900.0,5388000.0,3.35,2740702.84,10.1
2019-10-01,4,Vancouver,2410,1.0,3.0,16.0,,16.0,16,1.0,0.0,7.75,,,,,,,,,,,,2.5,2740702.84,0.06
2019-10-01,4,Vancouver,2410,5.0,2.0,3792.0,2060.0,1732.0,2068,1.83,0.14,12.533203125,,40,204,72,24,340,117.51,1264.9,1489767.06,660000.0,2999900.0,0.85,2740702.84,13.84
2019-11-01,4,Vancouver,2410,5.0,3.0,7208.0,,7208.0,112,64.36,6.18,19.85185185185185,16,3096,3028,820,20,6980,74.68,803.87,790393.4,59400.0,7650000.0,3.25,2740702.84,26.3
2019-12-01,4,Vancouver,2410,1.0,2.0,764.0,,764.0,764,1.0,0.0,11.01639344262295,,,,,,,,,,,,2.66,2740702.84,2.79
2019-12-01,4,Vancouver,2410,2.0,3.0,224.0,,224.0,112,2.0,0.0,11.357142857142858,,,,,,,,,,,,5.39,2740702.84,0.82
2019-12-01,4,Vancouver,2410,2.0,1.0,304.0,,304.0,152,2.0,0.0,12.81578947368421,,,,,,,,,,,,0.97,2740702.84,1.11
2019-12-01,4,Vancouver,2410,1.0,1.0,3668.0,,3668.0,3668,1.0,0.0,13.706915477497256,,,,,,,,,,,,1.04,2740702.84,13.38
2020-01-01,1,Vancouver,2410,5.0,2.0,6324.0,1616.0,4708.0,1660,3.81,0.27,13.496332518337407,,,,,,,,,,,,1.25,2756901.97,22.94
2020-01-01,1,Vancouver,2410,5.0,3.0,10912.0,,10912.0,104,104.92,10.27,21.615384615384617,20,4068,5648,1104,24,10864,75.8,815.89,690574.19,179900.0,6864900.0,5.23,2756901.97,39.58
2020-01-01,1,Vancouver,2410,1.0,3.0,8.0,,8.0,8,1.0,0.0,9.5,,,,,,,,,,,,12.0,2756901.97,0.03
2020-02-01,1,Vancouver,2410,2.0,1.0,216.0,,216.0,108,2.0,0.0,14.26923076923077,,,,,,,,,,,,3.11,2756901.97,0.78
2020-02-01,1,Vancouver,2410,2.0,2.0,8.0,,8.0,4,2.0,0.0,15.0,,,,,,,,,,,,5.0,2756901.97,0.03
2020-03-01,1,Vancouver,2410,2.0,3.0,128.0,,128.0,64,2.0,0.0,9.375,,,,,,,,,,,,5.88,2756901.97,0.46
2020-03-01,1,Vancouver,2410,1.0,1.0,2808.0,,2808.0,2808,1.0,0.0,14.107604017216643,,,,,,,,,,,,1.39,2756901.97,10.19
2020-03-01,1,Vancouver,2410,4.0,3.0,2144.0,,2144.0,380,5.64,0.0,13.585106382978724,,,156,1292,500,1948,148.14,1594.61,780393.76,479980.0,7159900.0,3.94,2756901.97,7.78
2020-03-01,1,Vancouver,2410,1.0,2.0,724.0,,724.0,724,1.0,0.0,11.337349397590362,,,,,,,,,,,,2.62,2756901.97,2.63
2020-03-01,1,Vancouver,2410,5.0,4.0,752.0,,752.0,4,188.0,12.0,39.0,,,,,,,,,,,,11.0,2756901.97,2.73
2020-03-01,1,Vancouver,2410,4.0,2.0,128.0,,128.0,4,32.0,0.0,38.0,,,,,,,,,,,,12.0,2756901.97,0.46
2020-04-01,2,Vancouver,2410,4.0,3.0,2108.0,,2108.0,416,5.07,0.0,12.60576923076923,,,52,1652,300,2004,155.11,1669.61,779177.36,499980.0,1579900.0,3.94,2756901.97,7.65
2020-04-01,2,Vancouver,2410,1.0,2.0,600.0,,600.0,600,1.0,0.0,11.227941176470589,,,,,,,,,,,,2.91,2756901.97,2.18
2020-05-01,2,Vancouver,2410,5.0,3.0,15292.0,,15292.0,140,109.23,12.6,25.257142857142856,324,5464,7452,1536,16,14792,72.14,776.48,768839.41,155900.0,8988000.0,4.83,2756901.97,55.47
2020-05-01,2,Vancouver,2410,1.0,1.0,2848.0,,2848.0,2848,1.0,0.0,14.001408450704226,,,,,,,,,,,,1.19,2756901.97,10.33
2020-05-01,2,Vancouver,2410,2.0,1.0,400.0,,400.0,200,2.0,0.0,12.68,,,,,,,,,,,,1.32,2756901.97,1.45
2020-05-01,2,Vancouver,2410,1.0,3.0,12.0,,12.0,12,1.0,0.0,8.666666666666666,,,,,,,,,,,,2.33,2756901.97,0.04
2020-05-01,2,Vancouver,2410,2.0,3.0,232.0,,232.0,116,2.0,0.0,12.275862068965518,,,,,,,,,,,,6.97,2756901.97,0.84
2020-06-01,2,Vancouver,2410,4.0,2.0,40.0,,40.0,4,10.0,0.0,28.0,,,,,,,,,,,,0.0,2756901.97,0.15
2020-06-01,2,Vancouver,2410,5.0,2.0,4348.0,1804.0,2544.0,1788,2.43,0.14,12.635955056179775,,,,,32,32,185.43,1995.98,1200000.0,1200000.0,1200000.0,0.98,2756901.97,15.77
2020-07-01,3,Vancouver,2410,1.0,1.0,2784.0,,2784.0,2784,1.0,0.0,14.301310043668122,,,,,,,,,,,,1.38,2756901.97,10.1
2020-07-01,3,Vancouver,2410,2.0,3.0,416.0,,416.0,208,2.0,0.0,11.307692307692308,,,,,,,,,,,,10.29,2756901.97,1.51
2020-07-01,3,Vancouver,2410,1.0,3.0,64.0,,64.0,64,1.0,0.0,14.5,,,,,,,,,,,,4.56,2756901.97,0.23
2020-07-01,3,Vancouver,2410,1.0,2.0,548.0,,548.0,548,1.0,0.0,12.24812030075188,,,,,,,,,,,,3.12,2756901.97,1.99
2020-07-01,3,Vancouver,2410,2.0,2.0,16.0,,16.0,8,2.0,0.0,21.5,,,,,,,,,,,,3.0,2756901.97,0.06
2020-08-01,3,Vancouver,2410,2.0,1.0,328.0,,328.0,164,2.0,0.0,12.414634146341463,,,,,,,,,,,,1.8,2756901.97,1.19
2020-08-01,3,Vancouver,2410,5.0,3.0,10124.0,,10124.0,136,74.44,9.91,22.58823529411765,4,2748,5712,1104,16,9584,84.3,907.34,898894.81,240000.0,9500000.0,6.12,2756901.97,36.72
2020-08-01,3,Vancouver,2410,4.0,2.0,24.0,,24.0,4,6.0,0.0,12.0,,,,,,,,,,,,0.0,2756901.97,0.09
2020-08-01,3,Vancouver,2410,5.0,2.0,6116.0,1888.0,4228.0,1888,3.24,0.26,13.177730192719485,,,,80,32,112,150.43,1619.18,1350700.0,798000.0,1818000.0,1.34,2756901.97,22.18
2020-09-01,3,Vancouver,2410,4.0,3.0,3444.0,,3444.0,644,5.35,0.0,12.90967741935484,,4,132,2056,748,2940,143.43,1543.88,874512.69,499980.0,3900000.0,5.36,2756901.97,12.49
2020-10-01,4,Vancouver,2410,1.0,3.0,8.0,,8.0,8,1.0,0.0,25.0,,,,,,,,,,,,0.5,2756901.97,0.03
2020-10-01,4,Vancouver,2410,1.0,1.0,3568.0,,3568.0,3568,1.0,0.0,14.287810383747178,,,,,,,,,,,,1.27,2756901.97,12.94
2020-10-01,4,Vancouver,2410,4.0,3.0,2920.0,,2920.0,556,5.25,0.0,12.299270072992702,,,120,1656,1028,2804,153.24,1649.48,812513.64,559000.0,2249900.0,4.94,2756901.97,10.59
2020-10-01,4,Vancouver,2410,2.0,1.0,344.0,,344.0,172,2.0,0.0,13.418604651162791,,,,,,,,,,,,1.44,2756901.97,1.25
2020-10-01,4,Vancouver,2410,5.0,2.0,4212.0,2360.0,1852.0,2280,1.85,0.08,13.318661971830986,,,,12,96,108,172.16,1853.07,1506144.44,1048800.0,2998800.0,1.19,2756901.97,15.28
