reference_period,ref_qq,stcan_cmacode,metro,metcode,FSA,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2020-12-01,4,933,Vancouver,2410,V5L,5.0,,5.0,3,1.67,0.0,15.0,4.0
2020-12-01,4,933,Vancouver,2410,V7V,1.0,,1.0,1,1.0,0.0,21.0,0.0
2020-12-01,4,933,Vancouver,2410,V6R,9.0,2.0,7.0,9,1.0,0.0,21.444444444444443,2.0
2020-12-01,4,933,Vancouver,2410,V1M,16.0,4.0,12.0,12,1.33,0.0,21.916666666666668,1.0
2020-12-01,4,933,Vancouver,2410,V3V,61.0,17.0,44.0,50,1.22,0.0,15.18,1.0
2020-12-01,4,933,Vancouver,2410,V5R,21.0,8.0,13.0,17,1.24,0.0,13.529411764705882,1.0
2020-12-01,4,933,Vancouver,2410,V4W,2.0,1.0,1.0,2,1.0,0.0,21.0,1.0
2020-12-01,4,933,Vancouver,2410,nan,167.0,,167.0,1,167.0,29.0,51.0,1.0
2020-12-01,4,933,Vancouver,2410,V7S,15.0,1.0,14.0,15,1.0,0.0,33.666666666666664,4.0
2020-12-01,4,933,Vancouver,2410,V6L,11.0,2.0,9.0,11,1.0,0.0,26.09090909090909,3.0
2020-12-01,4,933,Vancouver,2410,V5Y,68.0,2.0,66.0,13,5.23,0.54,17.23076923076923,3.0
2020-12-01,4,933,Vancouver,2410,V5A,9.0,4.0,5.0,9,1.0,0.0,26.444444444444443,3.0
2020-12-01,4,933,Vancouver,2410,V5J,60.0,7.0,53.0,17,3.53,0.24,17.647058823529413,3.0
2020-12-01,4,933,Vancouver,2410,V6T,1.0,,1.0,1,1.0,0.0,27.0,1.0
2020-12-01,4,933,Vancouver,2410,V5G,14.0,6.0,8.0,13,1.08,0.0,16.615384615384617,1.0
2020-12-01,4,933,Vancouver,2410,V3M,37.0,6.0,31.0,18,2.06,0.0,15.166666666666666,1.0
2020-12-01,4,933,Vancouver,2410,V5S,179.0,13.0,166.0,41,4.37,0.2,14.682926829268293,2.0
2020-12-01,4,933,Vancouver,2410,V3E,65.0,9.0,56.0,33,1.97,0.0,14.545454545454545,2.0
2020-12-01,4,933,Vancouver,2410,V3L,7.0,3.0,4.0,7,1.0,0.0,13.428571428571429,1.0
2020-12-01,4,933,Vancouver,2410,V3S,150.0,47.0,103.0,120,1.25,0.0,14.725,1.0
2020-12-01,4,933,Vancouver,2410,,980.0,187.0,793.0,647,1.51,0.01,7.876996805111821,2.0
2020-12-01,4,933,Vancouver,2410,V4E,20.0,4.0,16.0,10,2.0,0.0,17.6,0.0
2021-01-01,1,933,Vancouver,2410,V2Y,68.0,,68.0,4,17.0,1.5,22.0,3.0
2021-01-01,1,933,Vancouver,2410,V3H,183.0,2.0,181.0,6,30.5,2.0,19.333333333333332,3.0
2021-01-01,1,933,Vancouver,2410,V6W,4.0,,4.0,4,1.0,0.0,21.75,2.0
2021-01-01,1,933,Vancouver,2410,V3X,17.0,8.0,9.0,17,1.0,0.0,17.294117647058822,0.0
2021-01-01,1,933,Vancouver,2410,V5C,70.0,4.0,66.0,10,7.0,1.0,22.9,2.0
2021-01-01,1,933,Vancouver,2410,V5T,4.0,2.0,2.0,2,2.0,0.0,19.0,0.0
2021-01-01,1,933,Vancouver,2410,V6G,330.0,,330.0,1,330.0,23.0,31.0,4.0
2021-01-01,1,933,Vancouver,2410,V4R,6.0,,6.0,2,3.0,0.0,15.0,2.0
2021-01-01,1,933,Vancouver,2410,V5S,14.0,5.0,9.0,14,1.0,0.0,17.642857142857142,2.0
2021-01-01,1,933,Vancouver,2410,V2Z,55.0,1.0,54.0,8,6.88,0.5,17.125,1.0
2021-01-01,1,933,Vancouver,2410,V5N,2.0,1.0,1.0,2,1.0,0.0,24.0,1.0
2021-01-01,1,933,Vancouver,2410,V4M,104.0,3.0,101.0,12,8.67,0.33,28.0,2.0
2021-01-01,1,933,Vancouver,2410,V7J,69.0,,69.0,1,69.0,5.0,25.0,0.0
2021-01-01,1,933,Vancouver,2410,V3R,6.0,2.0,4.0,6,1.0,0.0,18.0,0.0
2021-01-01,1,933,Vancouver,2410,V7K,2.0,1.0,1.0,2,1.0,0.0,21.0,1.0
2021-01-01,1,933,Vancouver,2410,V5P,8.0,3.0,5.0,8,1.0,0.0,18.25,2.0
2021-01-01,1,933,Vancouver,2410,V5H,3.0,1.0,2.0,3,1.0,0.0,24.666666666666668,3.0
2021-01-01,1,933,Vancouver,2410,V4A,14.0,4.0,10.0,13,1.08,0.0,21.46153846153846,1.0
2021-01-01,1,933,Vancouver,2410,V4K,3.0,,3.0,3,1.0,0.0,22.0,2.0
2021-01-01,1,933,Vancouver,2410,V3B,71.0,,71.0,2,35.5,2.5,20.5,3.0
2021-01-01,1,933,Vancouver,2410,V4L,1.0,,1.0,1,1.0,0.0,22.0,0.0
2021-01-01,1,933,Vancouver,2410,V6H,3.0,1.0,2.0,3,1.0,0.0,25.666666666666668,3.0
2021-01-01,1,933,Vancouver,2410,V6V,58.0,2.0,56.0,12,4.83,0.0,21.333333333333332,9.0
2021-01-01,1,933,Vancouver,2410,V6N,10.0,,10.0,10,1.0,0.0,18.2,5.0
2021-01-01,1,933,Vancouver,2410,V5J,4.0,1.0,3.0,4,1.0,0.0,17.75,6.0
2021-01-01,1,933,Vancouver,2410,V6T,1.0,,1.0,1,1.0,0.0,47.0,3.0
2021-01-01,1,933,Vancouver,2410,,1495.0,302.0,1193.0,955,1.57,0.03,9.001106194690266,3.0
2021-01-01,1,933,Vancouver,2410,V4C,3.0,1.0,2.0,3,1.0,0.0,14.0,1.0
2021-01-01,1,933,Vancouver,2410,V3E,15.0,,15.0,3,5.0,0.0,20.333333333333332,3.0
2021-01-01,1,933,Vancouver,2410,V7L,1.0,,1.0,1,1.0,0.0,40.0,2.0
2021-02-01,1,933,Vancouver,2410,V3L,2.0,1.0,1.0,2,1.0,0.0,14.0,0.0
2021-02-01,1,933,Vancouver,2410,V3A,32.0,1.0,31.0,7,4.57,0.0,17.285714285714285,1.0
2021-02-01,1,933,Vancouver,2410,V5W,37.0,4.0,33.0,13,2.85,0.46,17.846153846153847,3.0
2021-02-01,1,933,Vancouver,2410,V6P,11.0,2.0,9.0,7,1.57,0.0,21.285714285714285,3.0
2021-02-01,1,933,Vancouver,2410,V4B,325.0,3.0,322.0,10,32.5,3.0,23.2,7.0
2021-02-01,1,933,Vancouver,2410,V4W,3.0,1.0,2.0,3,1.0,0.0,17.333333333333332,1.0
2021-02-01,1,933,Vancouver,2410,V5Z,4.0,,4.0,4,1.0,0.0,18.0,4.0
2021-02-01,1,933,Vancouver,2410,V6K,29.0,,29.0,1,29.0,5.0,23.0,6.0
2021-02-01,1,933,Vancouver,2410,V6M,5.0,,5.0,5,1.0,0.0,30.0,0.0
2021-02-01,1,933,Vancouver,2410,V7V,1.0,,1.0,1,1.0,0.0,53.0,2.0
2021-02-01,1,933,Vancouver,2410,V4N,51.0,3.0,48.0,15,3.4,0.0,18.466666666666665,4.0
2021-02-01,1,933,Vancouver,2410,V3V,49.0,4.0,45.0,16,3.06,0.0,16.75,1.0
2021-02-01,1,933,Vancouver,2410,V7E,36.0,,36.0,5,7.2,0.6,21.2,1.0
2021-02-01,1,933,Vancouver,2410,V5K,8.0,3.0,5.0,8,1.0,0.0,17.625,2.0
2021-02-01,1,933,Vancouver,2410,V6J,2.0,1.0,1.0,2,1.0,0.0,16.0,9.0
2021-02-01,1,933,Vancouver,2410,V1M,11.0,,11.0,5,2.2,0.0,20.2,4.0
2021-02-01,1,933,Vancouver,2410,V2X,50.0,1.0,49.0,3,16.67,1.67,19.0,5.0
2021-02-01,1,933,Vancouver,2410,V5X,6.0,2.0,4.0,6,1.0,0.0,21.666666666666668,2.0
2021-02-01,1,933,Vancouver,2410,V3W,8.0,2.0,6.0,8,1.0,0.0,18.375,0.0
2021-02-01,1,933,Vancouver,2410,V3S,81.0,17.0,64.0,46,1.76,0.0,19.0,3.0
2021-02-01,1,933,Vancouver,2410,V4E,4.0,,4.0,1,4.0,0.0,24.0,5.0
2021-02-01,1,933,Vancouver,2410,V3K,6.0,2.0,4.0,5,1.2,0.0,16.2,1.0
2021-02-01,1,933,Vancouver,2410,V6X,136.0,,136.0,2,68.0,3.0,18.0,1.0
2021-03-01,1,933,Vancouver,2410,V4P,55.0,,55.0,12,4.58,0.0,19.666666666666668,1.0
2021-03-01,1,933,Vancouver,2410,V7S,3.0,,3.0,3,1.0,0.0,30.666666666666668,4.0
2021-03-01,1,933,Vancouver,2410,V5A,120.0,1.0,119.0,4,30.0,3.25,22.25,4.0
2021-03-01,1,933,Vancouver,2410,V5V,6.0,1.0,5.0,6,1.0,0.0,18.0,4.0
2021-03-01,1,933,Vancouver,2410,V3C,2.0,1.0,1.0,2,1.0,0.0,28.0,2.0
2021-03-01,1,933,Vancouver,2410,V3M,8.0,1.0,7.0,3,2.67,0.0,14.333333333333334,1.0
2021-03-01,1,933,Vancouver,2410,V6S,1.0,,1.0,1,1.0,0.0,20.0,0.0
2021-03-01,1,933,Vancouver,2410,V5Y,133.0,,133.0,1,133.0,12.0,21.0,6.0
2021-03-01,1,933,Vancouver,2410,V3T,59.0,2.0,57.0,5,11.8,1.2,23.0,7.0
2021-03-01,1,933,Vancouver,2410,V6R,8.0,2.0,6.0,8,1.0,0.0,25.875,2.0
2021-03-01,1,933,Vancouver,2410,V7R,16.0,3.0,13.0,10,1.6,0.0,20.9,3.0
2021-03-01,1,933,Vancouver,2410,V3N,4.0,2.0,2.0,4,1.0,0.0,15.5,4.0
2021-03-01,1,933,Vancouver,2410,V7P,78.0,,78.0,4,19.5,1.0,32.0,1.0
2021-03-01,1,933,Vancouver,2410,V0N,7.0,,7.0,4,1.75,0.0,19.75,0.0
2021-03-01,1,933,Vancouver,2410,V7T,3.0,,3.0,3,1.0,0.0,21.666666666666668,3.0
2021-03-01,1,933,Vancouver,2410,V3J,6.0,3.0,3.0,6,1.0,0.0,16.0,1.0
2021-03-01,1,933,Vancouver,2410,V5B,10.0,5.0,5.0,10,1.0,0.0,20.4,3.0
2021-03-01,1,933,Vancouver,2410,V5M,5.0,2.0,3.0,5,1.0,0.0,22.4,2.0
2021-03-01,1,933,Vancouver,2410,V7G,3.0,1.0,2.0,3,1.0,0.0,20.333333333333332,6.0
2021-03-01,1,933,Vancouver,2410,V7N,3.0,1.0,2.0,3,1.0,0.0,31.333333333333332,3.0
2021-03-01,1,933,Vancouver,2410,V5R,37.0,8.0,29.0,14,2.64,0.64,19.928571428571427,2.0
2021-03-01,1,933,Vancouver,2410,V6Y,6.0,,6.0,4,1.5,0.0,27.0,8.0
2021-03-01,1,933,Vancouver,2410,V7H,4.0,2.0,2.0,4,1.0,0.0,15.5,0.0
2021-03-01,1,933,Vancouver,2410,V7A,73.0,6.0,67.0,18,4.06,0.22,23.22222222222222,6.0
2021-03-01,1,933,Vancouver,2410,V7C,6.0,1.0,5.0,6,1.0,0.0,21.166666666666668,0.0
2021-03-01,1,933,Vancouver,2410,V6L,245.0,1.0,244.0,11,22.27,1.82,28.454545454545453,3.0
2021-04-01,2,933,Vancouver,2410,V6N,6.0,1.0,5.0,6,1.0,0.0,24.833333333333332,3.0
2021-04-01,2,933,Vancouver,2410,V3C,35.0,1.0,34.0,4,8.75,1.0,20.25,2.0
2021-04-01,2,933,Vancouver,2410,V3X,8.0,3.0,5.0,8,1.0,0.0,21.125,1.0
2021-04-01,2,933,Vancouver,2410,V5K,3.0,1.0,2.0,3,1.0,0.0,19.333333333333332,0.0
2021-04-01,2,933,Vancouver,2410,V1M,3.0,1.0,2.0,3,1.0,0.0,27.333333333333332,2.0
2021-04-01,2,933,Vancouver,2410,V5J,4.0,2.0,2.0,4,1.0,0.0,19.0,5.0
2021-04-01,2,933,Vancouver,2410,V4P,5.0,2.0,3.0,5,1.0,0.0,25.8,0.0
2021-04-01,2,933,Vancouver,2410,V4B,28.0,1.0,27.0,4,7.0,2.5,29.0,0.0
2021-04-01,2,933,Vancouver,2410,V5H,334.0,,334.0,1,334.0,41.0,28.0,6.0
2021-04-01,2,933,Vancouver,2410,V3S,23.0,4.0,19.0,13,1.77,0.0,22.23076923076923,3.0
2021-04-01,2,933,Vancouver,2410,V3E,11.0,,11.0,4,2.75,0.0,27.5,2.0
2021-04-01,2,933,Vancouver,2410,V5T,86.0,,86.0,2,43.0,5.5,22.0,7.0
2021-04-01,2,933,Vancouver,2410,,1787.0,394.0,1393.0,1173,1.52,0.02,9.383275261324043,2.0
2021-04-01,2,933,Vancouver,2410,V7J,63.0,,63.0,1,63.0,6.0,24.0,3.0
2021-04-01,2,933,Vancouver,2410,V3R,3.0,1.0,2.0,3,1.0,0.0,22.666666666666668,0.0
2021-04-01,2,933,Vancouver,2410,V3A,18.0,,18.0,3,6.0,0.0,16.666666666666668,4.0
2021-04-01,2,933,Vancouver,2410,V6J,3.0,,3.0,3,1.0,0.0,22.333333333333332,2.0
2021-04-01,2,933,Vancouver,2410,V5Y,372.0,1.0,371.0,7,53.14,4.86,21.285714285714285,7.0
2021-04-01,2,933,Vancouver,2410,V7L,173.0,17.0,156.0,9,19.22,1.11,21.0,2.0
2021-04-01,2,933,Vancouver,2410,V5B,6.0,3.0,3.0,6,1.0,0.0,24.333333333333332,1.0
2021-04-01,2,933,Vancouver,2410,V6V,41.0,,41.0,7,5.86,0.0,19.714285714285715,16.0
2021-04-01,2,933,Vancouver,2410,V5V,21.0,2.0,19.0,5,4.2,0.8,17.6,4.0
2021-04-01,2,933,Vancouver,2410,V5Z,5.0,,5.0,2,2.5,0.0,23.0,14.0
2021-05-01,2,933,Vancouver,2410,V4N,56.0,2.0,54.0,13,4.31,0.0,27.384615384615383,5.0
2021-05-01,2,933,Vancouver,2410,V6K,10.0,1.0,9.0,6,1.67,0.5,19.5,4.0
2021-05-01,2,933,Vancouver,2410,V0N,8.0,2.0,6.0,8,1.0,0.0,23.25,1.0
2021-05-01,2,933,Vancouver,2410,V7E,3.0,1.0,2.0,3,1.0,0.0,29.666666666666668,0.0
2021-05-01,2,933,Vancouver,2410,V4C,1.0,,1.0,1,1.0,0.0,25.0,0.0
2021-05-01,2,933,Vancouver,2410,V4R,5.0,,5.0,2,2.5,0.0,24.0,3.0
2021-05-01,2,933,Vancouver,2410,V2W,1.0,,1.0,1,1.0,0.0,31.0,0.0
2021-05-01,2,933,Vancouver,2410,V5S,70.0,1.0,69.0,6,11.67,1.17,22.5,6.0
2021-05-01,2,933,Vancouver,2410,V7T,1.0,,1.0,1,1.0,0.0,37.0,1.0
2021-05-01,2,933,Vancouver,2410,V5G,4.0,2.0,2.0,4,1.0,0.0,26.0,2.0
2021-05-01,2,933,Vancouver,2410,V6L,176.0,1.0,175.0,7,25.14,1.0,28.285714285714285,2.0
2021-05-01,2,933,Vancouver,2410,V6B,94.0,1.0,93.0,2,47.0,27.0,33.0,11.0
2021-05-01,2,933,Vancouver,2410,V6M,2.0,,2.0,2,1.0,0.0,19.0,2.0
2021-05-01,2,933,Vancouver,2410,V6X,132.0,1.0,131.0,3,44.0,1.67,26.0,0.0
2021-05-01,2,933,Vancouver,2410,V3Y,1.0,,1.0,1,1.0,0.0,43.0,11.0
2021-05-01,2,933,Vancouver,2410,V5A,3.0,1.0,2.0,3,1.0,0.0,25.666666666666668,4.0
2021-05-01,2,933,Vancouver,2410,V5R,256.0,,256.0,1,256.0,30.0,27.0,10.0
2021-05-01,2,933,Vancouver,2410,V2Z,5.0,2.0,3.0,5,1.0,0.0,21.0,0.0
2021-05-01,2,933,Vancouver,2410,V5M,5.0,1.0,4.0,4,1.25,0.0,18.25,1.0
2021-05-01,2,933,Vancouver,2410,V7A,12.0,3.0,9.0,12,1.0,0.0,27.666666666666668,4.0
2021-06-01,2,933,Vancouver,2410,V5C,27.0,3.0,24.0,7,3.86,0.71,26.285714285714285,1.0
2021-06-01,2,933,Vancouver,2410,V5P,35.0,4.0,31.0,11,3.18,0.45,18.181818181818183,4.0
2021-06-01,2,933,Vancouver,2410,V7S,11.0,,11.0,11,1.0,0.0,31.90909090909091,4.0
2021-06-01,2,933,Vancouver,2410,V3K,203.0,,203.0,2,101.5,11.0,24.0,1.0
2021-06-01,2,933,Vancouver,2410,V3N,2.0,1.0,1.0,2,1.0,0.0,18.0,2.0
2021-06-01,2,933,Vancouver,2410,V4K,124.0,1.0,123.0,11,11.27,0.27,25.0,1.0
2021-06-01,2,933,Vancouver,2410,V6S,8.0,,8.0,2,4.0,0.0,20.5,1.0
2021-06-01,2,933,Vancouver,2410,V6H,3.0,,3.0,3,1.0,0.0,43.333333333333336,1.0
2021-06-01,2,933,Vancouver,2410,V5W,62.0,2.0,60.0,6,10.33,1.0,25.333333333333332,2.0
2021-06-01,2,933,Vancouver,2410,V6Y,10.0,4.0,6.0,10,1.0,0.0,35.7,7.0
2021-06-01,2,933,Vancouver,2410,V3V,5.0,1.0,4.0,5,1.0,0.0,18.2,0.0
2021-06-01,2,933,Vancouver,2410,V2Y,318.0,,318.0,8,39.75,2.5,20.0,1.0
2021-06-01,2,933,Vancouver,2410,V4A,13.0,6.0,7.0,13,1.0,0.0,22.615384615384617,1.0
2021-06-01,2,933,Vancouver,2410,V3H,105.0,,105.0,2,52.5,3.0,34.0,3.0
2021-06-01,2,933,Vancouver,2410,V6P,10.0,1.0,9.0,7,1.43,0.0,24.0,3.0
2021-06-01,2,933,Vancouver,2410,V3T,228.0,,228.0,3,76.0,5.67,29.666666666666668,7.0
2021-06-01,2,933,Vancouver,2410,V4M,120.0,1.0,119.0,8,15.0,0.5,29.375,3.0
2021-06-01,2,933,Vancouver,2410,V7W,1.0,,1.0,1,1.0,0.0,38.0,3.0
2021-06-01,2,933,Vancouver,2410,V5N,3.0,1.0,2.0,3,1.0,0.0,24.666666666666668,2.0
2021-06-01,2,933,Vancouver,2410,V7V,1.0,,1.0,1,1.0,0.0,37.0,10.0
2021-06-01,2,933,Vancouver,2410,V5X,481.0,,481.0,10,48.1,7.4,24.0,5.0
2021-06-01,2,933,Vancouver,2410,V6R,4.0,1.0,3.0,4,1.0,0.0,38.25,2.0
2021-06-01,2,933,Vancouver,2410,V3W,1.0,,1.0,1,1.0,0.0,20.0,0.0
2021-06-01,2,933,Vancouver,2410,V7C,6.0,,6.0,6,1.0,0.0,28.166666666666668,2.0
2021-06-01,2,933,Vancouver,2410,V7M,3.0,,3.0,1,3.0,3.0,18.0,0.0
2021-06-01,2,933,Vancouver,2410,V6Z,191.0,,191.0,1,191.0,35.0,32.0,8.0
2021-06-01,2,933,Vancouver,2410,V3J,670.0,,670.0,3,223.33,30.67,29.333333333333332,1.0
2021-06-01,2,933,Vancouver,2410,V4L,8.0,,8.0,4,2.0,0.0,27.0,4.0
2021-07-01,3,933,Vancouver,2410,V7C,3.0,,3.0,3,1.0,0.0,29.333333333333332,0.0
2021-07-01,3,933,Vancouver,2410,V3M,3.0,,3.0,2,1.5,0.0,24.0,1.0
2021-07-01,3,933,Vancouver,2410,V5M,3.0,1.0,2.0,3,1.0,0.0,20.333333333333332,7.0
2021-07-01,3,933,Vancouver,2410,V6A,250.0,,250.0,4,62.5,6.25,25.75,7.0
2021-07-01,3,933,Vancouver,2410,V6J,8.0,1.0,7.0,5,1.6,0.8,46.6,3.0
2021-07-01,3,933,Vancouver,2410,V4E,2.0,1.0,1.0,2,1.0,0.0,35.0,1.0
2021-07-01,3,933,Vancouver,2410,V7V,50.0,,50.0,11,4.55,0.64,28.8,5.0
2021-07-01,3,933,Vancouver,2410,V3X,3.0,,3.0,3,1.0,0.0,22.666666666666668,5.0
2021-07-01,3,933,Vancouver,2410,V4P,1.0,,1.0,1,1.0,0.0,19.0,1.0
2021-07-01,3,933,Vancouver,2410,V6L,3.0,1.0,2.0,3,1.0,0.0,25.0,5.0
2021-07-01,3,933,Vancouver,2410,V4A,4.0,1.0,3.0,4,1.0,0.0,28.0,1.0
2021-07-01,3,933,Vancouver,2410,V5Z,2.0,1.0,1.0,2,1.0,0.0,19.0,5.0
2021-07-01,3,933,Vancouver,2410,V3L,1.0,,1.0,1,1.0,0.0,33.0,0.0
2021-07-01,3,933,Vancouver,2410,V5P,1.0,,1.0,1,1.0,0.0,35.0,1.0
2021-07-01,3,933,Vancouver,2410,V5B,402.0,2.0,400.0,6,67.0,9.67,24.833333333333332,3.0
2021-07-01,3,933,Vancouver,2410,V5S,190.0,2.0,188.0,7,27.14,1.71,29.428571428571427,4.0
2021-07-01,3,933,Vancouver,2410,V7S,9.0,,9.0,9,1.0,0.0,36.111111111111114,5.0
2021-07-01,3,933,Vancouver,2410,V5R,148.0,6.0,142.0,9,16.44,1.89,28.22222222222222,4.0
2021-07-01,3,933,Vancouver,2410,V5J,4.0,2.0,2.0,4,1.0,0.0,22.0,3.0
2021-07-01,3,933,Vancouver,2410,V6H,2.0,,2.0,2,1.0,0.0,31.5,1.0
2021-08-01,3,933,Vancouver,2410,V2X,108.0,,108.0,2,54.0,4.5,33.0,5.0
2021-08-01,3,933,Vancouver,2410,V2Y,235.0,,235.0,3,78.33,5.67,26.666666666666668,2.0
2021-08-01,3,933,Vancouver,2410,V6E,217.0,,217.0,3,72.33,13.67,29.0,7.0
2021-08-01,3,933,Vancouver,2410,V6W,2.0,1.0,1.0,2,1.0,0.0,36.0,6.0
2021-08-01,3,933,Vancouver,2410,V4M,2.0,,2.0,2,1.0,0.0,22.0,2.0
2021-08-01,3,933,Vancouver,2410,V6X,584.0,,584.0,10,58.4,11.0,28.2,3.0
2021-08-01,3,933,Vancouver,2410,,2831.0,398.0,2433.0,1276,2.22,0.08,10.249800478850759,2.0
2021-08-01,3,933,Vancouver,2410,V5A,4.0,2.0,2.0,4,1.0,0.0,41.5,2.0
2021-08-01,3,933,Vancouver,2410,V7M,89.0,1.0,88.0,3,29.67,2.0,20.333333333333332,1.0
2021-08-01,3,933,Vancouver,2410,V5W,78.0,,78.0,3,26.0,5.0,33.0,8.0
2021-08-01,3,933,Vancouver,2410,V3V,110.0,1.0,109.0,4,27.5,1.5,25.0,3.0
2021-08-01,3,933,Vancouver,2410,V6Y,3.0,1.0,2.0,3,1.0,0.0,27.0,1.0
2021-08-01,3,933,Vancouver,2410,V3A,160.0,,160.0,4,40.0,2.75,24.75,3.0
2021-08-01,3,933,Vancouver,2410,V6Z,343.0,,343.0,2,171.5,37.0,31.0,15.0
2021-08-01,3,933,Vancouver,2410,V3H,143.0,,143.0,2,71.5,3.0,34.5,3.0
2021-08-01,3,933,Vancouver,2410,V7G,1.0,,1.0,1,1.0,0.0,45.0,1.0
2021-08-01,3,933,Vancouver,2410,V3J,180.0,3.0,177.0,7,25.71,4.0,28.142857142857142,1.0
2021-08-01,3,933,Vancouver,2410,V6P,5.0,2.0,3.0,5,1.0,0.0,22.4,2.0
2021-08-01,3,933,Vancouver,2410,V3K,266.0,1.0,265.0,3,88.67,11.33,24.333333333333332,1.0
2021-08-01,3,933,Vancouver,2410,V5C,143.0,1.0,142.0,4,35.75,5.75,25.75,3.0
2021-08-01,3,933,Vancouver,2410,V3S,5.0,2.0,3.0,5,1.0,0.0,25.6,1.0
2021-09-01,3,933,Vancouver,2410,V2W,4.0,2.0,2.0,4,1.0,0.0,31.0,2.0
2021-09-01,3,933,Vancouver,2410,V5X,5.0,2.0,3.0,5,1.0,0.0,27.8,2.0
2021-09-01,3,933,Vancouver,2410,V3Y,10.0,,10.0,2,5.0,0.0,22.5,5.0
2021-09-01,3,933,Vancouver,2410,V6K,2.0,1.0,1.0,2,1.0,0.0,28.0,3.0
2021-09-01,3,933,Vancouver,2410,V7R,4.0,2.0,2.0,4,1.0,0.0,26.5,2.0
2021-09-01,3,933,Vancouver,2410,V5T,1.0,,1.0,1,1.0,0.0,29.0,0.0
2021-09-01,3,933,Vancouver,2410,V7W,2.0,,2.0,1,2.0,0.0,24.0,0.0
2021-09-01,3,933,Vancouver,2410,V3T,303.0,,303.0,1,303.0,34.0,28.0,7.0
2021-09-01,3,933,Vancouver,2410,V6N,4.0,,4.0,4,1.0,0.0,28.25,2.0
2021-09-01,3,933,Vancouver,2410,V4N,8.0,,8.0,2,4.0,0.0,20.0,7.0
2021-09-01,3,933,Vancouver,2410,V7A,6.0,2.0,4.0,6,1.0,0.0,33.333333333333336,1.0
2021-09-01,3,933,Vancouver,2410,V6T,1.0,,1.0,1,1.0,0.0,24.0,2.0
2021-09-01,3,933,Vancouver,2410,V5K,5.0,2.0,3.0,5,1.0,0.0,25.8,2.0
2021-09-01,3,933,Vancouver,2410,V5N,2.0,,2.0,1,2.0,0.0,28.0,3.0
2021-09-01,3,933,Vancouver,2410,V0N,2.0,,2.0,2,1.0,0.0,33.0,1.0
2021-09-01,3,933,Vancouver,2410,V3N,91.0,,91.0,1,91.0,6.0,24.0,4.0
2021-09-01,3,933,Vancouver,2410,V2Z,5.0,2.0,3.0,5,1.0,0.0,28.6,3.0
2021-09-01,3,933,Vancouver,2410,V5Y,392.0,,392.0,2,196.0,13.0,36.5,5.0
2021-09-01,3,933,Vancouver,2410,V7J,117.0,,117.0,4,29.25,1.25,24.75,5.0
2021-09-01,3,933,Vancouver,2410,V6R,6.0,,6.0,6,1.0,0.0,30.833333333333332,2.0
2021-09-01,3,933,Vancouver,2410,V7L,298.0,6.0,292.0,11,27.09,3.18,25.0,2.0
2021-09-01,3,933,Vancouver,2410,V3C,219.0,,219.0,2,109.5,6.0,25.5,7.0
2021-09-01,3,933,Vancouver,2410,V5E,1.0,,1.0,1,1.0,0.0,29.0,9.0
2021-10-01,4,933,Vancouver,2410,V2W,2.0,1.0,1.0,2,1.0,0.0,30.0,7.0
2021-10-01,4,933,Vancouver,2410,V3S,12.0,2.0,10.0,6,2.0,0.0,30.833333333333332,2.0
2021-10-01,4,933,Vancouver,2410,V7R,5.0,2.0,3.0,5,1.0,0.0,34.0,3.0
2021-10-01,4,933,Vancouver,2410,V5E,25.0,1.0,24.0,7,3.57,0.0,24.142857142857142,3.0
2021-10-01,4,933,Vancouver,2410,V5W,2.0,1.0,1.0,2,1.0,0.0,24.0,3.0
2021-10-01,4,933,Vancouver,2410,V6W,1.0,,1.0,1,1.0,0.0,34.0,2.0
2021-10-01,4,933,Vancouver,2410,V6N,4.0,,4.0,4,1.0,0.0,34.75,9.0
2021-10-01,4,933,Vancouver,2410,V0N,1.0,,1.0,1,1.0,0.0,45.0,5.0
2021-10-01,4,933,Vancouver,2410,V4M,3.0,1.0,2.0,3,1.0,0.0,44.666666666666664,0.0
2021-10-01,4,933,Vancouver,2410,V6K,8.0,1.0,7.0,8,1.0,0.0,25.25,3.0
2021-10-01,4,933,Vancouver,2410,V6M,4.0,,4.0,4,1.0,0.0,27.75,2.0
2021-10-01,4,933,Vancouver,2410,V6R,5.0,2.0,3.0,5,1.0,0.0,23.0,1.0
2021-10-01,4,933,Vancouver,2410,,2956.0,462.0,2494.0,1438,2.06,0.07,11.44982206405694,2.0
2021-10-01,4,933,Vancouver,2410,V7L,4.0,2.0,2.0,4,1.0,0.0,29.5,1.0
2021-10-01,4,933,Vancouver,2410,V7A,8.0,,8.0,8,1.0,0.0,36.0,4.0
2021-10-01,4,933,Vancouver,2410,V5J,4.0,2.0,2.0,4,1.0,0.0,33.0,1.0
2021-10-01,4,933,Vancouver,2410,V5Y,162.0,1.0,161.0,5,32.4,7.2,25.4,3.0
2021-11-01,4,933,Vancouver,2410,V3X,4.0,1.0,3.0,4,1.0,0.0,28.75,2.0
2021-11-01,4,933,Vancouver,2410,V6A,63.0,,63.0,1,63.0,7.0,23.0,6.0
2021-11-01,4,933,Vancouver,2410,V6P,3.0,,3.0,3,1.0,0.0,32.666666666666664,3.0
