reference_period,stcan_cmacode,metro,metcode,FSA,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price
2007,535,Toronto,2270,M2L,1.0,1.0,7.0,,,7,1.0,0.0,15.714285714285714,1.0,,,,,,,,,,,
2007,535,Toronto,2270,M9M,5.0,3.0,172.0,,,11,15.64,0.0,20.0,-8.0,,,,,,,,,,,
2007,535,Toronto,2270,M9W,2.0,1.0,26.0,,,13,2.0,0.0,12.076923076923077,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L3R,5.0,3.0,50.0,,,2,25.0,0.0,11.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L5E,2.0,1.0,2.0,,,1,2.0,0.0,12.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6S,1.0,1.0,2.0,,,2,1.0,0.0,31.5,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L7G,1.0,1.0,14.0,,,14,1.0,0.0,8.142857142857142,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M1E,2.0,1.0,6.0,,,3,2.0,0.0,7.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M4E,4.0,1.0,25.0,,,5,5.0,0.0,12.2,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4X,1.0,1.0,1.0,,,1,1.0,0.0,21.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M6E,1.0,1.0,6.0,,,6,1.0,0.0,6.833333333333333,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M6M,2.0,1.0,2.0,,,1,2.0,0.0,13.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M8Z,1.0,1.0,11.0,,,11,1.0,0.0,16.454545454545453,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L1T,1.0,1.0,230.0,,,230,1.0,0.0,7.027027027027027,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M3H,5.0,3.0,90.0,,,1,90.0,0.0,21.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4B,1.0,1.0,13.0,,,13,1.0,0.0,9.23076923076923,4.0,,,,,,,,,,,
2008,535,Toronto,2270,M6G,5.0,3.0,71.0,,,2,35.5,3.5,26.5,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L6Z,1.0,1.0,1.0,,,1,1.0,0.0,6.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M3L,1.0,1.0,27.0,,,27,1.0,0.0,13.481481481481481,-1.0,,,,,,,,,,,
2008,535,Toronto,2270,M5R,5.0,3.0,215.0,,,2,107.5,17.0,33.0,7.0,,,,,,,,,,,
2008,535,Toronto,2270,M5V,5.0,2.0,4.0,,,1,4.0,0.0,22.0,6.0,,,,,,,,,,,
2008,535,Toronto,2270,M9L,1.0,1.0,1.0,,,1,1.0,0.0,8.0,5.0,,,,,,,,,,,
2008,535,Toronto,2270,L4L,4.0,3.0,35.0,,,7,5.0,0.0,15.714285714285714,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6L,4.0,1.0,19.0,,,3,6.33,0.0,20.666666666666668,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L7B,1.0,1.0,2.0,,,2,1.0,0.0,9.0,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L9P,1.0,3.0,8.0,,,8,1.0,0.0,8.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L9P,4.0,1.0,34.0,,,7,4.86,0.0,12.857142857142858,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M4C,1.0,1.0,20.0,,,20,1.0,0.0,10.65,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M5N,1.0,1.0,20.0,,,20,1.0,0.0,12.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L3X,5.0,2.0,50.0,,,1,50.0,3.0,15.0,7.0,,,,,,,,,,,
2008,535,Toronto,2270,L4K,1.0,1.0,119.0,,,119,1.0,0.0,8.722689075630251,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L4K,4.0,3.0,40.0,,,7,5.71,0.0,10.285714285714286,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M1C,4.0,1.0,33.0,,,5,6.6,0.0,8.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M2N,1.0,1.0,32.0,,,32,1.0,0.0,13.709677419354838,3.0,,,,,,,,,,,
2008,535,Toronto,2270,M6R,5.0,3.0,183.0,,,2,91.5,0.0,23.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M9P,1.0,1.0,7.0,,,7,1.0,0.0,14.714285714285714,0.0,,,,,,,,,,,
2008,535,Toronto,2270,nan,4.0,3.0,846.0,,,153,5.53,0.0,7.45578231292517,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L3Y,1.0,1.0,18.0,,,18,1.0,0.0,11.88888888888889,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L6X,5.0,2.0,256.0,,,1,256.0,0.0,31.0,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L9R,4.0,1.0,13.0,,,2,6.5,0.0,7.5,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M2K,1.0,1.0,4.0,,,4,1.0,0.0,12.75,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M2M,1.0,1.0,20.0,,,20,1.0,0.0,15.7,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M4J,1.0,1.0,11.0,,,11,1.0,0.0,10.454545454545455,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M4S,5.0,3.0,432.0,,,2,216.0,23.5,32.5,4.0,,,,,,,,,,,
2008,535,Toronto,2270,L1T,4.0,1.0,37.0,,,6,6.17,0.0,7.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L4K,4.0,1.0,17.0,,,3,5.67,0.0,10.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L4S,4.0,1.0,21.0,,,4,5.25,0.0,5.75,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L4W,1.0,1.0,3.0,,,3,1.0,0.0,8.333333333333334,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L5R,4.0,1.0,105.0,,,14,7.5,0.0,11.142857142857142,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L9W,1.0,1.0,81.0,,,81,1.0,0.0,6.769230769230769,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M6C,2.0,1.0,2.0,,,1,2.0,0.0,6.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M9A,1.0,1.0,24.0,,,24,1.0,0.0,15.291666666666666,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L6L,4.0,3.0,11.0,,,2,5.5,0.0,17.5,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6R,4.0,1.0,60.0,,,10,6.0,0.0,7.6,3.0,,,,,,,,,,,
2008,535,Toronto,2270,M4H,5.0,2.0,21.0,,,1,21.0,0.0,17.0,,,,,,,,,,,,
2008,535,Toronto,2270,M4S,4.0,1.0,4.0,,,1,4.0,0.0,18.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M5V,1.0,1.0,1.0,,,1,1.0,0.0,26.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M6A,1.0,1.0,8.0,,,8,1.0,0.0,11.5,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L1Z,1.0,1.0,18.0,,,18,1.0,0.0,9.411764705882353,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L4L,2.0,1.0,30.0,,,15,2.0,0.0,9.866666666666667,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L4Y,1.0,1.0,8.0,,,8,1.0,0.0,5.875,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L5B,5.0,3.0,702.0,,,2,351.0,11.0,29.5,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L5E,1.0,1.0,8.0,,,8,1.0,0.0,8.375,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L5G,5.0,2.0,4.0,,,1,4.0,0.0,14.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6T,5.0,2.0,360.0,,,1,360.0,0.0,35.0,14.0,,,,,,,,,,,
2008,535,Toronto,2270,M1L,2.0,1.0,94.0,,,47,2.0,0.0,5.723404255319149,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M2L,1.0,1.0,11.0,,,11,1.0,0.0,18.454545454545453,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M5R,1.0,1.0,4.0,,,4,1.0,0.0,20.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M8Y,1.0,1.0,3.0,,,3,1.0,0.0,9.666666666666666,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M9N,4.0,1.0,40.0,,,5,8.0,0.0,12.6,5.0,,,,,,,,,,,
2008,535,Toronto,2270,L9N,4.0,1.0,9.0,,,2,4.5,0.0,,,,,,,,,,,,,
2008,535,Toronto,2270,M2R,5.0,3.0,72.0,,,1,72.0,7.0,21.0,,,,,,,,,,,,
2008,535,Toronto,2270,M6N,2.0,1.0,4.0,,,2,2.0,0.0,6.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M9B,1.0,1.0,13.0,,,13,1.0,0.0,15.76923076923077,1.0,,,,,,,,,,,
2008,535,Toronto,2270,nan,1.0,1.0,9552.0,,,9552,1.0,0.0,7.81360851338278,2.0,,,,,,,,,,,
2008,535,Toronto,2270,nan,1.0,3.0,8.0,,,8,1.0,0.0,16.625,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L1S,4.0,1.0,144.0,,,22,6.55,0.0,11.272727272727273,4.0,,,,,,,,,,,
2008,535,Toronto,2270,L4P,1.0,1.0,163.0,,,163,1.0,0.0,6.908496732026144,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L4Y,4.0,1.0,71.0,,,11,6.45,0.0,4.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6C,1.0,1.0,199.0,,,199,1.0,0.0,5.608040201005025,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L9R,1.0,1.0,194.0,,,194,1.0,0.0,5.507772020725389,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L9T,1.0,1.0,319.0,,,319,1.0,0.0,5.511041009463723,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M1K,1.0,1.0,9.0,,,9,1.0,0.0,5.888888888888889,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M1S,1.0,1.0,75.0,,,75,1.0,0.0,4.8,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M5A,5.0,3.0,134.0,,,1,134.0,13.0,26.0,8.0,,,,,,,,,,,
2008,535,Toronto,2270,M6K,4.0,1.0,11.0,,,1,11.0,0.0,20.0,4.0,,,,,,,,,,,
2008,535,Toronto,2270,L5M,1.0,1.0,5.0,,,5,1.0,0.0,7.2,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L6R,1.0,1.0,97.0,,,97,1.0,0.0,10.728260869565217,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L7E,1.0,1.0,21.0,,,21,1.0,0.0,15.666666666666666,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M5T,4.0,1.0,8.0,,,1,8.0,0.0,23.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M6J,4.0,1.0,8.0,,,1,8.0,0.0,20.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L1V,4.0,3.0,18.0,,,4,4.5,0.0,10.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L4G,4.0,1.0,48.0,,,9,5.33,0.0,16.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L4L,2.0,3.0,14.0,,,7,2.0,0.0,5.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L5L,4.0,3.0,3.0,,,1,3.0,0.0,13.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M1C,1.0,1.0,6.0,,,6,1.0,0.0,5.833333333333333,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M1L,4.0,1.0,355.0,,,48,7.4,0.0,7.729166666666667,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M3B,1.0,1.0,17.0,,,17,1.0,0.0,16.529411764705884,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4C,2.0,1.0,2.0,,,1,2.0,0.0,9.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4L,2.0,1.0,6.0,,,3,2.0,0.0,17.333333333333332,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4V,2.0,1.0,10.0,,,5,2.0,0.0,14.6,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M6G,4.0,1.0,5.0,,,1,5.0,0.0,12.0,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L0P,1.0,1.0,86.0,,,86,1.0,0.0,7.783132530120482,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L1S,1.0,1.0,2.0,,,2,1.0,0.0,9.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L3Z,1.0,1.0,245.0,,,245,1.0,0.0,7.101769911504425,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6Y,2.0,1.0,2.0,,,1,2.0,0.0,37.0,3.0,,,,,,,,,,,
2008,535,Toronto,2270,M1J,1.0,1.0,3.0,,,3,1.0,0.0,5.666666666666667,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M4G,1.0,1.0,13.0,,,13,1.0,0.0,16.307692307692307,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L4L,4.0,1.0,22.0,,,4,5.5,3.0,16.75,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L7G,2.0,1.0,2.0,,,1,2.0,0.0,14.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L9P,1.0,1.0,153.0,,,153,1.0,0.0,7.57258064516129,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M1M,1.0,1.0,16.0,,,16,1.0,0.0,5.571428571428571,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M3L,4.0,1.0,57.0,,,7,8.14,0.0,17.285714285714285,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M8Y,4.0,1.0,37.0,,,4,9.25,0.0,22.0,,,,,,,,,,,,
2008,535,Toronto,2270,M9B,5.0,2.0,5.0,,,1,5.0,0.0,10.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L5B,1.0,1.0,9.0,,,9,1.0,0.0,10.666666666666666,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L6K,1.0,1.0,14.0,,,14,1.0,0.0,10.071428571428571,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M5A,1.0,1.0,1.0,,,1,1.0,0.0,23.0,4.0,,,,,,,,,,,
2008,535,Toronto,2270,M6L,1.0,1.0,4.0,,,4,1.0,0.0,8.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M9C,1.0,1.0,1.0,,,1,1.0,0.0,14.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L0G,4.0,1.0,37.0,,,7,5.29,0.0,10.142857142857142,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L5L,1.0,1.0,93.0,,,93,1.0,0.0,8.83695652173913,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L6G,5.0,3.0,428.0,,,3,142.67,0.0,13.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L6L,2.0,3.0,4.0,,,2,2.0,0.0,13.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4L,1.0,1.0,7.0,,,7,1.0,0.0,9.428571428571429,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M8X,5.0,3.0,134.0,,,1,134.0,6.0,28.0,6.0,,,,,,,,,,,
2008,535,Toronto,2270,L0G,1.0,1.0,31.0,,,31,1.0,0.0,12.866666666666667,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L5T,1.0,1.0,1.0,,,1,1.0,0.0,9.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6X,4.0,2.0,4.0,,,1,4.0,0.0,7.0,8.0,,,,,,,,,,,
2008,535,Toronto,2270,M4N,1.0,1.0,49.0,,,49,1.0,0.0,12.591836734693878,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M5V,5.0,3.0,743.0,,,3,247.67,14.0,26.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M6C,1.0,1.0,5.0,,,5,1.0,0.0,13.4,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L3Y,4.0,1.0,29.0,,,5,5.8,0.0,4.8,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L4E,1.0,1.0,20.0,,,20,1.0,0.0,7.2105263157894735,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L6Y,1.0,1.0,1.0,,,1,1.0,0.0,3.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L7K,1.0,1.0,34.0,,,34,1.0,0.0,11.1875,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M4S,1.0,1.0,9.0,,,9,1.0,0.0,10.555555555555555,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M5S,2.0,1.0,2.0,,,1,2.0,0.0,13.0,5.0,,,,,,,,,,,
2008,535,Toronto,2270,M6M,5.0,2.0,184.0,,,1,184.0,0.0,34.0,5.0,,,,,,,,,,,
2008,535,Toronto,2270,M9R,1.0,1.0,2.0,,,2,1.0,0.0,14.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4V,5.0,3.0,211.0,,,1,211.0,0.0,8.0,,,,,,,,,,,,
2008,535,Toronto,2270,M6B,1.0,1.0,30.0,,,30,1.0,0.0,14.666666666666666,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M6N,1.0,1.0,4.0,,,4,1.0,0.0,6.75,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L4G,1.0,1.0,13.0,,,13,1.0,0.0,5.666666666666667,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L5K,1.0,1.0,2.0,,,2,1.0,0.0,11.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6H,1.0,1.0,56.0,,,56,1.0,0.0,9.254545454545454,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M2P,1.0,1.0,27.0,,,27,1.0,0.0,17.962962962962962,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M3L,5.0,2.0,53.0,,,2,26.5,0.0,13.5,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M6P,1.0,1.0,2.0,,,2,1.0,0.0,8.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M8W,2.0,1.0,8.0,,,4,2.0,0.0,11.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M8X,1.0,1.0,13.0,,,13,1.0,0.0,15.076923076923077,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M9M,1.0,1.0,7.0,,,7,1.0,0.0,18.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L3Y,5.0,3.0,21.0,,,1,21.0,0.0,14.0,5.0,,,,,,,,,,,
2008,535,Toronto,2270,L7A,1.0,1.0,87.0,,,87,1.0,0.0,8.689655172413794,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L7K,2.0,3.0,10.0,,,5,2.0,0.0,8.6,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M1E,4.0,1.0,23.0,,,4,5.75,0.0,10.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M1N,1.0,1.0,16.0,,,16,1.0,0.0,5.8125,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M5J,1.0,1.0,2.0,,,2,1.0,0.0,12.5,6.0,,,,,,,,,,,
2008,535,Toronto,2270,M6S,4.0,3.0,8.0,,,1,8.0,0.0,26.0,-9.0,,,,,,,,,,,
2008,535,Toronto,2270,M8W,4.0,1.0,8.0,,,1,8.0,0.0,25.0,-20.0,,,,,,,,,,,
2008,535,Toronto,2270,L1W,1.0,1.0,3.0,,,3,1.0,0.0,5.333333333333333,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L4K,2.0,1.0,32.0,,,16,2.0,0.0,8.1875,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M1L,1.0,1.0,49.0,,,49,1.0,0.0,5.625,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M1R,1.0,1.0,2.0,,,2,1.0,0.0,6.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M8Z,5.0,3.0,459.0,,,3,153.0,6.67,32.333333333333336,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L4W,4.0,1.0,90.0,,,12,7.5,0.0,6.166666666666667,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L5J,1.0,1.0,10.0,,,10,1.0,0.0,12.1,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6J,1.0,1.0,42.0,,,42,1.0,0.0,13.19047619047619,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L9T,4.0,1.0,86.0,,,15,5.73,0.0,5.2,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M2R,1.0,1.0,10.0,,,10,1.0,0.0,15.1,3.0,,,,,,,,,,,
2008,535,Toronto,2270,M4E,1.0,1.0,10.0,,,10,1.0,0.0,13.7,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4Y,5.0,3.0,23.0,,,1,23.0,0.0,33.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,nan,2.0,3.0,8.0,,,4,2.0,0.0,15.5,4.0,,,,,,,,,,,
2008,535,Toronto,2270,L4J,1.0,1.0,51.0,,,51,1.0,0.0,12.6,5.0,,,,,,,,,,,
2008,535,Toronto,2270,L7C,1.0,1.0,2.0,,,2,1.0,0.0,35.5,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L7K,2.0,1.0,4.0,,,2,2.0,0.0,4.5,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L9N,1.0,1.0,2.0,,,2,1.0,0.0,7.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M1B,1.0,1.0,3.0,,,3,1.0,0.0,5.666666666666667,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M4L,4.0,1.0,86.0,,,9,9.56,0.0,18.666666666666668,-2.0,,,,,,,,,,,
2008,535,Toronto,2270,M4R,2.0,1.0,2.0,,,1,2.0,0.0,33.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4V,1.0,1.0,6.0,,,6,1.0,0.0,12.666666666666666,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M9A,5.0,2.0,168.0,,,1,168.0,0.0,8.0,,,,,,,,,,,,
2008,535,Toronto,2270,L4A,1.0,1.0,114.0,,,114,1.0,0.0,6.261682242990654,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L7K,1.0,3.0,1.0,,,1,1.0,0.0,4.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M3A,1.0,1.0,4.0,,,4,1.0,0.0,11.25,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M3C,1.0,1.0,9.0,,,9,1.0,0.0,29.666666666666668,-3.0,,,,,,,,,,,
2008,535,Toronto,2270,M4T,1.0,1.0,2.0,,,2,1.0,0.0,13.5,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4X,5.0,3.0,184.0,,,1,184.0,0.0,10.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,M9V,1.0,1.0,7.0,,,7,1.0,0.0,15.714285714285714,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L0E,1.0,1.0,19.0,,,19,1.0,0.0,7.75,8.0,,,,,,,,,,,
2008,535,Toronto,2270,L4Y,2.0,1.0,38.0,,,19,2.0,0.0,6.526315789473684,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L5N,1.0,1.0,1.0,,,1,1.0,0.0,14.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L9R,5.0,2.0,10.0,,,5,2.0,0.0,6.8,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M3M,1.0,1.0,2.0,,,2,1.0,0.0,10.5,3.0,,,,,,,,,,,
2008,535,Toronto,2270,M4K,1.0,1.0,1.0,,,1,1.0,0.0,10.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4R,1.0,1.0,2.0,,,2,1.0,0.0,10.5,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M4W,1.0,1.0,9.0,,,9,1.0,0.0,17.22222222222222,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L4Z,5.0,3.0,236.0,,,1,236.0,0.0,27.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L7A,2.0,1.0,58.0,,,29,2.0,0.0,9.758620689655173,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M1V,1.0,1.0,12.0,,,12,1.0,0.0,6.0,3.0,,,,,,,,,,,
2008,535,Toronto,2270,M4A,4.0,1.0,11.0,,,3,3.67,0.0,43.0,-6.0,,,,,,,,,,,
2008,535,Toronto,2270,M5C,5.0,3.0,369.0,,,1,369.0,45.0,35.0,-3.0,,,,,,,,,,,
2008,535,Toronto,2270,M6H,2.0,1.0,12.0,,,6,2.0,0.0,12.5,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M6M,1.0,1.0,14.0,,,14,1.0,0.0,13.928571428571429,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M8Z,2.0,1.0,2.0,,,1,2.0,0.0,19.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L0H,1.0,1.0,12.0,,,12,1.0,0.0,5.2727272727272725,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L6M,4.0,1.0,25.0,,,4,6.25,0.0,7.25,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M5G,5.0,3.0,544.0,,,1,544.0,45.0,37.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M5M,1.0,1.0,87.0,,,87,1.0,0.0,13.563218390804598,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L1S,2.0,1.0,40.0,,,20,2.0,0.0,10.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L3S,5.0,3.0,52.0,,,1,52.0,0.0,8.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,L4S,1.0,1.0,67.0,,,67,1.0,0.0,7.968253968253968,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L5V,4.0,3.0,42.0,,,7,6.0,0.0,13.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L6H,4.0,1.0,72.0,,,16,4.5,0.0,9.5,2.0,,,,,,,,,,,
2008,535,Toronto,2270,L6L,1.0,1.0,300.0,,,300,1.0,0.0,6.805369127516778,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L7J,1.0,1.0,3.0,,,3,1.0,0.0,10.333333333333334,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M2R,4.0,1.0,41.0,,,4,10.25,0.0,36.5,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M6G,5.0,2.0,3.0,,,1,3.0,0.0,12.0,0.0,,,,,,,,,,,
2008,535,Toronto,2270,M9M,5.0,2.0,22.0,,,1,22.0,5.0,18.0,2.0,,,,,,,,,,,
2008,535,Toronto,2270,nan,5.0,3.0,6854.0,,,33,207.7,13.73,23.90909090909091,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L3R,1.0,1.0,11.0,,,11,1.0,0.0,5.363636363636363,3.0,,,,,,,,,,,
2008,535,Toronto,2270,L3Z,2.0,1.0,6.0,,,3,2.0,0.0,8.0,1.0,,,,,,,,,,,
2008,535,Toronto,2270,L9P,4.0,3.0,21.0,,,5,4.2,0.0,10.6,1.0,,,,,,,,,,,
2008,535,Toronto,2270,M1B,4.0,1.0,9.0,,,1,9.0,0.0,8.0,4.0,,,,,,,,,,,
