reference_period,metro,metcode,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,population,comp_per_10kpop
2017,Ottawa,1265,2.0,1.0,215.0,,215.0,108,1.99,0.0,7.077669902912621,1.22,,,,,,,,,,,,1407685.63,1.53
2017,Ottawa,1265,2.0,2.0,65.0,,65.0,33,1.97,0.0,9.606060606060606,0.82,,,,,,,,,,,,1407685.63,0.46
2018,Ottawa,1265,2.0,2.0,42.0,,42.0,21,2.0,0.0,7.2,1.48,,,,,,,,,,,,1434868.63,0.29
2018,Ottawa,1265,2.0,1.0,282.0,,282.0,141,2.0,0.0,7.478260869565218,1.47,,,,,,,,,,,,1434868.63,1.97
2018,Ottawa,1265,4.0,3.0,36.0,,36.0,4,9.0,0.0,10.5,1.75,,,26,,,26,67.53,726.94,347423.08,262500.0,599000.0,1434868.63,0.25
2018,Ottawa,1265,5.0,3.0,1009.0,,1009.0,27,37.37,5.63,17.444444444444443,5.11,54,395,536,5,,990,79.56,856.34,348012.99,178000.0,1599000.0,1434868.63,7.03
2018,Ottawa,1265,5.0,1.0,12.0,,12.0,2,6.0,2.5,10.0,1.0,,,11,1,,12,104.22,1121.82,486450.0,320000.0,858800.0,1434868.63,0.08
2018,Ottawa,1265,5.0,2.0,928.0,1.0,927.0,42,22.1,3.1,10.325,2.6,,,,,,,,,,,,1434868.63,6.47
2018,Ottawa,1265,4.0,1.0,1913.0,,1913.0,388,4.93,0.0,7.757180156657963,2.12,,3,277,1487,64,1831,161.58,1739.22,362945.84,228900.0,819000.0,1434868.63,13.33
2018,Ottawa,1265,4.0,2.0,43.0,,43.0,9,4.78,0.0,11.625,2.67,,,,,,,,,,,,1434868.63,0.3
2018,Ottawa,1265,1.0,2.0,5.0,,5.0,5,1.0,0.0,3.75,7.6,,,,,,,,,,,,1434868.63,0.03
2018,Ottawa,1265,1.0,1.0,2575.0,,2575.0,2575,1.0,0.0,7.045290581162325,1.78,,,,,,,,,,,,1434868.63,17.95
2019,Ottawa,1265,4.0,3.0,5.0,,5.0,1,5.0,0.0,,9.0,,,,4,1,5,166.54,1792.6,337100.0,304900.0,374900.0,1460736.63,0.03
2019,Ottawa,1265,2.0,1.0,270.0,,270.0,135,2.0,0.0,7.129770992366412,1.61,,,,,,,,,,,,1460736.63,1.85
2019,Ottawa,1265,4.0,2.0,9.0,,9.0,3,3.0,0.0,15.666666666666666,2.0,,,,,,,,,,,,1460736.63,0.06
2019,Ottawa,1265,5.0,2.0,1133.0,6.0,1127.0,36,31.47,4.11,13.0,2.5,,,,,,,,,,,,1460736.63,7.76
2019,Ottawa,1265,5.0,3.0,272.0,,272.0,14,19.43,3.5,16.23076923076923,3.14,11,38,147,32,1,229,100.78,1084.83,538445.71,209900.0,4599000.0,1460736.63,1.86
2019,Ottawa,1265,4.0,1.0,1806.0,,1806.0,380,4.75,0.0,9.0,1.52,,,191,1360,64,1615,162.31,1747.06,386828.81,233900.0,1166378.0,1460736.63,12.36
2019,Ottawa,1265,1.0,2.0,1.0,,1.0,1,1.0,0.0,7.0,2.0,,,,,,,,,,,,1460736.63,0.01
2019,Ottawa,1265,1.0,1.0,2410.0,,2410.0,2410,1.0,0.0,7.429175475687104,1.51,,,,,,,,,,,,1460736.63,16.5
2019,Ottawa,1265,2.0,2.0,30.0,,30.0,15,2.0,0.0,9.4,1.53,,,,,,,,,,,,1460736.63,0.21
2020,Ottawa,1265,2.0,2.0,52.0,,52.0,26,2.0,0.0,10.36,1.5,,,,,,,,,,,,1471467.81,0.35
2020,Ottawa,1265,2.0,1.0,230.0,,230.0,115,2.0,0.0,10.071428571428571,1.2,,,,,,,,,,,,1471467.81,1.56
2020,Ottawa,1265,4.0,2.0,67.0,,67.0,10,6.7,0.0,10.2,2.6,,,,,,,,,,,,1471467.81,0.46
2020,Ottawa,1265,1.0,2.0,3.0,,3.0,3,1.0,0.0,8.0,6.0,,,,,,,,,,,,1471467.81,0.02
2020,Ottawa,1265,1.0,3.0,1.0,,1.0,1,1.0,0.0,10.0,0.0,,,,,,,,,,,,1471467.81,0.01
2020,Ottawa,1265,5.0,2.0,1966.0,3.0,1963.0,55,35.75,3.93,16.037037037037038,3.87,,,,,,,,,,,,1471467.81,13.36
2020,Ottawa,1265,5.0,3.0,545.0,,545.0,38,14.34,3.11,15.18918918918919,3.24,18,66,381,71,9,545,89.92,967.84,395610.9,248900.0,1385000.0,1471467.81,3.7
2020,Ottawa,1265,4.0,1.0,2351.0,,2351.0,502,4.68,0.0,9.420081967213115,1.36,,,249,1915,72,2236,166.15,1788.43,435916.61,247900.0,697900.0,1471467.81,15.98
2020,Ottawa,1265,1.0,1.0,2534.0,,2534.0,2534,1.0,0.0,8.632022471910112,1.07,,,,,,,,,,,,1471467.81,17.22
2020,Ottawa,1265,4.0,3.0,38.0,,38.0,5,7.6,0.0,10.0,2.6,,,23,12,,35,19.91,214.29,714605.71,314900.0,1700000.0,1471467.81,0.26
2021,Ottawa,1265,2.0,1.0,220.0,,220.0,110,2.0,0.0,9.642201834862385,1.14,,,,,,,,,,,,1493333.56,1.47
2021,Ottawa,1265,4.0,2.0,28.0,,28.0,5,5.6,0.0,18.4,0.8,,,,,,,,,,,,1493333.56,0.19
2021,Ottawa,1265,5.0,2.0,2249.0,,2249.0,54,41.65,5.39,16.60377358490566,3.63,,,,,,,,,,,,1493333.56,15.06
2021,Ottawa,1265,5.0,1.0,12.0,,12.0,1,12.0,3.0,7.0,0.0,,,7,4,1,12,115.04,1238.31,302407.5,264900.0,389900.0,1493333.56,0.08
2021,Ottawa,1265,2.0,2.0,46.0,,46.0,23,2.0,0.0,11.869565217391305,0.96,,,,,,,,,,,,1493333.56,0.31
2021,Ottawa,1265,4.0,1.0,2533.0,,2533.0,521,4.86,0.0,9.755339805825242,1.35,1,,178,2128,143,2450,149.28,1606.85,516590.69,229900.0,950900.0,1493333.56,16.96
2021,Ottawa,1265,5.0,3.0,567.0,,567.0,29,19.55,3.48,15.5,3.14,20,120,351,76,,567,62.93,677.42,443008.82,245000.0,731900.0,1493333.56,3.8
2021,Ottawa,1265,1.0,1.0,2855.0,,2855.0,2855,1.0,0.0,8.876609442060087,1.52,,,,,,,,,,,,1493333.56,19.12
2021,Ottawa,1265,4.0,3.0,125.0,,125.0,10,12.5,0.0,11.5,3.4,,,58,35,,93,99.31,1068.92,550786.24,294900.0,694990.0,1493333.56,0.84
2022,Ottawa,1265,4.0,3.0,26.0,,26.0,4,6.5,0.0,12.0,1.25,,,,16,,16,74.87,805.93,507376.19,448900.0,596604.0,1524264.02,0.17
2022,Ottawa,1265,4.0,2.0,97.0,,97.0,17,5.71,0.0,16.705882352941178,2.41,,,,,,,,,,,,1524264.02,0.64
2022,Ottawa,1265,2.0,1.0,143.0,,143.0,72,1.99,0.0,12.7,2.33,,,,,,,,,,,,1524264.02,0.94
2022,Ottawa,1265,5.0,2.0,2580.0,7.0,2573.0,58,44.48,5.07,17.436363636363637,2.51,,,,,,,,,,,,1524264.02,16.93
2022,Ottawa,1265,1.0,1.0,2612.0,,2612.0,2612,1.0,0.0,10.243369734789392,1.41,,,,,,,,,,,,1524264.02,17.14
2022,Ottawa,1265,2.0,2.0,56.0,,56.0,28,2.0,0.0,12.11111111111111,1.61,,,,,,,,,,,,1524264.02,0.37
2022,Ottawa,1265,5.0,3.0,378.0,,378.0,32,11.81,2.84,15.933333333333334,3.91,,,309,69,,378,137.81,1483.35,436118.67,314900.0,599900.0,1524264.02,2.48
2022,Ottawa,1265,4.0,1.0,2454.0,,2454.0,484,5.07,0.0,10.766666666666667,1.08,1,4,201,1951,144,2301,155.08,1669.3,691880.69,59900.0,7829800.0,1524264.02,16.1
2023,Ottawa,1265,2.0,1.0,150.0,,150.0,75,2.0,0.0,12.465753424657533,1.6,,,,,,,,,,,,1572739.0,0.95
2023,Ottawa,1265,1.0,1.0,2670.0,,2670.0,2670,1.0,0.0,10.887523992322457,1.56,,,,,,,,,,,,1572739.0,16.98
2023,Ottawa,1265,4.0,3.0,55.0,,55.0,6,9.17,0.0,12.666666666666666,2.33,,,36,,,36,74.2,798.65,436596.67,429900.0,469990.0,1572739.0,0.35
2023,Ottawa,1265,4.0,1.0,2537.0,,2537.0,513,4.95,0.0,12.450980392156863,1.13,,2,241,1609,147,1999,165.95,1786.25,717346.18,228900.0,1013056.0,1572739.0,16.13
2023,Ottawa,1265,4.0,2.0,166.0,,166.0,25,6.64,0.0,17.16,2.4,,,,,,,,,,,,1572739.0,1.06
2023,Ottawa,1265,5.0,2.0,3337.0,6.0,3331.0,102,32.72,3.46,19.470588235294116,2.32,,,,,,,,,,,,1572739.0,21.22
2023,Ottawa,1265,5.0,3.0,56.0,,56.0,5,11.2,2.8,13.4,2.0,,,47,8,,55,113.68,1223.6,519160.49,429900.0,587990.0,1572739.0,0.36
2023,Ottawa,1265,1.0,2.0,6.0,,6.0,6,1.0,0.0,8.333333333333334,0.67,,,,,,,,,,,,1572739.0,0.04
2023,Ottawa,1265,2.0,2.0,110.0,,110.0,55,2.0,0.0,12.192307692307692,2.38,,,,,,,,,,,,1572739.0,0.7
1988,Quebec,1400,4.0,3.0,53.0,,,10,5.3,0.0,5.444444444444445,1.1,,,,,,,,,,,,646773.44,0.82
1988,Quebec,1400,4.0,1.0,194.0,,,43,4.51,0.0,6.576923076923077,0.93,,,,,,,,,,,,646773.44,3.0
1988,Quebec,1400,4.0,2.0,6.0,,,1,6.0,0.0,,0.0,,,,,,,,,,,,646773.44,0.09
1988,Quebec,1400,5.0,4.0,14.0,,,1,14.0,0.0,,1.0,,,,,,,,,,,,646773.44,0.22
1988,Quebec,1400,5.0,2.0,1623.0,,,185,8.77,0.0,5.978021978021978,0.79,,,,,,,,,,,,646773.44,25.09
1988,Quebec,1400,2.0,3.0,2.0,,,1,2.0,0.0,,0.0,,,,,,,,,,,,646773.44,0.03
1988,Quebec,1400,1.0,1.0,2425.0,,,2425,1.0,0.0,5.444285714285714,0.52,,,,,,,,,,,,646773.44,37.49
1988,Quebec,1400,5.0,1.0,13.0,,,6,2.17,0.0,4.0,0.33,,,,,,,,,,,,646773.44,0.2
1988,Quebec,1400,1.0,2.0,1.0,,,1,1.0,0.0,,9.0,,,,,,,,,,,,646773.44,0.02
1988,Quebec,1400,5.0,3.0,918.0,,,29,31.66,0.0,8.0,2.48,,,,,,,,,,,,646773.44,14.19
1988,Quebec,1400,2.0,1.0,226.0,,,115,1.97,0.0,6.1568627450980395,0.97,,,,,,,,,,,,646773.44,3.49
1989,Quebec,1400,4.0,1.0,99.0,,,21,4.71,0.0,5.0,0.48,,,,,,,,,,,,657101.77,1.51
1989,Quebec,1400,4.0,3.0,42.0,,,5,8.4,0.0,5.5,0.2,,,,,,,,,,,,657101.77,0.64
1989,Quebec,1400,2.0,1.0,341.0,,,172,1.98,0.0,5.092105263157895,0.4,,,,,,,,,,,,657101.77,5.19
1989,Quebec,1400,4.0,2.0,53.0,,,11,4.82,0.0,4.714285714285714,0.27,,,,,,,,,,,,657101.77,0.81
1989,Quebec,1400,5.0,1.0,6.0,,,3,2.0,0.0,,0.0,,,,,,,,,,,,657101.77,0.09
1989,Quebec,1400,5.0,3.0,280.0,,,26,10.77,0.0,7.714285714285714,0.31,,,,,,,,,,,,657101.77,4.26
1989,Quebec,1400,5.0,2.0,1771.0,,,225,7.87,0.0,4.657407407407407,0.32,,,,,,,,,,,,657101.77,26.95
1989,Quebec,1400,1.0,1.0,2718.0,,,2718,1.0,0.0,4.790094339622642,0.28,,,,,,,,,,,,657101.77,41.36
1990,Quebec,1400,2.0,1.0,374.0,,,187,2.0,0.0,5.457142857142857,0.39,,,,,,,,,,,,667363.11,5.6
1990,Quebec,1400,4.0,3.0,67.0,,,11,6.09,0.0,6.777777777777778,1.27,,,,,,,,,,,,667363.11,1.0
1990,Quebec,1400,5.0,3.0,363.0,,,46,7.89,0.0,5.4,0.65,,,,,,,,,,,,667363.11,5.44
1990,Quebec,1400,1.0,1.0,3169.0,,,3169,1.0,0.0,4.583856502242153,0.3,,,,,,,,,,,,667363.11,47.49
1990,Quebec,1400,4.0,2.0,29.0,,,5,5.8,0.0,8.25,2.2,,,,,,,,,,,,667363.11,0.43
1990,Quebec,1400,5.0,1.0,21.0,,,8,2.63,0.0,3.0,0.0,,,,,,,,,,,,667363.11,0.31
1990,Quebec,1400,2.0,2.0,4.0,,,2,2.0,0.0,3.0,0.0,,,,,,,,,,,,667363.11,0.06
1990,Quebec,1400,4.0,1.0,172.0,,,31,5.55,0.0,6.545454545454546,1.52,,,,,,,,,,,,667363.11,2.58
1990,Quebec,1400,5.0,2.0,2635.0,,,342,7.7,0.0,5.136363636363637,0.46,,,,,,,,,,,,667363.11,39.48
1991,Quebec,1400,2.0,1.0,448.0,,,224,2.0,0.0,4.375,0.33,,,,,,,,,,,,673687.55,6.65
1991,Quebec,1400,4.0,3.0,38.0,,,6,6.33,0.5,12.25,0.0,,,,,,,,,,,,673687.55,0.56
1991,Quebec,1400,5.0,3.0,541.0,,,42,12.88,0.0,4.72,0.4,,,,,,,,,,,,673687.55,8.03
1991,Quebec,1400,5.0,2.0,1738.0,,,244,7.12,0.0,4.71830985915493,0.27,,,,,,,,,,,,673687.55,25.8
1991,Quebec,1400,4.0,2.0,9.0,,,1,9.0,0.0,4.0,0.0,,,,,,,,,,,,673687.55,0.13
1991,Quebec,1400,4.0,1.0,116.0,,,29,4.0,0.0,7.333333333333333,0.52,,,,,,,,,,,,673687.55,1.72
1991,Quebec,1400,2.0,2.0,2.0,,,1,2.0,0.0,4.0,0.0,,,,,,,,,,,,673687.55,0.03
1991,Quebec,1400,1.0,1.0,2828.0,,,2828,1.0,0.0,4.570083682008368,0.2,,,,,,,,,,,,673687.55,41.98
1992,Quebec,1400,4.0,1.0,345.0,,,65,5.31,0.0,5.685714285714286,0.46,,,,,,,,,,,,681504.39,5.06
1992,Quebec,1400,2.0,1.0,678.0,,,339,2.0,0.0,4.48936170212766,0.23,,,,,,,,,,,,681504.39,9.95
1992,Quebec,1400,4.0,3.0,50.0,,,7,7.14,0.0,5.0,0.0,,,,,,,,,,,,681504.39,0.73
1992,Quebec,1400,1.0,1.0,2517.0,,,2517,1.0,0.0,5.483685220729367,0.27,,,,,,,,,,,,681504.39,36.93
1992,Quebec,1400,5.0,1.0,2.0,,,1,2.0,0.0,3.0,0.0,,,,,,,,,,,,681504.39,0.03
1992,Quebec,1400,5.0,4.0,52.0,,,3,17.33,0.0,4.5,0.33,,,,,,,,,,,,681504.39,0.76
1992,Quebec,1400,5.0,2.0,2277.0,,,241,9.45,0.0,6.361538461538461,0.08,,,,,,,,,,,,681504.39,33.41
1992,Quebec,1400,5.0,3.0,1372.0,,,85,16.14,0.0,6.18,0.52,,,,,,,,,,,,681504.39,20.13
1993,Quebec,1400,4.0,3.0,53.0,,,10,5.3,0.0,6.5,0.7,,,,,,,,,,,,686578.07,0.77
1993,Quebec,1400,1.0,1.0,1789.0,,,1789,1.0,0.0,4.638522427440633,0.22,,,,,,,,,,,,686578.07,26.06
1993,Quebec,1400,5.0,2.0,750.0,,,103,7.28,0.0,5.955882352941177,0.27,,,,,,,,,,,,686578.07,10.92
1993,Quebec,1400,4.0,1.0,308.0,,,68,4.53,0.0,4.3478260869565215,0.25,,,,,,,,,,,,686578.07,4.49
1993,Quebec,1400,5.0,1.0,83.0,,,39,2.13,0.0,5.3478260869565215,0.26,,,,,,,,,,,,686578.07,1.21
1993,Quebec,1400,5.0,3.0,1499.0,,,86,17.43,0.0,5.56,0.5,,,,,,,,,,,,686578.07,21.83
1993,Quebec,1400,2.0,1.0,600.0,,,300,2.0,0.0,4.966666666666667,0.16,,,,,,,,,,,,686578.07,8.74
1993,Quebec,1400,5.0,4.0,24.0,,,1,24.0,0.0,7.0,1.0,,,,,,,,,,,,686578.07,0.35
1994,Quebec,1400,5.0,2.0,885.0,,,116,7.63,0.0,7.1692307692307695,0.28,,,,,,,,,,,,688133.02,12.86
1994,Quebec,1400,5.0,1.0,10.0,,,5,2.0,0.0,4.333333333333333,0.0,,,,,,,,,,,,688133.02,0.15
1994,Quebec,1400,4.0,1.0,279.0,,,59,4.73,0.0,5.782608695652174,0.49,,,,,,,,,,,,688133.02,4.05
1994,Quebec,1400,4.0,3.0,18.0,,,4,4.5,0.0,26.0,0.25,,,,,,,,,,,,688133.02,0.26
1994,Quebec,1400,5.0,3.0,1041.0,,,66,15.77,0.0,6.7272727272727275,0.56,,,,,,,,,,,,688133.02,15.13
1994,Quebec,1400,1.0,1.0,1859.0,,,1859,1.0,0.0,4.5528455284552845,0.25,,,,,,,,,,,,688133.02,27.02
1994,Quebec,1400,2.0,1.0,568.0,,,284,2.0,0.0,6.3090909090909095,0.17,,,,,,,,,,,,688133.02,8.25
1995,Quebec,1400,4.0,1.0,61.0,,,13,4.69,0.0,5.444444444444445,0.31,,,,,,,,,,,,691391.68,0.88
1995,Quebec,1400,1.0,1.0,1127.0,,,1127,1.0,0.0,4.511041009463723,0.24,,,,,,,,,,,,691391.68,16.3
1995,Quebec,1400,4.0,3.0,4.0,,,1,4.0,0.0,6.0,0.0,,,,,,,,,,,,691391.68,0.06
1995,Quebec,1400,2.0,1.0,264.0,,,132,2.0,0.0,5.2592592592592595,0.13,,,,,,,,,,,,691391.68,3.82
1995,Quebec,1400,5.0,3.0,646.0,,,49,13.18,0.0,7.696969696969697,0.53,,,,,,,,,,,,691391.68,9.34
1995,Quebec,1400,5.0,2.0,576.0,,,76,7.58,0.0,5.60377358490566,0.54,,,,,,,,,,,,691391.68,8.33
1996,Quebec,1400,1.0,1.0,1051.0,,,1051,1.0,0.0,5.233576642335766,0.2,,,,,,,,,,,,693506.38,15.15
1996,Quebec,1400,5.0,2.0,563.0,,,81,6.95,0.0,7.1,0.46,,,,,,,,,,,,693506.38,8.12
1996,Quebec,1400,5.0,3.0,424.0,,,25,16.96,0.0,11.428571428571429,0.96,,,,,,,,,,,,693506.38,6.11
1996,Quebec,1400,2.0,1.0,240.0,,,120,2.0,0.0,5.303030303030303,0.24,,,,,,,,,,,,693506.38,3.46
1996,Quebec,1400,4.0,1.0,44.0,,,11,4.0,0.0,8.75,0.18,,,,,,,,,,,,693506.38,0.63
1997,Quebec,1400,2.0,1.0,270.0,,,135,2.0,0.0,4.015625,0.12,,,,,,,,,,,,695174.36,3.88
1997,Quebec,1400,4.0,1.0,62.0,,,16,3.88,0.0,5.8,0.06,,,,,,,,,,,,695174.36,0.89
1997,Quebec,1400,5.0,1.0,4.0,,,2,2.0,0.0,8.0,1.0,,,,,,,,,,,,695174.36,0.06
1997,Quebec,1400,5.0,2.0,706.0,,,59,11.97,0.0,6.0476190476190474,0.37,,,,,,,,,,,,695174.36,10.16
1997,Quebec,1400,1.0,1.0,1234.0,,,1234,1.0,0.0,4.512104283054004,0.16,,,,,,,,,,,,695174.36,17.75
1997,Quebec,1400,4.0,3.0,4.0,,,1,4.0,0.0,26.0,0.0,,,,,,,,,,,,695174.36,0.06
1997,Quebec,1400,5.0,3.0,244.0,,,14,17.43,0.0,8.333333333333334,0.21,,,,,,,,,,,,695174.36,3.51
1998,Quebec,1400,5.0,1.0,2.0,,,1,2.0,0.0,4.0,0.0,,,,,,,,,,,,697579.09,0.03
1998,Quebec,1400,5.0,3.0,194.0,,,14,13.86,0.0,7.0,0.07,,,,,,,,,,,,697579.09,2.78
1998,Quebec,1400,2.0,1.0,168.0,,,84,2.0,0.0,4.25,0.19,,,,,,,,,,,,697579.09,2.41
1998,Quebec,1400,1.0,1.0,1107.0,,,1107,1.0,0.0,4.885209713024283,0.24,,,,,,,,,,,,697579.09,15.87
1998,Quebec,1400,4.0,1.0,40.0,,,11,3.64,0.0,4.375,0.45,,,,,,,,,,,,697579.09,0.57
1998,Quebec,1400,5.0,2.0,327.0,,,61,5.36,0.1,4.190476190476191,0.18,,,,,,,,,,,,697579.09,4.69
1999,Quebec,1400,4.0,1.0,66.0,,,16,4.13,0.0,6.333333333333333,1.13,,,,,,,,,,,,700541.79,0.94
1999,Quebec,1400,5.0,3.0,222.0,,,12,18.5,0.0,9.714285714285714,-0.33,,,,,,,,,,,,700541.79,3.17
1999,Quebec,1400,5.0,2.0,235.0,,,36,6.53,0.0,4.739130434782608,0.47,,,,,,,,,,,,700541.79,3.35
1999,Quebec,1400,2.0,1.0,128.0,,,64,2.0,0.0,4.5,0.28,,,,,,,,,,,,700541.79,1.83
1999,Quebec,1400,1.0,1.0,1118.0,,,1118,1.0,0.0,4.883435582822086,0.13,,,,,,,,,,,,700541.79,15.96
1999,Quebec,1400,5.0,1.0,2.0,,,1,2.0,0.0,,0.0,,,,,,,,,,,,700541.79,0.03
2000,Quebec,1400,2.0,1.0,94.0,,,47,2.0,0.0,9.878787878787879,0.36,,,,,,,,,,,,704721.98,1.33
2000,Quebec,1400,5.0,1.0,18.0,,,8,2.25,0.0,5.2,0.5,,,,,,,,,,,,704721.98,0.26
2000,Quebec,1400,5.0,3.0,194.0,,,15,12.93,0.0,8.857142857142858,2.2,,,,,,,,,,,,704721.98,2.75
2000,Quebec,1400,1.0,1.0,1201.0,,,1201,1.0,0.0,5.636842105263158,0.17,,,,,,,,,,,,704721.98,17.04
2000,Quebec,1400,5.0,4.0,8.0,,,1,8.0,0.0,3.0,0.0,,,,,,,,,,,,704721.98,0.11
2000,Quebec,1400,4.0,3.0,31.0,,,1,31.0,0.0,10.0,0.0,,,,,,,,,,,,704721.98,0.44
2000,Quebec,1400,4.0,1.0,40.0,,,11,3.64,0.0,8.0,0.1,,,,,,,,,,,,704721.98,0.57
2000,Quebec,1400,5.0,2.0,446.0,,,47,9.49,0.0,8.74074074074074,0.13,,,,,,,,,,,,704721.98,6.33
2001,Quebec,1400,1.0,1.0,1527.0,,,1527,1.0,0.0,4.8697729988052565,0.09,,,,,,,,,,,,709576.93,21.52
2001,Quebec,1400,2.0,1.0,94.0,,,47,2.0,0.0,5.78125,0.21,,,,,,,,,,,,709576.93,1.32
2001,Quebec,1400,5.0,4.0,57.0,,,3,19.0,0.0,5.666666666666667,0.0,,,,,,,,,,,,709576.93,0.8
2001,Quebec,1400,4.0,1.0,46.0,,,9,5.11,0.0,5.375,0.0,,,,,,,,,,,,709576.93,0.65
2001,Quebec,1400,5.0,1.0,54.0,,,27,2.0,0.0,5.333333333333333,0.22,,,,,,,,,,,,709576.93,0.76
2001,Quebec,1400,5.0,3.0,102.0,,,12,8.5,0.0,4.625,1.25,,,,,,,,,,,,709576.93,1.44
2001,Quebec,1400,5.0,2.0,591.0,,,44,13.43,0.0,5.694444444444445,0.68,,,,,,,,,,,,709576.93,8.33
2002,Quebec,1400,2.0,1.0,163.0,,,83,1.96,0.0,4.705882352941177,0.48,,,,,,,,,,,,713290.72,2.29
2002,Quebec,1400,4.0,1.0,53.0,,,13,4.08,0.0,4.555555555555555,0.69,,,,,,,,,,,,713290.72,0.74
2002,Quebec,1400,5.0,3.0,479.0,,,28,17.11,0.0,6.076923076923077,0.5,,,,,,,,,,,,713290.72,6.72
2002,Quebec,1400,1.0,1.0,2256.0,,,2256,1.0,0.0,4.438877755511022,0.1,,,,,,,,,,,,713290.72,31.63
2002,Quebec,1400,5.0,1.0,135.0,,,67,2.01,0.0,5.0,0.78,,,,,,,,,,,,713290.72,1.89
2002,Quebec,1400,5.0,2.0,659.0,,,73,9.03,0.04,5.303571428571429,0.36,,,,,,,,,,,,713290.72,9.24
2002,Quebec,1400,4.0,3.0,3.0,,,1,3.0,0.0,,0.0,,,,,,,,,,,,713290.72,0.04
2003,Quebec,1400,4.0,3.0,62.0,,,13,4.77,0.0,3.7,0.38,,,,,,,,,,,,718954.01,0.86
2003,Quebec,1400,2.0,1.0,232.0,,,117,1.98,0.0,3.619047619047619,0.1,,,,,,,,,,,,718954.01,3.23
2003,Quebec,1400,5.0,4.0,8.0,,,1,8.0,0.0,3.0,0.0,,,,,,,,,,,,718954.01,0.11
2003,Quebec,1400,4.0,1.0,41.0,,,12,3.42,0.0,4.25,0.75,,,,,,,,,,,,718954.01,0.57
2003,Quebec,1400,5.0,3.0,806.0,,,65,12.4,0.0,5.676470588235294,0.66,,,,,,,,,,,,718954.01,11.21
2003,Quebec,1400,1.0,1.0,2676.0,,,2676,1.0,0.0,3.949943117178612,0.13,,,,,,,,,,,,718954.01,37.22
2003,Quebec,1400,5.0,2.0,1458.0,,,87,16.76,0.0,4.523809523809524,0.56,,,,,,,,,,,,718954.01,20.28
2003,Quebec,1400,5.0,1.0,234.0,,,110,2.13,0.0,4.588235294117647,0.58,,,,,,,,,,,,718954.01,3.25
2004,Quebec,1400,1.0,1.0,2508.0,,,2508,1.0,0.0,4.089709762532982,0.09,,,,,,,,,,,,722534.68,34.71
2004,Quebec,1400,4.0,2.0,3.0,,,1,3.0,0.0,,0.0,,,,,,,,,,,,722534.68,0.04
2004,Quebec,1400,5.0,1.0,190.0,,,95,2.0,0.11,4.333333333333333,0.34,,,,,,,,,,,,722534.68,2.63
2004,Quebec,1400,5.0,4.0,12.0,,,1,12.0,0.0,5.0,0.0,,,,,,,,,,,,722534.68,0.17
2004,Quebec,1400,4.0,1.0,86.0,,,23,3.74,0.09,4.615384615384615,0.61,,,,,,,,,,,,722534.68,1.19
2004,Quebec,1400,5.0,2.0,1097.0,,,107,10.25,0.36,5.104477611940299,0.8,,,,,,,,,,,,722534.68,15.18
2004,Quebec,1400,2.0,1.0,260.0,,,130,2.0,0.0,4.155555555555556,0.28,,,,,,,,,,,,722534.68,3.6
2004,Quebec,1400,5.0,3.0,1081.0,,,78,13.86,0.18,5.0,0.27,,,,,,,,,,,,722534.68,14.96
2004,Quebec,1400,4.0,3.0,22.0,,,5,4.4,0.0,5.5,0.0,,,,,,,,,,,,722534.68,0.3
2005,Quebec,1400,5.0,2.0,1651.0,,,120,13.76,0.54,5.695121951219512,0.88,,,,,,,,,,,,728580.06,22.66
2005,Quebec,1400,2.0,1.0,352.0,,,177,1.99,0.0,5.2,0.45,,,,,,,,,,,,728580.06,4.83
2005,Quebec,1400,5.0,3.0,1189.0,,,83,14.33,0.72,5.7384615384615385,0.63,,,,,,,,,,,,728580.06,16.32
2005,Quebec,1400,5.0,1.0,220.0,,,110,2.0,0.05,4.090909090909091,0.25,,,,,,,,,,,,728580.06,3.02
2005,Quebec,1400,5.0,4.0,32.0,,,2,16.0,0.0,3.0,0.0,,,,,,,,,,,,728580.06,0.44
2005,Quebec,1400,1.0,1.0,2588.0,,,2588,1.0,0.0,4.361489554950046,0.03,,,,,,,,,,,,728580.06,35.52
2005,Quebec,1400,4.0,1.0,108.0,,,26,4.15,0.0,5.0,0.54,,,,,,,,,,,,728580.06,1.48
2005,Quebec,1400,4.0,3.0,9.0,,,2,4.5,0.0,5.0,2.0,,,,,,,,,,,,728580.06,0.12
2006,Quebec,1400,2.0,1.0,434.0,,,217,2.0,0.0,5.296875,0.16,,,,,,,,,,,,737279.63,5.89
2006,Quebec,1400,4.0,2.0,4.0,,,1,4.0,0.0,,2.0,,,,,,,,,,,,737279.63,0.05
2006,Quebec,1400,5.0,4.0,46.0,,,2,23.0,2.0,5.0,2.5,,,,,,,,,,,,737279.63,0.62
2006,Quebec,1400,5.0,1.0,266.0,,,133,2.0,1.14,4.872340425531915,0.17,,,,,,,,,,,,737279.63,3.61
2006,Quebec,1400,4.0,1.0,102.0,,,25,4.08,1.12,7.416666666666667,1.0,,,,,,,,,,,,737279.63,1.38
