"ref_yy","CSDuid","mkttycd","metcode","metro","municipality","total_structures","share_three_or_fewer_stories","share_four_to_six_stories","share_seven_to_twenty_stories","share_twentyone_to_thirty_stories","share_greater_than_thirty_stories","avg_number_of_stories"
"1997","2466040",3,"1060","MONTRÉAL","BELOEIL V",17,100,0,0,0,0,0
"1997","2466075",2,"1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",2,100,0,0,0,0,0
"1997","2466075",3,"1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",8,100,0,0,0,0,0
"1997","2466080",3,"1060",NA,NA,10,100,0,0,0,0,0
"1997","2467015",2,"1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,0
"1997","2467015",3,"1060","MONTRÉAL","BLAINVILLE V",8,100,0,0,0,0,0.5
"1997","2467020",3,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",5,100,0,0,0,0,0
"1997","2467030",2,"1060","MONTRÉAL","OTTERBURN PARK V",1,100,0,0,0,0,0
"1997","2467030",3,"1060","MONTRÉAL","OTTERBURN PARK V",3,100,0,0,0,0,0
"1997","2467050",2,"1060","MONTRÉAL","CHÂTEAUGUAY V",2,100,0,0,0,0,0
"1997","2471105",3,"1060","MONTRÉAL","SAINT-LAZARE V",1,100,0,0,0,0,0
"1997","2472005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",2,100,0,0,0,0,0
"1997","2472005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",9,100,0,0,0,0,0.222222222222222
"1997","2472010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",2,100,0,0,0,0,0
"1997","2473005",1,"1060","MONTRÉAL","SAINT-COLOMBAN V",NA,NA,NA,NA,NA,NA,NA
"1997","2473005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",7,100,0,0,0,0,0.285714285714286
"1997","2473005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",5,100,0,0,0,0,1.2
"1997","2473010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",9,100,0,0,0,0,0
"1997","2473010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",3,100,0,0,0,0,2.33333333333333
"1997","2473015",2,"1060","MONTRÉAL","BLAINVILLE V",5,100,0,0,0,0,0.4
"1997","2474005",1,"1060","MONTRÉAL","SAINT-COLOMBAN V",NA,NA,NA,NA,NA,NA,NA
"1997","2474005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",4,100,0,0,0,0,0
"1997","3506006",3,"1265",NA,NA,3,100,0,0,0,0,0
"1997","3506012",3,"1265",NA,NA,2,50,50,0,0,0,2
"1997","3506014",1,"1265",NA,NA,1,100,0,0,0,0,0
"1997","3506014",2,"1265",NA,NA,2,100,0,0,0,0,1.5
"1997","3506014",3,"1265",NA,NA,2,100,0,0,0,0,0
"1997","3518029",2,"2270","TORONTO","UXBRIDGE TP",NA,NA,NA,NA,NA,NA,NA
"1997","3519028",3,"2270","TORONTO","VAUGHAN CY",1,100,0,0,0,0,0
"1997","3519044",2,"2270","TORONTO","WHITCHURCH-STOUFFVILLE T",1,100,0,0,0,0,0
"1997","3520001",3,"2270","TORONTO","PICKERING CY",3,100,0,0,0,0,0
"1997","3520004",2,"2270",NA,NA,14,92.857142857143,7.142857142857,0,0,0,0.357142857142857
"1997","3520004",3,"2270",NA,NA,20,85,0,15,0,0,1.85
"1997","3520006",3,"2270",NA,NA,1,100,0,0,0,0,0
"1997","3520008",3,"2270",NA,NA,7,100,0,0,0,0,0
"1997","3520014",1,"2270","TORONTO","BRADFORD WEST GWILLIMBURY T",NA,NA,NA,NA,NA,NA,NA
"1997","3520019",2,"2270",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997","3520019",3,"2270",NA,NA,2,50,0,50,0,0,5
"1997","3521005",2,"2270","TORONTO","AJAX T",1,100,0,0,0,0,0
"1997","3521010",3,"2270","TORONTO","BRAMPTON CY",1,0,0,100,0,0,16
"1997","4806016",1,"0140","CALGARY","CALGARY CY",4,100,0,0,0,0,0
"1997","4806016",2,"0140","CALGARY","CALGARY CY",3,100,0,0,0,0,0
"1997","4806016",3,"0140","CALGARY","CALGARY CY",33,100,0,0,0,0,0
"1997","4806019",3,"0140","CALGARY","COCHRANE T",1,100,0,0,0,0,0
"1997","4811052",1,"0340","EDMONTON","STRATHCONA COUNTY SM",1,100,0,0,0,0,0
"1997","4811061",2,"0340","EDMONTON","EDMONTON CY",1,100,0,0,0,0,0
"1997","4811061",3,"0340","EDMONTON","EDMONTON CY",13,100,0,0,0,0,0
"1997","4811062",3,"0340","EDMONTON","ST. ALBERT CY",1,100,0,0,0,0,0
"1997","5913011",3,"2410","VANCOUVER","DELTA DM",2,0,100,0,0,0,4
"1997","5915001",3,"2410","VANCOUVER","LANGLEY DM",8,50,50,0,0,0,2.375
"1997","5915002",3,"2410","VANCOUVER","LANGLEY CY",4,0,100,0,0,0,4
"1997","5915004",2,"2410","VANCOUVER","SURREY CY",3,100,0,0,0,0,1
"1997","5915004",3,"2410","VANCOUVER","SURREY CY",16,62.5,37.5,0,0,0,1.9375
"1997","5915007",3,"2410","VANCOUVER","WHITE ROCK CY",1,100,0,0,0,0,3
"1997","5915011",3,"2410","VANCOUVER","DELTA DM",1,100,0,0,0,0,0
"1997","5915015",3,"2410","VANCOUVER","RICHMOND CY",3,33.333333333333,66.666666666667,0,0,0,3.66666666666667
"1997","5915018",3,"2410",NA,NA,2,0,50,50,0,0,7.5
"1997","5915022",1,"2410","VANCOUVER","VANCOUVER CY",NA,NA,NA,NA,NA,NA,NA
"1997","5915022",2,"2410","VANCOUVER","VANCOUVER CY",14,35.714285714286,42.857142857143,21.428571428571,0,0,3.78571428571429
"1997","5915022",3,"2410","VANCOUVER","VANCOUVER CY",65,30.769230769231,36.923076923077,20,9.230769230769,3.076923076923,8
"1997","5915025",2,"2410","VANCOUVER","BURNABY CY",4,75,25,0,0,0,1
"1997","5915025",3,"2410","VANCOUVER","BURNABY CY",10,60,20,10,10,0,5.9
"1997","5915025",4,"2410","VANCOUVER","BURNABY CY",1,100,0,0,0,0,3
"1997","5915029",2,"2410","VANCOUVER","NEW WESTMINSTER CY",1,100,0,0,0,0,0
"1997","5915029",3,"2410","VANCOUVER","NEW WESTMINSTER CY",6,0,83.333333333333,16.666666666667,0,0,5.16666666666667
"1997","5915034",3,"2410","VANCOUVER","COQUITLAM CY",10,20,60,20,0,0,6.6
"1997","5915034",4,"2410","VANCOUVER","COQUITLAM CY",1,0,100,0,0,0,4
"1997","5915039",2,"2410","VANCOUVER","PORT COQUITLAM CY",1,100,0,0,0,0,3
"1997","5915039",3,"2410","VANCOUVER","PORT COQUITLAM CY",1,0,100,0,0,0,4
"1997","5915043",3,"2410","VANCOUVER","PORT MOODY CY",4,100,0,0,0,0,1.5
"1997","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",2,0,100,0,0,0,4.5
"1997","5915051",3,"2410","VANCOUVER","NORTH VANCOUVER CY",6,66.666666666667,33.333333333333,0,0,0,1.83333333333333
"1998","2452010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",1,100,0,0,0,0,0
"1998","2455055",2,"1060","MONTRÉAL","POINTE-DES-CASCADES VL",1,100,0,0,0,0,0
"1998","2457005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,0
"1998","2457015",3,"1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,0
"1998","2457020",2,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,100,0,0,0,0,0
"1998","2457035",2,"1060","MONTRÉAL","SAINT-CONSTANT V",NA,NA,NA,NA,NA,NA,NA
"1998","2457035",3,"1060","MONTRÉAL","SAINT-CONSTANT V",8,100,0,0,0,0,0
"1998","2457040",2,"1060","MONTRÉAL","BELOEIL V",3,100,0,0,0,0,0
"1998","2457040",3,"1060","MONTRÉAL","BELOEIL V",2,100,0,0,0,0,0
"1998","2458005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,0
"1998","2458010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",1,100,0,0,0,0,0
"1998","2458015",2,"1060","MONTRÉAL","BLAINVILLE V",NA,NA,NA,NA,NA,NA,NA
"1998","2458015",3,"1060","MONTRÉAL","BLAINVILLE V",7,100,0,0,0,0,0
"1998","2458020",2,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",4,100,0,0,0,0,0.5
"1998","2458020",3,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",14,100,0,0,0,0,0.214285714285714
"1998","2458025",2,"1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,100,0,0,0,0,0
"1998","2458030",2,"1060","MONTRÉAL","OTTERBURN PARK V",4,100,0,0,0,0,0
"1998","2458030",3,"1060","MONTRÉAL","OTTERBURN PARK V",9,100,0,0,0,0,0
"1998","2459005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",9,100,0,0,0,0,0
"1998","2459010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",4,75,25,0,0,0,1
"1998","2459020",2,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,100,0,0,0,0,0
"1998","2460005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",7,100,0,0,0,0,0
"1998","2460015",3,"1060","MONTRÉAL","BLAINVILLE V",4,100,0,0,0,0,0
"1998","2464005",1,"1060","MONTRÉAL","SAINT-COLOMBAN V",NA,NA,NA,NA,NA,NA,NA
"1998","2464005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",3,100,0,0,0,0,0
"1998","2464010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",3,100,0,0,0,0,0.666666666666667
"1998","2464010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",1,100,0,0,0,0,0
"1998","2464015",1,"1060","MONTRÉAL","BLAINVILLE V",NA,NA,NA,NA,NA,NA,NA
"1998","2464015",2,"1060","MONTRÉAL","BLAINVILLE V",5,100,0,0,0,0,0
"1998","2464015",3,"1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,0
"1998","2465005",1,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,2
"1998","2465005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",21,100,0,0,0,0,0.142857142857143
"1998","2465005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",24,100,0,0,0,0,0.333333333333333
"1998","2466010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",2,100,0,0,0,0,0
"1998","2466015",3,"1060","MONTRÉAL","BLAINVILLE V",15,100,0,0,0,0,0
"1998","2466020",2,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,100,0,0,0,0,2
"1998","2466025",2,"1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",3,100,0,0,0,0,0
"1998","2466025",3,"1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",117,95.726495726496,4.273504273504,0,0,0,0.367521367521368
"1998","2466035",3,"1060","MONTRÉAL","SAINT-CONSTANT V",3,100,0,0,0,0,0
"1998","2466040",2,"1060","MONTRÉAL","BELOEIL V",13,100,0,0,0,0,0
"1998","2466040",3,"1060","MONTRÉAL","BELOEIL V",13,100,0,0,0,0,0
"1998","2466065",3,"1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",8,100,0,0,0,0,0
"1998","2466075",2,"1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",5,100,0,0,0,0,0
"1998","2466075",3,"1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",6,100,0,0,0,0,1
"1998","2466085",3,"1060",NA,NA,1,100,0,0,0,0,0
"1998","2467015",2,"1060","MONTRÉAL","BLAINVILLE V",3,100,0,0,0,0,0
"1998","2467015",3,"1060","MONTRÉAL","BLAINVILLE V",3,100,0,0,0,0,0
"1998","2467050",2,"1060","MONTRÉAL","CHÂTEAUGUAY V",4,100,0,0,0,0,0
"1998","2471060",2,"1060","MONTRÉAL","L'ÎLE-PERROT V",1,100,0,0,0,0,2
"1998","2472005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,0
"1998","2472005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,0
"1998","2472010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",4,100,0,0,0,0,0
"1998","2472020",1,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",NA,NA,NA,NA,NA,NA,NA
"1998","2473005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,0
"1998","2473005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",2,100,0,0,0,0,0
"1998","2473010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",18,100,0,0,0,0,0.666666666666667
"1998","2473010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",11,100,0,0,0,0,0.181818181818182
"1998","2474005",1,"1060","MONTRÉAL","SAINT-COLOMBAN V",NA,NA,NA,NA,NA,NA,NA
"1998","2474005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",6,100,0,0,0,0,0
"1998","2475010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",1,100,0,0,0,0,0
"1998","2475010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",2,100,0,0,0,0,0
"1998","2475015",2,"1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,0
"1998","2475020",2,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,100,0,0,0,0,0
"1998","2475035",2,"1060","MONTRÉAL","SAINT-CONSTANT V",4,100,0,0,0,0,0
"1998","3502037",2,"1265",NA,NA,1,100,0,0,0,0,0
"1998","3506012",1,"1265",NA,NA,1,100,0,0,0,0,0
"1998","3506014",1,"1265",NA,NA,1,100,0,0,0,0,0
"1998","3506014",2,"1265",NA,NA,2,100,0,0,0,0,0
"1998","3506030",1,"1265","OTTAWA","MISSISSIPPI MILLS T",3,100,0,0,0,0,0
"1998","3518001",3,"2270","TORONTO","PICKERING CY",1,100,0,0,0,0,0
"1998","3519028",3,"2270","TORONTO","VAUGHAN CY",2,100,0,0,0,0,0
"1998","3519036",3,"2270","TORONTO","MARKHAM CY",3,0,66.666666666667,33.333333333333,0,0,7
"1998","3520005",1,"2270","TORONTO","AJAX T",2,100,0,0,0,0,0
"1998","3520005",2,"2270","TORONTO","AJAX T",3,100,0,0,0,0,0
"1998","3520005",3,"2270","TORONTO","AJAX T",34,82.352941176471,2.941176470588,14.705882352941,0,0,1.88235294117647
"1998","3521005",3,"2270","TORONTO","AJAX T",2,50,0,50,0,0,10
"1998","3524009",2,"2270","TORONTO","MILTON T",1,100,0,0,0,0,0
"1998","4806016",1,"0140","CALGARY","CALGARY CY",3,100,0,0,0,0,0
"1998","4806016",2,"0140","CALGARY","CALGARY CY",5,100,0,0,0,0,0
"1998","4806016",3,"0140","CALGARY","CALGARY CY",79,96.20253164557,3.79746835443,0,0,0,0.291139240506329
"1998","4806021",3,"0140","CALGARY","AIRDRIE CY",2,100,0,0,0,0,0
"1998","4811061",2,"0340","EDMONTON","EDMONTON CY",3,100,0,0,0,0,0
"1998","4811061",3,"0340","EDMONTON","EDMONTON CY",12,100,0,0,0,0,0
"1998","4811062",3,"0340","EDMONTON","ST. ALBERT CY",1,100,0,0,0,0,0
"1998","5915001",3,"2410","VANCOUVER","LANGLEY DM",1,100,0,0,0,0,0
"1998","5915002",3,"2410","VANCOUVER","LANGLEY CY",2,50,50,0,0,0,3.5
"1998","5915004",3,"2410","VANCOUVER","SURREY CY",3,66.666666666667,33.333333333333,0,0,0,1.33333333333333
"1998","5915007",1,"2410","VANCOUVER","WHITE ROCK CY",NA,NA,NA,NA,NA,NA,NA
"1998","5915007",2,"2410","VANCOUVER","WHITE ROCK CY",1,100,0,0,0,0,2
"1998","5915007",3,"2410","VANCOUVER","WHITE ROCK CY",1,100,0,0,0,0,0
"1998","5915011",3,"2410","VANCOUVER","DELTA DM",2,100,0,0,0,0,0
"1998","5915015",3,"2410","VANCOUVER","RICHMOND CY",4,25,25,50,0,0,9.25
"1998","5915018",3,"2410",NA,NA,1,0,0,100,0,0,18
"1998","5915022",1,"2410","VANCOUVER","VANCOUVER CY",NA,NA,NA,NA,NA,NA,NA
"1998","5915022",2,"2410","VANCOUVER","VANCOUVER CY",6,33.333333333333,66.666666666667,0,0,0,4
"1998","5915022",3,"2410","VANCOUVER","VANCOUVER CY",46,34.782608695652,32.608695652174,19.565217391304,6.521739130435,6.521739130435,9.43478260869565
"1998","5915025",2,"2410","VANCOUVER","BURNABY CY",5,100,0,0,0,0,1.2
"1998","5915025",3,"2410","VANCOUVER","BURNABY CY",9,11.111111111111,33.333333333333,22.222222222222,22.222222222222,11.111111111111,13.5555555555556
"1998","5915029",3,"2410","VANCOUVER","NEW WESTMINSTER CY",14,85.714285714286,7.142857142857,7.142857142857,0,0,3.35714285714286
"1998","5915034",3,"2410","VANCOUVER","COQUITLAM CY",2,50,50,0,0,0,2.5
"1998","5915039",3,"2410","VANCOUVER","PORT COQUITLAM CY",1,0,100,0,0,0,4
"1998","5915043",3,"2410","VANCOUVER","PORT MOODY CY",2,0,100,0,0,0,4
"1998","5915046",2,"2410","VANCOUVER","NORTH VANCOUVER DM",1,0,100,0,0,0,4
"1998","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",1,0,100,0,0,0,5
"1998","5915051",3,"2410","VANCOUVER","NORTH VANCOUVER CY",4,0,50,50,0,0,8.75
"1998","5915055",3,"2410","VANCOUVER","WEST VANCOUVER DM",3,66.666666666667,0,33.333333333333,0,0,6.33333333333333
"1998","5915070",3,"2410","VANCOUVER","PITT MEADOWS CY",1,0,100,0,0,0,4
"1998","5915075",2,"2410","VANCOUVER","MAPLE RIDGE CY",1,0,100,0,0,0,4
"1998","5915075",3,"2410","VANCOUVER","MAPLE RIDGE CY",3,0,66.666666666667,33.333333333333,0,0,6.33333333333333
"1999","2455065",1,"1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"1999","2457005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,0
"1999","2457015",2,"1060","MONTRÉAL","BLAINVILLE V",1,100,0,0,0,0,0
"1999","2457015",3,"1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,0
"1999","2457030",3,"1060","MONTRÉAL","OTTERBURN PARK V",NA,NA,NA,NA,NA,NA,NA
"1999","2457035",3,"1060","MONTRÉAL","SAINT-CONSTANT V",14,100,0,0,0,0,0
"1999","2457040",2,"1060","MONTRÉAL","BELOEIL V",2,100,0,0,0,0,1
"1999","2457040",3,"1060","MONTRÉAL","BELOEIL V",3,100,0,0,0,0,0
"1999","2458005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",4,100,0,0,0,0,0
"1999","2458005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",2,100,0,0,0,0,0
"1999","2458010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",1,0,100,0,0,0,4
"1999","2458010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",1,100,0,0,0,0,0
"1999","2458015",3,"1060","MONTRÉAL","BLAINVILLE V",3,100,0,0,0,0,0
"1999","2458020",2,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",6,100,0,0,0,0,0
"1999","2458020",3,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",29,100,0,0,0,0,0
"1999","2458030",2,"1060","MONTRÉAL","OTTERBURN PARK V",3,100,0,0,0,0,0
"1999","2458030",3,"1060","MONTRÉAL","OTTERBURN PARK V",13,100,0,0,0,0,0
"1999","2459005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",NA,NA,NA,NA,NA,NA,NA
"1999","2459005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",4,100,0,0,0,0,0
"1999","2459010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",1,100,0,0,0,0,0
"1999","2459020",2,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",6,100,0,0,0,0,0.666666666666667
"1999","2459020",3,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,100,0,0,0,0,0
"1999","2460010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",NA,NA,NA,NA,NA,NA,NA
"1999","2460015",2,"1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,0
"1999","2460015",3,"1060","MONTRÉAL","BLAINVILLE V",2,100,0,0,0,0,1.5
"1999","2464005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",8,100,0,0,0,0,0
"1999","2464005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,0
"1999","2464010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",5,100,0,0,0,0,0
"1999","2464015",3,"1060","MONTRÉAL","BLAINVILLE V",1,100,0,0,0,0,0
"1999","2465005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",12,100,0,0,0,0,0.166666666666667
"1999","2465005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",24,100,0,0,0,0,0.166666666666667
"1999","2466010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",1,100,0,0,0,0,0
"1999","2466010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",1,100,0,0,0,0,0
"1999","2466015",1,"1060","MONTRÉAL","BLAINVILLE V",1,100,0,0,0,0,0
"1999","2466015",2,"1060","MONTRÉAL","BLAINVILLE V",1,100,0,0,0,0,0
"1999","2466015",3,"1060","MONTRÉAL","BLAINVILLE V",3,100,0,0,0,0,0
"1999","2466025",1,"1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,100,0,0,0,0,0
"1999","2466025",2,"1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",16,100,0,0,0,0,0.375
"1999","2466025",3,"1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",109,99.082568807339,0.917431192661,0,0,0,0.302752293577982
"1999","2466035",3,"1060","MONTRÉAL","SAINT-CONSTANT V",3,100,0,0,0,0,0
"1999","2466040",3,"1060","MONTRÉAL","BELOEIL V",26,100,0,0,0,0,0
"1999","2466055",3,"1060","MONTRÉAL","POINTE-DES-CASCADES VL",1,100,0,0,0,0,0
"1999","2466065",3,"1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",13,76.923076923077,23.076923076923,0,0,0,1
"1999","2466070",3,"1060","MONTRÉAL","PINCOURT V",1,100,0,0,0,0,0
"1999","2466075",2,"1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",6,100,0,0,0,0,0
"1999","2466075",3,"1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",23,100,0,0,0,0,0
"1999","2466080",3,"1060",NA,NA,8,100,0,0,0,0,0.75
"1999","2466130",2,"1060",NA,NA,6,100,0,0,0,0,0
"1999","2466150",2,"1060",NA,NA,1,100,0,0,0,0,0
"1999","2467015",3,"1060","MONTRÉAL","BLAINVILLE V",6,100,0,0,0,0,0
"1999","2467030",2,"1060","MONTRÉAL","OTTERBURN PARK V",3,100,0,0,0,0,1
"1999","2467035",2,"1060","MONTRÉAL","SAINT-CONSTANT V",1,100,0,0,0,0,0
"1999","2470025",2,"1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,100,0,0,0,0,0
"1999","2471060",2,"1060","MONTRÉAL","L'ÎLE-PERROT V",1,100,0,0,0,0,0
"1999","2472005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,0
"1999","2472010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",2,100,0,0,0,0,0
"1999","2472010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",6,100,0,0,0,0,0.333333333333333
"1999","2472025",2,"1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,100,0,0,0,0,0
"1999","2473005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,0
"1999","2473005",3,"1060","MONTRÉAL","SAINT-COLOMBAN V",8,100,0,0,0,0,0
"1999","2473010",1,"1060","MONTRÉAL","DEUX-MONTAGNES V",2,100,0,0,0,0,0
"1999","2473010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",11,100,0,0,0,0,0
"1999","2473010",3,"1060","MONTRÉAL","DEUX-MONTAGNES V",2,100,0,0,0,0,0
"1999","2473030",2,"1060","MONTRÉAL","OTTERBURN PARK V",2,100,0,0,0,0,1
"1999","2474005",2,"1060","MONTRÉAL","SAINT-COLOMBAN V",5,100,0,0,0,0,0.6
"1999","2475010",2,"1060","MONTRÉAL","DEUX-MONTAGNES V",2,100,0,0,0,0,0
"1999","2475015",2,"1060","MONTRÉAL","BLAINVILLE V",1,100,0,0,0,0,0
"1999","2475015",3,"1060","MONTRÉAL","BLAINVILLE V",3,100,0,0,0,0,0
"1999","2475020",3,"1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,100,0,0,0,0,0
"1999","3502048",1,"1265","OTTAWA","RUSSELL TP",NA,NA,NA,NA,NA,NA,NA
"1999","3506012",3,"1265",NA,NA,1,100,0,0,0,0,0
"1999","3506014",1,"1265",NA,NA,4,100,0,0,0,0,0
"1999","3506014",3,"1265",NA,NA,4,100,0,0,0,0,0
"1999","3506030",1,"1265","OTTAWA","MISSISSIPPI MILLS T",3,100,0,0,0,0,0
"1999","3519028",3,"2270","TORONTO","VAUGHAN CY",2,50,50,0,0,0,3
"1999","3519036",3,"2270","TORONTO","MARKHAM CY",2,100,0,0,0,0,0
"1999","3519038",3,"2270","TORONTO","RICHMOND HILL T",2,0,0,100,0,0,11
"1999","3520005",1,"2270","TORONTO","AJAX T",NA,NA,NA,NA,NA,NA,NA
"1999","3520005",2,"2270","TORONTO","AJAX T",9,88.888888888889,0,11.111111111111,0,0,1.22222222222222
"1999","3520005",3,"2270","TORONTO","AJAX T",63,79.365079365079,3.174603174603,15.873015873016,1.587301587302,0,2.76190476190476
"1999","3521005",3,"2270","TORONTO","AJAX T",3,33.333333333333,0,33.333333333333,0,33.333333333333,15.3333333333333
"1999","3524001",3,"2270","TORONTO","PICKERING CY",2,100,0,0,0,0,0
"1999","3524009",2,"2270","TORONTO","MILTON T",1,100,0,0,0,0,0
"1999","3524015",3,"2270","TORONTO","HALTON HILLS T",1,100,0,0,0,0,0
"1999","4806016",2,"0140","CALGARY","CALGARY CY",4,75,25,0,0,0,2.75
"1999","4806016",3,"0140","CALGARY","CALGARY CY",68,92.647058823529,7.352941176471,0,0,0,0.426470588235294
"1999","4811016",2,"0340","EDMONTON","LEDUC CY",1,100,0,0,0,0,0
"1999","4811049",2,"0340","EDMONTON","SPRUCE GROVE CY",1,100,0,0,0,0,0
"1999","4811052",1,"0340","EDMONTON","STRATHCONA COUNTY SM",1,100,0,0,0,0,0
"1999","4811052",2,"0340","EDMONTON","STRATHCONA COUNTY SM",2,100,0,0,0,0,0
"1999","4811052",3,"0340","EDMONTON","STRATHCONA COUNTY SM",1,100,0,0,0,0,0
"1999","4811061",2,"0340","EDMONTON","EDMONTON CY",3,100,0,0,0,0,0
"1999","4811061",3,"0340","EDMONTON","EDMONTON CY",20,100,0,0,0,0,0
"1999","4811062",3,"0340","EDMONTON","ST. ALBERT CY",1,100,0,0,0,0,0
"1999","5915004",3,"2410","VANCOUVER","SURREY CY",1,0,100,0,0,0,4
"1999","5915011",3,"2410","VANCOUVER","DELTA DM",1,0,100,0,0,0,4
"1999","5915015",3,"2410","VANCOUVER","RICHMOND CY",2,100,0,0,0,0,1.5
