"ref_yy","CSDuid","mkttycd","metcode","metro","first_value.muni.","total_structures","share_three_to_five","share_six_to_twenty","share_twentyone_to_sixty","share_sixtyone_to_onehundred","share_greater_than_onehundred","avg_number_of_units"
"2012","2473015",1,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",NA,NA,NA,NA,NA,NA,NA
"2012","2473015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,0,100,0,0,0,6
"2012","2473015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",17,0,100,0,0,0,7.76470588235294
"2012","2473030",1,"1060","MONTRÃAL","BOIS-DES-FILION V",NA,NA,NA,NA,NA,NA,NA
"2012","2473030",3,"1060","MONTRÃAL","BOIS-DES-FILION V",3,66.666666666667,33.333333333333,0,0,0,7.33333333333333
"2012","2473035",2,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",3,100,0,0,0,0,3
"2012","2473035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",1,0,100,0,0,0,8
"2012","2474005",1,"1060","MONTRÃAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2012","2474005",2,"1060","MONTRÃAL","LAVAL V",51,94.117647058824,5.882352941176,0,0,0,3.19607843137255
"2012","2474005",3,"1060","MONTRÃAL","LAVAL V",30,46.666666666667,50,3.333333333333,0,0,6.16666666666667
"2012","2475005",1,"1060","MONTRÃAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2012","2475017",1,"1060","MONTRÃAL","SAINT-JÃRÃME V",2,50,50,0,0,0,4.5
"2012","2475017",2,"1060","MONTRÃAL","SAINT-JÃRÃME V",25,80,16,4,0,0,4.64
"2012","2475017",3,"1060","MONTRÃAL","SAINT-JÃRÃME V",28,14.285714285714,78.571428571429,7.142857142857,0,0,9.89285714285714
"2012","3502036",1,"1265","OTTAWA","CLARENCE-ROCKLAND C",2,0,100,0,0,0,14
"2012","3502036",3,"1265","OTTAWA","CLARENCE-ROCKLAND C",2,0,100,0,0,0,13
"2012","3502048",3,"1265","OTTAWA","RUSSELL TP",2,0,0,100,0,0,23
"2012","3506008",1,"1265","OTTAWA","OTTAWA CV",1,0,100,0,0,0,12
"2012","3506008",2,"1265","OTTAWA","OTTAWA CV",15,40,26.666666666667,20,0,13.333333333333,29.6
"2012","3506008",3,"1265","OTTAWA","OTTAWA CV",45,4.444444444444,62.222222222222,11.111111111111,4.444444444444,17.777777777778,49
"2012","3519028",3,"2270","TORONTO","VAUGHAN CY",5,0,0,0,40,60,159.4
"2012","3519036",2,"2270","TORONTO","MARKHAM CY",NA,NA,NA,NA,NA,NA,NA
"2012","3519036",3,"2270","TORONTO","MARKHAM CY",17,23.529411764706,23.529411764706,0,0,52.941176470588,125.529411764706
"2012","3519038",2,"2270","TORONTO","RICHMOND HILL T",1,0,0,0,0,100,140
"2012","3519038",3,"2270","TORONTO","RICHMOND HILL T",4,0,0,0,0,100,187.25
"2012","3519046",3,"2270","TORONTO","AURORA T",9,0,88.888888888889,0,0,11.111111111111,27.1111111111111
"2012","3519049",3,"2270","TORONTO","KING TP",1,0,0,0,0,100,127
"2012","3519070",2,"2270","TORONTO","GEORGINA T",1,0,0,0,100,0,97
"2012","3520005",1,"2270","TORONTO","TORONTO C",2,0,0,0,50,50,139.5
"2012","3520005",2,"2270","TORONTO","TORONTO C",10,10,0,20,10,60,141.3
"2012","3520005",3,"2270","TORONTO","TORONTO C",79,1.26582278481,11.392405063291,6.329113924051,6.329113924051,74.683544303797,276.303797468354
"2012","3521005",2,"2270","TORONTO","TORONTO C",2,0,0,0,0,100,125
"2012","3521005",3,"2270","TORONTO","TORONTO C",3,0,33.333333333333,0,0,66.666666666667,212.666666666667
"2012","3521010",3,"2270","TORONTO","BRAMPTON CY",1,0,0,0,0,100,224
"2012","3524001",3,"2270","TORONTO","PICKERING CY",9,33.333333333333,11.111111111111,11.111111111111,33.333333333333,11.111111111111,58
"2012","3524009",1,"2270","TORONTO","MILTON T",NA,NA,NA,NA,NA,NA,NA
"2012","3524009",3,"2270","TORONTO","MILTON T",2,0,0,0,100,0,75
"2012","4806016",2,"0140","CALGARY","CALGARY CY",7,0,0,28.571428571429,28.571428571429,42.857142857143,90.5714285714286
"2012","4806016",3,"0140","CALGARY","CALGARY CY",48,27.083333333333,8.333333333333,31.25,12.5,20.833333333333,58.3333333333333
"2012","4806017",3,"0140","CALGARY","CHESTERMERE CY",4,0,100,0,0,0,12
"2012","4806019",3,"0140","CALGARY","COCHRANE T",1,0,0,0,100,0,80
"2012","4806021",3,"0140","CALGARY","AIRDRIE CY",13,0,46.153846153846,30.769230769231,23.076923076923,0,33.2307692307692
"2012","4811049",3,"0340","EDMONTON","SPRUCE GROVE CY",1,0,0,0,100,0,92
"2012","4811052",2,"0340","EDMONTON","STRATHCONA COUNTY SM",1,0,0,0,100,0,69
"2012","4811052",3,"0340","EDMONTON","STRATHCONA COUNTY SM",1,0,0,100,0,0,46
"2012","4811061",2,"0340","EDMONTON","EDMONTON CY",23,0,4.347826086957,26.086956521739,52.173913043478,17.391304347826,76.3913043478261
"2012","4811061",3,"0340","EDMONTON","EDMONTON CY",26,3.846153846154,7.692307692308,34.615384615385,34.615384615385,19.230769230769,70.9615384615385
"2012","4811062",2,"0340","EDMONTON","ST. ALBERT CY",2,0,0,50,50,0,59
"2012","5915001",1,"2410","VANCOUVER","LANGLEY DM",NA,NA,NA,NA,NA,NA,NA
"2012","5915001",3,"2410","VANCOUVER","LANGLEY DM",4,0,0,50,0,50,83
"2012","5915002",3,"2410","VANCOUVER","LANGLEY CY",1,0,0,0,100,0,63
"2012","5915004",1,"2410","VANCOUVER","SURREY CY",NA,NA,NA,NA,NA,NA,NA
"2012","5915004",3,"2410","VANCOUVER","SURREY CY",8,0,0,62.5,25,12.5,53.25
"2012","5915007",1,"2410","VANCOUVER","WHITE ROCK CY",NA,NA,NA,NA,NA,NA,NA
"2012","5915007",3,"2410","VANCOUVER","WHITE ROCK CY",7,14.285714285714,28.571428571429,42.857142857143,14.285714285714,0,29.7142857142857
"2012","5915011",1,"2410","VANCOUVER","DELTA CY",NA,NA,NA,NA,NA,NA,NA
"2012","5915011",2,"2410","VANCOUVER","DELTA CY",1,100,0,0,0,0,4
"2012","5915011",3,"2410","VANCOUVER","DELTA CY",1,0,0,0,100,0,88
"2012","5915015",1,"2410","VANCOUVER","RICHMOND CY",NA,NA,NA,NA,NA,NA,NA
"2012","5915015",2,"2410","VANCOUVER","RICHMOND CY",1,0,0,100,0,0,55
"2012","5915015",3,"2410","VANCOUVER","RICHMOND CY",13,0,30.769230769231,7.692307692308,30.769230769231,30.769230769231,75.3846153846154
"2012","5915020",3,"2410","VANCOUVER","METRO VANCOUVER A RDA",1,0,0,0,100,0,95
"2012","5915022",1,"2410","VANCOUVER","VANCOUVER CY",3,66.666666666667,33.333333333333,0,0,0,6
"2012","5915022",2,"2410","VANCOUVER","VANCOUVER CY",5,0,0,20,40,40,96
"2012","5915022",3,"2410","VANCOUVER","VANCOUVER CY",46,19.565217391304,19.565217391304,21.739130434783,10.869565217391,28.260869565217,70.3913043478261
"2012","5915025",2,"2410","VANCOUVER","BURNABY CY",1,0,100,0,0,0,6
"2012","5915025",3,"2410","VANCOUVER","BURNABY CY",9,0,33.333333333333,11.111111111111,11.111111111111,44.444444444444,120.777777777778
"2012","5915029",2,"2410","VANCOUVER","NEW WESTMINSTER CY",1,0,0,100,0,0,25
"2012","5915029",3,"2410","VANCOUVER","NEW WESTMINSTER CY",7,0,0,0,57.142857142857,42.857142857143,101.285714285714
"2012","5915034",1,"2410","VANCOUVER","COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"2012","5915034",2,"2410","VANCOUVER","COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"2012","5915034",3,"2410","VANCOUVER","COQUITLAM CY",16,0,12.5,43.75,31.25,12.5,63.875
"2012","5915039",1,"2410","VANCOUVER","PORT COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"2012","5915039",3,"2410","VANCOUVER","PORT COQUITLAM CY",5,0,20,80,0,0,40.6
"2012","5915043",3,"2410","VANCOUVER","PORT MOODY CY",2,0,0,0,0,100,145.5
"2012","5915046",1,"2410","VANCOUVER","NORTH VANCOUVER DM",NA,NA,NA,NA,NA,NA,NA
"2012","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",2,0,0,50,50,0,52.5
"2012","5915051",1,"2410","VANCOUVER","NORTH VANCOUVER CY",NA,NA,NA,NA,NA,NA,NA
"2012","5915051",2,"2410","VANCOUVER","NORTH VANCOUVER CY",1,0,100,0,0,0,11
"2012","5915051",3,"2410","VANCOUVER","NORTH VANCOUVER CY",4,0,0,25,50,25,87
"2012","5915055",2,"2410","VANCOUVER","WEST VANCOUVER DM",3,0,0,0,66.666666666667,33.333333333333,90.3333333333333
"2012","5915055",3,"2410","VANCOUVER","WEST VANCOUVER DM",5,0,100,0,0,0,7.8
"2012","5915062",1,"2410","VANCOUVER","BOWEN ISLAND IM",NA,NA,NA,NA,NA,NA,NA
"2012","5915070",3,"2410","VANCOUVER","PITT MEADOWS CY",1,0,0,0,100,0,68
"2012","5915075",3,"2410","VANCOUVER","MAPLE RIDGE CY",5,0,0,40,60,0,61.6
"2013","2452007",2,"1060","MONTRÃAL","BROSSARD V",3,66.666666666667,33.333333333333,0,0,0,4.66666666666667
"2013","2452007",3,"1060","MONTRÃAL","BROSSARD V",1,0,100,0,0,0,6
"2013","2455065",2,"1060","MONTRÃAL","NOTRE-DAME-DE-L'ÃLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"2013","2457005",3,"1060","MONTRÃAL","LAVAL V",15,53.333333333333,46.666666666667,0,0,0,5.26666666666667
"2013","2457010",1,"1060","MONTRÃAL","SAINTE-JULIE V",NA,NA,NA,NA,NA,NA,NA
"2013","2457010",2,"1060","MONTRÃAL","SAINTE-JULIE V",NA,NA,NA,NA,NA,NA,NA
"2013","2457010",3,"1060","MONTRÃAL","SAINTE-JULIE V",4,0,75,25,0,0,15.75
"2013","2457020",3,"1060","MONTRÃAL","ROSEMÃRE V",6,0,100,0,0,0,6
"2013","2457025",2,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",1,100,0,0,0,0,4
"2013","2457035",2,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",1,0,100,0,0,0,16
"2013","2457035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",4,0,50,50,0,0,17
"2013","2457040",2,"1060","MONTRÃAL","COTEAU-DU-LAC V",2,0,100,0,0,0,6
"2013","2457040",3,"1060","MONTRÃAL","COTEAU-DU-LAC V",4,75,0,25,0,0,9
"2013","2458007",1,"1060","MONTRÃAL","BROSSARD V",2,0,100,0,0,0,8
"2013","2458007",2,"1060","MONTRÃAL","BROSSARD V",NA,NA,NA,NA,NA,NA,NA
"2013","2458007",3,"1060","MONTRÃAL","BROSSARD V",40,90,7.5,2.5,0,0,5.275
"2013","2458012",3,"1060","MONTRÃAL","SAINT-LAMBERT V",3,0,33.333333333333,33.333333333333,33.333333333333,0,46.3333333333333
"2013","2458033",2,"1060","MONTRÃAL","BOUCHERVILLE V",1,0,0,100,0,0,38
"2013","2458033",3,"1060","MONTRÃAL","BOUCHERVILLE V",12,50,50,0,0,0,8.16666666666667
"2013","2458037",3,"1060","MONTRÃAL","SAINT-BRUNO-DE-MONTARVILLE V",2,50,50,0,0,0,5
"2013","2458227",2,"1060","MONTRÃAL","LONGUEUIL V",25,92,8,0,0,0,3.72
"2013","2458227",3,"1060","MONTRÃAL","LONGUEUIL V",74,51.351351351351,36.486486486486,12.162162162162,0,0,9.43243243243243
"2013","2458227",4,"1060","MONTRÃAL","LONGUEUIL V",1,0,100,0,0,0,12
"2013","2459010",3,"1060","MONTRÃAL","SAINTE-JULIE V",4,0,75,25,0,0,22.25
"2013","2459015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",NA,NA,NA,NA,NA,NA,NA
"2013","2459015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",4,0,100,0,0,0,11
"2013","2459020",3,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,6
"2013","2460005",3,"1060","MONTRÃAL","LAVAL V",1,100,0,0,0,0,5
"2013","2460013",2,"1060","MONTRÃAL","REPENTIGNY V",3,0,100,0,0,0,6
"2013","2460013",3,"1060","MONTRÃAL","REPENTIGNY V",13,69.230769230769,23.076923076923,7.692307692308,0,0,6.53846153846154
"2013","2460020",3,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,6
"2013","2460028",3,"1060","MONTRÃAL","L'ASSOMPTION V",4,0,100,0,0,0,8.75
"2013","2460035",2,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",2,100,0,0,0,0,3.5
"2013","2460035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",2,100,0,0,0,0,3
"2013","2464008",2,"1060","MONTRÃAL","TERREBONNE V",4,50,50,0,0,0,7.5
"2013","2464008",3,"1060","MONTRÃAL","TERREBONNE V",15,20,60,20,0,0,14
"2013","2464015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",9,77.777777777778,22.222222222222,0,0,0,3.88888888888889
"2013","2464015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",16,18.75,56.25,25,0,0,14.75
"2013","2465005",1,"1060","MONTRÃAL","LAVAL V",NA,NA,NA,NA,NA,NA,NA
"2013","2465005",2,"1060","MONTRÃAL","LAVAL V",23,47.826086956522,34.782608695652,4.347826086957,8.695652173913,4.347826086957,24.3913043478261
"2013","2465005",3,"1060","MONTRÃAL","LAVAL V",38,39.473684210526,36.842105263158,15.789473684211,5.263157894737,2.631578947368,16.5263157894737
"2013","2466007",3,"1060","MONTRÃAL","BROSSARD V",1,0,100,0,0,0,6
"2013","2466023",1,"1060","MONTRÃAL","MONTRÃAL V",1,0,0,100,0,0,21
"2013","2466023",2,"1060","MONTRÃAL","MONTRÃAL V",16,62.5,12.5,6.25,0,18.75,34.4375
"2013","2466023",3,"1060","MONTRÃAL","MONTRÃAL V",186,38.709677419355,36.559139784946,12.365591397849,6.989247311828,5.376344086022,22.9301075268817
"2013","2466023",4,"1060","MONTRÃAL","MONTRÃAL V",3,0,0,33.333333333333,66.666666666667,0,62.6666666666667
"2013","2466072",3,"1060","MONTRÃAL","MONT-ROYAL V",1,0,0,100,0,0,33
"2013","2466087",3,"1060","MONTRÃAL","DORVAL V",1,0,0,0,100,0,87
"2013","2466097",3,"1060","MONTRÃAL","POINTE-CLAIRE V",1,0,0,100,0,0,32
"2013","2467010",2,"1060","MONTRÃAL","SAINTE-JULIE V",1,100,0,0,0,0,4
"2013","2467010",3,"1060","MONTRÃAL","SAINTE-JULIE V",3,0,100,0,0,0,11.3333333333333
"2013","2467015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,100,0,0,0,0,3
"2013","2467015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",1,100,0,0,0,0,3
"2013","2467020",2,"1060","MONTRÃAL","ROSEMÃRE V",NA,NA,NA,NA,NA,NA,NA
"2013","2467020",3,"1060","MONTRÃAL","ROSEMÃRE V",1,0,100,0,0,0,6
"2013","2467030",2,"1060","MONTRÃAL","BOIS-DES-FILION V",1,0,0,0,0,100,127
"2013","2467035",2,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",3,66.666666666667,0,33.333333333333,0,0,12
"2013","2467035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",5,0,80,20,0,0,20
"2013","2467045",2,"1060","MONTRÃAL","SAINT-MATHIEU-DE-BELOEIL MÃ",2,100,0,0,0,0,3
"2013","2467050",2,"1060","MONTRÃAL","LES CÃDRES MÃ",5,20,80,0,0,0,10.6
"2013","2467050",3,"1060","MONTRÃAL","LES CÃDRES MÃ",6,33.333333333333,66.666666666667,0,0,0,9.16666666666667
"2013","2470022",2,"1060","MONTRÃAL","BEAUHARNOIS V",10,40,30,30,0,0,10.9
"2013","2470022",3,"1060","MONTRÃAL","BEAUHARNOIS V",1,0,100,0,0,0,8
"2013","2471025",2,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",7,85.714285714286,14.285714285714,0,0,0,3.42857142857143
"2013","2471033",2,"1060","MONTRÃAL","BOUCHERVILLE V",9,77.777777777778,22.222222222222,0,0,0,4.55555555555556
"2013","2471033",3,"1060","MONTRÃAL","BOUCHERVILLE V",1,0,100,0,0,0,9
"2013","2471040",2,"1060","MONTRÃAL","COTEAU-DU-LAC V",1,0,100,0,0,0,6
"2013","2471050",3,"1060","MONTRÃAL","LES CÃDRES MÃ",1,100,0,0,0,0,4
"2013","2471055",2,"1060","MONTRÃAL","POINTE-DES-CASCADES VL",1,100,0,0,0,0,4
"2013","2471060",1,"1060","MONTRÃAL","L'ÃLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"2013","2471070",3,"1060","MONTRÃAL","PINCOURT V",3,0,100,0,0,0,9.33333333333333
"2013","2471083",3,"1060","MONTRÃAL","VAUDREUIL-DORION V",13,0,76.923076923077,23.076923076923,0,0,17
"2013","2472005",3,"1060","MONTRÃAL","LAVAL V",4,0,75,25,0,0,18
"2013","2472010",2,"1060","MONTRÃAL","SAINTE-JULIE V",1,100,0,0,0,0,3
"2013","2472010",3,"1060","MONTRÃAL","SAINTE-JULIE V",2,0,100,0,0,0,7
"2013","2472015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",11,0,100,0,0,0,7.45454545454545
"2013","2472020",2,"1060","MONTRÃAL","ROSEMÃRE V",NA,NA,NA,NA,NA,NA,NA
"2013","2472025",2,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",NA,NA,NA,NA,NA,NA,NA
"2013","2472025",3,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",4,0,100,0,0,0,7.5
"2013","2472032",2,"1060","MONTRÃAL","WESTMOUNT V",2,100,0,0,0,0,3
"2013","2473005",2,"1060","MONTRÃAL","LAVAL V",4,0,100,0,0,0,9
"2013","2473010",3,"1060","MONTRÃAL","SAINTE-JULIE V",1,0,100,0,0,0,8
"2013","2473015",2,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",NA,NA,NA,NA,NA,NA,NA
"2013","2473015",3,"1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",6,16.666666666667,16.666666666667,66.666666666667,0,0,31
"2013","2473030",3,"1060","MONTRÃAL","BOIS-DES-FILION V",7,14.285714285714,85.714285714286,0,0,0,9.14285714285714
"2013","2473035",2,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",3,33.333333333333,0,66.666666666667,0,0,27.6666666666667
"2013","2473035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",3,0,100,0,0,0,6
"2013","2474005",2,"1060","MONTRÃAL","LAVAL V",40,92.5,7.5,0,0,0,3.325
"2013","2474005",3,"1060","MONTRÃAL","LAVAL V",40,60,35,5,0,0,6.925
"2013","2475005",2,"1060","MONTRÃAL","LAVAL V",1,100,0,0,0,0,3
"2013","2475017",2,"1060","MONTRÃAL","SAINT-JÃRÃME V",27,77.777777777778,22.222222222222,0,0,0,3.7037037037037
"2013","2475017",3,"1060","MONTRÃAL","SAINT-JÃRÃME V",25,24,64,12,0,0,10.64
"2013","3506008",1,"1265","OTTAWA","OTTAWA CV",3,33.333333333333,66.666666666667,0,0,0,6
"2013","3506008",2,"1265","OTTAWA","OTTAWA CV",19,52.631578947368,26.315789473684,5.263157894737,10.526315789474,5.263157894737,24.8421052631579
"2013","3506008",3,"1265","OTTAWA","OTTAWA CV",58,0,70.689655172414,10.344827586207,5.172413793103,13.793103448276,39.1034482758621
"2013","3518001",3,"2270","TORONTO","PICKERING CY",1,0,0,100,0,0,24
"2013","3519028",3,"2270","TORONTO","VAUGHAN CY",19,15.789473684211,52.631578947368,0,5.263157894737,26.315789473684,72.2631578947368
"2013","3519036",2,"2270","TORONTO","MARKHAM CY",NA,NA,NA,NA,NA,NA,NA
"2013","3519036",3,"2270","TORONTO","MARKHAM CY",6,16.666666666667,0,0,0,83.333333333333,213
"2013","3519038",2,"2270","TORONTO","RICHMOND HILL T",1,0,100,0,0,0,6
"2013","3519038",3,"2270","TORONTO","RICHMOND HILL T",1,0,0,0,0,100,130
"2013","3519046",3,"2270","TORONTO","AURORA T",3,0,100,0,0,0,12.3333333333333
"2013","3520005",2,"2270","TORONTO","TORONTO C",5,20,20,20,0,40,90
"2013","3520005",3,"2270","TORONTO","TORONTO C",68,4.411764705882,17.647058823529,17.647058823529,2.941176470588,57.352941176471,193.205882352941
"2013","3521005",2,"2270","TORONTO","TORONTO C",1,100,0,0,0,0,4
"2013","3521005",3,"2270","TORONTO","TORONTO C",4,0,0,25,0,75,218.75
"2013","3521010",2,"2270","TORONTO","BRAMPTON CY",2,0,0,0,0,100,112.5
"2013","3521010",3,"2270","TORONTO","BRAMPTON CY",3,0,0,100,0,0,48.3333333333333
"2013","3524001",3,"2270","TORONTO","PICKERING CY",12,8.333333333333,58.333333333333,16.666666666667,8.333333333333,8.333333333333,29.3333333333333
"2013","3524009",3,"2270","TORONTO","MILTON T",2,0,0,100,0,0,48
"2013","4806016",2,"0140","CALGARY","CALGARY CY",2,50,0,50,0,0,23.5
"2013","4806016",3,"0140","CALGARY","CALGARY CY",79,45.569620253165,20.253164556962,22.784810126582,6.329113924051,5.063291139241,28.6455696202532
"2013","4806017",3,"0140","CALGARY","CHESTERMERE CY",5,0,100,0,0,0,11.2
"2013","4806019",3,"0140","CALGARY","COCHRANE T",3,33.333333333333,33.333333333333,0,33.333333333333,0,29.6666666666667
"2013","4806021",2,"0140","CALGARY","AIRDRIE CY",3,0,0,0,100,0,64
"2013","4806021",3,"0140","CALGARY","AIRDRIE CY",13,0,69.230769230769,15.384615384615,15.384615384615,0,25.2307692307692
"2013","4810066",3,"0340","EDMONTON","BRUDERHEIM T",1,0,0,100,0,0,31
"2013","4811013",2,"0340","EDMONTON","BEAUMONT CY",1,0,0,0,0,100,104
"2013","4811048",2,"0340","EDMONTON","STONY PLAIN T",1,0,0,100,0,0,34
"2013","4811048",3,"0340","EDMONTON","STONY PLAIN T",1,100,0,0,0,0,4
"2013","4811049",2,"0340","EDMONTON","SPRUCE GROVE CY",1,0,0,0,0,100,143
"2013","4811052",3,"0340","EDMONTON","STRATHCONA COUNTY SM",1,0,0,100,0,0,58
"2013","4811056",2,"0340","EDMONTON","FORT SASKATCHEWAN CY",2,0,0,0,100,0,71
"2013","4811061",2,"0340","EDMONTON","EDMONTON CY",21,0,23.809523809524,42.857142857143,23.809523809524,9.52380952381,51.2857142857143
"2013","4811061",3,"0340","EDMONTON","EDMONTON CY",48,6.25,22.916666666667,16.666666666667,43.75,10.416666666667,61.3333333333333
"2013","4811062",2,"0340","EDMONTON","ST. ALBERT CY",8,0,0,37.5,62.5,0,63.25
"2013","4811062",3,"0340","EDMONTON","ST. ALBERT CY",1,0,0,0,100,0,72
"2013","4811068",2,"0340","EDMONTON","MORINVILLE T",1,0,0,100,0,0,37
"2013","5915001",2,"2410","VANCOUVER","LANGLEY DM",1,0,0,100,0,0,58
"2013","5915001",3,"2410","VANCOUVER","LANGLEY DM",3,0,0,33.333333333333,33.333333333333,33.333333333333,77
"2013","5915004",2,"2410","VANCOUVER","SURREY CY",NA,NA,NA,NA,NA,NA,NA
"2013","5915004",3,"2410","VANCOUVER","SURREY CY",15,0,6.666666666667,60,20,13.333333333333,64.1333333333333
"2013","5915007",2,"2410","VANCOUVER","WHITE ROCK CY",NA,NA,NA,NA,NA,NA,NA
"2013","5915007",3,"2410","VANCOUVER","WHITE ROCK CY",1,0,0,0,100,0,87
"2013","5915011",2,"2410","VANCOUVER","DELTA CY",NA,NA,NA,NA,NA,NA,NA
"2013","5915011",3,"2410","VANCOUVER","DELTA CY",1,0,100,0,0,0,13
"2013","5915015",2,"2410","VANCOUVER","RICHMOND CY",NA,NA,NA,NA,NA,NA,NA
"2013","5915015",3,"2410","VANCOUVER","RICHMOND CY",10,0,0,30,50,20,81
"2013","5915020",2,"2410","VANCOUVER","METRO VANCOUVER A RDA",2,0,0,0,0,100,140.5
"2013","5915020",3,"2410","VANCOUVER","METRO VANCOUVER A RDA",2,0,0,0,50,50,116
"2013","5915022",1,"2410","VANCOUVER","VANCOUVER CY",NA,NA,NA,NA,NA,NA,NA
"2013","5915022",2,"2410","VANCOUVER","VANCOUVER CY",14,7.142857142857,21.428571428571,21.428571428571,21.428571428571,28.571428571429,83.7857142857143
"2013","5915022",3,"2410","VANCOUVER","VANCOUVER CY",41,21.951219512195,24.390243902439,17.073170731707,7.317073170732,29.268292682927,73.0731707317073
"2013","5915025",3,"2410","VANCOUVER","BURNABY CY",10,0,0,10,30,60,182.7
"2013","5915029",3,"2410","VANCOUVER","NEW WESTMINSTER CY",1,0,0,0,0,100,196
"2013","5915034",2,"2410","VANCOUVER","COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"2013","5915034",3,"2410","VANCOUVER","COQUITLAM CY",10,0,0,70,10,20,71.7
"2013","5915039",2,"2410","VANCOUVER","PORT COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"2013","5915039",3,"2410","VANCOUVER","PORT COQUITLAM CY",4,0,25,50,25,0,41
"2013","5915046",2,"2410","VANCOUVER","NORTH VANCOUVER DM",NA,NA,NA,NA,NA,NA,NA
"2013","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",1,0,0,0,0,100,201
"2013","5915051",2,"2410","VANCOUVER","NORTH VANCOUVER CY",2,50,50,0,0,0,9.5
"2013","5915051",3,"2410","VANCOUVER","NORTH VANCOUVER CY",6,0,0,50,16.666666666667,33.333333333333,71.8333333333333
"2013","5915055",3,"2410","VANCOUVER","WEST VANCOUVER DM",4,0,50,50,0,0,23.25
"2013","5915062",2,"2410","VANCOUVER","BOWEN ISLAND IM",NA,NA,NA,NA,NA,NA,NA
"2013","5915070",3,"2410","VANCOUVER","PITT MEADOWS CY",2,0,0,50,50,0,63
"2013","5915075",3,"2410","VANCOUVER","MAPLE RIDGE CY",2,0,0,50,50,0,48.5
"2014","2452007",2,"1060","MONTRÃAL","BROSSARD V",1,100,0,0,0,0,4
"2014","2455065",2,"1060","MONTRÃAL","NOTRE-DAME-DE-L'ÃLE-PERROT V",NA,NA,NA,NA,NA,NA,NA
"2014","2457005",2,"1060","MONTRÃAL","LAVAL V",5,100,0,0,0,0,3
"2014","2457005",3,"1060","MONTRÃAL","LAVAL V",31,51.612903225806,48.387096774194,0,0,0,5.51612903225806
"2014","2457010",2,"1060","MONTRÃAL","SAINTE-JULIE V",1,100,0,0,0,0,3
"2014","2457010",3,"1060","MONTRÃAL","SAINTE-JULIE V",5,0,100,0,0,0,13
"2014","2457020",3,"1060","MONTRÃAL","ROSEMÃRE V",2,0,100,0,0,0,6
"2014","2457025",2,"1060","MONTRÃAL","SAINT-ZOTIQUE MÃ",2,100,0,0,0,0,3
"2014","2457035",3,"1060","MONTRÃAL","MONT-SAINT-HILAIRE V",2,0,50,50,0,0,15
"2014","2457040",3,"1060","MONTRÃAL","COTEAU-DU-LAC V",6,100,0,0,0,0,4
"2014","2458007",1,"1060","MONTRÃAL","BROSSARD V",NA,NA,NA,NA,NA,NA,NA
"2014","2458007",2,"1060","MONTRÃAL","BROSSARD V",2,50,50,0,0,0,5.5
"2014","2458007",3,"1060","MONTRÃAL","BROSSARD V",36,27.777777777778,69.444444444444,2.777777777778,0,0,8
