"ref_yy","CSDuid","metcode","metro","first_value.muni.","total_structures","share_three_to_five","share_six_to_twenty","share_twentyone_to_sixty","share_sixtyone_to_onehundred","share_greater_than_onehundred","avg_number_of_units"
"2016","2466023","1060","MONTRÉAL","MONTRÉAL V",159,32.075471698113,33.962264150943,14.465408805031,7.547169811321,11.949685534591,34.7987421383648
"2016","2466058","1060","MONTRÉAL","CÔTE-SAINT-LUC V",1,0,0,0,100,0,90
"2016","2466072","1060","MONTRÉAL","MONT-ROYAL V",1,0,0,0,100,0,89
"2016","2466087","1060","MONTRÉAL","DORVAL V",1,0,0,100,0,0,24
"2016","2466097","1060","MONTRÉAL","POINTE-CLAIRE V",3,0,0,66.666666666667,0,33.333333333333,64.3333333333333
"2016","2466107","1060","MONTRÉAL","BEACONSFIELD V",NA,NA,NA,NA,NA,NA,NA
"2016","2466142","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",1,0,0,100,0,0,36
"2016","2467010","1060","MONTRÉAL","DEUX-MONTAGNES V",6,66.666666666667,33.333333333333,0,0,0,6
"2016","2467015","1060","MONTRÉAL","BLAINVILLE V",22,45.454545454545,54.545454545455,0,0,0,7.31818181818182
"2016","2467020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",10,40,20,20,0,20,66.8
"2016","2467025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,0,100,0,0,0,8
"2016","2467035","1060","MONTRÉAL","SAINT-CONSTANT V",6,83.333333333333,0,16.666666666667,0,0,8
"2016","2467045","1060","MONTRÉAL","MERCIER V",3,66.666666666667,33.333333333333,0,0,0,8.66666666666667
"2016","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",6,33.333333333333,66.666666666667,0,0,0,6.66666666666667
"2016","2470022","1060","MONTRÉAL","BEAUHARNOIS V",7,28.571428571429,71.428571428571,0,0,0,5.14285714285714
"2016","2471025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",7,42.857142857143,57.142857142857,0,0,0,5
"2016","2471033","1060","MONTRÉAL","BOUCHERVILLE V",3,33.333333333333,66.666666666667,0,0,0,5
"2016","2471040","1060","MONTRÉAL","BELOEIL V",2,0,100,0,0,0,7
"2016","2471060","1060","MONTRÉAL","L'ÎLE-PERROT V",5,60,40,0,0,0,7
"2016","2471065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",4,100,0,0,0,0,4
"2016","2471070","1060","MONTRÉAL","PINCOURT V",2,0,50,50,0,0,15
"2016","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",11,0,54.545454545455,18.181818181818,9.090909090909,18.181818181818,63.5454545454545
"2016","2471105","1060","MONTRÉAL","SAINT-LAZARE V",5,0,100,0,0,0,6
"2016","2472005","1060","MONTRÉAL","SAINT-COLOMBAN V",4,0,75,0,0,25,47.75
"2016","2472010","1060","MONTRÉAL","DEUX-MONTAGNES V",2,0,0,50,0,50,113.5
"2016","2472015","1060","MONTRÉAL","BLAINVILLE V",3,0,100,0,0,0,12
"2016","2472025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,0,100,0,0,0,6
"2016","2473005","1060","MONTRÉAL","SAINT-COLOMBAN V",8,0,75,0,0,25,36.75
"2016","2473010","1060","MONTRÉAL","DEUX-MONTAGNES V",2,0,100,0,0,0,6
"2016","2473015","1060","MONTRÉAL","BLAINVILLE V",6,0,100,0,0,0,12.6666666666667
"2016","2473020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",6,83.333333333333,16.666666666667,0,0,0,5.33333333333333
"2016","2473030","1060","MONTRÉAL","OTTERBURN PARK V",2,100,0,0,0,0,3.5
"2016","2473035","1060","MONTRÉAL","SAINT-CONSTANT V",4,25,50,25,0,0,10.5
"2016","2474005","1060","MONTRÉAL","SAINT-COLOMBAN V",64,67.1875,28.125,3.125,1.5625,0,5.90625
"2016","2475005","1060","MONTRÉAL","SAINT-COLOMBAN V",1,100,0,0,0,0,3
"2016","2475017","1060","MONTRÉAL","SAINT-JÉRÔME V",67,47.761194029851,49.253731343284,2.985074626866,0,0,6.6865671641791
"2016","3502048","1265","OTTAWA","RUSSELL TP",2,50,0,50,0,0,15.5
"2016","3506008","1265","OTTAWA","OTTAWA CV",58,34.48275862069,46.551724137931,10.344827586207,3.448275862069,5.172413793103,21.3620689655172
"2016","3519028","2270","TORONTO","VAUGHAN CY",4,0,25,75,0,0,25.5
"2016","3519036","2270","TORONTO","MARKHAM CY",25,0,48,28,4,20,70.44
"2016","3519038","2270","TORONTO","RICHMOND HILL T",1,0,0,0,0,100,176
"2016","3519044","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",1,0,0,0,0,100,154
"2016","3519046","2270","TORONTO","AURORA T",1,0,0,0,0,100,179
"2016","3519048","2270","TORONTO","NEWMARKET T",2,0,50,0,0,50,115.5
"2016","3520005","2270","TORONTO","AJAX T",83,1.204819277108,15.66265060241,18.072289156627,6.024096385542,59.036144578313,211.746987951807
"2016","3521005","2270","TORONTO","AJAX T",4,25,0,0,25,50,139
"2016","3521010","2270","TORONTO","BRAMPTON CY",7,0,42.857142857143,57.142857142857,0,0,24.8571428571429
"2016","3522012","2270","TORONTO","MONO T",NA,NA,NA,NA,NA,NA,NA
"2016","3524001","2270","TORONTO","PICKERING CY",7,0,28.571428571429,57.142857142857,14.285714285714,0,30.5714285714286
"2016","3524009","2270","TORONTO","MILTON T",1,0,0,0,0,100,135
"2016","3524015","2270","TORONTO","HALTON HILLS T",1,0,0,100,0,0,56
"2016","4806016","0140","CALGARY","CALGARY CY",71,14.084507042254,32.394366197183,23.943661971831,18.30985915493,11.267605633803,50.7042253521127
"2016","4806019","0140","CALGARY","COCHRANE T",1,0,100,0,0,0,11
"2016","4806021","0140","CALGARY","AIRDRIE CY",5,0,80,20,0,0,17.6
"2016","4811018","0340","EDMONTON","DEVON T",1,0,0,100,0,0,32
"2016","4811048","0340","EDMONTON","STONY PLAIN T",1,100,0,0,0,0,3
"2016","4811052","0340","EDMONTON","STRATHCONA COUNTY SM",1,0,0,0,0,100,172
"2016","4811056","0340","EDMONTON","FORT SASKATCHEWAN CY",1,0,0,100,0,0,48
"2016","4811061","0340","EDMONTON","EDMONTON CY",41,21.951219512195,24.390243902439,19.512195121951,29.268292682927,4.878048780488,42.9756097560976
"2016","4811062","0340","EDMONTON","ST. ALBERT CY",6,0,16.666666666667,33.333333333333,33.333333333333,16.666666666667,67.6666666666667
"2016","5915001","2410","VANCOUVER","LANGLEY DM",1,0,0,0,100,0,68
"2016","5915002","2410","VANCOUVER","LANGLEY CY",2,100,0,0,0,0,4
"2016","5915004","2410","VANCOUVER","SURREY CY",7,0,0,42.857142857143,57.142857142857,0,66.7142857142857
"2016","5915007","2410","VANCOUVER","WHITE ROCK CY",1,0,0,0,100,0,89
"2016","5915011","2410","VANCOUVER","DELTA DM",1,0,0,0,100,0,95
"2016","5915015","2410","VANCOUVER","RICHMOND CY",11,0,0,0,27.272727272727,72.727272727273,120.272727272727
"2016","5915020","2410","VANCOUVER","METRO VANCOUVER A RDA",3,0,0,33.333333333333,66.666666666667,0,70.6666666666667
"2016","5915022","2410","VANCOUVER","VANCOUVER CY",101,11.881188118812,15.841584158416,34.653465346535,11.881188118812,25.742574257426,76.4950495049505
"2016","5915025","2410","VANCOUVER","BURNABY CY",23,0,30.434782608696,4.347826086957,13.04347826087,52.173913043478,146.434782608696
"2016","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",8,12.5,0,25,12.5,50,121.25
"2016","5915034","2410","VANCOUVER","COQUITLAM CY",7,0,0,0,14.285714285714,85.714285714286,139.142857142857
"2016","5915039","2410","VANCOUVER","PORT COQUITLAM CY",2,0,0,0,100,0,64
"2016","5915043","2410","VANCOUVER","PORT MOODY CY",NA,NA,NA,NA,NA,NA,NA
"2016","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",9,0,11.111111111111,55.555555555556,22.222222222222,11.111111111111,65.8888888888889
"2016","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",8,0,12.5,0,62.5,25,89.625
"2016","5915055","2410","VANCOUVER","WEST VANCOUVER DM",1,0,0,100,0,0,57
"2016","5915062","2410","VANCOUVER","BOWEN ISLAND IM",NA,NA,NA,NA,NA,NA,NA
"2016","5915075","2410","VANCOUVER","MAPLE RIDGE CY",2,0,0,50,50,0,56.5
"2017","2452007","1060","MONTRÉAL","LAVALTRIE V",4,50,50,0,0,0,4.75
"2017","2455057","1060","MONTRÉAL","RICHELIEU V",6,33.333333333333,66.666666666667,0,0,0,6.33333333333333
"2017","2455065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",2,100,0,0,0,0,3
"2017","2456083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",37,54.054054054054,37.837837837838,0,2.702702702703,5.405405405405,18.5135135135135
"2017","2457005","1060","MONTRÉAL","SAINT-COLOMBAN V",29,86.206896551724,13.793103448276,0,0,0,4.58620689655172
"2017","2457010","1060","MONTRÉAL","DEUX-MONTAGNES V",2,0,100,0,0,0,16
"2017","2457020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",4,50,50,0,0,0,9.5
"2017","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",2,0,100,0,0,0,8
"2017","2457030","1060","MONTRÉAL","OTTERBURN PARK V",1,100,0,0,0,0,5
"2017","2457035","1060","MONTRÉAL","SAINT-CONSTANT V",1,0,100,0,0,0,15
"2017","2457040","1060","MONTRÉAL","BELOEIL V",13,38.461538461538,38.461538461538,23.076923076923,0,0,12.3076923076923
"2017","2457045","1060","MONTRÉAL","MERCIER V",1,0,100,0,0,0,12
"2017","2458007","1060","MONTRÉAL","LAVALTRIE V",10,10,70,20,0,0,17.2
"2017","2458012","1060","MONTRÉAL","SAINT-LAMBERT V",2,0,0,50,50,0,75
"2017","2458033","1060","MONTRÉAL","BOUCHERVILLE V",3,0,0,33.333333333333,33.333333333333,33.333333333333,136.666666666667
"2017","2458037","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",10,20,80,0,0,0,6.6
"2017","2458227","1060","MONTRÉAL","LONGUEUIL V",122,78.688524590164,13.934426229508,3.27868852459,1.639344262295,2.459016393443,11.4508196721311
"2017","2459010","1060","MONTRÉAL","DEUX-MONTAGNES V",NA,NA,NA,NA,NA,NA,NA
"2017","2459015","1060","MONTRÉAL","BLAINVILLE V",7,28.571428571429,71.428571428571,0,0,0,7
"2017","2459020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",3,100,0,0,0,0,3
"2017","2459025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,100,0,0,0,0,3
"2017","2460005","1060","MONTRÉAL","SAINT-COLOMBAN V",10,10,80,10,0,0,7.8
"2017","2460013","1060","MONTRÉAL","REPENTIGNY V",5,40,40,20,0,0,10.8
"2017","2460028","1060","MONTRÉAL","L'ASSOMPTION V",6,16.666666666667,66.666666666667,16.666666666667,0,0,11.3333333333333
"2017","2460035","1060","MONTRÉAL","SAINT-CONSTANT V",4,25,75,0,0,0,5.25
"2017","2463048","1060","MONTRÉAL","SAINT-LIN--LAURENTIDES V",6,66.666666666667,16.666666666667,16.666666666667,0,0,6.5
"2017","2464008","1060","MONTRÉAL","TERREBONNE V",49,40.816326530612,36.734693877551,10.204081632653,10.204081632653,2.040816326531,20.6734693877551
"2017","2464015","1060","MONTRÉAL","BLAINVILLE V",44,77.272727272727,15.909090909091,6.818181818182,0,0,6.75
"2017","2465005","1060","MONTRÉAL","SAINT-COLOMBAN V",59,44.067796610169,25.423728813559,18.64406779661,1.694915254237,10.169491525424,29.2372881355932
"2017","2466007","1060","MONTRÉAL","LAVALTRIE V",2,50,0,0,50,0,42.5
"2017","2466023","1060","MONTRÉAL","MONTRÉAL V",199,25.628140703518,35.175879396985,17.587939698492,7.537688442211,14.070351758794,42.6582914572864
"2017","2466058","1060","MONTRÉAL","CÔTE-SAINT-LUC V",3,0,0,0,0,100,142.333333333333
"2017","2466072","1060","MONTRÉAL","MONT-ROYAL V",3,0,0,100,0,0,45.6666666666667
"2017","2466087","1060","MONTRÉAL","DORVAL V",2,0,50,0,50,0,39
"2017","2466097","1060","MONTRÉAL","POINTE-CLAIRE V",4,0,0,25,50,25,90
"2017","2466142","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",1,0,0,100,0,0,52
"2017","2467010","1060","MONTRÉAL","DEUX-MONTAGNES V",6,83.333333333333,16.666666666667,0,0,0,4.66666666666667
"2017","2467015","1060","MONTRÉAL","BLAINVILLE V",29,41.379310344828,37.931034482759,17.241379310345,0,3.448275862069,13.2758620689655
"2017","2467020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",3,100,0,0,0,0,4
"2017","2467025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",7,14.285714285714,14.285714285714,42.857142857143,14.285714285714,14.285714285714,54.8571428571429
"2017","2467030","1060","MONTRÉAL","OTTERBURN PARK V",5,20,40,40,0,0,25.8
"2017","2467035","1060","MONTRÉAL","SAINT-CONSTANT V",14,21.428571428571,78.571428571429,0,0,0,9.57142857142857
"2017","2467045","1060","MONTRÉAL","MERCIER V",5,40,60,0,0,0,9.2
"2017","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",5,40,40,20,0,0,12.6
"2017","2467055","1060","MONTRÉAL","POINTE-DES-CASCADES VL",2,100,0,0,0,0,4
"2017","2470022","1060","MONTRÉAL","BEAUHARNOIS V",8,50,50,0,0,0,4.625
"2017","2471025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",4,50,50,0,0,0,4.75
"2017","2471033","1060","MONTRÉAL","BOUCHERVILLE V",2,0,100,0,0,0,6
"2017","2471040","1060","MONTRÉAL","BELOEIL V",2,0,100,0,0,0,7
"2017","2471055","1060","MONTRÉAL","POINTE-DES-CASCADES VL",1,0,100,0,0,0,6
"2017","2471060","1060","MONTRÉAL","L'ÎLE-PERROT V",2,50,0,50,0,0,16
"2017","2471065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",3,100,0,0,0,0,4
"2017","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",18,22.222222222222,77.777777777778,0,0,0,9.55555555555556
"2017","2471100","1060","MONTRÉAL","HUDSON V",NA,NA,NA,NA,NA,NA,NA
"2017","2472005","1060","MONTRÉAL","SAINT-COLOMBAN V",6,50,50,0,0,0,8.16666666666667
"2017","2472010","1060","MONTRÉAL","DEUX-MONTAGNES V",4,50,50,0,0,0,6.75
"2017","2472015","1060","MONTRÉAL","BLAINVILLE V",14,7.142857142857,92.857142857143,0,0,0,5.78571428571429
"2017","2472025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",6,16.666666666667,83.333333333333,0,0,0,6.66666666666667
"2017","2472032","1060","MONTRÉAL","OKA MÉ",NA,NA,NA,NA,NA,NA,NA
"2017","2472043","1060","MONTRÉAL","SAINT-PLACIDE MÉ",NA,NA,NA,NA,NA,NA,NA
"2017","2473005","1060","MONTRÉAL","SAINT-COLOMBAN V",3,33.333333333333,0,33.333333333333,33.333333333333,0,37
"2017","2473010","1060","MONTRÉAL","DEUX-MONTAGNES V",2,100,0,0,0,0,3
"2017","2473015","1060","MONTRÉAL","BLAINVILLE V",8,0,37.5,50,12.5,0,28
"2017","2473020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",NA,NA,NA,NA,NA,NA,NA
"2017","2473030","1060","MONTRÉAL","OTTERBURN PARK V",1,0,100,0,0,0,7
"2017","2473035","1060","MONTRÉAL","SAINT-CONSTANT V",16,62.5,37.5,0,0,0,5.75
"2017","2474005","1060","MONTRÉAL","SAINT-COLOMBAN V",70,71.428571428571,18.571428571429,5.714285714286,2.857142857143,1.428571428571,9.18571428571429
"2017","2475005","1060","MONTRÉAL","SAINT-COLOMBAN V",NA,NA,NA,NA,NA,NA,NA
"2017","2475017","1060","MONTRÉAL","SAINT-JÉRÔME V",68,55.882352941176,38.235294117647,5.882352941176,0,0,7.41176470588235
"2017","3502036","1265","OTTAWA","CLARENCE-ROCKLAND C",8,0,100,0,0,0,8.5
"2017","3502048","1265","OTTAWA","RUSSELL TP",7,28.571428571429,57.142857142857,14.285714285714,0,0,10.4285714285714
"2017","3506008","1265","OTTAWA","OTTAWA CV",58,25.862068965517,41.379310344828,6.896551724138,3.448275862069,22.413793103448,48.1379310344828
"2017","3507065","1265","OTTAWA","NORTH GRENVILLE MU",1,0,100,0,0,0,6
"2017","3518001","2270","TORONTO","PICKERING CY",14,0,71.428571428571,14.285714285714,0,14.285714285714,31.8571428571429
"2017","3518005","2270","TORONTO","AJAX T",1,0,0,0,0,100,272
"2017","3519028","2270","TORONTO","VAUGHAN CY",10,0,0,50,0,50,222.7
"2017","3519036","2270","TORONTO","MARKHAM CY",18,11.111111111111,50,22.222222222222,0,16.666666666667,44.7777777777778
"2017","3519038","2270","TORONTO","RICHMOND HILL T",1,0,0,0,0,100,189
"2017","3519044","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",2,0,0,0,50,50,108.5
"2017","3519046","2270","TORONTO","AURORA T",7,0,42.857142857143,42.857142857143,14.285714285714,0,29
"2017","3519049","2270","TORONTO","KING TP",NA,NA,NA,NA,NA,NA,NA
"2017","3520005","2270","TORONTO","AJAX T",84,2.380952380952,32.142857142857,21.428571428571,10.714285714286,33.333333333333,156.166666666667
"2017","3521005","2270","TORONTO","AJAX T",7,0,14.285714285714,0,14.285714285714,71.428571428571,199.285714285714
"2017","3521010","2270","TORONTO","BRAMPTON CY",28,0,100,0,0,0,12.8571428571429
"2017","3521024","2270","TORONTO","CALEDON T",1,0,0,0,0,100,124
"2017","3524001","2270","TORONTO","PICKERING CY",4,0,0,0,75,25,126.25
"2017","3524009","2270","TORONTO","MILTON T",3,0,0,0,66.666666666667,33.333333333333,89.6666666666667
"2017","3543007","2270","TORONTO","NEW TECUMSETH T",1,0,0,100,0,0,30
"2017","4806016","0140","CALGARY","CALGARY CY",73,8.219178082192,39.72602739726,16.438356164384,19.178082191781,16.438356164384,55.1369863013699
"2017","4806019","0140","CALGARY","COCHRANE T",5,0,80,0,20,0,27.2
"2017","4806021","0140","CALGARY","AIRDRIE CY",2,0,50,50,0,0,31.5
"2017","4811013","0340","EDMONTON","BEAUMONT CY",1,0,0,100,0,0,22
"2017","4811052","0340","EDMONTON","STRATHCONA COUNTY SM",1,0,0,100,0,0,51
"2017","4811061","0340","EDMONTON","EDMONTON CY",34,20.588235294118,20.588235294118,14.705882352941,17.647058823529,26.470588235294,72.9117647058823
"2017","4811062","0340","EDMONTON","ST. ALBERT CY",5,0,0,0,40,60,116.4
"2017","5915001","2410","VANCOUVER","LANGLEY DM",10,0,0,40,50,10,81.3
"2017","5915002","2410","VANCOUVER","LANGLEY CY",1,0,0,0,100,0,70
"2017","5915004","2410","VANCOUVER","SURREY CY",16,0,6.25,18.75,31.25,43.75,125.5
"2017","5915007","2410","VANCOUVER","WHITE ROCK CY",NA,NA,NA,NA,NA,NA,NA
"2017","5915011","2410","VANCOUVER","DELTA DM",2,0,0,0,50,50,84
"2017","5915015","2410","VANCOUVER","RICHMOND CY",9,0,0,11.111111111111,11.111111111111,77.777777777778,151.555555555556
"2017","5915020","2410","VANCOUVER","METRO VANCOUVER A RDA",4,0,0,0,50,50,112.5
"2017","5915022","2410","VANCOUVER","VANCOUVER CY",72,22.222222222222,31.944444444444,16.666666666667,19.444444444444,9.722222222222,53.6805555555556
"2017","5915025","2410","VANCOUVER","BURNABY CY",21,0,4.761904761905,19.047619047619,19.047619047619,57.142857142857,161.47619047619
"2017","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",7,0,0,28.571428571429,0,71.428571428571,165.714285714286
"2017","5915034","2410","VANCOUVER","COQUITLAM CY",10,0,10,10,30,50,155.2
"2017","5915039","2410","VANCOUVER","PORT COQUITLAM CY",2,0,0,50,0,50,158
"2017","5915043","2410","VANCOUVER","PORT MOODY CY",NA,NA,NA,NA,NA,NA,NA
"2017","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",NA,NA,NA,NA,NA,NA,NA
"2017","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",3,0,0,66.666666666667,33.333333333333,0,54.6666666666667
"2017","5915055","2410","VANCOUVER","WEST VANCOUVER DM",NA,NA,NA,NA,NA,NA,NA
"2017","5915062","2410","VANCOUVER","BOWEN ISLAND IM",1,100,0,0,0,0,3
"2017","5915070","2410","VANCOUVER","PITT MEADOWS CY",1,0,0,0,100,0,82
"2017","5915075","2410","VANCOUVER","MAPLE RIDGE CY",2,0,0,50,50,0,56.5
"2018","2452007","1060","MONTRÉAL","LAVALTRIE V",9,33.333333333333,55.555555555556,0,0,11.111111111111,19.7777777777778
"2018","2455057","1060","MONTRÉAL","RICHELIEU V",3,33.333333333333,66.666666666667,0,0,0,6.33333333333333
"2018","2455065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",1,100,0,0,0,0,4
"2018","2456083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",41,63.414634146341,36.585365853659,0,0,0,5.48780487804878
"2018","2457005","1060","MONTRÉAL","SAINT-COLOMBAN V",38,60.526315789474,39.473684210526,0,0,0,5.89473684210526
"2018","2457010","1060","MONTRÉAL","DEUX-MONTAGNES V",4,0,100,0,0,0,7.5
"2018","2457020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",4,0,100,0,0,0,12
"2018","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",5,60,40,0,0,0,5.2
"2018","2457035","1060","MONTRÉAL","SAINT-CONSTANT V",2,0,50,50,0,0,23
"2018","2457040","1060","MONTRÉAL","BELOEIL V",8,25,37.5,12.5,12.5,12.5,43.375
"2018","2458007","1060","MONTRÉAL","LAVALTRIE V",21,28.571428571429,23.809523809524,19.047619047619,14.285714285714,14.285714285714,53.3809523809524
"2018","2458012","1060","MONTRÉAL","SAINT-LAMBERT V",2,100,0,0,0,0,5
"2018","2458033","1060","MONTRÉAL","BOUCHERVILLE V",2,50,0,50,0,0,21
"2018","2458037","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",3,33.333333333333,66.666666666667,0,0,0,6.33333333333333
"2018","2458227","1060","MONTRÉAL","LONGUEUIL V",153,60.78431372549,32.679738562092,3.267973856209,0.653594771242,2.614379084967,10.8562091503268
"2018","2459010","1060","MONTRÉAL","DEUX-MONTAGNES V",5,40,0,20,20,20,61.6
"2018","2459015","1060","MONTRÉAL","BLAINVILLE V",3,33.333333333333,66.666666666667,0,0,0,5.33333333333333
"2018","2459020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,0,100,0,0,0,13
"2018","2460005","1060","MONTRÉAL","SAINT-COLOMBAN V",10,40,60,0,0,0,5.1
"2018","2460013","1060","MONTRÉAL","REPENTIGNY V",14,42.857142857143,28.571428571429,21.428571428571,7.142857142857,0,15.8571428571429
"2018","2460020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,100,0,0,0,0,3
"2018","2460028","1060","MONTRÉAL","L'ASSOMPTION V",6,100,0,0,0,0,3
"2018","2460035","1060","MONTRÉAL","SAINT-CONSTANT V",NA,NA,NA,NA,NA,NA,NA
"2018","2460040","1060","MONTRÉAL","BELOEIL V",1,100,0,0,0,0,4
"2018","2463048","1060","MONTRÉAL","SAINT-LIN--LAURENTIDES V",4,0,100,0,0,0,8
"2018","2464008","1060","MONTRÉAL","TERREBONNE V",31,38.709677419355,41.935483870968,9.677419354839,0,9.677419354839,24.7096774193548
"2018","2464015","1060","MONTRÉAL","BLAINVILLE V",57,75.438596491228,24.561403508772,0,0,0,4.84210526315789
"2018","2465005","1060","MONTRÉAL","SAINT-COLOMBAN V",68,20.588235294118,55.882352941176,10.294117647059,2.941176470588,10.294117647059,31.3088235294118
"2018","2466007","1060","MONTRÉAL","LAVALTRIE V",2,50,50,0,0,0,5.5
"2018","2466023","1060","MONTRÉAL","MONTRÉAL V",173,20.809248554913,38.150289017341,17.919075144509,7.514450867052,15.606936416185,44.8843930635838
"2018","2466058","1060","MONTRÉAL","CÔTE-SAINT-LUC V",1,0,0,0,100,0,68
"2018","2466087","1060","MONTRÉAL","DORVAL V",1,0,0,100,0,0,50
"2018","2466097","1060","MONTRÉAL","POINTE-CLAIRE V",6,0,0,50,50,0,54.5
"2018","2466107","1060","MONTRÉAL","BEACONSFIELD V",1,0,0,100,0,0,24
"2018","2467010","1060","MONTRÉAL","DEUX-MONTAGNES V",5,60,40,0,0,0,4.8
"2018","2467015","1060","MONTRÉAL","BLAINVILLE V",19,36.842105263158,36.842105263158,26.315789473684,0,0,11.7368421052632
"2018","2467020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",11,63.636363636364,0,36.363636363636,0,0,17.6363636363636
"2018","2467025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",3,0,33.333333333333,66.666666666667,0,0,34.3333333333333
"2018","2467030","1060","MONTRÉAL","OTTERBURN PARK V",5,40,60,0,0,0,10
"2018","2467035","1060","MONTRÉAL","SAINT-CONSTANT V",8,25,50,12.5,0,12.5,29.25
"2018","2467040","1060","MONTRÉAL","BELOEIL V",1,0,100,0,0,0,6
"2018","2467045","1060","MONTRÉAL","MERCIER V",10,20,80,0,0,0,9.8
"2018","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",3,0,100,0,0,0,6
"2018","2467055","1060","MONTRÉAL","POINTE-DES-CASCADES VL",NA,NA,NA,NA,NA,NA,NA
"2018","2470022","1060","MONTRÉAL","BEAUHARNOIS V",7,57.142857142857,28.571428571429,14.285714285714,0,0,6.85714285714286
"2018","2471025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",12,41.666666666667,58.333333333333,0,0,0,4.75
"2018","2471033","1060","MONTRÉAL","BOUCHERVILLE V",2,50,50,0,0,0,5
"2018","2471040","1060","MONTRÉAL","BELOEIL V",3,0,100,0,0,0,7.66666666666667
"2018","2471060","1060","MONTRÉAL","L'ÎLE-PERROT V",8,62.5,12.5,0,25,0,23.875
"2018","2471065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",5,80,20,0,0,0,4.4
"2018","2471070","1060","MONTRÉAL","PINCOURT V",1,0,0,0,100,0,80
"2018","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",19,5.263157894737,89.473684210526,5.263157894737,0,0,12.8421052631579
"2018","2471105","1060","MONTRÉAL","SAINT-LAZARE V",3,0,100,0,0,0,9
"2018","2472005","1060","MONTRÉAL","SAINT-COLOMBAN V",5,20,80,0,0,0,6.4
"2018","2472010","1060","MONTRÉAL","DEUX-MONTAGNES V",4,0,100,0,0,0,8.5
"2018","2472015","1060","MONTRÉAL","BLAINVILLE V",12,50,50,0,0,0,5
"2018","2472020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",NA,NA,NA,NA,NA,NA,NA
"2018","2472025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,0,100,0,0,0,6
"2018","2473005","1060","MONTRÉAL","SAINT-COLOMBAN V",10,60,10,20,0,10,23.7
"2018","2473010","1060","MONTRÉAL","DEUX-MONTAGNES V",6,66.666666666667,0,16.666666666667,16.666666666667,0,25.3333333333333
"2018","2473015","1060","MONTRÉAL","BLAINVILLE V",22,0,90.909090909091,4.545454545455,0,4.545454545455,17.7727272727273
"2018","2473020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",4,25,75,0,0,0,10.5
