"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"7647","1998-2","2410",2,3,"June 30, 1998","VANCOUVER",330,165,2,0,1998,2,"1996219.93",1.65312446309461
"7648","1998-2","2410",4,1,"June 30, 1998","VANCOUVER",53,13,4.07692307692308,0,1998,2,"1996219.93",0.265501807709134
"7649","1998-2","2410",4,2,"June 30, 1998","VANCOUVER",133,25,5.32,0.12,1998,2,"1996219.93",0.666259253307826
"7650","1998-2","2410",4,3,"June 30, 1998","VANCOUVER",919,217,4.23502304147465,0.00921658986175115,1998,2,"1996219.93",4.60370115631498
"7651","1998-2","2410",5,1,"June 30, 1998","VANCOUVER",48,24,2,1.91666666666667,1998,2,"1996219.93",0.240454467359215
"7652","1998-2","2410",5,2,"June 30, 1998","VANCOUVER",1050,26,40.3846153846154,3.73076923076923,1998,2,"1996219.93",5.25994147348283
"7653","1998-2","2410",5,3,"June 30, 1998","VANCOUVER",6980,98,71.2244897959184,10.1530612244898,1998,2,"1996219.93",34.9660871284859
"7654","1998-3","2410",1,1,"September 30, 1998","VANCOUVER",1531,1531,1,0,1998,3,"2003029.82",7.64342090523645
"7655","1998-3","2410",1,2,"September 30, 1998","VANCOUVER",9,9,1,0,1998,3,"2003029.82",0.0449319321666414
"7656","1998-3","2410",1,3,"September 30, 1998","VANCOUVER",30,30,1,0,1998,3,"2003029.82",0.149773107222138
"7657","1998-3","2410",2,1,"September 30, 1998","VANCOUVER",196,98,2,0,1998,3,"2003029.82",0.978517633851302
"7658","1998-3","2410",2,2,"September 30, 1998",NA,6,3,2,0,1998,3,"2003029.82",0.0299546214444276
"7659","1998-3","2410",2,3,"September 30, 1998","VANCOUVER",254,127,2,0,1998,3,"2003029.82",1.26807897448077
"7660","1998-3","2410",4,2,"September 30, 1998","VANCOUVER",45,7,6.42857142857143,0.428571428571429,1998,3,"2003029.82",0.224659660833207
"7661","1998-3","2410",4,3,"September 30, 1998","VANCOUVER",908,197,4.60913705583756,0.101522842639594,1998,3,"2003029.82",4.53313271192338
"7662","1998-3","2410",5,1,"September 30, 1998","VANCOUVER",32,16,2,2,1998,3,"2003029.82",0.159757981036947
"7663","1998-3","2410",5,2,"September 30, 1998","VANCOUVER",910,20,45.5,3.55,1998,3,"2003029.82",4.54311758573819
"7664","1998-3","2410",5,3,"September 30, 1998","VANCOUVER",7304,106,68.9056603773585,10.1603773584906,1998,3,"2003029.82",36.4647591716832
"7665","1998-4","2410",1,1,"December 31, 1998","VANCOUVER",1462,1462,1,0,1998,4,"2009927.3800000001",7.27389464190492
"7666","1998-4","2410",1,2,"December 31, 1998","VANCOUVER",8,8,1,0,1998,4,"2009927.3800000001",0.0398024330610392
"7667","1998-4","2410",1,3,"December 31, 1998","VANCOUVER",35,35,1,0,1998,4,"2009927.3800000001",0.174135644642047
"7668","1998-4","2410",2,1,"December 31, 1998","VANCOUVER",202,101,2,0,1998,4,"2009927.3800000001",1.00501143479124
"7669","1998-4","2410",2,2,"December 31, 1998",NA,6,3,2,0,1998,4,"2009927.3800000001",0.0298518247957794
"7670","1998-4","2410",2,3,"December 31, 1998","VANCOUVER",188,94,2,0,1998,4,"2009927.3800000001",0.935357176934422
"7671","1998-4","2410",4,2,"December 31, 1998","VANCOUVER",77,15,5.13333333333333,0,1998,4,"2009927.3800000001",0.383098418212503
"7672","1998-4","2410",4,3,"December 31, 1998","VANCOUVER",632,138,4.57971014492754,0.188405797101449,1998,4,"2009927.3800000001",3.1443922118221
"7673","1998-4","2410",5,1,"December 31, 1998","VANCOUVER",14,7,2,2,1998,4,"2009927.3800000001",0.0696542578568187
"7674","1998-4","2410",5,2,"December 31, 1998","VANCOUVER",623,12,51.9166666666667,6.16666666666667,1998,4,"2009927.3800000001",3.09961447462843
"7675","1998-4","2410",5,3,"December 31, 1998","VANCOUVER",6503,89,73.0674157303371,10.4831460674157,1998,4,"2009927.3800000001",32.3544027744923
"7676","1999-1","2410",1,1,"March 31, 1999","VANCOUVER",1323,1323,1,0,1999,1,"2016838.69",6.5597710246227
"7677","1999-1","2410",1,2,"March 31, 1999",NA,6,6,1,0,1999,1,"2016838.69",0.0297495284563388
"7678","1999-1","2410",1,3,"March 31, 1999","VANCOUVER",20,20,1,0,1999,1,"2016838.69",0.0991650948544626
"7679","1999-1","2410",2,1,"March 31, 1999","VANCOUVER",124,62,2,0,1999,1,"2016838.69",0.614823588097668
"7680","1999-1","2410",2,2,"March 31, 1999",NA,6,3,2,0,1999,1,"2016838.69",0.0297495284563388
"7681","1999-1","2410",2,3,"March 31, 1999","VANCOUVER",118,59,2,0,1999,1,"2016838.69",0.585074059641329
"7682","1999-1","2410",4,2,"March 31, 1999","VANCOUVER",45,10,4.5,0,1999,1,"2016838.69",0.223121463422541
"7683","1999-1","2410",4,3,"March 31, 1999","VANCOUVER",450,92,4.89130434782609,0.25,1999,1,"2016838.69",2.23121463422541
"7684","1999-1","2410",5,1,"March 31, 1999","VANCOUVER",22,11,2,2.09090909090909,1999,1,"2016838.69",0.109081604339909
"7685","1999-1","2410",5,2,"March 31, 1999","VANCOUVER",754,14,53.8571428571429,4.85714285714286,1999,1,"2016838.69",3.73852407601324
"7686","1999-1","2410",5,3,"March 31, 1999","VANCOUVER",6442,95,67.8105263157895,9.09473684210526,1999,1,"2016838.69",31.9410770526224
"7687","1999-2","2410",1,1,"June 30, 1999","VANCOUVER",1480,1480,1,0,1999,2,"2023763.75",7.31310658173416
"7688","1999-2","2410",1,3,"June 30, 1999","VANCOUVER",12,12,1,0,1999,2,"2023763.75",0.0592954587708175
"7689","1999-2","2410",2,1,"June 30, 1999","VANCOUVER",130,65,2,0,1999,2,"2023763.75",0.642367470017189
"7690","1999-2","2410",2,3,"June 30, 1999","VANCOUVER",88,44,2,0,1999,2,"2023763.75",0.434833364319328
"7691","1999-2","2410",4,2,"June 30, 1999","VANCOUVER",45,10,4.5,0,1999,2,"2023763.75",0.222357970390566
"7692","1999-2","2410",4,3,"June 30, 1999","VANCOUVER",534,106,5.0377358490566,0.169811320754717,1999,2,"2023763.75",2.63864791530138
"7693","1999-2","2410",5,1,"June 30, 1999","VANCOUVER",36,18,2,2,1999,2,"2023763.75",0.177886376312452
"7694","1999-2","2410",5,2,"June 30, 1999","VANCOUVER",842,13,64.7692307692308,7.30769230769231,1999,2,"2023763.75",4.16056469041903
"7695","1999-2","2410",5,3,"June 30, 1999","VANCOUVER",5478,71,77.1549295774648,11.5352112676056,1999,2,"2023763.75",27.0683769288782
"7696","1999-3","2410",1,1,"September 30, 1999","VANCOUVER",1769,1769,1,0,1999,3,"2029870.25",8.7148427344063
"7697","1999-3","2410",1,3,"September 30, 1999","VANCOUVER",5,5,1,0,1999,3,"2029870.25",0.0246321162645741
"7698","1999-3","2410",2,1,"September 30, 1999","VANCOUVER",154,77,2,0,1999,3,"2029870.25",0.758669180948881
"7699","1999-3","2410",2,3,"September 30, 1999","VANCOUVER",114,57,2,0,1999,3,"2029870.25",0.561612250832288
"7700","1999-3","2410",4,2,"September 30, 1999","VANCOUVER",38,7,5.42857142857143,1.71428571428571,1999,3,"2029870.25",0.187204083610763
"7701","1999-3","2410",4,3,"September 30, 1999","VANCOUVER",577,124,4.65322580645161,0.161290322580645,1999,3,"2029870.25",2.84254621693185
"7702","1999-3","2410",5,1,"September 30, 1999","VANCOUVER",32,16,2,2,1999,3,"2029870.25",0.157645544093274
"7703","1999-3","2410",5,2,"September 30, 1999","VANCOUVER",1031,18,57.2777777777778,6.05555555555556,1999,3,"2029870.25",5.07914237375517
"7704","1999-3","2410",5,3,"September 30, 1999","VANCOUVER",3904,56,69.7142857142857,10.1071428571429,1999,3,"2029870.25",19.2327563793794
"7705","1999-4","2410",1,1,"December 31, 1999","VANCOUVER",1558,1558,1,0,1999,4,"2037155.74",7.64791797410639
"7706","1999-4","2410",1,3,"December 31, 1999","VANCOUVER",3,3,1,0,1999,4,"2037155.74",0.014726414584287
"7707","1999-4","2410",2,1,"December 31, 1999","VANCOUVER",132,66,2,0,1999,4,"2037155.74",0.647962241708629
"7708","1999-4","2410",2,3,"December 31, 1999","VANCOUVER",106,53,2,0,1999,4,"2037155.74",0.520333315311474
"7709","1999-4","2410",4,3,"December 31, 1999","VANCOUVER",597,124,4.81451612903226,0.540322580645161,1999,4,"2037155.74",2.93055650227312
"7710","1999-4","2410",5,1,"December 31, 1999","VANCOUVER",38,19,2,2,1999,4,"2037155.74",0.186534584734302
"7711","1999-4","2410",5,2,"December 31, 1999","VANCOUVER",862,18,47.8888888888889,4.77777777777778,1999,4,"2037155.74",4.2313897905518
"7712","1999-4","2410",5,3,"December 31, 1999","VANCOUVER",4024,55,73.1636363636364,10.6545454545455,1999,4,"2037155.74",19.7530307623903
"7713","2000-1","2410",1,1,"March 31, 2000","VANCOUVER",1333,1333,1,0,2000,1,"2044787.91",6.51901350492629
"7714","2000-1","2410",1,3,"March 31, 2000","VANCOUVER",2,2,1,0,2000,1,"2044787.91",0.00978096549876412
"7715","2000-1","2410",2,1,"March 31, 2000","VANCOUVER",136,68,2,0,2000,1,"2044787.91",0.66510565391596
"7716","2000-1","2410",2,3,"March 31, 2000","VANCOUVER",66,33,2,0,2000,1,"2044787.91",0.322771861459216
"7717","2000-1","2410",4,2,"March 31, 2000","VANCOUVER",9,1,9,0,2000,1,"2044787.91",0.0440143447444386
"7718","2000-1","2410",4,3,"March 31, 2000","VANCOUVER",714,141,5.06382978723404,0.517730496453901,2000,1,"2044787.91",3.49180468305879
"7719","2000-1","2410",5,1,"March 31, 2000","VANCOUVER",54,27,2,2,2000,1,"2044787.91",0.264086068466631
"7720","2000-1","2410",5,2,"March 31, 2000","VANCOUVER",574,16,35.875,4,2000,1,"2044787.91",2.8071370981453
"7721","2000-1","2410",5,3,"March 31, 2000","VANCOUVER",3337,52,64.1730769230769,9.82692307692308,2000,1,"2044787.91",16.3195409346879
"7722","2000-2","2410",1,1,"June 30, 2000","VANCOUVER",1453,1453,1,0,2000,2,"2052766.76",7.07825179320421
"7723","2000-2","2410",1,2,"June 30, 2000",NA,4,4,1,0,2000,2,"2052766.76",0.0194858961960199
"7724","2000-2","2410",1,3,"June 30, 2000","VANCOUVER",29,29,1,0,2000,2,"2052766.76",0.141272747421144
"7725","2000-2","2410",2,1,"June 30, 2000","VANCOUVER",194,97,2,0,2000,2,"2052766.76",0.945065965506963
"7726","2000-2","2410",2,3,"June 30, 2000","VANCOUVER",102,51,2,0,2000,2,"2052766.76",0.496890352998506
"7727","2000-2","2410",4,2,"June 30, 2000","VANCOUVER",9,1,9,0,2000,2,"2052766.76",0.0438432664410447
"7728","2000-2","2410",4,3,"June 30, 2000","VANCOUVER",784,157,4.99363057324841,0.872611464968153,2000,2,"2052766.76",3.81923565441989
"7729","2000-2","2410",5,1,"June 30, 2000","VANCOUVER",92,46,2,2,2000,2,"2052766.76",0.448175612508457
"7730","2000-2","2410",5,2,"June 30, 2000","VANCOUVER",983,19,51.7368421052632,4.84210526315789,2000,2,"2052766.76",4.78865899017188
"7731","2000-2","2410",5,3,"June 30, 2000","VANCOUVER",2916,47,62.0425531914894,9.63829787234043,2000,2,"2052766.76",14.2052183268985
"7732","2000-3","2410",1,1,"September 30, 2000","VANCOUVER",1564,1564,1,0,2000,3,"2063473.23",7.57945379305938
"7733","2000-3","2410",1,3,"September 30, 2000","VANCOUVER",38,38,1,0,2000,3,"2063473.23",0.184155526941341
"7734","2000-3","2410",2,1,"September 30, 2000","VANCOUVER",232,116,2,0,2000,3,"2063473.23",1.12431795395766
"7735","2000-3","2410",2,3,"September 30, 2000","VANCOUVER",94,47,2,0,2000,3,"2063473.23",0.455542619275948
"7736","2000-3","2410",4,3,"September 30, 2000","VANCOUVER",877,183,4.79234972677596,1.0655737704918,2000,3,"2063473.23",4.25011571388304
"7737","2000-3","2410",5,1,"September 30, 2000","VANCOUVER",98,49,2,2,2000,3,"2063473.23",0.474927411585562
"7738","2000-3","2410",5,2,"September 30, 2000","VANCOUVER",1082,18,60.1111111111111,4.94444444444444,2000,3,"2063473.23",5.2435863197508
"7739","2000-3","2410",5,3,"September 30, 2000","VANCOUVER",2433,42,57.9285714285714,9.66666666666667,2000,3,"2063473.23",11.7907999223232
"7740","2000-4","2410",1,0,"December 31, 2000","VANCOUVER",4,4,1,0,2000,4,"2071193.06",0.0193125405702161
"7741","2000-4","2410",1,1,"December 31, 2000","VANCOUVER",1361,1361,1,0,2000,4,"2071193.06",6.57109192901602
"7742","2000-4","2410",1,2,"December 31, 2000","VANCOUVER",1,1,1,0,2000,4,"2071193.06",0.00482813514255402
"7743","2000-4","2410",1,3,"December 31, 2000","VANCOUVER",29,29,1,0,2000,4,"2071193.06",0.140015919134067
"7744","2000-4","2410",2,1,"December 31, 2000","VANCOUVER",174,88,1.97727272727273,0,2000,4,"2071193.06",0.8400955148044
"7745","2000-4","2410",2,3,"December 31, 2000","VANCOUVER",106,53,2,0,2000,4,"2071193.06",0.511782325110726
"7746","2000-4","2410",4,1,"December 31, 2000","VANCOUVER",4,1,4,2,2000,4,"2071193.06",0.0193125405702161
"7747","2000-4","2410",4,3,"December 31, 2000","VANCOUVER",823,159,5.17610062893082,1.25786163522013,2000,4,"2071193.06",3.97355522232196
"7748","2000-4","2410",4,4,"December 31, 2000","VANCOUVER",19,3,6.33333333333333,0,2000,4,"2071193.06",0.0917345677085264
"7749","2000-4","2410",5,0,"December 31, 2000","VANCOUVER",2,1,2,0,2000,4,"2071193.06",0.00965627028510804
"7750","2000-4","2410",5,1,"December 31, 2000","VANCOUVER",76,38,2,2,2000,4,"2071193.06",0.366938270834106
"7751","2000-4","2410",5,2,"December 31, 2000","VANCOUVER",1111,18,61.7222222222222,5.38888888888889,2000,4,"2071193.06",5.36405814337752
"7752","2000-4","2410",5,3,"December 31, 2000","VANCOUVER",2691,39,69,9.64102564102564,2000,4,"2071193.06",12.9925116686129
"7753","2000-4","2410",5,4,"December 31, 2000","VANCOUVER",10,2,5,3,2000,4,"2071193.06",0.0482813514255402
"7754","2001-1","2410",1,1,"March 31, 2001","VANCOUVER",1268,1268,1,0,2001,1,"2078307.19",6.10111924792023
"7755","2001-1","2410",1,3,"March 31, 2001","VANCOUVER",25,25,1,0,2001,1,"2078307.19",0.120290205992118
"7756","2001-1","2410",2,1,"March 31, 2001","VANCOUVER",136,68,2,0,2001,1,"2078307.19",0.654378720597122
"7757","2001-1","2410",2,2,"March 31, 2001","VANCOUVER",4,2,2,0,2001,1,"2078307.19",0.0192464329587389
"7758","2001-1","2410",2,3,"March 31, 2001","VANCOUVER",98,49,2,0,2001,1,"2078307.19",0.471537607489103
"7759","2001-1","2410",4,2,"March 31, 2001","VANCOUVER",201,40,5.025,2.05,2001,1,"2078307.19",0.967133256176629
"7760","2001-1","2410",4,3,"March 31, 2001","VANCOUVER",659,130,5.06923076923077,0.661538461538462,2001,1,"2078307.19",3.17084982995223
"7761","2001-1","2410",4,4,"March 31, 2001","VANCOUVER",19,3,6.33333333333333,0,2001,1,"2078307.19",0.0914205565540097
"7762","2001-1","2410",5,1,"March 31, 2001","VANCOUVER",74,37,2,1.94594594594595,2001,1,"2078307.19",0.356059009736669
"7763","2001-1","2410",5,2,"March 31, 2001","VANCOUVER",1487,24,61.9583333333333,5.79166666666667,2001,1,"2078307.19",7.15486145241118
"7764","2001-1","2410",5,3,"March 31, 2001","VANCOUVER",2805,40,70.125,10.225,2001,1,"2078307.19",13.4965611123156
"7765","2001-1","2410",5,4,"March 31, 2001","VANCOUVER",49,3,16.3333333333333,3.33333333333333,2001,1,"2078307.19",0.235768803744551
"7766","2001-2","2410",1,1,"June 30, 2001","VANCOUVER",1363,1363,1,0,2001,2,"2084815.6199999999",6.53774840769852
"7767","2001-2","2410",1,3,"June 30, 2001","VANCOUVER",50,50,1,0,2001,2,"2084815.6199999999",0.239829361984538
"7768","2001-2","2410",2,1,"June 30, 2001","VANCOUVER",194,97,2,0,2001,2,"2084815.6199999999",0.930537924500009
"7769","2001-2","2410",2,2,"June 30, 2001","VANCOUVER",18,9,2,0,2001,2,"2084815.6199999999",0.0863385703144339
"7770","2001-2","2410",2,3,"June 30, 2001","VANCOUVER",78,39,2,0,2001,2,"2084815.6199999999",0.37413380469588
"7771","2001-2","2410",2,4,"June 30, 2001","VANCOUVER",2,1,2,0,2001,2,"2084815.6199999999",0.00959317447938154
"7772","2001-2","2410",4,2,"June 30, 2001","VANCOUVER",112,21,5.33333333333333,1,2001,2,"2084815.6199999999",0.537217770845366
"7773","2001-2","2410",4,3,"June 30, 2001","VANCOUVER",620,125,4.96,0.536,2001,2,"2084815.6199999999",2.97388408860828
"7774","2001-2","2410",4,4,"June 30, 2001","VANCOUVER",55,9,6.11111111111111,0,2001,2,"2084815.6199999999",0.263812298182992
"7775","2001-2","2410",5,1,"June 30, 2001","VANCOUVER",82,41,2,2,2001,2,"2084815.6199999999",0.393320153654643
"7776","2001-2","2410",5,2,"June 30, 2001","VANCOUVER",2185,32,68.28125,6.28125,2001,2,"2084815.6199999999",10.4805431187243
"7777","2001-2","2410",5,3,"June 30, 2001","VANCOUVER",3342,39,85.6923076923077,12.025641025641,2001,2,"2084815.6199999999",16.0301945550466
"7778","2001-2","2410",5,4,"June 30, 2001","VANCOUVER",89,4,22.25,3.5,2001,2,"2084815.6199999999",0.426896264332478
"7779","2001-3","2410",1,1,"September 30, 2001","VANCOUVER",1550,1550,1,0,2001,3,"2090172.3299999998",7.41565648799877
"7780","2001-3","2410",1,3,"September 30, 2001","VANCOUVER",71,71,1,0,2001,3,"2090172.3299999998",0.339684910095427
"7781","2001-3","2410",2,1,"September 30, 2001","VANCOUVER",258,129,2,0,2001,3,"2090172.3299999998",1.23434798316367
"7782","2001-3","2410",2,2,"September 30, 2001","VANCOUVER",2,1,2,0,2001,3,"2090172.3299999998",0.0095685890167726
"7783","2001-3","2410",2,3,"September 30, 2001","VANCOUVER",90,45,2,0,2001,3,"2090172.3299999998",0.430586505754767
"7784","2001-3","2410",2,4,"September 30, 2001","VANCOUVER",2,1,2,0,2001,3,"2090172.3299999998",0.0095685890167726
"7785","2001-3","2410",4,2,"September 30, 2001","VANCOUVER",62,9,6.88888888888889,0.888888888888889,2001,3,"2090172.3299999998",0.296626259519951
"7786","2001-3","2410",4,3,"September 30, 2001","VANCOUVER",533,122,4.36885245901639,0.352459016393443,2001,3,"2090172.3299999998",2.5500289729699
"7787","2001-3","2410",4,4,"September 30, 2001","VANCOUVER",43,8,5.375,0,2001,3,"2090172.3299999998",0.205724663860611
"7788","2001-3","2410",5,1,"September 30, 2001","VANCOUVER",100,50,2,2,2001,3,"2090172.3299999998",0.47842945083863
"7789","2001-3","2410",5,2,"September 30, 2001","VANCOUVER",2204,26,84.7692307692308,8.42307692307692,2001,3,"2090172.3299999998",10.5445850964834
"7790","2001-3","2410",5,3,"September 30, 2001","VANCOUVER",3571,38,93.9736842105263,13.3947368421053,2001,3,"2090172.3299999998",17.0847156894475
"7791","2001-3","2410",5,4,"September 30, 2001","VANCOUVER",176,3,58.6666666666667,6,2001,3,"2090172.3299999998",0.842035833475989
"7792","2001-4","2410",1,1,"December 31, 2001","VANCOUVER",1600,1600,1,0,2001,4,"2095687.7599999998",7.63472512718212
"7793","2001-4","2410",1,3,"December 31, 2001","VANCOUVER",67,67,1,0,2001,4,"2095687.7599999998",0.319704114700751
"7794","2001-4","2410",2,1,"December 31, 2001","VANCOUVER",256,128,2,0,2001,4,"2095687.7599999998",1.22155602034914
"7795","2001-4","2410",2,2,"December 31, 2001","VANCOUVER",4,2,2,0,2001,4,"2095687.7599999998",0.0190868128179553
"7796","2001-4","2410",2,3,"December 31, 2001","VANCOUVER",88,44,2,0,2001,4,"2095687.7599999998",0.419909881995016
"7797","2001-4","2410",4,2,"December 31, 2001","VANCOUVER",128,27,4.74074074074074,0.407407407407407,2001,4,"2095687.7599999998",0.610778010174569
"7798","2001-4","2410",4,3,"December 31, 2001","VANCOUVER",611,137,4.45985401459854,0.211678832116788,2001,4,"2095687.7599999998",2.91551065794267
"7799","2001-4","2410",4,4,"December 31, 2001","VANCOUVER",32,5,6.4,0,2001,4,"2095687.7599999998",0.152694502543642
"7800","2001-4","2410",5,1,"December 31, 2001","VANCOUVER",134,67,2,2,2001,4,"2095687.7599999998",0.639408229401502
"7801","2001-4","2410",5,2,"December 31, 2001","VANCOUVER",2619,29,90.3103448275862,9.24137931034483,2001,4,"2095687.7599999998",12.4970906925562
"7802","2001-4","2410",5,3,"December 31, 2001","VANCOUVER",3422,40,85.55,12.225,2001,4,"2095687.7599999998",16.3287683657607
"7803","2001-4","2410",5,4,"December 31, 2001","VANCOUVER",176,3,58.6666666666667,6,2001,4,"2095687.7599999998",0.839819763990033
"7804","2002-1","2410",1,1,"March 31, 2002","VANCOUVER",1484,1484,1,0,2002,1,"2100815.9",7.06392216471705
"7805","2002-1","2410",1,3,"March 31, 2002","VANCOUVER",66,66,1,0,2002,1,"2100815.9",0.31416365422596
"7806","2002-1","2410",2,1,"March 31, 2002","VANCOUVER",126,63,2,0,2002,1,"2100815.9",0.599766976249561
"7807","2002-1","2410",2,2,"March 31, 2002","VANCOUVER",4,2,2,0,2002,1,"2100815.9",0.01904022146824
"7808","2002-1","2410",2,3,"March 31, 2002","VANCOUVER",160,80,2,0,2002,1,"2100815.9",0.761608858729601
"7809","2002-1","2410",4,2,"March 31, 2002","VANCOUVER",165,36,4.58333333333333,0.388888888888889,2002,1,"2100815.9",0.785409135564901
"7810","2002-1","2410",4,3,"March 31, 2002","VANCOUVER",600,128,4.6875,0.515625,2002,1,"2100815.9",2.856033220236
"7811","2002-1","2410",5,1,"March 31, 2002","VANCOUVER",130,65,2,2,2002,1,"2100815.9",0.618807197717801
"7812","2002-1","2410",5,2,"March 31, 2002","VANCOUVER",2958,28,105.642857142857,11.1428571428571,2002,1,"2100815.9",14.0802437757635
"7813","2002-1","2410",5,3,"March 31, 2002","VANCOUVER",3231,42,76.9285714285714,11.9047619047619,2002,1,"2100815.9",15.3797388909709
"7814","2002-1","2410",5,4,"March 31, 2002","VANCOUVER",148,2,74,6.5,2002,1,"2100815.9",0.704488194324881
"7815","2002-2","2410",1,1,"June 30, 2002","VANCOUVER",2108,2108,1,0,2002,2,"2105556.74",10.0116038668234
"7816","2002-2","2410",1,2,"June 30, 2002","VANCOUVER",1,1,1,0,2002,2,"2105556.74",0.00474933769773404
"7817","2002-2","2410",1,3,"June 30, 2002","VANCOUVER",89,89,1,0,2002,2,"2105556.74",0.42269105509833
"7818","2002-2","2410",2,1,"June 30, 2002","VANCOUVER",176,88,2,0,2002,2,"2105556.74",0.835883434801192
"7819","2002-2","2410",2,3,"June 30, 2002","VANCOUVER",186,93,2,0,2002,2,"2105556.74",0.883376811778532
"7820","2002-2","2410",4,2,"June 30, 2002","VANCOUVER",103,20,5.15,0.7,2002,2,"2105556.74",0.489181782866607
"7821","2002-2","2410",4,3,"June 30, 2002","VANCOUVER",878,189,4.64550264550265,0.624338624338624,2002,2,"2105556.74",4.16991849861049
"7822","2002-2","2410",5,1,"June 30, 2002","VANCOUVER",160,80,2,2,2002,2,"2105556.74",0.759894031637447
"7823","2002-2","2410",5,2,"June 30, 2002","VANCOUVER",2624,28,93.7142857142857,9.89285714285714,2002,2,"2105556.74",12.4622621188541
"7824","2002-2","2410",5,3,"June 30, 2002","VANCOUVER",4151,54,76.8703703703704,11.8703703703704,2002,2,"2105556.74",19.714500783294
"7825","2002-2","2410",5,4,"June 30, 2002","VANCOUVER",51,1,51,3,2002,2,"2105556.74",0.242216222584436
"7826","2002-3","2410",1,1,"September 30, 2002","VANCOUVER",2352,2352,1,0,2002,3,"2108903.15",11.1527169941398
"7827","2002-3","2410",1,2,"September 30, 2002","VANCOUVER",3,3,1,0,2002,3,"2108903.15",0.01422540432926
"7828","2002-3","2410",1,3,"September 30, 2002","VANCOUVER",41,41,1,0,2002,3,"2108903.15",0.194413859166553
"7829","2002-3","2410",2,1,"September 30, 2002","VANCOUVER",250,125,2,0,2002,3,"2108903.15",1.18545036077166
"7830","2002-3","2410",2,3,"September 30, 2002","VANCOUVER",194,97,2,0,2002,3,"2108903.15",0.919909479958812
"7831","2002-3","2410",4,2,"September 30, 2002","VANCOUVER",73,14,5.21428571428571,1.42857142857143,2002,3,"2108903.15",0.346151505345326
"7832","2002-3","2410",4,3,"September 30, 2002","VANCOUVER",1117,234,4.77350427350427,0.670940170940171,2002,3,"2108903.15",5.2965922119278
"7833","2002-3","2410",5,1,"September 30, 2002","VANCOUVER",154,77,2,2,2002,3,"2108903.15",0.730237422235345
"7834","2002-3","2410",5,2,"September 30, 2002","VANCOUVER",2338,26,89.9230769230769,8.84615384615385,2002,3,"2108903.15",11.0863317739366
"7835","2002-3","2410",5,3,"September 30, 2002","VANCOUVER",4861,72,67.5138888888889,10.8194444444444,2002,3,"2108903.15",23.0498968148442
"7836","2002-3","2410",5,4,"September 30, 2002","VANCOUVER",51,1,51,3,2002,3,"2108903.15",0.24183187359742
"7837","2002-4","2410",1,1,"December 31, 2002","VANCOUVER",2516,2516,1,0,2002,4,"2113272.2600000002",11.9057068396857
"7838","2002-4","2410",1,2,"December 31, 2002","VANCOUVER",6,6,1,0,2002,4,"2113272.2600000002",0.028391987694004
"7839","2002-4","2410",1,3,"December 31, 2002","VANCOUVER",60,60,1,0,2002,4,"2113272.2600000002",0.28391987694004
"7840","2002-4","2410",2,1,"December 31, 2002","VANCOUVER",214,107,2,0,2002,4,"2113272.2600000002",1.01264756108614
"7841","2002-4","2410",2,2,"December 31, 2002","VANCOUVER",22,11,2,0,2002,4,"2113272.2600000002",0.104103954878015
"7842","2002-4","2410",2,3,"December 31, 2002","VANCOUVER",174,87,2,0,2002,4,"2113272.2600000002",0.823367643126116
"7843","2002-4","2410",4,2,"December 31, 2002","VANCOUVER",47,9,5.22222222222222,2,2002,4,"2113272.2600000002",0.222403903603031
"7844","2002-4","2410",4,3,"December 31, 2002","VANCOUVER",1132,225,5.03111111111111,0.786666666666667,2002,4,"2113272.2600000002",5.35662167826875
"7845","2002-4","2410",5,1,"December 31, 2002","VANCOUVER",168,84,2,2,2002,4,"2113272.2600000002",0.794975655432112
"7846","2002-4","2410",5,2,"December 31, 2002","VANCOUVER",1600,20,80,6.55,2002,4,"2113272.2600000002",7.57119671840106
"7847","2002-4","2410",5,3,"December 31, 2002","VANCOUVER",5002,76,65.8157894736842,10.3289473684211,2002,4,"2113272.2600000002",23.6694537409013
"7848","2003-1","2410",1,1,"March 31, 2003","VANCOUVER",2502,2502,1,0,2003,1,"2117656.94",11.8149448701545
"7849","2003-1","2410",1,2,"March 31, 2003","VANCOUVER",1,1,1,0,2003,1,"2117656.94",0.00472220018791146
"7850","2003-1","2410",1,3,"March 31, 2003","VANCOUVER",164,164,1,0,2003,1,"2117656.94",0.774440830817479
"7851","2003-1","2410",2,1,"March 31, 2003","VANCOUVER",218,109,2,0,2003,1,"2117656.94",1.0294396409647
"7852","2003-1","2410",2,2,"March 31, 2003","VANCOUVER",22,11,2,0,2003,1,"2117656.94",0.103888404134052
"7853","2003-1","2410",2,3,"March 31, 2003","VANCOUVER",198,99,2,0,2003,1,"2117656.94",0.934995637206468
"7854","2003-1","2410",4,2,"March 31, 2003","VANCOUVER",34,7,4.85714285714286,0.428571428571429,2003,1,"2117656.94",0.16055480638899
"7855","2003-1","2410",4,3,"March 31, 2003","VANCOUVER",1262,238,5.30252100840336,0.857142857142857,2003,1,"2117656.94",5.95941663714426
"7856","2003-1","2410",5,1,"March 31, 2003","VANCOUVER",128,64,2,2,2003,1,"2117656.94",0.604441624052666
