"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"13942","2013-2","1490","S4P","June 30, 2013","REGINA",10,10,1,0
"13943","2013-2","1490","S4S","June 30, 2013","REGINA",6,1,6,3
"13944","2013-2","1490","S4T","June 30, 2013","REGINA",65,48,1.35416666666667,0.291666666666667
"13945","2013-2","1490","S4V","June 30, 2013","REGINA",25,25,1,0
"13946","2013-2","1490","S4X","June 30, 2013","REGINA",12,12,1,0
"13947","2013-2","1490","nan","June 30, 2013","REGINA",4,4,1,0
"13948","2013-2","1700","S0K","June 30, 2013","SASKATOON",1,1,1,0
"13949","2013-2","1700","S7H","June 30, 2013","SASKATOON",15,7,2.14285714285714,0.857142857142857
"13950","2013-2","1700","S7J","June 30, 2013","SASKATOON",11,6,1.83333333333333,0
"13951","2013-2","1700","S7K","June 30, 2013","SASKATOON",2,2,1,0
"13952","2013-2","1700","S7L","June 30, 2013","SASKATOON",53,29,1.82758620689655,0.137931034482759
"13953","2013-2","1700","S7M","June 30, 2013","SASKATOON",5,3,1.66666666666667,1
"13954","2013-2","1700","S7N","June 30, 2013","SASKATOON",3,2,1.5,0
"13955","2013-2","1700","S7S","June 30, 2013","SASKATOON",59,59,1,0
"13956","2013-2","1700","S7T","June 30, 2013","SASKATOON",50,49,1.02040816326531,0
"13957","2013-2","1700","S7V","June 30, 2013","SASKATOON",74,48,1.54166666666667,0.0625
"13958","2013-2","1700","S7W","June 30, 2013","SASKATOON",84,19,4.42105263157895,1.15789473684211
"13959","2013-2","1700","nan","June 30, 2013","SASKATOON",142,73,1.94520547945205,0.301369863013699
"13960","2013-2","2270","L0G","June 30, 2013","TORONTO",6,6,1,0
"13961","2013-2","2270","L1S","June 30, 2013","TORONTO",1,1,1,0
"13962","2013-2","2270","L1T","June 30, 2013","TORONTO",1,1,1,0
"13963","2013-2","2270","L1W","June 30, 2013","TORONTO",9,1,9,16
"13964","2013-2","2270","L3T","June 30, 2013","TORONTO",1,1,1,0
"13965","2013-2","2270","L3X","June 30, 2013","TORONTO",1,1,1,0
"13966","2013-2","2270","L4A","June 30, 2013","TORONTO",1,1,1,0
"13967","2013-2","2270","L4C","June 30, 2013","TORONTO",2,1,2,0
"13968","2013-2","2270","L4E","June 30, 2013","TORONTO",4,2,2,0
"13969","2013-2","2270","L4G","June 30, 2013","TORONTO",47,16,2.9375,0
"13970","2013-2","2270","L4J","June 30, 2013","TORONTO",4,1,4,19
"13971","2013-2","2270","L4L","June 30, 2013","TORONTO",9,3,3,4
"13972","2013-2","2270","L4S","June 30, 2013","TORONTO",1,1,1,0
"13973","2013-2","2270","L4W","June 30, 2013","TORONTO",2,1,2,0
"13974","2013-2","2270","L5B","June 30, 2013","TORONTO",3,1,3,31
"13975","2013-2","2270","L6A","June 30, 2013","TORONTO",1,1,1,0
"13976","2013-2","2270","L6C","June 30, 2013","TORONTO",1,1,1,0
"13977","2013-2","2270","L6E","June 30, 2013","TORONTO",1,1,1,0
"13978","2013-2","2270","L6H","June 30, 2013","TORONTO",1,1,1,0
"13979","2013-2","2270","L6J","June 30, 2013","TORONTO",3,3,1,0
"13980","2013-2","2270","L6K","June 30, 2013","TORONTO",2,2,1,0
"13981","2013-2","2270","L6L","June 30, 2013","TORONTO",4,4,1,0
"13982","2013-2","2270","L6X","June 30, 2013","TORONTO",25,1,25,27
"13983","2013-2","2270","L6Y","June 30, 2013","TORONTO",1,1,1,0
"13984","2013-2","2270","L7B","June 30, 2013","TORONTO",16,1,16,4
"13985","2013-2","2270","L7C","June 30, 2013","TORONTO",6,5,1.2,0
"13986","2013-2","2270","L7K","June 30, 2013","TORONTO",19,3,6.33333333333333,0
"13987","2013-2","2270","L9W","June 30, 2013","TORONTO",18,3,6,0
"13988","2013-2","2270","M1C","June 30, 2013","TORONTO",2,2,1,0
"13989","2013-2","2270","M1H","June 30, 2013","TORONTO",42,1,42,26
"13990","2013-2","2270","M1K","June 30, 2013","TORONTO",5,5,1,0
"13991","2013-2","2270","M1L","June 30, 2013","TORONTO",7,1,7,3
"13992","2013-2","2270","M1M","June 30, 2013","TORONTO",3,3,1,0
"13993","2013-2","2270","M1N","June 30, 2013","TORONTO",5,5,1,0
"13994","2013-2","2270","M1S","June 30, 2013","TORONTO",40,2,20,31
"13995","2013-2","2270","M2J","June 30, 2013","TORONTO",45,2,22.5,24.5
"13996","2013-2","2270","M2K","June 30, 2013","TORONTO",10,2,5,4.5
"13997","2013-2","2270","M2M","June 30, 2013","TORONTO",30,3,10,8.66666666666667
"13998","2013-2","2270","M2N","June 30, 2013","TORONTO",11,11,1,0
"13999","2013-2","2270","M2P","June 30, 2013","TORONTO",7,7,1,0
"14000","2013-2","2270","M2R","June 30, 2013","TORONTO",1,1,1,0
"14001","2013-2","2270","M3B","June 30, 2013","TORONTO",1,1,1,0
"14002","2013-2","2270","M3C","June 30, 2013","TORONTO",7,1,7,7
"14003","2013-2","2270","M3H","June 30, 2013","TORONTO",30,3,10,5.33333333333333
"14004","2013-2","2270","M3K","June 30, 2013","TORONTO",1,1,1,0
"14005","2013-2","2270","M3L","June 30, 2013","TORONTO",15,9,1.66666666666667,0
"14006","2013-2","2270","M4B","June 30, 2013","TORONTO",1,1,1,0
"14007","2013-2","2270","M4C","June 30, 2013","TORONTO",5,3,1.66666666666667,0
"14008","2013-2","2270","M4E","June 30, 2013","TORONTO",5,2,2.5,0
"14009","2013-2","2270","M4G","June 30, 2013","TORONTO",1,1,1,0
"14010","2013-2","2270","M4H","June 30, 2013","TORONTO",10,2,5,14
"14011","2013-2","2270","M4J","June 30, 2013","TORONTO",3,4,0.75,0
"14012","2013-2","2270","M4K","June 30, 2013","TORONTO",1,1,1,0
"14013","2013-2","2270","M4M","June 30, 2013","TORONTO",20,1,20,9
"14014","2013-2","2270","M4N","June 30, 2013","TORONTO",2,2,1,0
"14015","2013-2","2270","M4P","June 30, 2013","TORONTO",2,1,2,0
"14016","2013-2","2270","M4S","June 30, 2013","TORONTO",1,1,1,0
"14017","2013-2","2270","M4V","June 30, 2013","TORONTO",4,3,1.33333333333333,0
"14018","2013-2","2270","M4Y","June 30, 2013","TORONTO",15,2,7.5,41
"14019","2013-2","2270","M5A","June 30, 2013","TORONTO",8,1,8,30
"14020","2013-2","2270","M5H","June 30, 2013","TORONTO",24,1,24,65
"14021","2013-2","2270","M5M","June 30, 2013","TORONTO",24,10,2.4,0.6
"14022","2013-2","2270","M5N","June 30, 2013","TORONTO",3,3,1,0
"14023","2013-2","2270","M5P","June 30, 2013","TORONTO",2,2,1,0
"14024","2013-2","2270","M5R","June 30, 2013","TORONTO",5,5,1,0
"14025","2013-2","2270","M5S","June 30, 2013","TORONTO",17,2,8.5,17.5
"14026","2013-2","2270","M5V","June 30, 2013","TORONTO",36,3,12,20
"14027","2013-2","2270","M6A","June 30, 2013","TORONTO",1,1,1,0
"14028","2013-2","2270","M6G","June 30, 2013","TORONTO",3,2,1.5,9.5
"14029","2013-2","2270","M6J","June 30, 2013","TORONTO",13,1,13,11
"14030","2013-2","2270","M6N","June 30, 2013","TORONTO",2,2,1,0
"14031","2013-2","2270","M8V","June 30, 2013","TORONTO",33,3,11,35.3333333333333
"14032","2013-2","2270","M8Y","June 30, 2013","TORONTO",23,1,23,27
"14033","2013-2","2270","M9A","June 30, 2013","TORONTO",13,3,4.33333333333333,14.6666666666667
"14034","2013-2","2270","M9B","June 30, 2013","TORONTO",15,2,7.5,11
"14035","2013-2","2270","M9M","June 30, 2013","TORONTO",13,3,4.33333333333333,1.33333333333333
"14036","2013-2","2270","nan","June 30, 2013","TORONTO",591,82,7.20731707317073,7.74390243902439
"14037","2013-2","2410","V0N","June 30, 2013","VANCOUVER",5,4,1.25,0.5
"14038","2013-2","2410","V1M","June 30, 2013","VANCOUVER",6,5,1.2,0
"14039","2013-2","2410","V2W","June 30, 2013","VANCOUVER",7,7,1,0
"14040","2013-2","2410","V2X","June 30, 2013","VANCOUVER",72,8,9,0.5
"14041","2013-2","2410","V2Y","June 30, 2013","VANCOUVER",68,48,1.41666666666667,0.375
"14042","2013-2","2410","V2Z","June 30, 2013","VANCOUVER",34,4,8.5,1
"14043","2013-2","2410","V3A","June 30, 2013","VANCOUVER",31,5,6.2,3.2
"14044","2013-2","2410","V3B","June 30, 2013","VANCOUVER",159,16,9.9375,6.5
"14045","2013-2","2410","V3C","June 30, 2013","VANCOUVER",65,7,9.28571428571429,2.28571428571429
"14046","2013-2","2410","V3E","June 30, 2013","VANCOUVER",91,49,1.85714285714286,1.08163265306122
"14047","2013-2","2410","V3H","June 30, 2013","VANCOUVER",47,9,5.22222222222222,2.66666666666667
"14048","2013-2","2410","V3J","June 30, 2013","VANCOUVER",10,8,1.25,0.25
"14049","2013-2","2410","V3K","June 30, 2013","VANCOUVER",40,21,1.9047619047619,0
"14050","2013-2","2410","V3L","June 30, 2013","VANCOUVER",34,9,3.77777777777778,3.77777777777778
"14051","2013-2","2410","V3M","June 30, 2013","VANCOUVER",37,20,1.85,0.9
"14052","2013-2","2410","V3N","June 30, 2013","VANCOUVER",86,33,2.60606060606061,0.666666666666667
"14053","2013-2","2410","V3R","June 30, 2013","VANCOUVER",18,11,1.63636363636364,0
"14054","2013-2","2410","V3S","June 30, 2013","VANCOUVER",75,54,1.38888888888889,0.222222222222222
"14055","2013-2","2410","V3T","June 30, 2013","VANCOUVER",141,13,10.8461538461538,11.6153846153846
"14056","2013-2","2410","V3V","June 30, 2013","VANCOUVER",27,22,1.22727272727273,0.0909090909090909
"14057","2013-2","2410","V3W","June 30, 2013","VANCOUVER",43,23,1.8695652173913,0.434782608695652
"14058","2013-2","2410","V3X","June 30, 2013","VANCOUVER",95,52,1.82692307692308,0.461538461538462
"14059","2013-2","2410","V3Y","June 30, 2013","VANCOUVER",8,7,1.14285714285714,0
"14060","2013-2","2410","V4A","June 30, 2013","VANCOUVER",36,16,2.25,0.5
"14061","2013-2","2410","V4B","June 30, 2013","VANCOUVER",63,15,4.2,1.6
"14062","2013-2","2410","V4C","June 30, 2013","VANCOUVER",11,5,2.2,0.8
"14063","2013-2","2410","V4K","June 30, 2013","VANCOUVER",23,13,1.76923076923077,0.538461538461538
"14064","2013-2","2410","V4L","June 30, 2013","VANCOUVER",1,1,1,0
"14065","2013-2","2410","V4M","June 30, 2013","VANCOUVER",6,6,1,0
"14066","2013-2","2410","V4N","June 30, 2013","VANCOUVER",88,49,1.79591836734694,0.285714285714286
"14067","2013-2","2410","V4P","June 30, 2013","VANCOUVER",27,21,1.28571428571429,0
"14068","2013-2","2410","V4R","June 30, 2013","VANCOUVER",94,89,1.0561797752809,0
"14069","2013-2","2410","V4W","June 30, 2013","VANCOUVER",1,1,1,0
"14070","2013-2","2410","V5A","June 30, 2013","VANCOUVER",35,15,2.33333333333333,0.8
"14071","2013-2","2410","V5B","June 30, 2013","VANCOUVER",21,21,1,0
"14072","2013-2","2410","V5C","June 30, 2013","VANCOUVER",51,18,2.83333333333333,1.66666666666667
"14073","2013-2","2410","V5E","June 30, 2013","VANCOUVER",4,4,1,0
"14074","2013-2","2410","V5G","June 30, 2013","VANCOUVER",84,41,2.04878048780488,2.39024390243902
"14075","2013-2","2410","V5H","June 30, 2013","VANCOUVER",34,15,2.26666666666667,2.73333333333333
"14076","2013-2","2410","V5J","June 30, 2013","VANCOUVER",50,22,2.27272727272727,0.818181818181818
"14077","2013-2","2410","V5K","June 30, 2013","VANCOUVER",26,19,1.36842105263158,0.315789473684211
"14078","2013-2","2410","V5L","June 30, 2013","VANCOUVER",20,9,2.22222222222222,2.11111111111111
"14079","2013-2","2410","V5M","June 30, 2013","VANCOUVER",25,23,1.08695652173913,0.173913043478261
"14080","2013-2","2410","V5N","June 30, 2013","VANCOUVER",55,16,3.4375,1.1875
"14081","2013-2","2410","V5P","June 30, 2013","VANCOUVER",24,21,1.14285714285714,0.380952380952381
"14082","2013-2","2410","V5R","June 30, 2013","VANCOUVER",23,18,1.27777777777778,0.333333333333333
"14083","2013-2","2410","V5S","June 30, 2013","VANCOUVER",20,19,1.05263157894737,0.105263157894737
"14084","2013-2","2410","V5T","June 30, 2013","VANCOUVER",19,10,1.9,2.2
"14085","2013-2","2410","V5V","June 30, 2013","VANCOUVER",55,18,3.05555555555556,0.888888888888889
"14086","2013-2","2410","V5W","June 30, 2013","VANCOUVER",40,35,1.14285714285714,0.228571428571429
"14087","2013-2","2410","V5X","June 30, 2013","VANCOUVER",41,35,1.17142857142857,0.285714285714286
"14088","2013-2","2410","V5Y","June 30, 2013","VANCOUVER",252,32,7.875,5.3125
"14089","2013-2","2410","V5Z","June 30, 2013","VANCOUVER",15,14,1.07142857142857,0.214285714285714
"14090","2013-2","2410","V6A","June 30, 2013","VANCOUVER",5,5,1,0
"14091","2013-2","2410","V6C","June 30, 2013","VANCOUVER",13,2,6.5,29.5
"14092","2013-2","2410","V6H","June 30, 2013","VANCOUVER",22,13,1.69230769230769,0.461538461538462
"14093","2013-2","2410","V6J","June 30, 2013","VANCOUVER",17,11,1.54545454545455,0.545454545454545
"14094","2013-2","2410","V6K","June 30, 2013","VANCOUVER",61,24,2.54166666666667,1.16666666666667
"14095","2013-2","2410","V6L","June 30, 2013","VANCOUVER",17,16,1.0625,0.125
"14096","2013-2","2410","V6M","June 30, 2013","VANCOUVER",29,24,1.20833333333333,0.208333333333333
"14097","2013-2","2410","V6N","June 30, 2013","VANCOUVER",55,52,1.05769230769231,0.115384615384615
"14098","2013-2","2410","V6P","June 30, 2013","VANCOUVER",34,29,1.17241379310345,0.172413793103448
"14099","2013-2","2410","V6R","June 30, 2013","VANCOUVER",30,28,1.07142857142857,0.107142857142857
"14100","2013-2","2410","V6S","June 30, 2013","VANCOUVER",24,21,1.14285714285714,0.238095238095238
"14101","2013-2","2410","V6V","June 30, 2013","VANCOUVER",8,6,1.33333333333333,0.666666666666667
"14102","2013-2","2410","V6W","June 30, 2013","VANCOUVER",2,1,2,2
"14103","2013-2","2410","V6X","June 30, 2013","VANCOUVER",43,19,2.26315789473684,0.842105263157895
"14104","2013-2","2410","V6Y","June 30, 2013","VANCOUVER",93,32,2.90625,1.6875
"14105","2013-2","2410","V7A","June 30, 2013","VANCOUVER",147,96,1.53125,0.416666666666667
"14106","2013-2","2410","V7B","June 30, 2013","VANCOUVER",1,1,1,0
"14107","2013-2","2410","V7C","June 30, 2013","VANCOUVER",82,68,1.20588235294118,0.205882352941176
"14108","2013-2","2410","V7E","June 30, 2013","VANCOUVER",60,57,1.05263157894737,0.105263157894737
"14109","2013-2","2410","V7G","June 30, 2013","VANCOUVER",29,4,7.25,1
"14110","2013-2","2410","V7H","June 30, 2013","VANCOUVER",2,2,1,0
"14111","2013-2","2410","V7K","June 30, 2013","VANCOUVER",2,2,1,0
"14112","2013-2","2410","V7L","June 30, 2013","VANCOUVER",18,14,1.28571428571429,0.142857142857143
"14113","2013-2","2410","V7M","June 30, 2013","VANCOUVER",17,11,1.54545454545455,0.545454545454545
"14114","2013-2","2410","V7N","June 30, 2013","VANCOUVER",8,7,1.14285714285714,0.285714285714286
"14115","2013-2","2410","V7P","June 30, 2013","VANCOUVER",13,7,1.85714285714286,1.14285714285714
"14116","2013-2","2410","V7R","June 30, 2013","VANCOUVER",17,14,1.21428571428571,0.428571428571429
"14117","2013-2","2410","V7S","June 30, 2013","VANCOUVER",13,13,1,0
"14118","2013-2","2410","V7T","June 30, 2013","VANCOUVER",10,8,1.25,0
"14119","2013-2","2410","V7V","June 30, 2013","VANCOUVER",4,3,1.33333333333333,0
"14120","2013-2","2410","V7W","June 30, 2013","VANCOUVER",3,2,1.5,0
"14121","2013-2","2410","nan","June 30, 2013","VANCOUVER",859,367,2.34059945504087,0.904632152588556
"14122","2013-2","2440","V8L","June 30, 2013","VICTORIA",22,8,2.75,1.125
"14123","2013-2","2440","V8M","June 30, 2013","VICTORIA",2,1,2,0
"14124","2013-2","2440","V8N","June 30, 2013","VICTORIA",21,6,3.5,0
"14125","2013-2","2440","V8R","June 30, 2013","VICTORIA",2,2,1,0
"14126","2013-2","2440","V8S","June 30, 2013","VICTORIA",16,8,2,1.125
"14127","2013-2","2440","V8V","June 30, 2013","VICTORIA",10,4,2.5,0.75
"14128","2013-2","2440","V8W","June 30, 2013","VICTORIA",7,1,7,6
"14129","2013-2","2440","V8X","June 30, 2013","VICTORIA",63,12,5.25,1.33333333333333
"14130","2013-2","2440","V8Y","June 30, 2013","VICTORIA",1,1,1,0
"14131","2013-2","2440","V8Z","June 30, 2013","VICTORIA",8,3,2.66666666666667,0
"14132","2013-2","2440","V9A","June 30, 2013","VICTORIA",46,11,4.18181818181818,1.54545454545455
"14133","2013-2","2440","V9B","June 30, 2013","VICTORIA",196,29,6.75862068965517,1.51724137931034
"14134","2013-2","2440","V9C","June 30, 2013","VICTORIA",37,21,1.76190476190476,0.380952380952381
"14135","2013-2","2440","V9E","June 30, 2013","VICTORIA",3,3,1,0
"14136","2013-2","2440","nan","June 30, 2013","VICTORIA",95,48,1.97916666666667,0.458333333333333
"14137","2013-2","2680","R0A","June 30, 2013","WINNIPEG",1,1,1,2
"14138","2013-2","2680","R0E","June 30, 2013","WINNIPEG",26,25,1.04,0
"14139","2013-2","2680","R0G","June 30, 2013","WINNIPEG",11,11,1,0
"14140","2013-2","2680","R1A","June 30, 2013","WINNIPEG",7,3,2.33333333333333,3.33333333333333
"14141","2013-2","2680","R2C","June 30, 2013","WINNIPEG",15,10,1.5,0
"14142","2013-2","2680","R2E","June 30, 2013","WINNIPEG",3,3,1,0
"14143","2013-2","2680","R2H","June 30, 2013","WINNIPEG",6,1,6,4
"14144","2013-2","2680","R2L","June 30, 2013","WINNIPEG",1,1,1,0
"14145","2013-2","2680","R2M","June 30, 2013","WINNIPEG",3,1,3,4
"14146","2013-2","2680","R2N","June 30, 2013","WINNIPEG",29,16,1.8125,0.75
"14147","2013-2","2680","R2P","June 30, 2013","WINNIPEG",9,8,1.125,0
"14148","2013-2","2680","R2R","June 30, 2013","WINNIPEG",4,4,1,0
"14149","2013-2","2680","R2V","June 30, 2013","WINNIPEG",3,3,1,0
"14150","2013-2","2680","R2W","June 30, 2013","WINNIPEG",2,2,1,0
"14151","2013-2","2680","R2Y","June 30, 2013","WINNIPEG",1,1,1,0
"14152","2013-2","2680","R3E","June 30, 2013","WINNIPEG",2,2,1,0
"14153","2013-2","2680","R3G","June 30, 2013","WINNIPEG",3,2,1.5,3
"14154","2013-2","2680","R3H","June 30, 2013","WINNIPEG",1,1,1,0
"14155","2013-2","2680","R3J","June 30, 2013","WINNIPEG",1,1,1,0
"14156","2013-2","2680","R3K","June 30, 2013","WINNIPEG",2,1,2,0
"14157","2013-2","2680","R3M","June 30, 2013","WINNIPEG",1,1,1,0
"14158","2013-2","2680","R3N","June 30, 2013","WINNIPEG",2,1,2,0
"14159","2013-2","2680","R3P","June 30, 2013","WINNIPEG",1,1,1,0
"14160","2013-2","2680","R3R","June 30, 2013","WINNIPEG",15,4,3.75,1.25
"14161","2013-2","2680","R3T","June 30, 2013","WINNIPEG",14,2,7,2
"14162","2013-2","2680","R3W","June 30, 2013","WINNIPEG",7,7,1,0
"14163","2013-2","2680","R3X","June 30, 2013","WINNIPEG",21,21,1,0
"14164","2013-2","2680","R3Y","June 30, 2013","WINNIPEG",157,104,1.50961538461538,0.0384615384615385
"14165","2013-2","2680","R4H","June 30, 2013","WINNIPEG",4,4,1,0
"14166","2013-2","2680","R4L","June 30, 2013","WINNIPEG",3,3,1,0
"14167","2013-2","2680","R5A","June 30, 2013","WINNIPEG",24,22,1.09090909090909,0.136363636363636
"14168","2013-2","2680","nan","June 30, 2013","WINNIPEG",5,5,1,0
"14169","2013-3","0140","T0L","September 30, 2013","CALGARY",3,3,1,0
"14170","2013-3","0140","T1X","September 30, 2013","CALGARY",23,22,1.04545454545455,0
"14171","2013-3","0140","T2A","September 30, 2013","CALGARY",3,2,1.5,0
"14172","2013-3","0140","T2C","September 30, 2013","CALGARY",14,11,1.27272727272727,0.363636363636364
"14173","2013-3","0140","T2E","September 30, 2013","CALGARY",9,6,1.5,0
"14174","2013-3","0140","T2H","September 30, 2013","CALGARY",1,1,1,0
"14175","2013-3","0140","T2M","September 30, 2013","CALGARY",4,2,2,0
"14176","2013-3","0140","T2N","September 30, 2013","CALGARY",8,3,2.66666666666667,1
"14177","2013-3","0140","T2P","September 30, 2013","CALGARY",20,1,20,24
"14178","2013-3","0140","T2R","September 30, 2013","CALGARY",33,1,33,27
"14179","2013-3","0140","T2T","September 30, 2013","CALGARY",1,1,1,0
"14180","2013-3","0140","T2X","September 30, 2013","CALGARY",26,24,1.08333333333333,0
"14181","2013-3","0140","T2Y","September 30, 2013","CALGARY",3,3,1,0
"14182","2013-3","0140","T2Z","September 30, 2013","CALGARY",19,16,1.1875,0
"14183","2013-3","0140","T3A","September 30, 2013","CALGARY",6,6,1,0
"14184","2013-3","0140","T3B","September 30, 2013","CALGARY",3,3,1,0
"14185","2013-3","0140","T3C","September 30, 2013","CALGARY",8,2,4,0
"14186","2013-3","0140","T3E","September 30, 2013","CALGARY",6,3,2,0
"14187","2013-3","0140","T3G","September 30, 2013","CALGARY",4,4,1,0
"14188","2013-3","0140","T3H","September 30, 2013","CALGARY",17,17,1,0
"14189","2013-3","0140","T3J","September 30, 2013","CALGARY",3,2,1.5,0
"14190","2013-3","0140","T3K","September 30, 2013","CALGARY",7,7,1,0
"14191","2013-3","0140","T3L","September 30, 2013","CALGARY",2,1,2,0
"14192","2013-3","0140","T3M","September 30, 2013","CALGARY",65,63,1.03174603174603,0
"14193","2013-3","0140","T3N","September 30, 2013","CALGARY",61,51,1.19607843137255,0
"14194","2013-3","0140","T3P","September 30, 2013","CALGARY",33,33,1,0
"14195","2013-3","0140","T3R","September 30, 2013","CALGARY",58,30,1.93333333333333,0.133333333333333
"14196","2013-3","0140","T4A","September 30, 2013","CALGARY",6,1,6,4
"14197","2013-3","0140","T4B","September 30, 2013","CALGARY",4,1,4,4
"14198","2013-3","0140","T4C","September 30, 2013","CALGARY",46,40,1.15,0
"14199","2013-3","0140","nan","September 30, 2013","CALGARY",158,119,1.32773109243697,0.0504201680672269
"14200","2013-3","0340","T0B","September 30, 2013","EDMONTON",3,3,1,0
"14201","2013-3","0340","T0C","September 30, 2013","EDMONTON",1,1,1,0
"14202","2013-3","0340","T0E","September 30, 2013","EDMONTON",1,1,1,0
"14203","2013-3","0340","T0G","September 30, 2013","EDMONTON",1,1,1,0
"14204","2013-3","0340","T4X","September 30, 2013","EDMONTON",38,38,1,0
"14205","2013-3","0340","T5A","September 30, 2013","EDMONTON",4,1,4,4
"14206","2013-3","0340","T5B","September 30, 2013","EDMONTON",7,6,1.16666666666667,0
"14207","2013-3","0340","T5E","September 30, 2013","EDMONTON",17,11,1.54545454545455,0.363636363636364
"14208","2013-3","0340","T5G","September 30, 2013","EDMONTON",1,1,1,0
"14209","2013-3","0340","T5H","September 30, 2013","EDMONTON",1,1,1,0
"14210","2013-3","0340","T5K","September 30, 2013","EDMONTON",33,5,6.6,17
"14211","2013-3","0340","T5L","September 30, 2013","EDMONTON",5,4,1.25,0
"14212","2013-3","0340","T5M","September 30, 2013","EDMONTON",15,7,2.14285714285714,0
"14213","2013-3","0340","T5N","September 30, 2013","EDMONTON",3,3,1,0
"14214","2013-3","0340","T5P","September 30, 2013","EDMONTON",24,2,12,4
"14215","2013-3","0340","T5T","September 30, 2013","EDMONTON",7,7,1,0
"14216","2013-3","0340","T5V","September 30, 2013","EDMONTON",2,2,1,0
"14217","2013-3","0340","T5W","September 30, 2013","EDMONTON",2,2,1,0
"14218","2013-3","0340","T5X","September 30, 2013","EDMONTON",42,41,1.02439024390244,0
"14219","2013-3","0340","T5Y","September 30, 2013","EDMONTON",60,33,1.81818181818182,0.121212121212121
"14220","2013-3","0340","T5Z","September 30, 2013","EDMONTON",22,12,1.83333333333333,0.333333333333333
"14221","2013-3","0340","T6A","September 30, 2013","EDMONTON",4,3,1.33333333333333,0
"14222","2013-3","0340","T6B","September 30, 2013","EDMONTON",4,2,2,0
"14223","2013-3","0340","T6C","September 30, 2013","EDMONTON",5,4,1.25,0
"14224","2013-3","0340","T6E","September 30, 2013","EDMONTON",1,1,1,0
"14225","2013-3","0340","T6G","September 30, 2013","EDMONTON",9,2,4.5,1
"14226","2013-3","0340","T6H","September 30, 2013","EDMONTON",2,2,1,0
"14227","2013-3","0340","T6J","September 30, 2013","EDMONTON",1,1,1,0
"14228","2013-3","0340","T6K","September 30, 2013","EDMONTON",4,4,1,0
"14229","2013-3","0340","T6L","September 30, 2013","EDMONTON",4,4,1,0
"14230","2013-3","0340","T6M","September 30, 2013","EDMONTON",3,2,1.5,0
"14231","2013-3","0340","T6P","September 30, 2013","EDMONTON",2,2,1,0
"14232","2013-3","0340","T6T","September 30, 2013","EDMONTON",4,2,2,0
"14233","2013-3","0340","T6V","September 30, 2013","EDMONTON",13,13,1,0
"14234","2013-3","0340","T6W","September 30, 2013","EDMONTON",6,6,1,0
"14235","2013-3","0340","T7X","September 30, 2013","EDMONTON",22,17,1.29411764705882,0
"14236","2013-3","0340","T7Z","September 30, 2013","EDMONTON",56,43,1.30232558139535,0
"14237","2013-3","0340","T8A","September 30, 2013","EDMONTON",27,12,2.25,0.333333333333333
"14238","2013-3","0340","T8B","September 30, 2013","EDMONTON",9,3,3,1
"14239","2013-3","0340","T8H","September 30, 2013","EDMONTON",31,28,1.10714285714286,0
"14240","2013-3","0340","T8L","September 30, 2013","EDMONTON",41,37,1.10810810810811,0
"14241","2013-3","0340","T8N","September 30, 2013","EDMONTON",1,1,1,0
"14242","2013-3","0340","T8R","September 30, 2013","EDMONTON",36,27,1.33333333333333,0
"14243","2013-3","0340","T9E","September 30, 2013","EDMONTON",45,41,1.09756097560976,0
"14244","2013-3","0340","T9G","September 30, 2013","EDMONTON",4,4,1,0
"14245","2013-3","0340","nan","September 30, 2013","EDMONTON",522,335,1.55820895522388,0.191044776119403
"14246","2013-3","0580","B0J","September 30, 2013","HALIFAX",1,1,1,0
"14247","2013-3","0580","B2R","September 30, 2013","HALIFAX",2,2,1,0
"14248","2013-3","0580","B2T","September 30, 2013","HALIFAX",1,1,1,0
"14249","2013-3","0580","B2W","September 30, 2013","HALIFAX",29,4,7.25,1.25
"14250","2013-3","0580","B2X","September 30, 2013","HALIFAX",1,1,1,0
"14251","2013-3","0580","B3A","September 30, 2013","HALIFAX",3,3,1,0
"14252","2013-3","0580","B3M","September 30, 2013","HALIFAX",11,5,2.2,0
"14253","2013-3","0580","B3N","September 30, 2013","HALIFAX",1,1,1,0
"14254","2013-3","0580","B3P","September 30, 2013","HALIFAX",7,5,1.4,0
"14255","2013-3","0580","B3R","September 30, 2013","HALIFAX",2,2,1,0
"14256","2013-3","0580","B3T","September 30, 2013","HALIFAX",4,4,1,0
"14257","2013-3","0580","B3V","September 30, 2013","HALIFAX",1,1,1,0
"14258","2013-3","0580","B3Z","September 30, 2013","HALIFAX",1,1,1,0
"14259","2013-3","0580","B4A","September 30, 2013","HALIFAX",5,5,1,0
"14260","2013-3","0580","B4B","September 30, 2013","HALIFAX",18,13,1.38461538461538,0
"14261","2013-3","0580","B4C","September 30, 2013","HALIFAX",12,8,1.5,0
"14262","2013-3","0580","B4E","September 30, 2013","HALIFAX",20,12,1.66666666666667,0
"14263","2013-3","0580","nan","September 30, 2013","HALIFAX",7,7,1,0
"14264","2013-3","0610","L0R","September 30, 2013","HAMILTON",6,6,1,0
"14265","2013-3","0610","L3M","September 30, 2013","HAMILTON",3,3,1,0
"14266","2013-3","0610","L7L","September 30, 2013","HAMILTON",11,2,5.5,0
