reference_period,metro,stcan_cmacode,censustr,metcode,dweltype,mkttycd,inventory,structures,unitsperstructure,avgstorycount
2000,Calgary,825,0076.08,0140,4.0,3.0,1.0,1,1.0,0.0
2000,Calgary,825,0001.02,0140,5.0,3.0,5.0,1,5.0,4.0
2000,Calgary,825,0002.03,0140,5.0,3.0,5.0,2,2.5,4.0
2000,Calgary,825,0021.00,0140,4.0,3.0,1.0,1,1.0,0.0
2000,Calgary,825,0077.03,0140,4.0,3.0,4.0,3,1.33,0.0
2000,Calgary,825,0043.00,0140,5.0,3.0,4.0,2,2.0,17.0
2000,Calgary,825,0046.02,0140,5.0,3.0,4.0,1,4.0,4.0
2000,Calgary,825,0049.03,0140,4.0,3.0,5.0,3,1.67,0.0
2000,Calgary,825,0000.00,0140,1.0,3.0,6.0,8,0.75,0.0
2000,Calgary,825,0010.00,0140,4.0,3.0,2.0,1,2.0,3.0
2000,Calgary,825,0029.00,0140,5.0,3.0,17.0,1,17.0,4.0
2000,Calgary,825,0034.00,0140,2.0,3.0,4.0,2,2.0,0.0
2000,Calgary,825,0052.05,0140,4.0,3.0,4.0,2,2.0,0.0
2000,Calgary,825,0056.00,0140,5.0,3.0,5.0,2,2.5,4.0
2000,Calgary,825,0001.16,0140,5.0,3.0,2.0,1,2.0,4.0
2000,Calgary,825,0024.00,0140,5.0,3.0,4.0,1,4.0,3.0
2000,Calgary,825,0059.00,0140,4.0,3.0,3.0,1,3.0,0.0
2000,Calgary,825,0060.00,0140,4.0,3.0,12.0,4,3.0,0.0
2000,Calgary,825,0062.00,0140,4.0,3.0,1.0,1,1.0,0.0
2000,Calgary,825,0206.00,0140,4.0,3.0,3.0,3,1.0,0.0
2001,Calgary,825,0017.02,0140,4.0,3.0,3.0,2,1.5,0.0
2001,Calgary,825,0059.00,0140,5.0,3.0,7.0,2,3.5,3.0
2001,Calgary,825,0000.00,0140,1.0,3.0,1.0,3,0.33,0.0
2001,Calgary,825,0000.00,0140,2.0,3.0,70.0,65,1.08,0.0
2001,Calgary,825,0027.00,0140,5.0,3.0,12.0,2,6.0,8.0
2001,Calgary,825,0052.05,0140,5.0,3.0,17.0,3,5.67,3.0
2001,Calgary,825,0205.00,0140,4.0,3.0,3.0,2,1.5,0.0
2001,Calgary,825,0001.12,0140,5.0,3.0,52.0,7,7.43,2.0
2001,Calgary,825,0022.00,0140,5.0,3.0,14.0,2,7.0,4.0
2001,Calgary,825,0045.00,0140,5.0,3.0,5.0,1,5.0,4.0
2001,Calgary,825,0000.00,0140,2.0,1.0,73.0,74,0.99,0.0
2001,Calgary,825,0034.00,0140,4.0,3.0,2.0,1,2.0,0.0
2001,Calgary,825,0038.07,0140,5.0,3.0,18.0,1,18.0,4.0
2001,Calgary,825,0056.00,0140,5.0,3.0,3.0,1,3.0,2.0
2001,Calgary,825,0206.00,0140,4.0,3.0,1.0,1,1.0,0.0
2001,Calgary,825,0034.00,0140,5.0,3.0,5.0,1,5.0,3.0
2001,Calgary,825,0076.07,0140,4.0,3.0,8.0,3,2.67,0.0
2001,Calgary,825,0034.00,0140,2.0,3.0,4.0,2,2.0,0.0
2001,Calgary,825,0052.05,0140,4.0,3.0,6.0,3,2.0,0.0
2001,Calgary,825,0000.00,0140,1.0,1.0,667.0,1354,0.49,0.0
2001,Calgary,825,0001.02,0140,5.0,3.0,6.0,2,3.0,4.0
2001,Calgary,825,0001.08,0140,4.0,3.0,1.0,1,1.0,0.0
2001,Calgary,825,0001.15,0140,5.0,3.0,19.0,2,9.5,3.0
2001,Calgary,825,0030.00,0140,5.0,3.0,11.0,2,5.5,4.0
2001,Calgary,825,0035.01,0140,5.0,3.0,6.0,3,2.0,3.0
2001,Calgary,825,0038.09,0140,4.0,3.0,2.0,1,2.0,0.0
2001,Calgary,825,0050.01,0140,4.0,3.0,3.0,1,3.0,0.0
2001,Calgary,825,0050.01,0140,5.0,3.0,5.0,1,5.0,3.0
2001,Calgary,825,0040.00,0140,5.0,3.0,26.0,1,26.0,3.0
2001,Calgary,825,0031.00,0140,5.0,3.0,24.0,2,12.0,5.0
2001,Calgary,825,0050.02,0140,4.0,3.0,12.0,7,1.71,0.0
2001,Calgary,825,0001.16,0140,5.0,3.0,11.0,2,5.5,4.0
2001,Calgary,825,0046.01,0140,5.0,3.0,5.0,1,5.0,25.0
2001,Calgary,825,0049.03,0140,4.0,3.0,4.0,2,2.0,0.0
2001,Calgary,825,0029.00,0140,5.0,3.0,3.0,1,3.0,4.0
2001,Calgary,825,0077.08,0140,4.0,3.0,4.0,3,1.33,0.0
2001,Calgary,825,0077.09,0140,4.0,3.0,1.0,1,1.0,0.0
2001,Calgary,825,0077.09,0140,5.0,3.0,9.0,2,4.5,3.0
2002,Calgary,825,0000.00,0140,1.0,1.0,566.0,1270,0.45,0.0
2002,Calgary,825,0000.00,0140,2.0,1.0,58.0,49,1.18,0.0
2002,Calgary,825,0043.00,0140,5.0,3.0,2.0,1,2.0,13.0
2002,Calgary,825,0048.00,0140,5.0,3.0,11.0,2,5.5,4.0
2002,Calgary,825,0050.02,0140,4.0,1.0,3.0,3,1.0,0.0
2002,Calgary,825,0059.00,0140,5.0,3.0,30.0,2,15.0,4.0
2002,Calgary,825,0030.00,0140,5.0,3.0,4.0,1,4.0,3.0
2002,Calgary,825,0000.00,0140,2.0,3.0,46.0,50,0.92,0.0
2002,Calgary,825,0020.00,0140,5.0,3.0,1.0,1,1.0,0.0
2002,Calgary,825,0206.00,0140,5.0,3.0,40.0,1,40.0,0.0
2002,Calgary,825,0034.00,0140,4.0,3.0,2.0,2,1.0,0.0
2002,Calgary,825,0046.01,0140,5.0,3.0,13.0,3,4.33,19.0
2002,Calgary,825,0001.08,0140,4.0,3.0,1.0,1,1.0,0.0
2002,Calgary,825,0026.00,0140,5.0,3.0,11.0,1,11.0,0.0
2002,Calgary,825,0077.09,0140,4.0,3.0,9.0,4,2.25,0.0
2002,Calgary,825,0024.00,0140,5.0,3.0,6.0,1,6.0,0.0
2002,Calgary,825,0002.01,0140,4.0,3.0,4.0,3,1.33,0.0
2002,Calgary,825,0050.01,0140,5.0,3.0,1.0,1,1.0,3.0
2002,Calgary,825,0050.02,0140,4.0,3.0,9.0,5,1.8,0.0
2002,Calgary,825,0077.09,0140,5.0,3.0,3.0,1,3.0,0.0
2002,Calgary,825,0031.00,0140,5.0,3.0,6.0,1,6.0,4.0
2002,Calgary,825,0206.00,0140,4.0,3.0,3.0,2,1.5,0.0
2002,Calgary,825,0038.12,0140,5.0,3.0,5.0,1,5.0,3.0
2002,Calgary,825,0057.00,0140,5.0,3.0,4.0,1,4.0,10.0
2002,Calgary,825,0201.00,0140,4.0,3.0,1.0,1,1.0,0.0
2002,Calgary,825,0000.00,0140,1.0,3.0,0.0,4,0.0,0.0
2002,Calgary,825,0040.00,0140,5.0,3.0,20.0,1,20.0,3.0
2002,Calgary,825,0077.08,0140,4.0,3.0,1.0,1,1.0,0.0
2002,Calgary,825,0204.00,0140,4.0,3.0,4.0,2,2.0,0.0
2002,Calgary,825,0205.00,0140,4.0,3.0,2.0,1,2.0,0.0
2003,Calgary,825,0002.04,0140,4.0,3.0,1.0,1,1.0,0.0
2003,Calgary,825,0022.00,0140,4.0,3.0,4.0,1,4.0,0.0
2003,Calgary,825,0022.00,0140,5.0,3.0,10.0,2,5.0,2.0
2003,Calgary,825,0048.00,0140,5.0,3.0,5.0,2,2.5,4.0
2003,Calgary,825,0052.08,0140,4.0,3.0,4.0,1,4.0,0.0
2003,Calgary,825,0077.10,0140,4.0,3.0,13.0,6,2.17,0.0
2003,Calgary,825,0077.15,0140,4.0,3.0,1.0,1,1.0,0.0
2003,Calgary,825,0000.00,0140,1.0,3.0,2.0,3,0.67,0.0
2003,Calgary,825,0042.00,0140,5.0,3.0,3.0,1,3.0,5.0
2003,Calgary,825,0062.00,0140,5.0,3.0,5.0,1,5.0,3.0
2003,Calgary,825,0205.00,0140,4.0,3.0,8.0,3,2.67,0.0
2003,Calgary,825,0206.03,0140,4.0,3.0,7.0,3,2.33,0.0
2003,Calgary,825,0038.12,0140,5.0,3.0,3.0,1,3.0,3.0
2003,Calgary,825,0046.02,0140,5.0,3.0,10.0,2,5.0,2.0
2003,Calgary,825,0077.12,0140,5.0,3.0,4.0,1,4.0,0.0
2003,Calgary,825,0056.00,0140,4.0,3.0,3.0,2,1.5,0.0
2003,Calgary,825,0202.00,0140,4.0,3.0,2.0,1,2.0,0.0
2003,Calgary,825,0204.00,0140,4.0,3.0,1.0,1,1.0,0.0
2003,Calgary,825,0049.03,0140,5.0,3.0,8.0,1,8.0,2.0
2003,Calgary,825,0202.00,0140,4.0,1.0,1.0,1,1.0,0.0
2003,Calgary,825,0050.02,0140,4.0,3.0,20.0,9,2.22,0.0
2003,Calgary,825,0000.00,0140,2.0,1.0,81.0,86,0.94,0.0
2003,Calgary,825,0000.00,0140,2.0,3.0,39.0,41,0.95,0.0
2003,Calgary,825,0014.00,0140,5.0,3.0,2.0,1,2.0,0.0
2003,Calgary,825,0017.06,0140,5.0,3.0,15.0,2,7.5,3.0
2003,Calgary,825,0030.00,0140,4.0,3.0,3.0,2,1.5,0.0
2003,Calgary,825,0058.00,0140,4.0,3.0,2.0,1,2.0,0.0
2003,Calgary,825,0024.00,0140,4.0,3.0,2.0,1,2.0,0.0
2003,Calgary,825,0001.06,0140,4.0,3.0,3.0,1,3.0,0.0
2003,Calgary,825,0038.26,0140,4.0,3.0,13.0,4,3.25,0.0
2003,Calgary,825,0000.00,0140,1.0,1.0,717.0,1482,0.48,0.0
2003,Calgary,825,0031.00,0140,5.0,3.0,7.0,2,3.5,6.0
2003,Calgary,825,0050.02,0140,5.0,3.0,35.0,2,17.5,0.0
2003,Calgary,825,0059.00,0140,5.0,3.0,23.0,2,11.5,4.0
2003,Calgary,825,0206.01,0140,4.0,3.0,14.0,7,2.0,0.0
2003,Calgary,825,0062.00,0140,4.0,3.0,4.0,1,4.0,0.0
2003,Calgary,825,0002.04,0140,5.0,3.0,12.0,1,12.0,4.0
2003,Calgary,825,0040.00,0140,5.0,3.0,8.0,1,8.0,3.0
2003,Calgary,825,0076.10,0140,5.0,3.0,16.0,2,8.0,2.0
2003,Calgary,825,0001.29,0140,4.0,3.0,1.0,1,1.0,0.0
2003,Calgary,825,0021.00,0140,5.0,3.0,3.0,1,3.0,0.0
2003,Calgary,825,0034.00,0140,5.0,3.0,17.0,1,17.0,0.0
2003,Calgary,825,0206.01,0140,5.0,3.0,17.0,1,17.0,0.0
2004,Calgary,825,0001.24,0140,5.0,3.0,15.0,2,7.5,0.0
2004,Calgary,825,0017.06,0140,5.0,3.0,2.0,1,2.0,3.0
2004,Calgary,825,0054.00,0140,4.0,3.0,1.0,1,1.0,0.0
2004,Calgary,825,0002.13,0140,4.0,3.0,2.0,2,1.0,0.0
2004,Calgary,825,0027.00,0140,4.0,3.0,3.0,2,1.5,0.0
2004,Calgary,825,0052.08,0140,4.0,3.0,3.0,1,3.0,0.0
2004,Calgary,825,0059.00,0140,5.0,3.0,19.0,2,9.5,3.0
2004,Calgary,825,0001.24,0140,4.0,3.0,12.0,5,2.4,0.0
2004,Calgary,825,0024.00,0140,5.0,3.0,8.0,1,8.0,0.0
2004,Calgary,825,0025.00,0140,4.0,3.0,1.0,1,1.0,0.0
2004,Calgary,825,0058.00,0140,5.0,3.0,3.0,1,3.0,0.0
2004,Calgary,825,0206.01,0140,4.0,3.0,17.0,6,2.83,0.0
2004,Calgary,825,0046.02,0140,5.0,3.0,1.0,1,1.0,0.0
2004,Calgary,825,0000.00,0140,1.0,3.0,1.0,3,0.33,0.0
2004,Calgary,825,0007.04,0140,5.0,3.0,24.0,1,24.0,0.0
2004,Calgary,825,0022.00,0140,4.0,3.0,2.0,2,1.0,0.0
2004,Calgary,825,0038.26,0140,4.0,3.0,17.0,9,1.89,0.0
2004,Calgary,825,0076.10,0140,5.0,3.0,3.0,2,1.5,2.0
2004,Calgary,825,0044.00,0140,5.0,3.0,10.0,1,10.0,0.0
2004,Calgary,825,0057.00,0140,5.0,3.0,3.0,1,3.0,0.0
2004,Calgary,825,0202.00,0140,4.0,3.0,2.0,1,2.0,0.0
2004,Calgary,825,0206.03,0140,5.0,3.0,1.0,1,1.0,0.0
2004,Calgary,825,0000.00,0140,1.0,1.0,705.0,1450,0.49,0.0
2004,Calgary,825,0206.03,0140,4.0,3.0,8.0,4,2.0,0.0
2004,Calgary,825,0038.20,0140,4.0,3.0,4.0,3,1.33,0.0
2004,Calgary,825,0022.00,0140,5.0,3.0,3.0,1,3.0,3.0
2004,Calgary,825,0024.00,0140,4.0,3.0,7.0,2,3.5,0.0
2004,Calgary,825,0077.10,0140,4.0,3.0,17.0,12,1.42,0.0
2004,Calgary,825,0048.00,0140,5.0,3.0,22.0,3,7.33,0.0
2004,Calgary,825,0000.00,0140,2.0,1.0,142.0,111,1.28,0.0
2004,Calgary,825,0000.00,0140,2.0,3.0,48.0,52,0.92,0.0
2004,Calgary,825,0001.27,0140,5.0,3.0,4.0,1,4.0,0.0
2004,Calgary,825,0027.00,0140,5.0,3.0,13.0,2,6.5,0.0
2004,Calgary,825,0050.02,0140,4.0,3.0,11.0,5,2.2,0.0
2004,Calgary,825,0050.02,0140,5.0,3.0,24.0,1,24.0,0.0
2004,Calgary,825,0056.00,0140,4.0,3.0,1.0,1,1.0,0.0
2004,Calgary,825,0205.00,0140,5.0,3.0,22.0,2,11.0,0.0
2004,Calgary,825,0077.10,0140,5.0,3.0,1.0,1,1.0,0.0
2004,Calgary,825,0207.00,0140,4.0,3.0,4.0,1,4.0,0.0
2005,Calgary,825,0002.13,0140,2.0,3.0,2.0,2,1.0,0.0
2005,Calgary,825,0056.00,0140,2.0,1.0,2.0,2,1.0,0.0
2005,Calgary,825,0200.01,0140,1.0,1.0,3.0,16,0.19,0.0
2005,Calgary,825,0024.00,0140,2.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0026.00,0140,5.0,3.0,6.0,1,6.0,0.0
2005,Calgary,825,0029.00,0140,2.0,1.0,3.0,3,1.0,0.0
2005,Calgary,825,0033.02,0140,2.0,1.0,2.0,2,1.0,0.0
2005,Calgary,825,0056.00,0140,1.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0001.21,0140,1.0,1.0,6.0,15,0.4,0.0
2005,Calgary,825,0001.24,0140,4.0,3.0,2.0,1,2.0,0.0
2005,Calgary,825,0020.00,0140,1.0,1.0,4.0,5,0.8,0.0
2005,Calgary,825,0021.00,0140,2.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0034.00,0140,2.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0041.00,0140,2.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0050.02,0140,5.0,3.0,9.0,2,4.5,0.0
2005,Calgary,825,0058.00,0140,5.0,3.0,2.0,1,2.0,0.0
2005,Calgary,825,0074.00,0140,2.0,1.0,2.0,1,2.0,0.0
2005,Calgary,825,0076.13,0140,1.0,1.0,2.0,2,1.0,0.0
2005,Calgary,825,0077.10,0140,2.0,3.0,2.0,3,0.67,0.0
2005,Calgary,825,0077.10,0140,4.0,3.0,1.0,1,1.0,0.0
2005,Calgary,825,0206.01,0140,4.0,3.0,3.0,1,3.0,0.0
2005,Calgary,825,0022.00,0140,1.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0023.00,0140,1.0,1.0,3.0,3,1.0,0.0
2005,Calgary,825,0050.01,0140,2.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0053.00,0140,1.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0059.00,0140,2.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0063.00,0140,2.0,1.0,2.0,2,1.0,0.0
2005,Calgary,825,0064.00,0140,2.0,1.0,9.0,5,1.8,0.0
2005,Calgary,825,0077.10,0140,2.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0077.12,0140,2.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0203.00,0140,4.0,3.0,1.0,1,1.0,0.0
2005,Calgary,825,0002.04,0140,5.0,3.0,1.0,1,1.0,0.0
2005,Calgary,825,0002.13,0140,2.0,1.0,15.0,16,0.94,0.0
2005,Calgary,825,0022.00,0140,2.0,1.0,2.0,1,2.0,0.0
2005,Calgary,825,0050.02,0140,1.0,1.0,59.0,132,0.45,0.0
2005,Calgary,825,0076.10,0140,1.0,1.0,24.0,87,0.28,0.0
2005,Calgary,825,0200.01,0140,2.0,3.0,4.0,3,1.33,0.0
2005,Calgary,825,0029.00,0140,1.0,1.0,2.0,2,1.0,0.0
2005,Calgary,825,0041.00,0140,1.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0000.00,0140,2.0,3.0,3.0,2,1.5,0.0
2005,Calgary,825,0001.26,0140,1.0,1.0,3.0,12,0.25,0.0
2005,Calgary,825,0020.00,0140,2.0,1.0,2.0,4,0.5,0.0
2005,Calgary,825,0024.00,0140,1.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0025.00,0140,1.0,1.0,3.0,3,1.0,0.0
2005,Calgary,825,0050.02,0140,2.0,1.0,3.0,6,0.5,0.0
2005,Calgary,825,0050.02,0140,2.0,3.0,3.0,3,1.0,0.0
2005,Calgary,825,0054.00,0140,2.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0060.00,0140,2.0,1.0,2.0,1,2.0,0.0
2005,Calgary,825,0063.00,0140,1.0,1.0,2.0,2,1.0,0.0
2005,Calgary,825,0076.11,0140,2.0,1.0,8.0,7,1.14,0.0
2005,Calgary,825,0077.03,0140,1.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0077.10,0140,1.0,1.0,35.0,67,0.52,0.0
2005,Calgary,825,0206.01,0140,2.0,1.0,2.0,4,0.5,0.0
2005,Calgary,825,0207.00,0140,4.0,3.0,3.0,2,1.5,0.0
2005,Calgary,825,0001.10,0140,1.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0023.00,0140,2.0,1.0,2.0,2,1.0,0.0
2005,Calgary,825,0050.02,0140,4.0,3.0,4.0,2,2.0,0.0
2005,Calgary,825,0054.00,0140,1.0,1.0,0.0,3,0.0,0.0
2005,Calgary,825,0202.00,0140,1.0,1.0,1.0,2,0.5,0.0
2005,Calgary,825,0204.00,0140,2.0,3.0,1.0,1,1.0,0.0
2005,Calgary,825,0206.01,0140,1.0,1.0,15.0,26,0.58,0.0
2005,Calgary,825,0002.04,0140,1.0,1.0,2.0,18,0.11,0.0
2005,Calgary,825,0002.13,0140,5.0,3.0,24.0,2,12.0,0.0
2005,Calgary,825,0030.00,0140,2.0,1.0,2.0,2,1.0,0.0
2005,Calgary,825,0052.08,0140,1.0,1.0,16.0,56,0.29,0.0
2005,Calgary,825,0057.00,0140,2.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0076.10,0140,5.0,3.0,9.0,1,9.0,0.0
2005,Calgary,825,0077.15,0140,1.0,1.0,21.0,56,0.38,0.0
2005,Calgary,825,0201.00,0140,1.0,1.0,0.0,2,0.0,0.0
2005,Calgary,825,0000.00,0140,2.0,1.0,22.0,18,1.22,0.0
2005,Calgary,825,0001.24,0140,1.0,1.0,29.0,114,0.25,0.0
2005,Calgary,825,0027.00,0140,1.0,1.0,0.0,3,0.0,0.0
2005,Calgary,825,0034.00,0140,1.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0049.03,0140,1.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0076.11,0140,1.0,1.0,16.0,49,0.33,0.0
2005,Calgary,825,0000.00,0140,1.0,1.0,172.0,172,1.0,0.0
2005,Calgary,825,0001.26,0140,2.0,1.0,4.0,4,1.0,0.0
2005,Calgary,825,0002.13,0140,1.0,1.0,58.0,133,0.44,0.0
2005,Calgary,825,0038.26,0140,2.0,1.0,6.0,3,2.0,0.0
2005,Calgary,825,0062.00,0140,2.0,1.0,8.0,7,1.14,0.0
2005,Calgary,825,0072.00,0140,1.0,1.0,0.0,3,0.0,0.0
2005,Calgary,825,0077.15,0140,2.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0001.24,0140,2.0,1.0,10.0,11,0.91,0.0
2005,Calgary,825,0002.13,0140,4.0,3.0,4.0,1,4.0,0.0
2005,Calgary,825,0035.01,0140,4.0,3.0,1.0,1,1.0,0.0
2005,Calgary,825,0038.26,0140,4.0,3.0,4.0,2,2.0,0.0
2005,Calgary,825,0062.00,0140,1.0,1.0,0.0,3,0.0,0.0
2005,Calgary,825,0205.00,0140,1.0,1.0,8.0,12,0.67,0.0
2005,Calgary,825,0207.00,0140,1.0,1.0,1.0,8,0.13,0.0
2005,Calgary,825,0001.24,0140,5.0,3.0,6.0,4,1.5,0.0
2005,Calgary,825,0001.26,0140,2.0,3.0,1.0,1,1.0,0.0
2005,Calgary,825,0027.00,0140,2.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0038.26,0140,1.0,1.0,39.0,82,0.48,0.0
2005,Calgary,825,0058.00,0140,1.0,1.0,0.0,1,0.0,0.0
2005,Calgary,825,0064.00,0140,1.0,1.0,1.0,1,1.0,0.0
2005,Calgary,825,0204.00,0140,1.0,1.0,19.0,46,0.41,0.0
2005,Calgary,825,0204.00,0140,2.0,1.0,0.0,3,0.0,0.0
2005,Calgary,825,0204.00,0140,4.0,3.0,6.0,2,3.0,0.0
2005,Calgary,825,0206.03,0140,1.0,1.0,15.0,35,0.43,0.0
2005,Calgary,825,0037.00,0140,5.0,3.0,6.0,1,6.0,0.0
2005,Calgary,825,0047.00,0140,1.0,1.0,1.0,2,0.5,0.0
2005,Calgary,825,0059.00,0140,5.0,3.0,3.0,2,1.5,0.0
2005,Calgary,825,0077.12,0140,1.0,1.0,0.0,3,0.0,0.0
2005,Calgary,825,0205.00,0140,1.0,3.0,1.0,2,0.5,0.0
2005,Calgary,825,0206.03,0140,4.0,3.0,5.0,3,1.67,0.0
2006,Calgary,825,0057.00,0140,2.0,1.0,1.0,1,1.0,0.0
2006,Calgary,825,0000.00,0140,2.0,3.0,2.0,1,2.0,0.0
2006,Calgary,825,0002.04,0140,1.0,1.0,0.0,32,0.0,0.0
2006,Calgary,825,0030.00,0140,2.0,1.0,0.0,1,0.0,0.0
2006,Calgary,825,0077.10,0140,2.0,1.0,1.0,1,1.0,0.0
2006,Calgary,825,0021.00,0140,2.0,1.0,1.0,1,1.0,0.0
2006,Calgary,825,0025.00,0140,2.0,1.0,0.0,2,0.0,0.0
2006,Calgary,825,0057.00,0140,1.0,1.0,0.0,2,0.0,0.0
2006,Calgary,825,0070.00,0140,1.0,1.0,0.0,1,0.0,0.0
2006,Calgary,825,0207.00,0140,4.0,3.0,2.0,1,2.0,0.0
2006,Calgary,825,0050.02,0140,2.0,1.0,3.0,4,0.75,0.0
2006,Calgary,825,0050.02,0140,2.0,3.0,0.0,1,0.0,0.0
2006,Calgary,825,0055.00,0140,2.0,1.0,0.0,1,0.0,0.0
2006,Calgary,825,0076.13,0140,1.0,1.0,2.0,2,1.0,0.0
2006,Calgary,825,0204.00,0140,1.0,1.0,20.0,73,0.27,0.0
2006,Calgary,825,0000.00,0140,2.0,1.0,9.0,9,1.0,0.0
2006,Calgary,825,0028.00,0140,1.0,1.0,0.0,5,0.0,0.0
2006,Calgary,825,0038.26,0140,1.0,1.0,17.0,87,0.2,0.0
2006,Calgary,825,0054.00,0140,1.0,1.0,0.0,5,0.0,0.0
2006,Calgary,825,0063.00,0140,2.0,1.0,1.0,1,1.0,0.0
2006,Calgary,825,0202.00,0140,2.0,1.0,1.0,2,0.5,0.0
2006,Calgary,825,0033.02,0140,2.0,1.0,2.0,2,1.0,0.0
2006,Calgary,825,0041.00,0140,5.0,3.0,7.0,1,7.0,3.0
2006,Calgary,825,0060.00,0140,2.0,1.0,1.0,1,1.0,0.0
2006,Calgary,825,0063.00,0140,1.0,1.0,0.0,1,0.0,0.0
2006,Calgary,825,0064.00,0140,2.0,1.0,1.0,1,1.0,0.0
2006,Calgary,825,0077.10,0140,4.0,3.0,1.0,1,1.0,0.0
2006,Calgary,825,0077.15,0140,1.0,1.0,5.0,44,0.11,0.0
2006,Calgary,825,0202.00,0140,1.0,1.0,1.0,8,0.13,0.0
2006,Calgary,825,0205.00,0140,1.0,3.0,0.0,1,0.0,0.0
2006,Calgary,825,0001.24,0140,2.0,1.0,11.0,8,1.38,0.0
2006,Calgary,825,0013.00,0140,2.0,1.0,1.0,1,1.0,0.0
2006,Calgary,825,0020.00,0140,1.0,1.0,0.0,1,0.0,0.0
2006,Calgary,825,0022.00,0140,1.0,1.0,2.0,3,0.67,0.0
2006,Calgary,825,0023.00,0140,1.0,1.0,0.0,3,0.0,0.0
2006,Calgary,825,0024.00,0140,1.0,1.0,1.0,1,1.0,0.0
2006,Calgary,825,0050.02,0140,4.0,3.0,3.0,2,1.5,0.0
2006,Calgary,825,0056.00,0140,1.0,1.0,0.0,1,0.0,0.0
2006,Calgary,825,0201.00,0140,1.0,1.0,3.0,9,0.33,0.0
2006,Calgary,825,0205.00,0140,2.0,3.0,0.0,3,0.0,0.0
2006,Calgary,825,0207.00,0140,1.0,1.0,13.0,23,0.57,0.0
2006,Calgary,825,0059.00,0140,2.0,1.0,1.0,2,0.5,0.0
2006,Calgary,825,0062.00,0140,2.0,1.0,2.0,2,1.0,0.0
2006,Calgary,825,0001.26,0140,2.0,1.0,3.0,3,1.0,0.0
2006,Calgary,825,0002.13,0140,1.0,1.0,80.0,182,0.44,0.0
2006,Calgary,825,0002.13,0140,2.0,1.0,3.0,15,0.2,0.0
2006,Calgary,825,0029.00,0140,2.0,1.0,1.0,1,1.0,0.0
2006,Calgary,825,0200.01,0140,1.0,1.0,3.0,8,0.38,0.0
2006,Calgary,825,0206.01,0140,1.0,1.0,23.0,55,0.42,0.0
2006,Calgary,825,0206.01,0140,2.0,1.0,1.0,2,0.5,0.0
2006,Calgary,825,0034.00,0140,1.0,1.0,0.0,1,0.0,0.0
2006,Calgary,825,0052.08,0140,1.0,1.0,17.0,32,0.53,0.0
2006,Calgary,825,0072.00,0140,2.0,1.0,2.0,2,1.0,0.0
2006,Calgary,825,0076.10,0140,2.0,1.0,5.0,3,1.67,0.0
2006,Calgary,825,0077.10,0140,1.0,1.0,21.0,33,0.64,0.0
2006,Calgary,825,0200.01,0140,2.0,3.0,1.0,1,1.0,0.0
2006,Calgary,825,0205.00,0140,1.0,1.0,12.0,21,0.57,0.0
2006,Calgary,825,0001.21,0140,1.0,1.0,12.0,22,0.55,0.0
2006,Calgary,825,0023.00,0140,2.0,1.0,2.0,4,0.5,0.0
2006,Calgary,825,0027.00,0140,1.0,1.0,0.0,1,0.0,0.0
2006,Calgary,825,0038.26,0140,2.0,1.0,15.0,10,1.5,0.0
2006,Calgary,825,0050.02,0140,1.0,1.0,38.0,64,0.59,0.0
2006,Calgary,825,0076.11,0140,2.0,1.0,9.0,9,1.0,0.0
2006,Calgary,825,0077.10,0140,2.0,3.0,1.0,1,1.0,0.0
2006,Calgary,825,0206.03,0140,1.0,1.0,23.0,52,0.44,0.0
2006,Calgary,825,0029.00,0140,1.0,1.0,0.0,1,0.0,0.0
2006,Calgary,825,0054.00,0140,2.0,1.0,0.0,2,0.0,0.0
2006,Calgary,825,0058.00,0140,1.0,1.0,0.0,2,0.0,0.0
2006,Calgary,825,0076.10,0140,1.0,1.0,37.0,83,0.45,0.0
2006,Calgary,825,0206.03,0140,4.0,3.0,1.0,1,1.0,0.0
2006,Calgary,825,0000.00,0140,1.0,1.0,29.0,29,1.0,0.0
2006,Calgary,825,0001.24,0140,1.0,1.0,66.0,78,0.85,0.0
2006,Calgary,825,0053.00,0140,2.0,1.0,0.0,1,0.0,0.0
