reference_period,metro,stcan_cmacode,censustr,metcode,inventory,structures,unitsperstructure,avgstorycount,inventory_per_10kpop
2004,Calgary,825,0044.00,0140,10.0,1,10.0,0.0,0.09
2004,Calgary,825,0048.00,0140,22.0,3,7.33,0.0,0.2
2004,Calgary,825,0002.13,0140,2.0,2,1.0,0.0,0.02
2004,Calgary,825,0050.02,0140,35.0,6,5.83,0.0,0.32
2004,Calgary,825,0076.10,0140,3.0,2,1.5,2.0,0.03
2004,Calgary,825,0027.00,0140,16.0,4,4.0,0.0,0.15
2004,Calgary,825,0056.00,0140,1.0,1,1.0,0.0,0.01
2004,Calgary,825,0059.00,0140,19.0,2,9.5,3.0,0.18
2004,Calgary,825,0077.10,0140,18.0,13,1.38,0.0,0.17
2004,Calgary,825,0207.00,0140,4.0,1,4.0,0.0,0.04
2005,Calgary,825,0001.10,0140,0.0,1,0.0,0.0,0.0
2005,Calgary,825,0025.00,0140,3.0,3,1.0,0.0,0.03
2005,Calgary,825,0049.03,0140,0.0,1,0.0,0.0,0.0
2005,Calgary,825,0057.00,0140,1.0,1,1.0,0.0,0.01
2005,Calgary,825,0202.00,0140,1.0,2,0.5,0.0,0.01
2005,Calgary,825,0207.00,0140,4.0,10,0.4,0.0,0.04
2005,Calgary,825,0026.00,0140,6.0,1,6.0,0.0,0.05
2005,Calgary,825,0206.01,0140,20.0,31,0.65,0.0,0.18
2005,Calgary,825,0002.13,0140,103.0,154,0.67,0.0,0.92
2005,Calgary,825,0076.13,0140,2.0,2,1.0,0.0,0.02
2005,Calgary,825,0047.00,0140,1.0,2,0.5,0.0,0.01
2005,Calgary,825,0050.02,0140,78.0,145,0.54,0.0,0.7
2005,Calgary,825,0035.01,0140,1.0,1,1.0,0.0,0.01
2005,Calgary,825,0041.00,0140,1.0,2,0.5,0.0,0.01
2005,Calgary,825,0034.00,0140,1.0,2,0.5,0.0,0.01
2005,Calgary,825,0204.00,0140,26.0,52,0.5,0.0,0.23
2005,Calgary,825,0205.00,0140,9.0,14,0.64,0.0,0.08
2005,Calgary,825,0001.26,0140,8.0,17,0.47,0.0,0.07
2005,Calgary,825,0200.01,0140,7.0,19,0.37,0.0,0.06
2005,Calgary,825,0000.00,0140,197.0,192,1.03,0.0,1.76
2005,Calgary,825,0037.00,0140,6.0,1,6.0,0.0,0.05
2005,Calgary,825,0020.00,0140,6.0,9,0.67,0.0,0.05
2005,Calgary,825,0052.08,0140,16.0,56,0.29,0.0,0.14
2005,Calgary,825,0053.00,0140,0.0,1,0.0,0.0,0.0
2005,Calgary,825,0203.00,0140,1.0,1,1.0,0.0,0.01
2005,Calgary,825,0050.01,0140,0.0,1,0.0,0.0,0.0
2005,Calgary,825,0077.12,0140,0.0,4,0.0,0.0,0.0
2005,Calgary,825,0001.24,0140,47.0,130,0.36,0.0,0.42
2005,Calgary,825,0022.00,0140,3.0,2,1.5,0.0,0.03
2005,Calgary,825,0063.00,0140,4.0,4,1.0,0.0,0.04
2005,Calgary,825,0201.00,0140,0.0,2,0.0,0.0,0.0
2005,Calgary,825,0021.00,0140,1.0,1,1.0,0.0,0.01
2005,Calgary,825,0027.00,0140,0.0,4,0.0,0.0,0.0
2005,Calgary,825,0033.02,0140,2.0,2,1.0,0.0,0.02
2005,Calgary,825,0072.00,0140,0.0,3,0.0,0.0,0.0
2005,Calgary,825,0074.00,0140,2.0,1,2.0,0.0,0.02
2005,Calgary,825,0076.10,0140,33.0,88,0.38,0.0,0.29
2005,Calgary,825,0001.21,0140,6.0,15,0.4,0.0,0.05
2005,Calgary,825,0002.04,0140,3.0,19,0.16,0.0,0.03
2005,Calgary,825,0023.00,0140,5.0,5,1.0,0.0,0.04
2005,Calgary,825,0038.26,0140,49.0,87,0.56,0.0,0.44
2005,Calgary,825,0056.00,0140,3.0,3,1.0,0.0,0.03
2005,Calgary,825,0060.00,0140,2.0,1,2.0,0.0,0.02
2005,Calgary,825,0062.00,0140,8.0,10,0.8,0.0,0.07
2005,Calgary,825,0077.03,0140,0.0,1,0.0,0.0,0.0
2005,Calgary,825,0024.00,0140,2.0,2,1.0,0.0,0.02
2005,Calgary,825,0029.00,0140,5.0,5,1.0,0.0,0.04
2005,Calgary,825,0054.00,0140,0.0,4,0.0,0.0,0.0
2005,Calgary,825,0058.00,0140,2.0,2,1.0,0.0,0.02
2005,Calgary,825,0064.00,0140,10.0,6,1.67,0.0,0.09
2005,Calgary,825,0076.11,0140,24.0,56,0.43,0.0,0.21
2005,Calgary,825,0077.10,0140,38.0,72,0.53,0.0,0.34
2005,Calgary,825,0077.15,0140,21.0,57,0.37,0.0,0.19
2005,Calgary,825,0030.00,0140,2.0,2,1.0,0.0,0.02
2005,Calgary,825,0059.00,0140,4.0,3,1.33,0.0,0.04
2005,Calgary,825,0206.03,0140,20.0,38,0.53,0.0,0.18
2006,Calgary,825,0024.00,0140,1.0,1,1.0,0.0,0.01
2006,Calgary,825,0001.26,0140,4.0,7,0.57,0.0,0.03
2006,Calgary,825,0029.00,0140,1.0,2,0.5,0.0,0.01
2006,Calgary,825,0076.13,0140,2.0,2,1.0,0.0,0.02
2006,Calgary,825,0201.00,0140,3.0,9,0.33,0.0,0.03
2006,Calgary,825,0204.00,0140,20.0,73,0.27,0.0,0.17
2006,Calgary,825,0050.02,0140,44.0,71,0.62,0.0,0.38
2006,Calgary,825,0053.00,0140,0.0,1,0.0,0.0,0.0
2006,Calgary,825,0057.00,0140,1.0,3,0.33,0.0,0.01
2006,Calgary,825,0077.15,0140,5.0,44,0.11,0.0,0.04
2006,Calgary,825,0023.00,0140,2.0,7,0.29,0.0,0.02
2006,Calgary,825,0062.00,0140,2.0,2,1.0,0.0,0.02
2006,Calgary,825,0064.00,0140,1.0,1,1.0,0.0,0.01
2006,Calgary,825,0203.00,0140,0.0,1,0.0,0.0,0.0
2006,Calgary,825,0000.00,0140,40.0,39,1.03,0.0,0.35
2006,Calgary,825,0020.00,0140,0.0,1,0.0,0.0,0.0
2006,Calgary,825,0041.00,0140,7.0,1,7.0,3.0,0.06
2006,Calgary,825,0056.00,0140,1.0,2,0.5,0.0,0.01
2006,Calgary,825,0200.01,0140,4.0,9,0.44,0.0,0.03
2006,Calgary,825,0052.08,0140,17.0,32,0.53,0.0,0.15
2006,Calgary,825,0060.00,0140,1.0,1,1.0,0.0,0.01
2006,Calgary,825,0076.11,0140,30.0,68,0.44,0.0,0.26
2006,Calgary,825,0001.24,0140,77.0,86,0.9,0.0,0.67
2006,Calgary,825,0206.01,0140,24.0,57,0.42,0.0,0.21
2006,Calgary,825,0033.02,0140,2.0,2,1.0,0.0,0.02
2006,Calgary,825,0054.00,0140,0.0,7,0.0,0.0,0.0
2006,Calgary,825,0077.10,0140,24.0,36,0.67,0.0,0.21
2006,Calgary,825,0002.13,0140,83.0,197,0.42,0.0,0.72
2006,Calgary,825,0207.00,0140,15.0,24,0.63,0.0,0.13
2006,Calgary,825,0022.00,0140,2.0,3,0.67,0.0,0.02
2006,Calgary,825,0063.00,0140,1.0,2,0.5,0.0,0.01
2006,Calgary,825,0059.00,0140,1.0,2,0.5,0.0,0.01
2006,Calgary,825,0070.00,0140,0.0,1,0.0,0.0,0.0
2006,Calgary,825,0013.00,0140,1.0,1,1.0,0.0,0.01
2006,Calgary,825,0021.00,0140,1.0,1,1.0,0.0,0.01
2006,Calgary,825,0072.00,0140,2.0,2,1.0,0.0,0.02
2006,Calgary,825,0055.00,0140,0.0,1,0.0,0.0,0.0
2006,Calgary,825,0205.00,0140,12.0,25,0.48,0.0,0.1
2006,Calgary,825,0206.03,0140,24.0,53,0.45,0.0,0.21
2006,Calgary,825,0025.00,0140,0.0,2,0.0,0.0,0.0
2006,Calgary,825,0030.00,0140,0.0,1,0.0,0.0,0.0
2006,Calgary,825,0001.21,0140,12.0,22,0.55,0.0,0.1
2006,Calgary,825,0002.04,0140,0.0,32,0.0,0.0,0.0
2006,Calgary,825,0027.00,0140,0.0,1,0.0,0.0,0.0
2006,Calgary,825,0028.00,0140,0.0,5,0.0,0.0,0.0
2006,Calgary,825,0034.00,0140,0.0,1,0.0,0.0,0.0
2006,Calgary,825,0038.26,0140,32.0,97,0.33,0.0,0.28
2006,Calgary,825,0058.00,0140,0.0,2,0.0,0.0,0.0
2006,Calgary,825,0076.10,0140,42.0,86,0.49,0.0,0.36
2006,Calgary,825,0202.00,0140,2.0,10,0.2,0.0,0.02
2007,Calgary,825,0050.03,0140,13.0,16,0.81,0.0,0.11
2007,Calgary,825,0053.00,0140,1.0,1,1.0,0.0,0.01
2007,Calgary,825,0202.00,0140,17.0,5,3.4,0.0,0.14
2007,Calgary,825,0204.02,0140,11.0,35,0.31,0.0,0.09
2007,Calgary,825,0050.04,0140,47.0,82,0.57,0.0,0.4
2007,Calgary,825,0054.00,0140,4.0,6,0.67,0.0,0.03
2007,Calgary,825,0205.01,0140,3.0,3,1.0,0.0,0.03
2007,Calgary,825,0001.24,0140,29.0,136,0.21,0.0,0.25
2007,Calgary,825,0020.00,0140,1.0,1,1.0,0.0,0.01
2007,Calgary,825,0024.00,0140,2.0,3,0.67,0.0,0.02
2007,Calgary,825,0204.01,0140,3.0,21,0.14,0.0,0.03
2007,Calgary,825,0056.00,0140,3.0,5,0.6,0.0,0.03
2007,Calgary,825,0203.00,0140,0.0,2,0.0,0.0,0.0
2007,Calgary,825,0001.27,0140,28.0,72,0.39,0.0,0.24
2007,Calgary,825,0023.00,0140,3.0,7,0.43,0.0,0.03
2007,Calgary,825,0077.10,0140,21.0,49,0.43,0.0,0.18
2007,Calgary,825,0204.03,0140,0.0,1,0.0,0.0,0.0
2007,Calgary,825,0022.00,0140,4.0,4,1.0,0.0,0.03
2007,Calgary,825,0076.11,0140,15.0,29,0.52,0.0,0.13
2007,Calgary,825,0027.00,0140,0.0,1,0.0,0.0,0.0
2007,Calgary,825,0029.00,0140,6.0,7,0.86,0.0,0.05
2007,Calgary,825,0030.00,0140,3.0,1,3.0,0.0,0.03
2007,Calgary,825,0041.00,0140,1.0,3,0.33,0.0,0.01
2007,Calgary,825,0057.00,0140,3.0,5,0.6,0.0,0.03
2007,Calgary,825,0059.00,0140,2.0,6,0.33,0.0,0.02
2007,Calgary,825,0206.01,0140,17.0,34,0.5,0.0,0.14
2007,Calgary,825,0038.26,0140,21.0,44,0.48,0.0,0.18
2007,Calgary,825,0062.00,0140,12.0,5,2.4,1.0,0.1
2007,Calgary,825,0077.15,0140,4.0,23,0.17,0.0,0.03
2007,Calgary,825,0201.02,0140,2.0,8,0.25,0.0,0.02
2007,Calgary,825,0206.03,0140,23.0,68,0.34,0.0,0.19
2007,Calgary,825,0207.00,0140,11.0,17,0.65,0.0,0.09
2007,Calgary,825,0001.26,0140,3.0,10,0.3,0.0,0.03
2007,Calgary,825,0050.05,0140,17.0,36,0.47,0.0,0.14
2007,Calgary,825,0064.00,0140,2.0,3,0.67,0.0,0.02
2007,Calgary,825,0065.00,0140,0.0,2,0.0,0.0,0.0
2007,Calgary,825,0201.01,0140,1.0,4,0.25,0.0,0.01
2007,Calgary,825,0007.04,0140,0.0,1,0.0,0.0,0.0
2007,Calgary,825,0072.00,0140,1.0,1,1.0,0.0,0.01
2007,Calgary,825,0002.04,0140,11.0,47,0.23,0.0,0.09
2007,Calgary,825,0002.13,0140,121.0,368,0.33,0.0,1.02
2007,Calgary,825,0033.02,0140,2.0,2,1.0,0.0,0.02
2007,Calgary,825,0052.08,0140,2.0,21,0.1,0.0,0.02
2007,Calgary,825,0200.04,0140,0.0,14,0.0,0.0,0.0
2007,Calgary,825,0026.00,0140,0.0,2,0.0,0.0,0.0
2007,Calgary,825,0060.00,0140,1.0,2,0.5,0.0,0.01
2007,Calgary,825,0076.10,0140,55.0,107,0.51,0.0,0.46
2007,Calgary,825,0000.00,0140,3.0,2,1.5,0.0,0.03
2007,Calgary,825,0001.21,0140,7.0,42,0.17,0.0,0.06
2007,Calgary,825,0025.00,0140,2.0,2,1.0,0.0,0.02
2007,Calgary,825,0014.00,0140,0.0,1,0.0,0.0,0.0
2007,Calgary,825,0021.00,0140,2.0,2,1.0,0.0,0.02
2007,Calgary,825,0028.00,0140,0.0,3,0.0,0.0,0.0
2007,Calgary,825,0058.00,0140,1.0,1,1.0,0.0,0.01
2007,Calgary,825,0063.00,0140,0.0,1,0.0,0.0,0.0
2007,Calgary,825,0071.00,0140,0.0,2,0.0,0.0,0.0
2007,Calgary,825,0073.00,0140,1.0,1,1.0,0.0,0.01
2007,Calgary,825,0076.13,0140,2.0,2,1.0,0.0,0.02
2007,Calgary,825,0205.03,0140,16.0,31,0.52,0.0,0.14
2008,Calgary,825,0001.27,0140,34.0,62,0.55,0.0,0.28
2008,Calgary,825,0022.00,0140,11.0,16,0.69,0.0,0.09
2008,Calgary,825,0001.08,0140,4.0,1,4.0,0.0,0.03
2008,Calgary,825,0019.00,0140,0.0,1,0.0,0.0,0.0
2008,Calgary,825,0020.00,0140,4.0,5,0.8,0.0,0.03
2008,Calgary,825,0021.00,0140,1.0,2,0.5,0.0,0.01
2008,Calgary,825,0050.04,0140,77.0,57,1.35,0.0,0.63
2008,Calgary,825,0077.21,0140,15.0,1,15.0,0.0,0.12
2008,Calgary,825,0207.00,0140,7.0,20,0.35,0.0,0.06
2008,Calgary,825,0028.00,0140,1.0,5,0.2,0.0,0.01
2008,Calgary,825,0056.00,0140,2.0,5,0.4,0.0,0.02
2008,Calgary,825,0205.03,0140,24.0,35,0.69,0.0,0.2
2008,Calgary,825,0030.00,0140,2.0,1,2.0,0.0,0.02
2008,Calgary,825,0201.02,0140,5.0,5,1.0,0.0,0.04
2008,Calgary,825,0203.00,0140,0.0,1,0.0,0.0,0.0
2008,Calgary,825,0069.00,0140,0.0,1,0.0,0.0,0.0
2008,Calgary,825,0002.04,0140,30.0,31,0.97,0.0,0.25
2008,Calgary,825,0002.13,0140,247.0,320,0.77,0.0,2.03
2008,Calgary,825,0029.00,0140,2.0,3,0.67,0.0,0.02
2008,Calgary,825,0058.00,0140,2.0,2,1.0,0.0,0.02
2008,Calgary,825,0071.00,0140,2.0,2,1.0,0.0,0.02
2008,Calgary,825,0202.00,0140,10.0,3,3.33,0.0,0.08
2008,Calgary,825,0001.26,0140,0.0,1,0.0,0.0,0.0
2008,Calgary,825,0037.00,0140,0.0,1,0.0,0.0,0.0
2008,Calgary,825,0038.26,0140,68.0,69,0.99,0.0,0.56
2008,Calgary,825,0047.00,0140,2.0,2,1.0,0.0,0.02
2008,Calgary,825,0200.04,0140,0.0,8,0.0,0.0,0.0
2008,Calgary,825,0204.03,0140,0.0,1,0.0,0.0,0.0
2008,Calgary,825,0001.02,0140,0.0,3,0.0,0.0,0.0
2008,Calgary,825,0065.00,0140,2.0,1,2.0,0.0,0.02
2008,Calgary,825,0033.01,0140,0.0,1,0.0,0.0,0.0
2008,Calgary,825,0001.21,0140,29.0,30,0.97,0.0,0.24
2008,Calgary,825,0001.23,0140,0.0,1,0.0,0.0,0.0
2008,Calgary,825,0001.24,0140,59.0,44,1.34,0.0,0.48
2008,Calgary,825,0038.29,0140,1.0,2,0.5,0.0,0.01
2008,Calgary,825,0063.00,0140,6.0,8,0.75,0.0,0.05
2008,Calgary,825,0206.03,0140,30.0,63,0.48,0.0,0.25
2008,Calgary,825,0001.06,0140,1.0,1,1.0,0.0,0.01
2008,Calgary,825,0034.00,0140,3.0,4,0.75,0.0,0.02
2008,Calgary,825,0050.03,0140,15.0,10,1.5,0.0,0.12
2008,Calgary,825,0064.00,0140,0.0,3,0.0,0.0,0.0
2008,Calgary,825,0205.01,0140,13.0,22,0.59,0.0,0.11
2008,Calgary,825,0052.08,0140,15.0,17,0.88,0.0,0.12
2008,Calgary,825,0077.10,0140,22.0,27,0.81,0.0,0.18
2008,Calgary,825,0206.01,0140,19.0,40,0.48,0.0,0.16
2008,Calgary,825,0023.00,0140,8.0,28,0.29,0.0,0.07
2008,Calgary,825,0024.00,0140,0.0,3,0.0,0.0,0.0
2008,Calgary,825,0025.00,0140,3.0,4,0.75,0.0,0.02
2008,Calgary,825,0038.15,0140,11.0,1,11.0,0.0,0.09
2008,Calgary,825,0050.05,0140,17.0,18,0.94,0.0,0.14
2008,Calgary,825,0053.00,0140,2.0,1,2.0,0.0,0.02
2008,Calgary,825,0054.00,0140,6.0,4,1.5,0.0,0.05
2008,Calgary,825,0062.00,0140,8.0,4,2.0,0.0,0.07
2008,Calgary,825,0077.15,0140,46.0,68,0.68,0.0,0.38
2008,Calgary,825,0060.00,0140,6.0,2,3.0,2.0,0.05
2008,Calgary,825,0076.10,0140,83.0,149,0.56,0.0,0.68
2008,Calgary,825,0201.01,0140,0.0,6,0.0,0.0,0.0
2008,Calgary,825,0035.01,0140,3.0,4,0.75,0.0,0.02
2008,Calgary,825,0041.00,0140,9.0,1,9.0,0.0,0.07
2008,Calgary,825,0072.00,0140,4.0,3,1.33,0.0,0.03
2008,Calgary,825,0076.11,0140,7.0,15,0.47,0.0,0.06
2008,Calgary,825,0204.01,0140,15.0,12,1.25,0.0,0.12
2008,Calgary,825,0204.02,0140,15.0,31,0.48,0.0,0.12
2009,Calgary,825,0015.00,0140,1.0,1,1.0,0.0,0.01
2009,Calgary,825,0038.21,0140,49.0,1,49.0,4.0,0.4
2009,Calgary,825,0076.11,0140,4.0,3,1.33,0.0,0.03
2009,Calgary,825,0002.04,0140,6.0,5,1.2,0.0,0.05
2009,Calgary,825,0036.02,0140,2.0,2,1.0,0.0,0.02
2009,Calgary,825,0063.00,0140,2.0,2,1.0,0.0,0.02
2009,Calgary,825,0001.24,0140,21.0,14,1.5,0.0,0.17
2009,Calgary,825,0041.00,0140,7.0,2,3.5,0.0,0.06
2009,Calgary,825,0002.13,0140,106.0,95,1.12,0.0,0.86
2009,Calgary,825,0023.00,0140,2.0,2,1.0,0.0,0.02
2009,Calgary,825,0050.05,0140,8.0,6,1.33,0.0,0.06
2009,Calgary,825,0077.10,0140,63.0,13,4.85,0.0,0.51
2009,Calgary,825,0077.15,0140,33.0,31,1.06,0.0,0.27
2009,Calgary,825,0022.00,0140,2.0,2,1.0,0.0,0.02
2009,Calgary,825,0034.00,0140,1.0,1,1.0,0.0,0.01
2009,Calgary,825,0052.08,0140,6.0,6,1.0,0.0,0.05
2009,Calgary,825,0031.00,0140,50.0,3,16.67,2.0,0.4
2009,Calgary,825,0059.00,0140,7.0,2,3.5,0.0,0.06
2009,Calgary,825,0065.00,0140,1.0,1,1.0,0.0,0.01
2009,Calgary,825,0050.03,0140,5.0,4,1.25,0.0,0.04
2009,Calgary,825,0028.00,0140,3.0,2,1.5,0.0,0.02
2009,Calgary,825,0060.00,0140,1.0,1,1.0,0.0,0.01
2009,Calgary,825,0205.01,0140,33.0,21,1.57,0.0,0.27
2009,Calgary,825,0038.26,0140,44.0,38,1.16,0.0,0.36
2009,Calgary,825,0048.00,0140,22.0,1,22.0,9.0,0.18
2009,Calgary,825,0056.00,0140,1.0,1,1.0,0.0,0.01
2009,Calgary,825,0001.25,0140,55.0,1,55.0,0.0,0.44
2009,Calgary,825,0020.00,0140,5.0,2,2.5,0.0,0.04
2009,Calgary,825,0201.02,0140,1.0,1,1.0,0.0,0.01
2009,Calgary,825,0206.01,0140,20.0,19,1.05,0.0,0.16
2009,Calgary,825,0206.03,0140,27.0,22,1.23,0.0,0.22
2009,Calgary,825,0024.00,0140,6.0,2,3.0,0.0,0.05
2009,Calgary,825,0025.00,0140,11.0,1,11.0,0.0,0.09
2009,Calgary,825,0054.00,0140,27.0,6,4.5,0.0,0.22
2009,Calgary,825,0076.10,0140,38.0,32,1.19,0.0,0.31
2009,Calgary,825,0001.21,0140,25.0,21,1.19,0.0,0.2
2009,Calgary,825,0053.00,0140,3.0,2,1.5,0.0,0.02
2009,Calgary,825,0075.01,0140,1.0,1,1.0,0.0,0.01
2009,Calgary,825,0029.00,0140,10.0,1,10.0,0.0,0.08
2009,Calgary,825,0038.15,0140,10.0,1,10.0,0.0,0.08
2009,Calgary,825,0204.02,0140,11.0,11,1.0,0.0,0.09
2009,Calgary,825,0027.00,0140,4.0,1,4.0,0.0,0.03
2009,Calgary,825,0077.04,0140,19.0,1,19.0,0.0,0.15
2009,Calgary,825,0205.03,0140,40.0,23,1.74,0.0,0.32
2009,Calgary,825,0077.11,0140,1.0,1,1.0,0.0,0.01
2009,Calgary,825,0001.27,0140,32.0,32,1.0,0.0,0.26
2009,Calgary,825,0035.01,0140,2.0,2,1.0,0.0,0.02
2009,Calgary,825,0038.29,0140,6.0,6,1.0,0.0,0.05
2009,Calgary,825,0050.04,0140,57.0,35,1.63,0.0,0.46
2009,Calgary,825,0072.00,0140,2.0,1,2.0,0.0,0.02
2009,Calgary,825,0207.00,0140,5.0,5,1.0,0.0,0.04
2010,Calgary,825,0001.21,0140,28.0,23,1.22,0.0,0.22
2010,Calgary,825,0021.00,0140,1.0,1,1.0,0.0,0.01
2010,Calgary,825,0048.00,0140,59.0,2,29.5,21.0,0.47
2010,Calgary,825,0206.03,0140,3.0,3,1.0,0.0,0.02
2010,Calgary,825,0002.04,0140,4.0,4,1.0,0.0,0.03
2010,Calgary,825,0044.00,0140,68.0,2,34.0,27.0,0.54
2010,Calgary,825,0050.05,0140,5.0,5,1.0,0.0,0.04
2010,Calgary,825,0059.00,0140,6.0,2,3.0,3.0,0.05
2010,Calgary,825,0001.25,0140,44.0,1,44.0,4.0,0.35
2010,Calgary,825,0023.00,0140,4.0,4,1.0,0.0,0.03
2010,Calgary,825,0056.00,0140,3.0,3,1.0,0.0,0.02
2010,Calgary,825,0207.00,0140,6.0,6,1.0,0.0,0.05
2010,Calgary,825,0034.00,0140,38.0,3,12.67,2.0,0.3
2010,Calgary,825,0038.29,0140,4.0,4,1.0,0.0,0.03
2010,Calgary,825,0031.00,0140,12.0,1,12.0,27.0,0.1
2010,Calgary,825,0064.00,0140,1.0,1,1.0,0.0,0.01
2010,Calgary,825,0002.04,0140,1.0,1,1.0,0.0,0.01
2010,Calgary,825,0002.07,0140,2.0,2,1.0,0.0,0.02
2010,Calgary,825,0038.26,0140,40.0,40,1.0,0.0,0.32
2010,Calgary,825,0062.00,0140,6.0,2,3.0,0.0,0.05
2010,Calgary,825,0072.00,0140,2.0,2,1.0,0.0,0.02
2010,Calgary,825,0077.10,0140,24.0,9,2.67,1.0,0.19
2010,Calgary,825,0077.15,0140,42.0,42,1.0,0.0,0.33
2010,Calgary,825,0035.01,0140,1.0,1,1.0,0.0,0.01
2010,Calgary,825,0043.00,0140,36.0,2,18.0,18.0,0.29
2010,Calgary,825,9006.00,0140,6.0,6,1.0,0.0,0.05
2010,Calgary,825,0001.27,0140,29.0,29,1.0,0.0,0.23
2010,Calgary,825,0002.13,0140,108.0,98,1.1,0.0,0.86
2010,Calgary,825,0206.03,0140,3.0,3,1.0,0.0,0.02
2010,Calgary,825,0027.00,0140,4.0,1,4.0,3.0,0.03
2010,Calgary,825,0051.00,0140,2.0,1,2.0,0.0,0.02
2010,Calgary,825,0205.01,0140,15.0,11,1.36,0.0,0.12
2010,Calgary,825,0205.03,0140,7.0,7,1.0,0.0,0.06
2010,Calgary,825,0053.00,0140,7.0,1,7.0,3.0,0.06
2010,Calgary,825,0205.03,0140,14.0,11,1.27,0.0,0.11
2010,Calgary,825,0206.01,0140,12.0,12,1.0,0.0,0.1
2010,Calgary,825,0047.00,0140,1.0,1,1.0,0.0,0.01
2010,Calgary,825,0029.00,0140,3.0,2,1.5,0.0,0.02
2010,Calgary,825,0030.00,0140,205.0,3,68.33,9.0,1.63
2010,Calgary,825,0020.00,0140,5.0,4,1.25,0.0,0.04
2010,Calgary,825,0024.00,0140,5.0,4,1.25,1.0,0.04
2010,Calgary,825,0025.00,0140,7.0,5,1.4,0.0,0.06
2010,Calgary,825,0042.00,0140,29.0,1,29.0,26.0,0.23
2010,Calgary,825,0050.01,0140,1.0,1,1.0,0.0,0.01
2010,Calgary,825,0076.11,0140,7.0,7,1.0,0.0,0.06
2010,Calgary,825,0041.00,0140,1.0,1,1.0,4.0,0.01
2010,Calgary,825,0050.03,0140,1.0,1,1.0,0.0,0.01
2010,Calgary,825,0050.04,0140,17.0,16,1.06,0.0,0.13
2010,Calgary,825,0071.00,0140,4.0,2,2.0,0.0,0.03
2010,Calgary,825,0001.24,0140,62.0,21,2.95,0.0,0.49
2010,Calgary,825,0019.00,0140,1.0,1,1.0,0.0,0.01
2010,Calgary,825,0038.21,0140,13.0,1,13.0,4.0,0.1
2010,Calgary,825,0054.00,0140,23.0,3,7.67,3.0,0.18
2010,Calgary,825,0065.00,0140,4.0,2,2.0,0.0,0.03
2010,Calgary,825,0076.10,0140,92.0,79,1.16,0.0,0.73
2010,Calgary,825,0204.01,0140,2.0,2,1.0,0.0,0.02
2011,Calgary,825,0001.24,0140,31.0,10,3.1,1.0,0.24
2011,Calgary,825,0001.27,0140,15.0,15,1.0,0.0,0.12
2011,Calgary,825,0041.00,0140,1.0,1,1.0,0.0,0.01
2011,Calgary,825,0076.11,0140,10.0,10,1.0,0.0,0.08
2011,Calgary,825,0021.00,0140,11.0,7,1.57,0.0,0.08
2011,Calgary,825,0023.00,0140,3.0,3,1.0,0.0,0.02
2011,Calgary,825,0031.00,0140,12.0,1,12.0,27.0,0.09
2011,Calgary,825,0033.02,0140,1.0,1,1.0,0.0,0.01
2011,Calgary,825,0050.05,0140,13.0,13,1.0,0.0,0.1
2011,Calgary,825,0077.10,0140,26.0,7,3.71,2.0,0.2
2011,Calgary,825,0206.01,0140,17.0,17,1.0,0.0,0.13
2011,Calgary,825,0025.00,0140,8.0,6,1.33,1.0,0.06
2011,Calgary,825,0034.00,0140,36.0,1,36.0,6.0,0.28
2011,Calgary,825,0044.00,0140,61.0,2,30.5,27.0,0.47
2011,Calgary,825,0047.00,0140,6.0,4,1.5,0.0,0.05
2011,Calgary,825,0050.03,0140,15.0,15,1.0,0.0,0.12
2011,Calgary,825,0053.00,0140,8.0,5,1.6,1.0,0.06
2011,Calgary,825,0024.00,0140,19.0,8,2.38,0.0,0.15
2011,Calgary,825,0062.00,0140,2.0,2,1.0,0.0,0.02
2011,Calgary,825,0205.03,0140,5.0,5,1.0,0.0,0.04
2011,Calgary,825,0206.03,0140,2.0,2,1.0,0.0,0.02
2011,Calgary,825,0054.00,0140,15.0,4,3.75,2.0,0.12
2011,Calgary,825,0056.00,0140,3.0,2,1.5,0.0,0.02
2011,Calgary,825,0059.00,0140,4.0,1,4.0,4.0,0.03
2011,Calgary,825,0206.03,0140,3.0,3,1.0,0.0,0.02
2011,Calgary,825,0030.00,0140,1.0,1,1.0,0.0,0.01
2011,Calgary,825,0038.29,0140,2.0,2,1.0,0.0,0.02
2011,Calgary,825,0064.00,0140,6.0,4,1.5,0.0,0.05
2011,Calgary,825,0077.15,0140,40.0,40,1.0,0.0,0.31
2011,Calgary,825,9008.00,0140,2.0,2,1.0,0.0,0.02
2011,Calgary,825,0032.00,0140,2.0,1,2.0,0.0,0.02
2011,Calgary,825,0076.13,0140,8.0,8,1.0,0.0,0.06
2011,Calgary,825,0002.13,0140,142.0,125,1.14,0.0,1.1
2011,Calgary,825,0038.26,0140,74.0,69,1.07,0.0,0.57
2011,Calgary,825,0050.01,0140,1.0,1,1.0,0.0,0.01
2011,Calgary,825,0019.00,0140,1.0,1,1.0,0.0,0.01
2011,Calgary,825,9006.00,0140,5.0,4,1.25,0.0,0.04
2011,Calgary,825,0002.04,0140,11.0,10,1.1,0.0,0.08
2011,Calgary,825,0002.05,0140,3.0,2,1.5,0.0,0.02
2011,Calgary,825,0063.00,0140,3.0,3,1.0,0.0,0.02
2011,Calgary,825,0072.00,0140,2.0,2,1.0,0.0,0.02
2011,Calgary,825,0076.10,0140,99.0,90,1.1,0.0,0.76
