reference_period,metcode,metro,FSA,dweltype,mkttycd,inventory,num_structures,unitsperstructure,avgstorycnt
2020,1060,Montreal,H4M,2.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,J0N,5.0,3.0,7.0,5,1.4,2.8
2020,1060,Montreal,J3L,1.0,1.0,2.0,2,1.0,0.0
2020,1060,Montreal,J4B,2.0,1.0,8.0,7,1.14,0.0
2020,1060,Montreal,J4X,1.0,1.0,2.0,2,1.0,0.0
2020,1060,Montreal,J5A,2.0,1.0,2.0,1,2.0,0.0
2020,1060,Montreal,J5M,1.0,1.0,5.0,5,1.0,0.0
2020,1060,Montreal,J5M,2.0,1.0,2.0,1,2.0,0.0
2020,1060,Montreal,J6N,5.0,3.0,5.0,1,5.0,4.0
2020,1060,Montreal,J7E,4.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,J7J,4.0,1.0,11.0,5,2.2,0.0
2020,1060,Montreal,J7Z,2.0,1.0,4.0,4,1.0,0.0
2020,1060,Montreal,nan,5.0,3.0,13.0,2,6.5,4.0
2020,1060,Montreal,H7N,5.0,3.0,4.0,2,2.0,11.5
2020,1060,Montreal,J2W,1.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,J3B,2.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,J3G,1.0,1.0,3.0,3,1.0,0.0
2020,1060,Montreal,J4M,5.0,3.0,9.0,7,1.29,2.43
2020,1060,Montreal,J4Y,5.0,3.0,1.0,1,1.0,6.0
2020,1060,Montreal,J6Z,1.0,1.0,3.0,3,1.0,0.0
2020,1060,Montreal,J7K,2.0,1.0,3.0,2,1.5,0.0
2020,1060,Montreal,J7K,5.0,3.0,5.0,3,1.67,2.33
2020,1060,Montreal,J7R,4.0,1.0,21.0,10,2.1,0.0
2020,1060,Montreal,,4.0,1.0,99.0,42,2.36,0.0
2020,1060,Montreal,,5.0,3.0,66.0,21,3.14,2.76
2020,1060,Montreal,H7A,4.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,H9R,5.0,3.0,3.0,1,3.0,10.0
2020,1060,Montreal,H9X,4.0,1.0,12.0,5,2.4,0.0
2020,1060,Montreal,J3E,1.0,1.0,2.0,2,1.0,0.0
2020,1060,Montreal,J4Z,1.0,1.0,3.0,3,1.0,0.0
2020,1060,Montreal,J5R,5.0,3.0,18.0,3,6.0,6.0
2020,1060,Montreal,J7C,4.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,J7G,5.0,3.0,2.0,1,2.0,6.0
2020,1060,Montreal,J7J,1.0,1.0,3.0,3,1.0,0.0
2020,1060,Montreal,J7K,4.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,H7E,1.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,H7G,1.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,H7X,5.0,3.0,96.0,2,48.0,13.5
2020,1060,Montreal,J0L,1.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,J0N,2.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,J3Y,5.0,3.0,19.0,6,3.17,3.33
2020,1060,Montreal,J5A,5.0,3.0,5.0,1,5.0,3.0
2020,1060,Montreal,J5Z,1.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,J7C,5.0,3.0,4.0,3,1.33,3.33
2020,1060,Montreal,J7J,5.0,3.0,85.0,2,42.5,9.0
2020,1060,Montreal,,2.0,1.0,47.0,35,1.34,0.0
2020,1060,Montreal,H2K,5.0,3.0,3.0,1,3.0,4.0
2020,1060,Montreal,H7K,1.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,H7L,5.0,3.0,4.0,2,2.0,2.0
2020,1060,Montreal,H7R,1.0,1.0,1.0,1,1.0,0.0
2020,1060,Montreal,J4H,5.0,3.0,4.0,1,4.0,4.0
2020,1060,Montreal,J4J,4.0,1.0,2.0,2,1.0,0.0
2020,1060,Montreal,J5R,4.0,3.0,4.0,2,2.0,0.0
2020,1060,Montreal,J6W,4.0,1.0,6.0,3,2.0,0.0
2020,1060,Montreal,J6Y,5.0,3.0,4.0,3,1.33,3.33
2020,1060,Montreal,J7N,5.0,3.0,1.0,1,1.0,3.0
2021,1060,Montreal,H9X,4.0,1.0,4.0,2,2.0,0.0
2021,1060,Montreal,J4M,5.0,3.0,4.0,1,4.0,6.0
2021,1060,Montreal,J4Z,5.0,3.0,22.0,1,22.0,19.0
2021,1060,Montreal,J6Y,4.0,1.0,2.0,2,1.0,0.0
2021,1060,Montreal,J7V,5.0,3.0,11.0,1,11.0,3.0
2021,1060,Montreal,H3C,5.0,3.0,41.0,3,13.67,32.0
2021,1060,Montreal,J5A,2.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J5K,1.0,1.0,2.0,2,1.0,0.0
2021,1060,Montreal,J7A,5.0,3.0,1.0,1,1.0,4.0
2021,1060,Montreal,J7J,5.0,3.0,42.0,1,42.0,15.0
2021,1060,Montreal,J7R,1.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,H7T,5.0,3.0,8.0,2,4.0,15.5
2021,1060,Montreal,J3X,4.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J5R,4.0,1.0,2.0,1,2.0,0.0
2021,1060,Montreal,J7N,2.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,,5.0,1.0,1.0,1,1.0,3.0
2021,1060,Montreal,J4K,5.0,3.0,6.0,1,6.0,4.0
2021,1060,Montreal,J4R,5.0,3.0,1.0,1,1.0,4.0
2021,1060,Montreal,J5R,5.0,3.0,1.0,1,1.0,9.0
2021,1060,Montreal,J6N,1.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,H1N,5.0,3.0,4.0,1,4.0,12.0
2021,1060,Montreal,J7N,4.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J7R,4.0,1.0,2.0,2,1.0,0.0
2021,1060,Montreal,,4.0,1.0,161.0,68,2.37,0.0
2021,1060,Montreal,H7R,5.0,3.0,18.0,3,6.0,6.0
2021,1060,Montreal,J3L,1.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J4X,1.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J7J,1.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,,2.0,1.0,97.0,75,1.29,0.0
2021,1060,Montreal,H7E,5.0,3.0,6.0,1,6.0,5.0
2021,1060,Montreal,H7V,5.0,3.0,7.0,1,7.0,8.0
2021,1060,Montreal,J3L,5.0,3.0,3.0,1,3.0,2.0
2021,1060,Montreal,H3K,5.0,3.0,1.0,1,1.0,3.0
2021,1060,Montreal,J3E,1.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J3Y,1.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J5A,1.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J7C,4.0,1.0,5.0,1,5.0,0.0
2021,1060,Montreal,H7X,5.0,3.0,20.0,2,10.0,13.5
2021,1060,Montreal,H9B,5.0,3.0,1.0,1,1.0,5.0
2021,1060,Montreal,J0N,1.0,1.0,2.0,2,1.0,0.0
2021,1060,Montreal,,1.0,1.0,195.0,195,1.0,0.0
2021,1060,Montreal,,5.0,3.0,90.0,27,3.33,3.7
2021,1060,Montreal,H3B,5.0,3.0,2.0,1,2.0,39.0
2021,1060,Montreal,H3J,5.0,3.0,2.0,1,2.0,8.0
2021,1060,Montreal,J0P,1.0,1.0,2.0,2,1.0,0.0
2021,1060,Montreal,J2W,1.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J3E,4.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J3Y,5.0,3.0,6.0,2,3.0,3.5
2021,1060,Montreal,J5A,4.0,1.0,1.0,1,1.0,0.0
2021,1060,Montreal,J6Z,1.0,1.0,3.0,3,1.0,0.0
2021,1060,Montreal,J7J,4.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,H3C,5.0,3.0,25.0,2,12.5,36.5
2022,1060,Montreal,J2W,1.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,J4X,1.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,J7J,5.0,3.0,34.0,1,34.0,15.0
2022,1060,Montreal,,5.0,3.0,192.0,45,4.27,4.16
2022,1060,Montreal,H7X,5.0,3.0,11.0,1,11.0,21.0
2022,1060,Montreal,J7C,4.0,1.0,5.0,1,5.0,0.0
2022,1060,Montreal,,1.0,1.0,162.0,162,1.0,0.0
2022,1060,Montreal,,2.0,1.0,103.0,79,1.3,0.0
2022,1060,Montreal,H7R,5.0,3.0,9.0,3,3.0,6.0
2022,1060,Montreal,J0P,1.0,1.0,2.0,2,1.0,0.0
2022,1060,Montreal,J7R,4.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,,4.0,1.0,178.0,77,2.31,0.0
2022,1060,Montreal,H7T,5.0,3.0,1.0,1,1.0,16.0
2022,1060,Montreal,H9X,4.0,1.0,2.0,1,2.0,0.0
2022,1060,Montreal,J6Z,1.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,J7N,4.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,H2X,5.0,3.0,6.0,1,6.0,26.0
2022,1060,Montreal,,5.0,1.0,2.0,1,2.0,2.0
2022,1060,Montreal,J5A,1.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,J0N,1.0,1.0,2.0,2,1.0,0.0
2022,1060,Montreal,J5A,2.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,J7R,1.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,,4.0,3.0,6.0,2,3.0,0.0
2022,1060,Montreal,J3E,4.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,J3Y,5.0,3.0,6.0,2,3.0,3.5
2022,1060,Montreal,J4K,5.0,3.0,6.0,1,6.0,4.0
2022,1060,Montreal,J5A,4.0,1.0,1.0,1,1.0,0.0
2022,1060,Montreal,J5R,4.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,H7X,5.0,3.0,7.0,1,7.0,21.0
2023,1060,Montreal,J2W,1.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,J5A,1.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,J5A,2.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,,2.0,1.0,67.0,53,1.26,0.0
2023,1060,Montreal,,4.0,3.0,4.0,2,2.0,0.0
2023,1060,Montreal,J5R,4.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,J4X,1.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,H2X,5.0,3.0,4.0,1,4.0,26.0
2023,1060,Montreal,H3C,5.0,3.0,10.0,1,10.0,35.0
2023,1060,Montreal,J5A,4.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,,4.0,1.0,232.0,98,2.37,0.0
2023,1060,Montreal,J7R,1.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,,1.0,1.0,176.0,176,1.0,0.0
2023,1060,Montreal,,5.0,3.0,770.0,64,12.03,6.84
2023,1060,Montreal,J0P,1.0,1.0,2.0,2,1.0,0.0
2023,1060,Montreal,nan,5.0,3.0,7.0,1,7.0,15.0
2023,1060,Montreal,J3E,4.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,J6Z,1.0,1.0,1.0,1,1.0,0.0
2023,1060,Montreal,J7C,4.0,1.0,5.0,1,5.0,0.0
2023,1060,Montreal,J3Y,5.0,3.0,4.0,1,4.0,3.0
2023,1060,Montreal,J7J,5.0,3.0,33.0,1,33.0,15.0
1988,1265,Ottawa,nan,4.0,1.0,26.0,15,1.73,0.0
1988,1265,Ottawa,nan,5.0,3.0,141.0,18,7.83,2.67
1988,1265,Ottawa,nan,1.0,1.0,223.0,516,0.43,0.0
1988,1265,Ottawa,nan,2.0,1.0,12.0,10,1.2,0.0
1988,1265,Ottawa,nan,4.0,3.0,42.0,15,2.8,0.13
1988,1265,Ottawa,nan,1.0,3.0,0.0,1,0.0,0.0
1989,1265,Ottawa,nan,4.0,1.0,102.0,45,2.27,0.0
1989,1265,Ottawa,nan,5.0,3.0,174.0,11,15.82,4.45
1989,1265,Ottawa,nan,2.0,1.0,13.0,21,0.62,0.0
1989,1265,Ottawa,nan,4.0,3.0,28.0,13,2.15,0.54
1989,1265,Ottawa,nan,1.0,1.0,272.0,526,0.52,0.0
1990,1265,Ottawa,nan,4.0,3.0,47.0,19,2.47,0.11
1990,1265,Ottawa,nan,5.0,3.0,190.0,13,14.62,3.38
1990,1265,Ottawa,nan,2.0,1.0,38.0,33,1.15,0.0
1990,1265,Ottawa,nan,4.0,1.0,127.0,60,2.12,0.0
1990,1265,Ottawa,nan,1.0,1.0,272.0,441,0.62,0.0
1991,1265,Ottawa,nan,2.0,1.0,18.0,18,1.0,0.0
1991,1265,Ottawa,nan,5.0,3.0,346.0,17,20.35,1.41
1991,1265,Ottawa,nan,1.0,1.0,184.0,314,0.59,0.0
1991,1265,Ottawa,nan,4.0,3.0,22.0,11,2.0,0.0
1991,1265,Ottawa,nan,4.0,1.0,89.0,37,2.41,0.0
1992,1265,Ottawa,nan,2.0,1.0,14.0,11,1.27,0.0
1992,1265,Ottawa,nan,4.0,3.0,51.0,21,2.43,0.1
1992,1265,Ottawa,nan,5.0,3.0,225.0,14,16.07,0.0
1992,1265,Ottawa,nan,1.0,1.0,155.0,413,0.38,0.0
1992,1265,Ottawa,nan,4.0,1.0,157.0,77,2.04,0.03
1993,1265,Ottawa,nan,4.0,1.0,251.0,110,2.28,0.0
1993,1265,Ottawa,nan,1.0,1.0,245.0,365,0.67,0.0
1993,1265,Ottawa,nan,5.0,3.0,119.0,12,9.92,0.0
1993,1265,Ottawa,nan,2.0,1.0,23.0,17,1.35,0.0
1993,1265,Ottawa,nan,4.0,3.0,10.0,7,1.43,0.29
1994,1265,Ottawa,nan,1.0,1.0,172.0,277,0.62,0.0
1994,1265,Ottawa,nan,4.0,1.0,313.0,140,2.24,0.0
1994,1265,Ottawa,nan,2.0,1.0,42.0,37,1.14,0.0
1994,1265,Ottawa,nan,5.0,3.0,179.0,14,12.79,0.57
1995,1265,Ottawa,nan,4.0,1.0,250.0,125,2.0,0.0
1995,1265,Ottawa,nan,5.0,3.0,179.0,17,10.53,0.47
1995,1265,Ottawa,nan,1.0,1.0,140.0,218,0.64,0.0
1995,1265,Ottawa,nan,2.0,1.0,24.0,18,1.33,0.0
1995,1265,Ottawa,nan,5.0,1.0,2.0,1,2.0,0.0
1995,1265,Ottawa,nan,4.0,3.0,4.0,1,4.0,0.0
1996,1265,Ottawa,nan,5.0,3.0,120.0,7,17.14,0.43
1996,1265,Ottawa,nan,2.0,1.0,15.0,14,1.07,0.0
1996,1265,Ottawa,nan,1.0,1.0,128.0,260,0.49,0.0
1996,1265,Ottawa,nan,4.0,1.0,197.0,98,2.01,0.02
1997,1265,Ottawa,nan,5.0,3.0,96.0,9,10.67,0.0
1997,1265,Ottawa,nan,1.0,1.0,120.0,306,0.39,0.0
1997,1265,Ottawa,nan,2.0,1.0,23.0,24,0.96,0.0
1997,1265,Ottawa,nan,4.0,3.0,4.0,3,1.33,0.0
1997,1265,Ottawa,nan,4.0,1.0,189.0,108,1.75,0.0
1997,1265,Ottawa,nan,5.0,1.0,3.0,1,3.0,0.0
1998,1265,Ottawa,nan,5.0,1.0,1.0,1,1.0,0.0
1998,1265,Ottawa,nan,5.0,3.0,25.0,8,3.13,0.5
1998,1265,Ottawa,nan,1.0,1.0,151.0,410,0.37,0.0
1998,1265,Ottawa,nan,2.0,1.0,34.0,33,1.03,0.0
1998,1265,Ottawa,nan,4.0,1.0,214.0,119,1.8,0.0
1999,1265,Ottawa,nan,5.0,1.0,3.0,2,1.5,0.0
1999,1265,Ottawa,nan,2.0,1.0,15.0,36,0.42,0.0
1999,1265,Ottawa,nan,1.0,1.0,138.0,466,0.3,0.0
1999,1265,Ottawa,nan,4.0,1.0,147.0,81,1.81,0.0
1999,1265,Ottawa,nan,5.0,3.0,9.0,3,3.0,0.0
2000,1265,Ottawa,nan,1.0,1.0,103.0,415,0.25,0.0
2000,1265,Ottawa,nan,2.0,1.0,14.0,27,0.52,0.0
2000,1265,Ottawa,nan,4.0,1.0,74.0,46,1.61,0.0
2000,1265,Ottawa,nan,5.0,1.0,3.0,2,1.5,0.0
2001,1265,Ottawa,nan,2.0,1.0,29.0,45,0.64,0.0
2001,1265,Ottawa,nan,5.0,3.0,7.0,4,1.75,0.0
2001,1265,Ottawa,nan,4.0,1.0,107.0,62,1.73,0.0
2001,1265,Ottawa,nan,4.0,3.0,3.0,2,1.5,0.0
2001,1265,Ottawa,nan,1.0,1.0,74.0,508,0.15,0.0
2002,1265,Ottawa,nan,1.0,1.0,59.0,456,0.13,0.0
2002,1265,Ottawa,nan,5.0,3.0,30.0,4,7.5,0.0
2002,1265,Ottawa,nan,4.0,1.0,110.0,65,1.69,0.0
2002,1265,Ottawa,nan,4.0,3.0,1.0,1,1.0,0.0
2002,1265,Ottawa,nan,2.0,1.0,26.0,39,0.67,0.0
2003,1265,Ottawa,nan,1.0,1.0,53.0,339,0.16,0.0
2003,1265,Ottawa,nan,4.0,1.0,78.0,48,1.63,0.0
2003,1265,Ottawa,nan,4.0,3.0,8.0,2,4.0,0.0
2003,1265,Ottawa,nan,2.0,1.0,26.0,44,0.59,0.0
2003,1265,Ottawa,nan,5.0,3.0,2.0,2,1.0,0.0
2004,1265,Ottawa,nan,4.0,3.0,27.0,11,2.45,0.0
2004,1265,Ottawa,nan,5.0,3.0,77.0,4,19.25,0.0
2004,1265,Ottawa,nan,1.0,1.0,98.0,388,0.25,0.0
2004,1265,Ottawa,nan,2.0,1.0,27.0,34,0.79,0.0
2004,1265,Ottawa,nan,4.0,1.0,73.0,43,1.7,0.0
2005,1265,Ottawa,nan,4.0,3.0,16.0,13,1.23,0.0
2005,1265,Ottawa,nan,2.0,1.0,32.0,35,0.91,0.0
2005,1265,Ottawa,nan,5.0,3.0,91.0,11,8.27,0.0
2005,1265,Ottawa,nan,4.0,1.0,110.0,55,2.0,0.0
2005,1265,Ottawa,nan,1.0,1.0,164.0,442,0.37,0.0
2005,1265,Ottawa,nan,2.0,3.0,1.0,1,1.0,0.0
2006,1265,Ottawa,K1K,5.0,3.0,8.0,1,8.0,0.0
2006,1265,Ottawa,K2A,1.0,1.0,1.0,2,0.5,0.0
2006,1265,Ottawa,K2G,1.0,1.0,0.0,1,0.0,0.0
2006,1265,Ottawa,K2S,1.0,1.0,1.0,17,0.06,0.0
2006,1265,Ottawa,nan,5.0,3.0,22.0,8,2.75,0.0
2006,1265,Ottawa,K0A,2.0,1.0,0.0,1,0.0,0.0
2006,1265,Ottawa,K1V,1.0,1.0,0.0,8,0.0,0.0
2006,1265,Ottawa,K1Y,5.0,3.0,3.0,1,3.0,0.0
2006,1265,Ottawa,K2B,2.0,1.0,2.0,1,2.0,0.0
2006,1265,Ottawa,K2C,1.0,1.0,3.0,5,0.6,0.0
2006,1265,Ottawa,K2L,4.0,1.0,2.0,2,1.0,0.0
2006,1265,Ottawa,K4M,1.0,1.0,1.0,2,0.5,0.0
2006,1265,Ottawa,K4R,1.0,1.0,0.0,1,0.0,0.0
2006,1265,Ottawa,K2M,1.0,1.0,0.0,3,0.0,0.0
2006,1265,Ottawa,nan,2.0,1.0,9.0,17,0.53,0.0
2006,1265,Ottawa,K1V,4.0,3.0,3.0,1,3.0,0.0
2006,1265,Ottawa,K2C,2.0,1.0,0.0,1,0.0,0.0
2006,1265,Ottawa,K2H,1.0,1.0,0.0,1,0.0,0.0
2006,1265,Ottawa,K2H,4.0,1.0,1.0,1,1.0,0.0
2006,1265,Ottawa,nan,1.0,1.0,36.0,200,0.18,0.0
2006,1265,Ottawa,K1C,2.0,1.0,0.0,1,0.0,0.0
2006,1265,Ottawa,K1N,5.0,3.0,4.0,2,2.0,0.0
2006,1265,Ottawa,K1S,2.0,1.0,2.0,1,2.0,0.0
2006,1265,Ottawa,K1T,1.0,1.0,0.0,3,0.0,0.0
2006,1265,Ottawa,K2L,4.0,3.0,3.0,2,1.5,0.0
2006,1265,Ottawa,K4P,1.0,1.0,7.0,10,0.7,0.0
2006,1265,Ottawa,K1N,4.0,1.0,1.0,1,1.0,0.0
2006,1265,Ottawa,K1V,5.0,3.0,4.0,1,4.0,0.0
2006,1265,Ottawa,K1Y,2.0,1.0,3.0,2,1.5,0.0
2006,1265,Ottawa,K2P,2.0,1.0,1.0,1,1.0,0.0
2006,1265,Ottawa,nan,4.0,1.0,52.0,32,1.63,0.0
2006,1265,Ottawa,K1K,1.0,1.0,1.0,1,1.0,0.0
2006,1265,Ottawa,K1V,4.0,1.0,3.0,2,1.5,0.0
2006,1265,Ottawa,K2K,1.0,1.0,0.0,3,0.0,0.0
2006,1265,Ottawa,K2M,4.0,1.0,3.0,1,3.0,0.0
2006,1265,Ottawa,K0A,1.0,1.0,9.0,43,0.21,0.0
2006,1265,Ottawa,K1C,4.0,1.0,1.0,1,1.0,0.0
2006,1265,Ottawa,K1T,2.0,1.0,0.0,1,0.0,0.0
2006,1265,Ottawa,K1R,5.0,1.0,1.0,1,1.0,0.0
2006,1265,Ottawa,K2E,2.0,1.0,7.0,6,1.17,0.0
2006,1265,Ottawa,K2E,5.0,3.0,38.0,1,38.0,12.0
2006,1265,Ottawa,K4K,1.0,1.0,0.0,1,0.0,0.0
2006,1265,Ottawa,nan,4.0,3.0,6.0,5,1.2,0.0
2007,1265,Ottawa,K1V,2.0,1.0,2.0,1,2.0,0.0
2007,1265,Ottawa,K4P,1.0,1.0,5.0,14,0.36,0.0
2007,1265,Ottawa,nan,1.0,1.0,38.0,140,0.27,0.0
2007,1265,Ottawa,nan,4.0,1.0,78.0,42,1.86,0.05
2007,1265,Ottawa,K1V,5.0,3.0,79.0,3,26.33,0.0
2007,1265,Ottawa,K2C,1.0,1.0,1.0,6,0.17,0.0
2007,1265,Ottawa,K4K,1.0,1.0,0.0,5,0.0,0.0
2007,1265,Ottawa,K4R,1.0,1.0,0.0,1,0.0,0.0
2007,1265,Ottawa,K1Z,1.0,1.0,0.0,1,0.0,0.0
2007,1265,Ottawa,K2G,1.0,1.0,0.0,2,0.0,0.0
2007,1265,Ottawa,K1V,1.0,1.0,3.0,4,0.75,0.0
2007,1265,Ottawa,K1Y,5.0,3.0,1.0,1,1.0,0.0
2007,1265,Ottawa,K2E,4.0,1.0,1.0,1,1.0,0.0
2007,1265,Ottawa,K2J,1.0,1.0,0.0,6,0.0,0.0
2007,1265,Ottawa,K2K,4.0,1.0,1.0,1,1.0,0.0
2007,1265,Ottawa,K2M,2.0,1.0,1.0,3,0.33,0.0
2007,1265,Ottawa,K4M,1.0,1.0,0.0,2,0.0,0.0
2007,1265,Ottawa,nan,2.0,1.0,5.0,6,0.83,0.0
2007,1265,Ottawa,nan,4.0,3.0,7.0,6,1.17,0.0
2007,1265,Ottawa,K0A,4.0,1.0,1.0,1,1.0,2.0
2007,1265,Ottawa,K1C,1.0,1.0,0.0,1,0.0,0.0
2007,1265,Ottawa,K1H,4.0,1.0,2.0,2,1.0,0.0
2007,1265,Ottawa,K1M,5.0,3.0,6.0,1,6.0,0.0
2007,1265,Ottawa,K1N,4.0,1.0,1.0,1,1.0,0.0
2007,1265,Ottawa,K1N,5.0,3.0,1.0,1,1.0,0.0
2007,1265,Ottawa,K2M,1.0,1.0,0.0,1,0.0,0.0
2007,1265,Ottawa,K2M,4.0,1.0,5.0,3,1.67,0.0
2007,1265,Ottawa,K2S,1.0,1.0,1.0,7,0.14,0.0
2007,1265,Ottawa,K0A,1.0,1.0,9.0,69,0.13,0.0
2007,1265,Ottawa,K0A,2.0,1.0,0.0,3,0.0,0.0
2007,1265,Ottawa,K1B,5.0,3.0,8.0,3,2.67,0.0
2007,1265,Ottawa,K1H,2.0,1.0,1.0,1,1.0,0.0
2007,1265,Ottawa,K2A,2.0,1.0,0.0,1,0.0,0.0
2007,1265,Ottawa,K2C,4.0,1.0,3.0,1,3.0,0.0
2007,1265,Ottawa,K1T,1.0,1.0,1.0,11,0.09,0.0
2007,1265,Ottawa,K1T,2.0,1.0,0.0,1,0.0,0.0
2007,1265,Ottawa,K2E,5.0,3.0,22.0,1,22.0,12.0
2007,1265,Ottawa,K2K,1.0,1.0,0.0,6,0.0,0.0
2007,1265,Ottawa,K2L,4.0,3.0,1.0,1,1.0,0.0
2007,1265,Ottawa,K1S,2.0,1.0,0.0,1,0.0,0.0
2007,1265,Ottawa,K1T,4.0,1.0,3.0,1,3.0,0.0
2007,1265,Ottawa,K1Z,2.0,1.0,3.0,2,1.5,0.0
2007,1265,Ottawa,K2E,2.0,1.0,1.0,2,0.5,0.0
2007,1265,Ottawa,K2L,5.0,3.0,5.0,3,1.67,0.0
2007,1265,Ottawa,K1P,5.0,3.0,12.0,1,12.0,0.0
2007,1265,Ottawa,nan,5.0,3.0,91.0,18,5.06,0.56
2008,1265,Ottawa,K1M,5.0,3.0,1.0,1,1.0,0.0
2008,1265,Ottawa,K1Y,2.0,1.0,1.0,1,1.0,0.0
2008,1265,Ottawa,K1Z,2.0,1.0,3.0,2,1.5,0.0
2008,1265,Ottawa,K2C,1.0,1.0,3.0,6,0.5,0.0
2008,1265,Ottawa,K2P,5.0,3.0,12.0,1,12.0,9.0
2008,1265,Ottawa,K1Z,1.0,1.0,0.0,1,0.0,0.0
2008,1265,Ottawa,K2E,5.0,3.0,7.0,2,3.5,6.0
2008,1265,Ottawa,K2M,4.0,1.0,2.0,1,2.0,0.0
2008,1265,Ottawa,K4R,1.0,1.0,2.0,7,0.29,0.0
2008,1265,Ottawa,nan,1.0,1.0,17.0,116,0.15,0.0
2008,1265,Ottawa,nan,4.0,3.0,1.0,1,1.0,0.0
2008,1265,Ottawa,K1M,1.0,1.0,0.0,3,0.0,0.0
2008,1265,Ottawa,K1T,1.0,1.0,0.0,3,0.0,0.0
2008,1265,Ottawa,K2G,5.0,3.0,2.0,1,2.0,0.0
2008,1265,Ottawa,nan,2.0,1.0,3.0,9,0.33,0.0
2008,1265,Ottawa,K1R,5.0,3.0,20.0,1,20.0,0.0
2008,1265,Ottawa,K2B,1.0,1.0,0.0,1,0.0,0.0
2008,1265,Ottawa,K2T,4.0,1.0,4.0,4,1.0,0.0
2008,1265,Ottawa,K4A,2.0,1.0,0.0,1,0.0,0.0
2008,1265,Ottawa,K0A,2.0,1.0,0.0,1,0.0,0.0
2008,1265,Ottawa,K1C,1.0,1.0,2.0,2,1.0,0.0
2008,1265,Ottawa,K1T,2.0,1.0,5.0,5,1.0,0.0
2008,1265,Ottawa,K1V,5.0,3.0,51.0,6,8.5,0.0
2008,1265,Ottawa,K1Y,1.0,1.0,0.0,1,0.0,0.0
2008,1265,Ottawa,K2E,4.0,1.0,2.0,2,1.0,0.0
2008,1265,Ottawa,K2M,1.0,1.0,0.0,2,0.0,0.0
2008,1265,Ottawa,K4K,1.0,1.0,0.0,11,0.0,0.0
2008,1265,Ottawa,nan,4.0,1.0,52.0,30,1.73,0.0
2008,1265,Ottawa,K1B,5.0,3.0,8.0,3,2.67,0.0
2008,1265,Ottawa,K1K,2.0,1.0,0.0,1,0.0,0.0
2008,1265,Ottawa,K1T,4.0,1.0,7.0,3,2.33,0.0
2008,1265,Ottawa,K2G,1.0,1.0,0.0,4,0.0,0.0
2008,1265,Ottawa,K2H,1.0,1.0,0.0,1,0.0,0.0
2008,1265,Ottawa,K2S,1.0,1.0,1.0,15,0.07,0.0
2008,1265,Ottawa,nan,5.0,3.0,38.0,13,2.92,0.77
2008,1265,Ottawa,K2K,1.0,1.0,0.0,4,0.0,0.0
