"ref_yy","CSDuid","dweltype","mkttycd","date_pbi","metcode","metro","municipality","underconstr","num_structures","unitsperstructure","avgstorycount","X_c0","ref_qq","met_name","population","stcan_cmacode","underconstr_per_10kpop"
"2006","2472005",5,3,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",135,13,10.3846153846154,1.69230769230769,781,4,"Montreal",3815961.34,462,0.353777169031802
"2006","2472010",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",8,8,1,0,781,4,"Montreal",3815961.34,462,0.0209645729796623
"2006","2472010",2,1,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",2,1,2,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2472015",1,1,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",64,64,1,0,781,4,"Montreal",3815961.34,462,0.167716583837299
"2006","2472015",4,3,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",3,1,3,0,781,4,"Montreal",3815961.34,462,0.00786171486737337
"2006","2472015",5,2,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",30,5,6,0.4,781,4,"Montreal",3815961.34,462,0.0786171486737337
"2006","2472015",5,3,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",18,3,6,1.33333333333333,781,4,"Montreal",3815961.34,462,0.0471702892042402
"2006","2472020",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",15,15,1,0,781,4,"Montreal",3815961.34,462,0.0393085743368668
"2006","2472020",5,1,"December 31, 2006","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",2,1,2,2,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2472025",1,1,"December 31, 2006","1060","MONTRÉAL","DELSON V",8,8,1,0,781,4,"Montreal",3815961.34,462,0.0209645729796623
"2006","2472025",5,1,"December 31, 2006","1060","MONTRÉAL","DELSON V",4,2,2,1,781,4,"Montreal",3815961.34,462,0.0104822864898312
"2006","2472025",5,3,"December 31, 2006","1060","MONTRÉAL","DELSON V",11,2,5.5,2.5,781,4,"Montreal",3815961.34,462,0.0288262878470357
"2006","2472032",1,1,"December 31, 2006","1060","MONTRÉAL","WESTMOUNT V",11,11,1,0,781,4,"Montreal",3815961.34,462,0.0288262878470357
"2006","2472032",5,1,"December 31, 2006","1060","MONTRÉAL","WESTMOUNT V",6,3,2,0,781,4,"Montreal",3815961.34,462,0.0157234297347467
"2006","2472043",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-PLACIDE MÉ",5,5,1,0,781,4,"Montreal",3815961.34,462,0.0131028581122889
"2006","2473005",1,1,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",5,5,1,0,781,4,"Montreal",3815961.34,462,0.0131028581122889
"2006","2473010",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",4,4,1,0,781,4,"Montreal",3815961.34,462,0.0104822864898312
"2006","2473010",5,2,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",180,1,180,6,781,4,"Montreal",3815961.34,462,0.471702892042402
"2006","2473010",5,3,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",300,5,60,1.8,781,4,"Montreal",3815961.34,462,0.786171486737337
"2006","2473015",1,1,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",176,176,1,0,781,4,"Montreal",3815961.34,462,0.461220605552571
"2006","2473015",5,1,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",32,16,2,0.625,781,4,"Montreal",3815961.34,462,0.0838582919186493
"2006","2473015",5,3,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",72,11,6.54545454545455,2.09090909090909,781,4,"Montreal",3815961.34,462,0.188681156816961
"2006","2473020",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",16,16,1,0,781,4,"Montreal",3815961.34,462,0.0419291459593246
"2006","2473025",1,1,"December 31, 2006","1060","MONTRÉAL","DELSON V",6,6,1,0,781,4,"Montreal",3815961.34,462,0.0157234297347467
"2006","2473030",1,1,"December 31, 2006","1060","MONTRÉAL","BOIS-DES-FILION V",17,17,1,0,781,4,"Montreal",3815961.34,462,0.0445497175817824
"2006","2473030",5,1,"December 31, 2006","1060","MONTRÉAL","BOIS-DES-FILION V",10,5,2,0.8,781,4,"Montreal",3815961.34,462,0.0262057162245779
"2006","2473030",5,2,"December 31, 2006","1060","MONTRÉAL","BOIS-DES-FILION V",30,5,6,1.2,781,4,"Montreal",3815961.34,462,0.0786171486737337
"2006","2473030",5,3,"December 31, 2006","1060","MONTRÉAL","BOIS-DES-FILION V",45,14,3.21428571428571,2,781,4,"Montreal",3815961.34,462,0.117925723010601
"2006","2473035",1,1,"December 31, 2006","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",16,16,1,0,781,4,"Montreal",3815961.34,462,0.0419291459593246
"2006","2473035",5,2,"December 31, 2006","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",14,4,3.5,1,781,4,"Montreal",3815961.34,462,0.0366880027144091
"2006","2473035",5,3,"December 31, 2006","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",16,2,8,1.5,781,4,"Montreal",3815961.34,462,0.0419291459593246
"2006","2474005",1,1,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",116,116,1,0,781,4,"Montreal",3815961.34,462,0.303986308205104
"2006","2474005",5,1,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",50,25,2,0.92,781,4,"Montreal",3815961.34,462,0.131028581122889
"2006","2474005",5,2,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",24,7,3.42857142857143,2.14285714285714,781,4,"Montreal",3815961.34,462,0.0628937189389869
"2006","2475005",1,1,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",90,90,1,0,781,4,"Montreal",3815961.34,462,0.235851446021201
"2006","2475017",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-JÉRÔME V",73,73,1,0,781,4,"Montreal",3815961.34,462,0.191301728439419
"2006","2475017",2,1,"December 31, 2006","1060","MONTRÉAL","SAINT-JÉRÔME V",8,4,2,0,781,4,"Montreal",3815961.34,462,0.0209645729796623
"2006","2475017",5,1,"December 31, 2006","1060","MONTRÉAL","SAINT-JÉRÔME V",16,8,2,0.25,781,4,"Montreal",3815961.34,462,0.0419291459593246
"2006","2475017",5,2,"December 31, 2006","1060","MONTRÉAL","SAINT-JÉRÔME V",27,9,3,0.888888888888889,781,4,"Montreal",3815961.34,462,0.0707554338063603
"2006","2475017",5,3,"December 31, 2006","1060","MONTRÉAL","SAINT-JÉRÔME V",96,14,6.85714285714286,2.07142857142857,781,4,"Montreal",3815961.34,462,0.251574875755948
"2006","2476025",1,1,"December 31, 2006","1060","MONTRÉAL","DELSON V",22,22,1,0,781,4,"Montreal",3815961.34,462,0.0576525756940714
"2006","3502036",1,1,"December 31, 2006","1265","OTTAWA","CLARENCE-ROCKLAND CY",64,64,1,0,955,4,"Ottawa",1203281.44,505,0.531878892771753
"2006","3502036",4,2,"December 31, 2006","1265","OTTAWA","CLARENCE-ROCKLAND CY",4,1,4,0,955,4,"Ottawa",1203281.44,505,0.0332424307982345
"2006","3502048",1,1,"December 31, 2006","1265","OTTAWA","RUSSELL TP",28,28,1,0,955,4,"Ottawa",1203281.44,505,0.232697015587642
"2006","3502048",2,1,"December 31, 2006","1265","OTTAWA","RUSSELL TP",2,1,2,0,955,4,"Ottawa",1203281.44,505,0.0166212153991173
"2006","3506008",1,1,"December 31, 2006","1265","OTTAWA","OTTAWA CV",1277,1277,1,0,955,4,"Ottawa",1203281.44,505,10.6126460323364
"2006","3506008",2,1,"December 31, 2006","1265","OTTAWA","OTTAWA CV",189,95,1.98947368421053,0,955,4,"Ottawa",1203281.44,505,1.57070485521658
"2006","3506008",2,2,"December 31, 2006","1265","OTTAWA","OTTAWA CV",2,1,2,0,955,4,"Ottawa",1203281.44,505,0.0166212153991173
"2006","3506008",2,3,"December 31, 2006","1265","OTTAWA","OTTAWA CV",4,2,2,0,955,4,"Ottawa",1203281.44,505,0.0332424307982345
"2006","3506008",4,1,"December 31, 2006","1265","OTTAWA","OTTAWA CV",837,165,5.07272727272727,0,955,4,"Ottawa",1203281.44,505,6.95597864453058
"2006","3506008",4,2,"December 31, 2006","1265","OTTAWA","OTTAWA CV",75,15,5,0,955,4,"Ottawa",1203281.44,505,0.623295577466898
"2006","3506008",4,3,"December 31, 2006","1265","OTTAWA","OTTAWA CV",38,7,5.42857142857143,0,955,4,"Ottawa",1203281.44,505,0.315803092583228
"2006","3506008",5,1,"December 31, 2006","1265","OTTAWA","OTTAWA CV",1,1,1,0,955,4,"Ottawa",1203281.44,505,0.00831060769955863
"2006","3506008",5,2,"December 31, 2006","1265","OTTAWA","OTTAWA CV",23,2,11.5,0,955,4,"Ottawa",1203281.44,505,0.191143977089849
"2006","3506008",5,3,"December 31, 2006","1265","OTTAWA","OTTAWA CV",1629,45,36.2,0.422222222222222,955,4,"Ottawa",1203281.44,505,13.537979942581
"2006","3518001",1,1,"December 31, 2006","2270","TORONTO","PICKERING CY",62,62,1,0,1477,4,"Toronto",5405200.53,535,0.114704347518444
"2006","3518001",2,1,"December 31, 2006","2270","TORONTO","PICKERING CY",6,3,2,0,1477,4,"Toronto",5405200.53,535,0.0111004207275914
"2006","3518001",4,3,"December 31, 2006","2270","TORONTO","PICKERING CY",31,5,6.2,0,1477,4,"Toronto",5405200.53,535,0.0573521737592222
"2006","3518001",5,1,"December 31, 2006","2270","TORONTO","PICKERING CY",2,1,2,0,1477,4,"Toronto",5405200.53,535,0.00370014024253047
"2006","3518005",1,1,"December 31, 2006","2270","TORONTO","AJAX T",885,885,1,0,1477,4,"Toronto",5405200.53,535,1.63731205731973
"2006","3518005",2,1,"December 31, 2006","2270","TORONTO","AJAX T",104,52,2,0,1477,4,"Toronto",5405200.53,535,0.192407292611584
"2006","3518005",4,1,"December 31, 2006","2270","TORONTO","AJAX T",421,68,6.19117647058824,0.0588235294117647,1477,4,"Toronto",5405200.53,535,0.778879521052663
"2006","3518005",4,3,"December 31, 2006","2270","TORONTO","AJAX T",28,4,7,0,1477,4,"Toronto",5405200.53,535,0.0518019633954265
"2006","3518029",1,1,"December 31, 2006","2270","TORONTO","UXBRIDGE TP",124,124,1,0,1477,4,"Toronto",5405200.53,535,0.229408695036889
"2006","3518029",4,1,"December 31, 2006","2270","TORONTO","UXBRIDGE TP",22,5,4.4,0,1477,4,"Toronto",5405200.53,535,0.0407015426678351
"2006","3519028",1,1,"December 31, 2006","2270","TORONTO","VAUGHAN CY",1416,1416,1,0,1477,4,"Toronto",5405200.53,535,2.61969929171157
"2006","3519028",2,1,"December 31, 2006","2270","TORONTO","VAUGHAN CY",194,97,2,0,1477,4,"Toronto",5405200.53,535,0.358913603525455
"2006","3519028",4,1,"December 31, 2006","2270","TORONTO","VAUGHAN CY",254,47,5.40425531914894,0.170212765957447,1477,4,"Toronto",5405200.53,535,0.469917810801369
"2006","3519028",4,3,"December 31, 2006","2270","TORONTO","VAUGHAN CY",56,11,5.09090909090909,2.72727272727273,1477,4,"Toronto",5405200.53,535,0.103603926790853
"2006","3519028",5,2,"December 31, 2006","2270","TORONTO","VAUGHAN CY",60,1,60,4,1477,4,"Toronto",5405200.53,535,0.111004207275914
"2006","3519028",5,3,"December 31, 2006","2270","TORONTO","VAUGHAN CY",1185,7,169.285714285714,4.85714285714286,1477,4,"Toronto",5405200.53,535,2.1923330936993
"2006","3519036",1,1,"December 31, 2006","2270","TORONTO","MARKHAM CY",553,553,1,0,1477,4,"Toronto",5405200.53,535,1.02308877705967
"2006","3519036",2,1,"December 31, 2006","2270","TORONTO","MARKHAM CY",164,82,2,0,1477,4,"Toronto",5405200.53,535,0.303411499887498
"2006","3519036",4,1,"December 31, 2006","2270","TORONTO","MARKHAM CY",319,58,5.5,0,1477,4,"Toronto",5405200.53,535,0.590172368683609
"2006","3519036",4,3,"December 31, 2006","2270","TORONTO","MARKHAM CY",102,15,6.8,0,1477,4,"Toronto",5405200.53,535,0.188707152369054
"2006","3519036",5,3,"December 31, 2006","2270","TORONTO","MARKHAM CY",449,9,49.8888888888889,2.66666666666667,1477,4,"Toronto",5405200.53,535,0.830681484448089
"2006","3519038",1,1,"December 31, 2006","2270","TORONTO","RICHMOND HILL T",546,546,1,0,1477,4,"Toronto",5405200.53,535,1.01013828621082
"2006","3519038",2,1,"December 31, 2006","2270","TORONTO","RICHMOND HILL T",78,39,2,0,1477,4,"Toronto",5405200.53,535,0.144305469458688
"2006","3519038",4,1,"December 31, 2006","2270","TORONTO","RICHMOND HILL T",213,32,6.65625,0.625,1477,4,"Toronto",5405200.53,535,0.394064935829495
"2006","3519038",4,3,"December 31, 2006","2270","TORONTO","RICHMOND HILL T",13,3,4.33333333333333,0,1477,4,"Toronto",5405200.53,535,0.024050911576448
"2006","3519038",5,3,"December 31, 2006","2270","TORONTO","RICHMOND HILL T",408,2,204,14,1477,4,"Toronto",5405200.53,535,0.754828609476215
"2006","3519044",1,1,"December 31, 2006","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",353,353,1,0,1477,4,"Toronto",5405200.53,535,0.653074752806627
"2006","3519044",2,1,"December 31, 2006","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",64,32,2,0,1477,4,"Toronto",5405200.53,535,0.118404487760975
"2006","3519044",4,3,"December 31, 2006","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",6,2,3,0,1477,4,"Toronto",5405200.53,535,0.0111004207275914
"2006","3519046",1,1,"December 31, 2006","2270","TORONTO","AURORA T",65,65,1,0,1477,4,"Toronto",5405200.53,535,0.12025455788224
"2006","3519046",1,3,"December 31, 2006","2270","TORONTO","AURORA T",4,4,1,0,1477,4,"Toronto",5405200.53,535,0.00740028048506093
"2006","3519046",4,1,"December 31, 2006","2270","TORONTO","AURORA T",238,36,6.61111111111111,0,1477,4,"Toronto",5405200.53,535,0.440316688861125
"2006","3519048",1,1,"December 31, 2006","2270","TORONTO","NEWMARKET T",28,28,1,0,1477,4,"Toronto",5405200.53,535,0.0518019633954265
"2006","3519048",2,1,"December 31, 2006","2270","TORONTO","NEWMARKET T",4,2,2,0,1477,4,"Toronto",5405200.53,535,0.00740028048506093
"2006","3519048",2,3,"December 31, 2006","2270","TORONTO","NEWMARKET T",50,25,2,0,1477,4,"Toronto",5405200.53,535,0.0925035060632616
"2006","3519048",4,1,"December 31, 2006","2270","TORONTO","NEWMARKET T",64,14,4.57142857142857,0,1477,4,"Toronto",5405200.53,535,0.118404487760975
"2006","3519049",1,1,"December 31, 2006","2270","TORONTO","KING TP",20,20,1,0,1477,4,"Toronto",5405200.53,535,0.0370014024253046
"2006","3519054",1,1,"December 31, 2006","2270","TORONTO","EAST GWILLIMBURY T",59,59,1,0,1477,4,"Toronto",5405200.53,535,0.109154137154649
"2006","3519054",4,1,"December 31, 2006","2270","TORONTO","EAST GWILLIMBURY T",9,1,9,0,1477,4,"Toronto",5405200.53,535,0.0166506310913871
"2006","3519070",1,1,"December 31, 2006","2270","TORONTO","GEORGINA T",72,72,1,0,1477,4,"Toronto",5405200.53,535,0.133205048731097
"2006","3520005",1,1,"December 31, 2006","2270","TORONTO","AJAX T",1012,1012,1,0,1477,4,"Toronto",5405200.53,535,1.87227096272042
"2006","3520005",2,1,"December 31, 2006","2270","TORONTO","AJAX T",134,67,2,0,1477,4,"Toronto",5405200.53,535,0.247909396249541
"2006","3520005",4,1,"December 31, 2006","2270","TORONTO","AJAX T",474,68,6.97058823529412,0,1477,4,"Toronto",5405200.53,535,0.87693323747972
"2006","3520005",4,3,"December 31, 2006","2270","TORONTO","AJAX T",304,36,8.44444444444444,0,1477,4,"Toronto",5405200.53,535,0.562421316864631
"2006","3520005",5,2,"December 31, 2006","2270","TORONTO","AJAX T",1606,18,89.2222222222222,1.05555555555556,1477,4,"Toronto",5405200.53,535,2.97121261475196
"2006","3520005",5,3,"December 31, 2006","2270","TORONTO","AJAX T",19818,121,163.785123966942,11.603305785124,1477,4,"Toronto",5405200.53,535,36.6646896632344
"2006","3521005",1,1,"December 31, 2006","2270","TORONTO","AJAX T",579,579,1,0,1477,4,"Toronto",5405200.53,535,1.07119060021257
"2006","3521005",2,1,"December 31, 2006","2270","TORONTO","AJAX T",158,79,2,0,1477,4,"Toronto",5405200.53,535,0.292311079159907
"2006","3521005",4,1,"December 31, 2006","2270","TORONTO","AJAX T",196,30,6.53333333333333,0,1477,4,"Toronto",5405200.53,535,0.362613743767986
"2006","3521005",4,3,"December 31, 2006","2270","TORONTO","AJAX T",327,38,8.60526315789474,0,1477,4,"Toronto",5405200.53,535,0.604972929653731
"2006","3521005",5,2,"December 31, 2006","2270","TORONTO","AJAX T",12,2,6,0,1477,4,"Toronto",5405200.53,535,0.0222008414551828
"2006","3521005",5,3,"December 31, 2006","2270","TORONTO","AJAX T",3116,30,103.866666666667,1.93333333333333,1477,4,"Toronto",5405200.53,535,5.76481849786247
"2006","3521010",1,1,"December 31, 2006","2270","TORONTO","BRAMPTON CY",1995,1995,1,0,1477,4,"Toronto",5405200.53,535,3.69088989192414
"2006","3521010",1,3,"December 31, 2006","2270","TORONTO","BRAMPTON CY",2,2,1,0,1477,4,"Toronto",5405200.53,535,0.00370014024253047
"2006","3521010",2,1,"December 31, 2006","2270","TORONTO","BRAMPTON CY",520,260,2,0,1477,4,"Toronto",5405200.53,535,0.962036463057921
"2006","3521010",2,3,"December 31, 2006","2270","TORONTO","BRAMPTON CY",16,8,2,0,1477,4,"Toronto",5405200.53,535,0.0296011219402437
"2006","3521010",4,1,"December 31, 2006","2270","TORONTO","BRAMPTON CY",378,60,6.3,0,1477,4,"Toronto",5405200.53,535,0.699326505838258
"2006","3521010",5,2,"December 31, 2006","2270","TORONTO","BRAMPTON CY",617,2,308.5,0,1477,4,"Toronto",5405200.53,535,1.14149326482065
"2006","3521024",1,1,"December 31, 2006","2270","TORONTO","CALEDON T",85,85,1,0,1477,4,"Toronto",5405200.53,535,0.157255960307545
"2006","3521024",2,1,"December 31, 2006","2270","TORONTO","CALEDON T",20,10,2,0,1477,4,"Toronto",5405200.53,535,0.0370014024253046
"2006","3521024",2,3,"December 31, 2006","2270","TORONTO","CALEDON T",2,1,2,0,1477,4,"Toronto",5405200.53,535,0.00370014024253047
"2006","3521024",4,3,"December 31, 2006","2270","TORONTO","CALEDON T",23,3,7.66666666666667,0,1477,4,"Toronto",5405200.53,535,0.0425516127891004
"2006","3522012",1,1,"December 31, 2006","2270","TORONTO","MONO T",15,15,1,0,1477,4,"Toronto",5405200.53,535,0.0277510518189785
"2006","3522014",1,1,"December 31, 2006","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",14,14,1,0,1477,4,"Toronto",5405200.53,535,0.0259009816977133
"2006","3522014",4,1,"December 31, 2006","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",10,2,5,0,1477,4,"Toronto",5405200.53,535,0.0185007012126523
"2006","3524001",1,1,"December 31, 2006","2270","TORONTO","PICKERING CY",510,510,1,0,1477,4,"Toronto",5405200.53,535,0.943535761845269
"2006","3524001",1,3,"December 31, 2006","2270","TORONTO","PICKERING CY",1,1,1,0,1477,4,"Toronto",5405200.53,535,0.00185007012126523
"2006","3524001",2,1,"December 31, 2006","2270","TORONTO","PICKERING CY",38,19,2,0,1477,4,"Toronto",5405200.53,535,0.0703026646080788
"2006","3524001",4,1,"December 31, 2006","2270","TORONTO","PICKERING CY",277,46,6.02173913043478,0,1477,4,"Toronto",5405200.53,535,0.512469423590469
"2006","3524001",4,3,"December 31, 2006","2270","TORONTO","PICKERING CY",49,10,4.9,0,1477,4,"Toronto",5405200.53,535,0.0906534359419964
"2006","3524001",5,3,"December 31, 2006","2270","TORONTO","PICKERING CY",356,4,89,6,1477,4,"Toronto",5405200.53,535,0.658624963170423
"2006","3524002",1,1,"December 31, 2006","0610","HAMILTON","BURLINGTON CY",201,201,1,0,607,4,"Hamilton",720910,537,2.7881427640066
"2006","3524002",2,1,"December 31, 2006","0610","HAMILTON","BURLINGTON CY",2,1,2,0,607,4,"Hamilton",720910,537,0.0277427140697174
"2006","3524002",2,2,"December 31, 2006","0610","HAMILTON","BURLINGTON CY",12,6,2,0,607,4,"Hamilton",720910,537,0.166456284418305
"2006","3524002",2,3,"December 31, 2006","0610","HAMILTON","BURLINGTON CY",6,3,2,0,607,4,"Hamilton",720910,537,0.0832281422091523
"2006","3524002",4,1,"December 31, 2006","0610","HAMILTON","BURLINGTON CY",185,37,5,0,607,4,"Hamilton",720910,537,2.56620105144886
"2006","3524002",4,2,"December 31, 2006","0610","HAMILTON","BURLINGTON CY",20,3,6.66666666666667,0,607,4,"Hamilton",720910,537,0.277427140697174
"2006","3524002",4,3,"December 31, 2006","0610","HAMILTON","BURLINGTON CY",112,22,5.09090909090909,0,607,4,"Hamilton",720910,537,1.55359198790418
"2006","3524002",5,2,"December 31, 2006","0610","HAMILTON","BURLINGTON CY",108,1,108,0,607,4,"Hamilton",720910,537,1.49810655976474
"2006","3524002",5,3,"December 31, 2006","0610","HAMILTON","BURLINGTON CY",247,3,82.3333333333333,2,607,4,"Hamilton",720910,537,3.4262251876101
"2006","3524009",1,1,"December 31, 2006","2270","TORONTO","MILTON T",541,541,1,0,1477,4,"Toronto",5405200.53,535,1.00088793560449
"2006","3524009",2,1,"December 31, 2006","2270","TORONTO","MILTON T",76,38,2,0,1477,4,"Toronto",5405200.53,535,0.140605329216158
"2006","3524009",4,1,"December 31, 2006","2270","TORONTO","MILTON T",82,14,5.85714285714286,0,1477,4,"Toronto",5405200.53,535,0.151705749943749
"2006","3524009",4,3,"December 31, 2006","2270","TORONTO","MILTON T",11,2,5.5,0,1477,4,"Toronto",5405200.53,535,0.0203507713339176
"2006","3524015",1,1,"December 31, 2006","2270","TORONTO","HALTON HILLS T",115,115,1,0,1477,4,"Toronto",5405200.53,535,0.212758063945502
"2006","3524015",4,1,"December 31, 2006","2270","TORONTO","HALTON HILLS T",100,18,5.55555555555556,0,1477,4,"Toronto",5405200.53,535,0.185007012126523
"2006","3525005",1,1,"December 31, 2006","0610","HAMILTON","HAMILTON C",754,754,1,0,607,4,"Hamilton",720910,537,10.4590032042835
"2006","3525005",1,3,"December 31, 2006","0610","HAMILTON","HAMILTON C",7,7,1,0,607,4,"Hamilton",720910,537,0.097099499244011
"2006","3525005",2,1,"December 31, 2006","0610","HAMILTON","HAMILTON C",16,8,2,0,607,4,"Hamilton",720910,537,0.22194171255774
"2006","3525005",4,1,"December 31, 2006","0610","HAMILTON","HAMILTON C",343,55,6.23636363636364,0,607,4,"Hamilton",720910,537,4.75787546295654
"2006","3525005",4,3,"December 31, 2006","0610","HAMILTON","HAMILTON C",245,43,5.69767441860465,0,607,4,"Hamilton",720910,537,3.39848247354039
"2006","3525005",5,2,"December 31, 2006","0610","HAMILTON","HAMILTON C",85,5,17,0,607,4,"Hamilton",720910,537,1.17906534796299
"2006","3525005",5,3,"December 31, 2006","0610","HAMILTON","HAMILTON C",233,7,33.2857142857143,0.571428571428571,607,4,"Hamilton",720910,537,3.23202618912208
"2006","3526065",1,1,"December 31, 2006","0610","HAMILTON","GRIMSBY T",22,22,1,0,607,4,"Hamilton",720910,537,0.305169854766892
"2006","3543007",1,1,"December 31, 2006","2270","TORONTO","NEW TECUMSETH T",84,84,1,0,1477,4,"Toronto",5405200.53,535,0.15540589018628
"2006","3543007",1,3,"December 31, 2006","2270","TORONTO","NEW TECUMSETH T",18,18,1,0,1477,4,"Toronto",5405200.53,535,0.0333012621827742
"2006","3543007",2,3,"December 31, 2006","2270","TORONTO","NEW TECUMSETH T",10,5,2,0,1477,4,"Toronto",5405200.53,535,0.0185007012126523
"2006","3543007",4,1,"December 31, 2006","2270","TORONTO","NEW TECUMSETH T",25,5,5,0,1477,4,"Toronto",5405200.53,535,0.0462517530316308
"2006","3543007",5,2,"December 31, 2006","2270","TORONTO","NEW TECUMSETH T",33,1,33,0,1477,4,"Toronto",5405200.53,535,0.0610523140017527
"2006","3543007",5,3,"December 31, 2006","2270","TORONTO","NEW TECUMSETH T",64,2,32,0,1477,4,"Toronto",5405200.53,535,0.118404487760975
"2006","3543014",1,1,"December 31, 2006","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",55,55,1,0,1477,4,"Toronto",5405200.53,535,0.101753856669588
"2006","3543014",5,3,"December 31, 2006","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",45,1,45,0,1477,4,"Toronto",5405200.53,535,0.0832531554569355
"2006","4602069",1,1,"December 31, 2006","2680","WINNIPEG","TACHÉ RM",26,26,1,0,2173,4,"Winnipeg",718832.656,602,0.361697535344026
"2006","4602069",4,2,"December 31, 2006","2680","WINNIPEG","TACHÉ RM",6,1,6,0,2173,4,"Winnipeg",718832.656,602,0.0834686620024675
"2006","4602069",4,3,"December 31, 2006","2680","WINNIPEG","TACHÉ RM",6,1,6,0,2173,4,"Winnipeg",718832.656,602,0.0834686620024675
"2006","4602075",1,1,"December 31, 2006","2680","WINNIPEG","RITCHOT RM",18,18,1,0,2173,4,"Winnipeg",718832.656,602,0.250405986007403
"2006","4610052",1,1,"December 31, 2006","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",4,4,1,0,2173,4,"Winnipeg",718832.656,602,0.0556457746683117
"2006","4611040",1,1,"December 31, 2006","2680","WINNIPEG","WINNIPEG CY",493,493,1,0,2173,4,"Winnipeg",718832.656,602,6.85834172786941
"2006","4611040",1,3,"December 31, 2006","2680","WINNIPEG","WINNIPEG CY",3,3,1,0,2173,4,"Winnipeg",718832.656,602,0.0417343310012338
"2006","4611040",2,1,"December 31, 2006","2680","WINNIPEG","WINNIPEG CY",18,9,2,0,2173,4,"Winnipeg",718832.656,602,0.250405986007403
"2006","4611040",2,3,"December 31, 2006","2680","WINNIPEG","WINNIPEG CY",14,7,2,0,2173,4,"Winnipeg",718832.656,602,0.194760211339091
"2006","4611040",4,3,"December 31, 2006","2680","WINNIPEG","WINNIPEG CY",38,7,5.42857142857143,0,2173,4,"Winnipeg",718832.656,602,0.528634859348961
"2006","4611040",5,2,"December 31, 2006","2680","WINNIPEG","WINNIPEG CY",581,11,52.8181818181818,0.272727272727273,2173,4,"Winnipeg",718832.656,602,8.08254877057227
"2006","4611040",5,3,"December 31, 2006","2680","WINNIPEG","WINNIPEG CY",334,11,30.3636363636364,1.90909090909091,2173,4,"Winnipeg",718832.656,602,4.64642218480402
"2006","4611042",1,1,"December 31, 2006","2680","WINNIPEG","HEADINGLEY RM",19,19,1,0,2173,4,"Winnipeg",718832.656,602,0.26431742967448
"2006","4612047",1,1,"December 31, 2006","2680","WINNIPEG","SPRINGFIELD RM",38,38,1,0,2173,4,"Winnipeg",718832.656,602,0.528634859348961
"2006","4613032",1,1,"December 31, 2006","2680","WINNIPEG","EAST ST. PAUL RM",7,7,1,0,2173,4,"Winnipeg",718832.656,602,0.0973801056695454
"2006","4613037",1,1,"December 31, 2006","2680","WINNIPEG","WEST ST. PAUL RM",36,36,1,0,2173,4,"Winnipeg",718832.656,602,0.500811972014805
"2006","4613056",1,1,"December 31, 2006","2680","WINNIPEG","ST. CLEMENTS RM",31,31,1,0,2173,4,"Winnipeg",718832.656,602,0.431254753679415
"2006","4706021",1,1,"December 31, 2006","1490","REGINA","PENSE NO. 160 RM",2,2,1,0,1129,4,"Regina",202804.938,705,0.0986169281538894
"2006","4706023",1,1,"December 31, 2006","1490","REGINA","PENSE T",2,2,1,0,1129,4,"Regina",202804.938,705,0.0986169281538894
"2006","4706026",1,1,"December 31, 2006","1490","REGINA","SHERWOOD NO. 159 RM",4,4,1,0,1129,4,"Regina",202804.938,705,0.197233856307779
