"ref_yy","CSDuid","date_pbi","metcode","metro","municipality","underconstr","num_structures","unitsperstructure","avgstorycount","X_c0","ref_qq","met_name","population","stcan_cmacode","underconstr_per_10kpop"
"1990","2473380","December 31, 1990","1060",NA,NA,1,1,1,0,717,4,"Montreal",3408409.74,462,0.00293391955862677
"1990","2473420","December 31, 1990","1060",NA,NA,1,1,1,0,717,4,"Montreal",3408409.74,462,0.00293391955862677
"1990","2473500","December 31, 1990","1060",NA,NA,3,2,1.5,0,717,4,"Montreal",3408409.74,462,0.00880175867588032
"1990","2473580","December 31, 1990","1060",NA,NA,2,2,1,0,717,4,"Montreal",3408409.74,462,0.00586783911725355
"1990","2473650","December 31, 1990","1060",NA,NA,102,66,1.54545454545455,0,717,4,"Montreal",3408409.74,462,0.299259794979931
"1990","3502037","December 31, 1990","1265",NA,NA,65,65,1,0,891,4,"Ottawa",982183.323,505,0.66179091497362
"1990","3502039","December 31, 1990","1265",NA,NA,20,15,1.33333333333333,0,891,4,"Ottawa",982183.323,505,0.203627973838037
"1990","3506001","December 31, 1990","1265",NA,NA,80,79,1.0126582278481,0,891,4,"Ottawa",982183.323,505,0.814511895352147
"1990","3506004","December 31, 1990","1265",NA,NA,205,145,1.41379310344828,0,891,4,"Ottawa",982183.323,505,2.08718673183988
"1990","3506006","December 31, 1990","1265",NA,NA,116,78,1.48717948717949,0,891,4,"Ottawa",982183.323,505,1.18104224826061
"1990","3506009","December 31, 1990","1265",NA,NA,1,1,1,0,891,4,"Ottawa",982183.323,505,0.0101813986919018
"1990","3506011","December 31, 1990","1265",NA,NA,3,3,1,0,891,4,"Ottawa",982183.323,505,0.0305441960757055
"1990","3506012","December 31, 1990","1265",NA,NA,133,79,1.68354430379747,0,891,4,"Ottawa",982183.323,505,1.35412602602294
"1990","3506014","December 31, 1990","1265",NA,NA,1106,103,10.7378640776699,0.0388349514563107,891,4,"Ottawa",982183.323,505,11.2606269532434
"1990","3506018","December 31, 1990","1265",NA,NA,40,40,1,0,891,4,"Ottawa",982183.323,505,0.407255947676073
"1990","3506027","December 31, 1990","1265",NA,NA,133,58,2.29310344827586,0.137931034482759,891,4,"Ottawa",982183.323,505,1.35412602602294
"1990","3506030","December 31, 1990","1265","OTTAWA","MISSISSIPPI MILLS T",158,77,2.05194805194805,0,891,4,"Ottawa",982183.323,505,1.60866099332049
"1990","3506042","December 31, 1990","1265",NA,NA,80,80,1,0,891,4,"Ottawa",982183.323,505,0.814511895352147
"1990","3518001","December 31, 1990","2270","TORONTO","PICKERING CY",297,141,2.1063829787234,0.0567375886524823,1413,4,"Toronto",4024230.39,535,0.73802931546372
"1990","3518005","December 31, 1990","2270","TORONTO","AJAX T",689,412,1.67233009708738,0.0339805825242718,1413,4,"Toronto",4024230.39,535,1.71212861398823
"1990","3518029","December 31, 1990","2270","TORONTO","UXBRIDGE TP",27,27,1,0,1413,4,"Toronto",4024230.39,535,0.0670935741330655
"1990","3519028","December 31, 1990","2270","TORONTO","VAUGHAN CY",1648,494,3.33603238866397,0.228744939271255,1413,4,"Toronto",4024230.39,535,4.09519296930711
"1990","3519036","December 31, 1990","2270","TORONTO","MARKHAM CY",1427,441,3.23582766439909,0,1413,4,"Toronto",4024230.39,535,3.54601964029202
"1990","3519038","December 31, 1990","2270","TORONTO","RICHMOND HILL T",1481,685,2.16204379562044,0.0408759124087591,1413,4,"Toronto",4024230.39,535,3.68020678855815
"1990","3519044","December 31, 1990","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",44,44,1,0,1413,4,"Toronto",4024230.39,535,0.109337676364996
"1990","3519046","December 31, 1990","2270","TORONTO","AURORA T",219,165,1.32727272727273,0,1413,4,"Toronto",4024230.39,535,0.544203434634864
"1990","3519048","December 31, 1990","2270","TORONTO","NEWMARKET T",394,212,1.85849056603774,0.165094339622642,1413,4,"Toronto",4024230.39,535,0.979069192904733
"1990","3519049","December 31, 1990","2270","TORONTO","KING TP",40,40,1,0,1413,4,"Toronto",4024230.39,535,0.0993978876045414
"1990","3519054","December 31, 1990","2270","TORONTO","EAST GWILLIMBURY T",17,17,1,0,1413,4,"Toronto",4024230.39,535,0.0422441022319301
"1990","3519070","December 31, 1990","2270","TORONTO","GEORGINA T",241,115,2.09565217391304,0,1413,4,"Toronto",4024230.39,535,0.598872272817362
"1990","3520001","December 31, 1990","2270","TORONTO","PICKERING CY",3637,247,14.7246963562753,0.380566801619433,1413,4,"Toronto",4024230.39,535,9.03775293044293
"1990","3520004","December 31, 1990","2270",NA,NA,3137,126,24.8968253968254,1.01587301587302,1413,4,"Toronto",4024230.39,535,7.79527933538616
"1990","3520006","December 31, 1990","2270",NA,NA,458,28,16.3571428571429,0.892857142857143,1413,4,"Toronto",4024230.39,535,1.138105813072
"1990","3520008","December 31, 1990","2270",NA,NA,1218,315,3.86666666666667,0.26984126984127,1413,4,"Toronto",4024230.39,535,3.02666567755829
"1990","3520014","December 31, 1990","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",430,28,15.3571428571429,1.42857142857143,1413,4,"Toronto",4024230.39,535,1.06852729174882
"1990","3520019","December 31, 1990","2270",NA,NA,2602,256,10.1640625,0.75390625,1413,4,"Toronto",4024230.39,535,6.46583258867542
"1990","3521005","December 31, 1990","2270","TORONTO","AJAX T",3402,1086,3.13259668508287,0.234806629834254,1413,4,"Toronto",4024230.39,535,8.45379034076625
"1990","3521010","December 31, 1990","2270","TORONTO","BRAMPTON CY",1491,651,2.29032258064516,0.113671274961598,1413,4,"Toronto",4024230.39,535,3.70505626045928
"1990","3521024","December 31, 1990","2270","TORONTO","CALEDON T",155,155,1,0,1413,4,"Toronto",4024230.39,535,0.385166814467598
"1990","3522014","December 31, 1990","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",63,16,3.9375,0,1413,4,"Toronto",4024230.39,535,0.156551672977153
"1990","3524001","December 31, 1990","2270","TORONTO","PICKERING CY",967,440,2.19772727272727,0.0204545454545455,1413,4,"Toronto",4024230.39,535,2.40294393283979
"1990","3524002","December 31, 1990","0610","HAMILTON","BURLINGTON CY",245,77,3.18181818181818,0,543,4,"Hamilton",619584.027,537,3.95426591589651
"1990","3524009","December 31, 1990","2270","TORONTO","MILTON T",180,27,6.66666666666667,0.592592592592593,1413,4,"Toronto",4024230.39,535,0.447290494220437
"1990","3524015","December 31, 1990","2270","TORONTO","HALTON HILLS T",20,20,1,0,1413,4,"Toronto",4024230.39,535,0.0496989438022707
"1990","3525003","December 31, 1990","0610",NA,NA,350,106,3.30188679245283,0,543,4,"Hamilton",619584.027,537,5.64895130842358
"1990","3525009","December 31, 1990","0610",NA,NA,10,10,1,0,543,4,"Hamilton",619584.027,537,0.161398608812102
"1990","3525014","December 31, 1990","0610",NA,NA,94,56,1.67857142857143,0,543,4,"Hamilton",619584.027,537,1.51714692283376
"1990","3525018","December 31, 1990","0610",NA,NA,553,155,3.56774193548387,0,543,4,"Hamilton",619584.027,537,8.92534306730925
"1990","3525026","December 31, 1990","0610",NA,NA,12,12,1,0,543,4,"Hamilton",619584.027,537,0.193678330574523
"1990","3525030","December 31, 1990","0610",NA,NA,74,74,1,0,543,4,"Hamilton",619584.027,537,1.19434970520956
"1990","3526065","December 31, 1990","0610","HAMILTON","GRIMSBY T",93,32,2.90625,0,543,4,"Hamilton",619584.027,537,1.50100706195255
"1990","3543004","December 31, 1990","2270",NA,NA,48,48,1,0,1413,4,"Toronto",4024230.39,535,0.11927746512545
"1990","3543008","December 31, 1990","2270",NA,NA,1,1,1,0,1413,4,"Toronto",4024230.39,535,0.00248494719011354
"1990","3543011","December 31, 1990","2270",NA,NA,32,32,1,0,1413,4,"Toronto",4024230.39,535,0.0795183100836332
"1990","3543012","December 31, 1990","2270","TORONTO","MONO T",9,8,1.125,0,1413,4,"Toronto",4024230.39,535,0.0223645247110218
"1990","4602069","December 31, 1990","2680","WINNIPEG","TACHÉ RM",15,15,1,0,2109,4,"Winnipeg",676292.541,602,0.221797507596642
"1990","4602075","December 31, 1990","2680","WINNIPEG","RITCHOT RM",3,3,1,0,2109,4,"Winnipeg",676292.541,602,0.0443595015193284
"1990","4611040","December 31, 1990","2680","WINNIPEG","WINNIPEG CY",699,488,1.43237704918033,0.0368852459016393,2109,4,"Winnipeg",676292.541,602,10.3357638540035
"1990","4612047","December 31, 1990","2680","WINNIPEG","SPRINGFIELD RM",24,24,1,0,2109,4,"Winnipeg",676292.541,602,0.354876012154628
"1990","4613032","December 31, 1990","2680","WINNIPEG","EAST ST. PAUL RM",21,21,1,0,2109,4,"Winnipeg",676292.541,602,0.310516510635299
"1990","4613037","December 31, 1990","2680","WINNIPEG","WEST ST. PAUL RM",16,16,1,0,2109,4,"Winnipeg",676292.541,602,0.236584008103085
"1990","4614015","December 31, 1990","2680","WINNIPEG","ROSSER RM",1,1,1,0,2109,4,"Winnipeg",676292.541,602,0.0147865005064428
"1990","4706027","December 31, 1990","1490","REGINA","REGINA CY",199,76,2.61842105263158,0.105263157894737,1065,4,"Regina",195899.253,705,10.1582827373007
"1990","4706028","December 31, 1990","1490","REGINA","GRAND COULEE VL",3,3,1,0,1065,4,"Regina",195899.253,705,0.153139940763327
"1990","4706029","December 31, 1990","1490","REGINA","EDENWOLD NO. 158 RM",3,3,1,0,1065,4,"Regina",195899.253,705,0.153139940763327
"1990","4706030","December 31, 1990","1490","REGINA","WHITE CITY T",4,4,1,0,1065,4,"Regina",195899.253,705,0.204186587684436
"1990","4706031","December 31, 1990","1490","REGINA","PILOT BUTTE T",1,1,1,0,1065,4,"Regina",195899.253,705,0.051046646921109
"1990","4706053","December 31, 1990","1490","REGINA","LUMSDEN NO. 189 RM",2,2,1,0,1065,4,"Regina",195899.253,705,0.102093293842218
"1990","4706055","December 31, 1990","1490","REGINA","BUENA VISTA VL",1,1,1,0,1065,4,"Regina",195899.253,705,0.051046646921109
"1990","4706056","December 31, 1990","1490","REGINA","LUMSDEN T",2,2,1,0,1065,4,"Regina",195899.253,705,0.102093293842218
"1990","4706058","December 31, 1990","1490","REGINA","REGINA BEACH T",3,3,1,0,1065,4,"Regina",195899.253,705,0.153139940763327
"1990","4711065","December 31, 1990","1700","SASKATOON","CORMAN PARK NO. 344 RM",9,9,1,0,1239,4,"Saskatoon",217086.473,725,0.414581335982183
"1990","4711066","December 31, 1990","1700","SASKATOON","SASKATOON CY",201,71,2.83098591549296,0.0422535211267606,1239,4,"Saskatoon",217086.473,725,9.25898317026874
"1990","4711070","December 31, 1990","1700","SASKATOON","MARTENSVILLE CY",1,1,1,0,1239,4,"Saskatoon",217086.473,725,0.0460645928869092
"1990","4806014","December 31, 1990","0140","CALGARY","ROCKY VIEW COUNTY MD",200,199,1.00502512562814,0,21,4,"Calgary",764404.198,825,2.61641681878885
"1990","4806016","December 31, 1990","0140","CALGARY","CALGARY CY",2054,1055,1.94691943127962,0.0104265402843602,21,4,"Calgary",764404.198,825,26.8706007289615
"1990","4806019","December 31, 1990","0140","CALGARY","COCHRANE T",21,21,1,0,21,4,"Calgary",764404.198,825,0.274723765972829
"1990","4806021","December 31, 1990","0140","CALGARY","AIRDRIE CY",67,28,2.39285714285714,0.107142857142857,21,4,"Calgary",764404.198,825,0.876499634294264
"1990","4806022","December 31, 1990","0140","CALGARY","IRRICANA T",3,3,1,0,21,4,"Calgary",764404.198,825,0.0392462522818327
"1990","4806024","December 31, 1990","0140","CALGARY","BEISEKER VL",5,5,1,0,21,4,"Calgary",764404.198,825,0.0654104204697212
"1990","4806026","December 31, 1990","0140","CALGARY","CROSSFIELD T",3,3,1,0,21,4,"Calgary",764404.198,825,0.0392462522818327
"1990","4811012","December 31, 1990","0340","EDMONTON","LEDUC COUNTY MD",26,26,1,0,195,4,"Edmonton",855178.476,835,0.304030102834347
"1990","4811013","December 31, 1990","0340","EDMONTON","BEAUMONT CY",44,44,1,0,195,4,"Edmonton",855178.476,835,0.514512481719664
"1990","4811016","December 31, 1990","0340","EDMONTON","LEDUC CY",21,16,1.3125,0,195,4,"Edmonton",855178.476,835,0.245562775366203
"1990","4811018","December 31, 1990","0340","EDMONTON","DEVON T",3,3,1,0,195,4,"Edmonton",855178.476,835,0.0350803964808862
"1990","4811020","December 31, 1990","0340","EDMONTON","SUNDANCE BEACH SV",1,1,1,0,195,4,"Edmonton",855178.476,835,0.0116934654936287
"1990","4811023","December 31, 1990","0340","EDMONTON","GOLDEN DAYS SV",2,2,1,0,195,4,"Edmonton",855178.476,835,0.0233869309872574
"1990","4811031","December 31, 1990","0340",NA,NA,6,6,1,0,195,4,"Edmonton",855178.476,835,0.0701607929617723
"1990","4811032","December 31, 1990","0340",NA,NA,16,16,1,0,195,4,"Edmonton",855178.476,835,0.18709544789806
"1990","4811034","December 31, 1990","0340","EDMONTON","PARKLAND COUNTY MD",86,86,1,0,195,4,"Edmonton",855178.476,835,1.00563803245207
"1990","4811038","December 31, 1990","0340","EDMONTON","SEBA BEACH SV",1,1,1,0,195,4,"Edmonton",855178.476,835,0.0116934654936287
"1990","4811048","December 31, 1990","0340","EDMONTON","STONY PLAIN T",13,13,1,0,195,4,"Edmonton",855178.476,835,0.152015051417173
"1990","4811049","December 31, 1990","0340","EDMONTON","SPRUCE GROVE CY",35,19,1.84210526315789,0,195,4,"Edmonton",855178.476,835,0.409271292277005
"1990","4811052","December 31, 1990","0340","EDMONTON","STRATHCONA COUNTY SM",253,251,1.00796812749004,0,195,4,"Edmonton",855178.476,835,2.95844676988807
"1990","4811056","December 31, 1990","0340","EDMONTON","FORT SASKATCHEWAN CY",45,6,7.5,0,195,4,"Edmonton",855178.476,835,0.526205947213293
"1990","4811059","December 31, 1990","0340","EDMONTON","STURGEON COUNTY MD",66,66,1,0,195,4,"Edmonton",855178.476,835,0.771768722579496
"1990","4811061","December 31, 1990","0340","EDMONTON","EDMONTON CY",1342,772,1.73834196891192,0.0673575129533679,195,4,"Edmonton",855178.476,835,15.6926306924497
"1990","4811062","December 31, 1990","0340","EDMONTON","ST. ALBERT CY",123,118,1.04237288135593,0,195,4,"Edmonton",855178.476,835,1.43829625571633
"1990","4811064","December 31, 1990","0340","EDMONTON","GIBBONS T",1,1,1,0,195,4,"Edmonton",855178.476,835,0.0116934654936287
"1990","4811065","December 31, 1990","0340","EDMONTON","REDWATER T",3,3,1,0,195,4,"Edmonton",855178.476,835,0.0350803964808862
"1990","4811068","December 31, 1990","0340","EDMONTON","MORINVILLE T",17,14,1.21428571428571,0,195,4,"Edmonton",855178.476,835,0.198788913391688
"1990","5911019","December 31, 1990","2410",NA,NA,335,152,2.20394736842105,0,1761,4,"Vancouver",1640691.86,933,2.0418215520372
"1990","5911025","December 31, 1990","2410","VANCOUVER","BURNABY CY",123,6,20.5,0.5,1761,4,"Vancouver",1640691.86,933,0.749683734031569
"1990","5913011","December 31, 1990","2410","VANCOUVER","DELTA CY",327,159,2.05660377358491,0.0628930817610063,1761,4,"Vancouver",1640691.86,933,1.99306163437661
"1990","5913018","December 31, 1990","2410",NA,NA,233,50,4.66,0.28,1761,4,"Vancouver",1640691.86,933,1.42013260186468
"1990","5915004","December 31, 1990","2410","VANCOUVER","SURREY CY",1899,853,2.22626025791325,0.0375146541617819,1761,4,"Vancouver",1640691.86,933,11.5743854546825
"1990","5915007","December 31, 1990","2410","VANCOUVER","WHITE ROCK CY",124,22,5.63636363636364,0.363636363636364,1761,4,"Vancouver",1640691.86,933,0.755778723739143
"1990","5915011","December 31, 1990","2410","VANCOUVER","DELTA CY",349,104,3.35576923076923,0,1761,4,"Vancouver",1640691.86,933,2.12715140794323
"1990","5915015","December 31, 1990","2410","VANCOUVER","RICHMOND CY",874,151,5.78807947019868,0.0198675496688742,1761,4,"Vancouver",1640691.86,933,5.32702100441944
"1990","5915018","December 31, 1990","2410",NA,NA,2,2,1,0,1761,4,"Vancouver",1640691.86,933,0.0121899794151475
"1990","5915022","December 31, 1990","2410","VANCOUVER","VANCOUVER CY",3126,523,5.97705544933078,0.369024856596558,1761,4,"Vancouver",1640691.86,933,19.0529378258755
"1990","5915025","December 31, 1990","2410","VANCOUVER","BURNABY CY",1301,220,5.91363636363636,0.45,1761,4,"Vancouver",1640691.86,933,7.92958160955342
"1990","5915029","December 31, 1990","2410","VANCOUVER","NEW WESTMINSTER CY",659,30,21.9666666666667,2.03333333333333,1761,4,"Vancouver",1640691.86,933,4.01659821729109
"1990","5915034","December 31, 1990","2410","VANCOUVER","COQUITLAM CY",643,204,3.15196078431373,0.279411764705882,1761,4,"Vancouver",1640691.86,933,3.91907838196991
"1990","5915036","December 31, 1990","2410","VANCOUVER","BELCARRA VL",6,6,1,0,1761,4,"Vancouver",1640691.86,933,0.0365699382454424
"1990","5915038","December 31, 1990","2410","VANCOUVER","ANMORE VL",4,3,1.33333333333333,0,1761,4,"Vancouver",1640691.86,933,0.0243799588302949
"1990","5915039","December 31, 1990","2410","VANCOUVER","PORT COQUITLAM CY",409,153,2.67320261437908,0.0588235294117647,1761,4,"Vancouver",1640691.86,933,2.49285079039766
"1990","5915043","December 31, 1990","2410","VANCOUVER","PORT MOODY CY",101,74,1.36486486486486,0.027027027027027,1761,4,"Vancouver",1640691.86,933,0.615593960464947
"1990","5915046","December 31, 1990","2410","VANCOUVER","NORTH VANCOUVER DM",313,99,3.16161616161616,0.181818181818182,1761,4,"Vancouver",1640691.86,933,1.90773177847058
"1990","5915051","December 31, 1990","2410","VANCOUVER","NORTH VANCOUVER CY",186,33,5.63636363636364,0,1761,4,"Vancouver",1640691.86,933,1.13366808560871
"1990","5915055","December 31, 1990","2410","VANCOUVER","WEST VANCOUVER DM",237,118,2.00847457627119,0.305084745762712,1761,4,"Vancouver",1640691.86,933,1.44451256069497
"1990","5915063","December 31, 1990","2410",NA,NA,31,31,1,0,1761,4,"Vancouver",1640691.86,933,0.188944680934786
"1990","5915065","December 31, 1990","2410","VANCOUVER","LIONS BAY VL",4,4,1,0,1761,4,"Vancouver",1640691.86,933,0.0243799588302949
"1990","5915809","December 31, 1990","2410",NA,NA,19,15,1.26666666666667,0,1761,4,"Vancouver",1640691.86,933,0.115804804443901
"1990","5917005","December 31, 1990","2440","VICTORIA","NORTH SAANICH DM",68,58,1.17241379310345,0.0172413793103448,1935,4,"Victoria",295354.935,935,2.30231467099068
"1990","5917010","December 31, 1990","2440","VICTORIA","SIDNEY T",45,12,3.75,0,1935,4,"Victoria",295354.935,935,1.52359059109678
"1990","5917015","December 31, 1990","2440","VICTORIA","CENTRAL SAANICH DM",22,21,1.04761904761905,0,1935,4,"Victoria",295354.935,935,0.744866511202869
"1990","5917021","December 31, 1990","2440","VICTORIA","SAANICH DM",394,188,2.09574468085106,0,1935,4,"Victoria",295354.935,935,13.3398820642696
"1990","5917030","December 31, 1990","2440","VICTORIA","OAK BAY DM",11,11,1,0,1935,4,"Victoria",295354.935,935,0.372433255601434
"1990","5917034","December 31, 1990","2440","VICTORIA","VICTORIA CY",771,48,16.0625,0.875,1935,4,"Victoria",295354.935,935,26.1041854607914
"1990","5917040","December 31, 1990","2440","VICTORIA","ESQUIMALT DM",51,4,12.75,0,1935,4,"Victoria",295354.935,935,1.72673600324301
"1990","5917041","December 31, 1990","2440","VICTORIA","COLWOOD CY",14,13,1.07692307692308,0,1935,4,"Victoria",295354.935,935,0.474005961674553
"1990","5917042","December 31, 1990","2440","VICTORIA","METCHOSIN DM",9,9,1,0,1935,4,"Victoria",295354.935,935,0.304718118219355
"1990","5917045","December 31, 1990","2440",NA,NA,106,102,1.03921568627451,0,1935,4,"Victoria",295354.935,935,3.58890228125018
"1990","5917047","December 31, 1990","2440","VICTORIA","VIEW ROYAL T",2,2,1,0,1935,4,"Victoria",295354.935,935,0.067715137382079
"1990","5917051","December 31, 1990","2440",NA,NA,55,55,1,0,1935,4,"Victoria",295354.935,935,1.86216627800717
"1990","5917809","December 31, 1990","2440",NA,NA,9,9,1,0,1935,4,"Victoria",295354.935,935,0.304718118219355
"1991","1209001","December 31, 1991","0580",NA,NA,29,27,1.07407407407407,0,373,4,"Halifax",339543.428,205,0.854088096206651
"1991","1209008","December 31, 1991","0580","HALIFAX","EAST HANTS MD",42,34,1.23529411764706,0,373,4,"Halifax",339543.428,205,1.23695517381653
"1991","1209012","December 31, 1991","0580",NA,NA,179,89,2.01123595505618,0,373,4,"Halifax",339543.428,205,5.2717851455514
"1991","1209018","December 31, 1991","0580",NA,NA,32,28,1.14285714285714,0,373,4,"Halifax",339543.428,205,0.942442037193546
"1991","1209021","December 31, 1991","0580",NA,NA,910,43,21.1627906976744,0,373,4,"Halifax",339543.428,205,26.8006954326915
"1991","1209022","December 31, 1991","0580",NA,NA,351,29,12.1034482758621,0,373,4,"Halifax",339543.428,205,10.3374110954667
"1991","1209024","December 31, 1991","0580",NA,NA,20,19,1.05263157894737,0,373,4,"Halifax",339543.428,205,0.589026273245966
"1991","1209026","December 31, 1991","0580",NA,NA,32,32,1,0,373,4,"Halifax",339543.428,205,0.942442037193546
"1991","2415780","December 31, 1991","1400",NA,NA,2,2,1,0,1591,4,"Quebec",673687.546,421,0.029687353015132
"1991","2416200","December 31, 1991","1400",NA,NA,3,3,1,0,1591,4,"Quebec",673687.546,421,0.0445310295226981
"1991","2416300","December 31, 1991","1400",NA,NA,1,1,1,0,1591,4,"Quebec",673687.546,421,0.014843676507566
"1991","2416400","December 31, 1991","1400",NA,NA,2,2,1,0,1591,4,"Quebec",673687.546,421,0.029687353015132
"1991","2416500","December 31, 1991","1400",NA,NA,1,1,1,0,1591,4,"Quebec",673687.546,421,0.014843676507566
"1991","2416600","December 31, 1991","1400",NA,NA,5,5,1,0,1591,4,"Quebec",673687.546,421,0.0742183825378301
"1991","2417320","December 31, 1991","1400",NA,NA,2,2,1,0,1591,4,"Quebec",673687.546,421,0.029687353015132
"1991","2417360","December 31, 1991","1400",NA,NA,7,7,1,0,1591,4,"Quebec",673687.546,421,0.103905735552962
"1991","2417400","December 31, 1991","1400",NA,NA,6,6,1,0,1591,4,"Quebec",673687.546,421,0.0890620590453961
"1991","2417460","December 31, 1991","1400",NA,NA,11,10,1.1,0,1591,4,"Quebec",673687.546,421,0.163280441583226
"1991","2420110","December 31, 1991","1400",NA,NA,226,144,1.56944444444444,0,1591,4,"Quebec",673687.546,421,3.35467089070992
"1991","2420140","December 31, 1991","1400",NA,NA,263,76,3.46052631578947,0,1591,4,"Quebec",673687.546,421,3.90388692148986
"1991","2420150","December 31, 1991","1400",NA,NA,15,15,1,0,1591,4,"Quebec",673687.546,421,0.22265514761349
"1991","2420170","December 31, 1991","1400",NA,NA,155,72,2.15277777777778,0,1591,4,"Quebec",673687.546,421,2.30076985867273
"1991","2420200","December 31, 1991","1400",NA,NA,22,5,4.4,0,1591,4,"Quebec",673687.546,421,0.326560883166452
"1991","2420230","December 31, 1991","1400",NA,NA,587,100,5.87,0,1591,4,"Quebec",673687.546,421,8.71323810994125
"1991","2420260","December 31, 1991","1400",NA,NA,92,7,13.1428571428571,0,1591,4,"Quebec",673687.546,421,1.36561823869607
"1991","2420270","December 31, 1991","1400",NA,NA,4,4,1,0,1591,4,"Quebec",673687.546,421,0.0593747060302641
"1991","2420290","December 31, 1991","1400",NA,NA,74,43,1.72093023255814,0,1591,4,"Quebec",673687.546,421,1.09843206155989
"1991","2420320","December 31, 1991","1400",NA,NA,12,4,3,0,1591,4,"Quebec",673687.546,421,0.178124118090792
"1991","2420350","December 31, 1991","1400",NA,NA,37,10,3.7,0,1591,4,"Quebec",673687.546,421,0.549216030779943
"1991","2420400","December 31, 1991","1400",NA,NA,191,48,3.97916666666667,0,1591,4,"Quebec",673687.546,421,2.83514221294511
"1991","2420430","December 31, 1991","1400",NA,NA,113,83,1.36144578313253,0,1591,4,"Quebec",673687.546,421,1.67733544535496
"1991","2420470","December 31, 1991","1400",NA,NA,4,4,1,0,1591,4,"Quebec",673687.546,421,0.0593747060302641
"1991","2420490","December 31, 1991","1400",NA,NA,5,5,1,0,1591,4,"Quebec",673687.546,421,0.0742183825378301
"1991","2420530","December 31, 1991","1400",NA,NA,23,19,1.21052631578947,0,1591,4,"Quebec",673687.546,421,0.341404559674018
"1991","2420560","December 31, 1991","1400",NA,NA,106,15,7.06666666666667,0,1591,4,"Quebec",673687.546,421,1.573429709802
"1991","2420830","December 31, 1991","1400",NA,NA,7,7,1,0,1591,4,"Quebec",673687.546,421,0.103905735552962
"1991","2421170","December 31, 1991","1400",NA,NA,11,11,1,0,1591,4,"Quebec",673687.546,421,0.163280441583226
"1991","2421220","December 31, 1991","1400",NA,NA,30,22,1.36363636363636,0,1591,4,"Quebec",673687.546,421,0.445310295226981
"1991","2421260","December 31, 1991","1400",NA,NA,13,11,1.18181818181818,0,1591,4,"Quebec",673687.546,421,0.192967794598358
"1991","2421300","December 31, 1991","1400",NA,NA,95,85,1.11764705882353,0,1591,4,"Quebec",673687.546,421,1.41014926821877
"1991","2421340","December 31, 1991","1400",NA,NA,33,21,1.57142857142857,0,1591,4,"Quebec",673687.546,421,0.489841324749679
"1991","2421420","December 31, 1991","1400",NA,NA,28,21,1.33333333333333,0,1591,4,"Quebec",673687.546,421,0.415622942211848
"1991","2421460","December 31, 1991","1400",NA,NA,49,10,4.9,0,1591,4,"Quebec",673687.546,421,0.727340148870735
"1991","2421500","December 31, 1991","1400",NA,NA,52,22,2.36363636363636,0,1591,4,"Quebec",673687.546,421,0.771871178393433
"1991","2421550","December 31, 1991","1400",NA,NA,117,23,5.08695652173913,0,1591,4,"Quebec",673687.546,421,1.73671015138522
"1991","2421600","December 31, 1991","1400",NA,NA,30,17,1.76470588235294,0,1591,4,"Quebec",673687.546,421,0.445310295226981
"1991","2421650","December 31, 1991","1400",NA,NA,23,14,1.64285714285714,0,1591,4,"Quebec",673687.546,421,0.341404559674018
"1991","2421700","December 31, 1991","1400",NA,NA,7,7,1,0,1591,4,"Quebec",673687.546,421,0.103905735552962
"1991","2421780","December 31, 1991","1400",NA,NA,21,9,2.33333333333333,0,1591,4,"Quebec",673687.546,421,0.311717206658886
"1991","2429110","December 31, 1991","1400",NA,NA,58,52,1.11538461538462,0,1591,4,"Quebec",673687.546,421,0.860933237438829
"1991","2429130","December 31, 1991","1400",NA,NA,4,4,1,0,1591,4,"Quebec",673687.546,421,0.0593747060302641
"1991","2429140","December 31, 1991","1400",NA,NA,1,1,1,0,1591,4,"Quebec",673687.546,421,0.014843676507566
"1991","2429160","December 31, 1991","1400",NA,NA,5,5,1,0,1591,4,"Quebec",673687.546,421,0.0742183825378301
"1991","2452440","December 31, 1991","1060",NA,NA,6,5,1.2,0.4,721,4,"Montreal",3423256.37,462,0.0175271710660689
"1991","2452480","December 31, 1991","1060",NA,NA,4,4,1,0,721,4,"Montreal",3423256.37,462,0.0116847807107126
"1991","2452550","December 31, 1991","1060",NA,NA,6,4,1.5,0.5,721,4,"Montreal",3423256.37,462,0.0175271710660689
"1991","2452700","December 31, 1991","1060",NA,NA,16,16,1,0,721,4,"Montreal",3423256.37,462,0.0467391228428504
"1991","2452780","December 31, 1991","1060",NA,NA,38,16,2.375,0,721,4,"Montreal",3423256.37,462,0.11100541675177
"1991","2456120","December 31, 1991","1060",NA,NA,124,82,1.51219512195122,0.207317073170732,721,4,"Montreal",3423256.37,462,0.36222820203209
"1991","2456200","December 31, 1991","1060",NA,NA,15,15,1,0,721,4,"Montreal",3423256.37,462,0.0438179276651722
"1991","2456280","December 31, 1991","1060",NA,NA,17,15,1.13333333333333,0,721,4,"Montreal",3423256.37,462,0.0496603180205285
"1991","2456310","December 31, 1991","1060",NA,NA,33,16,2.0625,0,721,4,"Montreal",3423256.37,462,0.0963994408633789
"1991","2456400","December 31, 1991","1060",NA,NA,153,69,2.21739130434783,0.391304347826087,721,4,"Montreal",3423256.37,462,0.446942862184757
