id,Address,BuildingAddress,Community,CompletionDate,InspectionDate,PermitNumber,StickerNumber,Ward,longitude,latitude,location
2601,6012 DALTON DR NW,6012 DALTON DR NW,DALHOUSIE,2020/05/15,2020/05/13,BP2019-17353,2924,2,-114.14581334708838,51.10708713890949,"(51.10708713890949, -114.14581334708838)"
879,177R SAGE BLUFF CL NW,177 SAGE BLUFF CL NW,SAGE HILL,2017/02/22,2017/02/16,BP2017-00382,698,2,-114.13887063286987,51.18017462021789,"(51.18017462021789, -114.13887063286987)"
3109,84B MARTINVIEW CR NE,84 MARTINVIEW CR NE,MARTINDALE,2019/12/09,2019/12/09,BP2019-15618,2240,3,-113.96027325167029,51.111916066947266,"(51.111916066947266, -113.96027325167029)"
1804,32R WALDEN CO SE,32 WALDEN CO SE,WALDEN,2013/03/26,2013/03/25,BP2012-13829,208,14,-114.03174695063119,50.87387938123051,"(50.87387938123051, -114.03174695063119)"
1315,2313 19 ST NW,2311 19 ST NW,BANFF TRAIL,2020/04/22,2020/04/01,BP2020-00486,2795,7,-114.1065472813206,51.07259872623938,"(51.07259872623938, -114.1065472813206)"
563,1416B GLADSTONE RD NW,1416 GLADSTONE RD NW,HILLHURST,2019/05/03,2019/05/02,BP2019-04766,1481,7,-114.09365333827452,51.05348010134721,"(51.05348010134721, -114.09365333827452)"
355,1225 27 ST SE,1225 27 ST SE,ALBERT PARK/RADISSON HEIGHTS,2015/01/14,2015/01/14,BP2013-16246,325,9,-113.99575075270354,51.04232898135693,"(51.04232898135693, -113.99575075270354)"
1388,241B COPPERLEAF WY SE,241 COPPERLEAF WY SE,COPPERFIELD,2020/02/25,2020/02/19,BP2019-15259,2508,12,-113.92714069727093,50.91269975641462,"(50.91269975641462, -113.92714069727093)"
164,1103 21 AV NW,1103 21 AV NW,CAPITOL HILL,2017/05/29,2017/05/29,BP2016-07915,765,7,-114.08518654969993,51.07127454038003,"(51.07127454038003, -114.08518654969993)"
2139,428R PENSWOOD RD SE,428 PENSWOOD RD SE,PENBROOKE MEADOWS,2019/06/05,2019/06/05,BP2019-03088,1573,9,-113.93650452828054,51.050395881261316,"(51.050395881261316, -113.93650452828054)"
2183,4399B 26 AV SE,4399 26 AV SE,DOVER,2019/12/17,2019/12/17,BP2019-03603,2275,9,-113.97155344134576,51.030320788520726,"(51.030320788520726, -113.97155344134576)"
1967,38 CRANBERRY CL SE,38 CRANBERRY CL SE,CRANSTON,2016/01/04,2016/01/04,BP2015-14270,472,12,-113.97291084114683,50.886697634583015,"(50.886697634583015, -113.97291084114683)"
409,127B PINEWIND RD NE,127 PINEWIND RD NE,PINERIDGE,2018/12/28,2018/12/28,BP2018-14551,1239,5,-113.95203364567371,51.08032941852629,"(51.08032941852629, -113.95203364567371)"
2544,56R COVEPARK DR NE,56 COVEPARK DR NE,COVENTRY HILLS,2019/09/18,2019/09/17,BP2019-09830,1913,3,-114.0524009436789,51.16686702063056,"(51.16686702063056, -114.0524009436789)"
1191,216 CARRINGVUE MR NW,216 CARRINGVUE MR NW,CARRINGTON,2020/02/20,2020/02/20,BP2019-12798,2493,3,-114.08199119051613,51.182444241358596,"(51.182444241358596, -114.08199119051613)"
3164,9 EDGEFORD WY NW,9 EDGEFORD WY NW,EDGEMONT,2016/03/30,2016/03/30,BP2015-14612,498,2,-114.15822449405155,51.120311215085515,"(51.120311215085515, -114.15822449405155)"
2216,448 EVANSTON WY NW,448 EVANSTON WY NW,EVANSTON,2017/06/21,2017/05/11,BP2017-01652,798,2,-114.09991310909561,51.179613118397405,"(51.179613118397405, -114.09991310909561)"
155,11 CORNERSTONE AV NE,11 CORNERSTONE AV NE,CORNERSTONE,2018/02/20,2018/02/20,BP2018-00747,933,3,-113.94623723798385,51.160700803123504,"(51.160700803123504, -113.94623723798385)"
115,107B TARALEA CR NE,107 TARALEA CR NE,TARADALE,2019/09/16,2019/09/16,BP2019-10017,1909,3,-113.9407676478517,51.11490709515446,"(51.11490709515446, -113.9407676478517)"
174,111 SKYVIEW POINT RD NE,111 SKYVIEW POINT RD NE,SKYVIEW RANCH,2016/05/16,2016/05/16,BP2015-15128,524,3,-113.95028889179319,51.15952072917284,"(51.15952072917284, -113.95028889179319)"
734,159R COVEWOOD CL NE,159 COVEWOOD CL NE,COVENTRY HILLS,2020/02/21,2020/02/21,BP2019-16315,2498,3,-114.041442921857,51.168645313276336,"(51.168645313276336, -114.041442921857)"
703,1536R 40 ST SE,1536 40 ST SE,FOREST LAWN,2016/09/07,2016/09/07,BP2016-01780,579,9,-113.97542681269238,51.039749683571415,"(51.039749683571415, -113.97542681269238)"
735,159R PENMEADOWS CL SE,159 PENMEADOWS CL SE,PENBROOKE MEADOWS,2020/03/05,2020/02/24,BP2020-01893,2573,9,-113.9509418168889,51.04582558633062,"(51.04582558633062, -113.9509418168889)"
2668,61R SHERVIEW PT NW,61 SHERVIEW PT NW,SHERWOOD,2019/03/06,2019/03/05,BP2018-03527,1346,2,-114.15305600720367,51.1636641230101,"(51.1636641230101, -114.15305600720367)"
1222,2207 17B ST SW,2207 17B ST SW,BANKVIEW,2019/08/21,2019/08/21,BP2019-01383,1796,8,-114.10252932291162,51.034761782635904,"(51.034761782635904, -114.10252932291162)"
2228,4504B WORCESTER DR SW,4504 WORCESTER DR SW,WILDWOOD,2018/08/22,2018/08/20,BP2017-13282,1081,6,-114.1509825036547,51.04857680154866,"(51.04857680154866, -114.1509825036547)"
557,1411 18 ST NE,1411 18 ST NE,MAYLAND HEIGHTS,2011/12/05,2011/12/02,BP2011-08463,77,3,-114.01660179114612,51.06431073808505,"(51.06431073808505, -114.01660179114612)"
2435,52 EVERGLEN CL SW,52 EVERGLEN CL SW,EVERGREEN,2012/03/30,2012/03/29,BP2011-14836,108,13,-114.12519057292951,50.91352033338026,"(50.91352033338026, -114.12519057292951)"
1368,240 PANTEGO VW NW,238 PANTEGO VW NW,PANORAMA HILLS,2018/10/16,2018/10/11,BP2018-07690,1136,3,-114.09627951519498,51.16683166777338,"(51.16683166777338, -114.09627951519498)"
2318,47G HONG KONG RD SW,47G HONG KONG RD SW,CFB - CURRIE,2012/11/02,2012/10/31,BP2012-01751,125,8,-114.13236243722751,51.01711711804051,"(51.01711711804051, -114.13236243722751)"
1196,2171 19 ST NW,2173 19 ST NW,BANFF TRAIL,2020/04/02,2020/04/01,BP2020-00492,2735,7,-114.10653928315897,51.07120342510105,"(51.07120342510105, -114.10653928315897)"
1778,3220 25 AV SW,3220 25 AV SW,KILLARNEY/GLENGARRY,2018/03/14,2018/03/14,BP2017-13358,951,6,-114.13347839339897,51.03178901333273,"(51.03178901333273, -114.13347839339897)"
785,164B CASTLEBROOK RI NE,164 CASTLEBROOK RI NE,CASTLERIDGE,2020/07/14,2020/05/27,BP2019-16921,3284,3,-113.96794442760779,51.10536189439579,"(51.10536189439579, -113.96794442760779)"
2149,42R WALDEN CO SE,42 WALDEN CO SE,WALDEN,2013/07/05,2013/07/05,BP2013-02672,250,14,-114.03127179089861,50.87372842358784,"(50.87372842358784, -114.03127179089861)"
1216,2201R 46 ST SE,2201 46 ST SE,FOREST LAWN,2020/04/22,2020/04/16,BP2019-14720,2811,9,-113.96748205274687,51.03456110073394,"(51.03456110073394, -113.96748205274687)"
929,1836R 13 AV NW,1836 13 AV NW,HOUNSFIELD HEIGHTS/BRIAR HILL,2019/03/26,2019/03/18,BP2018-16657,1386,7,-114.10462391709494,51.06448304355468,"(51.06448304355468, -114.10462391709494)"
1639,2848 38 ST SW,2848 38 ST SW,GLENBROOK,2020/04/08,2020/04/08,BP2019-04477,2750,6,-114.14223288347675,51.02752736519918,"(51.02752736519918, -114.14223288347675)"
2699,6329B 4 ST NW,6329 4 ST NW,THORNCLIFFE,2020/03/31,2020/03/31,BP2020-02850,2723,4,-114.07188609166725,51.10933417056343,"(51.10933417056343, -114.07188609166725)"
1307,2309 19 ST NW,2307 19 ST NW,BANFF TRAIL,2020/04/22,2020/04/01,BP2020-00487,2794,7,-114.10655171487157,51.07255341414462,"(51.07255341414462, -114.10655171487157)"
2693,62R WALDEN CO SE,62 WALDEN CO SE,WALDEN,2013/01/18,2013/01/17,BP2012-13836,209,14,-114.03053720285514,50.87353181802255,"(50.87353181802255, -114.03053720285514)"
423,128R WHITEVIEW CL NE,128 WHITEVIEW CL NE,WHITEHORN,2019/09/30,2019/09/30,BP2019-09158,1966,5,-113.9683783174392,51.082714252598294,"(51.082714252598294, -113.9683783174392)"
3254,96R WESTON PL SW,96 WESTON PL SW,WEST SPRINGS,2020/05/12,2020/05/12,BP2020-04142,2907,6,-114.1987037590936,51.0660646768614,"(51.0660646768614, -114.1987037590936)"
1891,356B FONDA WY SE,356 FONDA WY SE,FOREST HEIGHTS,2020/07/13,2020/07/13,BP2020-04109,3279,9,-113.97324458316218,51.049038404161934,"(51.049038404161934, -113.97324458316218)"
999,1945 43 AV SW,1945 43 AV SW,ALTADORE,2019/02/05,2019/02/05,BP2018-08433,1289,8,-114.1060500478827,51.014946129382494,"(51.014946129382494, -114.1060500478827)"
641,149R LYNNWOOD DR SE,149 LYNNWOOD DR SE,OGDEN,2020/04/23,2020/04/23,BP2020-03238,2817,9,-114.00654744863992,50.989950171565155,"(50.989950171565155, -114.00654744863992)"
1833,335 EVERBROOK WY SW,335 EVERBROOK WY SW,EVERGREEN,2012/05/01,2012/04/30,BP2011-06006,62,13,-114.11130444519316,50.92003203291995,"(50.92003203291995, -114.11130444519316)"
952,188B MARTINDALE DR NE,188 MARTINDALE DR NE,MARTINDALE,2020/03/11,2020/03/10,BP2020-00875,2603,3,-113.95236900666754,51.11675553846302,"(51.11675553846302, -113.95236900666754)"
1157,211B FALTON DR NE,211 FALTON DR NE,FALCONRIDGE,2020/05/15,2020/04/16,BP2020-00114,2913,3,-113.94160460451245,51.10674459778307,"(51.10674459778307, -113.94160460451245)"
2512,55 MIDNAPORE PL SE,55 MIDNAPORE PL SE,MIDNAPORE,2020/03/09,2020/03/09,BP2018-14840,2591,14,-114.06429449446695,50.91728362124697,"(50.91728362124697, -114.06429449446695)"
3110,84B RANCHRIDGE WY NW,84 RANCHRIDGE WY NW,RANCHLANDS,2016/09/19,2016/09/19,BP2016-00184,587,2,-114.18670519698415,51.119914195289724,"(51.119914195289724, -114.18670519698415)"
3230,944B RENFREW DR NE,944 RENFREW DR NE,RENFREW,2019/12/23,2019/12/23,BP2019-07121,2302,4,-114.03256880903561,51.061331095272564,"(51.061331095272564, -114.03256880903561)"
1808,33 TARALAKE VW NE,1118 TARADALE DR NE,TARADALE,2019/08/01,2019/05/08,BP2018-02854,1493,3,-113.93133488801818,51.122845434625326,"(51.122845434625326, -113.93133488801818)"
2339,4823R MARYVALE DR NE,4823 MARYVALE DR NE,MARLBOROUGH,2019/11/07,2019/11/05,BP2019-10115,2112,10,-113.96260414892073,51.05602513636986,"(51.05602513636986, -113.96260414892073)"
3237,954 DRURY AV NE,954 DRURY AV NE,BRIDGELAND/RIVERSIDE,2020/06/26,2020/05/04,BP2020-04359,3162,4,-114.04058508319362,51.05813977486323,"(51.05813977486323, -114.04058508319362)"
1356,23B SKYVIEW SHORES GD NE,23 SKYVIEW SHORES GD NE,SKYVIEW RANCH,2020/07/03,2020/06/24,BP2020-05695,3198,3,-113.96489593079116,51.15886269404125,"(51.15886269404125, -113.96489593079116)"
2349,48G HONG KONG RD SW,48G HONG KONG RD SW,CFB - CURRIE,2012/07/24,2012/07/24,BP2011-14686,106,8,-114.13148600502922,51.01678108061041,"(51.01678108061041, -114.13148600502922)"
85,104 SADDLELAKE DR NE,104 SADDLELAKE DR NE,SADDLE RIDGE,2014/04/07,2014/04/07,BP2013-16153,322,3,-113.93352306748977,51.12633073046903,"(51.12633073046903, -113.93352306748977)"
1065,2023 49 AV SW,2023 49 AV SW,ALTADORE,2017/10/30,2017/10/30,BP2017-12680,863,8,-114.10770535433716,51.00948679904464,"(51.00948679904464, -114.10770535433716)"
3247,96 OGMOOR CR SE,96 OGMOOR CR SE,OGDEN,2014/10/14,2014/09/19,BP2013-13606,313,9,-114.01438378990275,50.98662098857609,"(50.98662098857609, -114.01438378990275)"
3095,83 MARBANK WY NE,83 MARBANK WY NE,MARLBOROUGH,2018/08/22,2018/08/21,BP2018-07336,1083,10,-113.97830516922956,51.064108822139595,"(51.064108822139595, -113.97830516922956)"
3213,928R 40 AV NW,928 40 AV NW,HIGHWOOD,2020/04/03,2020/02/27,BP2020-01462,2745,4,-114.08098902436538,51.08900955098268,"(51.08900955098268, -114.08098902436538)"
1505,261 23 AV NE,261 23 AV NE,TUXEDO PARK,2014/08/28,2014/08/28,BP2013-15035,312,4,-114.05658305915556,51.073123956447695,"(51.073123956447695, -114.05658305915556)"
2596,60 MAHOGANY RI SE,60 MAHOGANY RI SE,MAHOGANY,2015/07/06,2015/07/06,BP2015-03712,404,12,-113.93796879176892,50.90278912948927,"(50.90278912948927, -113.93796879176892)"
2394,505B 7 ST NE,505 7 ST NE,BRIDGELAND/RIVERSIDE,2020/02/20,2020/02/20,BP2019-15780,2494,4,-114.0460078130799,51.05634154046096,"(51.05634154046096, -114.0460078130799)"
1623,2816G 16 AV SE,2816 16 AV SE,ALBERT PARK/RADISSON HEIGHTS,2019/04/22,2019/04/18,BP2018-04305,1454,9,-113.99472682563056,51.03889981253319,"(51.03889981253319, -113.99472682563056)"
1670,29B MARTINRIDGE RD NE,29 MARTINRIDGE RD NE,MARTINDALE,2019/12/16,2019/12/13,BP2019-05531,2265,3,-113.96187179322622,51.11487445614335,"(51.11487445614335, -113.96187179322622)"
1477,254B CORNERSTONE AV NE,254 CORNERSTONE AV NE,CORNERSTONE,2018/06/20,2018/06/20,BP2018-03681,1022,3,-113.94019697371212,51.16117459627748,"(51.16117459627748, -113.94019697371212)"
3205,921G 24 AV NW,921G 24 AV NW,MOUNT PLEASANT,2011/11/10,2011/11/09,BP2011-14033,98,4,-114.08289398625811,51.07375988756613,"(51.07375988756613, -114.08289398625811)"
111,10764R HIDDEN VALLEY DR NW,10764 HIDDEN VALLEY DR NW,HIDDEN VALLEY,2020/03/05,2020/02/24,BP2020-01455,2574,2,-114.10859362299894,51.15166708621051,"(51.15166708621051, -114.10859362299894)"
244,115 COPPERSTONE BV SE,115 COPPERSTONE BV SE,COPPERFIELD,2016/09/23,2016/09/23,BP2015-13464,594,12,-113.92759239890904,50.91799056005659,"(50.91799056005659, -113.92759239890904)"
2860,712R RANCHVIEW CI NW,712 RANCHVIEW CI NW,RANCHLANDS,2013/05/03,2013/05/02,BP2012-15650,222,2,-114.18518593607203,51.11620296799677,"(51.11620296799677, -114.18518593607203)"
1622,2816B 14 ST NW,2816A 14 ST NW,ROSEMONT,2020/03/17,2020/03/17,BP2020-02313,2634,4,-114.09428312880229,51.07694132885348,"(51.07694132885348, -114.09428312880229)"
961,18R WALDEN CO SE,18 WALDEN CO SE,WALDEN,2013/06/04,2013/06/04,BP2013-02652,257,14,-114.0323866488926,50.873991292790755,"(50.873991292790755, -114.0323866488926)"
882,178R CRANFIELD GR SE,178 CRANFIELD GR SE,CRANSTON,2016/05/13,2016/04/25,BP2014-18323,583,12,-113.98188505671504,50.888567282370104,"(50.888567282370104, -113.98188505671504)"
2141,429R 26 AV NW,429 26 AV NW,MOUNT PLEASANT,2020/04/01,2020/04/01,BP2020-01787,2729,4,-114.06924553048385,51.07586147801974,"(51.07586147801974, -114.06924553048385)"
2217,449 EVANSTON WY NW,449 EVANSTON WY NW,EVANSTON,2017/08/10,2017/08/01,BP2017-04487,819,2,-114.09928300822062,51.17980485303414,"(51.17980485303414, -114.09928300822062)"
483,132R SHERWOOD SQ NW,132 SHERWOOD SQ NW,SHERWOOD,2020/06/24,2020/06/10,BP2020-06050,3137,2,-114.1489162545788,51.16515472011969,"(51.16515472011969, -114.1489162545788)"
852,173R ROCKY RIDGE CL NW,173 ROCKY RIDGE CL NW,ROCKY RIDGE,2020/02/20,2020/01/31,BP2020-01016,2488,1,-114.24900981692768,51.14450774158015,"(51.14450774158015, -114.24900981692768)"
290,119 18 AV NW,119 18 AV NW,TUXEDO PARK,2019/10/07,2019/10/04,BP2019-05448,1995,4,-114.06378398473812,51.06857479944936,"(51.06857479944936, -114.06378398473812)"
685,1526B 40 ST SE,1526 40 ST SE,FOREST LAWN,2020/07/07,2020/07/07,BP2018-15981,3219,9,-113.97540094803988,51.03988177338207,"(51.03988177338207, -113.97540094803988)"
1835,337B SADDLEMONT BV NE,337 SADDLEMONT BV NE,SADDLE RIDGE,2019/10/30,2019/10/29,BP2019-08046,2059,3,-113.93275882848215,51.12996743396018,"(51.12996743396018, -113.93275882848215)"
1888,355R WHITMAN PL NE,355 WHITMAN PL NE,WHITEHORN,2020/06/15,2020/05/29,BP2020-05857,3078,5,-113.97662199212759,51.084030212209996,"(51.084030212209996, -113.97662199212759)"
1450,2508R ERLTON ST SW,2508 ERLTON ST SW,ERLTON,2019/01/02,2018/12/06,BP2016-12577,1194,9,-114.06193579306978,51.03020148073618,"(51.03020148073618, -114.06193579306978)"
910,1816R 20 AV NW,1816 20 AV NW,CAPITOL HILL,2019/09/10,2019/09/10,BP2019-06316,1880,7,-114.10301610628744,51.07077071747366,"(51.07077071747366, -114.10301610628744)"
3188,91 MARBROOKE CI NE,91 MARBROOKE CI NE,MARLBOROUGH,2019/02/22,2019/02/21,BP2018-15839,1317,10,-113.9583485448046,51.055035619669844,"(51.055035619669844, -113.9583485448046)"
2973,7612 34 AV NW,7612 34 AV NW,BOWNESS,2020/01/07,2020/01/06,BP2018-07428,2327,1,-114.19714138748009,51.08403200959966,"(51.08403200959966, -114.19714138748009)"
1494,26 WALDEN CR SE,26 WALDEN CR SE,WALDEN,2013/03/22,2013/03/20,BP2012-17008,230,14,-114.03896678556455,50.87334375485038,"(50.87334375485038, -114.03896678556455)"
3064,8127A RANCHVIEW DR NW,8127 RANCHVIEW DR NW,RANCHLANDS,2019/08/15,2019/08/01,BP2019-04565,1764,2,-114.18918761769166,51.12028500126054,"(51.12028500126054, -114.18918761769166)"
544,140 HENDON DR NW,140 HENDON DR NW,HIGHWOOD,2013/04/30,2013/04/30,BP2012-15891,191,4,-114.0727055541163,51.08894615260809,"(51.08894615260809, -114.0727055541163)"
1922,367B MIDLAKE BV SE,367 MIDLAKE BV SE,MIDNAPORE,2020/06/29,2020/06/29,BP2019-13086,3172,14,-114.0479767625739,50.90791244325796,"(50.90791244325796, -114.0479767625739)"
1558,2711R 16 AV SE,2711 16 AV SE,ALBERT PARK/RADISSON HEIGHTS,2017/12/27,2017/12/27,BP2017-15247,899,9,-113.99718428836785,51.03851088445252,"(51.03851088445252, -113.99718428836785)"
2482,533 24 AV NW,535 24 AV NW,MOUNT PLEASANT,2018/02/21,2018/02/21,BP2017-16014,936,4,-114.07352906267894,51.07407268329606,"(51.07407268329606, -114.07352906267894)"
2996,7743R HUNTRIDGE CR NE,7743 HUNTRIDGE CR NE,HUNTINGTON HILLS,2019/06/18,2019/06/17,BP2019-02513,1608,3,-114.07021443386473,51.12195486650238,"(51.12195486650238, -114.07021443386473)"
935,184 TARADALE DR NE,184 TARADALE DR NE,TARADALE,2015/07/07,2015/07/07,BP2014-16203,422,3,-113.93771108293937,51.11426887968145,"(51.11426887968145, -113.93771108293937)"
1249,2220B 6 ST NE,2220 6 ST NE,WINSTON HEIGHTS/MOUNTVIEW,2019/12/27,2019/12/05,BP2019-04721,2305,4,-114.04802936461137,51.07222541644909,"(51.07222541644909, -114.04802936461137)"
2038,4012B 3 AV SW,4012 3 AV SW,WILDWOOD,2019/09/12,2019/06/04,BP2019-01434,1894,6,-114.14376829210183,51.050742102881145,"(51.050742102881145, -114.14376829210183)"
352,1220R 20 AV NW,1220 20 AV NW,CAPITOL HILL,2018/07/13,2018/07/13,BP2017-11227,1043,7,-114.0885185961365,51.07071331936364,"(51.07071331936364, -114.0885185961365)"
1324,2320B 6 ST NE,2320 6 ST NE,WINSTON HEIGHTS/MOUNTVIEW,2019/07/16,2019/07/15,BP2019-06435,1695,4,-114.04802267240203,51.07312156548428,"(51.07312156548428, -114.04802267240203)"
3269,99 SETON GD SE,99 SETON GD SE,SETON,2019/09/13,2019/09/12,BP2019-04443,1899,12,-113.95607374888127,50.866601981089495,"(50.866601981089495, -113.95607374888127)"
373,123G PRESTWICK LD SE,123G PRESTWICK LD SE,MCKENZIE TOWNE,2015/09/25,2015/09/25,BP2014-04753,997,12,-113.96642500694661,50.91855970610335,"(50.91855970610335, -113.96642500694661)"
2686,624R 97 AV SE,624 97 AV SE,ACADIA,2020/04/07,2020/04/07,BP2020-01313,2696,9,-114.05093989891557,50.966292248089054,"(50.966292248089054, -114.05093989891557)"
3098,8314 SADDLEBROOK DR NE,8314 SADDLEBROOK DR NE,SADDLE RIDGE,2019/10/28,2019/09/20,BP2019-01634,2074,3,-113.92906156489109,51.12787507695342,"(51.12787507695342, -113.92906156489109)"
1177,214 ABINGDON PL NE,212 ABINGDON PL NE,ABBEYDALE,2018/05/04,2018/05/04,BP2016-10011,982,10,-113.92408074306127,51.06373778613555,"(51.06373778613555, -113.92408074306127)"
633,148B EVANSRIDGE CL NW,148 EVANSRIDGE CL NW,EVANSTON,2020/03/26,2020/03/18,BP2020-02983,2710,2,-114.11811069673446,51.174420430884844,"(51.174420430884844, -114.11811069673446)"
1440,24B RED EMBERS TC NE,24 RED EMBERS TC NE,CORNERSTONE,2020/04/17,2020/04/15,BP2019-17299,2770,3,-113.94929614538954,51.16957932024219,"(51.16957932024219, -113.94929614538954)"
2218,449R NOLAN HILL BV NW,449 NOLAN HILL BV NW,NOLAN HILL,2019/06/14,2019/06/14,BP2018-09227,1605,2,-114.17021967958193,51.17291726462187,"(51.17291726462187, -114.17021967958193)"
2198,440R TARACOVE ESTATE DR NE,440 TARACOVE ESTATE DR NE,TARADALE,2020/05/05,2020/05/04,BP2020-01765,2857,3,-113.9383432936306,51.11989017381023,"(51.11989017381023, -113.9383432936306)"
1086,204 RUNDLERIDGE WY NE,204 RUNDLERIDGE WY NE,RUNDLE,2019/01/11,2019/01/03,BP2018-12986,1245,5,-113.97608294928695,51.06989584878128,"(51.06989584878128, -113.97608294928695)"
592,1435R MARDALE DR NE,1435 MARDALE DR NE,MARLBOROUGH,2017/02/14,2017/02/14,BP2016-13661,694,10,-113.96597174994841,51.06500922181333,"(51.06500922181333, -113.96597174994841)"
2671,62 SADDLELAKE DR NE,62 SADDLELAKE DR NE,SADDLE RIDGE,2015/05/25,2015/04/30,BP2014-10054,531,3,-113.93292930314664,51.12632506961128,"(51.12632506961128, -113.93292930314664)"
770,163 BERNARD DR NW,163 BERNARD DR NW,BEDDINGTON HEIGHTS,2017/02/23,2017/02/23,BP2016-02236,702,3,-114.07999822421809,51.13463017495891,"(51.13463017495891, -114.07999822421809)"
397,125B TARALEA CI NE,125 TARALEA CI NE,TARADALE,2019/09/09,2019/09/04,BP2018-11780,1862,3,-113.93545213857884,51.116688066174795,"(51.116688066174795, -113.93545213857884)"
259,115R SETON GD SE,115 SETON GD SE,SETON,2019/11/13,2019/11/05,BP2019-08274,2132,12,-113.95563490509866,50.86652674853759,"(50.86652674853759, -113.95563490509866)"
1320,231R 18 AV NE,231 18 AV NE,TUXEDO PARK,2020/05/22,2020/05/21,BP2019-14866,2939,4,-114.05814833820749,51.068616798797606,"(51.068616798797606, -114.05814833820749)"
2777,66R ROCK LAKE HT NW,66 ROCK LAKE HT NW,ROCKY RIDGE,2020/02/05,2020/02/04,BP2019-11313,2432,1,-114.23945850933003,51.14819332633753,"(51.14819332633753, -114.23945850933003)"
1020,199R ARBOUR LAKE WY NW,199 ARBOUR LAKE WY NW,ARBOUR LAKE,2020/05/11,2020/05/08,BP2020-02589,2895,2,-114.19175595775887,51.13449507292077,"(51.13449507292077, -114.19175595775887)"
1153,2111B 36 AV SW,2111 36 AV SW,ALTADORE,2019/04/25,2019/04/25,BP2019-00122,1461,8,-114.10988585880769,51.02128052230812,"(51.02128052230812, -114.10988585880769)"
2836,702R 18 AV NW,702 18 AV NW,MOUNT PLEASANT,2020/02/20,2020/02/20,BP2019-06581,2492,4,-114.07667079880171,51.06896190325032,"(51.06896190325032, -114.07667079880171)"
2702,6348R 33 AV NW,6348 33 AV NW,BOWNESS,2019/11/19,2019/11/15,BP2019-08572,2164,1,-114.17857799017976,51.082621151148864,"(51.082621151148864, -114.17857799017976)"
2231,4508 GREENVIEW DR NE,4508 GREENVIEW DR NE,GREENVIEW,2016/12/07,2016/12/07,BP2015-11615,637,4,-114.0573465042604,51.092626459597554,"(51.092626459597554, -114.0573465042604)"
1214,2201 BRIGHTONCREST GR SE,2199 BRIGHTONCREST GR SE,NEW BRIGHTON,2016/02/17,2016/01/26,BP2015-09651,489,12,-113.93991601100855,50.92571760405332,"(50.92571760405332, -113.93991601100855)"
965,190 ERIN CI SE,190 ERIN CI SE,ERIN WOODS,2016/04/25,2016/04/01,BP2016-02038,504,9,-113.96412246237222,51.016327421467274,"(51.016327421467274, -113.96412246237222)"
2300,4723 21A ST SW,4723 21A ST SW,GARRISON WOODS,2012/03/23,2012/03/23,BP2011-09024,85,8,-114.11392283104114,51.01143320627961,"(51.01143320627961, -114.11392283104114)"
3226,93B HOUNSLOW DR NW,93 HOUNSLOW DR NW,HIGHWOOD,2020/03/05,2020/01/15,BP2019-16766,2567,4,-114.08563869517636,51.09299432218113,"(51.09299432218113, -114.08563869517636)"
1514,2619 5 AV NW,2617 5 AV NW,WEST HILLHURST,2017/03/09,2017/03/09,BP2017-01591,710,7,-114.12136551395368,51.05671137268439,"(51.05671137268439, -114.12136551395368)"
1142,20R PANORAMA HILLS HE NW,20 PANORAMA HILLS HE NW,PANORAMA HILLS,2019/10/28,2019/10/21,BP2019-07549,2065,3,-114.07784938133635,51.153842017852796,"(51.153842017852796, -114.07784938133635)"
3131,87 HENDON DR NW,87 HENDON DR NW,HIGHWOOD,2016/06/16,2016/06/16,BP2015-12158,541,4,-114.07547715474777,51.08890448212521,"(51.08890448212521, -114.07547715474777)"
784,164 SHERWOOD CR NW,164 SHERWOOD CR NW,SHERWOOD,2020/03/26,2020/03/02,BP2020-01525,2701,2,-114.1548851288681,51.160252749072846,"(51.160252749072846, -114.1548851288681)"
1372,2408 RIVERSTONE RD SE,2410 RIVERSTONE RD SE,RIVERBEND,2017/08/23,2017/08/23,BP2017-00523,815,9,-114.00427260887952,50.97691820886617,"(50.97691820886617, -114.00427260887952)"
2365,49R LOS ALAMOS CR NE,49 LOS ALAMOS CR NE,MONTEREY PARK,2019/12/09,2019/12/09,BP2019-12328,2242,5,-113.92837684962844,51.09079206623509,"(51.09079206623509, -113.92837684962844)"
1838,339 COPPERSTONE GV SE,339 COPPERSTONE GV SE,COPPERFIELD,2018/12/11,2018/12/10,BP2018-06272,1204,12,-113.92967805617388,50.90943579687227,"(50.90943579687227, -113.92967805617388)"
1831,3343 DOVERTHORN RD SE,3343 DOVERTHORN RD SE,DOVER,2020/07/30,2020/07/30,BP2020-01758,3391,9,-113.9894121333863,51.02292736415956,"(51.02292736415956, -113.9894121333863)"
2420,5131B DALHAM CR NW,5131 DALHAM CR NW,DALHOUSIE,2020/03/16,2020/02/07,BP2020-00602,2617,2,-114.15887924597362,51.1075605282472,"(51.1075605282472, -114.15887924597362)"
632,14882 1 ST NE,14882 1 ST NE,LIVINGSTON,2019/03/26,2019/03/22,BP2018-14035,1387,3,-114.0688397498153,51.18900096071612,"(51.18900096071612, -114.0688397498153)"
921,182R LYNNWOOD DR SE,182 LYNNWOOD DR SE,OGDEN,2020/03/23,2020/03/19,BP2019-12716,2645,9,-114.00751369692178,50.98926668944873,"(50.98926668944873, -114.00751369692178)"
