reference_period,metro,metcode,FSA,dweltype,mkttycd,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2010,Vancouver,2410,V6R,2.0,1.0,6.0,3,,6.0,2.0,0.0,0.0
2010,Vancouver,2410,V6Y,2.0,1.0,2.0,1,,2.0,2.0,0.0,1.0
2010,Vancouver,2410,V7C,1.0,1.0,61.0,61,,61.0,1.0,0.0,0.07
2010,Vancouver,2410,V3E,4.0,1.0,4.0,1,,4.0,4.0,0.0,0.0
2010,Vancouver,2410,V3M,1.0,1.0,72.0,72,,72.0,1.0,0.0,2.69
2010,Vancouver,2410,V3N,1.0,1.0,60.0,60,,60.0,1.0,0.0,0.13
2010,Vancouver,2410,V3T,1.0,1.0,37.0,37,,37.0,1.0,0.0,0.08
2010,Vancouver,2410,V4B,1.0,1.0,5.0,5,,5.0,1.0,0.0,2.6
2010,Vancouver,2410,V4R,2.0,3.0,4.0,2,,4.0,2.0,0.0,0.0
2010,Vancouver,2410,V5E,1.0,1.0,14.0,14,,14.0,1.0,0.0,0.57
2010,Vancouver,2410,V5P,1.0,1.0,20.0,20,,20.0,1.0,0.0,0.15
2010,Vancouver,2410,V7E,5.0,1.0,40.0,20,,40.0,2.0,2.0,0.2
2010,Vancouver,2410,V3E,4.0,3.0,175.0,31,,175.0,6.0,0.0,6.68
2010,Vancouver,2410,V5E,2.0,1.0,6.0,3,,6.0,2.0,0.0,0.0
2010,Vancouver,2410,V5H,2.0,1.0,24.0,12,,24.0,2.0,0.0,0.0
2010,Vancouver,2410,V5J,1.0,1.0,40.0,40,,40.0,1.0,0.0,0.15
2010,Vancouver,2410,V5V,1.0,2.0,4.0,4,,4.0,1.0,0.0,0.75
2010,Vancouver,2410,V5W,1.0,2.0,13.0,13,,13.0,1.0,0.0,0.38
2010,Vancouver,2410,V5Y,5.0,3.0,618.0,6,,618.0,103.0,9.67,4.33
2010,Vancouver,2410,V6N,5.0,1.0,16.0,8,,16.0,2.0,0.25,0.13
2010,Vancouver,2410,V6Y,1.0,3.0,1.0,1,,1.0,1.0,0.0,3.0
2010,Vancouver,2410,V6Y,2.0,3.0,26.0,13,,26.0,2.0,0.0,3.85
2010,Vancouver,2410,V2X,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2010,Vancouver,2410,V2Z,4.0,3.0,32.0,6,,32.0,5.0,0.0,0.67
2010,Vancouver,2410,V3H,1.0,1.0,41.0,41,,41.0,1.0,0.0,0.9
2010,Vancouver,2410,V3M,2.0,3.0,4.0,2,,4.0,2.0,0.0,2.0
2010,Vancouver,2410,V4M,1.0,1.0,8.0,8,,8.0,1.0,0.0,2.38
2010,Vancouver,2410,V4W,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2010,Vancouver,2410,V5V,1.0,1.0,4.0,4,,4.0,1.0,0.0,0.25
2010,Vancouver,2410,V6S,5.0,2.0,51.0,1,,51.0,51.0,4.0,2.0
2010,Vancouver,2410,V7A,5.0,2.0,6.0,6,,6.0,1.0,1.0,0.0
2010,Vancouver,2410,V7L,2.0,1.0,16.0,8,,16.0,2.0,0.0,0.13
2010,Vancouver,2410,nan,1.0,1.0,1362.0,1362,,1362.0,1.0,0.0,0.79
2010,Vancouver,2410,V2Y,1.0,1.0,14.0,14,,14.0,1.0,0.0,0.07
2010,Vancouver,2410,V3K,5.0,2.0,50.0,1,,50.0,50.0,3.0,2.0
2010,Vancouver,2410,V3M,1.0,3.0,31.0,31,,31.0,1.0,0.0,4.48
2010,Vancouver,2410,V3S,4.0,3.0,19.0,3,,19.0,6.0,0.0,24.67
2010,Vancouver,2410,V3W,5.0,1.0,2.0,1,,2.0,2.0,2.0,0.0
2010,Vancouver,2410,V5A,1.0,1.0,28.0,28,,28.0,1.0,0.0,0.61
2010,Vancouver,2410,V5K,1.0,1.0,27.0,27,,27.0,1.0,0.0,0.26
2010,Vancouver,2410,V5L,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2010,Vancouver,2410,V5N,5.0,1.0,6.0,3,,6.0,2.0,2.0,0.0
2010,Vancouver,2410,V5W,5.0,3.0,56.0,2,,56.0,28.0,3.0,1.0
2010,Vancouver,2410,V5Y,1.0,1.0,7.0,7,,7.0,1.0,0.0,0.0
2010,Vancouver,2410,V6L,1.0,1.0,24.0,24,,24.0,1.0,0.0,0.17
2010,Vancouver,2410,V6W,1.0,1.0,5.0,5,,5.0,1.0,0.0,3.0
2010,Vancouver,2410,V6W,5.0,1.0,4.0,2,,4.0,2.0,2.0,0.0
2010,Vancouver,2410,V6X,5.0,1.0,20.0,10,,20.0,2.0,2.0,0.1
2010,Vancouver,2410,V7L,5.0,2.0,52.0,1,,52.0,52.0,5.0,0.0
2010,Vancouver,2410,V7W,1.0,1.0,4.0,4,,4.0,1.0,0.0,1.5
2011,Vancouver,2410,V3A,1.0,1.0,4.0,4,,4.0,1.0,0.0,0.5
2011,Vancouver,2410,V3N,1.0,1.0,39.0,39,,39.0,1.0,0.0,0.59
2011,Vancouver,2410,V4R,2.0,3.0,10.0,5,,10.0,2.0,0.0,0.0
2011,Vancouver,2410,V5A,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V5E,2.0,1.0,10.0,5,,10.0,2.0,0.0,0.4
2011,Vancouver,2410,V5N,1.0,2.0,3.0,3,,3.0,1.0,0.0,1.33
2011,Vancouver,2410,V5W,1.0,2.0,21.0,21,,21.0,1.0,0.0,1.62
2011,Vancouver,2410,V5W,5.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2011,Vancouver,2410,V5X,1.0,1.0,36.0,36,,36.0,1.0,0.0,0.75
2011,Vancouver,2410,V5Y,5.0,3.0,144.0,3,,144.0,48.0,4.0,14.67
2011,Vancouver,2410,V6J,5.0,2.0,62.0,1,,62.0,62.0,9.0,1.0
2011,Vancouver,2410,V6N,5.0,1.0,26.0,13,,26.0,2.0,0.46,0.31
2011,Vancouver,2410,V7C,1.0,1.0,76.0,76,,76.0,1.0,0.0,0.05
2011,Vancouver,2410,V2X,1.0,1.0,9.0,9,,9.0,1.0,0.0,0.0
2011,Vancouver,2410,V2X,5.0,3.0,35.0,1,,35.0,35.0,4.0,1.0
2011,Vancouver,2410,V3A,5.0,3.0,220.0,4,,220.0,55.0,2.0,3.0
2011,Vancouver,2410,V4N,1.0,1.0,114.0,114,,114.0,1.0,0.0,1.19
2011,Vancouver,2410,V4R,4.0,3.0,74.0,16,,74.0,5.0,0.0,0.25
2011,Vancouver,2410,V4W,1.0,1.0,6.0,6,,6.0,1.0,0.0,0.17
2011,Vancouver,2410,V5A,5.0,2.0,64.0,1,,64.0,64.0,3.0,0.0
2011,Vancouver,2410,V5H,5.0,3.0,286.0,2,,286.0,143.0,20.5,1.5
2011,Vancouver,2410,V5N,4.0,3.0,7.0,2,,7.0,4.0,2.0,1.5
2011,Vancouver,2410,V5N,5.0,1.0,14.0,7,,14.0,2.0,1.14,1.29
2011,Vancouver,2410,V5P,1.0,1.0,11.0,11,,11.0,1.0,0.0,0.91
2011,Vancouver,2410,V6J,4.0,3.0,16.0,4,,16.0,4.0,2.75,2.5
2011,Vancouver,2410,V7E,1.0,2.0,1.0,1,,1.0,1.0,0.0,1.0
2011,Vancouver,2410,V7L,1.0,2.0,2.0,2,,2.0,1.0,0.0,0.0
2011,Vancouver,2410,V7N,5.0,1.0,12.0,6,,12.0,2.0,2.0,0.0
2011,Vancouver,2410,V2X,4.0,3.0,19.0,5,,19.0,4.0,0.0,0.4
2011,Vancouver,2410,V2Y,1.0,1.0,9.0,9,,9.0,1.0,0.0,0.0
2011,Vancouver,2410,V3J,5.0,2.0,30.0,1,,30.0,30.0,3.0,7.0
2011,Vancouver,2410,V4A,5.0,3.0,40.0,1,,40.0,40.0,4.0,4.0
2011,Vancouver,2410,V5V,2.0,3.0,4.0,2,,4.0,2.0,0.0,0.5
2011,Vancouver,2410,V5W,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V5X,1.0,2.0,11.0,11,,11.0,1.0,0.0,1.36
2011,Vancouver,2410,V6N,1.0,2.0,16.0,16,,16.0,1.0,0.0,0.38
2011,Vancouver,2410,V6S,5.0,1.0,18.0,9,,18.0,2.0,0.44,0.33
2011,Vancouver,2410,V7J,1.0,1.0,2.0,2,,2.0,1.0,0.0,0.0
2011,Vancouver,2410,V7M,5.0,3.0,98.0,3,,98.0,33.0,4.0,0.33
2011,Vancouver,2410,nan,1.0,1.0,788.0,788,,788.0,1.0,0.0,1.08
2011,Vancouver,2410,V3E,4.0,1.0,8.0,2,,8.0,4.0,0.0,8.0
2011,Vancouver,2410,V5H,1.0,1.0,36.0,36,,36.0,1.0,0.0,0.42
2011,Vancouver,2410,V5X,5.0,1.0,46.0,23,,46.0,2.0,1.3,0.65
2011,Vancouver,2410,V6W,5.0,1.0,8.0,4,,8.0,2.0,1.5,0.25
2011,Vancouver,2410,V7G,5.0,2.0,146.0,1,,146.0,146.0,11.0,0.0
2011,Vancouver,2410,V3C,5.0,1.0,2.0,1,,2.0,2.0,2.0,0.0
2011,Vancouver,2410,V3L,5.0,3.0,90.0,2,,90.0,45.0,0.0,2.5
2011,Vancouver,2410,V3M,2.0,3.0,2.0,1,,2.0,2.0,0.0,5.0
2011,Vancouver,2410,V3T,5.0,1.0,6.0,3,,6.0,2.0,2.0,0.0
2011,Vancouver,2410,V3W,1.0,1.0,60.0,60,,60.0,1.0,0.0,0.12
2011,Vancouver,2410,V4B,1.0,1.0,12.0,12,,12.0,1.0,0.0,0.58
2011,Vancouver,2410,V4C,2.0,1.0,12.0,6,,12.0,2.0,0.0,0.33
2011,Vancouver,2410,V4N,1.0,2.0,15.0,15,,15.0,1.0,0.0,0.13
2011,Vancouver,2410,V5K,4.0,3.0,47.0,5,,47.0,9.0,0.0,11.0
2011,Vancouver,2410,V6A,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V6J,5.0,3.0,252.0,1,,252.0,252.0,10.0,4.0
2011,Vancouver,2410,V6V,1.0,1.0,11.0,11,,11.0,1.0,0.0,0.55
2011,Vancouver,2410,V6Y,5.0,3.0,448.0,4,,448.0,112.0,7.25,3.5
2011,Vancouver,2410,V7E,1.0,1.0,59.0,59,,59.0,1.0,0.0,0.14
2011,Vancouver,2410,V7E,5.0,1.0,26.0,13,,26.0,2.0,1.38,0.0
2011,Vancouver,2410,V7K,1.0,1.0,5.0,5,,5.0,1.0,0.0,0.0
2011,Vancouver,2410,V7N,1.0,1.0,3.0,3,,3.0,1.0,0.0,0.33
2011,Vancouver,2410,V1M,2.0,3.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V3X,1.0,1.0,94.0,94,,94.0,1.0,0.0,0.28
2011,Vancouver,2410,V4C,2.0,3.0,28.0,14,,28.0,2.0,0.0,3.57
2011,Vancouver,2410,V5J,2.0,1.0,18.0,9,,18.0,2.0,0.0,0.22
2011,Vancouver,2410,V5P,2.0,1.0,2.0,1,,2.0,2.0,0.0,1.0
2011,Vancouver,2410,V6J,2.0,1.0,4.0,2,,4.0,2.0,0.0,1.5
2011,Vancouver,2410,V6K,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V6R,5.0,1.0,24.0,12,,24.0,2.0,0.83,0.58
2011,Vancouver,2410,V6X,5.0,3.0,550.0,7,,550.0,79.0,9.57,5.0
2011,Vancouver,2410,V6Y,1.0,1.0,8.0,8,,8.0,1.0,0.0,0.5
2011,Vancouver,2410,V2Z,1.0,1.0,38.0,38,,38.0,1.0,0.0,0.82
2011,Vancouver,2410,V3E,5.0,2.0,2.0,2,,2.0,1.0,1.0,0.0
2011,Vancouver,2410,V3R,5.0,1.0,20.0,10,,20.0,2.0,2.0,0.0
2011,Vancouver,2410,V3V,5.0,1.0,34.0,17,,34.0,2.0,1.65,0.0
2011,Vancouver,2410,V5G,4.0,3.0,51.0,4,,51.0,13.0,2.75,0.5
2011,Vancouver,2410,V5H,2.0,1.0,16.0,8,,16.0,2.0,0.0,0.25
2011,Vancouver,2410,V5V,2.0,1.0,10.0,5,,10.0,2.0,0.0,2.0
2011,Vancouver,2410,V6L,5.0,1.0,12.0,6,,12.0,2.0,0.33,0.5
2011,Vancouver,2410,V6P,4.0,3.0,35.0,6,,35.0,6.0,3.0,2.67
2011,Vancouver,2410,V7A,5.0,3.0,86.0,4,,86.0,22.0,3.5,1.5
2011,Vancouver,2410,V7B,1.0,1.0,4.0,4,,4.0,1.0,0.0,0.0
2011,Vancouver,2410,V7M,1.0,1.0,1.0,1,,1.0,1.0,0.0,0.0
2011,Vancouver,2410,V7R,5.0,3.0,14.0,1,,14.0,14.0,4.0,0.0
2011,Vancouver,2410,V2Z,5.0,3.0,70.0,2,,70.0,35.0,0.0,0.5
2011,Vancouver,2410,V3J,2.0,1.0,6.0,3,,6.0,2.0,0.0,0.33
2011,Vancouver,2410,V3T,1.0,1.0,16.0,16,,16.0,1.0,0.0,0.31
2011,Vancouver,2410,V3Y,1.0,1.0,2.0,2,,2.0,1.0,0.0,0.0
2011,Vancouver,2410,V4W,5.0,1.0,6.0,3,,6.0,2.0,0.67,0.33
2011,Vancouver,2410,V5E,2.0,3.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V5G,5.0,3.0,27.0,1,,27.0,27.0,5.0,0.0
2011,Vancouver,2410,V5K,5.0,1.0,32.0,16,,32.0,2.0,1.63,1.63
2011,Vancouver,2410,V5Z,5.0,1.0,10.0,5,,10.0,2.0,0.8,0.6
2011,Vancouver,2410,V6A,5.0,1.0,1.0,1,,1.0,1.0,0.0,9.0
2011,Vancouver,2410,V6R,1.0,2.0,10.0,10,,10.0,1.0,0.0,0.5
2011,Vancouver,2410,V6Y,2.0,3.0,18.0,9,,18.0,2.0,0.0,2.56
2011,Vancouver,2410,V7A,1.0,3.0,1.0,1,,1.0,1.0,0.0,5.0
2011,Vancouver,2410,V2Z,1.0,2.0,3.0,3,,3.0,1.0,0.0,10.67
2011,Vancouver,2410,V3M,1.0,1.0,45.0,45,,45.0,1.0,0.0,0.62
2011,Vancouver,2410,V4L,1.0,1.0,9.0,9,,9.0,1.0,0.0,0.56
2011,Vancouver,2410,V4R,1.0,2.0,4.0,4,,4.0,1.0,0.0,0.5
2011,Vancouver,2410,V4R,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V5J,4.0,3.0,70.0,11,,70.0,6.0,3.0,4.18
2011,Vancouver,2410,V5M,5.0,1.0,46.0,23,,46.0,2.0,1.04,1.17
2011,Vancouver,2410,V5Y,1.0,2.0,9.0,9,,9.0,1.0,0.0,0.44
2011,Vancouver,2410,V5Z,1.0,2.0,8.0,8,,8.0,1.0,0.0,0.38
2011,Vancouver,2410,V5Z,5.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2011,Vancouver,2410,V6K,5.0,3.0,137.0,2,,137.0,69.0,5.5,3.0
2011,Vancouver,2410,V6M,5.0,1.0,24.0,12,,24.0,2.0,0.17,0.42
2011,Vancouver,2410,V6W,5.0,2.0,80.0,1,,80.0,80.0,4.0,3.0
2011,Vancouver,2410,V7B,5.0,1.0,4.0,2,,4.0,2.0,1.0,0.0
2011,Vancouver,2410,V7G,5.0,3.0,35.0,1,,35.0,35.0,4.0,0.0
2011,Vancouver,2410,V7L,5.0,2.0,76.0,1,,76.0,76.0,4.0,1.0
2011,Vancouver,2410,V7M,5.0,1.0,18.0,9,,18.0,2.0,2.0,0.0
2011,Vancouver,2410,nan,5.0,1.0,672.0,336,,672.0,2.0,1.54,0.4
2011,Vancouver,2410,V0N,5.0,1.0,6.0,3,,6.0,2.0,2.0,0.33
2011,Vancouver,2410,V3L,1.0,1.0,13.0,13,,13.0,1.0,0.0,0.54
2011,Vancouver,2410,V4K,5.0,1.0,10.0,5,,10.0,2.0,2.0,0.2
2011,Vancouver,2410,V5P,5.0,1.0,16.0,8,,16.0,2.0,1.0,0.88
2011,Vancouver,2410,V5V,4.0,3.0,9.0,2,,9.0,5.0,1.5,2.5
2011,Vancouver,2410,nan,1.0,3.0,31.0,31,,31.0,1.0,0.0,1.65
2011,Vancouver,2410,V3R,1.0,1.0,39.0,39,,39.0,1.0,0.0,0.36
2011,Vancouver,2410,V4N,5.0,1.0,36.0,18,,36.0,2.0,1.89,0.28
2011,Vancouver,2410,V5A,1.0,1.0,21.0,21,,21.0,1.0,0.0,0.71
2011,Vancouver,2410,V5K,1.0,1.0,18.0,18,,18.0,1.0,0.0,1.11
2011,Vancouver,2410,V5L,2.0,3.0,2.0,1,,2.0,2.0,0.0,2.0
2011,Vancouver,2410,V5R,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V5Z,1.0,1.0,24.0,24,,24.0,1.0,0.0,0.38
2011,Vancouver,2410,V6K,1.0,2.0,7.0,7,,7.0,1.0,0.0,0.29
2011,Vancouver,2410,V6P,2.0,1.0,6.0,3,,6.0,2.0,0.0,0.33
2011,Vancouver,2410,V7P,5.0,3.0,64.0,1,,64.0,64.0,4.0,0.0
2011,Vancouver,2410,V7T,4.0,3.0,5.0,1,,5.0,5.0,0.0,0.0
2011,Vancouver,2410,V2W,1.0,1.0,12.0,12,,12.0,1.0,0.0,0.25
2011,Vancouver,2410,V2Y,5.0,1.0,2.0,1,,2.0,2.0,2.0,0.0
2011,Vancouver,2410,V2Z,5.0,1.0,8.0,4,,8.0,2.0,1.0,0.25
2011,Vancouver,2410,V3H,1.0,1.0,24.0,24,,24.0,1.0,0.0,1.04
2011,Vancouver,2410,V3N,5.0,3.0,72.0,2,,72.0,36.0,3.5,1.0
2011,Vancouver,2410,V3R,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V3R,4.0,3.0,37.0,6,,37.0,6.0,0.0,0.33
2011,Vancouver,2410,V5G,2.0,1.0,14.0,7,,14.0,2.0,0.0,0.0
2011,Vancouver,2410,V5R,5.0,3.0,277.0,2,,277.0,139.0,14.5,8.0
2011,Vancouver,2410,V5Y,5.0,1.0,20.0,10,,20.0,2.0,1.6,0.9
2011,Vancouver,2410,V5Z,5.0,3.0,9.0,1,,9.0,9.0,3.0,2.0
2011,Vancouver,2410,V6A,5.0,2.0,42.0,1,,42.0,42.0,7.0,1.0
2011,Vancouver,2410,V6H,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V6N,2.0,3.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V6P,1.0,1.0,66.0,66,,66.0,1.0,0.0,0.44
2011,Vancouver,2410,V7C,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V7C,5.0,1.0,56.0,28,,56.0,2.0,1.79,0.07
2011,Vancouver,2410,V7H,1.0,1.0,2.0,2,,2.0,1.0,0.0,0.0
2011,Vancouver,2410,V3B,5.0,3.0,489.0,3,,489.0,163.0,22.0,0.67
2011,Vancouver,2410,V3N,4.0,3.0,18.0,5,,18.0,4.0,2.8,0.0
2011,Vancouver,2410,V3S,4.0,3.0,61.0,14,,61.0,4.0,0.0,1.43
2011,Vancouver,2410,V3T,5.0,3.0,526.0,2,,526.0,263.0,23.0,0.0
2011,Vancouver,2410,V3X,1.0,2.0,6.0,6,,6.0,1.0,0.0,0.17
2011,Vancouver,2410,V5R,1.0,1.0,23.0,23,,23.0,1.0,0.0,0.96
2011,Vancouver,2410,V6H,1.0,1.0,12.0,12,,12.0,1.0,0.0,0.67
2011,Vancouver,2410,V6M,4.0,3.0,4.0,1,,4.0,4.0,3.0,2.0
2011,Vancouver,2410,V6R,1.0,1.0,58.0,58,,58.0,1.0,0.0,0.6
2011,Vancouver,2410,V6Y,5.0,1.0,4.0,2,,4.0,2.0,2.0,0.5
2011,Vancouver,2410,nan,5.0,2.0,590.0,12,,590.0,49.0,2.67,0.92
2011,Vancouver,2410,V3B,5.0,1.0,24.0,12,,24.0,2.0,1.83,0.5
2011,Vancouver,2410,V3E,1.0,1.0,233.0,233,,233.0,1.0,0.0,0.86
2011,Vancouver,2410,V3H,1.0,2.0,1.0,1,,1.0,1.0,0.0,0.0
2011,Vancouver,2410,V3J,1.0,1.0,12.0,12,,12.0,1.0,0.0,0.75
2011,Vancouver,2410,V4B,5.0,1.0,16.0,8,,16.0,2.0,1.5,0.5
2011,Vancouver,2410,V5R,4.0,3.0,8.0,1,,8.0,8.0,0.0,6.0
2011,Vancouver,2410,V5S,4.0,3.0,48.0,10,,48.0,5.0,0.0,3.4
2011,Vancouver,2410,V6P,5.0,1.0,28.0,14,,28.0,2.0,0.14,0.29
2011,Vancouver,2410,V6R,5.0,2.0,1.0,1,,1.0,1.0,0.0,2.0
2011,Vancouver,2410,nan,2.0,3.0,124.0,62,,124.0,2.0,0.0,2.47
2011,Vancouver,2410,V1M,4.0,3.0,13.0,3,,13.0,4.0,0.0,0.33
2011,Vancouver,2410,V3B,1.0,1.0,5.0,5,,5.0,1.0,0.0,0.0
2011,Vancouver,2410,V3W,5.0,2.0,36.0,1,,36.0,36.0,4.0,0.0
2011,Vancouver,2410,V3W,5.0,3.0,133.0,1,,133.0,133.0,0.0,2.0
2011,Vancouver,2410,V3X,5.0,1.0,64.0,32,,64.0,2.0,1.75,0.09
2011,Vancouver,2410,V5B,1.0,1.0,46.0,46,,46.0,1.0,0.0,0.59
2011,Vancouver,2410,V5S,5.0,1.0,48.0,24,,48.0,2.0,1.67,0.83
2011,Vancouver,2410,nan,4.0,1.0,9.0,2,,9.0,5.0,0.0,0.0
2011,Vancouver,2410,V1M,5.0,1.0,14.0,7,,14.0,2.0,0.86,0.0
2011,Vancouver,2410,V3S,1.0,1.0,170.0,170,,170.0,1.0,0.0,1.08
2011,Vancouver,2410,V4A,5.0,1.0,6.0,3,,6.0,2.0,2.0,0.0
2011,Vancouver,2410,V4K,5.0,3.0,30.0,1,,30.0,30.0,3.0,3.0
2011,Vancouver,2410,V4M,2.0,1.0,2.0,1,,2.0,2.0,0.0,3.0
2011,Vancouver,2410,V5H,4.0,3.0,4.0,1,,4.0,4.0,0.0,2.0
2011,Vancouver,2410,V5T,5.0,3.0,102.0,2,,102.0,51.0,5.5,3.0
2011,Vancouver,2410,V5Y,1.0,1.0,10.0,10,,10.0,1.0,0.0,1.7
2011,Vancouver,2410,V6L,1.0,2.0,3.0,3,,3.0,1.0,0.0,1.33
2011,Vancouver,2410,V6W,1.0,1.0,4.0,4,,4.0,1.0,0.0,3.25
2011,Vancouver,2410,V7G,5.0,1.0,2.0,1,,2.0,2.0,2.0,2.0
2011,Vancouver,2410,V3N,2.0,1.0,28.0,14,,28.0,2.0,0.0,0.29
2011,Vancouver,2410,V3S,5.0,1.0,98.0,49,,98.0,2.0,1.76,0.22
2011,Vancouver,2410,V3W,4.0,3.0,10.0,2,,10.0,5.0,0.0,2.5
2011,Vancouver,2410,V4W,1.0,2.0,2.0,2,,2.0,1.0,0.0,1.5
2011,Vancouver,2410,V5C,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V5W,1.0,1.0,29.0,29,,29.0,1.0,0.0,0.97
2011,Vancouver,2410,V7A,4.0,3.0,30.0,7,,30.0,4.0,0.0,2.43
2011,Vancouver,2410,V7M,4.0,3.0,9.0,3,,9.0,3.0,0.0,0.0
2011,Vancouver,2410,V4K,1.0,1.0,24.0,24,,24.0,1.0,0.0,0.75
2011,Vancouver,2410,V4K,1.0,2.0,2.0,2,,2.0,1.0,0.0,0.0
2011,Vancouver,2410,V4N,5.0,3.0,107.0,2,,107.0,54.0,4.0,15.0
2011,Vancouver,2410,V5A,5.0,3.0,215.0,5,,215.0,43.0,4.4,0.2
2011,Vancouver,2410,V5H,2.0,3.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V5L,1.0,1.0,5.0,5,,5.0,1.0,0.0,0.8
2011,Vancouver,2410,V5L,5.0,3.0,22.0,2,,22.0,11.0,3.5,2.5
2011,Vancouver,2410,V5T,2.0,1.0,12.0,6,,12.0,2.0,0.0,0.33
2011,Vancouver,2410,V5V,1.0,2.0,6.0,6,,6.0,1.0,0.0,2.5
2011,Vancouver,2410,V5Y,2.0,3.0,2.0,1,,2.0,2.0,0.0,3.0
2011,Vancouver,2410,V6H,4.0,3.0,3.0,1,,3.0,3.0,3.0,5.0
2011,Vancouver,2410,V6N,4.0,3.0,8.0,1,,8.0,8.0,3.0,0.0
2011,Vancouver,2410,V6P,1.0,2.0,13.0,13,,13.0,1.0,0.0,0.31
2011,Vancouver,2410,V7A,2.0,3.0,12.0,6,,12.0,2.0,0.0,3.5
2011,Vancouver,2410,V7P,1.0,1.0,2.0,2,,2.0,1.0,0.0,0.0
2011,Vancouver,2410,nan,2.0,1.0,28.0,14,,28.0,2.0,0.0,0.36
2011,Vancouver,2410,V4M,1.0,1.0,6.0,6,,6.0,1.0,0.0,3.17
2011,Vancouver,2410,V4R,1.0,1.0,139.0,139,,139.0,1.0,0.0,0.18
2011,Vancouver,2410,V5C,1.0,1.0,36.0,36,,36.0,1.0,0.0,0.39
2011,Vancouver,2410,V5E,1.0,1.0,19.0,19,,19.0,1.0,0.0,0.63
2011,Vancouver,2410,V5R,5.0,2.0,2.0,2,,2.0,1.0,0.0,0.0
2011,Vancouver,2410,V5X,2.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V5Y,4.0,3.0,30.0,4,,30.0,8.0,1.5,2.75
2011,Vancouver,2410,V6H,1.0,2.0,1.0,1,,1.0,1.0,0.0,2.0
2011,Vancouver,2410,V6R,2.0,1.0,2.0,1,,2.0,2.0,0.0,0.0
2011,Vancouver,2410,V7A,1.0,1.0,63.0,63,,63.0,1.0,0.0,0.16
2011,Vancouver,2410,V7L,2.0,1.0,14.0,7,,14.0,2.0,0.0,0.0
2011,Vancouver,2410,V7L,4.0,3.0,4.0,1,,4.0,4.0,0.0,0.0
2011,Vancouver,2410,V7S,1.0,1.0,68.0,68,,68.0,1.0,0.0,0.35
2011,Vancouver,2410,V3A,5.0,1.0,10.0,5,,10.0,2.0,1.6,0.2
2011,Vancouver,2410,V3C,1.0,1.0,2.0,2,,2.0,1.0,0.0,3.5
2011,Vancouver,2410,V3S,1.0,3.0,1.0,1,,1.0,1.0,0.0,2.0
2011,Vancouver,2410,V5M,1.0,1.0,32.0,32,,32.0,1.0,0.0,1.59
2011,Vancouver,2410,V5V,5.0,1.0,18.0,9,,18.0,2.0,1.33,1.67
2011,Vancouver,2410,V6A,5.0,3.0,244.0,3,,244.0,81.0,9.0,1.67
2011,Vancouver,2410,V7L,5.0,3.0,2.0,1,,2.0,2.0,2.0,0.0
2011,Vancouver,2410,V0N,1.0,1.0,21.0,21,,21.0,1.0,0.0,1.0
2011,Vancouver,2410,V3M,1.0,2.0,1.0,1,,1.0,1.0,0.0,1.0
2011,Vancouver,2410,V5J,1.0,1.0,48.0,48,,48.0,1.0,0.0,0.33
2011,Vancouver,2410,V6J,5.0,1.0,4.0,2,,4.0,2.0,0.0,0.0
2011,Vancouver,2410,V6M,1.0,1.0,27.0,27,,27.0,1.0,0.0,0.41
2011,Vancouver,2410,V6M,1.0,2.0,3.0,3,,3.0,1.0,0.0,0.0
2011,Vancouver,2410,V6P,5.0,2.0,1.0,1,,1.0,1.0,0.0,4.0
2011,Vancouver,2410,V6V,5.0,1.0,20.0,10,,20.0,2.0,0.8,0.3
2011,Vancouver,2410,V6Y,4.0,3.0,156.0,35,,156.0,4.0,0.0,3.89
2011,Vancouver,2410,V7T,1.0,1.0,32.0,32,,32.0,1.0,0.0,0.06
