reference_period,metro,metcode,dweltype,mkttycd,total_starts,starts_accsuite,starts_no_accsuite,num_structures,unitsperstructure,avgstorycount,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,population,starts_per_10kpop
2023-11-01,Edmonton,0340,2.0,1.0,898.0,,898.0,449,2.0,0.0,1.43,,,,,,,,,,,,1641393.0,5.47
2023-01-01,Edmonton,0340,2.0,3.0,36.0,,36.0,18,2.0,0.0,18.47,,,,,,,,,,,,1641393.0,0.22
2023-08-01,Edmonton,0340,4.0,2.0,385.0,,385.0,40,9.63,0.0,3.85,,,,,,,,,,,,1641393.0,2.35
2023-07-01,Edmonton,0340,5.0,2.0,4106.0,950.0,3156.0,814,5.04,0.21,1.0,,,4,21,,25,51.78719999999999,557.4322420799998,284383.68,0.0,479900.0,1641393.0,25.02
2023-10-01,Edmonton,0340,4.0,1.0,1453.0,,1453.0,303,4.8,0.0,2.17,,1,42,225,5,273,112.78897435897434,1214.0492411025639,385717.1831501832,0.0,944999.0,1641393.0,8.85
2023-02-01,Edmonton,0340,1.0,2.0,107.0,,107.0,107,1.0,0.0,2.05,,,,,,,,,,,,1641393.0,0.65
2023-06-01,Edmonton,0340,5.0,3.0,1029.0,,1029.0,12,85.75,6.5,3.88,,1,10,8,,19,96.50315789473684,1038.7503412631577,295488.2105263158,199900.0,364900.0,1641393.0,6.27
2023-06-01,Edmonton,0340,1.0,3.0,12.0,,12.0,12,1.0,0.0,8.33,,,,,,,,,,,,1641393.0,0.07
2023-07-01,Edmonton,0340,2.0,2.0,14.0,,14.0,7,2.0,0.0,4.71,,,,,,,,,,,,1641393.0,0.09
2023-02-01,Edmonton,0340,4.0,3.0,231.0,,231.0,48,4.81,0.0,15.8,,4,27,120,8,159,130.08018867924525,1400.1701429245281,364079.0125786163,0.0,863900.0,1641393.0,1.41
1988-08-01,Halifax,0580,4.0,3.0,12.0,,,1,12.0,0.0,1.0,,,,,,,,,,,,326937.96,0.37
1988-08-01,Halifax,0580,4.0,2.0,67.0,,,6,11.17,0.0,0.33,,,,,,,,,,,,326937.96,2.05
1988-11-01,Halifax,0580,1.0,0.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,326937.96,0.03
1988-08-01,Halifax,0580,1.0,2.0,22.0,,,22,1.0,0.0,0.18,,,,,,,,,,,,326937.96,0.67
1988-06-01,Halifax,0580,1.0,1.0,870.0,,,870,1.0,0.0,0.12,,,,,,,,,,,,326937.96,26.61
1988-06-01,Halifax,0580,4.0,4.0,24.0,,,2,12.0,0.0,0.0,,,,,,,,,,,,326937.96,0.73
1988-08-01,Halifax,0580,5.0,2.0,314.0,,,12,26.17,0.0,1.42,,,,,,,,,,,,326937.96,9.6
1988-12-01,Halifax,0580,5.0,3.0,22.0,,,2,11.0,0.0,0.0,,,,,,,,,,,,326937.96,0.67
1988-08-01,Halifax,0580,2.0,1.0,276.0,,,139,1.99,0.0,0.1,,,,,,,,,,,,326937.96,8.44
1988-09-01,Halifax,0580,2.0,2.0,6.0,,,3,2.0,0.0,0.0,,,,,,,,,,,,326937.96,0.18
1988-12-01,Halifax,0580,2.0,4.0,26.0,,,13,2.0,0.0,0.38,,,,,,,,,,,,326937.96,0.8
1988-08-01,Halifax,0580,5.0,4.0,36.0,,,3,12.0,0.0,0.0,,,,,,,,,,,,326937.96,1.1
1988-07-01,Halifax,0580,4.0,1.0,16.0,,,2,8.0,0.0,1.0,,,,,,,,,,,,326937.96,0.49
1989-01-01,Halifax,0580,1.0,1.0,1090.0,,,1090,1.0,0.0,0.28,,,,,,,,,,,,332122.42,32.82
1989-08-01,Halifax,0580,5.0,0.0,341.0,,,7,48.71,0.0,0.0,,,,,,,,,,,,332122.42,10.27
1989-12-01,Halifax,0580,5.0,1.0,4.0,,,1,4.0,0.0,14.0,,,,,,,,,,,,332122.42,0.12
1989-07-01,Halifax,0580,4.0,2.0,4.0,,,1,4.0,0.0,0.0,,,,,,,,,,,,332122.42,0.12
1989-05-01,Halifax,0580,4.0,1.0,26.0,,,6,4.33,0.0,1.33,,,,,,,,,,,,332122.42,0.78
1989-11-01,Halifax,0580,2.0,4.0,16.0,,,8,2.0,0.0,3.63,,,,,,,,,,,,332122.42,0.48
1989-10-01,Halifax,0580,5.0,2.0,292.0,,,11,26.55,0.0,1.45,,,,,,,,,,,,332122.42,8.79
1989-05-01,Halifax,0580,5.0,3.0,490.0,,,7,70.0,0.0,1.29,,,,,,,,,,,,332122.42,14.75
1989-01-01,Halifax,0580,4.0,3.0,34.0,,,4,8.5,0.0,0.0,,,,,,,,,,,,332122.42,1.02
1989-01-01,Halifax,0580,2.0,2.0,12.0,,,6,2.0,0.0,0.0,,,,,,,,,,,,332122.42,0.36
1989-11-01,Halifax,0580,4.0,0.0,7.0,,,1,7.0,0.0,3.0,,,,,,,,,,,,332122.42,0.21
1989-10-01,Halifax,0580,2.0,1.0,378.0,,,189,2.0,0.0,0.49,,,,,,,,,,,,332122.42,11.38
1990-04-01,Halifax,0580,1.0,1.0,1128.0,,,1128,1.0,0.0,0.09,,,,,,,,,,,,336873.74,33.48
1990-06-01,Halifax,0580,2.0,1.0,192.0,,,96,2.0,0.0,0.17,,,,,,,,,,,,336873.74,5.7
1990-12-01,Halifax,0580,5.0,1.0,2.0,,,1,2.0,0.0,2.0,,,,,,,,,,,,336873.74,0.06
1990-01-01,Halifax,0580,4.0,2.0,46.0,,,2,23.0,0.0,0.0,,,,,,,,,,,,336873.74,1.37
1990-10-01,Halifax,0580,5.0,0.0,287.0,,,9,31.89,0.0,0.11,,,,,,,,,,,,336873.74,8.52
1990-05-01,Halifax,0580,5.0,3.0,4.0,,,1,4.0,0.0,0.0,,,,,,,,,,,,336873.74,0.12
1990-05-01,Halifax,0580,4.0,3.0,8.0,,,2,4.0,0.0,0.5,,,,,,,,,,,,336873.74,0.24
1990-04-01,Halifax,0580,4.0,0.0,45.0,,,6,7.5,0.0,1.17,,,,,,,,,,,,336873.74,1.34
1990-07-01,Halifax,0580,5.0,2.0,935.0,,,22,42.5,0.0,0.32,,,,,,,,,,,,336873.74,27.76
1991-11-01,Halifax,0580,5.0,2.0,1564.0,,,27,57.93,0.0,0.15,,,,,,,,,,,,339543.43,46.06
1991-06-01,Halifax,0580,1.0,1.0,798.0,,,798,1.0,0.0,0.05,,,,,,,,,,,,339543.43,23.5
1991-07-01,Halifax,0580,4.0,2.0,8.0,,,2,4.0,0.0,0.0,,,,,,,,,,,,339543.43,0.24
1991-09-01,Halifax,0580,2.0,1.0,130.0,,,65,2.0,0.0,0.11,,,,,,,,,,,,339543.43,3.83
1991-04-01,Halifax,0580,4.0,0.0,26.0,,,5,5.2,0.0,1.2,,,,,,,,,,,,339543.43,0.77
1991-07-01,Halifax,0580,2.0,0.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,339543.43,0.06
1991-08-01,Halifax,0580,5.0,0.0,342.0,,,8,42.75,0.0,0.63,,,,,,,,,,,,339543.43,10.07
1991-03-01,Halifax,0580,5.0,1.0,68.0,,,1,68.0,0.0,0.0,,,,,,,,,,,,339543.43,2.0
1992-04-01,Halifax,0580,1.0,1.0,1266.0,,,1266,1.0,0.0,0.06,,,,,,,,,,,,342512.02,36.96
1992-06-01,Halifax,0580,2.0,1.0,264.0,,,132,2.0,0.0,0.06,,,,,,,,,,,,342512.02,7.71
1992-08-01,Halifax,0580,2.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,342512.02,0.06
1992-07-01,Halifax,0580,5.0,4.0,12.0,,,2,6.0,0.0,0.0,,,,,,,,,,,,342512.02,0.35
1992-02-01,Halifax,0580,5.0,0.0,175.0,,,2,87.5,0.0,0.0,,,,,,,,,,,,342512.02,5.11
1992-02-01,Halifax,0580,5.0,1.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,342512.02,0.03
1992-07-01,Halifax,0580,4.0,0.0,45.0,,,6,7.5,0.0,0.67,,,,,,,,,,,,342512.02,1.31
1992-02-01,Halifax,0580,5.0,2.0,655.0,,,16,40.94,0.0,1.19,,,,,,,,,,,,342512.02,19.12
1993-09-01,Halifax,0580,4.0,2.0,13.0,,,1,13.0,0.0,0.0,,,,,,,,,,,,345205.22,0.38
1993-04-01,Halifax,0580,4.0,0.0,16.0,,,2,8.0,0.0,0.0,,,,,,,,,,,,345205.22,0.46
1993-08-01,Halifax,0580,5.0,0.0,14.0,,,2,7.0,0.0,0.5,,,,,,,,,,,,345205.22,0.41
1993-05-01,Halifax,0580,1.0,1.0,1267.0,,,1267,1.0,0.0,0.12,,,,,,,,,,,,345205.22,36.7
1993-05-01,Halifax,0580,2.0,0.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,345205.22,0.06
1993-10-01,Halifax,0580,2.0,1.0,302.0,,,151,2.0,0.0,0.19,,,,,,,,,,,,345205.22,8.75
1993-07-01,Halifax,0580,2.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,345205.22,0.06
1993-08-01,Halifax,0580,5.0,2.0,475.0,,,8,59.38,0.0,2.14,,,,,,,,,,,,345205.22,13.76
1993-07-01,Halifax,0580,4.0,1.0,36.0,,,9,4.0,0.0,0.44,,,,,,,,,,,,345205.22,1.04
1994-12-01,Halifax,0580,5.0,0.0,120.0,,,4,30.0,0.0,1.5,,,,,,,,,,,,347835.4,3.45
1994-02-01,Halifax,0580,2.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,347835.4,0.06
1994-06-01,Halifax,0580,5.0,2.0,507.0,,,9,56.33,0.44,0.11,,,,,,,,,,,,347835.4,14.58
1994-09-01,Halifax,0580,4.0,1.0,54.0,,,10,5.4,0.0,0.2,,,,,,,,,,,,347835.4,1.55
1994-12-01,Halifax,0580,2.0,1.0,336.0,,,168,2.0,0.0,0.17,,,,,,,,,,,,347835.4,9.66
1994-06-01,Halifax,0580,4.0,0.0,14.0,,,3,4.67,0.0,0.0,,,,,,,,,,,,347835.4,0.4
1994-01-01,Halifax,0580,1.0,1.0,1412.0,,,1412,1.0,0.0,0.11,,,,,,,,,,,,347835.4,40.59
1994-07-01,Halifax,0580,4.0,2.0,15.0,,,2,7.5,0.0,0.0,,,,,,,,,,,,347835.4,0.43
1995-01-01,Halifax,0580,2.0,1.0,260.0,,,130,2.0,0.0,0.16,,,,,,,,,,,,351381.4,7.4
1995-02-01,Halifax,0580,4.0,1.0,69.0,,,15,4.6,0.0,0.2,,,,,,,,,,,,351381.4,1.96
1995-06-01,Halifax,0580,2.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,351381.4,0.06
1995-01-01,Halifax,0580,4.0,0.0,3.0,,,1,3.0,0.0,0.0,,,,,,,,,,,,351381.4,0.09
1995-12-01,Halifax,0580,5.0,1.0,5.0,,,1,5.0,0.0,0.0,,,,,,,,,,,,351381.4,0.14
1995-04-01,Halifax,0580,1.0,1.0,1173.0,,,1173,1.0,0.0,0.13,,,,,,,,,,,,351381.4,33.38
1995-03-01,Halifax,0580,5.0,2.0,544.0,,,11,49.45,0.0,0.0,,,,,,,,,,,,351381.4,15.48
1995-09-01,Halifax,0580,5.0,3.0,24.0,,,1,24.0,0.0,0.0,,,,,,,,,,,,351381.4,0.68
1996-04-01,Halifax,0580,1.0,1.0,1578.0,,,1578,1.0,0.0,0.2,,,,,,,,,,,,355184.13,44.43
1996-11-01,Halifax,0580,4.0,1.0,24.0,,,7,3.43,0.0,1.0,,,,,,,,,,,,355184.13,0.68
1996-08-01,Halifax,0580,5.0,2.0,172.0,,,4,43.0,0.0,0.33,,,,,,,,,,,,355184.13,4.84
1996-05-01,Halifax,0580,4.0,2.0,16.0,,,2,8.0,0.0,0.0,,,,,,,,,,,,355184.13,0.45
1996-08-01,Halifax,0580,2.0,1.0,232.0,,,116,2.0,0.0,0.25,,,,,,,,,,,,355184.13,6.53
1997-07-01,Halifax,0580,2.0,1.0,200.0,,,100,2.0,0.0,0.34,,,,,,,,,,,,358718.75,5.58
1997-02-01,Halifax,0580,1.0,1.0,1385.0,,,1385,1.0,0.0,0.24,,,,,,,,,,,,358718.75,38.61
1997-11-01,Halifax,0580,4.0,2.0,4.0,,,1,4.0,0.0,1.0,,,,,,,,,,,,358718.75,0.11
1997-07-01,Halifax,0580,5.0,0.0,28.0,,,1,28.0,0.0,2.0,,,,,,,,,,,,358718.75,0.78
1997-08-01,Halifax,0580,5.0,2.0,394.0,,,9,43.78,0.0,0.44,,,,,,,,,,,,358718.75,10.98
1997-12-01,Halifax,0580,4.0,1.0,54.0,,,13,4.15,0.0,2.31,,,,,,,,,,,,358718.75,1.51
1998-11-01,Halifax,0580,4.0,2.0,8.0,,,2,4.0,0.0,0.0,,,,,,,,,,,,362651.65,0.22
1998-09-01,Halifax,0580,4.0,1.0,49.0,,,12,4.08,0.17,1.11,,,,,,,,,,,,362651.65,1.35
1998-02-01,Halifax,0580,2.0,1.0,109.0,,,55,1.98,0.0,1.4,,,,,,,,,,,,362651.65,3.01
1998-10-01,Halifax,0580,5.0,2.0,357.0,,,11,32.45,0.36,0.67,,,,,,,,,,,,362651.65,9.84
1998-06-01,Halifax,0580,5.0,3.0,80.0,,,2,40.0,0.0,,,,,,,,,,,,,362651.65,2.21
1998-08-01,Halifax,0580,4.0,3.0,9.0,,,1,9.0,0.0,1.0,,,,,,,,,,,,362651.65,0.25
1998-05-01,Halifax,0580,2.0,2.0,2.0,,,1,2.0,0.0,,,,,,,,,,,,,362651.65,0.06
1998-01-01,Halifax,0580,1.0,1.0,1125.0,,,1125,1.0,0.0,0.61,,,,,,,,,,,,362651.65,31.02
1999-11-01,Halifax,0580,4.0,1.0,16.0,,,4,4.0,0.0,0.0,,,,,,,,,,,,365659.11,0.44
1999-11-01,Halifax,0580,5.0,1.0,10.0,,,2,5.0,0.0,0.0,,,,,,,,,,,,365659.11,0.27
1999-06-01,Halifax,0580,4.0,2.0,4.0,,,1,4.0,0.0,3.0,,,,,,,,,,,,365659.11,0.11
1999-12-01,Halifax,0580,2.0,1.0,122.0,,,61,2.0,0.0,0.47,,,,,,,,,,,,365659.11,3.34
1999-09-01,Halifax,0580,5.0,2.0,535.0,,,9,59.44,0.0,0.57,,,,,,,,,,,,365659.11,14.63
1999-07-01,Halifax,0580,1.0,1.0,1669.0,,,1669,1.0,0.0,0.64,,,,,,,,,,,,365659.11,45.64
2000-09-01,Halifax,0580,4.0,3.0,4.0,,,1,4.0,0.0,0.0,,,,,,,,,,,,368750.31,0.11
2000-05-01,Halifax,0580,2.0,1.0,108.0,,,54,2.0,0.0,0.48,,,,,,,,,,,,368750.31,2.93
2000-04-01,Halifax,0580,5.0,3.0,367.0,,,9,40.78,0.44,0.14,,,,,,,,,,,,368750.31,9.95
2000-06-01,Halifax,0580,1.0,2.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,368750.31,0.03
2000-03-01,Halifax,0580,1.0,1.0,1371.0,,,1371,1.0,0.0,0.56,,,,,,,,,,,,368750.31,37.18
2000-10-01,Halifax,0580,5.0,1.0,3.0,,,1,3.0,0.0,0.0,,,,,,,,,,,,368750.31,0.08
2000-07-01,Halifax,0580,5.0,2.0,793.0,,,11,72.09,0.36,0.2,,,,,,,,,,,,368750.31,21.51
2000-12-01,Halifax,0580,4.0,1.0,13.0,,,3,4.33,0.67,1.0,,,,,,,,,,,,368750.31,0.35
2000-06-01,Halifax,0580,1.0,0.0,1.0,,,1,1.0,0.0,1.0,,,,,,,,,,,,368750.31,0.03
2001-03-01,Halifax,0580,1.0,1.0,1296.0,,,1296,1.0,0.0,0.72,,,,,,,,,,,,373983.16,34.65
2001-07-01,Halifax,0580,5.0,3.0,252.0,,,6,42.0,0.0,1.0,,,,,,,,,,,,373983.16,6.74
2001-10-01,Halifax,0580,4.0,2.0,4.0,,,1,4.0,0.0,0.0,,,,,,,,,,,,373983.16,0.11
2001-08-01,Halifax,0580,5.0,2.0,676.0,,,11,61.45,0.0,0.73,,,,,,,,,,,,373983.16,18.08
2001-10-01,Halifax,0580,2.0,1.0,96.0,,,48,2.0,0.0,0.16,,,,,,,,,,,,373983.16,2.57
2001-11-01,Halifax,0580,4.0,1.0,4.0,,,1,4.0,0.0,2.0,,,,,,,,,,,,373983.16,0.11
2001-07-01,Halifax,0580,4.0,3.0,4.0,,,1,4.0,0.0,0.0,,,,,,,,,,,,373983.16,0.11
2001-04-01,Halifax,0580,5.0,1.0,8.0,,,2,4.0,0.0,0.0,,,,,,,,,,,,373983.16,0.21
2002-05-01,Halifax,0580,4.0,3.0,25.0,,,6,4.17,0.0,0.17,,,,,,,,,,,,377718.9,0.66
2002-01-01,Halifax,0580,5.0,2.0,778.0,,,14,55.57,0.43,1.1,,,,,,,,,,,,377718.9,20.6
2002-06-01,Halifax,0580,5.0,1.0,4.0,,,1,4.0,0.0,0.0,,,,,,,,,,,,377718.9,0.11
2002-10-01,Halifax,0580,4.0,1.0,97.0,,,18,5.39,0.0,0.22,,,,,,,,,,,,377718.9,2.57
2002-11-01,Halifax,0580,4.0,2.0,4.0,,,1,4.0,0.0,11.0,,,,,,,,,,,,377718.9,0.11
2002-06-01,Halifax,0580,2.0,1.0,184.0,,,92,2.0,0.0,0.28,,,,,,,,,,,,377718.9,4.87
2002-03-01,Halifax,0580,1.0,2.0,3.0,,,3,1.0,0.0,0.0,,,,,,,,,,,,377718.9,0.08
2002-12-01,Halifax,0580,5.0,3.0,353.0,,,7,50.43,2.0,0.0,,,,,,,,,,,,377718.9,9.35
2002-03-01,Halifax,0580,1.0,1.0,1862.0,,,1862,1.0,0.0,0.65,,,,,,,,,,,,377718.9,49.3
2003-11-01,Halifax,0580,4.0,3.0,50.0,,,12,4.17,0.0,1.88,,,,,,,,,,,,380503.52,1.31
2003-08-01,Halifax,0580,1.0,2.0,15.0,,,15,1.0,0.0,0.13,,,,,,,,,,,,380503.52,0.39
2003-11-01,Halifax,0580,5.0,3.0,480.0,,,7,68.57,0.0,0.43,,,,,,,,,,,,380503.52,12.61
2003-09-01,Halifax,0580,5.0,1.0,2.0,,,1,2.0,0.0,4.0,,,,,,,,,,,,380503.52,0.05
2003-05-01,Halifax,0580,1.0,1.0,1468.0,,,1468,1.0,0.0,0.28,,,,,,,,,,,,380503.52,38.58
2003-07-01,Halifax,0580,2.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,380503.52,0.05
2003-09-01,Halifax,0580,4.0,2.0,6.0,,,1,6.0,0.0,0.0,,,,,,,,,,,,380503.52,0.16
2003-08-01,Halifax,0580,5.0,2.0,690.0,,,17,40.59,0.0,1.2,,,,,,,,,,,,380503.52,18.13
2003-09-01,Halifax,0580,2.0,1.0,225.0,,,113,1.99,0.0,0.16,,,,,,,,,,,,380503.52,5.91
2003-08-01,Halifax,0580,4.0,0.0,9.0,,,2,4.5,0.0,1.0,,,,,,,,,,,,380503.52,0.24
2003-08-01,Halifax,0580,4.0,1.0,119.0,,,27,4.41,0.0,0.41,,,,,,,,,,,,380503.52,3.13
2004-05-01,Halifax,0580,2.0,1.0,142.0,,,71,2.0,0.0,0.11,,,,,,,,,,,,381569.23,3.72
2004-01-01,Halifax,0580,4.0,3.0,20.0,,,4,5.0,0.0,0.75,,,,,,,,,,,,381569.23,0.52
2004-05-01,Halifax,0580,5.0,2.0,415.0,,,7,59.29,0.0,0.14,,,,,,,,,,,,381569.23,10.88
2004-12-01,Halifax,0580,5.0,1.0,13.0,,,3,4.33,0.0,0.0,,,,,,,,,,,,381569.23,0.34
2004-06-01,Halifax,0580,1.0,1.0,1503.0,,,1503,1.0,0.0,0.21,,,,,,,,,,,,381569.23,39.39
2004-05-01,Halifax,0580,1.0,2.0,7.0,,,7,1.0,0.0,1.0,,,,,,,,,,,,381569.23,0.18
2004-01-01,Halifax,0580,4.0,1.0,146.0,,,30,4.87,0.0,0.28,,,,,,,,,,,,381569.23,3.83
2004-09-01,Halifax,0580,5.0,3.0,381.0,,,10,38.1,0.0,0.44,,,,,,,,,,,,381569.23,9.99
2005-03-01,Halifax,0580,1.0,1.0,1211.0,,,1211,1.0,0.0,0.14,,,,,,,,,,,,384407.3,31.5
2005-06-01,Halifax,0580,2.0,1.0,146.0,,,73,2.0,0.0,0.08,,,,,,,,,,,,384407.3,3.8
2005-12-01,Halifax,0580,1.0,2.0,4.0,,,4,1.0,0.0,0.5,,,,,,,,,,,,384407.3,0.1
2005-05-01,Halifax,0580,1.0,3.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,384407.3,0.03
2005-06-01,Halifax,0580,5.0,1.0,12.0,,,3,4.0,0.0,0.0,,,,,,,,,,,,384407.3,0.31
2005-08-01,Halifax,0580,4.0,1.0,161.0,,,35,4.6,0.0,0.2,,,,,,,,,,,,384407.3,4.19
2005-05-01,Halifax,0580,5.0,3.0,450.0,,,8,56.25,0.0,0.5,,,,,,,,,,,,384407.3,11.71
2005-11-01,Halifax,0580,5.0,2.0,458.0,,,11,41.64,0.0,0.33,,,,,,,,,,,,384407.3,11.91
2005-12-01,Halifax,0580,4.0,3.0,8.0,,,2,4.0,2.0,0.0,,,,,,,,,,,,384407.3,0.21
2006-09-01,Halifax,0580,2.0,1.0,154.0,,,77,2.0,0.0,0.09,,,,,,,,,,,,386017.78,3.99
2006-11-01,Halifax,0580,4.0,3.0,15.0,,,3,5.0,0.0,0.67,,,,,,,,,,,,386017.78,0.39
2006-11-01,Halifax,0580,5.0,3.0,266.0,,,3,88.67,0.0,0.0,,,,,,,,,,,,386017.78,6.89
2006-05-01,Halifax,0580,4.0,2.0,10.0,,,2,5.0,0.0,0.0,,,,,,,,,,,,386017.78,0.26
2006-08-01,Halifax,0580,1.0,2.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,386017.78,0.03
2006-03-01,Halifax,0580,5.0,2.0,881.0,,,12,73.42,0.0,0.55,,,,,,,,,,,,386017.78,22.82
2006-02-01,Halifax,0580,4.0,1.0,129.0,,,26,4.96,0.0,0.35,,,,,,,,,,,,386017.78,3.34
2006-04-01,Halifax,0580,1.0,1.0,1055.0,,,1055,1.0,0.0,0.14,,,,,,,,,,,,386017.78,27.33
2007-06-01,Halifax,0580,5.0,3.0,298.0,,,4,74.5,0.0,1.75,,,,,,,,,,,,389455.75,7.65
2007-07-01,Halifax,0580,2.0,1.0,166.0,,,83,2.0,0.0,0.06,,,,,,,,,,,,389455.75,4.26
2007-11-01,Halifax,0580,4.0,1.0,111.0,,,24,4.63,0.0,0.75,,,,,,,,,,,,389455.75,2.85
2007-10-01,Halifax,0580,4.0,3.0,36.0,,,5,7.2,0.0,0.8,,,,,,,,,,,,389455.75,0.92
2007-01-01,Halifax,0580,5.0,2.0,661.0,,,9,73.44,0.33,0.89,,,,,,,,,,,,389455.75,16.97
2007-04-01,Halifax,0580,1.0,1.0,1169.0,,,1169,1.0,0.0,0.21,,,,,,,,,,,,389455.75,30.02
2007-12-01,Halifax,0580,1.0,2.0,38.0,,,38,1.0,0.0,0.0,,,,,,,,,,,,389455.75,0.98
2007-01-01,Halifax,0580,5.0,1.0,10.0,,,1,10.0,0.0,0.0,,,,,,,,,,,,389455.75,0.26
2008-04-01,Halifax,0580,5.0,3.0,146.0,,,5,29.2,0.0,7.0,,,,,,,,,,,,393132.59,3.71
2008-10-01,Halifax,0580,4.0,2.0,7.0,,,2,3.5,0.0,5.5,,,,,,,,,,,,393132.59,0.18
2008-04-01,Halifax,0580,1.0,1.0,1177.0,,,1177,1.0,0.0,0.76,,,,,,,,,,,,393132.59,29.94
2008-10-01,Halifax,0580,5.0,2.0,493.0,,,9,54.78,0.0,0.63,,,,,,,,,,,,393132.59,12.54
2008-12-01,Halifax,0580,2.0,1.0,108.0,,,54,2.0,0.0,0.94,,,,,,,,,,,,393132.59,2.75
2008-04-01,Halifax,0580,1.0,2.0,3.0,,,3,1.0,0.0,3.0,,,,,,,,,,,,393132.59,0.08
2008-04-01,Halifax,0580,4.0,1.0,151.0,,,29,5.21,0.0,1.48,,,,,,,,,,,,393132.59,3.84
2008-04-01,Halifax,0580,4.0,3.0,11.0,,,3,3.67,0.0,2.67,,,,,,,,,,,,393132.59,0.28
2009-08-01,Halifax,0580,1.0,1.0,874.0,,,874,1.0,0.0,0.74,,,,,,,,,,,,397861.56,21.97
2009-11-01,Halifax,0580,2.0,1.0,118.0,,,59,2.0,0.0,0.61,,,,,,,,,,,,397861.56,2.97
2009-11-01,Halifax,0580,4.0,3.0,15.0,,,2,7.5,0.0,2.5,,,,,,,,,,,,397861.56,0.38
2009-09-01,Halifax,0580,4.0,1.0,126.0,,,24,5.25,0.0,1.04,,,,,,,,,,,,397861.56,3.17
2009-09-01,Halifax,0580,1.0,2.0,1.0,,,1,1.0,0.0,1.0,,,,,,,,,,,,397861.56,0.03
2009-10-01,Halifax,0580,5.0,2.0,519.0,,,9,57.67,0.44,0.67,,,,,,,,,,,,397861.56,13.04
2009-09-01,Halifax,0580,5.0,3.0,80.0,,,1,80.0,0.0,6.0,,,,,,,,,,,,397861.56,2.01
2010-02-01,Halifax,0580,4.0,1.0,148.0,,148.0,29,5.1,0.0,0.9,,,,5,,5,0.0,0.0,309900.0,309900.0,309900.0,401742.0,3.68
2010-04-01,Halifax,0580,5.0,3.0,98.0,,98.0,2,49.0,0.0,3.5,,,,,,,,,,,,401742.0,2.44
2010-02-01,Halifax,0580,5.0,1.0,2.0,,2.0,1,2.0,0.0,6.0,,,,,,,,,,,,401742.0,0.05
2010-02-01,Halifax,0580,5.0,2.0,943.0,,943.0,14,67.36,0.43,1.5,,,,,,,,,,,,401742.0,23.47
2010-01-01,Halifax,0580,1.0,1.0,1039.0,,1039.0,1039,1.0,0.0,0.98,,,,,,,,,,,,401742.0,25.86
2010-04-01,Halifax,0580,4.0,2.0,4.0,,4.0,1,4.0,2.0,0.0,,,,,,,,,,,,401742.0,0.1
2010-06-01,Halifax,0580,2.0,1.0,156.0,,156.0,78,2.0,0.0,1.06,,,,,,,,,,,,401742.0,3.88
2011-12-01,Halifax,0580,5.0,2.0,1565.0,,1565.0,19,82.37,1.68,1.29,,,,,,,,,,,,404189.5,38.72
2011-05-01,Halifax,0580,5.0,3.0,157.0,,157.0,3,52.33,4.0,0.67,,,,,,,,,,,,404189.5,3.88
2011-05-01,Halifax,0580,4.0,3.0,12.0,,12.0,2,6.0,0.0,2.0,,,,,,,,,,,,404189.5,0.3
2011-04-01,Halifax,0580,1.0,1.0,894.0,,894.0,894,1.0,0.0,0.94,,,,,,,,,,,,404189.5,22.12
2011-04-01,Halifax,0580,4.0,2.0,4.0,,4.0,1,4.0,2.0,1.0,,,,,,,,,,,,404189.5,0.1
2011-11-01,Halifax,0580,2.0,1.0,170.0,,170.0,85,2.0,0.0,0.65,,,,,,,,,,,,404189.5,4.21
2011-01-01,Halifax,0580,5.0,1.0,2.0,,2.0,1,2.0,0.0,4.0,,,,,,,,,,,,404189.5,0.05
2011-11-01,Halifax,0580,4.0,1.0,144.0,,144.0,29,4.97,0.07,0.86,,,,,,,,,,,,404189.5,3.56
2011-04-01,Halifax,0580,1.0,2.0,6.0,,6.0,6,1.0,0.0,8.67,,,,,,,,,,,,404189.5,0.15
2012-07-01,Halifax,0580,4.0,1.0,115.0,,115.0,23,5.0,0.0,1.0,,,,9,,9,0.0,0.0,155511.11111111112,0.0,349900.0,405422.66,2.84
2012-07-01,Halifax,0580,4.0,3.0,16.0,,16.0,3,5.33,0.0,3.0,,,,4,,4,0.0,0.0,359900.0,359900.0,359900.0,405422.66,0.39
