reference_period,metro,metcode,stcan_cmacode,censustr,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2022,Montreal,1060,462,0433.00,4.0,3,,4.0,1.33,0.0,6.33
2022,Montreal,1060,462,0521.01,99.0,2,,99.0,49.5,4.0,10.0
2022,Montreal,1060,462,0530.00,3.0,1,,3.0,3.0,2.0,0.0
2022,Montreal,1060,462,0625.01,4.0,4,,4.0,1.0,0.0,4.5
2022,Montreal,1060,462,0740.04,77.0,67,7.0,70.0,1.15,0.15,1.58
2022,Montreal,1060,462,0863.02,1.0,1,,1.0,1.0,0.0,0.0
2022,Montreal,1060,462,0865.00,6.0,2,,6.0,3.0,2.0,1.0
2022,Montreal,1060,462,0866.00,3.0,1,,3.0,3.0,2.0,0.0
2022,Montreal,1060,462,9011.00,2.0,2,,2.0,1.0,0.0,2.0
2022,Montreal,1060,462,0052.00,66.0,2,,66.0,33.0,4.0,9.5
2022,Montreal,1060,462,0069.02,1174.0,3,,1174.0,391.33,17.67,30.33
2022,Montreal,1060,462,0159.00,2.0,1,,2.0,2.0,2.0,7.0
2022,Montreal,1060,462,0211.00,2.0,1,,2.0,2.0,3.0,13.0
2022,Montreal,1060,462,0365.00,48.0,1,,48.0,48.0,4.0,41.0
2022,Montreal,1060,462,0415.05,6.0,6,,6.0,1.0,0.0,1.33
2022,Montreal,1060,462,0580.03,1.0,1,,1.0,1.0,0.0,5.0
2022,Montreal,1060,462,0677.01,32.0,2,,32.0,16.0,2.0,31.5
2022,Montreal,1060,462,0685.08,49.0,13,,49.0,3.77,0.69,3.85
2022,Montreal,1060,462,0725.04,3.0,3,,3.0,1.0,0.0,2.0
2022,Montreal,1060,462,0756.02,12.0,12,,12.0,1.0,0.0,1.75
2022,Montreal,1060,462,0825.06,1.0,1,,1.0,1.0,0.0,11.0
2022,Montreal,1060,462,0834.00,21.0,5,,21.0,4.2,0.4,11.2
2022,Montreal,1060,462,0850.03,11.0,7,,11.0,1.57,0.57,0.14
2022,Montreal,1060,462,0884.02,102.0,1,,102.0,102.0,9.0,1.0
2022,Montreal,1060,462,2206.00,1.0,1,,1.0,1.0,0.0,1.0
2022,Montreal,1060,462,0048.00,276.0,2,,276.0,138.0,9.5,3.0
2022,Montreal,1060,462,0049.00,5.0,1,,5.0,5.0,0.0,33.0
2022,Montreal,1060,462,0093.00,3.0,1,,3.0,3.0,3.0,0.0
2022,Montreal,1060,462,0249.00,11.0,2,,11.0,5.5,1.5,1.5
2022,Montreal,1060,462,0431.00,194.0,5,,194.0,38.8,2.8,8.2
2022,Montreal,1060,462,0650.02,100.0,1,,100.0,100.0,8.0,8.0
2022,Montreal,1060,462,0651.02,3.0,3,,3.0,1.0,0.0,1.33
2022,Montreal,1060,462,0677.10,56.0,4,,56.0,14.0,1.0,6.75
2022,Montreal,1060,462,0688.02,72.0,26,,72.0,2.77,0.96,1.31
2022,Montreal,1060,462,0703.02,7.0,7,,7.0,1.0,0.0,1.43
2022,Montreal,1060,462,0789.00,65.0,12,,65.0,5.42,0.33,3.17
2022,Montreal,1060,462,0108.00,21.0,1,,21.0,21.0,4.0,5.0
2022,Montreal,1060,462,0302.00,8.0,1,,8.0,8.0,3.0,4.0
2022,Montreal,1060,462,0417.01,173.0,3,,173.0,57.67,3.33,2.0
2022,Montreal,1060,462,0480.00,3.0,3,,3.0,1.0,0.0,0.0
2022,Montreal,1060,462,0550.03,5.0,5,,5.0,1.0,0.0,1.4
2022,Montreal,1060,462,0618.00,4.0,1,,4.0,4.0,2.0,1.0
2022,Montreal,1060,462,0626.00,31.0,11,,31.0,2.82,1.09,4.27
2022,Montreal,1060,462,0791.00,1.0,1,,1.0,1.0,0.0,17.0
2022,Montreal,1060,462,0826.09,1.0,1,,1.0,1.0,0.0,24.0
2022,Montreal,1060,462,0904.03,1.0,1,,1.0,1.0,0.0,9.0
2022,Montreal,1060,462,0070.01,559.0,3,,559.0,186.33,19.67,15.67
2022,Montreal,1060,462,0136.00,32.0,4,,32.0,8.0,3.0,5.0
2022,Montreal,1060,462,0451.00,3.0,3,,3.0,1.0,0.0,21.67
2022,Montreal,1060,462,0687.01,2.0,2,,2.0,1.0,0.0,2.0
2022,Montreal,1060,462,0732.04,24.0,19,2.0,22.0,1.26,0.11,0.16
2022,Montreal,1060,462,0806.01,4.0,4,,4.0,1.0,0.0,0.75
2022,Montreal,1060,462,0825.08,371.0,16,,371.0,23.19,1.69,2.81
2022,Montreal,1060,462,0854.02,3.0,3,,3.0,1.0,0.0,0.0
2022,Montreal,1060,462,0090.00,1.0,1,,1.0,1.0,0.0,0.0
2022,Montreal,1060,462,0263.00,20.0,2,,20.0,10.0,2.5,10.5
2022,Montreal,1060,462,0290.04,19.0,6,,19.0,3.17,0.5,8.33
2022,Montreal,1060,462,0452.00,80.0,1,,80.0,80.0,8.0,29.0
2022,Montreal,1060,462,0453.02,252.0,2,,252.0,126.0,5.5,5.0
2022,Montreal,1060,462,0515.01,8.0,3,,8.0,2.67,0.67,35.33
2022,Montreal,1060,462,0643.01,216.0,3,,216.0,72.0,7.33,4.33
2022,Montreal,1060,462,0661.03,4.0,4,,4.0,1.0,0.0,3.25
2022,Montreal,1060,462,0677.09,1.0,1,,1.0,1.0,0.0,3.0
2022,Montreal,1060,462,0800.02,1.0,1,,1.0,1.0,0.0,0.0
2022,Montreal,1060,462,0187.01,16.0,2,,16.0,8.0,3.0,0.0
2022,Montreal,1060,462,0224.00,8.0,2,,8.0,4.0,2.0,14.0
2022,Montreal,1060,462,0642.00,24.0,2,,24.0,12.0,2.0,6.0
2022,Montreal,1060,462,0659.08,1.0,1,,1.0,1.0,0.0,0.0
2022,Montreal,1060,462,0685.02,7.0,7,1.0,6.0,1.0,0.0,1.43
2022,Montreal,1060,462,0686.03,1.0,1,,1.0,1.0,0.0,0.0
2022,Montreal,1060,462,0731.00,1.0,1,,1.0,1.0,0.0,2.0
2022,Montreal,1060,462,0734.04,13.0,5,1.0,12.0,2.6,0.0,5.0
2022,Montreal,1060,462,0804.01,9.0,9,,9.0,1.0,0.0,0.0
2022,Montreal,1060,462,0851.00,5.0,3,,5.0,1.67,0.67,0.0
2022,Montreal,1060,462,0887.03,1.0,1,,1.0,1.0,0.0,2.0
2022,Montreal,1060,462,2002.00,1.0,1,,1.0,1.0,0.0,3.0
2022,Montreal,1060,462,0251.02,49.0,2,,49.0,24.5,4.5,4.0
2022,Montreal,1060,462,0267.00,3.0,1,,3.0,3.0,2.0,6.0
2022,Montreal,1060,462,0271.00,1.0,1,,1.0,1.0,0.0,6.0
2022,Montreal,1060,462,0326.01,156.0,1,,156.0,156.0,15.0,18.0
2022,Montreal,1060,462,0421.01,58.0,1,,58.0,58.0,6.0,14.0
2022,Montreal,1060,462,0570.00,24.0,4,,24.0,6.0,2.0,3.75
2022,Montreal,1060,462,0676.02,2.0,2,,2.0,1.0,0.0,3.5
2022,Montreal,1060,462,0792.00,9.0,9,1.0,8.0,1.0,0.0,3.44
2022,Montreal,1060,462,0804.02,3.0,3,,3.0,1.0,0.0,1.33
2022,Montreal,1060,462,0858.02,31.0,19,3.0,28.0,1.63,0.0,4.21
2022,Montreal,1060,462,0868.01,72.0,19,4.0,68.0,3.79,1.16,2.89
2022,Montreal,1060,462,0889.03,3.0,3,,3.0,1.0,0.0,1.33
2022,Montreal,1060,462,1000.00,10.0,4,,10.0,2.5,1.5,2.0
2022,Montreal,1060,462,2204.00,23.0,18,,23.0,1.28,0.0,1.11
2022,Montreal,1060,462,0269.00,73.0,2,,73.0,36.5,3.0,23.0
2022,Montreal,1060,462,0660.02,1.0,1,,1.0,1.0,0.0,2.0
2022,Montreal,1060,462,0684.09,6.0,6,,6.0,1.0,0.0,1.5
2022,Montreal,1060,462,0729.00,59.0,14,,59.0,4.21,1.21,2.21
2022,Montreal,1060,462,0734.03,6.0,6,,6.0,1.0,0.0,1.17
2022,Montreal,1060,462,0757.00,70.0,42,,70.0,1.67,0.14,2.48
2022,Montreal,1060,462,0781.00,3.0,1,,3.0,3.0,2.0,7.0
2022,Montreal,1060,462,0826.05,286.0,2,,286.0,143.0,6.0,3.5
2022,Montreal,1060,462,0869.00,28.0,1,,28.0,28.0,4.0,16.0
2022,Montreal,1060,462,0883.00,44.0,4,,44.0,11.0,2.0,1.0
2022,Montreal,1060,462,2400.00,2.0,2,,2.0,1.0,0.0,0.0
2022,Montreal,1060,462,0291.04,1.0,1,,1.0,1.0,0.0,1.0
2022,Montreal,1060,462,0325.05,150.0,1,,150.0,150.0,17.0,73.0
2022,Montreal,1060,462,0401.00,1.0,1,,1.0,1.0,0.0,85.0
2022,Montreal,1060,462,0416.02,7.0,2,,7.0,3.5,1.5,19.0
2022,Montreal,1060,462,0514.02,45.0,1,,45.0,45.0,3.0,7.0
2022,Montreal,1060,462,0690.00,128.0,81,4.0,124.0,1.58,0.11,1.21
2022,Montreal,1060,462,0703.03,7.0,4,,7.0,1.75,0.5,1.0
2022,Montreal,1060,462,0706.00,8.0,1,,8.0,8.0,3.0,61.0
2022,Montreal,1060,462,0710.05,86.0,27,,86.0,3.19,0.63,3.33
2022,Montreal,1060,462,0726.03,1.0,1,,1.0,1.0,0.0,3.0
2022,Montreal,1060,462,0758.06,8.0,3,,8.0,2.67,0.67,0.67
2022,Montreal,1060,462,0760.00,7.0,7,,7.0,1.0,0.0,0.86
2022,Montreal,1060,462,0829.00,101.0,5,,101.0,20.2,2.0,1.6
2022,Montreal,1060,462,0833.00,67.0,29,,67.0,2.31,0.21,3.48
2022,Montreal,1060,462,0867.00,9.0,3,,9.0,3.0,2.0,2.33
2022,Montreal,1060,462,0903.13,22.0,22,,22.0,1.0,0.0,2.5
2022,Montreal,1060,462,0184.00,2.0,1,,2.0,2.0,2.0,11.0
2022,Montreal,1060,462,0325.02,166.0,1,,166.0,166.0,5.0,2.0
2022,Montreal,1060,462,0628.01,2.0,2,,2.0,1.0,0.0,1.5
2022,Montreal,1060,462,0628.02,1.0,1,,1.0,1.0,0.0,2.0
2022,Montreal,1060,462,0630.02,2.0,2,,2.0,1.0,0.0,1.0
2022,Montreal,1060,462,0655.02,124.0,15,,124.0,8.27,0.6,1.53
2022,Montreal,1060,462,0692.00,139.0,23,,139.0,6.04,0.43,9.87
2022,Montreal,1060,462,0727.02,44.0,4,1.0,43.0,11.0,1.25,1.5
2022,Montreal,1060,462,0853.03,8.0,1,,8.0,8.0,3.0,0.0
2022,Montreal,1060,462,0878.00,12.0,4,,12.0,3.0,2.0,2.5
2022,Montreal,1060,462,0904.05,16.0,1,,16.0,16.0,4.0,5.0
2023,Montreal,1060,462,0021.00,18.0,1,,18.0,18.0,4.0,22.0
2023,Montreal,1060,462,0370.00,2.0,2,,2.0,1.0,0.0,7.5
2023,Montreal,1060,462,0640.00,29.0,3,,29.0,9.67,2.0,0.67
2023,Montreal,1060,462,0685.02,16.0,6,1.0,15.0,2.67,0.67,0.83
2023,Montreal,1060,462,0826.16,2.0,2,,2.0,1.0,0.0,0.0
2023,Montreal,1060,462,0868.01,19.0,4,2.0,17.0,4.75,1.25,4.25
2023,Montreal,1060,462,0888.01,1.0,1,,1.0,1.0,0.0,7.0
2023,Montreal,1060,462,1006.01,17.0,17,3.0,14.0,1.0,0.0,0.41
2023,Montreal,1060,462,0452.00,251.0,2,,251.0,125.5,9.0,25.5
2023,Montreal,1060,462,0675.00,220.0,3,,220.0,73.33,3.33,1.0
2023,Montreal,1060,462,0686.02,4.0,4,1.0,3.0,1.0,0.0,0.0
2023,Montreal,1060,462,0689.04,3.0,3,,3.0,1.0,0.0,2.33
2023,Montreal,1060,462,0732.04,4.0,4,1.0,3.0,1.0,0.0,0.75
2023,Montreal,1060,462,0831.08,6.0,3,,6.0,2.0,0.0,15.0
2023,Montreal,1060,462,0852.03,9.0,8,1.0,8.0,1.13,0.0,2.88
2023,Montreal,1060,462,0855.04,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0875.00,3.0,1,,3.0,3.0,2.0,1.0
2023,Montreal,1060,462,0930.04,10.0,10,,10.0,1.0,0.0,2.1
2023,Montreal,1060,462,2400.00,5.0,5,1.0,4.0,1.0,0.0,2.0
2023,Montreal,1060,462,0070.01,367.0,3,,367.0,122.33,16.0,5.33
2023,Montreal,1060,462,0124.00,2.0,1,,2.0,2.0,2.0,2.0
2023,Montreal,1060,462,0647.02,8.0,1,,8.0,8.0,3.0,1.0
2023,Montreal,1060,462,0656.03,2.0,2,,2.0,1.0,0.0,0.0
2023,Montreal,1060,462,0676.04,3.0,3,1.0,2.0,1.0,0.0,0.0
2023,Montreal,1060,462,0688.02,19.0,4,,19.0,4.75,1.75,1.0
2023,Montreal,1060,462,0750.01,10.0,10,,10.0,1.0,0.0,0.9
2023,Montreal,1060,462,0790.01,12.0,12,5.0,7.0,1.0,0.0,1.75
2023,Montreal,1060,462,0850.03,13.0,5,,13.0,2.6,0.4,0.8
2023,Montreal,1060,462,2009.00,5.0,2,,5.0,2.5,1.0,1.5
2023,Montreal,1060,462,2401.00,18.0,18,1.0,17.0,1.0,0.0,0.94
2023,Montreal,1060,462,9014.00,4.0,4,,4.0,1.0,0.0,4.75
2023,Montreal,1060,462,0062.00,688.0,2,,688.0,344.0,20.0,64.0
2023,Montreal,1060,462,0075.00,4.0,1,,4.0,4.0,3.0,4.0
2023,Montreal,1060,462,0238.00,5.0,2,,5.0,2.5,2.0,3.5
2023,Montreal,1060,462,0432.00,2.0,2,,2.0,1.0,0.0,0.0
2023,Montreal,1060,462,0453.02,12.0,1,,12.0,12.0,3.0,3.0
2023,Montreal,1060,462,0626.00,12.0,5,,12.0,2.4,1.2,2.4
2023,Montreal,1060,462,0685.05,2.0,2,1.0,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,1002.00,5.0,5,,5.0,1.0,0.0,0.4
2023,Montreal,1060,462,0037.00,126.0,2,,126.0,63.0,7.0,14.0
2023,Montreal,1060,462,0097.01,37.0,1,,37.0,37.0,3.0,17.0
2023,Montreal,1060,462,0172.00,18.0,3,,18.0,6.0,3.0,11.33
2023,Montreal,1060,462,0394.00,6.0,1,,6.0,6.0,3.0,5.0
2023,Montreal,1060,462,0530.00,3.0,3,,3.0,1.0,0.0,0.0
2023,Montreal,1060,462,0661.03,5.0,4,,5.0,1.25,0.0,2.5
2023,Montreal,1060,462,0703.03,7.0,4,,7.0,1.75,0.5,0.75
2023,Montreal,1060,462,0725.04,35.0,9,3.0,32.0,3.89,0.67,2.89
2023,Montreal,1060,462,0755.03,5.0,2,,5.0,2.5,0.0,15.0
2023,Montreal,1060,462,0792.00,12.0,11,1.0,11.0,1.09,0.18,0.36
2023,Montreal,1060,462,0871.01,2.0,1,,2.0,2.0,0.0,16.0
2023,Montreal,1060,462,9016.00,2.0,2,,2.0,1.0,0.0,3.0
2023,Montreal,1060,462,0041.00,230.0,1,,230.0,230.0,9.0,5.0
2023,Montreal,1060,462,0069.02,54.0,1,,54.0,54.0,4.0,3.0
2023,Montreal,1060,462,0136.00,5.0,1,,5.0,5.0,3.0,21.0
2023,Montreal,1060,462,0287.02,4.0,1,,4.0,4.0,2.0,0.0
2023,Montreal,1060,462,0329.00,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0520.04,135.0,1,,135.0,135.0,6.0,5.0
2023,Montreal,1060,462,0643.02,475.0,3,,475.0,158.33,14.0,7.33
2023,Montreal,1060,462,0685.09,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0728.03,6.0,6,1.0,5.0,1.0,0.0,1.83
2023,Montreal,1060,462,0874.00,7.0,3,,7.0,2.33,1.33,9.33
2023,Montreal,1060,462,0884.02,18.0,1,,18.0,18.0,3.0,17.0
2023,Montreal,1060,462,1004.00,77.0,13,1.0,76.0,5.92,1.23,0.0
2023,Montreal,1060,462,0014.04,232.0,2,,232.0,116.0,6.0,0.5
2023,Montreal,1060,462,0022.00,40.0,1,,40.0,40.0,4.0,1.0
2023,Montreal,1060,462,0267.00,171.0,1,,171.0,171.0,15.0,2.0
2023,Montreal,1060,462,0301.00,3.0,1,,3.0,3.0,3.0,2.0
2023,Montreal,1060,462,0363.00,78.0,1,,78.0,78.0,6.0,11.0
2023,Montreal,1060,462,0383.01,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0470.05,1.0,1,,1.0,1.0,0.0,2.0
2023,Montreal,1060,462,0480.00,3.0,3,,3.0,1.0,0.0,0.0
2023,Montreal,1060,462,0677.11,3.0,3,,3.0,1.0,0.0,0.67
2023,Montreal,1060,462,0687.07,30.0,3,1.0,29.0,10.0,1.33,5.33
2023,Montreal,1060,462,0783.00,113.0,10,1.0,112.0,11.3,2.8,1.1
2023,Montreal,1060,462,0857.12,7.0,5,2.0,5.0,1.4,0.4,0.0
2023,Montreal,1060,462,0859.00,2.0,2,,2.0,1.0,0.0,0.5
2023,Montreal,1060,462,0888.03,6.0,6,,6.0,1.0,0.0,0.67
2023,Montreal,1060,462,2005.00,14.0,4,,14.0,3.5,2.0,1.0
2023,Montreal,1060,462,0058.00,32.0,1,,32.0,32.0,6.0,50.0
2023,Montreal,1060,462,0153.00,16.0,1,,16.0,16.0,3.0,11.0
2023,Montreal,1060,462,0687.11,10.0,10,4.0,6.0,1.0,0.0,2.0
2023,Montreal,1060,462,0733.01,14.0,14,4.0,10.0,1.0,0.0,1.57
2023,Montreal,1060,462,0883.00,6.0,1,,6.0,6.0,2.0,1.0
2023,Montreal,1060,462,9015.00,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0120.01,352.0,3,,352.0,117.33,11.33,28.33
2023,Montreal,1060,462,0326.02,20.0,3,,20.0,6.67,0.0,11.0
2023,Montreal,1060,462,0650.04,7.0,7,,7.0,1.0,0.0,3.57
2023,Montreal,1060,462,0685.10,222.0,4,,222.0,55.5,3.5,4.25
2023,Montreal,1060,462,0703.04,23.0,4,,23.0,5.75,1.0,0.25
2023,Montreal,1060,462,0758.05,18.0,7,,18.0,2.57,0.29,1.0
2023,Montreal,1060,462,0828.04,2.0,2,,2.0,1.0,0.0,1.0
2023,Montreal,1060,462,0828.06,159.0,2,,159.0,79.5,6.0,9.5
2023,Montreal,1060,462,0930.02,147.0,5,,147.0,29.4,0.8,0.4
2023,Montreal,1060,462,1006.03,13.0,13,2.0,11.0,1.0,0.0,0.69
2023,Montreal,1060,462,2201.00,2.0,2,,2.0,1.0,0.0,0.0
2023,Montreal,1060,462,0083.00,108.0,2,,108.0,54.0,6.0,3.5
2023,Montreal,1060,462,0290.05,2.0,2,,2.0,1.0,0.0,5.0
2023,Montreal,1060,462,0583.00,24.0,2,,24.0,12.0,2.5,2.5
2023,Montreal,1060,462,0658.03,2.0,2,,2.0,1.0,0.0,1.5
2023,Montreal,1060,462,0734.04,2.0,2,,2.0,1.0,0.0,0.0
2023,Montreal,1060,462,0750.07,1.0,1,,1.0,1.0,0.0,4.0
2023,Montreal,1060,462,0825.08,279.0,8,,279.0,34.88,1.63,3.75
2023,Montreal,1060,462,0904.06,1.0,1,,1.0,1.0,0.0,2.0
2023,Montreal,1060,462,0926.01,33.0,9,,33.0,3.67,1.56,0.56
2023,Montreal,1060,462,2102.00,1.0,1,,1.0,1.0,0.0,1.0
2023,Montreal,1060,462,0512.02,4.0,2,,4.0,2.0,0.0,1.0
2023,Montreal,1060,462,0687.04,1.0,1,,1.0,1.0,0.0,9.0
2023,Montreal,1060,462,0701.02,24.0,7,,24.0,3.43,0.29,2.0
2023,Montreal,1060,462,0728.01,4.0,1,,4.0,4.0,0.0,4.0
2023,Montreal,1060,462,0730.01,102.0,20,,102.0,5.1,0.45,5.15
2023,Montreal,1060,462,0732.01,13.0,6,,13.0,2.17,0.0,2.17
2023,Montreal,1060,462,0734.06,16.0,1,,16.0,16.0,4.0,10.0
2023,Montreal,1060,462,0735.02,13.0,8,2.0,11.0,1.63,0.25,0.75
2023,Montreal,1060,462,0756.04,2.0,2,1.0,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0784.00,18.0,4,,18.0,4.5,2.0,0.5
2023,Montreal,1060,462,0826.10,2.0,2,,2.0,1.0,0.0,6.0
2023,Montreal,1060,462,0903.09,56.0,6,,56.0,9.33,1.17,2.0
2023,Montreal,1060,462,1001.00,3.0,3,,3.0,1.0,0.0,1.0
2023,Montreal,1060,462,9012.00,2.0,2,,2.0,1.0,0.0,0.0
2023,Montreal,1060,462,0074.00,2.0,1,,2.0,2.0,0.0,14.0
2023,Montreal,1060,462,0321.00,4.0,2,,4.0,2.0,1.0,1.0
2023,Montreal,1060,462,0659.11,37.0,2,,37.0,18.5,1.0,6.0
2023,Montreal,1060,462,0660.03,30.0,7,,30.0,4.29,1.71,1.57
2023,Montreal,1060,462,0689.02,2.0,2,,2.0,1.0,0.0,0.0
2023,Montreal,1060,462,0788.00,21.0,3,,21.0,7.0,2.33,0.33
2023,Montreal,1060,462,0851.00,17.0,3,,17.0,5.67,1.0,1.67
2023,Montreal,1060,462,0242.00,19.0,1,,19.0,19.0,3.0,1.0
2023,Montreal,1060,462,0521.05,1.0,1,,1.0,1.0,0.0,6.0
2023,Montreal,1060,462,0644.00,1.0,1,,1.0,1.0,0.0,5.0
2023,Montreal,1060,462,0660.02,2.0,2,,2.0,1.0,0.0,5.0
2023,Montreal,1060,462,0786.00,62.0,5,1.0,61.0,12.4,1.8,1.2
2023,Montreal,1060,462,0791.02,10.0,3,,10.0,3.33,1.33,0.0
2023,Montreal,1060,462,0800.01,6.0,5,,6.0,1.2,0.4,4.6
2023,Montreal,1060,462,0802.00,4.0,4,1.0,3.0,1.0,0.0,0.0
2023,Montreal,1060,462,0825.03,3.0,3,,3.0,1.0,0.0,0.0
2023,Montreal,1060,462,0047.00,6.0,1,,6.0,6.0,3.0,11.0
2023,Montreal,1060,462,0078.00,5.0,1,,5.0,5.0,4.0,7.0
2023,Montreal,1060,462,0652.08,2.0,2,,2.0,1.0,0.0,0.0
2023,Montreal,1060,462,0676.03,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0729.00,54.0,8,,54.0,6.75,2.25,0.75
2023,Montreal,1060,462,0751.02,5.0,5,,5.0,1.0,0.0,1.4
2023,Montreal,1060,462,0789.01,2.0,2,,2.0,1.0,0.0,2.0
2023,Montreal,1060,462,0789.02,127.0,17,1.0,126.0,7.47,1.94,0.88
2023,Montreal,1060,462,0804.02,72.0,1,,72.0,72.0,5.0,1.0
2023,Montreal,1060,462,0807.02,5.0,5,,5.0,1.0,0.0,4.2
2023,Montreal,1060,462,0827.04,35.0,6,,35.0,5.83,1.0,2.0
2023,Montreal,1060,462,0830.03,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,2103.00,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0096.00,34.0,1,,34.0,34.0,3.0,18.0
2023,Montreal,1060,462,0604.03,20.0,1,,20.0,20.0,3.0,2.0
2023,Montreal,1060,462,0605.05,37.0,1,,37.0,37.0,4.0,28.0
2023,Montreal,1060,462,0650.02,26.0,2,,26.0,13.0,3.5,8.5
2023,Montreal,1060,462,0659.06,18.0,6,,18.0,3.0,0.0,6.67
2023,Montreal,1060,462,0733.02,4.0,4,,4.0,1.0,0.0,0.0
2023,Montreal,1060,462,0852.02,2.0,2,,2.0,1.0,0.0,6.0
2023,Montreal,1060,462,0903.13,5.0,5,,5.0,1.0,0.0,0.4
2023,Montreal,1060,462,1003.00,3.0,3,,3.0,1.0,0.0,7.33
2023,Montreal,1060,462,1006.02,7.0,7,2.0,5.0,1.0,0.0,0.86
2023,Montreal,1060,462,2204.00,3.0,2,,3.0,1.5,0.0,5.5
2023,Montreal,1060,462,0079.00,4.0,1,,4.0,4.0,0.0,19.0
2023,Montreal,1060,462,0187.04,14.0,1,,14.0,14.0,0.0,42.0
2023,Montreal,1060,462,0275.00,4.0,1,,4.0,4.0,2.0,21.0
2023,Montreal,1060,462,0317.07,258.0,1,,258.0,258.0,26.0,51.0
2023,Montreal,1060,462,0400.00,73.0,1,,73.0,73.0,5.0,15.0
2023,Montreal,1060,462,0618.00,7.0,2,,7.0,3.5,2.0,3.5
2023,Montreal,1060,462,0829.00,13.0,8,,13.0,1.63,0.5,0.38
2023,Montreal,1060,462,0652.04,4.0,4,,4.0,1.0,0.0,0.5
2023,Montreal,1060,462,0882.00,4.0,2,,4.0,2.0,1.0,0.0
2023,Montreal,1060,462,0903.14,11.0,4,,11.0,2.75,0.5,1.5
2023,Montreal,1060,462,0010.00,6.0,1,,6.0,6.0,2.0,9.0
2023,Montreal,1060,462,0064.00,508.0,1,,508.0,508.0,25.0,93.0
2023,Montreal,1060,462,0651.01,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0659.04,9.0,9,,9.0,1.0,0.0,1.0
2023,Montreal,1060,462,0684.11,18.0,2,,18.0,9.0,3.0,4.5
2023,Montreal,1060,462,0704.06,3.0,3,,3.0,1.0,0.0,0.67
2023,Montreal,1060,462,0710.10,15.0,1,,15.0,15.0,4.0,5.0
2023,Montreal,1060,462,0727.01,1.0,1,,1.0,1.0,0.0,1.0
2023,Montreal,1060,462,0734.07,130.0,28,2.0,128.0,4.64,0.79,2.39
2023,Montreal,1060,462,0775.00,58.0,28,,58.0,2.07,0.71,1.75
2023,Montreal,1060,462,0876.04,23.0,8,4.0,19.0,2.88,0.0,10.5
2023,Montreal,1060,462,0881.02,3.0,1,,3.0,3.0,2.0,0.0
2023,Montreal,1060,462,0904.05,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,2100.00,6.0,6,,6.0,1.0,0.0,0.83
2023,Montreal,1060,462,2302.00,1.0,1,,1.0,1.0,0.0,2.0
2023,Montreal,1060,462,0007.00,7.0,2,,7.0,3.5,2.0,1.5
2023,Montreal,1060,462,0034.00,7.0,1,,7.0,7.0,3.0,2.0
2023,Montreal,1060,462,0570.00,10.0,3,,10.0,3.33,1.33,10.0
2023,Montreal,1060,462,0581.01,6.0,1,,6.0,6.0,2.0,5.0
2023,Montreal,1060,462,0684.13,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0740.03,22.0,22,4.0,18.0,1.0,0.0,0.77
2023,Montreal,1060,462,0787.02,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0825.07,9.0,1,,9.0,9.0,0.0,4.0
2023,Montreal,1060,462,0857.02,5.0,5,,5.0,1.0,0.0,3.4
2023,Montreal,1060,462,0879.01,25.0,3,,25.0,8.33,2.67,2.33
2023,Montreal,1060,462,2300.00,1.0,1,,1.0,1.0,0.0,0.0
2023,Montreal,1060,462,0003.00,8.0,1,,8.0,8.0,2.0,5.0
2023,Montreal,1060,462,0353.00,1.0,1,,1.0,1.0,0.0,8.0
2023,Montreal,1060,462,0367.00,85.0,1,,85.0,85.0,6.0,9.0
2023,Montreal,1060,462,0431.00,2.0,2,,2.0,1.0,0.0,3.0
2023,Montreal,1060,462,0461.00,6.0,6,,6.0,1.0,0.0,1.67
2023,Montreal,1060,462,0631.00,122.0,2,,122.0,61.0,7.5,6.0
2023,Montreal,1060,462,0682.02,1.0,1,,1.0,1.0,0.0,3.0
2023,Montreal,1060,462,0687.13,4.0,4,2.0,2.0,1.0,0.0,1.5
2023,Montreal,1060,462,0691.00,8.0,3,,8.0,2.67,0.67,0.67
2023,Montreal,1060,462,0710.05,64.0,20,,64.0,3.2,0.5,2.2
2023,Montreal,1060,462,0740.01,41.0,41,,41.0,1.0,0.0,0.98
2023,Montreal,1060,462,0758.03,3.0,3,,3.0,1.0,0.0,0.67
2023,Montreal,1060,462,0857.11,1.0,1,,1.0,1.0,0.0,7.0
